AgencyID,MiddleInitial,AddressLine1,MaritalStatus,NetWorth,LastName,FirstName,Employer,Age,NumberChildren,PostalCode,Gender,Income,AddressLine2,Country,NumberCars,CreditRating,OwnOrRentFlag,NumberCreditCards
Pkb10282,,Kzadrgurbxqjaqmpfigqxdtnghtvejmiecaklnmwdpqqqowteetspqeveedh,U,1109654.0,Pkbmxvfc,Jzdme,Adobe Systems,42.0,5.0,YPACS,,490258.0,RDHSH,United States of America,3.0,457.0,O,9.0
hpb10283,,Yaszcpdlcrzlgfwcbxyatjwxuiplhnfesjpffdagwzgcosxliqpemzs,W,1289753.0,hpbjg,xuelxopwqoyxnywxujrityqr,FedEx,6.0,2.0,Yqipjgftgfa,,232130.0,lsuzazniqnaosdzooiqajawtjiblqhksneyqelxpzaypdfdbcmeoijvmnhfrxcxrmqjvgh,United States of America,3.0,839.0,R,0.0
Mdq10284,,LLEUVPMRAGYFOXQGVTULSZRUIQBMMZFYDAADFVFWUARFIHCWIWVHKHIXTZWUUBZNGVQVSYGIHI,S,2399606.0,Mdqghnbs,Lffnaytytrvitgrwfsnojj,Tiffany & Co,29.0,0.0,Qudlpqnoved,,308241.0,Qxwufnui,Canada,3.0,353.0,O,5.0
NBJ10285,F,HXRXMFDSAEOXPXCFXUEGMPKUTLCOQHOOMBGBQSQX,M,2092453.0,NBJLDCOT,oqatffruqifsszajtv,Equifax,32.0,3.0,Dgorjk,m,9942.0,vthsqdmhguzeyts,United States of America,4.0,322.0,U,4.0
Fle10286,,Sdjzorxhbdedeojaiuviolpxmxvooebeefjngqqxlazcxykqgytwnixmtcdzygleurbxomdufefg,M,1049752.0,Flemoetummujkdbonapxdibnarqbr,Jzeoawphjduxjivhakezkjymirgmvx,PerkinElmer,56.0,5.0,Kyentayt,f,461275.0,dnnamnhiib,United States of America,5.0,505.0,O,1.0
Fvn10287,M,ECJXBASELAVKXTPMWUETJTECDXVIXYFEIAHSMUZCIPJIMEPOGNQCSDWMSARBLNOCLSVZYMPQQOUROOG,W,1444394.0,Fvnaqhqx,OEYKHW,Western Digital,18.0,1.0,LCEIWY,,145866.0,raiurdtgdwslf,Canada,3.0,497.0,O,1.0
Dzp10288,,bldbvcirevvjpgchdubscbewujpjfpirxnwdjyvjknbzhicpzknjjf,M,1568361.0,Dzpdd,Xytenxtgcuiu,Texas Instruments,45.0,2.0,WFQJYL,m,257215.0,Rylecvaoasgwjjjhtgfnfconziqknudgomboixoonjcvlytyllemjufdagbndsllkezyfnjdxl,Canada,,630.0,O,0.0
Mze10289,I,sncuhvcgzxzphcmyqhyoponbrwu,M,3580542.0,Mzedsgf,Bvxdubpkfxjgkwobi,Rohm & Haas,83.0,5.0,Ssdbmukeesum,M,372351.0,XRQRPMDXOIRQTIPMMFSOLSMLVW,United States of America,0.0,653.0,O,4.0
Lgo10290,,Ndbloegeuriafwlccossmivretadlnwvhqmunjhxrrzzqzzeuxlqfikhiminmqbwbdjqug,M,3342628.0,Lgosaqxuoydcsiavdmqadin,NFSJYVDXGRMPBHQCXDQBYJFCKHWO,MetroPCS Communications,97.0,5.0,Xmrxmjhjpz,m,295216.0,Bcgjbwhdemcbbqcxadsqqillaxkyirxflsgihnfzmftbzbdwhcixtgasmgjrjmmurbqyhrixwhyhbe,Canada,0.0,849.0,O,3.0
Ktz10291,c,Balbxdszgschrdottipyneajazvtapnbjw,S,2972643.0,Ktzrjxgghcxhefa,Pnpfiejuiad,Varian Medical Systems,74.0,4.0,TNUBIWK,m,439131.0,Etkjindjdsqfuejahzswvrhvmkdjhpnagduffexwyocvggjmjymohvaucsqzbea,United States of America,0.0,644.0,O,4.0
Hox10292,Q,Welkakpirccenyrm,M,3765059.0,Hoxsuv,Eolvhrogmbwtuogcxwnqntp,,93.0,3.0,Mmvkukgkpfx,,432996.0,laibvrntocwdvjpurzxcfkcwohueqfvoxmpaycf,United States of America,0.0,335.0,O,7.0
trf10293,,,M,3042330.0,trfdobild,KZPATZQSQCQNVHQXLKCFXMH,Jones Apparel Group,70.0,2.0,Omjamxlw,f,477487.0,qsqddnqomirngqcyfukbtuntjiuofmgxfuxmvvgkqxbcdbxoodnkqpxutrgd,United States of America,0.0,676.0,R,1.0
Vna10294,V,ytqlcfujkmnasdhqb,M,398098.0,Vnaumbjcyhb,Zcexffhjuv,,45.0,2.0,Ndyruwuupytw,m,223352.0,Kljrkqwaqzqkdmqidmojmftbtuovmrd,United States of America,5.0,775.0,O,9.0
mcr10295,,Jumzow,S,1459101.0,mcrwuzvdoqgboyiii,KCZOPHYIBYKQMPQEDJUCOMC,Beacon Roofing Supply,25.0,5.0,ISOCPR,f,401127.0,Vvnupkxoaknmgjhqgjijmokhropuoklrpufvnwjioataxqojdiedrbi,United States of America,5.0,599.0,O,6.0
Fay10296,,IWQCCRRLTWA,W,1358996.0,Fayvkrw,Dchyvmccaydvybjxrnj,Volt Information Sciences,55.0,5.0,ERMGUQDUU,,213534.0,Bmapsqjpgehbmzhatsqhsjprwfzqcvfgzuguqbalvgiepjevojyyiopgawzwfvurzkko,United States of America,0.0,743.0,O,6.0
sde10297,,Qyxmywatqmfqtopkclelubylrcemrssbptcbweudmmodofapmwyycqejtfjdfpr,M,3000931.0,sdejkgvfyhjgmxkvmsavgdnu,AKZSTJWJRABHUOKRRR,Fred's,16.0,4.0,eurnt,,38680.0,JDROVNQ,Canada,5.0,644.0,O,2.0
Wwl10298,,jfkwffhrvapoknqauozdkokut,M,2923214.0,Wwlgugczspxudntrtjqbl,fxvibugbig,Goodrich,80.0,5.0,Vvdqejrin,f,31504.0,Zrddrqajmiwhvzabocuutvwhcnbbpcduzyjnbytvukvwcwigrpgsqkivosghnytcgukekn,United States of America,4.0,506.0,O,2.0
Yqd10299,,NMRSIEKTEMUCEYLBDMEEHSDLJTNQYQAVFMSNIRTCQDXRPGQEZPQRKEOSRDUJUJXU,U,2283233.0,Yqdpaqkb,FTBVDDGCGZJTQJOPFSHSHWAKNTRI,Enersys,51.0,0.0,Hlsveibblyd,F,354937.0,,United States of America,4.0,364.0,O,3.0
Qux10300,V,jdpoawqlshvozoznkycnnigfgzwmhnaarsotzbgoiusgflrdjmxikeehmkahfmgfkdbgf,U,2029826.0,Quxmliuuyjxndrzodtjs,Nrwugodfahgazniimtkblp,Watson Wyatt Worldwide,43.0,0.0,Cuxajdrhppvz,F,120173.0,ZVTPMHJLISRSRMTIDSKHXFLBIGFKTMFRYMFIVHHNQUUIDYELVACHVRQQSWHODPTZ,United States of America,0.0,629.0,O,9.0
TGM10301,,Mmcpvupftdbmcbwuzaztcwinmtladnmtrgowyrfbearyadyg,M,3379446.0,TGMXMQLMMUTASFYWUTJAW,YONVTUVGHUFBARLOWULMKBGJCNO,Fortune Brands,36.0,2.0,Gztmsgbi,,119606.0,Zekfrcl,Canada,5.0,404.0,O,3.0
byt10302,,Tcjtygakngt,U,3317149.0,bytrogeesschtlflxlodxnxbpd,Ykhubhsuudztoydxvnhunvjzvmi,Electronic Arts,72.0,,Kffznrootti,,473204.0,cxuutdvosfwzzphsloealvvgcmmboqbzhbgrnkco,United States of America,0.0,361.0,O,8.0
dzi10303,,JEHTMPUNEXDMSSUHHBXKVUYOKWCJGACTBHOIKXJKTXQAHSFROJ,S,527327.0,dzipwikegf,Wbsanfke,Bed Bath & Beyond,,0.0,Fukdfx,M,220189.0,VYZPQCFOBCSHDWRYAOYKIFHKAFNDKKCTDUTYWQVOSHQVMEJMKVUGUGVZANHAKNXHNBJERHHM,United States of America,3.0,325.0,U,4.0
Jva10304,,TUBLITGMQAMZHDGOOXQSDRNWVFLOGRYISVRNLTINNUDFF,S,2963048.0,Jvadgnkegugy,ozluwvqvqukhuonlvfu,Crosstex Energy,96.0,3.0,wvqtfhnfh,,216199.0,FBFYJCYX,United States of America,4.0,828.0,O,9.0
XAX10305,,IZWAFKHMFFADVIU,W,1316666.0,XAXLXNKR,Fxcohhuoyfmzpmlcz,BearingPoint,16.0,5.0,btyjhoyfb,,317544.0,Cqhsqsltsyitghtqpkrpdmxkuicoyouehictkogwifsbrlyphugokihtkclitjsjl,United States of America,2.0,420.0,O,4.0
Oyj10306,,jtcgeywchtiwuiipeumccnpkhlrmrotwmmgzslxyrubb,S,2318998.0,Oyjeljir,SWTVHGSCVTEKBSHCIRNQNC,,59.0,3.0,Ahanabuysffs,M,328235.0,Raclxlvvyoixdnjtcvlfhakrvifyebiismdmsciircogefvwwbfhsgqgstvyse,United States of America,5.0,465.0,R,5.0
zbx10307,X,Loueavrjuriggioyrxmxjezqqjjwjkypvjqigzfqf,U,883453.0,zbxdifgpwjyprbzobphmswto,VDDHBBDINHZCWJMHFBIPMRPUVC,Intel,6.0,5.0,ZDBXEELQ,,307637.0,Tlgqbadulwlgccalaxhcjgqfmoevpjldvuuwgvynqnsu,United States of America,1.0,771.0,R,2.0
qph10308,,blfvrnbeghcxlpkyfwesnvmi,M,2037517.0,qphvf,Bhheebikleyhghxhoiwevecpnac,Electronic Arts,95.0,3.0,akpbuefov,M,449834.0,whvqozlqxessloeeqfuqpsaopmgbqoahjrdfoxsrklhofgawmprakcikwdnqwjdtdcysrnocbzhwfwcq,,2.0,717.0,U,10.0
PJK10309,z,RGWXKDALBEGUIFZJQACBYVL,U,,PJKVCRF,Rudcexiihfohvcnbvhmpcgech,Beazer Homes USA,35.0,4.0,ARQPJVVAG,M,174691.0,IUICYQBODHHYHLTCOYYOIJJJNJWFHSR,United States of America,1.0,710.0,O,10.0
Ptq10310,,XOHWNQCATHMHMQ,D,3591541.0,Ptqmqsdshyldshh,Dwhcdslzstqosgvjbkz,Tupperware Brands,29.0,4.0,EMRFDWTHLAHQ,F,389627.0,,United States of America,0.0,359.0,O,8.0
QLT10311,,Luzecyflgpixwjqj,D,1288257.0,QLTLDZBSPOSBQQPGZVDQLAJ,WTTOKKIKSBXHJZ,Vulcan Materials,55.0,0.0,gccyjvwuonj,,125434.0,MWNCNORUZEBJXOXVWVCHRMHOAUCL,United States of America,5.0,810.0,R,6.0
Jse10312,,LSWBYXAGWEBB,U,935104.0,Jsevxpsak,SKVZCUNMKQWTNMZQPAIKW,Cablevision Systems,65.0,5.0,XCGWBGUUZOZD,m,356850.0,Iqifigghurncuwvuvagsuetdhkreifgzakdsqmgqwhoxbca,United States of America,2.0,661.0,O,2.0
hqw10313,c,Agqhptvfvp,S,718332.0,hqwkidhhkdnnsnexrbqcgfwtmmrwf,Dkcakom,Ryder System,6.0,5.0,Pkxvpn,,,Ochhdnfjdqemotyaxdllejddggmxstquokbknvbhtiemqxlfjjxlcbbihodijug,United States of America,4.0,639.0,O,8.0
Lpg10314,d,Nqniqkdjnoqrzpikfufbaacbaxmaafxhrklyvighwgdyppmimscfspcikdhotmaubeixjnc,M,235965.0,Lpgtbwvwdqpsqpqrszidhnqzxxllxm,Dsnyiwqzomte,Hanesbrands,63.0,1.0,Atebravgy,,276764.0,RDCUPDEXZBBHVBYSGOHSWSULVVLWAHRETYSFSXNCFLIVEGWA,United States of America,5.0,458.0,O,7.0
Tla10315,W,Ednyagxeqxizgttdnhcfrefp,,152544.0,Tlaiykfiwnivqzkfjnlemxvgqt,BNZUEIBLIGHQRV,Western Refining,20.0,0.0,JPJPNS,,113138.0,Auyfghifrxgouciozezoxqukitopkhbup,United States of America,1.0,395.0,U,
ONS10316,I,fmuljeljgkobqwmyho,M,692004.0,ONSNBGMDZGNPHYVGMSWZJDN,ecndmqskzhwwatvvejsiptik,Flowers Foods,7.0,5.0,dwggwcqbhx,M,304274.0,rnwhnmazvpbsaavvzvmwayfeailpwxzkrcrqbqiqoeyew,United States of America,4.0,372.0,O,
Ukm10317,,iwxqesvtjifpzilhlpwtjygodpbscoljofgdsbailyia,S,1263478.0,Ukmyxtmwbotnacgee,KERKWI,Family Insurance Group,57.0,5.0,,M,409138.0,Fjjxogwuzevwulplekxmzltyors,United States of America,3.0,590.0,R,7.0
ekn10318,M,xzugfobxwarqmamvdgzjdbqvkfwpgtriolbmkfpkthoohbminqvbkmmflzoluhvmyjmpppsvrhhxxidr,M,2451725.0,eknghrpnd,xvufgbtupbpinooaeqiwlxsxijou,Wyndham Worldwide,31.0,2.0,,,169215.0,TAFHTKEFKUGXLGLTZECQUQQMFSKHJLXLQOHFQZERZRTV,Canada,2.0,644.0,U,2.0
tle10319,,,D,2572155.0,tleakxczb,Frzshjyonawmdpkxejxdd,Convergys,47.0,1.0,ybsqe,M,183997.0,Nalfy,Canada,5.0,,O,5.0
YXN10320,,Slruciuqxjigdapaqxwumjcqmucoovrthqeaikbunhhbvxcxhxtosloywruozx,W,3017947.0,YXNBF,Qvsfvwrklpkxyycsazczssonxji,Baker Hughes,30.0,1.0,Uobrjrnqh,,305712.0,LWHLVJETUVYADXQDQCBQRYIFPSHGTFCAZPHDPUNHLYPSGA,United States of America,5.0,394.0,O,
Zzj10321,q,Tpjlqemejnjoyvjcqpq,U,2583073.0,Zzjspincoyqehtjrjfxu,ebnyosgftrctfunaaq,Enersys,30.0,5.0,qdgxygs,,370852.0,Xjlwwrmdfagoffozgchrqbgiwgdfsrukiqvjezlhnxxmwruvyhhfuo,Canada,0.0,566.0,O,2.0
Mcw10322,v,Rdchkohwwugmrihdmcejpzrhred,M,,Mcwmijdenc,BVMRIULUOLOAM,Mueller Water Products,86.0,4.0,PZOPDBESO,,61789.0,WVCFVBYYVAUVIMXDXLDNSHIEPOCXRPDYERVVCZZMBQHPCAFZGGCMHSCJPEASUXBNA,United States of America,1.0,398.0,O,9.0
BJO10323,,uialriswkkdkzhxwgoohxfqoagpjlkuozrsgafezqsmcd,S,245862.0,BJOSCMTOXVDCMLKGKQF,Lqhdqfiybhbucnqxusszbov,IDT,25.0,0.0,Rxjphrlr,F,4923.0,Vjbnepxystjpagvlmxygrsjaamvfruneprxewugcgg,United States of America,1.0,484.0,R,10.0
Hrf10324,,,M,2719205.0,Hrfqhfead,Kyykobrwbvcgsmm,Apache,89.0,1.0,yhcvod,M,125828.0,NGGTXLXYVDYCFRRLOABZMTEFNRVPNGGSOQHPNKDRSBUTVZKGLZWRGVQ,United States of America,1.0,616.0,O,5.0
Ncc10325,,Ovmdskhdsvigkjyrgodhofipyzxfavhxvjhycl,S,1740714.0,Ncclmcivvceobo,Hapkabenarthzygblqfvk,DST Systems,0.0,0.0,pzpakanbch,,135487.0,Rfsrsjsrdogcjodwseqtjapsjbwhwdyuwtvddownuk,United States of America,5.0,643.0,O,10.0
IZH10326,,jkfvrjpcjwvemsrdyijherhwdnfknnnqijlqfxsovqykmefyus,D,2637913.0,IZHXIBLPXJLTCSOVQFNAA,Wtnqbsxglojrbnxogqyagcxbuofo,Bank of America Corp.,18.0,3.0,Batvyegke,,195856.0,PZCEMEEQEUCRAC,United States of America,5.0,809.0,O,6.0
ltw10327,,nondwlnmomyquvqbrxhadgkugllsqmjgxnrhmxehaffvpbhhahsjeohhvewm,U,727773.0,ltwoswyvyyuxxklwrmniyirphuwl,fjtdeyhytxbiovkfrx,AptarGroup,1.0,2.0,Igipvlmbbfbi,m,114169.0,Sxcheabppcgezq,United States of America,1.0,421.0,O,4.0
Erp10328,,Jecwvweswmsnthkqfrbolwadbyyrywzsiyeedkwoeagvwbtnj,M,,Erpukydwhowf,Jwhgqtvixaepnadkjohvnyprroro,Goldman Sachs Group,,0.0,zksnroorx,M,,Vpgeittvpzfghyzcfwslvoacenouujzviiiiuvchcv,United States of America,4.0,441.0,O,4.0
Ihj10329,k,Zubtvaieyldqubmrszzvysljhsrcvtgaznmqhtcvgopbxwpm,S,2183914.0,Ihjhif,tuabamybqvgszrkmpyejtg,Electronic Arts,90.0,0.0,Xjgkhonsdrou,,7519.0,LQDURDCCKUHRYWRAVLVGJMPGMHDO,United States of America,4.0,774.0,O,0.0
Dvp10330,,Bminfhyyoeamwqpgmkawychgbobadrf,M,,Dvpzxfgcgympjxp,XYSUPXMUDSONENB,Constellation Brands,99.0,4.0,Tbjttynwvqg,,238879.0,FHRGUSTVXKMYULXFNUHGNYJKMKMHWPKBPANMFYLAJQGAREJDVLZVHYXGYHYWDCMSVTEPRVMBNJMJXTCS,United States of America,5.0,543.0,O,3.0
Fvo10331,,ZYPOTLUCWUEIKPRE,U,1910630.0,Fvomjn,Marragvmbahnpcowijc,Global Partners,57.0,2.0,MMPKKR,M,216087.0,Lkxawpyg,United States of America,3.0,428.0,O,8.0
EAS10332,,Ddxbh,M,,EASQYJJACDHO,xcphrvmflwekpvirgpsg,,60.0,1.0,Ondaczmnwxf,M,102912.0,ucrmgwrpbkranntlremfvnbrilpgswgbs,United States of America,4.0,807.0,O,2.0
Khc10333,W,Mnkndgmtfqhfeoucoerlppxrvecddgrjcsihtjrwpi,,2179513.0,Khczu,dramllhzkuawhyhabqcbfvrqph,Polo Ralph Lauren,16.0,3.0,IFFMPCGPI,,,CAFXKUWMDMZRWHFOEXKBOPFRLESLLYENOCZXZFKYRNBPUXHFUBLY,United States of America,5.0,799.0,R,1.0
Koa10334,,LXSXMLNDKOMFKEAGXAUFBXKXHINOZJHPTKXPVXFSBYFJTYWPEOWOQSH,M,196241.0,Koamvkftvvsozqxj,Zbcgwtroccemfyxeismixeca,Fortune Brands,15.0,3.0,Cchixqfr,f,141657.0,Hubepwrgjsymcblrkolkptqemjlofrasodjrasmid,United States of America,5.0,641.0,R,9.0
haz10335,b,Lmvuogdodqpust,W,281132.0,hazweqijngdzgyrvvliozfwydkdp,ZAYBDWD,St. Jude Medical,87.0,0.0,Klsra,,57554.0,obprtswaqvddyfiimktrwrrgpuogxg,United States of America,3.0,377.0,U,1.0
Ail10336,,Vxfwhqmdyuorailsrbimuczcsladhademfvhrqngrojbnqjjyjxwtuxbcdjv,M,3115635.0,Ailyvkuguabqb,Hzvhrwtkcjlqvkgrbkdm,Rohm & Haas,84.0,0.0,kpryr,,4825.0,peympelgqbywcjatvxcequtrcdmdhgssbkezcciggyuvsffndviyeppvglhyfknawcvdvwxncujafkn,United States of America,5.0,767.0,O,2.0
Uuh10337,r,Snrmzeivwiqzes,M,1984970.0,Uuhdtmgtsyjxdxubpnvxhwcf,Okjppyxezwxlclavobkzrpskp,Family Dollar Stores,11.0,1.0,SNURPVQTS,F,355454.0,Hmuakgj,United States of America,2.0,732.0,O,1.0
mwh10338,a,Jdrxcraysvcwrcojwgfllmcvwmlaufprjwkgnvlfcovwolniaxiynrqxybyvkef,D,1559480.0,mwhvuiaahsg,fjhnurwnsupln,Republic Services,,4.0,OAQMDGCBXJC,M,,lrvvgxzbjrqhljtxqjuinruoupkkodullennjfchlgwsqfgowqhnrjgumjvunhxt,United States of America,2.0,802.0,O,9.0
Rrl10339,,Dhnijlswdlierzozpsmxtlmdwbubogyuluqceahikrcztfdtbbgkpkxsldahofqxpqvxqdgdmpt,M,392657.0,Rrlzudl,WFDFZJJGVXWNXSCQQJG,Moody's,61.0,3.0,emzhrbbmedjh,m,48574.0,Kqqcknuqen,United States of America,5.0,490.0,O,8.0
NNQ10340,G,ATAPYDXEBGRCUQSBNLWFGDVSBACLZXFDUXTENUSGVHFFTEUZZDLKTOSNNGK,M,1940637.0,NNQYTZTFNZHLJNYVTYLDQWF,Olvvijmgbdnceglrqxmpycomw,Crown Holdings,82.0,2.0,,,132397.0,Ucxcgxjekmsilxpbvdewdhndpxrcvvqkgkdvfclypfhpqblfdhynrn,United States of America,5.0,523.0,O,6.0
alz10341,,Ieuocwgexboqvktugkmtldvqjqcaneyecegylnvpqvbztvpbgxswgzlrsbahtlla,M,934030.0,alzyklqinbiomxxdzjts,rilxdfatizxtplhn,Affinia Group Intermediate,87.0,3.0,otmodakeqjsg,m,262640.0,CFRXHHXCQJVZZCSLPHDHNTYPZAULVUOKNPHTUXWOKLWA,United States of America,0.0,319.0,O,0.0
Bau10342,B,Ldcgutcwvhvborovegunkcvvntaynrbtugurfvrdfavsjskhkdlwpeho,U,3762105.0,Baukzeuuacrxm,npvxqamatjziritoeetoahbuds,Sun Healthcare Group,76.0,1.0,Ggfhkewxaj,,427107.0,Krknpqicnvqnmkmkmtpjeyuwjtpbzygstcqmggwbkpu,United States of America,1.0,789.0,R,4.0
WXP10343,,Odziccoyrqmrhmqywefprjuqtc,,1338212.0,WXPIHGISL,rrharbtzh,Capital One Financial,81.0,2.0,Piqbcsi,F,129602.0,Tnegnkniqgobtaravginfrsmcodhzajjzlgnpqibytrgaczbwldvgldgkljhdlwznbwdnbrzls,,,329.0,U,2.0
Ohn10344,h,Ituodfjfxajisziutobmouktpwbteenlktmpcgcwvrkhsvaruocadcmpzsceeec,M,1096324.0,Ohnrgtjgrzalkptlujejwjvdbcqk,Bgitxoqtnelqvbhxneoxvpcje,Merrill Lynch,81.0,3.0,Vebpsrgnm,,342104.0,JISOFYWXHGXVQFACQ,United States of America,2.0,371.0,O,9.0
Pbp10345,,Gwsgybmzimmfaegpnhygjjujoty,M,1614409.0,Pbpdxpgefq,SIXHXVSLIJKQETDF,Newell Rubbermaid,97.0,2.0,aucgblujjt,,82651.0,kywmentjxglawecgaqiwwbz,United States of America,5.0,395.0,O,3.0
Jvb10346,,epvhtzrjnnfeyhpfutpwysqbhlxhczpfhwioggralovnolnyencehhtmwxpwruxzj,D,2246040.0,Jvblwnjckoeogxjwpjxkare,crzvoycfksvwlepkukbqfs,Molson Coors Brewing,3.0,4.0,ocbivsmflhbg,f,105275.0,nwhvwqftezsmbupschonunlolvqyowplrmppwoitqwpardvioigafcsyb,United States of America,0.0,366.0,R,2.0
dqf10347,,Xdepsijezqqmjzu,D,1029298.0,dqfxjfbenwbaxmaweqsbucv,jovhsov,ArvinMeritor,4.0,3.0,Adulixddafa,m,448502.0,Rqtllqaekhchbdyfeoknawximel,United States of America,2.0,462.0,R,9.0
nig10348,I,Yqiioqvrdsokmxymlpuutqulrimirhv,M,1655587.0,nigmeexosb,pxtgxxefgqrjpuquegdywfccvwss,American Greetings,,,Vqqwkfawbxm,,179046.0,Pepggakxzjeiijauupuwvmqfgdptwxcgnlbwtfkkjocvnzwdimprxjbcmjr,United States of America,2.0,822.0,,10.0
ijh10349,,lgeanzaohcnpjxtdtjzdntvtialvtkuavrhatllyctqofnjowndoqjqygpcpvfy,S,628241.0,ijhgizhoz,GIQQOMJWQCBWBUWVMREBLBJHQTN,Spectra Energy,47.0,2.0,,,81237.0,PEMEVHLEQQFTUVCC,United States of America,1.0,319.0,O,0.0
Qrq10350,A,Fgeivkkbepxiwqbqzudhcyudhinpkbijrbrtuqmmsumzqrmallfvqrracngnzxdqvmav,M,3909501.0,Qrqlwmmpnmoaatbhytczbg,Lxjkewmzgzstfwylnpzpazsvqnztrf,Consolidated Edison,23.0,4.0,Ltfoffmwoqu,,187235.0,NVNKJQHOJCAQONPKUDGVBUMIIWAFZRLRDHJJTPBESMADFZBYTXARVDNFT,United States of America,0.0,638.0,O,10.0
irk10351,s,nmhixsnfrbmowurwuwqtgoepjhczsbcjoocytpplonljxkrsgdjyfsgvdoc,M,3861614.0,irkbpkpr,JVGSKDWCOAXVFDLKPQ,,91.0,2.0,Zucqfgctsrrd,,,efcocqtxru,Canada,5.0,382.0,R,4.0
Ikv10352,,,W,658709.0,Ikvleuyfbtjcblfkec,cqkdachsexzel,NCR,2.0,2.0,LIYFKKEKVEC,,399618.0,Oxjhdbybujnoviafvjxaauzmfsxtnkw,Canada,4.0,540.0,R,8.0
Ncs10353,,Hlpqxwibafydulmnfssqrthgiggplcmvh,S,761014.0,Ncsozvzrgolyjsipchuhd,kivuxppuejaatqblpajmfkpqxl,CVS Caremark,72.0,2.0,wifinbt,F,73873.0,Ogjvdorsbfafxoazmmakzlvltvdindhyusbegzsjloasakxqepeludeijifxjjvwklfkrxqdjbv,United States of America,1.0,537.0,U,4.0
Uin10354,Q,rmzjdfcdomwshadvxxqlvdbicoojcbfhkqpaqascsiosvelidkkkegcieqjleuakfphep,W,166804.0,Uinizkgnjcgtspxwi,lfknijr,Starbucks,79.0,3.0,RPVOBIOLXU,,314126.0,Ywyizuqgdcpjknamsoceaveuihuguvfdwymhzi,United States of America,0.0,476.0,O,
owt10355,,qpvihayhosjvhf,U,2581250.0,owtvdmjsucn,Oadsjqmpnoht,Adobe Systems,80.0,2.0,Ckmjewpgkkl,M,58833.0,JRAIBAQMKDGZUSNYBWYNVYNOEPKYIFETXARDBGFHMMYXMRVWTOUIGQNPUGOWDMXUZFODKXPOK,United States of America,2.0,338.0,O,2.0
DMO10356,,WAXULHLDUOBREJ,U,2001020.0,DMOPJSJBTOWZLDBNIUZG,Nrmxbifuoncryxfrnjyfmhq,Hewlett-Packard,22.0,5.0,Tkurj,,228782.0,ooytyvraccxpbinymglbxikyvrzmiskgyj,United States of America,2.0,378.0,O,3.0
tir10357,,flmzxlyuvuzovswjtggoydwgskcvjlfwlzqnxlfhdfiuqg,M,3402376.0,tirtuumxocwrs,LWAPR,Macy's,96.0,0.0,Dueiltoxuf,,389600.0,EIXKPSRVNAKZNLWDIRTFTVMMBRWV,United States of America,1.0,750.0,O,6.0
Iic10358,U,Pyrlavjnfyesnhypczospuhmotmteqmgeewajhcafiixbnrikdmsrbeygieulwhsyczaymjxtcucwtjx,M,2587106.0,Iickebsa,Eeeat,A. Schulman,70.0,3.0,Afstqzf,,65253.0,kkqmghuoxqzyziklsapuityjafjahvnevkdmkmsiogvipepgpfxc,United States of America,4.0,,R,0.0
Opz10359,o,Ilvfllogdpacrmhdidtsgfqusmyxsfsiuvjmaohvrdsefkeliqoqooqtxqhhyxbiwamthqbrhooc,S,2020424.0,Opzcvc,mhyglenwhsjr,Baldor Electric,48.0,4.0,KNBTRWWWC,,386846.0,Sqmiqsbsusxdrcqjyogetnofdrwabxcbnzihpfvlapyqxfpcoxivxlfq,United States of America,3.0,411.0,U,1.0
Ixt10360,,QSQKLJYELXQXLEFVWZ,S,145788.0,Ixtnomzugbqhmuhttkgwxhl,Ngdqvnokmsibmdhurfioqjqkibq,Lam Research,85.0,5.0,Ckqtijdwqwus,f,447731.0,cveemekppabgycobdhfuqu,,4.0,781.0,R,8.0
Ate10361,S,gonnjaceddudsjflgpqcmyqxyipxwrltgsecrowxxacnalwwgcnhdehhnstutonlhpiriom,S,945599.0,Atewyysnt,cydsjavwibdkcwfzjkgyk,Valspar,9.0,3.0,Fjumjd,m,477914.0,Lgdqvdcjagtdlijadgwppawcyhjxqjhzxhwopcunilmyqhjzkrumsvvxotibtfirdnushoxr,United States of America,5.0,443.0,R,3.0
mme10362,Z,Slsjeqdcm,S,2930325.0,mmehdhndiolgksqusqfpqllrud,Vdzpssuwydeqoknfxgxpqg,CACI International,62.0,5.0,nnqtg,,421455.0,eruxvhkxdcsuugtbuxxgeqrxfhxthekfggykkjqbhvdbaizukymxnwuqtxsnnkupinopjw,United States of America,1.0,489.0,U,3.0
Ntz10363,,Rnpmwrkzmnceuaqxoovpaitrwlfqqejepommrqvinisanvcpbcmnyqjracphbj,U,1608710.0,Ntzwnfc,AVJVKEWDBLG,,79.0,1.0,vsnmtmecmjg,,471409.0,UIWSXIMHKMUAMESYUVUVILIPF,United States of America,3.0,377.0,U,
ZWV10364,,gchusvsssyljnuylkhonpchjwkfyztmnddtsexhkwmpzxligaltqrvrsxazilfp,S,157437.0,ZWVALF,Tfliacuxqxaucqlniuitsgg,Century Aluminum,41.0,2.0,wztazlxkxysz,,418545.0,bshgaihriegwuviylkpzmqkdmqowdjwsxnlpbqmekhubxyovrkmhjvqridxnbmqzlqvcumhv,Canada,2.0,545.0,R,1.0
