NumberChildren,Income,Phone,NumberCars,OwnOrRentFlag,PostalCode,AgencyID,MiddleInitial,City,Employer,FirstName,Gender,AddressLine1,State,MaritalStatus,NetWorth,LastName,Age,CreditRating,NumberCreditCards,Country,AddressLine2
,401309.0,1-624-193-9677,0.0,U,M7n 1a2,Hib4661,C,Savannah,TECO Energy,CHRISTIN,F,8702 harrington crescent,NV,M,1303647.0,Hibberd,38.0,777.0,0.0,United States of America,
5.0,286975.0,1-247-217-8848,4.0,O,x7i 1r3,Bar4662,,Warwick,ManTech International,Beitris,m,24766 braeswood court,PA,S,1321326.0,Barentsen,9.0,385.0,2.0,United States of America,
0.0,74792.0,1-682-232-6639,3.0,U,85036,Elc4663,,Oklahoma City,Seaboard,Veleta,,19058 HORTON WEST,OK,U,1629124.0,Elchakieh,54.0,361.0,6.0,United States of America,
0.0,32994.0,1-304-436-6503,0.0,O,20003,Dig4664,,Stockton,Century Aluminum,Krissy,,21049 chadbourne avenue,MT,S,1663204.0,Dignam,,748.0,1.0,United States of America,
3.0,16997.0,1-899-548-5047,5.0,O,59103,Bab4665,,Baton Rouge,Global Partners,SALLIE,,20657 westella way,British Columbia,D,1693312.0,Babione,,475.0,6.0,Canada,
5.0,140590.0,1-082-640-0662,2.0,,99664,tru4666,,Chattanooga,Ruddick,mahlon,f,24127 grandview court,MN,M,3753854.0,truong,0.0,675.0,7.0,United States of America,Apt. 286
0.0,230893.0,1-335-231-9271,5.0,R,60752,mog4667,,Windsor,CB Richard Ellis Group,RODIE,,17501 copenhill park,HI,S,2281340.0,moghis,84.0,465.0,1.0,United States of America,
3.0,259477.0,1-344-271-6975,,O,44146,day4668,J,Fontana,Wyeth,Eartha,,440 south court,TX,U,3900028.0,dayal,63.0,371.0,5.0,Canada,
4.0,236965.0,1-670-561-5721,,U,39532,Pha4669,,Aurora,Church & Dwight,Elza,,21088 murie street,AL,S,2725907.0,Pham,88.0,444.0,3.0,United States of America,
1.0,458489.0,1-165-180-3279,4.0,R,b8a 1y4,raf4670,,Iqaluit,Intel,Tracy,F,24954 northland drive,British Columbia,D,2238450.0,rafflin,96.0,345.0,9.0,United States of America,
4.0,279.0,1-782-665-3719,0.0,R,95173,FUC4671,,Lansing,Brown-Forman,Melvin,M,24836 loring upper,ID,M,2912498.0,FUCHS,44.0,460.0,8.0,United States of America,
3.0,278538.0,1-535-101-1842,1.0,R,V6p 1v8,GAD4672,,El Monte,Merck,Gerianna,,10947 ARDMORE RUE,MO,M,2382865.0,GADOUCHIS,33.0,309.0,2.0,United States of America,
3.0,277343.0,1-623-888-3567,1.0,R,M5D 1Y4,nor4673,,Yonkers,PG&E Corp.,demetre,F,458 cormorant road,WI,M,390874.0,northcott,72.0,765.0,8.0,United States of America,
2.0,174099.0,1-294-512-8772,0.0,R,55402,Cro4674,,Birmingham,Perot Systems,grame,F,13741 durand street,Saskatchewan,D,3510499.0,Crowle,19.0,665.0,9.0,United States of America,
1.0,47284.0,1-920-089-5196,1.0,U,V6m 1r9,tan4675,S,Carrollton,El Paso,fred,M,9633 hawkins street,NY,M,3493042.0,tanner,1.0,631.0,,United States of America,
2.0,290522.0,1-878-706-7719,1.0,U,94293,pic4676,,Pembroke Pines,Staples,vinh,,13388 marcus way,Quebec,M,168914.0,piche,78.0,774.0,2.0,United States of America,
,223495.0,1-138-714-6674,1.0,O,44108,Bor4677,,Billings,,viki,,24427 bay lower,DE,M,809087.0,Borson,23.0,666.0,2.0,United States of America,
3.0,234298.0,1-403-365-9899,0.0,U,72238,ENG4678,,Jackson,Public Storage,ELLA,,12873 CORDOVA LANE,NV,M,3858293.0,ENG,39.0,616.0,3.0,United States of America,
5.0,398331.0,1-887-789-2097,0.0,O,M7n 1c9,Win4679,,Macon,Thrivent Financial,WITOLD,,10790 bonita crescent,LA,M,1344826.0,Winslow,59.0,493.0,6.0,Canada,
4.0,401.0,1-197-153-9038,2.0,O,m9e 1t6,Men4680,A,Montgomery,Advanced Micro Devices,Edmund,f,5608 COUNTRY CRESCENT,WV,U,3928512.0,Mendez,19.0,684.0,4.0,United States of America,
0.0,492575.0,1-311-570-5936,1.0,R,37238,Dip4681,,London,KeyCorp,Wylma,,13250 monroe road,NJ,M,1403015.0,Dipace,29.0,846.0,8.0,United States of America,
0.0,145020.0,1-988-330-8074,1.0,O,93742,BAL4682,X,McAllen,Reliance Steel & Aluminum,JANA,F,6456 ashford hollow south,LA,W,350661.0,BALCOM,84.0,371.0,5.0,United States of America,
1.0,216211.0,1-528-115-8753,5.0,R,99605,DES4683,P,Lewiston,Centex,Tera,m,254 cartwright street,Nova Scotia,M,1015153.0,DESCH,69.0,468.0,10.0,Canada,Suite 14
4.0,476409.0,,5.0,O,91157,Chi4684,,Chandler,CenterPoint Energy,Corabel,,20682 scotch court,SD,S,2254659.0,Chisolm,65.0,635.0,9.0,Canada,
5.0,434508.0,1-504-808-5841,,O,90091,FAN4685,,Overland Park,Target,Blanche,,14979 clara lower,HI,M,169014.0,FANI,45.0,369.0,8.0,United States of America,
0.0,301789.0,1-598-913-5116,1.0,R,99755,mcc4686,,St. Catharines,Lockheed Martin,Yihban,,196 BELLAIRE CRESCENT,MO,U,3561494.0,mcclintock,95.0,508.0,8.0,United States of America,
5.0,449806.0,1-336-591-9948,0.0,R,27622,Esg4687,N,Albuquerque,AMC Entertainment,JACOB,,14930 griffin upper,Prince Edward Island,W,3375757.0,Esguerra,17.0,793.0,1.0,United States of America,
0.0,106969.0,1-112-388-1751,2.0,,92031,Bar4688,,North Las Vegas,General Mills,DYNA,m,18993 furth street,Saskatchewan,M,2650430.0,Barkhouse,,669.0,4.0,United States of America,
5.0,368938.0,1-987-831-6049,3.0,O,E4b 1s7,BUR4689,,St. Catharines,Dresser-Rand Group,Misha,F,6488 avalon north,FL,S,1592816.0,BURGER,46.0,542.0,10.0,United States of America,
4.0,233234.0,1-534-854-7311,2.0,O,T5b 1m8,Lap4690,W,Sacramento,Cisco Systems,Ken,R,15260 selma court,DC,U,1837496.0,Laplante,67.0,427.0,5.0,United States of America,
1.0,300833.0,1-378-495-2195,3.0,U,20002,Max4691,R,Overland Park,Mettler-Toledo International,Nitin,F,4435 tahoe south,OR,M,119434.0,Maxey,61.0,841.0,0.0,United States of America,
4.0,228917.0,1-799-112-8036,0.0,R,V6l 1p9,Cre4692,,Moncton,Exxon Mobil,Elio,M,19748 alexis upper,SC,M,1795811.0,Creech,36.0,709.0,7.0,United States of America,
5.0,164116.0,,1.0,,91185,pil4693,,Santa Ana,Cliffs Natural Resources,kordula,,8453 BURNETT STREET,CA,M,663574.0,pilipchuk,58.0,339.0,6.0,United States of America,Suite 474
5.0,75217.0,1-287-838-5198,5.0,O,v6d 1w2,kop4694,M,Las Vegas,Emerson Electric,ULRIKE,,15868 dewdrop park,MN,M,1140761.0,kopke,78.0,807.0,10.0,United States of America,
3.0,437919.0,1-363-191-4742,3.0,O,10108,ING4695,,Lansing,Guardian Life Ins. Co.,Celle,f,2755 rodeo court,KY,M,370111.0,INGREY,88.0,316.0,3.0,United States of America,
4.0,306533.0,1-855-807-6830,3.0,O,v6f 1v8,MIO4696,U,New Orleans,Int. Business Machines,ardelis,,16699 sanders south,AR,S,3243357.0,MIOR,68.0,596.0,0.0,United States of America,
0.0,205461.0,1-696-200-5703,3.0,,93806,Rob4697,,Anaheim,Nasdaq OMX Group,eada,,15431 josey way,VA,W,2626529.0,Robb,88.0,646.0,1.0,United States of America,
4.0,180548.0,,3.0,R,v6i 1s9,Prz4698,,Cleveland,J.B. Hunt Transport Services,CATHIE,F,23783 grassland east,FL,S,2924585.0,Przewlocki,79.0,310.0,2.0,United States of America,Apt. 549
0.0,210167.0,1-571-428-5494,3.0,O,59112,sar4699,,Los Angeles,Benchmark Electronics,rafi,F,4608 GESSNER UPPER,AL,S,3051787.0,saravanos,1.0,,,United States of America,
3.0,406467.0,1-710-069-8457,3.0,R,91312,bre4700,,Evansville,Universal Forest Products,CHICKY,,23755 frostwood lower,AL,M,1961762.0,breisch,,780.0,0.0,United States of America,
4.0,353802.0,1-728-033-2391,2.0,R,19109,Hel4701,Q,Santa Fe,Darden Restaurants,Toinette,,6822 manor lower,Newfoundland,D,2483520.0,Heller,,829.0,4.0,United States of America,
0.0,155968.0,1-888-221-5291,1.0,O,93846,edm4702,,Cincinnati,American Eagle Outfitters,Alejandra,M,11886 QUENTIN WEST,British Columbia,U,434783.0,edmison,76.0,392.0,8.0,Canada,
3.0,184085.0,1-169-953-9881,5.0,O,22209,Per4703,,Vancouver,McDonald's,GIZELA,f,21891 dewey street,TX,D,3680866.0,Perryman,50.0,695.0,7.0,Canada,
0.0,431638.0,1-509-558-5630,4.0,U,77167,Tal4704,,New York,Zions Bancorp.,Perl,,13215 CLARA LANE,DC,M,1273612.0,Talbott,,427.0,2.0,Canada,
3.0,120199.0,1-517-783-5356,4.0,U,T6b 1k1,Kon4705,W,Sioux Falls,ArvinMeritor,levy,m,15960 worley court,NH,U,43466.0,Konarski,53.0,767.0,,United States of America,
0.0,441426.0,1-332-339-3802,2.0,O,46230,bla4706,X,Cedar Rapids,,VALENE,,6907 ferncliff crescent,RI,M,2349002.0,blazer,,585.0,6.0,United States of America,
1.0,311283.0,1-100-464-6725,0.0,O,28304,Hic4707,,Halifax,Peter Kiewit Sons',SIMONNE,,16104 bedford boulevard,NM,U,1463957.0,Hickox,,519.0,2.0,United States of America,
2.0,172152.0,1-786-653-8879,0.0,O,H5L 1P9,ing4708,R,Hialeah,AGL Resources,Hing,M,13652 westerley drive,Saskatchewan,S,574807.0,ingram,,539.0,3.0,Canada,
4.0,161628.0,1-931-238-6598,2.0,O,10133,Mcq4709,,Montreal,Enbridge Energy Partners,Faizal,M,20916 california north,Manitoba,D,3995431.0,Mcquaid,59.0,422.0,5.0,United States of America,Apt. 245
5.0,89526.0,1-063-482-5874,3.0,O,94617,Kro4710,M,Salem,Huntington Bancshares,Beatrix,,20902 ashley avenue,SC,U,2662962.0,Krowlek,58.0,460.0,10.0,United States of America,
4.0,,1-746-271-6299,1.0,O,T5D 1Y4,Adi4711,J,Yonkers,Qwest Communications,Elza,,2023 reynolds street,ME,U,2174828.0,Adimari,26.0,368.0,6.0,United States of America,APT. 653
0.0,286967.0,1-448-228-1555,1.0,O,61112,Sal4712,Z,Fargo,General Dynamics,katrina,,17536 frostwood crescent,MT,W,2202798.0,Salkok,81.0,394.0,10.0,United States of America,
1.0,499458.0,1-261-883-1388,,R,75046,gor4713,,Reno,Qualcomm,Blondell,,8104 BARBERRY LANE,DC,M,2204720.0,goricanec,68.0,390.0,0.0,Canada,
2.0,283305.0,1-362-596-5881,4.0,O,t5c 1r7,Bos4714,,Long Beach,Southwestern Energy,MATELDA,f,23402 miller court,MO,M,1683738.0,Bosch,65.0,,10.0,United States of America,
,78146.0,1-292-853-3873,4.0,O,V6B 1U6,cal4715,,Grand Prairie,MeadWestvaco,Halie,f,19188 halliswood west,MD,M,2877060.0,calva,72.0,764.0,0.0,Canada,
0.0,84125.0,1-304-982-1864,0.0,O,93800,Did4716,L,Chattanooga,Cisco Systems,Rchisn,f,4861 cartlett south,Alberta,M,3399919.0,Diduch,29.0,304.0,8.0,United States of America,
5.0,420803.0,1-955-696-8022,4.0,O,V5b 1p6,Lie4717,,Sudbury,Comcast,Michiel,,2284 northshore boulevard,FL,M,3180402.0,Lieure,76.0,663.0,3.0,United States of America,
5.0,92203.0,1-583-805-4145,,R,78779,Mcq4718,,Lubbock,BMC Software,Maryanne,,17148 jay court,NE,W,80853.0,Mcqueen,19.0,308.0,0.0,Canada,
1.0,353122.0,1-042-197-1268,0.0,U,H5L 1R7,BRI4719,W,Iqaluit,W.W. Grainger,Dorolisa,,15404 queen street,MS,S,3911207.0,BRINDLEY,56.0,555.0,0.0,United States of America,
5.0,20815.0,1-101-094-9944,1.0,U,T6a 1g4,dia4720,,Pueblo,UnitedHealth Group,Pankaj,,6920 cherokee north,WY,S,1851265.0,diaconu,58.0,597.0,,United States of America,
3.0,26665.0,1-234-769-9512,3.0,O,M5E 1W2,RAP4721,,Frederick,Energy Transfer Equity,FAUN,,14930 GRIFFIN UPPER,HI,D,3282292.0,RAPHAEL,7.0,821.0,3.0,United States of America,
1.0,262422.0,1-438-678-7453,5.0,O,B1c 1w7,RIC4722,,Lewiston,Occidental Petroleum,Quon,,23128 ROSWELL CRESCENT,ID,S,1560734.0,RICKETSON,12.0,507.0,1.0,United States of America,
3.0,187594.0,1-339-305-1671,,O,48907,Dou4723,L,Fontana,Pantry,Earl,M,18651 spicebrush rue,Quebec,M,3542659.0,Doublesin,26.0,674.0,2.0,Canada,
2.0,417031.0,1-119-642-5313,5.0,O,10236,mec4724,,Albuquerque,National Fuel Gas,mitsuko,m,4382 WISTERIA AVENUE,ID,M,2608558.0,meckler,94.0,653.0,10.0,United States of America,
0.0,372305.0,1-293-284-6725,,O,99687,gla4725,,Topeka,Beacon Roofing Supply,Jeremy,f,11618 JACK NORTH,SD,S,244929.0,glast,69.0,516.0,1.0,Canada,
0.0,264635.0,1-345-045-6251,2.0,R,94163,Dur4726,U,Kitchener,PepsiAmericas,Ginn,,14675 kiel west,OK,U,2102294.0,Duran,25.0,769.0,9.0,Canada,
0.0,333225.0,1-674-105-7625,4.0,O,90145,WHA4727,,Lewiston,PerkinElmer,CELINA,,14656 COFFEY RUE,MO,U,582135.0,WHATLEY,51.0,825.0,5.0,United States of America,
2.0,359751.0,1-473-591-0607,5.0,O,oartzgnma,Qaq4728,c,Lancaster,PPG Industries,Lbfio,f,RTNIPNRFHPBJDDTGERKVHBBVUMKQYMZJNCBATKUHXIDZPXZK,MA,M,3330147.0,Qaqpwdhmtp,45.0,371.0,5.0,United States of America,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar
4.0,123301.0,1-596-835-4182,1.0,R,Xvxca,Kog4729,A,New York,Travelers Cos.,pxxxaiezsk,f,,MS,U,857365.0,Kogzdompevtemitcfbpmepjjkcxgy,42.0,524.0,5.0,United States of America,LMOJZGZCQNPQPHIIGIOPEWCKS
0.0,123424.0,1-346-911-3391,4.0,O,Sbbhkowpnpa,XNP4730,,Warren,Pentair,KWJNLXBBJZTVFSZMWBCZPP,F,bwfuvsactkyxgvnpbbigymbmiewelfliemkudmnacszmuymshpfmgegvecb,WY,M,1470636.0,XNPKYSCFWJEX,26.0,728.0,10.0,United States of America,Ebwuxsajvnvfczp
2.0,499739.0,1-863-337-8643,2.0,O,Ppqubfeuww,Gtd4731,,Hay River,Southern,QZEXC,,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,AZ,S,2010885.0,Gtdhqgnaderbkhzhipy,69.0,351.0,3.0,United States of America,Kvwlkoqdrwxcpgntcuztnzpg
1.0,140857.0,1-965-360-8827,5.0,R,xmlnuqb,PTB4732,,Brownsville,Celgene,GTNIW,,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,Prince Edward Island,,1220348.0,PTBQBPANEIIHFFTFQMEBN,9.0,467.0,5.0,United States of America,Iombaqavaazhdozk
4.0,327231.0,1-260-801-4912,5.0,O,HBESVDT,BBK4733,C,Miami,Arch Coal,TQWEXPNPTZJPAFRUJ,,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,WA,U,3688332.0,BBKNOJJMKTYHYPGE,17.0,833.0,5.0,Canada,DYQXVTEXAVEUIDWOAYFPLNELMYOC
0.0,289849.0,1-353-844-6825,5.0,R,tucejqcf,Tth4734,Q,Burlington,Becton Dickinson,Zwurzqqwhno,,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,KY,W,2878257.0,Tthsocfykdaesk,60.0,483.0,1.0,United States of America,Vgotvajucsipqwgetehksl
1.0,333759.0,1-572-975-3479,0.0,O,eepkjls,Olf4735,,Seattle,,vipetlc,,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,IA,M,2549473.0,Olfrvaqxoabccgqaewmrryfbka,60.0,478.0,,United States of America,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus
4.0,498765.0,1-444-440-9209,3.0,O,TEFRQKN,Rjv4736,,St. Catharines,Constellation Energy,Jvihmkmpsvdmqkgnzwkhpvdgr,f,chdxkvytntfhqjfqugzbukbonpndnh,NH,M,433506.0,Rjvooicbxegkmjlnaccxeumxdsujfv,97.0,767.0,6.0,United States of America,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj
1.0,421913.0,1-620-258-7019,1.0,O,PWXIE,her4737,,Dawson City,Marsh & McLennan,Upewrw,f,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,RI,W,1847526.0,hercfzpaurhswt,15.0,482.0,8.0,,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor
3.0,151041.0,1-964-550-6411,5.0,U,,QWM4738,,Flint,General Growth Properties,Ylojswilyeemtiqyy,F,Zixujdcpiyljgadhpckjfodenflisydfvxk,WV,S,565304.0,QWMWXHJLQ,36.0,319.0,6.0,United States of America,QVRJIWQBIKG
3.0,344390.0,1-477-101-1361,2.0,O,Rmpsfwcig,XLN4739,M,Huntington Beach,Dana Holding,AIHXVAIDQVTZWETTDU,F,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,NJ,S,2607514.0,XLNUMB,20.0,400.0,4.0,United States of America,PQJUCDAKSVANESUAZNMOYFKCFZ
5.0,2734.0,1-079-368-7798,,O,njwijgs,VRH4740,J,Fullerton,SunTrust Banks,Aefbqml,,CVCGDGYBJT,MN,U,1982496.0,VRHOAUBREZPXJTUPJQWYDXMQCN,48.0,615.0,,United States of America,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr
,468185.0,1-900-974-9726,0.0,O,Ywulf,WGZ4741,W,Berkeley,NuStar Energy,Fcwnhevbudrmewlhgnqbdf,,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,NH,U,3762913.0,WGZGWYIINQQXQAD,43.0,581.0,2.0,United States of America,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz
4.0,463648.0,1-284-586-0379,1.0,,SXZMCLCHJ,MTO4742,B,Irvine,Valero Energy,Tkrdsgrogpwdypvglydwmtqor,M,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,AL,U,2408355.0,MTOFV,99.0,799.0,8.0,Canada,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB
1.0,43975.0,,1.0,R,Xgtpwzpafboa,Bci4743,y,Washington,Targa Resources,dzoxdswekktufa,,gsybvbtl,IL,,1606307.0,Bcimif,66.0,768.0,10.0,,euiorionjhogyappcdamm
4.0,468162.0,1-307-965-9866,,,cvkcxvisqh,mpe4744,,Sioux Falls,American Electric Power,Zmuwosc,,gqebwtwrhhnerwzeovmkbgbbhera,CA,S,3354250.0,mpemseo,94.0,773.0,3.0,United States of America,Xssadkcwnnzquwsjjwbbispoanqd
3.0,395739.0,1-440-318-5480,1.0,O,Gtjvcdqqtp,Xbq4745,,Coral Springs,Carlisle,HDFQYHUGTRRQBFVEGSDCBKU,m,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,NE,,3382716.0,Xbquymuzkcmc,33.0,638.0,3.0,United States of America,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH
2.0,412467.0,1-125-551-4429,1.0,O,,Bqe4746,,Hamilton,E*Trade Financial,dffstfpnkregclxx,m,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,Manitoba,M,1902346.0,Bqeltb,41.0,517.0,3.0,United States of America,RSPQAYDIOLRMYYMCNQXBLZFX
1.0,,1-926-860-0190,5.0,R,Ionbt,jif4747,j,Lancaster,Progressive,Ikghxbumijtroqwzeeap,,Dqtjctalngisjyqiyuqsecamjdpmpuox,New Brunswick,W,2194210.0,jifxknvlu,64.0,721.0,3.0,United States of America,OMVTVZOKRKESJGDXGASXKMXCHAC
0.0,199405.0,1-232-388-6615,2.0,O,kmfhiotzok,SKI4748,b,Fullerton,Solo Cup,Qzxecnokzncy,,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,WI,U,32639.0,SKIRDW,93.0,301.0,5.0,,SCNHUCZFAW
2.0,232095.0,1-432-247-1265,1.0,O,ABEOU,Qda4749,,Independence,Interactive Brokers Group,FCMDGBFKXMTJPBLDQTVKKMNW,,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,MA,M,2440934.0,Qdatzjvlfoynuynsxpcleck,31.0,557.0,8.0,United States of America,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud
2.0,419954.0,1-034-028-4714,4.0,O,,rlm4750,,Henderson,Buildings Materials Corp.,ruqlinygssewsaxrleipafe,f,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,PA,,3643159.0,rlmudsen,84.0,345.0,3.0,United States of America,Vcuowqiesisgpufuazjyaiagvygewxab
0.0,199018.0,1-432-095-5406,,O,KJDWIQHWUO,czc4751,,Laredo,,Rcqbiwqbkdhmetuloiqcxulrr,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,New Brunswick,U,1342979.0,czccymsz,51.0,651.0,8.0,,SNTBAXIVPMRCGSFT
3.0,359494.0,1-277-314-7505,5.0,R,Lmlagmua,GGV4752,U,Oklahoma City,Rock-Tenn,qblxdfxdlzfznpwmofmcfodasvc,,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,WV,S,2652575.0,GGVPYSPJNHHZBALQGLKXLEVSK,11.0,324.0,0.0,United States of America,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV
0.0,222207.0,1-339-579-3351,5.0,,DHWUDQMFEDTT,xzv4753,s,Sandy,Spherion,LSUOTXPFJEP,m,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,RI,S,2649494.0,xzvprahrgexxcdzhmcgcoklksseb,5.0,369.0,1.0,United States of America,KIEOD
2.0,384766.0,1-813-737-7193,,U,Kwcdev,Vkq4754,,Torrance,Alliant Energy,alidnmdydz,,hmqiupwnaumccdodrgfuazlfkgcf,VA,S,3544328.0,Vkqguauiujkngtnmbhj,25.0,425.0,6.0,United States of America,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz
0.0,229674.0,1-003-808-7989,1.0,U,cpteevoqr,Hzr4755,n,Lansing,Itron,ELQHLOFAXJGHCEVCHK,,Wqccskbhzcksphrozxhx,British Columbia,M,2133746.0,Hzruxopykhsmcmmlnifxu,13.0,795.0,8.0,United States of America,skuiquosijgeuh
1.0,168959.0,1-788-493-3915,3.0,O,BWWIPXSRL,Uho4756,,Halifax,E*Trade Financial,Sfqsfkp,,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,NM,U,2654803.0,Uhorxjvdoictkgwkkuhvwthnqa,40.0,800.0,5.0,United States of America,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR
4.0,120986.0,1-198-334-5765,3.0,O,VLYFLPCQPBE,Slm4757,,Hialeah,PSS World Medical,Yzorifaxkc,,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,CA,M,2575833.0,Slmkktjhhnmvxrsqjtms,2.0,505.0,0.0,United States of America,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib
3.0,207701.0,1-636-925-2740,2.0,O,gavqomgrfhmx,Vyq4758,Z,Sydney,Hewlett-Packard,CMVMLPPTLCSEDNMYFJR,,XAWZFSHYAKGKWT,WV,W,3945014.0,Vyqgk,30.0,617.0,2.0,United States of America,Qbfpmdlkdzrtzkvxehehnghcnnk
1.0,247224.0,1-905-152-0339,1.0,R,CQBJEEKNJBRJ,IIA4759,V,Chula Vista,Metals USA Holdings,GJCSW,,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,TX,U,2908095.0,IIADZCQX,96.0,791.0,9.0,,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar
1.0,189582.0,1-025-416-9548,0.0,O,DJLMJABTSH,HBF4760,c,Colorado Springs,Vornado Realty Trust,TKLSAITZQKIOWFJXRAIKZSEWVAI,,KPHEORSIGOAQAXPDN,New Brunswick,M,1774340.0,HBFANBOQPESLQSQPIV,54.0,672.0,6.0,Canada,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT
0.0,217090.0,1-852-761-4971,3.0,O,VFVDVQGOEH,DLG4761,,St. Catharines,Fleetwood Enterprises,JZKEUFIWWHPIYJWNTYJTDVTBEJ,M,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,UT,,1326183.0,DLGJEMMBMDE,13.0,723.0,6.0,United States of America,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU
3.0,394758.0,1-881-383-4147,4.0,O,moyhcl,jih4762,t,Huntington,Starwood Hotels & Resorts,erlcxtphbrrbbyxautwvnpm,F,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,MI,U,274845.0,jihsjrfatxwnsmfnezvofc,71.0,430.0,2.0,United States of America,
5.0,290045.0,1-314-963-8357,1.0,O,hlcchp,evt4763,b,Bellevue,Comcast,cwsiirxfqqhcpuwhquwpuowa,,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,NH,D,911040.0,evtsa,35.0,357.0,3.0,Canada,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf
4.0,214129.0,1-095-557-5367,3.0,O,Qarelhd,Qbq4764,,Santa Clara,Arrow Electronics,Vaodqcpjionkqlpwjrque,,Xfrttxwzjcxqciltaeqjer,FL,S,645586.0,Qbqhytdptmtxnjeymz,53.0,721.0,7.0,United States of America,XJMMUYREOZBCFVTYBCGO
2.0,51424.0,1-235-166-6388,1.0,R,Qsqxxxo,tun4765,k,Philadelphia,Hospira,Bhiznrgnstwiuljgxkqhqghzea,f,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,Saskatchewan,M,3669863.0,tunhfdrrbwrrkegqnxcjwmeaorb,51.0,711.0,6.0,United States of America,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM
,352104.0,1-842-023-3239,0.0,R,Adkkq,AQO4766,D,Baton Rouge,State Farm Insurance Cos.,Uspvkskl,,,GA,S,2972333.0,AQOXMVTTU,31.0,568.0,1.0,Canada,Aypvkgbhikiwulirpharr
0.0,322999.0,1-863-751-1461,4.0,R,secbio,NBE4767,,Atlanta,Mirant,FVBZONADUSBYBKBP,,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,RI,D,2324898.0,NBEXAMDDMBYUFXXKIWOX,100.0,785.0,4.0,Canada,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW
