prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
QZR14196,,Ccbtkgdllwj,10.0,S,Unisys,1-455-805-5083,77282.0,0.0,4.0,46.0,538.0,R,2434780.0
Mgb14197,o,Hcvntln,9.0,,Viacom,1-328-430-9726,392776.0,3.0,4.0,99.0,,R,1859130.0
Ddc14198,,iqpiukuccxle,4.0,S,Computer Sciences,1-612-934-1844,315141.0,5.0,0.0,93.0,829.0,O,654196.0
UQS14199,N,POSXTRTRLJKH,8.0,U,Sonic Automotive,1-712-666-2181,236459.0,0.0,5.0,87.0,778.0,O,1787225.0
ODS14200,,zfgxjvc,0.0,U,Hudson City Bancorp,1-823-572-0556,494597.0,2.0,4.0,,465.0,O,221227.0
frq14201,O,EMIUBAXSOI,7.0,M,Gap,1-426-545-3970,367053.0,4.0,5.0,71.0,553.0,O,2940814.0
cue14202,,WJWNE,3.0,U,,1-962-903-0202,204320.0,3.0,3.0,41.0,460.0,O,3312932.0
jxv14203,t,Jqqchxesvpyz,0.0,U,WGL Holdings,1-592-626-8024,16936.0,3.0,0.0,74.0,517.0,O,3964795.0
Lkt14204,,Zvwyfgumshy,1.0,M,Liberty Mutual Insurance Group,1-387-767-4138,244117.0,0.0,5.0,83.0,744.0,R,1460314.0
Ooe14205,Z,Sutxhkww,6.0,U,Retail Ventures,1-210-338-0396,378435.0,0.0,0.0,15.0,564.0,O,2310096.0
Rxl14206,j,Ncirtypeq,6.0,M,Duane Reade Holdings,1-698-366-0032,226966.0,4.0,,38.0,407.0,O,3072118.0
wtt14207,,dnnxakpm,2.0,M,Autoliv,1-365-471-9350,250761.0,2.0,0.0,59.0,368.0,O,529525.0
Eez14208,,Tsnwujtvpz,3.0,M,Hub Group,1-850-946-5437,286579.0,3.0,4.0,14.0,696.0,O,1058953.0
MPG14209,,Gbqwys,6.0,M,MeadWestvaco,1-669-931-7303,293423.0,5.0,3.0,15.0,571.0,O,3211842.0
Ndu14210,T,ghbzqchqzs,1.0,D,Discover Financial Services,1-013-662-9950,328571.0,4.0,0.0,36.0,673.0,R,2777645.0
moi14211,,Tioorqhly,8.0,M,Energy Future Holdings,1-221-083-6199,4388.0,2.0,2.0,91.0,,O,2592667.0
Azo14212,,imbpqkb,3.0,U,Dole Food,1-500-358-3744,320649.0,4.0,1.0,41.0,302.0,O,93014.0
zvv14213,Q,Twfobm,3.0,M,Fluor,1-966-813-9095,,1.0,5.0,95.0,493.0,O,2161260.0
Mjm14214,,Qiljttoejqmv,0.0,S,Buildings Materials Corp.,1-412-906-6379,382520.0,4.0,4.0,87.0,346.0,O,516513.0
Mjg14215,,Retjehwwtmaw,3.0,,Supervalu,1-395-107-0050,166669.0,4.0,2.0,64.0,348.0,O,3322554.0
Kal14216,,Cxrmjhjak,10.0,U,Wendy's/Arby's Group,1-899-412-2095,398815.0,2.0,1.0,27.0,359.0,O,1845124.0
Epx14217,x,MJTXQV,0.0,D,Teledyne Technologies,1-109-317-1324,332747.0,0.0,3.0,87.0,763.0,O,1726735.0
Eio14218,,Mjgwyrotvwfc,10.0,M,Health Net,1-536-517-5996,319115.0,5.0,2.0,73.0,558.0,O,61200.0
Jjj14219,,gfvdihkqxy,1.0,S,US Oncology Holdings,1-693-597-8444,298080.0,1.0,5.0,19.0,536.0,U,1983697.0
YUB14220,,Whixwgjew,1.0,,Plexus,1-709-777-1118,48712.0,2.0,3.0,40.0,314.0,O,2769292.0
ehj14221,w,IXMDJS,2.0,M,Illinois Tool Works,1-924-883-3692,299249.0,,1.0,18.0,379.0,O,3035246.0
yys14222,,pdhgouaezpcq,8.0,U,PolyOne,1-977-925-6424,64590.0,1.0,4.0,75.0,578.0,R,1832820.0
exq14223,A,CVTFDRPH,2.0,M,Universal,1-135-376-8167,275890.0,4.0,3.0,72.0,734.0,R,1737584.0
DMV14224,,NVPJQX,1.0,,National Semiconductor,1-122-810-8888,497839.0,1.0,4.0,14.0,621.0,O,194157.0
NUD14225,E,vbhlnyheoox,8.0,S,PHH,1-473-339-7117,84024.0,0.0,3.0,9.0,678.0,R,124372.0
Tio14226,,Lhloj,4.0,M,Ashland,1-811-842-3532,441717.0,3.0,0.0,64.0,393.0,O,1217113.0
kxb14227,,Kconindx,1.0,M,Bank of New York Mellon Corp.,1-903-780-6290,163710.0,0.0,0.0,43.0,335.0,,2332247.0
Svq14228,,Ytjgrfd,6.0,U,Devon Energy,1-266-050-6191,139376.0,2.0,1.0,95.0,705.0,O,322854.0
Tnq14229,,Oelhl,3.0,M,Best Buy,1-508-789-7958,297058.0,3.0,,48.0,445.0,O,2978048.0
Rfz14230,T,VTZZE,8.0,W,ConAgra Foods,1-696-817-0490,369231.0,5.0,5.0,1.0,783.0,O,1721750.0
aur14231,,nwlcz,6.0,M,Enersys,1-817-949-2173,,1.0,3.0,8.0,,R,2691114.0
Owh14232,B,dfzpjtkxxf,3.0,M,Brown-Forman,1-883-789-1239,368012.0,2.0,2.0,20.0,605.0,O,3847292.0
AIR14233,b,zmyvidyxho,1.0,U,Franklin Resources,1-639-233-0138,306832.0,5.0,4.0,82.0,340.0,O,3487148.0
Gvc14234,K,Hhauyejqn,2.0,M,M&T Bank Corp.,1-374-347-4023,,0.0,4.0,85.0,561.0,O,
cep14235,G,Xjuroakjch,9.0,U,Kennametal,1-320-449-1283,483214.0,3.0,5.0,,464.0,O,94947.0
ZTL14236,,Ieaglfm,10.0,S,Urban Outfitters,1-761-790-0824,127514.0,2.0,3.0,46.0,521.0,U,3341326.0
oxl14237,i,ecjazpebgaf,6.0,U,Lennar,1-263-759-3695,2106.0,2.0,0.0,1.0,346.0,O,687399.0
Qcg14238,g,QVNPTJICYPAV,0.0,,Furniture Brands International,1-113-289-4735,161464.0,3.0,5.0,14.0,319.0,,3779858.0
ZRE14239,,Hkwrawoilal,10.0,S,MDU Resources Group,1-925-398-7849,121423.0,1.0,2.0,20.0,427.0,O,3392308.0
MGA14240,E,jbibk,4.0,U,Altria Group,1-980-489-4713,420041.0,2.0,2.0,88.0,698.0,,2695225.0
NAY14241,M,Kveekarids,10.0,M,Oil States International,1-815-496-5162,299851.0,5.0,4.0,44.0,523.0,U,2493944.0
Kgp14242,,rwunrxjf,7.0,M,Vulcan Materials,1-688-450-0456,78705.0,,4.0,35.0,639.0,R,
Mau14243,X,ejfsyb,2.0,D,New York Life Insurance,1-532-604-2766,89485.0,5.0,1.0,53.0,438.0,U,1460426.0
AMB14244,,Vgjnb,10.0,M,Toll Brothers,1-680-188-6384,376881.0,1.0,0.0,36.0,724.0,O,1203234.0
Tbh14245,C,Kawpytq,2.0,D,PerkinElmer,1-042-708-1097,255269.0,3.0,4.0,34.0,715.0,O,3378118.0
fys14246,,Tonvkfouog,0.0,M,Kroger,1-240-249-0398,422183.0,4.0,2.0,32.0,485.0,O,3064328.0
Xkr14247,T,Gvymbqwm,4.0,D,Brunswick,1-393-131-8302,,1.0,1.0,22.0,403.0,O,1726792.0
EMS14248,v,KGGPJRJJTUC,3.0,D,JohnsonDiversey,1-831-243-7259,399224.0,5.0,5.0,36.0,470.0,O,1178058.0
Xll14249,,RGWLQO,10.0,M,Sentry Insurance Group,1-260-406-1463,28149.0,5.0,5.0,88.0,320.0,O,2157953.0
Pxb14250,A,Mjvaajv,7.0,U,Sauer-Danfoss,1-756-949-3301,336314.0,3.0,5.0,81.0,668.0,U,3231652.0
Khf14251,N,Asskxrssmmu,9.0,W,CC Media Holdings,1-182-448-0993,131372.0,3.0,4.0,79.0,607.0,R,1350603.0
Qsn14252,k,QKSDZEQ,1.0,U,Merrill Lynch,1-681-217-1806,324977.0,0.0,0.0,68.0,424.0,R,1556831.0
pqj14253,p,OPAMIZHER,8.0,M,Pacific Life,1-684-176-1446,154695.0,3.0,2.0,51.0,453.0,O,357300.0
Tyo14254,,,3.0,M,Georgia Gulf,1-892-368-7827,194793.0,2.0,2.0,80.0,372.0,O,247527.0
KKE14255,,Ulrkcak,5.0,D,Medco Health Solutions,1-771-249-4670,34827.0,3.0,1.0,37.0,487.0,R,1748488.0
NMU14256,,Ormptxsmf,1.0,,Calumet Specialty Products,1-415-423-4796,219139.0,2.0,0.0,90.0,,O,1708972.0
Czu14257,q,JVWGMSDTF,10.0,S,Dresser-Rand Group,1-919-234-8186,49565.0,4.0,2.0,68.0,492.0,U,622205.0
TSK14258,,Bbvuin,4.0,M,T. Rowe Price,1-581-808-9143,269211.0,3.0,0.0,46.0,655.0,O,472251.0
fer14259,,Mpjguuv,3.0,M,American Financial Group,1-170-377-8645,315770.0,0.0,1.0,31.0,732.0,,3150667.0
Prt14260,,Wzyypsy,1.0,S,Allegheny Technologies,1-855-194-6984,129768.0,4.0,0.0,72.0,,R,3123250.0
Two14261,c,Flsiw,4.0,U,IAC/InterActiveCorp,1-799-784-7536,5098.0,0.0,0.0,91.0,304.0,R,281226.0
Eky14262,,Usdefcc,6.0,W,Omnicare,1-828-094-7882,350527.0,1.0,2.0,70.0,407.0,R,2650061.0
Ofh14263,,,7.0,M,Medco Health Solutions,1-277-904-5029,115454.0,5.0,0.0,30.0,834.0,U,3694059.0
UMF14264,,YEQMPG,7.0,W,Valero Energy,1-378-677-5195,484429.0,1.0,3.0,87.0,651.0,O,3810302.0
mqo14265,j,Kisamrbw,1.0,U,,1-851-569-9923,,2.0,5.0,,783.0,O,2511260.0
LWU14266,X,Toyvk,3.0,W,Acuity Brands,1-464-893-2950,282852.0,2.0,3.0,89.0,549.0,R,790850.0
fnq14267,p,TTNQXHDSXO,0.0,D,Cinemark Holdings,1-024-843-0466,450536.0,2.0,3.0,40.0,382.0,U,23795.0
Zft14268,,xxshbwcm,6.0,D,Oshkosh,1-899-779-5888,351300.0,2.0,2.0,83.0,775.0,O,1039574.0
CWL14269,Y,Axpgowtqh,3.0,,PolyOne,1-298-424-1982,329266.0,0.0,0.0,49.0,669.0,O,2067591.0
Dus14270,H,hfswrpiqtfr,5.0,S,Lubrizol,1-636-381-3399,57916.0,2.0,,83.0,800.0,O,2412888.0
Mtm14271,X,Vohyleighoaz,10.0,M,Comcast,1-742-353-5115,477886.0,3.0,2.0,11.0,,R,3572005.0
Nqd14272,P,,7.0,W,,1-975-987-7731,157447.0,2.0,5.0,61.0,425.0,O,3685408.0
jej14273,,,4.0,U,Thomas & Betts,1-288-266-8559,59946.0,2.0,5.0,99.0,721.0,O,
vrs14274,,KNOKX,2.0,M,Wendy's/Arby's Group,1-930-792-1510,77628.0,4.0,3.0,28.0,478.0,O,2557649.0
cxp14275,,Gopva,4.0,M,Carlisle,1-469-096-5308,292215.0,4.0,2.0,7.0,839.0,O,1854365.0
QHZ14276,P,OYSTKSCEWE,1.0,W,Tellabs,1-478-913-9328,108924.0,2.0,,36.0,506.0,O,123629.0
qhv14277,n,wgywcsqxiipy,3.0,M,,1-842-370-2871,202186.0,2.0,5.0,60.0,523.0,R,1756024.0
oci14278,G,Iidptcbux,2.0,M,Adobe Systems,1-984-144-3465,249473.0,3.0,4.0,65.0,564.0,R,1179454.0
Bzr14279,F,Pgebjfunymt,5.0,U,Amazon.com,1-266-098-5041,74270.0,4.0,5.0,11.0,,R,1711531.0
hbt14280,y,Fohbx,5.0,M,Protective Life,1-110-082-3023,169220.0,5.0,0.0,0.0,418.0,O,
Azm14281,R,Dqydfc,10.0,,Pactiv,1-051-783-8770,5021.0,4.0,2.0,71.0,789.0,R,2498431.0
nca14282,,DIIIL,1.0,U,Maxim Integrated Products,1-050-937-0437,402874.0,1.0,1.0,37.0,602.0,O,201392.0
uup14283,,Cyuhznkd,0.0,M,Laboratory Corp. of America,1-686-152-3889,296549.0,4.0,3.0,45.0,574.0,R,2994924.0
Zwu14284,q,ajuiybv,,M,Level 3 Communications,1-236-868-2042,46268.0,3.0,2.0,89.0,,O,171299.0
Vkd14285,,OBFJYNDIG,4.0,M,Discover Financial Services,1-958-444-1377,151542.0,1.0,1.0,4.0,,R,3194011.0
Nas14286,e,edwnokwulcu,4.0,W,Hudson City Bancorp,1-175-764-0691,468589.0,4.0,1.0,,381.0,O,3394308.0
Pmv14287,,ispodmdgndwy,7.0,M,Worthington Industries,1-615-391-4843,27657.0,0.0,1.0,11.0,650.0,,3783213.0
HBH14288,,Lljfrlqxfra,7.0,S,Campbell Soup,1-240-911-5698,445358.0,5.0,2.0,52.0,436.0,O,22288.0
Osl14289,,Eljzitstrz,,U,,1-063-383-2557,107494.0,1.0,,98.0,771.0,O,3711927.0
Kdi14290,,odxkwj,2.0,W,Mettler-Toledo International,1-947-847-4779,367326.0,3.0,0.0,92.0,610.0,U,3761376.0
MVM14291,,Wvyman,3.0,U,Global Partners,1-282-244-2444,166876.0,3.0,4.0,60.0,833.0,R,1865538.0
Pof14292,Q,Fzeaziu,10.0,M,Hayes Lemmerz,1-056-814-5352,255251.0,4.0,5.0,61.0,700.0,O,1545232.0
Vvi14293,J,Ftdlvdnbpeti,0.0,S,SAIC,1-613-608-0267,369684.0,3.0,0.0,3.0,761.0,O,956334.0
Cfe14294,,VPHZNGDXU,3.0,D,A. Schulman,1-660-633-6578,77586.0,2.0,0.0,66.0,381.0,O,3588455.0
Mun14295,,Tvaxo,1.0,S,Hudson City Bancorp,1-250-995-5327,84054.0,3.0,2.0,29.0,343.0,O,3764810.0
Qqo14296,,DJQGIA,10.0,U,Google,1-258-291-9433,108760.0,4.0,4.0,32.0,672.0,O,846907.0
YLC14297,,Tnkjzkvoug,2.0,M,Interstate Bakeries,1-016-216-4112,139949.0,0.0,0.0,47.0,335.0,O,2357547.0
xqn14298,H,Kbxzsqrmta,6.0,M,DirecTV Group,1-768-181-0906,335099.0,1.0,4.0,51.0,587.0,,1181161.0
Sag14299,,LNGNXJAHOINQ,2.0,M,ManTech International,1-072-937-3465,245190.0,0.0,0.0,18.0,673.0,O,2903123.0
Bao14300,,ZPBFL,4.0,D,Southern,1-735-857-6903,478060.0,4.0,0.0,12.0,585.0,O,114187.0
Nzu14301,n,BXBSZXV,0.0,S,,,477294.0,3.0,0.0,,693.0,U,694118.0
Rbd14302,,Lnowsycf,7.0,S,Seaboard,1-517-486-6553,80794.0,2.0,4.0,7.0,485.0,U,405090.0
Eop14303,,kezfxvdqyfc,9.0,U,Duke Energy,1-703-025-4726,342479.0,2.0,3.0,58.0,822.0,O,1408206.0
xeb14304,,Ciyalk,8.0,S,PNM Resources,1-207-067-8348,209398.0,4.0,1.0,,448.0,O,1244763.0
Dua14305,r,uohlpsuqoop,0.0,M,Enbridge Energy Partners,1-606-842-8119,189915.0,1.0,4.0,61.0,682.0,,3727747.0
Ioa14306,,Fcosbwdquvgp,1.0,W,Universal Forest Products,1-974-230-8099,,0.0,4.0,77.0,793.0,R,170430.0
Ehv14307,,Fajfodp,5.0,U,,1-642-857-1872,104305.0,5.0,2.0,52.0,495.0,O,3890558.0
bem14308,,eljgzsdexw,,U,,1-124-073-0068,488881.0,3.0,4.0,47.0,596.0,O,1250010.0
Hth14309,,mftatyry,9.0,U,Liz Claiborne,1-470-626-5356,,3.0,5.0,77.0,361.0,O,3297141.0
JXI14310,,Mqujkfon,8.0,M,BJ Services,1-543-781-8820,,,2.0,38.0,742.0,R,1486747.0
Cwk14311,,,6.0,U,Expedia,1-146-512-7151,395131.0,5.0,5.0,38.0,751.0,O,1137672.0
YFI14312,B,bupkmcujnh,0.0,M,PepsiCo,1-185-650-3467,76368.0,0.0,1.0,97.0,582.0,O,3682552.0
Uck14313,f,IFJUNDEWF,2.0,D,Phoenix,1-227-944-0589,281155.0,3.0,2.0,91.0,784.0,R,
KXE14314,,TVHHEEMOVIRX,9.0,M,Allstate,1-144-228-8381,239023.0,5.0,0.0,40.0,627.0,O,272940.0
bcy14315,M,swvuhmnctpeo,7.0,,McClatchy,1-713-961-8769,220595.0,3.0,3.0,31.0,482.0,O,
OZS14316,,jkebxjl,6.0,M,Helix Energy Solutions Group,1-626-942-8519,49702.0,2.0,3.0,8.0,415.0,R,473652.0
Ipr14317,,Wureizygtxh,5.0,M,Scholastic,1-286-351-3076,23367.0,0.0,2.0,50.0,708.0,O,2382860.0
mfs14318,a,Pagcgtomy,3.0,M,MGM Mirage,,399303.0,2.0,3.0,43.0,568.0,R,2025087.0
Npm14319,,,,W,USG,1-584-090-9521,47756.0,5.0,2.0,9.0,501.0,O,3435641.0
Erb14320,Q,Eqqgesewogx,8.0,M,Cablevision Systems,1-018-009-6742,231626.0,1.0,,75.0,656.0,O,3921893.0
now14321,R,Shwejqcjqrh,1.0,,Protective Life,1-061-724-0731,53642.0,2.0,4.0,85.0,813.0,O,23463.0
Koc14322,,IVAIJEMBKL,2.0,U,Assurant,1-022-106-1148,51067.0,2.0,0.0,44.0,388.0,O,3400991.0
VCT14323,,Lvlbxcve,8.0,M,United Services Automobile,1-172-025-6457,,5.0,1.0,66.0,834.0,O,2045175.0
ATH14324,S,Kpizupb,,S,Select Medical Holdings,1-721-807-1477,482621.0,4.0,1.0,43.0,504.0,O,1501916.0
Wzi14325,P,Jbanhfhyoaa,7.0,M,Quiksilver,1-759-544-7200,75916.0,3.0,3.0,22.0,727.0,,1225797.0
Ytf14326,,MMJQJ,10.0,M,NuStar Energy,1-761-036-9479,360863.0,1.0,,,544.0,O,75912.0
erq14327,v,Cbyfjoljiqin,10.0,D,SAIC,1-921-064-4300,99177.0,4.0,4.0,82.0,783.0,O,2377185.0
Tzz14328,,Mvzogol,6.0,U,Tiffany & Co,1-793-190-6995,30780.0,5.0,5.0,36.0,422.0,O,48862.0
NSD14329,w,sbhnh,8.0,M,Southwest Airlines,1-480-035-4741,434785.0,,0.0,57.0,673.0,R,1829664.0
Qmd14330,,Stgcqurnzhz,6.0,U,Masco,,404943.0,3.0,3.0,29.0,317.0,R,1073646.0
cti14331,K,Uogut,,S,Exide Technologies,1-845-141-4063,116366.0,2.0,4.0,41.0,313.0,O,1723913.0
uvb14332,e,nmvangfqf,8.0,M,Harman International Ind.,1-363-990-6212,267173.0,5.0,1.0,31.0,344.0,R,1063839.0
qqj14333,,Cvwjlfijnqoi,3.0,M,Brown Shoe,1-905-625-0625,322445.0,5.0,1.0,72.0,488.0,O,1070991.0
mhh14334,,aozfxaajoejj,0.0,M,Brunswick,1-668-755-4784,319200.0,3.0,4.0,65.0,651.0,O,
zbk14335,L,Hxhawt,2.0,M,Eagle Rock Energy Partners,1-445-639-4001,277469.0,3.0,5.0,16.0,514.0,O,
jcj14336,Q,Ycdnf,5.0,S,NBTY,1-144-686-5831,462515.0,5.0,0.0,32.0,310.0,R,351485.0
erb14337,n,Tjdpaybhd,7.0,M,Paccar,1-880-624-0318,,3.0,0.0,39.0,584.0,O,2510378.0
exd14338,,Ekthoxbbcsx,6.0,W,Granite Construction,1-817-633-1185,35561.0,,2.0,7.0,778.0,O,268764.0
IWX14339,,Eztsudebhc,3.0,M,Flowers Foods,1-998-055-4109,370801.0,4.0,2.0,56.0,653.0,O,634180.0
Amh14340,,RXUNBJC,9.0,W,Jones Lang LaSalle,1-949-660-8555,360406.0,5.0,3.0,46.0,374.0,R,741713.0
VNU14341,,Xoxkhmw,10.0,U,Affiliated Computer Services,1-776-320-1845,495672.0,0.0,4.0,47.0,,O,3312281.0
Kef14342,,GRUKP,10.0,U,Eastman Kodak,1-808-615-6450,95371.0,,3.0,67.0,850.0,O,1181115.0
zmg14343,,Kvezidlpkxf,0.0,M,MSC Industrial Direct,1-276-622-7430,123369.0,1.0,3.0,74.0,662.0,O,3555262.0
Klc14344,,kfqcierv,5.0,M,Aventine Renewable Energy,1-361-761-1014,,5.0,4.0,23.0,319.0,R,3492950.0
qox14345,L,Yaxooyzpr,4.0,S,Comerica,1-938-861-8366,367473.0,0.0,1.0,69.0,767.0,O,546227.0
Fih14346,,cumtqqjaol,3.0,,Constellation Energy,1-086-212-1033,159505.0,5.0,2.0,88.0,797.0,O,3943292.0
Wla14347,g,bluxx,,U,Wesco International,1-443-304-9881,73697.0,1.0,1.0,31.0,462.0,O,1814873.0
YHN14348,S,,9.0,U,Neiman Marcus,1-467-727-9361,,3.0,4.0,13.0,554.0,U,3626487.0
QIJ14349,P,Pswaxar,3.0,M,Mercury General,,307020.0,4.0,0.0,45.0,557.0,O,2109166.0
USM14350,,icalfawfhp,3.0,U,Intuit,1-724-945-7374,320661.0,5.0,4.0,9.0,654.0,R,242007.0
Lea14351,M,mtssxeoer,2.0,S,McGraw-Hill,1-576-834-0148,322224.0,2.0,2.0,79.0,683.0,O,1491431.0
Stf14352,,Bgfmvfgaot,7.0,M,Energizer Holdings,1-491-986-9352,480261.0,5.0,,30.0,632.0,O,2342083.0
WKZ14353,N,Ddkwsvasubz,10.0,U,Intel,1-077-763-4195,366909.0,5.0,2.0,12.0,,R,385957.0
lsd14354,e,QFCQD,1.0,U,Sonic Automotive,1-324-594-6236,478958.0,5.0,1.0,14.0,688.0,O,3302731.0
Qhp14355,J,Svntmlnxqlkb,1.0,U,Symantec,1-964-033-6924,266268.0,5.0,2.0,54.0,588.0,R,173992.0
Ozz14356,u,,10.0,M,American International Group,1-050-018-2160,405417.0,3.0,3.0,88.0,637.0,O,980268.0
jna14357,,UEQMMEZVLG,8.0,U,Perrigo,1-675-855-7571,132516.0,3.0,1.0,2.0,640.0,O,662673.0
Lpb14358,,Mnfuvdrqd,3.0,M,Cracker Barrel Old Country,1-081-314-7289,429271.0,4.0,3.0,61.0,761.0,O,498358.0
UEP14359,X,Vdxxwwzjcss,1.0,W,,1-259-486-5647,184507.0,1.0,0.0,14.0,775.0,O,3623607.0
dmx14360,,Afwhlzwcfdtd,6.0,U,Helix Energy Solutions Group,1-959-179-8642,,1.0,,27.0,628.0,O,2141106.0
Xsl14361,,hdawehfjths,3.0,D,Iasis Healthcare,1-624-202-4158,225023.0,5.0,0.0,20.0,798.0,O,1477561.0
KGT14362,,Gtwzmqczrxds,9.0,M,Hertz Global Holdings,1-973-611-2303,438811.0,2.0,2.0,65.0,,O,2909566.0
Jpo14363,,rfdohulval,,S,Northwestern Mutual,1-363-980-1831,227468.0,4.0,4.0,17.0,320.0,O,1178597.0
guo14364,,MUJGYVRACRZ,0.0,U,DTE Energy,1-892-994-9793,456512.0,2.0,4.0,82.0,568.0,O,2831005.0
WRC14365,s,RUXBE,4.0,S,Joy Global,1-285-572-7615,460160.0,2.0,3.0,41.0,705.0,O,1858460.0
Vij14366,,Ftybz,7.0,S,Snap-On,1-646-647-6992,187618.0,5.0,0.0,58.0,578.0,O,3317213.0
Qej14367,,KOOZODNWRCM,2.0,S,Plains Exploration,1-555-049-5554,488866.0,1.0,2.0,50.0,354.0,R,3980017.0
Tqz14368,F,BOXQOHS,6.0,W,Coca-Cola Enterprises,1-280-072-5238,444962.0,2.0,1.0,89.0,668.0,O,3457866.0
CLH14369,,KFTQJPA,1.0,U,Buckeye GP Holdings,1-863-203-6498,499056.0,4.0,5.0,12.0,369.0,O,278585.0
Fct14370,g,orfqqtzxzhmn,2.0,S,Integrys Energy Group,1-450-733-5018,98267.0,,3.0,82.0,,,1459764.0
cru14371,,HJLQKJ,4.0,S,Cooper-Standard Holdings,1-191-360-9125,358619.0,5.0,,38.0,439.0,R,2679173.0
JEF14372,,EPLTNC,3.0,S,,1-961-279-7183,474392.0,1.0,4.0,17.0,640.0,O,
Sox14373,,jiruagetr,,D,,1-501-567-4652,402628.0,4.0,3.0,32.0,481.0,U,3223339.0
Xll14374,N,Defewgue,4.0,U,Marriott International,1-235-550-7015,302042.0,3.0,2.0,4.0,356.0,O,485851.0
Lsp14375,,Gerdl,2.0,U,BB&T Corp.,1-905-293-8200,439973.0,0.0,0.0,72.0,627.0,R,3877401.0
Civ14376,h,ulwwr,5.0,D,Plains All American Pipeline,1-068-628-1298,153370.0,4.0,5.0,7.0,399.0,O,2113722.0
Dct14377,,Zvnryhihcl,4.0,U,Mettler-Toledo International,1-953-012-0279,186181.0,2.0,3.0,99.0,814.0,R,1052651.0
Ggy14378,,LJURWLTSLK,7.0,S,PG&E Corp.,1-613-057-0710,493663.0,3.0,2.0,53.0,722.0,U,2843892.0
IZT14379,b,Qvvqxctzv,3.0,M,HSN,1-575-614-0866,377463.0,3.0,1.0,5.0,683.0,O,3964811.0
Hsz14380,s,PQJPNLPWY,8.0,U,MPS Group,1-539-220-9202,411899.0,5.0,3.0,64.0,544.0,O,447743.0
jyt14381,,esulf,7.0,W,Lithia Motors,1-410-583-3558,447763.0,0.0,5.0,43.0,451.0,O,3982933.0
Llj14382,,Phwcykdsxsb,9.0,M,H.J. Heinz,1-840-141-0267,484770.0,5.0,5.0,71.0,,O,1059550.0
QTP14383,E,Xynqavwu,8.0,,Danaher,1-178-473-4942,73639.0,4.0,5.0,87.0,578.0,O,745124.0
jwy14384,d,MQUWTPNEWB,8.0,U,TECO Energy,1-120-011-3497,174467.0,0.0,2.0,48.0,589.0,O,1922274.0
Pxv14385,B,quwif,1.0,U,Mirant,1-485-725-8328,197132.0,4.0,4.0,,703.0,O,
Ijh14386,i,DXOETR,4.0,W,Autodesk,1-108-046-2284,467114.0,1.0,3.0,86.0,767.0,O,1316528.0
Sen14387,v,Hchwi,8.0,S,Textron,1-064-669-7551,317019.0,4.0,2.0,1.0,818.0,U,3996579.0
Gxr14388,Y,Kklnehgbmu,2.0,S,URS,,382645.0,1.0,4.0,55.0,848.0,O,1190286.0
TGW14389,c,WCPKIUZEN,4.0,M,Spectrum Brands,1-595-070-4717,441559.0,4.0,,15.0,453.0,O,3731400.0
Elc14390,,Efjjilo,7.0,W,AGL Resources,1-767-052-9555,42506.0,0.0,4.0,94.0,393.0,R,221386.0
RHN14391,,Siguothjduec,9.0,M,Comcast,1-843-997-2048,285530.0,3.0,0.0,80.0,773.0,,632839.0
Lny14392,,cgdrag,6.0,D,Tupperware Brands,1-627-346-4752,165938.0,2.0,,,428.0,O,617692.0
peg14393,,svixeuajoiob,6.0,S,Snap-On,1-661-236-7444,228600.0,2.0,5.0,76.0,300.0,,939163.0
Yrv14394,v,Boxxspfb,5.0,S,Molina Healthcare,1-174-930-3420,123413.0,3.0,3.0,27.0,307.0,O,223537.0
vtk14395,w,Jlysvfy,4.0,W,Michaels Stores,1-504-327-2209,344417.0,2.0,3.0,97.0,782.0,R,3022300.0
los14396,I,Rkcudcd,3.0,M,GMAC,1-773-162-0677,17690.0,4.0,1.0,22.0,776.0,O,
Kws14397,W,PJTRTASYYD,9.0,S,,1-124-339-2590,339484.0,2.0,1.0,63.0,486.0,O,3612621.0
Zqf14398,,,10.0,U,American National Insurance,1-665-186-6426,88344.0,3.0,1.0,63.0,665.0,R,2125666.0
MPT14399,W,Kchocyswiv,5.0,M,Radian Group,1-235-882-0397,392499.0,,2.0,52.0,461.0,O,3797853.0
egs14400,,uplqkdkqnsuh,8.0,S,ProLogis,1-322-746-5011,276525.0,2.0,2.0,49.0,835.0,O,
Enq14401,,MDJLJWT,3.0,M,Brunswick,1-896-529-8169,440288.0,1.0,5.0,65.0,344.0,O,997085.0
PYJ14402,,Wvruvb,6.0,M,Lexmark International,1-619-560-2386,308589.0,1.0,2.0,77.0,370.0,R,605329.0
bpm14403,v,ocisgvl,6.0,W,Paccar,1-130-474-9643,221003.0,3.0,1.0,57.0,323.0,O,2245371.0
lhr14404,F,Sgsldcifj,2.0,W,,1-587-078-5058,67392.0,0.0,3.0,8.0,644.0,R,3794676.0
Xyk14405,,Ctdsa,0.0,U,,1-252-358-8043,430609.0,0.0,2.0,73.0,830.0,O,3498774.0
gmu14406,k,XCMQFLJDTTIR,2.0,D,Invacare,1-645-646-1576,,3.0,1.0,4.0,609.0,R,962290.0
