AgencyID,Phone,LastName,Country,FirstName,NetWorth,MiddleInitial,Age,Employer,PostalCode,Gender,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,NumberCreditCards
HGM9883,1-632-596-9700,HGMLF,United States of America,gnfxkrsstu,563734.0,,46.0,Pfizer,ipohwfmjkju,,3.0,2.0,U,795.0,O,4.0
ebf9884,1-083-018-8740,ebfsvymbidxfrxftvn,United States of America,Ydmjvbfpqjxjxnkuvlrxvpcpxgdye,2116224.0,,94.0,Liberty Global,Cubvu,,4.0,1.0,W,826.0,,2.0
GIQ9885,1-273-786-5182,GIQXSKHVCXLED,United States of America,bbvwbzes,95894.0,r,68.0,Pentair,,,4.0,4.0,S,768.0,O,2.0
Csi9886,1-159-822-5035,Csikqrxdjvxiwcruimkjegnpfi,,Smgnvmplsk,2002783.0,f,71.0,CF Industries Holdings,ymguyfrfe,m,3.0,0.0,S,,U,4.0
Iev9887,1-416-527-7417,Ievwgpvnxkvmowsdrwnnjt,Canada,cliyceyftqfemphbqvihpazchbf,2439845.0,k,74.0,CACI International,Kmldwrttlu,m,1.0,4.0,M,485.0,R,1.0
zau9888,1-797-409-8765,zausy,United States of America,Kbbgjie,2342350.0,X,98.0,New York Life Insurance,Pqwojlxycnuc,,0.0,3.0,U,463.0,O,3.0
Bxb9889,1-490-149-9176,Bxbexadyatboiett,Canada,Bihmokrtdfevfolufixldgooovadj,2694839.0,,60.0,,PLVXNFBEM,,2.0,3.0,M,769.0,O,6.0
Gmm9890,1-368-070-9973,Gmmwevfgsewxrke,United States of America,Olxbzqlycx,1486843.0,J,40.0,Timken,Nqodtedd,,3.0,,W,556.0,O,4.0
lii9891,1-277-087-0426,liiowdfkirqappqzriywrripcupbxp,,Avjjhwnxofhdmi,3037943.0,,66.0,Michael Foods,Rpguxpxl,,4.0,4.0,M,505.0,O,10.0
mep9892,1-279-864-8716,mepkkumyvoumnwhcox,United States of America,SRXLROSWGNUAJMOPJ,,,56.0,Idearc,Tybpku,m,2.0,4.0,W,393.0,O,5.0
jiq9893,1-439-540-3593,jiqllnpdenluhoscnkhxtra,United States of America,Fczuvcdhmabwi,524271.0,x,68.0,Paccar,Gkvwdz,F,0.0,2.0,M,710.0,O,2.0
Smg9894,1-446-000-6052,Smghllfroebwnbukeam,United States of America,Xhsyjxmlalukdubttqgsay,1364045.0,v,65.0,Aventine Renewable Energy,Dlnqdnjdddpk,,4.0,4.0,U,499.0,R,10.0
hlv9895,1-241-295-6865,hlveqavpxkqbeoxnhxmtiqe,United States of America,Oczxjvwjvcgdqbwsmmzdvxmgl,,,23.0,Boise,Dtnixiyknwp,m,1.0,4.0,U,503.0,R,10.0
Umi9896,1-050-189-4873,Umirzjhydmfjeprqqcoomweqpfeqs,United States of America,Tcpkhab,1640714.0,q,96.0,Erie Insurance Group,Gsqam,F,5.0,5.0,,664.0,O,
UIQ9897,1-897-005-0822,UIQGJHBVUXTXVWFBTELGQMZKK,United States of America,pnldkvvspujybaicizguk,1149542.0,s,38.0,Rite Aid,Kbgmrcyx,M,0.0,0.0,S,580.0,O,5.0
fpi9898,1-785-431-3324,fpiiwpe,United States of America,Uxfidecozcdoojdcsmgzdywmadeqq,,x,0.0,Owens & Minor,gtrgrvy,m,3.0,5.0,U,381.0,O,4.0
TMU9899,1-777-561-6436,TMUIKEQLQO,United States of America,KVXDTESZRHPYXUKKTCORQJPVGE,2850504.0,,2.0,,Mxecghvm,,1.0,2.0,U,325.0,O,1.0
AWQ9900,1-780-406-7547,AWQDOAKGTJNARNQAJT,United States of America,Hytocvtejysavmhtxojpcxmkjeu,1927935.0,,9.0,Rockwell Collins,Lvlvvzvmrva,,1.0,2.0,M,613.0,O,7.0
Koc9901,1-967-103-9377,Kocjwrpzxezlxulcupmlnklbhijwv,United States of America,VEXWF,3088112.0,w,58.0,Pep Boys,Twmycupggzzj,,3.0,1.0,U,326.0,R,6.0
Dds9902,1-026-018-4555,Ddsofcguirdysfho,United States of America,UHOKTZGPPQAXMAKJPPRNQRP,1745256.0,,62.0,RSC Holdings,,,3.0,3.0,U,304.0,O,10.0
Rss9903,1-794-707-6361,Rssxdvqjuwloiadoyon,United States of America,Nvxywjxxptxv,3478614.0,u,22.0,Analog Devices,jnuadqdor,,5.0,1.0,S,841.0,O,9.0
IHF9904,1-809-289-7249,IHFBGNWFRLMTPY,United States of America,Qifjpngclpbtqlfxkksmpy,2203683.0,,57.0,,kmzdrxzjp,,1.0,5.0,M,456.0,O,10.0
Mmr9905,1-971-340-2739,Mmrapxsbnljl,United States of America,Gzsuxxtbpavsnm,389491.0,i,72.0,CC Media Holdings,LQYHN,,3.0,1.0,U,322.0,O,9.0
TAQ9906,1-997-869-5483,TAQHNCJSDDGGVGIOACLSYRJTNPBJUR,United States of America,Hwmsszycqojevkbvtcgrtrf,2084364.0,H,48.0,Constellation Brands,Ygffjgf,,3.0,2.0,M,749.0,O,
yyp9907,1-652-023-8483,yypkh,United States of America,DYURNLKAOFDPLYBHLATE,3727741.0,Z,84.0,Great Plains Energy,nzqrg,M,0.0,0.0,M,592.0,O,9.0
Kmg9908,1-537-733-8366,Kmgpxoipxlnegzfwikwkvvfbkmybd,United States of America,KFIPNGPHDASUONXLEVWQ,15865.0,c,46.0,Henry Schein,Htihxemq,,5.0,5.0,M,665.0,R,7.0
jnr9909,,jnrqabdxmfqwgmhlnbcfxpxsblp,,Dtyozq,1627406.0,X,70.0,Calpine,Swkmbxesg,,5.0,0.0,U,621.0,R,1.0
Urv9910,1-287-654-2438,Urvalnnfhljpxwvyvpgmdvznatif,United States of America,Hykhrtdemgxpey,43053.0,E,98.0,Lockheed Martin,IWFCQJDOKDR,M,4.0,5.0,,840.0,R,1.0
PVD9911,1-485-106-8017,PVDCNMVAQPEQDBIBJPN,United States of America,THJFEXOCOBBORRNNACADSA,3870271.0,u,73.0,Tenneco,Ffhdpmbhkkbp,,3.0,3.0,D,806.0,O,6.0
MKQ9912,1-248-843-8017,MKQZACVUFCDREKNGCCUPHBHDUZRN,United States of America,Rujdxilpigmugmkhtxwsj,2916832.0,,12.0,,Airgadp,,0.0,5.0,M,766.0,O,3.0
AFB9913,1-708-984-9780,AFBWCBQOFOKOBJRIHG,United States of America,Dtaeroklwtyiyl,1104262.0,,89.0,PepsiAmericas,kwvjagvihwka,f,4.0,0.0,D,341.0,O,0.0
Twb9914,1-328-471-4213,Twbgrewyb,Canada,Xbhvqraybuaernzatbosvwnbde,667902.0,,11.0,OGE Energy,Ncrffko,,3.0,0.0,M,570.0,R,6.0
lfz9915,1-182-809-0312,lfzzr,United States of America,wnvartjntxrvsmdkw,1873427.0,,99.0,Gap,HHHCZQC,M,4.0,3.0,,642.0,O,10.0
CPH9916,1-870-707-8696,CPHFSCMOMGDRSEVFKAMTJJXIYX,United States of America,Qxwuxtlmv,3464870.0,,22.0,Family Insurance Group,Gkvovhb,,3.0,4.0,S,363.0,O,8.0
Mbh9917,1-652-374-2595,Mbhaprqstdwyq,United States of America,Uonkncmclphyixsninpwrnlfg,813850.0,,68.0,Parker Hannifin,Mjifeeva,M,0.0,2.0,U,813.0,O,7.0
Xep9918,1-423-169-1051,Xepaoxksb,Canada,Bnwnz,207598.0,q,,NCR,nszbhfawdhr,,4.0,4.0,M,738.0,O,10.0
Pgq9919,1-718-318-5063,Pgqfnqdjssnzklwa,United States of America,Gugxxpxnthcfsxplempdizrtspjivh,1983672.0,R,35.0,ConocoPhillips,Nzhoxj,,0.0,2.0,M,700.0,R,7.0
ZRY9920,1-653-791-2483,ZRYPKS,United States of America,RVTCCCFIHGQWTSOTUYTECIIE,,,,Honeywell International,andwd,f,4.0,3.0,U,511.0,O,1.0
lhb9921,1-574-075-7346,lhbdaeyqadwdbdvctshhb,United States of America,Vhrkcrjnnkcgvwt,2629512.0,,64.0,RPM International,Qnssykij,,0.0,1.0,,408.0,O,3.0
tco9922,1-109-000-5273,tcohvzvexofikvdz,United States of America,KROEQLBZDNYCDLIEHGKCZR,468793.0,,81.0,Zimmer Holdings,Sohikqsfpu,F,,5.0,M,403.0,O,0.0
rrx9923,1-818-102-2606,rrxilbhsytajqehckgqndlwnc,United States of America,Mwgrjkjsxkatgciijrsojabxrwah,3229310.0,L,15.0,,Rlplrfskjlu,,0.0,4.0,M,,U,0.0
Yws9924,1-589-331-4934,Ywsfpfdaceyamfoqqwbinubbhrib,United States of America,Ekani,3004304.0,W,63.0,AutoNation,GKGYUBJ,,5.0,1.0,M,531.0,,9.0
DCG9925,1-284-446-8984,DCGSTJIZIVOXC,United States of America,Thzjidothkikijmkcuqcrqautn,1617848.0,D,41.0,Universal Health Services,PVKSFOIF,,3.0,,M,519.0,R,9.0
pys9926,1-124-118-0596,pysnkwtqcarmzxgyvpgcnf,United States of America,Hjtqydvkbbjgfidzzsc,769693.0,J,13.0,Systemax,LPCDTD,m,1.0,0.0,W,313.0,O,8.0
ihx9927,1-360-376-8323,ihxixwouznzvorbqbzuwxpmgj,United States of America,Pczln,1154495.0,,65.0,Sprint Nextel,UXCUHPMU,,4.0,3.0,M,579.0,O,8.0
slt9928,1-666-477-6134,sltamwfbnmyupbzpkbeyzuujm,United States of America,Fdwjwioledpmtphkklcisodgum,1054531.0,,23.0,NYSE Euronext,Whwlhsjkolxo,,0.0,4.0,U,530.0,O,10.0
EOM9929,1-208-351-1734,EOMCAZOHPMMBMEVKEIQOSHE,United States of America,FVODCXQYOU,3360669.0,t,52.0,NuStar Energy,JCBQU,M,3.0,2.0,W,355.0,O,3.0
Ctt9930,1-229-318-2971,Cttmranzst,United States of America,KAEJYMFMS,2842734.0,W,40.0,,fqlvyaoup,F,0.0,3.0,M,313.0,U,0.0
YKK9931,1-773-149-4206,YKKWWIKIJRHHWSZNJC,United States of America,Rxnjhpdtnxalyl,457529.0,E,69.0,Abercrombie & Fitch,Lfjpcisgup,F,1.0,2.0,U,396.0,,5.0
Acp9932,1-283-835-0166,Acpkcpppdopgrffilvcglodvsxp,United States of America,Vxodobgpowkzgvheggillwr,3529994.0,w,56.0,Vectren,Xezmsgewdh,,5.0,4.0,S,792.0,O,1.0
Svn9933,1-499-794-9314,Svnewquwjwzzokqouhmvrxs,United States of America,JLRCYKLKDGORHNDA,2134962.0,A,,Cinemark Holdings,Talpokv,,0.0,3.0,M,600.0,O,8.0
KSB9934,1-411-165-8892,KSBZP,United States of America,Yiwqbrcfddouynpqdc,3439269.0,S,95.0,Furniture Brands International,cllhjdabw,F,1.0,1.0,D,344.0,O,1.0
glz9935,1-450-611-8246,glzkgvvermhr,United States of America,Yjcdma,1089291.0,S,31.0,Carpenter Technology,hmvope,,3.0,3.0,,664.0,U,8.0
Qwz9936,1-711-879-0121,Qwzqs,United States of America,KCJLTJRY,1186944.0,,54.0,Costco Wholesale,WHHYW,,0.0,4.0,W,746.0,R,5.0
Ooj9937,1-607-189-9575,Oojprpapdekkghpmqjzagpvyj,United States of America,Huivdqiyblw,354550.0,Q,42.0,Cooper Tire & Rubber,Krisipluczq,m,0.0,1.0,M,795.0,O,10.0
ojf9938,1-703-570-3406,ojftkg,Canada,XOEZWVTIQJJLZYUQDNONWDVIMXAWAE,2954808.0,r,32.0,General Electric,Uzaehqnuqm,F,1.0,2.0,W,,O,7.0
Kwz9939,1-788-584-4878,Kwzsgxhi,United States of America,oyyolzonxnwmsghngupjuhvv,486311.0,P,33.0,A.O. Smith,Akeuduipay,,2.0,4.0,S,832.0,O,7.0
FVX9940,1-837-966-7016,FVXMDCCAUSJPSUHTVVUWIZ,United States of America,TDOEJIPGMAHQPHBDKMWWFUKI,,,94.0,Enterprise GP Holdings,Vqzklzfjj,M,3.0,3.0,D,365.0,O,3.0
Sdh9941,1-764-781-9763,Sdhsunhvwnrjrjchevfodqqqpx,United States of America,XWADAMSPVJR,1641768.0,,20.0,,Kipggcgkduau,,1.0,5.0,M,827.0,O,1.0
QTG9942,1-639-737-7537,QTGWGERONG,Canada,Eqzxwmlfbsirvassmouqudt,2148413.0,k,13.0,Cabela's,UKENILG,F,3.0,0.0,D,575.0,,4.0
JFX9943,1-220-082-0931,JFXPJWEEAETECXKALUDTZWGZ,United States of America,Lilwhirpimhwuvjovm,968265.0,f,88.0,Dynegy,uljzncnomb,d,3.0,4.0,W,832.0,U,2.0
WMS9944,1-999-016-8444,WMSGGTXEVJEEYHOOMQFUBGHGIJ,Canada,Ihmiacm,285248.0,g,95.0,Invacare,wintebwcrdl,,1.0,3.0,U,524.0,O,8.0
Bka9945,1-382-217-3884,Bkatjkuofwceruygvwnddrec,,pthwkenfgqxc,1978929.0,,15.0,Interactive Brokers Group,IEVMFKN,f,5.0,2.0,M,545.0,O,5.0
Qlu9946,1-991-923-9235,Qluoa,United States of America,Rldyrhpndzhhxhisxmv,228156.0,,97.0,W.W. Grainger,usfbbsvwv,f,4.0,2.0,W,560.0,O,6.0
Lsi9947,1-650-223-6393,Lsifccksesneaixrnnmkrgkaitpkpi,United States of America,Udhqnbgtxiueap,1831564.0,,56.0,Adobe Systems,XRUIJTLQCOUO,,3.0,0.0,M,335.0,O,2.0
cwz9948,1-057-448-9870,cwzomnofppgfyknkpuiul,United States of America,PNFOGF,1779473.0,e,51.0,Pfizer,xmuhrb,F,2.0,5.0,U,499.0,O,6.0
KIM9949,1-597-448-6618,KIMKRVFFFCKVEUQWXKURGNB,United States of America,Jxiguuta,860482.0,,8.0,Capital One Financial,SPLKNGRAG,M,5.0,0.0,M,342.0,O,7.0
WIV9950,1-035-171-4038,WIVMGABIAUAJHQPWCESQP,United States of America,Jgrkxejukoulngxbviknapz,3622268.0,A,79.0,Anadarko Petroleum,Kskgg,M,4.0,4.0,M,802.0,O,1.0
uxg9951,,uxgrmbjduqyiqgnafqkv,Canada,Qmmrvzwchuecuudbcodzbgqivjksah,1138798.0,n,13.0,Pepsi Bottling,Afzahjljbc,M,5.0,4.0,D,426.0,R,0.0
vvt9952,1-432-890-3579,vvteherkmard,United States of America,Hfgxehkfjknkwjobaelwnfvokft,922109.0,,47.0,Allstate,Hnvjmseju,,2.0,4.0,S,421.0,O,3.0
HJY9953,1-845-292-6913,HJYVBWDPTOGWXJSH,United States of America,Hgglzsgwkauyjzmedd,646544.0,d,9.0,Teleflex,Cysafkafm,f,1.0,4.0,S,530.0,O,9.0
NOB9954,1-336-381-6195,NOBEIKDLQKDAPMEHIBGDNOMC,United States of America,gvniwounfdakxfpij,3760420.0,W,68.0,Harley-Davidson,GMNBPEQHD,,3.0,4.0,M,452.0,R,4.0
Wpi9955,1-411-418-8803,Wpiuniptcxk,Canada,gdfbddim,780192.0,J,24.0,Marshall & Ilsley Corp.,fdcsecw,F,3.0,4.0,U,672.0,O,2.0
WPW9956,1-474-116-8712,WPWQESYBWADYNRJ,United States of America,Dqijevbyfxmnwsmhwwhnoces,2787515.0,g,63.0,Smurfit-Stone Container,Oiqehef,M,5.0,1.0,M,504.0,R,0.0
Wbr9957,,Wbrgy,Canada,Htoxjzjlccxs,244252.0,,31.0,Terra Industries,VDXNUG,f,4.0,5.0,W,841.0,R,0.0
AEV9958,1-665-795-4500,AEVHGBCJIIVZEMWSN,United States of America,Htwumkbbazrp,3528341.0,,64.0,Halliburton,Yzyzinag,,4.0,2.0,W,695.0,O,2.0
Avp9959,1-262-644-2459,Avpoqxcwbmgyplkhjtrwsv,United States of America,AGKIXBSZMPECHHHQUKLNHOKEOLFK,1994954.0,,4.0,Host Hotels & Resorts,SHFINJYGD,,3.0,0.0,S,369.0,O,9.0
Ngf9960,1-971-200-4914,Ngfejyawxoue,Canada,PDQNJUUUUCCIUOCJXWJ,1336108.0,,23.0,Liz Claiborne,Gyear,,4.0,5.0,M,658.0,R,
XNP9961,1-660-892-0870,XNPNEXWF,United States of America,BVPDLRZCPLRMGLDOIXRFGXECYUXIV,1817303.0,r,60.0,Annaly Capital Management,,,5.0,4.0,D,709.0,O,6.0
pey9962,,peyctcwvdthvsvtytczpdkbgjqlq,United States of America,Czpwjfdja,3454142.0,X,13.0,Franklin Resources,JENWLEGFCZBM,f,4.0,0.0,M,545.0,O,4.0
Tjs9963,1-362-620-3196,Tjsggbkyiovnitrzssyhcd,United States of America,cgngwgvsyqfwquq,198600.0,A,78.0,,Kanju,,1.0,3.0,U,363.0,O,0.0
uir9964,1-835-776-9979,uiruqotaptnfdbhosc,United States of America,Ofyfxqpaasoidvl,1428445.0,G,,MetroPCS Communications,Ddzjdlecfxs,m,3.0,5.0,D,752.0,O,4.0
Yhy9965,1-995-775-1277,Yhyxsygqtidyuxzyp,United States of America,Toxoxanquhdceertldkbc,,,13.0,,nvvqc,,5.0,3.0,M,631.0,O,7.0
Kil9966,,Kiluijwwhlrcdht,Canada,Orjdntjfplbqakbuxmmthknr,3102320.0,E,60.0,StanCorp Financial,Iungcnk,,0.0,3.0,W,428.0,O,2.0
sdl9967,1-893-384-4849,sdlxgyhbpbtxeripzvvfnfak,Canada,Ulcqxstmvfgqcfhpscaslrjon,3031369.0,,19.0,Northwestern Mutual,Dxtwds,,0.0,3.0,S,325.0,U,1.0
gmu9968,1-373-728-1522,gmueewqrvldcyh,United States of America,YLHRUHNRNWICILUPAHKSVGNOTO,1077981.0,X,88.0,Applied Industrial Tech,CPTSUVEJ,M,1.0,5.0,S,612.0,O,6.0
Zro9969,1-108-469-7278,Zroiugqhsfpdtgsgiiq,United States of America,KJNUKPOCKHCAHXCIVBDIUOB,2325514.0,X,75.0,NetApp,ddbjz,f,0.0,0.0,W,,O,7.0
Oyl9970,1-964-738-6809,Oylumnvghdpctzqnzjkugjsrvq,United States of America,GBMAFFRZEEHNHYUY,970103.0,E,56.0,Belk,Akqvrokxmmmm,,5.0,5.0,W,687.0,,6.0
Xfq9971,1-896-585-9857,Xfqtzgdohktxn,United States of America,Lmsxmfqiowccgxolpxasmkko,1769681.0,,88.0,Pepsi Bottling,Ezoogaxbmym,F,3.0,0.0,M,750.0,U,7.0
Cst9972,1-950-666-3504,Csthsbglh,United States of America,Bhalpuavzynqdvtjouzflfkzofjko,1024654.0,o,,AT&T,hbpijmq,,0.0,2.0,U,673.0,O,9.0
YGS9973,1-492-758-0108,YGSSFTPAXEQHGE,United States of America,Vnqvrsdgcgulndyqnfz,249951.0,,52.0,Humana,Ygvgmkqlchj,,4.0,3.0,M,623.0,O,
URW9974,1-469-855-0684,URWSVGIMFOZVPFDFIPKGKBXXS,United States of America,Qpyrtyoqacwtedrhzr,1630478.0,U,86.0,Beazer Homes USA,UZGWBPZQITNZ,f,5.0,1.0,M,792.0,O,8.0
LGE9975,1-906-550-1449,LGENVIHRRJPFKBAYGHMGDM,United States of America,evbqtprgifjogzlh,2736671.0,,78.0,Great Atlantic & Pacific Tea,XBGNCB,,4.0,1.0,S,777.0,O,9.0
SPK9976,1-492-565-4758,SPKVBSOAWO,United States of America,WQZGL,3677397.0,J,89.0,Western Digital,ptjdxhlx,M,2.0,5.0,D,377.0,O,6.0
svm9977,1-571-166-0406,svmkqhpedlpypg,United States of America,ZSOLSRA,2341352.0,o,27.0,Caterpillar,PRBLHY,m,4.0,,W,667.0,O,0.0
TJH9978,1-135-469-2934,TJHRAREFCV,United States of America,Gvrybqsjawbhdq,2405463.0,,78.0,Michaels Stores,Pdana,,5.0,2.0,M,458.0,O,10.0
Jjq9979,1-983-117-8717,Jjqkwbhhrxoopwshsmoj,United States of America,QJETMDNHN,3969807.0,A,96.0,,xxgqurpbj,f,4.0,0.0,U,804.0,O,10.0
iaw9980,1-702-773-3515,iawxwrxkazgmdqx,United States of America,Noxnbiwwddjdmlqnfhmmkumpr,3988978.0,,23.0,Del Monte Foods,Xnuzpcfugxmk,,3.0,3.0,M,366.0,U,3.0
Ucx9981,1-546-881-8509,Ucxccmeqlgm,United States of America,KVBBBKYGPK,2553164.0,,18.0,Alpha Natural Resources,Aitedhev,m,2.0,3.0,S,665.0,O,2.0
Ebv9982,1-002-192-0661,Ebvemoqhtbpahgfxececdtcktwq,United States of America,JXWYQUMZBZY,3391162.0,,73.0,CarMax,bnamauukrllz,,,4.0,M,554.0,O,9.0
qje9983,,qjelsqqaxepblrjemlsedfsme,United States of America,ITJALLECYDTCBZTPBRY,2598686.0,X,86.0,Interstate Bakeries,Bxfoiru,m,5.0,0.0,M,,O,7.0
HRV9984,1-426-470-5366,HRVTOPNTQWIBDKTSDUWSVFEJUJUXED,Canada,TIBCWEQZYLONGLUJEKSKDHZ,3820785.0,F,77.0,HCA,aiuengu,f,0.0,3.0,U,600.0,O,10.0
oju9985,1-472-071-7502,ojurbpnnqlwndbi,United States of America,wkeaoomrj,1453831.0,l,90.0,eBay,Mlffays,,4.0,3.0,M,,O,6.0
Uxd9986,1-280-630-5078,Uxdmzoqszetogmnepsoevd,United States of America,Hgdmleltixaulnjdpznjlbi,276003.0,z,91.0,Plains All American Pipeline,KABEEZC,F,4.0,5.0,M,617.0,O,10.0
eyq9987,1-097-067-2883,eyqmvkwfdfzidawlqxoosdcjgtcpjd,United States of America,Ldxldtsrrlnhcqiduhbcuarmqemwbs,1649056.0,h,23.0,Quiksilver,yxpecxskf,,1.0,4.0,D,637.0,O,8.0
Axb9988,1-859-786-9498,Axbnnfa,United States of America,Gtlikkxxmavsbfelnjztkyykjqtjq,795362.0,,99.0,Smithfield Foods,Qksrkrv,,0.0,1.0,M,426.0,O,3.0
rnd9989,1-224-654-1813,rndesjpggsqsd,United States of America,FIQVBYVPXTCZGOBWAKFQNDQE,3364901.0,S,4.0,PHH,Fahjcr,,2.0,3.0,S,321.0,O,5.0
Azc9990,1-706-896-5465,Azcnoj,Canada,Pascia,3421108.0,U,8.0,Interpublic Group,Sgzzabqj,f,1.0,4.0,D,327.0,R,10.0
Ekq9991,1-745-491-0599,Ekqqmfascuxpeicqxmaqjvx,United States of America,Xunfpgmiq,1091828.0,,25.0,Pinnacle West Capital,,,2.0,2.0,S,387.0,O,1.0
Rux9992,1-595-653-6195,Ruxrenstd,United States of America,Ngsyzhnzficj,1081621.0,,97.0,Lincoln Electric Holdings,,F,4.0,1.0,M,502.0,O,7.0
ZFY9993,1-440-294-2153,ZFYHCMKXEXHYPHETDCITYHNHZULSL,United States of America,Vprkexgdpqx,3184861.0,,25.0,Manpower,Relprkmoz,,0.0,3.0,W,631.0,O,6.0
Lgv9994,1-615-571-0980,Lgvnamjdxsenhphgxbvn,United States of America,DROUIVQEHLNXVKERAKX,1774335.0,,,Eli Lilly,Ffqpywghkam,,0.0,3.0,S,731.0,U,9.0
Fgl9995,1-994-085-6113,Fgldjkhwjlgdkvtlyncjycog,United States of America,Ffresvjlagngp,611125.0,,90.0,,IIUFSHWDBLDL,f,4.0,4.0,W,335.0,O,8.0
Hxy9996,1-426-325-7093,Hxytwajvowi,United States of America,BCLQAOOGNX,100413.0,,62.0,Steel Dynamics,Ozhtmq,m,5.0,0.0,W,808.0,R,8.0
hlt9997,1-905-614-4366,hltabwlfwephijugefic,United States of America,Ericexxnoqdxiasju,824650.0,,43.0,Alliant Techsystems,LKYHE,,4.0,5.0,M,,O,3.0
lht9998,1-313-539-4938,lhtqmfgj,United States of America,QWWNED,2577348.0,m,87.0,Hovnanian Enterprises,Yzsay,f,1.0,0.0,U,589.0,U,5.0
Oyd9999,1-314-525-4383,Oydylwzsp,United States of America,Vmxddngcidumnggxx,3029417.0,,5.0,Caterpillar,DOPQUISAYDKQ,,0.0,4.0,U,436.0,O,10.0
Bhz10000,1-317-441-2462,Bhzrs,United States of America,btmmdefbmsekwxyw,3474077.0,i,38.0,OGE Energy,yijiteq,m,4.0,5.0,S,732.0,R,0.0
Lhr10001,1-241-235-6398,Lhrjajdp,United States of America,mrkduarzytovvwp,1406446.0,e,57.0,,Ggzwkvnkd,M,2.0,3.0,,331.0,O,7.0
Ohd10002,1-610-804-4891,Ohdjoyrmhamjj,United States of America,wodnecilctbajrcwrbl,407626.0,V,41.0,Yahoo,,,1.0,1.0,U,428.0,O,3.0
ovj10003,1-675-268-0167,ovjslledhrxttcjem,United States of America,Ovldwtd,2968167.0,,70.0,Ametek,Ipewrdvqnzwe,,3.0,3.0,U,640.0,O,7.0
Ogq10004,1-463-461-8590,Ogqtggiu,United States of America,EQRNXKGSMCPKERM,2655144.0,,0.0,Calpine,Jzamjampodn,,4.0,2.0,S,340.0,U,9.0
Nrd10005,1-807-997-8844,Nrdrdxloqpvjegcjyt,United States of America,Uegjsijczuzcndymzzpycbbaewoxby,608571.0,J,46.0,Universal,gylhslmhw,m,0.0,4.0,U,799.0,U,5.0
XRC10006,1-072-522-9475,XRCOQFQANAJEAJRMMRBMLSLFYWAOTN,United States of America,Etesvpucqewtfwguftpanc,653937.0,f,40.0,General Electric,Tcqkdbmfuqs,M,0.0,3.0,M,369.0,R,10.0
rto10007,1-619-888-6726,rtomkzkywqadgbhzbuwkfcdgfeoqlm,United States of America,XULEMVBHEZFSVAMAAFC,747071.0,,82.0,Carlisle,BGMKKFDPX,f,4.0,0.0,M,424.0,O,
Mjx10008,1-447-246-4565,Mjxbdobfsghzg,United States of America,Ortsnhe,2835796.0,Q,89.0,M&T Bank Corp.,ukkxihipxw,,1.0,3.0,W,622.0,R,7.0
Jso10009,1-841-673-0814,Jsoldzmaaheecdlgls,United States of America,Rcutrnrsqcadqsji,3211023.0,x,6.0,Service Enterprise Group,TDDPKQ,F,1.0,3.0,U,663.0,O,10.0
Crb10010,1-615-225-4904,Crbawyvzncrxvyrxouwrvmizzg,United States of America,Vpxoqiwevvlnus,3143366.0,y,86.0,Thrivent Financial,Fkrxnjngzd,F,,4.0,M,383.0,O,10.0
tzh10011,1-688-763-9982,tzhgqtbo,United States of America,Lhqiaepgiblszltvpfflgj,2870170.0,T,70.0,Goodyear Tire & Rubber,ovtuuwebxgnd,,5.0,,W,353.0,O,8.0
Xfd10012,1-220-554-5813,Xfdczusfsqrehe,United States of America,zlnpolfxjiesmad,1001653.0,,100.0,Brown Shoe,LFAERQ,,,3.0,W,581.0,O,9.0
Lmf10013,1-571-220-6767,Lmfrqyynujdwteqkceewrdm,United States of America,dkotsxvkmitaiznvnjjv,1023484.0,,14.0,,pyryneuaubks,,3.0,2.0,W,500.0,U,2.0
Gop10014,1-537-987-9492,Gopauardijuivpzgux,Canada,Xmudqewcetmscpetxuxxavhxxyu,2923681.0,w,1.0,National Semiconductor,EHHFBB,,2.0,2.0,W,330.0,O,2.0
Xpw10015,1-419-745-2569,Xpwuoporaosgbvh,United States of America,Uygfvgzcdbsekuocbkuou,,,88.0,SanDisk,Jcruhj,,4.0,0.0,S,651.0,O,7.0
Ben10016,1-242-357-9176,Benxatsnsnxe,Canada,Hemgvcmndhtvrpycfw,2614217.0,I,23.0,Patterson,hjvsd,M,5.0,3.0,M,735.0,U,3.0
vfo10017,1-311-650-4217,vfofxjyonzqthx,United States of America,msbvogeyttcwnchcsachdznmfy,1103724.0,,27.0,Aon,,f,0.0,2.0,M,582.0,O,4.0
Yfh10018,1-130-807-7466,Yfhkrsmp,United States of America,QZMECIXREEHVFIA,,e,77.0,Martin Marietta Materials,IRTTTLFFUG,,3.0,,U,475.0,O,3.0
Ndi10019,1-410-352-8064,Ndigvtan,United States of America,Zciepwfto,2187825.0,,10.0,Corning,MLLKZW,M,1.0,0.0,M,548.0,R,4.0
Nvq10020,1-208-898-6958,Nvqvhvlkeedpcswvax,Canada,WQVOHLGXPISTFSCYQTXA,865624.0,,12.0,Consol Energy,tbssvioo,,5.0,3.0,U,705.0,O,5.0
Zmi10021,1-450-413-5347,Zminn,United States of America,Iwnbfjnq,2063636.0,,60.0,Warnaco Group,fwmjeyhm,F,5.0,,W,456.0,U,0.0
