prospect_nmbrchldrn,prospect_pstlcd,prospect_gncd,prospect_ct,prospect_ncm,prospect_cntr,prospect_nmbrcrdtcrds,prospect_lstnm,prospect_ddrssln1,prospect_crdtrtng,prospect_wnrrntflg,prospect_nmbrcrs,prospect_frstnm,prospect_stt,prospect_mddlntl,prospect_ntwrth,prospect_g,prospect_phn,prospect_gndr,prospect_mrtlstts,prospect_ddrssln2,prospect_mplr
3.0,Oeoaastril,dao10264,Cincinnati,272430.0,United States of America,0.0,daoscmku,Xivpcmmemuqmdocldvwxvolhuldsulbhbamnfjmhyirhsjqssamnpncvebcjluxxgbroreghd,596.0,U,1.0,Rpxok,WI,A,,92.0,1-617-385-6314,F,U,uocxznjwviwwwxxqibegsvjhlvbxitncytaxonvg,Dow Chemical
0.0,Ldlwcfoifea,vyt10265,Sacramento,273825.0,United States of America,3.0,vytbbics,mxpfhervxlrqwbp,,O,3.0,VBMEXSTXYFJCYBNFQJMKCGPX,OR,Q,1398203.0,38.0,1-507-554-0043,f,U,EDQJHKMSQANMRZZADLAUDCHMVRICXKQHCLSVLJTPJKNXV,Lexmark International
4.0,Seefe,zqa10266,Waterbury,1229.0,United States of America,10.0,zqacuymhdmdv,Afzqinxrgul,758.0,O,2.0,Fomrrhpnvzjqvqpdplzivdt,Nova Scotia,v,786651.0,,1-183-586-2548,,U,Gmnafqkdrsqsvu,SPX
1.0,Bchrtuwxwcx,Blf10267,Provo,118174.0,Canada,7.0,Blfcnsuic,Pgwvtkxpksxqkbcuxcbkeykdonholcgnboytarzfankiilsqdeiha,412.0,O,4.0,dfblrnpqfaibr,MA,d,2735939.0,53.0,1-839-574-7060,m,M,Ygxubomsvijsukulozhgfvhadtbcjqiozaadilwuahwksnpdcoxnnvlvgsjjlikgbmrhv,PolyOne
1.0,Dngxaw,DQK10268,Milwaukee,437566.0,United States of America,4.0,DQKIUEGVUCXIYESCNTRAIEZ,IDSFRLWTTI,349.0,U,1.0,MZYPOKKSAROMMOUMTFCUIGSJLQ,TX,,3486831.0,,1-877-661-9775,,U,Gzqdrzcmxoqbdmrweqrakjenwddghmbsmwo,Pitney Bowes
4.0,ZGNKY,nyk10269,Saint John,42981.0,,10.0,nykoozhhcdhbyenpermizqjwxmaei,Frphbeqypgpcezlfwjrevsjrkressovkxtsbb,423.0,O,0.0,ygyotlyceampsscsfk,CT,O,201411.0,,1-140-898-1845,f,S,gbkmyndfkjygyvvvfonrxqmyuvkwwboyuxxdbdanwizugksyluxuswtzpven,DTE Energy
1.0,Cztdelsgt,Taf10270,Laredo,424330.0,United States of America,5.0,Tafajnrzucohtbuiycphuyzwrddnr,Ctuapbjssabtdvyfwsimweuqtgifgamkibtybrcqgmw,677.0,O,5.0,KNUBKBIHNCGBC,MT,,469962.0,6.0,1-094-414-5927,m,S,Avwsppzdpccwodloddrs,Maxim Integrated Products
0.0,,FSI10271,Hamilton,,United States of America,1.0,FSIBKVOICKPOCCVPK,ubvftnbcottcmjqbgpcnuvt,407.0,O,0.0,fqetvbmawwqksihhkmdy,LA,,2430725.0,24.0,1-889-055-3149,f,M,ZZCNRCSWAIYCSYFOVRWXTHVIFLQSDVMVXAMVCGENUUFQQSUHHTZHNLHWTECWXRHGGQ,Ferro
0.0,Llidjt,XNE10272,Hollywood,3906.0,Canada,4.0,XNEMTSQMRIBMBCQIARG,GNUVIZMB,547.0,O,4.0,WVIZFEMZFNCDGKYELTEYXDXG,AK,R,310569.0,91.0,1-491-996-1761,,M,jrnqylqwibarcdikauvo,American Electric Power
1.0,Ucflbbx,qnu10273,Hampton,33106.0,,5.0,qnuyohsqqraxdffrp,Eqhibedgotwxddjwytfwr,586.0,O,5.0,KYLERIIREMQZUJ,DE,l,3983979.0,78.0,1-867-569-4206,f,W,Fbbpszvindlcdhofzdybpvwlytxnowcopcbjczcaajcynxxznwvhauzacsskoblpzdbptpueuhor,Convergys
1.0,QGRPWHNQGFX,Xvu10274,Philadelphia,246653.0,United States of America,5.0,Xvupo,Jtawgvujloakigamsdmrjpt,850.0,O,0.0,Wqegrvnutjytqhenuhvdbxr,KS,d,965710.0,63.0,1-218-042-5808,f,M,Ljlzqhffyxnlnfjyohoxzjkfxiwghbcdhlfxjhxykkxhixmupjmtaviwjqveokorsnuijjdwkhzfdvv,Juniper Networks
1.0,RTITZZCVTR,Icz10275,Provo,20483.0,United States of America,9.0,Iczceqpjdvvnqzrgoyhifrgoas,cqewpgrhdqavgtwjzdolntbldbcrqsviimxklvsawkdpszroymrguhwvxpdrricdmiwzpnqq,801.0,U,1.0,IELCKCKHTGODYCBVNNC,IN,n,1299395.0,33.0,1-027-347-2963,F,W,rtiecnqjwgxunlaqcimdyydbwgfxvfhzrkdocojjkprvvagtllrgsvemazlchklddbjjdpsryphvbpvs,Boise
1.0,Arltbdbqe,Olb10276,Salem,228863.0,Canada,4.0,Olbjlkntjwcne,Qpzqdksnsiuaopjjchgvnnoabhpfafdunmctgdzioobmwxk,569.0,O,4.0,Rhvmlqthiuqge,CA,I,,99.0,1-855-521-9038,F,,snbnsxxealzjxuoruhkbwknnnguqcrqgewunpvtrt,Snap-On
2.0,Svotdew,GWU10277,Albuquerque,,United States of America,10.0,GWUXUKFQTCMESBHKC,Dxtkhpjybvydxrzkrvjfsyjisbrclfnjhkhonpgvacqnwhohkeawswggmaws,458.0,U,3.0,gasrrutlqwryqnuqqsai,NJ,M,2207030.0,3.0,1-857-525-3314,,M,mmpgedvrmkk,Pilgrim's Pride
4.0,UPWCFQK,Fiq10278,Jersey City,344353.0,United States of America,6.0,Fiqzuovopqszawutagwpjffudfdcdb,OBFPNRGRTXRLLANFSBDKXYIH,577.0,R,5.0,Btxrzgsfponqqtpnrt,WY,,2894351.0,27.0,1-565-181-1431,F,M,ZOVAEFKNCQQIPOXXNCLQPGVTUCG,Imation
4.0,Ygroxmuwhlpb,Rey10279,Whitehorse,484426.0,United States of America,1.0,Reyoclhhkjnepywdrr,EGWNREEDIXLXSHWTTQUMLZTEMSMSG,581.0,O,0.0,MSLWYFMRPYPONTFJNPEWDRXM,NM,R,1708443.0,0.0,1-305-586-8338,,M,FHSVXWSQTXJUNYKZBKLFSZXSWAJHPTTQRGFSKEIIC,Universal Forest Products
0.0,Xiubqxhwg,myu10280,Seattle,395647.0,Canada,0.0,myuillpfefcreyizzwvriu,KWNEVZHOVCXPXUPDUBIHZWIEEAFLRLXZQLDICXQQBCODYCNSAWNCAHXUJS,431.0,U,5.0,Kpiugbzziqdmasqxmhdrqbiqnvdy,HI,,1832193.0,11.0,1-810-348-5764,,D,VBHZCUKBZCGRJRWNYEA,FirstEnergy
5.0,Qdeanxzax,Xpg10281,Fresno,110019.0,United States of America,1.0,Xpgwwxaexawlaceblyv,bxeibwjwv,405.0,O,0.0,ELJEHUYJJUEDQZWD,MN,W,513921.0,30.0,1-777-511-0980,M,W,Oxqsjakkqydteaqfrdcawkvqxkclilslceoqbvfgcuaerlbfsyfzdkicpjguhhagiqvfpvmujcnofk,Holly
5.0,YPACS,Pkb10282,Shreveport,490258.0,United States of America,9.0,Pkbmxvfc,Kzadrgurbxqjaqmpfigqxdtnghtvejmiecaklnmwdpqqqowteetspqeveedh,457.0,O,3.0,Jzdme,MI,,1109654.0,42.0,1-529-211-2980,,U,RDHSH,Adobe Systems
2.0,Yqipjgftgfa,hpb10283,Pittsburgh,232130.0,United States of America,0.0,hpbjg,Yaszcpdlcrzlgfwcbxyatjwxuiplhnfesjpffdagwzgcosxliqpemzs,839.0,R,3.0,xuelxopwqoyxnywxujrityqr,MT,,1289753.0,6.0,1-047-373-3076,,W,lsuzazniqnaosdzooiqajawtjiblqhksneyqelxpzaypdfdbcmeoijvmnhfrxcxrmqjvgh,FedEx
0.0,Qudlpqnoved,Mdq10284,Chula Vista,308241.0,Canada,5.0,Mdqghnbs,LLEUVPMRAGYFOXQGVTULSZRUIQBMMZFYDAADFVFWUARFIHCWIWVHKHIXTZWUUBZNGVQVSYGIHI,353.0,O,3.0,Lffnaytytrvitgrwfsnojj,WY,,2399606.0,29.0,1-184-649-3305,,S,Qxwufnui,Tiffany & Co
3.0,Dgorjk,NBJ10285,Elizabeth,9942.0,United States of America,4.0,NBJLDCOT,HXRXMFDSAEOXPXCFXUEGMPKUTLCOQHOOMBGBQSQX,322.0,U,4.0,oqatffruqifsszajtv,NV,F,2092453.0,32.0,1-095-358-1391,m,M,vthsqdmhguzeyts,Equifax
5.0,Kyentayt,Fle10286,Anaheim,461275.0,United States of America,1.0,Flemoetummujkdbonapxdibnarqbr,Sdjzorxhbdedeojaiuviolpxmxvooebeefjngqqxlazcxykqgytwnixmtcdzygleurbxomdufefg,505.0,O,5.0,Jzeoawphjduxjivhakezkjymirgmvx,RI,,1049752.0,56.0,1-896-125-6539,f,M,dnnamnhiib,PerkinElmer
1.0,LCEIWY,Fvn10287,Shreveport,145866.0,Canada,1.0,Fvnaqhqx,ECJXBASELAVKXTPMWUETJTECDXVIXYFEIAHSMUZCIPJIMEPOGNQCSDWMSARBLNOCLSVZYMPQQOUROOG,497.0,O,3.0,OEYKHW,AK,M,1444394.0,18.0,1-256-114-7838,,W,raiurdtgdwslf,Western Digital
2.0,WFQJYL,Dzp10288,Montgomery,257215.0,Canada,0.0,Dzpdd,bldbvcirevvjpgchdubscbewujpjfpirxnwdjyvjknbzhicpzknjjf,630.0,O,,Xytenxtgcuiu,HI,,1568361.0,45.0,1-283-890-2321,m,M,Rylecvaoasgwjjjhtgfnfconziqknudgomboixoonjcvlytyllemjufdagbndsllkezyfnjdxl,Texas Instruments
5.0,Ssdbmukeesum,Mze10289,Glendale,372351.0,United States of America,4.0,Mzedsgf,sncuhvcgzxzphcmyqhyoponbrwu,653.0,O,0.0,Bvxdubpkfxjgkwobi,MD,I,3580542.0,83.0,1-302-248-5066,M,M,XRQRPMDXOIRQTIPMMFSOLSMLVW,Rohm & Haas
5.0,Xmrxmjhjpz,Lgo10290,Simi Valley,295216.0,Canada,3.0,Lgosaqxuoydcsiavdmqadin,Ndbloegeuriafwlccossmivretadlnwvhqmunjhxrrzzqzzeuxlqfikhiminmqbwbdjqug,849.0,O,0.0,NFSJYVDXGRMPBHQCXDQBYJFCKHWO,NV,,3342628.0,97.0,1-311-208-6801,m,M,Bcgjbwhdemcbbqcxadsqqillaxkyirxflsgihnfzmftbzbdwhcixtgasmgjrjmmurbqyhrixwhyhbe,MetroPCS Communications
4.0,TNUBIWK,Ktz10291,Boise,439131.0,United States of America,4.0,Ktzrjxgghcxhefa,Balbxdszgschrdottipyneajazvtapnbjw,644.0,O,0.0,Pnpfiejuiad,OR,c,2972643.0,74.0,1-128-537-1772,m,S,Etkjindjdsqfuejahzswvrhvmkdjhpnagduffexwyocvggjmjymohvaucsqzbea,Varian Medical Systems
3.0,Mmvkukgkpfx,Hox10292,Los Angeles,432996.0,United States of America,7.0,Hoxsuv,Welkakpirccenyrm,335.0,O,0.0,Eolvhrogmbwtuogcxwnqntp,GA,Q,3765059.0,93.0,1-340-166-3025,,M,laibvrntocwdvjpurzxcfkcwohueqfvoxmpaycf,
2.0,Omjamxlw,trf10293,Hollywood,477487.0,United States of America,1.0,trfdobild,,676.0,R,0.0,KZPATZQSQCQNVHQXLKCFXMH,VA,,3042330.0,70.0,1-979-222-0743,f,M,qsqddnqomirngqcyfukbtuntjiuofmgxfuxmvvgkqxbcdbxoodnkqpxutrgd,Jones Apparel Group
2.0,Ndyruwuupytw,Vna10294,Fort Collins,223352.0,United States of America,9.0,Vnaumbjcyhb,ytqlcfujkmnasdhqb,775.0,O,5.0,Zcexffhjuv,New Brunswick,V,398098.0,45.0,1-392-567-8212,m,M,Kljrkqwaqzqkdmqidmojmftbtuovmrd,
5.0,ISOCPR,mcr10295,Providence,401127.0,United States of America,6.0,mcrwuzvdoqgboyiii,Jumzow,599.0,O,5.0,KCZOPHYIBYKQMPQEDJUCOMC,HI,,1459101.0,25.0,1-455-518-9563,f,S,Vvnupkxoaknmgjhqgjijmokhropuoklrpufvnwjioataxqojdiedrbi,Beacon Roofing Supply
5.0,ERMGUQDUU,Fay10296,Overland Park,213534.0,United States of America,6.0,Fayvkrw,IWQCCRRLTWA,743.0,O,0.0,Dchyvmccaydvybjxrnj,SC,,1358996.0,55.0,1-874-304-1355,,W,Bmapsqjpgehbmzhatsqhsjprwfzqcvfgzuguqbalvgiepjevojyyiopgawzwfvurzkko,Volt Information Sciences
4.0,eurnt,sde10297,Glendale,38680.0,Canada,2.0,sdejkgvfyhjgmxkvmsavgdnu,Qyxmywatqmfqtopkclelubylrcemrssbptcbweudmmodofapmwyycqejtfjdfpr,644.0,O,5.0,AKZSTJWJRABHUOKRRR,Manitoba,,3000931.0,16.0,1-043-090-9448,,M,JDROVNQ,Fred's
5.0,Vvdqejrin,Wwl10298,Alexandria,31504.0,United States of America,2.0,Wwlgugczspxudntrtjqbl,jfkwffhrvapoknqauozdkokut,506.0,O,4.0,fxvibugbig,WA,,2923214.0,80.0,1-017-432-2881,f,M,Zrddrqajmiwhvzabocuutvwhcnbbpcduzyjnbytvukvwcwigrpgsqkivosghnytcgukekn,Goodrich
0.0,Hlsveibblyd,Yqd10299,Kitchener,354937.0,United States of America,3.0,Yqdpaqkb,NMRSIEKTEMUCEYLBDMEEHSDLJTNQYQAVFMSNIRTCQDXRPGQEZPQRKEOSRDUJUJXU,364.0,O,4.0,FTBVDDGCGZJTQJOPFSHSHWAKNTRI,GA,,2283233.0,51.0,1-915-026-8498,F,U,,Enersys
0.0,Cuxajdrhppvz,Qux10300,Lincoln,120173.0,United States of America,9.0,Quxmliuuyjxndrzodtjs,jdpoawqlshvozoznkycnnigfgzwmhnaarsotzbgoiusgflrdjmxikeehmkahfmgfkdbgf,629.0,O,0.0,Nrwugodfahgazniimtkblp,ME,V,2029826.0,43.0,1-498-930-4567,F,U,ZVTPMHJLISRSRMTIDSKHXFLBIGFKTMFRYMFIVHHNQUUIDYELVACHVRQQSWHODPTZ,Watson Wyatt Worldwide
2.0,Gztmsgbi,TGM10301,Ann Arbor,119606.0,Canada,3.0,TGMXMQLMMUTASFYWUTJAW,Mmcpvupftdbmcbwuzaztcwinmtladnmtrgowyrfbearyadyg,404.0,O,5.0,YONVTUVGHUFBARLOWULMKBGJCNO,IA,,3379446.0,36.0,1-318-775-6031,,M,Zekfrcl,Fortune Brands
,Kffznrootti,byt10302,Elizabeth,473204.0,United States of America,8.0,bytrogeesschtlflxlodxnxbpd,Tcjtygakngt,361.0,O,0.0,Ykhubhsuudztoydxvnhunvjzvmi,OR,,3317149.0,72.0,1-294-940-2458,,U,cxuutdvosfwzzphsloealvvgcmmboqbzhbgrnkco,Electronic Arts
0.0,Fukdfx,dzi10303,Springfield,220189.0,United States of America,4.0,dzipwikegf,JEHTMPUNEXDMSSUHHBXKVUYOKWCJGACTBHOIKXJKTXQAHSFROJ,325.0,U,3.0,Wbsanfke,SD,,527327.0,,1-350-669-5303,M,S,VYZPQCFOBCSHDWRYAOYKIFHKAFNDKKCTDUTYWQVOSHQVMEJMKVUGUGVZANHAKNXHNBJERHHM,Bed Bath & Beyond
3.0,wvqtfhnfh,Jva10304,Charlottetown,216199.0,United States of America,9.0,Jvadgnkegugy,TUBLITGMQAMZHDGOOXQSDRNWVFLOGRYISVRNLTINNUDFF,828.0,O,4.0,ozluwvqvqukhuonlvfu,CA,,2963048.0,96.0,1-920-790-3833,,S,FBFYJCYX,Crosstex Energy
5.0,btyjhoyfb,XAX10305,Elizabeth,317544.0,United States of America,4.0,XAXLXNKR,IZWAFKHMFFADVIU,420.0,O,2.0,Fxcohhuoyfmzpmlcz,Alberta,,1316666.0,16.0,1-913-949-5843,,W,Cqhsqsltsyitghtqpkrpdmxkuicoyouehictkogwifsbrlyphugokihtkclitjsjl,BearingPoint
3.0,Ahanabuysffs,Oyj10306,Providence,328235.0,United States of America,5.0,Oyjeljir,jtcgeywchtiwuiipeumccnpkhlrmrotwmmgzslxyrubb,465.0,R,5.0,SWTVHGSCVTEKBSHCIRNQNC,KS,,2318998.0,59.0,1-625-232-1467,M,S,Raclxlvvyoixdnjtcvlfhakrvifyebiismdmsciircogefvwwbfhsgqgstvyse,
5.0,ZDBXEELQ,zbx10307,Detroit,307637.0,United States of America,2.0,zbxdifgpwjyprbzobphmswto,Loueavrjuriggioyrxmxjezqqjjwjkypvjqigzfqf,771.0,R,1.0,VDDHBBDINHZCWJMHFBIPMRPUVC,LA,X,883453.0,6.0,1-253-192-9819,,U,Tlgqbadulwlgccalaxhcjgqfmoevpjldvuuwgvynqnsu,Intel
3.0,akpbuefov,qph10308,Sudbury,449834.0,,10.0,qphvf,blfvrnbeghcxlpkyfwesnvmi,717.0,U,2.0,Bhheebikleyhghxhoiwevecpnac,Nova Scotia,,2037517.0,95.0,1-101-717-4949,M,M,whvqozlqxessloeeqfuqpsaopmgbqoahjrdfoxsrklhofgawmprakcikwdnqwjdtdcysrnocbzhwfwcq,Electronic Arts
4.0,ARQPJVVAG,PJK10309,Fontana,174691.0,United States of America,10.0,PJKVCRF,RGWXKDALBEGUIFZJQACBYVL,710.0,O,1.0,Rudcexiihfohvcnbvhmpcgech,MD,z,,35.0,1-132-426-9783,M,U,IUICYQBODHHYHLTCOYYOIJJJNJWFHSR,Beazer Homes USA
4.0,EMRFDWTHLAHQ,Ptq10310,Paterson,389627.0,United States of America,8.0,Ptqmqsdshyldshh,XOHWNQCATHMHMQ,359.0,O,0.0,Dwhcdslzstqosgvjbkz,RI,,3591541.0,29.0,1-582-685-3313,F,D,,Tupperware Brands
0.0,gccyjvwuonj,QLT10311,Independence,125434.0,United States of America,6.0,QLTLDZBSPOSBQQPGZVDQLAJ,Luzecyflgpixwjqj,810.0,R,5.0,WTTOKKIKSBXHJZ,Saskatchewan,,1288257.0,55.0,1-031-339-5975,,D,MWNCNORUZEBJXOXVWVCHRMHOAUCL,Vulcan Materials
5.0,XCGWBGUUZOZD,Jse10312,Minneapolis,356850.0,United States of America,2.0,Jsevxpsak,LSWBYXAGWEBB,661.0,O,2.0,SKVZCUNMKQWTNMZQPAIKW,AR,,935104.0,65.0,,m,U,Iqifigghurncuwvuvagsuetdhkreifgzakdsqmgqwhoxbca,Cablevision Systems
5.0,Pkxvpn,hqw10313,Charleston,,United States of America,8.0,hqwkidhhkdnnsnexrbqcgfwtmmrwf,Agqhptvfvp,639.0,O,4.0,Dkcakom,IN,c,718332.0,6.0,1-523-145-6138,,S,Ochhdnfjdqemotyaxdllejddggmxstquokbknvbhtiemqxlfjjxlcbbihodijug,Ryder System
1.0,Atebravgy,Lpg10314,Livonia,276764.0,United States of America,7.0,Lpgtbwvwdqpsqpqrszidhnqzxxllxm,Nqniqkdjnoqrzpikfufbaacbaxmaafxhrklyvighwgdyppmimscfspcikdhotmaubeixjnc,458.0,O,5.0,Dsnyiwqzomte,Prince Edward Island,d,235965.0,63.0,1-749-501-1692,,M,RDCUPDEXZBBHVBYSGOHSWSULVVLWAHRETYSFSXNCFLIVEGWA,Hanesbrands
0.0,JPJPNS,Tla10315,Detroit,113138.0,United States of America,,Tlaiykfiwnivqzkfjnlemxvgqt,Ednyagxeqxizgttdnhcfrefp,395.0,U,1.0,BNZUEIBLIGHQRV,Prince Edward Island,W,152544.0,20.0,1-575-129-6524,,,Auyfghifrxgouciozezoxqukitopkhbup,Western Refining
5.0,dwggwcqbhx,ONS10316,Norfolk,304274.0,United States of America,,ONSNBGMDZGNPHYVGMSWZJDN,fmuljeljgkobqwmyho,372.0,O,4.0,ecndmqskzhwwatvvejsiptik,UT,I,692004.0,7.0,1-113-661-9093,M,M,rnwhnmazvpbsaavvzvmwayfeailpwxzkrcrqbqiqoeyew,Flowers Foods
5.0,,Ukm10317,Tacoma,409138.0,United States of America,7.0,Ukmyxtmwbotnacgee,iwxqesvtjifpzilhlpwtjygodpbscoljofgdsbailyia,590.0,R,3.0,KERKWI,RI,,1263478.0,57.0,1-529-338-3011,M,S,Fjjxogwuzevwulplekxmzltyors,Family Insurance Group
2.0,,ekn10318,Toronto,169215.0,Canada,2.0,eknghrpnd,xzugfobxwarqmamvdgzjdbqvkfwpgtriolbmkfpkthoohbminqvbkmmflzoluhvmyjmpppsvrhhxxidr,644.0,U,2.0,xvufgbtupbpinooaeqiwlxsxijou,CT,M,2451725.0,31.0,1-251-128-1614,,M,TAFHTKEFKUGXLGLTZECQUQQMFSKHJLXLQOHFQZERZRTV,Wyndham Worldwide
1.0,ybsqe,tle10319,Kansas City,183997.0,Canada,5.0,tleakxczb,,,O,5.0,Frzshjyonawmdpkxejxdd,ME,,2572155.0,47.0,1-167-231-5244,M,D,Nalfy,Convergys
1.0,Uobrjrnqh,YXN10320,Hilo,305712.0,United States of America,,YXNBF,Slruciuqxjigdapaqxwumjcqmucoovrthqeaikbunhhbvxcxhxtosloywruozx,394.0,O,5.0,Qvsfvwrklpkxyycsazczssonxji,MN,,3017947.0,30.0,1-746-577-8502,,W,LWHLVJETUVYADXQDQCBQRYIFPSHGTFCAZPHDPUNHLYPSGA,Baker Hughes
5.0,qdgxygs,Zzj10321,Durham,370852.0,Canada,2.0,Zzjspincoyqehtjrjfxu,Tpjlqemejnjoyvjcqpq,566.0,O,0.0,ebnyosgftrctfunaaq,CO,q,2583073.0,30.0,1-509-447-2508,,U,Xjlwwrmdfagoffozgchrqbgiwgdfsrukiqvjezlhnxxmwruvyhhfuo,Enersys
4.0,PZOPDBESO,Mcw10322,Costa Mesa,61789.0,United States of America,9.0,Mcwmijdenc,Rdchkohwwugmrihdmcejpzrhred,398.0,O,1.0,BVMRIULUOLOAM,Saskatchewan,v,,86.0,1-307-390-6887,,M,WVCFVBYYVAUVIMXDXLDNSHIEPOCXRPDYERVVCZZMBQHPCAFZGGCMHSCJPEASUXBNA,Mueller Water Products
0.0,Rxjphrlr,BJO10323,Mesa,4923.0,United States of America,10.0,BJOSCMTOXVDCMLKGKQF,uialriswkkdkzhxwgoohxfqoagpjlkuozrsgafezqsmcd,484.0,R,1.0,Lqhdqfiybhbucnqxusszbov,FL,,245862.0,25.0,1-444-903-6881,F,S,Vjbnepxystjpagvlmxygrsjaamvfruneprxewugcgg,IDT
1.0,yhcvod,Hrf10324,Mesquite,125828.0,United States of America,5.0,Hrfqhfead,,616.0,O,1.0,Kyykobrwbvcgsmm,Newfoundland,,2719205.0,89.0,1-858-508-4426,M,M,NGGTXLXYVDYCFRRLOABZMTEFNRVPNGGSOQHPNKDRSBUTVZKGLZWRGVQ,Apache
0.0,pzpakanbch,Ncc10325,Palmdale,135487.0,United States of America,10.0,Ncclmcivvceobo,Ovmdskhdsvigkjyrgodhofipyzxfavhxvjhycl,643.0,O,5.0,Hapkabenarthzygblqfvk,WV,,1740714.0,0.0,1-286-527-3740,,S,Rfsrsjsrdogcjodwseqtjapsjbwhwdyuwtvddownuk,DST Systems
3.0,Batvyegke,IZH10326,Mount Pearl,195856.0,United States of America,6.0,IZHXIBLPXJLTCSOVQFNAA,jkfvrjpcjwvemsrdyijherhwdnfknnnqijlqfxsovqykmefyus,809.0,O,5.0,Wtnqbsxglojrbnxogqyagcxbuofo,NJ,,2637913.0,18.0,1-153-003-2570,,D,PZCEMEEQEUCRAC,Bank of America Corp.
2.0,Igipvlmbbfbi,ltw10327,El Monte,114169.0,United States of America,4.0,ltwoswyvyyuxxklwrmniyirphuwl,nondwlnmomyquvqbrxhadgkugllsqmjgxnrhmxehaffvpbhhahsjeohhvewm,421.0,O,1.0,fjtdeyhytxbiovkfrx,VA,,727773.0,1.0,,m,U,Sxcheabppcgezq,AptarGroup
0.0,zksnroorx,Erp10328,Grand Rapids,,United States of America,4.0,Erpukydwhowf,Jecwvweswmsnthkqfrbolwadbyyrywzsiyeedkwoeagvwbtnj,441.0,O,4.0,Jwhgqtvixaepnadkjohvnyprroro,NM,,,,1-552-571-2630,M,M,Vpgeittvpzfghyzcfwslvoacenouujzviiiiuvchcv,Goldman Sachs Group
0.0,Xjgkhonsdrou,Ihj10329,Windsor,7519.0,United States of America,0.0,Ihjhif,Zubtvaieyldqubmrszzvysljhsrcvtgaznmqhtcvgopbxwpm,774.0,O,4.0,tuabamybqvgszrkmpyejtg,VA,k,2183914.0,90.0,1-190-154-2038,,S,LQDURDCCKUHRYWRAVLVGJMPGMHDO,Electronic Arts
4.0,Tbjttynwvqg,Dvp10330,Peoria,238879.0,United States of America,3.0,Dvpzxfgcgympjxp,Bminfhyyoeamwqpgmkawychgbobadrf,543.0,O,5.0,XYSUPXMUDSONENB,OK,,,99.0,,,M,FHRGUSTVXKMYULXFNUHGNYJKMKMHWPKBPANMFYLAJQGAREJDVLZVHYXGYHYWDCMSVTEPRVMBNJMJXTCS,Constellation Brands
2.0,MMPKKR,Fvo10331,Pasadena,216087.0,United States of America,8.0,Fvomjn,ZYPOTLUCWUEIKPRE,428.0,O,3.0,Marragvmbahnpcowijc,ID,,1910630.0,57.0,1-552-106-9068,M,U,Lkxawpyg,Global Partners
1.0,Ondaczmnwxf,EAS10332,Fort Smith,102912.0,United States of America,2.0,EASQYJJACDHO,Ddxbh,807.0,O,4.0,xcphrvmflwekpvirgpsg,IN,,,60.0,1-767-207-0142,M,M,ucrmgwrpbkranntlremfvnbrilpgswgbs,
3.0,IFFMPCGPI,Khc10333,Dayton,,United States of America,1.0,Khczu,Mnkndgmtfqhfeoucoerlppxrvecddgrjcsihtjrwpi,799.0,R,5.0,dramllhzkuawhyhabqcbfvrqph,NC,W,2179513.0,16.0,1-724-066-2268,,,CAFXKUWMDMZRWHFOEXKBOPFRLESLLYENOCZXZFKYRNBPUXHFUBLY,Polo Ralph Lauren
3.0,Cchixqfr,Koa10334,Mobile,141657.0,United States of America,9.0,Koamvkftvvsozqxj,LXSXMLNDKOMFKEAGXAUFBXKXHINOZJHPTKXPVXFSBYFJTYWPEOWOQSH,641.0,R,5.0,Zbcgwtroccemfyxeismixeca,NY,,196241.0,15.0,1-964-615-1655,f,M,Hubepwrgjsymcblrkolkptqemjlofrasodjrasmid,Fortune Brands
0.0,Klsra,haz10335,Vallejo,57554.0,United States of America,1.0,hazweqijngdzgyrvvliozfwydkdp,Lmvuogdodqpust,377.0,U,3.0,ZAYBDWD,VA,b,281132.0,87.0,1-919-806-1423,,W,obprtswaqvddyfiimktrwrrgpuogxg,St. Jude Medical
0.0,kpryr,Ail10336,Sudbury,4825.0,United States of America,2.0,Ailyvkuguabqb,Vxfwhqmdyuorailsrbimuczcsladhademfvhrqngrojbnqjjyjxwtuxbcdjv,767.0,O,5.0,Hzvhrwtkcjlqvkgrbkdm,IL,,3115635.0,84.0,1-361-273-7223,,M,peympelgqbywcjatvxcequtrcdmdhgssbkezcciggyuvsffndviyeppvglhyfknawcvdvwxncujafkn,Rohm & Haas
1.0,SNURPVQTS,Uuh10337,Brownsville,355454.0,United States of America,1.0,Uuhdtmgtsyjxdxubpnvxhwcf,Snrmzeivwiqzes,732.0,O,2.0,Okjppyxezwxlclavobkzrpskp,Manitoba,r,1984970.0,11.0,1-720-046-2092,F,M,Hmuakgj,Family Dollar Stores
4.0,OAQMDGCBXJC,mwh10338,Topeka,,United States of America,9.0,mwhvuiaahsg,Jdrxcraysvcwrcojwgfllmcvwmlaufprjwkgnvlfcovwolniaxiynrqxybyvkef,802.0,O,2.0,fjhnurwnsupln,NV,a,1559480.0,,1-804-311-6034,M,D,lrvvgxzbjrqhljtxqjuinruoupkkodullennjfchlgwsqfgowqhnrjgumjvunhxt,Republic Services
