AgeID,CreRa,AdLi1,MarSt,NeWor,LNa,MidIni,A,FiNa,PosCo,OwORFl,Ph,Inc,NuC,NumChil,Empl,NuCreCar
Ukf10940,381.0,xwfuxevgrheytyeblhagv,M,3875663.0,Ukfggeprgjgxffuewqunwkd,,21.0,Hnplfeulwvqtnvq,PBVQEL,,1-137-385-3341,312758.0,4.0,5.0,Perrigo,7.0
sek10941,626.0,Fiilpxpgrsvuciorqkhrcbuxjjmuwjoktotgqhunjjtanjloeqsifeuyfbjkd,D,3358247.0,sekdssbjpapeuonkpcwfoelvlfk,,55.0,Eejecrqetqaoknrwyieytqkzejg,Nxauma,O,1-540-667-6724,227393.0,1.0,4.0,Arkansas Best,2.0
Tna10942,744.0,fizkawyqvaphmljiviipdiwimszlcpmhud,S,3661308.0,Tnask,,85.0,sklifwvdtueivviaeost,BJXOZTGHW,O,1-628-927-8038,437835.0,1.0,4.0,Lam Research,7.0
UZJ10943,792.0,,M,3371434.0,UZJKRAJQTSCXHRXNIXOEUZWZGYATZ,,94.0,wkonkulnhqunekncxpsshxm,Thczqlcx,O,1-139-345-7937,322724.0,1.0,2.0,Sherwin-Williams,4.0
bpb10944,741.0,GVIKCUQQGKAPSJTYCQIQWCJRLJDLRZ,D,3031663.0,bpbqleges,N,35.0,WPZKULKLMKJWRWTMPOUKHCH,,O,1-498-150-8278,452361.0,2.0,0.0,Bed Bath & Beyond,2.0
Ljr10945,582.0,snxdxzinxnkeuyqhlokxgnvhnidqtouuctoxcotbgrozzsvuflvqesgsjywa,S,87159.0,Ljrrqzbpdrngeeusoguhsguk,,42.0,MXMEJUZRJMGUQEVIUKEVLHKK,Modagb,R,1-058-612-8436,499003.0,2.0,5.0,Health Management Associates,0.0
Rzp10946,663.0,RRUQOZTDQIEQNPDJBMRTCKJAOFDKIEAVYFK,W,,Rzpltaeakaoyfgrflqvmoxkdfsxqww,p,71.0,Dftnxrfavpjwpnntikzbopbeclhq,Zazqgxcwrprp,R,1-265-513-2591,455818.0,2.0,2.0,Huntsman,1.0
Lrv10947,840.0,qyuhrzumlavwthmgsvirmdgbxbbfq,M,126126.0,Lrvmsnoq,,79.0,tknzefoohgsjposlpgucwggsoa,Llrctynrdyif,U,1-485-595-0368,454772.0,3.0,3.0,IAC/InterActiveCorp,10.0
Wxg10948,795.0,JZFCYOQUZIBFEXLLJKBQNQBYBMXMF,D,2449252.0,Wxgrgw,c,42.0,Vrgmbanrkzlkhbocjfo,Ykzvdwj,O,1-524-653-9485,273676.0,2.0,0.0,Praxair,4.0
Alb10949,437.0,IPYBDXXICQJNJBJXHWECRMDJMHHCDWDPGUTCRWLS,W,1273654.0,Albydgeobjfdzldxyedkrffd,,20.0,Mbafcvqltocnwvtgkwoark,Pdjjgztkodal,O,1-297-664-2075,321116.0,0.0,2.0,Patterson,8.0
UDW10950,638.0,TIBEVSQXNDYCAQEA,M,440078.0,UDWGVJJYBWKLEADPMZFRJE,L,20.0,qpsnvca,OGUDXMBATI,R,1-721-975-2824,320777.0,5.0,3.0,Sanmina-SCI,10.0
UAS10951,814.0,fmowaumuskegfcdixkoziy,W,1935817.0,UASCVZBGHRTFKOUPVIWWAGBYVFNHBL,B,8.0,PUTXZXHQOUAFUMLDLVWRNPZSYMYR,VELDYEWJJXDF,O,1-057-891-5436,424772.0,0.0,4.0,Hospira,9.0
uus10952,685.0,UVXJCTVHNWRVCUMTLNPYWBNI,S,,uuscnmppen,K,18.0,Qmdymkktqqaj,Qhgsiiqvc,O,1-493-711-9216,45651.0,2.0,5.0,AMC Entertainment,10.0
Htq10953,715.0,dnwedmwuyhurlp,S,3355149.0,Htqsrtpkbhyzceilfq,X,47.0,Xkjntucryzqhf,Ckrahwu,U,1-379-648-5404,224022.0,1.0,3.0,Pride International,0.0
ZEI10954,549.0,aljmgpxuopvxyfohbhoufyybqc,U,3975497.0,ZEIOTVOFN,t,72.0,IIVMWBABHZ,sllwqvgj,O,1-850-158-6289,123128.0,3.0,3.0,McDonald's,0.0
TVP10955,315.0,WSUWDXRDVJIFZSUZSYCRUMQTRQZMNAYJOVILFUPEOUUHO,M,108127.0,TVPJCMHQPHHDA,b,15.0,Cyntkutjkpqhkg,UUBSLKL,O,1-810-599-3009,122108.0,1.0,4.0,Wendy's/Arby's Group,0.0
Lne10956,693.0,Chrvlwmph,M,1777116.0,Lnelehgqaydulieixcxklc,u,1.0,Rgsnrhbcdtj,Vrlean,O,1-180-437-6306,356575.0,0.0,5.0,Ferrellgas Partners,7.0
xds10957,797.0,Alfht,M,2189644.0,xdskzloomgtsxslukialv,V,92.0,JWOZQMDWUTWWXNMFU,,O,1-661-668-5661,368395.0,1.0,0.0,Office Depot,6.0
DWW10958,313.0,sksjphecwjlypsellgqvrsicvrsknlqlvwsygqhpqjbgw,M,3043042.0,DWWMQXWWEEWAGCWTMRFSMZTOGH,,18.0,qduoxqnofuip,nhtzkmxlb,O,1-733-242-1972,55621.0,1.0,4.0,Freddie Mac,7.0
YBM10959,815.0,Xwgwaytwotgmcudfwdsguxvioxcorovbzpbsxboobaecslugit,S,1661619.0,YBMPRTQQUHCFQYT,m,33.0,Olmlwxz,OPIRHXDC,O,1-520-323-2184,14921.0,2.0,3.0,CACI International,0.0
xiu10960,434.0,xllhjohpiixwrmjqiv,M,,xiuaniazmwwprnwqoopamqa,,18.0,Yupzdvabbnkpe,Qbevjvc,O,1-341-921-9360,69690.0,2.0,4.0,Fastenal,8.0
vyz10961,763.0,pertocbxhjcgahfcctjnszppopwzxfwihzdbpajppeyoltvpoaqxmewkdwuw,S,981900.0,vyzik,J,58.0,Zshjbkyitfhvt,,R,1-572-993-5025,445437.0,4.0,3.0,Mueller Industries,7.0
ufo10962,732.0,Acolkdkmvgnvoqlzmgxzzrlczcebeftwavoeqjqvvoddbwduzidfutxqdmptyixhkwqiawjiwfxkhk,U,3746110.0,ufomblfqinwfrnsttf,y,71.0,Jljtqsxsxmoqjidw,velobyg,O,1-498-268-3006,143157.0,4.0,0.0,Shaw Group,7.0
hdf10963,692.0,Ogdygkr,M,2187192.0,hdfqdf,,84.0,jarlzcumgclbbt,Wzdmcizt,O,1-132-379-7031,81469.0,4.0,5.0,MeadWestvaco,4.0
Qqd10964,708.0,mqdocptxi,M,451143.0,Qqdcqterugvbnxbrnxjavjkwiwf,,98.0,DKQVRGXMOCIRSMHMSFHHIAXX,HRMZSQ,,1-400-066-6527,285117.0,0.0,5.0,Yum Brands,7.0
SLY10965,308.0,nimvbdrcorrybzfianxkpcpejrrzza,D,3341645.0,SLYPVNQINGV,K,80.0,Oojmpiqtkcmbvuwhinipz,Ktpthtq,O,1-695-527-9593,354851.0,2.0,4.0,Estee Lauder,
BMU10966,386.0,YUTFRPMAHBKLPYEBYZUEZCRHVTBPAUMNRXGHKYWFTULDZ,S,822216.0,BMUUIMMXEWICRLNPXAHFE,g,46.0,MBQUUKS,Mnamjatqnk,O,1-029-847-4964,91762.0,5.0,4.0,WGL Holdings,8.0
DWB10967,597.0,tpnrqqqxvexhlxgqxbknltzyy,U,2144374.0,DWBTFDXAUTGFK,K,97.0,HQWZHHNUXJLQRZSJMPULK,Yzuej,O,1-314-776-9465,69985.0,0.0,1.0,Fidelity National Information,2.0
Rgl10968,609.0,uxrxkxzkivjidgurgzwrsfuybnrhqtwfaskjpvakoqiy,,1685501.0,Rglgqblgpkti,,4.0,Ssgdnddvdkobrhssbzazgmoxu,xqslfkatw,U,1-899-913-4500,380475.0,0.0,0.0,DuPont,9.0
Tiz10969,538.0,Lwojcgqdblhigbrjocfoxswlvggxuidhcfeiukotogezeuemv,D,3590095.0,Tizfvmynqtoh,A,23.0,Cjzjrstddeosoh,cqohhk,O,1-928-688-6118,,4.0,2.0,AT&T,3.0
qpb10970,561.0,WSDXPSMOJYTFLGZXPENOHNILSKGLHVOSIQJQFJSQH,M,2175688.0,qpbahrdqxficbvaowcduiexfnwdyt,,64.0,jtqhgkjxpzyma,OIWXRFTA,R,1-534-082-6100,127084.0,2.0,1.0,USG,5.0
Dbt10971,484.0,kjmfwlomxnzwiiqxmrgxtuttwpeggwrclghnjaircf,M,435784.0,Dbtzihzkmmtstttuoagpyhshshakox,,51.0,Ypjwquayocojyguepunmx,Czwpdhfs,O,1-831-110-5276,198184.0,0.0,2.0,Tech Data,7.0
Oib10972,382.0,VKJWBDFMBTXEITLTTMKUJ,U,1444106.0,Oibbjanwdofjugxexftodshvw,,,FRVEWGN,vsnbgjw,R,1-738-411-0914,153197.0,0.0,4.0,Sauer-Danfoss,3.0
Qnr10973,639.0,Zisuksrrrdskdjkpgti,D,1586585.0,Qnrpvabqpnwcechvcjxxppftdhnwpk,,57.0,Xljzbhilspguhqvnviwn,KZDPOZTEUTLH,O,1-939-120-5236,379055.0,2.0,1.0,Apache,4.0
PXN10974,425.0,BXQIFNCSWFYDNKOSGR,W,3786115.0,PXNFQBLSIS,,80.0,LQOLWNIMQZTBLXAGWAJLBPPDSZZTLJ,sifnsiwsvgjn,O,1-118-602-4025,356373.0,5.0,5.0,Goodyear Tire & Rubber,6.0
Ncp10975,806.0,IQOROSXCMDTCITFBVSGPTBJVJNCIMFTRTDQMQSUL,U,376409.0,Ncpoh,,56.0,rctrb,Lsgvsnikex,O,1-792-060-7592,353279.0,2.0,0.0,Boeing,7.0
YSD10976,522.0,Tbhseysbvgzrulsxqwkkwjadmgrdslankrqokha,M,716158.0,YSDEOFHNZSMWQIUVNOXJ,m,43.0,JRDHRPIKQZM,gabghonu,O,1-779-356-0532,140640.0,4.0,4.0,Landstar System,10.0
rgn10977,696.0,umdiud,M,2054123.0,rgnnduojmybsrmwt,,40.0,Iyhnwaqpjsxhbsamiofmgtuyjqto,,R,1-680-902-7386,116679.0,2.0,4.0,,1.0
Gkm10978,655.0,Rpiwqxnesrtrvxwyyryqtvjrdqst,M,1157950.0,Gkmzisnspcvyijfbandacelpl,b,28.0,Lhlecyqxbuiuatwgseblsfq,Qfpvdejwk,O,1-309-464-0684,198557.0,1.0,3.0,Pinnacle West Capital,7.0
USK10979,399.0,Iygbnsvmbnhvkoqacvottxobfqqtdrhecbigrksihfgkpkquamqacqxuomzmrzflnswxgwqljmoozo,U,1011786.0,USKIIPVZJGGEYWSAUKHBMYNCGNCDIE,i,21.0,Jtplpmqthrvymo,Dyqzqre,,1-569-946-8438,11010.0,5.0,5.0,Ameriprise Financial,4.0
oqu10980,843.0,KCKMHCFIDXO,U,2709910.0,oqudhewehtbrwcvdpooixhzjq,g,94.0,xvqyoawtqpuukkq,qnwsyv,,1-249-547-0160,431728.0,1.0,0.0,Group 1 Automotive,6.0
Qyw10981,426.0,Yiufcthacangllgvezpxktqwrugqyb,U,392239.0,Qywrapsnhfoagpue,,42.0,Sqlbqtgxrmgfprcluouwx,hezfcql,O,1-043-870-1065,410038.0,0.0,1.0,R.H. Donnelley,2.0
Nkg10982,583.0,kwnlyqsgibbmxyxzsqbzicgbrugvzwvweebugivmd,M,3168652.0,Nkgssnsrbdfohktw,,100.0,yzyqp,Kwffxxuchb,O,1-867-630-8354,201173.0,0.0,0.0,Berkshire Hathaway,7.0
FEB10983,511.0,,U,186615.0,FEBTQZRWUEPVSUCDJOLAMMC,a,74.0,CJNRBFTQ,qmedvqvbl,,1-191-825-2255,124419.0,3.0,1.0,Time Warner,1.0
Iuq10984,613.0,jlpeunmmrivlbyookbrlfjefadqeqjjbdjmanzbqgkkgsqyzcjwu,W,552362.0,Iuqijqspnbmfnkkokrhcaomfjc,s,35.0,TKIXUYPMEMRLBUYCSALVPVU,kdtnpbnsjun,U,1-282-151-3272,132903.0,3.0,2.0,Eaton,6.0
Qnc10985,646.0,Xrcqitjaluheqheybbzsymggqxinfvhfxeuhfpinvtydxal,W,3270324.0,Qncvopywlyajifnzlpoacfm,,5.0,Uygxysddl,GBWRHUJMS,O,1-066-477-5944,140659.0,4.0,4.0,Forest Laboratories,1.0
ESG10986,488.0,LHWVDDUGJGVHNBVVWDKJW,S,3685597.0,ESGRGMXG,,50.0,Pqhtxjwtsi,hzandqqpeish,O,1-282-512-4315,,5.0,,Watson Pharmaceuticals,10.0
Yjs10987,699.0,Ubskzjndmewryzckgkrjxvucfhdnyagztbxwgwdijjivjtbycgpmfdwvtrsdaemlmqo,W,207116.0,Yjsll,P,56.0,AGLFCYCLXKLEUGDBODOEYHZCQIERA,VOAOHGFNDCI,R,1-886-395-3491,56183.0,1.0,2.0,Duane Reade Holdings,4.0
Umt10988,324.0,Nvnrrcemacjlsxihqvxuut,M,3499346.0,Umtpglmoh,S,5.0,xcydsqrcgwdxbgqedbhqkjxjfdd,Dijuvdurnb,O,1-278-431-6057,,5.0,5.0,A.O. Smith,0.0
PYW10989,512.0,Jqsefxjucpdhktaxxlvpddokzlhpsidimthpd,W,748619.0,PYWCBHPKCU,e,30.0,ucfcouausdnfansxvlbad,EUZBQ,O,1-412-924-8688,348650.0,3.0,3.0,ITT,4.0
PIS10990,716.0,sdojpufzogmbxlrmjyozmbuegolvzmdyxfnabtpmnjsxblmvfxrcgljidgbvrvnkmdi,M,3059847.0,PISNWXDVZLYSLHDWIIVN,,33.0,Skmuisanwbxubbdocwgnfcmsuj,Ncrhjwrjoqeo,O,1-345-968-0834,287672.0,1.0,3.0,Hartford Financial Services,5.0
ghl10991,333.0,Kwlaavxlvnocxhvbqsdngppxtnlatzvrokhiumqap,S,1649676.0,ghlvpa,,61.0,vlnvxcmcwhanchhxxttfqsbflr,Zbjwvhvofsxv,O,1-424-096-1252,36078.0,5.0,5.0,Eagle Rock Energy Partners,9.0
OJC10992,407.0,Wqhthynpjpbdyngthzcbhkwtktinbfcblctwm,M,3705423.0,OJCFBN,l,25.0,JIAMFCBPMIWC,Qgkfjmo,R,1-730-997-1829,422110.0,4.0,4.0,Worthington Industries,6.0
Ind10993,661.0,TVMBDBQP,S,2376501.0,Indliisjrocshyt,L,22.0,Phwduhhqpkrhfgthpxsmkijmuvj,udpkqwpq,O,1-053-888-3018,111797.0,5.0,2.0,PG&E Corp.,10.0
INO10994,620.0,ipofizkrojuhuxikswemcpqdz,M,2632165.0,INOBKKQUWOEBH,,33.0,Nyaqns,Hgjnxamvejxw,O,1-223-074-7524,268988.0,5.0,5.0,Nvidia,2.0
OJB10995,382.0,Ptuwfpifmmctyedehrcfiecvgtqiekzrfqujokgspxjeamvlnc,M,934450.0,OJBVAOAIMJHMJQ,,82.0,Zmlybwwvfrebpako,Ccrvdr,O,1-971-942-2630,,2.0,,,2.0
BVV10996,811.0,,U,3108435.0,BVVJGQCSRLC,d,34.0,PKDURHCGMT,wdglvya,O,1-696-241-0126,446361.0,0.0,2.0,Robert Half International,
xcj10997,612.0,XOUGTKXMULOPBYOPVHQBUTZFAMJTA,M,2984010.0,xcjdrtwnpffjzwbltngdal,I,51.0,Mrujeviwxejedv,RZUUKTZXSU,U,1-246-074-0496,257785.0,2.0,1.0,,8.0
ejt10998,324.0,Avunetxeeyqmxkhiatwwkqbapaolpjsbinswvotmwrkbpxqupmkm,M,3075972.0,ejtpqcwpkmtuexsuqamxbdbw,k,99.0,ncibvcodvd,Mwjyy,R,1-920-174-9748,150645.0,5.0,1.0,Health Net,
JNP10999,833.0,Lvtvjdqpglfubkhazhqcjclajmphf,S,3256928.0,JNPXAGHFRGQTNTBRMXTVIPWIOOROP,,85.0,adqqsu,Wjobmkua,O,1-024-590-5688,421868.0,2.0,4.0,Nucor,7.0
dtx11000,709.0,Lwdxozkaoelvuwhvcfcmcslonfuhgmevxjwrkahnpvjemfgro,D,539305.0,dtxlnfqq,X,,ctukxunhdrtgfaxexl,hdokmlipv,R,1-159-082-0459,477784.0,3.0,2.0,Dillard's,2.0
XGG11001,496.0,Hkeamuxoxjpjhykuw,M,3335019.0,XGGLNMSU,,86.0,Ldgptrveqfhr,lrsydq,O,1-534-842-7921,480972.0,4.0,5.0,Entergy,2.0
lmt11002,366.0,TKCPFY,D,3679401.0,lmtbsjixdamaq,x,67.0,Xzmnhjpyjdw,Ngfgkellsy,O,1-674-534-9910,240268.0,4.0,3.0,Vulcan Materials,4.0
Wdf11003,324.0,OURVGMVBTAINNCFDGBRTPINPVR,S,1800895.0,Wdfadzz,,51.0,Orxpddv,Kkskfahiqec,U,1-610-216-3732,387663.0,0.0,2.0,,8.0
Bus11004,597.0,EQQBXLJMBSCSNXFVOFWJVTNGEMCLYTVY,S,555825.0,Buslxzohiu,,84.0,hpnbkfuauepcxixr,Diblximhgqv,R,1-921-804-2195,492331.0,5.0,3.0,CVR Energy,9.0
Bch11005,534.0,,M,2999627.0,Bchhkbacpkvndmufvnrggvedvtwxnb,J,6.0,TPYAXU,GMPZFP,O,1-734-178-0676,169157.0,0.0,4.0,Brown Shoe,5.0
WYJ11006,839.0,Uidinrwofeuogragwwpzxopvafughiaufefbhldrnru,U,3350736.0,WYJQHLHHPUV,,64.0,cnpjeabvdozalsdacqgofvsb,EKBMVQXDUBBT,O,1-547-439-5268,387828.0,2.0,0.0,J.P. Morgan Chase & Co.,3.0
Qkl11007,524.0,IXMZQNRVFQGJHN,M,3360420.0,Qklpo,M,82.0,Hmbpkjibtpqlpy,Kazqtaflz,O,1-256-511-3577,380891.0,0.0,1.0,Administaff,5.0
Ntg11008,584.0,nqwwqchsn,S,1920593.0,Ntgkkb,g,,Pdwzpaihsvlj,Adtzig,O,1-481-246-8505,258054.0,1.0,1.0,Mohawk Industries,0.0
zbw11009,839.0,qycdprpchwxraatrimxblenqvindbvaqmgbshcvddozrujupvtsbqnqammbphokdmbegoegkcwhwzlv,S,3961490.0,zbwnoafsojzhrmrvnkjtdjdvlbnk,,58.0,Tiiurlnszemgjedi,xomdcv,O,1-245-518-4843,261221.0,4.0,3.0,Lennox International,6.0
Jhk11010,850.0,Xprclajcbyanvzopvivyrkafsuztjrnlr,U,203663.0,Jhkiuzbpq,,11.0,KBCRDFEKZVJNYQCKJUEETZ,Zhjoqf,O,1-387-392-4442,71903.0,4.0,,Timken,1.0
MWP11011,539.0,PBDCZRRFLUSCVUPJERQNYFLGVYMRHUPJUWMILNJNKVKGQPZUUFFTJS,U,746242.0,MWPNPUXIXMADYLGIUWRHULCVYSWP,,88.0,HJZGBTTBDOQQXGLQDEAPTNK,tzcylsgoqi,O,1-279-097-5068,72572.0,0.0,5.0,Celgene,2.0
Ecn11012,317.0,yjlmljqpmyboelfuhpefuqtciwavskwtrmdkknsmfjqqpmkafpawhuehgxzxowsorxbyoz,M,3452288.0,Ecnvwgeihg,,87.0,kpfltszplvrsox,Gwczjbixx,U,1-733-517-9989,484396.0,1.0,1.0,Ryder System,8.0
Nml11013,787.0,wlqkteduzinvutilcetjfhpmhrbgyvzxotni,M,3126002.0,Nmlpp,,22.0,RVZVPUKZGEUFAROJRYEN,Ilijp,O,1-336-800-4414,4921.0,0.0,3.0,Teledyne Technologies,0.0
Kph11014,320.0,Kguvm,W,3354045.0,Kphqtqxjldxpjjm,,86.0,VJPXXIMJUEDR,CINOFKGQCFIC,O,1-450-605-6986,250785.0,2.0,3.0,Scotts Miracle-Gro,2.0
VCP11015,562.0,imkrjlwfekcqqpuserlhwroehgmlwkgsbmmuu,U,1826409.0,VCPJPBXAV,,39.0,Coypbwtngjaewnblxwbzzxxorzq,npsexx,O,1-875-210-3192,470090.0,2.0,4.0,Expedia,7.0
Brw11016,665.0,zrahhnxnuxsvuemspnakybnrawjdwuaejudvdodfndwnpecdp,S,222526.0,Brwjsrdenbemgmobwdayx,,96.0,UJWQRFRVGO,,,1-669-219-6977,123483.0,3.0,0.0,Perot Systems,0.0
Skj11017,822.0,udzyrlebzpmjltdhjadxaefdeyieyhepfvimbfhdkpssmplhhlccjcfemjquyb,M,1167631.0,Skjrxythhilibqvbzvqmnj,,49.0,Uedyuuahlxeka,fndje,O,1-465-741-4961,119581.0,5.0,,CB Richard Ellis Group,7.0
poi11018,631.0,YNEHK,S,57285.0,poikivdweeuf,M,90.0,lazteravivjihpmybtfczvcko,YJTDJFN,O,1-703-059-8730,196672.0,2.0,3.0,Bed Bath & Beyond,6.0
Qnv11019,732.0,Cyytmwibtsosrxyf,W,3757167.0,Qnvfzzejiualip,A,43.0,zzgdzp,umlly,,1-552-793-5246,273544.0,5.0,1.0,HCC Insurance Holdings,4.0
mgh11020,325.0,ceyhyzcvwwaugaknwrlvulqnbupeumpsqfikvmlajndgpzntcdycbjacrjnxdji,S,1804426.0,mghrqtxkpnu,Q,,Pdsfffefjgjtnnfeholnqnwdwljcc,Fsexdgaommm,U,1-527-518-9041,228307.0,0.0,1.0,Baldor Electric,2.0
Mwi11021,585.0,ebnnwbidaydxclqvrqgwqvkcjqhwidjnzkpclksfgjcdxyqkgpwkjndisbpefusfjkiuoamimlmgmlfb,U,2301098.0,Mwiaklvffdsjhzutmptxzxpusz,M,24.0,ZXSRSQHRICVDCXNWPXVK,Luqsx,O,1-917-057-6244,448558.0,0.0,1.0,Biomet,3.0
uof11022,459.0,Hoqpxbghhmapxbpvdwewxuo,S,,uoflixknvtgxz,,,Aycsetsoawdnlegv,HBKFAFAUKAG,O,1-766-928-4387,472144.0,1.0,5.0,U.S. Bancorp,6.0
Pfe11023,359.0,,W,1288597.0,Pfeayacxunbjkecxjgnlmrfklazg,,52.0,Pokubvwzawjzfuoorulgjzoqyqp,LEEKZ,R,1-869-756-1924,379231.0,1.0,2.0,Cenveo,10.0
Skv11024,506.0,,M,3628047.0,Skvuxppbrgusmslyikcobickczrqaj,A,43.0,Fatpvvpockgbrokpzwt,ivtamkzu,O,,56703.0,2.0,5.0,Kansas City Southern,
Qai11025,626.0,,M,2146069.0,Qaibkfkwexcpxlqlky,e,47.0,Uvmxnvlppucvbniuknphhtxtscsmq,ASLDU,,1-016-085-3652,299584.0,5.0,5.0,Yum Brands,2.0
Opb11026,739.0,Qmdsxhqcubgflzeguxbkrtxzaqabpubahmarajjoblaivoxoeyth,W,3966943.0,Opbmlmrqchrqgnyumvtbfk,,70.0,mckvzgqvoczdytbickeswvn,Svppilfzzn,O,1-874-797-3511,316035.0,5.0,5.0,Sempra Energy,2.0
OIB11027,441.0,Ipxjggcexwowqpxwjyeapjluvjwxpkxuarbhdatdfy,M,3869600.0,OIBLIOEXVCIPLDIYTRJR,,21.0,Dctig,Joiko,O,,102451.0,2.0,1.0,Liz Claiborne,3.0
PQG11028,582.0,DVHOMNVAEVIJIGFJHGZDCMTWDCZZKJVPTHHORPOAKPFNFQTXDTLVT,S,276893.0,PQGYBJKQXMMAUIUIITLRBUVX,,3.0,Cabostqldudzwl,Ltnzhgygz,O,1-390-699-5377,135536.0,4.0,3.0,Equifax,8.0
fny11029,475.0,Scmadgvbcrvyxquzcnspfoqiaezxwjzgozusajelznojatvdcvhuymtfevzhgylfr,S,3349062.0,fnymautmd,,80.0,hbcbxihkqhxjmzk,QIFSGSUEWS,O,1-951-830-8970,369669.0,4.0,0.0,Beazer Homes USA,4.0
Glb11030,602.0,Kfjtayynsobkykfyfrwzdhlxucjwudqgnxkivmuaydmbvgqoazhfszesvrndmnbzdhwscxztzipn,M,866592.0,Glbehefibwhnbytaur,k,90.0,JWQLAC,enwoyeu,O,1-227-344-4616,285470.0,,5.0,Conseco,9.0
BUM11031,321.0,HFZBUWXMCBIMSZXOXKPHLJQNUFEPHIBAWDLSOZZMLOWZKIRGLCAGNMKOWACSDVLPTV,U,2298774.0,BUMDQMTPTLPHFFDBM,I,,NMVTHWRWIDECGAZOZOTLDYLAUB,Qdjzlluqspxw,O,1-744-471-5504,138541.0,1.0,5.0,Baker Hughes,6.0
Ppv11032,542.0,NEOMGFWOIRQRAEEKNHOQMKLNCTNKMWUGNUCZDIBRIFEFWPYYPZ,M,3022407.0,Ppvbxcyoiaiektnyaaoshxosldbn,,15.0,Kzgeegpkhbi,iyxuc,O,,149614.0,3.0,0.0,Levi Strauss,6.0
AQA11033,489.0,,W,135667.0,AQARGLDHRESPTGGJBWIPPOWCPXA,w,86.0,Kqvgughmpdmcbjqdlsegzaxuxeqe,Ldkhd,O,1-650-951-4325,385895.0,5.0,0.0,National Fuel Gas,2.0
Sfb11034,363.0,Tkbblwmewtwsdlocylchuvspeiatzdrywmknvj,U,2115782.0,Sfbgefqkxqim,,65.0,Bsdfzfsrolkeeovgshurvdxn,HAQUXHE,U,1-065-202-3903,209407.0,3.0,0.0,Hawaiian Electric Industries,7.0
Yah11035,454.0,Kindxt,M,224027.0,Yahhtuxmlqrjhahynuldoduqopnqh,v,33.0,rzgeeugytomwkknbssrmree,Zmskwi,O,1-196-292-1247,270128.0,4.0,4.0,Yum Brands,2.0
Oxf11036,305.0,Qjjcozmlksbypgqpeztywviflftsirfuextkluq,S,772022.0,Oxfjhmwaqkifelkensotwzuurdlp,,89.0,VCKYNXCQWZLGILMOTVC,foddzcobsob,O,1-634-319-5917,270364.0,3.0,0.0,Erie Insurance Group,9.0
Mwh11037,510.0,Ekzstoywlgvaqhimdsomztyayhofyr,U,1479989.0,Mwhelwgnlq,,66.0,KHPCXPWA,bbvxoa,O,1-333-536-9184,264871.0,5.0,5.0,NCR,10.0
Anp11038,356.0,ikccfisfogwsyrsrqvlfyabacii,U,275474.0,Anpmdkyeurhgfkmvms,Z,95.0,Damapncbjwxpqapknjprgwfcjtot,Zskrroqo,O,1-120-566-7389,156765.0,3.0,3.0,Brown-Forman,3.0
YIY11039,631.0,wfnoi,M,3282711.0,YIYHXU,,64.0,Egaclaachyco,Twsbrs,O,,437573.0,0.0,5.0,PSS World Medical,0.0
dpg11040,739.0,Etdfqrrxynwsvjdxawpxheretwwfq,M,2638326.0,dpgvlmxlyup,D,,Vuhlododtlhuviaszizigbhu,rejtk,O,1-226-599-8877,150389.0,3.0,5.0,Nationwide,5.0
TDQ11041,762.0,qbhuzszvkrjxcnwewxunvjfuttynijoshhgszpgwkgeclneifhbib,S,2071988.0,TDQMRPVVJAIJKUXDTNDRLIUH,C,76.0,fgdodhunstipnvzeiuevqiztkojghu,Ieujsngwbn,O,1-407-835-0785,,1.0,0.0,Career Education,7.0
idm11042,522.0,OLTXOTUMHAYINWXPTLNQOWJZJSDTO,M,1827065.0,idmgotoomjaxincowzdh,,,zvowvwwsexifofhcsrghxnt,KDKUY,O,1-283-269-6136,393425.0,3.0,4.0,Blockbuster,1.0
LGB11043,786.0,llqegqgbagkepasvnykrgmahyugbfqjvpxrwmexjwpg,M,84805.0,LGBQGZSLTTNLLXKDK,,,Mfqzhfyhsoslesogiovofssnhk,URILR,U,1-655-511-3417,,1.0,2.0,Western Refining,4.0
Raz11044,382.0,dwdrlennbuljcpqaclhdjumlnajbolmxeixxnbhgjbxqpeaxojidmsrkpxfehyrjiukohmlgrnjivkmv,U,504858.0,Razlobqntwiyipuokwllk,,74.0,BSTKPNYGPFXRLBXVRSL,tveixyls,O,,431480.0,3.0,3.0,Teleflex,3.0
Tlg11045,428.0,Ckeqywqhgfrjgceuflmirxnaouvpubuzdjmvwstiqyctlbqjlmfxswbotgumjslctkhigaqwkqexo,M,2917928.0,Tlgeabsbqubvltx,b,60.0,VTJICPGQNGTZVRCHAHECDFTSPCQC,Qvvyv,O,1-030-842-6697,402104.0,3.0,5.0,PSS World Medical,3.0
Pqj11046,519.0,WFDNVEFHKSUTKXLQNNOZNJAIRNJQVBBDISUQQYJWVTBK,S,66004.0,Pqjrkomickggbfxdbbmwrxmfsf,,51.0,vrpfbewpmapnorpwaqade,wwiwycaed,O,1-434-401-6720,206561.0,4.0,5.0,Oshkosh,4.0
gec11047,790.0,Npkvwrqlrxbwruovqxfkiihpbikmmkjeqcboslyrrwwnielxcdoqjji,,3420451.0,gecfhojaloqyiysdxahaympm,,18.0,Rieqclsstiyjqgr,TKPCVOLLHPY,O,1-456-771-8560,388645.0,5.0,1.0,OM Group,0.0
