AgencyID,CreditRating,Age,NumberChildren,MiddleInitial,FirstName,LastName,Gender,AddressLine1,AddressLine2,PostalCode,City,State,Country
gia4725,1079.0,52.0,3.0,,Jegemy,glast,f,11618 JACK NORTH,,99687,Topeka,SD,Canada
Durr726,690.0,49.0,3.0,U,Ginn,Duran,,14675 kiel west,,94163,Kitchener,OK,Canada
WHz4727,584.0,7.0,0.0,,CEL7NA,WHATLEY,,14656 COFFEY RUE,,90145,Lewiston,MO,United States of America
2aq4728,642.0,47.0,1.0,c,obfio,Qaqpwdhmtp,f,RTNIPNRFHPBJDDTGERKVHBBVUMKQYMZJNCBATKUHXIDZPXZK,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar,oartzgnma,Lancaster,MA,United States of America
Kpg4729,1110.0,65.0,1.0,A,oxxxajezsk,Kogzdompevtemitcfbpmepjjkcxgy,f,,LMOJZGZCQNPQPHIIGIOPEWCKS,Xvxca,New York,MS,United States of America
XNl4730,469.0,33.0,1.0,,KWJmkXBBJZTbtSZMWBCZPP,XNPKYSCFWJEX,F,bwfuvsactkyxgvnpbbigymbmiewelfliemkudmnacszmuymshpfmgegvecb,Ebwuxsajvnvfczp,Sbbhkowpnpa,Warren,WY,United States of America
Grd4731,728.0,3.0,4.0,,QZsXC,Gtdhqgnaderbkhzhipy,,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,Kvwlkoqdrwxcpgntcuztnzpg,Ppqubfeuww,Hay River,AZ,United States of America
PTB473q,942.0,26.0,2.0,,hTNIW,PTBQBPANEIIHFFTFQMEBN,,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,Iombaqavaazhdozk,xmlnuqb,Brownsville,Prince Edward Island,United States of America
fBK4733,530.0,0.0,1.0,C,TQWEXPNPTZJlAFRyk,BBKNOJJMKTYHYPGE,,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,DYQXVTEXAVEUIDWOAYFPLNELMYOC,HBESVDT,Miami,WA,Canada
Tth4744,1113.0,54.0,1.0,Q,Zwutz1qwhno,Tthsocfykdaesk,,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,Vgotvajucsipqwgetehksl,tucejqcf,Burlington,KY,United States of America
Oif4735,824.0,45.0,1.0,,vkpetlc,Olfrvaqxoabccgqaewmrryfbka,,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,eepkjls,Seattle,IA,United States of America
Rjv3736,567.0,22.0,1.0,,Jditmkm0svdmqkgnzqihpvdgr,Rjvooicbxegkmjlnaccxeumxdsujfv,f,chdxkvytntfhqjfqugzbukbonpndnh,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,TEFRQKN,St. Catharines,NH,United States of America
her47r7,828.0,50.0,2.0,,Upewr2,hercfzpaurhswt,f,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,PWXIE,Dawson City,RI,
QWn4738,888.0,33.0,1.0,,Ylonswilyeemyiqyt,QWMWXHJLQ,F,Zixujdcpiyljgadhpckjfodenflisydfvxk,QVRJIWQBIKG,,Flint,WV,United States of America
XLN4i39,576.0,30.0,1.0,M,A7HXVAID1VTZWETTDj,XLNUMB,F,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,PQJUCDAKSVANESUAZNMOYFKCFZ,Rmpsfwcig,Huntington Beach,NJ,United States of America
VRH3740,879.0,36.0,3.0,J,Aefb1ml,VRHOAUBREZPXJTUPJQWYDXMQCN,,CVCGDGYBJT,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,njwijgs,Fullerton,MN,United States of America
WGZe741,866.0,46.0,,W,dvwnh4vbudrmewljgnqbdf,WGZGWYIINQQXQAD,,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,Ywulf,Berkeley,NH,United States of America
MTO3742,676.0,60.0,2.0,B,ykrdcgrogowdypvflydwntqor,MTOFV,M,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,SXZMCLCHJ,Irvine,AL,Canada
Bcie743,1075.0,70.0,2.0,y,daoxdswekkyufa,Bcimif,,gsybvbtl,euiorionjhogyappcdamm,Xgtpwzpafboa,Washington,IL,
mpe5744,1003.0,38.0,2.0,,Zmueosc,mpemseo,,gqebwtwrhhnerwzeovmkbgbbhera,Xssadkcwnnzquwsjjwbbispoanqd,cvkcxvisqh,Sioux Falls,CA,United States of America
Xbqr745,461.0,36.0,2.0,,HDFQYH6GyRRQBFVEGSDCnuU,Xbquymuzkcmc,m,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,Gtjvcdqqtp,Coral Springs,NE,United States of America
Bqe4u46,737.0,27.0,0.0,,dffstfpnkrehcpxz,Bqeltb,m,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,RSPQAYDIOLRMYYMCNQXBLZFX,,Hamilton,Manitoba,United States of America
jif47r7,882.0,22.0,1.0,j,Ikthxfumijtroq1zeeqp,jifxknvlu,,Dqtjctalngisjyqiyuqsecamjdpmpuox,OMVTVZOKRKESJGDXGASXKMXCHAC,Ionbt,Lancaster,New Brunswick,United States of America
SjI4748,978.0,42.0,2.0,b,Qzxecgokzndy,SKIRDW,,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,SCNHUCZFAW,kmfhiotzok,Fullerton,WI,
Qda4849,464.0,27.0,3.0,,FCMsGfFKXMTJPBLDsTVKKMNs,Qdatzjvlfoynuynsxpcleck,,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,ABEOU,Independence,MA,United States of America
rlmt750,327.0,28.0,1.0,,ruqlihggssewsaxrl4ipaee,rlmudsen,f,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,Vcuowqiesisgpufuazjyaiagvygewxab,,Henderson,PA,United States of America
czc4u51,473.0,0.0,1.0,,Rsqb7wqbkdbmetyloiqcxjlrr,czccymsz,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,SNTBAXIVPMRCGSFT,KJDWIQHWUO,Laredo,New Brunswick,
GGV4852,629.0,29.0,2.0,U,2blxdfxdlzfsnpwnofnsfodasvc,GGVPYSPJNHHZBALQGLKXLEVSK,,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,Lmlagmua,Oklahoma City,WV,United States of America
xzv475w,782.0,28.0,0.0,s,LSUOTX9FiEP,xzvprahrgexxcdzhmcgcoklksseb,m,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,KIEOD,DHWUDQMFEDTT,Sandy,RI,United States of America
Vkq4y54,510.0,38.0,0.0,,alidgmrydz,Vkqguauiujkngtnmbhj,,hmqiupwnaumccdodrgfuazlfkgcf,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,Kwcdev,Torrance,VA,United States of America
Hzr4y55,915.0,4.0,3.0,n,EpQHLOFAXJGHv4VCHK,Hzruxopykhsmcmmlnifxu,,Wqccskbhzcksphrozxhx,skuiquosijgeuh,cpteevoqr,Lansing,British Columbia,United States of America
Uho4757,546.0,8.0,1.0,,Sfqsdkp,Uhorxjvdoictkgwkkuhvwthnqa,,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,BWWIPXSRL,Halifax,NM,United States of America
Slm4767,509.0,40.0,2.0,,5zkrifaxkc,Slmkktjhhnmvxrsqjtms,,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,VLYFLPCQPBE,Hialeah,CA,United States of America
cyq4758,511.0,46.0,1.0,Z,CMgMLPPToCS2DNMYFJR,Vyqgk,,XAWZFSHYAKGKWT,Qbfpmdlkdzrtzkvxehehnghcnnk,gavqomgrfhmx,Sydney,WV,United States of America
IIx4759,657.0,30.0,1.0,V,GJsSW,IIADZCQX,,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,CQBJEEKNJBRJ,Chula Vista,TX,
HfF4760,867.0,34.0,3.0,c,TjLSAITZQKIOWFidRAIKZSEWbwI,HBFANBOQPESLQSQPIV,,KPHEORSIGOAQAXPDN,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,DJLMJABTSH,Colorado Springs,New Brunswick,Canada
DLh4761,969.0,37.0,2.0,,JZKEUFIWWulIYJWNTYkTDVfBEk,DLGJEMMBMDE,M,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,VFVDVQGOEH,St. Catharines,UT,United States of America
kih4762,1153.0,74.0,1.0,t,erlfxtphb3rbbyxwutwvnlm,jihsjrfatxwnsmfnezvofc,F,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,,moyhcl,Huntington,MI,United States of America
evt4i63,361.0,59.0,0.0,b,cwsilrxfqqbcpuwhquw9u9wa,evtsa,,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,hlcchp,Bellevue,NH,Canada
2bq4764,725.0,19.0,4.0,,Vwodqcpj8onkqlowjrq7e,Qbqhytdptmtxnjeymz,,Xfrttxwzjcxqciltaeqjer,XJMMUYREOZBCFVTYBCGO,Qarelhd,Santa Clara,FL,United States of America
tun4865,732.0,51.0,2.0,k,fhizmrgnstwikkjgckqhqghzea,tunhfdrrbwrrkegqnxcjwmeaorb,f,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,Qsqxxxo,Philadelphia,Saskatchewan,United States of America
AQO3766,639.0,24.0,,D,Uspvkqkl,AQOXMVTTU,,,Aypvkgbhikiwulirpharr,Adkkq,Baton Rouge,GA,Canada
hBE4767,1004.0,30.0,2.0,,FghZONADUSBtBKBP,NBEXAMDDMBYUFXXKIWOX,,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,secbio,Atlanta,RI,Canada
Wkt4769,210.0,53.0,2.0,A,HoV9jMQZQKUXB6EXUPMDE,Wktzspenzcrklxhgbjtwapghzvdf,,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,Tkmswuwsqsazjrgusgk,Ecpiidayjhw,Palmdale,KS,United States of America
5QW4769,607.0,35.0,1.0,r,Cfumdztjozdhdwiljotbuxvvwuou,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,F,zizjgdxksarhw,,Kdtskjlrp,Independence,Saskatchewan,United States of America
Gad4770,795.0,41.0,0.0,,dzcuenkzgejw9jq,Gacgsyawkwlkvjiowmnsns,,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,nieshg,Ivqipfsngolg,Orlando,MO,Canada
wnn4761,737.0,38.0,2.0,,f7VZsQCFCPkERPLWPGRVZEUCrLN,wnnlgkmcezlflqgwekf,M,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,ARKVFESHHEZMTE,Iexkcu,Grand Rapids,OH,United States of America
Mxu4i72,516.0,53.0,3.0,,IKDXvNDhSSNXNK9J,Mxuwvcatathctkpzf,F,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,Hfdpscj,Cincinnati,MS,United States of America
Ytn4772,807.0,57.0,2.0,N,qjnhacrcndgvsl5tovurzkb,Ytnyjykkn,f,cjzqdlpfksmqyk,uchtgofxtxemhwnzsxhodmgehdvcwsqy,lmpwapz,Tempe,Manitoba,United States of America
OHw4774,596.0,,2.0,,Ddcewvqhieionddx,OHQAHDNCYQKHCDSTIANYHEGKKX,,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,ugbeatr,Halifax,NM,United States of America
Wjyt775,752.0,78.0,0.0,,Bznayfnve,Wjysddxajxisgfnlizagzl,,keqfeoxrfkojbahvswlymmuthtm,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,tzcijbfirlbs,Hayward,HI,United States of America
Sk34776,549.0,29.0,4.0,,mdemfzfjhgaykixnjkhphkuqe,Skerluhjdetcoqsthux,M,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,qryykulyaym,Ottawa,DC,United States of America
vaj4777,371.0,10.0,2.0,V,QDWJQKZKExRNEB9GH5JDlFX,vqjxrz,,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,Fulkt,Milwaukee,FL,United States of America
cl64778,675.0,35.0,1.0,,KHOCM4VKAJ8ZdWD,cluegokhxlpkjvblpwhqu,,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,,Obdlslz,Pembroke Pines,IA,United States of America
Kar4770,668.0,44.0,2.0,,uHsYXlSGCBFGZYODFKHPIJhG,Karllqxkdsjmcx,,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,adxjemvvhxoastvgwzwfuyfssiu,Ujlruc,Alexandria,DE,United States of America
CtH4780,964.0,49.0,2.0,,Sfmlogizydnnbmhuradcckjxarr,CFHJZCDMNNAJBNA,,Dlstrlmpgltucjlgssglzucygdbuprdkeain,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,ovrid,Orlando,RI,United States of America
wsk3781,814.0,33.0,2.0,,zcqqayohexgbsrcyjqncksktui,wskrlnhdxyifbisiuol,F,ijciyjybajdlhvxtnxxbjpfdfrtib,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,zpuljfoedbgv,Cedar Rapids,ID,United States of America
aFZ4782,697.0,39.0,2.0,,Xualnsslrjaaofk,QFZBUC,m,Aamhwyesxvvggvn,GCYNTREHODBOQLSPOCIEANF,GJVGFYXN,Pittsburgh,Alberta,United States of America
Vjs478w,862.0,41.0,4.0,,TEQIRgLDWIUKAFUUCZD2CdXbUhG,Vjswwbbnlujrstuogiiwksny,F,Lbepklezvuludquzqyttvhnwlzzqhxup,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,JHBKNAX,Durham,CA,Canada
Mrz47o4,456.0,,,,i1zhexbgygaungtniwo,Mrzapxygfujkydwruapfyevomdsg,f,,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,Jbbdhjdgp,Thousand Oaks,MA,United States of America
TVv4785,818.0,50.0,3.0,,Ttfniyxhvpujqqejxy7g5mzxlj,TVBCSLNWPVRLEXIWSVIX,F,zzrivnsuisppqkv,ocefz,Gfmovyqov,Fayetteville,VA,United States of America
Gfq4796,1049.0,15.0,0.0,I,Ud4hcsmsukrgrtvccmijocwukuwbew,Gfqxrosxaw,,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,,New Haven,WV,United States of America
3qe4787,620.0,44.0,4.0,Z,tnqsrwipzgwu,Rqepojxeemax,,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,Xftybumizebsctrmyr,mepnfcmpwzf,Montreal,ND,United States of America
byf5788,747.0,63.0,1.0,x,Jguqnontswkhsinnurfa,byfqeoz,M,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,dzhblctevgrpyhdenhyxuj,jbiqnbk,Reno,GA,United States of America
xgo4u89,607.0,21.0,2.0,W,Cghmowtcvajfdmwbiwftnmcsxix,xgoslxlqldexalfushjz,,HHQQMXWCSMVWEFYUDWFXKSBHYWSDLDEAFBQPN,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,Jyhvtmmbeis,Lafayette,OK,United States of America
bkz4y90,575.0,28.0,2.0,,febjcrpigvvavy,bkzoguhqejgtmwibeuoyqe,,NFDDXPUUASRCVPHULQCJWXZROIOMMWLDBIIHP,CSRDTSCUVZAQJDSOU,Yhsng,Newport News,OH,United States of America
Ogw4701,741.0,49.0,3.0,C,VCFQIJHKhiEGLeLDWIA,Ogwiulgtnptmm,,nmiecysqugk,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,Knulty,Simi Valley,Newfoundland,United States of America
wug4792,,15.0,2.0,u,Jzocsoi5rvdvcwymqdig2wivogu,wigxgizqwvzeevt,,xfzzsztv,Zvgzidgzqinnsdghyjhroyltjsoxgh,kyofrdfqhgpl,Oshawa,VA,United States of America
Yae4783,1070.0,46.0,1.0,,Opfnptsdxrmykhijj,Yaeddmdmpyfldpselrjw,,XBRXTCVDPOPVQFJVQKXVHWKGQD,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,Oacomnb,Salem,KS,Canada
WCd4794,784.0,42.0,2.0,,Nzglxmsvc,WCETXPPMBHDQDCC,f,micfaiecswmgmukdiiuipdwrnwoomawbsjocbxahnvxxfedzcxqncbxejk,Gwxolerckggkvmujbnyiajvrp,DVPWDLXBLJ,Costa Mesa,Saskatchewan,United States of America
nvq4795,872.0,10.0,0.0,,onplycdvnat7dbvocybpateun,Bvqfzecbusimqaqezqs,F,Euerfgueyivevazazaqxtjvificgjpukdslfnbngrxelhh,Fdruvswgdbljjcbbqfjbddxbdovjnwt,,Warren,PA,United States of America
axh4796,677.0,48.0,3.0,,dunufi9jil,Zxhxoqksjmanyogfng,,ovbwdcdwhjvtqpvmwtmehfyyguocpbuxirnlv,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,Xwfslgwclck,San Jose,MO,United States of America
VZOt797,590.0,68.0,2.0,L,acbopapditwjcvjgf,VZOSLOWLDKQ,,Tmbevrrvuaglhqcstkmwksljujitfsny,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,CRETZICPVF,Tacoma,DC,United States of America
Txl4788,731.0,35.0,3.0,,yyeavqfjnxvbkwnhg,Txlyahbmdrntsogee,,hgrselhom,Abmoqdxmmucwneodqxthlxfcg,FNASNC,Santa Clarita,NY,Canada
Khe4799,965.0,54.0,0.0,,Gtgeybvqzxfhkgfemtbh,Khsouzbrfeavmcsfgkb,f,BOYDOSNUOMRTSGWDFPJQKJMWLSBY,Xzcpxielwkhqbcchdgpd,Jaafymc,Kitchener,HI,Canada
Jta480o,424.0,48.0,3.0,,MDqeZMPITkFKINGC2WJPE,Jtacfxoofzlmxeqamiqrerwbkdalyr,,dydnmcerzbbwbdxazvtnboxgouiiigj,Mdyjlafxmknspysenfmakwmxfewkwxx,Pyaxbuv,Kansas City,OH,Canada
njj3801,920.0,35.0,,,gpbgumeirozzsv,njjeiwieido,,Hrlsvdlgj,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,oqztcucmr,Wilmington,Manitoba,United States of America
Daf4892,667.0,30.0,0.0,,BOI6HTVINsHB,Daflfqziohpkclzpavdhhxycnt,,Flkpfgotqgkahwztxnqipowuoqedgpsapbypgnsafaubxlfrjryxpj,VLQFZKQKWCRM,UWOLB,Fullerton,MD,United States of America
YOO48o3,460.0,26.0,3.0,,mslvfjvisfxby,YOOUCY,F,YHSSPANPBEOZBPNHOHRCRONRJGVJDIIXKTJOMNSTB,Dnwhaunmucxnleubrsljpkju,Sqndgmeqjerm,London,Manitoba,Canada
0ey4804,1141.0,57.0,1.0,P,tbclyaskgbpaknyjapukgsjcrj,Oeymwzc,f,Uwmbiybcynmnbxmbmcpakbmvrrorqvcsjcxkpmskegcjtopresqoznlohavikmcdbkq,,,Las Vegas,MN,United States of America
Tmw4705,715.0,8.0,2.0,s,Kvfoeoaccnsqh1gqbqwufistnqlpf,Tmwsqexlirntu,,dwgtkiiyergnuluoxjzpjvhigknadcienfyhgimfclbuq,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,Bisndou,Peoria,NH,United States of America
Iulr806,701.0,62.0,1.0,s,2fgpzvadbiizfnafnjjkfb,Iulaiarpafwtejpmosgwrnde,M,Xwvudra,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,Honwsn,Carrollton,NH,United States of America
ChR4807,818.0,51.0,0.0,,HLYGgaEWTFRFPZDMDgKSdGLJGuGH,CTRNYEZIZAI,f,Vunilnduzxax,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,Ylwmmwen,Kansas City,ME,Canada
PWR480i,595.0,24.0,3.0,,Yyqytogtbhya8eoagyruzsr,PWRPHSCMBGAQNYLV,m,rizyshhvpoupyxbqkhggnylbfdmpgnggsuf,xnqsbbhsunaotuilsxdgrogccffigo,Jfmkrigj,San Francisco,New Brunswick,United States of America
Qiw480i,711.0,21.0,3.0,M,Atzfnmvohbdglnmsozquathopseij,Qiwbnuhhnnoephnedefdsoixnh,M,XRYSQHUDTKJHOBAGUNYXHLDYWDFSZDAHAHVXBGEZDVGZBHBFRD,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,Tflroe,Casper,MI,United States of America
yHP4810,517.0,23.0,2.0,,jlwbs,UHPDANGXGMLMIU,M,ibqapvseszurvomthaeuksjlygntdmwnumtndmghiyfnyhgvdhoetchqayfrnabhqyazpdpglb,wxibohpyjkfoaecbtuhlzqynl,Xxjynujsphp,Seattle,MN,United States of America
SNR48q1,931.0,47.0,2.0,v,Iznnglfhsjbynxcvwqxrbohzdpyesl,SNRFXRILASAFBEZYJCEGPCIKQ,m,qhenshc,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,TQTFBFPWSK,Greensboro,DE,United States of America
Mlo4812,497.0,52.0,1.0,,Pyhoo9iwktylpzb2bwjsuq,Mootan,f,WVLTFPTF,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,ptiqz,Sioux Falls,WV,United States of America
RLF4713,443.0,35.0,1.0,,Gytbfoiwn,RLFNHWUMEGMAICBIICJIFCNIV,F,Rxlxwchabyarkqtwsu,Jjvscncjstkwnexdbewhcpwicolhmvjir,XKEEXA,Paterson,RI,Canada
qmi4813,287.0,15.0,1.0,,ISLQcMOZYsAYF,qmiamtvbi,,TKDCVEWTYJ,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,Mlhydhntfidz,Billings,UT,United States of America
uqe48w5,881.0,34.0,2.0,,Qbljxjzeu7lfjx,uqexxhlotvtqztgqiln,F,vjfetybskcspmmrqmcxqnuylrrxblsthdxsnrhmzribgdofpgz,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,exxdx,Worcester,AL,Canada
ZVf4816,421.0,29.0,2.0,b,wntdjquvogvonomwpfdlykgezfatnz,ZVDDTYUWS,,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,Rekxfiuhipfxvfsynuoczkyq,Iaquqykvxqv,Abilene,Manitoba,United States of America
Ynx4i17,355.0,,1.0,O,yhutinyszgxsiroxfagttbiqqokl9r,Ynxaheracdrczglses,f,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,yyxtpuopurmo,xkxzejsjlbnp,Minneapolis,Quebec,United States of America
Pde4918,287.0,52.0,1.0,,JMJDGKezRGLW,Pdelkekfqhhmyzkuzrqvbbjl,M,Nitfvna,wetugzdafptcsfbkm,crrupf,Thousand Oaks,SC,United States of America
rsp4819,374.0,30.0,1.0,J,DYFZUNDJwBfI,rcptvxiuppofjmmq,m,Megowpp,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,PCTKBIXSCZGS,Baton Rouge,DE,United States of America
ULS48e0,1086.0,23.0,1.0,C,AKVCWTGIDlOPKfCKsG,ULSLQQADQKBI,M,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,,Uioxkwyhv,Naperville,ND,United States of America
cbd482q,879.0,44.0,0.0,f,eo4kvbm,cbduhenerzbonmgpi,F,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,VRQWULDIYY,Sherbrooke,WA,United States of America
Xsv4822,675.0,24.0,1.0,K,cxhibfpnonryfwmlbvufgqo,Xzvrzamvazvckykgrmfzzkvywjil,M,tqjlxmxvoythpkowtjwbdnvudwpddtee,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,NXROATGDL,Newark,Saskatchewan,United States of America
XhW4823,468.0,49.0,2.0,,Vqemzllvat,XBWUZHPF,m,,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,Pdyhyg,Sandy,ID,United States of America
wyy4824,1127.0,27.0,0.0,,ZKZdPLICDMCf,Dyyimlhjgc,f,Xnkcekelaaevwtdopzdkyfsfafiq,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,DEULD,Savannah,DE,United States of America
Thpr825,496.0,28.0,2.0,j,qnqxsdwzwgdi,Thpwjciwltrwobwk,m,utxaumwgql,Fwactkmghfpruzkgkjdoipbqmhc,GPQSCP,Topeka,OK,United States of America
