AgencyID,LastName,State,Phone,Country,OwnOrRentFlag,FirstName,PostalCode,AddressLine1,NumberChildren,AddressLine2,MiddleInitial,Gender,City,Income,NumberCars
mhn516e,mhhpjzkcavoxj2whldvwxdjjxvhy,VT,1 754 124 9576,UnktedStztesofAherida,R,bmwupnnkwlzvwfhvcyffxnur,imoorjnojqxk,Ropdrelocypuhjnbx2jvuaj3qsgrgekvyafdkwlseqvazrxhzgwdpyjbmtxcfvrfdvydeuvusrjybfs,2.0,bhnlewrpkubjtlizlehiatvsgxss3votumixpafrihznefznmhueqewrlausurcn2onvimwxl,,,Gary,324105.0,4.0
Gaa5263,Gaaayvdjamwln,WY,1 553 707 8035,UnitedSta6esogAmfrics,R,PRChJT,Rowxy,Mlhlgpoorwuhrzpsmylajrdlnp6vd1rmwmizighvvficaceyaoihjam,1.0,Yithktnxfystnevxsfjhohg,Q,,Orlando,253787.0,0.0
ymf5164,Umffe3fswzrlzzb5hyaom9gzhsuln,MA,1 953 270 3614,vanada,O,PzMIXHJpUW7OLEJJPRK,Zdh8jhnicfl,PsPSMWUgOQQBCWIQBSE1GPCIBnBQJnVGthDVDO,1.0,,,,San Antonio,498374.0,4.0
hue5175,hyeoj,AZ,1 506 513 9600,UnifedSfatesorzmerica,O,UWFNP8dRTBREEHQDSMRQKgPWoRsC,AOlIG,GVAFKvMCVJjOJUGDIBSkPfGVPGsTEHmVAYURTZfLRTWaOFz,3.0,Ndqlbhlscflvdjt2ckhacstaoyjmkphhjkvwxkrdqlbkoealomp2jcednejrmqrtxwuiaanfkwrjhf,,,Moncton,183445.0,0.0
rwn5166,rengjkn8uqqtftppxq,TN,1 026 808 0856,fanada,O,oqyvlmqlebohphbcy,VRDDIR5V,Oyetfhwjnslkxqzi7bztpjrlfbxrnrdhscfobcqdjwmqpioeswooutqihnrbecyrntsgovxf,2.0,Qbaktmkhtqgntygtgi2uurhnteem9dbgwd1kvxnpppfcsrpust9pkpneejspmarsjggd,C,,Winston-Salem,63663.0,4.0
Lrq5267,orqfmgeshzptdeysypuboafh,NY,1 324 590 8117,UjitedSrat4sofAmericq,R,Eklvxogrln9toaai,Zqrdhqxut,AAXUHKCxHWGSBJTLnGbZdSWDXEGZcNBGSDRReNODZF8LCTlWVvkFZCOoPTKzfNEIQYfPULC,4.0,Wmqapvtslh4qggppdspvafixjsleetzgun,,,Milwaukee,195807.0,4.0
Gxj5q68,Gxjfeodopkexhonvibobjnnub,ME,1 863 314 9243,UniredStxtesofsmer8ca,O,ZJONvONKedDsZcXZEUQEUDOBL,jncatii4cd,dxsvjgudctsxd,3.0,ggy8idykqsemkdvglaybernnjrzqn5bldxf2bslvmhgoadqwjisxtansvazkjcnnhtqxsu,,M,Philadelphia,67931.0,2.0
Jog5169,Jonbdlapcxdxtu,MA,1 591 451 1951,UhitedwtatexofAmwrica,O,LkUUHOyBGVADMVoI,GHHPBbL,Lihullgprdgvhlrgyreahrlcabioqccejqmuutvchvlffavxcdlryhnnhonbjciu,3.0,6xcpjhw2cldxnnsajnjikltbteteaqglxhzgepjdmyjlftgmlwtcjpahheqqo,,M,Rochester,291648.0,0.0
FfP5170,FdPAIIsLJsdXDVXQEIJeMWBTCT,KY,1 740 728 5229,Unih2cStatrsofAmerica,R,Vnpuhuaqxoiscmmyslkbbrmxnqg,PNaWFTDQoMI,Sqjyvwbarccphfav,3.0,YKQdbmUAfLNfBRSMTZhRVWBCRCGLGDFLUDAAFJLAjUXTIXCORIMPTWcTFLHkWEDEGcgcu,H,,Knoxville,434267.0,1.0
exo5171,esojthicochtr2wnurk,ID,1 098 728 1395,UnitedwtatedodAnerica,O,DXjYLHAATnGCcJFWOEfWUYDJVOy,kcypcxqd,wbabonrxzasvfpwrjlbwhvvhpg9ykhvo2jtqvgvnskpky0lntxmynocjdtascofdlgku,2.0,Rdfkdmdvkapisihmtlvafbc6p5jpstfkscljnb5inj63dgqfmowagco1vujfndhskhhahqaecfqutm,q,m,Peoria,453828.0,2.0
CDA51u2,CDAtLMYGwK3QXVEPJHLXKL9C,AZ,1 635 342 9875,UnitwvStatesofqmer7ca,O,GsWBLxZGLA,Yrssxwakail,Fdhefnrmkw4fxsqpdjdmnbarrxgvchassmpfhbupojssgoeclpfxwe,,Qgzmttzaxykwwjflichahvq1lukt8gamigv4ytxshiarxmorcuqitwemdmyavanwperyiihlw,,m,Albuquerque,486078.0,0.0
udsr173,kdqzqccocx,NE,1 483 132 2771,,O,Wrq5hzteqcjx1yr,Cmrlsnux,Nsdhxyhpsklodqarobpkkigectdvsbrkvhbauxrwlavapdr1q,1.0,abbedjfgjvrkqudfqprkianljk8kskehgvztpuldyw,,F,London,146543.0,1.0
Vkk5w74,gkkxojvojuqlv,MO,1 330 750 3010,UnihedStatfsofAm3rixa,O,3bejttshbv6m6dxmlrutuzjml,Sdlbbs5eio,hpfkdtuwdfeeqy2inyrxxawrculf,1.0,gyhliyrgbnhdqkhwrtql,c,F,Charleston,209237.0,1.0
SCB51u5,SdvDZSUWLMP,NM,,UnitewStat4sofAm2ricz,O,ahetdag,,xpirftl0ugruxozdtnkxrnduee0hkswdldio,1.0,DHXasKNBMOhHPDQOVPVo,,E,Evansville,148323.0,0.0
Xdp5177,Xd9dduebwkvbibrkdaz,MD,1 637 009 5251,Canzda,O,gikrmupucgehtdzaekhvohkxg,xhgpcra,LYiXRoZpjWPCP5UTUGVVGUGDCG,2.0,dublfhijes8rkntodbbfcbkjgyqhhk,T,,Lexington,305899.0,4.0
VNF5q77,VNFMVFSxFALmX,MT,,7nitedSha6esovAmerica,O,Vfrphasjimflwdusjpdvgckqpwec,MMMPVsRSGxD,Dwcgjvrjbywsyuevlbpjvok,3.0,Hrlvrbrgoxsjghjzujexnwxwtetpvb8dpblphfquevdaywqt1emfweandkagcashjauzmqgy,A,,McAllen,,1.0
Dub5178,Dubhx,AL,1 841 477 6841,sanada,O,rZWDGNPF,ZDXRSNlN,Dujlcbebeqpmgutwjjsrpxb5zjbhirndoptauomdsaszcohjgqmnwbuejmdjqwvgwmdxl,0.0,rsocnfsvqxtahvqtoyqomwmoykshivwpy,M,,Gary,332188.0,0.0
Lzf5189,Lztnbubfqkryulnuvrqq,KY,1 607 282 1269,Uni5fwStatesofAnerica,U,hxjsdehquuauhxnnvodflbyhgcxhn,dhqerh,Brgp9jskmujmsijcnrztkxrlqf,3.0,onvntmxphpernxnbl2tdgsjvivrrntylvlyvqdmfitpfhkzcoblrrsqcopiwujpvng,M,,San Diego,275296.0,4.0
Mfu5180,Mbuvtsvdgaiuovvg,N9vaScofia,1 314 139 3868,UnltedStwtesogAmer8ca,O,Zjxql,DUZAJgGPH,Rdgq3lfswupussnlqvj,3.0,Sgvxbwespabkrlg3jatckvamhvktbiug6pcbcxwmterxebazmtlvcuca9,,,Pueblo,453755.0,4.0
Jkg5181,J0gcfaxrwosastiyfxslq,NH,1 641 617 0087,UnitedS6atesofxmer8xa,O,Zcxmdvrbq8nyrh6,Nficocsemn,Qwhhvwmjpcal,2.0,,m,,Fort Wayne,56931.0,3.0
Oop5192,Oopyqphaxjwdnccscxfbsdgohkkr,SD,1 898 581 6062,Unitewetatesofxkerica,O,bs4iqskzndrotsiqiulqsncsuydsmf,dzmsjh,ec6m8zdqyfqppuvsd7umldpswpovtcoyivfirytspqbkdfvlboufwepnef2nbsprmgsavdxxm,2.0,CIXgZLBINnQWES7LGiAskFNOHKIVCjdsEJVKFNIJRDYLH,,M,Great Falls,206130.0,0.0
Agk5183,Agmvgejrvc0zitnexvqnrt,SD,1 441 218 1245,UniteddtatesodAmer7da,O,Jouqsjviqayasperwuahugkvqjolof,CYUFsGEUY,,1.0,Ighwhtlcrhwwnulcukjtervvuspkd,a,,Sterling Heights,46811.0,0.0
5YE5184,3YExxPREIOZQWFLRSQsW,WA,1 001 707 5590,UhitedStates9fwmer7ca,O,Syjwuhhvscpx,mcmyckcvhz,Uorslvshzprxnknlxifrcg3qsqxuvdbz,1.0,nzfoixdxhctqjdpc1tbq6bzupfhkeeeqha5tjqujftmxwuosoiovpmmttkdbiynp,,,Jersey City,447472.0,
Tbm5185,Tbnjvxoo2sqehdgpl,ND,1 733 220 7125,UmltedStagesofAmerics,,MTOIFDAMPUARkOLJTqIULvh,Xqwvp,Mpnunxse2esistlcmsitjjtcjodka0fmnmjujcylavxft9b3qumsmrbalnkzvspdoakmodbrxn,1.0,MVOsUNTQUIiDLRMOILRUeMaHIFLn,l,,Sunnyvale,191758.0,
TVO518y,TVOIRWKN1WsbdKUACPIA,Szskatche1an,1 282 265 3243,Camada,R,XSSGTNPCDgRDJQNoSdA,khmhskdhyjst,,1.0,QAJPbBXIYgGBXNRIRwFVfX,J,M,Warwick,487286.0,2.0
wpx518y,wpxctqewlogpschja,NE,1 768 291 2465,Uni4edStateeofAm3ricw,O,73MJDONKHYIYKwR,givoq,Gvdcxnfhrkxq8sadpyxhoupqsqhbfizqeqzgrrzzrgnid8ahopetd,1.0,Izfzkyttwjb8meppfkpuwrjtfarfogszubnvdjseqrhwl9ueaes,,M,Lowell,101773.0,4.0
JCFy188,iCFCMOXlrRCBQYOCIHHWmYBeHWLT,Br8tistColumfia,,7nitedStatezotAmerjca,U,3zomzkqnhpqnbib1fxvlqrpwftwx,Sajpoowk,Kpwzrvmxijhkklzgxurnaeifzaxilkvagjtwdhdsamsttetiwmmhodbfcxt,1.0,Zknasjtfnnemxm,z,f,Henderson,356923.0,1.0
Wvy5189,Wvhuigofbxlbt,pntario,1 175 214 3364,UnitedShatesofAj2rixa,O,USDaPBOZXLRHgQMPs,ZaPFTLCRiX,ZOKLVT6ExSLfIHBoBY7SXVCBWMW,1.0,Jwbiqfm,B,,Dayton,238413.0,3.0
pnv5190,Lnvwmmel8k,ME,1 520 249 2486,UgitefStatesocAkerica,O,nMDLhTC2XCINBYZ,Mclgnowqhzn,TTSSMDSBdLETGJNVIPGFTJZjEhJsNJMLTlAf4E,4.0,Jpbwshvnxdhpdmfwspvhlivcgwujqeb,,,Durham,439618.0,1.0
akr5191,Skrhtgguunercxkhyesxpexxpe,FL,1 487 432 4891,jnitedStatrsofAme3icq,R,ZfQAdGoPJMXQCNE,Qtghdgikd,CBPXYdPDNFPQZMXKGYLTAGyVdIjFENJ8DHdBBoBG4OCLL6GjW2BXYCQPUPgJ,1.0,,H,,New York,374104.0,4.0
Xxwt192,Xxdizz,MA,1 624 999 0729,UmitedS5atesofAnerida,O,Brsavnkxglesaffziqbgunlrvmcvnt,Qqpjrzj,eqrmjvvfrvwysrre7x,4.0,klkqxvoz,g,,Lancaster,393154.0,5.0
gyz4193,gyzbshkceynp,LA,1 971 051 4981,ynitedStatesovAkerics,R,xSHiMCNCUUoQpPCOAUQAKTCH,XPZDBUcR,eihcghgiehhmsxsdrkyyoudmowsoivvpcx9iqtc,0.0,i6ymuffdljqrksjxnoqfhfagsi8arfttriwgwjnyqornfdxtugvreyobsujtyngxbihwcnhgahenpj,,M,Santa Ana,395498.0,0.0
fadr194,fadxichdudboyxvdwuyrwfqbw,GA,1 271 831 0535,knutedStatesobxmerica,R,YLICPG2IPMPRtTZaTIKLsA,Mkzghrpsdmbd,ilr63facsdawuwvhdozugdsovlkjlpctmptiupvbwnvpvkfcwafgnuytfyqrv,1.0,hpndacvurwrziltirmuoldddccwchptuphukipflutggurixg5su,,F,Allentown,488185.0,5.0
Mew5295,Mewveofy,MO,1 104 317 1204,UnitfdStareaofAmericq,O,jScCGRWTJHaKGIEALD,IDPEZfNUCTIk,9ustqejniqermdwwhgrbrxeoe0olgmxtltapotxfyvonufbwnazlbaizukqmgghjn,1.0,vqyobvfvjdymwgfthwfioiacwzh0ojauirpjjopcdbzvqgccquskkageen,X,,London,363058.0,5.0
Uva5q96,Uvanaqg,MN,1 370 990 6102,Uhit4dStatesogzmerica,U,l6nqjrmt8mkoaqpuqrgdtvnumacbrj,xwztgdbwhbn,lgaupqqluqgvzublnwuwxf8rofojs8kvfrafqvolgur,1.0,qo5smdwsahvztywdfoofkamnjxdgavsnejadfwrhvdsckxxuku,g,,Detroit,279232.0,4.0
HHK5q97,HHoVQ,CA,1 847 490 7878,initedStatesofAm3rjsa,O,FIOFoLSCJYQm2GJCVOGu,Gqlgf,Tpawlhluoqybkuto9cixgdrgbnalnkgdtiwuyagfhknovsmwefsa2ebr,1.0,SQYPbREDoRYWOBYITIdOcABjJVJMRVScMMBtYxNIfZMPGKEBVsXuQPaDUXANfFHLJDBEIHfXCgOYHZ,k,M,Pueblo,282401.0,1.0
oip5199,uipnqracpnyrg9h,MA,1 754 604 1434,UnitfdxtatesofAme5ics,R,PNujVKRYST,Cbux0qm,vHCGjUILQKVEnCLXMINhXH,2.0,bgxmcfhrdec3sjtog7ykigkeqgago1jmgkopoidrnjkqzj,K,f,Las Vegas,380158.0,4.0
au35200,xurhkiawpaaihj8lso,MA,1 795 767 0410,UnitedStatfdorAm3rica,R,qjtdhwnkfjumabhkpbwpxrbtloc,imzawsdfv,Nwiwf,4.0,Zkjis,,,Mesa,11342.0,
Pay4201,Payqojqpzogrxtavlljahdixauegug,DC,1 705 487 9664,Canadw,O,rffksrhtemwoavteh,,Awbhvncffzopmfydnxgmhibrthsjcviistlgeehervusnnqhwrt,2.0,kbwwrdsljuzacnsygeatnadfrrxxrv4sxpqcaaufzzwbapfc,,,Austin,224145.0,5.0
fzq5202,yz1dauiicgzm0gbhgyerbpuxracjvt,MT,1 395 847 8072,UnltedctateqofAmerida,O,2ocnhjqeskpisjguophkopjn,rcquvdrrgdoa,F1LOFLZ2EsOZGVMMEYZCTuTDsJJYD,4.0,FjLhQWRASKUJnWSVAIGPGDfXFLSMZIxTZLLLELWrZgCWBPGIRLOYjzJDJKe1WBOCELfLAQQWOdECWea,,,Vancouver,,2.0
Tzz5204,Tzzhpndcvox8pah8kirlrj,AK,1 967 775 3735,hniyedStatesofAmeridw,O,Bm0uokrfe,Rsfcbhkkyg,Yckuwcquashht3gldbpibkkcjthx4iomeurqshx23ufgobbwruhvhmpxaycp,1.0,3zcooijigx2erde4jtiugilxygiagkkqjdhhlltjnwoebdd,y,m,Santa Clarita,343839.0,5.0
Kc25204,Kc2nkqqssxsdqywsyakdtgzgm,CA,1 452 052 5011,yn8twdStateeofAmerica,O,Gw5sevbsytxsdmrokwk4sgzqtd,Ibgbrrpbxelb,k9kflaujjqgjhskhrijtbmswtmcutz,1.0,yy55eswjmwdczqyoslthrmstrxaqdieyshwnjjqkkcupiwnjakpcmzmmlmhcx,,m,New Orleans,32012.0,2.0
Cbg52p5,Cvgur8yjrjxhjuypuazipkkj,MA,1 322 605 2545,kni6edSyatesofAme3ica,O,Oednzenvgskhynducoftafylgvusz,agjkjqxz,tort8syeszmrqmb3hdsoegjyxwxpsvbu,3.0,YGPyJJYLIuBgLFN0YICCQUME7K,z,,Lakewood,499036.0,3.0
Bvv5206,Bbvnohxmdwcezy,VA,1 601 323 4581,Canasa,O,Jxnxprcdiu0l7gh,dadtbgpvkdx,ftgkwagihaihjjrnsfsfedhrv9rlkzmpnlzhtjadab2tdqireulnhauroradixwvnujeewaqreaohdg,1.0,kwnuttpkbhenjwqvibijrbgpkoxyygvsxru6bjjxoobbpiidsmfarda3uomfezpbjfsgd2vqefvrqee,,,Portland,483339.0,1.0
TZN4207,TZNjJWTOONPCAGEZQvCjLLgIKQy,UT,1 708 369 3285,UhitedSta5esofAmffica,O,owcmwfewxsvwilsj3fdnvbr,luhgagwx,Eplamudcepbkeudnjurigudceib4gwzjkwyonnsvpfqsvsanjyfbsxbkwobcwvdgqbqunknjmy,2.0,FEGXYgZgQOZYMR,e,F,Norfolk,333216.0,1.0
RVS5q08,RgSFRHMHNNKRTwGMSZPFmgR,MA,1 553 833 2788,ini5ddStatesorAmerica,O,Dshmerysrahkmr,hvjxegb,Ldfuy0yunibkqnylzfeunbvemxkrrg,1.0,Ajedtzsxhtgvdpacmmwfuniulbqu3wwnureaktjqykepctc2mvfnwczdtsrbulhl7jzftcuyhfh,,,Jackson,416707.0,2.0
Oze5q09,iz2hhbfpterhkvlmtdqzcrlig,WV,1 644 034 8204,UnitddetatesofAmefisa,O,QYo9uSPRUYNUHNSZTJKNiGR,,Shaifbpxwkbvnytofatzqvhqolwgtrfbfbxbzixsyhsqlzzirfhe,1.0,,Z,,Mount Pearl,250144.0,1.0
Qjv5210,Qjbgwlmiij4pcz8whng0a,NH,1 929 832 2138,UniterSta5esofzkerica,O,8ajxukxw0shaehzg,ocmzmlhglr,Ztvseggysmvldz2xqyrbyisgkpmgwbfpygzowwgqocmd1hc5lmk0fafznrtn,2.0,Vghakuynjsvxqcdezgxw,,,San Diego,259893.0,3.0
H2f5211,Heftlsgqojcgarekhwzsyfcby,AK,1 053 435 0317,UjitedStatwskfwmerica,R,obpxqxngxy4uptvgndyxlhqqfbqrci,2sejcadcp,kvdynwbjjjojakgcscjejovumcxticttvfyukmzbkcrgqw7vzljflel,4.0,CoXWdyEALTLIYRN6YI2GMYCAD,,F,London,433889.0,2.0
Nbc5212,Nbvfmebzx9ncpm,KY,,UnitesStates0fAmd4ica,O,Qkcfnapqheqpqqhlnomcj,Nznuwt,PNXTjWwPGZNNNIJOUFcXYPULFlRVqRNoQiKTVk3NXGIDXU,1.0,iyrnxmlhxrajxtgjaexosxqbmfwy,Z,,Lansing,37992.0,5.0
Avv52q3,Avviykxtfsswwkhudvvgioju3ayjb,Quenec,1 305 243 4803,UnitedStatesogqm4riva,O,Ydi0nm0oaugawfg,Zzotebr,0hw9lgivfgxdktnlvweanqziz9fgfjwhiokbiognzgoqcwftf2futotqbuw,2.0,qNAGYPEJfDE,,,Naperville,490311.0,5.0
anq5214,xnqmicqgaxwiw,DC,1 237 133 2916,ynitedStwtesofAm4rkca,O,Ryezmubki,Zxvxopmtcqsi,Qjqbl2ljrqbhhubbc,2.0,ikwgdnappgfiwoejvovuijcgi,V,M,Salem,449517.0,0.0
jlt521y,jltrlggrnpobsogrgtv,CO,1 901 669 0908,,O,UOGfHVCQ5PnqZXXIQKJOW,Ixbbwawh,oS0BMXUGOTBWTvTGHG,0.0,Hotwfeyujqflu7gveilngfg8nevjqpxfja,J,,Edmonton,268759.0,2.0
Leu5316,Lduh7tgehhldmru,MT,1 925 598 8625,Canxda,O,Nluqh,ao2inbdp,nekhlbvybcfstpvixtmmdkdfcpbgiwfqdauzkj8g2plcp,0.0,PGLGIjOjROMPOMEPjOgvTRNRR2JYSAWGoGxEiBSjBASXlSFZICANYZWSHOMCYGsE,Y,,Nashville,325374.0,0.0
swr5217,sarbvwtsmlpawqjr8vs,WY,1 514 005 0015,Canadq,O,gmiqrgfskjbfvlozpgie,Cvofeduwh,hhhskfncmzbymtk1qjddm8ixrtzyuomtnbbcbllosrmhihhxxqf3srdyasxbexinehvjj,3.0,sveqcviwkbaexsicckfoiitmpwzpzjslslrd3nltcycdzyxrzigqslgirvafgysfdwogczhbcgrgwpoy,,,Ann Arbor,65074.0,3.0
Kds5218,jdxlnmpn,ND,1 655 031 7619,UnihedStatesorAmerjfa,O,IMtCDfHKHFLIL,OEoQMAS,chzrtfeczb,2.0,sFGGPIKMXLDHBeQSBMXPRaMCAjVgU5jIKYXRYNIDZKJHWfzIYQKJHotdBIWUOXIWqgLLVLDQtOGBLB,v,F,Ottawa,322241.0,4.0
GLNy219,yojCCWSLQWPJCBFxDZFG,WV,1 304 278 0402,UnitedSta6esocAne4ica,U,SgKb9XJQWPRCQEY,Euqwwnipiebw,txhcyucvdegpnaqeq,2.0,Jmrgkwpbuqlk2n7dmlhdiywlsbfwkilcegeirnjscrbkiwdmhxgfrww,,,Worcester,359904.0,3.0
hwd5220,Ywdxskkactdyk0dffzqrs,FL,1 265 581 7293,UnjtedStat4socAnerica,U,XQAsFzKCSBMjNKJIBAEVNX4,Vzndlqp,Anrfldkgdintg2etzvrzoy0xbpfubiovqoqoicshhhoplucrueq0dlkuhtnwlt,2.0,zunqjxjvkrithasmeyegpvewpu,,M,Lakewood,75727.0,5.0
Pfk5211,Pfkexleuzisgssxfjnjhvnvwbg,PA,1 913 187 5308,,O,iskviywppsxrmt,Fepgg,PLAGNnOXwOFxVLRUoRXCBWMLo,1.0,EnQOUiPQTJAVNXSKNaSSGQZNBpBEVRwFOf1iTIUwOndEWPOICQVRNIIZAJODPIEvHsV,r,,Washington,88206.0,5.0
hpd5122,hpdfwvnrzhjexen,Saskztchewsn,1 486 454 1084,knltedStatesogAherica,O,gmwohkivriaochxasuufum,SPO0MYQUL,,2.0,3xjkliqxpsdbsejynsxydgdo,D,f,Syracuse,160466.0,5.0
plgr223,plbanuolusttpm,AZ,1 849 385 8857,Cansda,O,unhigdtcrn,kfgpvvkrlvs,kbo2djfnenbomzsgsarrgqcnqxfrsevlxmxvfgosvrzymzggokapkmgmgwhqzchdnhrghqlinkpdlr,1.0,YUaQBVZUBMXRW1JUOQxDPBRcAEJPBXUzWNAIZhhBuPsAYL,,,Lewiston,266748.0,3.0
pjf6224,0jfoelrttukgyjxkpeueosgdrctg,NE,1 017 736 7837,fanada,O,dkxjxgwia,Ia9tchd,dfdhulxvkzevkchpbinonoznspzte8d9s0upphkrmoxnfbjavitzumxxhilvdaojddaa7g0embyy6lu,2.0,Uethszkrftquvhjxvapfahvcgue15tccldenboxborl,W,,Boston,,5.0
Miz5w25,Miznlmvpwsiforkopxcuqnt,CO,1 885 139 2329,UnitecStahexofAherica,R,Jsrhnddgfvvohzmsrwusdhi2m,,dfehglmxhxem6wpagaxtyolitvbfbcwyzwmkaxxovgalp,1.0,prwmettkxapsutxqnldzlti9txleihqsiadnwvpyxjuljocfgkzhekhgbkjgjv,G,M,Orange,39159.0,5.0
ZSK5e26,ZSmfQLERADUQSTaUQ,B3itiahColumbiw,1 995 435 1708,,U,Uegssdnljaedycdd3igqesghfridr,FXWUxPNN,idjccxnewe1foblgwsgvjhnlihjczkqmbnpdkzlvbhlqgvejvgnlrzwjwxkcbogqa,2.0,Xusuegnulvsiglhcf9qrkc,W,f,Memphis,290196.0,0.0
AOQr227,AOQQWGVWIAiST0,WA,1 192 113 3818,UnitedStatdsofAm3tifa,O,sebtcnnnbhocrhkywfatsgsvmgxicm,Tbmxe,mvlxeuyjyhshtckkozgipjihrjsuhfauekoy9bvddncigj9ubnmcfeyhrypattvcjmfninttqzlt,2.0,Emaitvujhjljevhizqnpxmncgrp,,F,Winston-Salem,454911.0,0.0
6FT5228,UFTGXijMlQZJVGJDTGGGlUW,PA,1 582 527 2240,Canzda,O,Xuhqgsamnakdlkcagjdzm,5kkmkvbri,Jhzrnwjguzxdbcruksabsbjhbjtetbuadvewbuekjfjgedcdvaccdqzsotekzshuhkuifsclflpfid4,4.0,ASYWTVTPtv,i,M,Oshawa,18171.0,3.0
PVC52w9,PVCPhMG2EDPgYJVWGXdAzUNVPH,WY,1 161 114 7127,Unir3dSyateaofAmerica,O,payrpedfkpvari2px7dej,Cnmnjfvq,Rxcpuxnnsrz,0.0,Zo6wtyznpfpvuvu,,F,Arlington,129291.0,0.0
Cke5130,Ckswhgjlszlrbj,IA,1 002 015 4190,UmitwdSta5eaofAmerica,R,XONCUWWRjgW,,5qszwpraqfafjoiiljlqabehk2rtuucqllolblffqllpfpahjvocayixvzh,5.0,Ypmiqgdsftswxi,,,Minneapolis,394710.0,0.0
zvj5221,zvjvcgfjiew,MD,1 073 669 4014,Un8teddtaresofAnerica,U,ehjoq9vydpxxlavczcsjymrl,Cckbovpk,CSVGSIcQEPQYhvEQLOPkHAFkMF,1.0,Hsiiqmkcfsk,q,,Bellevue,123811.0,5.0
IZK5231,IZKEPaIS,AL,1 018 195 5431,UnitsdStateaotAmerisa,O,AGsTBAWFISMV4Dp,,JwCYVySDaWCPIUlMESMJLsXJBuQGBQS,5.0,OcCQBDOBHWRYGNKsXUEBTGCqKHXQQr7WRJxMZZQROCOKDXnaifAaGmSTCCFRFdVDZEOgCNR,C,m,Moncton,351588.0,1.0
FsH5233,FwHhNVRRCRaFQvXNLYOFIDI,MS,1 773 597 2926,UnitedSgagesofAh2rica,O,CAQFCNNxyX,iiiss,Khztmttsliib,1.0,Mgjpmrvcnqjbeqcxo,,m,Cincinnati,328034.0,4.0
Oiz5e34,Oizraganh,Queb4c,1 396 221 2948,UnitedStatds8fAmerivw,R,Lruxqnmliih,Swiqwdyg,MAXXkKUcLFCglDoBSJXEDKsS1O2IQaGZ9N9WKLKPZWSVXKO0GOIPEQMDZYMoLTAFE,3.0,BQDMGaZMtfkTZYZZJOsHCTCXPCOTT,,f,Missoula,80142.0,0.0
Ncr5335,Ncroooheihgsxztdeo0ntz,MI,1 177 827 7459,knitedxtatesofxmeriva,O,Pvlsihmqd,BVIJAn4OPC,Npefssyhifxquqjgffehpeeikvzvcfxoht,1.0,Dtoh4ckpmxcharzkuusefanbdexzbazzituiwpuouakxvwlgqhecsnhxlt,,,Carrollton,166315.0,5.0
YSA5136,YaAXLU,MS,1 385 095 4365,,O,aywyicrsg,THYOA8NDqDY,fvkiilfyhxuejcdqbhlqiduysijhjfd,2.0,bjnembrkgebdbzrqidjuab2dvmlvbgpfhin,,f,El Monte,438902.0,4.0
Acg5137,Asgtqw,NH,1 647 247 4980,Uniredetx4esofAmerica,O,AKDCVMlXaNWQ,5LhLCLHMRTP,lxkngftamozpikslhccbsfjkeqrmnhvogroixs9qi,3.0,gkkkptjlpkqdboopv,,F,Mobile,485543.0,1.0
Kfv5237,ofvojqjssoihnaigkcwbiercrd,OH,1 046 763 6607,UnitedStatezofxkeriva,O,aautjvbajtxkvk,Uuhynop,ttajrwjfwwixbh8nbsmgdm,1.0,K6vleaxswsovlirszqk,b,f,Newport News,87872.0,3.0
obf5239,0bvjlgywguun6ymijombtmgi,UT,1 883 330 7373,fanada,,Ortqpndwl,vkkbinz,SGFVfP,1.0,fudmpyo2cogbjgkolleakdnemvtazw,x,,Hollywood,,4.0
QSI5340,QSIYNQnjXNHXFXORIQxJZL6J5,MO,1 605 578 8531,UnitedStatesofwje4ida,O,ENNVUQYUFDYIDuus,NLUE2QY,Ekcihxwlv5dlrsgdxumzzhgwg7abjdzlsazlogcexcpfqkcgiwciexqijilanaczycctmgx,2.0,3nsebnavihnougelxkcmgszrakxiod9azgfsllh,G,,Des Moines,225157.0,2.0
Rrf6241,R3frphxlbfihwquw,NH,1 383 104 2436,Un9tedStat4sofzjerica,U,BK8UfJTNCJZWTUIiKDPAj,Hebwiosrh,iaouniaytnfanqg,2.0,Pkowxljshpbctjbxfyfyhqojwmfcs,j,f,Buffalo,447503.0,5.0
ICL5142,ICLkINKKgNZVF,KY,1 492 214 0596,UnitdxStatesofAmrrida,U,xEHUMNVXUgxVQRDBINJ9,,frlfe2ibxjaftvmejowlzirwtylpngdaljakxgw,3.0,WSGTXtKDJLOYmNSCRFuQYJOB6jBQFGwSQTSfbXJcuXOKFCUVKVTLJXAZxE6GG,,,New Orleans,,1.0
Tlj5243,Tijdvfobwapouhgyigxx,MD,1 937 268 3237,kniteddtatespfAmetica,O,elsqcnqrxupma,opqtoxosmx,xsenwnwrwsirkodzivbtseypopqgpqerdbmbmugakoftqfejqrwyyxxat,1.0,kOEYO5UrFSxWBHGjIGEMROLXnUWOEFEkTXXWUIAPEusAdIEOeaQMNEVNZRUJKBVJx,,f,Charlottetown,228899.0,2.0
Yyn52t4,Yyngug,AZ,1 013 009 8527,yni4edStatewofAm4rica,O,KJVnwMIDPBVDXdNAdBHUAQkVCZ,,gsdjiuhlifu,3.0,JgxONC9MGksOHTBPQVCJVNIKZBMQqOXWDGXTFhBUCPMPfHFNXFLgCGCW7O9SfT,,f,Lansing,415453.0,1.0
