Employer,MaritalStatus,Income,LastName,Country,Gender,NetWorth,PostalCode,NumberCreditCards,NumberChildren,Age,AddressLine2,NumberCars,AddressLine1,Phone,CreditRating,City,FirstName,State,MiddleInitial,AgencyID,OwnOrRentFlag
NII Holdings,M,395454.0,FOGELSON,United States of America,,3808316.0,77029,5.0,3.0,30.0,,1.0,19332 tartan court,1-640-018-7107,,Corpus Christi,Elliott,VA,,FOG4391,O
,M,287931.0,Zinn,United States of America,,3800887.0,55140,2.0,1.0,70.0,,1.0,11867 DAVIE NORTH,1-026-786-4419,662.0,Moreno Valley,Clarita,TN,S,Zin4392,O
Thrivent Financial,U,245470.0,Thomlinson,United States of America,f,1193302.0,72284,5.0,2.0,3.0,,0.0,7204 katherine boulevard,1-835-970-6757,720.0,Bridgeport,Hendrik,Manitoba,R,Tho4393,O
URS,W,443370.0,bhullar,United States of America,,2057643.0,93706,0.0,,71.0,,1.0,13435 TOWERWOOD WEST,1-938-747-8434,633.0,Arlington,Dalila,IL,,bhu4394,O
ProLogis,U,241768.0,BAGG,United States of America,,1998868.0,25324,5.0,5.0,3.0,,2.0,11115 MIDLAND AVENUE,1-551-971-5307,339.0,Santa Ana,Liduine,SC,,BAG4395,O
Steelcase,U,158212.0,Atp,United States of America,,2102461.0,H6A 1Z3,7.0,4.0,97.0,,,3131 wathan south,1-043-908-4167,653.0,Concord,Catlin,TN,Q,Atp4396,O
Lockheed Martin,M,466760.0,Deitiker,United States of America,,3752822.0,23281,7.0,,75.0,,1.0,2682 lumber park,1-983-623-6726,377.0,Stamford,Costas-dinos,MS,,Dei4397,O
Kellogg,D,319184.0,PEEDIN,United States of America,M,237708.0,47725,9.0,4.0,90.0,,0.0,24560 ketch upper,1-412-566-8971,568.0,Rockford,IDELLE,Nova Scotia,,PEE4398,O
Wesco International,U,351059.0,Azarshahi,Canada,,446039.0,77223,5.0,1.0,82.0,,0.0,23057 broken oak avenue,,538.0,Alexandria,CRISTIAN,CT,,Aza4399,R
KB Home,U,,Kayser,United States of America,,,M5D 1V2,4.0,1.0,92.0,,5.0,7079 collinwood west,1-021-399-9031,583.0,Akron,dore,NM,Z,Kay4400,U
Tech Data,S,,Syed,United States of America,,1475593.0,V6f 1w8,5.0,,81.0,Suite 454,4.0,8478 green avenue,1-221-105-6757,654.0,Grand Prairie,Gracie,Manitoba,,Sye4401,O
Abbott Laboratories,M,199465.0,dukes,United States of America,,349849.0,91166,10.0,2.0,48.0,,,16547 danvers rue,1-722-835-0590,536.0,Fayetteville,Malory,KY,,duk4402,O
Amerigroup,S,387100.0,Pkdcd,United States of America,,1345608.0,90348,0.0,2.0,63.0,,4.0,21027 saratoga drive,1-191-861-6456,850.0,St. Catharines,Corry,AK,,Pkd4403,O
W.W. Grainger,M,210170.0,Iskandar,United States of America,,1252041.0,72232,1.0,4.0,13.0,,4.0,5731 cadiz lower,1-792-607-1366,,Calgary,AMELITA,SD,,Isk4404,O
Emcor Group,U,329536.0,Davidovich,United States of America,,700515.0,V6u 1r2,1.0,2.0,93.0,,3.0,13010 ingersoll crescent,1-939-076-3536,750.0,Fort Lauderdale,Francene,British Columbia,,Dav4405,O
Scotts Miracle-Gro,M,197526.0,warun,United States of America,,189629.0,85261,8.0,1.0,97.0,,0.0,16652 nowita west,1-310-589-1604,347.0,Reno,Moray,NC,T,war4406,U
Massey Energy,M,497966.0,Fredriksen,Canada,m,2252856.0,M1i 1r1,1.0,0.0,40.0,,2.0,19875 keswick avenue,1-810-360-6922,308.0,Boston,Maressa,Prince Edward Island,,Fre4407,O
Interstate Bakeries,M,21149.0,O'MURCHU,United States of America,M,839241.0,M5a 1u4,6.0,,57.0,,0.0,1243 marcus east,1-292-393-8984,641.0,Jackson,CATHLENE,HI,,O'M4408,O
National Life Group,M,437354.0,Ruck,Canada,,2668914.0,20076,,4.0,48.0,,3.0,20215 NEALY AVENUE,1-064-213-8946,759.0,Livonia,Oguz,NC,,Ruc4409,O
Westlake Chemical,M,191111.0,GANNON,Canada,,1526669.0,80072,5.0,3.0,9.0,,3.0,3388 concord crescent,1-892-353-4619,607.0,Fairbanks,Charene,MA,,GAN4410,O
NCI Building Systems,M,48073.0,Colvin,Canada,,1825975.0,77093,4.0,0.0,87.0,,0.0,11319 devonshire rue,1-352-038-8179,414.0,Livonia,Adrienne,NV,,Col4411,O
NetApp,M,393791.0,genge,United States of America,,649048.0,m8a 1x9,7.0,0.0,72.0,,2.0,20031 crumley south,1-139-504-4297,,Fort Smith,CORTLAND,Newfoundland,,gen4412,U
Lam Research,S,420266.0,Blaschuk,Canada,m,2615842.0,93851,8.0,,5.0,,1.0,5148 GEMINI EAST,1-934-764-7298,444.0,Tempe,katrina,VA,X,Bla4413,U
TravelCenters of America,M,271166.0,Tapner,United States of America,m,683969.0,T5C 1U1,10.0,1.0,23.0,,2.0,14073 DEXTER WEST,1-233-422-8309,708.0,Grand Prairie,isaac,OR,P,Tap4414,O
Alliance Data Systems,M,45986.0,Horianopoulos,United States of America,,250393.0,94229,7.0,4.0,35.0,,1.0,10033 lake upper,1-518-374-9317,315.0,St. Petersburg,fitness,PA,T,Hor4415,U
Werner Enterprises,U,268405.0,SUMI,United States of America,,675685.0,15235,9.0,1.0,100.0,Suite 244,3.0,3333 neville court,1-617-783-3379,440.0,Santa Fe,mable,Nova Scotia,,SUM4416,O
Aleris International,M,155171.0,Turner,United States of America,,94228.0,43604,5.0,5.0,33.0,,4.0,15310 MEADOWLARK EAST,1-965-397-5831,672.0,Garden Grove,Wannell,British Columbia,,Tur4417,O
A. Schulman,D,328872.0,Faison,United States of America,M,2731721.0,06602,10.0,4.0,44.0,,4.0,22806 garson east,1-530-632-0169,536.0,Denver,Peng-david,NV,,Fai4418,O
Unisys,M,301602.0,SETO,United States of America,,2104750.0,19243,8.0,2.0,93.0,,4.0,8967 penn rue,1-399-126-7286,729.0,Sherbrooke,Eyde,Prince Edward Island,,SET4419,O
AptarGroup,M,416332.0,sinanan,United States of America,,3556648.0,92507,8.0,2.0,54.0,APT. 129,,19921 ramsey lane,,614.0,Hialeah,PARKER,NH,,sin4420,O
Burlington Northern Santa Fe,D,74200.0,Ewing,United States of America,,1326989.0,32211,8.0,4.0,96.0,,2.0,5714 FURTH DRIVE,1-400-684-0056,,London,Stesha,MA,,Ewi4421,O
ConocoPhillips,M,191221.0,WILKEN,United States of America,,2184065.0,h5i 1o5,4.0,1.0,35.0,,5.0,17714 VIKING ROAD,1-859-580-6818,710.0,Billings,BERNI,WY,,WIL4422,O
,U,308477.0,Leow,Canada,,2904252.0,R5G 1M4,2.0,2.0,85.0,,3.0,8705 flagler park,1-366-190-8658,587.0,Oceanside,coraline,CO,,Leo4423,O
Steelcase,U,112512.0,MICUCCI,United States of America,,1661228.0,10146,3.0,3.0,100.0,,0.0,18951 camden court,1-174-837-3447,470.0,Indianapolis,fidelia,Saskatchewan,,MIC4424,R
NSTAR,D,257797.0,Mendelsohn,United States of America,M,783794.0,98004,5.0,1.0,88.0,,3.0,16511 yamato lower,1-609-449-4036,835.0,Quebec,Tianbao,Newfoundland,,Men4425,U
Quest Diagnostics,S,303975.0,dilallo,United States of America,,2709540.0,14627,10.0,0.0,8.0,,2.0,13010 ingersoll crescent,1-109-336-1039,395.0,Thousand Oaks,atalanta,AR,Y,dil4426,O
WellPoint,W,389069.0,Creamer,United States of America,f,2356613.0,85010,7.0,5.0,87.0,,5.0,14036 saratoga west,1-870-040-0454,619.0,Rapid City,QAINFO,MT,,Cre4427,O
Goldman Sachs Group,W,182693.0,Youngs,United States of America,,,h2f 1v5,8.0,3.0,98.0,Apt. 939,5.0,23375 noonan boulevard,1-949-219-0176,358.0,Lafayette,Zafer,OK,,You4428,O
Freddie Mac,M,107492.0,CERANIC,Canada,M,994860.0,80040,2.0,1.0,6.0,,0.0,12769 allen park,1-413-167-9282,804.0,Orange,Harmonie,WY,,CER4429,
Google,U,434960.0,Splitt,United States of America,,634746.0,92109,9.0,4.0,,,,9448 elle lee north,1-571-067-5285,364.0,Modesto,JOHNNY,Prince Edward Island,D,Spl4430,R
NetApp,M,382711.0,SHEA,United States of America,f,148239.0,T5d 1l9,4.0,4.0,34.0,suite 382,3.0,7076 chapin drive,1-322-216-7101,824.0,Concord,GNNI,Newfoundland,,SHE4431,O
Archer Daniels Midland,S,152887.0,Bulger,United States of America,,736114.0,77121,1.0,1.0,18.0,,5.0,8211 pelican avenue,1-202-981-1317,603.0,Vallejo,cordy,NY,,Bul4432,R
,S,158889.0,pusztai,United States of America,F,885201.0,55416,2.0,2.0,52.0,,1.0,22024 DARLINGTON NORTH,1-945-995-5487,768.0,Cedar Rapids,gini,NV,N,pus4433,U
Coca-Cola,W,440008.0,HORBAN,United States of America,,1739395.0,55130,10.0,0.0,72.0,,3.0,13019 8th south,1-986-537-8259,395.0,Columbus,Shobana,DE,,HOR4434,O
Radian Group,M,299517.0,Lockett,United States of America,,1064661.0,36637,1.0,5.0,94.0,,4.0,8065 killeen upper,1-476-844-9533,721.0,Rockford,CHARLENA,CO,P,Loc4435,O
Rockwell Automation,W,263922.0,Kirkwood,Canada,,3892709.0,25303,4.0,,68.0,,4.0,12009 pharr south,1-729-923-6781,529.0,Kansas City,MARYLIN,ME,,Kir4436,
Furniture Brands International,M,458346.0,wiggs,Canada,,3618277.0,60785,3.0,2.0,43.0,,1.0,14242 beach lower,1-484-929-5265,694.0,Pomona,kaylee,NV,S,wig4437,O
Freescale Semiconductor,M,335334.0,madigan,Canada,,2584482.0,80092,3.0,5.0,49.0,,0.0,23477 HAVENRIDGE RUE,1-333-675-1179,542.0,Akron,Kynthia,ME,Z,mad4438,R
Hewitt Associates,U,404847.0,Viriato,United States of America,,3199985.0,66214,3.0,4.0,68.0,,3.0,9210 curtis north,1-567-020-3294,,Winston-Salem,KIN-WAI,AL,,Vir4439,O
Belden,M,333852.0,Bahgat,United States of America,F,2708481.0,93064,0.0,2.0,12.0,Apt. 849,1.0,21829 midland boulevard,1-277-742-9625,719.0,Salinas,seang,Alberta,Z,Bah4440,U
General Electric,M,247365.0,SENIUK,United States of America,F,,97310,5.0,0.0,91.0,,3.0,19588 keswick drive,,730.0,Windsor,minnnie,TN,,SEN4441,O
Walt Disney,M,252580.0,Chartier,Canada,B,,70148,5.0,2.0,74.0,,0.0,23849 westerley south,,731.0,Pembroke Pines,Joan,MS,S,Cha4442,U
CB Richard Ellis Group,M,142476.0,sieben,United States of America,,2129101.0,77087,5.0,1.0,52.0,,1.0,6963 emmonds drive,1-413-807-6082,494.0,Cleveland,jolee,WA,,sie4443,O
,S,400204.0,graman,United States of America,M,1939375.0,e7o 1l9,,2.0,92.0,,3.0,15594 oliver upper,1-021-869-5409,724.0,Rapid City,ANNET,British Columbia,,gra4444,O
Time Warner,M,439933.0,DECOURCY,United States of America,f,2542875.0,06709,6.0,3.0,12.0,Apt. 271,1.0,12767 garson court,1-854-405-5485,537.0,Newport News,KANNAN,AR,,DEC4445,U
Murphy Oil,M,119348.0,brombal,United States of America,,3156456.0,90783,8.0,4.0,,,5.0,20664 ross upper,1-028-803-8007,739.0,Memphis,ITALO,HI,,bro4446,O
VeraSun Energy,S,102791.0,Ballinger,United States of America,F,1749005.0,91119,7.0,0.0,92.0,apt. 587,4.0,1121 greene park,1-249-122-8974,588.0,St. Louis,Chawki,MA,,Bal4447,O
NetApp,S,208419.0,Dall'oste,Canada,,3148926.0,V5d 1m8,0.0,0.0,26.0,,4.0,20623 hickory street,1-820-716-8973,348.0,Torrance,CAITLIN,WA,,Dal4448,R
NBTY,D,410708.0,uhlig,United States of America,,3400941.0,64199,7.0,4.0,35.0,,1.0,16655 VENTURA NORTH,1-081-831-9400,773.0,Palmdale,SEVEN,AR,,uhl4449,O
Joy Global,M,40444.0,Rolfes,United States of America,,1056500.0,t5c 1v3,6.0,4.0,32.0,SUITE 44,5.0,3760 dearborn east,1-753-578-1335,807.0,Sydney,MATILDA,SD,E,Rol4450,
DISH Network,,127233.0,maisonneuve,United States of America,,2288860.0,T6D 1A2,4.0,0.0,78.0,apt. 630,3.0,20609 shiner east,1-184-382-8210,840.0,Billings,maciej,LA,,mai4451,O
,S,57442.0,pacheco,Canada,f,1208933.0,V6P 1W2,0.0,3.0,30.0,,3.0,13914 fairmount lower,1-150-235-7926,574.0,Livonia,Yu-hung,MD,,pac4452,O
Bob Evans Farms,M,5115.0,Suharly,Canada,,2368908.0,90095,3.0,2.0,61.0,,5.0,21813 purdue upper,1-918-865-4490,729.0,Stamford,Margarete,ND,,Suh4453,U
Mueller Industries,S,370669.0,Ashberry,United States of America,,3466072.0,10192,6.0,5.0,53.0,,0.0,19470 ennis crescent,1-919-928-9686,802.0,Orange,ardeen,IN,,Ash4454,
MasterCard,U,473373.0,Moseby,United States of America,,175694.0,06503,3.0,2.0,,,1.0,10098 upton way,1-023-004-1324,472.0,San Antonio,WALLACE,WA,D,Mos4455,R
Patterson,M,322832.0,Jamensky,United States of America,,,10024,0.0,3.0,66.0,,0.0,11583 WAYNE ROAD,1-147-655-4158,,Vallejo,chungsik,VA,,Jam4456,O
Pitney Bowes,S,424662.0,Sylvie,United States of America,,1090289.0,V6y 1r5,5.0,5.0,46.0,,4.0,14821 north upper,1-810-589-9385,679.0,Nashua,emile,FL,,Syl4457,O
Crosstex Energy,M,370473.0,marciniuk,United States of America,,992563.0,65801,1.0,4.0,27.0,,2.0,8426 navidad way,1-967-197-0797,314.0,Corpus Christi,YOKO,CO,,mar4458,
Bio-Rad Laboratories,S,207661.0,IMBEMBA,United States of America,,272971.0,60661,3.0,1.0,57.0,,3.0,13932 yamato way,1-248-704-2743,400.0,Omaha,DI,NJ,,IMB4459,O
United Refining,S,,Virchick,Canada,,509130.0,94147,7.0,4.0,41.0,,5.0,24458 alamo upper,1-230-674-8084,689.0,St. Petersburg,Laurna,OR,,Vir4460,U
Ametek,S,301121.0,Zadorozny,United States of America,,2606590.0,C2a 4w4,2.0,,10.0,,4.0,22162 alabama drive,1-900-703-9476,728.0,Berkeley,mehmud,AL,,Zad4461,O
NuStar Energy,S,328939.0,lovatt,United States of America,F,2961203.0,M5d 1u1,,3.0,,,4.0,6480 rockhill crescent,1-721-411-5225,679.0,Sudbury,tom,MA,,lov4462,O
Casey's General Stores,D,108275.0,Townson,United States of America,m,1632349.0,v6m 1w9,3.0,5.0,41.0,apt. 318,1.0,19748 alexis upper,1-800-324-6614,401.0,Lewiston,Layney,NM,C,Tow4463,O
Church & Dwight,,131046.0,clifton,United States of America,,1339623.0,h6b 1y8,8.0,3.0,55.0,APT. 965,2.0,5052 california lower,1-395-023-6191,498.0,Chula Vista,Carmita,NY,,cli4464,O
Burger King Holdings,U,450227.0,ZBIB,United States of America,,152465.0,35834,3.0,3.0,25.0,,5.0,23366 harris way,1-421-326-2895,662.0,Corona,Ringo,PA,,ZBI4465,R
Staples,S,273386.0,Copley,United States of America,F,2141567.0,H6d 1w8,,4.0,22.0,,5.0,2284 NORTHSHORE BOULEVARD,,793.0,West Valley,emyle,MT,,Cop4466,
Express Scripts,M,407910.0,Mckinlay,Canada,,2903661.0,V6N 1T4,0.0,0.0,,,5.0,24468 brooks lane,1-853-771-8772,312.0,Dawson City,balakrishna,WA,,Mck4467,O
Molina Healthcare,M,148628.0,runyon,United States of America,M,1097525.0,80229,10.0,2.0,25.0,,5.0,16508 CLEVELAND UPPER,1-666-686-6476,745.0,Cheyenne,balakrishna,UT,,run4468,O
Sonoco Products,U,403130.0,MUMMY-CRAFT,United States of America,,377486.0,H5K 1O2,1.0,4.0,70.0,,2.0,4474 valley vista crescent,1-092-833-2443,410.0,Grand Prairie,Kac,PA,Y,MUM4469,R
DST Systems,W,497628.0,BEAUDIN,Canada,,2761903.0,98165,10.0,1.0,58.0,,1.0,13372 winifred lane,1-770-386-2045,341.0,Vallejo,Zsazsa,VT,,BEA4470,O
,M,119959.0,Mussar,United States of America,m,1756876.0,C2a 4w2,5.0,4.0,54.0,,2.0,19412 broad lower,1-963-074-3240,587.0,Casper,MERRIDIE,TX,F,Mus4471,O
Arkansas Best,U,454769.0,Bourgault,United States of America,,3840537.0,23456,0.0,4.0,,,,5286 nolan road,1-824-635-3748,639.0,Nashua,Sati,ME,,Bou4472,O
Procter & Gamble,M,28780.0,SIDOR,United States of America,M,254897.0,E7O 1M9,7.0,3.0,45.0,,2.0,20940 shearer drive,1-329-267-1413,673.0,Memphis,HIROSHI,PA,,SID4473,O
Inergy Holdings,M,241731.0,BVWORKS,Canada,,3166324.0,M4j 1n1,,0.0,5.0,,4.0,20433 sun tree upper,1-106-575-0352,802.0,Madison,Felice,IL,Y,BVW4474,U
Varian Medical Systems,U,300834.0,mccarthy,United States of America,M,379506.0,80231,10.0,1.0,94.0,,0.0,12667 brighton road,1-686-377-9958,437.0,Anchorage,Concordia,HI,,mcc4475,O
Sprint Nextel,U,453230.0,gorman,United States of America,F,3516026.0,35264,3.0,3.0,11.0,,0.0,18947 FRESCO LANE,1-208-546-1483,535.0,Mount Pearl,Eoin,MT,J,gor4476,U
AGCO,D,173201.0,collyer,United States of America,M,1766102.0,E7N 1N9,5.0,4.0,87.0,,2.0,2459 WILSHIRE COURT,1-768-432-8632,518.0,Lewiston,Cordelie,NY,,col4477,O
RSC Holdings,D,160432.0,Willekes,Canada,F,2600781.0,E7N 1L7,0.0,5.0,,apt. 876,1.0,7575 BERNARD COURT,1-622-356-6405,331.0,Pomona,ELENA,Newfoundland,,Wil4478,O
Varian Medical Systems,W,134181.0,rege,United States of America,,2127431.0,90362,9.0,2.0,35.0,,2.0,15015 lullwood road,1-711-953-4456,387.0,Windsor,Veronica,KS,,reg4479,O
ITT,U,,cae,United States of America,m,,V6m 1w8,7.0,4.0,83.0,,1.0,14754 woodview east,1-070-792-1529,806.0,Jackson,HAILEE,MD,P,cae4480,O
Continental Airlines,U,126371.0,azzuolo,United States of America,m,765852.0,38135,6.0,2.0,50.0,,1.0,7755 pinto street,1-115-591-4385,415.0,Windsor,sacto,MS,,azz4481,O
Equity Residential,S,400884.0,drewes,United States of America,,2699993.0,39203,4.0,5.0,66.0,,3.0,15296 westmere way,1-754-349-8151,796.0,Windsor,GRETTA,ND,,dre4482,R
Pep Boys,U,119069.0,herrmann,United States of America,,2718531.0,94630,10.0,5.0,35.0,,0.0,22177 MINOT NORTH,1-943-733-4117,647.0,Amarillo,MATILDE,SD,D,her4483,R
Mettler-Toledo International,U,401281.0,holley,United States of America,,1263694.0,V6y 1w1,1.0,5.0,55.0,,4.0,13555 ALMONT WAY,1-835-915-6430,679.0,Little Rock,Krista,SC,E,hol4484,O
Textron,S,419561.0,CRE,United States of America,,2759617.0,90867,9.0,5.0,74.0,,5.0,1426 basswood avenue,1-206-574-7208,421.0,Yellow Knife,kazuhito,CO,,CRE4485,O
Ameren,S,178713.0,ANOLIK,United States of America,f,3627001.0,53701,6.0,0.0,54.0,,4.0,20738 landera east,1-397-710-0539,354.0,Beaumont,Merissa,NC,,ANO4486,O
Applied Industrial Tech,U,454276.0,Hollis,United States of America,,1850242.0,23452,1.0,3.0,60.0,,5.0,1063 los altos north,1-567-747-5916,541.0,Nashville,Jon,MT,,Hol4487,R
W.R. Berkley,,59477.0,Mccue,Canada,,92455.0,37924,3.0,1.0,25.0,,5.0,18955 spruce street,1-727-799-5705,824.0,Cedar Rapids,marjory,IL,R,Mcc4488,R
Hill-Rom Holdings,U,337054.0,ADEY,United States of America,B,2610393.0,H2c 1z2,10.0,1.0,61.0,,3.0,12513 wesleyan boulevard,1-784-833-1368,357.0,Hull,ROBINIA,AL,L,ADE4489,O
L-3 Communications,U,34169.0,Freeth,United States of America,,1744065.0,90178,8.0,2.0,74.0,,0.0,20387 fox grove park,1-624-830-7451,402.0,San Bernardino,firat,British Columbia,J,Fre4490,O
Casey's General Stores,U,421062.0,jamensky,United States of America,F,3739091.0,85019,9.0,1.0,75.0,SUITE 308,,322 cantrell park,1-504-248-1997,821.0,Topeka,Bulletin,NY,U,jam4491,R
W.W. Grainger,S,432393.0,Brennand,United States of America,m,1564070.0,93347,7.0,1.0,47.0,,0.0,23165 kentucky street,1-519-643-6850,539.0,Montpelier,jolyn,IL,Z,Bre4492,O
Cabela's,S,281939.0,Unkles,United States of America,M,2000094.0,T6a 1g7,2.0,5.0,25.0,,0.0,18326 rampart south,1-282-604-1087,825.0,Riverside,katha,TN,,Unk4493,O
Public Storage,D,255085.0,Salkilld,United States of America,F,953262.0,V6N 1S6,5.0,1.0,100.0,,4.0,17398 PEACHTREE PARK,1-598-755-6397,669.0,Hamilton,Tyler,Alberta,,Sal4494,R
Eli Lilly,M,455608.0,Mitrou,United States of America,,3004941.0,H2a 1x6,8.0,5.0,99.0,,2.0,13222 glen loch road,1-374-914-5196,642.0,West Covina,LINNEA,AL,,Mit4495,O
Tyson Foods,S,411287.0,Komatsu,United States of America,f,622801.0,90149,7.0,4.0,6.0,,0.0,1270 hughes lane,1-448-813-5527,404.0,Frederick,Ruben,OR,L,Kom4496,O
Tractor Supply,W,91656.0,FAIRLIE,Canada,,2713174.0,94329,7.0,,39.0,,5.0,11316 hampton street,1-681-386-1406,362.0,Naperville,Emanuel,AR,,FAI4497,O
Kla-Tencor,U,240004.0,Ciskowski,United States of America,f,1337287.0,94325,5.0,1.0,17.0,,4.0,11683 BASSWOOD NORTH,1-702-066-1552,552.0,Pomona,pier,KS,,Cis4498,O
Career Education,,120662.0,SHIGEMURA,United States of America,,2251723.0,20093,6.0,5.0,89.0,,1.0,7776 INWOOD LOWER,1-908-481-7410,681.0,Baltimore,ADORNE,WA,,SHI4499,O
Inergy Holdings,M,40354.0,Glazer,United States of America,,832323.0,78274,,2.0,14.0,,0.0,17781 creekmoor upper,1-734-225-5356,409.0,Topeka,ILAN,TX,,Gla4500,
Owens & Minor,U,168373.0,Hr,United States of America,m,3870989.0,23256,0.0,0.0,68.0,,5.0,22870 LA CIENEGA STREET,1-991-218-4675,671.0,Concord,Trisha,HI,O,Hr4501,U
Colgate-Palmolive,M,98735.0,Branscombe,Canada,F,1234672.0,70185,3.0,4.0,90.0,,1.0,5258 trinity west,,669.0,Oceanside,TIMMI,Nova Scotia,L,Bra4502,O
Rock-Tenn,M,178254.0,NADON,United States of America,M,458148.0,E7o 1f9,6.0,0.0,72.0,,0.0,1485 pemberton way,1-393-977-6602,521.0,San Jose,ROBY,Prince Edward Island,,NAD4503,R
Mutual Life Insurance,M,243956.0,GALBRAITH,United States of America,F,544182.0,90186,3.0,4.0,,,1.0,14276 CEDAR SPRINGS EAST,1-713-548-8426,605.0,St. Catharines,YUNG,KS,D,GAL4504,O
Men's Wearhouse,D,304145.0,Colterman,United States of America,,3459537.0,t6d 1f2,1.0,1.0,100.0,,0.0,1306 waldemar avenue,1-359-595-7330,490.0,Rochester,PATCH,MI,L,Col4505,
Pacific Life,M,40772.0,Emond,United States of America,m,2479432.0,35804,1.0,3.0,60.0,,1.0,8334 camp bowie upper,1-396-253-6859,590.0,Regina,Bathsheba,NM,,Emo4506,O
Burlington Northern Santa Fe,U,235869.0,Benthin,United States of America,f,,x5f 1u4,6.0,3.0,23.0,,5.0,19615 INGERSOLL RUE,1-164-425-6373,318.0,Miami,siamak,CO,,Ben4507,R
Buckeye GP Holdings,M,277855.0,Samhaber,United States of America,,1870058.0,55406,3.0,4.0,58.0,,0.0,13064 ennis upper,1-004-978-2016,789.0,Halifax,Rajan,FL,,Sam4508,R
Scotts Miracle-Gro,W,284961.0,Squizzato,United States of America,F,3749435.0,V6G 1U2,6.0,5.0,25.0,,0.0,23999 3rd west,1-371-419-6159,426.0,Arlington,Kassem,ME,,Squ4509,O
ITT,M,468885.0,Koellner,Canada,,574175.0,M6u 1i6,6.0,4.0,16.0,,3.0,23276 dillbeck upper,1-524-380-4444,652.0,Detroit,Mehdi,British Columbia,,Koe4510,O
FedEx,M,254074.0,Wolfman,United States of America,,1989202.0,94615,5.0,2.0,64.0,,0.0,15845 mallory boulevard,1-959-501-7758,410.0,Burlington,THEADORA,OH,,Wol4511,O
HealthSouth,S,483195.0,SERACK,Canada,,1946285.0,35888,3.0,1.0,83.0,,2.0,15465 BEACH UPPER,1-725-166-5590,613.0,Beaumont,Ester,MA,,SER4512,
Constellation Energy,S,162095.0,Whitaker,Canada,m,2563342.0,88001,7.0,3.0,14.0,,0.0,8481 KIRKWOOD SOUTH,1-878-409-3903,608.0,Cleveland,LOLITA,Quebec,F,Whi4513,O
World Fuel Services,S,231090.0,veit,United States of America,M,3313326.0,H5l 1p3,2.0,4.0,90.0,,2.0,1968 lemming lower,1-038-279-3631,677.0,Columbia,tonia,AK,,vei4514,O
McClatchy,U,473528.0,LEVERT,United States of America,f,2052188.0,38131,4.0,4.0,68.0,,0.0,15748 royalton park,1-908-794-5374,443.0,Iqaluit,Cloris,IA,,LEV4515,O
Teleflex,M,410380.0,Hafermalz,Canada,f,1102267.0,80035,8.0,5.0,72.0,,1.0,24468 brooks lane,1-483-392-6780,640.0,Burlington,Hedy,DC,,Haf4516,O
Capital One Financial,S,422529.0,Tolson,United States of America,,656689.0,79951,4.0,0.0,90.0,,,18885 rogers rue,1-889-959-3037,528.0,Mount Pearl,Dorian,KS,,Tol4517,U
Big Lots,W,434499.0,PETZOLD,Canada,,1007589.0,38125,6.0,0.0,94.0,apt. 37,1.0,14408 preston west,1-540-336-0990,554.0,Saint John,emilia,MS,,PET4518,O
Principal Financial,U,58535.0,Hatridge,United States of America,f,142183.0,80938,6.0,4.0,73.0,,4.0,17111 SUNSET CRESCENT,1-416-536-5211,794.0,Macon,Coretta,WI,G,Hat4519,O
Time Warner,M,,wesenberg,United States of America,,2548214.0,90805,4.0,,55.0,,3.0,15818 DAVIE EAST,1-087-596-2388,771.0,Tempe,kerrie,NM,I,wes4520,
Neiman Marcus,D,303291.0,Iannozzi,United States of America,f,1461924.0,74132,6.0,4.0,19.0,,5.0,20487 vickery lower,1-932-999-4259,439.0,Cedar Rapids,Louis-rene,KS,,Ian4521,O
MetroPCS Communications,M,348883.0,Iteam,United States of America,f,3667334.0,V6z 1p8,3.0,1.0,88.0,,0.0,20740 MAYFAIR UPPER,,334.0,Frederick,merline,MI,L,Ite4522,O
Lowe's,D,175737.0,kreimer,United States of America,,1936634.0,V6F 1W2,2.0,2.0,80.0,,2.0,22148 mckinnon south,1-461-401-6080,474.0,Billings,malaysia,UT,H,kre4523,O
Fidelity National Information,D,373098.0,lebon,United States of America,f,711497.0,90131,6.0,1.0,16.0,,0.0,13215 CLARA LANE,1-408-962-1113,340.0,Santa Rosa,Jamal,TN,,leb4524,U
Wyeth,W,358160.0,CORIATY,Canada,m,511829.0,t5c 1q8,6.0,2.0,92.0,,4.0,18871 stratmore crescent,1-688-018-1904,684.0,Sandy,Melesa,Manitoba,,COR4525,R
Huntington Bancshares,U,22752.0,COLTON,United States of America,,3224291.0,83729,0.0,4.0,26.0,Suite 464,1.0,9580 tanbark road,1-598-375-4753,437.0,Idaho Falls,Tetsuyuki,KS,,COL4526,
StanCorp Financial,S,457707.0,PEAVOY,Canada,m,2463181.0,33113,6.0,0.0,26.0,,5.0,10386 bellflower upper,1-910-039-1374,618.0,Madison,Salina,OK,,PEA4527,O
Xilinx,S,312749.0,Overby,United States of America,,1364102.0,33191,6.0,0.0,82.0,Apt. 692,2.0,7321 spring valley way,1-671-434-9273,833.0,Buffalo,viktor,IN,Z,Ove4528,U
