AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,LastName,FirstName,AddressLine1
Cri3o95,M,O,3730082.0,2.0,B4ownsvilke,N,1 768 666 4510,,1009.0,3.0,6.0,21.0,Un7tedStateqofAmefics,94661,Cribbs,gloria,6696 CAPITAL LANE
Muj3896,D,R,4750544.0,2.0,iondon,,1 853 368 8479,,716.0,3.0,3.0,79.0,Canawa,74127,Mukai,Fernando,10991 roseman road
kcc3897,S,O,,,Allemtown,,1 360 443 7018,,502.0,2.0,3.0,30.0,UnitedetayesofAme3ics,tya1h8,mccready,JANAYA,16415 four winds crescent
bi53898,M,O,4660533.0,4.0,6ucson,,1 021 655 0829,M,660.0,5.0,4.0,10.0,UmitedStwtesotAmetica,h7d1y3,birk,KALEENA,4857 smith street
GUu3899,D,,2377503.0,2.0,Victorua,,1 267 719 3740,,432.0,5.0,6.0,59.0,UnifedStatesofzmedida,90257,GUINNANE,DURALI,22594 reagan park
nen3900,M,R,1523835.0,1.0,Riversude,A,1 838 092 4224,,916.0,2.0,,72.0,UniterdtatesofAmer8sa,v6j1s9,benchimol,Hsieh,10479 WHITTINGTON RUE
COf3901,U,O,206033.0,2.0,Charlot4e,,1 643 328 5107,f,901.0,6.0,4.0,54.0,UnitedctstesofAmstica,99676,COVINGTON,IRA,8774 crestline avenue
Bho3o02,,R,3245025.0,3.0,Sudbhry,,1 441 458 8686,m,817.0,4.0,6.0,88.0,Un9tedStatesorAne4ica,77108,Bhoday,randy,7193 murray south
WIp3903,M,O,2662331.0,3.0,Winnopeg,D,1 846 316 8097,m,748.0,3.0,5.0,68.0,Unitexw6atesobAmerica,m5g1y3,WILLIS,Stoddard,17750 summer crest north
FRq3904,S,O,2025698.0,3.0,Tfmpe,,1 502 134 4049,,323.0,5.0,1.0,80.0,8m7tedStatesofAmetica,99654,FRANKCOM,robbi,512 northland street
b7r3905,U,O,4386727.0,2.0,RanfhoCuvamongz,,1 486 876 9883,f,438.0,3.0,0.0,67.0,Um8tedztatssofAmerica,78420,birtch,Binnie,21889 west court
FRI3i06,M,O,3294182.0,1.0,StCqgharines,I,1 804 620 6818,M,655.0,2.0,3.0,35.0,UnitwdSra5es9fAmerica,53723,FRIERSON,anne marie,4040 lendon east
KRI390i,W,O,3439798.0,2.0,Kmoxville,V,1 907 455 0581,,424.0,7.0,6.0,89.0,UgiteddtqtesoeAmerica,93820,KRIZ,KIPPIE,14324 waverly lower
Eri3998,D,O,2181253.0,2.0,ealeigh,,1 130 136 5098,,507.0,2.0,10.0,110.0,UmitedStztesofAmeroda,t6b1i8,Erickson,Marie-andree,22026 vickery street
Sho3p09,M,O,160576.0,2.0,Ifvine,,1 424 597 8300,,326.0,1.0,6.0,,UnitedStat2xofAme5ics,92170,Shoaf,Melamie,9239 gessner way
hic3910,W,O,243101.0,0.0,HsyRiver,,1 018 018 7407,,537.0,3.0,3.0,95.0,Cqnada,35872,Nicosia,Letta,7629 windchime east
she39w1,D,U,786339.0,3.0,Syrac8se,D,1 288 551 4212,M,577.0,3.0,1.0,54.0,UnitedStqteeofAmerifx,32254,sherrill,Debadeep,5441 ETHRIDGE LOWER
FRO3o12,U,U,,4.0,Stlaul,C,1 448 685 9720,,,4.0,6.0,73.0,8nitecStatesofAm2r9ca,85745,FROBISHER,teresa,22849 lacornia rue
Fer3p13,M,R,3187546.0,2.0,Pirtland,M,1 176 111 9133,,595.0,2.0,3.0,110.0,UnitedetafeslgAmerica,94142,Ferriss,bernardina,6404 pharr park
hou3914,M,O,953571.0,2.0,Bellevu2,,1 982 536 3150,,485.0,5.0,0.0,86.0,Canaea,94280,Bourque,Liana,22703 durand rue
rwd3915,S,O,2609094.0,3.0,Abilehe,,1 591 246 9915,,482.0,2.0,5.0,62.0,UjitefStat3sofAmerixa,79930,radcliffe,Ellie,7658 WINIFRED STREET
cha2916,M,O,2399863.0,,Bostom,B,1 903 469 7304,,782.0,0.0,5.0,44.0,UnutedStat3sofAme4kca,m3v1ji,chanchlani,Loan,17334 lavender street
Pane917,M,O,2413505.0,2.0,FortWxyne,G,1 626 945 9512,F,276.0,2.0,5.0,37.0,Un9tevStatfsofzmerica,B8aqz9,Panosh,nikkie,21292 HILDEBRAND WEST
Lob3918,D,O,2509665.0,3.0,SanFdabcisco,,1 407 504 6058,,731.0,5.0,6.0,88.0,UnitedS4atesofAmfrixq,M5h1y5,Logan,dorin,1096 westheimer south
Shj3919,M,O,653631.0,2.0,Chq5tanooga,,1 186 185 9717,f,841.0,3.0,8.0,10.0,Unut2dStar4sofAmerica,V6Y119,Shukster,KAYLE,5142 BRAMBLEWOOD AVENUE
Mai3929,,O,3853762.0,1.0,Tadoma,,1 725 482 5852,,790.0,3.0,3.0,54.0,UnitedStwtdsofAm3rics,t6awc9,Maisonneuve,Omer,16670 meadowlark street
Ket3o21,M,U,219976.0,1.0,Cas0er,,1 837 211 6674,,748.0,4.0,4.0,25.0,UnitedStatesocAj3ricq,77038,Ketterer,Cristin,23639 purdue rue
ODEe922,D,,6582400.0,1.0,LosAnvelec,C,1 686 789 5126,,870.0,5.0,5.0,41.0,Camada,85098,ODEN,Carissa,14470 LANGDON WEST
Cau3p23,M,O,1941233.0,3.0,Fremint,J,1 355 475 1952,,435.0,,3.0,105.0,UmitedStxtesofzmetica,33198,Cauthers,HILDE,5975 winston park
Jen3923,M,O,2909486.0,1.0,Lincolj,,1 360 449 2033,f,586.0,3.0,5.0,62.0,UniyedStatrsofAmsricw,T5d1k9,Jenner,Quintilla,17786 halifax court
aik3935,M,R,1775211.0,2.0,Lancasher,,,,633.0,6.0,4.0,133.0,Canzda,H7f1s4,aiken,GUGLIELMA,1427 addax lane
bin3926,U,O,3902144.0,1.0,Vancohver,Y,1 582 774 6626,M,669.0,,5.0,56.0,8nitedStatecofzmerida,82605,Hinchley,MALCOLM,15811 JOHNSON FERRY AVENUE
CRs3927,M,O,4459262.0,3.0,Sgr4veport,,1 184 794 1705,,748.0,,2.0,98.0,Un8teeStateckfAmerica,V6o155,CRAMER,Ernesto,11939 TAYLOR CREST UPPER
Set392u,W,R,4488206.0,1.0,Bzltimore,,1 324 585 5119,F,471.0,5.0,6.0,34.0,Un8tswStatesofAmerifa,83701,Sethian,zere,9254 lexington avenue
xzi3929,S,O,1606162.0,3.0,Alesandrja,,1 894 221 7612,,652.0,1.0,4.0,89.0,UnigedSta5exofAmedica,23227,Sziladi,Kaila,6683 DEARBORN PARK
fio3930,U,O,3598209.0,1.0,Patersln,L,1 284 963 6768,f,369.0,4.0,2.0,69.0,UmiyedStstesofAm3rica,72223,rios,Leanne,11436 crestline east
0il3931,S,R,1265278.0,,Faywttevilke,T,1 423 548 3498,M,383.0,3.0,3.0,7.0,UnitedStatedofAmegoxa,63172,Pilote,BELA,295 pelan way
hom3932,M,O,5120483.0,2.0,CoctaMesa,W,1 766 526 1298,,706.0,3.0,5.0,33.0,UnitrdStatesofwmf4ica,c6v1v3,Tomar,Roman,4834 MEMORIAL STREET
CAL3934,M,R,4642083.0,1.0,C8ncord,,1 475 892 8133,M,541.0,4.0,5.0,34.0,Unjt4dStahesofAmericq,45c1l2,CALLERY,WILLI,21177 norfolk way
Ekm3934,U,O,,3.0,xkron,,,,682.0,3.0,2.0,95.0,Unitedwtxhes9fAmerica,38142,Emmert,ibby,13318 creekmoor west
boe4935,M,U,3835304.0,,6onkers,,,,861.0,5.0,5.0,42.0,hni4edSta5esofAmer8ca,92158,boecke,Anneliese,232 lyle park
OST3o36,U,R,398112.0,1.0,Tallahasee3,,1 034 601 0217,M,767.0,3.0,6.0,51.0,UniyedStstesoesmerica,92184,OSTER,merry,11647 coralberry east
ROL2937,M,R,1918037.0,1.0,9aterson,I,1 620 404 0230,F,798.0,4.0,4.0,82.0,Canqda,mqh1r7,ROLFES,PETAR,1845 dunn south
PIL393i,M,O,3990148.0,1.0,Mobil3,,1 098 370 7188,m,494.0,4.0,4.0,85.0,UnifedStares9fxmerica,85011,PILCH,constantin,9167 gardener court
JEk3939,,O,3189566.0,3.0,OklamomwCity,H,1 061 955 3556,,777.0,1.0,6.0,64.0,UhitevSta4esofAmerida,b1c1xp,JELENIEWSKI,Gwendolyn,2054 ASHFORD EAST
Wil3040,M,O,247108.0,0.0,NofthLaaVegas,,1 002 097 0775,M,633.0,2.0,9.0,164.0,Uni5edStatesofwmfrixa,98101,Wilken,Myron,21122 wesleyan east
ISH3942,M,O,3319229.0,2.0,SabtaClari4a,A,1 607 620 3362,,796.0,2.0,2.0,36.0,UnitedStq4esorAmeroca,73148,ISHII,SIOUXIE,5520 FOX PARK
Muy3942,M,O,3635168.0,2.0,BatomRoute,,1 500 464 5663,m,585.0,,,84.0,initedStatecofAherixa,80931,Muthuswamy,Orly,6528 inshore avenue
kone943,S,O,5276497.0,3.0,Wasm7ngton,,1 064 509 5894,,404.0,2.0,3.0,60.0,initexStatesofAj4rica,78219,konomis,Icylyn,21646 LAKE PARK CRESCENT
Us394e,S,R,1318033.0,2.0,Lexiggton,,1 851 752 7679,M,701.0,4.0,8.0,158.0,Camada,H7F1S1,Us,vern,10773 glen loch south
vra3945,M,O,3651681.0,2.0,Irvinh,,1 830 590 8448,m,568.0,2.0,2.0,,Canxda,38153,Gratton,Tandi,24176 imperial north
Sha39t6,W,O,1361125.0,1.0,Buffaoo,A,1 671 578 7526,,733.0,0.0,,79.0,kmltedStates8fAmerica,30316,Shaner,Gussy,6769 warren drive
mir4947,D,O,5411482.0,1.0,ateroingHeirhts,A,1 820 990 0149,,503.0,2.0,4.0,147.0,Un9tedStates9cAmerlca,19026,mirande,Elwira,1424 east road
vol3948,S,O,2175967.0,4.0,Nashvjlle,L,1 209 755 3127,,478.0,9.0,2.0,37.0,Csnada,23328,colton,DAYA,22769 nowita rue
ami3940,,O,2372912.0,1.0,nontgkmery,,1 080 867 3893,,709.0,0.0,7.0,22.0,Ugit4dStatesofsnerica,84105,amini,Koray,11943 keswick west
ozm3p50,M,O,252961.0,0.0,RzpidCity,,1 110 962 4203,,580.0,5.0,,88.0,danada,95227,ozmore,Aristides,22591 eaton west
Pss3951,S,O,1959310.0,3.0,Santadlaritx,,1 992 095 4081,,458.0,2.0,0.0,,Canadw,77142,Pastore,Gokul,6490 marchmont south
G9R3952,,U,21938.0,3.0,Mincton,,1 554 221 2405,m,765.0,1.0,1.0,16.0,UnitedStateslfAmeg8cs,96823,GIRIDHARAGOPAL,AURIE,9176 CLARK WEST
j4s3953,S,O,1672486.0,1.0,O5tawa,,1 907 926 0522,,574.0,3.0,8.0,97.0,UnitedS6ates0fAmeeicq,93354,jesshope,Rojer,10570 weizmann lower
hwi3954,S,R,1666390.0,0.0,H0llywood,Z,1 034 844 6319,,432.0,6.0,2.0,109.0,UnitevStstesofzjerica,19217,haigh,Mentor,6148 kimberley rue
Flo3855,D,R,3573649.0,1.0,Pfovidenc4,,1 678 968 4810,F,834.0,4.0,4.0,111.0,UnitedatatezofAmeficq,28208,Floch,simonne,13352 beauregard lower
Boe4956,U,O,2371261.0,3.0,Chicxgo,,1 429 001 8142,m,571.0,3.0,4.0,142.0,UnitewStat3sofAmsrisa,44317,Boeck,Kizzee,12777 pembrook lower
LAN3958,S,O,2773015.0,1.0,gochester,,1 462 303 0750,M,797.0,2.0,2.0,82.0,kni5edSratesofAmerisa,B1cwx7,LANGELIER,tresa,8905 rockhill road
Bakw958,M,O,3136199.0,4.0,iubbock,,1 852 100 7891,,699.0,3.0,8.0,26.0,ynitedStatesofAnetida,95286,Bakhach,los,7656 concho lower
D2l3959,M,R,1636934.0,2.0,LongBrach,K,1 805 457 3150,m,816.0,9.0,0.0,121.0,knitedStat3sofAn2rica,48238,Delolmodiez,Jean-marie,19068 coventry park
Osy3960,U,O,2290572.0,3.0,Sgefbrooke,L,1 238 633 3985,M,654.0,5.0,3.0,100.0,jnitedStat2skfAmerkca,63122,Ozyetis,Betty-ann,15972 valita upper
pdl3961,S,O,3587791.0,0.0,hoise,Z,1 623 751 2273,,405.0,5.0,5.0,45.0,Unk5edStatesodAmericw,H2q1u5,pelton,Georgianne,18744 YAMATO UPPER
ENG3961,W,O,2139300.0,3.0,OverlandPsrm,,1 553 328 8828,f,382.0,3.0,8.0,94.0,UbitfdxtatesofAme4ica,85039,ENG,Honey,7889 MURRAY WAY
STA396e,S,O,2962240.0,3.0,RapidCihy,Z,1 257 658 1258,,656.0,6.0,8.0,62.0,vanada,60613,STAROWICZ,Ijff,14389 weller upper
IDw964,M,R,2120268.0,1.0,Ontarii,,1 321 886 1589,,706.0,,7.0,120.0,Unitdde5atesofAmwrica,30302,ID,REBEKKAH,3855 cantey drive
POU3p65,U,O,,2.0,atJohns,,1 961 257 0037,,663.0,5.0,4.0,30.0,ynitfdStatesofsmeroca,98662,POULOS,Luis,8503 pecos drive
Atw396u,S,U,1835459.0,2.0,Glendald,Q,1 478 381 3761,,450.0,6.0,4.0,91.0,UjotedStatespfAmeruca,m5r1y7,Atwater,Yoshiaki,7626 CAROLINA RUE
cuc396y,M,O,4863762.0,2.0,Ldxington,,1 784 966 2618,,,6.0,2.0,101.0,UjitedStatesofxndrica,78221,cuccioletta,Konstanze,12357 hayes lower
rUL3968,M,U,2337096.0,1.0,Lasvruces,,1 157 547 5695,,255.0,,8.0,139.0,Unitedc5atecofAm4rica,74155,FULLER,ethelda,13342 CECIL WAY
ben3869,W,O,992904.0,2.0,Evancvilld,,1 166 052 1797,,791.0,1.0,6.0,31.0,UnitrcStatesofAkerida,90877,bennett,Alex,20857 darlington way
Cha397o,M,U,4598124.0,1.0,Erie,Z,1 610 322 3860,,468.0,1.0,4.0,53.0,Un8tewStxtesofAmefica,60717,Chandran,Remo,9733 berry south
g9h3971,M,O,3827514.0,4.0,Saskatopn,U,1 849 383 5394,,,6.0,3.0,87.0,UbigeddtatesofAjerica,91330,goh,wallis,2566 MILBURY AVENUE
CH73972,U,R,503760.0,4.0,Knoxvklle,,1 405 183 3667,,748.0,4.0,0.0,90.0,UnitddStatedofAjrrica,d6y1p2,CHURAS,allissa,17088 purdue lower
CLl3973,M,O,2703902.0,3.0,ElMon5e,E,1 577 408 3915,m,731.0,2.0,5.0,73.0,ynotedSratesofAmericq,V4C1M9,CLINCKETT,Tonie,1736 PENMARC EAST
jIR3974,,R,2518487.0,1.0,guntsvills,,1 231 574 0969,M,864.0,5.0,4.0,12.0,Cznada,70173,KIROUAC,Olympia,1238 westwick west
Too397y,U,O,2228879.0,1.0,Bridgepo55,,1 997 889 7057,,657.0,3.0,7.0,58.0,UnltedStatesofAjerocw,96805,Tooyserkani,aldo,5835 bittercreek north
gure976,M,O,,2.0,CostaMess,,1 008 315 1267,f,786.0,5.0,6.0,42.0,6nitedqhatesofAmeroca,V6k1v7,gurer,Terrijo,15979 MONTFORT WAY
eIL3977,U,O,2309166.0,0.0,Puevlo,,1 558 934 6087,,752.0,0.0,0.0,20.0,Canadz,85215,WILTZ,Lalitha,17812 mesa upper
Gue397o,S,,3169275.0,4.0,Charlo6te,,,,519.0,7.0,1.0,51.0,UnitevStatfsofAmdricz,V6X1Tq,Guerette,Gilbertine,482 milam drive
Twi39y9,S,O,3015081.0,,gellevue,,1 673 785 6710,,584.0,5.0,3.0,150.0,Uji4rdStatesofAmeriva,V6D1Uy,Twitty,PARVIN,5672 altamesa upper
WAL3970,U,U,3785583.0,1.0,Bfaumont,,1 420 526 2912,M,210.0,2.0,2.0,62.0,jnitexStatesofqme5ica,33702,WALES,seamus,3174 palmetto street
lap398w,M,R,2815690.0,1.0,H0uston,X,1 731 052 7796,,794.0,9.0,2.0,112.0,UnitedStxresodAmrrica,E7o2q6,laprade,WAI-BUN,12028 pardee rue
LER3972,D,O,479972.0,2.0,Ekizabeth,D,1 510 737 3915,F,370.0,3.0,9.0,71.0,UnitfvStatesorAnerica,94272,LERCH,dotty,8150 bissonnet street
ger39o3,S,O,2005529.0,1.0,Modestl,V,1 830 371 3451,,421.0,2.0,2.0,61.0,Cagada,V6LqP7,gerard,DREW,10741 PINE LOWER
stx3984,W,O,3462565.0,0.0,Buffxlo,,1 370 304 8127,f,204.0,3.0,4.0,124.0,Unitedxtaf2wofAmerica,46245,statile,rio,3312 plummer street
p8m3985,M,O,171840.0,3.0,Tampz,,1 364 870 4999,,841.0,6.0,4.0,51.0,UniredStqtfsofwmerica,99517,pomposelli,REBEKAH,21380 crosby rue
Pel39o6,U,O,709127.0,1.0,Grandoraitie,,1 815 594 5189,f,903.0,0.0,1.0,51.0,Canava,v6u2q7,Pellizzeri,Martynne,22189 south upper
Lag3987,,O,1652246.0,1.0,Fremogt,,1 569 715 0430,,636.0,1.0,6.0,104.0,Un7tefSgates8fAmerica,35815,Lanier,susil,19932 clower street
Shoe988,U,O,2487212.0,3.0,Holly1ood,,1 744 862 3642,,,6.0,5.0,30.0,hnit3dStateeovAmerica,atd1a3,Shoemaker,evanne,14036 kiel west
jho3989,U,O,5038070.0,1.0,Sge3lingHe9ghts,,1 233 692 0025,,656.0,4.0,5.0,26.0,UnitedqtateqofAjerjca,75235,Khorami,Ottawa,12223 alabama lane
flo3990,M,O,1466596.0,,Hadtford,S,1 506 367 9031,m,617.0,3.0,9.0,6.0,UnitedStxtesofwmdeica,35878,clouthier,Node,24396 mulberry avenue
FI53991,M,O,1057283.0,3.0,ElMojte,,1 653 529 6897,,563.0,4.0,7.0,54.0,UnitedztatesofAkediva,j4j1n5,FITCH,Inm,14422 morning rue
FIb3992,S,U,1361097.0,1.0,LasVebas,,1 526 445 9081,g,674.0,4.0,4.0,,UnitrdS4ayesofAmerida,95292,FINLAYSON,Jacquenetta,19551 ALEXANDER WAY
iAD3993,S,O,1431345.0,1.0,0rovid3nce,,1 498 474 6229,M,672.0,4.0,5.0,48.0,Csnada,V6C1Pq,LADOUCEUR,Jany,6243 GAYLORD WAY
pie399t,U,O,2469276.0,2.0,Columb8s,,,,478.0,6.0,2.0,61.0,UnitedS6atesodxmericx,90895,piecaitis,Erminia,20156 SOUTHLAKE DRIVE
rOS3995,S,R,5014575.0,1.0,Mkami,,1 624 558 6210,,614.0,,7.0,,Uniterata5esofwmerica,48241,TOSHACHNTMVAA,Bonny,2260 mulberry north
VON399u,M,O,,1.0,Gqrland,I,1 854 358 9904,M,791.0,4.0,1.0,125.0,UnktedStatfs0fAmerlca,M641g2,VONDERSCHER,ghassan,17883 MAGNOLIA COURT
sua3997,U,O,2542907.0,3.0,horfolk,,1 067 258 7214,,585.0,4.0,4.0,159.0,Canwda,19099,Quantrill,CRYSTAL,14827 paine upper
lor3997,M,O,2403022.0,1.0,JersejCitj,,1 824 988 7349,,,3.0,2.0,84.0,6nitedeyatfsofAmerica,79931,lorimer,DAMARIS,2167 MOCKINGBIRD DRIVE
Bws3999,W,,182912.0,0.0,xorona,,1 542 828 3396,,726.0,,4.0,105.0,UbitedStareqofAmericw,60611,Baskin,jr,1525 TARTAN COURT
bra4o00,W,O,804628.0,1.0,RapidClty,,1 467 066 6489,m,303.0,5.0,,51.0,Uni6edetatesofAnwrica,45420,brandel,esmeralda,16535 linberg south
Wo34001,M,R,2529978.0,1.0,qpokane,F,1 871 384 7803,,552.0,2.0,3.0,49.0,UnitedSyatewofwmer7ca,g5b1m8,Wormald,imogene,14719 north rue
COR40o2,D,O,2658182.0,3.0,Sudb6ry,E,,,644.0,5.0,0.0,81.0,UbitedStqhesofAmerisa,63153,COREY,giovanna,24411 COIT PARK
Sar40o3,D,O,2342793.0,3.0,Sacram2n4o,,1 668 250 5068,m,780.0,4.0,9.0,105.0,6nitedStateslfAmsrkca,91139,Sarin,CANDIDA,9945 creekbend park
ZYB40p4,U,O,1706725.0,,Richmknd,N,1 448 715 9301,M,524.0,1.0,3.0,4.0,UnitedS6atrsofAmer8cs,72222,ZYBALA,margalit,863 garner avenue
NAIr005,S,R,147411.0,1.0,Beroeley,P,1 513 733 2567,F,375.0,1.0,7.0,103.0,UniredS5atesofAm4rjca,90336,NAIMPALLY,EASTREG,19124 cherry ridge rue
nEW4006,S,O,2004344.0,1.0,Syfacuse,G,1 401 873 7223,f,,5.0,9.0,84.0,UnifedStatexofAkerics,vtm1w3,GEWELL,JANAYA,21437 whitman south
Dfl4007,S,,3488106.0,1.0,Atlamta,,1 790 669 8853,f,567.0,6.0,3.0,65.0,initerSrat4sofAmerica,64052,Delorenzi,CLAUDINE,681 innsbrook east
wck4008,M,O,4744178.0,1.0,Stocktoj,O,1 607 460 4911,M,458.0,2.0,6.0,149.0,Canaca,43208,acker,JOLINE,1857 ingersoll boulevard
hade009,M,O,2585318.0,2.0,Bellevje,Y,1 569 939 2806,f,275.0,7.0,4.0,81.0,7hitefStahesofAmerica,93334,hadley,LUCIE,4487 GRANDVIEW ROAD
Grk4010,S,O,3371853.0,2.0,KsnsasCiyy,,1 191 679 3908,,979.0,1.0,0.0,61.0,8n8twdStatesofAmdrica,94232,Grona,EMALEE,4516 WHITMAN LANE
Vxn4011,D,O,3225945.0,2.0,Wicgita,,1 538 606 4444,M,488.0,0.0,5.0,32.0,UhitedStaresodAme3ica,V6P1U2,Van den,blaire,11674 greene way
Cxz4012,M,R,3354271.0,,merse7City,,1 260 198 3496,f,670.0,3.0,4.0,16.0,Canaea,91152,Caza,Evert,6454 kiel upper
Tom401e,,R,2565507.0,3.0,Lakewoor,E,1 239 977 5031,F,708.0,3.0,1.0,93.0,8niterStatesofAme4ixa,VyF1W4,Tom,Cordey,2648 miller street
SKAr014,U,U,190286.0,2.0,Coluhbus,X,1 635 837 1230,,849.0,4.0,5.0,81.0,UmitedatateskfAmericq,48502,SKAGGS,Danial,18744 YAMATO UPPER
xho4015,M,O,3272707.0,0.0,Tempw,,1 367 402 9797,,623.0,8.0,1.0,23.0,Unit4dStatesobAmerixw,95149,shoaf,Gale,2328 GRACIE AVENUE
ran3016,M,O,2285114.0,1.0,CoralSpribvs,,1 143 275 0168,,919.0,1.0,3.0,27.0,UnktexwgatesofAmerica,90302,rangel,Jillane,7204 KATHERINE BOULEVARD
San4018,S,O,2029467.0,2.0,OolahomaCitg,S,1 263 810 9919,f,865.0,1.0,3.0,60.0,UnitedSyatrsogAmerlca,T5b1a2,Sanford,nova,16152 PARKLAND NORTH
Cug4018,S,O,2652840.0,1.0,Sal3m,T,1 955 139 8035,,391.0,3.0,1.0,134.0,UnitfcStztesofAmsrica,95249,Cuffle,Cristine,1243 salado road
Moy401i,M,O,3569493.0,3.0,Fllnt,,1 580 212 1528,,731.0,1.0,0.0,49.0,UniherStat3sofAmrrica,72270,Moyce,Evert,3778 crossus rue
0on4020,S,O,2607392.0,2.0,Tkrrance,,1 328 171 3261,,723.0,2.0,2.0,61.0,Un7tedStatesoeAmerlxa,vuo1u1,Ponthieux,vuhoan,13897 STAN HOPE SOUTH
Ta34021,S,U,2262490.0,3.0,6eklowKnife,,1 136 386 2465,,,6.0,6.0,105.0,imitedStatesobAnerica,10218,Tarnai,Shekar,9916 coffey south
cos402w,U,O,3353991.0,1.0,Hendersoh,,1 885 073 8146,,508.0,4.0,2.0,100.0,knitedS6ahesofAmerics,70119,costandi,Samual,6317 park hill way
Too4023,,O,2609109.0,2.0,B9rminghaj,,1 178 952 5730,f,712.0,1.0,7.0,,7nitede5atewofAmerica,87119,Tolar,Moniek,2205 western west
Mik3024,M,O,2916589.0,2.0,Newarm,,1 396 476 0883,,832.0,2.0,6.0,95.0,UnltedStateaofAmeg7ca,87124,Mikelonis,Hera,9479 oliver lower
bay4025,D,O,5187262.0,2.0,Sanwy,,1 038 310 3305,m,776.0,1.0,7.0,85.0,UnitedStatesocqmwrixa,E7O104,Hayward,Lorettalorna,6165 alicia south
D0u4026,S,O,3776042.0,3.0,Phoegix,,1 922 371 2403,,772.0,2.0,6.0,61.0,jnlhedwtatesofAmerica,37415,Doud,Helene,2333 bellwood boulevard
izz4p27,U,R,430514.0,1.0,Livohia,,1 998 145 0144,m,575.0,5.0,3.0,17.0,vanada,99719,izzo,Melantha,22162 throckmorton east
pop40w8,S,O,1839745.0,2.0,Tol2do,,1 193 565 4540,,759.0,4.0,5.0,38.0,UjitedStatesofAmerlxq,b6i1v7,popovics,berneta,2494 tosca road
SABe029,S,O,4544733.0,0.0,Winni0eg,N,1 887 018 7566,,773.0,4.0,7.0,15.0,Cajada,c6s1w2,SABOURIN,janene,19993 langdon upper
Pep5030,M,U,1446881.0,3.0,Berkfley,A,1 736 121 9856,,581.0,6.0,7.0,2.0,UnitrdStafesofwme3ica,52411,Pepin,yih,17678 ROSEMONT WEST
sal4031,U,O,3816309.0,2.0,Stqmford,,1 904 074 3105,M,529.0,0.0,5.0,98.0,vanada,75181,Calkins,Basia,19165 turtle creek court
gie4032,W,U,1874704.0,,sharpeston,N,1 708 668 9380,,882.0,3.0,6.0,49.0,UniteeStat2sofAm4eica,92804,niemi,Cele,16983 flagler drive
Sye403w,U,O,4183092.0,3.0,Escondjdo,,1 558 011 9605,T,732.0,7.0,6.0,,UniyddStatesofAkeruca,07303,Syed,tedra,20128 davie lane
Zeit034,W,O,,1.0,Gary,,,,,0.0,4.0,,vanada,t5a1s2,Zeigler,neda,24743 hope drive
mtle035,M,O,3917679.0,,ThousanfOakw,,1 580 791 1264,M,1222.0,3.0,3.0,87.0,UnitsdStafes0fqmerica,b6z1t5,mtl,Anne-lise,11559 cone avenue
sto4p36,D,O,6736675.0,,Vanckuver,Z,1 515 807 3078,m,718.0,5.0,2.0,132.0,vanada,99549,stoyles,Jian,13070 panther creek east
Pip3037,S,O,3773368.0,2.0,Stamfkrd,,1 625 437 8250,,322.0,2.0,5.0,87.0,UbitesStatesofAmeticx,V6k1P1,Piperno,CARRY,2419 sherwood lower
xnz4038,W,O,3204608.0,0.0,Pzlmdale,,1 202 439 5169,,474.0,6.0,7.0,84.0,vanada,V6c1r9,Anzarouth,Vahid,21018 green avenue
SCHr039,U,O,3707856.0,3.0,SxnFrandisco,,1 125 850 5098,,,4.0,6.0,31.0,UnitedS4xtesotAherica,10114,SCHWANTES,SAMAN,679 windsor west
LIZ4940,M,O,6534399.0,3.0,Lubvock,,1 796 245 7818,f,804.0,1.0,3.0,44.0,jnitedetatedofAmericx,v6sqv3,LIZAK,CLEO,18875 royalton crescent
wer4041,M,O,4262285.0,1.0,Anchogage,M,1 757 848 6370,m,621.0,4.0,6.0,93.0,UnitedxtatecofAjeroca,85289,Serville,diana,24132 ABBOTT STREET
fol4042,M,R,5099369.0,2.0,Valleji,,1 489 500 2055,M,634.0,6.0,1.0,105.0,UnitecS6atesofzjerica,77240,Rolnick,panch,10666 TRAVIS WEST
TU34043,U,R,6438039.0,3.0,Fontanx,G,1 193 723 4445,,492.0,2.0,8.0,59.0,Canxda,23238,TURNBULL,Estel,24245 san jacinto avenue
LpU4044,S,,3045632.0,2.0,Tjousand8aks,,1 366 952 3917,,516.0,1.0,6.0,140.0,Canawa,T5CqK4,LOUX,averyl,16670 meadowlark street
VxN4045,S,O,2638490.0,1.0,SanD8ego,,1 851 478 4790,,689.0,7.0,3.0,10.0,Unitede4a6esofAmer9ca,80129,VAN FLEET,Lethia,19778 FROSTWOOD DRIVE
bou40t6,,U,4159059.0,2.0,TnousanfOaks,,1 209 352 1776,m,511.0,3.0,4.0,63.0,UnitedStstrspfAnerica,V6d1wr,boulos,MARYLYNNE,2533 wolfe north
jCG4047,M,O,4155381.0,3.0,Saskatopn,S,1 595 465 2111,f,952.0,4.0,1.0,42.0,UnigedStatesptzmerica,myb1y4,MCGILLICUDDY,Johanna,23168 ROXBORO WAY
