AgencyID,Employer,LastName,PostalCode,AddressLine2,CreditRating,Income,NumberCars,NumberChildren,MaritalStatus,Age,OwnOrRentFlag,NumberCreditCards,NetWorth
Axh11851,Vought Aircraft Industries,Axhbmduoxqspthhgxduiop,cqmqxmtshxpi,LQWTKKXVPXVFBIEWVFUPTOIJPKRVNX,848.0,7472.0,0.0,1.0,W,78.0,R,0.0,453612.0
Pgm11852,Calpine,Pgmaumdauyryybh,KYVUTFENGUF,Ycjxkgtgqgivcdbjtmkzzsdkdnahfnaaupugygmktwjbvzzxxxiyov,463.0,387619.0,4.0,,U,96.0,O,7.0,1706539.0
cyk11853,Rohm & Haas,cykcgbszzqjkp,,ypapzskkzsqgijnklfgjjhdpedr,587.0,363980.0,4.0,2.0,U,66.0,O,9.0,1097920.0
Gpa11854,Fidelity National Financial,Gpaixjmulfjxffsjq,jwqusn,ymsytnbqlcltgrhhuhuax,711.0,242336.0,0.0,5.0,M,36.0,O,3.0,1822078.0
GQD11855,Thor Industries,GQDPMIXRWAXPPOSODDEXBALRJ,,Rkqdsitfnekifazqej,816.0,276819.0,1.0,2.0,,88.0,O,8.0,2842665.0
QMB11856,Cognizant Technology Solutions,QMBNSJLGRBKAALVPAJWCNDWBQHV,Uepeox,TCBAROELZVSBYGDLFEYJOKPDAOYINNEYKNNSTYIHSJ,348.0,121748.0,,5.0,D,61.0,O,4.0,416017.0
NYC11857,Asbury Automotive Group,NYCVJQETWP,Eirezeuarxp,INLKUVDFZKAZMJFGUPOUHYWLVZIIECUQUECACEMPUTNANDXNPGKKVBGHXOOVHGFRQEJVXBCG,737.0,290504.0,4.0,3.0,U,66.0,O,0.0,2674229.0
TET11858,,TETCXZEGAKUTIJTYLRLDMFYKNQH,Buegtcgfbg,vefbhudkbdlvun,775.0,,3.0,4.0,M,33.0,O,7.0,124118.0
Sef11859,Dean Foods,Sefdpknkckohsqsymluwddtqqnm,xpxuyqve,Jpyxcfppyjbcjeibcutmselhtknstcnjedocaguhvtnbokjmqcxwixxifycchcq,713.0,99217.0,1.0,0.0,U,94.0,O,,3370188.0
gxc11860,Chubb,gxcnxmdvubekmyz,Urgsdkocniws,Huhvclreonpnctpewjveluzyptlvewcgnslppaq,568.0,410806.0,0.0,4.0,S,96.0,O,,1483908.0
Rcq11861,Huntsman,Rcqowcdaotydamnin,xqdkxra,,478.0,235288.0,5.0,0.0,,19.0,O,10.0,3944436.0
JRS11862,Textron,JRSOPURVIEF,Qdntrhy,Nafxfpjeotdqvgiwurlflcdrdqxtiybptyaulrozizrgrktgpilqffewvceimnrwocfawycusuwrdol,472.0,204565.0,1.0,1.0,M,31.0,O,4.0,683419.0
gng11863,Nacco Industries,gngacrjwmwjekfqliimxngcvzk,Nyudjmqet,Ggfqhleztcgugwlefordydcjcgzhvdgcutgriqvgqpbfyowdwzzdwthhhsxmzoiglgreupleewsu,638.0,416378.0,2.0,,M,91.0,O,9.0,3752436.0
Hpl11864,Circuit City Stores,Hpleek,Otgerheeqgo,Ykdwulkaduwvbadueeyurejr,317.0,169207.0,,,M,,O,8.0,3811148.0
Nbv11865,Guess,Nbvpddjyujfvifiaqxp,Nqkfo,WNSEATQSTZYCZTMHAIJVXXQNG,805.0,470903.0,5.0,3.0,S,3.0,O,5.0,2622125.0
Amt11866,CenterPoint Energy,Amtncdwhohysjuezl,Uioplkyorz,SYPPDESAVRMZBKSLMPMILXJTJQCZAXMOEAWUAIKIRVYLPZXKGTFIIOQXSKO,549.0,223682.0,0.0,5.0,M,21.0,O,8.0,2108308.0
WBA11867,Motorola,WBASBLQFRPQEAJUKYADJUKBLT,Cnaltebmqcmv,Epkosdlztxaiyemkneavgnxaeonlapequwftoxtzjvangxtjvszrnklspuc,509.0,136570.0,0.0,1.0,M,33.0,U,9.0,3588182.0
muq11868,Zale,muqqeotytvbztgjlkpiphgkwclsls,ONREJNL,vppajapcdklacignsgcilorjqhkodqwivtpijmjdwskfqxvtrawhlpclzgjndmrfjds,818.0,461922.0,5.0,1.0,M,54.0,O,8.0,2828088.0
zhz11869,Rowan Cos.,zhzuclsswmskslzxlcjljrojup,OACTBNCTWBYS,Armoujyetoczxbxyvxrulbmuvvkbehhpocr,706.0,53883.0,1.0,3.0,U,9.0,O,5.0,3011243.0
Jdg11870,CMS Energy,Jdgicpvhkzajynkqncbwbnhrwl,,Illipvvynexcrtuauetlzfwxjfiuszimmwmelk,837.0,264226.0,5.0,3.0,W,80.0,O,6.0,2920332.0
Wkm11871,Bio-Rad Laboratories,Wkmjeatjlhslfipgregvsjtkrivd,sycwhwopom,CFGQAPKFWTYAJPOQXEJEPAXOQRXQUPCE,395.0,300137.0,0.0,4.0,S,82.0,O,8.0,3478166.0
UAJ11872,Sanderson Farms,UAJIZTFTKJTFBMJC,,gpfdzblwabbtzanohunwebeqhnainpxzidvtmooeimpvyeinwhecgigzbkfdklaolmpqdkudk,402.0,491463.0,2.0,3.0,M,81.0,O,9.0,1117313.0
Wdd11873,International Assets Holding,Wddbrftnoulmfvppnpnjlctayuzw,pitjwvgafqil,GEQFIIUGB,412.0,197578.0,0.0,4.0,M,,O,,1885720.0
Bxi11874,Henry Schein,Bxiqydrxsfohrfek,ZEXLGZIDJ,IOYKWJORJJGDPG,407.0,48106.0,0.0,,W,93.0,U,7.0,3759643.0
bip11875,Ashland,bipxywqcerdaiu,Exiwu,Fsnsxxrftbnrfnlkozcjhljqcvvfecfiitensasgvlpkaosrcdwssgkdxliljsihg,708.0,79468.0,3.0,0.0,S,,O,9.0,3305929.0
Uvt11876,DRS Technologies,Uvtivhevduorkdppurceerknstrp,ULRJQSMVX,koopbfieleemahwcixxjbigstjwrsxcxjtcjjidatiq,469.0,179564.0,4.0,1.0,M,51.0,O,9.0,55092.0
Bzf11877,Brunswick,Bzfyqnbocy,Qdgkqtmq,Jimvqdahppoftidzdmtywttdstendzkchezojwomttrvieafjkueilvwowe,368.0,84431.0,1.0,0.0,U,10.0,O,4.0,1663345.0
Smq11878,Sonic Automotive,Smqknisagevcjciaibmgmvm,doptg,Yknxoyzwubkhawrzuyfrjthhvdwglgzxundhsseotevkoatqluhta,818.0,198031.0,1.0,3.0,U,66.0,O,1.0,2164759.0
WFR11879,Mutual of America Life,WFRHNQPHXRQYRB,YMIPETADSBL,cxptuulhbqmbmclapapqkkrhpvezkdvdshoiqujmhijcjswcahhmsppsp,734.0,211503.0,1.0,3.0,M,89.0,O,6.0,3751899.0
qxh11880,Boeing,qxhzqa,Xlridqwfdpfz,Oiweuavgvnkonabnwpkjtpvsgeqcwnqcuwcandoktkmqrodqgahbosx,694.0,283419.0,4.0,0.0,M,90.0,R,10.0,3059023.0
Ztn11881,Wyeth,Ztnnquu,Okfaydkue,Ipoolekqwxazexsdbzoxqjiwuejfpguuufdzbvtlwdbuixteleyuuigqknie,751.0,442434.0,4.0,5.0,U,25.0,O,8.0,1514950.0
Stj11882,Harley-Davidson,Stjnmjedtetqstrzfxzcieoxjiw,bfablbwhtg,dcubkxeauvssygwvdsolqxccmthntcasdwtwnzkljlbt,472.0,450094.0,0.0,5.0,U,57.0,O,8.0,723215.0
Xao11883,Kansas City Southern,Xaoupgaqv,Hgwsjn,Ggpcjvvibtgyewemoodlnhxnckmctxfjbfmvwgvmkwnpwthnucvpppcggbxafwdgx,390.0,19525.0,5.0,3.0,S,84.0,O,5.0,2958937.0
Lkx11884,Beckman Coulter,Lkxte,fenfhxc,qkornikvnaoyylahxmtvlsqzuurlhb,447.0,57522.0,2.0,0.0,U,44.0,O,1.0,2793897.0
Pvy11885,ServiceMaster,Pvyiiy,Ccnpfxlwi,Tfufpfvtxlqadqjfiwgbfqqxfirnabj,540.0,88927.0,0.0,1.0,U,46.0,R,7.0,1298425.0
HXE11886,NuStar Energy,HXEBSWMVBEX,qkleyu,Mcqgkiqwhpwihndqhdmjwdxpzaksazjlkf,845.0,7326.0,4.0,4.0,M,65.0,O,1.0,476940.0
vbw11887,BMC Software,vbwqzjgzmorsrbkn,avztfamkdwte,IHNAOMHGFXEXPUWG,,93734.0,1.0,3.0,U,23.0,O,9.0,1154007.0
HAG11888,Enbridge Energy Partners,HAGYZFPCUQNSRHIBLGTVXOJ,Lamdlkfpti,Mtrxpcozezmarsmmbrahcxaitcvdmzwdmxatgflvw,669.0,336477.0,2.0,2.0,M,7.0,O,9.0,2652182.0
KWQ11889,Iasis Healthcare,KWQSN,FOBLNUKFKUPW,MQAHUTRWSKOCVJUPEUXROCGGZMRNANQJHLJKTFFKOTIRNGHDILPIJENFGSMWJYCBLQGYKRJAQHG,355.0,446159.0,5.0,5.0,M,,O,3.0,3905255.0
VCT11890,Darden Restaurants,VCTTHPQWFFMEOLNWRUZLUYVPY,Jvhhnpqdempo,Ikgotlenljrlcjuzrvyyssdakqnqnrbpjsmthohnigcjyznfivwzm,535.0,354442.0,3.0,3.0,M,22.0,U,2.0,
pvz11891,Owens Corning,pvzprbaswlaftwxkdaowtoitkyc,ophsu,Vpymhbsgqtacujtfypqsczoicxvwoxkxrpsqmfclmvyzkoifigsbbksqnhbnvgwa,436.0,82027.0,4.0,5.0,M,7.0,O,0.0,3663683.0
Dur11892,Liberty Global,Durhxehlrzjeqrtcvrbjafax,sgumsunwxfvu,ZLQYDSSNMBDHVFVPHSRYUZGVIPQQUSWOKMDFYWGNSBTEMEAKACRHSLNZAUNOGWCTPMLPCOREWOPN,,3821.0,2.0,3.0,U,70.0,O,10.0,2078158.0
Kuz11893,Sprint Nextel,Kuzebn,Klnzwwevu,xknpgnmvmexigrmtvrjvhztmcqjatxykjzsfsvcrvuunp,,262943.0,0.0,2.0,S,93.0,U,5.0,3185050.0
Pqx11894,Paychex,Pqxaqnvnrnmazytzukotv,Bpxypzyf,HISFMPKAPZZTOUTXIIBTJDJMMMPMKREAPYUQLLGHVWYDH,579.0,7588.0,3.0,4.0,D,,O,9.0,2361705.0
Uvw11895,Old Republic International,Uvwrufvo,SEPBBGNZ,UYTTYGMILGUQBUSMWIFQWCJBJCNY,435.0,83898.0,0.0,2.0,S,50.0,U,3.0,2052540.0
Uzh11896,International Game Technology,Uzhhc,,FGAWIRCMJQAOMOYUKQV,740.0,12934.0,5.0,4.0,,93.0,R,3.0,839477.0
NGN11897,Dow Chemical,NGNUTUPQQWBMKCPRVZTNT,HTFUDPWX,,,,5.0,5.0,M,63.0,R,5.0,2822991.0
faa11898,,faaxbruxjfxxchmvfllrvxvm,ipqdpoasuqj,tnfuujhtxplurjdimbmvagoxwvpnoqddvqiepjdqjcbghkcfwdskposkdkmfyanyuwzlpfijfypep,766.0,162501.0,2.0,2.0,W,92.0,O,7.0,
xsl11899,Metals USA Holdings,xslxdqaczlkamwijspyh,cqmhkfh,gnuwtzyjfurwnxybxhpirgansevzspqvuevlxiisccxgobrgzpomenjgzacphkwghmwlaoahuljntn,435.0,15057.0,4.0,0.0,M,43.0,O,4.0,1689417.0
ipq11900,Thomas & Betts,ipquiym,Civttbwxhpsm,SOKIS,379.0,106454.0,5.0,1.0,M,88.0,R,3.0,369098.0
Mbs11901,Fidelity National Financial,Mbsmhsmydglhcxawusjtjgmwgihf,yyrnctjth,Rhcsvnbjnxugphzcowrcumyvomxmotsnuruvqluyzdlptekniotxlluvkwdrh,588.0,6236.0,5.0,3.0,D,23.0,,10.0,2113666.0
WRM11902,Peter Kiewit Sons',WRMUBHUHNLJCF,ZFFRGYDOZ,Cvfvmxrtyaontipnymczgjovjqdwyemotvfiuzssghcesegakerbqnxkpajiawqnkcjdxsjfhklz,369.0,131104.0,4.0,,M,64.0,O,1.0,972042.0
whs11903,Atmos Energy,whspucwkhjlwkdvpbwz,Jqgkp,Lhxaugqqkirkchkllnfqhcecqwluvoafhtqhrifxcplngmrrnmnqljmwuxdvomrvpvs,792.0,177396.0,,2.0,M,,U,2.0,1281534.0
rps11904,Bucyrus International,rpsmujbifzexmcllguxhorirklnqn,Wmclfspuh,Smnaaaakbhbgqcf,378.0,116131.0,3.0,2.0,M,11.0,O,0.0,1160425.0
Shc11905,SLM,Shcdhutlvedx,svwstgmngjnk,,807.0,288494.0,4.0,4.0,M,77.0,R,10.0,1853817.0
LVM11906,Ashland,LVMXHQTZGUSTDOLEPAZNHCIDTPRXGU,cscplcmcxm,yhltdoztxpqrrgokqttnvbrxfyjdkyljqidjednszfvlgxgdm,713.0,339540.0,1.0,4.0,U,,O,10.0,1206875.0
Vpf11907,JohnsonDiversey,Vpfcuziekjoj,NNZYTKBS,Uymxkaandhxikatpgwmbghmji,774.0,389579.0,0.0,0.0,M,9.0,O,5.0,1297233.0
Vlg11908,Berkshire Hathaway,Vlgmthhnevajzibqkjmzfzdiiebac,kpgzvjs,csgfxfqwpgigdvtxeysxpqejxfznjvcogzoqgq,564.0,228037.0,1.0,5.0,M,79.0,O,9.0,
ypu11909,Republic Services,ypuzmpwlianxblogzafgnttmia,VLXTYU,oyaiqgjelentvzcmdwcjymvypqtnpjticsnlrhxpaqhlcyljqljczjhrrukcmbgzfmxkjydqsnpgigx,813.0,195367.0,4.0,2.0,M,78.0,U,2.0,3683447.0
Aha11910,Hanover Insurance Group,Ahajzcqko,Khltz,PBBNEVAJNOLEUNQCSHECORHGJJFEDTSTCWIDYSHVVXURGYYTSTHEYPRBHGVHZJNNI,475.0,276301.0,0.0,1.0,W,,,9.0,3232198.0
Otd11911,Lear,Otdbqpckrzylizeqhubdnn,Etcss,eikgotsbxxlqhyfdtfkjruqppgj,445.0,409570.0,0.0,3.0,D,79.0,O,4.0,1379053.0
bjv11912,Leggett & Platt,bjvkyiaenndjgpehswaxpaayi,jmibhngkmh,Abzbzhhbagwcydlsstqnuhnxlvdmcnpimjkp,317.0,443096.0,4.0,3.0,U,60.0,O,6.0,294440.0
SBU11913,Medco Health Solutions,SBULVTSQC,qhuhjd,gvchiyxbqcctsookesod,422.0,137916.0,2.0,1.0,S,24.0,O,2.0,98357.0
pey11914,J.M. Smucker,peyxfzegodlxolrcjifftks,Tvyodc,,428.0,494778.0,0.0,1.0,M,54.0,R,1.0,896095.0
Tas11915,Solo Cup,Tasdgoehichieepu,Xcnppp,,677.0,80202.0,5.0,3.0,M,49.0,R,7.0,3803006.0
Fok11916,Ametek,Fokzudzu,Xdhxe,Crjgguxqbenewazndzavlmtysgbbwqmiy,847.0,467498.0,0.0,2.0,M,24.0,O,7.0,3769940.0
mav11917,Apollo Group,mavxgvvzjprpg,EQEZHJLD,Twjthbs,728.0,221374.0,,1.0,,20.0,U,,1037381.0
kxi11918,Mutual Life Insurance,kxiyttrpjtffkgxrjqzbk,Ynfkdw,Ivzpjbpomwbmnknmcxwcjikknsothpttkswenccdgsqnqdyhtuqdlfgsztvaytqcghlfnmevzcrz,565.0,427965.0,3.0,2.0,W,27.0,U,3.0,3645846.0
qqr11919,Regal Entertainment Group,qqrqxowzrvwnezzhoyaelinm,JASHXWWQWS,wjpakdyph,644.0,319507.0,0.0,5.0,M,51.0,R,7.0,3621886.0
Htd11920,Merrill Lynch,Htdrdozoqaxc,Djddrn,Wvtfafiipdzekotretvmrbrmoybuomtjtklfuhsmbyvppjqaavioujhezhftwmh,675.0,357871.0,5.0,2.0,M,46.0,,8.0,2596790.0
Lal11921,Safeway,Laledbrrrp,ghjugghou,Jxiubeokigxecnnbvhgnurqqibvxzafeldmnuvcsemvnurgoqwrajnfnkgjh,374.0,456664.0,4.0,3.0,M,45.0,O,6.0,558283.0
qbq11922,,qbqfwmsarhdpdruimdofqb,Nuickil,SXUQWSTLKSGXTYYILLQHGJNMKORBEXGYHPFBPGJGGLOMFPSSNEVJJL,750.0,382585.0,5.0,2.0,S,100.0,R,5.0,2254531.0
Pzt11923,NetApp,Pztyqnxbimnxgbogvkfdcvsuxve,Snwylbjwhlh,Atfapgewhcwjtqdpqhktutqjlqrhlzsmggecorwwxuynubvfzkxtwxaxdyvvdelliqrj,801.0,263668.0,0.0,4.0,M,,R,1.0,830541.0
bju11924,Comerica,bjubckzkbfkx,Vyhfn,nrvolhvhzcummhimgfmkwljqacqccdhrklaxfsliqkxpnyuzjfgtph,684.0,,2.0,0.0,M,96.0,O,8.0,945684.0
DXF11925,Polaris Industries,DXFXCDMGEQTXFWKD,henfntozslho,Zrlnlesrsbkeojvlrgeorwlqhvxphikqjbddglbgsupg,727.0,60258.0,5.0,5.0,D,41.0,,2.0,3112934.0
IUX11926,,IUXAGUICDIADLKEGMYTWABKW,,MWSFALLTWTADQSEZZCIAVBORVEAWM,514.0,262566.0,2.0,5.0,M,60.0,O,0.0,643280.0
LWM11927,Expeditors International,LWMJOOSIOVSWCEP,Jvecjvkjuon,gnuagyfbhq,459.0,488381.0,5.0,4.0,M,81.0,R,6.0,3325885.0
npt11928,Brookdale Senior Living,nptddecygojdqjkwqxkftulgkrz,exmizbzbruo,Suiucaprngdmghkggoijdmoudticpzuoqxubtpiwlsdmriiwladswv,674.0,472161.0,1.0,2.0,D,91.0,O,8.0,2689980.0
uuj11929,Amphenol,uujyzsaakibmssbciv,Tnvcgupio,klcojyemrpmhxfcwdpyyqitfugftblohighibpxpzxkgjhoobboarrsbwjzwesegmck,425.0,475498.0,5.0,3.0,S,7.0,O,9.0,3581396.0
Oux11930,Fiserv,Ouxxmujxrkmcajtfo,KIMDRMMXUO,Tbswapnylecbtqhaytekbrhxxlxffktbhxcrhananjojdjkdimhbs,315.0,4801.0,5.0,0.0,U,41.0,O,6.0,1987575.0
zry11931,J.B. Hunt Transport Services,zrycclsiwekfeuchqbtminw,uaewyfxlne,EIBAYMNTFIFDIGGGICGCJPATRQMTVVZAJLSFLLRRPUJIASWOWRGEDXKOQXJ,673.0,410571.0,2.0,0.0,U,66.0,R,6.0,1108303.0
Uyr11932,CF Industries Holdings,Uyrbayeyclhxjjwknatrdkuukeoaw,nwaqovxpy,etiejwwnrolsqcsrshzedpvhdywvhsqwebqtsblixddfpyloapqo,690.0,430757.0,3.0,3.0,M,74.0,O,0.0,3009021.0
ZRD11933,Annaly Capital Management,ZRDIYSMKHNQSCRILCYOJVGDVE,OFJREDECCNLG,Plbjxxnsxhjonoujzpqugjeuiwquoypflfzdchzngrdqtcfjwuwetnzwwc,710.0,414789.0,3.0,4.0,M,15.0,O,1.0,2461710.0
gkp11934,Cliffs Natural Resources,gkpsddahlthfcq,Wdnxlgbgbuh,Vjoqhvueafzurkcwhicwnbigu,554.0,240269.0,4.0,2.0,W,12.0,O,0.0,3734446.0
Nqp11935,Mohawk Industries,Nqpauahxpiclmgllmxaf,Znhjdu,KDIQKNRQCFGKBVIRB,804.0,204687.0,0.0,5.0,W,65.0,O,8.0,1431511.0
sap11936,IDT,sapqaqojhekjdirqxivlgof,Kkbzfi,ORRUZEDIMMBJQPFUEUWHVMBKPNCODEUNMGGCLIJCRBXLZWYQV,580.0,28987.0,5.0,,U,53.0,R,1.0,1714088.0
Eyl11937,AGL Resources,Eyleabwuurqbpxqccbwqy,QOCTIJZXTY,WKWRDNYWXHAML,611.0,492993.0,5.0,3.0,D,,O,6.0,2600134.0
WKO11938,Granite Construction,WKOWUF,,Ygceyotmpexahxckjjfqdtadufnoshfwuxofrcfdnomsckyowfcwdllocebuzwhqo,737.0,102810.0,3.0,5.0,M,48.0,O,10.0,842726.0
JWQ11939,Adams Resources & Energy,JWQGBMZFNKREJTSOEN,rlxolpbvyyv,modklzojpce,608.0,496953.0,5.0,0.0,M,49.0,R,2.0,954033.0
EQY11940,Nasdaq OMX Group,EQYUKADZHYVBZQRXW,COSRS,Apbesgdwjlapewujmfqlkmywbzvecjlicufbnccftgcgtbdilapnhaeragh,416.0,188801.0,0.0,2.0,S,98.0,O,4.0,1158871.0
Wen11941,State Farm Insurance Cos.,Wenyeigcf,lwivncc,ITMDGKMLEAKHFNUASFMMLFRQRCNZYIMEIIJVGPMJMJRCSAYNC,323.0,355208.0,4.0,2.0,U,80.0,,7.0,2714727.0
Xhj11942,Energy Future Holdings,Xhjchoeokbloeol,QCIMV,Xxutjylrbrcefdjssmf,327.0,450028.0,0.0,4.0,M,61.0,,8.0,1189683.0
Zwy11943,AmerisourceBergen,Zwybi,UBIMRTS,Gziiitpibnjcrtievxxrtepgqcfphe,311.0,179764.0,2.0,5.0,U,93.0,O,5.0,
SQF11944,AK Steel Holding,SQFLOFBDMNC,JNZZSKOTSP,Ffhwvocooahozuxyqogbplpmipnykcqqtcsbwkzhkogwoaqlwxrrgsezgvfn,845.0,316549.0,5.0,4.0,W,59.0,O,9.0,721695.0
Lqt11945,Dover,Lqtpsdrakhrskhnajuebnvgjtm,TILOW,Unnywfogplqlmmtpgnjbqgrkpsbvt,687.0,370318.0,3.0,,M,38.0,O,5.0,2948368.0
Twm11946,Stater Bros. Holdings,Twmbhkceqlxorvlbblfib,Salqmc,zsqzjioumclourkkcaxfczjhlssdolsbesnjtsztlfifq,842.0,393917.0,4.0,3.0,,70.0,O,1.0,1471487.0
ATF11947,Key Energy Services,ATFGPXUMCRKPPLWRROJVH,npuioji,ntcrrnblttaenxgjyqrjqmngdaklvgtcprbdssswfwmodnpmillzwkpdaoffrl,,294346.0,1.0,2.0,W,1.0,O,9.0,120044.0
Ywn11948,Sigma-Aldrich,Ywnxfbtrhwdboswhusqyltiyfkhvp,Xizclboflku,,,442184.0,2.0,1.0,M,31.0,,0.0,269924.0
Hbm11949,Leap Wireless International,Hbmfxvd,BAIGEPFL,Mjkdqvsqwag,818.0,334995.0,3.0,4.0,S,97.0,O,3.0,3163776.0
sov11950,Securian Financial Group,sovhuqcewyypqi,cvbuww,Wwnmibzgvkkccmfewfqrmqpabafmtgzmnrjiiqnkjztdogefooskefmwlxc,819.0,25228.0,5.0,4.0,M,89.0,R,0.0,1043575.0
qdk11951,Kohl's,qdkjltnjexqyit,cjrfad,svnubqnolsnxwjfdtyrdkkyoyudtsgwowegfkpclhejytjwabdgkpogsctfeihkvisfgddfqeuzttdg,847.0,,5.0,0.0,M,76.0,R,6.0,2682296.0
Ttx11952,MEMC Electronic Materials,Ttxeznnrconljjhfiqmtoiwogtfo,Luhzn,Vqhtiaoneilazpanbpxhdipjwyvzicndiiwqmvnsfexeducbvwtowliwozasesphzsycliuovvbehnv,,9064.0,2.0,1.0,M,49.0,O,0.0,2746285.0
CZG11953,NiSource,CZGSTLAASDKDJQXOHXGTYZFI,IITQXE,Tvcbwkzfozrecvxsbvqrmdwyctikaynqqrgdmukhvchitmzqvpjtqnifahcenccahzcpaawssagp,380.0,287984.0,2.0,5.0,U,50.0,R,1.0,
Uij11954,FM Global,Uijxqd,zxcyxzaqju,BRWFCNEPJNXTGJAKPNLXVWXBGATZLHIURUYHDOOIOQIEXGGKKANRUKBJKEQQOXODVEFBL,806.0,22806.0,4.0,0.0,M,99.0,O,9.0,444133.0
Udd11955,Granite Construction,Uddoxqhhgruayfribfjozpmeqg,,Fuskojbgfgssxaesqdnbjsfewjcmucpgrcvcqdsuexafjzfflkoeznhvgifqbigenrfrtb,565.0,193406.0,1.0,4.0,M,,,1.0,2635687.0
IFI11956,KB Home,IFIRTYH,Wgaemheeuirk,Fmrwjwucuxcalkuoslcipzdb,486.0,302129.0,5.0,0.0,W,59.0,O,0.0,3592177.0
Wjc11957,Dow Chemical,Wjccfzjqvzxyrxynypzawscsiadfw,,,315.0,46978.0,4.0,0.0,S,82.0,O,3.0,
AVZ11958,Caterpillar,AVZIHVPVOAKROJINCXSHBEQYTEMU,wsgvkbndzu,Rciinsdtigreytrytzwnwbcanyuqtlhyrwnaaphecyttp,501.0,110451.0,0.0,2.0,M,12.0,R,5.0,2765291.0
PQS11959,Aventine Renewable Energy,PQSKEQDVKTZWAXPAYMPTI,Rfmlrjoagd,SVMYTKMTXAOYAQXXJXRUYW,539.0,474113.0,0.0,2.0,M,69.0,O,8.0,2623539.0
Sqs11960,CenturyTel,Sqskhjuyhx,rqcktgc,djdvrbvcajrwzzrzldkuymmmcyzoxqecpenyswwrtqlhkgolcaaekfghud,809.0,237110.0,2.0,0.0,U,48.0,U,6.0,2352829.0
Mtt11961,Sempra Energy,Mttupgrsrtawbarqh,xzyfhvfndy,GGFJVHLNYRZEWIXISEMIRXJDVCRTFRZKYTPLQIGXXRCCXPVNU,765.0,17396.0,2.0,2.0,S,27.0,R,10.0,2779187.0
CIW11962,MetroPCS Communications,CIWHETHQHAV,Doldyjjlykx,Shasdcxtjbjndaumushoilkukvsakltsmzxbckgctmqfemzx,376.0,343788.0,5.0,3.0,W,95.0,O,10.0,417641.0
FIO11963,Bob Evans Farms,FIOUTNJC,Holdubtgxn,Tqiuywmskwbmpmocfqjsbdwtaq,606.0,110622.0,,5.0,S,30.0,O,4.0,1962095.0
Enu11964,Susser Holdings,Enuinrkabzfymxgwgihovtxbh,,wgdnrtlpvworddbixwhmkg,553.0,149460.0,5.0,2.0,M,79.0,O,8.0,3203593.0
EDR11965,Foot Locker,EDRLFTJVPTNRPKWCKUTTCKYMPCKHET,Tbjmw,Anfwgolakomqlzqkwguhs,722.0,33438.0,1.0,1.0,U,3.0,O,9.0,2624387.0
him11966,Total System Services,himrepdtcxkuttapyibgujj,POIFIEXZMGQ,Coigporjxugmgktgqmnr,428.0,467653.0,5.0,5.0,S,74.0,O,10.0,3193224.0
Fiq11967,Apollo Group,Fiqsspgxqazjd,Lqfjcuogx,Lhtdjeqaiveghhzjnmckreosqowfkxkgnlbr,673.0,477283.0,2.0,1.0,S,50.0,O,9.0,1577267.0
ppm11968,Avis Budget Group,ppmehpsuihwaabqqydhpiom,Pbwozfcfcp,XHBPIJAZYMGBCQTFQFPNQSYMVMQCUQWXEPFVJL,464.0,405880.0,4.0,1.0,M,35.0,R,0.0,3165008.0
vax11969,Williams-Sonoma,vaxgppqubdaexdjswrfn,BRVRXFTFPZN,Ddtupfobbwhxqgkrjgaylwingwykdtaspviwldieuisrfdgotpbkweoyu,372.0,315586.0,3.0,4.0,W,2.0,R,6.0,1363333.0
ifq11970,Hubbell,ifqjdwiaiak,Itecivsq,lvcbocrxwslagtntjrnu,620.0,262654.0,5.0,1.0,M,45.0,,3.0,2574158.0
Nzl11971,Juniper Networks,Nzlxqqnuweosyhlhjacjyymgrbgf,Hqdwqoiexm,Leiprvvnmyoo,,293199.0,5.0,5.0,M,62.0,U,1.0,3819359.0
Qhp11972,Packaging Corp. of America,Qhpamr,SCFGAZAYQBFQ,HHRLAFRMUKCPVFTDHYTGCNCTEKDXDMRPPDGETMVXJRQDTFGCLV,710.0,446677.0,3.0,2.0,M,70.0,O,9.0,
Ifk11973,J.B. Hunt Transport Services,Ifkwekjpuqxekyhvtkwbpyk,SKPZHPHUX,,397.0,,3.0,5.0,U,65.0,O,2.0,482126.0
Num11974,Iron Mountain,Numvzaqcphfpvyrj,Gemxyjv,,,195016.0,1.0,0.0,W,21.0,R,0.0,1822611.0
OTM11975,Lowe's,OTMOMHKRPYQXEKNAVVL,Oajej,NDRGNEDMQKRHCVJLUQVWFVINXCOSOJLMEIVRHTIULXUFUKNGRESFPDKMVBRNITSMGZU,,336042.0,0.0,3.0,U,34.0,O,2.0,1736133.0
Uuf11976,Erie Insurance Group,Uufhietgkgqdmup,Ikmic,Cnucohrtorqzgnikccnmmfuhdklakjmvuwkjbsyito,830.0,412316.0,0.0,1.0,M,62.0,R,1.0,1730961.0
Dtd11977,Qualcomm,Dtdckzadkauvnrdpfwxmrtbmt,Rhjojhlo,Ekkmpjdfumakobfoeacdnanpfsktlaxlzxbwnwsga,750.0,251567.0,1.0,2.0,M,59.0,O,7.0,3881410.0
QNG11978,,QNGVFPJXKZMWSM,Sowhfihe,Faisyuxaywwpeztgrmyrnsdgyaxrrjpwevpuagzvgu,,390543.0,1.0,2.0,D,71.0,O,7.0,2169745.0
