prospect_AgencyID,prospect_Country,prospect_Gender,prospect_FirstName,prospect_MiddleInitial,prospect_Income,prospect_Age,prospect_LastName,prospect_State,prospect_NumberCreditCards,prospect_NetWorth,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer
ZQD12270,United States of America,,Xdwkkzxmv,D,38683.0,22.0,ZQDNLQCUSKIZDO,WV,10.0,3168123.0,1.0,3.0,W,556.0,O,Charles Schwab
ELB12271,,,Kczopdfsrvey,B,398600.0,24.0,ELBTIKLFNWUROCWAMCQCWOFZWMD,CO,3.0,475083.0,3.0,4.0,S,440.0,O,Int. Business Machines
MQH12272,,,Bfqqdgx,F,33993.0,38.0,MQHRMPHIQM,AZ,1.0,1610658.0,4.0,3.0,W,365.0,R,Lennar
wdu12273,United States of America,,QGHMNRNALUXWRJ,J,50976.0,29.0,wduqelrzmerd,IN,7.0,359942.0,1.0,1.0,S,446.0,R,Iasis Healthcare
Vmo12274,United States of America,,RKWAAZOIBMRLMJXHXR,X,187595.0,97.0,Vmouirxzvcytoqh,VA,4.0,1436315.0,3.0,2.0,M,369.0,O,Embarq
Vue12275,United States of America,,iicobahpngbmvigg,,237527.0,64.0,Vueihgieakfhsgsyszmfevt,IL,6.0,3850672.0,1.0,0.0,U,436.0,O,Cigna
aql12276,Canada,,QFASLQDLVIUKZWT,S,408665.0,40.0,aqloptzxvpzvvmpjsp,NJ,4.0,93264.0,4.0,5.0,M,358.0,O,PepsiAmericas
Oyt12277,United States of America,F,Iqraukkvbivlawfb,V,496385.0,2.0,Oytoqmadzkkxptbgeebajh,TN,9.0,3972112.0,2.0,4.0,S,778.0,,Tellabs
oot12278,United States of America,f,XMVJQUVMMVGCFLYFRS,r,450003.0,86.0,oothnsvbyjz,Ontario,2.0,1783132.0,2.0,0.0,U,456.0,O,PolyOne
gqp12279,United States of America, ,Krtbsgv,,467959.0,43.0,gqplc,WA,4.0,2990001.0,4.0,5.0,M,588.0,O,General Cable
SGD12280,United States of America,M,frmuslfvamijwhfnfpzapmsycq,,320766.0,80.0,SGDFJTQM,NC,8.0,730252.0,1.0,1.0,M,542.0,O,Google
Amp12281,United States of America,,VHDBHTMRWPUXHQZQJOH,A,311474.0,85.0,Ampdspwvellifloogifomqimjppepe,GA,2.0,,3.0,1.0,M,806.0,U,Fidelity National Financial
CFY12282,United States of America,,kfsmwwcmuapugsrqfvid,U,244212.0,73.0,CFYWBT,CT,5.0,3371755.0,1.0,3.0,M,394.0,O,
ERL12283,,,Vtgsjn,,,84.0,ERLNHRJZZPDDMFWWAQKTLNK,WY,3.0,488022.0,,5.0,S,550.0,O,United Refining
ucr12284,United States of America,f,cyhbwndslrqwfeogugi,v,115930.0,76.0,ucrfqcdntxgdyqnezipmitdtgv,WI,3.0,1188396.0,0.0,4.0,,592.0,,Crane
Fkp12285,United States of America,f,ONVEC,,328375.0,25.0,Fkpbeqvmmstzejo,MA,9.0,,5.0,2.0,S,537.0,R,Verizon Communications
Bkp12286,United States of America,f,itplaccxdlutoogkvok,I,253711.0,60.0,Bkphyqoxaqwyxudpjhqcnk,SD,3.0,2185517.0,5.0,,M,707.0,O,Public Storage
Ntq12287,United States of America,,Djzainbfyxesjs,,92046.0,65.0,Ntqltzzmvbhruhobbhqvuajjwi,IA,10.0,1883164.0,4.0,1.0,U,579.0,R,U.S. Bancorp
hlh12288,United States of America,M,HBWOFOMYEOPGTAVKR,,454454.0,5.0,hlhyvevncm,AK,4.0,3082174.0,4.0,0.0,W,589.0,R,ON Semiconductor
Cwm12289,United States of America,f,Orsfdpftdvhxzeyx,j,166188.0,43.0,Cwmfpmgkzjmegqpdbtap,DC,8.0,2084740.0,5.0,3.0,S,845.0,O,URS
Pgv12290,United States of America,,Rfepwfcpvsdjxwjitzctstt,,282983.0,42.0,Pgvkvvrgeshoc,OK,3.0,305790.0,5.0,0.0,M,314.0,O,CC Media Holdings
Ijl12291,United States of America,,DRCPTQWLVKEOOMSZ,,140876.0,6.0,Ijlobglutlxy,WA,5.0,2251427.0,3.0,,M,456.0,R,Avnet
FSX12292,United States of America,,enmunefhqoqq,,241059.0,4.0,FSXZRUBYZBCK,MI,3.0,842057.0,4.0,0.0,M,661.0,O,Kimberly-Clark
QHJ12293,United States of America,,Aexqopkhzhbvanvnutstjmhczzw,,,96.0,QHJDP,NY,5.0,,5.0,4.0,M,507.0,O,Precision Castparts
KEU12294,,F,Flebqcdiimoymzb,S,194589.0,6.0,KEUQMPKJDYZDCQHECHIVD,KY,5.0,2348382.0,,3.0,S,758.0,O,LKQ
Yiw12295,Canada,,Ktbaxnxggq,,55077.0,90.0,Yiwacybfpkioj,AL,4.0,303969.0,4.0,3.0,M,849.0,O,
Lur12296,United States of America,,Jxocswvadrlshpskdhgv,,162651.0,82.0,Lurnducft,MO,9.0,426121.0,0.0,3.0,M,454.0,R,J.C. Penney
ocg12297,Canada,m,RJUXBWWBWSKJMUWYFESYSYPLYAJVDW,,162804.0,58.0,ocgvatakucum,CO,6.0,739970.0,0.0,4.0,M,465.0,R,Airgas
Mis12298,,,Vshzpqzer,k,179308.0,75.0,Misccgsqmoqsj,KY,,944292.0,3.0,1.0,U,640.0,O,Host Hotels & Resorts
kvi12299,United States of America,,SDEIK,g,210158.0,92.0,kvitjosgx,MS,1.0,2697249.0,5.0,0.0,U,304.0,O,Patterson-UTI Energy
Jbm12300,United States of America,,MTISJKRNLZ,,415363.0,86.0,Jbmtltdsuirdhxzcl,Alberta,5.0,2222649.0,,4.0,U,346.0,O,Dover
ZER12301,United States of America,f,Wzvcttxbf,,420836.0,6.0,ZERJPJGXDCHSTAQ,Prince Edward Island,5.0,468140.0,5.0,0.0,U,627.0,O,Advance Auto Parts
Ljd12302,United States of America,,Wntdrpiyiwvlnauphmrnuitg,x,485904.0,86.0,Ljdhrd,Alberta,5.0,1950276.0,,1.0,S,589.0,O,AGL Resources
MHH12303,United States of America,m,krumuubufpnecymvhdphbytbmngxq,,98539.0,40.0,MHHJWAIHFTPZKDNFEFIFGRBW,RI,4.0,1588249.0,1.0,0.0,U,809.0,O,Southern Union
Rfb12304,Canada,,Iesuziijvhoagkoayb,,407049.0,76.0,Rfbssrolobvnuxsnhvkbgyiauwxsol,New Brunswick,,3853200.0,0.0,3.0,,531.0,O,Flowers Foods
Xwx12305,United States of America,F,DQCGDHFWOAVAWTMMMQMJB,,290262.0,41.0,Xwxlzehvimskvzjpewbpfcuyjru,MO,2.0,3906037.0,4.0,0.0,S,400.0,R,Psychiatric Solutions
ehn12306,United States of America,F,pcxhjbzsakgdyi,b,280984.0,83.0,ehnzraspvkgxws,VA,10.0,,1.0,5.0,M,324.0,O,Cenveo
QQH12307,United States of America,,Jhesnpwowlkq,k,408050.0,100.0,QQHWVRZVMJKN,OR,1.0,203616.0,5.0,4.0,M,709.0,,AbitibiBowater
Dmi12308,Canada,f,ymlkppdqzisibfhufxdmuqsiv,l,405529.0,30.0,Dmixbdgaqkpjsisrszwyfvwrsi,ND,2.0,126249.0,5.0,2.0,W,580.0,U,First Horizon National Corp.
avn12309,United States of America,,Yyogeqf,M,126262.0,43.0,avnvlx,Prince Edward Island,7.0,2622290.0,0.0,0.0,U,704.0,O,Arkansas Best
Mrz12310,United States of America,,Npmpmuttydafovajeuofypp,,98860.0,4.0,Mrztvfhytczbtgxkyzk,Newfoundland,4.0,2529787.0,4.0,5.0,M,502.0,O,Ecolab
Yto12311,United States of America,,jgtpjgjowumxzkh,K,37350.0,21.0,Ytoswnkaxafdciuatdgbfqaaudlyd,DE,9.0,64952.0,1.0,4.0,U,457.0,R,
WYB12312,United States of America,,Sfslbqkbeiwoh,D,230290.0,50.0,WYBJQZUDJFBLOSTFIVTP,CA,3.0,3764339.0,4.0,4.0,S,508.0,O,News Corp.
TQA12313,,,uzegaonaehcldsblqykjdnafw,,119956.0,20.0,TQAYQWCANJXPPDBB,ID,7.0,,1.0,0.0,,531.0,O,Publix Super Markets
Mpa12314,Canada,f,Xmwgpzpzjmoquzbevf,K,164589.0,56.0,Mpajjadijftvchjdwiilqvtz,KS,3.0,3880644.0,5.0,3.0,U,,O,Land O'Lakes
qow12315,Canada,M,aouaqoaryufczdc,y,182678.0,76.0,qowlptsmqqmodnifxvmoaujxennbua,MD,10.0,3926126.0,2.0,0.0,D,,O,Delphi
Oxj12316,Canada,M,LJZIUSEBTTJILMCCL,I,351317.0,92.0,Oxjhhsrfnkqjsqctpvvp,RI,10.0,3417605.0,0.0,,M,304.0,O,Lithia Motors
ckl12317,United States of America,,LJIWRMBMHUXG,F,160175.0,26.0,cklrhddldhjotog,CA,2.0,457926.0,1.0,2.0,S,817.0,O,Buckeye GP Holdings
Prl12318,United States of America,,PMNNOMSTLFCNRQUDGIVOAOAHUQCTS,D,294533.0,12.0,Prlrmc,WA,7.0,2935217.0,4.0,5.0,M,353.0,R,
CUV12319,United States of America,m,Zcdimmpyudwvnbbssucydpxmrdpq,,97846.0,74.0,CUVWAXACTHGTESFGIZDAIFGTIULBKI,ID,,934777.0,4.0,0.0,U,741.0,O,International Paper
Ysp12320,United States of America,M,hifwjcuyafkwralv,,335004.0,25.0,Yspuopswhn,KS,,3701481.0,4.0,3.0,M,655.0,O,Freddie Mac
Fks12321,United States of America,F,ITHURFPAGAIBGAAPDK,,146440.0,8.0,Fksolknigjfcoaqzwxvirrzdjsg,Prince Edward Island,5.0,1637670.0,,5.0,S,769.0,,Priceline.com
Ghd12322,United States of America,M,Kvjrpkkibkbhofchuzefehqor,,316315.0,23.0,Ghdftq,VA,,2335832.0,4.0,2.0,M,633.0,O,
Qlo12323,United States of America,,Kesnujgzhvfijhgiboldqilscau,q,329949.0,43.0,Qloxwpgatfrflfatkrzolvbpnpyv,WI,0.0,3956551.0,5.0,2.0,U,,O,Boston Scientific
JQG12324,United States of America,,QLMPOEVZBASCVVTWHOBBV,Q,449560.0,33.0,JQGNTKZDRTMOG,MD,2.0,3483920.0,5.0,5.0,U,626.0,R,Guardian Life Ins. Co.
Qmw12325,United States of America,f,PMKLTBSNEWSOOUROUAWNYTGXTQTRB,,12309.0,69.0,Qmwmxkyqqycmqtnlnhmsfrfbeou,AL,1.0,1518520.0,1.0,2.0,U,770.0,O,New York Times
Jol12326,United States of America,,nkrienwtmhzxxs,,212767.0,60.0,Jolkvnjhdknadenwbs,VA,3.0,3226297.0,4.0,5.0,W,361.0,O,ENSCO International
Txg12327,Canada,,korotn,,67204.0,27.0,Txgxfohageof,AK,4.0,641413.0,2.0,1.0,M,640.0,O,Norfolk Southern
Jnx12328,Canada,,KZEFOWHAO,P,89239.0,21.0,Jnxfe,FL,1.0,1189583.0,0.0,3.0,S,775.0,,Yum Brands
Ktf12329,United States of America,,Okcautpfalcksjcpwtedma,u,232462.0,73.0,Ktfcxtusfyqlsqrfus,UT,10.0,2637883.0,0.0,2.0,U,549.0,O,Crosstex Energy
rwt12330,United States of America,,HAYSOANHSDRNTCVSMLCPSONBAMVR,b,144710.0,99.0,rwttwbmwlofsyspdhvhekhkssaxanb,KS,9.0,2987017.0,3.0,0.0,M,818.0,O,Apollo Group
Dwn12331,Canada,F,AZYZDHRDCZGXVBWVBM,,276109.0,100.0,Dwnmbglahmqdepusrbteguepet,MD,1.0,623033.0,,4.0,U,720.0,O,FedEx
FEQ12332,United States of America,,Tdsoerao,,102687.0,13.0,FEQWDETZZHVCS,CT,10.0,1763040.0,5.0,4.0,U,486.0,O,Icahn Enterprises
kfq12333,United States of America,,MRPIUYTIJVZIUTHDSSLPWTCQ,,286230.0,9.0,kfqvdbmaorgialrpvuioj,SC,6.0,2412526.0,5.0,1.0,S,614.0,O,Source Interlink Cos.
WAQ12334,United States of America,,Kqmdbwlivxbfoadttnxz,H,374311.0,40.0,WAQLYSMVZN,NC,5.0,1967771.0,1.0,5.0,S,616.0,O,Sun Healthcare Group
Yyq12335,,,Ppxjcmbsundhyjvexf,X,340354.0,11.0,Yyqzkqrkwljvqhqtzvoolqksezk,CA,2.0,3926121.0,4.0,,S,581.0,O,FMC Technologies
jpi12336,United States of America,,Anejs,,391742.0,59.0,jpiercitwbmlqjrmxju,SC,4.0,3507757.0,5.0,4.0,,592.0,O,Northwestern Mutual
TXS12337,Canada,,Qxrdpgnoutlnkadeq,Y,234033.0,65.0,TXSHCSDX,VA,9.0,1189997.0,3.0,0.0,S,532.0,R,Dick's Sporting Goods
Wzq12338,United States of America,,Gdipizcexjtbmenpvtehebtwltsjhj,,77427.0,16.0,Wzqjpvffwivslntflmnptdnm,Nova Scotia,3.0,,0.0,4.0,M,367.0,O,Cracker Barrel Old Country
Zoq12339,United States of America,,Vjpsmdxcfdgyejzgrq,,172000.0,4.0,Zoqyuscp,MS,3.0,1118649.0,0.0,0.0,D,429.0,U,D.R. Horton
YBB12340,United States of America,,uirvtpykxpstnuybrnmd,,91479.0,66.0,YBBVAAKXTENFQSASL,NH,5.0,1333706.0,,0.0,M,384.0,U,State Street Corp.
Qoi12341,United States of America,,Vsaahurlpmhuegssyojhxlpyrpzm,,465301.0,94.0,Qoits,RI,2.0,,1.0,0.0,W,561.0,O,Equifax
Seu12342,United States of America,m,WILPKGVKWSS,d,187951.0,33.0,Seuqozk,KS,2.0,2710824.0,3.0,,M,777.0,,Urban Outfitters
Amj12343,United States of America,M,Uczdmjjet,b,329347.0,0.0,Amjctwnyfub,OH,1.0,219055.0,4.0,0.0,S,,O,Oneok
Udk12344,United States of America,M,Uzagiyuprdsdvxobkrli,,395829.0,78.0,Udkcpwc,DC,9.0,1564393.0,2.0,1.0,M,619.0,O,Avnet
xax12345,,,UPNXMAPJZSMASMMOOODPUEJPJTOHDU,,182499.0,18.0,xaxbdgycowuigobgsxksrhmcxdu,DC,2.0,372900.0,2.0,0.0,S,720.0,R,Hanesbrands
Reh12346,United States of America,,Doymbabesfhkmedvr,m,390516.0,7.0,Rehdaubkilu,IA,2.0,475767.0,2.0,4.0,W,785.0,R,Terra Industries
Biz12347,,M,Oqhddebvprlpbohvsq,y,219352.0,58.0,Bizbmjegzgvwkuvpkrgaulriseexdl,WY,6.0,2231232.0,0.0,3.0,,830.0,O,Guess
HLG12348,United States of America,M,Hwqbwwgtshddjikufplhptsnasq,K,201633.0,52.0,HLGNNSPUBSCAV,CT,10.0,1876944.0,1.0,2.0,M,599.0,,Arrow Electronics
Hht12349,Canada,F,PFSCRXQKVMRHW,Z,265623.0,25.0,Hhtlusdgwqijbecehpmuermlhuji,MD,3.0,3644601.0,5.0,4.0,M,367.0,R,Verizon Communications
Nbw12350,United States of America,F,Dirzdsvn,y,273768.0,2.0,Nbwunq,AL,2.0,3532868.0,,0.0,M,468.0,O,XTO Energy
Kcr12351,United States of America,f,vxqnbofycgkiaj,e,349125.0,6.0,Kcrybioqnr,IN,8.0,943201.0,5.0,4.0,S,,O,Live Nation
nfn12352,Canada,,Nqpezukmhpqfvxesm,g,49634.0,14.0,nfnofqdbhvpveoacsc,KY,6.0,3621543.0,,0.0,M,559.0,,BlueLinx Holdings
lej12353,United States of America,F,WVTKPSQ,,397349.0,85.0,lejuppqyvdutxvxieoezhvvdyx,UT,7.0,1437447.0,5.0,3.0,M,438.0,O,E.W. Scripps
Dkh12354,Canada,F,zigzdeydgaxsawftuu,,487256.0,88.0,Dkhjfgwjogetdl,RI,2.0,1855555.0,2.0,4.0,U,673.0,O,Kimberly-Clark
Jmu12355,,m,zroxxdfin,,134758.0,89.0,Jmuffbuuyyilww,CO,6.0,608023.0,3.0,1.0,U,515.0,O,Alliance One International
UET12356,United States of America,m,Nhtbcugpiktuzrqcfl,m,138928.0,85.0,UETHMGVNVGKKFIWE,WV,2.0,3844035.0,3.0,4.0,M,622.0,O,Marshall & Ilsley Corp.
HBD12357,United States of America,F,athixgspqttjeotrukxbghvasedrtx,,468204.0,28.0,HBDXKL,MD,5.0,760980.0,5.0,2.0,M,450.0,O,Weyerhaeuser
CVP12358,,,Lipngrhxiaptwsnsryzbobfdxg,,366485.0,50.0,CVPYJVMILBGZAQAUTJOER,NC,4.0,1447499.0,4.0,2.0,U,322.0,O,Total System Services
Crt12359,United States of America,,XZDFDACNBEPXVNXFTUUGVB,M,421887.0,38.0,Crtiqeneghioe,PA,3.0,3638596.0,1.0,4.0,M,320.0,R,Catalyst Health Solutions
Wpb12360,United States of America,,Xvrvokyj,M,303550.0,95.0,Wpbmybggnwly,TN,6.0,,0.0,4.0,M,517.0,O,Bucyrus International
Rxl12361,United States of America,,Uizoeqlhvoyputpyxtugkhc,y,385748.0,43.0,Rxlecrkxhjohslmzrzmkcjn,WY,1.0,1948905.0,1.0,2.0,S,847.0,O,
Lrr12362,United States of America,F,gtcmkmtoxzpnhlnfo,,275089.0,25.0,Lrrewkquvs,WI,6.0,304815.0,4.0,0.0,M,377.0,R,Goodrich
Bfb12363,United States of America,,JIGRDOPOXTCYBTTEWWWYBJ,j,,15.0,Bfbfkiclawslqrpqpryjaw,NM,5.0,558307.0,5.0,0.0,U,640.0,,Patterson
gpu12364,Canada,f,Hpvtxskyyewoltlhiiyepgohfmkru,,79502.0,48.0,gpuzvvihxpsmfvxdvfvef,OK,4.0,3234886.0,4.0,1.0,U,562.0,O,National Semiconductor
Ymp12365,Canada,,Cmhsyjkkyv,,184945.0,60.0,Ympheievd,MO,7.0,,2.0,2.0,M,795.0,O,Macy's
qxf12366,Canada,f,QUWKWIRORCPWCULFCGBXBMLIXSNMWM,B,232156.0,27.0,qxfspb,Quebec,10.0,2773715.0,4.0,1.0,S,786.0,O,Amerigroup
MIT12367,United States of America,F,Hnjvph,,89307.0,69.0,MITAROPXQQWLQOVACLXQTZBMUKXJO,AK,3.0,1110617.0,2.0,2.0,,755.0,O,PharMerica
Tjw12368,United States of America,M,EREZORHSQMWIQ,,135666.0,,Tjwjdgejptthus,UT,,621973.0,1.0,3.0,U,343.0,O,ArvinMeritor
Noh12369,United States of America,,Sivkkweqpyiuptazbejoymciqlsswr,,323531.0,68.0,Nohroawabnikijp,CO,,1623310.0,0.0,5.0,M,602.0,O,ServiceMaster
Spc12370,Canada,,Qauyrruvaszarsm,,339361.0,46.0,Spcodxaweheidtrg,NH,6.0,776607.0,2.0,1.0,,821.0,O,Hasbro
igo12371,United States of America,M,Xjkomktkvfnlmbpegvsmozorx,,423104.0,93.0,igojjqaufwtuuwkbdutbbgwimcm,AZ,5.0,2625256.0,,3.0,D,459.0,R,American Express
uzz12372,United States of America,,jjoejmnjciqphogemuqzgfxlyix,,44160.0,46.0,uzzfwdgkzcfkgspzlr,KS,6.0,3043190.0,2.0,5.0,S,381.0,O,Verso Paper
owt12373,United States of America,F,crdxqblkslqcjulzfrejfcw,K,70979.0,,owtzvzaxbcumcxfvetxmmd,IN,,99348.0,4.0,1.0,S,590.0,U,
Ild12374,Canada,,Cbakfkatjqwpnl,D,277820.0,62.0,Ildqhogrrfcsm,HI,3.0,3510081.0,0.0,5.0,U,791.0,O,Assurant
PFB12375,,f,Zettvip,,86177.0,24.0,PFBWURMPNBFP,AL,6.0,853025.0,1.0,0.0,M,478.0,O,LandAmerica Financial Group
blg12376,United States of America,M,IMOJWHIRQAWBL,,205337.0,9.0,blgcxpxtlpmegitcuwlicwince,KY,8.0,2285622.0,5.0,4.0,M,676.0,U,"Toys ""R"" Us"
Bnr12377,Canada,f,PZLFZRIBEGIMBZPUDMFZLD,S,,74.0,Bnrjtmuozfubcr,AR,1.0,549301.0,0.0,5.0,W,807.0,R,Enbridge Energy Partners
SLS12378,Canada,m,Glniufudp,r,155551.0,23.0,SLSUTSPQJF,ND,5.0,3029297.0,3.0,4.0,M,546.0,R,Clorox
ELV12379,Canada,f,Hdjhjpmjpdvbbngefbuvi,,,98.0,ELVKI,Saskatchewan,2.0,3389391.0,2.0,,M,842.0,,Pacer International
WHJ12380,United States of America,,APBHBMURWBRCDXAKLDC,,,1.0,WHJOQJCHAKAWGPJPV,AK,6.0,,3.0,3.0,S,337.0,O,Deere
Ezu12381,United States of America,,igbnale,q,372517.0,34.0,Ezucjdpanbooxfotopbhkwtwwrmwyw,ND,6.0,446365.0,5.0,5.0,U,374.0,O,General Dynamics
Fdz12382,United States of America,f,Qrkqvpeblmjvcjtqcjfzto,,270701.0,99.0,Fdzbxk,MA,1.0,3767300.0,1.0,3.0,S,497.0,O,Apple
BOZ12383,United States of America,,OZWYWXG,l,322871.0,87.0,BOZIQIZVSGHANCP,MN,2.0,752869.0,1.0,0.0,D,728.0,O,Fastenal
ula12384,United States of America,f,LYOBFKWYNWHSSGIGNCUN,,193123.0,38.0,ulatwdogwuwmucwp,HI,1.0,3299323.0,1.0,5.0,M,446.0,O,Regal-Beloit
Eio12385,United States of America,F,JUTTNYQTPDWHGCRI,S,139131.0,47.0,Eiohhquxkqou,Ontario,4.0,1687635.0,2.0,2.0,M,362.0,,Commercial Metals
RNW12386,,,Pcnevmpjccvjjaywpkkbjnhufabs,,389575.0,33.0,RNWOJCWXQDBGNFUVHINOHY,NH,5.0,493499.0,1.0,4.0,D,558.0,O,RSC Holdings
iqc12387,United States of America,f,Vyutrlsflfugf,j,124757.0,18.0,iqcguivcobomouakccaszdx,CO,0.0,1524819.0,5.0,0.0,M,737.0,O,Acuity Brands
Uvu12388,United States of America,,Jgguaomvqonqunkeworeobwsdc,x,187241.0,54.0,Uvumwnscwznsbqmulxchbzqhpw,IA,2.0,799865.0,5.0,3.0,M,423.0,O,Franklin Resources
RMU12389,United States of America,F,Qpsvcgfmrdfxnehjqdupbfxiae,,412946.0,92.0,RMUFATWJGBYEOYHYSGCXRLU,Saskatchewan,2.0,137128.0,1.0,0.0,M,437.0,O,Toll Brothers
Qol12390,United States of America,,Nsgyddxaxwyncl,,231999.0,46.0,Qolzvi,TX,10.0,,2.0,4.0,U,,O,State Farm Insurance Cos.
Amf12391,United States of America,,Hszniywtjimdlbtflwntoxoeq,,329973.0,35.0,Amfaebjncwtkwfjcfrtspteqnrp,FL,,3002992.0,5.0,0.0,U,431.0,R,Applied Industrial Tech
Pjr12392,Canada,M,GHQTAGTBNWRUYJHHGQQE,D,83777.0,40.0,Pjrxeklurkyglspikusgxk,FL,5.0,2854988.0,0.0,2.0,S,,O,Rockwood Holdings
RXQ12393,Canada,,trperwisdvnfoq,n,360115.0,33.0,RXQMKEFEPOETWLVWVOZWHOXSQDV,AL,7.0,728117.0,2.0,2.0,W,571.0,O,American Express
Ayv12394,United States of America,,Zgqtpdknjdthxsvurngaobfyymm,s,393739.0,12.0,Ayvohqcisuapmhkklhlcdbxhjbs,Quebec,7.0,2977729.0,5.0,3.0,U,673.0,R,
Qvq12395,United States of America,,VAXWVJQ,,213439.0,44.0,Qvqyveinozoksulnxaa,FL,0.0,2974231.0,4.0,2.0,S,651.0,O,SPX
Msc12396,United States of America,,Wstslmngmhsw,,215466.0,86.0,Mscjcwaopfibpzfdcttwiobf,British Columbia,3.0,1781654.0,2.0,1.0,M,477.0,O,National Fuel Gas
AAD12397,United States of America,f,LGCGLROSLUZCPXABGELP,r,367039.0,84.0,AADBRMFITNBSFYVSDKKAM,UT,7.0,3947222.0,3.0,3.0,S,574.0,O,Legg Mason
Ksd12398,United States of America,m,CTRGPOP,R,414092.0,35.0,Ksdxmkkuzvsxs,UT,3.0,789121.0,4.0,4.0,S,598.0,O,NiSource
wje12399,United States of America,,AVSWHRB,,488857.0,66.0,wjezpkgphof,KS,2.0,1694479.0,1.0,1.0,W,696.0,O,Superior Energy Services
Toj12400,United States of America,M,YCSSCDJMGVTURSAMHNEROPQM,,,14.0,Tojlexcrqrgcesri,VA,4.0,1826295.0,2.0,1.0,W,680.0,O,Amgen
LLM12401,Canada,m,Cwabjq,K,430729.0,54.0,LLMHBGYJYSIFRWMBJTNIFKI,NJ,,713387.0,5.0,2.0,S,439.0,O,
emz12402,United States of America,,ARDURAOGWJCXMLRQHAOEZGL,,344388.0,70.0,emzfuhdfftrurfshbutjjpuk,Saskatchewan,6.0,702411.0,,,M,376.0,O,Colgate-Palmolive
Kax12403,United States of America,m,Fgckfpdstupzcnziibmahpswos,L,353243.0,60.0,Kaxvatuueop,DC,1.0,3262570.0,2.0,0.0,W,620.0,U,MPS Group
LCR12404,United States of America,F,Olbktovupclzolfssmrzyknlxpskt,C,482367.0,29.0,LCRPENWKCHAZWWXJHNQBBQMNYF,CO,9.0,1674162.0,5.0,2.0,U,322.0,O,PepsiCo
Xvw12405,United States of America,,SPNLKGFSEHENALD,H,111328.0,29.0,Xvwzyziowjzhkttt,KY,7.0,2749267.0,0.0,5.0,U,404.0,O,Enersys
KLS12406,United States of America,m,PFVKVOHWOBBJNDBTIES,,258347.0,88.0,KLSMYDGADH,HI,4.0,2044557.0,5.0,2.0,S,615.0,O,ConocoPhillips
ymw12407,United States of America,m,Acwlaixpvgbqvfrdf,e,213457.0,48.0,ymwjeuwbetwubvgcrdnobyqnykh,WV,3.0,3648336.0,5.0,2.0,S,311.0,O,Exide Technologies
Qlz12408,United States of America,,Fcffkxvirdgoi,,279946.0,50.0,Qlzyjplz,TN,10.0,1619437.0,2.0,2.0,U,,O,Dow Chemical
Ron12409,Canada,M,Hnvzpfjucosdgthlns,z,278730.0,98.0,Ronrc,ID,4.0,,,2.0,D,454.0,R,Knight
Pak12410,United States of America,f,Urxtwhbehdzo,,345862.0,2.0,Pakfinjkfvhsk,MO,7.0,3103571.0,0.0,5.0,M,726.0,R,General Growth Properties
zru12411,United States of America,,Yohcetucnpg,,80008.0,32.0,zrumsfthyrksnjzznjtcuikw,MI,8.0,3082143.0,4.0,0.0,,630.0,O,Hewitt Associates
SPF12412,Canada,l,Vmacpuftsjwee,,112907.0,20.0,SPFYIDBVLPLXZSSRQMYLUR,MS,4.0,2350906.0,0.0,,M,568.0,R,Inergy Holdings
Jkv12413,Canada,,Ptxfhdswhjwpevvia,B,456503.0,72.0,Jkvcckrde,AZ,8.0,2329279.0,3.0,3.0,U,661.0,O,Rockwell Automation
KTR12414,Canada,f,Nfdwnngbq,,357698.0,,KTRJERXLV,New Brunswick,3.0,3979805.0,0.0,0.0,M,427.0,R,SkyWest
WJW12415,United States of America,,Pnloulfskkkxlgoug,,161512.0,19.0,WJWUXW,ID,7.0,1523307.0,1.0,0.0,U,381.0,R,Aramark
AXC12416,United States of America,f,njaxixescgnir,,227873.0,20.0,AXCNSKHEXWQQYEARMSQPETOFDOGF,MN,7.0,2238235.0,1.0,5.0,D,372.0,O,Mutual of America Life
Bed12417,United States of America,,WASZCX,I,325506.0,90.0,Bedqdmebfnll,PA,3.0,1277080.0,5.0,0.0,S,346.0,R,
xuc12418,United States of America,f,STGQZC,m,137062.0,68.0,xucwhdypxctcipqzetcetsmafizth,KY,,1193309.0,4.0,4.0,M,583.0,O,PNC Financial Services Group
tcx12419,,,TYFRFKPAAILOFWRGVCLSLLCMSMPSM,,119234.0,18.0,tcxqrudjuscfwbkqzziqxxxvip,LA,7.0,1256050.0,5.0,2.0,D,394.0,U,First American Corp.
HAZ12420,United States of America,,GOUIQRAUFDINMRYXHYAOTZJBNO,,85840.0,40.0,HAZIHXRJGSSAHCOINXGZP,UT,1.0,3440147.0,3.0,1.0,U,409.0,R,Universal Forest Products
Ryx12421,Canada,,Oaaog,,415986.0,,Ryxbchdixwlpaer,IA,0.0,3989521.0,1.0,5.0,M,655.0,O,Capital One Financial
Vdl12422,United States of America,,Spvjiycdrqttjqinfmsozchqjykvwt,z,93177.0,46.0,Vdlqabwdfucyaabcsylxbbjaw,AZ,9.0,87565.0,1.0,5.0,M,618.0,O,Regis
Bcw12423,United States of America,M,nrchqyskvcpoowmtzratdb,,387754.0,35.0,Bcwihxkcwuqgcmfepqnylgimr,ID,5.0,666818.0,2.0,3.0,W,318.0,O,IMS Health
