AgencyID,Phone,CreditRating,FirstName,Age,OwnOrRentFlag,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
TZV5639,1-072-734-9389,617.0,pklexaqxlt,14.0,O,TZVMUJBLMRLMPYWXVGNNDAKEVEUR,,F,jxzknvacgistmgxiwaypbbidtoawfygdeiiqeplqufxyrtqpgihuuhrbhqxckmgjagfftyhei,Dkkbbyvnpnyzgllilsdeiezukk,ppjdwzrw,St. Petersburg,MN
xjb5640,1-577-868-1088,662.0,Aezhdkxspgnaae,64.0,O,xjbvwijkemauafriuzfzifruo,,,fbzeephqvwfzmxznwwsxhpzsccmgvqkuumupidmctpfhyvrzvezomvbaojkxzrooidugt,,jvxvvpmz,Santa Clara,MT
QKN5641,1-253-146-2281,313.0,OFSKP,74.0,O,QKNIBWHKKLOOGJTDNAKMXYAKA,,m,GEMGLEVDTXBHOUDHVGSJYOD,XNEYYBGUO,Uofyqexay,Huntsville,Quebec
Pqb5642,1-535-391-3854,815.0,Xevtkqssqtwcswqrx,55.0,O,Pqbgtqdoqyilijqfbszrztnfvjwa,,f,mppufjvdpwurgomqobhrsotxnamfiexck,WHEACBVQUHBGQELJQRDMRVBWIYOFEXAOFQCGPEROXVIBBCGDBD,Ceqdhszwdpu,Albuquerque,MN
Gfg5643,1-026-859-4232,364.0,Mgxvmmxstnjwcdmouqbfkludxcyvj,44.0,O,Gfgzakhwilmnxftydzwzgevumhoqq,,M,fdqruftmgfhhpfphegvvxailqvlkovfdrl,Epzthdlrgony,OJIGFJRLBDD,Lansing,LA
Guh5644,1-102-010-5210,329.0,Evhfndnozch,82.0,R,Guhxtlchbzx,,,Dktxwstgqsnhqtjuydqfjvonwslvuukpzfmzugcamqsygixsjydrqktmpejierovtxfgaqskpbhmvcq,Leyuvzfmkeosakdngvfyckqv,YBCTHD,Frederick,SD
lmh5645,1-809-669-7896,342.0,uoqqicerrjrxdts,41.0,O,lmhkofinpq,,f,,Uejmnvevutrhiaorjvukigvuvwlmzjkdwrpuxklogftc,gnbwpaftjd,Shreveport,PA
Rfp5646,1-956-609-4341,769.0,Llxkcocjccoptksjxnrwqt,25.0,U,Rfppackocjgiiwlhhjgounizpkaq,E,m,LFPJPBOXWBRPLPPSBTDDDXIAVTGJIOHXMVGPGHAQSRAK,widdrvwitybtnvyoqpbdeekafcphkotbzifrennbhtkyzwx,GJAVITPCPEJH,Chandler,OK
SSR5647,1-815-532-6790,370.0,kkhsbue,11.0,O,SSRQEMTOZBUX,X,f,Njufqvyxlbam,UIEUUFODUJTLVFJDLYZWTGRHVPQIHNATGSKHEAPFVJRDNIBQULDNQLILJWYOKNBTCYKNDGBAHALJ,txgahzd,Hayward,NV
ahq5648,1-087-083-2340,,QBTJVLIDI,89.0,R,ahqxarchyugsonnpsxnmzdpjkwun,Y,f,,Knmxbqhiceqjjww,Tguziaaig,Jacksonville,KS
Qsw5649,1-961-685-4122,596.0,gxbnme,57.0,O,Qswdfiltf,,,Fbtrlnycxqupvjpbkwgkmosihexnzprliusjgmkcgzup,VIKBJWJEYFMVXZRXZCRZKVNFSKCXEPMWWONJMCQVONGALQBKZKFROXUNOCXRAGBQGZXACUHDDWIFKKCH,suxhfvi,Mount Pearl,WA
xfo5650,1-447-126-2190,767.0,VHEWNDIILO,39.0,,xfoekjbxukhsyv,H,f,TBTYCPUYFSLAXNQTHQUKXIATIPMWOE,Sossqgzilrjjxdsuargnulhfpxnsruhlwnzswmnqqluebrlittgmaddl,Sbkcj,Wichita,NJ
Yrm5651,1-130-795-1238,434.0,Lvghcmusar,7.0,U,Yrmjf,c,f,mpkjvurnnqiylviyifkkihmp,onlkybwijebqgrjowdlotpfajffujlzzwjtm,Apqsmekojyqx,Chicago,ND
nwh5652,1-568-252-0994,726.0,Wneifchghmsctsegjmibfptpbskk,45.0,O,nwhqwgmnswzujqftstwpu,,m,skshowrygw,Yfuqipnlivoqntawxqodojutaskrfzstvkjytbluxkllepcollbzfwxdwbjqjbotdce,Zpiqp,Yellow Knife,Prince Edward Island
dok5653,1-164-319-5163,379.0,OMWHSDCA,37.0,O,dokphwbdkovvgjitunis,,M,YWQJHMRRVHHBQMKOPAYDSFGDCKZFOCVVALBQDMQKZFCHCNLWX,htrecorwiqegbvhiilpcaimpgmtiwlhdxrucipbppfgappuohsfrnikxowgkmrqedewxkwslfecqrb,mrhrq,Laredo,AR
fea5654,1-370-785-7781,527.0,LRUAZYRDCKTOYGHVUEGPUFMQEYCCA,93.0,O,feabsxccqjndkzsmmgjpsbb,,M,fpdwlftpfjjqsjckjyifgrvewtyshfdnnctxezdxftamnhyzxtnjfqsowj,Gncvalxatbjxdzykbgccytraqcbvqqppikxpvazeiulizwkzbiojfsmnossnwdmonyb,xysldroydtl,Fargo,OH
Wzo5655,1-432-313-9309,663.0,KAYAYSLSPDZTSWMAGNTYAWHLFIOPVW,56.0,O,Wzolvwddwphdrostkdwehpvye,,r,syaidccosemwujeivuqtimttwogkkgxfwukfeoqxpgrachvugm,AKJQULQLTDXRCQWQSGHEQEOAGNFEEDWLGRBXWLMXFFPADFDJPTDPRA,NAGGURZONIO,Oceanside,CO
JWO5656,1-729-696-0262,426.0,Pxpjfvqlvqdre,97.0,O,JWOQNZRQXVTAOYXJYWHIAPR,t,m,SMFOBFNDGTOIVMGARAJXXCTPBPFUMDONWFFFFFEOCAWNLSFAN,Aqeexva,Ppdnxpxh,Winston-Salem,MN
BOZ5657,1-622-678-9852,324.0,Dkbodzeo,4.0,O,BOZDCPSWMMHEUHQ,,m,YWHLCWAXUCVXUA,gzvskaiwwnaxuorkaqteuvqjfscayjlihdmykcoufbuhwoxyoxpxxhbubnvenpoypwcyq,Rzlfcxmflc,Rochester,WI
OOV5658,1-279-689-2570,441.0,BKYBWTHLGNOR,22.0,O,OOVHHWDKYNFCZEEXDPAZYMXTGRSDTM,T,,LQTSKHGBLDWMIVODEAEVIDIQIIACZZHCXODUCDBZZBMVNEIKGBYVXG,gotokongsutkghojqvn,Cjrel,San Diego,PA
FAA5659,1-375-803-0394,579.0,Izrdtnakmawpyucmdtaoebvutbxs,39.0,R,FAASLQRNGFGNA,M,F,Awklqgvtuostovlowievlticzebqppkneyngmwioudlmwxnjwg,Omvzkkldvwwok,LONLUCKUFDAD,Torrance,Prince Edward Island
Fxa5660,1-492-945-8201,750.0,ftabadwfnkcfrcyfcjcifvjwseh,35.0,O,Fxadiqdvgediplqmlxqulgcewano,U,M,Qduutqucsotrxjswlddtkamoqsscfjfuoigujsonmtvqtbjzjdfkbpjirafgnfavskczwbbrv,Evvepzxtymozuvdptl,bvppfcijuh,Jackson,GA
Nsc5661,1-842-099-1610,794.0,Qsxafwxedcvdntxzqdtkdoajwdbpv,49.0,R,Nscndrdbtqimngmseyaeqhuuynm,W,,Lcizmwumyhssndddcggdpawzlwpiqltayjp,ndbmpwhyatjanroesuzcwhngeffzffnskaqaqguvfjoji,Mmawcez,Knoxville,IA
Yjv5662,1-545-199-8716,690.0,Dfkue,74.0,O,Yjvgxedfuqemnpunaarmg,X,,Eygmuhobrxfpiivcxzaedwbtdppwstciewirghmunndevwdshqznxicuafzzduohuqfmkhqgjbm,sbxkx,wwtbemfrfz,Costa Mesa,Saskatchewan
tul5663,1-348-984-5755,708.0,Tlrjphdnvfn,,O,tuluqfipinbdato,,F,LOMFISXWYRSMMUUYLDVACEJPCDROCNKOHJBULPUSGBFIUEXTAYFRXTVWOSBQTUZMQHXTQPYBBN,Sytkdbzvexomssuitheousiexqqvivhokgzjzjvabaykipmkjphabnsuhpdldlhgpupivmnifduqc,Hxfkkuxcvvls,Hilo,MO
ypr5664,1-463-154-6355,,Znrrugqduxkhukivcyubrgwwa,75.0,O,yprjwsgnaryfdyddwfx,,,Kfprgqmpsldleutnqxuqrjjqhnkrvcfuupxgmsmpxzdlkc,Yjvahuodlbnrxjgmzrtzlxshtgcoyswksezdwvncfrzaqfwcjxyrehxmzztwketvowkvihdx,HHHQEIICKV,Idaho Falls,PA
pce5665,1-268-993-0776,357.0,Ybfcfxrcwauxriwxdd,47.0,O,pceluzbyvelvwqbwwtgcxqvn,,m,,Mozicrxmexmlsqqnhfjhwwrsabmqzefrcqssnlilnayjsbbitg,FXZRX,Chesapeake,Alberta
Ilv5666,1-332-310-8921,414.0,Wmdvxlheyynb,,R,Ilvrghxptzfeotroeamuqkbrrksmq,O,,Gnkzwmmdcwvwsuisqtnlfytxbkvoluyiobohwupccnbfsstwuqaysxi,Mpjniwxflnldpfoamrrcpckgebyudhseevevlglnvrtjkj,Fwdaxpqwkt,Akron,AZ
Eor5667,1-881-185-9873,493.0,EMQRMWUMLJLUKIPDGYHPFJOYU,4.0,,Eorntydyolvm,q,,Tuootvdqwxvdxiwk,Dcvpywvljz,hamfykarc,Elizabeth,NC
Xgk5668,1-857-570-0069,763.0,Owcccnvstwijmqtpbrdewxivonx,67.0,O,Xgkwwcnniogaytfzfbulxzfijodc,k,,Dhsvcmnteaslboswinpq,Fgxfahagtikwlqqbtplrhilcwkzszplll,Lvdahwi,Pueblo,Quebec
UBM5669,1-757-990-0515,763.0,ICOXVSWCYZXUBXBRHMSJZHDVN,86.0,R,UBMDTL,,z,Moctv,RYMANZRLRJUFTNIANFFCRUVFGRSUETCVFLJHBFOLKENCPHQCVOIPNNYSMIFZEPSAYOIU,frzvwfnaemb,Rapid City,DC
Noo5670,1-225-057-6376,743.0,Dthjcwurdp,74.0,O,Noocziskjcffwriwxdjuiatvlaob,I,,apzfusirxuzgiaqogbbgiovsgqpkqpggeorc,xqtzkyxfwvdceoxtffnbbjzthzmganrkarfokewsqq,Xtlckxv,Burlington,DC
bou5671,1-396-118-7641,667.0,GGSNLCJDHTLQPDQHYYSXJDCWE,27.0,R,boukqqk,q,m,Pwxgufvsvdzlxriylwcfxwrkcdiueverbftratlzsldchyaedudlsoennedmv,Iokqegjohushbvvdsucfyalkk,Zgpijo,Gary,KY
WQJ5672,1-879-717-8964,,Ocwcnodbtkv,83.0,U,WQJWLSIAPALXRE,z,M,Lqbgqafbafuakdleefhfiqjkxlxuwpkpvntqopgmghvpczssoscva,Mzshustxjdhxcaqbolqcimmyviuddl,vfdxdxunqcg,Lakewood,GA
Ard5673,1-107-828-1193,586.0,ITZKGDXL,43.0,R,Ardriocfqceercdxorgxqeoifzizm,Z,,hxqwlnxowtlguebpdytqdkhfmfrplrebanmxkcdrurkqnnjclmrvkf,Lnghpqbpgmtdldfdkqxknyijmsxhfglauzmshjfshdbayqxerjhmfvjqdmhtnne,bjrvmhxvk,Waterbury,MS
fue5674,1-774-049-0069,309.0,PNBQMKFCOUQMCO,6.0,R,fuekitgwgnpykmdd,,M,UKICCNUCFSCTYGRRIRQIHJXFLKYDWPWYMKVLNIWBZDAWXBDFIXUFGMMLGCNSJLXJOYUDAWUUZQKC,PEUTJYAIMCGVEQNSGBMMPJYRACIBGUEDTIGYP,Uloow,Torrance,IL
mpt5675,,440.0,Ejulkqqxybplboqtpglkt,97.0,O,mptygvoygawlpxz,,f,Rnhymondiiryvdytuexphgocmjlyjetovantjogxspdlfmheycpgmhopmqwfsulc,Tutxpgovgdkvlgukroefprkpqzelcfanyuqtgzwbghmrtafmvzyqrxjrpnewvjy,Ihxkkdswa,Torrance,MA
Ybt5676,1-876-987-2013,718.0,NBUNVGGNTXFWHKW,12.0,,Ybtqbavpjqq,x,,Sxkqecdahkqgzslq,,Sitjucqibca,Fayetteville,GA
Fot5677,1-845-989-9320,849.0,rxgpaaykjwftddhho,59.0,O,Fotsainw,,M,TEVKWKNIKIGFITDDBIBQSHDSQHZFBHGHHEGEFEYDPQQUZEVJVGJEDEYQGMSSPAJ,DEKTBQOJHMXFWPVUAZLWCIEIXMUSPWNQJEPBYTEGJCVFCTRLEWXYSRHZCSLK,Qopmi,Salinas,NM
wbd5678,1-621-897-0614,727.0,Hyliycnekxqukxcjjbeurhf,41.0,O,wbdvdaulbkwf,,M,,Thcykeriagmklmglbyaalugvwxxi,ihefvnwibshe,Waco,MI
fjr5679,1-354-743-2313,,GMJSQDGIQZJTSDUBDTPXLYS,42.0,R,fjrvcekdarkjesm,,,Trgoatnetbwoudecnadfmanpgofkawxmfhpoytbomtnrkcmasdhfdqiasiroxut,Dumwugopkotdbxtcbsrxbdjunb,Exinimovh,Independence,TN
Xvg5680,1-928-320-0984,629.0,Qdizykpkmuasu,96.0,O,Xvgbjejnddwjxqwvgpay,,,fqatoasxeajpojdfpmpefgclmxjgltdlhpyvytreejlftbzacryubscnioec,Dhbypbb,Lxgmwkgbvsna,Pembroke Pines,CO
Jdk5681,1-454-788-6445,392.0,JPAERE,34.0,R,Jdkbciyiedevaahwowag,R,F,Roynkiosppwffhfxkhefovgjyptokoamsgvrnwnzhlgvibrtavdcztepbjxgctckjgbtfamsgqfiqmps,Ofmfdpinbpukdd,TYRSO,Vancouver,VA
Rse5682,1-928-259-1852,423.0,rbqrmlpuwrksxsj,43.0,O,Rseesfnasqg,,M,VSUZKXEBXSZGBYGKXHPYBYCLCAXXHIBOJTSYRQXCGHEYDYLHISJJ,Vwjprlhfmuxxxlnlvmcnmsmjcyleixqhnmopcqwbkidjyhggdu,Xtkmqjgc,Missoula,ND
ZJH5683,1-847-399-3723,792.0,UEGPDNTZDJAKKBCISJMPDYBVCQD,13.0,O,ZJHYTJDVIDSU,,F,UQNUNCDCWLODHOWEQCRXNJBQPIZTBGOHCATHUVBLNIWYZVK,Lzcobxnnquqsirdsthdpilodtgwlqanfbanrlhjdk,xafyvvkg,Garden Grove,TX
MNC5684,,434.0,PDLZSFNEYKECRNRF,23.0,O,MNCBRHCCTXUTRDYRYPNYAKXL,,m,Zzpzssdbiycnkildygkxkuxqktxddjsidjzksfipgajlcfeqckzgzwhtbpfukdazzb,Nhkkmqvuoohgmcxqhcwcippbdugxruogxatcthceclpkkjkpdaudshfs,CMWTJOIXNRR,Newport News,OR
Wwl5685,1-502-015-2545,558.0,BWIAUSCGDFNCXYGUMLDA,72.0,O,Wwlraipwrwaeniqrntj,,,Vmrkaabijdnealcgtffnolwiwnjezwqzoqwnrkczeqrxxy,Ypoqmbiixufhnlamrwxnyydw,,Riverside,Manitoba
cmd5686,1-536-634-4085,304.0,ANGWRFPPRRZFHEWYPMQQTITGNWAKNC,10.0,O,cmddmzxqtvofdy,,,,tdrmyzskefhtwvmuopbqnlpwfhfdsdqinhgwtpzrkiivylbuhv,Gsnchdcb,Chesapeake,WA
FFM5687,1-326-784-6297,,Pkthqkf,49.0,O,FFMVVXNTQFSQJVPRTMZGNU,,m,IXMIRNGIPOOKLHXAYLWMWJNCHFWMAFVEGUPLPUFMZWOYMUCSQUQPCBX,nmdxfrgspvutfoznpjbnovzoukijvrqpjotlldtucedijgxmvyexhusmnihovfxgeptaupybaa,Lntqel,Regina,Manitoba
ecq5688,1-536-430-8187,478.0,nuspfgrbrlotsclprzuzqtgibhcnu,4.0,O,ecqgshtvqibypppabiet,R,,JPMASFMTMXVBZWYLCPXANLRHLFQQKUOSDTXWSJOGTASQXHORGVJVPZOFZIDINRRYYUSRP,CKUZGMNGQZLDADQSEZPFCPAWNXDUJLYJSVCSZLYVZHCQXHMOYIBOOSQE,Dhwpg,Lewiston,LA
Uqd5689,1-159-441-1426,641.0,Vdoxrilvulamt,50.0,,Uqdxjbtft,,M,Luoudifuwdgrypsxhcqajinjwcpbnfzetqihgzdaonwnjviznplipiqjwycilxbxg,Utubqiizbyyemrjtoktukhicpudwahsjzyswznrdtyoifhlacfvtlyrkvxexgjpsbnztjq,VYULJ,Eugene,GA
Nho5690,1-705-820-3189,320.0,GSWKRCIBFGATDTFEW,0.0,O,Nhodkmazwceatgdjkpriysl,,,Wktecdffapfvoiiqorpimchndinlfgfircdywdhpqaejgge,fcdjsjvqwujutugvzqkwieowurv,uelbjbskpyxl,Charlottetown,Nova Scotia
Bch5691,1-174-257-5390,,Gmwcnkmqrfqohqnccjwdw,47.0,O,Bchsjxhinzevyjmcjikanh,,,Vwgzdhvafflenjasxppzsaqcgijihzneyjqgeyfbxwlrja,FDZLWPZZZBBWJPFVIVZJBWDWPNEWBBBCFCEEYHKUBMOQOOJWCVWZLRHYECLDQROJGKPBKC,Pegde,Fort Lauderdale,TN
HSK5692,1-238-974-3458,,jggvlvaoj,55.0,O,HSKAOGMBDOEARSGRZWIHXNQFKZIYX,,,Uonxgoslehqujlimhkihluti,Bwojrcivejszhbgomcjpbnalvafmlwyhjw,Emcrmutltpdu,Fort Lauderdale,TN
vwo5693,1-157-170-3044,436.0,Qmfgodh,39.0,O,vwovznlyaljnfzyfbmwkdarbxeg,,M,Lsfeelwvmzwcyaeigzkh,,UGIOIXNHMGC,Torrance,ME
Kvi5694,1-328-927-9815,504.0,Trlnzknbcpz,10.0,O,Kvihycxqhmucm,,,Rlohtpwe,YURXTIUGMDBOPTOQBEVTOCNJQSSWVZWMTSUKECXVVMMRIRZRUFXHGQRXA,Uumfsay,Hilo,NH
yir5695,1-993-167-9767,524.0,Qfnyvo,39.0,O,yirvcjxofpbgwhlnegmkheiqvvpaex,,f,BOHALCEOAYRXCIARFWBOMCEDGBVQGNXMIHFSU,gdioisqopyqbbthqrkvemnxxvueucuexlqfnbledlqodkmfkqjhkav,Zqxcz,Chattanooga,MN
HDI5696,1-984-893-0323,541.0,NARCJDDXWEOLFK,4.0,O,HDITTXWECPTBJFNMEOAQT,,,okmgeagzkawwzdewincw,YMXKOQYLSKSDYNJGKVKCLQEUJMLMCWOTJZHQ,tfnizggwrp,Peoria,OK
vkk5697,1-590-276-4607,782.0,Bfsqdiikpuagcukiavbeftr,63.0,R,vkkauhnivehhmwgnosdsl,,,xalamniowinbkiywkfrfbrrzcmkqhbbctmfjtu,jzqlydzotetsax,Xtyqkq,Phoenix,LA
GSQ5698,1-529-512-3141,460.0,YPCQJETTPGHVNPKMEFREROTA,43.0,O,GSQVPFNMVGDAZWOMGDSTUGQNZWLC,,m,QOGDCASINCPFUXDDTNXUVDGTVDWBPULOEWZAZUQZQDNWBHTMXIRALXGAAGFUPKOTZOCTX,Wczdjbicuxicgowwwyrvekchfhsuzmpyap,hqrryeuw,San Jose,OK
PQS5699,1-010-185-7763,343.0,WRGQUGGTTHAQZKNOJMCERNQVREF,33.0,R,PQSQDPHJAMEOUD,,f,FSOUGICDKBDRXKHWAWKBOLPCDYHVHMJTVDCSKAI,QYRXUAWKNVKWIHCOELDWTJOUTUKHYUAKBEMADCGJHMVLEBXBUQWLSEKHPBCZ,,Iqaluit,SD
Ekk5700,1-188-242-8701,674.0,Gqmfghlvvyksbfarskbkrymus,20.0,U,Ekkvspgxrbximdnsvxbkyhqlpnxgr,,,Pynprhugl,Kepktlhhirhmssyooiyphiaunwwzvr,,Brownsville,WA
Gjp5701,1-051-948-8215,301.0,Hbiubragqizfgnpbhgthhzmrnoqhmy,94.0,R,Gjpqyxcgvmpnrsebqse,,,ptxfpdenkljlwjeeyxvcilrzkcmdbzrhhnwuqxobbvuerggnetqlkpcuwmssuittdmnqiqk,ehpbanwgavbbrsypaxmmjvqpvwizutnnulocnlkncleepfsaojmxluvylapdcvjwfqvucxqlw,Apounhd,Mobile,CO
xyr5702,1-519-427-4964,594.0,UCLKTPGSPEVBYMDWFWWRCYSQRDA,54.0,O,xyrcbpo,,f,Prqgvrpenrgthvudkjhuubugamogwuqeqdpmyopgvwvfddzulvsifxujmrm,Cmydxryfdqfwvcnzexzteeegxufeqtyrdn,pyjmasmt,Naperville,NC
AKE5703,1-822-832-4340,728.0,Butujezl,18.0,O,AKEEKZLBNRUIIWHW,o,F,Kyydeiicmqocqojqgprradtbdprmlxlttmobetyzngnohtfaqwftnncydakoyaekthkncane,Tptpdhhzqrujrqipyokjkulmjyxzoafnrnyebomlivmspqtszqwpzmjzqcqiaq,gmghpodlyep,Minneapolis,Quebec
tjz5704,,471.0,Vuumbmf,72.0,O,tjzqtuv,,,UHDNC,dykatc,REHZZRVTBXGC,Sioux Falls,NH
Twc5705,1-100-063-0812,418.0,Hhthtw,17.0,O,Twcesbfwvov,T,,VGNSIXEMTAFCRCEHURPADRABALD,ZZRASWJWMLKJWILIOQXJOLHBHTUVLGYAEA,Xbjuhro,Spokane,NC
Hji5706,1-162-398-9990,744.0,Ouyteo,75.0,O,Hjihkjdvrqplcoqe,u,m,gkafdjvewmqgsiypkevxevcflyhfwlrxaxbsjkjjjcbtxzo,ntbtqdjtulilgyxqeceefmdt,LLICROIEDGJR,Los Angeles,AL
Hul5707,1-214-932-2937,,inmzyafpbgkfjpz,90.0,O,Hulxixbalbqqbpqslltdtd,a,f,qijypfyt,,cgplgls,Omaha,MI
Hcn5708,1-053-963-4655,488.0,Mcvyiriimyvvpmtxxeqfitwm,90.0,R,Hcnzjzjsw,c,F,Szyonbfnjmtvnbtdxfuuajmxtedbn,,Pwbzpgxy,Amarillo,MT
Dyz5709,1-101-054-0208,422.0,IIIJNMKTHPJT,36.0,U,Dyzbrwngiketvjpcs,n,F,WONUKDKMTHENXBVMDKJIGNCXZCPJDOLHMNZYLCSEBTZMLSTVIWWWD,Gobarvsiskauehx,dvqsmdfhlti,Las Vegas,NM
djm5710,1-350-217-3333,774.0,Fvkofsofowfkamfkhrymvv,62.0,,djmfleh,,f,,Dqrizffdpajocdisyqhprgfbozjipsuwwmuwuszcbbmqtfaiukloapgxibfhhfsiluyrqsnbklyqrnv,RVEVTMELF,Toledo,HI
UZK5711,,814.0,SNETOQWOOM,52.0,R,UZKSOKRRXNBOLETX,Q,m,jmduhootmoqrdoarpbbrlgdweuadxllydyilisaumuuhohqxjaurrgobkalinobni,Qrxkyhmzycibmglrbdaskxqqslifinzgvvhdlnzhwnwgcsuyl,Mvhauiqgwqca,St. Petersburg,SD
QGV5712,1-072-087-2861,742.0,rlgxklczifnz,79.0,O,QGVSATXSS,,,smsdmjgqetgcmcrhsazxxdjffuulapkmsmecyefmunddvbaasgiloghjlrfmpcbmttwihuoafuji,JGMXEIGFUPKYJNTU,Hqmsad,Macon,AZ
GKY5713,1-832-236-5619,619.0,whoqjrcjffvxhjrtygcxvcfbpm,54.0,O,GKYKZLUKQJJEGRVVZZS,,M,Bmgrvlkrrhevzmmorqyarehsialjcilxjzcogrk,,prcnzna,Fairbanks,WI
PMG5714,1-796-092-3556,785.0,IZQNNUBDUOTMPWCSBN,40.0,,PMGHFRNMLCRAHXUJXKCYSND,,,MZYECNBSGFSHGZIBPAMLIBVSAHHSMJACNKHF,HSEOGHASUEAPPQKOPOXKFXRMIYFBRHBQCQXWPMPZPAHMEFDFXQGACCFCLLSJCQTHAHEKOHEAYCX,Imbzn,Oceanside,IA
Mes5715,1-601-011-3202,491.0,Httihcvfvdpsy,51.0,O,Mesdmzorc,G,m,,Zzeieoepdfncutyojmrypjfswrlwkigyxfuovcbhogmrcaybtdpwa,Ppzuqyz,Philadelphia,Saskatchewan
Hde5716,1-952-874-2238,428.0,Kefvecrxlgkglxqlblquhl,11.0,,Hdehadvymtxabcmfoom,z,f,WMRIQNGALOTNTIUVGOALJHYXMJXIVQEWTIUFHOIDEQDAEXUUNCCUZTQYSEOEVAMRDT,Iomowjdp,Vzeqasscb,Lancaster,MS
Ccf5717,1-685-683-1626,706.0,IWQAXROC,19.0,U,Ccftgdumllgmhemvuztplbhmehhbkp,,F,Ddgebnswhftaotbctz,VDOEHBENYWVFWNBCHLD,Evereqbey,Rancho Cucamonga,Ontario
YVK5718,1-005-247-2918,850.0,Ddlfxcpiyrghwxecw,100.0,O,YVKPFFPLTNDIH,Y,I,vkjilaaponlkuvnwo,fdzrwetxxthgxoaltbbkwxyeiktsljdjbpsddmgunozpqgamxttufcxz,lyupjw,Winnipeg,CT
Uch5719,1-093-075-5837,750.0,Vwuctduku,96.0,O,Uchargqacbh,x,,Ubabfnagzkdsqnxjzgyhppqbvrefplghqvmph,Ilremgngjrhzuqzerjclhbujnuvgnjvgiikpmvsqwjimpcplagtmnrqxorgc,Wjfmizrjncvc,Amarillo,PA
vat5720,1-730-353-1270,476.0,Iotiaknf,100.0,O,vatad,E,,hbhxohruskzckgtpy,oubitosjfjfpwjkbwntuorjcplnwvsrkoaeeqfijylvfboflmwavzjdcvudpvplvvjorpeujumzydkxy,,Anchorage,VA
Efi5721,1-287-815-2045,810.0,Wjftkxigzwkfxjqviwcjlgvvzesil,36.0,O,Efiiukbnwidxwbhozpnsfcflx,B,f,,scqfmoogfxkqzxlvxvtfmialcxfrvowpgpxfhgoccdnaxebuz,Wsinninjcuyv,Santa Clarita,IL
avl5722,1-924-239-7513,,AGQIKEGHCOXDW,72.0,O,avlgwumjhr,,,Tbusispuwzhebamtdgmgrtvxhbhkiqgqflw,Kiwnlyqnrawisfmewtauvswmldpuqzfwyfokucfaflpmmovpcfemyocvf,QVVWH,El Paso,MD
Egi5723,1-366-563-4373,423.0,Nkzjrjg,87.0,U,Egilxhnewrctsdqlgvfuiwmosv,,,ZPBTMDEYQKTWGNZCNPDDIUOFSMMXPOWTNHRZUFIAONVNVQHDLPAFZGYDEPEHMLHQWFIVH,ghmbbukdvbrenutuolqjnemyueqqaycikjxashjghbwilqzjvmtaggcvwjxvmcasxzulb,JTTIJNLPV,Bridgeport,KS
Qnf5724,1-325-462-7272,841.0,JIWTRRJRH,71.0,O,Qnffir,,,JYROCJICGXHAVYXHDSAKRMJCCIJKRQVMPQSZJBLXCDDGCAMTJWYUDZPA,SSQMZBAAWBOUFAYNDSGFRBOEDJFIQFRKQPDOALKKXVGBYGZQADLCABWGPXIULTLUORKUCDLIRG,codexe,Biloxi,PA
Lhd5725,1-862-582-1674,838.0,Uqxbywlktqvoqdqmbvuiloaoxlqyai,,O,Lhdfvjj,,,ATRLXVUWVYMTMI,IEGMUDZJPIJTNU,Gbqkwvi,Lansing,SD
Qgr5726,1-437-327-9308,329.0,EWWUGWNLN,24.0,O,Qgrytkgcbquxto,,,tikvpqeywxwwzzxidkhabcvxnsaptbnsnguauhlnyfifyrpbsqoygsv,Ojhxuomjgajpgxzlwupdomnnjarkqlyybobdppuuyhkmkmolkepwqofnqb,Vkgmvdkfrmv,Frederick,Alberta
Wpl5727,1-817-078-8020,403.0,Lixelqavfnhrjikiatnxadbjzkvw,40.0,O,Wplfqgwfiruaobmivfbrnk,E,M,edvccmrurkreengrvqtasudevvcl,VTWVVKPGS,Xhuivx,Allentown,NJ
jjd5728,1-299-268-4362,687.0,Osbmokdkkkaot,100.0,O,jjdflsvntjucp,,,,Kjwyazv,XXGDEKEDSD,Erie,UT
Aud5729,1-191-215-8504,383.0,Czzhm,12.0,O,Audpnidwmriztowwdnszjbevr,V,M,Wyeiosodkuwfyewpurlganlhdskfeqkguw,,SVHUWYCRZGWE,Saint John,OR
Irn5730,1-547-095-8022,502.0,QYMCQUIILOCUCJTQKETFYWHVO,63.0,U,Irncpeaeqtojtfjrkqyxtflharvrzb,,M,Eswlenarertlcmyplrndnjbobpijhavnhclakbeomtzpimfrpbromgzamqmvuitt,NIUZCQMNPAAZKMJBOXTDSOCDGTPIVGBNDGMYAI,Egxdmyo,Warwick,MS
ouk5731,1-172-345-5549,676.0,Bcziustiklnqqtauoivvfd,37.0,R,oukxlzwlkwquuynotwaoytjqkyt,,m,Famuadarvzmxcqwszdei,Vpokbuyeryvhmkbmlhosbiquscwlbqrtahdzpcolbswojkosnhvpugn,Mumuc,Independence,MT
Hlk5732,1-139-465-1622,481.0,Rncklzl,25.0,O,Hlkoqafv,,,HBLSHATFCNNALILZSMGQMEXTVSJVZIIQCVHRMCEIBLDGSQTJAA,buwunjcjpffawmjkzgrnfnnmuvnlqinnbumtqbhekydqgqyvokfnt,Frgjr,Brownsville,Manitoba
