NumberChildren,AgencyID,MiddleInitial,CreditRating,OwnOrRentFlag,NumberCars,Income,Age,NumberCreditCards,MaritalStatus,City,State,FirstName,NetWorth,Phone,Country,AddressLine1,AddressLine2,PostalCode,Employer,Gender,LastName
3.0,pzx7875,Q,501.0,R,0.0,207454.0,9.0,8.0,W,Lancaster,NY,vuihrbjqfkwqy,2855254.0,1-103-066-5056,United States of America,Siutkdwlhjrexxb,Jwmumxmpmphtnblwgmfrfocgrunpqskkgrbfocanckyctza,DGHNEIP,Loews,M,pzxdjoqjc
5.0,Znq7876,,,O,0.0,145543.0,54.0,10.0,M,Spokane,OR,Krxqe,2381485.0,1-287-844-6042,Canada,Avqybjbihisvqveracnxaqqnajmwezhfbzcdsmwqfwnfpnmkdepasjch,Uxyrpzvrrjmeasdztytqcculshoxhgrfpbdrsncygexglbbjxziniuvaul,Zrtqyvkuoh,Idearc,,Znqsgmn
3.0,Fty7877,,645.0,O,3.0,430752.0,79.0,3.0,D,Augusta,LA,TAIRRCXXRWOJRP,3621231.0,1-124-039-8872,United States of America,Oaswogszzjucsksfidrzmnecnpi,jdmdbbisppnzkcmqkzbpw,,Loews,,Ftypppxyb
3.0,tqv7878,H,783.0,O,1.0,203884.0,22.0,1.0,U,Halifax,Newfoundland,Azzvgce,3366913.0,1-243-980-3130,United States of America,Npcbegtuhiehvfzjeumlfi,Shylplyvdmcumddwwxdmlcacfccuqmqwqnjdzn,Lgxqsuk,NTK Holdings,,tqvhkrbjgq
3.0,Cpf7879,,646.0,R,0.0,357917.0,,5.0,M,Miami,KY,dvhctlymkwvekf,,1-763-235-5180,United States of America,Oxqsmzocrdcvgbyxe,HNHEBPBFOWQCJZDQHZYQSTSSCXKAXG,POARLU,Ecolab,,Cpfkgmro
1.0,HHE7880,Y,429.0,O,1.0,59041.0,57.0,5.0,M,El Monte,MT,Bfbnghedeiuwlrkwzbnya,,1-602-584-7562,United States of America,WWWEOJTHMDQAGFPHNCCPINPYVXNVRPID,Nokpmfteedsjkenkthtgmjcquikgnbuwoakwhkllwtpnwlljjrvenpcaanyxeqitmutjmjhixvkc,,Constellation Energy,,HHEBMAOTXCMHHADRMBTXXLPT
,Gkw7881,,671.0,R,5.0,440657.0,73.0,8.0,S,Springfield,Manitoba,Pssvpxmnxzlzlzedabvrg,3689007.0,1-985-663-8604,United States of America,xwfnbghvzubeljuckasdjjtcnxotjh,KDSCCTAYUPXTBSCNTMJRNFZEGLDUAESRFIXJZQZPFAGTJYMEGAKTFFPUWXQJ,Vyygfdjf,Owens & Minor,F,Gkwjrembbtjrezbemucxl
0.0,rfg7882,,416.0,R,3.0,152922.0,42.0,7.0,S,Manchester,KY,Sglyr,2839770.0,1-224-594-9781,United States of America,ZGPUBTNIEUQDDF,DQKARXWRADTCMQLGTOSZMMAYSDGIYDUBKT,Asbicmvyabvw,Coventry Health Care,,rfgbsgno
4.0,Kfp7883,A,340.0,R,0.0,375311.0,33.0,3.0,S,Warwick,Manitoba,Qkxfqxkayacxxaoynjfpmr,2797542.0,1-048-255-0392,United States of America,Zfoagiqxqkthavikmgcxkw,zfenvemekgzedkgchawmztokktnrbskvkyptxweekqvsfannpvsliodravry,aesbuumzqqm,Casey's General Stores,F,Kfpakqvozvvhnc
4.0,Wej7884,,345.0,O,3.0,326382.0,51.0,,U,Scottsdale,NC,Ogdsnm,657646.0,1-994-250-5987,United States of America,WETQDSKPDNSLQNJRFOEETEHTVNRLZDACIBEUOTGNNNORWPQNKLXXWAWWBFIYGJPYOTKVDXY,xhqououeujwscxcthdowiqkwtbkcoxyuoxbmingaoffongujngqevyxwjyxtginjgk,JFGMCGWBPD,Embarq,,Wejxbrazfsnhlqedliqybxf
2.0,XBD7885,F,475.0,O,1.0,102543.0,86.0,4.0,M,Hartford,British Columbia,Gsrrfpmodoxueojxadjaxiaasxojof,300475.0,1-752-387-8618,United States of America,ETCCFEDNKSNPRJXATYRDQLOKDLXRZJTIKLHVQYYKSS,ueddwnzmsoshfhd,owklhjpu,MGIC Investment,M,XBDVIEFKRRJZUHEZCWCGWTH
1.0,kdp7886,K,510.0,O,1.0,8999.0,60.0,10.0,U,Syracuse,NE,EOOCWUEJLYWCRQIUTAMRZQCI,317213.0,1-336-761-2623,United States of America,Vqixcjmmssxzoshvmoh,byziijxxisf,NNRWJCG,Campbell Soup,,kdppm
3.0,QJU7887,O,821.0,O,0.0,423210.0,52.0,4.0,M,St. Catharines,AR,Yuahsjrzxesdwqkr,780316.0,1-673-756-4923,United States of America,JLNGOFUVJSGPLLKSORFSWEHLFUVOBWXGZFJDXSAEQVYUHHDCEZCPHKTOANTSLSHXDSRFLNLRQWETNTU,XESLVOJZNQNARTFJVOFKOETJGJLBGAZHYVIHZRNLZXVVGXINLSUMIYOEXWJINYCVAQBWLVCFB,btltcfi,Idearc,f,QJUCEWOCYFVAAOXAKCFRPMXOKDP
1.0,Nyz7888,R,455.0,O,2.0,252935.0,22.0,,U,Victoria,AZ,vqaizzbgmhuhy,1287221.0,1-539-338-8755,Canada,Xlsdzehoykiexcntxvgwpklcqfpsltcsdgjewxqsiqtduahinocngjarcqsxwuxlyrvmldbfqndt,OQEQFVCIUFZLRPJTEBO,QGSBMCXCYGM,Nalco Holding,,Nyzlxdbussfnsvctrgumoegmidnc
0.0,owf7889,,492.0,O,4.0,,99.0,4.0,M,Oklahoma City,ME,YJAUZRDHDW,3763532.0,1-701-246-6780,United States of America,bgdkwahikqrebhjurieoopnlagiyayhyvztsnrmicoltrxzkougwhefds,Rmegtgpz,Qydoxenszb,Molina Healthcare,,owfzgqjxsyponidsw
0.0,Fon7890,h,563.0,O,5.0,344133.0,92.0,6.0,U,Inglewood,IA,Lxwjudwtvnsgirhvfhwxqcq,2470297.0,1-105-287-2906,United States of America,Vfsfyqslulgrgssqvhfkxunwyhbdaorfnahewaotuczuloxyltmhvtvslgabjfgph,Vurykljtaswvufrtqpaogiwcmlctapiapcjmnuwcvlkheurwejamuaftjnibyzkkr,Gonyap,Western Digital,,Fonrlbwyctpvqliyyqqhmpia
1.0,LHB7891,,358.0,O,,476719.0,75.0,9.0,S,Cleveland,British Columbia,nxwcphszaffkrtuvqfzekwxa,1005779.0,1-066-105-2383,United States of America,Xqsnaftoxpapclfoizvovxtutwfcfzwwypdqrxlixzkmxnxi,BAZNH,Oxfgfmpq,WellPoint,,LHBMOWKDQSWCWYSFZVSXELMXYFKCU
2.0,Zps7892,,754.0,O,,340848.0,99.0,0.0,M,Erie,NV,VVOLVBVUTJOXYASAGDWYQBV,3636355.0,1-888-677-5979,United States of America,Eujznhplhdtrxnmgpxflknmru,GIYVXVYWTCTMPEXQNDNYTWXHXNJNKZJPOCZGULAAWCPZKEZ,aooke,,F,Zpsadlvriuewdawdkgfapwlkj
0.0,INX7893,,773.0,R,1.0,67595.0,30.0,5.0,W,Las Cruces,MS,zyfllljfuwlqhtperwbkfgv,2881527.0,1-629-616-6366,,Plysdxcwuumpxesxiigycpqpygbdzwwynztgqsalyeerluppkrtkwztvsebzdfuxxoejling,UDFTSEEPXHFAFYVEUZMHKMJR,Azckbkb,Whirlpool,,INXBMCOJHSMMAESQM
,Lsn7894,,784.0,O,3.0,65319.0,45.0,3.0,U,Portland,OR,mfktkzvogdhorknelkxcvkd,433677.0,1-512-964-7715,United States of America,WPQIFCLOABBTPQIEPDWCCQ,JOAPSGWWSNBWCMTGADBTQMWVIZHCZMMSCUUTAAPYYNKMUCLJPSOIHPB,Jiqxcqdipuv,Plains Exploration,,Lsnckacqedklvwjmt
2.0,WSD7895,C,523.0,O,3.0,110011.0,21.0,,W,Grand Prairie,MO,ETRUMPVVBOSRCRSVESAMVO,1299931.0,1-522-191-0965,United States of America,Ljsvkijzrssfoqpwfyvhkuesuxjyvbaexqigz,JAEOCFSPPHENSSHOGUBSBVJKPPQMRAJJWGHLEAKNFASWIMCGZRHMSKMSQQBWZWKKETNRXRJJLFGMCJG,yvfomkinly,DirecTV Group,M,WSDSBCFFDRWSED
2.0,Dbf7896,,314.0,R,3.0,451614.0,48.0,5.0,U,Iqaluit,MI,Lxvrxpkqwfgdbero,,1-562-988-5731,United States of America,EWJDISWPIJZASLRCOTZZJMTERAOMGFKSLAPMAGIQXRTXISBEMZINNRBMP,Znchjfwomalvtmimcn,Xkvkbwva,3M,,Dbfokkqjcsirqsgenp
3.0,LFX7897,,373.0,O,0.0,192175.0,26.0,10.0,S,Oklahoma City,SC,Orpngehrvphzdxkkvkpv,2117082.0,1-583-320-6359,United States of America,,Nnlhgprrpymweohoarkaqcqugkzecypxmqqsaicsfgjwpcrtygzfizkxlbfyn,IHJKRXFSQ,Cardinal Health,,LFXSIQKBVXMMTZLYEOQKOORXDCMZIZ
3.0,xqp7898,,345.0,,0.0,412689.0,70.0,5.0,M,Brownsville,MD,zwooptawtzsocloewymwjpws,2212262.0,1-568-189-9048,United States of America,ZLQTYBQMAFJHYMCOMMMFNOTFMLEXYIGUFSFAIETGWIBHTUPI,Jdaomloeixvgdxieinyeovkjlvoxsduggwgubwnkhrnnrlsmzsysiqrqjnjxukfqk,Tzkuauut,Activision Blizzard,,xqpqogbpgkvwwikoohot
3.0,Kun7899,p,,U,1.0,220347.0,22.0,,U,Independence,NY,Tuhaafkmakkvicexujaagsf,3147795.0,1-869-293-6863,United States of America,Nmdtltowkwxbudeihjdqcmdbtiadtzc,XQSONJJQHEKTMNAWKDSNRSBCCPOQACRISGHZBBTFTOTONLUYTPVCBKSUJKSTBAJVGHUUXL,AQYJBWQ,Pantry,,Kunkciwzwpihwmjjmlqfbdrbwu
2.0,Eou7900,,774.0,R,1.0,295061.0,21.0,9.0,M,Mobile,WY,GLZOSXKV,2081696.0,1-766-759-2179,,Xyhptmclfgefbkvmg,yxktspvorpfffiomwhikmbdprzqkjedriwurqtfulmkzedkistbwurojqsztearucjcriecanhhczv,fvcnwmd,Centex,f,Eoupkduibzzukgqxgich
0.0,ZGL7901,Q,768.0,R,3.0,146431.0,77.0,8.0,,Austin,LA,nyhlacgxbpiiwekf,3895241.0,1-512-428-8707,Canada,Iujqhknpipyinqmgjogjwtasqbrofoyexkdzpfhttjghqp,Luhbradgmwgfcqpfoovhuddgwiadqyuoawailjs,Owsmcnhi,United Stationers,M,ZGLRMJHSMZCJCQEWMRKWEAP
4.0,Rir7902,N,813.0,U,5.0,353114.0,94.0,7.0,M,Mount Pearl,Nova Scotia,fyanurmtawfifqwvrpth,2628656.0,1-302-297-4891,United States of America,,Ntdhkwpdkonjbsevjgaqijdlfgdbiyvrwzflxoopjcxpfenhcteybqsbdaeilsvhsolqqg,UDVBQETOUHQA,Ryder System,f,Riruuvllcbvgvlcrytieefpk
0.0,wqy7903,,433.0,R,4.0,457831.0,88.0,6.0,U,San Jose,KS,JFNNELSUDQXESNBTOJAPM,3275612.0,1-332-033-5429,United States of America,Swgdrybfxbqkmqixgqdcutrzsmjynaookoxw,KUOQVOWATRRVLCBCOMGIKUDYFENIATOUQFIIVAQMTLNMSNLYXNCYPHHNJQOWODUROBYKVQRQIEWRREP,Tjssbiu,Warner Music Group,,wqybu
3.0,yeu7904,,488.0,O,,216328.0,77.0,3.0,S,Warwick,Quebec,yqvnawqel,524281.0,1-287-043-4893,United States of America,PZFDA,Cczopvhhrxbtnlmfwyhn,Mjhawshw,Texas Instruments,M,yeuyxgcfxufxg
4.0,YCW7905,,,U,5.0,219123.0,65.0,,M,Charlotte,WI,Esjresonrdjxrzbgfuqx,700154.0,1-792-014-1918,Canada,LTLLIULLNWJNQIIRKZWXYURHBMLNAYZVHVYRSBLBMDSYDPKFZRUQPEIBQRGZHDLNBJLS,BCPNPCNENQCKHNJMMRICUTQN,RDEMLHTRFPYK,Lowe's,m,YCWFQWQILVWHUMQXHCEZVKHCP
0.0,Fxr7906,H,580.0,O,3.0,271779.0,81.0,8.0,W,Mobile,Nova Scotia,Jcpfjlrgotqshdazdxmwoqw,2725260.0,1-026-125-7995,United States of America,Dnroqlhqdminynrachfhfexyvikxgczknmfqhfywvaefmqlawjtrtekganffipilymv,Osrilwcuivjtqjrxupfetdeszllvkupgkhmbeshzrk,pjgao,Jabil Circuit,,Fxrqyedfiiphldwwsaibcfhkwj
3.0,Lmy7907,,723.0,R,4.0,20593.0,12.0,,,Sydney,MO,Tjwmmvjjpdeaxvmhdlisyxw,2657344.0,1-062-842-7216,United States of America,bprasr,Utsezxvfgaycwubuvtbbqisgmzlfnchatxjipkiequkxsgvlro,Akmsvphefm,Reliance Steel & Aluminum,,Lmyieyqdgvcstenlgbwhpbgtc
3.0,pan7908,,804.0,O,4.0,25434.0,17.0,6.0,S,Oklahoma City,KS,gpqbb,1331718.0,1-056-149-3559,United States of America,,JZQPDTCCPJQKHEFTUOFZNJUWQFGJNNEM,Qybaiijz,Wyeth,,panpxjiq
3.0,Phn7909,p,499.0,O,3.0,386293.0,,4.0,M,Peoria,NY,Lmcrwvysclibvcm,3809227.0,1-234-265-2699,United States of America,Ojcntdvkzusbjticesclziugakeatjfpbxrwqkwktkgifpccghrbgwb,rvgvmzeoismpxumntoqinloutijjuujuto,VQTQJHFTGUF,RSC Holdings,F,Phnlcbpaqbsjage
5.0,Qxj7910,,609.0,O,5.0,383223.0,68.0,10.0,M,Toronto,IA,Xnvxresdvqjhbpdxb,3395139.0,1-261-891-0099,United States of America,,Gtvbo,KJQMUNHHKQ,Ametek,f,Qxjgenyg
1.0,gnr7911,,745.0,O,4.0,177160.0,46.0,7.0,W,Fort Wayne,NJ,Caqtoamzsaehgjvulmmeadj,2413564.0,1-466-757-1291,Canada,Gjxkmoivphuexxeqbqqlidyieithhd,Cvdttynviwbtvezwgtkokvvctpchloyndpeagykfxawbuckwetwdvhgovkbmvvrwvbvtygxcs,jvjcgtehn,KeyCorp,,gnrgksp
2.0,YFS7912,J,,U,4.0,207177.0,11.0,6.0,M,Kitchener,OH,Hfhozsumjnfdjksffywdejyduahieb,1218281.0,1-794-350-9050,United States of America,QZZPVAEASLSJXHRRFFXVPJJRKCWUOOSNGFIYKAJAZBVOYMCIDPXAFBV,kgrenupiiejkchwnptnjlyhzxxmpns,Myzipngml,Ingles Markets,,YFSJHBBDDROOBGHUCXVZPIW
5.0,kmc7913,Z,575.0,O,3.0,378510.0,55.0,,S,Mobile,VT,ugreadsmyyzflhraopczm,1501110.0,1-407-417-4636,United States of America,SKOHRHOBJVQYSQKGKROWWOOAGYJTOZUCXWIVMCWCCTXBVIMKFSUVGDTH,ubwpjekdliiaiirkwomccfoepmngoukvajtajsdgfxlwiugisigugy,Bamrstb,Smith International,F,kmcwmjeqtucbjonu
1.0,Jve7914,n,468.0,O,0.0,39969.0,80.0,10.0,M,Henderson,Alberta,CWDYPFHQLUUWQIBRDPXCFNW,3510096.0,1-413-798-8740,United States of America,Outbpsofzvvllcxocdjloxmbaeoijbgiuwwsilwytvoqdidaoskndolshurnaxocqatemlxtbgkligfc,Wfpsogdaulwoaewqttymplfbiymruobnvu,Krimsrswlrzr,Trinity Industries,,Jveolosdhwigoy
5.0,HAH7915,b,543.0,O,0.0,126133.0,20.0,7.0,W,Casper,NE,duoqmjonqbichgsqwsaxomykkw,,1-693-514-6735,United States of America,Iovmordzsewiippemxxxfqbojldimrhvhid,Peakucarebkqqowcxyjwsuqbpxkkgoddzbikxxxrmhdceqotjbvnxmsacdxlhizkj,oapsimceir,T. Rowe Price,,HAHACMBLMSH
0.0,Wzi7916,,313.0,O,5.0,354032.0,58.0,9.0,U,Macon,PA,umirygydvvkkekerszbnhfqkeybn,1465068.0,1-676-265-1012,,HHUXFDBQAUOFNFMYHIUCXTKVZAUCUOMPXSMGSPHEKROPNK,klczhzwofgxorfxmkkvnuqpydwremqspayihjzcubwdqhwjttsrluaxlvwouvd,oorpdfvrd,Steelcase,,Wzikriwnntdbqzilgvtlsewam
2.0,doi7917,,710.0,O,4.0,393358.0,33.0,2.0,W,Savannah,HI,SNKXJGTQRWWQWLMOWJJYVHQ,,1-465-904-8392,United States of America,Atvzcyljdextktcuwjdacr,Qpwsepjuhbcxdbldbdrumxqzytrtgaqxdnuuxfidtqkafxfjcgyctvesyefo,Mhrkuraadkb,Energy Transfer Equity,m,doiwobekxvqcyswbc
2.0,Jqy7918,w,320.0,U,0.0,360080.0,60.0,8.0,D,Erie,DE,NFYRMRREIKMRNGBHWAHE,3868349.0,1-541-422-7984,Canada,,Dcfdwrhlupetlrcgpdjcpwh,Fqkhm,3M,,Jqypfnqhmpuxmlcbrwswvee
4.0,Kba7919,B,842.0,O,1.0,310910.0,56.0,4.0,S,Minneapolis,AR,Jvzmlvkjpqlwuvpzkezubbtjf,2409902.0,1-486-040-0417,United States of America,fybnngsnfazs,PNCVGINMBDCEREMIGKLGBBVJMEWMLFUESEYFEHFONFTTVNXJSLLSULOILWGBWMMCLDKJOQNQMIF,LMFPXGXBZEGK,Equity Residential,,Kbaoljhbgdg
2.0,Dvt7920,,364.0,O,,482624.0,81.0,9.0,M,Plano,Ontario,duyhyceaiukzomwqkhfcnvmlac,3205565.0,1-426-146-7892,,cuebfeqkxawdmtcukzsellbemotuxldxswdcjzlsashtelnoxfuwrapwnxuidxjkarfggz,Zttnpyuyqvhdf,ZXRTKKPO,DST Systems,,Dvttbwfx
2.0,XER7921,Z,543.0,O,5.0,47644.0,32.0,1.0,U,Boise,AK,XIHUXU,354145.0,1-674-592-3807,United States of America,YQXAKMZESSIVDHGOTUEAJVCNCSVVUY,hxxbsfkqamwvkzfhvqoftxgzytniovbjpzv,PFEKGCYFAGHN,Hawaiian Electric Industries,,XERDYDGUIKZAQPIULQVBDSXRFEOOB
2.0,Gbk7922,,845.0,R,0.0,433844.0,15.0,1.0,M,Akron,Saskatchewan,Wnperbzagblechbiuebt,1104063.0,1-983-632-9079,United States of America,Gwnuncibniiuhffoufedrkvdteetipsjouwfpkyobhgupmjdzyartmiyer,JTDBXBTPLNXOVQOVGXTIHPUMVEJAKNHTGGNSOTCSTFOYJWVZTQCWLHPGGLXCAMHTOJHTOQTWJBSOHF,Xskbyx,NVR,f,Gbkdkeisaste
4.0,Whn7923,h,745.0,O,4.0,181596.0,23.0,6.0,,Lansing,KS,WVPTBBBERUN,2213495.0,1-146-786-7699,United States of America,Xqquwywircryqyajocqbefddlhjqsvhtvpyxwpzhqkzfrgitnaabqwaf,Grvtwbldjuqurytjusxd,AXMNPVJYGX,Virgin Media,,Whninzryszfjxphspzcgeq
0.0,IVY7924,g,378.0,O,5.0,338080.0,76.0,1.0,M,Anaheim,NJ,Wvpvtumgfcvdntgyllvp,775085.0,1-234-496-7120,United States of America,Yklpwrsq,agcetpprnhvxchlbvaisfhdp,CCOMKORPR,Polo Ralph Lauren,,IVYMGECWJXSMDAFIVU
0.0,nlo7925,R,464.0,O,5.0,192895.0,44.0,10.0,M,Reno,SC,gtgjjbedkz,468879.0,1-053-718-0926,United States of America,Oyvnrhnrusia,Kjyyterjaosalnolfimisnzusipktupgaywhpytdigvdctllqcovbwevfybfdasmqwrzzlx,Dzgpamgblur,Fannie Mae,,nlodvthfggrjpx
5.0,ybf7926,p,630.0,O,1.0,471765.0,76.0,5.0,M,Brownsville,WA,Kmdxshmxgvefoo,3325505.0,1-865-765-9738,United States of America,qfrurnedupzxgqvwmmzpkxwtnugglcetlkegklljkiiyqqmpvxplzzrrbmrbeftpwrxbeifbqukftsf,TSOJVMMKXUERZWITQTYIAFSXFKOEBVAXIT,Dpcdojllw,Zale,,ybfbzsmuxwwmbuutk
4.0,Kfs7927,,628.0,O,,338586.0,92.0,7.0,M,West Covina,TX,Nukqkieftaayxnlshyyziybhggs,230971.0,1-015-167-0461,Canada,RFKSEHIHUOERISQUFWVHHVKLIKIFOUXFHPTGIQS,yukcnvpipinyxmhekregypjwnwkccccwihlhayf,Xpfqujvj,NV Energy,F,Kfsmuipdwwslwoqldxfuksjcnt
1.0,zgg7928,B,,R,5.0,380309.0,67.0,5.0,M,Newark,Quebec,Kbjceoc,3026062.0,1-686-872-7968,United States of America,RPXDQECHMXYZYTXMBWSGRAIKQHWFFBBEBCNLLAZZERMOJWVBJWOFAJEWHFRDZOIZQSDSVL,Ikadovganezpeqmoxjjnfnqkd,mwmnam,Legg Mason,m,zgggpphbzlvx
2.0,OBA7929,K,825.0,O,0.0,487268.0,36.0,3.0,D,Saint John,CT,ulosotjjbjg,3566330.0,1-359-001-5834,,Epcknhojtbupkyqudpkuibzogogdkfwtxnnrvajetgmlwkfzagomzikrstrriilafktslzqwcswlstzv,Iavjbxljkhbpbwsjstmllr,DBDJJZ,,,OBAGLYRST
2.0,RBL7930,I,473.0,R,5.0,,4.0,4.0,M,Fontana,IL,Zlspb,536247.0,1-872-067-9058,United States of America,,BQIPORMPXISARALRBJWOIVR,iyajtvppqia,CA,,RBLKNILGLRJQIJTWGZPUZNB
5.0,SOB7931,P,675.0,U,0.0,383251.0,19.0,10.0,W,Chesapeake,FL,LGLXZWYJCBDBHQHZPRSBH,1337448.0,1-636-527-6965,United States of America,VYQOEA,Qdrtxkhbjwosnhefukagwhetnxltzh,tvmliuaepiew,IAC/InterActiveCorp,,SOBAHVHMCMQBJFVWRE
5.0,Hht7932,,318.0,R,1.0,471714.0,89.0,9.0,U,Allentown,GA,vzafkskfmyxvyannuhzjhwhzkq,523749.0,1-121-752-0498,United States of America,CYEBWLQFTPIROZRFYQGYYIMJDJRHLJEO,ludvxamkroxchqycjldlrlxcjxrpntthxwaqwaoolgdxfznagpwpczoeouab,,MasterCard,,Hhtvg
4.0,Cjg7933,,506.0,R,5.0,373866.0,91.0,1.0,M,Riverside,Manitoba,dpiruwvmljjxhqzmauunfvocbksjza,2688676.0,1-419-724-9641,United States of America,hnmekqkjkckwipnptortenzvbbthrsn,vwarncoxumqivahv,Dsrgdaiaxp,Guess,,Cjgmk
5.0,Zpv7934,,619.0,R,1.0,5853.0,7.0,9.0,S,Omaha,NC,Bgchecnwsjdwwsjfb,2808658.0,1-127-364-0489,United States of America,uutnqpqvjjwjhabwhezazaxisddegsktuig,OXDCQRMW,Nurqjpdrjs,Zimmer Holdings,,Zpvjcvyogaqpidqhxuxwknrxya
3.0,WEV7935,u,614.0,O,5.0,159711.0,,7.0,S,Tucson,New Brunswick,Ghxdfopjjqwvsuiuwyqaauitsuola,2758259.0,1-999-797-0401,United States of America,Cdnkkxyxrfkryiuiuxsqcupswtauqcqksyuskmswndrguobmoncgysmkkowmaecelfroxncnvujqvm,Vzzpdwiukinqngiwqrdvfkloenypixhinabaljfggxhrrqgqhhmaz,qlnnsh,Scotts Miracle-Gro,,WEVJFVZSRNGZBLJSIIQBXLZQZNDKK
5.0,Poh7936,S,375.0,O,0.0,299560.0,84.0,5.0,U,Macon,Alberta,QWHTLNW,2928920.0,1-561-951-8350,United States of America,XEDGSVDEZOEQBVQCVRBKXDXNCKUXNDZEGQMAACHMEQIZXBFTNXBEFDCROZBJYKUBPDXFSJNAR,Jfojwqiyxgeimzihrlfgsfgexfzzxztcwxcsqagalblaprjqxyodvt,odtlvrmnqbk,Jabil Circuit,m,Pohgovabtsxaiamduinfdwixbl
3.0,Rkr7937,w,714.0,,2.0,384975.0,82.0,9.0,M,Atlanta,VT,aketjvrjbhiqdmq,3007587.0,1-545-257-1373,United States of America,MQHAXENOEHNM,Nijqb,Gngacced,Biomet,f,Rkroqdfcrdhm
0.0,RDA7938,U,661.0,O,,231656.0,94.0,2.0,S,Salinas,Quebec,gabajbhg,1713014.0,1-786-471-6923,United States of America,Ykxhxvmjmaadakpikasfexpcfchrvfgsehfrduhrvfscpylqvzlqx,ysjxaoaycnzmmrcrdcizwbileigajabgfbeuhkbhcuanatjdfhqe,Mcjgbqm,Warner Music Group,F,RDAWYKIVCJQDEJFQHWN
1.0,ntv7939,,338.0,O,3.0,141052.0,34.0,6.0,W,Savannah,CA,LUYOJYLMG,2751413.0,1-295-114-1108,United States of America,wjkqajlqnmdnonnuejtorxffmnzteutpvkaocdqurvnwwygnym,Bqavfclieppertmdbhqmwhulcbgbqalujbmpdrsxdasvf,VLVKVCOUB,Pep Boys,F,ntvzpsfxhwsyxpltlc
2.0,Vds7940,J,374.0,O,3.0,484382.0,,0.0,M,Pembroke Pines,CA,fdluxsoswnuebpilv,3218756.0,1-590-272-3005,United States of America,Lgxjqvkcrvlxabwsktmribmyvhpxbytayotvjiwikllwgavawjrktmnixzejcat,Hvxrkzf,Aqtlezohomnt,CVS Caremark,,Vdsofnvmqkryhbactojcgz
0.0,yug7941,K,,O,1.0,56526.0,47.0,1.0,M,Aurora,SD,Gnxhmxxgsbmbczwforegsjlefuyf,402020.0,1-711-129-7518,United States of America,Jzpvekdnefsrgdfppfsdxxgogvxpqohfjqhvrph,knhrvjakppfswavojnnworzarnltnfbuuu,Brgxe,International Paper,,yugjafrgxlpautprkkysdkeoemharx
0.0,tef7942,,545.0,O,2.0,37250.0,24.0,1.0,M,Fort Collins,FL,YOKFTSYCSNBKCVODM,2681790.0,1-637-774-5956,United States of America,Ycqryledfoyipisexwdiemabkkblbcgmhjucsfctduedgdtiloqkbwymixsmpcpyoranzt,Swikzpfehqcxjejszslavlvgllttzfeuo,Bxwrukxd,ABM Industries,f,tefjapnsbwwtznfzozkd
4.0,VAQ7943,l,633.0,O,3.0,,2.0,7.0,U,Frederick,OR,YZREQIW,109559.0,1-848-267-8973,United States of America,Zqcybwygkkfrczwfvaebnqwleeqvkkwclszwvcfuefuxnlxsnwmsbrcvkntyjayspidqlgtmxtstjdjw,Nvcoganjpnvfgkpdkmontkusfamrdjpywdpbflhnm,pizym,Intuit,,VAQEZQMRSJKIMXLYDIGRCXL
1.0,kdz7944,H,519.0,O,4.0,181697.0,29.0,4.0,W,Huntsville,British Columbia,nqdjlfati,891209.0,1-269-725-9428,United States of America,BCBJMWJVWPQGCHELPIWOIDJYKEHLGRSOLKYMVQYOVGKRP,VQSBWWUZIFRKATULKWDRAOSMKMTMKNLVXJBULXMNXZHGUYSLAF,Mlenlzhknabe,Avnet,M,kdzhyfehfz
1.0,Sfl7945,,757.0,O,1.0,36412.0,40.0,5.0,M,New Haven,WY,Dzbimvialqrklbitbtlhjxv,1712490.0,1-485-719-7513,United States of America,Qvkoeknuvnzutzhukzaixatrlvhrbctdgajnsqqwipm,OQXNAUYVGKIACRDEGQTUPDCUVNQZGLQFDCMCFROXKFIIWTBMMQYAXUUVB,DZHTWG,Chevron,M,Sflvvddkfg
0.0,dvk7946,,634.0,R,0.0,304183.0,71.0,8.0,S,Cincinnati,British Columbia,GUAUNWOMZCZWTWQZVUWVHUNE,,1-112-550-4761,,DXJLZWXAWVUCLOKITWNDKZJCMTJSZLMRVDHHYZIBISDYORXYFKPIPNGHETYMMV,Gwgdpgytztbsdnmkgxqhhavlstlkw,lzlhjoaffpc,L-3 Communications,,dvkvcvmgsiuxdss
4.0,szt7947,,633.0,O,4.0,116425.0,16.0,1.0,U,Fort Worth,ME,ZEQEIFPPECJLLNKIQWDMZGTWPSUM,2942794.0,1-221-176-5784,United States of America,IRPKUWOSUCCTMEAYKZNOT,adnemwjeqpjfhntbtxvoidzbgitivpsblralnitnendscsuefsshboodwbqosrlifd,Vvpqcccjrva,Olin,,sztaoru
1.0,Mep7948,X,564.0,O,0.0,201188.0,,7.0,W,Vancouver,VA,Zmjovzgwenaibjoudvdpo,2502907.0,1-622-415-0229,United States of America,GZWGMVJGUPYQGTZYEGSAYWUUQDOZWSNCOYLBRMIGRHZFMGQNYCLUDFJJJAOFPEJPU,Ztmivyjjannefmqsqdvxuasplyfxyzgkfsvbecgryctlosoghsapqaxuerhssrdsvy,Hcrfv,,,Mepmpbddokfessxi
