AgencyID,Income,City,AddressLine1,NumberCreditCards,PostalCode,NumberCars,NumberChildren,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NetWorth
Wth13336,333852.0,Spokane,Hsemknaoabsvxvbcedkqjcnmhmxjskadcxjaxsiwbzrvrskpurvmbryhtgurarbcespyowjcffhh,6.0,fwikqqlhi,1.0,5.0,S,15.0,778.0,O,Solo Cup,598414.0
Fib13337,48703.0,Albuquerque,pbsxhvzebggm,6.0,XTOQNNWH,2.0,3.0,M,14.0,520.0,O,Tyson Foods,3226370.0
GGU13338,260091.0,Norfolk,Hejclmucqdm,5.0,XWVIZDIIKM,3.0,3.0,S,55.0,827.0,O,Buildings Materials Corp.,358781.0
kzu13339,21794.0,New Orleans,Rlmtnrkgmmypicixrwztjqglaz,7.0,Rueeca,2.0,5.0,,86.0,661.0,O,Sentry Insurance Group,1873831.0
eyq13340,363193.0,Laredo,Jqawevlzspwu,6.0,NBGUODS,3.0,2.0,W,68.0,310.0,O,Advance Auto Parts,626234.0
Tca13341,369519.0,Cheyenne,Ucjrcsgxfnngg,1.0,Kvafkjfnge,3.0,3.0,M,10.0,350.0,O,Alpha Natural Resources,843518.0
ksg13342,365806.0,San Francisco,WPAWDVIWDWELBECLIJOJTNVWHPFRFRSAOVB,3.0,stfanolwrxp,4.0,3.0,M,50.0,434.0,O,Medco Health Solutions,549065.0
YAF13343,157902.0,Durham,Bskoinocmrvxyulgbkjxjkynhhpljrrpjekfbpquacxrzrpgdzh,4.0,VNUTPO,5.0,2.0,S,67.0,735.0,R,American Electric Power,3384796.0
Agy13344,318463.0,Sandy,wdjhcvivlumkhqheynhncmrjzdydmtxbalaewufbwjas,6.0,ujeyzxsimmid,0.0,0.0,U,54.0,609.0,O,DirecTV Group,793150.0
ZVG13345,166958.0,Aurora,nnymc,0.0,Dyhvjia,1.0,1.0,S,19.0,405.0,R,Harman International Ind.,1048082.0
Qpx13346,486577.0,Vancouver,,6.0,,4.0,3.0,U,48.0,838.0,O,Roper Industries,2537091.0
Gtu13347,161659.0,Newport News,IYDFYFNLCQFBDTLFXPAFAMVBVMRTTJUV,2.0,WSSPKM,4.0,0.0,U,62.0,,U,Ryland Group,3490055.0
Sub13348,137427.0,Palmdale,tauslktxpjbtbzxmpfdsursiqprzgnafgcxhjewzak,0.0,gzbelc,3.0,0.0,S,73.0,338.0,O,SAIC,1608362.0
Bbp13349,235313.0,Frederick,cfwltofzlcvhymnawmvqohluxuudomspszinkcueln,10.0,ZQWDVZH,0.0,1.0,U,69.0,379.0,O,Navistar International,1289122.0
Hoa13350,339231.0,Huntington Beach,vbrjfefhbicyvfbcgkwprfaojasjjcejjvvrpgtxtmwgjpezmmu,10.0,Bfavkjcbhvb,2.0,3.0,M,53.0,490.0,R,Shaw Group,2183732.0
qzs13351,399198.0,Fullerton,,0.0,xhbxskj,5.0,4.0,S,2.0,376.0,O,Beacon Roofing Supply,648748.0
PQO13352,262395.0,St. Johns,Wrdqczwhdifvjgqqyjqsghylkplgmmr,5.0,Jatiieihkp,5.0,3.0,M,89.0,762.0,O,ENSCO International,362205.0
Wnu13353,340377.0,Bellevue,Ilkgdiqbkrpvoqkjtlvoahlkzjldduaeinkedqblaopsjtdgrmq,6.0,TKULUUHCYN,5.0,1.0,M,82.0,316.0,R,Convergys,3458696.0
Fuo13354,331416.0,Fullerton,nhsrxkqqelitdsraofzketitcnnvkmbmjnvjlnrkgzan,8.0,oancszpym,,1.0,M,57.0,422.0,O,TRW Automotive Holdings,1350822.0
Yer13355,349824.0,Oshawa,AOOVTHWVCUOZTQBPEAPEOHXYLQISCTRELWOZWQEXDYN,9.0,PUSTUFZYSP,1.0,3.0,U,33.0,689.0,O,Land O'Lakes,3823161.0
Ohx13356,60959.0,San Bernardino,Nczsassfbeplkokibwichrwwyrufacfnbn,0.0,,5.0,2.0,D,46.0,434.0,O,Domtar,1675641.0
tov13357,112793.0,Eugene,MTSGIABCHEPQDINVGESWIXYFFFNHYHO,9.0,Trzbiebncbu,1.0,5.0,M,46.0,458.0,O,Pacific Life,3757165.0
lsb13358,236397.0,San Buenaventura,Pfdwzhqqigpypvgxelfcstgseqcahymndqudsqoyscuzjhxneyxhzahtafeuqlqwptrwldscb,0.0,AJFGFVGDM,1.0,3.0,D,45.0,763.0,O,eBay,2836186.0
taj13359,183171.0,Fort Collins,Scwtxbkfzyag,,RPKNOVALSKFI,4.0,4.0,M,,816.0,O,BMC Software,3789067.0
qcz13360,390375.0,Santa Rosa,BTFHGQCEZUYMNYVWNCV,3.0,Gftmhycuj,3.0,4.0,S,50.0,731.0,U,Puget Energy,3823618.0
Yrz13361,100336.0,Dallas,ERTNQJHIYS,,Rreflir,4.0,5.0,U,46.0,595.0,O,Holly,3697223.0
Sus13362,14658.0,Cincinnati,Suuhbswvbsnxer,9.0,Rbxmyybrcv,1.0,5.0,U,75.0,732.0,O,Ingles Markets,3225259.0
Qgz13363,7124.0,Tulsa,Sxnpqdntefclrukdlkfkmqmblsluevwfjkkifvlzkewyjqefcflhubjpfpxufvhbfvdiysmg,5.0,NTAYMED,0.0,5.0,U,,568.0,O,McCormick,2303361.0
BDA13364,329910.0,St. Johns,Dqwdmzfxrebkppbbadnxhnjjezveobdkvbaeojtownakwwquespzyoqlphavtouypdbmxxiao,9.0,jxtiq,1.0,5.0,M,51.0,844.0,R,Tellabs,249878.0
Sbf13365,264203.0,Austin,Clewirshjdwmmzdsbudakxbrestoplatsjesssuttrxfjzs,9.0,Oskvr,1.0,5.0,S,57.0,702.0,O,Raytheon,2082068.0
RCF13366,228938.0,Richmond,vupthyufgneyryiujcnhgawuewkmorkvxftinoqtonayzfzjxispkarsjlkffauisxyphkkjzcr,4.0,Gdjpmkauupcj,0.0,0.0,,33.0,,O,Massey Energy,2208589.0
Nxh13367,491594.0,Austin,Rditlxdygitmcqdhrbokmig,10.0,Usslbvjqvlxt,2.0,4.0,M,33.0,565.0,O,"Toys ""R"" Us",1492441.0
UXS13368,71628.0,Huntington Beach,uabmruoejdqowvvtegbyuloqjwavfq,1.0,Hlwilbcaypix,5.0,1.0,U,88.0,615.0,R,O'Reilly Automotive,3845994.0
WOE13369,46563.0,Charleston,Cubuyjbyntqmfukecwhjddjnvmyxevolskuneabbraoxldigcvpexrwnpgmnokefoaag,3.0,Mefzlgvihjb,4.0,2.0,U,69.0,648.0,O,Cinemark Holdings,3039054.0
Noe13370,8641.0,Kansas City,Xfnwjrvonysghqzjitxdcgariqtxzpjibktlclyjuszeyszjwsmblkvhtteppvtfwyt,3.0,OLCWRMHZKV,4.0,5.0,M,90.0,416.0,O,Priceline.com,1588379.0
Zsi13371,483217.0,West Valley,UTCZYNGNZIFXLTWUOSYMDTCXRDYLVYGQDEU,9.0,Rkedjpttijoo,5.0,,M,99.0,629.0,O,Source Interlink Cos.,2417178.0
SJM13372,435229.0,Palmdale,eebfeognrwuqfjcjoui,6.0,smmoe,5.0,1.0,M,22.0,836.0,U,Men's Wearhouse,2650526.0
Gry13373,76119.0,Fairbanks,WBXEXGDCXOSDCJKCXDPBVKRSVZIZS,2.0,IHHVUIIMSMUW,0.0,4.0,M,31.0,467.0,O,,3206805.0
COX13374,291399.0,Minneapolis,MUCMJJWADXWNP,3.0,LCKJII,2.0,0.0,M,6.0,789.0,O,Magellan Health Services,3685584.0
Ssj13375,92459.0,Vancouver,GRYFIOCAXUHZCUTLKTX,9.0,qsvfop,1.0,4.0,M,72.0,827.0,O,Cracker Barrel Old Country,1658297.0
SJV13376,336158.0,Fort Lauderdale,Jjncgrvpikcrrizbzaffqqnoyqhaqfesnguyxmelpiwnodnhtqiiynwwjtjcluacxpbxbt,4.0,Oiclju,2.0,2.0,S,57.0,452.0,O,Winn-Dixie Stores,1236802.0
cqh13377,494412.0,Regina,Idmfbkbhfhhbgwexqxkptlgshluwiyahapnnusynflidtkcxcsjasphtvvv,1.0,csexvhyiuve,1.0,5.0,M,4.0,655.0,,TIAA-CREF,3232894.0
Wfj13378,302602.0,Dover,,2.0,Iwvava,4.0,4.0,M,38.0,521.0,O,,26822.0
Fra13379,494222.0,Wichita,ASSBAYLBGMBFNKZGJLRKOASHTSIBQQCNJQBQXGPAYR,7.0,nrwrrufbybtf,0.0,0.0,M,20.0,420.0,U,BearingPoint,1630569.0
Lsx13380,329266.0,Denver,jmrpvglnmzufmlhqulmccdzmkhcctuaxiyynaxjdijovlzuztbnvgahliykdramsgkkmmjkyiewg,7.0,AWPLH,1.0,3.0,M,22.0,335.0,,Weyerhaeuser,
Orq13381,354447.0,Louisville,ZCHDIRJECIMGPPSGGH,5.0,Vaosgqsntav,5.0,4.0,S,81.0,565.0,O,Ferrellgas Partners,3195999.0
Mgm13382,167267.0,Biloxi,Qbczhettcinpzrymmobkplihfmeedlqal,6.0,Tgzqiaujwggp,4.0,3.0,W,100.0,779.0,R,BJ Services,3553455.0
Prv13383,220486.0,Corpus Christi,LIZPLRYOKQ,2.0,VADVBBQ,1.0,2.0,S,44.0,488.0,O,,509494.0
gyt13384,116629.0,Richmond,npofrkxwealxljjcjyp,9.0,HJXFSIVPWUMK,5.0,4.0,M,30.0,778.0,R,Ashland,
Jet13385,282630.0,Jackson,Himkzwzfoomhcmihuqvwbwjovlrsstbbjvpgztxkarspwdtamu,2.0,Emwlp,5.0,3.0,M,23.0,377.0,R,Belden,386006.0
suw13386,371263.0,Syracuse,Agfbtfqkivonmx,7.0,ETZCA,4.0,0.0,M,26.0,813.0,O,Express Scripts,1370651.0
wku13387,175688.0,Little Rock,Bghiwkstewcxxbavmuvomyalehyyokonzdpacnuxmfpvdvzkonvlbgmauxk,10.0,WLNOSTV,2.0,2.0,M,3.0,760.0,O,Land O'Lakes,
Rmr13388,302608.0,Concord,siziuczlifbmxysgzaxxiu,4.0,Yahzkqxoyxq,2.0,5.0,M,31.0,592.0,O,Sealed Air,1609839.0
ddt13389,108647.0,Rochester,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,3.0,RZUCKCTDXI,1.0,4.0,W,79.0,445.0,O,Delta Air Lines,
JRL13390,19981.0,Rochester,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,2.0,SBOQGBFOPEB,4.0,4.0,D,28.0,379.0,O,Constellation Energy,1721796.0
Bfo13391,205609.0,Fremont,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,3.0,smujptierddj,0.0,1.0,M,85.0,532.0,O,Amerco,2574915.0
Oey13392,462711.0,Santa Rosa,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,,fwusl,5.0,2.0,U,2.0,817.0,R,M&F Worldwide,2511005.0
SCA13393,203178.0,Salt Lake City,Yzubfpymrvchhhzgbizuwspag,0.0,Nfrlqn,4.0,1.0,S,93.0,332.0,U,Plains Exploration,93460.0
Xnq13394,22115.0,Nashua,,4.0,EXTOQRFXZ,0.0,3.0,S,82.0,563.0,O,Group 1 Automotive,3040224.0
Pzo13395,127226.0,San Francisco,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,10.0,Yztji,0.0,5.0,U,15.0,498.0,R,AbitibiBowater,1436222.0
Kgl13396,224927.0,London,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,8.0,JASIPBCSU,4.0,4.0,M,91.0,555.0,O,New Jersey Resources,2449616.0
klm13397,451825.0,Fayetteville,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,,DEBEGNFQ,4.0,2.0,M,41.0,654.0,,Zimmer Holdings,3605944.0
Jax13398,307321.0,Lafayette,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,0.0,QVEBOPVQQ,5.0,5.0,D,33.0,565.0,O,Great Atlantic & Pacific Tea,3394119.0
njf13399,423890.0,Montgomery,OOAJDQYMG,1.0,LAJKXA,4.0,4.0,M,87.0,655.0,O,Valassis Communications,1881401.0
Zop13400,116423.0,Philadelphia,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,4.0,hxgiakwax,4.0,3.0,M,3.0,482.0,R,AMC Entertainment,245470.0
GLJ13401,13303.0,Boise,yiexiygyzvtmpmxddnwnv,,ODYWPWJAGUZR,4.0,4.0,M,13.0,717.0,O,Motorola,152152.0
FYF13402,482538.0,Hayward,,8.0,Bhgeqldm,0.0,2.0,U,92.0,655.0,O,Capital One Financial,
Jmi13403,140683.0,Salt Lake City,jdnadafgl,0.0,Qitpmrtey,2.0,2.0,U,28.0,429.0,O,Fidelity National Financial,841653.0
Atb13404,329852.0,Winnipeg,Keznkuizulukwjuftqflikcoxvxm,10.0,upfhfefybatk,,3.0,W,47.0,398.0,O,KAR Holdings,3448653.0
Eyr13405,428171.0,Hamilton,alcfru,0.0,Uwecartthmv,3.0,5.0,D,79.0,803.0,R,Manpower,2162717.0
Iih13406,10374.0,Sioux Falls,Faugitjpd,6.0,Isswoec,2.0,1.0,M,76.0,792.0,O,Smurfit-Stone Container,3952132.0
Knm13407,,Anaheim,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,3.0,Iydrs,3.0,2.0,M,45.0,653.0,O,Dole Food,
Azh13408,290998.0,Toronto,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,6.0,FBAKDLF,5.0,0.0,S,51.0,785.0,R,NVR,3152909.0
KJK13409,112950.0,Augusta,Bexqwpnhwf,2.0,IBHVZ,1.0,1.0,W,93.0,761.0,O,AMR,2323724.0
Kgy13410,291467.0,Fremont,WGDAE,10.0,tnicjxwtc,3.0,4.0,S,40.0,735.0,R,A.O. Smith,3444615.0
Lbo13411,358258.0,Corona,Wxugjoashygcgbstzdn,8.0,FFXESDNGRMZ,1.0,4.0,D,57.0,636.0,,EOG Resources,2157760.0
Ohs13412,445423.0,Idaho Falls,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,2.0,Ubauiwvpwwi,0.0,3.0,M,59.0,704.0,O,Emerson Electric,2626950.0
JNP13413,241742.0,Independence,Tcrnmhwaszkzxxqnohgszxxvocpwwj,,Bivyebbb,2.0,2.0,S,67.0,500.0,O,FirstEnergy,1965855.0
HFW13414,150120.0,Vancouver,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,10.0,UMLXV,0.0,0.0,M,31.0,343.0,O,Vulcan Materials,1011053.0
gta13415,418826.0,Nashville,pqrzssn,4.0,NGEVQULUZ,3.0,1.0,M,84.0,304.0,,AnnTaylor Stores,1126425.0
prc13416,299696.0,Tulsa,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,1.0,Xaldqso,0.0,2.0,S,79.0,652.0,O,Baker Hughes,
MSL13417,74767.0,Bismarck,,3.0,EHNWUQLJM,3.0,5.0,M,28.0,748.0,O,Packaging Corp. of America,3677625.0
Tqo13418,208571.0,Syracuse,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,7.0,Qtdlfu,5.0,1.0,S,58.0,541.0,O,,2552839.0
Cey13419,309813.0,Concord,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,7.0,TKAIT,2.0,5.0,M,98.0,484.0,O,Avery Dennison,3065927.0
Srg13420,116410.0,Memphis,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,2.0,Maqvwsjlyel,4.0,5.0,D,80.0,368.0,R,Wisconsin Energy,2895331.0
Hks13421,64370.0,Durham,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,8.0,Smxopeneo,1.0,4.0,U,11.0,411.0,O,Spartan Stores,1408826.0
UST13422,131067.0,Casper,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,8.0,MZVVUZ,5.0,0.0,S,63.0,554.0,R,RPM International,3131250.0
KLY13423,386836.0,Salt Lake City,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,9.0,ICJISWALFKDS,1.0,4.0,U,60.0,739.0,R,Henry Schein,2235242.0
CYX13424,66911.0,Jacksonville,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,1.0,Rhvycl,1.0,5.0,W,70.0,651.0,O,Nacco Industries,486589.0
qtl13425,482853.0,Fairbanks,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,0.0,,3.0,,M,7.0,447.0,O,Publix Super Markets,1866492.0
ZQE13426,77290.0,Biloxi,vsqjkmgdjwoebgbocogurl,10.0,qimevbixnqef,2.0,2.0,D,50.0,833.0,O,Interpublic Group,3448699.0
jid13427,330330.0,Hay River,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,0.0,Gsnnxcvitu,4.0,3.0,U,13.0,727.0,O,Southern,707707.0
VPC13428,190039.0,Berkeley,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,10.0,Npgog,0.0,3.0,M,62.0,760.0,O,MetLife,3812236.0
TFJ13429,61833.0,Bridgeport,OSFNSVKWNQMTQLV,3.0,Dgollrsgbfl,1.0,0.0,U,52.0,309.0,U,Flowers Foods,3822989.0
dfb13430,237325.0,Erie,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,1.0,Lukqq,4.0,1.0,M,84.0,811.0,O,Celanese,3702672.0
szv13431,469609.0,Columbia,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,3.0,Wybjb,3.0,4.0,M,63.0,671.0,U,Neiman Marcus,3491822.0
Nqn13432,,Orange,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,1.0,Wsmxsayflwns,4.0,2.0,,98.0,771.0,U,Wesco International,598057.0
Kbk13433,147261.0,Huntsville,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,6.0,Suzblnial,1.0,1.0,M,54.0,801.0,O,United Technologies,3698115.0
nxv13434,247255.0,Alexandria,orjamuffjsberigbctzuepbtmhtosajzi,1.0,NIJTHUMEM,5.0,5.0,M,54.0,445.0,U,Hovnanian Enterprises,3967662.0
QBZ13435,390143.0,Sterling Heights,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,9.0,WMLNBTOOA,3.0,2.0,W,,518.0,,URS,301398.0
NYZ13436,167512.0,St. Petersburg,Zajkqsjjfgdascjyuqcx,1.0,Bhkxnhj,5.0,3.0,U,41.0,349.0,U,Landstar System,2637018.0
IPW13437,334967.0,Winnipeg,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,7.0,Fiynyliewa,5.0,0.0,U,10.0,473.0,R,Danaher,2295132.0
Coe13438,88882.0,Vancouver,Zysfkfvycclegmocqyfqprytbomxwom,9.0,Wkvjbknw,5.0,3.0,S,58.0,507.0,O,Maxim Integrated Products,598436.0
azn13439,398372.0,Cedar Rapids,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,3.0,axnqbea,4.0,4.0,M,83.0,479.0,O,Vornado Realty Trust,3057888.0
CMI13440,408036.0,Plano,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,4.0,FKYDD,1.0,0.0,M,24.0,646.0,O,Mutual of America Life,2289608.0
ncu13441,468846.0,Toledo,Kwvrsfgm,4.0,iwlaodxw,1.0,3.0,,,550.0,O,,3970770.0
Ivg13442,232318.0,Windsor,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,10.0,QSVCOEQZQDA,2.0,2.0,M,32.0,631.0,O,Nucor,1511924.0
SJJ13443,23408.0,Biloxi,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,8.0,wplswe,2.0,1.0,S,25.0,833.0,O,HealthSouth,2906143.0
ngl13444,377165.0,Peoria,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,9.0,cycfngceol,,2.0,U,32.0,505.0,O,A.O. Smith,2327430.0
Bcm13445,62663.0,Huntington Beach,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,0.0,,1.0,,M,43.0,543.0,O,Reliance Steel & Aluminum,1557527.0
Ovd13446,45422.0,Tucson,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,1.0,nilnirczrje,2.0,5.0,M,33.0,394.0,O,Pioneer Natural Resources,222067.0
HIE13447,325513.0,Pasadena,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,0.0,hszvu,5.0,4.0,U,5.0,615.0,O,ITT,2595162.0
Rhd13448,123854.0,Bismarck,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,5.0,FVCXHPAI,5.0,5.0,S,70.0,,O,Markel,1158457.0
Vcx13449,30507.0,Mobile,xvgbhzqzbjgheecfw,8.0,TAKSF,3.0,1.0,M,36.0,498.0,O,Autodesk,1563046.0
PII13450,240713.0,Provo,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,,Odpdr,5.0,1.0,S,76.0,457.0,O,Sanmina-SCI,3920394.0
Ddm13451,,Stockton,Ettbreerdmyytsmubqbadtivpvdhocu,10.0,pwdevenldzlm,2.0,1.0,M,67.0,543.0,O,Lam Research,454249.0
hch13452,230870.0,Sunnyvale,Mvljrtwlllfajfndegvdvfzcods,2.0,Tzxqqkktgevs,1.0,4.0,,88.0,685.0,R,,663834.0
JRK13453,87590.0,Amarillo,,2.0,LFITTBW,0.0,0.0,S,95.0,453.0,O,Enersys,416618.0
fjh13454,423148.0,Columbus,Fcnirnkfblcxkxzrjbjvzgsiwfflm,4.0,ROGPW,4.0,,W,22.0,571.0,R,Unified Grocers,663678.0
Pdd13455,245484.0,London,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,9.0,Ttdurdlplcd,4.0,3.0,M,85.0,833.0,O,Warner Music Group,815814.0
Ubm13456,362660.0,Los Angeles,rqcoipinaezcmsfrrieqxebvvaojt,8.0,jvqmw,1.0,1.0,M,53.0,722.0,O,Cephalon,1728168.0
jvk13457,456181.0,Mobile,Rcdmzdjbsfdfjoryqbodffqsddpxj,2.0,ndpah,0.0,,M,10.0,687.0,R,Kansas City Southern,52670.0
Ugp13458,427837.0,St. Catharines,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,7.0,ZZNJDGYIKD,5.0,0.0,M,16.0,690.0,R,Hexion Specialty Chemicals,3263655.0
Ivt13459,142920.0,Hilo,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,2.0,Xmttgwxwb,5.0,1.0,M,,647.0,O,SanDisk,508888.0
APE13460,94906.0,Columbia,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,2.0,Vlkzphdxyec,5.0,1.0,M,22.0,548.0,O,Sealed Air,280461.0
Oti13461,304697.0,Hayward,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,7.0,Fvweshcwpxxk,1.0,3.0,S,57.0,849.0,R,Office Depot,1265398.0
EOT13462,116852.0,Hialeah,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,4.0,Ffegtheqbp,1.0,4.0,M,10.0,,R,Questar,3820275.0
Rvl13463,239502.0,Overland Park,nxedtrjignhvdshcidho,1.0,uizvyewnejs,0.0,4.0,M,32.0,778.0,R,Levi Strauss,1873597.0
AHG13464,219726.0,Paterson,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,2.0,fwkochmo,1.0,4.0,M,54.0,359.0,O,Chesapeake Energy,575291.0
OOX13465,262854.0,Rockford,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,7.0,shervv,5.0,1.0,,70.0,591.0,O,Starbucks,3767157.0
SSU13466,459503.0,Lubbock,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,4.0,,1.0,2.0,M,71.0,,O,Xerox,538962.0
bid13467,462105.0,Palmdale,Evvgqdqlvmdyejrflnwksgiogmc,9.0,,4.0,0.0,D,75.0,458.0,O,Textron,1961830.0
Wnm13468,198464.0,Salem,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,2.0,RZQZSOW,4.0,0.0,M,53.0,301.0,O,,2415608.0
Xtf13469,,Peoria,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,0.0,VFIGH,0.0,0.0,S,9.0,655.0,U,National Fuel Gas,3943144.0
KIC13470,106151.0,Colorado Springs,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,4.0,DUUAKXTSJXXT,4.0,5.0,M,63.0,525.0,O,Express Scripts,737530.0
Jex13471,328781.0,New Haven,WXEJZIIDOWDOMHXLFWSGFBDAZITPOSHOUMGLKNFBGBPWWR,,QLUCWCKGOIJ,0.0,2.0,D,69.0,606.0,O,Fidelity National Information,1998384.0
yfz13472,956.0,Alexandria,EEBYAWKQKD,4.0,GSGHOJSP,0.0,0.0,W,97.0,772.0,O,J.P. Morgan Chase & Co.,
UKP13473,133028.0,Boston,ZYEZIAWPLGPPXDQNTPAJNWRJWXKJXRUSEQFDKFEJJTIHVKQHSJBTTHGCPQS,9.0,Xkinwjceqm,3.0,3.0,S,23.0,776.0,O,Brink's,1334410.0
Rqa13474,123423.0,Toledo,Hbybvrjpeedxc,2.0,Ktvitaiul,3.0,4.0,S,81.0,655.0,O,Lender Processing Services,3738739.0
SVC13475,244414.0,Fayetteville,xjpnhnjgyhmxnxenhudegmlcvfct,5.0,NGIWK,,1.0,U,95.0,811.0,O,Mercury General,3352677.0
Jrk13476,182062.0,Gary,Xlzcpwbhlcxugrkb,,Qpkzpdpuzjfm,4.0,2.0,W,73.0,315.0,O,Marsh & McLennan,2588787.0
fdu13477,478801.0,Los Angeles,QKSRREWKNODZXWWQELQVCTQOJXCQWNHXBGKSPIHISZDWHQCUCCCD,8.0,EPAAC,4.0,5.0,S,42.0,487.0,O,Marathon Oil,1057130.0
EZU13478,376367.0,Raleigh,LPCCBLWEQNMLMSO,3.0,zwwme,3.0,,S,59.0,777.0,O,PC Connection,2378969.0
