Income,Employer,NumberCars,NetWorth,AddressLine1,AgencyID,AddressLine2,PostalCode,MaritalStatus,Age,NumberChildren,FirstName,LastName,State,OwnOrRentFlag,MiddleInitial,City,Gender,Phone,CreditRating,NumberCreditCards,Country
416969.0,HealthSpring,2.0,1984848.0,Unktgjpegantuojqovpkbosvfeafmrmwyyuwatqvlxllmxnugftxcfvgvqzavfemqtp,Fqu6944,Skipkpbzgxtfaagemwggvuivhlbx,Rzekr,S,,5.0,Yuvhykhcuiwsdjvcbiqvaod,Fquwvledmzzydbvpztdyhwozf,KY,R,,Virginia Beach,,1-598-278-0540,411.0,7.0,United States of America
208983.0,Bon-Ton Stores,2.0,3575457.0,Bwgwxttqafxrcxqbleihnqgxmmpbtpovkjzvpsnbkox,Pov6945,xnlhdnmnyjfsuvclnhrsrvlptq,Yaowupo,S,7.0,5.0,DLQRIGTVIBFLQMWQTSHHFYT,Povrhdxjot,FL,O,,Bellevue,,1-506-741-1577,652.0,7.0,United States of America
113821.0,NiSource,4.0,482607.0,Jokxpokiyoksxvotvcamwwoxklysiwltlnwislpyussmgidbqcerovocrkdbwozsmdkn,Rkc6946,Eoqxmlhjsgrw,bphqrcaqa,D,38.0,0.0,fottgxaaphhhmjgpytoqod,Rkcbjmtxuydlvtjfsjjb,Prince Edward Island,O,,Fullerton,M,1-915-331-1211,387.0,,Canada
16092.0,SLM,3.0,1250442.0,LWHWXUWKQCQJKQYUDCHH,CUM6947,Vrprfqqharttsyasyxasvsmwcfcloacmrojvfglhgqbphsgoweiasjfb,SFKDSN,M,67.0,4.0,mogoqgddruajyivofmrfb,CUMGMJHWRVTHWXUCQPBSKNFY,MO,O,h,Raleigh,,1-890-202-3481,814.0,7.0,United States of America
467894.0,Hartford Financial Services,1.0,323239.0,xbgbwfrmosnankhjwoccfvspgyrwecsvvhyzjbmvzsphrnbbycteylkg,Qwv6948,Ejebxxowaeqmnwymxragmprgabydsehxbmanzve,Bkixhydml,U,91.0,4.0,GBQUUNUDVBTYNOAQMRPUCOHXV,Qwveupufjexvoxvvq,Manitoba,O,,Iqaluit,,1-005-025-9080,420.0,5.0,United States of America
72175.0,Abbott Laboratories,4.0,2406897.0,Nubbadlahygenvxcmxrzomzwvepbxmknclfreuadnyp,WTC6949,Ktregjdhxjzxpfmtwqagorgqrduunfuvcpquujshhvuwkbshnrgavmpfiefelurulacfpbflyjokm,ncalcet,D,61.0,4.0,Meoizeikrmcaozniiqhne,WTCZNEWY,AK,R,,Provo,,,473.0,0.0,United States of America
463101.0,Fannie Mae,2.0,3323503.0,cvoiwfmyrcqvvugnslaufjdvlhlqtmd,XJA6950,ykkgbukgganqodaiwqbdppfthrifxgqztslyzihuoofclhnyogpjrsoxhlnw,Cwmlbghbeexo,M,77.0,5.0,ESWWHRQQIHCDBL,XJANJJWMOXTRKQGBIATTXJSGQSADD,HI,O,,Irving,,1-993-952-9487,578.0,7.0,United States of America
418312.0,Spectra Energy,2.0,3765194.0,Vbmfkrqyljfhfydbesqpgixirwertd,Vws6951,tztsrzbhutxy,Ifstorwqgm,M,93.0,3.0,ASMBWGSJJ,Vwsesrcuq,VT,,G,Regina,,1-725-763-2596,527.0,2.0,United States of America
198966.0,Constellation Brands,4.0,2638366.0,Uzhadvrvpbnldcbrsigppyhph,MCH6952,PZTKARAOAKXXRSRMTELIUWH,qawibeer,M,0.0,4.0,jjogwkauhtulxaruyevksgfhpyin,MCHBKDPDMMFNVJDOH,MI,O,k,Frederick,f,1-599-882-3984,421.0,5.0,United States of America
348927.0,R.R. Donnelley & Sons,4.0,1943684.0,ESPAJWBOPZWULUMJJUCSNVBRMVMIYFAGIUHRWNBYINSWQEJVMVQHQESXFXWWDWVIGQRQEWWOIOPGIMW,KNU6953,CLKQXCVBJAXOXIRFCRWOCLVJEBTCKCROQFBXXAPCZRSTPGRBEGTBQXTTKFOEDTXOSMF,Mmhtwqe,D,55.0,2.0,Ylggtjwfqcxk,KNUOAHFQQZRGNRFPDHMBGMRXATWB,OR,O,,Cheyenne,,1-230-706-4091,599.0,4.0,United States of America
,Whirlpool,4.0,2442101.0,,PKT6954,WJUKXZQQCORJIHXDSZWRPSGQJQHMHGUJVYNFGXKITURJTXRYULYXLR,WCZLVDAVQRWY,U,31.0,2.0,Umvzn,PKTMBTXNOLXAHGLXLG,NM,O,,Erie,,1-707-812-1204,,6.0,United States of America
250157.0,IMS Health,4.0,1816420.0,Mggrmetapcogrmlkostucqgauktlfkgtccwiglifzhhidekziuuhtvqkgbdnnma,Tyg6955,CQCJPMYUWXQSTJSXDUCCTHCFSYFPWWGBZQZEJGAKKMOFPRQWLKWYCJNWKTIEQWXW,bgfgpbgmnp,M,79.0,,rmxaemctcuxbzqfvvwdmij,Tyglsbtarlgwkpuhjqozjvmgt,WV,,,Lowell,,1-488-748-5480,657.0,0.0,United States of America
173334.0,ITT,5.0,1226867.0,Ctspizhrdgwizhlssbjgqlbfuykjxtbjzddnullaljwxqbdcmqmfnzdmkp,Yic6956,Mqhhblcbjlaeeqzdiinjsg,IVVWOIALN,S,23.0,2.0,Afvdsskejmzcegfgejjonh,Yiciqcdwfbg,AR,O,C,Cincinnati,f,1-083-383-1536,470.0,9.0,United States of America
,CF Industries Holdings,3.0,1069873.0,RFBZCIQVLEWQVKOLUDDJUQDCQVVKSUTFFHCHTMCBJMCTIZW,jsh6957,TZJZNSDJVYIXYLFJSQJSGUYNHNPMFJVAXPMWBHFOEOWWS,Tubbvfe,M,50.0,5.0,BOUTIKX,jshiijookcu,Quebec,R,,Frederick,,1-122-521-5702,830.0,10.0,United States of America
111806.0,Wendy's/Arby's Group,0.0,216260.0,ihcmhscizgztacmmqpteebunhfyacaqniyqn,xdi6958,Ajgxtpgvbrmiynuehgxiaxhqqozbmdwaeelphfuhsezqwjimjbagoawnoeehjbozuwbiwrdggwddezj,Ztjbhv,U,45.0,2.0,jafsrxchagpqllbgnbsvdrr,xdiijlthefgsovhkznlsikale,DE,O,Q,Regina,m,1-241-100-3660,412.0,1.0,United States of America
393259.0,Atmos Energy,2.0,2090349.0,Epxxtiuotbiqki,Wqt6959,Qagqxdjrwwordthmvzhtxmsclkdcwomardbknpdzsihwhjzqfysbvcipiwomveqav,Msnnk,S,100.0,2.0,Wukkisyxwaprwcpanbpjgy,Wqttlsigln,VA,,,El Monte,m,1-540-350-6821,685.0,1.0,United States of America
115686.0,Darden Restaurants,5.0,3320253.0,,Ifg6960,Eglwfukyqwpimghagzkbxdkqtiwstrfh,Fqogspfa,W,52.0,3.0,kumnxvnydprfkchgwir,Ifgmwkkk,British Columbia,O,,El Monte,,1-878-884-2107,500.0,0.0,
347602.0,FMC Technologies,3.0,3512378.0,Gepoyiwkidcvnevkh,Khw6961,GIPMMSYUVARWKOOTSBYMWCMZKQCXOLSIFXIKLC,okzwqqqs,U,87.0,5.0,Ylmfxkqcczaomv,Khwqttrxxrcpuqjcgrurgkjvpfrud,ME,O,R,Philadelphia,,1-818-359-3551,784.0,10.0,United States of America
7364.0,Darden Restaurants,1.0,905135.0,Wmberltkyonwgsotrnjguodqlretp,Msf6962,wtvavjawambzizukzlxrofnyokljbwruqllgrerxgliktplevcyfpdzbqd,Btnfxdt,,81.0,2.0,IDTJZBFPMQKIXXAATZL,Msfsmwkll,WV,R,T,Sacramento,,1-066-127-7407,737.0,3.0,United States of America
482695.0,Enbridge Energy Partners,5.0,1941058.0,Ipnbwmaghaqzfahayjqtcwelflxkssnnpegehmvgajqxmeg,Sdf6963,Lohvashnukakvferr,Xkodqacrxmy,M,59.0,2.0,Vpdgxwsuofbcc,Sdfzadlgbnynhqla,DE,R,,New Haven,,1-719-427-8295,380.0,4.0,United States of America
200858.0,Molex,4.0,3530821.0,WFQOPASGVZDARAGHARKWPSBEGLCQXBQRXLIJSXUTCWN,bmo6964,towqozdenkgfulnracprdawbokpbwbisnuyretyzbcbzmcbgpcfoajvekhfyuyxvtz,Uwawrvvnjes,,26.0,2.0,Grtqfswch,bmodl,NH,O,,Bismarck,,,497.0,1.0,Canada
129419.0,Kimberly-Clark,,3166731.0,zrvkdxgccxixyruxbqhdejgzwxolfmvctfmuhjbvjdevcipbxtnwq,Afx6965,Tsztbkgrychqcrybqstkzck,Ximvhe,W,86.0,0.0,tiitefmbptvbfrtleapmtbfmpkkcco,Afxzqxklaukbikjvzddw,SC,O,T,Mesquite,,1-771-905-8662,631.0,,United States of America
480171.0,,1.0,735551.0,zjsfssyoiiqmnxvhhgbpbnkkmsobaqqsjebb,MCJ6966,oknjsqvkvaajbwx,Isrgyyegrmvj,,80.0,0.0,Xflflaavtdryujxsmm,MCJZOKLZLNEELCCXXOISSVM,IN,O,g,Rapid City,F,1-808-443-8807,360.0,8.0,United States of America
361126.0,O'Reilly Automotive,0.0,3099840.0,,Ued6967,vvkeekrcmwsxgqpipespplczvprvacyxkhjnmfbvqtgvy,Slcfsyk,S,6.0,0.0,fgonshimimvcgohemdbxhbqttkmd,Uedzxvpjjyxrfuipui,Nova Scotia,O,W,Waterbury,,1-301-223-0913,797.0,,United States of America
148738.0,Western Digital,2.0,2463515.0,xckjyvuvescgowgigkxzwcsziujfuchhsmjjzvwbheynutckjfukj,Gfl6968,ecxbdigxwcrgwntiuiujosij,Zkquwqn,M,21.0,0.0,VFLABNLFLNQVKYKSD,Gfljkegzwrlshwthzaljitwlosma,Ontario,O,r,Tucson,F,1-243-045-9443,558.0,3.0,United States of America
240269.0,Holly,5.0,1998903.0,Osuzhtfpbzydmoqjozkxbphimdupiixwhxpwtwxjnw,eio6969,yossxmehhbmeoiyvvamntcwhrbxqnlhtegqziifflgcimbragmvosbkdjgdddrixwntwrnfcfx,xjrnrfnkm,M,89.0,2.0,AIGCSFFOIPTGJF,eiodtzihrsawtwpqfrtgxgn,Manitoba,O,,Iqaluit,m,1-590-027-0463,483.0,1.0,United States of America
77744.0,Omnicare,5.0,3337367.0,repahtdemfnkuqwrmnvuyvjnje,pgz6970,Oeaqtomcgdrmmddqftlykzkaikorpznftrxmnieqazo,qvtpccrdbkum,M,2.0,0.0,Dhnsfetubptgwhkaacudylvbjp,pgzpljrfugqkdjd,OR,U,,Rancho Cucamonga,,1-704-940-1413,321.0,1.0,United States of America
380806.0,Trinity Industries,0.0,385153.0,wsobxmwghpdpuuzhmitbhy,Lim6971,dxflsbamo,Xxbrds,M,76.0,4.0,BAAVEIWEWFWACFGTCJFBBCMU,Limvopkicxeesbozkkwco,WV,O,W,Madison,f,1-525-706-7328,674.0,1.0,United States of America
16594.0,A.O. Smith,2.0,1521867.0,Jqfczsotmcizgcioygfkfpbxfdybmsxxswsodudgmajrwqrwacylutyubxuk,Hqu6972,jpbgwbmqaqiyvruedmbgewfabkrhozowpevygacdhfphozujyatfioyzngmbgqynrqenmxnolnyjvloy,mqbtwajh,D,6.0,4.0,HFQPNSQIXEYAQQBTTWJEUWLVDWLGA,Hquncbnxqevcmwbrtcbfa,KS,O,,San Jose,,1-997-726-5442,414.0,4.0,United States of America
215085.0,H&R Block,4.0,3933455.0,Nytycthicjmvbgbeti,PEL6973,Gnhpfsxqvodruknbg,fgmduawedoo,S,100.0,4.0,JSZMWUXFYSFQEODU,PELCKSTSYCEFVMEEYYHWVGQMNKPG,SD,O,,Missoula,,1-747-879-7670,792.0,5.0,United States of America
,Boyd Gaming,1.0,1786928.0,Cnydimamxqikwphwpouwmjfuhoo,Etv6974,zaepwrucatizwrrdhoazshaxo,Atrspfwphh,W,88.0,4.0,Livdpug,Etvjnddkvls,AL,O,z,Sioux Falls,f,1-647-185-1074,393.0,7.0,United States of America
455911.0,Amphenol,1.0,3885193.0,zbvozmqsmznunxzzvclgewjwfadplxbjkmbkwll,grs6975,iuskd,Uqqxgwockv,S,64.0,3.0,HISSMWDXBYPUEH,grstvtspfjgeyy,British Columbia,R,J,Jersey City,f,1-049-612-1725,488.0,3.0,United States of America
179667.0,Newell Rubbermaid,0.0,1949055.0,Xeghnulewomunilgrbnaeoyoecsflqnwsvevfcqmoonzpcbpepupavibsqwmtdvvbtzltbosixhst,QDJ6976,Kdkugcmelwqpmkafouqqncphmukidtimobydewjvmonbilpweowpqldcwwevtdmjjuul,Amqklxvnw,D,2.0,0.0,MHXWISBCJSLAXSQKDUUHKUVJ,QDJJGMMRBTBUPWDVYZKVSVCFVGK,AK,O,E,Regina,,1-448-409-6488,779.0,9.0,United States of America
379492.0,Apple,3.0,3044238.0,Axfugkgckxwnoulpyopyefkkdvqrqcemlo,fxr6977,Gnaqtcojfcfebdxbmxfmscpqqinuuszapuzcfdydaexofnqhvssczwwll,Rkdubr,M,33.0,5.0,Uobzvnipagibm,fxrjstqsbmivk,IA,O,,Little Rock,,,535.0,2.0,United States of America
50397.0,Schering-Plough,0.0,627763.0,rauqdgwcpihjxnpfollvbuzz,tgx6978,POGHQDCAMNIDWODJUGMJKUYGDSGCMCISZWWPKZXPEJXOKNDRBBVLPOJOBOFXPKMNVRCMNGOCSFY,NAWPFLVED,D,74.0,3.0,NIOUZKUOLAKWKQZSOSMITVXV,tgxelzcunqhjkfexz,NH,O,,St. Louis,M,1-437-601-0276,,6.0,United States of America
144461.0,BMC Software,,1059497.0,wekwhmmagniwobhvjjniyvfcxiamwkveuepqycblsqghzvmnddtxvugywyhofruku,Voz6979,LRTMOUROFHUVOUX,ZBFNL,M,18.0,5.0,acakifqogfzjcpucpmguoxdmtl,Vozhiktyskbkhxrnpxrl,OH,O,J,Amarillo,,1-850-179-1401,711.0,8.0,United States of America
98283.0,EMC,5.0,3914203.0,xwmpqhrmgwagwrvhezthmadfadguaxudnejsrz,Gpf6980,LEEBNIJCXSKLUGRARTIAOIJJKHRNLRKMOWVMONBHPTNLXPTJCGJESJSPHDWHJTHSETEILLGIFLV,Qgpkm,,64.0,0.0,CNQSREEC,Gpfobqylo,IA,O,C,Montpelier,m,1-067-484-0148,418.0,10.0,United States of America
114500.0,Crown Holdings,2.0,442154.0,XGIKPPWIKJUZLUKGDNGNDLQHCWKWSD,Erf6981,Pqawwdcuidysgifibukbphwnxrkxyfrupwtlpprmyepsmzbbetzrtzkzomvsyjnvxruw,wdhdjkchan,U,60.0,0.0,Yqpylftpjqwthhglqlsvyqpx,Erfckockjieazndijcxuvjxzoxqm,AZ,O,,Pittsburgh,F,1-500-201-6152,327.0,5.0,United States of America
494208.0,Applied Materials,3.0,2122983.0,Ltynhetacefjpuradmelnymksfaufvblvmvmpluopypjuojinjr,Ven6982,jjcidfiucdbdwakedpnlobpnqbcbcteprxzdqatldridncnltakiuekagouodfolxga,Hndjjakre,S,18.0,2.0,Vuxfzhenqwwkqyzzmnkkylxv,Venplkcjiprjualymqrerkozp,Manitoba,O,,Miami,,1-253-033-2778,664.0,10.0,United States of America
455509.0,Gannett,4.0,2165682.0,Hgxvxbcqgpwtraopqihbpnuspczvgudqjfvfnnagikxbkwgsmlznwtjpwaygehlmrqcnqjhb,Csn6983,Nbslaajloidpimgjjqrjgpxjrnteaxkqnmnkttwishbcwbelhpcyfimqmen,tjrlipmx,W,56.0,5.0,Mkastmbituzjjbdypqkfusehdf,Csntwxlefckdcqqsdytq,IL,U,,El Paso,,1-083-021-4078,381.0,9.0,Canada
267209.0,Eastman Kodak,3.0,1823977.0,sadgoayeztogbjaolxpfowsjpyln,Qnn6984,ykjnpbjqmjhoakydzlzckxcbyqjuqudwjqeakx,Mccpxchphy,M,41.0,2.0,Xsgxwuojt,Qnnfwabnbeofvjddtqtehgua,NJ,R,K,Grand Rapids,f,1-933-328-5639,565.0,7.0,United States of America
340024.0,Philip Morris International,4.0,2792287.0,uwzckvpyxayysdxsxskypoiopojcxhwfbpwxywkbix,nco6985,oqaatuncwh,jalrj,U,88.0,2.0,SSHZMLK,ncokpdoklwgelmv,NC,R,W,Boise,f,1-154-868-7042,674.0,8.0,United States of America
271646.0,Legg Mason,0.0,2023087.0,SOONHPRFFQYTRFPSIZXGEWCKDUOXSJYDOMIVDMLDBHBCRBZAWBJCEPD,Mbt6986,HTZQLFUAQENQFVHALPAPJDDGBUQOEYMWVQDHPOWBQXHCYXJTPIFVCXKEVTAODIA,ENCIBTXQZAT,M,12.0,5.0,Sgmdoxntkpeqydiwmasfmtespspko,Mbtpewrbrfjfjfswndajargg,AR,R,U,Wichita,F,1-070-541-6890,468.0,,United States of America
101452.0,,0.0,2685685.0,ZAOMGYVEYKTGADZDFJMYARYVUCXUYSPNNGHJVTJLSWSRFPLNKVMVHGLOIFHFLSGLHHTJCBSDM,OAC6987,Vimweoxqmernsxnqzbyjjvdradcvgshjnvihasphsxmsqnyzibhvefzjmrdwlmffdgdbmjpqodvxntxf,PRAWIMBQEM,M,17.0,4.0,CSQJGWAPUHWEZJKCX,OACGZBEONANEQFD,NY,R,r,Durham,,1-346-453-0825,380.0,0.0,United States of America
61247.0,Hubbell,5.0,2042413.0,,Cfm6988,Hepdkavuccxxzujdfdpmvkytdflubpidzbaojw,,U,14.0,2.0,nptlodjjyxuhcfwpm,Cfmjelduilmwhoxjvj,Quebec,O,h,Livonia,f,,433.0,10.0,United States of America
474501.0,Bank of America Corp.,4.0,2135228.0,Qvwzdpfpdoanzywptkqqjcwjvgmfsnwpwcimapssbbrwxiryblbnqlbmchdsvhwlwsyzwcomhgocixn,Eqd6989,Wvuozaxxyzmyyeyyjmeegbzqxoardbgalvldcjrazsvicbimqfeuaxk,Aphclsvb,M,23.0,2.0,ihhcdstwkukphrjwvtpljkglcqwbqk,Eqdkuh,MI,O,Z,New York,f,1-881-361-8012,732.0,,United States of America
147074.0,Men's Wearhouse,3.0,1175276.0,yychnqwztkhlxdpoafgvnlgjzhkovumhapzshbkkejqwrmwzuheuphglhefrtt,EUV6990,Oedcezkdrvunqdudyymamrmwkxazetyioriqwxjsn,gwpwfnsb,M,6.0,0.0,Wxntsmczjdoqn,EUVMOIMXDYOKOWJJP,AL,O,x,Virginia Beach,,1-219-464-8008,749.0,9.0,United States of America
144854.0,Torchmark,4.0,,LAXFWIIGMOZVWEHQMUZTDSJRKERNOIDHDGHXZWLOIWEUOKBU,Vmw6991,Mrwiatgvliyvgoawphkosqvmjvvbnmkoqwoawymerhpblhbtevsbfctdfjqilatkedf,xmpjktcp,M,98.0,4.0,ipraubtlh,Vmwkeotoccx,ME,O,Q,Fort Wayne,,1-173-248-5827,599.0,5.0,Canada
452589.0,Expeditors International,1.0,1414595.0,WBJOXMXRPNAVLWMHTVCC,Cvm6992,pwaqqgtsdjkoflxongpesxuopbfccvyamjcqnmnmhhqyonyfszurcahlut,Cxiuqvgg,U,85.0,2.0,Gycints,Cvmajmhk,WV,O,N,Denver,f,1-251-564-0591,346.0,,United States of America
221841.0,Total System Services,,2027905.0,nagrjtwvggbbrryliznztffnertfkkght,Dti6993,enarzajqoenfvmgfppyorxantbwiejnsmmwkdlrqscwsxovgs,Inlrwu,U,5.0,4.0,Eochuiiqmk,Dtiyr,WV,O,,Overland Park,,1-278-015-4196,560.0,9.0,Canada
251649.0,Pulte Homes,4.0,2988464.0,jcwbvdudhjdspukwxxutznvo,Sre6994,DWRFTTGSEKRVRPNQFWBTABLNELVQETBOPPKMMMBVONNAPHFUVPEFXRWSEKGGSPSFMFJW,OPOUDJGJV,M,16.0,,lrexubghwdtrwpgudl,Sreujv,MS,U,,Edmonton,M,1-453-144-2924,710.0,9.0,United States of America
20403.0,Eastman Chemical,5.0,557165.0,Ayavdbxsaxgxyiqsjcjgqjadugmpiydnbgffbdfygqtkrjsuwsit,Loe6995,Ehimyoyqhvzattlcx,Lxjhn,D,76.0,0.0,HKURNJBOGRJHUFZMDENEXSFMNOO,Loeincdcgdyt,NC,O,,Flint,,1-485-935-8876,730.0,10.0,United States of America
387880.0,Convergys,0.0,3073221.0,Vmjjxuzgrnklspjgzvcksdotijgjnslzmnytpeuaiujkymjydfswmyis,Ovo6996,VAZRA,Bfxxfgggpxib,M,18.0,4.0,Gmofn,Ovorfggxan,IN,U,t,Charleston,,1-587-682-4506,523.0,0.0,United States of America
411056.0,Perot Systems,1.0,2572593.0,Vmeiosvgsldtsozxyhyolejfoxrqojpfdixkqgirmplqobakyggscbyqqrclwmbllwxhwsjekodbrl,oyi6997,YLANADBKJVYYAZDZMJSEQFPHBWGURMKOC,rxpyxhro,M,37.0,5.0,Uqejwwljxjr,oyiaybjupdzfbpcuex,MT,R,K,Philadelphia,,1-653-535-5551,555.0,8.0,United States of America
,Fiserv,,3295125.0,Nnqxkiplsginixjzfirtuaiwmuraksaenhjzuvcmerlpgkzzvhrmmujdkjgtxvlqvaqejjksdaonr,qpb6998,QKHGMYCPMKTBMAZCSBBDJJMVDOTZLZOTXTTFCMXAJYRRYCMKMUI,Wbxjtfvbah,M,59.0,4.0,PVCPETRGU,qpbvcurihbeeiyttaw,Prince Edward Island,O,,Boise,,1-880-186-7924,478.0,4.0,United States of America
,Lender Processing Services,2.0,3961429.0,AARMTQAQTHIQVBFU,FZC6999,,Ykvltbaeni,U,64.0,0.0,Psihisospelleauwmntvyktstsucmn,FZCIYAWPWJSWPVAVBGRQ,New Brunswick,O,x,Frederick,M,1-529-566-7690,491.0,8.0,United States of America
224337.0,Oracle,4.0,106917.0,Sxxlmttanzlhvxikgiruzpsbwriqrvcwguzgjguflgudvbkyakgnjnhnytcqujlklrpn,cbb7000,Mwkwehhpdhndtlwqmzdvvwclvixwdj,Nwdmq,M,61.0,5.0,fnujmqekvnv,cbbtcxvdclwddzgqc,NV,,W,Paterson,,1-625-672-1557,462.0,7.0,United States of America
14671.0,Sonoco Products,0.0,1840762.0,,Afw7001,ieekbolrwdnfidauhejxkslkxbqwyncnmjggcafdgeqursiqowvvnsuexe,Xwqdk,U,88.0,2.0,Gzckrofaujxhovwfjoamg,Afwwloxdzamnfvvfkmm,HI,U,V,Ontario,,1-243-718-0464,524.0,3.0,Canada
124093.0,AMR,5.0,,BWONMTBUHHMEFHJERHQWKODKWADLJTXRQDPIDLEIHWNUXAHSDHWBKUZLTQFBGQ,fnw7002,Gmlvvqiipncaaiomrdzixitzmddoskkh,Mnntmchia,M,87.0,5.0,Ygpkecmdmoxacdfmusdmczjtujdp,fnwfvphcebxvzevjxqidcunecsfu,VT,R,L,Corona,m,1-661-726-1271,665.0,1.0,United States of America
475839.0,DTE Energy,4.0,2386448.0,Plhsomjfbpubikjaoqerfxfoqkcgwdusgiablvjkxazzigwnhsym,Ojo7003,Athgyfvfzesbxcuzwggkzvhslgxyrxwpslahgrhk,DJGIX,M,90.0,2.0,Yooyxs,Ojoifvkxxfdgky,CO,O,,Edmonton,M,1-235-454-1647,312.0,1.0,Canada
159890.0,Atlas America,3.0,56741.0,QXZPGLMDSZRHIVHTYJQYYTYBXMAURJCYEYHNYOSQQGPMXZAKUJCCRUNCLSXICKZOGXVQYLNYES,Cjl7004,ECFIBTWIFWHHPYVDOWGUHDCUZUINUUTHYOXDWQIEVBRUGXJXEXT,bibtrjp,U,10.0,5.0,BDZTXWE,Cjlwheulncowfutquskiu,SD,O,A,Memphis,,1-982-682-1879,690.0,7.0,Canada
267362.0,Hovnanian Enterprises,3.0,3637782.0,Biixcqkyhlegqkvczwibvhatadjshoofqlhefumgvrnnkwrjbvzuimpevfofirq,byl7005,LNHWWVGALTPWNTCAUUYXNNNGQBIIFCOJMNPFIFGNTDPIUFNOGRL,Menaltnsiv,D,51.0,5.0,PDAZCNH,bylhghkqernxhlilcfecymb,KS,O,T,Salt Lake City,f,1-595-739-9187,503.0,6.0,United States of America
41973.0,Mirant,4.0,1067958.0,Scjayjwvvtrn,Vgj7006,bnmgvuvqitvchfkqjpvhukxohuwaaxxkbfcoauajwrtxbcndntkwvjqkmkwwalisd,Hdshv,S,41.0,3.0,Yfrbdkcjroutchw,Vgjqwfsqjqbgrcjiowcbxliusuli,IA,R,i,Mount Pearl,m,1-513-398-3857,402.0,8.0,
233854.0,H.J. Heinz,4.0,,Stjkhysjbqryepcrpbivrlkptvoywvhymlqrntojrrxldrcfrufqwvjikqaefbjctkvougfwuqgcufxz,abr7007,Leluvxeoan,HETFULY,M,0.0,4.0,Ldbifvcfiqqzbldahldaqdqzmx,abrmszgbpvdihsotjl,CO,O,,Rockford,f,1-004-707-0708,415.0,10.0,
479955.0,KBR,,1022582.0,Oiqlrrfryhidkmsrfxxjbwzi,AQV7008,KOODIGOEOIITNOTJHJQIELPCGFFXCDYXECETUQYSLKFVQVO,Kbxisswtnxf,U,94.0,4.0,RTQIAMUSLTXYBPHICLRARSNP,AQVXGDYQEVKEBSBPRGSYOJSFGR,CO,U,U,Whitehorse,,1-240-180-4983,512.0,2.0,
404736.0,American Express,4.0,2592831.0,wvmmbvgsvsfyltqdmzetqsjtubomrlmxsoisgnidlwfbxqwlvyxzt,Cqw7009,ogaqzjoepziebbwzijcrjqmhdqmttzxmemkgkyhlzlebzatatkiqbbfzojzakewgk,VVKLVUSEU,M,9.0,3.0,bxcsuguexzewjwfgsn,Cqwanvntnwwlqqpqaspqmbld,British Columbia,O,W,Regina,,1-769-157-3801,679.0,9.0,United States of America
24399.0,Hewlett-Packard,0.0,1112131.0,Qxyrtmxdsahuhxqvsndg,HLF7010,upqslnuemzstjohldjixevbttdrrtmsfjyqobamd,Ofosivbitqn,U,31.0,3.0,PSMIQUJWF,HLFEG,SD,O,T,Louisville,M,1-595-820-8335,838.0,,United States of America
482100.0,Scholastic,3.0,3718588.0,Onrwaqobxoxbnk,Bnr7011,LPXJNGHRNDWFQAUZFCPWN,utdsdsg,,1.0,3.0,Rwpvfzswznzsvvuqowk,Bnrjcosimexlvqxyklfjbopk,IL,O,,San Bernardino,M,1-562-939-1788,376.0,4.0,Canada
344807.0,Delta Air Lines,0.0,2011117.0,Jqkhtfqxurqxslztnrgxdulbtrntfflo,TAC7012,rrviyzffctnnqhgkvhemajbiyudznguknsjfbackvrrqabqlhojfexuel,iszotohli,S,66.0,0.0,Lvilhzlkpddlrfodqdkcpn,TACBYNKWIFUIBIMO,AL,O,D,Sunnyvale,,1-808-493-7184,591.0,10.0,United States of America
147226.0,Stryker,5.0,1513187.0,XRQGWZSWXDVWTDMNZNZMBASZUYOKSMFTYLVQNMQSITUEJUVOPXIKWMSZBWAKFZCKUHMNGRAFI,TZE7013,Jmksulhhqcwxbxtshmueukuuloxbfxrihjtfediousdvynnchgrczuxpicjbwjgt,btofklzzak,U,43.0,0.0,Cuowko,TZEMZNHVVGUTOYD,SC,O,x,Rockford,M,1-136-051-9083,385.0,9.0,United States of America
142114.0,Pride International,3.0,949386.0,ccoemttxwlxhyrdbkeknnmhniife,Glo7014,,SFRMDYJ,U,92.0,2.0,hwcnnhktmo,Gloglydorgjfta,MI,O,v,Fargo,M,1-793-665-0397,477.0,5.0,United States of America
188356.0,J.M. Smucker,3.0,3470844.0,Zclrgjhzeugrifkwqmfaanla,Ijt7015,VZWIRBYGBTQJWNDIMFUGCHFVMEIAMAJVBZBFCKPZFAGOCNYSKPIBZRSXPVYVNEIWJNQULIPMWLMXMNHG,Nhlgdxedbpme,W,98.0,5.0,Fpygaob,Ijtoee,Nova Scotia,R,,Providence,,1-170-593-8432,506.0,0.0,United States of America
219871.0,L-3 Communications,2.0,1076377.0,ispiowuftszumlfnrzqzrrzjshtbhmmtyo,NUU7016,kdkegvmvatdpqspwxezasbzfvqrbahfj,jjvatl,S,41.0,2.0,Kbfbnqiva,NUUHT,AR,O,P,Eugene,F,1-712-672-3620,456.0,7.0,United States of America
