AgencyID,Age,Income,AddressLine1,CreditRating,NumberChildren,Country,AddressLine2,NetWorth,OwnOrRentFlag,Employer,LastName,FirstName,MiddleInitial,Gender,PostalCode
BRI3666,37.0,450241.0,23181 CANTEY COURT,,1.0,United States of America,,3752928.0,U,Synovus Financial Corp.,BRIERLEY,NITA,,,E7O 1O5
GRI3667,59.0,188304.0,22703 DURAND RUE,815.0,5.0,United States of America,,443032.0,O,NV Energy,GRIMES,NANI,,,02110
mcb3668,14.0,303493.0,15962 TAMARIND PARK,548.0,2.0,United States of America,apt. 136,3193944.0,O,Express Scripts,mcbeth,empdb,,,80912
Shi3669,15.0,271815.0,17727 ashbrook lane,756.0,3.0,Canada,,292761.0,U,Worthington Industries,Shi,Brianna,J,m,44138
hys3670,50.0,240163.0,13385 colby park,605.0,3.0,United States of America,,473062.0,R,Nalco Holding,hyslop,EDITH,M,,91186
Hug3671,38.0,233490.0,23750 bellaire lower,,0.0,United States of America,,3760817.0,,Vanguard Health Systems,Hugo,RUDOLPH,I,,90841
Bou3672,58.0,,7837 HOWELL COURT,635.0,1.0,United States of America,,,O,Hovnanian Enterprises,Boutot,Cynthie,,M,90772
Hsi3673,9.0,4154.0,15013 harris road,771.0,1.0,United States of America,,3327102.0,O,Carpenter Technology,Hsieh,Gwynith,,m,45261
Wol3674,80.0,172138.0,22649 weyland rue,681.0,5.0,Canada,,2291685.0,O,Coca-Cola Enterprises,Wolfenbarger,Mahshad,,,97208
Fre3675,7.0,167856.0,17129 kalani east,801.0,5.0,United States of America,,1857270.0,O,Sara Lee,Fretz,illa,,,V6u 1p2
shi3676,25.0,132496.0,13388 el monte rue,556.0,,United States of America,,2668741.0,R,Medical Mutual of Ohio,shirey,Geir,C,F,91171
kem3677,87.0,326957.0,20901 ashley north,458.0,0.0,United States of America,,2657145.0,U,Pep Boys,kemppainen,Gnni,,,X5e 1u1
vaf3678,56.0,244781.0,22325 spanish river rue,576.0,2.0,United States of America,APT. 895,2509398.0,U,Pulte Homes,vafaie,Hildegarde,,,60732
Str3679,52.0,154988.0,10479 WHITTINGTON RUE,363.0,0.0,United States of America,,533620.0,O,News Corp.,Strauss,Enis,A,,98128
FER3680,61.0,312933.0,2951 ennis west,800.0,2.0,United States of America,,,R,Sherwin-Williams,FERGUSSON,BREE,,m,H7f 1v7
ash3681,56.0,370462.0,24697 FLORENCE WEST,675.0,5.0,United States of America,Suite 114,3930263.0,O,Williams,ashton,Sandy,,,M4j 1o2
NEA3682,12.0,434164.0,17991 chamberlin way,704.0,2.0,United States of America,,1714740.0,O,Liberty Global,NEARING,kaycee,,,23218
cha3683,50.0,230233.0,24701 PEMBROOK CRESCENT,815.0,3.0,Canada,,3372519.0,O,NCI Building Systems,chapmond,NAMRATA,,,70837
NAH3684,88.0,226460.0,22785 peachtree boulevard,762.0,2.0,United States of America,Apt. 387,587291.0,O,PNM Resources,NAHATA,neile,,,93379
BAI3685,68.0,390526.0,7936 altamesa lane,602.0,2.0,United States of America,,2621848.0,O,CUNA Mutual Group,BAILLARGEON,Madonna,,F,33198
POM3686,52.0,445707.0,2167 mockingbird drive,686.0,1.0,United States of America,,2068957.0,O,Progress Energy,POMA,Jodie,,F,23253
bun3687,38.0,300897.0,11941 maywind crescent,331.0,2.0,United States of America,,397855.0,U,Abercrombie & Fitch,bunner,MOHAMMED,,,78724
Dav3688,47.0,40419.0,21952 sabine drive,576.0,4.0,Canada,,1613178.0,O,Kimberly-Clark,David,Kordula,,f,h5l 1q7
KAS3689,2.0,263253.0,16606 skillman west,465.0,4.0,Canada,,3209847.0,O,Supervalu,KASPRZAK,MAMORU,,M,35869
lei3690,38.0,14803.0,6528 PEMBROOK NORTH,629.0,5.0,United States of America,,3325636.0,O,Jo Ann Stores,leibich,may,,,23275
RUS3691,13.0,301280.0,2103 campbell boulevard,843.0,3.0,United States of America,,3061317.0,O,Advanced Micro Devices,RUSHING,HALIE,,F,91353
Bor3692,21.0,174994.0,3570 reynolds upper,487.0,5.0,United States of America,,1625727.0,R,CME Group,Bortolussi,di,V,f,h6c 1z1
war3693,75.0,156413.0,1726 clearwater drive,836.0,1.0,United States of America,,3208377.0,O,Omnicare,warun,Erinna,,f,92182
van3694,61.0,437554.0,6320 wagner drive,795.0,0.0,United States of America,,332233.0,R,BMC Software,van loon,Synful,W,f,89160
Moo3695,57.0,431799.0,8989 spicebrush street,,4.0,United States of America,,1618911.0,O,Country Financial Services,Moorer,Rakel,,m,T5A 1W6
CAL3696,91.0,412706.0,21944 richardson upper,527.0,2.0,Canada,,19785.0,O,McGraw-Hill,CALMENSON,evelien,,f,30333
HOQ3697,49.0,11964.0,18972 elm lower,,3.0,United States of America,,3024604.0,O,Maxim Integrated Products,HOQUE,Access,,M,80075
ope3698,36.0,342640.0,20494 ross west,567.0,0.0,United States of America,SUITE 420,1040806.0,O,McDonald's,operators,SIDONEY,,F,43603
clo3699,85.0,184543.0,16956 bellwood rue,807.0,2.0,United States of America,,3386869.0,O,Realogy,clow,kamal,X,,T5B 1L3
Ano3700,5.0,302299.0,22480 lenwood street,315.0,1.0,United States of America,,1506608.0,O,Jacobs Engineering Group,Anolik,kacey,,f,E7N 1N6
Hol3701,87.0,261472.0,17514 payne park,819.0,3.0,Canada,,602576.0,O,Qualcomm,Holloway,Thia,,m,B1c 1w9
BUR3702,87.0,199483.0,8729 halle street,803.0,2.0,Canada,,2062313.0,,Brunswick,BURKERT,juline,,M,T5d 1j2
Sel3703,39.0,392164.0,5142 bramblewood avenue,374.0,5.0,United States of America,,516813.0,O,Tech Data,Selby,Nady,,m,M5b 1u1
Ser3704,73.0,392747.0,9941 ROYALTON DRIVE,566.0,1.0,United States of America,,904658.0,U,J.C. Penney,Sergi,arleyne,,f,96825
BRY3705,56.0,378400.0,20857 howard park,349.0,0.0,United States of America,,1164476.0,O,SunGard Data Systems,BRYDGES,angeles,Z,m,98197
van3706,31.0,486859.0,5680 powers drive,781.0,5.0,United States of America,,424337.0,,UnitedHealth Group,van weringh,MAURITA,,M,93350
Dea3707,10.0,,23477 havenridge rue,567.0,0.0,United States of America,,,R,FMC Technologies,Dearaujo,DRAGO,,M,V6d 1v3
Neu3708,30.0,489235.0,14482 kirby south,720.0,1.0,United States of America,,270781.0,O,,Neumeister,Bette-ann,,M,m4j 1o6
Cof3709,2.0,78742.0,11593 stonehill rue,301.0,3.0,United States of America,,49208.0,,Albemarle,Coffey,Lorilyn,,M,77283
Pri3710,9.0,339878.0,24178 turtle creek street,692.0,1.0,United States of America,,728772.0,O,Colgate-Palmolive,Prikkel,Emylee,,,89137
Ahm3711,84.0,299840.0,2461 vista park,715.0,2.0,Canada,,1259871.0,,PNC Financial Services Group,Ahmad,netty,U,,t6b 1c4
Fre3712,93.0,247966.0,10070 glenview boulevard,471.0,0.0,United States of America,,565999.0,O,Colgate-Palmolive,French,Carolien,,,V6C 1T6
dem3713,94.0,246504.0,9902 altamesa park,,5.0,United States of America,apt. 384,642512.0,R,Time Warner,demeulemeester,Tammy,D,f,06116
Del3714,98.0,318844.0,23434 ashbrook boulevard,738.0,5.0,United States of America,apt. 714,3592841.0,O,American National Insurance,Deliva,Betty-anne,,,44111
Roe3715,100.0,88922.0,2246 rexford avenue,717.0,4.0,United States of America,,3418129.0,R,Loews,Roelofs,Harold,,,28220
PEL3716,67.0,427133.0,17552 SAVANNAH NORTH,671.0,1.0,United States of America,apt. 678,2305807.0,U,Tiffany & Co,PELLAND,Thanh-ha,K,,t5a 1s5
row3717,27.0,10238.0,16552 FRESCO SOUTH,760.0,3.0,United States of America,,154974.0,R,Questar,rowatt,Addie,,,M5f 1v5
fra3718,67.0,424999.0,11065 CANDLELIGHT WAY,621.0,4.0,United States of America,apt. 989,315900.0,O,CenturyTel,franze,KAS,,m,H6C 1X3
KAS3719,77.0,238849.0,14518 westheimer avenue,740.0,2.0,United States of America,,2028359.0,O,McClatchy,KASSAM,pedro,F,m,h2a 1w9
che3720,48.0,211947.0,18417 voss park,482.0,1.0,United States of America,,3401242.0,O,Systemax,chenier,ailina,I,,02120
UGU3721,27.0,480010.0,21434 robertson south,627.0,3.0,United States of America,Apt. 915,276197.0,U,O'Reilly Automotive,UGUCCIONI,selim,I,M,66112
MAR3722,66.0,44051.0,5755 bluff road,426.0,1.0,United States of America,,977908.0,O,Great Atlantic & Pacific Tea,MARMEN,Blancha,Q,m,V6e 1s1
TYS3723,3.0,363477.0,3824 8th east,519.0,,United States of America,apt. 407,3116089.0,,Loews,TYSON,Mal,U,,36642
KAH3724,82.0,281684.0,11835 allen drive,763.0,4.0,United States of America,,820385.0,O,Lennar,KAHAN,Rong-chin,K,M,30907
Zvo3725,66.0,10464.0,16775 pike east,488.0,2.0,United States of America,,1963389.0,O,Apollo Group,Zvonar,Chabert,G,,94319
LET3726,84.0,273728.0,8550 BRIGGS AVENUE,422.0,0.0,United States of America,Apt. 513,2079552.0,O,Bank of America Corp.,LETCHWORTH,ARLETA,T,m,91764
Keh3727,61.0,,4941 beardsley north,310.0,4.0,Canada,,995478.0,O,Aleris International,Kehoe,jean-louis,,,94388
bra3728,40.0,422299.0,2412 bonita lane,404.0,4.0,United States of America,,958655.0,O,Enterprise GP Holdings,brannon,Ext,,F,90269
HOL3729,73.0,430074.0,5668 watts crescent,834.0,3.0,United States of America,,2563060.0,R,Sun Microsystems,HOLTON,Elyn,,,80923
Hop3730,79.0,318800.0,1253 kingsbridge upper,452.0,5.0,United States of America,,432528.0,O,Aon,Hopkins,stclair,,,R5g 1m1
Kor3731,70.0,176625.0,375 austin boulevard,357.0,1.0,United States of America,,3655820.0,O,Steelcase,Korea,JONIE,,f,93780
Gro3732,73.0,462167.0,1238 westwick west,,3.0,United States of America,,3917267.0,O,T. Rowe Price,Groulx,hermia,,,19903
Gog3733,33.0,148261.0,12417 airport drive,818.0,0.0,United States of America,,1276796.0,O,SkyWest,Goggin,LORELLE,,,V6h 1p6
Bor3734,62.0,255310.0,3327 buckline court,336.0,4.0,United States of America,,1066355.0,O,Noble Energy,Borthwick,Mignonne,,,33127
Arn3735,16.0,313382.0,20744 gene way,791.0,5.0,Canada,,3779442.0,O,Texas Instruments,Arnon,Ioan,,f,43617
SPO3736,47.0,480526.0,10457 valderra boulevard,812.0,5.0,United States of America,,1189522.0,R,Consol Energy,SPOONER,BERTIE,,m,V6N 1P2
lan3737,,,17207 wycliffe park,,3.0,Canada,,1612749.0,R,Ferrellgas Partners,landry,Sudesh,L,,91349
CAR3738,4.0,57481.0,17852 DURAND PARK,387.0,4.0,United States of America,,1716600.0,O,Penske Automotive Group,CARLING,cammy,,,89116
NAR3739,30.0,471749.0,11645 KIMBERLEY CRESCENT,344.0,2.0,United States of America,APT. 776,3364906.0,O,Carlisle,NARRAWAY,Whitney,K,,21225
SCH3740,83.0,356279.0,11460 briar forest lower,327.0,1.0,United States of America,apt. 224,165857.0,O,Affinia Group Intermediate,SCHIRTZINGER,hqs,W,,31215
Nek3741,12.0,482482.0,232 lyle park,758.0,5.0,United States of America,,614050.0,O,Family Dollar Stores,Nekueey,hanny,L,M,63176
Dar3742,,38517.0,3920 EMMONDS BOULEVARD,670.0,,Canada,,1065045.0,O,Thor Industries,Dares,KONRAD,,M,35274
Dun3743,69.0,141125.0,19582 bellevue lane,340.0,4.0,United States of America,,975974.0,O,Merrill Lynch,Dunlay,Cornie,,F,94196
BAB3744,59.0,310966.0,15246 dunn park,503.0,0.0,United States of America,Apt. 266,2336041.0,O,Sonic Automotive,BABIONE,JUDIE,O,F,76147
pon3745,89.0,30670.0,20025 routh crescent,567.0,2.0,United States of America,,3847430.0,O,Reynolds American,pon,ALVINIA,I,M,45438
Mag3746,69.0,161338.0,12232 drexel crescent,320.0,2.0,United States of America,APT. 440,1307768.0,U,Delta Air Lines,Maglione,EMILY,T,,90081
Wil3747,,231523.0,16878 plumb park,836.0,1.0,United States of America,,1609736.0,O,MEMC Electronic Materials,Wilkie,christal,,,95258
Hoe3748,17.0,231496.0,2798 1ST EAST,665.0,3.0,United States of America,,1519697.0,O,Alcoa,Hoeler,Kelcey,,F,77003
Blo3749,32.0,32736.0,19922 sweetgum upper,791.0,0.0,Canada,,1022755.0,R,Johnson Controls,Blount,lineth,,m,77154
Mul3750,17.0,413177.0,1282 baynard lane,308.0,4.0,United States of America,,858084.0,O,Western Union,Mulqueen,BRANDI,,M,H2d 1y4
VIL3751,16.0,67815.0,23423 SAKOWITZ STREET,640.0,5.0,United States of America,APT. 792,2428453.0,O,CSX,VILIS,tybi,,M,91758
jaz3752,16.0,264119.0,4040 lendon east,374.0,0.0,United States of America,,1585407.0,O,Fidelity National Information,jazanoski,Ashly,,,M5E 1X6
Hla3753,66.0,463027.0,23485 SINCLAIR UPPER,706.0,4.0,United States of America,,3602781.0,O,Staples,Hlauschek,rhonda,,,19209
Net3754,88.0,330969.0,23490 FOUR WINDS UPPER,646.0,4.0,Canada,,1402256.0,O,Amerigroup,Netlink,Garry,,f,83707
MAC3755,87.0,334004.0,14566 WISTERIA ROAD,561.0,,Canada,,2069103.0,R,State Street Corp.,MACIEL,Fqa,W,,85712
VOG3756,70.0,51163.0,24958 tangle brush upper,746.0,3.0,United States of America,,2462374.0,U,MetLife,VOGEL,Perry,F,,79906
Chr3757,56.0,56141.0,8293 wayne crescent,686.0,,United States of America,,3953300.0,O,Nacco Industries,Christensen,anni,,,T5B 1J1
DES3758,70.0,153340.0,10369 gemini way,419.0,2.0,United States of America,,1368050.0,O,Idearc,DESHARNAIS,marlo,,,V5c 1p2
PEE3759,41.0,4305.0,15013 harris road,,3.0,United States of America,,2028581.0,U,CB Richard Ellis Group,PEETERS,Tyne,,,T6A 1F8
Gar3760,51.0,34830.0,7364 red willow south,303.0,5.0,United States of America,,2495743.0,U,Bio-Rad Laboratories,Garcia-molina,Nashir,B,,93699
MAR3761,30.0,467618.0,1540 crestmere north,594.0,4.0,United States of America,,2050419.0,O,Dentsply International,MARCEY,kwok,,M,78781
Cli3762,1.0,412102.0,2761 TRAFALGAR EAST,473.0,1.0,United States of America,,501565.0,O,Ametek,Clifton,Yong,,,06609
SHN3763,19.0,86859.0,18639 artesian boulevard,301.0,1.0,United States of America,,2187654.0,O,CVS Caremark,SHNAY,BEATRIZ,S,,77140
Les3764,14.0,150572.0,7377 coventry east,837.0,5.0,United States of America,,108434.0,R,Coach,Lesniak,Ruthe,,,T5c 1o3
Swi3765,42.0,176910.0,13963 SPRING DRIVE,400.0,5.0,United States of America,,844532.0,O,Chesapeake Energy,Swinkels,Stesha,,f,70836
SAM3766,73.0,247036.0,18688 BEATTY BOULEVARD,391.0,0.0,United States of America,,1402583.0,R,Amgen,SAMIEIAN,Suki,J,,48501
HOL3767,82.0,192998.0,5293 MCFARLIN CRESCENT,763.0,0.0,United States of America,,955733.0,O,USG,HOLLEY,Gaby,L,m,79409
HUS3768,83.0,73123.0,24973 teal rue,741.0,5.0,United States of America,,2175371.0,R,Charming Shoppes,HUSAREWYCH,ROANNA,,,93674
Dal3769,100.0,32152.0,13276 westella upper,503.0,5.0,United States of America,,17438.0,O,National Oilwell Varco,Dallas,Katharina,,,V6f 1u2
GAS3770,13.0,139556.0,11141 waverly south,472.0,1.0,United States of America,,342579.0,O,,GASIKOWSKI,erma,G,,H2D 1W3
Jak3771,67.0,178341.0,10572 KIEL AVENUE,694.0,3.0,United States of America,,598877.0,R,Aetna,Jakola,Carolyn,P,,94505
Boe3772,73.0,380963.0,5263 wayne drive,717.0,4.0,Canada,APT. 3,3258701.0,O,A. Schulman,Boeck,hooi-lee,F,,94406
Jer3773,21.0,356863.0,22605 deerwood south,503.0,4.0,United States of America,,2056890.0,O,Dynegy,Jervis,Haste,,,94154
Hos3774,82.0,274429.0,3028 spring valley court,788.0,2.0,United States of America,,760673.0,O,American Axle & Manufacturing,Hosier,Mitchell,B,,35253
Lon3775,53.0,467606.0,22279 gramercy road,372.0,4.0,Canada,Apt. 339,697721.0,U,AECOM Technology,Longpre,DAFFI,G,,85267
Vey3776,61.0,,440 south court,600.0,0.0,United States of America,,1717055.0,O,Big Lots,Veyrat,Anissa,K,m,V6w 1p2
CAL3777,8.0,65060.0,14963 yaupon road,830.0,1.0,United States of America,Suite 14,274958.0,O,Steelcase,CALCOTE,Briny,T,,44102
Gah3778,52.0,106734.0,12729 GLEN IVY RUE,381.0,3.0,United States of America,,1292597.0,O,Source Interlink Cos.,Gahir,march,Q,,79906
don3779,17.0,145837.0,4209 wilshire way,838.0,5.0,United States of America,,252905.0,O,Bed Bath & Beyond,donator,Betty-anne,,,78740
MAN3780,43.0,237751.0,20871 DEWDROP STREET,825.0,2.0,United States of America,,871787.0,R,Jack in the Box,MANGIONE,isabeau,,,99662
gha3781,18.0,175599.0,24130 sunscape crescent,400.0,4.0,United States of America,,2410475.0,O,Hewitt Associates,ghatta,young-june,P,m,71114
AMA3782,39.0,111700.0,3730 hutton lower,816.0,2.0,United States of America,,1351570.0,R,CC Media Holdings,AMATO,Mariejeanne,,m,V6x 1v6
mar3783,89.0,231849.0,1363 HILLTOP PARK,495.0,3.0,United States of America,,854699.0,O,CSX,marr,Azhar,X,M,59105
Bac3784,13.0,87101.0,1063 los altos north,702.0,1.0,United States of America,,2889647.0,R,Mylan,Bachner,Devora,C,,93865
FRA3785,18.0,141868.0,12416 lenwood lane,418.0,4.0,United States of America,,2142015.0,R,Terra Industries,FRANCE,Esmail,V,F,V6E 1R7
Lec3786,82.0,156844.0,3556 kerry avenue,653.0,0.0,United States of America,,3704507.0,O,Alcoa,Leclair,LEONIDA,A,,59106
Cos3787,94.0,61504.0,16336 norwalk road,303.0,3.0,United States of America,,3179017.0,O,Public Storage,Cosburn,KAROLA,,M,T5a 1t6
dok3788,64.0,60704.0,22577 international crescent,333.0,2.0,United States of America,,690194.0,O,Hovnanian Enterprises,dokuzoguz,ANDRE,,f,91103
man3789,57.0,287104.0,295 pelan way,487.0,4.0,United States of America,,,U,Pilgrim's Pride,manwaring,Brit,,f,77046
Sta3790,79.0,43904.0,6488 applewood drive,667.0,5.0,United States of America,,2574795.0,O,Collective Brands,Starsdps,jud,,,t5d 1r1
wan3791,46.0,313876.0,10792 trail lake road,702.0,5.0,Canada,,3854258.0,R,Collective Brands,wandscher,Gaffney,,F,M1g 1p3
Gru3792,,354268.0,10513 BARBERRY NORTH,787.0,2.0,Canada,,753518.0,,CBS,Gruszczynski,Dorothy,,,V6n 1t5
Man3793,21.0,285937.0,12695 westmere crescent,788.0,2.0,United States of America,,1127820.0,O,Moog,Manolios,cornelia,,,m5g 1z2
Bat3794,,210429.0,13099 barberry west,776.0,0.0,United States of America,,93745.0,U,CarMax,Battershill,muni,,,06702
LOC3795,73.0,190784.0,7879 park hill court,496.0,0.0,United States of America,,3402817.0,O,Viacom,LOCKARD,Dollie,,f,77008
SEI3796,38.0,107461.0,4857 smith street,690.0,1.0,Canada,,995982.0,O,Amgen,SEIZ,Zygmunt,,,91162
Hin3797,86.0,315923.0,8357 buckeye west,313.0,5.0,United States of America,,409435.0,O,Valassis Communications,Hinds,Drusy,,M,77074
Bez3798,34.0,410933.0,295 pelan way,350.0,2.0,United States of America,,3860570.0,O,Aramark,Bezanson,suria,,m,72227
Ged3799,63.0,389785.0,12145 IRENE EAST,332.0,0.0,United States of America,,2507247.0,O,McGraw-Hill,Gedeon,shailendra,M,f,02135
eav3800,30.0,381701.0,23669 JACK NORTH,835.0,5.0,United States of America,,1330805.0,O,Unified Grocers,eaves,Gerben,H,,92551
Kor3801,77.0,413806.0,20706 DAWNVIEW LOWER,836.0,1.0,United States of America,,287050.0,U,National Fuel Gas,Korea,LENEE,,M,94164
God3802,6.0,342498.0,6832 ATLANTIC PARK,674.0,0.0,United States of America,,3643913.0,O,Pantry,Godowsky,NANA,,,M5C 1V3
Hic3803,21.0,441144.0,4040 lendon east,833.0,4.0,United States of America,,1651840.0,R,Mercury General,Hicks,Heike,,,V6m 1p4
Mur3804,80.0,449603.0,1630 lamboll crescent,821.0,3.0,Canada,,3708109.0,R,Lincoln National,Murphy-king,Karlene,O,,36121
Mck3805,70.0,283507.0,20062 carter court,332.0,5.0,Canada,,2717434.0,O,Alpha Natural Resources,Mckeone,DAMARA,G,m,37926
PAU3806,83.0,294715.0,11358 elle lee street,509.0,2.0,United States of America,,2426835.0,O,Del Monte Foods,PAULETT,danella,,f,85098
vel3807,15.0,48014.0,14362 reilly boulevard,758.0,2.0,United States of America,,1881660.0,O,Quanta Services,velsher,arne,M,F,52401
ste3808,80.0,453485.0,18338 bailey park,502.0,4.0,United States of America,,2358095.0,O,Interstate Bakeries,stewart-guthrie,Marlee,,,10132
Stu3809,31.0,294846.0,3146 howser lane,693.0,2.0,United States of America,,2610144.0,O,Annaly Capital Management,Stuckey,Arjun,,,94137
COR3810,,125833.0,12718 spicebrush street,483.0,4.0,United States of America,,1062171.0,O,Flowers Foods,CORPENING,THERESINA,,F,44134
Gri3811,36.0,74420.0,19151 gibbes south,366.0,0.0,United States of America,,351965.0,O,Brown-Forman,Grimshaw,Tamarra,A,F,66119
TEL3812,83.0,288263.0,7168 SPECTRUM ROAD,480.0,4.0,Canada,,104690.0,U,Auto-Owners Insurance,TELKE,KIPPY,,,36191
Vea3813,19.0,101716.0,24555 REXFORD NORTH,343.0,0.0,United States of America,apt. 619,1536925.0,O,Bon-Ton Stores,Veals,Saswata,,M,V6J 1R3
Mal3814,5.0,,4679 furr avenue,356.0,,Canada,,,,Electronic Arts,Malta,Dagmar,,,v6p 1p8
Sos3815,69.0,422851.0,21811 silver north,789.0,0.0,United States of America,,,O,CC Media Holdings,Sos,NANCY,,M,h2b 1u9
Che3816,31.0,36666.0,14425 edgson drive,429.0,5.0,United States of America,,3221211.0,O,Chesapeake Energy,Chen,solomon,Q,m,10160
Bri3817,,38979.0,21545 elm rue,564.0,1.0,United States of America,,2264660.0,R,Cardinal Health,Brindley,Alfie,,m,79909
Ume3818,93.0,325538.0,12028 pardee rue,388.0,4.0,United States of America,,3212852.0,O,W.R. Berkley,Umeeda,caty,A,,94492
PSU3819,12.0,161311.0,22943 lee drive,368.0,1.0,United States of America,,1021685.0,O,,PSUTKA,ranga,C,m,71105
KOR3820,40.0,208328.0,7474 washington park,712.0,2.0,United States of America,Apt. 38,3791481.0,O,J.C. Penney,KORNACHUK,Felton,,,72912
Bei3821,90.0,247584.0,21452 voss boulevard,623.0,1.0,Canada,,3663795.0,O,Rockwell Automation,Beine,Xylina,,f,H7f 1s7
PIE3822,0.0,,20839 hudson street,846.0,1.0,United States of America,,491135.0,O,CHS,PIERSON,alasdair,,f,30317
DED3823,8.0,449232.0,1063 los altos north,841.0,3.0,United States of America,APT. 192,2220509.0,O,Markel,DEDAS,Woodline,H,,E7O 1H7
PEA3824,68.0,351472.0,22085 TRAVIS ROAD,308.0,4.0,United States of America,,3876023.0,R,Celanese,PEART,MERRILL,,M,T5c 1s4
MAU3825,82.0,20130.0,15099 harvard lane,448.0,2.0,United States of America,,1912681.0,O,AutoNation,MAUNU,carilyn,,,70818
ROW3826,25.0,49172.0,17026 DURAND NORTH,426.0,2.0,United States of America,,2805997.0,O,GameStop,ROWELL,SADRU,F,F,99513
Sel3827,76.0,465260.0,21181 2ND RUE,603.0,0.0,Canada,,276419.0,O,Scholastic,Sellars,Franklyn,,,78206
SIM3828,32.0,205453.0,9815 WITHERS LANE,850.0,4.0,United States of America,,353027.0,O,,SIMEONE,Katey,B,f,V6T 1S6
cos3829,37.0,493655.0,11294 madison crescent,488.0,3.0,United States of America,,3723662.0,O,WABCO Holdings,costadimas,rosalie,,m,64182
Cor3830,0.0,40951.0,3683 JAY DRIVE,446.0,3.0,United States of America,Apt. 736,2847460.0,O,Hawaiian Electric Industries,Corace,Radames,,F,M1I 1R7
Did3831,21.0,98722.0,3647 crumley boulevard,507.0,4.0,United States of America,,2859405.0,O,New Jersey Resources,Didio-duggan,Emmie,,f,H5J 1R3
Kec3832,4.0,149780.0,23402 MILLER COURT,566.0,0.0,Canada,APT. 288,74716.0,O,YRC Worldwide,Kechichian,SALAIDH,,F,H2F 1X5
Ber3833,59.0,279421.0,22823 burgoyne boulevard,730.0,0.0,United States of America,Apt. 324,3493117.0,R,Circuit City Stores,Berteau,Alli,,,44121
dor3834,73.0,118936.0,13585 HILLTOP EAST,692.0,0.0,United States of America,,2331899.0,O,Itron,dorn,Klazien,G,,60785
