NumberChildren,NumberCars,PostalCode,LastName,Income,Country,Gender,Employer,Phone,NetWorth,State,AddressLine1,AddressLine2,AgencyID,FirstName,OwnOrRentFlag,MaritalStatus,NumberCreditCards,MiddleInitial,CreditRating,City,Age
3.0,1.0,emibqlnh,clhdvrbthbhla,229881.0,United States of America,,Ford Motor,1-600-722-6542,3556283.0,WA,Wkqldlrftccbzcsuaeotcaatyneuzqesxgbyrvlqrkqkrafmkh,Mxqugdrxbhotvilkxdiowjlqpsemrphxgnpext,clh7272,ixqwffc,,D,0.0,,750.0,Fullerton,26.0
0.0,3.0,HPQAKXFGDQUH,Saecvagw,,United States of America,m,Mosaic,1-979-086-2626,2441927.0,NE,NCLWLOTIKISIYXMQJBMTUQWVKHUMELMPPAEAEMBHSQVZU,Ddxomihzlkxphtvdxjcdbxuqaeauildbvbuxbucqbejauegdyoihpu,Sae7273,kpnnmdqovltddwvrzqbh,R,M,1.0,,536.0,Vancouver,87.0
2.0,5.0,Zanyuoc,IPCIJGJWMMLUQ,472918.0,United States of America,m,Chevron,1-022-245-0709,2915166.0,PA,,Lzncmfgocomihuhrt,IPC7274,Bggzjmxiyccalluffxngurnvvhixh,O,S,2.0,z,584.0,Casper,44.0
4.0,0.0,Clzgdghbgac,gygohugkyfpqdnjmf,168850.0,United States of America,,Sara Lee,1-864-007-3024,2805051.0,MD,ZJXKUGGVPG,Oactwwjcwcmzkpvlcaptevupbzvguxytpbvecxfcdfkekzacaphkiwlfxelmtnkajugmngh,gyg7275,Vurpzl,O,D,4.0,N,429.0,Independence,
5.0,2.0,BWHBOCUZO,DJILIICXMSLZPSHBU,2864.0,United States of America,,Polaris Industries,1-784-154-8153,1414909.0,IA,ESUKUYTPVPHFLUMKGRVBIDEKDTZUOYFMTHRWVYUKQJPE,adgmfwsehnrlkujibdthtdxoofbswamuxk,DJI7276,Nhjoculhjmzfblxurlpojiv,O,S,9.0,h,,Brownsville,26.0
5.0,2.0,Crrqyrz,iecxdcarluwzrhkwipsj,284097.0,United States of America,f,Comcast,1-488-244-5073,1610508.0,CT,ixnmsjnuvrvwlmpxexcqynbhtsirquoeiptrmmuyhdcianxezdntvrzpbmzctp,Slvqnlcsc,iec7277,bkvobxffuppctrorxrqxyq,R,S,9.0,,397.0,Halifax,81.0
1.0,1.0,efopepmnn,Xrokb,451317.0,United States of America,f,Principal Financial,1-554-247-4982,2716479.0,HI,oxxyioghumbrdjdxuqezlwcjytgwarjvzuktrtorctgbgbxpryiynlpy,Wljlqybhpkbjiomvguzfktiugwdianagg,Xro7278,idnmcwfrjnriw,O,M,8.0,b,516.0,St. Paul,28.0
4.0,,Pwmirigfdmxc,EADFIEUFDPEIOWZFOTI,474575.0,United States of America,F,Universal,1-416-686-2212,2085084.0,NY,LRGNF,,EAD7279,GOGZAKBCN,O,M,5.0,,616.0,San Antonio,74.0
0.0,0.0,Rmcumecdi,NRSRWUFKHSSKIJDWA,237819.0,United States of America,,ENSCO International,1-677-313-8588,33075.0,TX,xezyheqrfkpkmucledymrjnilitatfvcivewdwsqqfthadhuspbccywzhbmp,Gwjxeyhhdnpuwzpdnlhpicefijxxbohbcncduir,NRS7280,wtpndlsrdijprrvofgdpxjosje,R,U,0.0,,626.0,Paterson,68.0
2.0,3.0,Bgekruyeoib,SIRXFJR,285565.0,Canada,,Harley-Davidson,,1123588.0,OR,riyppjeflrjbkfofifmytnfpkxjfuxxmctzlbgexbd,HVJROUWDGXRPXIVCKKDDYUNDYAYRQ,SIR7281,Icvpio,O,U,10.0,,420.0,Chesapeake,89.0
3.0,2.0,QLKDP,Vdkgggxrelqekesavzhe,440752.0,United States of America,,Alliant Techsystems,1-740-302-1071,1157861.0,NY,Jpqiwoxmksqrscfyp,Fewymeukewaofwliykgjb,Vdk7282,kwhjzcvyvustslmosuhujhifgx,U,U,5.0,,420.0,Tampa,83.0
1.0,0.0,JAGYGP,Krcjrraepqij,201205.0,Canada,,Energy Future Holdings,1-115-385-3265,3610230.0,NE,deafbtcnfy,Fjhuezqnyidmfwgwxci,Krc7283,KGEMIIKXNJDHQHPEUZV,O,S,3.0,,393.0,San Bernardino,71.0
2.0,1.0,Paeigozc,EQEQYO,13623.0,United States of America,M,Delta Air Lines,1-674-459-0393,2876864.0,NE,Zwwlcpoixchdwxwkssarlqmliyvqdgytafvijcuhtbwmcaracsvxmyfuqcsaaqbat,Npathyyzejhbqsiwvgdoodbkvpswtwfeewvovfm,EQE7284,Zbznkhdovmhywpxchhkwotkme,O,M,8.0,,576.0,Montgomery,100.0
1.0,3.0,ECJFWJE,Onmxrtksycarmd,470265.0,United States of America,f,,1-882-084-3102,542286.0,MT,Ehkpwpqlbatnqxngvqyrxpgcvle,gjpschasbarsmrfaiqbnbbygnkxwupsxrrcknzbtphuluzozedmqogxovaewrojgrbxglvmdkxri,Onm7285,Ixowsnzxaqkqidvhkvcibdnjox,R,M,6.0,,,Fayetteville,65.0
4.0,5.0,ozwpn,vcklbirqgaxafmekhhylj,152750.0,United States of America,m,Crown Holdings,1-281-662-8120,2353242.0,SD,,Qtyirqhuvnnbkkkawdwyickvqmrqpjaqykakwpeplbyuiplzmbdaqvkohaobwd,vck7286,Msuqsmpbnykn,R,S,,,361.0,Detroit,79.0
,5.0,Hqfiyvojw,Udasyhnolnsqerefh,311369.0,United States of America,F,Pinnacle West Capital,1-104-925-8957,1615546.0,CO,Qbjxqdspzyd,mnhmenoe,Uda7287,FNLAHADWHNKKWPNBTGJITACVI,O,W,9.0,v,411.0,Sioux Falls,61.0
5.0,1.0,,RPYDUQVWQDRRQAKEPEE,279540.0,United States of America,F,DISH Network,1-680-843-0749,287907.0,CT,Mzgxuhwmssqikbkhujfzvsmgvtqatnwatqhdlrbiofvvsohoxcvpxuwfunputmp,Tlkuoebkmyerswipndefqczddxbbzjamyjnqtgapuvtzry,RPY7288,Iukzvurvmaabqkmtdebvvjnb,O,,4.0,w,403.0,St. Louis,20.0
0.0,4.0,Ctjtziq,Duqfckylgfrwfvxfpv,186059.0,United States of America,,Aramark,1-331-461-2830,3263868.0,RI,zugfgthutdvookarmgivpkyxgusokjfqoivtlurmfauwicgoqdfgdnqvnoosmfiuolbdrbqga,Qlzalqqti,Duq7289,qmscuehlj,,U,10.0,,633.0,Eugene,73.0
4.0,0.0,EREKUIMC,rxgmkzojbaansylrutekmnt,249675.0,United States of America,M,Mutual of Omaha Insurance,1-117-823-6450,3194283.0,KS,CLJVISGKZKKWBVVNGHOPGBHAUMCK,YYJQTTJQNXVKECVATUWYFQXOOCSMIVJWVJLUIIOSHAMCVLPMXEXXYLBDZALDBBMGJIVLKOBA,rxg7290,DSPTRMCKUAQOI,O,D,7.0,,325.0,Oklahoma City,60.0
1.0,4.0,,Jxfuojdlmio,117768.0,United States of America,f,Interpublic Group,,1843727.0,AR,rrorcneqlhgjzaqslhdvkwrekkinsgqktfbmcamozoopewxgwy,vkkofqitvzwbfskiesmlfikdymcljufksncejiotjnwovxdqegybybrpqrutios,Jxf7291,Hdszmhuaaqwcbekwiikbtux,O,S,9.0,,732.0,Peoria,68.0
1.0,2.0,Dqltrf,ioajvrgjpsjdipugemsl,438642.0,United States of America,,Limited Brands,1-123-071-8964,3186949.0,MA,YLMNQMIGVZGYBTEQZWVLRSRFLRARNWJBASOLRVIHNITHICIQYSFTSXMNKAYQNYHVML,wwuyrfnpwvbgbhhbbubgwfomhpsowqmpivwbqhkzrmanrgljzjnionurewkvsrnteixp,ioa7292,tprdejirkb,R,U,1.0,G,601.0,Boise,69.0
5.0,2.0,Utccsbpgscr,Evkejwupgnkkppk,416839.0,Canada,,Hartford Financial Services,1-613-307-4304,476427.0,UT,Lbenmrqebgduswepjgkeymculiuletkhzfygutsqgwucsfrtvvapidbfqfnmff,cmdnxrgdbkpqaethvpgfqczvbtxjmftzhjzmaigtmpejrznrluyohqwfynsftmo,Evk7293,Fpujruxleknngfqmvfwcggqpuephlx,U,W,0.0,,435.0,North Las Vegas,84.0
0.0,2.0,Vadeaco,Ldwntfo,460232.0,United States of America,,BE Aerospace,1-564-369-3800,3633987.0,NM,Bvmdsxnomdoohfvzliowzljiozryumpfnkgnlzabsiqsavrgxjkwjevnmj,MFUSIRLZSLFPUCUKNGMJJJYKERTTVAKUQASYTCQQWSSURHGMJPRGBWUEAPQLXMJTZNJAGSL,Ldw7294,Eyzxszanrjtufy,O,M,9.0,,441.0,Salinas,84.0
0.0,4.0,nwnmuxbyketn,Shldtqirwrvvrglhnps,,United States of America,,Casey's General Stores,1-142-668-1647,2767942.0,SC,czhjtulswlfzrqeddkembgygvqosmypndftgbibazfiijjklytlzu,Evaxwukqnzywpildawrsqeigvxwedwzwndsiun,Shl7295,Odvclt,O,W,0.0,Z,657.0,Rockford,89.0
3.0,0.0,Djznxb,Rndiszmrhm,139005.0,Canada,,General Growth Properties,1-478-664-1910,1603597.0,UT,DTPPFKEBCNEMBHVONIJRLPESCRFUOYUNZUNMNKPYZMHNNCIHIJOFBQDUBPZVWTANHEENCGQDRM,yvfvcsojdkp,Rnd7296,Dlcnvijfbaqfxsntk,O,S,1.0,s,698.0,North Las Vegas,54.0
0.0,3.0,Fbuto,Eurgtkisiyjfwkxrkdyppoyb,235524.0,United States of America,f,CC Media Holdings,1-002-159-0573,2663289.0,Alberta,NRTHPFSNUGKEEAAZTEKXMZRXWYDJEOTVKWDBOCKDDFEGKHSHMTRBLUFCV,Rurbdjipclbbynhgfeaypabragcilllxrwqytqdkwacadigzlwvgqr,Eur7297,Zilbrihtxikmq,O,D,0.0,,801.0,Vallejo,37.0
0.0,0.0,qjikoabivmyf,Zeivreznbywqwzte,62908.0,United States of America,f,Conseco,1-764-171-6300,189640.0,Saskatchewan,DPBTBHIZCPMJPIHVEJDOCMHTRMQEBLOOSAJARAKAHKSQFWIGQMVFEDRKRSXJJCGROHDKJZDAVPNL,Fwwvhmq,Zei7298,XQKOOHMCYXUUNG,O,M,0.0,,799.0,Oshawa,73.0
5.0,5.0,Yfewi,Pfekvstugssaiaivihhsmyo,206136.0,Canada,M,,1-586-826-9014,146162.0,CO,tenticnykjyoflemrfvrvaywabcdpkkijnadfusjrwfkfxfzbovgyhoeqcjyajcwuudlnbcr,ysevawxzrqyvhmmkbndelsliajoneakwqifuqagblkj,Pfe7299,Kqovmh,O,U,1.0,L,824.0,Edmonton,14.0
0.0,5.0,RFVYXEEYMNH,Vvxhcfdvbaxcck,148492.0,United States of America,f,Jarden,1-106-870-7788,3267345.0,New Brunswick,CAKSKUMQNFDIIRWAOEDZK,Nrjdtoafpahznuhdliubkwtayzfzfhrfnmmglksqsbpaadu,Vvx7300,Gpucgahrgezwgwegqloetdpaipnsq,O,M,1.0,,812.0,Santa Fe,72.0
3.0,4.0,VMMTPN,SOAOFPYXHOHGFUEAAKIYVZOHXRJOZ,405093.0,United States of America,M,Graham Packaging,1-700-411-0163,3921504.0,VA,RGZPYELWFHKFOSUBJCEDKIBZSGBSDOAXVMOEVWCRMYITPFZALUOHYUULESXSNGHBRTCYPSLLIBCHJ,FPNTBZSTPAUJUEGTEQYBBBI,SOA7301,Kvklvxzwftyzk,U,,10.0,,766.0,Wichita,96.0
4.0,3.0,ULYMF,uowgahifpydvgoceehq,312800.0,United States of America,,Dana Holding,1-610-670-7212,833056.0,DC,fayporjgckylgtqyzgzmqhrkeakjsvng,Eehbbqcoxthazbsryqrjahhzcjdndvayufmiblhfvuceddhkaaobvjecyfdibzuuckpexry,uow7302,Vvbxxcxkgtcipupe,O,M,10.0,f,338.0,Escondido,59.0
2.0,3.0,Acfavp,yetqcqazzywnnvfacvfou,131734.0,United States of America,f,SLM,1-090-607-4974,2898806.0,NM,GFWRUDWJUIGIBPLTDKKBLPQNSRGYFHBCVDAHICZEHATUWVVTQKFHWVJEMUFL,Gzgibeapj,yet7303,Suawyjcxbmrxxtt,O,M,7.0,l,307.0,Colorado Springs,56.0
4.0,4.0,Gkdckfw,OVPBYVUSTGJXHRNHUWC,400684.0,United States of America,F,Nicor,,1589706.0,NM,DLBMACVJAVLWFGEQTWSBREFDVKCIFMQWBDUPADCBUFVEOKIUZCQYHSNIEWPUYXIFVZEJBGHCY,Aaagdrmjwptzmkjwrcyfstguacccgtsunitmlhgvdqjkwzga,OVP7304,fqshyskxatwnodozdwjpldrr,O,S,5.0,i,682.0,Salem,79.0
2.0,0.0,mrpte,Reyarhxjreuihc,193856.0,United States of America,f,NiSource,,3431226.0,NE,Lucambzpqbbtnqdfomgubrbqdbvdgpoipegyw,Jhuenlymtodxvszwymephnkuoyvewuqglf,Rey7305,Tswrstnhggdgzkqmx,U,D,5.0,k,768.0,Casper,60.0
4.0,,Ieazidzucqjo,Gifer,359466.0,United States of America,,ENSCO International,1-464-495-1973,1183224.0,Manitoba,VZFGMJHAVVBCSHQOTVHAJXDZRXBVFCJCSUGQ,Dsxcbgdujivarrwcqxfgsjgxrsmmklukssjgkedwjjnrlajujwkkktzdgzoyobtt,Gif7306,BLFYZAJWW,O,M,1.0,,623.0,Chattanooga,61.0
5.0,4.0,,TIJGXHWJXPJQY,32256.0,,,,1-035-123-8543,1292137.0,WY,Fixnszjhwkxkicwlxqwguphlxypqqbxorfrhwiyuyodkkhqzltoswouqp,taluiuvcuhmzemzarkdffdnxqxscyinyyszutsfcwhivkl,TIJ7307,lubboaxirerpegtn,O,W,3.0,,772.0,Las Cruces,21.0
1.0,4.0,yrjgnhxlrsl,GENMVPPGEZTGML,266248.0,Canada,,Worthington Industries,1-385-532-1170,3017321.0,CO,vvesphtmjfbikszoioaruqqx,OBKMXFTXJWUMEJEAQJTEJDPL,GEN7308,GROFUCMNRFLXTTRKIUG,R,D,7.0,,810.0,St. Petersburg,77.0
4.0,0.0,QHTHTBWIFM,Llwatwagplldckejemrg,173591.0,,,Penn National Gaming,1-070-316-6122,657891.0,TN,Aijjhqrjnxjbmjjmmfftqatvwhhcadpargmkh,Gpieicomjtynybqqovfablnhhxwnlzrykaejqolsgvspenfmmttdsupeso,Llw7309,zeuvwskeuojfwc,,S,0.0,Q,,Cheyenne,74.0
3.0,4.0,Rrurnnygmim,Jphoqkjweembtcmnhl,247438.0,United States of America,F,,1-028-402-9283,3911713.0,ND,,YOJEGDTFJXAPIHELJUSOFHTEJWSNALVPUZBIEAGYIDJINHXSA,Jph7310,Quyldsahkuhrmcgmqtklq,R,S,4.0,S,307.0,Hialeah,97.0
2.0,0.0,TMKOZUGIUFF,Nkkhdbfedvlpqvuscl,88628.0,United States of America,,Complete Production Services,1-724-428-8206,3289655.0,IN,DBQVZNCBZDLNRERUMKFHMPBHRGGZJZBJWAJSEFMRFZHBPRUFYRBZBMMV,HZEAELCFSYQCFSDLEWIIETAYRAOSSRETTZ,Nkk7311,Fhjurlqyiskhxutgqifq,O,M,7.0,S,598.0,El Monte,74.0
0.0,,GPMSNJ,Yaqivglrlljs,122176.0,United States of America,f,EOG Resources,1-343-147-1749,1727971.0,WA,VVERBQCKIHQEDBIPGGXNZPTDQJ,HBMBLNQGGHNFWVQSTHEVBQTSYBHOZPGPFNCTBOHFEJGWGKPZHBTNREFIMENVELT,Yaq7312,Hejosipmqtedhbopvxggi,O,M,2.0,h,564.0,Augusta,90.0
,2.0,SFQCMUNZOW,Hbentskvbuznalkulmndwtqxsiwnc,18038.0,United States of America,,Reliant Energy,1-266-928-2758,1513078.0,AL,Cpixznzihfmthrchsoosxpwdcxgcrahaglpualssmhrahoadrmcojdzmustuhijcysbyh,Qbqlfdxfqsgrpwualguknjhvovbxnrwrinaqxijbvgzkbftelhmhjcgigkxbmtgkklk,Hbe7313,khupsscdhj,O,M,2.0,G,740.0,Bridgeport,33.0
5.0,4.0,Fjudqvaae,Vbduffjehctbgirxqfsmjxpedku,290011.0,,f,Baker Hughes,1-397-258-8412,3312697.0,VA,Gdliivznbqvlozfbfglogpkdqab,Ykgkhsvkbqapbbbebltcyyathgwokfutctnegjyuqabvbu,Vbd7314,Qhidnuxqdpudwtfki,O,S,0.0,,837.0,Portland,48.0
0.0,2.0,DSHABJO,Wsrexf,23390.0,United States of America,,First American Corp.,1-764-361-5336,2785772.0,New Brunswick,KNTWSYSABJMNNSRAPQBSGOSKLDKOGIBOWBPFUVJ,Rbpshvoujcouysztwtgofxvuhxmkcswpejztzhbtfdoge,Wsr7315,Ukseraermibm,O,S,9.0,s,676.0,Yonkers,90.0
0.0,5.0,XYTPHRHJB,Djici,279011.0,United States of America,,Principal Financial,1-116-039-2078,3241547.0,OK,iojlebeyawncumiaprkxwp,Jynjexntzxvduomauhjfsvfloxcwdvlseppmqxdzdaufigbpbecvsq,Dji7316,Cxyzjjcwmugensrt,O,U,6.0,m,357.0,Virginia Beach,80.0
4.0,3.0,JLDZECSJTVYH,Sxawxgidstqzqbuhtehf,351285.0,,m,,1-988-912-5496,363572.0,DE,HKPULTXOOWWPLBSKSHVDXWABOACHRPLPLTGIOWKTF,Bqwwacbkvlicqkpuezmykcpwprnbrnfggiqytqivjpstidq,Sxa7317,QBTDQSADUM,O,M,2.0,P,491.0,New Orleans,85.0
3.0,3.0,ZVZAB,vucrytje,346206.0,United States of America,,OfficeMax,1-581-424-9200,2175928.0,AZ,zkrxucbgudwzjbdi,amjeudkxbmsrphvymhmigbdzwsuemswlawcxqatqljslemsfzhxtqunhzjtbjjmf,vuc7318,qzmmcxwcjliczddkj,O,M,,R,441.0,Billings,5.0
0.0,0.0,AVLDDI,SIFUEBGLRXFAITIUGJOYS,432665.0,United States of America,m,Morgan Stanley,1-227-394-2732,3405629.0,SD,nscsqyxtzcruevaqgpazhmynwodfmfiqdcntirljfzwetyaaj,ZNHSNDISOSPMASUMNXRAOSERSUGHXJJIVJPAZOMMIOZSNSOCFKQFLEZOOLLOA,SIF7319,MMMKQWIAVYBZTYTKEWEPUXXJXZATDE,O,U,8.0,,691.0,Pueblo,83.0
5.0,2.0,Uyavld,lwpsd,349239.0,United States of America,m,Teleflex,1-782-369-8503,3925897.0,CT,Gcvvdrqqvmuvymnlcmpmil,Criqkpzrahsemijccwbvtusuvliecxymtyncwjvzbxkoopswctuefwjxzxn,lwp7320,KIVQRZBRETPYPGEHHE,O,D,10.0,W,841.0,Oklahoma City,77.0
2.0,1.0,gbzyp,Teqzzzmdmuwnkiaqputcdlsk,54892.0,United States of America,F,Universal Forest Products,1-755-779-0630,70948.0,UT,upuuoorjbhlpwbwpzxiefuvtgaceiborsqsjqthkhgnddrpanyggwbxrvmqixkmwamear,Mxippizfbpslaviucozxqmaneejbwcdjxw,Teq7321,Rnqsflveuyowoaiklbzfnt,O,M,8.0,,667.0,Concord,92.0
3.0,0.0,Ufssod,IPANLAMA,227800.0,United States of America,,,1-160-503-2342,2578419.0,AK,Uebyppgvgklowaqmiesudorcjufrguytblvmebvmelpronuzsbfxjaxlqwuholrczeeqlmlccvu,Dfwqdlfdkpkvuuuiaazaq,IPA7322,DMBQXQEJAIBPQCHVPA,O,U,9.0,,700.0,Rockford,82.0
0.0,1.0,Mxpwcnm,Ezsndzxckffxjtoynrcu,439138.0,United States of America,F,Regal-Beloit,1-624-971-3618,2210705.0,KS,KZXBYVWOPWKMRKBTQSHFSVOOZVCJFAVFGWIJACEKMGUOZEBMQWQMARUUNB,Nsczavtcpliidbxqeairfnnoaigmgrrkrjgnwamqennxvljj,Ezs7323,XUWUNCJAYSCRBBVEVCLWTCHGKJM,O,M,3.0,L,346.0,Cheyenne,
4.0,5.0,OKPRJEKQYDW,Tyecnbttlshcmqaptfxd,256827.0,,m,JetBlue Airways,1-656-360-8753,2780430.0,UT,Bjgmbqxpbaqwprqzafksgdgnznhhrcpgconbvisgxpytpimqnfmrgcbovmyvqwib,dehfhwfoiuyjlxdipncdqnbihbvyy,Tye7324,syxuhgmuudnysqosh,O,M,,,441.0,Charlottetown,23.0
3.0,1.0,SMTXIBV,Skwuvxn,183971.0,United States of America,F,JohnsonDiversey,1-354-337-7679,253067.0,NE,yagqzwvjr,Crhqxdvoxvvljbpjyaxinmrlrwgoiaegganf,Skw7325,KDTURZGNTXAVKIASTWGJHLJ,O,M,0.0,,700.0,Mesquite,29.0
5.0,1.0,Dedaljae,cjgshjsyaul,296577.0,United States of America,f,Phoenix,1-793-945-8810,583131.0,WI,HOFPJPMBKAJVTNLXZPDN,,cjg7326,Jystyvsdjerlxzhopwjcfhfjallsb,R,U,10.0,M,498.0,Overland Park,12.0
0.0,0.0,iuwcofghos,Zltdfnqhplhbwpnmoggjoeakdne,454106.0,United States of America,,Lennox International,1-599-064-6798,833892.0,VA,vkjtafxnyfwavyeeepasargtli,hldhsypbljsblcdpeydyuqbqhh,Zlt7327,jhpvgffoinzkctkgj,O,M,7.0,n,786.0,Akron,52.0
5.0,2.0,Jtjhv,Lsbzsbuzbunzkvmfcila,229046.0,Canada,,Exide Technologies,1-825-450-6732,316863.0,OR,Wuxccgjgwdahvvrljqnvoqrsmfawigyiiiissqvhzvmlkstanfsxaxrkqfbpq,SQFNDSPMVPYETUMPPBWIBDS,Lsb7328,Cunwftczxnqekzyhv,O,D,10.0,,635.0,Santa Clara,16.0
2.0,0.0,CSZRRJCG,uvwxb,409494.0,United States of America,,Ecolab,1-313-688-1271,3069405.0,AZ,QSJYPHFS,OOQUJVHKJVTRVEVSTMRJTEPKFJUHAUOSWQOPEAIZAGWASP,uvw7329,Ysykxclbgcpwvpkhnykwfafvia,O,M,1.0,,607.0,Albuquerque,70.0
5.0,3.0,twabwh,Piqfofakwlbrhjs,283457.0,United States of America,,New York Times,1-281-302-2932,3326323.0,ME,Btnueinmdosdxwpslmjoyhcmuerzrcnzxyvfznfjyamev,Htldkmiaahsvbml,Piq7330,XJFYAJU,O,D,7.0,P,612.0,Milwaukee,8.0
2.0,5.0,mctxumuleaz,Xneyyljmvg,409921.0,United States of America,,Unisys,1-015-277-8368,2488789.0,NV,sdspkvxkqrznewzxkxlzgrroredvieykhrlfsnc,Yaeuldpqbmyzrncnmwmuujijzmibirswgluqipghjfefjsdpecglfutzcoxgnuetmysvonp,Xne7331,wedcjr,,U,3.0,j,649.0,Buffalo,29.0
2.0,2.0,RDSGFFWFSLLW,Gevhumpjwxc,350756.0,Canada,m,Telephone & Data Systems,1-204-853-6439,168023.0,IN,Zlsxnfxyqdvfllhviddkosulneqekaejg,,Gev7332,Ksmimggk,O,M,6.0,A,656.0,Fort Worth,30.0
1.0,1.0,SUKCX,UHLXGHHZRHKRWHDGYWQY,475440.0,United States of America,M,Pride International,1-076-922-3836,2418729.0,Manitoba,ONFNLOEFNEOBBKKDFWJACNVN,Afifkjtsrbvhbdgqaiqewhquvfqtqrkaopdrlcubfgnietnuyuzssbztuiihjtqolgacbfs,UHL7333,JXDYFBYUZBEHXJXDEEVTLAWYS,O,U,5.0,T,423.0,Coral Springs,41.0
2.0,3.0,Quhnmi,kjgpbnu,382708.0,Canada,f,Interstate Bakeries,1-337-420-7701,3705197.0,VT,Yykflcmzrxc,bpfstlrwzaxgusoxzuwgjriiwcgezzpfbntkhdxnjkuogukvcfymqtlfaivkjntnfr,kjg7334,Grosiqzrkratsyadevufxamjckpnnq,O,S,4.0,H,492.0,Providence,12.0
5.0,0.0,yqezbdtn,Vmzlzkchv,140960.0,United States of America,F,Qwest Communications,1-597-688-0038,1288850.0,ME,tdbeysby,KVSFDXITKKIKLLEFXAGYCNVHFTKAGDSGOMHWUFWMQASJCNMTGADBW,Vmz7335,Ehggnelkhpzesmnammjnlzu,,M,10.0,,429.0,Amarillo,43.0
5.0,3.0,Marxhuqmx,Zqpczvstyphkdmyi,235374.0,Canada,,Adams Resources & Energy,1-776-842-4793,1624274.0,UT,TRKTHMVEKBDBI,SHJNLUMQHMSIHEKHTDVUYTKHFGKTIWPKVFOJUPZEDMY,Zqp7336,jlfadgdqudpkcegtaawulxfp,R,M,5.0,,769.0,Edmonton,15.0
5.0,5.0,olpap,Rljkueonpmmcbbvofundxfnnfvj,4235.0,United States of America,,,1-652-487-1261,643752.0,NC,Ayjjfsedcitjgpmtcqnmsfppxet,Dsqirewxgajcuqmgwbkywmgloisvfgxtnxigbgydcmwhvmkbbubzvy,Rlj7337,Ygbfaufxyvydeckirgcqw,O,M,5.0,,310.0,Beaumont,61.0
0.0,5.0,Vpctvc,WJKIM,276390.0,,M,W.R. Berkley,,3019777.0,Manitoba,jnfhsiuefbwgzamycucknuoplmryjwzcwweluuzpfqrnjwizofaisfjzbdfaevffak,IZAVFHMBULMRMWJPLEU,WJK7338,ZAZADIDRJIFDNBJNYFPWHE,O,M,9.0,,304.0,Coral Springs,76.0
2.0,3.0,dcshd,jdusrjha,498014.0,United States of America,F,Circuit City Stores,,2367021.0,OH,Nlugitbtqwdqeiulwrdmfqbxl,Ezgaehij,jdu7339,ETUSTKAWFWEBHYCMTQNEDO,O,W,0.0,Q,347.0,Virginia Beach,94.0
3.0,4.0,Ykewh,Oolqqoswkvhuhlrvgftjmurtkg,154915.0,United States of America,m,E*Trade Financial,1-373-849-3011,2708087.0,TX,Ffhrujxpogxyfskvxtuqvuardmttryzxosjxkvkoudjhyfwsuxjkvhwjxloqmhtssdxtntbiv,vwhebbhppaysikvstugvdxsukbbmwqfltarxtactotjitebgjjkcqvhbuladcjqeqcxgtriu,Ool7340,Vohiojteb,O,M,7.0,,303.0,Scottsdale,45.0
2.0,,ydfusavdwbm,Kakhonmdgwpnvaqjkxjevyyapl,351755.0,United States of America,m,First Data,1-282-167-9462,3335257.0,KS,,Mbitddl,Kak7341,Adjqvanjhtojo,O,D,10.0,,625.0,Regina,40.0
3.0,1.0,UZWTU,gaflxqietixvtcoeradefuhmxvpsdo,263849.0,United States of America,M,Piedmont Natural Gas,1-047-593-3625,739623.0,British Columbia,Tnhxniwqwmmatnnvlgjljxjeritjnhajxfrlmfjgamijvd,Tcxrqxmnzrwnb,gaf7342,Jilmkikjgszrfspqdbsacfgpt,O,M,7.0,,821.0,Biloxi,80.0
3.0,2.0,Zmsexiu,Rrtdmgsqlmprqmvxvdzpwqi,185669.0,Canada,,Harman International Ind.,1-773-217-8411,588673.0,NV,ICMMAOFDDZXDCHOAQNTCPKHQSYRYXVHYEEUTWEWCBPEZNFJKDHEIPJWIENPYDCUJPC,Njvsodxqvfssinqgmrlf,Rrt7343,Awrvtsardxwhrahaoirtt,O,S,5.0,n,753.0,Livonia,87.0
3.0,1.0,,Rkxeyzyuqwprnkikpogzwoxuqbjt,340690.0,United States of America,,KAR Holdings,1-308-220-5117,13482.0,KS,DKUCSAFJISKHSUNMCOIKKTD,VRCQMZUZEWUPEPQFUSXTNPIVVMLCLGIBRWDZIRUONJEOJBENOSIMOIOQLVAHIMWMXRFKAD,Rkx7344,nxgguxhjleqzkf,O,S,8.0,,585.0,Oklahoma City,83.0
5.0,1.0,mpxkxivwz,Bekkphomftkdpzwvuogwmddpatu,67142.0,United States of America,f,Delta Air Lines,,2244698.0,AR,HZGMRWKOMBEH,Fvydhdwiqaehbiufstumojeouuwjuhrahsrbt,Bek7345,stxrnjjnfnv,O,M,10.0,z,784.0,Garland,19.0
1.0,2.0,Tpwtovsi,ywvnlwstsjgrunht,311095.0,United States of America,,General Growth Properties,1-333-255-7079,2172263.0,Prince Edward Island,ADQMHKQAAYNJLTBMTRDLQAKDOSE,olebugpqmfzggiyhoquxmbcyrbqtohatqoypnnoriuoozhiuuzczsrrxbtbncvxqsirkq,ywv7346,etgdamsmct,U,D,1.0,,461.0,Las Cruces,50.0
