AgencyID,NumberChildren,CreditRating,OwnOrRentFlag,NumberCreditCards,AddressLine1,PostalCode,Income,FirstName,Employer,Gender,NumberCars,State,Age,MaritalStatus,LastName,MiddleInitial,AddressLine2
wnn47y1,2.0,596.0,O,4.0,DMWHZXTHHfFfPAMXZFGHVJFCC9hcM,Iexicu,178139.0,CUVZrQdFCPLERPLWPt5VZEUCTLh,NorthergTfustCoro,M,,OH,44.0,M,wnnlgkmcezlflqgwekf,,ARKVFESHHEZMTE
Mxu477q,3.0,371.0,O,1.0,Qekwgpaxmuuxfappcsdlbxoyzeydigbeukcqbmubqodzjj4sq,mfdpscj,81739.0,IuDXBNDMSSNXjiPJ,Cafl4visiknSystems,F,2.0,MS,94.0,S,Mxuwvcatathctkpzf,,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc
Ytn4873,1.0,521.0,O,3.0,cjsqclpfksmqyk,lmpwspz,253388.0,qjnhzdrcnrgvzlrtivj5zkb,Ugiversal,f,2.0,Manutoba,146.0,,Ytnyjykkn,N,uchtgofxtxemhwnzsxhodmgehdvcwsqy
kHQ4774,4.0,355.0,R,1.0,livclrvncabwrkjwftzwsbfirmbiofdqjyxftzy,ugbeat4,386019.0,Ddceav2gieiojdvx,Akazoncom,,3.0,NM,,S,OHQAHDNCYQKHCDSTIANYHEGKKX,,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG
ejy4775,2.0,309.0,O,3.0,keqveoxefkojgahvswlymmu4ttm,tzc8jbfirlhs,222316.0,Bznzycnve,3iteAid,,0.0,HI,25.0,U,Wjysddxajxisgfnlizagzl,,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal
Ske4i76,4.0,468.0,U,2.0,Kewqehremleeynwasoxwukwqnihodawkwytwomcgwdijnmotfmye2koftqxjoxuleltmcnshanrfitsu,qdyykulyagm,290030.0,mxwmezyjhbahkixnjkupjkuwe,ThorIjdustri3s,M,2.0,DC,57.0,,Skerluhjdetcoqsthux,,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr
vqj4776,2.0,229.0,O,4.0,Gsogdlrkhaybpoyhdwacreydgyyewrrvwlmgd4vhvhjteouwpxlcbpqddu,Fulkr,222832.0,QD2JQKZiEDRjEB8GHRJDOFX,Newmogtnining,,3.0,FL,6.0,M,vqjxrz,V,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg
clu47i8,0.0,322.0,U,4.0,Srvfmeztqifuuqcmcmwdhltsgwivhtumousyblogntpbpaotldkbdqyljfcnhvxpmotdskpvja,Obslslz,154346.0,KHOCMEgKzuOZSWD,Hollt,,1.0,IA,14.0,M,cluegokhxlpkjvblpwhqu,,
Kar477i,5.0,312.0,R,2.0,vmqo8yoxwusxevtthkeprcvhzqhcvvvmzaozuzxv9kbws7w,Umlruc,446652.0,KHsYcOSGCfFGZY9DFKHPIJMG,Shnnicrosysyems,,2.0,DE,75.0,M,Karllqxkdsjmcx,,adxjemvvhxoastvgwzwfuyfssiu
CFH4u80,0.0,572.0,O,4.0,Dlsrrlmlgltucjltssglzhcygdhulrdkeqin,ovdid,117033.0,Sfjlogozyxnhbmhuradcxkyaawr,ASchulmzn,,0.0,RI,23.0,U,CFHJZCDMNNAJBNA,,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei
wskr781,5.0,412.0,O,4.0,ujxi5jybaydlhvxthxxbjpfdfrtib,zpuljfosdvgv,225314.0,xcaqa4ohexbbsrxyjwnvksmtul,Hazbro,F,1.0,ID,50.0,M,wskrlnhdxyifbisiuol,,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali
QFZ4781,1.0,363.0,U,4.0,Aahhwhesxvvggvm,GJVGvYXN,247368.0,aualnxqpryaaofi,Ciach,m,0.0,Aiberta,61.0,M,QFZBUC,,GCYNTREHODBOQLSPOCIEANF
Vjs4773,1.0,540.0,O,0.0,Lge0kpezvulurquzqyttvgnwlzzqhxuo,JHBKhAX,313831.0,TEQIR5LDWIUKAFi6CxDQCXXNUjG,Lennzr,F,3.0,CA,72.0,W,Vjswwbbnlujrstuogiiwksny,,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu
Mrz4684,,503.0,O,2.0,,Jbvdhjdgp,244920.0,9qzhdxbgygaungtbia0,G2nerakGrowthProp3eties,f,1.0,MA,,S,Mrzapxygfujkydwruapfyevomdsg,,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs
TVn4785,0.0,373.0,R,4.0,szrivjsuispp1kv,Gfmkvyqov,193918.0,Ttfniyxhv0kjwqejaygftmxxpj,FurnitureBrandsun5frnagiomal,F,3.0,VA,52.0,S,TVBCSLNWPVRLEXIWSVIX,,ocefz
Gfq47o6,2.0,649.0,O,3.0,vxqqhyl9l6vbrlijcxuefgabwgpkrhozczdg3bpvdthihjmvsflammcedawdm,,281454.0,Udthxsmsiktgftvcxmjuofduku2hew,AltriaGr0u0,,1.0,WV,97.0,M,Gfqxrosxaw,I,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv
Rqw4787,3.0,669.0,O,6.0,Jxenmypzmwaymao8gbbvh9qnngkp6l2cgbtgbjpkchgdw6mgibvwfsm,mdpnfcmpszf,222376.0,tmqdraipzgwi,JacobsEngine2rlggGrou0,,1.0,ND,2.0,U,Rqepojxeemax,Z,Xftybumizebsctrmyr
byg4788,5.0,399.0,O,2.0,Oujtdnllezmqpdfxupoyeiqiael0xdxdpsbiqqptffxegljyklbz,jniqnbk,301065.0,Jnuqniktswktcinnurfx,DrlepperSna9pl2Gro8p,M,0.0,GA,0.0,S,byfqeoz,x,dzhblctevgrpyhdenhyxuj
xgo4u89,2.0,510.0,R,4.0,yHQQhXWCSMVqEFYiDeFXKSBHYWSDLDsAFBQoN,iyhvgmmbeis,515839.0,Cntkodtdvajfdmwbiwfgbjcqxox,LandAmeridqFijanckalGroyp,,0.0,OK,108.0,M,xgoslxlqldexalfushjz,W,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu
bkz479p,2.0,445.0,O,3.0,NFDDsP6yASRCVPHULQCh2XZROIiMMWLDBjIHP,hhsng,17191.0,eefncrpiyvvavy,Snapin,,1.0,OH,107.0,U,bkzoguhqejgtmwibeuoyqe,,CSRDTSCUVZAQJDSOU
Ogwt791,1.0,257.0,O,1.0,nmuecysaugk,Knulyy,257980.0,VCg1IJHKGUEGLSLD2IA,xoven4ryHealthCafe,,1.0,Ndqfoundland,53.0,W,Ogwiulgtnptmm,C,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx
wit4792,3.0,,R,4.0,xfzzszhv,k5ofrdbqhgpl,403961.0,Jz8xzoiyrgdvxwyhqdigwwjvpgu,ScotfcMjracleGro,,2.0,VA,183.0,,wigxgizqwvzeevt,u,Zvgzidgzqinnsdghyjhroyltjsoxgh
Yaf4793,4.0,221.0,O,3.0,XgRXrCVDPOPVQFJVQKdVHWuGQv,0acomnb,191083.0,Olfnpfsdxdmyihijj,uewlettPacksrd,,3.0,KS,8.0,S,Yaeddmdmpyfldpselrjw,,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm
WCE5794,6.0,459.0,O,3.0,micfaiecswmgmukduikipdwtnwoomaabqj8dbxahnvxxfedzcxqnfbxrko,DVoWsLXBLJ,130662.0,Nzgoxmsvx,ToysRks,f,1.0,Saqiatchewan,134.0,M,WCETXPPMBHDQDCC,,Gwxolerckggkvmujbnyiajvrp
Bvq4785,1.0,336.0,O,,Eueffgufyivevaxwzaqxtjvidicgnpukdslfnbggrx2khh,,350343.0,onplucsvnatudgvkcyvpatwuj,horthwwstdrnMutual,F,2.0,PA,67.0,U,Bvqfzecbusimqaqezqs,,Fdruvswgdbljjcbbqfjbddxbdovjnwt
axh4796,2.0,479.0,R,3.0,0vbwxcdwhjftqpvmwtm2hfyyguocpbudorniv,Xwfslgwcpsk,265499.0,dymufiljil,R0vkwellColpins,,1.0,MO,62.0,M,Zxhxoqksjmanyogfng,,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru
fZO4797,0.0,284.0,O,2.0,6kfdvtrvuaglhqcstkmwksljujitfdny,CRETZlC9VF,289027.0,acnopzpbitwmcvigf,,,,DC,140.0,D,VZOSLOWLDKQ,L,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh
Tal4798,0.0,633.0,O,2.0,hgrseohom,FmASNC,320452.0,yyesvaemnxvgkwnhv,SLM,,4.0,NY,48.0,S,Txlyahbmdrntsogee,,Abmoqdxmmucwneodqxthlxfcg
Khx4799,1.0,547.0,O,1.0,BOYDOSNUihRrSGsDFPJQKJM1LSBY,Jaaf5mc,189072.0,Ggge6bgqzabhkgfek6hh,DuPpnt,f,2.0,HI,82.0,M,Khsouzbrfeavmcsfgkb,,Xzcpxielwkhqbcchdgpd
Jts4800,4.0,437.0,,3.0,dyxnmcfrzbfwbdxxavtnboxgouiiigm,9yaxbuv,122767.0,MDAWZMPugIFKINhCWWJPs,CqrMax,,2.0,OH,112.0,U,Jtacfxoofzlmxeqamiqrerwbkdalyr,,Mdyjlafxmknspysenfmakwmxfewkwxx
hjj4801,,469.0,O,4.0,Hrosvdlgj,oqzgcucmr,105169.0,gpfgimeieizzsv,Univsrsal,,1.0,Manitpba,104.0,M,njjeiwieido,,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk
Dar4802,2.0,505.0,O,3.0,Fkkpfhotqgkahwzhxbaiplwuoqedgpsxpbypgnsafakbclfriryxpj,UdOLB,187102.0,vOIyHTVINDHB,Int3ractiv2Brok2rsGrojp,,1.0,MD,105.0,W,Daflfqziohpkclzpavdhhxycnt,,VLQFZKQKWCRM
YOO480r,2.0,339.0,R,1.0,5HSSPANPBEOZBPNHOjRCR8mRJGfJD8IXKTJOMNSfv,Sqnsgmeqjerj,293107.0,mqlvfjvivcxby,Advancedjicr0Ddvicea,F,3.0,Manitoha,58.0,M,YOOUCY,,Dnwhaunmucxnleubrsljpkju
Oey4805,3.0,671.0,R,0.0,U3mbi5bcynjnbxmbmcpakbhv5rorqvvsjcxkpmskencjtporesqozglohafikmxdbk1,,351048.0,tbcpjaekrbpakngja0ukvcjcrj,Praxaie,f,1.0,MN,65.0,W,Oeymwzc,P,
Tnw4805,0.0,389.0,U,5.0,dwbtl9iyernnuouoxjzpjvhigonarcienf6hgimgclbuq,Bismdou,227139.0,Kvc9foacfnsshwgqhqeufistgqipf,piv3Nation,,1.0,NH,92.0,U,Tmwsqexlirntu,s,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd
9ul4806,0.0,607.0,O,5.0,Xwvuwra,Hon1sn,246994.0,ffhpavadbiizbnafbjmufb,A5mstronbWorldIbdusyries,M,2.0,NH,23.0,S,Iulaiarpafwtejpmosgwrnde,s,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs
CTR4907,6.0,514.0,R,4.0,Vunilncuzzax,Ylwmhwen,209021.0,HLYGTXEWTFRFPZDMDVjSEGiJGjhu,Cornijg,f,3.0,ME,69.0,M,CTRNYEZIZAI,,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia
oWR4808,1.0,477.0,O,2.0,riz6sjhd0ouoyxbqkhggnylbgdmpnnggsuf,Jfmkrigy,267105.0,Yyq7tpgtvhyaieoaytduzsr,GdestPlainsEgergy,m,0.0,Ne1Brunswuck,111.0,W,PWRPHSCMBGAQNYLV,,xnqsbbhsunaotuilsxdgrogccffigo
Qiw48p9,1.0,519.0,O,0.0,XtuSQHUDTKnHOBzGUNYXgLD6WDFSZDAHAHcXgyEZDVGZBHBFgD,Tflrke,226728.0,Atzfnmgohbxnlnksoz2uqtjopxeoj,Wesck8nternationai,M,3.0,MI,73.0,U,Qiwbnuhhnnoephnedefdsoixnh,M,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo
UHP481p,1.0,479.0,O,2.0,ibqapvaesxurvohtharumsjlygntdm3numtndmghiyfnyhgvdyoe5fhqa7frbabhwhazpdpglg,Xxjynujspyo,138046.0,hlwbs,Visa,M,1.0,MN,30.0,M,UHPDANGXGMLMIU,,wxibohpyjkfoaecbtuhlzqynl
SNR481q,6.0,97.0,O,5.0,qhendhc,TQ4FgFPWSK,,oznntkfnsnbynddvwqxtbohsdpueql,R3giohsFjnancial,m,2.0,DE,149.0,U,SNRFXRILASAFBEZYJCEGPCIKQ,v,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm
hoo4812,2.0,467.0,O,2.0,WVLTdPTF,pti2z,440688.0,Pguoooiskthlpzbqbwjsuq,TIAAsREF,f,2.0,WV,3.0,U,Mootan,,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF
RkF4813,0.0,546.0,O,2.0,Rxlawchabyatkqtwau,XKdEXA,308364.0,Gytffoiwb,JaskinhheBox,F,1.0,RI,57.0,M,RLFNHWUMEGMAICBIICJIFCNIV,,Jjvscncjstkwnexdbewhcpwicolhmvjir
qmi4u14,2.0,480.0,R,3.0,ToDCVEsTYJ,hihydhntfidz,74187.0,ISLQFMkZhQAYF,Dojtar,,2.0,UT,27.0,U,qmiamtvbi,,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG
uqe48q5,0.0,373.0,O,1.0,vyfe4ybskcspnmrqmcd1nuylrrsblsthdxznrhmz4jbgwofpgz,exxrx,96423.0,Qbljxjzwuyofix,CH2hHill,F,1.0,AL,103.0,M,uqexxhlotvtqztgqiln,,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi
ZVD3816,0.0,381.0,U,7.0,5pbxnxsudrykluktslpyzjakvbauorkwklkqeqymvm,Iaskqykvxqv,159746.0,wntdiqigogvinomrpfdjukgsxvatnz,Alkian4Energy,,0.0,Manigoba,42.0,U,ZVDDTYUWS,b,Rekxfiuhipfxvfsynuoczkyq
Ynx4u17,3.0,391.0,R,0.0,Eiedbzddwexrgaolpczntihhakvximjtpwsvpgctkkdpbrfnzezszukiol,dkxzejsjlbmp,275203.0,ybjtlnyszbxdlrosfagrtbiq1pmlpr,CVREgergy,f,1.0,wuebec,,S,Ynxaheracdrczglses,O,yyxtpuopurmo
Pdet818,0.0,273.0,O,5.0,Nitfvma,crdupf,296525.0,mMJDGlDARGLW,gSTAR,M,2.0,SC,51.0,M,Pdelkekfqhhmyzkuzrqvbbjl,,wetugzdafptcsfbkm
rcp4719,4.0,743.0,O,5.0,hegowpp,PCTKfIXSCZhS,79448.0,DYFsUgDJABCI,AddancddMivrosevices,m,1.0,DE,78.0,M,rcptvxiuppofjmmq,J,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc
ULq4820,3.0,540.0,O,3.0,jhzxbw3nwruwkbjbbmatjcfniqhjvjjbsqrqxuladjseg,Uioxkwyhf,71008.0,AKVCWTGlvPiPKDCKCG,TolkBrothsrs,M,3.0,ND,33.0,M,ULSLQQADQKBI,C,
cgd4821,2.0,724.0,O,4.0,Mumlqoixvnqvmhgqyctnrfsflrznuhmvhnea,fRQWULDkYY,295960.0,eoeovbm,BBhCorp,F,3.0,WA,4.0,M,cbduhenerzbonmgpi,f,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW
Xzv4i22,1.0,491.0,O,2.0,tqhlxmxvoythpmowhjwbfnvkdwpddree,NXROATGeL,230388.0,cxmofvpnojrtfamlbvudgqo,xintas,M,1.0,Sazkatchewaj,70.0,M,Xzvrzamvazvckykgrmfzzkvywjil,K,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp
XvW4823,2.0,258.0,,1.0,,Pdyhhg,68435.0,Vqemsllczt,NashFincm,m,1.0,ID,152.0,M,XBWUZHPF,,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa
Dyy4825,2.0,800.0,O,2.0,Xnkcejfkaaevwtwopzdkyfsfzfiq,DfULD,,ZlaXPLICDMCB,AvobProxucts,f,0.0,DE,29.0,M,Dyyimlhjgc,,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig
Thpr825,1.0,379.0,O,2.0,utxahjwgql,GPQSC9,254949.0,qmqxsvwzwgdh,LeviS4rausw,m,2.0,OK,199.0,S,Thpwjciwltrwobwk,j,Fwactkmghfpruzkgkjdoipbqmhc
Uyh4726,2.0,195.0,O,5.0,sbfrfymossxgstlp9dox0gqoi3nevcsklxpvokgbbtsummtqfvnmjnbbhdlikvqtvjwzws3mhfqiagfo,ZIuRFNB,73802.0,Mdpspnlrrltzsvhyy42k,Pepsixnericas,m,0.0,AZ,111.0,M,Uyhsnsxhxrtr,u,Qaoaluwjrndyuikkibapxch
Gre482i,1.0,,O,1.0,R3RQHFVNjTOH,FDLlFAOkQM,298629.0,Yvarlg4hpfzt,wandersonFqrms,,1.0,GA,103.0,M,Grekpspgjlsciycnac,a,Atkysvwftgsbjqhs
Y3N4828,5.0,574.0,O,1.0,Phsvx8xbj2lqsuchonlccpsxmmxx4,Lmaypngp,261216.0,JJAkKFNPOPF4WiHEK,Nogtheastitilkties,,0.0,NH,44.0,S,YENVCJJRHE,P,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp
SNX5829,1.0,465.0,O,5.0,Whwrqdlinrmaobegibu3wxbowdllfwxbssarhndqjcrivfxmwskxtmzshnwliiamkevt2pypji,ni0yywvhnvyl,378032.0,uuiresadoeyxgmdghebre,Pall,,1.0,DC,71.0,D,SNXFCAXEUPIIJILXENPORVHGKVQ,,VGCUMHPUGMJIAFPCGRVP
Jxr4930,4.0,367.0,O,0.0,el8epmrhhiqzwgyvrtudictwqgfwncvqkcdvcoruceavmkn9gancgexyratnwk,UOPHCGaQV,45515.0,NoBEtSAMnTVHSGMDRKXZsCHWCBPg,GreztAtlanyicPzcifivTea,F,0.0,UT,79.0,M,Jxrxzrrppskyqpimvectmbxqx,,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv
O9t4831,2.0,487.0,U,4.0,YEsOCHFVMVBFNgUxcyXAAWDSDEJHXkXVoVCSO,ytrwdpesdonj,230254.0,wrzhoglxltyymmkfpxkqkypxpnrtl,AEC9MTexhgology,M,1.0,Manitobx,68.0,S,Optrakntpbzzjol,,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ
WSM4o32,1.0,636.0,O,4.0,l5baekxbssqfyagmuxmgnntsjldfzylopospwlxj3r,Hiyulddpn,62848.0,fujjuy,Gap,f,0.0,ME,106.0,,WSMRBMSLNGKBIWV,,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG
feg4833,4.0,415.0,O,1.0,Lrsglgnacxhggpqttkkwbwutcddfypbnxjqiwc4kkubcqgjbcguffutuofdlbajztyxmtyffgcvrc,lrnurxjyb,,kulum,Arsmark,d,1.0,IN,7.0,M,fevhymucymwdkstxwb,,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb
Kez4833,,271.0,O,,xpimv5ljetegybrfpbni,LGuPYZJJ,264917.0,fktpzvh,fMEGroup,,2.0,CT,83.0,M,Kezwsyhhhjclxcqkz,I,yevvwqszvpekemvracrctbzuysj
sjb5835,2.0,272.0,U,2.0,HZ8HrOLDVmZCMbMKgCDGtLXACGDLXGuAPROR,wiswe,289972.0,Mbqvtmwvzozdxtdiflkvtisp,ElPazo,,1.0,HI,80.0,D,sjbkkmxpyosxsnnyzewbf,C,Dwdrecaabtllxbflkcnouphwyf
Wjq48r6,2.0,304.0,O,3.0,,APINQvAVSIfA,341610.0,QKoVBKICDHQOnW,Cejveo,,1.0,MI,112.0,S,Wjqmggsgfwqrbfafzxshtryjmb,R,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt
Spye837,3.0,265.0,O,1.0,IBJKMeW2RMQDCIKLEUn0SW,kxgthfv,286437.0,qjxs7rdh5msfttunmehwthewiju,XcrlEnerhy,,3.0,VT,97.0,W,Spywuanwyhatkxt,M,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI
KL74838,4.0,463.0,O,2.0,wqtfzsdgjtjcdpayoaydd,Vffluomxss,27349.0,txoag,AmefisoueceBetgen,m,1.0,CT,52.0,M,KLUHLGLUTUQRBDFW,,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq
JLv4839,1.0,358.0,O,5.0,Lvfpvlqtezqxjcd6kpvbvwkxuflnipslf4knvihtkmvhsaomeyn,WmBLRZJS,53825.0,mqjppbcafghuyfiggtsd,Covancs,,1.0,UT,60.0,M,JLCRPBZRLK,P,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV
bob4u40,4.0,327.0,R,6.0,Rwcnburn5okfoxesadcyolqjayviosfndhnaodxfyinlvripefwcmvfkgcmrarczvv,Adblotc,400563.0,hzzjoakvergfjgt7,D8mtar,,0.0,NofaScofia,59.0,M,bobehnx,v,Oystdvvhwyulpwtpjvyccueucuyvgolfoz
qpk48e1,1.0,457.0,R,3.0,DHXGOMaCRXVLcyGAEAfL,QkEAWElWMX,357172.0,AXJRJHhL,,,4.0,NJ,65.0,U,qpkgjrackwbovqptpuhiyfus,D,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ
FPH4843,0.0,660.0,O,1.0,Nondjzxnobct,ijjfce8al,108247.0,lndkgqxkmtxsvjgtix3yhdvchmk,CirtissWrigh4,m,0.0,VA,104.0,D,FPHUMWETOQBY,M,Xmtyrhzkbxzzslsjhifzeusgf
YLB48t3,,472.0,O,7.0,Gcsevogzohxhorsfhgbkbgsmingjyaeflwyvhw,9OWAQBWxPDQJ,124709.0,Cntwqhz,,,0.0,TN,35.0,S,YLBMU,b,Qbsbikqstsoppahmrwzhtzexqoesgjlfirghwbvwdicfgibyziyocspvwqnoxntluxcv
oFW4844,3.0,260.0,R,,qaixdeii1lnohzxrpero,QwWEBOAJI,392629.0,evncp,ArhsteongWorldInduetfies,M,1.0,MT,76.0,M,PFWPECZU,N,eafgykwjiqhbuwnffovfuspxtevcxsi
Sqm5845,0.0,378.0,,3.0,Zjgylmdic7ixslgw,Kvsmklnkh,52943.0,Ehzkvngisgujuagonahphzqoxlta,,m,1.0,CA,80.0,M,Sqmhteccukfpukogf,U,Scprxaedzxinbmvxvanvzirzxci
iza4846,2.0,342.0,U,2.0,odegkjr8aoac3sgtxtoykuftdhdufgxddfsyeyeqgbnvefcgrnbnshgokuroufhezpbvcrpnien,jlmvyv,108327.0,Njevljwtharsdiflutttsnh,Pr0nressEnergy,,2.0,WY,42.0,D,lzaeqmjxijcbhtsxz,,mcatoemxlgrw
wli4837,3.0,575.0,O,3.0,kjwivgopjkuhahlczfjpesfzkuvy3wdashofvkpexyhg,FEGaJAM,409373.0,jmd3hoaregwpvryhjxh,Pemtair,,4.0,WA,98.0,U,wliduegrkcxscpvwyjgpgitpvwmmma,,Sbhlhlqtctfzhzdvyugufcnevhcbqbjbatlzrvhhyhdtdzoyamhsujndxzipajcokvozyynv
cbt4i48,5.0,,U,3.0,Htzodbsiibgjkodba,Eqjbcdkitsc5,167448.0,IQRLIsTqZpAOUQYKQYnAUDxM6JGEGA,Pul6eHom2s,,3.0,KY,76.0,M,cbttgnatvungn,,Vuebpcbrchwnilnzkezkeugoxvcmlgnjhrsuomcysyyohhqodm
Lpm4859,2.0,400.0,O,,Rkpurkigowwfdltcvvxtnpifvufqhqtgacjpbdnakg,fwdqldk,28403.0,hqnbvmotwekavgyunrrx,NetA0p,,2.0,MN,68.0,M,Lpmvcefobotoxtfa,,xilmawkuawwuccwxyojutkmzluqtjp
Ddx4750,1.0,412.0,O,,lmwcecsanvvbfprld3ktdqr,rcp2cbqt,143582.0,Ncryxjngrmrsbkqbeqvluy,CrownHoldongq,f,1.0,RI,81.0,M,Ddxfcsatgvizlpvgypntqwrijim,t,Abcdpalvbvgdbtlwseasptzahwdxduvdquwtluukiseviqufft
Vtf48t1,2.0,383.0,O,1.0,,Qyhgawkscga,264626.0,Cigpjqlpyd,AMR,,2.0,Quebes,77.0,D,Vtfossfaxfumscdxx,M,Knhndomnnazxxafgbdws
rvd4852,4.0,486.0,O,3.0,uqxubebtxieagrshtzkfmdc2ricajfhhwukfziutvsqffmtfywuwvjjxnl2iozfvapjhhjshrh7pnx,Xqndkg,228227.0,Ljnxdvkwhvhtrdurdyvx,Teilabs,,0.0,NesBrjnswick,49.0,M,rgdlupwagfksuktb,l,Cglyefnpfjxxaypwsfckkgelwqzauvvynfnxchpednkhfafokpetnmigbjrbjmbybosfqadmhtd
Afa4853,1.0,479.0,O,3.0,Wlcxevlongcelfgnmzcmtgtkwyzrg3wzutfsr2whwag,upcdglyil,200563.0,IPDQDSOYSpToE,GeberalEoectrjc,f,2.0,BrotishCooumbiz,90.0,S,Aeabiaxkld,,CCHUAWECGOWJNCHDNYVLFB
xvi4854,2.0,301.0,O,3.0,Lwuvhphmgvvdqxgmkiwkqwnibnjaatnvskshhhtuifnlqimq3jwowgmdilzxin,Weflv,103376.0,Vyplpzbckgtvngxjleaaa,JognconJohnson,,3.0,OR,75.0,S,avizuaatkkgawrxgosrewqmouor,P,Skgjujulaciwpdewuacjjbbwxgatdfoiforiqtgtmvgaa
Wlt48y5,4.0,395.0,R,1.0,2pgwxgojijckfmhecvxgwxhuxckchgrxmfifvbwxvwsvyuvtrdrmubzwqq4tkcjhsbnuf,FEYE6KQ,90938.0,Zhjljxsdnvmfohjdcvsbupg,UniverxalHealtySfdvices,M,2.0,NovwScofia,28.0,S,Wltjx,,
ZULr856,3.0,358.0,O,1.0,nhskoalvecgydlkeieobdukwsjf9movk0euvrfixswapxypemntvpzlmsy,,90564.0,afotttfrdmdttgu,EastkajChehical,,3.0,AK,95.0,U,ZULGMURYTAPTRCLXM,,REHJPLPNPPMSEOMHBEPRNWEP
Ssvt857,1.0,310.0,O,5.0,FDAAQhGNkTL9DNyQRCfbKQlSHUSBBHVILGdQRGRZCHDWuBOGgbGGFGJCOJCsWH,SSaALM,176692.0,Oxufwmlwvoghoc2sikojwmxwrud,donAgraFolds,,2.0,NC,73.0,U,Ssvqb,X,fkuqqphkqwgnnmybvyi
Wkc4858,,584.0,O,4.0,Itbrwhhyxniicpmnspzavvcdfdpmanohjatkgdmwqglypcepbzkclrt8fyu3to,Mvfsbpg,360561.0,Xogbqbzkvpnm,,,0.0,MO,76.0,D,Wlcjsmxzvrbyk,,MHHZI
Rjn4859,4.0,432.0,,1.0,lpxvesudxk,sgspgoiphu,9611.0,Sd3ufagreapjyqzzgi,d0lgatePalmolivf,,2.0,DE,93.0,W,Rmnsmghbbzgvklxyhjfdjpy,,
