AgeID,CreRa,AddL2,Empl,FiNa,MiIn,Inc,NumCa,NuChil,MaSta,A,OOReFl,NumCreCar,NWo
yyq11662,631.0,Cziopbsefyvkodeegumjmtupatmywzleelvjzio,Danaher,Ckqshysnrbfxdf,,343355.0,1.0,4.0,D,94.0,O,8.0,1297224.0
Pex11663,564.0,,Dentsply International,brceajr,W,443566.0,0.0,1.0,M,47.0,,5.0,3650244.0
gtn11664,533.0,Tzkouvphiyexiwpcrktoizdjjuhtdoqzxtrerkubckkciedvzskjllkflgnj,Catalyst Health Solutions,Aldlslqhbqapmfdkwscsolfack,r,275864.0,4.0,,U,,O,3.0,3570231.0
ruf11665,843.0,Ctsfdmaktggzjetkjgwhmlgjpnuanbdsoikkypkqkhbewnamthgtqrza,O'Reilly Automotive,ELHGEECYNM,,,1.0,0.0,M,50.0,R,8.0,15856.0
Mby11666,327.0,WFNGWAKHDEHHAZQNJFXJDIHAZKYGPBSSIBNKTLVDXEXSDPZGBXIRMQCF,Universal Health Services,AQSBHBBUCABRG,,461982.0,0.0,5.0,M,87.0,O,1.0,900943.0
Rep11667,814.0,uaqdxfgmsfvwfqjhdulljhqpejowrjipw,Valmont Industries,Mheemgmpamwfb,g,403990.0,3.0,1.0,U,57.0,O,10.0,3217712.0
Udc11668,447.0,Eibnoinuluiqvslugrekpmhlbuuazbfwstffxodxweljkwcviilouowrducroyuhyljrr,PepsiCo,fxtijvvyu,,147029.0,1.0,1.0,M,48.0,R,10.0,2736819.0
uzf11669,773.0,liprnkqnqvmfbqylypdfklicncbi,McCormick,lhxlgn,,443592.0,2.0,0.0,M,96.0,R,2.0,1464706.0
Yeu11670,640.0,pcxgbfoprorkuktymgoruperzfbbthtrbltkwfwktntiebjjguizunqvsvwjsoquuwnrcbbqtcoz,Public Storage,MSCPALXCILRKBVKAXOEMAXZBUODWCR,Z,143837.0,2.0,3.0,U,30.0,U,4.0,2867175.0
ydp11671,751.0,Cbnujqhpvwwuffhhpvnapstbdlmnhm,NCI Building Systems,OHCJCIJOETWWSWSDQZEVAIFZIYQOPY,k,297370.0,2.0,1.0,U,19.0,O,,1579693.0
UKO11672,,MKHCKIIGVMVTVQINAJFJAUVLDKEFYHXSOHTOWEQVNTQNGLGGWBSJQPKNFHFTKPSELPDMHDEJUMYPU,Vanguard Health Systems,Shmjusxwqwwjciesvjp,,162761.0,5.0,2.0,,63.0,O,1.0,598721.0
SNC11673,358.0,,Equifax,GSKNABIDBBJSBHOMX,,366179.0,3.0,3.0,,,R,3.0,917643.0
xro11674,747.0,Koqskzvjxlwvirnzgialhkowsbrbeelateuktrpwnzo,Metals USA Holdings,Vskvyo,,384392.0,5.0,0.0,M,17.0,O,5.0,1443469.0
css11675,392.0,Ejknovuncvwjttyapctxiohbqhjhyioomvbvuieevbhwpubsqzcdwfbexfqsrellegcdpxy,Jacobs Engineering Group,SILPKHPIIOCO,J,445223.0,1.0,2.0,U,88.0,O,3.0,2164502.0
urj11676,456.0,TIRIGAFSROF,Questar,quxemkprnjndinuvurxgldfwnijm,F,375792.0,0.0,0.0,M,98.0,U,4.0,1197133.0
ett11677,806.0,Ksspxlrfnscohmmibodbxijqxdpdewmvejfntwxhijblr,DirecTV Group,Rdigykcpasqplpirvxhiwiritlhmd,,220949.0,2.0,4.0,U,23.0,O,10.0,1010441.0
Cdi11678,509.0,,Owens Corning,HZYKAXUCOSRON,x,241942.0,4.0,3.0,U,5.0,R,8.0,199216.0
Ztw11679,563.0,Wmbxgcpbhwwmezawfmnydwsutoqrq,Jo Ann Stores,Fifgeqwpgifjtsyyltndojo,U,483010.0,5.0,,M,74.0,U,4.0,3963144.0
cil11680,745.0,Delgkfxnuywesx,Telephone & Data Systems,Ulwcoq,,312551.0,4.0,1.0,U,19.0,O,0.0,2601194.0
Xdr11681,723.0,RCYVZBFGZKCHXTRVUMUOCTMFENYMNCEJDQFLXVDYTWEICOHYYQUCWB,Gap,GGENSYUBGEWQYWDUJOGQFUUCB,,3571.0,2.0,1.0,S,65.0,O,0.0,1673953.0
Ctr11682,815.0,YZDDCZUXOKBZGMXPUXXAGHDBLDZOJIPSYQPCIVWYFBBUDDXBCAKSQWQSNE,Paychex,QGVDVZ,,200037.0,2.0,1.0,S,40.0,O,2.0,270302.0
SBH11683,,Iyhtoklkorjisnutnsdqemyvaywdovqupqdifqdgeqbdfdjemnqkadgeiyvg,Windstream,OKRFIRAOFWKXJKLCLQLOXZHNL,y,184904.0,5.0,,M,31.0,O,5.0,275543.0
xla11684,494.0,TXSGDCYZITDKSCMJRFUM,,LVOKODFHCPYOEJJHZDUBNLIM,,264753.0,2.0,4.0,U,49.0,O,7.0,1537051.0
TKM11685,502.0,Ymmwnucsbmugxefafroxsdmqkfthidsbvhhgazxcpjkrpimsbibsimzz,Pentair,lclgepexuygoebrxqvxnigzkh,,357753.0,5.0,0.0,M,64.0,R,4.0,
gme11686,604.0,WQCMURNZYYXCEYWBRAXZKKMFFKIZAPMQQUUQDWMTWGCCDANZRHOEQHZTXOEDWKYWHRTRRAXNOBH,Securian Financial Group,Ilkkyfhbvylnoh,,119675.0,1.0,2.0,M,6.0,O,1.0,1738558.0
Ohi11687,627.0,NQECZHEFSCEWXBEVCVIFMCGKICSCNCJEHIGCKRCDCWCLBJKP,Watson Wyatt Worldwide,Xlcvzcaqzzcmdrwdemzvryggysa,x,274993.0,3.0,0.0,M,45.0,O,9.0,2116401.0
Xpb11688,626.0,Cahwqrpsltfgmggpcpdlyhfbrmipmzjzafiihkrlrijnxoiykjauwlmdamslwt,Mercury General,Aeaypvzvaseyxxjzjpsuprdgmpuxx,,,5.0,3.0,M,59.0,O,4.0,1678971.0
Vlg11689,771.0,Nktboxqxgyvuklwl,AnnTaylor Stores,Ywilvgponxgzovewagorroojtsu,R,419338.0,,,U,51.0,O,5.0,2669106.0
Fzm11690,309.0,XMWIQZXRSQSTXQCO,Realogy,eobyslnvvawj,,207435.0,1.0,2.0,U,35.0,U,6.0,1901664.0
WDT11691,504.0,Fsvksuxrurgbvoowczqayxbgsovhctetnmy,Fifth Third Bancorp,Irqofwmhoccse,,,3.0,3.0,S,71.0,O,0.0,3038656.0
HJM11692,329.0,iaredfitksemljadttzmhnrhchorrewfpcatyvjqwaeunqvatgcyatyfiabounozzp,EOG Resources,Gryywzxqo,d,398542.0,0.0,4.0,S,87.0,U,6.0,2453031.0
PEI11693,423.0,Grwzedacxjcjzdicdmnoqfadjcincredijnbdtbbxibfufmojudi,L-3 Communications,ftpszhtwyddfpref,F,223669.0,0.0,4.0,D,49.0,R,9.0,207536.0
RBT11694,607.0,KGLVKPAHXKOPQGHHCYNTADXCQLVHUMQPMJXBUVTWHXJSINZKAITTRZCPK,Lowe's,LTQEKHKLFGQUEEKLUGBHZUOQAGHSH,,473319.0,1.0,2.0,U,58.0,O,6.0,206639.0
Yka11695,606.0,TYAVXYLTRMTROYQLOXBSNISEBCTFZLAXTHGDZMCIDRRAKOGDOQBDOCJL,Visa,UJMIUVSAVRVHMHEWTNFWGHVTPVSJ,t,100209.0,3.0,1.0,D,28.0,O,7.0,2985447.0
WNT11696,594.0,QGINHHVVHPNYOOPWOXHXFCRTOF,Occidental Petroleum,Ubflbmhakslupfqo,,319306.0,4.0,3.0,M,55.0,O,6.0,2053374.0
ywr11697,357.0,Hxsrvfwntamidzccgxiazborm,O'Reilly Automotive,Wlldjbisephyunjeyhsvlnzlmm,E,8973.0,,5.0,D,65.0,R,0.0,1408481.0
Jbb11698,827.0,pruauvkvwssijsycfhmw,Thomas & Betts,AGGOVTVWHRU,,307477.0,3.0,2.0,M,23.0,O,3.0,2945555.0
AXF11700,457.0,Clpzbylsmeqec,KeyCorp,Ahfnusfjofqpkx,L,193836.0,4.0,,S,37.0,R,2.0,2550827.0
Lys11701,607.0,ujhzbqxbcqge,Mercury General,Bhxejnedghahotadeggrznokwd,,251277.0,5.0,2.0,D,21.0,R,6.0,780037.0
swu11702,373.0,zlkrefntxvqgagwqmidwdddwybtsawynxbmybluiirecqxiooctfvgumgjtprmjxvfppskllsko,Exxon Mobil,dqgaootgsavfrrtotzfsyjh,Z,59523.0,4.0,4.0,M,,O,8.0,3909871.0
Zpg11703,675.0,Rkstlbvuchicbuu,Tesoro,Wqtqovajbcipjqqxtknudavuisans,,137795.0,4.0,3.0,U,15.0,U,9.0,2346962.0
OAW11704,363.0,tsrenliyfxdrzsaxykgxxwpxukspfd,Northern Trust Corp.,BGSVWLEGLVEFUOADSHMZCBZEM,O,399046.0,,1.0,D,63.0,O,1.0,1250930.0
Lfx11705,614.0,JRBBFTTQPMGMDERVTEBOKPJUNGUDZIODLCGPJEOYOGLJIBNMP,Snap-On,Maviygwocwd,,334031.0,3.0,1.0,U,54.0,O,9.0,62707.0
Yft11706,695.0,Lyomtgnqycizdtlgknldcejxudnkgtzattweasbwgbozriusxicxhmle,Metals USA Holdings,neireukqktr,,315684.0,5.0,0.0,W,45.0,,10.0,3294642.0
Who11707,321.0,IGBPJPOWIFJONEQQSLZCFNMMPOFPJQQZMGPCHDLTGNAXBOSNEVQRTEZWXLFCLKW,Williams,Uggrtznkwvzvessnwglspzbushsnd,S,429394.0,2.0,4.0,M,52.0,O,8.0,3171625.0
XWA11708,699.0,ZGQMKKIYQATUDHBVHFQJNPWNUGJLHCQHBILQAMIXE,Berkshire Hathaway,OVTWKXDMMMBKCZ,P,192710.0,0.0,5.0,M,32.0,R,2.0,1424214.0
RYC11709,818.0,Lusqfuhfpghsodvoexdpehfoffvprrsmj,DuPont,Hgyicjwurbmhrgxqzpqtiegnrtbc,C,166631.0,5.0,2.0,M,6.0,O,4.0,191608.0
zrz11710,427.0,hmfyuxchc,Teradata,BBORTYXAPTEWNVQHFX,Z,260879.0,3.0,5.0,M,16.0,,3.0,3886497.0
Qvq11711,750.0,apqkuixvexctvuyegrmbiwsuacmlziqanirz,Rockwell Automation,blkolicmozus,,130173.0,1.0,,W,81.0,,2.0,2024945.0
Iqy11712,,KJWNGJCXNLPZNFGRCUDXTYNCDFORKIEJPZOIVGFLGZRHUDKEUN,Symantec,YTQQFKSMKC,W,,,4.0,D,93.0,O,5.0,931226.0
meq11713,780.0,BOCTMQGLUM,Peabody Energy,Oyxgxjjaxhmnoswfusibt,,241916.0,1.0,,S,63.0,O,9.0,1158767.0
Wda11714,639.0,XCRPTGJBSOYEBRCHRXAJCQRKCELVLDYOZGLHTXUETEWNBFXMBQPWJR,Sonoco Products,Cptdqrqctsbxug,,95911.0,4.0,3.0,D,86.0,O,5.0,
Khj11715,724.0,boaclaakunmvxnypmxayynurozwkovybxemmik,Aramark,QDHVIUASNOURKRVQBTCNZQSQ,H,,2.0,4.0,M,95.0,U,10.0,
Hwu11716,448.0,PTOXWWMEHMQJQNGHTFQTMQWNWDSUPJHTTGVUXSRORKAGLKPZFIUJMAFFKADQQUJQXTGSUKQWC,Watson Wyatt Worldwide,KBETAIPSRXKTPWTDSLZKQL,,367388.0,1.0,0.0,M,57.0,O,2.0,665510.0
qpk11717,731.0,Hroqhrpjyanqygchnbffceummpafphbsnqucnxab,,MDJCRN,,5139.0,5.0,2.0,U,27.0,R,2.0,
Lxu11718,846.0,,Wyeth,Esmskvmlofiqg,Z,20040.0,3.0,5.0,M,96.0,R,5.0,626986.0
BEJ11719,370.0,,Micron Technology,khubcmxvd,k,459798.0,2.0,2.0,,,O,3.0,1376382.0
Ilz11720,733.0,FBAAJUQNLLAONPRXOSKDIPPCRNZBGVAVDARMBRKXKHORLEMSJTKECBUJGWRDZJEKOZYWLQWZW,ABM Industries,Bkjdwomgnipfadgl,f,303758.0,0.0,4.0,M,19.0,R,4.0,3375753.0
TUM11721,545.0,ABRVSFZXTQXBEGWQXGGXPIBZIJNDUZMMMIGINZYTRNOQGUJBOOWPNECBNDKEVNYVUAPHLVPXK,Jack in the Box,Vrjnrisdaauumyqcrypkffz,,166207.0,1.0,0.0,M,37.0,O,7.0,
RJF11722,793.0,Buvebmfyxgyvypoeisctcimapafefddwjuzilnyxbycadbzjagtpmf,Virgin Media,Ocnxvbhjoxkomjbqbqbtpjt,,477916.0,2.0,4.0,U,47.0,O,2.0,909889.0
HNH11723,468.0,ctcpujo,American National Insurance,Wzrrvlcuzwt,,406654.0,0.0,3.0,U,36.0,U,1.0,1692275.0
pll11724,843.0,LEPVDERCSPJVHBFRRURPGETCYDUHLIATZJCDZTMPBNYHOCCKJDBOQQDW,Alliance Data Systems,CQFPJIC,L,,2.0,,M,43.0,O,6.0,
WWD11725,377.0,Xtsqjaubqsznfaljhfzacpuwpnnmxhqjrqdsaenwcsikgmuefbwzrdffdadvfqxgwlxdvmbigvpxkg,URS,kjkmevaboparyalvvxlnfnevakcul,,482177.0,4.0,,S,94.0,O,10.0,2483407.0
BCL11726,846.0,jriawuktvvewctcnfgypnbtimeasesmnapeyoicrsobobwbljsaadfijmggtlrpddokpant,CVS Caremark,zxpybiaukmxtx,P,183422.0,2.0,5.0,W,24.0,U,5.0,3910309.0
itk11727,508.0,Bubceoiwclgbhkcwafepildpymjotevtxzdeb,BJ's Wholesale Club,sxttpqveboqpcosqjqqskcjxlyb,,58827.0,4.0,0.0,M,,O,,1090674.0
TRY11728,586.0,,Baldor Electric,IDVGFKIZATSPYCXINUCC,q,204346.0,3.0,1.0,M,2.0,O,1.0,1690874.0
asv11729,321.0,Zzibpcopiyyfgbqoxagoaahpsbpmqlapzjvdnfbt,USG,BLTRMJUAYVRJZNNMFCWKCYFD,y,75850.0,4.0,4.0,M,1.0,O,0.0,3412707.0
Ffa11730,681.0,Dktkqjkczgllwnifspymkmkajqfhhqkvoklclomkewsjabgiypobheaqrs,Community Health Systems,Aqyiqvi,,493649.0,3.0,0.0,W,65.0,O,6.0,2152190.0
ZKQ11731,387.0,Xsgfndebcduvwpyurctqxhcgestioizxldzbiirhkdxuopjuxoqhgsukiy,US Airways Group,Rgihiwsvllax,,480339.0,3.0,4.0,M,65.0,O,10.0,3081724.0
mmu11732,845.0,YLWZOEGJBTLYWFKXLAONKIDM,Donaldson,EUEPIWJCDCPOJKN,,177542.0,,4.0,S,74.0,O,4.0,361735.0
Iho11733,691.0,Jpvlajphfqgofetpyhubtvdeupjyoqpkjnkyrteypevsclgyobtjrxhtoomopcjknafkmjoas,Ross Stores,Wccekpfsbhaldkpoemjscesib,N,157306.0,1.0,4.0,M,,O,7.0,2920725.0
pxg11734,420.0,dehfpivmwqhirbklodmjotgnvfjyxpgejvfxrehnwkp,Sara Lee,GXEJOEANQO,,27284.0,0.0,,M,71.0,R,3.0,2484825.0
Gwr11735,625.0,,Airgas,mkjeb,,115821.0,2.0,3.0,U,90.0,O,1.0,
XVU11736,599.0,MACPKA,Brinker International,Cwgthyibnkqraeamnbnrwjurffsrw,,314757.0,5.0,1.0,M,2.0,O,1.0,509751.0
Kbh11737,526.0,Pqmycnikcpwqnfwzzevexxkixbqlbipqinlioxzrmarsmcudvwaspbwpqdfcrwnwdmxcrpqakplsg,Cliffs Natural Resources,IYSQHUZCXFKWUQEDM,,449663.0,,0.0,W,34.0,U,10.0,390663.0
Yvf11738,691.0,Kbjxcoukrxctjrsfgntbvhjdyqrpwbnsyfmdkpvovezalgrmmmhsykqtelkjrxfdywkhwi,Cigna,Wmswulnjsrmzcf,,78320.0,4.0,5.0,M,98.0,,3.0,2349107.0
FAI11739,,OXEZDANUILXRBXBBBPATOVX,,Zcbwmsqred,,245922.0,4.0,0.0,U,12.0,O,2.0,51177.0
PYX11740,544.0,Mpglkkcbexyzvhqfluzocbjbesswkthgdcuefnqwuphyzsdintswwrflyjenamcfhmtgiuvpkmanvn,Dean Foods,PAXACVYVZHWHZLNLMWN,R,225729.0,2.0,2.0,D,48.0,O,,3554095.0
BLL11741,664.0,wkerbzsmrsobhxituxstqmocjkhfmlhnwz,Spansion,Wwvmntguryrgoablbycxewfcvpi,B,76059.0,0.0,4.0,U,91.0,O,8.0,3109210.0
MBN11742,,XBCPPIXXBUOWPQZGEMIC,Charles Schwab,YNPJZNARNRLMNV,b,466644.0,4.0,0.0,M,85.0,O,6.0,3615936.0
Ika11743,,Bdquizerivmbdopylg,Penn National Gaming,Wgqaamrtagkzwocchffoflkalpb,,155200.0,4.0,5.0,M,59.0,U,1.0,211374.0
Sze11744,518.0,ZAMHE,Loews,Lvbsaghvzxiryygvwfyl,B,416270.0,4.0,4.0,S,38.0,O,5.0,2617531.0
KTX11745,,vqejieogugecfdaxsanbawneoitouwivwwx,,gdltk,,414979.0,4.0,0.0,M,96.0,O,2.0,2786921.0
blo11746,364.0,ufgmvmhczcpbliqyedcsiesuplgvpxtwectntiqxrwbtgcdsioqulopfxuiqpjkuwpmjhtwqb,TJX,Hujensnbrrsorvigkwugamev,,322741.0,5.0,2.0,D,14.0,R,1.0,2969927.0
dfh11747,714.0,Ykbqrigj,Unisys,Koxhedgbppdxmhtfp,,260826.0,2.0,,S,67.0,R,5.0,2436646.0
Xnw11748,824.0,Xyjfrlccbbwjapcledkpikeohigmhrmluvuefgfjfmnwbhjsmmyajobpfghv,Belden,hxkrcetjsqmybdmuckavoqzsepxevk,,21062.0,4.0,5.0,S,84.0,,5.0,266142.0
Gch11749,403.0,,Collective Brands,bejjubxcmnmsnnzalhbrmvcd,,74741.0,0.0,1.0,S,33.0,O,10.0,770942.0
kpg11750,793.0,Ljbcmrsfopkjvnuuqyik,Int. Business Machines,Sjeba,Y,69862.0,2.0,4.0,M,73.0,O,7.0,3319942.0
msb11751,546.0,YQBOLUHPZXBGWXNLKXUSCNLLWITTUXZXFXSAKEELBMXYHSDQYWXTNHYTITLDPB,Ralcorp Holdings,Spiprqtpddvyapofqovjtoo,E,384794.0,4.0,,,37.0,O,3.0,2720438.0
Hnp11752,308.0,RUNJKMPJXWJRDDLNORWJPIALBXTFLOLWTLXHUJEOM,Universal,ZLJHCXEJ,d,397879.0,1.0,5.0,M,68.0,O,0.0,1160144.0
QGK11753,570.0,Losdbcqaf,Danaher,Vtclnuulfvdphrdisbcu,i,358585.0,0.0,1.0,M,22.0,O,8.0,2159549.0
Uej11754,796.0,faewbfvembowalxmiwnilwcceqibpmcxkdfolkaztbadh,Sempra Energy,Vuuasytqdbflsj,,474460.0,5.0,0.0,M,17.0,O,6.0,3781151.0
bav11755,376.0,UIYQAWXKLRIWNOMSEORVUKMICXBLTUCWEDEXFDAHVIMPEQSAUJ,Levi Strauss,Rjfhnbqrmuarojz,,50947.0,3.0,5.0,,12.0,O,7.0,3250324.0
Yuo11756,430.0,EMGTQUVVHKC,Helmerich & Payne,Lrwajzbkmzw,,372337.0,0.0,4.0,W,25.0,R,10.0,3662387.0
YPX11757,419.0,Hakwudzfrjkkkkan,Lear,buyjwllsyknpcnmydk,W,327959.0,2.0,4.0,U,61.0,O,10.0,
Xae11758,401.0,CWMTICAJMXOREPQVMZMGVPOMXQOXDGFTJEHUWEZJOFVFUHXPTZOUBKJKOKA,Williams-Sonoma,agmkrpzmjavgsscwccbosojissj,,129997.0,2.0,0.0,S,90.0,O,2.0,1177998.0
Vbs11759,546.0,VFTGXBILMUVQEKJKLXEFUZVGUUD,Best Buy,KIDEIXYVNAQQFQKUWOPH,F,375031.0,2.0,2.0,S,9.0,O,6.0,
CUE11760,415.0,bazffbfcvaqgtlrcmsgwipyotxeuiisyqoadxpfbbsfatnpriyahlbnceer,Atlas America,CZOVBFNPKADZRTEVLAG,n,94344.0,3.0,1.0,M,20.0,U,7.0,890205.0
qmp11761,551.0,ttxpnxgnxfewcotkatlsfeqysnrwtokklshrwmhqbcmmrlodbyvthfqughfluwrdcmaezeffwme,FM Global,gkndjqugsmfgd,b,128592.0,,4.0,M,12.0,O,6.0,2389197.0
OES11762,523.0,Edzfgkwnacobvyovdaaxfmntzllqdrevgbrxvcvydzvflcezqjurbkcivyvsv,Dynegy,bwfmnhdcegwoavbbpzgxbdgtbwrio,,155023.0,2.0,1.0,U,44.0,O,5.0,3096813.0
Mzo11763,,,Texas Instruments,Pbfivj,T,174598.0,4.0,5.0,M,100.0,R,9.0,3890361.0
Wxt11764,638.0,Fqcrtdqfupdpbd,Applied Industrial Tech,Vobhdnjppndvxqkshxrqapn,,,4.0,5.0,S,,O,5.0,1259261.0
Bts11765,366.0,Fkurvozolpthnbrpefvonuxbmzbyokagrgsosrtafbsourfmjsxhpjxxnndfhskehkcmmjyopngfnmsq,BE Aerospace,Vkedzbc,,74775.0,2.0,0.0,S,,O,8.0,785594.0
Fhk11766,311.0,WKQGXUFUU,Patterson,epekgijcifdxlzyp,,464465.0,3.0,4.0,U,16.0,O,8.0,2423771.0
Sua11767,762.0,Oaxerhdkqsxwwefmxpguhprkhqwcefowcoijcawemgiu,Robert Half International,tebaeqrredhpfbqfstxvhiyvh,v,236734.0,3.0,3.0,W,44.0,O,4.0,949490.0
dyx11768,509.0,Omkyxfkrtowiosudvebsrdiiunowngfditlttqzbtfcemucjlkdvdsllgtvblvaweub,West,acwfvxvrelx,,,2.0,3.0,W,83.0,U,2.0,3099446.0
HUA11769,712.0,QYCDCXRCXOJARSYTHY,St. Jude Medical,mxotgeesvxomnkecazphzt,,366394.0,4.0,0.0,M,23.0,R,10.0,3102860.0
Wfe11770,431.0,Ehhxedxtnjqdgkxsslhkcbpjbzerrampwcptsdswtwgagcthganrojtaoctaxpymanmxwkokdfflm,Brinker International,Wufotdnkb,Y,396783.0,0.0,1.0,S,47.0,O,,3709911.0
KRN11771,316.0,Kajwdbyxpcbnotgmvvgfithwesyi,AutoNation,tqrsxaxsxjhyzwzgmstxrp,i,495323.0,3.0,2.0,M,43.0,O,5.0,1091433.0
ofi11772,,Gpazgedpjgeevxrmqwmueloonpuiheubaduj,Scana,PFFXOZBDJIUCSSPHDTUFJF,,9714.0,4.0,4.0,M,70.0,R,1.0,1545094.0
Xnr11773,412.0,Mpvrlcsdbenfel,Stanley Works,XYZXRGZONS,,216485.0,0.0,2.0,M,,R,0.0,3242783.0
Opf11774,,Aslptvkjplsuhlbrlvpgdyvfmnaaqdijlnhwvpxetkhqsnnwnuxhasniydfgqstjxauiijlsavdbha,URS,Yyuyaiamddddtvqqqcgswwowfxc,f,131489.0,2.0,0.0,U,1.0,R,4.0,920705.0
Yyq11775,,Qaltcooktkbqnnfdbdhniufvbsugfkyssjfzffxfcyazflfyshpz,Dick's Sporting Goods,VNNQBRGA,,117948.0,5.0,,M,58.0,R,6.0,551423.0
PRT11776,814.0,,Perini,Vwohkdooahihxczidomsfbsed,,422142.0,2.0,4.0,U,60.0,O,6.0,
Fks11777,465.0,vtipamxuon,AECOM Technology,Udpfcivirrtrwnl,d,17118.0,2.0,1.0,M,2.0,O,7.0,1451863.0
pvw11778,682.0,Yhqtzlvhxriemfkhwcqbwdgkytktkulkdzhoknzpiusodrpjfutplq,Harman International Ind.,qeyzo,,430409.0,5.0,0.0,,100.0,O,1.0,1441336.0
nep11779,687.0,Ssdheubzijqmlpilvcqelzsicswvoztvuhdotpgvqhwhuindxkgpdhwmqkctzau,Furniture Brands International,GKYYQQX,,24711.0,5.0,5.0,M,61.0,O,3.0,721680.0
Krw11780,305.0,Cevjimofcvcfllaptfxxpakjifiacybfivlqploqrbcldedbxwgzmqolctxkofipp,Sysco,jsmzbkfawplbycw,,127926.0,,1.0,M,94.0,O,2.0,3190327.0
Veg11781,737.0,,ConAgra Foods,Dnbcnkgmqdlksakflpoua,W,251455.0,4.0,4.0,M,74.0,O,1.0,657037.0
Fub11782,789.0,blkqohlvwlxksxmkveaqczpvywkanqxplmvpwxauybijcqrmhyuebcsdllzi,Omnicom Group,BNSOIELNSU,,415869.0,2.0,4.0,U,34.0,O,8.0,1686671.0
jvv11783,805.0,UGAWWEMQYDXSIZOJQGOBFSXWZCCFG,Thrivent Financial,Rliuelgaexnbsccmmssqltd,k,284748.0,3.0,3.0,M,95.0,O,3.0,3093331.0
RGN11784,518.0,Lphuahacyawksoqicvlnuluqcdt,NCI Building Systems,coqwy,T,68139.0,0.0,5.0,S,66.0,O,1.0,19154.0
WVH11785,777.0,bazzcowksbpbueggwjfyymprfnblvxgbtfbnbsmktkaspsvyiojxreetpxnkkdsuuh,Pall,IIEHLIOOTNQKQKXGWJCQNMWI,,346400.0,1.0,1.0,U,86.0,O,6.0,2524557.0
iju11786,364.0,Pjlhnmrnpkmhywreatbhzq,Ingles Markets,Zkfend,I,31969.0,5.0,5.0,S,61.0,O,5.0,3038913.0
ifo11787,334.0,WBABPQRTSPWUDIIGFRSWXUPHSHUQUJBRGK,Sally Beauty Holdings,FXGRDAVNRFOVCOCPMNUUUTGQXLX,Q,337635.0,5.0,2.0,M,62.0,O,4.0,1073838.0
pbl11788,321.0,Imwpgmdxvxgvsrswbyypsdpvkyjnjkbnkze,Dr Pepper Snapple Group,HLFMSABBPKQQKRUDPTXRJU,,275290.0,0.0,5.0,,89.0,U,0.0,3887690.0
Ztr11789,612.0,Pglwhjpebjnzldvtkblkvzqzyoondcqagccaojurvgxnkcazwdonduizif,Mutual Life Insurance,Ftqlbcvxlgvk,F,83193.0,0.0,0.0,M,99.0,O,3.0,785284.0
Exc11790,608.0,wlwkcqbqzidjowjmxcp,HealthSpring,Vejeicpmwkpekafvetvwlf,t,131067.0,4.0,1.0,W,94.0,O,10.0,61083.0
Ypl11791,362.0,mqcgqehfldnchwvcnfurmzgblickfvffkejcithjnhshrnuhlmrufwafqrojsvphumfufm,Belden,ekabykhcrxdfzvbxrbwtpnayjygyuw,a,462061.0,0.0,2.0,M,95.0,O,7.0,2584577.0
RGK11792,720.0,HXJGVWLQLRKALHJTBESMCFXTSF,Warner Music Group,Wioinritvnganibh,,405350.0,0.0,4.0,W,22.0,O,1.0,3139348.0
Pli11793,400.0,oapsawehnitjmwnksxqxqptdcmdhicawuppftkzoxcyhuegxkcpw,,Rsgrjlsfxrmfv,M,280817.0,5.0,1.0,M,85.0,U,7.0,873050.0
Eji11794,446.0,Xizcrlqyrfasazc,USG,Xxherikpogvmjaq,,132911.0,0.0,2.0,S,81.0,R,6.0,3651114.0
Ywy11795,402.0,Uyipikpapsxwjaeluwbpczfxtmflfpocjcgjxnaxzccerlhlyyfcppdeglqlwonyab,Las Vegas Sands,jmqyqub,,463043.0,0.0,,D,42.0,O,6.0,117958.0
GPV11796,609.0,Tqcbbtzgwngpljakjuhlqutmoepvkdqprfwdwcrsmifopvqasnzorjmjqumeikiokpxgok,,Dmyqtrp,,491624.0,3.0,4.0,S,25.0,O,9.0,3485695.0
PNX11797,486.0,RPSIMQKFCSUUEJKENEXKKMTBAWTUYTKQHETUHWZVMUDVFHXWTILDNYUWCYVWFRK,PepsiAmericas,Ynqykgvkaoje,,343629.0,1.0,0.0,M,78.0,O,3.0,226844.0
Fop11798,308.0,CLXAB,Administaff,Fpohuxjuvcusfpclgbhqfzsdoukg,,134322.0,1.0,1.0,M,59.0,O,8.0,
XDC11799,748.0,Bhiyptkrglceftdtzzlnmbnsvqosufimhustjphwedyonylcnebxpmtijtfclelbofuchdmjhdrkjkp,Freescale Semiconductor,HCKJVKLQQFHIUKRZVTL,W,119718.0,5.0,1.0,S,39.0,O,0.0,3414198.0
fly11800,712.0,xksuazvkwwnmngobuwohlogpmnminuqwx,Key Energy Services,YPDKXGEDP,R,240566.0,2.0,3.0,U,92.0,O,2.0,115387.0
Cju11801,523.0,Feeovhlwynycmuhznxcjortxsrcunlbixjfkbotogpymusykzegmzklpkyie,,urqkmrwnvai,B,1011.0,5.0,0.0,S,71.0,U,10.0,706876.0
Xli11802,593.0,vlakziwwdnpyzoognmwtofxskopmcqqzudbfcxmuhjhpcljpr,Ingram Micro,Ufwaueuhjamyqjlmf,,138852.0,3.0,3.0,U,74.0,O,2.0,3414611.0
