prospect_AgeID,prospect_Em,prospect_CrRat,prospect_PoCo,prospect_FirN,prospect_AdLi2,prospect_In,prospect_NumC,prospect_NuChil,prospect_MarSta,prospect_Ag,prospect_OwOReF,prospect_NumCrCar,prospect_NWor
Ejs7806,Lender Processing Services,536.0,PIQKVGA,Dladdfgt,mbfbngseajkhmunydlutzmtqgkioymvjvhluloiaakclzeayzqil,316764.0,3.0,5.0,M,9.0,O,4.0,642765.0
Sff7807,General Dynamics,681.0,Jkdez,VABUSJAVK,msjsludiqowgecpaqprkqhbbdorwoylgadjfnjbaekoshfkvihudyaziozreokzztapjjmruljo,325753.0,,3.0,M,46.0,O,0.0,3843812.0
elc7808,Western Refining,516.0,Tvicfoouwlw,IXPEUEIPHDUFZXNSS,Wvgjqyqswuutfikebntekuqywgfbpkiajgjnxmflwfbnhmyfqurgbovdbingsvtxblgf,159571.0,,3.0,M,4.0,R,,2373701.0
FSO7809,Asbury Automotive Group,428.0,Kzevl,BGYRBAUF,Bsxdngdcktjigvjojsbtvwlrkbealvakpvcotyccxpjsgiwdcldbufbgmok,236485.0,5.0,4.0,S,50.0,R,8.0,1365627.0
Pal7810,,783.0,isfkwvz,Zvkjjdverawcvuymojezxa,Qptetysrvzwrcisggvkczqbltjrrgpjbtmmvhvzhjitnjvzgftbtwjvmglrgxjxctxqz,496074.0,3.0,,M,78.0,R,8.0,1769029.0
Pqm7811,Regal-Beloit,307.0,PEBTEEHFAFCL,ssnxdhqstoeth,Nlkgkrrohbredhdnbvolqsowadxrzuwyxbld,85.0,3.0,0.0,S,14.0,O,5.0,2554799.0
Qrs7812,Enersys,846.0,wxlqdirza,dgzjldptskwzdtrxaqobutmpog,,112434.0,,3.0,,21.0,O,9.0,1241189.0
OLZ7813,Dominion Resources,582.0,Diqzu,snxmrewhqbzwnm,QPWUSYXIDHOSHQAXWWXDDCDEAKHCQQRDJ,469546.0,1.0,1.0,M,69.0,U,8.0,2432197.0
Cgr7814,TRW Automotive Holdings,500.0,eoopxjaxena,zljagwhlphbskib,Geswvfvrqluntngtvurswrpngvfnkamooxokjctymruhxixyjblkzfvabiefdbesnbgmmlphhzxh,378681.0,4.0,5.0,D,29.0,O,10.0,3417367.0
yov7815,New York Life Insurance,802.0,NUYSKUMFLAN,Ppfnjejvbpslxdhs,NVOUPTHTTTKDDUXQXRKNYLDHYYIIFRGHOSILAYYULQNBUKPRVDLTEKEPWWCZQXTZBCNG,202225.0,2.0,4.0,M,82.0,O,6.0,573323.0
TVK7816,CSX,710.0,Kiyuisk,pebevkfujgfunggrpxiqf,Fqdtuacxlhnceua,83672.0,2.0,1.0,U,79.0,O,8.0,1544205.0
irn7817,PPG Industries,407.0,Jwxyyjkxt,Hernznbh,rwhjmzaefnlwebllne,354744.0,0.0,,S,59.0,O,2.0,2717331.0
Yik7818,TD Ameritrade,410.0,Drzvvw,WSKYOGUGL,,163223.0,0.0,,M,87.0,U,8.0,639791.0
eix7819,Pepco Holdings,539.0,Sjamrtnkqu,EFJTNKCOTZOUWXKOZJF,hvvdfzgjqrkibivsvlaugjvmnodi,323691.0,4.0,,S,2.0,U,2.0,
SSY7820,Textron,,Kgbaqwsyxu,Bbkyaldejvrhxeyupb,hmdwsqpidshlncsvaybslpnilstfsylg,469771.0,0.0,0.0,U,55.0,O,2.0,1224394.0
Ema7821,Chemtura,828.0,LGVHYNQCOYWJ,vvvvxqqyinwklgh,Yruvugicvnqivxbnemiartkkfodtsptumyepssenfug,186923.0,3.0,4.0,W,41.0,O,5.0,3884652.0
yoa7822,United Rentals,501.0,Duznhcbmmosf,Fhhgrkluvgk,Khrflkkhlgjwravlahypkpxrvntmidteewco,274143.0,2.0,5.0,,9.0,,9.0,3632849.0
FGB7823,Donaldson,415.0,Gnmgvcvmnvae,Nevumcckjfwwwpbzaliucgxy,XGNZQYACGAOGJCGEQ,85347.0,2.0,0.0,M,86.0,O,7.0,3423972.0
ctr7824,Polo Ralph Lauren,625.0,wdailoo,Eylswx,osebp,23172.0,5.0,2.0,,39.0,O,8.0,334439.0
GDL7825,Universal American,355.0,Sqysxqlop,Gimryuhijdckhgrckatkdod,Xnvuktbioizlrumplulbofvwahbzsiwtposrbg,26217.0,1.0,0.0,S,,R,9.0,
Uqb7826,Convergys,634.0,Wwfxd,NVORJLXLQEZOSRO,EGATQLAFNTIVDGWOWYLNKVUQJSLFMMUQBVFYDAFPPCTMLPTSKIRGRMFPTMEWIROIKGLMXD,125930.0,0.0,2.0,M,80.0,R,10.0,2733760.0
sdj7827,Spectra Energy,604.0,EZUTXPIKTL,JVOCBSAQIKCXZNKNIZBNPZP,oafhxgokhfedkbmwatqidodloxdkbakgetmltfcyfnafvmf,416195.0,0.0,5.0,M,5.0,O,6.0,3813673.0
ETA7828,Estee Lauder,691.0,Vdjpudmlq,rtsbcfeu,TNKAMPDKUPVMXQESYQMTGPHZRPWRYWZRHSPCAVQCEMMXCMCGNA,257406.0,3.0,0.0,U,91.0,O,2.0,2996284.0
DCN7829,Washington Post,,fwumslgkg,Zdbpoxzxuzuzcgrarvo,Yuumbrityggpbhggpnlrtdkzxumadxoqscpqbnwjnpgimmkgzphsa,315271.0,3.0,5.0,S,18.0,O,0.0,2682187.0
Lsa7830,Curtiss-Wright,687.0,edmiayyybetn,HAECEFTN,ncphbsbubxgurbr,497258.0,5.0,2.0,M,91.0,R,4.0,3831798.0
Ypj7831,Ford Motor,324.0,MFXCD,Skcnmooeg,Gzudnifiyhiyfouxqiohniksxznikzgrufovaoivphnm,248158.0,1.0,5.0,W,81.0,O,,760428.0
Ilp7832,MDU Resources Group,386.0,Lyqjmdhnhejn,Femvptxconsuivqbthqw,BBPLYLRCEQOQZGFLFEUUUUULJYTRTKTOTBIKNITHSEFLCGWBAWFMJKAZCJGIFNPLDIO,189605.0,1.0,2.0,S,55.0,O,6.0,2952394.0
JKM7833,Sun Microsystems,566.0,,DRGGBHWOEUCHS,mgjmxws,238398.0,1.0,3.0,M,28.0,O,8.0,765248.0
gfw7834,Quanta Services,799.0,Tgydk,gcckahyxnqanam,ujuxetmfcosbcwkaxgqclnvnsumnbbqnhalkwtaacu,421306.0,1.0,2.0,U,63.0,O,1.0,3439491.0
EHV7835,Beazer Homes USA,630.0,vynwkr,Ofdwqjgpgeus,rnvgitkpjugwhjilvwukbaiwumupmvwdgbldsbwqwcbeohomrxyhhwgqtbkx,180787.0,,3.0,M,47.0,O,5.0,2334173.0
Tkf7836,Coventry Health Care,371.0,pykah,JUMJTFFDCVREKGFS,Ysbxpcsiksembejj,395340.0,2.0,1.0,M,21.0,O,8.0,3812091.0
Dgm7837,Chesapeake Energy,407.0,FWYTJECUWC,Wdwxnzowtx,BQWIJERGUUPCCUFGXGIACJGFDQHBXIUEUNZHMPZJJDKSMQYMCKKFOPYH,234030.0,0.0,3.0,M,65.0,O,3.0,2269485.0
Mps7838,Great Atlantic & Pacific Tea,525.0,Ytryp,Ycapkmjmkxooszzwsbtdweyifpkilq,MVLUJVGV,210405.0,0.0,5.0,U,65.0,O,9.0,1737147.0
Ftk7839,Estee Lauder,,,YRSBLRGEBFNTQWQMDBJPE,ZECVSLQJAPHEIHQISOMNHTYLUIMERMUCJZVMVNEMDOXUIOGUMCUJELPJ,353446.0,5.0,3.0,M,42.0,O,,3394079.0
XZD7840,AptarGroup,377.0,rhsjshydzs,Dkpxkjezmosjbpbi,aevglfgozdjfbsrlsgtkjucishpnylnynyqqarrbcqgjyjwpyjrsgybzaiielriwr,497613.0,2.0,1.0,S,42.0,O,2.0,1684124.0
Val7841,Pacer International,812.0,VEIYUEXX,zgkwuoltokgtxnumkuafvxxr,EUXNYUZVMVFJRWELCGCVAUETRYLIIGMUYSBQKUIMU,183090.0,1.0,1.0,U,41.0,R,8.0,835757.0
gxo7842,Enersys,755.0,hnnieoyeomer,Uuotlforwlmxth,Vdehzbmypubqqpjwjqlabtaxmdhdehqzyaibehpuajvsrrxzxfgcxvjp,164669.0,0.0,4.0,U,41.0,,6.0,600778.0
AMA7843,Ryder System,651.0,Irfkjxocrz,ENXLEURQRWSSUIXX,,357404.0,0.0,4.0,M,9.0,O,8.0,1276528.0
ufa7844,,761.0,Igrbdvnse,bcvrjfetetjghbmzkvbaoxeynonyso,Vddatheccbgbbttsxmv,252335.0,4.0,3.0,S,38.0,O,0.0,165037.0
Eig7845,MetLife,446.0,kzbwnqlpwtkk,Dicsxyxfmarnofwwdwuku,Kulxoqqawltfovjfjdrzfkksaywh,365804.0,,4.0,D,,O,5.0,2757243.0
mgi7846,Great Atlantic & Pacific Tea,455.0,BGXRR,Xphttzltjhlrwxucqgopc,Qnccceerjvnbfrvqnc,880.0,5.0,2.0,M,37.0,U,3.0,1551248.0
Wzn7847,Google,659.0,Mutvcwzisxp,veywteoxmwvugznaagursvqfohkrk,BRNTDXIBGLIOQQFQC,318789.0,1.0,3.0,S,80.0,O,3.0,1321056.0
Zft7848,,713.0,Pznboqbnkql,VDXKNNRJQCCOBZRHZPV,VFVXQKFGQQNSQGIIPDFPNSXYIDOMRVSHZEZKLCQPTZUNUQACLMYFDGVAEQR,345038.0,5.0,4.0,U,2.0,O,7.0,3534970.0
Ump7849,Werner Enterprises,495.0,Qlihnqopg,rvxdk,tplilnoe,132395.0,3.0,3.0,W,87.0,U,1.0,1894764.0
XCW7850,Bristol-Myers Squibb,626.0,EIVIQFHVC,gazkpimwyrfwdvjxd,cxwyzcxhqgouirvvdjiipbbjewqpsjnkzrmdck,,1.0,2.0,M,7.0,O,6.0,1066589.0
Vjc7851,Dr Pepper Snapple Group,335.0,Prmgksic,NUYFMRJTUMUJAHWUKOFURKWPPCJXS,FUZFWMCELFGABA,,5.0,3.0,M,17.0,U,9.0,3583968.0
Wov7852,Valspar,504.0,VQTHN,Tjyltdejmep,Utnbqklhhwgmvzpnuqdmsacooquhu,431628.0,0.0,,D,41.0,R,1.0,2685074.0
Mjl7853,Fifth Third Bancorp,507.0,Acbjiwqbwpfg,qvihipsexxf,GSRFWNTMZIDJMRUFRXOLOPNHUWSOQVUHKD,,1.0,0.0,S,31.0,O,8.0,406002.0
Xqn7854,Winn-Dixie Stores,739.0,jtwgatfrvo,Kswapmyzwbpyzo,Byjwelwrwyqydgpqrrsltaeumhloflbsxlujgnoyqja,,1.0,1.0,D,81.0,O,,3551514.0
Lsp7855,Henry Schein,775.0,wxunpqzjgb,Wlqztpolurziuqvntcj,qgnowrynksacdmaajzsfrskwxkdinanxeboleqbumr,,4.0,3.0,M,72.0,O,2.0,3048132.0
sjw7856,Sanmina-SCI,486.0,Aqhiv,XGGHMUEFKMDVKKZIGPQC,Ogljuoxhfmocqndol,242718.0,1.0,3.0,S,29.0,O,8.0,1444829.0
oae7857,Pentair,665.0,IMWZJP,wsrlemaurpo,Cjihkpzffoebvjpxfxkiefccthbtbylarlqfdzbfkisjfq,89847.0,0.0,1.0,M,31.0,O,6.0,577156.0
Slm7858,Northwestern Mutual,743.0,Jysfr,Rqxdxjkkmiijjnovvzxoc,GWDBMQATEBPMRRRFYGGLMDBWYFRCAYWDFNZUZHBXSSTTULMAESKCNLDOBLKNLUDGFABOK,200377.0,3.0,0.0,M,57.0,R,7.0,1633874.0
Pea7859,AmerisourceBergen,,lbepjm,Awvrmvo,Ibzgfllcpexycqsvegklsdrp,247008.0,2.0,3.0,U,67.0,,1.0,616351.0
Knu7860,Virgin Media,433.0,phowwpiof,Xcwwrmshlbd,xregdppgewwchczl,258784.0,0.0,0.0,U,95.0,O,5.0,1768202.0
Qtg7861,Waste Management,611.0,hcqdourgtjc,wksjhaqgkaqflvgkvggeues,albeixrkutlxza,86676.0,5.0,1.0,W,22.0,,3.0,1298890.0
Dcq7862,Pepsi Bottling,813.0,,uvxkhvrlkdfkqhux,Baveijkgpqlddhgqqluednslsplfpaagordlkgvprzqurgjnmmxwvklhxhshazimcysrnabhzacqnrcc,158860.0,3.0,5.0,M,28.0,O,8.0,1491737.0
Bie7863,,441.0,UCESV,yruaeieaghzeokcvbwfagjc,Sshyepwbusychcmciojhequczx,440716.0,5.0,1.0,M,62.0,O,9.0,2985049.0
Cii7864,Windstream,443.0,Xjabv,Djpcpxhzcdsojwmszp,Oxqmkaulzbaclowvlmdjkjdykkajsdxespryjgjbubinqnlivwlqlzouhsojkxaropmykmatsgsmcpq,233026.0,3.0,2.0,S,40.0,O,5.0,2705761.0
Lpv7865,Praxair,374.0,kinkcnvtbrff,ENQKWKJK,Dbytbl,158271.0,,3.0,U,,R,1.0,1281210.0
QCT7866,Smith International,309.0,eueovjkrfawr,Zdytkjdvwavdvu,Namgeausgrzpfyjtvkuidkecqyewxrfllopjgdyj,,4.0,1.0,U,12.0,O,7.0,483590.0
yvf7867,Flowserve,315.0,TPIVTV,oihyndcwkdsoscucifszdojds,Febduntegkdzuaboksunetakichtiuhakpwbmtwxaltpspyrstymdwyczwijeuuebmwrhhjelsuxpw,131086.0,3.0,3.0,,52.0,O,9.0,2262741.0
RKS7868,Tyson Foods,555.0,QNJXEEYW,OWNYCALKNQLMJDB,Qtfgejjwhqtadopvhzipuswvnjdixjigicauhmkgfsxsxyyalghlualonsjvqldzaqdxu,65639.0,4.0,2.0,,67.0,R,9.0,1063286.0
Ksb7869,W.R. Grace,850.0,vxtaprxkbqi,Mlvtbncshbg,Brgxczciebmsdzxjgwfhihwdiztdqklhbqerhzaeqsngrzvtvpwqbsajwaln,140132.0,0.0,1.0,M,51.0,O,5.0,3558240.0
LMY7870,McGraw-Hill,411.0,Tsqeo,atucbgjj,Lpwhgjofdpisezrtrcyeifdwpnfrquzjesmhgpoykyudxwdlatuxbgyohtlge,102589.0,2.0,3.0,M,41.0,R,6.0,
lkp7871,Vectren,428.0,KIOTUSLSIWRC,Roqotu,seiemidbutvmagdmhpwicbbmuonsamrgpryqhphmarhehccrntscvcrsekmspx,128650.0,5.0,4.0,M,,,4.0,940857.0
Aeo7872,R.H. Donnelley,585.0,RZLRQHVGYZ,OEWWGFFUANLC,Txndjpazugrittxrwkyad,356899.0,2.0,4.0,M,79.0,O,3.0,3849116.0
hpq7873,RPM International,506.0,gevqxy,YYFZRHJDI,Vbhcmemmaxgolnnkvdblmslqwprgjlecsjalwwmpwvinhkdslhboyfmzmlwrzsgbmhrqceo,307676.0,0.0,0.0,M,41.0,U,3.0,3423528.0
Hqh7874,Urban Outfitters,471.0,Gcoampk,ifcgmwyzhdltldq,miqpmdibmrnreawputpicfbnjzkjlfyrgxawmknkzogolmsvawhuiho,,1.0,5.0,U,93.0,O,6.0,3486382.0
pzx7875,Loews,501.0,DGHNEIP,vuihrbjqfkwqy,Jwmumxmpmphtnblwgmfrfocgrunpqskkgrbfocanckyctza,207454.0,0.0,3.0,W,9.0,R,8.0,2855254.0
Znq7876,Idearc,,Zrtqyvkuoh,Krxqe,Uxyrpzvrrjmeasdztytqcculshoxhgrfpbdrsncygexglbbjxziniuvaul,145543.0,0.0,5.0,M,54.0,O,10.0,2381485.0
Fty7877,Loews,645.0,,TAIRRCXXRWOJRP,jdmdbbisppnzkcmqkzbpw,430752.0,3.0,3.0,D,79.0,O,3.0,3621231.0
tqv7878,NTK Holdings,783.0,Lgxqsuk,Azzvgce,Shylplyvdmcumddwwxdmlcacfccuqmqwqnjdzn,203884.0,1.0,3.0,U,22.0,O,1.0,3366913.0
Cpf7879,Ecolab,646.0,POARLU,dvhctlymkwvekf,HNHEBPBFOWQCJZDQHZYQSTSSCXKAXG,357917.0,0.0,3.0,M,,R,5.0,
HHE7880,Constellation Energy,429.0,,Bfbnghedeiuwlrkwzbnya,Nokpmfteedsjkenkthtgmjcquikgnbuwoakwhkllwtpnwlljjrvenpcaanyxeqitmutjmjhixvkc,59041.0,1.0,1.0,M,57.0,O,5.0,
Gkw7881,Owens & Minor,671.0,Vyygfdjf,Pssvpxmnxzlzlzedabvrg,KDSCCTAYUPXTBSCNTMJRNFZEGLDUAESRFIXJZQZPFAGTJYMEGAKTFFPUWXQJ,440657.0,5.0,,S,73.0,R,8.0,3689007.0
rfg7882,Coventry Health Care,416.0,Asbicmvyabvw,Sglyr,DQKARXWRADTCMQLGTOSZMMAYSDGIYDUBKT,152922.0,3.0,0.0,S,42.0,R,7.0,2839770.0
Kfp7883,Casey's General Stores,340.0,aesbuumzqqm,Qkxfqxkayacxxaoynjfpmr,zfenvemekgzedkgchawmztokktnrbskvkyptxweekqvsfannpvsliodravry,375311.0,0.0,4.0,S,33.0,R,3.0,2797542.0
Wej7884,Embarq,345.0,JFGMCGWBPD,Ogdsnm,xhqououeujwscxcthdowiqkwtbkcoxyuoxbmingaoffongujngqevyxwjyxtginjgk,326382.0,3.0,4.0,U,51.0,O,,657646.0
XBD7885,MGIC Investment,475.0,owklhjpu,Gsrrfpmodoxueojxadjaxiaasxojof,ueddwnzmsoshfhd,102543.0,1.0,2.0,M,86.0,O,4.0,300475.0
kdp7886,Campbell Soup,510.0,NNRWJCG,EOOCWUEJLYWCRQIUTAMRZQCI,byziijxxisf,8999.0,1.0,1.0,U,60.0,O,10.0,317213.0
QJU7887,Idearc,821.0,btltcfi,Yuahsjrzxesdwqkr,XESLVOJZNQNARTFJVOFKOETJGJLBGAZHYVIHZRNLZXVVGXINLSUMIYOEXWJINYCVAQBWLVCFB,423210.0,0.0,3.0,M,52.0,O,4.0,780316.0
Nyz7888,Nalco Holding,455.0,QGSBMCXCYGM,vqaizzbgmhuhy,OQEQFVCIUFZLRPJTEBO,252935.0,2.0,1.0,U,22.0,O,,1287221.0
owf7889,Molina Healthcare,492.0,Qydoxenszb,YJAUZRDHDW,Rmegtgpz,,4.0,0.0,M,99.0,O,4.0,3763532.0
Fon7890,Western Digital,563.0,Gonyap,Lxwjudwtvnsgirhvfhwxqcq,Vurykljtaswvufrtqpaogiwcmlctapiapcjmnuwcvlkheurwejamuaftjnibyzkkr,344133.0,5.0,0.0,U,92.0,O,6.0,2470297.0
LHB7891,WellPoint,358.0,Oxfgfmpq,nxwcphszaffkrtuvqfzekwxa,BAZNH,476719.0,,1.0,S,75.0,O,9.0,1005779.0
Zps7892,,754.0,aooke,VVOLVBVUTJOXYASAGDWYQBV,GIYVXVYWTCTMPEXQNDNYTWXHXNJNKZJPOCZGULAAWCPZKEZ,340848.0,,2.0,M,99.0,O,0.0,3636355.0
INX7893,Whirlpool,773.0,Azckbkb,zyfllljfuwlqhtperwbkfgv,UDFTSEEPXHFAFYVEUZMHKMJR,67595.0,1.0,0.0,W,30.0,R,5.0,2881527.0
Lsn7894,Plains Exploration,784.0,Jiqxcqdipuv,mfktkzvogdhorknelkxcvkd,JOAPSGWWSNBWCMTGADBTQMWVIZHCZMMSCUUTAAPYYNKMUCLJPSOIHPB,65319.0,3.0,,U,45.0,O,3.0,433677.0
WSD7895,DirecTV Group,523.0,yvfomkinly,ETRUMPVVBOSRCRSVESAMVO,JAEOCFSPPHENSSHOGUBSBVJKPPQMRAJJWGHLEAKNFASWIMCGZRHMSKMSQQBWZWKKETNRXRJJLFGMCJG,110011.0,3.0,2.0,W,21.0,O,,1299931.0
Dbf7896,3M,314.0,Xkvkbwva,Lxvrxpkqwfgdbero,Znchjfwomalvtmimcn,451614.0,3.0,2.0,U,48.0,R,5.0,
LFX7897,Cardinal Health,373.0,IHJKRXFSQ,Orpngehrvphzdxkkvkpv,Nnlhgprrpymweohoarkaqcqugkzecypxmqqsaicsfgjwpcrtygzfizkxlbfyn,192175.0,0.0,3.0,S,26.0,O,10.0,2117082.0
xqp7898,Activision Blizzard,345.0,Tzkuauut,zwooptawtzsocloewymwjpws,Jdaomloeixvgdxieinyeovkjlvoxsduggwgubwnkhrnnrlsmzsysiqrqjnjxukfqk,412689.0,0.0,3.0,M,70.0,,5.0,2212262.0
Kun7899,Pantry,,AQYJBWQ,Tuhaafkmakkvicexujaagsf,XQSONJJQHEKTMNAWKDSNRSBCCPOQACRISGHZBBTFTOTONLUYTPVCBKSUJKSTBAJVGHUUXL,220347.0,1.0,3.0,U,22.0,U,,3147795.0
Eou7900,Centex,774.0,fvcnwmd,GLZOSXKV,yxktspvorpfffiomwhikmbdprzqkjedriwurqtfulmkzedkistbwurojqsztearucjcriecanhhczv,295061.0,1.0,2.0,M,21.0,R,9.0,2081696.0
ZGL7901,United Stationers,768.0,Owsmcnhi,nyhlacgxbpiiwekf,Luhbradgmwgfcqpfoovhuddgwiadqyuoawailjs,146431.0,3.0,0.0,,77.0,R,8.0,3895241.0
Rir7902,Ryder System,813.0,UDVBQETOUHQA,fyanurmtawfifqwvrpth,Ntdhkwpdkonjbsevjgaqijdlfgdbiyvrwzflxoopjcxpfenhcteybqsbdaeilsvhsolqqg,353114.0,5.0,4.0,M,94.0,U,7.0,2628656.0
wqy7903,Warner Music Group,433.0,Tjssbiu,JFNNELSUDQXESNBTOJAPM,KUOQVOWATRRVLCBCOMGIKUDYFENIATOUQFIIVAQMTLNMSNLYXNCYPHHNJQOWODUROBYKVQRQIEWRREP,457831.0,4.0,0.0,U,88.0,R,6.0,3275612.0
yeu7904,Texas Instruments,488.0,Mjhawshw,yqvnawqel,Cczopvhhrxbtnlmfwyhn,216328.0,,3.0,S,77.0,O,3.0,524281.0
YCW7905,Lowe's,,RDEMLHTRFPYK,Esjresonrdjxrzbgfuqx,BCPNPCNENQCKHNJMMRICUTQN,219123.0,5.0,4.0,M,65.0,U,,700154.0
Fxr7906,Jabil Circuit,580.0,pjgao,Jcpfjlrgotqshdazdxmwoqw,Osrilwcuivjtqjrxupfetdeszllvkupgkhmbeshzrk,271779.0,3.0,0.0,W,81.0,O,8.0,2725260.0
Lmy7907,Reliance Steel & Aluminum,723.0,Akmsvphefm,Tjwmmvjjpdeaxvmhdlisyxw,Utsezxvfgaycwubuvtbbqisgmzlfnchatxjipkiequkxsgvlro,20593.0,4.0,3.0,,12.0,R,,2657344.0
pan7908,Wyeth,804.0,Qybaiijz,gpqbb,JZQPDTCCPJQKHEFTUOFZNJUWQFGJNNEM,25434.0,4.0,3.0,S,17.0,O,6.0,1331718.0
Phn7909,RSC Holdings,499.0,VQTQJHFTGUF,Lmcrwvysclibvcm,rvgvmzeoismpxumntoqinloutijjuujuto,386293.0,3.0,3.0,M,,O,4.0,3809227.0
Qxj7910,Ametek,609.0,KJQMUNHHKQ,Xnvxresdvqjhbpdxb,Gtvbo,383223.0,5.0,5.0,M,68.0,O,10.0,3395139.0
gnr7911,KeyCorp,745.0,jvjcgtehn,Caqtoamzsaehgjvulmmeadj,Cvdttynviwbtvezwgtkokvvctpchloyndpeagykfxawbuckwetwdvhgovkbmvvrwvbvtygxcs,177160.0,4.0,1.0,W,46.0,O,7.0,2413564.0
YFS7912,Ingles Markets,,Myzipngml,Hfhozsumjnfdjksffywdejyduahieb,kgrenupiiejkchwnptnjlyhzxxmpns,207177.0,4.0,2.0,M,11.0,U,6.0,1218281.0
kmc7913,Smith International,575.0,Bamrstb,ugreadsmyyzflhraopczm,ubwpjekdliiaiirkwomccfoepmngoukvajtajsdgfxlwiugisigugy,378510.0,3.0,5.0,S,55.0,O,,1501110.0
Jve7914,Trinity Industries,468.0,Krimsrswlrzr,CWDYPFHQLUUWQIBRDPXCFNW,Wfpsogdaulwoaewqttymplfbiymruobnvu,39969.0,0.0,1.0,M,80.0,O,10.0,3510096.0
HAH7915,T. Rowe Price,543.0,oapsimceir,duoqmjonqbichgsqwsaxomykkw,Peakucarebkqqowcxyjwsuqbpxkkgoddzbikxxxrmhdceqotjbvnxmsacdxlhizkj,126133.0,0.0,5.0,W,20.0,O,7.0,
Wzi7916,Steelcase,313.0,oorpdfvrd,umirygydvvkkekerszbnhfqkeybn,klczhzwofgxorfxmkkvnuqpydwremqspayihjzcubwdqhwjttsrluaxlvwouvd,354032.0,5.0,0.0,U,58.0,O,9.0,1465068.0
doi7917,Energy Transfer Equity,710.0,Mhrkuraadkb,SNKXJGTQRWWQWLMOWJJYVHQ,Qpwsepjuhbcxdbldbdrumxqzytrtgaqxdnuuxfidtqkafxfjcgyctvesyefo,393358.0,4.0,2.0,W,33.0,O,2.0,
Jqy7918,3M,320.0,Fqkhm,NFYRMRREIKMRNGBHWAHE,Dcfdwrhlupetlrcgpdjcpwh,360080.0,0.0,2.0,D,60.0,U,8.0,3868349.0
Kba7919,Equity Residential,842.0,LMFPXGXBZEGK,Jvzmlvkjpqlwuvpzkezubbtjf,PNCVGINMBDCEREMIGKLGBBVJMEWMLFUESEYFEHFONFTTVNXJSLLSULOILWGBWMMCLDKJOQNQMIF,310910.0,1.0,4.0,S,56.0,O,4.0,2409902.0
Dvt7920,DST Systems,364.0,ZXRTKKPO,duyhyceaiukzomwqkhfcnvmlac,Zttnpyuyqvhdf,482624.0,,2.0,M,81.0,O,9.0,3205565.0
XER7921,Hawaiian Electric Industries,543.0,PFEKGCYFAGHN,XIHUXU,hxxbsfkqamwvkzfhvqoftxgzytniovbjpzv,47644.0,5.0,2.0,U,32.0,O,1.0,354145.0
Gbk7922,NVR,845.0,Xskbyx,Wnperbzagblechbiuebt,JTDBXBTPLNXOVQOVGXTIHPUMVEJAKNHTGGNSOTCSTFOYJWVZTQCWLHPGGLXCAMHTOJHTOQTWJBSOHF,433844.0,0.0,2.0,M,15.0,R,1.0,1104063.0
Whn7923,Virgin Media,745.0,AXMNPVJYGX,WVPTBBBERUN,Grvtwbldjuqurytjusxd,181596.0,4.0,4.0,,23.0,O,6.0,2213495.0
IVY7924,Polo Ralph Lauren,378.0,CCOMKORPR,Wvpvtumgfcvdntgyllvp,agcetpprnhvxchlbvaisfhdp,338080.0,5.0,0.0,M,76.0,O,1.0,775085.0
nlo7925,Fannie Mae,464.0,Dzgpamgblur,gtgjjbedkz,Kjyyterjaosalnolfimisnzusipktupgaywhpytdigvdctllqcovbwevfybfdasmqwrzzlx,192895.0,5.0,0.0,M,44.0,O,10.0,468879.0
ybf7926,Zale,630.0,Dpcdojllw,Kmdxshmxgvefoo,TSOJVMMKXUERZWITQTYIAFSXFKOEBVAXIT,471765.0,1.0,5.0,M,76.0,O,5.0,3325505.0
Kfs7927,NV Energy,628.0,Xpfqujvj,Nukqkieftaayxnlshyyziybhggs,yukcnvpipinyxmhekregypjwnwkccccwihlhayf,338586.0,,4.0,M,92.0,O,7.0,230971.0
zgg7928,Legg Mason,,mwmnam,Kbjceoc,Ikadovganezpeqmoxjjnfnqkd,380309.0,5.0,1.0,M,67.0,R,5.0,3026062.0
OBA7929,,825.0,DBDJJZ,ulosotjjbjg,Iavjbxljkhbpbwsjstmllr,487268.0,0.0,2.0,D,36.0,O,3.0,3566330.0
RBL7930,CA,473.0,iyajtvppqia,Zlspb,BQIPORMPXISARALRBJWOIVR,,5.0,2.0,M,4.0,R,4.0,536247.0
SOB7931,IAC/InterActiveCorp,675.0,tvmliuaepiew,LGLXZWYJCBDBHQHZPRSBH,Qdrtxkhbjwosnhefukagwhetnxltzh,383251.0,0.0,5.0,W,19.0,U,10.0,1337448.0
Hht7932,MasterCard,318.0,,vzafkskfmyxvyannuhzjhwhzkq,ludvxamkroxchqycjldlrlxcjxrpntthxwaqwaoolgdxfznagpwpczoeouab,471714.0,1.0,5.0,U,89.0,R,9.0,523749.0
Cjg7933,Guess,506.0,Dsrgdaiaxp,dpiruwvmljjxhqzmauunfvocbksjza,vwarncoxumqivahv,373866.0,5.0,4.0,M,91.0,R,1.0,2688676.0
Zpv7934,Zimmer Holdings,619.0,Nurqjpdrjs,Bgchecnwsjdwwsjfb,OXDCQRMW,5853.0,1.0,5.0,S,7.0,R,9.0,2808658.0
WEV7935,Scotts Miracle-Gro,614.0,qlnnsh,Ghxdfopjjqwvsuiuwyqaauitsuola,Vzzpdwiukinqngiwqrdvfkloenypixhinabaljfggxhrrqgqhhmaz,159711.0,5.0,3.0,S,,O,7.0,2758259.0
