AgencyID,NetWorth,AddressLine2,AddressLine1,PostalCode,NumberChildren,LastName,Phone,NumberCreditCards,Country,FirstName,MiddleInitial,Gender,City,State,Income
gun9192,2476058.0,Yfrcfluuetiifinfxnjtf2inxhbkhkagjsjbvdruuhqsfrdpgbfagfmnsgmjaunjjcnbruxkmjx,UMFCBK6XgB,Bwmltnix,5.0,gunaupetgece,1 037 369 0178,1.0,Unir3dStatesofAme4iva,TrHGDgXLRKSlSzEMUQ2WDOFHN,f,,New Haven,GA,238063.0
qgn9194,25098.0,IYgCLQECHKxKSMNXUJnaHNFCa,,Brgblhp,3.0,qbnysqo,1 640 077 2640,0.0,,Wb9tuszdkz,N,,Windsor,MT,302505.0
krx9196,1105737.0,,gyzg9tblaejonvxybfxubfqxwwnmhyojdprlrrtypgllmkdwesij,Nuveyiy,3.0,jrxpdfn,1 318 452 6794,7.0,Unitedx5xtesofAmerics,xbfubm,,F,Bellevue,FL,152676.0
Bvd91o6,1746885.0,vehibmnkerxbmfejdnmkshpahxicnhtqfhqrbhhvbajwvtvhucaqcxl4fcjiembtddd,Rstsniposoxpudvzuaitth8gmbjtxbfqlb6,,4.0,Bvdpma3ofypw,1 741 252 7353,0.0,UnitedS4qgesofAmegica,plurqrmltvgbtaaou0uj2eidnlmls,,F,Provo,WI,314196.0
Xvco197,435517.0,FKSPGWYDSDFoHRR1PWANxMg,Ympklgegtune9rkvoalla,Extjbv,2.0,Xfcsjqfrazwhd,1 666 139 6875,3.0,,Uygvpkanqunbmad,w,,Atlanta,FL,226932.0
dwp9108,323652.0,VJQxEQBFMRAVSwnN3MBTO5RNwPCXEZMFRWRRMKUHQVFCDHAZPAvIXEONFpfjBmBnHG2DoBG,,Pdugmwtiwri,4.0,dwpqqjpuebgb7,1 145 205 8503,2.0,UnitedStates8fske5ica,kyvypcxnkcyunvnhrfgkxlhtdsmm,q,f,Santa Clara,FL,399292.0
Dywp199,205994.0,Zzwlxlwvuqdcdmnkxywsyx,TMUFhNVYOWEHLSLHF1ONCATCfDXFGQSuNLFJEA0eWKMWcO9hTVtQ,DFyKQbDSUFAX,4.0,Djwqihli,1 562 068 9921,2.0,,oaahvuyqvhaadvedkjsvofactvq,,,Anaheim,IA,379263.0
Gzd920o,1174234.0,Jfoielhpubhnri5qolokjhjxdpozczxwhsmqa3wxvmcyedohx,gdqbwtaxkhqzcpgiibmsqqekmxqhfsvcfmwbqdnveujezdibtdwkqqhscebhcjkwtxsmmbmooqyn7pfe,Womoenhhwmz,5.0,hzd0fyqezaaozhutwuflwfmjdtac,1 825 912 0116,5.0,Unit4dShat4sofAme5ica,abmsx6zt2follqgftkxrrdjo,,,Oxnard,AL,467066.0
ite9201,508299.0,8VHnWIOVMLxWtOHfAUZFQINZXMAfJYLVRrDnNOELHPHeQXQPUAqIAJiJFPhBBV,rxtxowxoyhghn,Tcjvtvzvknvf,3.0,otezdbxhkhpwtftxfhyheug,,3.0,jnitedStaffsofAkerica,Wvilgruhbtssnkjapzjt,B,,Riverside,Manitoba,374351.0
Wma0202,,Qkuag9whtgkcjfnap,Szwx0mdddpdzxcfkbvaggkqcovoovkhdlvjioigccjxakolmgtvqwtupqdfpwgjy,wq9gjsjavd,3.0,Wmaptwh9vrxvwterw9bpxpims,1 338 994 9667,3.0,,Hpscusqtkhdiccdgdbpaqrscmvb,c,F,Grand Rapids,RI,39456.0
lxxp203,1768700.0,5SFGUSMYMHyZLAUTPYJeOVvCv,grswjwnavifquxnraggdabtw,MFPEALEzC,2.0,lxxfjap3so,1 852 595 3195,1.0,UniredStatesofAmefixz,Smjw7fis0ixnsnrnuksykqwqa,,F,Bellevue,AK,478333.0
qeo0204,851723.0,CDTBKSBPjFSLhYIDcZIEjYK2FE,gjrduxginmpgalniqxyzvlfv,Uuqajsex,1.0,qeoboabphqo0v,1 725 814 3421,2.0,inotedatatesofwmerica,EOPLLuUyRHXZMI,W,,St. Johns,Saskatchewan,334209.0
Cbj9205,2029704.0,FQVATgYNUBRLACRPCFLiMMMWWPGgIgoHHAkMoAUDATQUFUMWgtDyE,BVYPBaHdSSX,fzrdyd,0.0,Cbmcaclah,1 148 542 8338,4.0,UnitedS5a5eeofAm3rica,Uvszmsicfz,V,M,Bellevue,MA,261038.0
evm0206,1641248.0,uysquhtgxbqgfpfzcroohjngjvscan,LdXOXfJcAQoGNMPYlDHiTIMEXBLVDDmIwJGFSBQIDXRXUXrOE,Dtwefgmdl,5.0,rvmemqrtngmazhn,1 138 082 9611,0.0,jnitedStat4sofAmerlxa,DasGHGEIMFV7XMPTdAETG,,f,Saskatoon,GA,345000.0
QnR9207,445608.0,Xampxktrwbnhnekgubfrwmgbaqdviejdfjiljxiwmvnyp8w,Lwurmahgzytlddkng7wwsfkvdwcqwovnezjbpzgkrxcbmt,ngwnhfzbm,2.0,QMRKcW,,4.0,UnitedStat3dlfAme4ica,Hsiliwsiunleribe,T,,Bridgeport,MA,476570.0
NEF9308,803811.0,,Whxrpknhvtq3,Chucpkiwylai,1.0,NEFPUZgUXCLY2LHTCbINOBYONOUxx,1 684 115 0152,1.0,UnitedztztesodAherica,Jteecxtsyjoeggilrejjl,D,M,Yonkers,KY,257638.0
Doc9299,494848.0,T39tvdxzctkabvchfyhxhdrxqfcnqfgsyhuaveqpoedzescsrqgbvfx,Gzftcjlnfsiddxsotkopfzvcekifiwulbtlhgkx6dlovvrjb5bgpyibiutsf,jcbjvdks,0.0,Dockhgcipvlxythnjdli,1 720 664 0283,3.0,Uni5eddtatdsofAmefica,QBUcq5NDNVNvWKGCHZmPJNWEXT,j,,Coral Springs,CA,25062.0
Kfu9210,1063750.0,Vrrtoyblkqmzgipeqvcjzqyap,Gh8ndwjslviutfcgoxqrsjiskgmpbhhfehzw8,Ta7ouyd,1.0,Kfj9lcfg,1 839 882 6088,2.0,UnitrdStates0vAm4rica,vykvpnyqaxss,,m,Salt Lake City,MN,192169.0
yaj9211,1583548.0,Fsfhouktysnndeeoppnfxtjcdypcf7kuzrn9,Qrvodnk84zltwhvlntt,vykjrihyvuz,4.0,tajab,1 352 424 7336,1.0,UnitedStatesofAk4gicw,K1OYVKSIZPOBEfZ6,,,Huntington,MI,3702.0
Ycq921e,704477.0,iDBQHcAUCAADXBXMOqRBBf,Adktqo4dvxqr,VhMhYCIJRIXN,1.0,Ycqygoqlhftmap1j2,1 623 752 7526,2.0,sanada,Cknheyrg,g,,Tulsa,MT,42734.0
veu9213,2003676.0,xvbtqetxcuz2vjiobucrjssykhyxcdqnjbyta73wgcfxkaunzhaqk9ddia,mTCLi7REkFOdOCKBLfVQNURBBLLCKaeRKFHPNECSSUGdOFSXHQKTzrCQ,4dzzerer,7.0,ge8sxdjzjixa,1 401 248 2354,3.0,Cansda,1lapuyetksgeebuosczmd2eikhnb,,,Vancouver,TX,171321.0
aph9224,2280487.0,Hcnfcfkhldl4cqgldfrhrgibvfdbqvjiotppuutfngmsfdhlmib,gulhbj,TXNXZPhXL,3.0,aphcgralikiamhcolophrxwqgu,1 375 969 9352,0.0,UnjtddS4atesofAmerics,GVFmaXYABLxRULZL,,F,San Diego,NM,173619.0
Lgo9315,1391186.0,Mjhl0fqgtuuxbhpuulihiaeeo8qggdhfmg,tummdghdcqumanqnyxawcjpxyjni3lkdezdbj0rdpflztqep,Vwftv,2.0,igoek,1 246 250 5029,4.0,Uhit3dStatesofAmdricq,Mohlskcpbskabz5csedrfocgozxkv,,,Milwaukee,ND,160290.0
Yhn92q6,960606.0,Malnkdemzindjaspmgkicnj,Eihugfbgjuifuyordlotmrkthggoohyeedrqigoxfoh,VLRsZCI,6.0,Yhnxcfdsgvkvf,1 297 274 8671,2.0,Uni5fdStates8fAmerlca,OOgOZOADDNZoZBc,,,Wichita,MA,278170.0
aXH9217,1911456.0,Tyigpmulcrxwbfishfhyidebuqhyllwlmprplnnhfbjrawgexnulfyyxafhllmwc,ossmvlfeygvbmxsadlkqubkzkafpaaivfz6dfqbjrfmradvrhhyjfunoaswcdlrxjhdv,MQK5FP,0.0,ZXH8OLoRMDC1VHiOfMHJWSXBU,1 015 340 9847,,UnitddS6ates9cAmerica,Kuvd3ov,w,,Glendale,AK,165449.0
2ls9218,1310943.0,tx9qcmhlorwit,SJJEWFR4NyMFwOsCIDMBHWtIYQG,dsoabj,1.0,Qlsxyepqjbfacczdexynb,1 747 775 7347,1.0,7nitddStatedpfAmerica,UHHUgrAACsILjCQrNYBXLPIJLRX,,M,Madison,NM,455788.0
rju9219,2733000.0,XKSIFBOHcKLKmAriCKIMWVQATEUNtMHMSUnQTNJLHDHOLwIKS6pEGO9gHOWxUUhOYGRD,mU9RgNLfRWQLYLBXESXLN0IRUAPNUtTUDRQeSPSIXFEfTYZJhfQG,Whzgtxqxqyv,4.0,rkkeexcaoprusyksyjv,1 456 399 0093,5.0,Cwnada,3srovuigkbjcltqtenscihsx8jfqpp,,,Vancouver,TX,261009.0
ahq9220,1862063.0,Xpzodjposuykupvvacem9wqarulrhuvlelndtsycppczpwjxivnrrsiochgaqmeju,QSTcVuuECTIVZHCCJhRCA,EQEGICcU,,Shqukjuw5mufpcsjyewxzhqzsk,1 514 436 4765,3.0,UnitecStatesofxme3isa,Fkhwbahtu9,,F,Pueblo,WA,19403.0
kih9221,953177.0,ZLDjSSe1FwSTUCDEBQSLUHZBXbO,FSDSZOBCEHZHcKQEglQPWjEjW,Xtpxzyqlbp,3.0,lihsaielftkvfahmhp,1 946 787 7622,1.0,UbitedStstesogAmedica,xuvtd8qmhmsxgsygmfly,R,M,Newport News,MD,484294.0
czd9222,641200.0,GNwFHKTOoAH1GEMSUUgIRZMGH1,UZnEIXNPhKF1VEHWEOUVFJozLDMAjQgYUGCRHgKPzPOMRRzTC2WsXIHHgCHHXWWOXJZHZj,YOsFZGDQSz,1.0,Fzdmk,1 020 464 0685,6.0,Canxda,qvy6tgysbpuhnn,,F,Ann Arbor,MT,122476.0
F1N9223,1022055.0,Cootifzvuauqaloyfaf4azaxnklsanxymyimgl0qewbf8jt8uhlqratdxlpvyuiiqcvvmb,KCBxEmWYBiWwUGPZVDmZNVNAKimMuSYHMgIJQXNNJFGNCF,rqr2dhqhrrgo,0.0,FQNfNP,1 030 905 9849,,UnitsdStwtezofAmericq,Jidmavhnbto,,F,Montreal,Manitoba,
Pkj922e,2195092.0,Cmvgmcrtzfdfqnhrofivu,NXLOOAUDKBSBNXYLc2FWvREvUdYrFTSNsQIPGNjLPuQLjCBJGNURKXHDNGCQtZJ47mMFDX,mpzsuhs,1.0,Pmjwawwbvguxpqgtu,1 212 387 4537,1.0,Cansda,A0xsijmbxocxevwy,X,,Whitehorse,MO,329945.0
Kmr9w25,724341.0,Bgfiorgeadqfjgjpvnnznupdwrbggrprqqfvaozesswoptbfpibnzbdihrp,Xzmhsvxmf8uvufxupbhvqcutkinroqw,AQdJEMUP,0.0,Kmrngpdzv,1 606 638 7100,2.0,iniredStatesofAmerifw,Vnvihpbssrusesmtdn,O,,Oshawa,Manitoba,50567.0
txk9226,927020.0,atl0jdvgw26eutqmdibexae6slvfkbltygtkkxhzapduhftfokngwa,FBPyDAoQIiRBLF07gGHQ1VQGSL1JNUICtVdONXMOULHLXBGJUWSW,yocehcrkaiqd,,Fxkyjvzwjskqos,1 456 457 2900,3.0,UbitedStatssofAm3eica,NMbMGLQNULZT3CZUVmUWAsQA4H,A,m,Savannah,Saskatchewan,154063.0
esx9227,537342.0,PZ4WYJVSZOIQTXLUvwNqMbJUGCD,,KXENGBDkaWL,3.0,wwxtifstrnw7fcyauziab4ysmk,1 131 498 7770,1.0,Unit4dStateckfAme3ica,BHDWPQMUi,n,,Thousand Oaks,MS,379919.0
YnS9228,1032079.0,brliguorazireqbnp,Vlbudwelfaxkbh,wbugflcthd,3.0,YGSIImJMWUQPUCzAhBtM,1 196 597 7595,1.0,UnitedStateqofwmedjca,JfAEETABiZYQ,f,,Cedar Rapids,SD,494886.0
Adr922i,1091553.0,Gmcezgob1chpoqqvvs2hrdkmpxgqx4goqyelkqded,pq8mlclodlctsfizhgonzuzvbnksedjcevuzhkl7jsmjvqaqskec3vr,9OESEsNOLYM,1.0,Asrlbucrhyhwbrl2sbekaxhqt,1 178 030 1731,3.0,UjitedStxtesofxme3ica,tyzkfgqvlpspkofn,K,,San Jose,KS,101214.0
muop230,708937.0,Lmgmnptoocsgitwhhafqhhugapjvgajxzi,st3tmvqrafsn6rpuzs,aTJHMVZRK,4.0,muilzjtsnnatdumaq,1 770 509 8324,1.0,Unifedctatesofsmerixa,zohfutcjsv2hu,,,Pueblo,Newfoundland,452773.0
xiv9w31,208275.0,vdxdzkuyyhrsoluoinfrdsbuyx,MXRcHBPViSLFUBPA39EJKXGCJCGh,JUcKK,5.0,x8vuohbmnv,1 542 451 2383,1.0,Cajada,5kilpjfawaziu,,F,Pueblo,MA,10714.0
Vsn9232,674744.0,jAATFJHBXWDPAIuzQMELVXCXOELUglMZSLKhC0UVcNI2PZRDFwE,fyovjfgqkhkddollzcfxsgbhdjcihtfsvygdjchmosmwzoidcmrlirxpjwllswixryfchwhnzvaolevk,PlXOvEMDYW,4.0,Vxndvfzj2tjfujc,1 247 980 4019,3.0,UnitsdStztesofAje4ica,oxuonedjnsqc,,f,Mobile,AL,114135.0
ewk9233,1194887.0,fuljudiaehzrnlfekrmiulboksajqrbo7skiqdgmlssiwmdismatztbpiorawbrk,fhelypipwwjtonmsiwpjihsdrbx,diapikm,,Sqkfwigi,1 963 392 9867,0.0,UniyefSgatesofAmericx,npxuxtaiaowyvn7jnvczocftguh,a,,Carrollton,CT,215294.0
jsy9234,2141012.0,,Wljbg7kqbvylilewaptcmnxeloxjx,wrgkrowmob,3.0,jstvkguztfbtweuolewn,1 033 526 5329,1.0,7nitedctateslfAmeeica,sfojtwtelzldvthlgievgehseszxh,,f,Halifax,IN,130437.0
Ebo92e5,,Zvhomsnypzefehookqkoirgydzfab2ajyg2iewkszijtg9xd1zxbowks3gosbyxwhu,BHaXITCFPCOQGJmVAIifbGOGPfHWOMZIYYCZbPTQvLWkFSV,Twxyxdnngqck,5.0,Ebobwmv,1 506 158 9437,2.0,UnitewStatsskfAmerixa,Eplnxumorwrgfraiiqrugawp,,,Glendale,NM,210787.0
Mtm0236,118104.0,AQxvKXNtOSZHXVMKPAiEFTBG7VCNNkWAHCBSHd7MFxEEGHFHPkSPZW8FXhBHIHJeOTFYFCcGW,qaoyvbtugfnm,SiZRZK,1.0,Mtmdcsoi,1 511 355 5877,4.0,Canava,CMPDZEBEJSMhnHFx,,,Cincinnati,British Columbia,148324.0
nub9237,1281744.0,Fpgjhygtvomico,GPCI2VYiSM,JYMAwULC,4.0,j7bkotwoqbbiafwopqshm,1 810 279 0179,1.0,Canaea,wvkgdbsqjlfdojhyjbn,,F,North Las Vegas,UT,264799.0
Dap9338,1839251.0,xnijjysgibywzkahbvgaedyfoxmpraodinexgf4bo,Qufnlxdbeiavaavxrwjefcqtemfauuvrnhuzlxknnfsggsefgxa3szqiz0phbdbkdrzdsj,Hvrsaea,5.0,Dspmrumtnnixmmglsihncxezwzqc,1 101 747 7443,,UnitedSgatesovAn4rica,Vgfqisfpedoh,,F,Rapid City,NH,304975.0
Use923p,1878208.0,uq3yjkneunc,Ibxjpbfqnhmrxfodwtekcsoqxtvchhdnwxaquenhigrgijfomllvkyc1prxzz9stghgmq,Pl6gso,2.0,Usehudlckvxjcdl1onr0zwgx3cnzkb,1 631 103 7871,2.0,UnitedqtatesogAmerlfa,Tpdxhbxltoganenbcntsokkpqtyueg,u,,Nashua,SD,164814.0
Fwe9240,1076830.0,QIYGxFQSH,IKACUTZLl,fblsby,3.0,Fqeoeokckfzkrqfmtmelnxplnatbbh,1 194 652 1520,1.0,Unit3dStatezorAmer8ca,Izmaanicewrpeld,,m,Carrollton,CT,
xAV9241,1201130.0,US4RTFrIJMBLhIUGMFODOcOOVNzDPXEfNDXsMpOCMHPTgWKAsCJN,,Mzwxjbhho,2.0,AAVRWQUVgkMCBT7UZPwTJLVxXRD,1 687 767 2273,2.0,UnitedqtztesotAmericx,Lrxirmevctjadagril,,,Milwaukee,HI,203916.0
Jge9342,91937.0,Hjuyf,Quhxz,nyoub,1.0,Jgehogngtscfmewbnfbztpda,1 614 818 6727,3.0,Canxda,ncavxgwpxyufhvqmc,o,,Regina,Alberta,225279.0
IRN9233,1541689.0,GJVRM9UDZdSSOQXISZ2NCJpTEfZXzJYKtFHEP,GYIEChP,laqlmyycn,4.0,IfNUwRNYHPYCRRTMKQuShKFAURGd,1 513 180 3381,2.0,UnihedStsrewofAmerica,poemvseqmtibzxnihbi,,,Iqaluit,WI,369644.0
eva9w44,526301.0,2yuhjlhlsfdfywdtcuntevqhtvaelqmzktu1gvqdpdoaa,Idrdfuwovkrjijlgfcwralv9exscfvqmtvnakxcyukerubj,Vfcg7bnqzym,2.0,dvarw1wrnncfbcxviwhhr,1 083 206 8001,2.0,UnitexStat2sofwmegica,ntjkbuqg,,,Washington,VT,31804.0
Dqx9245,560924.0,sriqjgvopcldkqfdjlwgahpbwlt4ywlowixvefuijvrhnapd4wocquukacxabthwp,ralxasxdwjbkhdafcvnxasyjkpzjctldyppzgkk20djqoronrzrah6gdghb,yaoeirqc4bt,2.0,Dwxrhexpx,1 121 207 1806,3.0,Canawa,Fueoadmilnehlvhvfh,,,Beaumont,MA,113650.0
Qyv9q46,298827.0,PKSWBsTMKIfFXGWBOVXASJJVckAXmMKJN0ruWMIRxVNJUVDNWUfRgWOGTQJLaFRGQXCQMTBwSV9EhW,Jnapdsqn,,1.0,Qyvjtmivetoeganlkfygjusxbb,1 190 876 8598,4.0,UbitevStatesofqmerisa,Tnbs9ucxfya,,M,Billings,AZ,47147.0
Xqn9347,743343.0,Ajbbbttepkeefivssfevjzrxvlv1kzfdfsasj,jbxzagbfxkihb,LYUWsHLH,5.0,Xqhfma,1 406 006 7635,0.0,Uni6edS5atexofAmericz,RFAZQKrThSIYOFyQPGyBBJVDEBq,,m,Costa Mesa,Saskatchewan,389952.0
clh9248,2794430.0,nzltnuzttwempoosemcady,leitdpznilzcirwfgtsmgscuvtrovchvehjbricg4gdplfk1,Ppvth,,Vlhxhbnkjvrku9ncmb0e,1 460 765 3876,3.0,UnitedSta5esocAm3risa,QHKKAXIARg2CUERgWYRWEDhGh,f,,Berkeley,OH,202459.0
uhf9249,,fopzjjak7gycztovkcphlqgzoabsrxstipoqdpvbjmtoxotuakimdm3dulwexreixwuhiguzatysq,Osatexuslmckdmkaasr,flqdpy,3.0,uhbunnnqgyyhoexkacvdtjwut8dtin,1 687 753 0503,,UniterS5atesofAkeroca,Dchnlnfxngqhduqwmt,t,,Orange,Manitoba,396254.0
Amsi250,839614.0,xblmwtiakqkpqbklgexlckuaxljlkdyuomqnybcthgisolxdtcmfaffakl9mjkesyoo,Qkljhmcvxnzsnudivmavcbjvw,mkfa6n,5.0,Amdjn,1 045 600 2747,3.0,UnltedStatesofqkeriva,Hhevuciawkaeuuymfva,B,,Mesa,ND,304743.0
ACB9351,1865949.0,wjwvsseamljhxtbmhanexdbkuz9jqddfcfekewnzskisprrjlzlxiynbpu8ycdfsltqxkadqnyns,nbswwhxkavgm,IRPaAPGKLCcV,2.0,sfBBWUKYQQECHEVJl,1 572 237 2964,2.0,UnitedxtateqotAnerica,WZsSndVAHMCAXBE,K,,North Las Vegas,IL,268291.0
afh9e52,137424.0,x8rmigprfh,Lmdfxuzbmvuwysjwn2ldssq7bsrqibj6ausjbrrwjguvbtbdpyssxwqptsbbuhrdob,Radqrp,1.0,aghjpdmqdctdfkqegrjpmmz,1 101 877 7370,4.0,jnjtedStstesofAjerica,Yheajpkslberciem2krzwldz,,M,West Covina,NH,413892.0
pdt0253,2349506.0,Gwjvljfgfosqgnkjikaonuxkpyvzerigkjnvpdetj,Lsouyhndcdxsxchvv1tmmcxt,Lqzph,4.0,pdhopzmcvqtdxzixttnjffmq,1 978 257 4310,2.0,UnitwdehxtesofAmerica,OZKhSRUHEEkWBT,,,Sacramento,CO,50739.0
U6P9254,512028.0,kWyVWEUMecIQJZUOMcJ3PHRJLMbL5JLBOTABOFiGAIOEX,Dqavrasruy,gin3atk,3.0,UUPNZ83HDYHKPYqHBHUlFbDNC,1 285 220 4963,2.0,Cxnada,OLsIAKKTY5,f,,Mount Pearl,Saskatchewan,80798.0
ias9255,1239968.0,gczsadvrktvxttobjfwjhrucqfefleaklvdyeko6todgjcomdjses,nuwpcjzeujbppvrlyicrlznguuudnzsnxeopzh,THRlUTV,6.0,ixseotu,1 929 454 9080,5.0,Camada,shmtgjgpnsbl7,l,,Buffalo,Newfoundland,
vty9256,1292157.0,Wrxholm1kcrnqyyncnrxqd2dvxtmlnxzzeidudufcrswgaiemgntpipo,rZMPOTTY,tqxoo,4.0,Ftyiqwja5gdcozzo,1 573 046 0328,1.0,UniterS4atesofqherica,Hgwjjjycshho,Q,,New York,KS,402527.0
Dkk92r7,774997.0,CKXNMISOmLMCgBHiJJKHhSCfBKTZHJUEZWFCAQzLOPMWLMSCddNLEBaDAYNJzaAW2GSNCZiUGg,Sxbvbidmjjwuucwdunxazvbuzvck0pgas6cmjwndktjjxddjsvtskmrld8ekpfkfoagffzncbwkzc,mmvlj,5.0,ckktfl,1 177 407 1347,4.0,,wevibahnpmzhxtcvmysegaruvvjp8,O,,Vancouver,ID,344996.0
EWZ92y8,,Nftqeyzaeflivwivlphheswgkt8clkzqvelvimnmfjlsvviuhnzfgfjnqfqdyxljj,Lusjevjyyljhwnmgyfne9abbfcdyxu9ef2nwmxajadfrnphmceeeomuqzhhchndip,Mawtlacbq,3.0,EWZPJkLFHQdOA,1 035 398 3179,2.0,UnitedcratssogAmerica,Pppqvtdpgfmyqkvlkml,,,Providence,HI,27697.0
Iqnp259,529197.0,DUEgkJIUABV,Pmllxaoe8snuvdjfyuebhqnendszivhmllpsnmaxgfsoulsucnabcescbvcegqamfqw,Rblypmjks9q,1.0,Iqboqthi,1 112 898 0222,2.0,UnltecStatesofAh4rica,5clgxtrambv,,M,Lubbock,GA,61175.0
nso9260,1797323.0,ciungsfgwbmazhqdlkiqem,Wdlfqwjqmqhuqkhjcimafvllpxpwzqignppskkelbajvzmfgffmwwuest3ww,Jj8jpl,4.0,hcoqc,,2.0,UnihedS4stssofAmerica,gunjawgjmafjokkhr9daq,O,F,Huntington Beach,SD,470956.0
Mfd926w,568138.0,QAXZFNRXTxLFYSiCGkTTZOJJLVGYDFkbUXGBeHQWCZk9diLHIrKUGOFiPTLRNEMWOFEz,Teuaagdqdjgdrujam3rtpugcypydrdcvdixiht8onefchdgpwelbpkbcrvppcc1ivrirnzkqu1ytgdp,Bnmprx,2.0,Mfddssyogwev,1 981 187 3119,2.0,Uniteddtatesofsjeroca,Waytsdexhuevmf2fytsg3kcbuxji,t,,Provo,IA,14329.0
iun926q,1006875.0,Ikxhmwgbpodilgrfujlctfejoefrox4dwvoiuctttl1wijn,THwXZXGgIIWZERV8aQREFJmZADjKFO,MDPRRNMtV,3.0,i6nigaexxv,1 602 182 5007,2.0,Canadx,VIHN4nVTPFTALFXuI,y,,St. Louis,CT,340416.0
Jwy9163,765172.0,Bdbddichf3sjzplmwco8iqjgqjgirffyzbaqmzhkuolv6dktntkonkheivnpckvdjswx8auofet,ptukfunlsqrlgkcqfgsklilsatlzyfsbxsvkb,ZTgLRvSUNXRI,,Jwyjozgb,1 469 600 6858,1.0,Cabada,QIHRKDEMFNWtc6V,p,,Providence,VT,494896.0
OsU9264,606484.0,mejfnygektpgedsgtblmuxbaxleqahcgh6rbegozstqsljfgmjbsbhlr8bhsyxjmoisf7k,xQGOTwPAyDSLFJoO8KQXRHUWDMG,Ovsjv7u,1.0,OZUENEoH9sAQaUdCTQBMQCFZUNTES,1 102 636 6366,3.0,Cqnada,ISYOOBfOXJtEFZ,J,f,Norfolk,Newfoundland,332331.0
Vth9265,2126102.0,stxclnyytiavfaolgygsmtfrdpqpeohkaoishbokvgxqiwnweborbivsj,tzkozv1ckhhzpvusejrypcqsfdtjsue,doiaww,1.0,Vhhgrnkdemk,1 294 034 4125,3.0,Canadq,Wvnnjxrehdaqk9csx,,x,Fullerton,Alberta,188310.0
kkk9256,2183221.0,rmbdrqycpfssaxjbdosrhkrvkcix7ascpgdv8hoampsbwtejmvhdlgtekbxowuvyjkfnxafch1yim,MKTGBBVKHp9IDWP0JJAPANDZESY6gAOZUKTcVdXHDSLMwqEGUUVHLbEJiS,qadqgqnimtw,3.0,lkkcsbwvwstla6pvpl,1 797 828 2051,2.0,Un9tedStates8fsmericw,WEIBIOj,,M,Hollywood,AK,180615.0
hcd9w67,1099515.0,DEDZSBMSKZQRHWFpsRPCCJOaZgn,HXbVfPCZUDUsaOMhSFuASRFSDMtQNYNRACKhLMVRL,WHoEYHkUAA,1.0,hcvyloziutuazbjqml9siqrvttwkj,1 071 343 3869,4.0,Canxda,Mdacbdkdvsjgihsvdtrzwthofvfo,I,F,El Monte,British Columbia,14461.0
NVl9268,907981.0,Dnctrhkuervigtkxwodji,Ivtxjljrdafdrmtgwtmayngniiagy5tspsin3elhsraxf,qftqswso,3.0,NVPuVoMUGJCQPJWULR0JDv,1 495 563 1627,4.0,Un9tedStxtes9fAmerida,LJiEY,,m,Nashville,KY,395795.0
Hku9269,329074.0,prcletatmobglqsfbutzpwpvcvjk1meckgjqubukdgqyzqzcnjggdmydbfmrkuxfsufcublq0dtn,DCQUWxWfDLTSLMFJAhJrOJBWSoxEMCB,Xykaatrxbz,1.0,uikbpwelaknxdeeapexlhzufve,1 163 355 4572,2.0,UnitwdS5aresofAmerida,Eojqfbvzxtgzlqkuhwlr,t,m,Riverside,TN,341012.0
Qwf9370,604384.0,Dhdfcrwtwtcuc,Uharfoxxvnvgpd6jh0pwjkidodrspzpiblqhutrgiygezctomxgtu,Lvzjxxsooinp,1.0,Qafeaxxhdwclu2egmwya,1 328 166 9769,5.0,Canadx,xrjclrvumut,,m,Orlando,MD,
8zy9271,1702539.0,4dmijlproavfctkxxiwrmbdgrlaglbjpgfqxdv9vbtvhc,stzoxozqlxstqvfvlrs,Cpjbrryvtiyk,1.0,uzya8lbnu2f,1 560 210 6284,6.0,UnitedSfat3slfAmerics,Bkjdhfhvrogmwvfu,,f,Vancouver,IL,33940.0
Qsr9272,1321213.0,ffcqyzclkkj3uuijw8wbikmgbruicknhrsajfhnzqlhhlwlavjdinewznsnye,tttouwdvateimzaw,Kxuvdax,3.0,Qetifijxfsccqns1,1 331 171 6816,1.0,danada,ohoidpaaszglvjl6nxuciwsmsyosya,,,Idaho Falls,ND,4143.0
Zny9273,1150661.0,Bbpvxkxndtrejwrln,JZtCYmPQIOLTLElESQVEXF2NAUOE2ESkTVPK5sWOUJWFHJBZNWxTxeRISjJBJDTO,pyxjnd,3.0,Znjiufaxahfhydrsbuvdemgacpjs,1 779 855 6704,3.0,Un9tedStztesofzmerixa,flcowdexwrhygd,J,M,Nashua,SD,167631.0
cbg9274,1071953.0,Bllspsht,CCOvNPXGQVtN,RFPQg,0.0,cvgjccsw,1 202 354 1589,5.0,,VKJmKTUTOJxNCIQTJkJzP,k,F,San Jose,MO,354988.0
Qqo9275,1153557.0,WPaJXbAMFX,CXZAGnCVFLWIAEWUVSRQJKEGh7WVXHeEDZNCcTHCDjITVMLPKwJUROSRDjFYkChHWhVIMKQrfaAGz,fmxniyi,2.0,Qqlknzcmqcqtfqeywmyaoh,1 950 104 6943,5.0,7nitedStsgesofAmerjca,mhlphcggrvhqrrzuegirtpag,p,f,Hartford,FL,449820.0
