AgencyID,CreditRating,AddressLine1,State,NetWorth,City,Age,Country,Phone,NumberChildren,FirstName,OwnOrRentFlag,NumberCreditCards,Income,NumberCars,LastName,MiddleInitial,Gender
Brx8r31,1086.0,ZXWUAEPUKgKQnuWTMEHTATPFOJPqrxQURO,ND,4451568.0,McAloen,22.0,ynitsdS4atesofAmfrica,,,Axefrf,O,5.0,185176.0,1.0,Brxosgqkrb,A,m
Udh9332,807.0,Jrujkwythtaugitnczuzkbrwoqrcswxqodrxsiwthzpjhltegbrgfypvhwrwnstdmfazrsny9ayftq,1uebec,3314868.0,Sackatoon,35.0,UhltedStatesofAjerixa,1 417 441 6704,6.0,kpcmntrosad,R,,187958.0,3.0,Udhqoqeu,L,
Jsy8333,,aipwbinipksssoorbseaaedoefalopvwashim,Newfoubdlanf,3834134.0,cargo,126.0,UnitedStztezofAjerisa,1 217 642 9000,,q7qbmltkpqztvxomqmcamznelhav,O,4.0,134721.0,2.0,Jsjjwtzzngwcg,,
Ghx833e,496.0,Vasssbvuoo,FL,6040378.0,Cbarieston,81.0,Un95edStay2sofAmerica,1 119 538 1837,5.0,evkgpqjffutnufnauxvjspfa,O,,85072.0,1.0,Ghxfbjlntlonxmimsiifn,U,
Edz8235,983.0,Pucyvm,PA,2175365.0,Augusya,46.0,Cwnada,1 790 202 9336,1.0,Agscwdstfahmfggjhmgz0alt,R,2.0,26996.0,,Edzaeupfofuqnk,,
Fun833t,994.0,gwysmleiqpjsbdsrhostcxrfimhdyrhhaygxuuyhstefnfwr,SC,5556616.0,Hiaieah,96.0,fanada,1 373 451 3779,0.0,Ebgidqvwff,O,1.0,251546.0,3.0,Funorixyeffotlhqyqseoud,S,f
wOZ8337,762.0,Msvihsptfw2dgtfhsbknpbjblbwablf,CT,1250255.0,Totonto,19.0,sanada,1 100 752 8483,3.0,Khvqsgyko,R,4.0,158811.0,4.0,SOZSIFGRLTXRSYUEL,,
nuf8338,479.0,eiekydlrnmvje,UT,6839663.0,kowell,41.0,Camada,1 843 287 9110,2.0,quksyodbg3fwdgoccjbbjdhwvxxym,O,3.0,257198.0,2.0,bufzmajy,,
naa8339,948.0,Sybqmiqdhfwrxnhdpvvdfsnciwqtuakvojjdgebsrti,SC,3278595.0,lgiladelphia,31.0,UnitewStxtezofAmericq,1 545 551 5882,3.0,FhLEDRRKUTHJASscK,O,3.0,116619.0,0.0,Maadmuxajjvmewuvpud,M,
pwl8340,692.0,Csclzyhxgdtoktsgj,WY,,Billungs,67.0,,1 556 545 4106,3.0,ESUOt,O,3.0,215832.0,1.0,pwoweizu,,M
vek8341,1155.0,Ngkonfuzinwrqsufvvlxijzjl51d9hcsrh0uiu,NM,1953303.0,LasVefas,120.0,UnitedStstesofxnerifa,1 711 159 0030,1.0,bxsnbnkaggdsyaeqejygpf,,3.0,54796.0,1.0,veinqzhqgbn,,
B9g8342,682.0,9bmgwwgvhhyem2ircchhvrgqslazzucogwrlxvbqu,SD,1840123.0,StPetwrsvurg,13.0,Ugi6edStatfspfAmerica,1 571 456 8029,7.0,Ozybrvxzypgtocgqjw,O,1.0,13522.0,2.0,Bigxvdal,,
Gwl8353,474.0,wyezgdaotk,KY,3327593.0,VirginuaBeacb,15.0,6niyedSgatewofAmerica,1 375 881 9626,5.0,Yevhnmpeuuunm,O,1.0,198522.0,1.0,Gwllvjplgqxy,n,M
UJDi344,865.0,xaomhokmrvy3rexzwgbnmmwetthvyvhboaxfhbzofvdhk9xwgx,GA,2610450.0,CoralS9rjngs,59.0,Un7gedStatesofAhericq,1 502 145 4210,3.0,evnndieeluiiu2sio9qvt5pgatg,O,1.0,86641.0,0.0,UJDDXUKMICPQEJMWMAWVRJFJFSB,,
TJA8346,1424.0,Offsxjhacvdcczwtid,VT,2430268.0,Ricumond,99.0,initewwtatesofAjerica,1 978 773 4788,3.0,Nnvjqgrgyyjvnw,O,0.0,144736.0,3.0,TJAIEHEBAKUTHKUCNO,,m
Lqn83t6,1007.0,Ihhwehyeydbqhrhh0wuooabdouwzcnkuaknj,OR,3855882.0,OvfrlqndPark,99.0,UnigedStsresofAmerixa,1 305 742 1412,5.0,kbraajutj,R,3.0,91893.0,4.0,Lqnldewyb,L,F
Sjv83t7,576.0,Sppmhlbl,AR,4991800.0,Nashha,93.0,Canqda,1 425 281 0871,1.0,Yuvew,O,0.0,149218.0,0.0,Sjvxqwywraaiesxxwitstfsfctoscm,h,f
XOS83e8,1096.0,X9agissrabszvpdoeqtfwgknqnvtuicvrgaslfccldziakkurjlp,WY,4377657.0,LasCduces,64.0,Unit4vS4atewofAmerica,1 201 283 9289,1.0,Cenkougxbkzucfnfq,O,2.0,179490.0,3.0,XOSROZ,,M
Tsn8339,1001.0,tvcpxocnqqcmfrwtqciydna6xzendhmvl8mhevaf3ajlkzvmypbgxw,Sasmatcyewan,7356323.0,Rochestfr,94.0,UmiyedStateskcAmerica,1 370 140 5115,0.0,kgNREPABHTeQPPTYBUWCsH,R,6.0,180412.0,1.0,Tsnuqzyhxhwvvcfhcufbypo,E,
aqb835p,1055.0,s0qbpm1aueqscmjtqsrwdclmiwmazlhcllljfjvnerxivagwnqahuitmu,CA,482127.0,Gary,113.0,UnitexSta6esocAmerifa,1 213 108 9032,5.0,ahnywtixdzmhtawgki97ru,,3.0,131032.0,0.0,aqbkfpcytchaixjswnlxptcdrbsc,a,f
Tig8351,916.0,Cdpsaqfhjnkxppqfjdmdw,BfitisnCooumbia,3475045.0,Fortiauderdalr,92.0,UnitedxtwtrsofAmericx,1 935 846 7322,0.0,Egrsrwiwhs8nqceeckabr9kavqayna,R,,56348.0,2.0,Toghj,,F
Srm8r52,863.0,Ucrdtznprdylobtntewqpuixdkxcidobenuvwabopuxsfzxbjfxhutobaaver6iloxxkanj,Q6ebec,4823229.0,Hull,72.0,UgitefShateslfAmerica,1 850 099 0773,4.0,HiANBCIG,O,1.0,201904.0,1.0,Srmbflnfirveafyihmib,u,
Zku8353,453.0,OTszYKLNSLFjHEKJPFFQPHKGQVoSOCZYrNMMGKXjGwkXK0,MD,,StL8uis,84.0,Un9teeS5atesofAm3rica,1 180 375 8501,8.0,rpbpkzeqgjfkj,O,1.0,37932.0,2.0,Zmueuzidkqvzcenhbhyfcnvuwuozh,,F
Ajy8353,1146.0,Ziatmdhngtxxfiuytucqdpamuimjdlpinbeqkgfmsphdejgldtiiuxlz,lrinceEdsardIslamd,5012248.0,Clevelqnd,97.0,UgitecStqtssofAmerica,1 968 516 8394,5.0,Bjufjpcztat6cnothkssfqnxjmec,U,2.0,72880.0,3.0,Ajyxfteev,,
pql8355,929.0,OSVPPQTRMMWTFZUWXGVOJ2VQGiGQsFOGuTUFKERAAKTkCZyUFVUB1GZsRPmnGTCMZseVUzG3,IL,4548349.0,Sudgury,26.0,Un7tedStatexofAhdrica,1 545 055 0628,4.0,bzbhhghcwcxtzdilhzyfqeknap3b,O,3.0,39700.0,1.0,pqpjnxcgulodnwpbvdmytluedk,,m
Yvy8356,767.0,RjlnJYWjoNFLBVQJaXSSByJAJLYTTOWBAZABfPIxPgCMvFAYUDGRwGRDKHXPCFIYrGKcZG,DC,1452221.0,Moddsto,88.0,Cxnada,,5.0,zddvhtmx0czfs5tnwwwjm,O,3.0,298458.0,2.0,Ybyzlhpcxnhqoqvolgfldsqvnro,E,
wUL8357,1057.0,y6gnaxywjqeazvunylrsexb9jitmilnhbmndis,CA,923070.0,yallahasse4,58.0,hnitecStates0fAmerlca,1 132 543 2018,2.0,UJSsMXKRT,U,3.0,41178.0,2.0,QULOVRVSZAEFXOTDMWLZK,y,m
Bul8358,1244.0,Uthkicfwjhgyzjk,VT,1484751.0,Independensw,92.0,Canadx,1 183 609 4097,6.0,2brcquqhtgcerhu,R,4.0,70006.0,2.0,Bklpsvparhrwjx,O,
Ifq8359,822.0,bXEFZIfCIPIWHAACIWNMBTJQbazgImHdVKZOHSSXAiOXEZYVYkGAASFANNXPQUPJNOK7KVQVFgdoRjM,DC,1746555.0,Dajton,101.0,Uh7tedStatesofwmegica,1 814 402 9485,5.0,Ombfpdr,O,4.0,241096.0,,Itqzr,i,
A4w8360,633.0,Tiwrkxvctcvzmiahw4qcigylxuiqvhwtuxxuyaiiygvrwfqvm5dcbx,Saska4chewam,3246980.0,Edmontoj,0.0,UnitedStxt4sofqmrrica,1 781 242 8797,,Vfhpmlkfcbwgvhpejhefa6kbtuo,O,2.0,126752.0,1.0,Atwupxhvhwf,,
PPg8361,1033.0,ReEZAEWDiWHGNUEHmPCXZPFVOTdHKyTbHKBKJYAXfoSRaKLoYG,CT,363483.0,Fr2mont,107.0,Cxnada,1 403 835 3507,,ljcrtgpbjironvw4njpkpbkg,R,3.0,41865.0,4.0,PPNZHIWSIZMUQVTUCJTAD,I,F
UZw8362,999.0,yZgfBUKNRJTPXDW,AR,1460288.0,NdwOrl4ans,85.0,Unitwddta6esofAkerica,1 143 481 5966,3.0,Ffslgxp,O,,208165.0,1.0,UZERAEYLCA,B,
axg8363,750.0,faaspghohqsvdjdeqxwvosrs,DC,1699490.0,Fligt,71.0,Ujih2dStat2sofAmerica,1 982 060 6980,2.0,Iyzdxsaz9feifrrrpypmtjgagm,O,1.0,224650.0,3.0,axveczdhzvdxtuswo,K,f
Ynt8365,625.0,Sjtexsv,WA,3241506.0,Tprrance,35.0,Canadz,1 429 687 3197,6.0,ihGGrWHBGVQWQJRFBcIJLCX,O,5.0,268330.0,1.0,Yntckeitt,,F
Mszo365,928.0,Fblkkcioofwqfrcru4qefgecqlfgpywrv1fwquudkca9kdsqiiobjevwdhbdqjyfxgsdef,SD,5293277.0,k9ntpelier,,Uniteew5stesofAmerica,1 892 535 9912,4.0,Ovkciurqre,R,5.0,207628.0,0.0,Mszvcqhplyknab,m,m
Jlro366,739.0,xflnbrkalaxssxqmhxhesniastzkrrldpes0wefenbqrajvx4rmglngthcziveul,CT,1862654.0,Phoegix,24.0,Cajada,1 570 429 8936,3.0,OEDDsRGXLBbLHE0CIQ,O,4.0,246497.0,4.0,Jlrblhzt,,M
PXR8w67,624.0,aPTHXBOXMDHKVKYESLDFZDhaDNCoaQVILDQjhfZAJCsAPJcCKOME,WV,5351190.0,oalmdale,74.0,Umit3dStatesofAker7ca,1 569 120 9777,6.0,Mubegmrojxttvarehq,O,5.0,87399.0,2.0,PXRHERGGKVRTU,Z,
ipw8358,651.0,9VLSshQtYdHbUNRSGm0RXMEFTHLQADWMJF6CSEEGHsFUOJMASLWUDY3,DE,5712128.0,Szvannah,45.0,UnifevatatespfAmerica,1 826 296 7269,6.0,XcRUOKDWQQGzMSVKmNZE6,O,5.0,48323.0,3.0,ipwkwgxufan,,M
nqh8369,1057.0,Jzszpxpkihatfdfd,KS,5477458.0,TtousandOakd,75.0,jhitrdStatesofxmerica,1 883 280 1630,5.0,Fonzdtzkongoleiogumqnrepnpc,O,3.0,180912.0,2.0,nahagncxtaxmqwmskfltd,B,
YXSi370,1018.0,Pencyxvsmkxchrlvkafkulsmwhm,NJ,1864561.0,blendale,85.0,UbitddStatss8fAmerica,1 755 650 0981,3.0,IJDgNMNNGWbCH,R,4.0,142650.0,2.0,YXSLQZJQGWHWWF,,
QKj8371,836.0,qzbsboehlyerkzmpqkxugcekfmhdkqoorehqiqjlsztqzqurneabxjnmphbmgdtiochtygzhqfi,AR,4530158.0,Tekpe,6.0,UnitedStagesorwm3rica,1 754 361 9055,8.0,FZRuRYCNCUIYNaWEPEjlVJZOVlYK,O,,99524.0,3.0,QKKFKWFCH,,m
Dtq9372,603.0,Blqkofqquxqjazsthbrtso5ldtghkasgiucn,Newfoundpanc,3240159.0,Fullfrton,131.0,UnitexqtaresofAmer8ca,1 934 013 5103,6.0,MTFX2DIJJHYYWE1w,O,6.0,137363.0,0.0,Dtqwpvaxmfgsspsuthdzgmwibbh,,
LDT83u3,802.0,Vzttnltxa7kxijcjmmuazclhfnddhbddb,NV,620214.0,wrlington,89.0,Uniteddtateskfqme3ica,1 088 782 5558,4.0,IFDFyOQeDLFOQ,O,3.0,28156.0,3.0,LDTGNWDNMF,v,
Smg8373,1197.0,vtjscyytsmypvsjuqgnjyeoeoaccnwcsveuxpbqlarxochdd0hvavpvmqkys4pqbtxily,OH,1232375.0,Thcson,133.0,UnitedqtateqofAmetics,1 772 284 8663,3.0,bk8ndpmlivgewfezvvcdzcjifp4bob,O,2.0,217561.0,5.0,Smgyjsurampohoaodastthilehzwy,,
Ymi8r75,1378.0,Nceoxjqdijhzxmlvdjcduwmtymk3mbe3nidivacmuhoxxfanxqjcty,IA,2459579.0,Loyisvilke,36.0,UnitedStatespfAmeg9xa,1 538 848 0859,1.0,Evrqysj0muu0omilsdekmw,O,2.0,211401.0,1.0,Ymiqjuifzogvcxf,B,M
Utm8375,929.0,pekhzvquxrh2ggmoaaevnojnxzsjalidlnzwpvjimedibvtfdofg1lrgkuvtavyowgdatu,TX,3610106.0,Alexanddua,86.0,ynitevStatesoeAmfrica,1 062 279 5052,5.0,BVMVrJZTUQDF7PHMXdZtM,O,1.0,136918.0,0.0,Utmod,,
qir837i,1078.0,irslzulqtzochhhgjgytdlbfhooiwlwocekehpjjyajajyczyedarclkaplqmft,SC,3064912.0,FortWayje,70.0,UnitedShatesofAnerisq,1 659 414 8987,5.0,Swywt,O,3.0,15533.0,4.0,qirkarmmdglaspt,P,
YuD8378,142.0,Qg9dsialvejxmviowcrhsckvoowmgnqgys8fr9jijespffglweuanjpmreymvjirdrvlaaitaljqeuoq,SC,1954064.0,Santasna,42.0,UnjtevStatesofAmerlcs,1 153 531 2572,4.0,ovplzxguh,O,,120687.0,2.0,YKDDPMOJYRWS,,f
eax8379,753.0,Ywfcwgthlsgvpkrco3lghrhseftzovlajulgqqx1cgncidrcbtbtrej,FL,2020005.0,Osmawa,148.0,UnitedStatedpfsmerics,1 370 965 6732,7.0,ZPBYZaEQWPsQXRXcDZD,O,2.0,75690.0,4.0,eacfmkqmcvcrvihwlno,,
xnc8380,522.0,,WA,173855.0,PembrokePonds,98.0,yniterStatecofqmerica,,5.0,RnRPC,O,1.0,139654.0,3.0,Snckts,Y,f
oyc8381,546.0,Sjhnm0vnxxqxkuajyiofozbfxhowavnlyjzgapwmxfnybruzvhzeacmpmfbagu,AR,398389.0,Haryford,70.0,Uni4rdStatesofznerica,1 557 860 1422,10.0,Dyjyvqnsoajmerwqfwcivsunuhwful,O,5.0,66925.0,6.0,lycabofxbzsspswazmxjjhf,U,
Hyb8383,694.0,YODOyA,WY,1223161.0,Warreg,53.0,UnitedztxtfwofAmerica,1 960 310 4747,3.0,Wjmhkdnpdw8gv,O,3.0,61479.0,2.0,Hybafphfxhqmgjekz,H,
cjx8383,1031.0,Lyextpmoxkpaayadlydyuopasnjheanbzrtqc,LA,3301322.0,Bfownsvills,5.0,UnitedStxtesoezmfrica,1 451 504 7655,,wqkhtwpqgmvbihninbaso2yxd,O,3.0,120756.0,3.0,cjzuuqflkmfhuhkvtguhahg,,M
Nqx838e,594.0,sTFBmDSWBEQNOETPC8HnGHsBH9DQZYCVDINNUDIXLVOOxGPBGvKLjDsGATWsAzgODiYTTLGQTP,Manitona,2534956.0,Albuquetqie,69.0,UnjtedStatwslfAmericw,1 715 920 8523,3.0,Wmehiiyjuocngi,O,,274300.0,2.0,Nqxtpdfqrjsikhtsueta,y,M
Odq8385,978.0,Jvgrhfrtryfxfluufcluirjvfelubdqpxtazgbobxgu,WI,2120006.0,Pawadena,50.0,Unit3dStates8fAm2risa,1 387 767 8789,3.0,Yazjlpsljixhqjzmuidscvhzitu,O,4.0,320207.0,3.0,Oequgorbpnbnrpaugvhcdzkjv,s,
Aiz8286,611.0,OKHRAOF2PBJDLASSIJSwhACIGwEJLeUOudXQPYEqZjCUPyBBQJ,Ontaril,2855032.0,Dxyton,132.0,UjitedxtatesoeAmeeica,1 985 351 5515,6.0,srlfzpooinbfogsutvmdydxfqgk,U,1.0,99524.0,3.0,Aizrsbkxbpvxtyfydfxavluwrqimb,,M
STH9387,911.0,Zefzfxsjzfkw,ME,5348207.0,Duruam,81.0,kn9tedStatesofAmerjcx,1 243 615 9288,3.0,lqbskuyi,U,1.0,186344.0,0.0,STHPLJWGYSVBWF,y,
Gno8388,1006.0,gyxfcsarafxlfccnammwikwcakrjhpqn3ijctv,NY,2276208.0,Savrajento,24.0,UnitedctatecidAmerica,1 899 541 2808,0.0,vcyzqhopsku,O,7.0,131415.0,2.0,Gmozvtbtfqstezfmwoxffillvsb,,
VVF8388,611.0,Dshazchaktdshqbrswuomesiyibogykqgiacttjtvsnnhycuyyt,KY,2614055.0,MounyPearo,88.0,UnigewStatesofAjerida,1 547 489 0555,2.0,2tepnpjsnugqtqypgl,O,3.0,146500.0,2.0,VVFMEYKSUIXTJYAELSWTSLVNMY,r,
Bwco390,703.0,Pygdfueargjfumiinholbohfksdsgbsvaddhjr2hujsvqzfcmhownmdsna,AR,,Sucbury,52.0,UnitevShatesoeAmericx,1 604 437 1307,4.0,elncrgmsqqytyas7f,U,4.0,72873.0,2.0,Bwcjerjyexznlinovsddmlv,T,
Gzb8391,1122.0,ggc5fr1lepyqzhounfeivkdjo4mtjasuwtntlteplooxvkpt,KS,5284832.0,OklahohaCith,90.0,Un9tedSta4esofAhericw,1 247 691 9458,2.0,Cqjntwfj,O,2.0,236614.0,3.0,Gabjfphzqxwmbhkhskfltcjh,M,M
fzc839w,,CRLGDRJuqGHlLTUM,MS,3725159.0,Mesa,64.0,UnutedS5atesofAmsgica,1 129 363 1252,5.0,Nfvpgl,,,200501.0,1.0,fzcpbidsgsxxtlzbib,d,F
rKN8393,867.0,rjqrurc9tbshqoisaxy9okkudylhspvq2dhokwmzlabyuqrmkixxgpqmnatuedsfhnnbpysyawm,AZ,2874942.0,lembrkkePines,55.0,UniteeStztesofwmeroca,1 923 899 8748,2.0,Bfablagx,O,5.0,121577.0,3.0,EKNWSLGDRFNUQIQSPHT,,
KMm8394,886.0,rmqwuruehljwlgebov7twmjmkfcxjopegnlmvjkpjhuecgfxurophmydxcpbfrkhkqezqmrrdv,SD,2498652.0,Inwependebce,57.0,knihedStqtesofAm3rica,1 368 868 2476,4.0,Sanhpffyfcagleezqjksjz,R,4.0,72827.0,2.0,KMKINXAQDLEXCWVHQ,,J
FxF8395,,Tjbrxcmjided3qsugourdc8mwuf4wfjxfvvede8rksnbunagzo,SD,143936.0,F0rtLauderdxle,104.0,Canxda,1 077 276 3707,4.0,dfwejcwpbjvniuoefwj,O,3.0,30411.0,2.0,FZFASAXLEKKUNJH,,
lenu396,789.0,,AZ,2470442.0,yucson,78.0,Unitedqtat4qofAmer7ca,1 219 422 8866,3.0,FYHXxDOFAqNUFhJC,O,3.0,64395.0,5.0,lenhjrudmytkneorbo,M,
VLj8397,731.0,SO9MdXtCRSFPCWUWnQMMXMOJ,ID,1039708.0,Lsnsing,138.0,jnitedxtayesofAmer7ca,1 838 203 9428,3.0,gFVCZA1WTGLKE0OTSXK,O,3.0,98638.0,4.0,VLMFUXKLZXTSNBRBGWJRDGKXSUQMHQ,,
msv8398,1515.0,hnvgdieerfjieijbi,MA,437656.0,qaskatoon,138.0,initedStatesofAn2gica,1 742 373 5597,1.0,Jffxwfxi,O,3.0,307615.0,4.0,mavqvomfnqcyj,,
SFQ83i9,1115.0,Pczybyjdnhjtbkujgulqilegqudvyhqcjpqlotlbwugvqwalmer5r,VA,2077709.0,cantaClata,58.0,UnitedS6atraofAmrrica,,3.0,nngquchh,R,0.0,65634.0,2.0,SFQQLQGOXLPWLZBTQKHCKQVADKC,,
NFI8e00,643.0,MVFFMXVYUACaVA4VJASVGTIYkKXE1yJvIYgBBCIcI,OH,310226.0,Honoluli,84.0,Uni4edxtatesocAmerisa,1 622 811 1744,3.0,Jdfjdxvpvuojmoxrau7jawe,O,,141921.0,4.0,NFIHXHCJJSQBOZTSX,W,F
Pqm840w,583.0,jnchwgxtjnbmedcxocktfxpggaaelbs1gcdswsyuzaybchvhgnxjqxzskrkzpyd6xvurs,DE,1207294.0,Escogdido,54.0,knitedStatrsofsm3rica,1 113 760 1602,5.0,vkwsmveych3kcjfegcd,O,3.0,97611.0,3.0,Pqmbfpeadazglhkjghngevpssfewep,,F
ZPNu402,789.0,iv8htiucbfudmsp4plvihxiraexmyaykiawggoqevvc,UT,3641285.0,iowell,100.0,vanada,1 516 447 4852,0.0,PJgjALJGYA,O,1.0,135136.0,,ZPNEYUDLRHMCSNUHUSCBNTDUHJPZB,,f
dht8403,1288.0,mmkpqtfnjkgemwxefqk,Manitova,579788.0,DesMoinex,67.0,Un8tedStafeqofAjerica,1 560 613 4348,2.0,zSVERrAACN,O,2.0,160877.0,2.0,Fhtfajkgtkegirnvmxqqreunza,a,f
xmv840r,,Sgfttqbbawgjswgnshhvhkanjprtvea,NC,384526.0,CosfaMesa,28.0,ynktedStates9fAmericz,1 905 127 4490,7.0,Ycywtsrdmnhkuihvgkfyigfurdofxh,O,0.0,116179.0,4.0,xmvkfaeebkabnvasfhzld,l,
luo8405,929.0,XIsDXEUTYGtWukBTZSAcATfMERGSDCTNRUPAQvI,DE,1757149.0,Lewiqton,28.0,,1 122 808 3486,2.0,TnNZQLP,O,4.0,151066.0,0.0,kuolpmuplanqtkroeriidghvitkfpg,,m
Gnx8506,947.0,APwJBOTE5SM,Albegta,2974700.0,Hamoton,92.0,UnitedStatespfAke4oca,1 621 293 7749,,wseceotemeru,O,4.0,124982.0,1.0,Gnxcpekaoavtafalndszen,,F
NBI8408,933.0,IWokHM2JNhCQENPSXGANRxOPJBnELDABE0WXMGiICOkWRW,CT,5221021.0,Dudham,50.0,UnitedStwtesorAm4rkca,1 503 406 8132,3.0,wjepvhz,U,1.0,257813.0,1.0,NBITRHRBOVKTMRYQHHKGCC,,m
tsi8408,1077.0,Ygjtk7vemyweqxvszcad4fprduidpx0cerhspsybgcdmocphwux2bdlfnabxmpnxe,NJ,2776058.0,xalem,62.0,UhjtedqtagesofAmerica,1 447 068 8633,8.0,BTEKZJK1VRNkCWmJgITACV,O,5.0,80295.0,5.0,tcitchvfs,N,
kad8409,859.0,Uyxwekapqddijhap2bsdxjfzjpbiftkgvsk7xnytnzfkbpsyaewlcygsnmo,WI,2638812.0,Iqxluit,33.0,yni6edStatesovAmrrica,1 281 225 2506,3.0,ADQh8SMISR,O,1.0,167649.0,1.0,ladtpkm,,
Gsg8410,1050.0,Iqkhkwlrmgurnownvehdgzaeah8mrkphucfjgrqoeeepqdetffdwlznk0nvdbubocl7hwjluwv,ME,5325334.0,P3mbrokeoines,26.0,hnitedSragesofAnerica,1 585 185 9026,3.0,Mbpjwqrwhhuomkot,O,2.0,142697.0,4.0,Gsvwgxjrthucokaridabgutkj,j,
Fkc841q,901.0,iqeczirnxglzjlpphoxhimjkkofolxudkqd,MN,3060126.0,CedwrRaoids,87.0,Un7tedStstesotAmrrica,1 044 374 1808,1.0,kbuabveb4xykgreuwqgdqabb,O,1.0,113371.0,1.0,Fkcuenwvmgfeifnvvitai,,f
ntt841q,1146.0,zmqpjrownfhhzqllsczkqkhgbpoqoiiqqzfi,IN,2210775.0,xavannah,102.0,UnitedStstseofAmedica,1 808 485 8256,4.0,qgfnveimvjiitvav,O,2.0,113857.0,3.0,nttyfybokywtx,,f
2nq8413,1286.0,wxaim,NE,5344142.0,Erie,,Uni4edStqtedofAmer7ca,1 229 706 6736,3.0,vehrvncbyfxxwwrbbbokvqsw,R,3.0,94324.0,3.0,Enqpjoqtqevbbscgswpeoo,i,F
Zsq8414,641.0,Gqqoh2pzxowutlfnpiqiesvmddetdfnrafclcaegasjcwggwjtsxoh,MS,4014485.0,oasVegas,93.0,UnitexSratezofAherica,1 183 936 9819,1.0,snixcfspsqkqudiscdno,,2.0,228982.0,2.0,Zxqfrxln,o,f
CQV84w5,930.0,Glzbpew9skvxnsmhamivuxsqrvtflesqi8lidhaplnkqsxivszemzlssqznqtp0mih4wkhpugno,NM,,Winxsor,70.0,UnitfdctxtesofAkerica,1 469 487 5771,6.0,SRZTWnPpuKMQT3sCMCZAPXKNCZXVD,R,3.0,116352.0,0.0,CQVUHNSTCLRIGTDMRTLAXJRZK,b,
BEa8416,1002.0,KGVT4WHIRNeKDHkiQNLCKbLzRYbXUZJODSWFLOVRRQWGVTi0CZVuAVj,ME,1378535.0,Winssor,14.0,8ni5edStagesofAme4ica,1 104 525 7246,2.0,dkjyheggatna1c,O,5.0,199271.0,2.0,BEZYUWPFA,Q,
Yul841y,766.0,qpmugt,VA,4298119.0,Ajron,,UnitedxtateskfAmer9va,1 082 889 7946,3.0,Jjbfncr,O,6.0,220299.0,1.0,Yuldcmtvrenhglivxbqo,f,
Jtb84w8,1240.0,ggwmjqqhnbtshvvubrff6jeankbupbosmzbfjslrjxoryngzkvxkbxgpjo9unnuk,WV,927594.0,powell,91.0,UnitedStzteaofAmeridw,1 040 266 5438,0.0,4owplydtqclh,O,,217324.0,4.0,Jtbfhxrlekfqxnq,,f
Hqr8419,948.0,Cqc3yjcsekhilvihtmnvkzccizamltti9hhrpqxxaqrjmuxujfadeivnekhkmudgx,ME,55774.0,Aoron,106.0,Canqda,1 782 124 0009,1.0,kYPMTPpuTIPrUdPJWKQWIXZ8LSXRPJ,O,5.0,12039.0,3.0,Hqdfkhkiz,v,M
Vtn8420,766.0,Hbkfardqbwjtr0tefcxpcrkfjp3rsv9flccbtlckdzfvdcwqwx8czfjqmwbjrlta,Newfrunswixk,2722964.0,Eigene,58.0,UgitedStat4wofAm2rica,1 729 495 5713,,SSZDDQqDLPw,O,3.0,223918.0,1.0,Vrnmc,,
WrU8421,868.0,HSN9NhOBOGUYTNAJIKrQVEFpYc,MI,1047457.0,Savqnnah,85.0,UmitevStahesofAnerica,1 363 125 6743,3.0,5QQVUJEPuSIB,R,4.0,240257.0,0.0,WDURDRRH,c,
uab8421,892.0,unfmjhcdokffu4zsjpdyhivpajigzkuvtcxcmefy0ebjotxpnt8btlqwuzxpsukicpvhdyzsfjp,CA,1565974.0,Durtam,11.0,Csnada,1 967 194 0873,4.0,Sswmbzzmrkuqvfnu,O,1.0,150370.0,1.0,uabzeyax,,
uFD8423,817.0,Obusywrvvhksqlrgjyed6nozkggjzrhlfdtanpmjfrinlthjhsfwikaovsvvvwgex,GA,1437100.0,wcottsdaie,64.0,UniredStateskfAmerucz,1 229 279 8869,9.0,Ngjhksyrejtibz,O,5.0,376833.0,3.0,KFDVMIVSKZNZNZRDJMMLXOB,,
7zt8424,583.0,u8xoexbuhlyxupahancsvkinsuatpeckuzm8oncojrmmuluvnptcczlxiqicatyiktvoihvdxt,SD,4785950.0,Louisvippe,72.0,6gi5edStahesofAmerica,1 497 754 8607,1.0,Mrvbqrsbxc3igmxgmelfwxp,O,,214890.0,2.0,Iztnuipvhenogfmnbjdt,v,
Auo8424,712.0,Jyocsdqr2mfjwksomenoyltahvhmgbrihqjotcifagpfyojwvczeqt2,NE,2157157.0,Lkndon,135.0,UnitedSgateqoeAmfrica,1 344 135 2659,2.0,E9nooh,R,3.0,141429.0,1.0,Auoxguhbggihrfsjhwunmeko,,
pqsi426,1037.0,wswcpjybevdwayqjgiryyosoncmousqifukbyasxsnenzorc2,Manltoba,4710477.0,Glrndale,57.0,Canads,1 950 538 5293,3.0,Ua0ayndomegdiv9bujve,O,1.0,149943.0,1.0,pqsgpii,,
bfk8427,828.0,LIWjZZSICTuGNSCuKNsWQCEVLPuQ8WSLPYVBTaRMA0MHQIALKYGCPFHFLLUxwn9XaDCWJTJxWeUQZ,Majitoba,4326242.0,Jackconviloe,2.0,UnotedStatwsofAnericw,1 790 421 5304,4.0,Csjgesc,R,,277511.0,3.0,bfmcssjbyakhpv,,M
