AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,AddressLine2,State,Income,Employer
Dks10724,M,O,503064.0,1.0,Cleveland,,1-663-132-8861,M,530.0,2.0,8.0,45.0,United States of America,Ccaexmf,Ogoduzjjtkowrwphdrouqdhaqenvsnqfwerqj,Prince Edward Island,374018.0,General Growth Properties
MHQ10725,M,O,3195180.0,2.0,Macon,,1-249-953-8341,,534.0,1.0,8.0,15.0,United States of America,lotvbdpwg,,ID,1468.0,Sonic Automotive
OZM10726,M,O,1044054.0,2.0,Charlotte,e,,,717.0,2.0,9.0,3.0,United States of America,LIYYROQGQ,Vximficcgjawstyjdlhttsbkizbkmqnkzqclrxasxjtvceegdd,AZ,450040.0,Southwest Gas
dhc10727,M,O,881584.0,3.0,Charlottetown,Y,1-584-645-0903,,493.0,2.0,6.0,14.0,United States of America,,kccssevyztvilrspwhqxalpqzpywfvovgxfbubimhbievclrsxd,MD,351830.0,MeadWestvaco
Yvf10728,M,O,1849521.0,2.0,Oceanside,D,1-089-686-7300,m,789.0,0.0,9.0,12.0,United States of America,FTHMCJITI,Btiibpepokjillmbwmblngwgpqouzjgcilewskynkdr,WA,365119.0,Baxter International
Vlb10729,M,O,3625828.0,4.0,Santa Fe,f,1-273-877-8284,,440.0,2.0,3.0,23.0,United States of America,Ovlizd,Kqmveuwwsjheewhzbpbajtlzramatfcnwmiuxyylkkhoqgkjnklfvywevgvuhnpalbwkmpc,VT,239852.0,Pactiv
nbf10730,M,O,2943929.0,0.0,Rancho Cucamonga,,1-727-261-2642,,568.0,5.0,10.0,46.0,United States of America,fjieqdd,TBRXWZOPJSVDDQAVMYDTGONPQBJDKECXLJBEVYENNFUDCIF,TN,22805.0,GMAC
BXH10731,U,O,659284.0,1.0,Santa Rosa,q,1-931-146-3503,,424.0,4.0,0.0,87.0,Canada,Ksltx,EFUZSLQOGAJOVOXHGTIPXJBCTFXQXRFHIETPNPGZXOZEFJNIEGYNEUGATLZT,MA,344647.0,BlueLinx Holdings
NND10732,U,U,2203511.0,3.0,Mesquite,,1-148-846-2578,,582.0,2.0,3.0,29.0,United States of America,Iuvxcwqwxbr,Xkunuagrjhtbqvazuaonzgratzkajgvymgbloddoffciltsmumkjvmcpvn,ME,79461.0,NII Holdings
dui10733,U,O,1773544.0,,Yellow Knife,,,f,821.0,0.0,9.0,78.0,United States of America,NDHZOO,ajgsaayhvszrfijqacjlrxukuq,WV,481235.0,Owens & Minor
pdo10734,M,O,2253227.0,3.0,Philadelphia,T,1-191-710-2437,F,763.0,3.0,0.0,96.0,United States of America,Tekjifpydsa,Fgwhpv,ME,72336.0,Alcoa
sha10735,M,O,2139352.0,3.0,Salinas,N,1-844-591-9133,M,448.0,0.0,9.0,37.0,United States of America,sefznloai,TDITAHFNWUUTHVMSZDSOOLZDIRHABRLOXCWHXWKKEVUTTQZUHGGXJFKHOPLCFD,NM,395245.0,Hexion Specialty Chemicals
jpw10736,U,O,1001997.0,3.0,London,U,1-332-992-0161,,451.0,,4.0,,Canada,Svbhjttlhm,ibisejodnuodhutmkxuwpujgfoqgomhcanrsqvjuzuwkqrvivixpxcvxvmvsaiqneeoffjjivxmcaxq,Manitoba,156674.0,ConAgra Foods
Wpn10737,M,R,1550816.0,1.0,Fayetteville,L,1-699-301-7674,f,352.0,4.0,4.0,25.0,Canada,Ikchmqrkelis,lyukwkgwkjixdpwnxubycvzahvikegjwuwoscrzuuuart,AK,498757.0,MPS Group
cbk10738,M,O,3843181.0,5.0,Mesa,,1-769-310-8210,F,558.0,2.0,0.0,28.0,Canada,QFILRGBJEP,JCNEXTMAMKBGAAFZKDSRPAZGVEHBDQJWRAHTZMUECQQGMPBPBLLRSFOBOTAHX,TN,238026.0,Precision Castparts
kcr10739,M,O,,1.0,Fort Worth,,1-507-161-2043,,330.0,3.0,4.0,98.0,United States of America,Cqxxmwaqww,PMJVNWBHZPULXXSWJGKZSRRSEUKBENRPXSOPQLWJGPCXVYJXJGAJUCPASBPSLTTPXJAJJDWTAL,GA,139569.0,News Corp.
Kha10740,U,R,862766.0,5.0,Ottawa,,,M,689.0,4.0,7.0,83.0,United States of America,Kqkjhohhht,Psplispgcpqtjraxjzedfpkgiumnxknoduvgomvtlgcbjjmkfhundrnths,WA,309433.0,Arkansas Best
Vgi10741,U,R,2882674.0,1.0,Fairbanks,j,1-353-856-9754,M,765.0,1.0,6.0,65.0,United States of America,Sdtke,Ttddoxywfvqzzejtrfcuweagogyqzijpqjqkhjtpcfslqkx,Alberta,328976.0,URS
XTJ10742,U,O,398997.0,5.0,Grand Rapids,a,1-106-293-4006,m,627.0,1.0,8.0,73.0,United States of America,Qmyzztdsga,Ymxatiadpropuxa,WI,240436.0,Plexus
smn10743,U,R,2444841.0,4.0,Newark,P,,F,490.0,1.0,4.0,9.0,United States of America,rjjwdbcbey,Vqrltdicgethvutprzkungxaxijrhnyesrrvf,WA,108929.0,Oneok
ADL10744,S,R,335347.0,2.0,Riverside,,1-924-640-2319,,533.0,3.0,4.0,39.0,United States of America,VSSLFCTYEOZ,myvplfsixvhulrctpjqpcsnbdrpgkmelojzmqzeojgwdkvjoxkxcvibuhqjqumyvjf,OH,369083.0,Pacific Life
Lup10745,M,R,3782643.0,,Ottawa,,1-181-085-8685,f,641.0,2.0,3.0,100.0,United States of America,Aeqkxhcfx,ybpgkjkrhsecnyhwnzkbdmuthdsdbvp,Ontario,337809.0,Western Union
Xua10746,W,O,2285956.0,1.0,Boston,,1-011-738-5208,,510.0,2.0,,2.0,United States of America,Wkcdf,UHNBVUTCPHGXXLITWXASRPFHXJCFTWLGFAWKFXCCWANUMUXVTASAF,Quebec,268059.0,
SLO10747,M,O,377971.0,0.0,Tucson,v,1-985-144-7335,,416.0,5.0,1.0,83.0,United States of America,DUGJXYPB,KXGFVPQMSGPQQVUAHAEBQYYJERMVGIFXBQJRFKYEJEMRXMPJVJ,New Brunswick,443817.0,US Airways Group
dra10748,D,O,325843.0,4.0,Charleston,V,1-163-829-7379,,391.0,4.0,1.0,83.0,United States of America,POEMUEDOMF,Yapzsbgvrnncxxgwdgqpjvgdojwzshpmsgyvriqthiepovb,NC,465516.0,NTK Holdings
mav10749,M,O,1910979.0,5.0,Bellevue,,1-396-846-6935,M,656.0,5.0,0.0,32.0,United States of America,KSYFEORKWNIJ,XNUBMRGGSPCJBPHPVYIRCSOSHHQCABFYHJQEJKLTIJEBFAGPUWHCSNLNPWKZUOCOVJHDGCDFQXW,AK,368247.0,AMR
SPR10750,U,O,1411715.0,,Regina,,1-934-970-1624,f,405.0,1.0,2.0,,United States of America,srzzelilqh,seqrvgquxucasjb,FL,162103.0,
bxj10751,W,O,1049873.0,5.0,Calgary,,1-436-305-5414,m,507.0,5.0,3.0,52.0,,ZLKOJHVAOX,fwkrpdamslytflmwlrznxujycurutjgqodgo,CT,479067.0,Continental Airlines
Btd10752,M,O,1401810.0,4.0,Columbia,,1-929-227-9183,F,445.0,5.0,4.0,85.0,,XSIIDWXVLDOQ,qssjgpxpmaqfimfkggem,CO,216160.0,Anadarko Petroleum
XUH10753,,O,2971933.0,0.0,Peoria,P,1-976-545-8805,f,669.0,2.0,7.0,76.0,United States of America,Ymtxnccmhgpi,NNEDCOWIKTEQRDKCBQFEZFFOSXEEHPYHFVFWWXKNOKDASIXMTRPRNCNVYRVPFTYPFQQ,HI,301138.0,State Farm Insurance Cos.
nja10754,D,R,2539385.0,5.0,Jackson,v,1-396-905-1794,f,483.0,1.0,6.0,59.0,Canada,Ffxkonclvygq,wucemqmiglimrreiddzivqq,Nova Scotia,237470.0,Paychex
YBW10755,S,O,2797149.0,2.0,Hayward,,1-910-772-9656,,486.0,0.0,2.0,99.0,United States of America,tmabpio,IPVOTWFZNBCYTQRUFIGUNKIFPYUJPPJZFSYBLJFWLETYOMWCUB,DC,175033.0,Community Health Systems
ojr10756,U,R,,4.0,Winston-Salem,,1-807-561-3794,,415.0,4.0,5.0,32.0,United States of America,Qmqqghox,CGGMUXYFCXHFXAPMTQPBZVUGSRLOTQDLRQURXLRASCJLPITINXWXNPFEOTUADPKGLK,PA,130402.0,Merck
Jxc10757,S,R,3813587.0,0.0,Halifax,,1-375-227-4309,,577.0,3.0,1.0,67.0,,Cgntidtl,Kaswrytubykeesdtgaicwsgvjicyfs,SC,47190.0,Dollar General
HHQ10758,M,R,2954169.0,0.0,Whitehorse,X,1-149-645-1017,,601.0,2.0,0.0,6.0,United States of America,Lyfmaelaa,IFSPALMAKBCTFNOGEGITAJUVPQZYKEK,CO,344616.0,Hudson City Bancorp
XNO10759,S,O,1193300.0,5.0,Montreal,,1-192-640-6430,m,504.0,3.0,10.0,22.0,United States of America,slujv,QNUPHTEKOHQGVKHELCDSAEON,NV,186412.0,Darden Restaurants
Kjn10760,M,O,574347.0,3.0,Lansing,M,1-594-840-8081,f,413.0,2.0,8.0,21.0,United States of America,Heqtsh,Ikwmlidjlxoiwhvsjishpavcjceawnsjkudoeyl,LA,113792.0,Murphy Oil
Vqk10761,D,R,3744118.0,0.0,Independence,,1-163-124-0211,,778.0,5.0,6.0,87.0,United States of America,LGOYTQALNJY,bqfhdswtevpheopoakdjcmxiznwegigymfdadfmjcfxtvsqjhjkptpavgxueuo,SD,289307.0,Jones Apparel Group
XZB10762,,O,3583201.0,5.0,Chicago,C,1-943-519-0717,,308.0,1.0,1.0,96.0,United States of America,Rttldmthlprv,SMQVMSLSXVZXXIBVJFCFDBWOZCPGRMPXDCVMVLAPBRWFKLTRNRBTSNRBYRUEVQQCBBKRLLYJDWKD,ND,6882.0,Marriott International
ldv10763,,U,2748619.0,2.0,Charlotte,,,m,446.0,5.0,0.0,3.0,United States of America,Iqkblg,GCGSQFNYQSNRTMKVOSYFLHJJIRAQYWYTOEK,ID,311727.0,WGL Holdings
Ili10764,U,R,2383008.0,0.0,Tucson,,1-060-784-9249,F,398.0,1.0,6.0,88.0,Canada,QMIDQNGP,kspqrbcxgvrjqayqce,WY,494245.0,Praxair
syu10765,D,O,,5.0,Idaho Falls,,1-502-155-7767,,695.0,2.0,5.0,18.0,United States of America,Plpdgtjt,gkrihshwvydjlxglenpewe,AK,298683.0,Briggs & Stratton
Xac10766,M,O,2137214.0,3.0,Los Angeles,,,,806.0,2.0,8.0,67.0,Canada,Mrjrlhduxcx,,NM,419170.0,Capital One Financial
Cti10767,S,O,1031354.0,3.0,Glendale,,1-782-212-0077,,340.0,4.0,6.0,51.0,Canada,Vghkdl,Sxtdnjvnrqyuedwy,ND,348664.0,A. Schulman
Nzr10768,S,U,499467.0,5.0,Oshawa,,1-054-375-4644,,678.0,2.0,3.0,48.0,United States of America,NQNXOSSTWCP,JKOHF,ID,427181.0,RPM International
Mtw10769,W,O,3514240.0,4.0,Tucson,,1-471-294-4279,,359.0,3.0,5.0,5.0,Canada,Wrbskhgcpub,Lqfttkjecousfatizhypumlqkqcnhtzbqegatmsnetff,UT,474270.0,
phx10770,D,O,1876487.0,4.0,Vancouver,A,1-084-800-8751,,501.0,3.0,7.0,44.0,United States of America,Ebkpsiuec,KSBGAUHDPKKVLRMWZNHTFASOBQPBXEESQZNTUPDDMPGHWNVSYFLGWSLBDXH,MT,88560.0,First Data
Vmy10771,U,O,1952058.0,3.0,Norfolk,I,1-275-225-1907,,460.0,4.0,9.0,15.0,United States of America,Oypzx,Rvtstwzugak,MD,457134.0,Domtar
Xsi10772,U,O,909405.0,3.0,Oklahoma City,D,1-486-197-6241,,728.0,1.0,10.0,89.0,United States of America,HOEGKEJZ,Enpwqrfuqvlafqp,CT,6358.0,Applied Materials
uxr10773,S,,,2.0,Iqaluit,B,1-057-356-3119,,659.0,2.0,10.0,50.0,Canada,ZOMOE,Tfevagjuscayxjabmojnuxnrluthbi,SD,418302.0,Kansas City Southern
Mxr10774,S,O,3700638.0,1.0,Lansing,v,1-351-634-7023,F,411.0,3.0,2.0,22.0,Canada,Slmccx,ufpxqpkmdrynkhrclmegyetnwffeewlkavnjtdfnvh,CO,139285.0,AptarGroup
Cvf10775,M,O,1306319.0,1.0,Lancaster,,1-858-200-2319,,369.0,3.0,6.0,28.0,United States of America,Lcusxtoqr,Lgfsoynbwjjloroatjhdhuozkpkfcujmimicvtjmmrclzlyqeaaqbbmdbrcsbcbymdmzze,HI,292021.0,CC Media Holdings
Suy10776,,U,150233.0,0.0,Aurora,d,,,394.0,,6.0,46.0,United States of America,Lhpqemqpsq,Axboxasfvrmllkxhijxikprndekygzpvkgsulvchlkqkhlmtmmznvjlqiztujewcwtlhgkjnx,TN,210830.0,Interstate Bakeries
GLY10777,S,O,,,Lancaster,K,1-273-760-4510,,339.0,1.0,3.0,36.0,United States of America,IPDOHFP,Fhthqbhuzwjkkptiwwiiqjburgqevzrplgbpykecjmwbgqjj,WI,109434.0,Levi Strauss
Ape10778,S,U,3155265.0,2.0,St. Catharines,K,1-472-941-5670,m,547.0,4.0,10.0,50.0,United States of America,Nruin,RYXOPARLLCPGWUKSYFVTTGBLPXKYFHAOFFHWWTUYRHKPPAVICTATGT,UT,12476.0,Merck
vpq10779,W,R,2143598.0,3.0,Warren,q,1-449-416-2015,F,702.0,2.0,9.0,16.0,United States of America,yedggwwqp,Ynrejlbxdoyfsxjslpqzmh,Alberta,84193.0,Vought Aircraft Industries
pxg10780,S,O,1675682.0,1.0,Huntington Beach,,1-628-488-5001,,679.0,4.0,1.0,,United States of America,HNPOIFXTGVIB,Kbpivvrwuogopbkwzpxqgohrmhprlfxntvycucftuokirydevdoznz,NJ,326571.0,Apache
Qyp10781,D,O,1032754.0,4.0,Winston-Salem,,1-697-392-7320,,618.0,1.0,8.0,54.0,United States of America,Aspycnxbnf,SBGSCNWSHMUOPZLQWZPBTVGJQKZEGDRRBIDGIZLQSJNFGWQXZTM,MT,134879.0,PerkinElmer
Fyu10782,U,O,3097622.0,4.0,Columbus,,1-231-031-8002,,727.0,4.0,7.0,8.0,United States of America,Filyp,cpnfqdkdmsqonzbsowypjtjfnwspnlqyspekekyqghcowemrrreogbuhoehwogbfovoofwv,VA,238275.0,Comcast
Vbp10783,M,U,499178.0,0.0,Norfolk,k,1-111-043-1212,,406.0,5.0,,,United States of America,Tecmboifvc,Iuqivpeithjpkqgdoszkhghbhhcnteahwzneliaqkqwcgbmpcqfebnnqptgjbuolwpkbpqvshwf,IA,,Hexion Specialty Chemicals
Gld10784,U,O,3254375.0,4.0,London,,1-975-997-5812,,302.0,5.0,1.0,59.0,United States of America,srcffc,AEFSRJQSAOVHKWFUISZJOLDOLSTREQJLSCPHVJPHTWPLBDJFBGGR,DE,78862.0,
kbn10785,S,R,1919672.0,4.0,Hilo,q,1-996-419-5614,,818.0,0.0,4.0,53.0,Canada,Eulym,kdgtuvsphwawsf,NY,13674.0,
XZA10786,M,O,642522.0,5.0,Baltimore,J,1-116-549-2473,,359.0,0.0,10.0,78.0,United States of America,Tszyatm,WKCCYQMZWIJRW,Saskatchewan,,Humana
CXS10787,M,O,1676788.0,4.0,Rockford,F,,,610.0,2.0,9.0,65.0,United States of America,sfaxb,Dzenelorxdlzsdndalycozxxoplkb,FL,353310.0,Donaldson
jrr10788,,O,3923020.0,5.0,Oshawa,,1-440-004-1195,,526.0,5.0,2.0,12.0,United States of America,Wetrgsl,rkxscfsqjcwcrgpvciwbmdvxhqvcfdaily,MN,218161.0,TECO Energy
yiv10789,S,U,3517029.0,0.0,Vancouver,I,1-300-448-6758,f,521.0,3.0,2.0,49.0,United States of America,ZUWDP,Cayoyfwlpmiqbdeqfpnoesgrqgtpdqslzvsn,PA,319643.0,Stanley Works
Fnx10790,M,,2118554.0,0.0,Scottsdale,J,1-141-705-9606,M,586.0,1.0,9.0,57.0,United States of America,,Oqgvgfibpsmigdtjzcrxtb,MO,496302.0,Roper Industries
Axv10791,M,O,757375.0,3.0,Madison,,1-320-963-5571,f,433.0,1.0,6.0,10.0,Canada,QGSEMPQ,xhymuxuvtzptuvqlcbywkucekdymqovzx,IL,394626.0,Fortune Brands
WNO10792,M,R,3802888.0,4.0,Macon,,1-599-849-3421,m,426.0,1.0,3.0,25.0,United States of America,bpkujuwoqyvw,GBSISPBGFUBOOSBAMHPPHJAZOJFAMRMKMXUTNPKWXEFOHCBK,TX,218359.0,Blockbuster
igf10793,S,R,1492526.0,4.0,Thousand Oaks,,1-043-685-6100,M,749.0,0.0,9.0,68.0,United States of America,Qhecvfgxxkq,Ixzotqaqhdlhcntegvrssedshfuk,LA,171264.0,DTE Energy
wzd10794,D,O,2747226.0,,Atlanta,K,1-059-523-4391,M,342.0,4.0,5.0,13.0,United States of America,Nuigpk,PWZMV,MA,119570.0,Smithfield Foods
Zsc10795,W,R,2025593.0,2.0,Mobile,F,1-649-128-9023,,800.0,3.0,4.0,37.0,United States of America,Mdhhbhgum,DDGRYMQAYLZXBLNZKRV,Nova Scotia,19661.0,Con-way
Hfh10796,M,O,1456952.0,3.0,Wichita,,,,619.0,0.0,5.0,94.0,United States of America,Xoliz,Iayvsftcrcmbqxeddwonxfzrjrlnyj,KY,375881.0,Alliance Data Systems
Uce10797,S,O,3275538.0,5.0,Beaumont,,1-005-744-6905,M,337.0,,7.0,17.0,United States of America,WQZXCT,Vteakalwejtg,NH,198187.0,Harley-Davidson
vwn10798,M,O,2863460.0,4.0,Louisville,c,1-838-650-6282,,576.0,1.0,2.0,18.0,United States of America,Oqiogweydsj,Rrdxwgqakynrxqxwtwiutognowegtkmwlhxedmowwhzniejturodkdkznekkpthpzzleucfbw,KS,331718.0,Ford Motor
Twc10799,S,O,,5.0,Oakland,,1-506-432-5236,f,685.0,0.0,8.0,76.0,Canada,galrylaysnh,Cjmsfetedtvtcynertqqvwtgqnibuiezaicmncdmbgrexnfbiweffooldee,AR,7173.0,Stater Bros. Holdings
lhn10800,M,O,906022.0,5.0,Dawson City,,1-969-480-2533,,708.0,3.0,3.0,84.0,Canada,Cluwuinvurfs,Vexvtdvcmllgmzinnvkfsipesekdhovypertsmxdhixvezctdvg,OK,172729.0,BearingPoint
Fby10801,M,O,3269581.0,4.0,Sterling Heights,,1-762-340-8469,,723.0,3.0,2.0,65.0,United States of America,,Gkulu,Manitoba,218459.0,AnnTaylor Stores
Wbh10802,W,O,2287268.0,5.0,El Monte,,1-493-704-6889,f,352.0,5.0,6.0,70.0,United States of America,Mxnztcp,Fkjsilrmihknujfpzxjnwgtybtkvkkoipuzskoersawrtqsytcn,FL,293955.0,Walt Disney
Imp10803,S,R,2411108.0,2.0,Lansing,,1-790-646-8973,,816.0,1.0,6.0,40.0,United States of America,Rasnbh,WVKOYXIUBFBTJWIEDNRFTPLZPKRCXUVAPMEJIWTUQPMSVGECPLTSPOTIVT,SD,213052.0,Lam Research
see10804,W,O,1634472.0,3.0,Yellow Knife,,1-194-535-9986,,651.0,2.0,6.0,48.0,United States of America,duukljs,Rnezjjeholdogqpwhah,MS,417884.0,Symantec
akn10805,M,O,629264.0,4.0,San Antonio,,1-630-602-4901,,698.0,0.0,5.0,96.0,United States of America,Kvepq,Oirfzlhjhasvhivporeskhsfdfldoaprrsidddfpdyzgplqmmkfzzotypeqcxtakozqhew,AZ,123343.0,Hewlett-Packard
wpa10806,M,O,2853478.0,2.0,Durham,,1-031-973-6966,m,804.0,4.0,6.0,59.0,United States of America,MANUWXW,mpmaxtridbkphrheiigbhslgiqrmpukcbtpfolowdholuvbrcniiqsyllrppfyjt,ME,56475.0,Toll Brothers
Awj10807,W,U,1340666.0,3.0,Lancaster,L,1-583-912-3027,F,,1.0,10.0,88.0,,fsrbt,ubqvjjevyrvobyorcllxipcpvuvreaew,New Brunswick,395447.0,Kraft Foods
rgg10808,S,,3597465.0,0.0,Thousand Oaks,,1-256-320-9686,,352.0,3.0,3.0,81.0,Canada,dzhtpv,Thwrczaosqqpteuxmbafagixvbgykjwrssgobnvmgqiufxupeywrklljjr,OH,424197.0,American Axle & Manufacturing
Zdq10809,M,O,2367827.0,1.0,Mobile,E,1-286-252-0305,,816.0,4.0,6.0,78.0,United States of America,utsaerikk,Dlvzukdnvodeswfakrwsihtjaafgcpqlfgowcoxknnaghnutsdfytroxrbucftortmpevbhmbejtikjc,DE,151018.0,Superior Energy Services
Uzl10810,M,O,,3.0,West Covina,,1-486-740-1322,f,510.0,0.0,2.0,20.0,United States of America,Higweliz,evlbomlwhsrskdidrzfdxiebdlyjqyo,ID,218453.0,Lear
YQB10811,M,O,1233055.0,5.0,Kitchener,,1-818-769-6521,F,417.0,5.0,6.0,61.0,Canada,Kykersxoc,Ehtspwandbexymwcrmssklundscr,HI,432197.0,Graybar Electric
xwt10812,S,O,102427.0,3.0,Orange,w,1-699-921-4663,,850.0,4.0,4.0,37.0,Canada,VQKMII,Rzgcnhbzwtfgnwpvshhchjfpumlzurawzknpgffektdrkavsbquozkefaxtpnabrbuwsqyfmliwz,UT,116570.0,Cincinnati Financial
Dew10813,S,O,2786005.0,4.0,Salt Lake City,F,,,835.0,5.0,0.0,,United States of America,qdniosrtean,KKJEC,Quebec,115948.0,Mirant
cjg10814,D,U,,1.0,Minneapolis,I,1-137-836-6758,,474.0,1.0,,94.0,Canada,Sgaiwfippyhc,ajhcfgetjvqmvgbsjbekkddcfdkukqgvinigeaovcikrncocxvdvckwbrtmpunyeonsi,IN,434788.0,SPX
HXK10815,U,O,1503007.0,0.0,Santa Rosa,C,1-493-659-3964,M,609.0,1.0,9.0,9.0,United States of America,ZSYBP,rdtijtkeempvnxokvjuotrcfiwodtuiwdnauqbqtgqreevd,MI,287531.0,Cummins
Glj10816,M,U,2123212.0,0.0,Toronto,H,1-548-072-1931,,375.0,2.0,3.0,82.0,United States of America,xfoiag,agfrcvdmhfwxjzwomxlmkdyawkx,DC,221614.0,Graphic Packaging Holding
aob10817,S,O,1744147.0,3.0,Fairbanks,N,1-027-420-1686,,309.0,3.0,9.0,,United States of America,Nkekafewbtu,aawiydruukxaoiyrzbkchqavkrpblmfxzuvukmmhijwkxmvxdsqlxxxefebuoex,NY,324232.0,Discover Financial Services
AHT10818,D,O,3427871.0,5.0,Indianapolis,L,1-794-212-6452,f,516.0,2.0,9.0,99.0,United States of America,lmqgpxpwhl,Eszcttowvwdhucobwdxfcznejxclzifsksphepgpnskjawcoyeywir,AL,239547.0,Group 1 Automotive
Lxz10819,M,R,2713771.0,1.0,McAllen,,1-076-584-7269,f,319.0,4.0,0.0,38.0,United States of America,wnegcp,Hjlhi,MD,243053.0,MasterCard
Ufu10820,M,R,3526256.0,0.0,Scottsdale,D,1-465-838-4956,f,673.0,2.0,8.0,74.0,United States of America,VDZJDDHDP,Vhptzhmqgjrklpyzafarapepcvwravcidwozuuggkmjm,ND,101473.0,Crane
aby10821,S,O,2956251.0,3.0,Moreno Valley,z,1-193-589-4253,,472.0,5.0,,,United States of America,Pwbwqqkyyqc,,NM,392902.0,Scholastic
YVQ10822,M,O,3263403.0,4.0,Frederick,,1-482-726-1707,,707.0,3.0,1.0,16.0,United States of America,APFEKZVM,Jusuoeinwqgvcjaseapxzvyagvgakerdpitybjxselufkkeivbcxbccg,SD,52496.0,Steelcase
qmw10823,M,O,1695466.0,1.0,Richmond,,1-855-121-2990,M,709.0,3.0,4.0,25.0,Canada,jiqajkwdq,Pqupqtpfbljqsjqaxulzxalspqx,ME,395022.0,D.R. Horton
XKC10824,S,O,1095754.0,2.0,Sherbrooke,S,1-950-765-0467,,775.0,3.0,6.0,99.0,,tyffitgkz,Egfjghhwahsdowwqzayecyagxnacmfpgorztutnhxmderamnrluyhhutpdifeljgzygh,HI,98274.0,Weyerhaeuser
Ryp10825,D,O,1938297.0,1.0,Philadelphia,,1-224-009-1614,,830.0,0.0,10.0,6.0,United States of America,MVNGPS,DDTMORCAMGTELEUB,SD,382055.0,HealthSouth
SMO10826,M,O,1248307.0,3.0,Sandy,,1-552-379-3968,g,529.0,0.0,0.0,25.0,United States of America,jtpizp,Rhqwbfatpuiesttdafnvekksssygqtyvxrmoxjofzjfrpodbmxvpntxlarcudpfnfszzkczthmii,ID,123754.0,Energy Future Holdings
LGK10827,S,O,2326670.0,2.0,Norfolk,,1-357-429-3968,,690.0,3.0,,100.0,United States of America,bwxyyrukarkc,Ofintdspdgnprwydzsedihglsqkdluclrbjpwltibfkcsgahbailenuxguadqimgdcqnndwiscrew,HI,1969.0,Noble Energy
kwc10828,D,U,,5.0,Pittsburgh,Z,,,441.0,1.0,,56.0,Canada,hdgqq,Dddeqrodwmomjjirpcbieomexo,TN,456860.0,Dr Pepper Snapple Group
Fzp10829,U,O,577606.0,4.0,Grand Rapids,s,1-840-869-8952,f,554.0,5.0,2.0,12.0,United States of America,Emkqheim,AHMADWDHKKDWMRRGQKGBKOLXJBDUYBJVRRGUWHQRALEAGTQNSPNOERPKPGMYQLEPSDYOYPJFYJDEE,NJ,317619.0,CH2M Hill
dms10830,S,O,2986027.0,1.0,Sherbrooke,,1-446-378-7818,F,526.0,5.0,10.0,94.0,United States of America,Miobkfrzxpm,Wmflmjgxfosm,NE,27254.0,Sysco
Avz10831,M,O,2498795.0,2.0,New Haven,k,,m,457.0,5.0,5.0,83.0,United States of America,Qdrhcdp,Towteqtnfqwwudm,GA,468777.0,AK Steel Holding
Nyf10832,M,O,2765571.0,0.0,Brownsville,V,,,424.0,4.0,8.0,67.0,United States of America,MFMJQACH,Okdmzpywjclvlcbjfqxnecei,WV,362991.0,PNM Resources
JTF10833,,R,3933394.0,4.0,Miami,,1-187-894-9565,m,559.0,0.0,4.0,61.0,United States of America,Waqlgrhivrqf,ncxccvozujtijhrzrfwsdgfzcazlwnnqzhygdjtwsvepwjrqjimpbzcaixjtcmxbapfftmmgkh,MT,119200.0,Brinker International
Ukd10834,D,O,3830057.0,5.0,Torrance,S,1-259-561-7057,,544.0,3.0,9.0,37.0,United States of America,Kdejrgtw,Jvkpabpigqvlciefaqsqvzaojygrpubpy,NC,58102.0,Snap-On
OGB10835,M,O,1373200.0,3.0,Hampton,B,1-450-253-0327,,525.0,3.0,8.0,39.0,United States of America,Tefusgljdgas,JLFLOSRBWJUUNSYWFEPIBUTTYDDAWXTQR,Nova Scotia,428624.0,Allegheny Technologies
ceo10836,M,O,158582.0,2.0,Colorado Springs,,1-773-783-5611,,830.0,1.0,3.0,81.0,United States of America,avkxeci,Ezbuzuyhlxfqsvbxnldhjytnsrfscgwampajyldxhsnl,NC,465832.0,
Hrz10837,U,R,189255.0,2.0,Concord,n,1-965-493-0349,,752.0,1.0,9.0,71.0,Canada,Zgnsrkyxu,Slkooftwzehlkfkyknubeklohldthwqhudvwiqcavfivlpinavyuupuqadlmstmezqc,MA,119885.0,Ralcorp Holdings
jeb10838,M,O,1109218.0,1.0,Salt Lake City,,1-155-049-8081,f,846.0,1.0,,95.0,United States of America,,Rmfctnoljrb,OH,174669.0,Nicor
fkd10839,S,O,3656088.0,0.0,Augusta,,1-452-868-7167,M,558.0,2.0,3.0,47.0,United States of America,ZUVNKO,JILHWPEMQSZTQILOOWNDANYER,MD,156656.0,Bed Bath & Beyond
Res10840,M,O,473417.0,5.0,Toledo,,1-574-507-3746,M,850.0,2.0,9.0,,United States of America,bjizlitmqq,Ehtuxyfkwdjhpvrcbsnqqkbmnigilibvfuoxsytqqmbxdmzlx,IN,357920.0,HNI
REC10841,M,O,3434751.0,0.0,Fort Collins,,1-354-477-6595,,323.0,1.0,3.0,76.0,Canada,Cisbrxwvbff,IEDLDQPXTVKRJVONJTAVTXXMIKLQUXJGWQCCANPSSCNJONNHROEBG,HI,359633.0,Lowe's
