AgencyID,Employer,NumberChildren,CreditRating,NumberCars,AddressLine2,PostalCode,Gender,NumberCreditCards,FirstName,Income,Phone,AddressLine1,MiddleInitial,City,LastName,State,Country
Yen7065,Winn-Dixie Stores,1.0,672.0,0.0,Kwvgmgieqjrddqyakrkhkasjbh,Chpewpxcn,,5.0,uimiwtxtprxqgjgomvodgeurmpitgm,441130.0,1-360-652-8415,Qaiqagrbltlyrmysqyckhjlgxeruzqpjxostvoezs,,Shreveport,Yenqhpvwjqdavy,NM,United States of America
Xap7066,Marathon Oil,1.0,699.0,2.0,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,Jqznzouzibs,F,,dcbfugnglzaertmbokqio,25413.0,1-081-319-3067,FDDZJLWQWNFLPCGZFZHOKWULHAEBMZUIMXHIVBTQRDISPDAYAFZKUCKFNYWRNUVMGJUKMGMDJOQX,w,Victoria,Xapjxceduzpklcodumbvnl,NJ,United States of America
Gno7067,Charles Schwab,1.0,430.0,2.0,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,Ugdfogmaz,,5.0,EEPYPYRLTLYPIBE,464533.0,1-756-887-1069,Tdtjahbmpmeaytlgxqblggrncnmttuheztuaj,,Indianapolis,Gnobzokflqsjqqgcawnsel,Saskatchewan,United States of America
Ngv7068,Country Financial Services,4.0,343.0,1.0,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,Qwallozjzfl,M,5.0,kconyemepudbamkpazxvxkgtpneop,465614.0,1-823-049-3513,Slfzarexmtalgfnaluhdqrbpwshfrqkfapcrxibqxohkdghbtbahegjjeoosbezayrqnkvfzgrxn,,Pueblo,Ngvnswvxwdukzmpmhrrjmjphquap,Newfoundland,United States of America
STM7069,Total System Services,1.0,699.0,2.0,,Xsocd,F,4.0,Lcbbedcgienkqtmalomr,397212.0,1-581-554-6067,Sqtbxvmlxhvonfuzae,s,Spokane,STMTERAFFSRIWXEACQQFCACNEVUA,New Brunswick,United States of America
ACA7070,News Corp.,2.0,759.0,3.0,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,Zdhzoqj,,,Jicnngxxqnj,27644.0,1-005-203-0981,Snumxljiugarlkthgojtyasxfmuudnkmwdosxxadiolkvrkmwippqtnqbhuijn,z,Dallas,ACAZFOLLRCPXBXYRLQDLWQHXMAWFJ,NV,United States of America
BIH7071,Valmont Industries,0.0,505.0,3.0,vuekrcdmkpthiwxnqejtio,GQJXHETQKCOO,m,5.0,Pljfhvgjovrabbwywdg,146147.0,1-324-002-2667,Ucxcdqogqccrfdswbdhfezkvbcujsdkcoviaclrvxbvxnfxjqsmif,,Bismarck,BIHILNPK,MD,
SQM7072,Cracker Barrel Old Country,4.0,401.0,5.0,NSIWICFGIDPPLTNGFOYPAPHAJ,tplnfrjwembc,f,0.0,Kgenablstfqibaxniv,319336.0,1-657-434-1753,lmcpebogssjridatf,L,Lakewood,SQMDJQXCRWNQGWTADPBUEJCY,AZ,United States of America
uir7073,Superior Energy Services,3.0,808.0,0.0,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,WOPEPJ,M,7.0,Ypqhdnxjcllcxykxiex,428392.0,1-103-556-4604,wkkkgzdexilemmeacvzmdvlnjplghoighrjdmidegdvgcnbdbhc,i,Fresno,uirpeewvbzrjar,OR,United States of America
Hwd7074,Western Digital,5.0,758.0,3.0,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,Lukfodyjqn,f,1.0,YODPJXCZIQKXSZRANOYZ,419686.0,1-830-562-6902,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,,Dayton,Hwdfbdnlwujjalty,DC,United States of America
boj7075,Occidental Petroleum,2.0,419.0,4.0,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,TDFYEWBYK,,8.0,Birdabridnwb,148054.0,1-005-270-8609,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,P,Fargo,bojyxwonfxxckzgjdzdfvti,AL,United States of America
PDY7076,Ferrellgas Partners,4.0,680.0,0.0,Phxvpydtukaqzqybpyetloip,wdzfjcni,,9.0,QQWKEHDAXDZTIOAKRAWWXEQXXTN,295596.0,1-456-027-2467,Sfwukond,s,Miami,PDYDTSFBJLCSJWGEXXZXWN,HI,United States of America
ebr7077,Burlington Coat Factory,5.0,818.0,4.0,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,VARHIV,M,0.0,JNXVXS,47290.0,1-176-487-0497,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,,Allentown,ebryay,RI,United States of America
DAN7078,Raytheon,4.0,449.0,1.0,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,DDUGVLTYOLQX,,3.0,ftprwmukyebwgjkpnzytpq,173716.0,1-699-878-9354,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,,Warren,DANANERBVDELMLRHGXVKXRWDOW,OH,United States of America
ntu7079,Ross Stores,5.0,759.0,1.0,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,,M,1.0,SVEFGTRPCE,496916.0,1-766-479-1338,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,o,Akron,ntuopmmuuzycabxpeezselg,AL,Canada
THP7080,MGM Mirage,2.0,557.0,4.0,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,Xxjxakugvvnj,,5.0,Uojyesnafgdhl,212001.0,1-200-056-0056,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,,Cheyenne,THPJHHIYCHPBH,AK,United States of America
ixp7081,Western Digital,5.0,525.0,5.0,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,Yacotczko,,5.0,Zpcycrjttpfwfepvdsixwput,364069.0,1-456-849-5009,Lthgseijarxomqxytzerixbjsjmaozdmpxbecfsy,,Tulsa,ixpecaesbpcmsqacbmohgkw,SD,
Zex7082,Penn National Gaming,,566.0,2.0,xmkfiwlochirqcftonbhcwgu,Zmlifbi,,10.0,swbch,358971.0,1-202-293-8893,SYEEBQJLTFSEEVAISMESJFIOXL,,Glendale,Zextfppyxfstpkmtdsq,NV,Canada
qgq7083,TJX,5.0,414.0,0.0,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,Wocwcy,F,10.0,nteepsbr,27457.0,1-485-762-8637,Xuwpnnhwxuzhfakxkmeobaatwvvgtzrouvnlkkwjputaakkydcthehituujxflxhgwvejcsnwwx,,Boston,qgqtrpwhnntii,OK,United States of America
mgg7084,Liz Claiborne,5.0,322.0,2.0,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,EUMQCUXNSO,,10.0,Luqblik,118832.0,1-182-553-9995,aiqxcgxzabcczgudnhnnsgpblcthiovhqyxwvhypurbmmyfwbnlmfksnglhyvozojeqiksuc,a,Bellevue,mggixyamchxsqzeufpavbmnrmvdnwz,AK,United States of America
OSD7085,Mutual of America Life,2.0,361.0,5.0,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,Rxehcgtmvbst,,5.0,esrvgshhyi,81380.0,1-155-087-3738,UXNSHAZTLDZIZHPRLBOGLIBHPYEDHWVSYBHOUCRIXTRZMHKRCPF,I,Sydney,OSDMABXTS,NH,Canada
Xcm7086,Rockwell Automation,2.0,428.0,0.0,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq,Mqaeexxaem,F,7.0,Wcscrrvimgpznttfydpxwdgg,326197.0,1-038-140-9008,hgkyknzfqq,j,Huntsville,Xcmnnrcnucjidvqlpvcaiw,NH,United States of America
BSA7087,Public Storage,1.0,627.0,4.0,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr,jqtfjfgujsy,,6.0,jbulozmzj,307411.0,1-045-965-8848,Fregqeoqgj,y,Vancouver,BSATW,ID,Canada
Psz7088,Itron,0.0,,5.0,Ovvkjealti,rbvkc,,2.0,ppaptlktrpthxmqznbnfdnsz,8751.0,1-600-303-1321,Nhqdrjnzmtnxjbuuiruxynpvtfkpwqwthninozeezsguvfeeirpmmxuchsdsqj,,Jersey City,Pszynivgfzmpxfytdudbk,KY,
FHF7089,U.S. Bancorp,,678.0,1.0,Bqbcyahhvdazstcigoigvjfbyphzdpwi,Favfezltxsz,,10.0,Ujcgrmbatkpxchwadqq,384999.0,1-460-992-6183,YRAOUSPKLPNLPJVFB,,Fort Lauderdale,FHFGTLRPDNB,TN,United States of America
Fck7090,Air Products & Chemicals,0.0,519.0,3.0,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb,XBAYCAEEBH,,0.0,xbjmjobnwih,370318.0,1-352-439-4445,Qngtjmpgail,O,Waterbury,Fckwmwfnzmdxfernaefgfibzn,Prince Edward Island,United States of America
ZQV7091,Big Lots,5.0,623.0,4.0,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp,fzdtvud,,2.0,Wjrlcecdpgdknnh,114664.0,1-909-140-8581,zpgrlpnrsbhqmwprildneerzxdyversmtqnjpxzguepngbmrus,,Fort Lauderdale,ZQVNZLJCOYOS,IA,United States of America
Smf7092,McKesson,5.0,451.0,4.0,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif,axqgbhexn,,7.0,Brqyc,433053.0,1-821-480-8029,Zbiydxxbalmopfefmqomsalcuatxndvxdhqeztsoejkvfrehqbrpvkvlqoa,r,Des Moines,Smfgawlkcsjvjhsfgy,Alberta,United States of America
vpo7093,ConocoPhillips,4.0,703.0,5.0,Ivcmifbgqefs,wfhrmoym,,10.0,Pnbcdkiross,92995.0,1-293-023-5397,BWAOXLAUORYKADTQKZPHTKVXSRYSPRKBOIVXVCEVXPNNVJUHVHGTIBRNVOMWGBFHEE,,Wichita,vpoycendzdnpaijtmulqtigtcupg,FL,United States of America
Anm7094,ENSCO International,2.0,403.0,,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,qhsjkuamnkpc,,7.0,bxdtqvwozsblqalqgsoncyiyhk,283399.0,1-086-938-3505,Xgpnrhuqtvsqzwbsyqqclzpgcx,,New Orleans,Anmyhdbn,VA,United States of America
Pda7095,Discover Financial Services,5.0,,3.0,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,XUUJCUGDIQ,F,2.0,Egkdytypmxbgwrmo,305663.0,1-161-868-5269,Kecsliosjbdjohafsrvxyqpvyvzzwhoc,,Quebec,Pdabldxeueejhihxevnatxoohew,CA,
GDO7096,Fluor,1.0,610.0,3.0,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,BPNRLFMF,m,0.0,gnlzpfzbrymufkfllobkixgzk,144091.0,,Yixuqhtbhgezkqmksggpfhnivdjigginvexnltjmyeokfamorjms,X,Lowell,GDOXFIPNCTQWNVNVMHXZQ,Saskatchewan,United States of America
ytz7097,Alexander & Baldwin,0.0,786.0,5.0,fhcngxobdqsj,BQZONAZAOKP,,8.0,PELECDKVTPPF,38459.0,1-469-071-0687,Cvaekgvrszfwjflsgsjjvmwlvpevhlzxoldqxpfingl,F,Fort Collins,ytzmhpzswalxqedmvcw,IA,Canada
Fry7098,Questar,5.0,835.0,5.0,Vpwgcnjoumdzkgkeajgsjxbwdnul,RUYQVBDFIDAS,m,7.0,Vmgcotcvtjrxskcqhedwoe,41352.0,1-676-163-5927,DGLGLUBOTFOWSSEZPZLOQHFBGKUVIXQNBTPZSPKJJHEJHKPCEKASYQCEQCPJZWXSXRPCJH,,Irvine,Fryextbsyhfhrktfq,HI,
SZO7099,Cytec Industries,4.0,732.0,3.0,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,Omnaps,,3.0,rwiodkmfnujosrdkegnqdgmaeoqr,246718.0,1-601-791-3606,Qfwstbgsbmodfmyuyptrnsvxijfrgtrahaveonyyezjdcgaohhxxr,,Idaho Falls,SZOHJLQXENYVBXCKWMM,VT,United States of America
sla7100,Host Hotels & Resorts,,370.0,3.0,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,,,5.0,BAIRZRNWDLPRBYBNWN,200939.0,1-650-139-0947,Xvnlemnfstjpgmtgznftjdlellxwunxelweclithugldunxmcqkbhkspp,,Philadelphia,slamjkocfpqlmoo,SC,United States of America
Qvv7101,Home Depot,2.0,692.0,2.0,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,gzrbkxzbg,,8.0,KXCYDSVRXOEVF,98866.0,1-740-349-9469,Dheropaxtslwikwmnqihlvbuiqwvzjivctyjfvlmgprmnz,,Toronto,Qvvyrbtkxrnsvmdfifzn,WY,United States of America
Brc7102,Buildings Materials Corp.,2.0,487.0,2.0,ejzpxzvffnxgfhwmwypakpvwwweigw,Ruspsfnwwuvu,f,7.0,WATBIBQSRTQZQCGMKZJ,133005.0,1-996-797-4457,UESPLEQCDINVOOWMLOAYMEHKKACPTNEWQNSTJFUCHQKSWOKTUHRWEPJRCZXINQQZVHHMONDYXBX,,Nashua,Brcpuwlnyijuktrtcvs,NC,United States of America
Khv7103,Pioneer Natural Resources,4.0,792.0,1.0,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Qggstbm,,10.0,Upmznivkdsi,301309.0,1-096-922-8359,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,,Boston,Khvckslwtpqgbuos,FL,
ooa7104,Consol Energy,4.0,716.0,2.0,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,Xyukylgtl,F,6.0,Laiiriyrqywuczspidgrqkbosms,48651.0,1-604-171-4080,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,Z,Moreno Valley,ooaismakasvrivqvbswglzxv,TN,United States of America
mzu7105,Huntington Bancshares,2.0,674.0,5.0,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,adicknxnb,,5.0,NGVATCJRXKZVNJOUYZPK,169346.0,1-793-962-8096,RONONOVSUZUITVNSEFNJFP,,Hartford,mzumbnr,MA,United States of America
Tpr7106,Levi Strauss,1.0,842.0,3.0,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Rrkpqkpmedio,F,3.0,Yzzcwkjqnlzz,255822.0,1-875-456-1979,qvugssuchmfxonrhyqyjhsgpky,,Arlington,Tprizxkpear,Saskatchewan,United States of America
JMC7107,Best Buy,2.0,384.0,1.0,FSINLUZAAKKGCOOJNZKQ,Cosnoypyfgd,,,wzbaogabhvyanb,374732.0,1-694-031-5319,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,,Flint,JMCRJRDZITBPDGKXHIIANKDZFJX,MA,Canada
Aid7108,El Paso,5.0,312.0,2.0,Iqigy,napdf,,0.0,aokoqztvifkblg,232411.0,1-034-194-7879,HSFGFFVMUAFJOGIWXPDGTM,s,Lafayette,Aidgbiiwxpmkrrrlhud,KY,Canada
Xqc7109,Realogy,1.0,629.0,1.0,,Vmuijybttzew,,,Gcykduswupghdkrflkthbnmstr,,1-955-228-7522,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,,Fontana,Xqcenvsmfkknklsrqdrjsblaz,IL,United States of America
Cdy7110,Hertz Global Holdings,5.0,758.0,2.0,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Khlsfwolr,F,8.0,NXKTZVHFQKXJCMGEWLPHFKQSQJLCFC,68789.0,1-828-172-6908,,,Hampton,Cdygtttgzmrbsrhuxexinadikog,Prince Edward Island,United States of America
ylg7111,Kellogg,,426.0,0.0,Xdssawpaqeu,YGFFQGSPL,F,9.0,Ivfjjeuesmidkxxwybdxsnusjaiz,,1-067-218-0073,Edcdpknacruphdvbpalsjmlvyctibyzikffa,,Windsor,ylgmtomfcqrrowfzreztbwlcuml,VA,United States of America
Sjs7112,Paychex,5.0,370.0,2.0,Nkypbugtvupqslrep,Uvktsuq,F,9.0,JMDNIOBWYWAYECVQAXHDTCNBTAPL,403010.0,1-594-493-5858,GAYOVETOHFBWSZX,g,Vallejo,Sjsbtv,SC,
esf7113,MetLife,3.0,398.0,2.0,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,XCNLJVYDRZDJ,,5.0,Oaeijpqkxqlfjidkupojas,210252.0,1-845-569-3987,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,,Wilmington,esfkrukidx,WV,United States of America
Mae7114,,1.0,369.0,0.0,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,Bekrkblhve,m,6.0,stnvzuwhsbdglcinxen,288558.0,1-466-719-3195,Jgmenggck,J,Buffalo,Maeudccjpgbklwuli,IN,United States of America
Qyc7115,National Fuel Gas,3.0,591.0,0.0,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,Kpawbxaro,,8.0,Rmynnciyllb,49112.0,1-921-022-1397,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,k,Waterbury,Qycrtjksj,MS,United States of America
Kij7116,Service Enterprise Group,0.0,434.0,4.0,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,Xprzpz,m,1.0,Tevxfffrqakfbopdpnyrcvkrmsdy,344179.0,1-370-048-0383,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,,Anaheim,Kijqnytjvw,MT,United States of America
Lkj7117,Lincoln National,4.0,586.0,3.0,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,Dpgzcihl,,8.0,swjswvhrn,240648.0,1-443-721-3830,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,,Yellow Knife,Lkjegdjjtzinroxzehrqlccschces,WI,United States of America
Wfq7118,Thermo Fisher Scientific,0.0,703.0,3.0,Gxsulclxthuxjyk,Echigq,m,1.0,YFOYXULWLRIOJHRLXNHHFVCXVK,287434.0,1-934-671-2333,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,,Halifax,Wfqdqwgdfplrwfioatzlqfckkmfr,OR,Canada
Wtz7119,Kraft Foods,3.0,513.0,1.0,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,FOTCFQ,M,6.0,Dbvnxdezyfsclelcljcgci,108495.0,1-755-351-2246,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,,Nashville,Wtzzeqevnupzfjwisexjbncdijsl,MT,Canada
Kiz7120,Cinemark Holdings,1.0,705.0,0.0,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Ospbxhvij,m,1.0,Rwmgwmcmmwxeywdkanco,498148.0,1-244-822-5596,paimaiamezswmgxmnpiogrgdaawc,j,Miami,Kizwkbwttbikwaycqalkvsn,RI,Canada
Iax7121,Retail Ventures,5.0,535.0,1.0,Bshrgcohdsthxtcrrajedcghwu,Rhttns,,3.0,Qvmkfnfcgabg,100621.0,1-106-001-0418,,,Chandler,Iaxvjct,CT,United States of America
Nhp7122,Allstate,1.0,624.0,3.0,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Lwrphhcggki,m,5.0,Vpmviuvpavhtntm,286329.0,1-536-435-8082,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,a,Windsor,Nhpkhwkpnvabfqxamgkh,MT,Canada
Nrx7123,Honeywell International,4.0,436.0,4.0,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,Lyjzgg,,7.0,Xrwltlpfhndssdhkudvjxdaxxqysw,277176.0,1-079-974-2645,HFEEVEDISIXEHKJ,,Sandy,Nrxxizwur,NH,United States of America
sth7124,Seaboard,3.0,482.0,2.0,fshjlazuukqam,igmmeq,,7.0,ZYTSUXKTIPRCXRCVKORM,228698.0,1-638-013-5326,ptawmykzgoqoeyycoyadpdegvallicvrvymso,,Berkeley,sthapdgqafgflscgunutepgmh,CT,United States of America
Hbu7125,Automatic Data Processing,,811.0,5.0,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Urfbyhtcvuff,,8.0,SLIHNYDOYRAAFYWBZIPZHYYYJDANS,292591.0,1-551-009-0195,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,B,Fort Smith,Hbusrmnjxjq,UT,Canada
wrk7126,Questar,0.0,481.0,2.0,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,pjmnpsfr,F,9.0,Mhmthqzexjdlubaos,173532.0,1-182-603-8240,WVRMSWMQGPWIEXDONOGINDZCFEDS,,Manchester,wrkmhk,OH,Canada
kym7127,Berkshire Hathaway,0.0,344.0,3.0,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,LRXVLS,,10.0,LQONGGJNMOCLLTWFKGMFN,131498.0,1-413-756-6810,,o,Erie,kymruwrz,AK,United States of America
CAL7128,AbitibiBowater,1.0,712.0,5.0,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,crjqrxok,f,10.0,Rgcuhygjdg,,,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,E,Portland,CALCUPIWUYLFBRSAJXXDXEPB,AZ,United States of America
cag7129,Deere,0.0,420.0,5.0,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,tehkgwpkihbl,M,8.0,Baajiptygjnrgxpxhgnnbbh,248307.0,1-597-869-2211,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,o,Colorado Springs,cagicdvtswkchupecwdnyrygtzrou,Saskatchewan,United States of America
heh7130,Pepco Holdings,5.0,491.0,,CYEDXQOYDQDRWGAK,LGLJBXLL,,0.0,Ulgcnbfqjcpp,135659.0,1-522-656-1159,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,q,Torrance,hehwwwtceerrwijpvfbeiwi,DC,Canada
Snq7131,Masco,5.0,811.0,5.0,,Lkextqz,t,7.0,Rngrdgeivqpvldnb,308379.0,1-942-992-7331,Tnznzia,,Colorado Springs,Snqdoeegvk,AR,United States of America
MXI7132,Retail Ventures,1.0,761.0,4.0,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,Wtfnktjxx,m,0.0,Jeaqowpymbqflpoeiobjd,385981.0,1-491-985-0622,,,Newark,MXIWHJU,GA,United States of America
Kmf7133,Campbell Soup,2.0,831.0,0.0,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,Rjtplh,m,4.0,Trltoviorsccy,341276.0,,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,,Casper,Kmfgrtxjtuno,MS,United States of America
kgl7134,Rockwood Holdings,0.0,592.0,5.0,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,xbiobvonidn,f,10.0,Ccajenlgbkr,474055.0,1-310-470-5516,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,,Hampton,kglyfadkflccddedkagthtnfek,WI,Canada
Qci7135,Owens Corning,,606.0,5.0,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,Nwycemvrjlg,M,5.0,OWPZIHSWZFNGBGKYUZVSBUSHT,7417.0,1-950-803-7308,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,,Halifax,Qcibhmiwwzjfjydyujbwygym,CT,United States of America
ALH7136,Levi Strauss,1.0,828.0,5.0,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,Vegztvzhpa,,10.0,Zhceofkyqcgadhhki,324529.0,1-265-046-9753,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,A,Amarillo,ALHVAATSLJCOINOJHXJU,ME,United States of America
Xma7137,West,4.0,613.0,1.0,,VDODZGJZYSL,F,,cdosfugeojrvgjknzsfvdiukcdsa,252039.0,1-347-816-5880,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,,Salem,Xmagpnzobqzeevudomrhwzvvsqtm,OR,United States of America
Aci7138,Mylan,1.0,357.0,5.0,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,,M,4.0,Nfqxrtnlbdnuabeo,146750.0,1-803-647-4409,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,A,Hay River,Acirqmrdvepmbhbmkmjamxez,SC,
Llw7139,Navistar International,5.0,775.0,4.0,Skteupcecqrvnjklkqbzidkvzyodqg,Bsorzaowujgr,,6.0,Kwdxxiujtmsqtvocoejuidwcwayyl,21329.0,1-380-699-5029,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,,Lexington,Llwpg,AR,United States of America
Sdh7140,Nvidia,4.0,705.0,0.0,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,Fvhlpe,f,4.0,Wpncchklgrtfkwvw,16793.0,1-135-385-7218,XQOTECVSAGCLCLAZRVVXUX,d,Lancaster,Sdhqqgqldrdmctpolvzkswwagundgd,MS,United States of America
KLJ7141,Airtran Holdings,0.0,580.0,5.0,,Dpdbmu,,2.0,AVUAHQLNSDU,286241.0,1-194-859-0732,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,,Toronto,KLJFULKQXCCCSTVDVDD,MA,United States of America
TPB7142,Cardinal Health,,659.0,0.0,Xshungabyhtqysghwmdoaqymz,oywnvytko,,8.0,Lqevmwlbkt,261865.0,1-378-915-7843,UWCAJAKRYMIVFHDZUFYLJCTOZOOQBKIZCEZOCIDHDKUMGKKH,B,Thousand Oaks,TPBIWCKSLOQJLYHLXJHZNF,CT,Canada
Dvj7143,Target,0.0,469.0,3.0,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,Oogchlyarhw,,5.0,jxthssideehil,16487.0,1-568-958-0086,Xevidmupvphjvdwkzhzvbfgxumakyedzdnoqthadwlilhzufzoizagbvig,,Halifax,Dvjvuzvnffwqxlptgilaefqdzmqj,Saskatchewan,United States of America
