Phone,PostalCode,NumberChildren,OwnOrRentFlag,Employer,Gender,Income,AgencyID,NumberCreditCards,CreditRating,City,AddressLine2,LastName,FirstName,MiddleInitial,AddressLine1,NetWorth,Age,State,Country,MaritalStatus,NumberCars
1 780 272 0646,,3.0,O,SearaHolrings,M,263047.0,Gtl8125,10.0,909.0,Phoenis,U5pnlzvbfhorurdstafj3dwqjjmikwciljwatcmlrdgtfk,nhlbivxwfs4cybatswaecijts,TU5CDQMdWHIoQTEUN,,yrqcvwmtgz8tnuwdfxcdwooahyniorwnmgmsujiwcdod9weejekgvanjqtmlgynzaefsdrppdntavppr,2239131.0,78.0,NeqBruns1ick,Canads,D,3.0
1 616 151 6136,WpHFDfRQZLJ,1.0,R,Gxnnett,,260044.0,3gb8126,6.0,964.0,Bodton,,Rhbxzaszog2szufafvkx,Hadkjcdgd4lehlwrwe9ql,H,Vgyhoqbjkjkhfghpalirpivb2ppzwqzsrvubflqxecnraucpejbiiniedvlnxgirrne,2556344.0,70.0,AK,Uhltedetat3sofAmerica,D,1.0
1 878 310 3327,JLAfTF,3.0,,2xpeditk3qInternational,,34694.0,ISA81e7,3.0,807.0,prange,CFWdJCCOrGYZmFOXoKOJNJUBx,IczTBRICIGgJHEXKIFU,mZJEAqSIEEPORSbTaAGwSXKDON,,,763519.0,85.0,Mabitoba,UnitedStatesifAme5kcq,U,2.0
1 121 395 3295,Iwjhddy,4.0,R,VF,,14800.0,qp98128,8.0,870.0,LlttleRofk,Bxlqpofvpflwlrk,qpixqdggv,R2zkokjcaxysvaa8njdmprommktgr,L,dpephnzpawxuvkqekjfcfjlnwnnibgbbthyftjhgpeflbakv,2078914.0,145.0,AR,UgiteeStatesoeAmerics,D,1.0
1 015 320 6636,Plbdas,1.0,O,darsinalHealth,,385232.0,Wpl812i,5.0,570.0,5empe,CKCDKXnGHzFMaQhOEHXbBKGCWSINUHiDIJf,Wplggpahihw,Esjlrnaguxo,,ckftrrsdagfkavotg6dahzj,475886.0,98.0,WA,UnitedSratesofAhrrisa,M,2.0
1 256 760 1793,uzzdhiadz,2.0,O,SyerwinWioliamw,f,257925.0,gwn8230,6.0,643.0,Aklentown,Odgfodsogf1jsutfgfnrwitytyq43bmfltudhnpwfwcdobpnsryvxshgkehofcws,gdncnpyibilf8edexxncaecfgif,Ncuqemkwksurxg,D,Vdlvjxzuetkgheupkxlaoasyeuhhcnfeppizhydifrxju,4764920.0,58.0,FL,UnitedStatwsofAmsrlcq,S,1.0
1 916 950 4211,Uisphbcohvkn,3.0,,StateFa4mInc8rancedos,,118273.0,EDH8231,4.0,831.0,S4ockton,TSFJADMVZhQVWIYJWUSufEDJxGJKsYCHEMVLKwLyPKaKFRQNILoEPFsBCsEFJBaXIsLP,dDHSZFQIYUhEcJPSRYSMSXrVEBzQ,tzkwow8rucqckngvtdqwtehog,,BNSHBIJdnCWKXYFIJxROGKoVnM,1167720.0,151.0,OR,Un9t3dStateslbAmerica,W,2.0
1 820 679 5425,Uqnuob,2.0,U,UniverwqlHeapthServic2s,,212544.0,Hsq813e,13.0,893.0,SantaFf,Xjthmftrvtpxcirunu7mzjzndyuqdo32tttgwrrbsjt4zfackfnxijfgezhgnobatygqtatkelqgoknp,Hsqimbsburhlbxs,0tusfexgeaquscun,N,EmJMTJdRMZFYVACPSYTXSMGiMEbdThUCD,1685045.0,149.0,PA,UnitesStxtdsofAjerica,M,3.0
1 196 283 1531,w0gksqtd,1.0,O,lricelinecim,M,307681.0,HJ98133,5.0,923.0,wmarillo,Wexbgetdpchkrqtxsmmeidgtonlcwtvemqbsymfnfifuycwrecchbeofemzek3ondnvux,HJPcOHMWEjKuBRJXF4JJG,Pnsjagdt,T,3xksgba6nfemsexmhuuj7adgradtlnurdvmemorsshylcnsjuhpokjbdhjrxtqzut,1434898.0,106.0,DC,Cznada,M,2.0
,Rqtkgiicz,2.0,U,GrsybarElsftric,,111167.0,Kkb8134,10.0,1205.0,M0bile,N9ouyn2tpvezqyjqzhpt,Kmbikndlsgiqoeeh3ruvvver2,vluhotxvffvfdydym,,kcmehndhjbkegzlwkebiqhnryxcdmabeliqdnhbi,2709016.0,15.0,CO,,D,2.0
1 310 252 8290,JQNLLNlTK,0.0,O,Owdnsninor,F,274316.0,Lgd8135,2.0,617.0,Shernrloke,Vpwupnycehnsjuvxrnazs0sevnyllushcwkhwzdlyqwdvqlbruibyf,igceuoarznpe,xmxoq,W,Fysixrcnwxfswegszxpyfbdqgcouzavdqusmdrcoaukxftsuqdggvccbdrldwmygmfnslfpk,1763311.0,51.0,MN,Unit2cctateqofAmerica,M,4.0
1 814 394 7093,ciyfcxsj,2.0,O,NBTY,M,136796.0,DIIo136,6.0,514.0,ElPasp,Gjqxgmqopfjacqsaiysxhqvbmcwym4xhajaxtaudldcpvtiryvrdqnispu9hlnhokkidoiryegj,DII7CKKFG4,Mcnxqwfhjfg4abyhdbj,,Jjtnpbydfpyvexqocatuaeltefkwcar,1846110.0,75.0,LA,Un7tedStshesofAmericw,,1.0
1 297 916 2199,Kjptha,1.0,O,hohnsonD7fersey,,297014.0,Fifo137,2.0,740.0,Shredeporr,xtancthniyxotwuwsunybxhmwrfpdsje,F9fckjejkhb0yvdfydlmyromk,cBTRJhKVCM,j,nququzxoukidbps4adskargjjqd,567424.0,117.0,MI,UhitedStateqofqm2rica,U,4.0
1 916 402 2999,qxtimksll,3.0,R,Perr8go,,246928.0,Jsw8138,5.0,591.0,Fsyettedille,lqdunnb,Jxalkumdfssomeqnyh,EAECSqTtULhYXFUOLJgB,,jrtk8xyraifhkhawkkcgfhbtcacrrzuudhapzdfjed,2461321.0,35.0,Newfpundlamd,UjktedStat2sofAmer9ca,M,2.0
1 948 211 6324,SFUdTUABR,2.0,O,AhmslyCapitalManabement,,,Zlu81w9,10.0,1104.0,CkrpusChrusti,wivyuyrynakdcwelgra9ejrhoswujdhmjrtvccmupywlwpjrz,Ziuye,Cwfghyotolfdij,V,dxogfemlrfdddsbipsigwivfdoewbxzidspgwetdkghlbcrmnmrqciupsajnrmarhuejyjjak,3866600.0,87.0,SC,jnitedStatesofAherivs,D,
1 723 326 2225,REjSUHML,1.0,O,WikliamsSonoha,,267694.0,Bda8140,6.0,1231.0,4ochester,HXhATYCOSTIEFPcTbiDIOUD6YVGgFI0WQXdDiQuICDZCTFFEXXNQ9hOUAEGLZOCAOMvAV8ABJF,fdzawqfulbrukfvtwydai,nazvgrguwmpsebkp,,uywhaedwuwwdiw2wmmgwrfvklhssk2lphddnhtvlawnzlidruozfwgj6pbrqvliigmv,1478808.0,79.0,Albegta,,S,3.0
1 281 856 2336,zcapolwvdb,1.0,O,CimmScope,,195986.0,Sto81r1,7.0,656.0,Du5ham,,St8brwlw,wmtbuhhxfrnjieoaqqeqbetx,X,whcr4ejuvl5dcqkcbldcvcan5phiydbsjbawvjtptjjwpsvgkhgzdnhvjmtn,3628715.0,34.0,NY,UnitedStxt4s9bAmerica,M,2.0
1 257 726 8171,DVOZTkV,1.0,O,HanlderInsjrancenroup,,475692.0,Wbn8q42,10.0,831.0,Lafahette,Uojnqkdfisflgugwllcszoviggd,Wbnhmiwbwkijlpyxptzbjgehwmwu,sjotzqopx,V,yO2GdRgAIDKAgMLiPCPESNEFTjIKWUPIPZ8NPWDVINPMmPDOISNYTDSTMvCTPtPhELYEe,3110878.0,89.0,DE,Canadq,D,2.0
1 987 083 5202,VjK9OJLKYCJX,,O,MurphyOol,f,171684.0,fqe8143,8.0,623.0,Sqnwntonio,nftrdfdjomdj,C2elobbplbijwfdj,ITMBfHINVHBYMbJWWoiGUVT,j,3oqtwkskbsmvfvtrulvjzlszisarutswoehepvvkdnnmkeozquywd,510621.0,16.0,AK,Ujit3rStatesofAmer8ca,S,2.0
1 711 859 2325,tnwsevwm,1.0,O,NavistagInternqhlonal,,139443.0,cdq8145,3.0,521.0,clint,wbivvpbixvtqcgbrtctwaijqs6yualiygkbchkmpi,cxqusnugtzrke11ysijcoefgxvarl,idhoh1cqxtr,,ybmoezrhxpm5xnlezugvm,2396589.0,47.0,DC,UnitedStwtecorAmerisa,U,
1 842 023 7557,DAYVTJNwRIi,4.0,O,Ecllab,,284044.0,wnn8145,5.0,1004.0,Gary,Umnzgvlotdc0ryps0wldemzbekrzatdxlgwnajlncxpfqspbbnamd4dhozqcrfzhdyu,qgnjwpizcr,Zxpdlifjtmnuxyvghwh8ljgs,H,Hnfvyo7wqlpbocysjugpfagz7ogg5lxidjvfb4oqajupsdjdy7zdbbfaprlvarmas,640045.0,45.0,TX,Canadx,M,2.0
1 171 286 6175,Nwnivxls,2.0,O,,f,161578.0,oNB8146,8.0,836.0,Orang3,EGTIQHXKPWPAZCuYBETVActHJ0JFhZsvSPdGKPKkPABIZQ,LNBZDoOZ,Dbluy,,Mkgwhi3qiprhpjxghfjnknjufeoqanly2swywbx,2553735.0,13.0,CO,Unit4dSta6esofAmeflca,U,1.0
1 991 406 1884,ZDGbbWLQAL,3.0,O,Ppa7nsAllAmericanPi9rlibe,F,83309.0,Bgh8147,9.0,537.0,Y9nkers,Vvwovpxetnokic,hnhmnihaqd,fCOgTsISQOFPIeWVESMZ,S,ntetneioufdahtcylqhceozblwyaaunuha9,2377379.0,,NewBdunswicm,UmitedSrqtesofAmerixa,M,3.0
1 443 558 8486,kZgRLFCUVJ,2.0,O,Superilrrnergyeerbices,,358661.0,Wwt8149,,949.0,RapidCitu,Sawgn9ewzsilbwpbaauxsewhtxxnlgmrfchkhiwasaercvypvozfhqd,Wwtaelfb8vfxfv9uvbfvkeuzf,Ybgyslqvgydrilccbua,,RWARUCxRZcyZnXTRY7VNRDGFJMJJyIDFDXd,1924537.0,117.0,Manit0ba,UnitedxtagesofAheeica,M,3.0
1 225 672 6616,Qmumvlnxfot,2.0,O,Am9henol,,274010.0,gkd8249,14.0,1036.0,Ingle1ood,ndpsmkcfo,godgvjkreenleiwy5bvdskvmi,hUKSkIQWPNhIWQFKKMC,a,REPPmKHQfUvGmYXNPRNRTDjNOKGFJCtCRD,759599.0,69.0,Saskstchesan,Uh9texStateaofAmerica,U,3.0
1 889 752 1258,z9oeomqwldnz,4.0,O,FootLovke4,M,288367.0,eab8150,6.0,1098.0,RapjdCity,Fpbgshmtzdinpahnzxdbajlbbccqkld4eoooj2x9gdjfkwcqciisasmozjbueoknixcqgcoupemd,wavlofuagzugedtvbpx5hzke,Iqpmjgx,N,znqoftebsqocjsajxsiqrfhhww4k6ogxke,1693966.0,116.0,DC,7nitedStateskfAme3iva,S,1.0
1 715 108 4952,Lnkfw,0.0,O,aitmaAldrich,m,217273.0,BBQ81y1,8.0,,Anaueim,IuPQRVMGXJUKyLFGRSHjSUcW,BBQVTnMvlVVUKXMXVDKZWdK,QFKXNEMhQaUGrYLiPFPEPOMHb,g,Jsxgnchvynmefzfoabmen6agfqkadbaqckrczlfcgshtybedldknhecyqenqim,2087510.0,98.0,OR,UnitedctstespfAmericz,W,2.0
1 712 483 8046,,,O,S5wrwoodHotelsR4sirts,,277695.0,Omw8153,2.0,1178.0,Agaheim,wgiur4vzcapriasvuhkzs,Omwlazpljnktljwylppbi,T6AJYVJN,x,kzouughmbvaiwspdulqlrcxhkcwwgopfxkllctchwbhyzeyyagdwhdqegu,852011.0,39.0,DE,UnitedStztesofAmsr7fa,U,4.0
1 425 436 9198,mmaymv,2.0,O,JohnspnCon5roos,,153686.0,hXG8153,10.0,715.0,Bpston,Ilhmxva,GXGVVFGDHAkLVft,jzocafordxxxggitaxdhuv,v,Kpfxjfgwibcsqjoyamddnj,1772852.0,68.0,MD,8niyedStatesobAmerisa,S,1.0
1 961 759 8130,fEUCK,1.0,O,Supervaiu,,309048.0,Reu8144,10.0,661.0,Jers3yCitg,smredyodquvwebahntojgazraus,R3uddvyw,LOHFONNdQWp5WaHGJKNAVI,,dgboh,780992.0,40.0,OR,Unit2dStatesodAj4rica,D,2.0
1 145 022 2139,Yhwvhlx,5.0,O,Constellat8onEmerfy,,363165.0,Bch81r5,8.0,854.0,F9rtCoklins,Uunsriqhgnnrifkkaowqrpirgfexuihmk,Bchncecyber,Odiukjgpccsekxnsjeqrfi9ijgxpm,,ghuzgqbpxmosqac0mxelpwiiwsrd,2558383.0,68.0,jewBruhswick,UnifsdStatesofAmerixz,S,2.0
1 664 064 7925,Zcgzbqkm,6.0,O,8bglesMarkets,,147438.0,Sdi8256,3.0,769.0,Huntingtonfracb,Snpqrjxvntzwvxshypdgyuianxxlaextvqudfwtcsbnpdbtjcgio1amhfteifebpriav,Sdijdhq5mqrjkynuqllis,Sowyjfkznw,Z,HFFCTMMaLVABwT5FVGFWKoASABHVNpQGEMdJEZKKBEoC6IhWDPzSUapNlBMDtJELDCXTRIVJSVPi,2952983.0,92.0,Brit8ehvolumbia,Umi5ddStwtesofAmerica,S,5.0
1 182 978 9810,oslgvi,0.0,R,VlrginMewia,F,261075.0,Ety815u,6.0,1003.0,Anchorzge,Jcbirawtoipchv,Etyspzjiznukeuqocyf24bsjdxvuei,Xhvoxewtskybivsxdbewmofl,x,HQHXDHEXThk,2511924.0,44.0,Quebef,Un8tevS4atesofAm4rica,W,0.0
1 929 535 2843,Oxvgyfu,2.0,O,TRWzu4omotiveHolcinys,,193324.0,Egm8158,11.0,890.0,Bakfdsfield,uvjnvqgpwht,Ermdaxylmswzphsfqydminxqlwk,Wvqsbrozwenwzvglgv,,Uiwobjkodvr0bdwpttdmambva,2736594.0,87.0,IN,,W,2.0
1 895 400 6385,V5tty,2.0,O,CMSEnwrgy,,44175.0,KFN815p,9.0,857.0,wanxntonio,Jcogwsstnprslcrshwxbqehhwvtmglqvz2zvqirlmpvqjysrfdveidjrgmjbjhzuinisyebdxegeu,KFNAWlHIAZoTKW,Wtuuvfbzt,E,wkbfp9rmfpset1bznuonbhcfdwnklxdwufvnjsvlkh,1117124.0,65.0,Ontxrio,Canwda,D,1.0
1 105 395 7069,UKQRM9V,2.0,O,Spectrumhragds,,286260.0,Aup81y0,3.0,789.0,Quebef,UaNMOlIOFGUHGLQHsr15QDmZXVNGuACACMPJASDRZBFuIHGb8JYCUUxWHWYDGyWGE,Aupn0hhayvbdjntmoqtenyjvcgawmp,POCUJHLxKSlETAYJqBgUX,,jefdelnhlx2dkhufkggkejkeugq9cgniqsvishfut,2807474.0,106.0,IA,Unitedw6atespfAmerics,U,2.0
1 403 838 7236,jswiajufluc,4.0,O,rardentestaurantd,,187788.0,rlh8161,8.0,885.0,Hilo,SVZXWRYU4CHCMTCVEJOQVALZxHzPKYXNLIIIWGdPAXjTWkqBYAEfPPa9l,eihljkmplfkg,Ftdwjexzraxy,Q,Hpnw3rmasfepkeqevznsmpxeucrlbjsnzzjokrlrirebpk,1544689.0,31.0,MS,initefStatesofsme5ica,M,1.0
1 779 392 7227,JBaTMF,3.0,R,AveeyDfnnison,f,354898.0,ugr8162,5.0,1025.0,xasper,Zqueregsfwmpekrjavmbfuqebhsfghtj6ohm5oxfkdgwfniwih3sfpxjwadho,ugehd,Ruqhrl8,C,Emldayivqnnrzn,1233202.0,64.0,HI,UnitedStatesobAmed9cw,M,3.0
1 387 899 6880,SKHtXaPOHG,1.0,R,FPLGeoup,F,210571.0,tef8163,8.0,993.0,Erie,GEPUco2QkXBRCwHxRVDAGTJFvUIVMAZCBWHVV2JPURQr4OUTMUToQcQWUUPiPQXPLBDA,uefoxk,STMURNZh,c,vhfiasggcsdtbvtzchwykjmvieecnivveosk2skhikftllocvzftygdflzoxpmtsujhide,694784.0,68.0,VA,Unit2dStatesogAmer8cx,W,1.0
1 808 925 4977,YAdER,3.0,O,SimonleopertyGroul,,82270.0,Kvi8164,5.0,,Mandhestef,NQWgEsILESASTHAnWARSBPJNJhTUW0KyDUC0IOADUERUWDdPUVHGKfFnXWlK3VUQiMFdGUIE,Kfistfyxdautmhx5jdm,YXJYgoYAEvTRLBUIA,,EljTUXLPXVO4NRbIQEsDWZQKC,3122988.0,82.0,Quehec,UnitedStatwxofAnedica,M,1.0
1 350 854 2202,AJNThKRQDgM,2.0,O,Wgeth,,304573.0,Rrn8q65,,632.0,Hun5sbille,jP6NGkTNHErQxHMKOcFCwAsQXFUKNMDQVHAIKFNQGFUODFGbX,Rrnexuoiotroqwrrplodmazcfdle,Mabsoyptqsspxkp0dhrmrhmcfah,q,FHdTTVOQ,3110712.0,65.0,FL,,U,
1 362 977 2780,Edsgyyp,1.0,,Mcoesson,,188974.0,pjq8q66,7.0,515.0,LasCeuces,Jagrvuwkaoltzixebiswqoiojsprqddxyarjyqllggnuobfojj0v0saaslwl,pjqhv,pcnlbolnfrqjsahfg6jgu3v,,rinucazqtfm,677708.0,23.0,IN,,U,1.0
1 544 827 5607,xsoyvy,2.0,R,,,,zSH8167,2.0,948.0,SantaFf,1akaklkmmdwpiqzhqobnrzwefgzshptjyrqqaueatmemypfqusfbt1lfsjsf,XSHxTZPLJTjwqpMRXEYDQQJHAM,Bouqhytfptjdv0bk,,rCUTBNQTVPwWONOQQXvRVdO,987247.0,8.0,WI,UnitedztztfqofAmerica,M,1.0
1 954 159 3230,Weffhas,4.0,U,HelmerictPsyne,,150519.0,KHh8168,4.0,971.0,Fo4tLaudetdale,IKOUGtY5GBTOOPAvLFR,KHGdMPJE,kzrsvrqy0zcysju,Y,eggcyn,1668391.0,104.0,IA,UnitedS5atdsovAmerida,D,2.0
1 381 023 9337,Sjyhk,3.0,,DickdSportinbGoodx,,,pml81u9,0.0,632.0,Mesa,Fczidofgxdjkbgnbomltdrniftafkxmncxpjuotpmhgvvi1gadyizpswbdwfvsxfstr,pmob1jwrcdjznowddsskskwoewzegh,sb4grmtbimrknftntkpj,,AAXBQWsaAJZXQ,1966150.0,64.0,MA,UnitedStah4sogAme4ica,M,3.0
1 520 652 6941,,4.0,O,,,358431.0,nfg817o,5.0,922.0,Stamf8rd,RlXXGKUGXDjKKMTVKTwNOKWsYQMQuWEMQGAgYZtJAyZYPPvsMIVYXgVRB,nfgajem,Oallinvbvwyqwlrvz,,FVWZTKXELPZWNDeWuagzQVWXMTCEFBUUVOXTAMPLwPDXVyyiBHhBcPXMPlCLFWCoKQZzSJWWMcETCNP,3230238.0,133.0,PrinceEw2arvIsland,UnitedStwt4sofxmerics,M,0.0
1 607 807 3132,INVPMIYysYZ,0.0,O,ReynoldwAme3icam,,214359.0,Sse8171,4.0,789.0,ElMojte,XRFWX5RGIWTxLHMjMDkXB47HECBCHJIKfKxNADVHNTgNNK,Sssihzphcfnatcjsrfdzetjai,9fMIGBPNLR,,Ffxytuufswsrnctlm4kn5dbydbisdhzsionmgqrxltyljehgg5jnqbzojbnzg,2681921.0,48.0,WY,UhitecStatedifAmerica,M,5.0
1 801 864 7089,Lggkiatg2ss,2.0,R,BJSe5vicez,M,311170.0,QUR8w72,8.0,1398.0,Mofile,fgobamkusizudnxwdazjvoyrkgwpaibegnkyfkygmjziimxswcilsphkgdnlzdq,QURXHBLNO7xGZNZIlP,Kxdfeskfvrfoolrdvrozumdhxo,,i8emrmsyzwxv2sctgivlkvkff,285678.0,55.0,IA,UnitedStatexovAneroca,D,4.0
1 598 892 3616,tjtltmr,2.0,U,ConsopidatfdEdiqon,M,175789.0,ewmi173,5.0,1326.0,Providehxe,Bnpwbjco7cq,ewmwuv2dgjaxih5pdrevcnwxvgr,Vfdzgwrxcwmmrtatzpagndkqnlysky,c,Mjhhdodhbhjvaun,3200871.0,59.0,PA,UnitedStatexofsmerjcz,M,1.0
1 707 823 6520,Tenzy,3.0,,VkotInforma6ionSciendes,f,324986.0,qfz8174,1.0,521.0,Atlan5a,XJ8JFHUPUISDCZPjZWPLMHNZU7KKzYADMEjqVT1UCDMxIuYFHPQQUEVyTxAGGA4C2DB,qfxooxd,Jxjwc,,Exooudujgsjluydmaqkiadltautnjkvhcmgbpuigjwcvki,2320026.0,41.0,NC,,W,1.0
1 026 056 6947,enmmein,1.0,O,T0llBrotherq,,39694.0,4ev8175,3.0,464.0,MoumtPeagl,fdwbxyeakk6lillh0mtbwwayxcpjqnvwusxbvpscoxyctqsmhpjsjfskwmyiaujlcpstp,Eevwmhheiqrkdujfhj,zYAONZHWIoDMWNnYU,,oiantfgydmyozpxvvcvzhikcadfmxmcxteebsifdufkp,4019942.0,69.0,MD,ynihedStatesofxmericz,S,1.0
1 397 746 0552,DsRUcKTWSMO,1.0,R,CameronIn6e4nzti9nal,,256744.0,Ofjo176,7.0,708.0,0aterson,jsduuvvh,Ofjxowlwpzb2jibx,UBFZB8N,,Sr2bqraoxk1ebprzcaylrssgxmmvkddezwedn,972140.0,21.0,TN,UnitefS6ayesofAmeruca,S,0.0
1 677 492 9300,OYLU4WO,2.0,O,,m,247742.0,osw817u,10.0,801.0,Atoanta,Eftsvbegbhsklwelo5hhewi4lgchcqapxhvcymeflhmncknirtlzjgw,osqlexgzghnzsvhzgur,TsTYFKN,,,666808.0,28.0,HI,Canadz,M,3.0
1 085 487 9852,GYSFCcQBI,2.0,O,Telefkex,f,374729.0,uxti178,12.0,511.0,AnnArnor,vAZIOALgxLUpIDwJTEwuTWyRVBXQZYJEVPHNUJEiQfWASxJMAN5GRTRGLHBOM,7xtabquozwhzzwoimm,Wrafqeauscnfjautjkopzvdaow,h,Ethqfmltfmatvlkfcuqdfkffpuexxmiiznoxipbu8lanhnttuottybyab3hxvrpdfsa,4298035.0,52.0,MT,Canaca,S,2.0
1 635 756 8687,RxTLHT,2.0,,xndersons,,,Kdl8279,7.0,806.0,Eljonte,,Krljh,zhswklynhuxkokxfsculwkkhvro,,Valxessvesdbvrjcwhcex,1722065.0,76.0,AZ,UnltedSrateslfsmerica,S,2.0
1 445 178 3967,Xlizxeeiq,3.0,R,PPGIndustrjfs,,299152.0,QjG8180,5.0,928.0,BatobRoyge,mqkfevfjkiqvyfgjfvmxjfhubqviw6kcwainmorrmvawyfjkfaqsbmitbiddlqyhg,QYGMiXD,JIlXHYLOQMPkII,,sqhwlouqtsxikzmkana,855506.0,,FL,UhitrdShatesofAmerida,S,1.0
1 377 341 7886,Vdx2zcnlmsq,2.0,O,BordersGrohl,,185223.0,PtE8181,5.0,292.0,Irfing,dpbqdyb0qcoeejcyuhnizeonwdlurdbftmbvmqzlwcfazlazhxfioyudjcpkn,PREWICKMPsdBMOzBPXNAq9QSSQA,Gjywca,,rglpjgkpeuriracrddddnpcyexiqgqiafejfjbsswxgmdhdqnisnlegvytyp9qgkzgajxpfawpga,2900940.0,111.0,NJ,UnitedSta5esofsms4ica,U,4.0
1 572 480 1354,walhyezjhppf,,O,Nacc0Ind6sgries,,,MCh8182,7.0,121.0,W3srCovina,Sntnrhctdgppiydfjgkbdoyqxosnvzqngyahsssfimbqjemvsb,kCGhECTRXQXcQFL,OPs9KBKVSXUXJUjIE,,Etkgvkhklmarodmngsynmnrcvioxuwimd,3265318.0,51.0,ID,Unit3dStatesldAmerixa,M,1.0
1 224 571 6718,Dnyygrt,1.0,O,M9rant,,209375.0,9BD8183,7.0,621.0,Msmphis,mxjrlbxjv9sacgunmsfkpqqhuqmgukxtkfykcguhqnpd7hauouuelyoqv,PBDKdOITCIFSuHDiAHQuB,Nusydtvsywbqsglyc1ey,,IHPGVv,1658478.0,97.0,Aoberta,Unitedata4esocAm3rica,W,2.0
1 321 322 0488,Kjosohps,1.0,R,Oshlosh,,122722.0,hzq8284,6.0,626.0,2ilminghon,1nycqfnf2pszbeusqvda2kndnoinhslssudtttrvx,mzqggxsskjudsiuolkn0,fqoehbxlrxnskkx,,vgqwjkkrgszftwe6rnvvnna2eatrnepe,1877729.0,41.0,CA,Cqnada,D,2.0
,osehxfxrz,1.0,O,Southfrn,,346629.0,Yrk8186,8.0,616.0,SanBuwnavemtu3a,KO1ESLTVMNaH,Yrkgfbmndxbswc,dtrnhvxakdsnruk,s,Oqonezstsq3ilzdhvkzjzbyxatvfeaqfwdqh4lmycstgalluaitiaggqgpuobkbyiok,2988053.0,3.0,ID,UnigedStat2sofAmwtica,U,1.0
1 413 216 8569,Wkkjoeud,2.0,O,Vkrg9nMedia,,168122.0,Ywl8186,5.0,936.0,Mesqu7te,Suebhdedp4ukkoliwiiu7zf0nmymckqx0irafxhjhugimkglkijotmxufbcpjotmkhkc,Yslhgqxspeppgjwv,Nlgow,,MOLPCXbIBDAbO,2055044.0,84.0,Newbo8ndland,Unitevztatesofzmrrica,,
1 519 686 5786,qBRUFJF,0.0,,FMC,m,531228.0,kgg8187,4.0,1092.0,Mackn,GEbJUDXhSOMCWGTmBBNMVwZB,khgmmqjpqqlicfjkvg5q,Snsvzbfoiid,B,Japnldnq2ojogxgawqogvqcvorztmcef,3642152.0,25.0,WI,UmitedStatesofzmsrics,D,2.0
1 008 106 6982,IVMGHoDBJv,2.0,R,Defre,,11196.0,Sdt8187,12.0,242.0,Amariilo,iaqmyuftoifubhkrhaurgqccragmefhbktcysbqheaijkfyigyiwveshuawvfplsyuaxd8kkytbre,Sstteis,Djankkacf,,vsukfvleqijroppnzqdyxpiloxkjgwgsakrzupgzevbg2crfpsokzjpsfkyuoghnlxt2wnhma,139497.0,111.0,CA,Unit3rStatssorAmerica,M,4.0
1 498 041 3053,MXLIVRasIIDT,3.0,O,C0rning,,225643.0,Dwv8189,4.0,514.0,Lubbick,Wc8lcugsuf4bzzavprozjtvslcyndccqsnsgskniwyqlwddfpaozdi0pgeelafhcr,xscjpkzihqjrg,rayreivoixdvqhcchvkigzsukedg,I,Snslqlttazuyjzwizmrhndawichvixvjhfowhxiqbfch,2855519.0,70.0,WI,UnjfewStatrsofAmerica,S,2.0
1 191 776 3418,6SJHH,1.0,U,Wyndhsmdirldwide,,260072.0,frb8q90,1.0,679.0,Londkn,qsjnruqdxq5ndfqstaptrlantyblxilrysq0vz8htilgp,f5fentracjqckmujpdwbchbudpg,Fqofkqezsm2pqkgond,,Alhcnfxcgnniuaofogyapwafghvjvnkvk7bktxqkwwggnnyenvfvhnjxdduq,1782363.0,34.0,OR,UnitedqtayeslfAmericw,M,3.0
1 080 277 1648,uuzjrvnthmbu,0.0,O,PPL,,205541.0,6lp8191,11.0,1033.0,Syraduse,ocpznnsslaxjqdbf0bdsdmx9xlbvajhrglunekynxhrpxgxjteslfiypenurwopnv,uoluhtixvghazhrs,DZQMFNb,C,Znwfrbk0f9gvpouzqvcqyhvjpcembsdubwsbzhhzpqifjqciwrsbayvb,1803903.0,21.0,MS,UnitedSya4es9fAmeriva,U,2.0
1 345 056 6859,Frkhssjqagj,3.0,O,Celvene,,33505.0,zho8192,7.0,586.0,H7nyingtojBeach,Uqurak1arzjtabtaowzjcphwuhvnkdby6cnaxfwirwznbgwtgmemyohlgxnkc9n,zhitbrtokmpbraaotfj,DSZUgWOOA,,YPOWPFVcVFLzwTQPEQxZVLWFXWUlCAHJ1WSERDfKBQLNPFjBMQhl3ZLULfkVNKQ8SQKwPBJOPHWKJT,,44.0,NV,UnitedStwtrsofAhericq,S,
1 497 690 1567,GyQQXTJG,1.0,O,Invacate,F,176672.0,Yohu193,4.0,794.0,Missouia,Coxfdfdjvgruhfjjvlzebnykfg,Yohuqqethkkpotqu3thnk,Rlpkcj1xcfshiajousjkiscspwsvcd,V,YLZZPTdCMMJyXF,1452835.0,22.0,VT,Canxda,M,2.0
1 133 399 3669,Ggqbtytvqnc,3.0,O,ChurchD1igtt,f,267030.0,etf81o4,6.0,932.0,Spokans,Dxqhthlaehcuduyvasdi4ysgvrrosafwnodsrlycyagkwafaxevmrwwnijrzhdzavoosiqqaoung,etrnsjzspgvaqwcs,Omrlwxwq,,CCNGGZRSDWNnOJeRBKuSSWIA0DzGkORA5WIQEKWZQRKTPIovRAAWQHCFiGWfVBYk,2769104.0,1.0,AZ,Canaea,U,1.0
