prospect_AgeID,prospect_AddrL1,prospect_Ci,prospect_NeWor,prospect_Coun,prospect_Em,prospect_Inc,prospect_NumCa,prospect_NuChil,prospect_MarSta,prospect_A,prospect_CrRat,prospect_OORF,prospect_NuCreCar
owh10498,Ozioppjgq,Manchester,2621354.0,United States of America,Oracle,293214.0,3.0,2.0,U,31.0,586.0,U,10.0
mxm10499,LAVANNJMICRCCFNPLEHZTEZMAMAAFOGXSMMSVVOFUEBFRENUPHHPFUHVSXXFGNHVJJGJ,Windsor,1131976.0,,Bio-Rad Laboratories,,5.0,2.0,M,0.0,841.0,O,
bql10500,Uxnfndlozed,Cleveland,2051517.0,United States of America,Applied Materials,445755.0,2.0,2.0,M,11.0,826.0,O,
Rdm10501,FSDWARJLLTYTRBPXOCDYLIZFEHCTGQLZXMURLHOJOUAYTFQECEIYAMQ,Simi Valley,41155.0,United States of America,NYSE Euronext,386941.0,4.0,5.0,M,13.0,714.0,U,1.0
Ztu10502,Qhlratefcerdpvog,Santa Clarita,2555211.0,United States of America,Thrivent Financial,480153.0,3.0,5.0,S,72.0,346.0,O,7.0
Pnd10503,tgqdslrvkbdfbxjyykgbycfjzqjgoqllqffafehpxh,Overland Park,2372879.0,United States of America,LKQ,471247.0,2.0,1.0,M,86.0,,O,9.0
Qph10504,hvflwjdhzirsoporcofajldfdvywppvzjhrlxbzzzjtszeomuchtujgrtxmgibpxrghallhua,Calgary,2176757.0,United States of America,CommScope,411758.0,4.0,,U,87.0,541.0,O,2.0
ede10505,zzuywershwwnvdrfvnnzvdwoax,Biloxi,1503313.0,United States of America,KB Home,214286.0,3.0,3.0,U,20.0,323.0,R,3.0
Aqd10506,Zxyyiymdeidguavoxtonfwlcrcvqtaotlclqsyzxwdmuohnuvqnyvgkmywvmuhtsbluxko,Austin,1684590.0,United States of America,Lincoln National,205176.0,0.0,2.0,M,72.0,320.0,O,8.0
qit10507,phlwlgzvuvgwhjjabvkslqwaetodbvpfdinrdjbjyzartrzffpeeiwqagarfko,Santa Fe,3964982.0,,CenturyTel,322778.0,4.0,2.0,M,58.0,763.0,O,4.0
QOI10508,Ikcdcpvrefaggofrnlgbjovupkrogdktvzcrkkvzoollugosuluyghlslserenwqhvyoyhefkz,Anaheim,1835697.0,United States of America,General Mills,139785.0,4.0,4.0,U,1.0,827.0,O,0.0
QYN10509,OPRMMHXXCGGYYDGPCHVLNKQDNPBHWIPUOPLNGUKOIT,Mobile,1306818.0,United States of America,American Electric Power,210510.0,1.0,3.0,,19.0,550.0,R,9.0
VQH10510,Pciopjjtusrerlguzmawfpddkhwvhr,Biloxi,1217112.0,United States of America,Yahoo,259393.0,3.0,4.0,M,82.0,551.0,R,
OSG10511,NVRWZAESOXXVA,Mesa,86992.0,Canada,BE Aerospace,61205.0,0.0,2.0,W,26.0,374.0,O,0.0
ggq10512,Rmxevomlvgntatmvhzahyfbxydmntpjruxcczm,Saint John,315390.0,,Electronic Arts,25654.0,,3.0,M,,395.0,,1.0
TXY10513,lnhmttwnsbhpgqlflhdxvczofpylgblgeqsaugddsxokerxecncipdxavanbuhynnuwm,Detroit,3111503.0,United States of America,Anadarko Petroleum,330696.0,1.0,1.0,S,59.0,495.0,O,2.0
eoc10514,RSJNYSFKUHWLGSCEZLHDFOKDKSCSGJKDZBV,Brownsville,1159838.0,,Ferro,426441.0,1.0,4.0,M,68.0,,U,6.0
Vwl10515,XUNFCLFDKAEYKRFMXMPDCMO,Saskatoon,2545709.0,United States of America,Snap-On,170971.0,2.0,3.0,M,19.0,543.0,O,4.0
Rix10516,Mgtexvenfypwrufxctzhirskhrqwcnqsaewnfmtldbelslpxumeyqdesdbfcwly,Lincoln,2949189.0,,LandAmerica Financial Group,186561.0,5.0,3.0,M,,643.0,U,0.0
CCY10517,ZXJTSDKCVHYNICRFHNJYYBKGERYMJGKSPCIJUDYONLTRJRGMCFGCFSFHCCYLVZJVAMPWCNHUDYJHFLJN,Burlington,2862271.0,Canada,Northeast Utilities,12339.0,4.0,3.0,W,10.0,494.0,R,0.0
IJV10518,ncwjnkjgurlwhbpehzcwtlphzhgjrwhfmfitvbjwqcxs,Paterson,1694009.0,United States of America,D.R. Horton,8994.0,0.0,5.0,M,44.0,385.0,U,3.0
DFC10519,ARJVEZPOFAMBBSYKSRMBDKUIOPQSPFIMJ,Buffalo,1879331.0,United States of America,Blockbuster,320127.0,2.0,1.0,W,24.0,306.0,O,5.0
Tld10520,XTTRHBDQDXPNLZRFALZYDPVMMTKWULSQRROZTCPJTGNRP,Las Vegas,2512651.0,,,190355.0,5.0,,M,100.0,738.0,O,8.0
njk10521,Scxmhokdftgypkrihnccgkzypgftitznqqtfkoexkudxusbxzrwbaxiovqjekgwivtpnnvpogmkhdmtr,Montgomery,1682173.0,Canada,,123084.0,2.0,0.0,M,57.0,599.0,O,10.0
VIK10522,rkcpzejiyckhkgqadlcbfavnwquzwsrdpslyrpfgeuyzasn,Dallas,2311471.0,United States of America,Crane,455876.0,3.0,3.0,S,87.0,768.0,R,10.0
PPS10523,CPOFMBOTQ,Hamilton,2193061.0,United States of America,Cliffs Natural Resources,78682.0,1.0,2.0,M,65.0,763.0,U,10.0
TXY10524,LFCQTCMHMWCSRHRHUFKBCNZCGASZGPAVXZOTOLGACSTNYEWGTAEGPZQUIAGYCWJGJGRONNLH,Garland,2533115.0,United States of America,Progressive,239752.0,0.0,2.0,M,76.0,431.0,O,6.0
bsc10525,Ymlmduuihdleowgnfiuwmlssjngcelndegoaoomfabigiavwnqunbvjzll,Victoria,1018603.0,United States of America,Aetna,,0.0,5.0,S,94.0,,O,3.0
yyw10526,Ajqtmzitajntqit,Charlottetown,2623616.0,United States of America,Supervalu,277109.0,5.0,5.0,D,57.0,729.0,O,7.0
RVT10527,Teahiflncjnhvrrtroowpbupsbrqkmtjoqfoknvjqglpjsduhk,Hialeah,1376267.0,Canada,Diebold,332819.0,4.0,5.0,M,51.0,571.0,U,0.0
Yip10528,WPCEYBLRPDXRXIJJGYBKZBIFBPYPZL,St. Paul,3046660.0,United States of America,Newmont Mining,148175.0,3.0,4.0,U,,683.0,R,8.0
Hfy10529,,West Covina,178207.0,United States of America,R.R. Donnelley & Sons,,5.0,2.0,D,57.0,381.0,U,
wcc10530,Xmymoovgaqdryakionfmfudkjuroksesvuxbvrikkmhwfohwnegdkqmghbffsawhfxjdrsnosxt,Sterling Heights,1602725.0,Canada,Wesco International,6991.0,4.0,2.0,W,77.0,716.0,O,6.0
YEF10531,QSEIUTJWDFHCARQCOO,Warren,2682918.0,United States of America,Zimmer Holdings,490321.0,4.0,,S,,346.0,U,3.0
SGI10532,Pboiursislnzbtjbtigjlnqzpjxrrbhwqlfuiltdkdobzfkmzr,Windsor,145764.0,United States of America,Bristol-Myers Squibb,350754.0,4.0,0.0,U,83.0,481.0,O,3.0
KSS10533,LEQITQHGEIZLPOWHYHMTX,Fort Worth,913286.0,United States of America,Cardinal Health,349759.0,3.0,3.0,,68.0,402.0,O,1.0
Xbx10534,SKCMUYHMPPGFJTSOUQDDOPHCHMEVLEQXGXEKRRXEUHZKLBMMIDMAJIPZFEIQARRGSMRQEWJRQQFP,Concord,344183.0,Canada,,454060.0,3.0,1.0,U,65.0,509.0,O,5.0
EIB10535,Wxpcpbgufeoyqvjmlbghqvdecpyjmnxaenpwnbjvxywlyfdmekwzagydofkzqrxtptzanu,Frederick,1288305.0,United States of America,Ryland Group,464357.0,1.0,4.0,U,2.0,705.0,O,4.0
Iuv10536,Pklosbcaqpvdcbbvjmvsaqqtjuymgescw,Little Rock,1380965.0,United States of America,VWR Funding,467639.0,0.0,4.0,U,56.0,401.0,O,3.0
ZPQ10537,Jjduqchwpgelscusdkpnvph,Bismarck,3418412.0,United States of America,Ryder System,59611.0,5.0,1.0,M,94.0,620.0,O,10.0
SFN10538,Jsdygcsxjuweajkapdtkwvxycjxidnvylvchfxlytjetvipebtjxuoqpsvupfqbgitr,Tucson,,United States of America,Equity Residential,401149.0,5.0,1.0,S,66.0,826.0,O,3.0
Ddf10539,Nmuhwxsrvdbwhruosccyqajkluxqzi,Lakewood,551563.0,United States of America,GameStop,357162.0,2.0,3.0,U,55.0,357.0,U,5.0
Xns10540,Xnjyrjgoyamgomjnzhnhqxfhzpfsrvhvaxooumplb,Fayetteville,2719580.0,United States of America,Universal,85403.0,3.0,4.0,W,89.0,538.0,O,7.0
NPA10541,Hxjlsbg,St. Catharines,2995654.0,,Genuine Parts,497962.0,1.0,4.0,S,18.0,616.0,O,2.0
vkf10542,Evnebmrmftjessqjgraqqbnrhadvndqoczjvtcbwhkr,Laredo,3607361.0,Canada,Macy's,453335.0,2.0,0.0,U,3.0,,O,8.0
rvn10543,opzjwgoiejmnwcdmdeijixdigmjkkjzdolsbpbdpbsxeujzdnxqfemzsmsyslxhorhlrzw,Sacramento,2987355.0,United States of America,Crown Holdings,209570.0,0.0,4.0,M,42.0,586.0,U,5.0
Ctx10544,Xzybiaxoqnzxnfnsxespbkqcizqmafgboybtdpymshzdviqopqlqwkmueiuydczdrectcytuwm,Casper,1077139.0,,Southern Union,418228.0,1.0,5.0,S,19.0,816.0,O,3.0
UVI10545,Djxzlmdeo,Chesapeake,3198650.0,,Coca-Cola Enterprises,256038.0,0.0,1.0,U,19.0,752.0,R,8.0
SSH10546,Plndmbbjmalw,Salinas,2660249.0,United States of America,Penn National Gaming,,3.0,0.0,D,85.0,323.0,O,1.0
sul10547,Jnojgpxnjivepgoffyjvqfwpmylgdizunzxyvbyud,Huntington Beach,1359146.0,United States of America,DST Systems,120336.0,4.0,2.0,M,79.0,535.0,O,0.0
Tvc10548,XXZRAAKEYCMJFXTJ,El Monte,,United States of America,Rohm & Haas,397503.0,1.0,3.0,,68.0,434.0,O,5.0
Fdg10549,Ytqkmvomdgvixibdrkqaxawdqejxcqoosjglhdbxhfxbychhamlxnjkxlxjgwdiqewzo,Lincoln,1836090.0,United States of America,New York Life Insurance,339254.0,2.0,2.0,D,60.0,617.0,,4.0
Faw10550,arnxdcrmbklvkgttomwtmpnseflciyadobunvvdsjoflxwjjdhmnivfryhtjicw,Fargo,1926559.0,United States of America,Applied Industrial Tech,352156.0,4.0,3.0,M,91.0,566.0,,0.0
pet10551,whjrkoymwhzmxeruizfmxisedtg,Lansing,1856524.0,Canada,Tesoro,132574.0,4.0,5.0,S,86.0,701.0,O,2.0
Dmw10552,DSUVWLRMNIFNCWSAJSBYMIHXPPTBVZWEACNUGGMWPVKQDFAYUMPRAHKENZZAI,Abilene,2710994.0,Canada,Portland General Electric,330916.0,2.0,5.0,M,19.0,427.0,O,
Iiw10553,,Casper,3249589.0,United States of America,Vulcan Materials,280263.0,0.0,3.0,D,,716.0,O,4.0
CQM10554,Wafjkaforrtfvagfwzpxqgzuhqlxuqclyhapahdyvpubamifwaypnhfwjcvihmjlvrlvnpnkvpk,Chicago,3515076.0,Canada,Equity Residential,191788.0,4.0,3.0,W,84.0,356.0,R,5.0
pba10555,BWJUIYWMMAKFURFEHONCHWNISZFVIWTMXWETIUBSEOJLOHKFGLTFAITMMQGQJGLLNQQOZRWDLCVXFQCJ,London,1305226.0,United States of America,Frontier Communications,65228.0,1.0,2.0,U,,636.0,O,7.0
DGE10556,CCLMJPIPXOGQQKGSSQUTEWVDTZONIDLWIWFJQ,McAllen,1122488.0,United States of America,Mirant,59576.0,3.0,0.0,M,51.0,553.0,O,8.0
wih10557,HGJJHFQVACVWSEWHLSYMIGTVHCSNVAFYZMBDWDLKQOFMDADVVPPBLGNHKNJXYZHDQITTRYUCSUQX,Vallejo,2735684.0,Canada,,107450.0,2.0,0.0,M,49.0,602.0,O,7.0
kyr10558,Hhxlsorfwhccndom,Alexandria,3108095.0,United States of America,Albemarle,296453.0,3.0,3.0,U,57.0,324.0,O,7.0
ugp10559,Bbawjs,Glendale,889964.0,Canada,Charles Schwab,319495.0,3.0,5.0,S,34.0,675.0,O,1.0
Dpx10560,Suaojsaxgvkkqsvavmojcnbbqqp,Edmonton,1272161.0,United States of America,Dillard's,392379.0,5.0,1.0,U,59.0,301.0,O,3.0
Nep10561,Zupffxhhczylyuqqdfrlohwajzph,Honolulu,2265409.0,Canada,Abercrombie & Fitch,388645.0,1.0,2.0,U,69.0,303.0,O,7.0
Qig10562,JYOTAMIYSMNJJGJJHDOCQOHEIGJGCFHZZZUKBUKJOUYUNZKINXUOCIKOSQPLDQMIPRNSSXRIVDZPD,Hamilton,2289485.0,Canada,Systemax,188161.0,4.0,4.0,M,99.0,776.0,O,4.0
GUD10563,ZVUXNPBXUWAZCQOHIKCNKGVQFMYHIXNKEXFDPKSOSEKOPFYGUWMPNVJAIZQLRZVQVWLQDVQ,Santa Clara,2077550.0,United States of America,Analog Devices,461081.0,0.0,2.0,M,14.0,720.0,U,8.0
Uro10564,eupdlpgmjtvbebwdeqttioauncjuqtsoiycpeskklerdobcsacu,San Bernardino,60022.0,Canada,R.H. Donnelley,42437.0,4.0,0.0,M,90.0,542.0,O,
jui10565,Onweesxzltmsgchwygabtipwljvtphwwavosreyjfazox,Scottsdale,108950.0,United States of America,Windstream,221435.0,5.0,5.0,M,,302.0,U,1.0
MET10566,Lkethiwfurjgxrcdqgdpyzhldodaxzzlfepzfbhtyjpacxgcsry,Garland,3635332.0,United States of America,Buckeye GP Holdings,371639.0,3.0,2.0,,94.0,756.0,R,2.0
Hhh10567,,Oceanside,368855.0,United States of America,W.R. Berkley,494617.0,0.0,4.0,S,90.0,725.0,,7.0
UNC10568,Sdlwsuuooxujzvgwxonchgoawndcijvxmnekayotgynzqedpdpczlqkepdcyulvjbyyv,Modesto,1055071.0,Canada,State Farm Insurance Cos.,388054.0,2.0,0.0,M,77.0,706.0,O,2.0
Vit10569,VXEMOMWVYMEU,Ontario,2274332.0,United States of America,United Natural Foods,182991.0,4.0,4.0,S,,,O,1.0
VHS10570,jauvrs,Winnipeg,844092.0,Canada,Xerox,238158.0,5.0,0.0,S,66.0,509.0,O,5.0
Clp10571,lizrpwbasvwegptskszdnpjwrunwftjcdhayqowdgfrygdqavruhethxidkhl,London,511438.0,United States of America,Northrop Grumman,47260.0,2.0,1.0,W,44.0,678.0,O,6.0
Oex10572,jcpomzauaio,Madison,,United States of America,Dick's Sporting Goods,49307.0,0.0,5.0,W,79.0,476.0,R,3.0
FQX10573,afrwblctbsstmsvspxrrth,Laredo,164838.0,United States of America,DaVita,301997.0,3.0,4.0,U,91.0,723.0,O,4.0
QBJ10574,Lecelcyxxjshhsgoobthncxchxsoipxnzslgqfjbptkbsarcwhbdgfrgifmxmuecgwhrwhbxhnq,Washington,1579617.0,United States of America,Delphi,2194.0,2.0,0.0,M,51.0,587.0,O,7.0
YGC10575,Htqmilac,Boise,849680.0,United States of America,Macy's,396511.0,2.0,5.0,M,10.0,622.0,U,7.0
xye10576,XSMXWGYEWVIAXW,Minneapolis,,United States of America,Advanced Micro Devices,312821.0,3.0,1.0,M,52.0,705.0,U,8.0
TNW10577,Efjupftxahdlsemhe,Cincinnati,2365457.0,United States of America,Laboratory Corp. of America,148914.0,0.0,0.0,U,50.0,811.0,R,9.0
FHT10578,wtikqbeuhngncopdkmqdokjtjjrevsvxitpzbbvslywz,Albuquerque,3639844.0,United States of America,Illinois Tool Works,208100.0,4.0,1.0,U,23.0,816.0,O,
rlb10579,NRFHOVXJGUDWE,Los Angeles,2186745.0,United States of America,Guardian Life Ins. Co.,,2.0,5.0,M,85.0,534.0,O,5.0
QKQ10580,Xycykgdyvtraqlyhgiuiftorsnpifdgwee,Mount Pearl,3168040.0,United States of America,DaVita,35112.0,5.0,1.0,M,34.0,425.0,O,7.0
Zmx10581,jppbslsoilxljdchnfsdjwoxvakqpqvaipuaarjyvnsdpewt,Laredo,2071554.0,United States of America,ABM Industries,,5.0,2.0,W,81.0,737.0,O,8.0
PKG10582,MNRQBEIXBGDRBIUQBMTMLNYRIIMPMQHBDADM,Oxnard,3251080.0,,Virgin Media,100296.0,,4.0,M,62.0,750.0,O,10.0
Zoe10583,CHXXJREKREL,St. Catharines,3623108.0,Canada,R.H. Donnelley,146960.0,0.0,2.0,M,49.0,548.0,R,1.0
uvt10584,IXAELMKHIROMWWP,Charlotte,3375785.0,United States of America,Penn National Gaming,25846.0,5.0,2.0,S,9.0,573.0,,3.0
Wdh10585,Ykpsuvselzrtmmqimspncixfldpnwslihoqocarzwqyryqjlgkqfhfbgombcgznrlaxiscq,Salem,3812118.0,,Benchmark Electronics,245372.0,5.0,3.0,U,45.0,593.0,R,10.0
Luc10586,YTRLIQPNMOCYVQDXD,Cedar Rapids,2650522.0,United States of America,Las Vegas Sands,473345.0,4.0,0.0,S,32.0,645.0,U,5.0
Slf10587,QTSXKICTLOPRNUPDAOZZVFGVGDNONYTKYWNVNCCOVKJVYKWSIAGIZDRTJOVKDIMZCZEDDFUYRGRIC,New York,3533934.0,United States of America,Steelcase,77306.0,1.0,0.0,U,80.0,,,3.0
Uvj10588,TDVSSCTKOHKFWQNRFZSUBQZAQYXMYEHTKIKRTQYJGSBRWOEGJCOKOUUYFQSWDLX,Austin,3972906.0,Canada,WellPoint,20780.0,2.0,1.0,D,9.0,535.0,O,1.0
ybf10589,ojmfvbjpvlcnhqlwowgszazsrkmjqwkvwlyvtbbjtuzbvpolmedbsefqr,Oakland,1390591.0,Canada,McCormick,385140.0,4.0,4.0,M,82.0,453.0,R,4.0
Kso10590,,Elizabeth,413302.0,United States of America,EOG Resources,468601.0,0.0,0.0,M,64.0,633.0,,1.0
Xjf10591,Nrcovxsfekfgvagfivveleggkifkcinefupzzaxvkzainlxrvxgfxfsii,San Buenaventura,1143239.0,United States of America,Del Monte Foods,128527.0,1.0,5.0,M,81.0,349.0,R,6.0
ztv10592,,Philadelphia,1787403.0,United States of America,Levi Strauss,369864.0,2.0,1.0,D,89.0,520.0,O,2.0
WHA10593,Taxfvlerjpvmcrwlgcrczvncipapqfklwttozqmgk,Regina,2702865.0,United States of America,Itron,429335.0,2.0,4.0,M,55.0,531.0,U,9.0
Wdt10594,QDZLNZMBDZCHOIWOLQRFYQOZQSIUUTGSVKIDVQGMRWGRXDWNCJGMPJJSSFPWM,Grand Rapids,3375206.0,United States of America,Knight,383879.0,3.0,0.0,U,47.0,658.0,U,8.0
JLS10595,IEUDXKKHBZXJAU,Tallahassee,2153174.0,United States of America,Furniture Brands International,483924.0,2.0,0.0,M,33.0,385.0,O,5.0
rit10596,Jbswpyenxdvlgrutudkhqcfbeoav,Sudbury,1809319.0,United States of America,AmeriCredit,400338.0,,2.0,M,75.0,561.0,O,2.0
JKY10597,Sxvzsysbiqrbykuoxrbjhladmfsumbvabbgknponoavmkpflrcuf,San Jose,,Canada,Piedmont Natural Gas,219274.0,5.0,1.0,U,94.0,351.0,R,
OFF10598,Ujrmnzczbangqgqpsusxhrwvnqfzaizrdo,Fargo,580183.0,United States of America,Calpine,138496.0,3.0,0.0,U,71.0,489.0,O,8.0
Rqn10599,chgtpqvixtusefhbgnhdmdmokrifcmgjobqanbmjrbhniwaeenbpstav,Abilene,1685235.0,United States of America,Clorox,269559.0,5.0,1.0,,20.0,705.0,U,3.0
Env10600,Kkkqrscpuvsghepyphtobvfmcmbntcvnrwrtnddmygelzcbjxhxkw,Bellevue,2252935.0,United States of America,Merrill Lynch,465490.0,1.0,0.0,M,43.0,523.0,O,3.0
MDP10601,Tyaahnitspqsqgn,Kitchener,551970.0,United States of America,Helmerich & Payne,260885.0,4.0,0.0,M,72.0,366.0,,9.0
Nav10602,jkenveczacbdpwslaoijswmgbicfpasdlurrqkxalbp,Vancouver,2215503.0,Canada,Hospira,244725.0,3.0,4.0,M,94.0,321.0,R,3.0
woo10603,,Ontario,2840124.0,United States of America,AECOM Technology,129719.0,5.0,1.0,W,99.0,539.0,R,
Cyp10604,Twtdkoumqnfrcqcbje,Bellevue,686187.0,United States of America,Biogen Idec,434635.0,4.0,5.0,M,15.0,546.0,O,2.0
Axe10605,ajakmdlcpoybwbsudoktujylwksytnenxgiygofowerlhxjajwuyokrkeryuehxrvkdfffapurebeag,Corona,959242.0,United States of America,DISH Network,225290.0,4.0,3.0,S,0.0,503.0,R,5.0
qas10606,Wulhrgpxlhlkngokmtsgpkqzzkqayxwustdgbkwdkjqdfvazogdjmzquqgarkal,Tacoma,748268.0,United States of America,Automatic Data Processing,210971.0,2.0,0.0,M,95.0,816.0,U,3.0
gli10607,RLIFVHUZ,Washington,2376575.0,United States of America,,420130.0,3.0,0.0,M,3.0,533.0,U,1.0
Uvu10608,GDDFRNICPMAIJBSRFCUXIJUDRCPKOCTNGCAQPWJILZWCNUTDXIPOGWWJRKUPFGOTYJIMUXZORPQFQFG,Evansville,376695.0,United States of America,Duke Energy,60606.0,,1.0,M,,414.0,O,3.0
Pvi10609,qxzbhcshbwmhqbxthmkparfvhkaygwuabtbbelzurytjmrkcfbvoonjqyhatclqflnqc,San Buenaventura,1105667.0,Canada,Foot Locker,167910.0,4.0,2.0,D,37.0,795.0,O,1.0
xxk10610,HBTTYCOBTVPDWQXXKOEQKZTQPQL,Chula Vista,1731320.0,Canada,Country Financial Services,324127.0,4.0,3.0,U,66.0,727.0,U,8.0
Hwx10611,AJXUYEQUYWDYDSWTWDRMAEBPSEMFHBRXLTCTIHMWKJBQMMUWKRLGZRZURFSJAC,Tulsa,730338.0,Canada,Office Depot,4817.0,1.0,,M,84.0,812.0,,2.0
Ras10612,,Milwaukee,103106.0,United States of America,Valmont Industries,468354.0,4.0,4.0,W,53.0,700.0,O,10.0
Pux10613,tgkjwhuepodbudnpyel,Pueblo,3833270.0,United States of America,NCI Building Systems,460865.0,1.0,4.0,M,61.0,700.0,U,4.0
Rlk10614,Tvawbfbnkztxbicznotjkjeqmibxvmmptlktldaysruswafqlhkiveodeni,Milwaukee,3085705.0,United States of America,Microsoft,388562.0,4.0,2.0,M,50.0,787.0,O,6.0
Xiy10615,WVIZE,Naperville,3121707.0,Canada,ServiceMaster,172623.0,2.0,,W,,764.0,U,2.0
Gzi10616,SNSKWDKQPOEMHTGOSEKOPDKQEBIEZDBTBQNBBU,Tallahassee,2789453.0,United States of America,Iasis Healthcare,68630.0,1.0,1.0,M,87.0,,U,5.0
MXO10617,SNTGEMPFSHFWTKLFJBGWXYNYTUCEEZSZRSTGVSKITYZLLNBYLPBSKH,Grand Prairie,86821.0,United States of America,NV Energy,72600.0,1.0,3.0,S,30.0,500.0,O,0.0
gfn10618,udjweheeofmdujqrqtuhjkuntqcudgunbkfmlyicednipcusjyy,McAllen,3527914.0,United States of America,Enersys,308111.0,3.0,5.0,M,,661.0,R,0.0
TEC10619,Hhnnsbwihccxvibdegmcmejotxcsisqbfukhgnwrhjbezwjawecppahxphxdesosor,Amarillo,3027065.0,United States of America,Baxter International,444158.0,1.0,5.0,M,37.0,339.0,R,9.0
uln10620,elmkjlktzpjoacmqbhdrppjuzxgcjwvgwyyzdteelutbpfufoaykyixkduumxnvcavirwqgitw,Aurora,,United States of America,RBS Global,15411.0,3.0,3.0,U,20.0,483.0,R,6.0
rli10621,ljbfoalbcepkdmidinrmguygdygvkusbbnknxaxsvctppqrrseajwjqgfqaxukqtiwinfuldz,Fullerton,2282106.0,United States of America,Citigroup,489699.0,2.0,0.0,W,45.0,380.0,O,3.0
ruz10622,cfnshlrykngmawbxndatmnpeevbmrrhvgqzybkfgepqviyqezipblbhvnkuzgqblzwysddhcwhdm,Columbus,3704438.0,United States of America,Pactiv,359140.0,5.0,5.0,M,14.0,338.0,O,1.0
cii10623,Lylxwjhhcxmdgxhyrywhloymqjeojzibxwrrbkjlefqpgshavjjvcdambtqlmacllpjuboaoeapsclo,Tucson,108400.0,United States of America,Anixter International,247589.0,0.0,5.0,D,24.0,392.0,O,0.0
gse10624,Vxczanruyaexrusgushwfkidwhxy,Montgomery,3010887.0,United States of America,OGE Energy,119695.0,5.0,2.0,,74.0,433.0,O,8.0
Rpb10625,Svfoaejtiisyfhungpktngbxprpltkvuekhvbwaezvkfjyvtwpuujs,Charlotte,676920.0,Canada,Polo Ralph Lauren,,1.0,4.0,S,35.0,482.0,O,10.0
Klg10626,Pqpndaxliifrmbyxmpzftsmxvznzddnmlpamofffbpbabbxskoiimsinaczfizrspbcvn,Yonkers,,Canada,Frontier Communications,140457.0,1.0,4.0,W,46.0,520.0,R,9.0
alv10627,fytorol,Rochester,1362516.0,United States of America,CB Richard Ellis Group,422599.0,1.0,5.0,M,22.0,605.0,O,2.0
FRS10628,WSPBRWFSDDVJRLFQTZBLODBNIOOHWAQ,Lewiston,2290724.0,United States of America,AK Steel Holding,211521.0,1.0,4.0,M,,367.0,O,6.0
Erd10629,XLEUHTEVPHBDMDYIBYYCLDPQGGVPTHSVLHRGYG,Lafayette,,United States of America,Hubbell,95603.0,2.0,1.0,U,87.0,366.0,O,9.0
QDV10630,DGXBKYKZVSFAJDQCFWZCPO,Biloxi,125651.0,United States of America,Micron Technology,482299.0,3.0,2.0,U,94.0,745.0,O,4.0
Yps10631,Ffvkjiegsymwwudcmuljqapmiaexsr,Fairbanks,3885388.0,United States of America,J.P. Morgan Chase & Co.,114219.0,4.0,2.0,W,6.0,414.0,R,8.0
KOE10632,Mvtnmpnpxpuwjjzo,Dayton,1303527.0,United States of America,E.W. Scripps,152214.0,3.0,1.0,,69.0,414.0,O,0.0
Qpr10633,lqgahntncfnscacnttpyfsvuepuoyuleyiepmbknukdyfv,San Buenaventura,2373456.0,United States of America,Intuit,423890.0,0.0,3.0,M,95.0,686.0,U,5.0
Lfm10634,Hdnilbrqwzvxkbredigusjnarfubjlktfjkuaokva,Dawson City,3848232.0,United States of America,CA,382458.0,5.0,2.0,S,,615.0,R,3.0
Dly10635,Dranmwzapnitnpkefbvylytbcgrdqkbbdduzqrjkwcewjbpqnrgg,Newark,1310885.0,United States of America,Ball,192268.0,3.0,0.0,S,88.0,545.0,O,4.0
dut10636,Akaaohsqsskwcbpzlclaexwfeaiyfmmdsborippenebmfndcwds,Seattle,2733440.0,Canada,Hub Group,228425.0,5.0,1.0,U,42.0,493.0,O,2.0
Bpc10637,,Edmonton,1668048.0,United States of America,Kellogg,155536.0,4.0,0.0,S,49.0,342.0,O,8.0
Kdp10638,Wclmfimpfxlygjvegalnhtoibxdnmbneolbjfzss,Sudbury,,United States of America,Jack in the Box,250855.0,1.0,0.0,S,96.0,679.0,O,0.0
exz10639,Ldkmgdifjhezszsbwbqnpxjusgyxmbpkypqxjdwtpralkvjutyfzerri,Tucson,3475119.0,United States of America,Rock-Tenn,314819.0,1.0,1.0,D,33.0,697.0,U,5.0
Isx10640,Odcybbztjg,Dallas,131516.0,United States of America,MetLife,24568.0,2.0,1.0,U,28.0,507.0,O,4.0
jfj10641,Njxpautycigripnbekwnkkivwxrplwudtpksnuspudlqbpxclkpxbvhqlzqgzwrrohs,Baton Rouge,318373.0,United States of America,Circuit City Stores,432780.0,3.0,4.0,M,6.0,717.0,O,5.0
Sgg10642,Shmdpymuicceyaednrdvhlkrhrevomnqybdofhjzuskuvzocbwcqkxhfbaechwqfosjif,San Jose,1772755.0,United States of America,Cenveo,370083.0,1.0,5.0,M,27.0,620.0,O,9.0
JYB10643,VGCJUWXJJWGYJWZOXMMCFWTQAYDJVJPZPOENDLSNGGBOINJGXJCDF,Little Rock,1225860.0,Canada,Autodesk,50628.0,0.0,0.0,S,23.0,485.0,R,3.0
Qlf10644,Paabbcz,Hilo,348085.0,United States of America,Raymond James Financial,486319.0,1.0,0.0,D,30.0,445.0,O,10.0
jjx10645,yarwjusddnyhlfaiwzugrsbjfmhtnaerikkvvtljrdbwvwhdforxaeqkvujhcmkneuonemnrqxw,St. Catharines,2299258.0,Canada,,38046.0,0.0,5.0,M,59.0,476.0,O,1.0
