AgencyID,Country,NumberCars,LastName,NumberCreditCards,AddressLine1,FirstName,Gender,CreditRating,OwnOrRentFlag,Income,MiddleInitial,AddressLine2,PostalCode,City,State
mdf5071,,1.0,mdfmicpsbxyvbggczbitniihedrzbs,,DMKLVGNYYDHHQLBBWZNRSKTWTFEJITBQPDROSEERWJVSSNGIBGA,Cxhckrrfmwjjnvmsvsoajukqj,M,437.0,O,405727.0,d,Zulbddlgwycepcewlzifrtizqhseqzkvxqbzrczwsebsgkauggzxbqdaumb,KADMMVBAETN,Charlotte,OR
Chz5072,United States of America,3.0,Chzckqhqfbkafb,7.0,Mleiyvujop,Cmltnmsjt,,595.0,O,421017.0,,IDXZAYIKDGVOKDVPWWUCZUQEBWWNI,Taucdsdcsifx,Escondido,NV
Hnl5073,United States of America,5.0,Hnlnlzgadhmfwwgptrdktrzgbf,8.0,Nvhdavrubspkpqtgahxwclvcy,Kcfrmajcdfbijvmy,M,848.0,O,387409.0,,HUCKNFMKAVMRIRZ,dgkjvzgkg,Inglewood,Saskatchewan
VML5074,United States of America,0.0,VMLXRKKO,0.0,Iwkfcqsyrmikqlyrnrhlxtvrrpg,OEOXNVAYYSWYPRMQXXTRCZAX,,744.0,O,70219.0,a,Ablpbxxkxkdzirsuhjzlbgvbdiyaimehmuprmkxojfyjolljqhjwlsbzzcebhonxcoiuqgcbrxbunu,xocflegom,Chattanooga,NY
tao5075,United States of America,4.0,taoklzsc,10.0,FPNVJDLOTDEONXWGMWQDFKJACRFHEWY,Zgfqbyjnbidv,,447.0,O,,B,FCGRLPJGOMUEQYRRZKXHMIPPPMNJBVLHRBFDDQCZGZJFNHTHRXFPPLFRSWIVFCAQCIEHODKHJYISXEKY,MUACMMYFUV,Hollywood,ND
Lpb5076,Canada,0.0,Lpbhdhhelbbznxhlxfffarpft,8.0,xpduplotvbtvcggmzplauxcjucrvfvhgpv,Inezhbppwheqfcvjf,,601.0,O,300782.0,E,miswwkrrktskaeqsbprbxrlhybfq,,Indianapolis,MS
WSX5077,United States of America,3.0,WSXNLOIMOSKRAMXZDQEH,9.0,Eakuzdyubbckyiaxgaokpkrnlnmvcfljcyjrqsjjyyexqcazortqumhijteniivtxeafjhrgaxqmlgya,SISHQRJMLDIIHBXKGLBLV,,424.0,,92539.0,A,Bijogwmermjaociqoqjkugrzcmhagp,Fvhznwo,Torrance,Prince Edward Island
Eer5078,Canada,3.0,Eerqcefcayq,10.0,KBHTYTPHNINRKXKCVAFYJWANGGBGJGGMIMWRYHQMNFLNBKGJVHTJUCKAZ,Klvuhoymkcs,,640.0,O,303791.0,,Lqahvequypcyphrxjtzvfocopvlexdoo,bctswlypccug,Winston-Salem,New Brunswick
Olf5079,United States of America,1.0,Olftqtcbfjxgsdxngjnpmrbanslvxt,,wmxkqonqfnbdasopupyokbeerrwzehww,Lfpysif,,388.0,R,145880.0,,csqkgsbythhjllkvhmkidndilwioonnfsiaknbdkbhhqxnxct,Uiflxgm,Rancho Cucamonga,DC
Zel5080,Canada,2.0,Zelxaggecrgbhdpauctelkzgcihk,2.0,npltnbeniwxkjmfbjwbmggtyshugynqkbauvqyepkf,Nuqgtwq,,312.0,O,312884.0,,Ovtjffzayevadexggakkshpwuuwhkpzhlzjbpiccmlgiyrpksvsgzrgxj,Xmclusn,Saint John,OR
Leq5081,United States of America,5.0,Leqfozjbitkvtgsfpbdjvjjen,10.0,Mqihjomyyzmnstzjxtdkkuctovsbjaeksrxtmhhxidfmgfsupfourmxjxmzduxwihsrbwwckulrj,QRLYRKZHPYZNVQXKHMJC,,710.0,R,421641.0,Y,zbjodjwvmbkwbqvqtculhnwkehlr,apaubyupbiib,London,OR
cbf5082,United States of America,5.0,cbfxfatq,,Pmwjjfhggrwyoafjxnvmfgvzyfleofl,HRDFNJRXUKO,F,562.0,O,142190.0,X,,VVJDSYBEYRXT,Edmonton,NV
Jfu5083,Canada,2.0,Jfudsdfbusnsj,1.0,iooskpyhnq,rttgosa,,514.0,U,409427.0,,Boujbsobsoqknyzepbkdvwqmthyulumqrejkgmwuqxszmmrcllhwacebeoksigpzr,Dintqp,Phoenix,Newfoundland
Dbh5084,United States of America,0.0,Dbhlzrmpwmlrhdbkjfws,5.0,AELEILKDXOCOVSVKJSNSJXALYEAJXATPICGZQQJZJRDFSBOU,ffbxfrilkcjrrxkye,F,,O,196626.0,Q,icqregsykggvutwmwrattqpcbuyuwrhsakwksxfndapyrxfwcdurd,LSUMMCH,Burlington,KY
kbh5085,United States of America,2.0,kbhcgdfwvb,10.0,OCQIH,Eivxzrnuznbhxhxpwgbkulifojmg,M,746.0,R,236778.0,,Ehzcvcuubsmsexeuuhw,Sulfxr,Grand Rapids,FL
yej5086,United States of America,5.0,yejdshzhlrfwxxcaalsz,9.0,Kctrhugbwukqqdogscpoedqnfgkivdclqsopotmsfnxiyddoqsza,ellvquoglbjd,,333.0,R,114595.0,F,dqhqdkgxyfmqkqpxdtbcevnmihijrjorzzglpaasdmtmtnmtxrrlzjntkeshwfscaufglqldlbj,Rjfumwfbjtn,Syracuse,CA
cbd5087,United States of America,3.0,cbdtouuttvyprkrtklgi,2.0,GEMLOTTBXJVICEDLETYMPHRSCAJTJIXKOIAUMIU,Dehusjgvkynuoszabpicwj,M,,,,,Ddwkxkvkwsubimfkwr,Oncuvmt,Salt Lake City,SC
icw5088,United States of America,3.0,icwgsjflbcqxtxp,2.0,Lhhnworkieftkdxuvyojlclcacxrdpmzhvpgmovrmnxrjbiumciagbpcysauxrlanspjhz,hjbbghlkqia,f,470.0,O,184053.0,,Ncehphlaadjvhbubpummpikzqjqxgmtppafutxhcegndaulzvzwpqbjqkvp,Lojwidpdk,Miami,IL
Frb5089,United States of America,2.0,Frbfwrylkkrjxokcrjsod,8.0,ottpjuenqeldszislgwqecvcjgkgfaseqtyfklvskktximfp,uvmomatjkco,M,730.0,O,435374.0,J,Jrjjiqsqqzzncwjcntsbuufnbyydokpktilavzzlaxzknaultgtyqzquvfojbafecvjehlbztjpwzhde,XMTBCCNEHMT,Allentown,AZ
CUX5090,United States of America,5.0,CUXQZ,0.0,Unincxsfjwexdharmoclckpuznsjslnyglullqgzqdekqzirmcccitpjpfakwmw,Cepunpxzgyvxqpxrorov,,847.0,O,481448.0,g,Cdwktfofvbkl,Xtadojjk,Richmond,WY
ihl5091,United States of America,4.0,ihlszngbddfqhwqlucbzmbonknsdv,7.0,,Mkovtgxbxetvhkr,,628.0,O,65151.0,,Iscqvjowgookocbregdurxl,GJBNLPQ,Brownsville,OH
gsi5092,United States of America,5.0,gsiicsslwxykorosormjliarsfvuyk,,Oxydwdtnlpanvmucybjozvgt,Mghkonkrpwgkcrpvu,,466.0,U,251866.0,a,oeyziiehvarcdznzcpzocjbanngjqsjxzzaoeokgqxiyookvqytmlhtwvajhqrbnkae,LNFHZCWVQRK,San Jose,British Columbia
VKA5093,,1.0,VKALTLJETMDWFA,6.0,,Seijnk,,814.0,O,415797.0,M,Kzancrpffmsdbqa,Hmpbqeqez,Chattanooga,NV
Wod5094,United States of America,0.0,Wodvskwsdnmioymqhypmcy,4.0,Otgkal,VZLYXSAKNWXDSJMNADDDGSEGPDKJGR,f,473.0,R,99418.0,,XTJBSCAILOR,rqvxhahbp,Cincinnati,Manitoba
ILA5095,United States of America,5.0,ILASFLQEZLUGMNKBIIO,10.0,Uqjistcxsgbonsuoymtrxsxtzc,Txhxregslbnhrtdkedecvrsdjhpx,f,677.0,R,386724.0,,YEPQXRTGRZRUOQCJVBMUIHNDPBBPVKW,BCMVNLV,Charlotte,RI
GLV5096,Canada,4.0,GLVTFIWWXPWUDTQLSGQMZJ,4.0,TLKANTZCMBALLJYAADGBUIZOKBTWUXOCLCTMMZUGUEEUBVWUXGNOZCGULRLNECTCITCGKAQS,Uwbndpib,f,806.0,R,31710.0,d,,Lgkifp,Vancouver,ID
Zpp5097,United States of America,5.0,Zppktwvbytxabexobwjysdjx,10.0,ANDCYSADNHYNHLXGMXDUMUYRAQE,Nfdriptjiieqmtopvihazywrchp,,815.0,,444209.0,g,bnylqtkoklrslspouowfjxopikwyqcnhjujclktxfmrajfqscekucrpjtwfo,HQDSNKOXHHFD,Wilmington,Manitoba
Ost5098,United States of America,4.0,Ostooysyoktxdllibsi,3.0,YOWOXDYTLXWAKTGJPXLKKFVEW,azeoqjxxxgstvkzvoqddqnyqqxsfi,m,373.0,O,482124.0,V,qrgujawovrbtwsinnqkzadfohwmfckzakolgiumcnjycflaivajeellrcyrdeotm,naufhmrgr,Greensboro,AL
Ltr5099,United States of America,4.0,Ltrtyomnl,7.0,,Dsmytpvdsoctahaclvpg,,616.0,O,25999.0,U,ioohtuewizuabseujsvxrhdjjuhlxmvkmgn,snvzg,Mesa,MA
HOD5100,United States of America,0.0,HODINDDZHVRLXGB,8.0,Mhnmmfgoqfwwunvfjzwgtgsjhichjxojcpuz,MNPDSMAWHLEHPX,M,613.0,O,271280.0,O,pacokzyubogrhacnulhoetjzzuxgtudkparuapueyjrcosvlqq,Xuyrjh,San Bernardino,KY
Ywd5101,United States of America,4.0,Ywdqxdcgtmdafbqihcm,8.0,,iidhemifwuvbjphaxghgvbhnkg,,684.0,O,181447.0,o,eolqlviqxrpkbvjpkwqcvbdprfcobexhyxcptecyvhtiqnlsgdaqvyeetovrrhgumyoqdwgiokpiklgx,Dgkndgtseb,Columbus,Prince Edward Island
fnx5102,United States of America,1.0,fnxwve,7.0,Meitkqcgumfksxkgbvjyasotlrpkdw,lawixpcmolzxjjaiz,m,366.0,O,136464.0,N,Fjxvwhrxwlpehgrlbbnpfgxldqvrfwyykjleozxmfgbxvooqypxpkybfxmeij,Ubmxlb,Bellevue,WY
kwk5103,United States of America,3.0,kwkwnuroawkewux,6.0,epnbpuqxlgpegxrbbgnbwsqxrucbprxqotkpurun,Uojpoqk,M,689.0,,471679.0,q,Aqnqpihtdxzsbypwfsrpkupgakjwvvtiaaqntyuvxtphtvhoswyowgakb,Inoaw,Lancaster,MA
Gox5104,United States of America,3.0,Goxnrtlrsjzruneyzn,2.0,RZGPUODNBXQAUWOWAMKPXCLUWOHBNHCWZGAQJGAIRXD,egrllqhdfyzouwdssovuwymh,M,340.0,O,341244.0,l,zoyrtbnggrgnjxhvihqrozxryqausqbufbmznnlyoepdbclhsb,,Lafayette,DC
Vnh5105,United States of America,1.0,Vnhyw,10.0,ekcsdgqgekgyjvmlxzpofduvemzhtrpmwockswthxcegkbmsllufoohvknhcamvfgn,Tnskzryphcjyerursbcgojiump,F,816.0,O,230890.0,b,Nasfelxwacoofmdtrtczebsjtlccndgikxcabyjpovypp,Impbabvkne,Tucson,SD
OQG5106,Canada,5.0,OQGHMVMFNOTOBPYWMTK,7.0,EYJGKZDJHIJYZVRSOTADPKCC,Ickitcfgeuntxnnpcyfnohyu,,,O,208063.0,,Jgldszgzeznkjvazdemqgowaassbwvovrqqtwmfpmensdikjrldshgzhrnoqlqxflpvuirszaxkzxhg,guydxcwdorrn,Anaheim,MO
VVY5107,United States of America,4.0,VVYAGASUAOLAFQZONYRDIUR,2.0,,Myhurzhzluimolrk,,495.0,O,,,Dinvwiblvpbxkb,Dtklhx,Quebec,MD
Cpc5108,United States of America,0.0,Cpcgscoeepzijoufc,3.0,Dspulwkuefeuhgigoegkcowmhmoiqwccsggemsemlfhhtikoqyhhqxwg,xpcerngw,,832.0,R,121135.0,R,masondsuphvckechs,jikelywmlzpe,San Diego,MN
IJA5109,United States of America,0.0,IJARKFDRZSWIIP,4.0,JMNGAAOVKRFMYAZGVDWAYVFC,nafcthdlog,F,660.0,O,275132.0,,wpobrfvtvboepogdbkssthubgmlmkpvvhdvq,Puwcbskzes,Birmingham,OH
Zem5110,United States of America,2.0,Zemhqabiqpobbcslmogcmdoc,2.0,Popgihmnexusaodplnidaehnmaybkrkyfgnwudjgjpgxccfummrpuorz,uccaqrkbttbhcodrhaygxgeits,F,390.0,R,466577.0,q,IFGMUZODGIEYNKEEHVQYRRD,Hpthb,Oshawa,VA
vmg5111,United States of America,4.0,vmgzpxsuxlcwwxjxcnmfvitmuir,1.0,Tifagcroqdopvpidumlepbzteapacesskzfnhcqywrlp,Jamklqnennnkaqegpnopnnclyp,,419.0,O,185112.0,,snpyfbhtxjvyjmpyezwtrshtjqolevlwyyvbgegt,BUJBMGUBBWNZ,Eugene,KY
TSB5112,United States of America,2.0,TSBJTKJQROCFUUTBEBXKOAFCQQ,4.0,Avfjenaypttw,tjjqviaqxynjjmfnnhgszo,,302.0,R,,,Xdjbjbjlkkhkxfhzxrytmfflizgorwjgwilbnmwherbugvzrdnnusdfuwfdphyhlhjsftsm,Qnfpxjw,Anaheim,VA
RFE5113,United States of America,2.0,RFEHDTYAO,6.0,Hqlfsxhepszjm,awpalygmdrcq,,638.0,O,225932.0,,,kmpnth,Charlotte,MO
Mfx5114,United States of America,0.0,Mfxpnytqurknlkfwdwaxjkxc,4.0,Jpszmuafwznhqsgymntprzrgmfviyvprfvwikqgtxbammgpqdjtbvsingnrzarqjnjascerjqn,QWERLMAKELTWTPCEUD,,658.0,U,484272.0,,Ibqmrhvygqzygiy,Fupkhoy,Anchorage,ID
Sbs5115,United States of America,4.0,Sbsgxflwwoalnda,7.0,SPQHOFESFTQJTFJCRGMFOZSTAD,BHQEYTGB,F,765.0,R,151795.0,u,Tsursshbfjpoldgukkcpsalzcbagndlepsbgomcghlkuredpgvne,xdcqdvcfmwn,Lafayette,DC
PVE5116,United States of America,0.0,PVEHUCXPSNHDPOHVTQHILRHK,0.0,Wrgstegmhqhddaxkkntaaxxjigumdkzuyqkvtljfvokctjyouwvmrqe,JMCWILVBNJGUIU,,,U,422433.0,,soyqnuyefeileiomdnxxzddwytpjzxjfbnhmdu,JAHFCQNNV,Henderson,Alberta
Vxn5117,United States of America,5.0,Vxnbbkdojdlknlkwoycu,5.0,,xhgvvokzmwvrvdvsgwojndvq,,,O,95758.0,,SETFBEMOPFCYRYZOUOVEANTSDLVVTVGJQSHBHP,svnlkjm,Anchorage,WY
Phg5118,Canada,2.0,Phgtlrndityhbuuosvkuixqbxcu,3.0,Fbxevgskdmxbyyxvxgxxylsehseeuesbfcujtxodgfkqelgmqlfavoxvl,Tnkrerx,m,671.0,,208267.0,,QZQCSBVPU,wbwifqrtx,Lubbock,NH
LFM5119,United States of America,2.0,LFMXDNQUOYXTJVXRB,9.0,AXRPUYUNFKXHVSFJOKMGYWWPRNAMLBTMSSJOTKYKJZUHOGWNMPXBZJOLJKWG,Rfkmlkxxsqmeurjqucgbincagxcqlu,m,572.0,U,308161.0,,Imwpkodsmyralzdjxraonkajkhswldipraccolutes,YFCDLPR,Sandy,MS
Xkv5120,Canada,3.0,Xkvusepetwrosoavehhpfsyavokq,10.0,Evcfqufekmiad,OGIDBKNPVWPYP,F,784.0,R,191197.0,B,,Vdeytqot,Modesto,AK
Aye5121,,5.0,Ayelrctkdfggddhtfthgapqdjqwok,9.0,UPDYTSQBRTHHXHIWPQSSKSVDHOTQBHOUUTOTGEGJGZCYWSJJ,Dkwklgztkzsboswxuibgae,,610.0,O,84145.0,i,Lghthtof,Bmierslxq,Hampton,KY
Yqb5122,Canada,1.0,Yqblokwcbjokvnuhbnhxsbaf,6.0,Kuzwipkvlejhjoorrgxikzsnqgfacvawggzkbssubuz,Bazgfibviavkcmsjhlkdtrrjb,F,691.0,O,6517.0,,IIDPGLKJSOMJUDFKYXBHHBRAVOVXESXINOBZRZXACXSGNCHIKIOJSPWZCWOOTFQUZPVBDIUSVXAFGLE,Eehfwxt,Garland,MO
Twh5123,,4.0,Twhunvjlpzeovjnfaroizofxbnwgiq,9.0,SEEYOLMEVTKHSISZQXDTMCJCPSEFYCQIWLEPAFPCJTESP,FOGIIQHSAX,M,601.0,O,350327.0,,TKICKWFQLEJMXXYLJUQKAWXGKNMIYIISDURJBUHOWSCQSKKMIOPXTAJJOFOVAWOEQJIAMWNKF,nrctqxj,Sydney,IN
Zra5124,United States of America,1.0,Zralwizeabrr,4.0,Gvcrfcqjdtwiavnetgxbevvgvgxaiwcngcfpnppnf,Tugwklbtdi,,426.0,O,74.0,B,HWZIIIQBEHFSRXXWNXTHGRAWEOZAOQDPBBZRQOZEKT,Vtujkjxt,Wilmington,Nova Scotia
Upp5125,United States of America,3.0,Upponyvotvyonjtag,3.0,OOUVNRBY,mcgblqusxqkqxdyglgxlwuymog,,755.0,R,119629.0,,Thhtyvqroqgofylijqbfjximiwaw,Vhnkxtcxr,Iqaluit,IA
PJP5126,United States of America,4.0,PJPWNOQLKVHSHXCRM,2.0,ietyfqcfhmpnqhxnppdbbthpwdbwcthdobpzwbrwtfilebwjnyjtgepfetpzjzjlk,Uqvfkmcxagunsjh,F,693.0,R,310308.0,,jorxtqcyyiydnjpzywbdzwvwukadrqqdxzhnwvnscukndrzajlijijl,GKNPMBVDA,Oshawa,VA
Glu5127,United States of America,4.0,Glurslepvxmwoldsxes,2.0,Uzznixhrrtdepqmnguzlubyfwoueazavbhpdatlmvpfongljcbqyvyxuparkblghlyz,HIKQUCH,f,422.0,R,248496.0,,XFOLUPSOVIABCQXWYACPTBRJXQDGFRPVBROVERREXFRHANVWZIIORRTVCBQ,Ptxdlxm,Lubbock,NV
Lwy5128,,5.0,Lwyhoxgpdtzkjcfmbb,8.0,srxfrsbttkbxdkeqrphgliwoczzkyivxigpqfcwmqmfrxxhmnzmchpmlyglcdzvfjyuexlousqzd,Phneefblsyhvrrtwlin,,427.0,O,10048.0,,Clyxuozxdfowhkepjs,RJNMJY,Hampton,Manitoba
UFC5129,United States of America,3.0,UFCVCSZFAPIDFPXAANRJ,1.0,Bldenerigofjbvinzgy,zkqjypgqrhliupci,,,O,420955.0,,Oybnrdixtufhxwebacjidikkrmggypcjkvdxinbtckocitfpyzulbat,czhnsitmcfgw,Las Vegas,NV
JAI5130,United States of America,3.0,JAIRAOMBKPPJFLRMTBJGKVBLOOONC,4.0,NCGHMJTVXVAXDGTPLPYRCEUSADRYBCKNDTGGUPSXAEZRSLUSZJ,Rxpkkcbboe,,651.0,O,282617.0,,VNGTDRFTVOHKREGTATFJOXTHJCCJFJCHGE,kzkxpdjoukoj,Denver,WY
Eia5131,Canada,3.0,Eiawhpcyzvmysxzrappdzjnlkedaz,8.0,IGHMFTRZKXGTVDCOYCXCSSMYXLZSPYHHAIETMNTMDTSXHDMG,zbgqrhgdyupfniyhjhhsok,m,674.0,O,318044.0,,Pntqzlignbkcicygqnifqmhoecfxwqcqxogntvmlqtfwlmtqjscgdafkounsw,Cjmmucoi,Tempe,VA
Uim5132,United States of America,4.0,Uimmmzpg,4.0,LWTINOLFKUXMNDMNMBBROBQTPLUVVKMNLOQNNNNDIQZPAAPV,DMIAENHKAYWZODCLKTPUVVDGTIFI,M,540.0,O,490585.0,,Hwamwnzliqjlsdhlzgsyundmvsrsqmylalefbiiswksctpfvfdacffybvghcoq,Dlnoduckqp,Rockford,AK
vjd5133,United States of America,2.0,vjdpcuntbnghqgdqjzumhzvamtgss,1.0,PVJVMQUZXKRXMVJDKHURDTKWVWJXEWXUOIM,qnaoewihzkqvhfgdtdwfolvcfn,,798.0,O,203440.0,Q,Occhqjsupmqxcjktktiriguhhldpv,Asuybsk,Pueblo,CA
Khl5134,United States of America,3.0,Khlhage,6.0,Npeoyanezdkpohnxphjtaoylkrofyqawlqoittohkqnprbtffhzert,Hnmrpumnedsfy,,433.0,O,196959.0,,Usvavzfnijehrecndswybq,niwlloaiqkz,Irving,PA
Gzx5135,United States of America,3.0,Gzxbkuxdjsysdpajdbxzndqfliu,4.0,wohxwkuglqbpauumcueqtquwtcmltcnhtlyqudkbkaucoutdpujrrzhltndjdxdg,Xntglbrwnfwmnbq,,339.0,O,396109.0,,njwdikdrkfinnestvxymgunohlbovygjm,kqpzpri,Huntsville,KY
QJE5136,United States of America,5.0,QJEASYHTGVDYHMBSCFMUKPNRRX,9.0,URMDCJKDNWWUTWFWMSVLSUZDGWDSWITYAWRNSWZPFVUI,kwngxyylduwkqzmthalpluzaliuis,,599.0,R,,,Ryztpsoelxqnqrgtlulpxbnryofppfxqfcfoceiwcesitdmufjouedqtgiiyrunimlmfwtrfbbwu,lernxolc,Laredo,TN
Ufe5137,United States of America,2.0,Ufeeeevgsghopznhvlehpbzid,3.0,,Utxwkenhhxmuj,,614.0,O,320818.0,,eyoewbkgrtrjzzigcomxriijwmajjv,Vosyvst,Fairbanks,FL
bpb5138,United States of America,1.0,bpbwzftgeuff,10.0,FPRIYDDUHLVTWJJLBAPOYTTBHQEAAMSDJNJEYEYZWEGJAJNRVDMRQEZHOJEKHRAOL,Uaxrdofcoqeqcjhyxehpv,,609.0,O,168818.0,x,QIWZXCMGKOQAWQUOBYOJBRWPDBEQWQDJOY,WZQFFGXAF,Mobile,DE
UEU5139,United States of America,1.0,UEUGYSQYXLXZQGCLBHIGVSG,5.0,Cmwlkjaqvxsbcwluckpqbxcyuvugmleadddgstlitpkibo,QPSHIKSRIESQQIUPAUNPNKMLK,,665.0,R,294531.0,j,Niqfcjldpenvukwauehpweymzoetuiqudduhythomctfxbzesjg,Sdrnrsadnj,Whitehorse,OR
tts5140,United States of America,4.0,ttszaeplenmh,7.0,satwx,Lnncwczsmflmfaxgglcyp,A,362.0,O,248249.0,,yocttqmyzqzmvvugeslhesof,rovwilmjh,Tampa,Prince Edward Island
pfh5141,,3.0,pfhrvixghnxubbaslhfl,4.0,Evrnxddwpttmfyknquojjflvt,qlgomdrgwvxsxeim,,614.0,O,221798.0,,ASNMOWGGZLIOTCKT,Doszqepx,Lowell,TX
Aqv5142,Canada,2.0,Aqvjnbpdbuhaakpsvvwviq,0.0,keyqvgvttkxzpmsrghvgmcobnysmsmudifqawtsvdjlyiwxw,Lmmnwlgvulcxrxaemfkcpsnjhnsv,,809.0,O,423917.0,,Gxebesgaoioblqomzfhubakwavlnafxijfxrvgkeeqoegcopbqaoqggnxkoshhawfdfh,XUMEZ,Virginia Beach,Newfoundland
uyq5143,United States of America,0.0,uyqcadwmotwgyshhywylbmkoh,,CHXKPDRDUOUPRNSUMPGEOEDCBECKAQERBXFPUTZBMVYPA,pjveb,,754.0,R,245911.0,,Zoazljxabcxhsjzadkz,Gnvtlmr,Memphis,TN
GIU5144,United States of America,5.0,GIUPTVGPFAZCDMLXUJYFF,9.0,yvomuhfostsojinbcgzlmlpnfotsqmkcefigeycsqofssfiknrecbeqfhqdh,Qmerdxgblg,,574.0,U,218846.0,,Sztbfmesejxjespwtktuotfsolo,bsiylmzq,Missoula,PA
Vtb5145,United States of America,5.0,Vtboirmvgyeww,0.0,Jclhlhhnpqjlflwbeobprbyxwpt,Vqtypvgbabtbkfwyfpercsndrkb,,648.0,O,193728.0,,Xmtmwmebwmatvtpathmqbuqpjefsvuxm,XNEYGGBTU,Elizabeth,WY
Nqe5146,United States of America,5.0,Nqejihsnoezhkagnxtkifk,1.0,wpzqn,gdufqsdfbaizkjyuit,,458.0,,121478.0,l,GDUIUUN,Xdgcqivdrsz,Allentown,GA
Eiv5147,United States of America,0.0,Eivobta,1.0,uhghgxnlrecxu,LADQNLKON,M,644.0,O,284081.0,v,fxflohdmyzbrroipesrfmmflngvgsnlmwzxfhhyaquyqvorys,Ohdrglyq,Boise,Manitoba
HLO5148,United States of America,2.0,HLOLQRCKCGJNVMOLDUQMDMTIUK,5.0,Snqja,Mvpwyyhrmmvljdapnmvnnzlgoxjc,m,457.0,U,165122.0,O,Gviimmsvscjcftfvxqnduygetijqweicwatnfcgijggo,KXKXAWD,Omaha,NC
loh5149,United States of America,0.0,lohniyi,7.0,KRQGUMVVFZKFQSIHFWG,DQOYTELMJERN,,349.0,R,51122.0,,Tphzrajdgblwmqanqqydsvizjbsxvkssftylrknkcyyedbnfaqtmnhfhfi,telnxjsnu,Albuquerque,AZ
Nqx5150,United States of America,0.0,Nqxdbnhwwnaaaewdfxhsiihsde,0.0,Wmhwksfcnzaqyaupbanpsckkmsbefxujmjplwfrg,Uhbtkuwmpzlnwynolfhsqavfxwkx,M,424.0,R,332150.0,,gqdjvopppdyuxeqyrcjloqorovxtssfbzthbwuycpedecwucnlteegpnrdzcu,Nmqdyzlta,Birmingham,NH
hkl5151,United States of America,0.0,hklnmrnwymbrvdcdyrsodnp,7.0,JTRKEHXHPXNPPFGFDUOZFLEFCASTSCRQZSVWHDQSEWISUTURDYVPSFDRSXKJTQKEKJOFP,Ijxguunorm,F,400.0,O,304128.0,Y,DGSIBBJHZFTURAZM,KIBMXUG,Sherbrooke,DC
HDI5152,United States of America,5.0,HDINEYG,4.0,Kmkjoxkazgaqzbjbpjjfhtwmypakqzwalwjduxi,HCLEYHCVWOGXIQKCFFDH,f,507.0,O,69902.0,,Czofbyxruxcntpzgncdkben,ZMLXRBB,Newport News,AK
sle5153,United States of America,2.0,slernrhdt,,TZALWMHXANDFLDXJVUAMKQKBUQHAYHCRTBJPAGOAGOTAYPEZWIOPRDLMBPGPTGPIPIDWRINWO,Ubqpithyibpeyo,m,,O,159290.0,,Gaupijprsfdwayfbpsnludlzpjnzhrbwcxamjuksuyakaqbkqweiykoysilwoqkrrlmzwf,mhrpno,Evansville,AL
Lzy5154,United States of America,4.0,Lzygzsjhuhaemkpj,3.0,Qburmrtnaalkvfozp,Auaolw,,778.0,O,74297.0,A,nnettdfpogoeaxqfinbupvxcuafoodzhvluhytnzyydpydlygqfgoebjmghmxpxsnrcsyeahpapsmtqz,IGBQN,Bellevue,NM
ugk5155,Canada,5.0,ugkrqjhilksonjfj,2.0,rfraqwgnnprfvrdxayopucifsybmemvrpsyaolejpcpmfpssdfktevmpoyfmadqcvsdihvacncq,Zhmpev,,647.0,O,47132.0,,ODHTJPWJBOUNUJRODBZUH,WCYWVJJFHWK,Stamford,New Brunswick
tns5156,United States of America,4.0,tnsxth,9.0,PPWZVLVIJWOUFVWZLYPEWAKRCGUCUUJJBPDJOHVHNSPO,Jrlywhtrwdjzwvzmdqjlsx,F,603.0,O,372365.0,,GNPYVXMDDGFNRJHDPBUSSCZQ,Kiwmozrkfz,Chicago,Saskatchewan
Dgt5157,United States of America,0.0,Dgtesbamlfmyvwnkudomil,2.0,Fqrynownpytnlyrqisetydbbelayhmublzyurpaxrqd,lrwhbtjwaaedtrvnau,f,633.0,O,339676.0,A,rousxwahsylqxukhyzwmlssdnhsespybrvydtqecfjxtwvgzcbxatumiqbej,VDYTLUH,Spokane,WA
Smj5158,Canada,3.0,Smjhkoyoalsrqulgpvqtrigetd,1.0,AWKSTLXBMRVLYE,dwfjuiawuivwrnnpcvms,M,402.0,O,302840.0,,Sglropbunqoqhylswmdfcwnoxbbaiwinmjxwznobpkezwboxsvnsgfcnnljxjmcmitxlhyekijxiev,Uxxdjfxlye,Pittsburgh,VA
CEN5159,United States of America,0.0,CENGAEGQPEEIIVMACLERJTLEDF,10.0,Svswkpkidagfjhbiupakyudmxhufdqazwkcpkbrxfxibnqjhfozwgkdeiiaioa,Edpkytqrkdalsuintxzmqbfov,m,506.0,O,498399.0,V,fxhtykiqrlbxnnclaucdbeqfuseciuhhjndqpqrmpnouafdyxlipigxwadma,lnrukewttrbw,Casper,Saskatchewan
Juw5160,United States of America,4.0,Juwpuhrvwubozfuroydtzqfmg,3.0,vssqphwvhfsdtmbfkixbingbdnguhxvcwbwgeghlzvjtmufvuadwwq,Dsaqpovcsirmietsrlyqhyvnvnh,f,587.0,U,271772.0,,Fedlmqwwggkrh,TSYXBJ,Raleigh,NV
