prospect_AgID,prospect_FirNa,prospect_Cou,prospect_Emp,prospect_Inc,prospect_Ph,prospect_LaNa,prospect_PosC,prospect_OOReF,prospect_AddL2,prospect_NumChil,prospect_Ge,prospect_NumCrCa,prospect_Sta,prospect_NumC,prospect_MaSta,prospect_Ag,prospect_CreRa,prospect_NWo
qlp8850,isvzirsytcbfqbita,United States of America,,130178.0,1-792-233-4441,qlpqx,Jfjimb,O,HDGEPIYBMADTVMGHKHUFNRTWGQAXYYEGLQHWMPBGMDQJDGLQZ,0.0,f,0.0,CA,3.0,D,61.0,834.0,
SQK8851,Ixgpcsqybgcbpkzrl,,Time Warner,479893.0,1-141-417-2894,SQKRHJHENYKXYPTPZWFICWFRRCTIPA,Zcuhv,O,Byfangjmthwerkgxinctnbimouxuqtsjhewbbcjzlsdutbhriektuurznvetzxbwumdqbivfndqj,0.0,,7.0,WI,2.0,D,,828.0,2568313.0
gol8852,qccqnqggesid,United States of America,Vulcan Materials,59875.0,1-197-604-4412,golrdrpundo,Urkgtr,O,dqbyrnabyifdlpxzkjgarxjjbsthvulvubjxevmlevhmbj,5.0,h,1.0,CT,1.0,,67.0,601.0,2374752.0
IDD8853,ditfijlfmrpcbepvgurjlrsrpd,United States of America,Great Plains Energy,469318.0,1-397-297-8298,IDDOYRRLCFFAJQBEPROGLPXIPI,Mkudnjqjj,O,Gduagvekjrhjtrniuzzltvpmqfixmggskrdoqkfjxxa,2.0,,2.0,OH,4.0,W,32.0,732.0,1847435.0
UTD8854,KMCVRWGEH,United States of America,SPX,380997.0,1-903-295-4281,UTDRHPBEOO,Ujipppaf,O,Pmujqfdeesawfaartxctjvguycmkstpyjnyueitoyhnrqjkputgaubvdic,0.0,,2.0,Prince Edward Island,2.0,M,13.0,583.0,2736541.0
Pds8855,Prnefkja,United States of America,Erie Insurance Group,449048.0,1-978-235-6639,Pdsqklkakihqgxemmpt,yfrepog,O,syrnfkhwglslcwl,4.0,,8.0,Alberta,,M,9.0,406.0,3405429.0
OKE8856,Qaksvaejvasekzhaqsit,United States of America,Avon Products,172034.0,1-574-044-6737,OKEQNKDKYPRKGZCOR,iorvgqihxw,O,Liyeqwavqusaqwhiyaxixhsoti,0.0,,0.0,MA,0.0,M,13.0,761.0,281817.0
Oxt8857,Jgvicwo,United States of America,Complete Production Services,171637.0,1-607-834-9483,Oxtqplapx,Mjthfn,O,Apzvwcimrfghqrgnnnlbjlqnewdkgpaz,2.0,,1.0,Quebec,4.0,S,41.0,584.0,2973782.0
Ldf8858,LKASYOSOLFBLNPZAKGI,United States of America,Maxim Integrated Products,360522.0,1-407-466-2322,Ldfqgsobojiizjqimafgfjbxxpi,dokahn,O,Yemmnhiivkaibjformnawionief,4.0,,3.0,NE,5.0,M,72.0,,2359057.0
KCB8859,xjxrbbwesfjxuqfirxrrn,Canada,First American Corp.,139173.0,1-215-982-8704,KCBLWLMT,,O,IXFBLFNAUWBPLDAXHXBSFVWDVHXVJQESWXTPHPEHGUIGFZJQOLSWWJMSV,2.0,,2.0,NJ,3.0,S,99.0,557.0,1143360.0
qnw8860,Tgnzrksnnycb,United States of America,TIAA-CREF,17325.0,1-464-581-2747,qnwfbnonfvekrojllg,,O,Ljreepzmoivxvmpjahnciwdafikblafslxehbwcdyoxzfbowesbiopgfoavldyqdzyfhklicha,5.0,,9.0,NE,0.0,S,52.0,614.0,3013913.0
vnx8861,Bcbpcbfaqqmmzcqzhgwkwuzjse,Canada,Jack in the Box,65151.0,1-334-528-8457,vnxavufsjgo,Jfdkxhhbqnec,U,mxhtmnlicwpgebqtxyfxalbmupbufokvbziqnolnxhrgrrqtfkoimsifwxrxnhvspqhwvrcsyeuwy,1.0,,9.0,PA,0.0,U,21.0,409.0,3198133.0
TAM8862,Regikaweo,United States of America,Penske Automotive Group,380981.0,1-086-268-5102,TAMJUPBBDAAUHENNQLDFLQUX,Edofkcboyvtg,O,pmhzgtlmhlkscwogskzsmrxqcbpuhasyirvdryeyrnldgykd,,m,0.0,PA,2.0,M,46.0,558.0,196221.0
Cue8863,LAKCCESLFYF,United States of America,Hartford Financial Services,302912.0,1-163-262-7535,Cuebhqiwvjanwcns,rqlwvdtub,U,Kfjmhlfepeambqdmbplkmtdkkhiutmiwogzcnvucswokjfebibkou,3.0,,1.0,MN,,S,94.0,849.0,3416100.0
Zzg8864,Fyfbicamwgzrmozswdtjyegupg,United States of America,Motorola,,1-963-848-3085,Zzgpholigtmeuc,knujsqxtkkse,,reovjpubjyephdmysrhlbofgjfxqjlziktmqhumbxhhoifweoloitzgudgnonvvkxbe,2.0,,8.0,NM,3.0,M,90.0,768.0,1634413.0
Hnn8865,ciqghwunfpigozyeejlcokbmf,United States of America,Exxon Mobil,467362.0,1-024-886-4307,Hnnpcwlgyzsmx,,O,Vhxszbfrzlelfyccvnhlbcaieuraiyehvzfamjchtvpwrssgzsimhux,3.0,,9.0,LA,5.0,M,82.0,451.0,2611624.0
Ptl8867,Rucnglkmmt,United States of America,Administaff,103593.0,1-026-029-8812,Ptlrsal,Cpprtvaigpi,R,hlkqyfprtdlpxnvitxj,3.0,,7.0,RI,3.0,M,91.0,386.0,2236011.0
Zsj8868,PAKBNLGPWOSTKLZOUWKMVYF,United States of America,Harman International Ind.,244604.0,1-618-277-9373,Zsjmxoxwdujuntiowqavspn,LAEIIGVKRY,O,Cgnuxqccchy,0.0,,,DE,5.0,U,78.0,,289052.0
Qso8869,Ecmnuruietywlvcqrqm,Canada,Reliant Energy,354556.0,1-519-193-3062,Qsojdckn,bplppvztu,,Mxglhazbsvjomgryhcanfphfyxhsmsbvkqtqh,4.0,Z,8.0,MN,0.0,M,90.0,593.0,3837240.0
geq8870,EQRBLDLT,,UAL,160141.0,1-298-167-9421,geqvoepozzoydknjwifhndfflw,Qqsxhhi,R,Yxhcvkticaixeyfstygwvhfeepumcxntttqzaknqjwusyymsbe,5.0,M,5.0,ND,5.0,S,27.0,712.0,587454.0
ubv8871,Ewegsybstpnecbttyxgv,United States of America,Warner Music Group,153459.0,1-881-277-1678,ubvcfescnvjcfynrgtvsexjwe,KYWZURM,O,Njywfgslybjfuhktlinhtrrxzddjvtlbtkmvimdogjfdgbkzxojmsjruozpraplrzobhovkfapbjjex,4.0,F,3.0,NE,0.0,M,12.0,680.0,1442966.0
Dwo8872,xjlqnlgtmeknomaijfcqyii,Canada,Icahn Enterprises,256660.0,1-179-545-7465,Dwotgolswsgbbrli,Lxhadl,O,Gbrpomsxmxahfqicwrmppqknhjcaesflvxylqlkigrbirjdhclhyubxwpyemattwpmssdjc,5.0,,3.0,UT,0.0,S,42.0,606.0,3965825.0
MMH8873,Dqvhxmqdmbylyc,United States of America,Cytec Industries,227584.0,1-985-448-4351,MMHNPDSWLAQRTRVOGHIFGTMUT,Vddpacdms,U,KOJBVDTPIXLLBRFAGAEONBYFPJWGUCHXULTBL,2.0,F,10.0,WY,4.0,U,63.0,754.0,1075557.0
Eqb8874,kpcckatwnihrf,United States of America,Frontier Oil,120011.0,1-857-486-9272,Eqbnxmxqmgkubqfghkxq,XRESL,R,Sqaqqdljhnchxiqpesvsvofrhcqlehaabkjw,4.0,f,1.0,KS,4.0,,52.0,496.0,184885.0
FGE8875,Qaxhvdiybhxftgtczyliatldnyl,United States of America,MeadWestvaco,11940.0,,FGEWKGTMIGQRG,Zzndpcuice,O,DKKNKDXJWUDMINIYFNOGOAATJOQEBCOFPTBUIVUIGCJXCOSLNKKTLGTAKVGSHVCJDBMQT,0.0,F,10.0,CT,5.0,M,1.0,500.0,1471024.0
FQH8876,Gahrajcdbexzyuaeq,United States of America,Autodesk,478851.0,1-182-762-5633,FQHCMXULOEARGMTVVMHWJUNHTP,ukexn,U,Amdfteo,2.0,,5.0,MN,1.0,M,91.0,732.0,2367831.0
ENZ8877,Mimts,United States of America,Nordstrom,61212.0,1-532-976-7047,ENZLYUDAP,XESBWHREDO,O,Gmmhdqlfqzydk,5.0,M,,Prince Edward Island,2.0,S,45.0,720.0,969844.0
CSL8878,tyjjuiobtivefrhscgpcvthga,United States of America,CC Media Holdings,469342.0,1-506-846-4911,CSLPSSHYXZTNVXWQYOUGRF,kvvcoq,O,LTDIGFXOEQXAQYNIEWMNTAVSJZVYCGGKQ,5.0,,,NE,2.0,D,60.0,817.0,1306276.0
DYN8879,WFBMSOZZBSJENNGEFBDTFKYEMA,United States of America,Southern Union,134460.0,1-814-306-8730,DYNGYJQKKXVU,Yppaxeteykuw,O,Rtmejggolnvxgwuwgujbjgvotwkpsbndwejvbsyfcggpnfpkeyyzydworudsqwhbszxgqhfnj,0.0,,6.0,MT,1.0,S,81.0,,
OET8880,Pddxmafpoohhpvhp,United States of America,Polo Ralph Lauren,188.0,1-099-373-4276,OETXRDKCJFTRQUEFSLQBIV,UHBPEHTP,R,Dmaqprpnsdcqjqtjptzkcu,3.0,,7.0,IA,4.0,D,34.0,573.0,2459848.0
PMI8881,MBVCHTXFEQVDSGKHLACSJUGI,United States of America,Graphic Packaging Holding,125928.0,1-206-982-8100,PMICDMRLAZOKCOAPXMASWFAWO,JHEDMVNPIJH,O,NDDEPKQGLDADMIZROIAFQBZIZESCYRUKHOLSFHXZFHWROGYAUDQTJSQVP,1.0,,10.0,GA,,S,80.0,784.0,1141839.0
EMI8882,Bugugdeyiboezjyddxuvzhmxtmz,United States of America,Fiserv,63834.0,1-786-406-3178,EMIRUSHUJKZHUFCJJINQ,Rprfwlkk,R,Dwiumeuqiveqryurrofnocjrtupudkhxbxdxkttjjtebrvioypno,3.0,F,7.0,MA,2.0,S,33.0,846.0,575547.0
iis8883,wccegnbrchjqtriszap,United States of America,,60848.0,,iisxttocggx,XNAINOQIPKZ,U,Lmquequoqesucbinpctkuqokhhoqukbotbaqupkpeubfmsjidqstca,4.0,,1.0,DC,1.0,M,83.0,404.0,1998526.0
Nac8884,EAMRYJZJZMIUJPTVMRVWJBDQBT,Canada,,20456.0,1-871-210-6439,Nacskngicvcbct,Ksrero,O,Omnofbqotsrtmqzceqrbyrv,2.0,m,3.0,IA,3.0,S,64.0,682.0,3323737.0
Lgg8885,Axhkrwvowiepgrhejdc,United States of America,West,19773.0,1-524-091-7799,Lggapjcuuyvgqwhyxdczhxdcjfkhxr,GSWDJPR,O,Ztwhttggvcmqejmtksovbhurtjztfztyencujpmhrfzlpwmwkalwhngotlfbmds,3.0,,3.0,DC,1.0,M,27.0,806.0,3490733.0
Tmn8886,HIKUOTWLSAES,Canada,Ingram Micro,396570.0,1-030-583-2951,Tmnhdhiajbewxxsaic,Vkbaodntj,R,Sspxehdkfqsbtipwcsumwenknobksukswtbkbtjztam,0.0,,6.0,PA,3.0,W,93.0,594.0,3011197.0
vpz8887,Wrpkofwpxzvmbbmtsbt,United States of America,UnitedHealth Group,320048.0,1-915-839-3035,vpzaxxtyodcuiwbtrdrkcf,Oezlmruei,O,Ljhrsomviybkcfmhllovifqautgphnzozaxhxqousjpqzipfxctmhkjk,3.0,,3.0,OK,2.0,M,87.0,706.0,993941.0
obb8888,tipths,United States of America,Core-Mark Holding,,1-745-508-4544,obbgyxufjlswweclojmm,Mwqte,O,fdabvvlothfwfxpfthvrvgbpwxyrhbhdpmqhcphl,5.0,,1.0,WY,5.0,W,81.0,593.0,1987261.0
cqb8889,AVXLPMGTBOLYEBKJCNACKXALFULG,Canada,Perrigo,234746.0,1-816-529-9933,cqblj,Kwdkdjrpql,O,Bnxvsrcsmb,1.0,,2.0,VT,3.0,D,73.0,668.0,3000677.0
Dhc8890,rwatbpkpmuts,Canada,AMC Entertainment,226703.0,,Dhctbjcvnx,UJLWBVBAWTEP,U,RRRDWRIEMTBVNHLLQPCQUNFUTGFCBNAAVVTNBQMCLYPHUGBWEVPNIRJBIFBJTPAINUVAHVFOFXKWPX,4.0,,8.0,NM,0.0,U,21.0,769.0,3947234.0
OAR8891,Paslzfrjvfbingytonouhusjmdaag,United States of America,Genuine Parts,459370.0,1-223-469-3603,OARTS,Taksjljzk,O,Ztlthhppsehnmjjjvyrpgmnsbicgyxvplqctyjkqgpgsnoc,5.0,,2.0,WV,1.0,,28.0,831.0,1571254.0
Zau8892,ntzposxxxa,United States of America,Affiliated Computer Services,417801.0,1-608-843-2076,Zaubpseu,noxixfdxpoa,U,Exkuskghdkrreiggqmecoyribjifkhnfcxvnbfxmpcmlcualifdsojn,2.0,f,,AZ,2.0,S,20.0,711.0,2830891.0
Yfp8893,Vszffvxxoikuuznefplkte,United States of America,Mettler-Toledo International,230436.0,1-917-033-4688,Yfpmmxdrukcxfephfx,Mwndawczmiib,R,Egmljpykwyupnrqofldslitdktrgiqvbqcbdtoo,2.0,M,5.0,WY,5.0,M,54.0,432.0,1448098.0
Sno8894,FVKAUYCZZQKHARLOUWV,United States of America,Eaton,308606.0,1-333-834-5498,Snotcdxpyvjperoorrnxdxnif,,O,perizjjzwvrywqtdrizfxrvmoxlpiydibqtmpplousbdrchbhrsiqqko,0.0,M,0.0,AZ,3.0,M,73.0,500.0,3741167.0
gsx8895,vkfmmogqepjms,United States of America,Eagle Rock Energy Partners,,1-491-099-3318,gsxkwyqgfeyzvee,jybeaexw,O,rqnjaezkocsjvbvhhfr,5.0,,4.0,WY,,S,45.0,,3427282.0
Tjn8896,lgcwnreltasbjreqnarlbni,United States of America,Maxim Integrated Products,270741.0,1-743-552-6048,Tjnfzcwwoagesmig,Oebhfcwh,O,Ptxyezrmrzcuporjgjuypgcslflqtccasvccawsndnchof,2.0,m,2.0,FL,1.0,S,97.0,726.0,2967585.0
qyr8897,YTXCLOIWBSPHOZOQXHYCISIY,United States of America,Honeywell International,495664.0,1-407-618-1938,qyrfryeahiih,Hbuzjssa,O,dafjxvpbuknxekrodksmtrj,1.0,f,6.0,Quebec,2.0,M,57.0,756.0,1796289.0
THZ8898,ikajxx,United States of America,Discovery Communications,98709.0,1-017-751-4041,THZYGGIQSEYS,Rmmhvepdbjqj,O,gvnlspocixbnqmeykrrchimhkfgaqpdrvigpxexpmmkufyhnngvzxtcjoqrcocaitsy,3.0,M,8.0,NV,3.0,M,22.0,439.0,1022708.0
Jgw8899,Uafvak,United States of America,Superior Energy Services,443416.0,1-320-372-4579,Jgwrlkjwxjtndmlorprfw,Hjxxzz,O,xihsfj,2.0,,7.0,DE,2.0,M,,830.0,1313379.0
Eia8900,Orcxfzhjsq,Canada,,488166.0,1-276-896-3386,Eiaresrfkagkqqgwcxljsvvvhwnhfb,qufrmtq,O,JWGHOTPYBLESVXYLFZFWLC,5.0,,5.0,IN,2.0,M,82.0,639.0,1746934.0
CBN8901,Fjdzwbzpkfpctqhf,United States of America,Fiserv,150229.0,1-346-857-0171,CBNTZJSCW,IJCLKI,O,SOOJDNDVALGICCVCYS,5.0,M,5.0,Manitoba,5.0,U,75.0,376.0,1309524.0
THW8902,Bikltupmcttmir,United States of America,Radian Group,450129.0,1-490-587-1753,THWMIBQSVGNPQBZKVOE,Rvxvozvii,O,TGRVDTQKEMMEXBLRNXALJMCDMZASGXYIHGASVKBLSQBJZOCOXKWGXGSZBMCORVJSLMIUVSVGCSY,5.0,,10.0,NV,0.0,U,6.0,560.0,154786.0
DAD8903,Ayaxqmpztxtufkenshrhbmfwdtcqbr,,Energy Future Holdings,435338.0,1-539-172-7276,DADCXBBQWIADBKLIRXNCTVIMVBVIA,eyfyibkmb,O,qlbyciqaekohnkwpjicpemrmjkbcxxfpydbecmanaqlpzdmgiljrcqvbkegstlfvvtflgsozghn,1.0,M,5.0,British Columbia,0.0,W,50.0,404.0,3244595.0
Fcc8904,Emuumdmf,United States of America,NetApp,63899.0,1-853-273-2769,Fccoi,dfiznjmasks,O,Juytsmudvqchjbsqgcjkavvtjrytdseatlqvouqditgcniczhvvferiivdobuuezkdrhntz,2.0,,7.0,WA,2.0,U,24.0,655.0,373029.0
ABT8905,Jnuvonmabsicbl,Canada,MGM Mirage,32563.0,1-074-812-9135,ABTACRMGXOWIBIDEDJ,pwmelpnn,U,Giqmehvjrycqpgxoajsdlurknxqjuofxlpatgqyddijraiwjqftreazphhenglrr,0.0,m,,AZ,1.0,U,,,2878147.0
Sxf8906,DMRQTL,Canada,Wells Fargo,321055.0,1-822-129-9241,Sxfecfgcyzprpljzsmcdv,VLIXLYUCBX,O,Hvgfkrekelhikkpylprlgvkdatpbfbde,2.0,M,,NY,5.0,M,84.0,325.0,218894.0
Cwg8907,Ircamsmbqjfbszvdj,United States of America,Allegheny Energy,441786.0,1-103-793-7794,Cwgqdwjzefrx,Sieolddh,O,Aaiqjjtzbmhiqoqhjsbykornvlqmkfcrggrclnhp,1.0,F,5.0,MO,5.0,U,38.0,767.0,626614.0
Dum8908,Bqyefbciisqghc,Canada,Walt Disney,204275.0,1-945-929-8119,Dumofxyzrqgaivvoeoegg,iqcoeusmb,O,zwsgqtuhdnnjmkkvfgrfeltvoygezu,4.0,,4.0,IL,3.0,S,33.0,826.0,1993352.0
HXU8909,rimfiqkngplsrd,Canada,Cypress Semiconductor,372423.0,1-373-331-6586,HXUDI,NLQWGXOIVLFE,O,Nlivqlaadkjdheibxmdxogdzwdl,5.0,,10.0,MS,2.0,S,2.0,843.0,1482863.0
Kzn8910,Dbahvblnmgpctwppgbsflncxyvbgdt,United States of America,Oshkosh,397152.0,1-751-107-8757,Kznlsbobdoauotunhcdtjvesmutra,OZYVSEGGNGJ,,kdwgpf,2.0,f,1.0,MN,5.0,U,35.0,799.0,2629281.0
Ewl8911,EDYHURYPO,United States of America,Boston Scientific,421297.0,1-759-650-2117,Ewlwefxffwefy,Fwhvp,O,Ojdqxnpxpllvsnsegflak,5.0,m,0.0,Saskatchewan,2.0,U,62.0,576.0,399151.0
Fzm8912,Iaqvipfdj,Canada,Fastenal,,1-445-076-1102,Fzmtktzkbniqaojnkadhgbzhumf,,R,Ybcdmreytqdm,4.0,n,0.0,WI,3.0,U,12.0,535.0,2475278.0
Ljg8913,Oprefpehhg,United States of America,Bemis,376750.0,1-965-138-7030,Ljgkhh,Nfgbeerains,O,kktwrfffbahjgdantpzdzzdpwtlcjdzipttixqsripycqcoylaoowotwdxgwmnmyuxanj,2.0,M,9.0,KS,4.0,M,87.0,444.0,1303135.0
myz8914,yxejcelxxwsnn,Canada,Kraft Foods,136792.0,1-503-190-5777,myzatajyfjqqjfzzguk,Hfndsg,O,tteyxrglfwsbstulz,5.0,,9.0,DC,0.0,M,41.0,844.0,3192589.0
Fkr8915,Asdfxceycxuevwq,United States of America,Entergy,31258.0,1-968-308-2463,Fkrizogcwqihjmfqhfuggsmhrjtdjc,Rceelo,R,Swsercqeibwxlvghaqwsajyqdhpwqshupyjvkqlgskfsejpcofmdmccenfjdfeclkkgljerfihp,2.0,M,9.0,PA,5.0,S,70.0,625.0,1372448.0
QYR8916,Wkytcksypzxeii,United States of America,Fleetwood Enterprises,260655.0,1-130-264-1555,QYRLENKFLGADOAQHJLNDRCSVJFEE,,O,Uqiutjmguzouitsyusfstesafeasvhwnusnxultwbmymlikvbupyoufhmjnfuzcfyjutobvqjgsjbi,0.0,M,2.0,MN,5.0,U,66.0,611.0,112238.0
Gkr8917,Ibunitbe,United States of America,Pepsi Bottling,201577.0,1-045-964-7489,Gkraqdsehctulpdd,PUTZWGJ,R,Suvclnpugsdalmpwdkreiqknryxumq,5.0,m,1.0,Saskatchewan,2.0,M,93.0,614.0,3660673.0
khw8918,Ibblgibmpfpfcywlfcvcaumvud,United States of America,A. Schulman,392137.0,1-615-441-0011,khwlppbiqzdxcwfcdskokpoyoekddb,JVTFDTC,R,Lqrhvgigsljxqdqdaoyxdajssrleyhh,5.0,m,5.0,FL,2.0,U,61.0,611.0,522761.0
STP8919,UIKTCKEMETQAHWMRNJ,Canada,TravelCenters of America,145648.0,1-643-154-6745,STPDQTMTSFYKTSXZSGVP,qdfxnurqxaso,O,uhbuaritwrwytgzltvhchrdbhswsabotwqqvldwkrgcpqwmkhil,2.0,M,10.0,VA,4.0,S,47.0,501.0,1437039.0
Aht8920,YRQNWFXCBYDONMGKBJQ,,Popular,,1-737-706-1426,Ahtehmaqth,Afiwhsu,O,Hewtvhlqfxnvascdxqmysucqqbkdrmhkilcmpsqqgboudvefhrbmoorfzukplbmzmf,1.0,m,8.0,VA,5.0,U,23.0,822.0,1082092.0
wsk8921,Aihjwbjudsybibkvlpz,United States of America,PSS World Medical,49234.0,1-848-856-4138,wsksiwqthnjdeig,Wsijsoxwk,U,dndbdorxqeyxuqjmlongasvprtkhartyeitmdhyvadtjzyih,1.0,F,2.0,IA,1.0,U,8.0,470.0,1523635.0
Lwu8922,JWODHPTISUVGJGUALMQMZUV,United States of America,Electronic Arts,75432.0,1-530-918-9603,Lwugoultnvsjguzwwjyjgyutaiy,Arycnaso,,rhwyrdodbxbcwqnwqbkfxyajygngfvmabxrhwx,3.0,F,3.0,ID,3.0,M,52.0,800.0,1198108.0
Btu8923,Ilzgugisawtfqlmex,Canada,United Services Automobile,364311.0,1-876-620-7905,Btujsokufh,Tayfyfvubq,O,FBRRZRABBUWLDJKQUWGCIOEPCFQMWJSIBRNCLWWQRS,,,2.0,NV,2.0,,,709.0,2449776.0
Yqj8924,norewuvbmcwocguj,United States of America,BB&T Corp.,63150.0,1-319-951-8665,Yqjitdemxeavny,wlvdhmysywiy,O,waewiujgbtnjrehqg,2.0,,1.0,Newfoundland,3.0,W,,707.0,3847130.0
JME8925,HCOPKCCOAVFKBFLGFMTDILCRVIW,United States of America,,312217.0,,JMEDKGYETXYGLOMOTDPDYUPXRWLE,Xtbrqqfid,O,GVORXDEVBVQZDYDEV,5.0,,0.0,WA,5.0,M,57.0,676.0,1009438.0
Pcq8926,Apksmljzzverkfvqflqemlbgmxsh,United States of America,J.M. Smucker,463049.0,1-393-770-0106,Pcqgvmxmx,Hbjrjgid,R,tyjdnqhqtphlqtwhogzpnlkmdkwqxcvigkvrljadvfquzzbfpfxscncffnrx,2.0,,1.0,Nova Scotia,5.0,M,28.0,602.0,2952723.0
JSM8927,Qzqeitpkukosvhd,United States of America,American Electric Power,186496.0,,JSMKDOQRNIMORAIXZUUKM,ytjcryw,O,GVTLUINCNRHELAMDSEDCVLWRCRPCARFDXPJTYJTCMT,3.0,,1.0,Quebec,1.0,M,10.0,685.0,1173505.0
JXW8928,MPCGQNHKOOL,Canada,Ingram Micro,333428.0,1-240-519-1443,JXWORRATNNMVL,pqnhnsuxk,O,LVHEPYZUECCTQQSSBCQTKTVWVYIMYQDJIPKCGVJTSHKLPU,5.0,f,2.0,Newfoundland,1.0,U,44.0,535.0,3230663.0
GUX8929,GOKEBMBZXIG,United States of America,Genzyme,76646.0,,GUXHWMC,JZZKGOBBXVKZ,R,,1.0,,5.0,SD,3.0,S,1.0,,837878.0
Jit8930,Vflddzmukhcwbcq,United States of America,NSTAR,225543.0,1-313-600-7323,Jitltnxvkmgplwqpzhqxveh,nrajdmbgq,O,jlyounwwuiuewdsskaemfeenxmuw,2.0,,0.0,Saskatchewan,0.0,S,6.0,534.0,1740431.0
BXB8931,Nabskpii,United States of America,Raytheon,309045.0,1-545-874-5368,BXBMBMLWIWBQWPVXFJOATG,GSIELJ,R,,0.0,,3.0,MT,3.0,M,67.0,625.0,251770.0
Upr8932,Yehiocr,Canada,Virgin Media,143699.0,1-060-238-7569,Uprwvmutrvjuansbkdgkwuxyt,Aovezu,O,Kkbybroufutjmtlftvuvtittilkatxbx,3.0,f,4.0,OK,2.0,S,61.0,,816789.0
slv8933,Rdcqazxskjqcxbqxjklyyuib,Canada,Coca-Cola Enterprises,14287.0,1-447-146-3257,slvjexxdalgwog,Rrcquih,O,slfyorkwgdgqirbvtbvunbjiyrpsymcxfvrxopspoxzkmmiv,4.0,,5.0,OK,5.0,U,45.0,405.0,3236105.0
Wbo8934,EGGUOPDDK,United States of America,Expeditors International,135807.0,1-471-081-0757,Wbomx,RJBCVPIG,O,txidspvcumvitziboqrvawsmrlkahvqkwvltlcywtplxxftgwhthprmndwmhha,2.0,,0.0,Newfoundland,1.0,D,67.0,441.0,97770.0
SSD8935,upruzeclibrhretijwtvfp,Canada,International Assets Holding,486818.0,1-161-929-9587,SSDSEZKLSNYTEW,Ejjpojksyqdy,O,zlbxhquthnxbupotibgpsbqsrnsyzclvvogrbgmywfjsruxf,3.0,,2.0,WY,2.0,,41.0,579.0,1589615.0
Svk8936,WAVMPYURTMXXKZPJRNHVPXYQZ,United States of America,JetBlue Airways,,1-087-000-8463,Svkpjasexnuueah,BQHYDMT,O,osxwptwhhnhxiwkdsvwvubklhg,,,4.0,VA,2.0,S,92.0,,2389234.0
KGY8937,Fhctkdkgjkjsammdfjiecjqonxqavh,,Mercury General,262063.0,1-647-567-7318,KGYFDIQT,hzesxliy,O,zbquhjnvwzwwpnwlathlhqeasuzpbndsqomogvjberuxtjruk,0.0,,4.0,FL,2.0,U,44.0,764.0,569382.0
Lid8938,Vvlyqcnerqhegivhgsplsqghmmos,Canada,Sempra Energy,200013.0,1-117-620-4297,Lidjphxctrocoin,FPWKJRN,O,DUQWEAEUKQBCBQS,0.0,M,10.0,CO,2.0,U,93.0,482.0,2802360.0
PJJ8939,PXWHVMIJTXMXHVNSBROAE,United States of America,,197991.0,1-851-882-0435,PJJTUMMIALNZOMLEPOJ,cpbfyge,O,jljsntkyqbmydedkpowkfherbpofdabsmgmrtyfpjv,4.0,F,1.0,WV,2.0,S,82.0,573.0,123545.0
WTB8940,Eozeayfqszhdnccluivoc,United States of America,Anadarko Petroleum,410654.0,1-548-292-1165,WTBGDOOKGJHACGPYGDP,Nzzbmzajwk,O,Jezzupl,5.0,F,1.0,Alberta,2.0,S,31.0,654.0,1593753.0
Vut8941,Kgiiowpewjgbinwcj,United States of America,,243022.0,1-174-883-4058,Vutsjyzxxumav,tchkfmicrrqf,R,mdbzkukfe,0.0,f,7.0,WI,2.0,W,69.0,361.0,
VPR8942,ejzemci,United States of America,Stater Bros. Holdings,248462.0,1-513-996-6074,VPRIRIQFYSAFG,Luveak,O,Orsdqkmizaxgkcednxzyu,0.0,f,,Ontario,3.0,D,12.0,548.0,2631962.0
Brk8943,Pueehqc,United States of America,Atlas America,497094.0,1-382-840-5132,Brkcknmvnecruyspcxjp,mvotjmsnu,O,Noapytdjdmghwxxgfsnymywnquxafnduzmuovoqihdettopubhjqhooskmyrtjqlofkycfdwwe,1.0,m,4.0,ND,1.0,M,35.0,,2141297.0
Lnk8944,qmwjtdjt,United States of America,AptarGroup,20155.0,1-144-998-0797,Lnkwmqgpd,naadduxgtxoj,O,Mkohulgffgn,1.0,,6.0,NH,2.0,U,85.0,489.0,226923.0
Xrb8945,DAKNBOKJRVNJBZSNPIJCJZXKNRL,,Marriott International,295847.0,,Xrbhabeteugroysmlpbyakobk,Gjmxz,O,VUOHNKHNRFMTRDVBYTUNCKTTDPOJBXZONBHCRFBANCDCUXDZUUMSTUHQSHAXTTNOYOPSM,3.0,f,2.0,ID,3.0,W,42.0,638.0,150227.0
Zov8946,ZLDRTXFRDCPFIBZKSLERDWCZCJZ,United States of America,Integrys Energy Group,143466.0,1-310-389-4971,Zovgnodqewldndpyerymuj,Xdyjebkgd,O,,1.0,m,5.0,OK,2.0,M,99.0,639.0,1935883.0
Gxo8947,RLKYNMTLCJTEAUR,United States of America,Ferro,361354.0,1-195-810-2427,Gxoyjotyjuvpb,KEQLKJUT,,txhcjcmtvfxhhoygcckpmlxpkadufkjxeibslgudhzgblurjqrqavjghczs,0.0,,2.0,AR,2.0,W,98.0,,38287.0
Edv8948,NJDJVAKBLBYB,United States of America,Retail Ventures,359796.0,1-019-217-6283,Edvdwuovfsosmkgggqruoyfdjr,pxdrb,,HMRZFQDXGPGHJKLQTRAPB,1.0,,5.0,MD,1.0,S,2.0,368.0,3426570.0
