AgencyID,MiddleInitial,AddressLine1,MaritalStatus,NetWorth,LastName,FirstName,Employer,Age,NumberChildren,PostalCode,Gender,Income,AddressLine2,Country,City,State,Phone
IKO5259,A,jwivrhptsutgzwytqpuydxpgnkpjvspwntdtuewybixedmdecvtynzz,M,1618035.0,IKOBNYXWUUGCBRAADKYMDCOJDXXGB,TZFWTAISUNDUF,Sara Lee,99.0,2.0,fcoljfi,f,193005.0,Plhzfalcvwlltrerwxooavlmxtwfxvqpiadtmgynfmsx,Canada,Boston,VA,1-549-109-0890
Thk5260,e,CRDDHTPPMLOLQSVMFDDILSQPEHJTLJNXMOOELMB,S,298871.0,Thkkapjskuneiumceilrxywtoxcau,Isvbzkhdqjwinvlmu,Bank of New York Mellon Corp.,98.0,4.0,njvtxymcpim,,111673.0,YKHYEBNCVWMNFBP,,Lansing,ID,1-475-970-8722
LOZ5261,h,Shqvahbokjpootfebvuwytiylcqyatda,M,3918610.0,LOZFAQHAWZUI,GOWVMFFAVTQOBEAHRNNHQXR,SunTrust Banks,84.0,2.0,Ttmisjra,,248232.0,Pqeloreyahkmzznknafizoepcghngjlwrzp,United States of America,Pueblo,NY,1-773-362-3021
Tzk5262,,visprtoou,M,1037654.0,Tzkgwnrnevnzxqsotomvbkai,Kdglxaaq,Dynegy,12.0,5.0,Xqgxicspirb,,84331.0,yxeozfqunfuvgmwlevpghslnwrgitnfzokrpxjeihagjgbfygyihddkbfbmitsdreawlwlbdta,United States of America,El Paso,LA,1-248-511-3601
JIS5263,f,Jhkfwyawegcbbqczbqabuvuteihnrmzjseluvyvppivdzbbllipshiniieuqv,W,192475.0,JISSRIWSYGNOECRORTSJLUKQOVGMME,eijlhvafcqmbkytjzkroxprhw,American International Group,90.0,,CVQUSUNKQT,,201572.0,jiizgmfwrzlgja,United States of America,Plano,MO,1-035-212-9589
Lrv5264,,NRWMBXEMLKBZKJQRVIQYLFKGKIQKRKCLWFFIVTOTF,M,3768260.0,Lrvegtdcuatefv,TVWNKJLNDKLIKNFKOIOCFFCPDHCQOX,Ferro,72.0,0.0,Kntwcbjhl,M,237978.0,BXPHQDZQKQSNNK,,Sacramento,AR,1-312-125-8356
SNO5265,c,wuxhrxhclgfchzbpimwrnhqxeaq,S,904691.0,SNOTMYOTFVNXVNFU,JUEVCUYPKXRNQQBPOHBO,FedEx,98.0,0.0,HTKEGMN,f,157959.0,,United States of America,Santa Clara,British Columbia,1-490-047-9527
Rvc5266,g,Yyightjjlcwhlmfurhnpcexl,U,1512806.0,Rvcqjbdgsmzmnswbxtorah,nooytwuamnsubwideowehntexkudk,Modine Manufacturing,48.0,2.0,Bkryetbmjmic,,108922.0,Ghbgdedvvpxmwrsrxtkpnbekbhmnzlivzfmfqpqzwncuwenkbkrwb,Canada,Portland,VA,1-004-108-8904
LDX5267,Q,JIMZQLSMULYRICWKJRKHJYJOVSZOWIKXLAAHFIYKLWQLYOAGUK,D,3905374.0,LDXRKORRVVCXRSIQQVCVRBXFNAQ,Qvxzqlvrjx,Insight Enterprises,10.0,0.0,Ingwyswjla,F,415372.0,Ewzmocmiwgcbaexmxgvevcmgxfmqkckkifnsyzjxfgtbtzmids,United States of America,Stamford,HI,1-214-067-4405
Sfl5268,,Mrgjxfqqvyxvegaocavvffoyvmoaogvfejcuyxsjvs,M,523100.0,Sflplktffigowgeva,Pdtwtm,Xilinx,49.0,2.0,Nkhmevyy,,276248.0,bzjntgznurfmuzxcxthfdsguxqsqmwdgdelkxtyfrujbqvuovvfbrollhbnr,Canada,Boston,VA,1-786-074-8473
Nwq5269,,AXLVHWJKBIYUWBHQBOAJOAYPWYIMJURDZCCLKNAXKIKTUJTKEYSKGB,S,921264.0,Nwqblftiwcavcv,Mnwaphcphkdmvbhiknmcjhmblli,Sanmina-SCI,26.0,,Hmcjibjual,,293419.0,LCGOUECBMJOWYZGHBVOONFKJPAGNARTGJFMMHKWXXOWNJWCZCV,United States of America,Tampa,SD,1-841-166-4621
UBO5270,V,,S,54629.0,UBOIALHMIRYKGDQPAXZPHFFQHWEPN,tmaeuabklimhudpmswtrrfmf,Alliant Techsystems,70.0,4.0,YAQPDRCS,m,355746.0,Nlxutdeoxqejnxbfgyrtj,United States of America,Moreno Valley,NM,1-677-860-6915
Rpq5271,,WFQJCRYZPFYUAHMTJOFSAPPXQEIRFWEEPFWSDXZDNFXPSNHRFKXTPXTQ,S,3393993.0,Rpqjwwqcax,QYSCLNEVYLU,Jack in the Box,5.0,3.0,HKYWYGNO,,336735.0,CLZSOFYEZPSNMINWCLAAVDOYENYLFKUUINDVKJEXVIMN,United States of America,Huntington Beach,MA,1-707-804-9796
BQF5272,V,Pmwubdmdytrtbzifbqyowyslphvwvikfaubrnpci,D,817350.0,BQFPNETRTOOBDTLSCHYYPMHWTLKL,Vbddgjnrpoggbuzckalaj,National Fuel Gas,54.0,,Aoaascqandh,,499804.0,Mksoltjekvviftkanbqtkcmnspnrhwvctdidckingddjnsryfeugpsliz,United States of America,St. Louis,MD,1-730-437-6858
ssd5273,A,LNOWNNHVIKJYZBBFGXKSIIQJALFLM,M,2712320.0,ssdefodwrhlrdjwxvevvpxv,Elrtwxpbmha,Stater Bros. Holdings,8.0,1.0,qdjkbxqv,,348072.0,,United States of America,Naperville,CA,1-092-395-4131
Vxk5274,,Gbgymowhgtuxtpef,U,2560196.0,Vxkwhazkxwidktrye,SIFGKMHRMPUKSPAVYKKKZEXOPVRN,Diebold,58.0,4.0,,,188999.0,Vcdmrgaffxybzotimhpecwwxetkftzichsqmeljtbeovbyasdajylskswxijzmyofrjjpodnnzopqhbv,Canada,Boston,DC,1-981-434-9462
ALG5275,s,,U,,ALGXBNMAT,Qjfqg,,15.0,2.0,oycpn,,200483.0,Rvoplsesxixvhamfpxwzpnnxglclthzvbegkmcwgfydvnipltwwzydcnrqimgafdgygkrdhz,United States of America,Billings,AZ,1-438-169-9915
Fwo5276,,NFGHLK,,3185416.0,Fwovhwwhcvtzvtjxvxmkzgmbbecdhe,Zpdxnsehgxfni,UnitedHealth Group,77.0,2.0,SNTTX,,65517.0,ewhvrhvqhhpajsqdgex,United States of America,St. Johns,Saskatchewan,1-206-432-0364
Sce5277,,Anlcclitgcufqoucqkxvid,M,3855931.0,Sceec,ejqycn,Sally Beauty Holdings,3.0,3.0,Wxxsgxwqhv,f,311750.0,,United States of America,Winnipeg,FL,1-852-109-3438
ZSP5278,C,aoagrpemcuqxppnovvvuir,M,1654458.0,ZSPFGB,Bfgkkmxgiyzwnohszomoc,Quanta Services,42.0,1.0,Kdtpicrnk,f,,eeaabrljrhsngzbvzgzqpzqkmwhrrmswhsjgxtdslywzzyjiaefbjivfeigtyv,,North Las Vegas,VT,1-259-762-4592
piw5279,,QKRQCOXLLUSXBJGKOBUVVFVICCEWXTLICLMH,W,1112207.0,piwwkecglaao,Kiirwkfgyzbxbzoavbaurtcmzo,Washington Post,30.0,4.0,Ossqozjgwd,F,83152.0,UCQURWMWXBTVPWQCIJXVUKYURNIHNUFISZKMPFEXLEKTROCHNZHOGQTJA,Canada,Rockford,IL,1-754-771-4330
Oka5280,,Bkpnzmbwux,S,2663385.0,Okaxyebqflqquwxtrxltequzpsiwa,esrbhcsumc,Hovnanian Enterprises,99.0,3.0,OYAET,,477604.0,Hqmbpqacgectzupcejyjrfnzjvwmlabmbwq,,Santa Clara,OK,1-067-071-3035
Ngh5281,,Ulsfvqsibvaaolsowkcgzjudtckglemuqjthqkbhphlregsjmjkumjwkcnzljss,S,2598331.0,Nghpjbrabhztviskgmofmsjeucjvo,Lphlqm,Regal-Beloit,38.0,5.0,Jkhrix,m,12168.0,Brrvfbnomhmohfowsjkcaeriuxfqtxycdn,United States of America,West Covina,OR,1-868-400-5738
MXW5282,I,Pagbkcbwbammi,S,1845344.0,MXWZRGRLNBDHJXRIESCH,Yhegtaxhho,Cytec Industries,3.0,4.0,mnjziocjh,F,159385.0,LXKSNKPUENLYPKM,United States of America,Garden Grove,AZ,1-592-745-7562
qet5283,C,FXOLZOIIECPKAPQMFPPVNJFLHFOWDIVGNHVRLWP,M,294935.0,qetrflnrpsoglrtnovdihukgotx,Jycwqdqnaeoonzkydbeqs,Armstrong World Industries,39.0,0.0,Rxrozqoncqvc,,,ukzbcdyxrtmjwfjelfachhdoiebtjnjuitripsqmzvuhxubimbuugtexidacsrjpwqddpasbhjsc,Canada,Chandler,SD,1-203-132-0818
cfi5284,h,Ktwuatnrzemqfzmjjcobkatvhu,M,2663403.0,cfienrqwh,Jhyitcsdg,CUNA Mutual Group,,4.0,Ekyjjmdbhrh,,455697.0,,United States of America,Pueblo,CT,1-891-487-2915
Fbh5285,j,DSEWQYAPOSZBCJCUSYGXCEZAZSURURXAQTSWRFILNY,U,3513089.0,Fbhuuvtcbjecwm,Szptfsruftnrtevnnw,Psychiatric Solutions,94.0,0.0,Kdlpnckrdb,,162787.0,RUIMDDXQFHKHYACCVSXCVRMSRYW,United States of America,Winston-Salem,PA,1-271-775-7186
Obx5286,,Jqdmccjqvezycrdnkdjopdwnkaglzaaoiwryqr,U,2785312.0,Obxqzarnczmcubqqutnefc,Goemlmxbrrunghvabwjasqpyswltm,American Financial Group,72.0,4.0,XPESKOKSJSUK,,179209.0,Qsojjspecdlwkfyepuxkjqjchnsquicgikf,United States of America,Henderson,ME,1-533-784-1916
Pfm5287,,tuwwdkyeqkqnmgvmvtyridatwmphnhljuagjvndlihzwcymldbmdggix,M,3417549.0,Pfmeitcqflplurdkltrecxbtrizztp,lsdetugbjxipxubvfscp,Spansion,98.0,5.0,Bvnydjv,m,137245.0,Wpdbidk,United States of America,Halifax,UT,1-008-777-7332
cbp5288,v,Cskloddmvouacjpcpvsqyfhoskvwqpctkcsesctyrcmnmnadjidnuatlaokkyzhirqgavuhibcifgpdc,W,3139559.0,cbpolqxnbjlnouqhukhoxn,vpeiedu,Publix Super Markets,98.0,3.0,Pvwodrnd,f,14585.0,STBASGBBUPGSKXYKJETJU,United States of America,Warwick,NE,1-301-328-2322
cuz5289,h,Ypmannbmmauuplzaodqbcsunbuxjjdieslph,M,2035452.0,cuzqifqjwzkdjcbjlzjfufmv,JTEEQRML,Costco Wholesale,65.0,2.0,MNQRVMGCCXJ,M,,,Canada,Syracuse,NM,1-725-420-7543
Wnz5290,a,Oocffyaderirijnkpezgotaqtimppqkgejqfanfkbdtjuvflptwwdbnelttrmegcmigdhxfvzhkqtlrz,M,,Wnzpfvvgnszxire,sfgbriqkpbyojbwjbccg,Jones Financial,58.0,5.0,Jawybig,,40866.0,Arzrlwidptfkpqmvpliobshosdi,United States of America,Arlington,WY,1-673-601-9602
ZLI5291,,,M,3578524.0,ZLILRVWQJXQIIKHZXRXMTDHRAFEHUB,Uijqgqscbqdoxejwgjrgpiby,Enterprise GP Holdings,74.0,2.0,EAEDNZ,f,393357.0,sdumtiehjfbkcwtkibujnawvdbzohuwxfixqcpalguxmotrixiatqvonqyw,United States of America,Allentown,NY,1-007-463-6061
Epj5292,,Nxpxyunlepmyfpjhkjr,M,72266.0,Epjmyujxigaclvxzumzorv,xmahjtwhj,Dow Chemical,5.0,3.0,UJQKXR,,10359.0,Phxszwdkdwucxabvonnrelerfyizdtamtoyakrgbdxkbt,United States of America,Yonkers,WV,1-723-953-8672
sry5293,T,zstzuchfgkagqzmy,U,852202.0,sryzgemrjpje,MPLEXHGTBWRQMA,Knight,68.0,3.0,Uasqwhmsu,f,332496.0,Ugeynazqbejdtdyvehzfudboprolaxxamkelxxrslujcvu,Canada,Nashville,ID,1-569-843-8665
iez5294,,Moktkldsbpjustaqbk,M,3070021.0,iezlur,Qltsiyvpzvmaohfmjc,Wyndham Worldwide,62.0,4.0,Oozsygjaw,m,118165.0,DGKBGACQAFIKPDPOAYPVVTGJCHAOVUSCWWKEQOEHXHIAJAFIGNIVCZRKROQSLLSCRVPLD,United States of America,Lansing,WI,1-427-367-5210
Wwt5295,,Hsyliyvmdg,U,2330221.0,Wwtymayldtxfisviwvmopja,IDXELRCRTOXULEWJKVYKXMFJZLESR,Avis Budget Group,87.0,1.0,NBEHXP,f,41341.0,Kvxriiufxkztppzzvxlchyclgyfihuajqqjjmyaozwraxlaybvzhkmcnif,United States of America,Fairbanks,MN,1-903-185-9838
Pnt5296,,,U,2574707.0,Pntdhecjvzqtyxqqondfwsajttblwn,wgjywzhjjmtpfww,Scana,3.0,4.0,ODOMR,,395220.0,QFYWKSUJGXVKHOLPXCPHNKBTXZWXKNVYMYFGKTHEIDNBBVU,United States of America,Regina,KS,1-114-953-8591
HGU5297,P,QUMBSTLGBQMLLHFRBEHHCQRLDFIVJOLJWRHNHXIRXIFEADZHOTFIIMIFFSTVNW,M,185356.0,HGUWBROVP,Pkcfqtcjmiyjxlsrhgrdckmizlrg,CMS Energy,50.0,3.0,Qficgtiznm,,188881.0,Rekvteqfqdhjiygqtwnunvaiugybzaxrhkjgpxlwtvijkgrahguscednknpbarxxjwdybozm,Canada,Fort Worth,NH,1-519-664-6636
Rdu5298,,UMJYYSXOFMLMDXGBABRYXAGRFBTSGWPDRUOCQIFQHKKOSVMNIWTCNBFSBQTEJIWHVGC,M,205639.0,Rdubycgqmkshsjp,UOOPQBS,Cliffs Natural Resources,49.0,1.0,RUUYGMPBJSKD,,459188.0,LAATGITIHVABVIKQZEXDGSSVIANTJENDFSBLUCZKXPYWFUUYUQLADWGIWNDSYBDNXKAYOAMVL,United States of America,Regina,CA,1-977-904-1852
VGR5299,r,BIMPKEBQSHAHQPPKYBMOWJKZISGNWUMRFGRPAQADIMEWPGBS,M,3712704.0,VGRBXAKGU,PSRVEZNSPQJAQEWT,ITT,8.0,1.0,Queqhrog,,98258.0,wxdksgxrrerukfmkakukbmpmsgahb,United States of America,Oklahoma City,OK,1-606-876-4073
HUA5300,,Ysriyrwqnjjmyttetusdqreebdijmihbsklypdbvfpolfhsdsaiqetwyrmexgi,M,2898595.0,HUAGRX,Kwudvetqspgmiwxcaskgsfrrzpurid,Int. Flavors & Fragrances,44.0,3.0,SRLJECEHLUD,F,19018.0,aoykanodxxllwsixnfenlcmwfvfmuhflmxludsgbzhkwqcrkqasldcemvlandqqstbrcoejgpb,Canada,Inglewood,British Columbia,1-616-362-0474
bbw5301,q,Sihfpnodwuzwhgbiupaqaltggmglygnyvnskryjlwnjafrovpvwsxjhfuh,U,516641.0,bbwslgsemmovgupvnuhswyqrvxk,IVIIKZRGMIHZTGXKPACOSBNLW,Raytheon,85.0,4.0,nwgrkuwq,F,469062.0,Rrpfopqkuycebexsujjhyiiogtgcgazqblgfcogomapswvwxfaelclbdbryjjjrnxugk,United States of America,Albuquerque,CA,1-360-286-3337
dqn5302,,,S,3263696.0,dqnlmshnic,Bvlabqnkkvaozpjihjxi,LSI,81.0,2.0,Ydddcb,f,86829.0,Nourkcvjrwyzpinaojlgznrqwhidnrjgj,United States of America,Memphis,PA,1-866-462-9292
UOW5303,,Kicfzajlbuvwguvfaboqimvpvyatrvtekmvlesjtpeo,M,3048272.0,UOWHQVKMMYQBDPRKAJABWSD,Pmcluiglkzldaw,Wells Fargo,16.0,2.0,GKOHOITMXWE,,,ewkjwedjei,United States of America,Erie,NE,
Bbm5304,J,QAIYMREEXRNZVFDWEGEORQ,M,3596351.0,Bbmbvktzupsap,Njrrsagqpdeazosr,Vulcan Materials,44.0,2.0,oxeimnektb,f,487415.0,xxqivteqvm,Canada,Jacksonville,RI,1-641-830-1328
IFQ5305,,lvmoheuejvafietmsehkptiyeixnbxdrbtznnivvcmennggm,,1180159.0,IFQHGTPBW,Jrbpvylfhyqhwvkwjtc,Steelcase,7.0,3.0,Hfdrp,,370165.0,,Canada,Toledo,HI,1-167-022-4284
VMN5306,,IYXXIDVDDWAXGHYRAUKOKOMLOXLZTQIIASQDBJYEYTSJORZITQCSCIEILMVUJJ,U,2973187.0,VMNBO,RLKRCPXGYHVMISPQDVJBWCAHQTM,Ryder System,88.0,2.0,nnssardkebmo,,213029.0,Eifujxolquugbetlhfjgjqyiplrqfpfpiaoz,Canada,Mount Pearl,OR,1-914-540-2977
UNQ5307,,kjfhezolxzkwhsrespuhgnmftwtdl,W,3821176.0,UNQJKCQBICQCWJDJATVOFHT,pzqwbqcdnjcoovhqvpwpkp,Oil States International,14.0,0.0,BVOOFMUS,m,40361.0,Cpldjkovzowdeuxmtjwqckhud,,El Monte,MS,1-318-558-2019
ZJP5308,,Iqziyyxarwuadsqmajpmddyfvenjpbzeeemivqacdvlcvichdmjjguaqqghoopjb,W,2590484.0,ZJPJMNIIUDEECMMMLFAPONBJ,gfmfcouiohdecg,New York Times,94.0,1.0,Eahag,M,369298.0,RHJIYXXJHDASJLXXOZFC,Canada,Concord,MA,1-537-697-5122
API5309,j,FXKQSBRMCWSFPNWULVACXUBQMPDOOLQDJXYBUOPJWXRBGPBZQOUWFPDJSNPRWAMAZWZBEF,U,461016.0,APIYO,Peudqiqrui,Warner Music Group,16.0,4.0,Zxsli,F,204595.0,Igisawbnrohjpeaurburpjcfiwv,United States of America,Springfield,NH,1-575-812-9824
eub5310,,Kfcadacmruzqdylahjrdyqfnowcynrykxcknppmixvvmbkjeepcjifgoaiidryvifjln,S,3154380.0,eubboplypmksi,Kiisgpghcbgnpldoyy,Leggett & Platt,7.0,0.0,Mcextuiqa,,,Pvmbnevnikuixypumrjymyglknucvbvsztrfrnqrojuoooz,United States of America,Salinas,IN,
RFE5311,G,bbgauivjntnileotfmqghgbyqkwrcrksbdbymybdyjjntbhmeszoregelrtkrxf,,319332.0,RFEJUDZIFIELLCGZPFK,cyipdsqaraqnltufinmvrzg,AGL Resources,9.0,1.0,Jepkdlwhmolp,m,206954.0,HKKEVGDBCOHKIBCAJH,United States of America,Indianapolis,AL,1-495-649-4405
Csh5312,,QWFMWUWGPAFSKNNQSSIQKZFDDEETCRQQAQPQCNWEUEJERWPK,U,286076.0,Cshnjpgboygiwkaoovn,Kuzgrkehttchzdikcziknn,Leggett & Platt,14.0,2.0,Qwympelmyrvx,,2410.0,mlvfnxwyljbgulkvngxtmesnheezqwuknrjtluzlgwipjiiqpkerjhurs,United States of America,Livonia,KS,1-378-570-6906
aew5313,C,,W,87673.0,aewnyavprdnjcgwq,Lgattcyjzc,Allegheny Energy,42.0,5.0,Fzcwrxlyjyt,,93668.0,Rmolnzhwkwcnbtetnebvdlzxxpswsfggnuzdzhcynho,,Vallejo,SC,1-938-600-5366
QAM5314,E,Plqfkoubrdsusjobbrvlvujwmueldianmxjkq,U,2383855.0,QAMSUNLQHBNAEEHIOPXF,FTAJWHGPOSW,Becton Dickinson,83.0,5.0,cfplupbl,m,,hqqjiuhowkluaugnwfdkvidpxypx,,Sioux Falls,AL,1-334-866-5202
hqe5315,,uberwlnobdujcrcvsxdkmwnihshezrotcw,M,2599619.0,hqeqmffq,Ycheekukwahe,MGM Mirage,88.0,1.0,Sgrjnnwo,,6156.0,lohvnefvtqmmcil,United States of America,Sacramento,NY,1-539-955-3264
ury5316,,Ylohomnkspcitaarhjetqyzjqmppfbexbtxujmdtwkjpwcgidxgmhvzwehiwotcjqugcrtdajd,S,312801.0,uryfmngqhlaxqadorbbhtzyjq,htpuostrwbd,Verizon Communications,28.0,2.0,QXIUOORVJVVZ,F,,MCBQFOQIPBBJUKVJDUZFADEHZEUTATIAZWUOKKZPRAWJAEHRUDKN,United States of America,Warren,WY,1-986-508-5509
ilw5317,,XTOWNOTAVAQMIKJESCACLZAXDYYGPXCFWONNBXGMUREQMEBNMQLSMWRIDIMBSQZCAQQSBZQSNEH,M,2825883.0,ilwgkzbucrcbwm,Qlkdexjojrcsskthsi,TECO Energy,0.0,4.0,gsdjdomdk,,300062.0,Pxavkkbcakgpnptefoxjafmduvsflqlhpzmnpwqygk,United States of America,Hialeah,Nova Scotia,1-138-586-3015
Nnj5318,z,zhvmfswdelesmcetbm,U,1658276.0,Nnjiwnkizrhuasayrdf,Kegkbqgqcwkhwkmbgywkrqvcux,IDT,53.0,4.0,HNSSKKSTGEAS,m,113747.0,Ynnwalyrlrhwbggqkysrcsydfxiavdmguyjjisskymjnftogcluccjmnplgkfqitt,United States of America,Colorado Springs,Saskatchewan,1-605-673-1927
SRR5319,,JAQGWFHSAUBYFJOVQHUHDPOBOMVZHXRRLVIXYMYFUTPUFAXJTAQNRBJPMVCDOZWXXZBTIPJPUVAKH,U,1182413.0,SRRGBFNHTTIUWAAXOPLVMT,Urqgmarptshdnitsudntqnxz,ManTech International,11.0,3.0,aspjttrqv,f,450581.0,NQLETJNFONDJBQ,,Winston-Salem,MT,1-819-603-1812
XXH5320,,qhsvxhiuhfbsxhaenhjdcuwekmgtpfngwuvhceulzkxybyygbjndrdplotntezszqc,S,,XXHYCSZU,Mopvmbewlzwu,Jones Financial,97.0,0.0,DLMCBJ,,279169.0,alpamytmnrbbkumaslfhfyuvtotrvdkmye,United States of America,Albuquerque,British Columbia,
Fst5321,Z,Ybocgmqhwxflzcrazcbcvgidjlpkmlobhtvslehaqgtwinolkcpqmevpl,M,2981322.0,Fstavzjgfrjxs,kxlvhavhj,Landstar System,23.0,3.0,Maolhjzsva,M,447141.0,UONVAQWVQTLQFEMYOMMRBZOYXAVHIXLWUAQDVMZIBEXK,,Fayetteville,UT,1-879-129-8420
inm5322,,Fzmpyevoutqthw,U,934970.0,inmemiozrhzwtpikan,wzjqrttqjrfbmtebmi,Dick's Sporting Goods,,1.0,opiqelikd,F,167409.0,AHKZNGGCCXWKTYAOVQVAASGHHWBJANMCEFOJLVIUMTYWDFOSOKIQJXJHGFI,United States of America,Houston,VT,1-831-773-7483
XYH5323,,Jpktqgkgezxotodanuawgigsoinlupl,S,,XYHZKISBZC,RIUWHSOQMV,Beacon Roofing Supply,4.0,0.0,Jqjcmfd,,408024.0,OXMJRKVAFLMFFNEBEHLBJDISUPFBFILPCVLOIAOJMLUNPWABVBIGOWSLGF,United States of America,Santa Clara,MS,1-468-465-7064
Ber5324,,KVOHOIPRQZPPZCDIEFZE,M,532272.0,Berotikotdibksgf,Lwjaasxoqceilxifaugodnwpxjhhl,Mueller Water Products,5.0,0.0,MJXSPQXUCT,M,32458.0,Dhulgihczkexnpdobslmikgmhilnnicnsjjfxdozprfqvfcavgxuuhptfxephddxmohvffvntzai,United States of America,Calgary,NY,
Fox5325,n,Qgunlbsaqdcnxbhjzubqx,W,3262800.0,Foxcvdbmciuvmnahbbfozrhr,uxhrtecdwltens,Huntington Bancshares,57.0,3.0,ULZSCOFXJ,F,45443.0,Xftzjtqnxjsrougiwugqtzmboupdmpxufrheoxlwlglbrmcucyeq,United States of America,Windsor,NM,1-352-519-2430
Cqx5326,,,,3031698.0,Cqxasgjrcrc,omffycsfgei,Duke Energy,61.0,4.0,Ueafegeleujs,,,lmxngaadajiordsvriozbrtudrrvcnspjumakraksfmqubenx,United States of America,Charlottetown,PA,1-145-873-9433
ljv5327,,vwrmlwdmkppimpzvoagkncpobpqwnumvdskijvazquauzgpsdvgxubzkrkxkjmbovdtlwejqyyag,S,,ljvkqjhdhfmuyojbe,uezadekevpkfaowuocyemw,Discovery Communications,,2.0,bxkgbh,M,496411.0,Wbryobyzuaevizsshhhkjdmkabygklsljknfrlodaqryvpiwrndkdrwyjmzuxofdspqrqvradj,United States of America,St. Paul,HI,1-745-109-0178
Fgp5328,,Rtdsbgbujkidvdzlvfriestbaoqcutpglegqicsyrbwipdtlfkfufdhhw,M,350993.0,Fgpzctxxlabxjnkyqnqgiofv,Finoskctrj,Rohm & Haas,40.0,4.0,fzphmg,f,98687.0,Uhwxhmrnnmumkffsimnlsyh,United States of America,Wichita,FL,1-047-918-1204
Msa5329,,Mactvcdpywaepfsxfjdeyafhtrjqwklutyooxknlmrinauvbzdd,M,2890467.0,Msartzadbqwkucnalgq,Fcsscmshfwqwfuoqctfwditspph,A. Schulman,74.0,0.0,Ctvll,M,65672.0,Dktlfastccxhzvaonfkcwqeijbljrksaehwjrldxfqhvbtzheavflqvypntudjnqgrmwt,Canada,Ottawa,New Brunswick,1-197-354-6610
vsb5330,,Cprtlvywmguywlmthwrysbnijvgwd,S,1653725.0,vsbwuuetordroswfxehlivyvtxbdvw,Zcnxjdvjxvkw,Alaska Air Group,17.0,5.0,kjtgaxnwlei,,291869.0,sakeqrlaxmxvhwyjijrbstlclqvkgavmu,Canada,Virginia Beach,Newfoundland,1-858-237-3234
gdz5331,t,DKKNYFGWNLPQWXVKECFMUCKJUVSNMPJEPIT,,2831356.0,gdzqldzmpquuucg,Zvknx,Calpine,9.0,5.0,Cidlghq,,499348.0,Yymszthnqlnqyhfzvfzwa,United States of America,Memphis,TN,1-967-079-6253
Ugg5332,i,karhjcauo,S,1330834.0,Uggkobxwakbdzsuvvuopmg,aumwbygwsxgaeqqnvajjzfjwcwiqv,Virgin Media,88.0,1.0,Itupndj,,407954.0,Qdeyavqknqsmihivaigbptdonmhsqrgcoqzftbbflyufaqfsmodzinzvcaefjzqjrbzwfn,United States of America,Amarillo,IN,1-695-413-1322
UMO5333,F,Yaopxbtmwzfisqfgismmsggclcnpxgy,S,2074815.0,UMOSL,Tgwlbir,Sigma-Aldrich,30.0,3.0,ailvwuz,m,460576.0,Jxojwyimjtfkapdjido,United States of America,Newark,WV,1-975-807-1283
Bzq5334,,Xgpivmjbjngzdmaproipmdvzygpgbzimjuhqcmbnwmwkjguqtskskwoonhvlqix,W,827204.0,Bzqlvsmtvpblcpkw,ckynqiduhnsnxaspaptravuv,Baker Hughes,46.0,1.0,jwectkdqnoz,f,206016.0,KSVFAXGWRLSTEYVKQOXAQXCQTKRINQ,,Rapid City,IN,1-820-740-4938
SCD5335,,bdksstamzeietrxbw,M,694714.0,SCDUNBBZJEMNIOLM,Tysdr,Icahn Enterprises,21.0,4.0,jiqkp,f,432759.0,Jnrsjjfxyg,United States of America,Amarillo,MT,1-151-388-3755
Myj5336,,dkdiovmg,M,2395192.0,Myjynbnk,Isendhwuldcapcmbj,State Farm Insurance Cos.,78.0,1.0,Sqkjkdnylv,,398903.0,Zzzuahtyngqhczytruzydnapwgotwjfndvzvivq,,Vallejo,SC,1-355-962-9552
Pxe5337,B,Dhbqovbb,W,2326140.0,Pxejodzgtpolojormh,cemklduzuerqaqtrt,Mercury General,64.0,3.0,Ivmfvyiabjsn,,55153.0,,United States of America,Casper,AK,1-625-786-3135
JLD5338,i,Utmdcslmjxlnsgvwudannhuwnxqjnvliujaalorisqmxlscmvhqfrbmqekdksjgncfmfrcen,U,373227.0,JLDBWHBPGAIAZKTTXMOWMAED,qpihhn,Cooper-Standard Holdings,63.0,1.0,Kbfewrh,,237343.0,VTGDKADG,United States of America,Minneapolis,WV,1-116-847-0584
Knh5339,,HBFZUEWINWPJPLUNCYOZ,M,2089377.0,Knhbklfzmvvphtda,Njwhqwntnrqyxlr,Portland General Electric,17.0,3.0,OGYXV,F,379032.0,gymawuj,Canada,Phoenix,New Brunswick,1-371-124-6085
ddy5340,P,kywsnkotxeuxhpabuixrfngijqjwqtskgrxvhicqve,S,1007830.0,ddytvteexarlbjbyalkjw,NZQHGTDDWIBWDDRSITXOJRQL,Sunoco,84.0,3.0,QQKORS,M,392325.0,ibtbcnqwrgfjkbtozhfjg,Canada,Richmond,New Brunswick,
Jsw5341,,MEAEBPTJKKQVZRSBZTKVLAPWMJWZWLFEHFMLWRQVGHMFMIZFNKAIXPGHMVPOJRNCFKMBNDRTPMELANJM,S,224963.0,Jswwvqbcjhcbidlnwtxgtwc,PSTGXJNETDMXCEKQOLAICKMIPWA,Brightpoint,31.0,1.0,Afjaqltwqq,f,182888.0,Pwraarwanghpnujehjd,United States of America,San Jose,Saskatchewan,1-724-337-9972
