prospect_AgencyID,prospect_NumberCreditCards,prospect_MiddleInitial,prospect_Phone,prospect_OwnOrRentFlag,prospect_NumberCars,prospect_AddressLine2,prospect_LastName,prospect_City,prospect_NetWorth,prospect_State,prospect_Income,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer
fnw7002,1.0,L,1-661-726-1271,R,5.0,Gmlvvqiipncaaiomrdzixitzmddoskkh,fnwfvphcebxvzevjxqidcunecsfu,Corona,,VT,124093.0,5.0,M,87.0,665.0,AMR
Ojo7003,1.0,,1-235-454-1647,O,4.0,Athgyfvfzesbxcuzwggkzvhslgxyrxwpslahgrhk,Ojoifvkxxfdgky,Edmonton,2386448.0,CO,475839.0,2.0,M,90.0,312.0,DTE Energy
Cjl7004,7.0,A,1-982-682-1879,O,3.0,ECFIBTWIFWHHPYVDOWGUHDCUZUINUUTHYOXDWQIEVBRUGXJXEXT,Cjlwheulncowfutquskiu,Memphis,56741.0,SD,159890.0,5.0,U,10.0,690.0,Atlas America
byl7005,6.0,T,1-595-739-9187,O,3.0,LNHWWVGALTPWNTCAUUYXNNNGQBIIFCOJMNPFIFGNTDPIUFNOGRL,bylhghkqernxhlilcfecymb,Salt Lake City,3637782.0,KS,267362.0,5.0,D,51.0,503.0,Hovnanian Enterprises
Vgj7006,8.0,i,1-513-398-3857,R,4.0,bnmgvuvqitvchfkqjpvhukxohuwaaxxkbfcoauajwrtxbcndntkwvjqkmkwwalisd,Vgjqwfsqjqbgrcjiowcbxliusuli,Mount Pearl,1067958.0,IA,41973.0,3.0,S,41.0,402.0,Mirant
abr7007,10.0,,1-004-707-0708,O,4.0,Leluvxeoan,abrmszgbpvdihsotjl,Rockford,,CO,233854.0,4.0,M,0.0,415.0,H.J. Heinz
AQV7008,2.0,U,1-240-180-4983,U,,KOODIGOEOIITNOTJHJQIELPCGFFXCDYXECETUQYSLKFVQVO,AQVXGDYQEVKEBSBPRGSYOJSFGR,Whitehorse,1022582.0,CO,479955.0,4.0,U,94.0,512.0,KBR
Cqw7009,9.0,W,1-769-157-3801,O,4.0,ogaqzjoepziebbwzijcrjqmhdqmttzxmemkgkyhlzlebzatatkiqbbfzojzakewgk,Cqwanvntnwwlqqpqaspqmbld,Regina,2592831.0,British Columbia,404736.0,3.0,M,9.0,679.0,American Express
HLF7010,,T,1-595-820-8335,O,0.0,upqslnuemzstjohldjixevbttdrrtmsfjyqobamd,HLFEG,Louisville,1112131.0,SD,24399.0,3.0,U,31.0,838.0,Hewlett-Packard
Bnr7011,4.0,,1-562-939-1788,O,3.0,LPXJNGHRNDWFQAUZFCPWN,Bnrjcosimexlvqxyklfjbopk,San Bernardino,3718588.0,IL,482100.0,3.0,,1.0,376.0,Scholastic
TAC7012,10.0,D,1-808-493-7184,O,0.0,rrviyzffctnnqhgkvhemajbiyudznguknsjfbackvrrqabqlhojfexuel,TACBYNKWIFUIBIMO,Sunnyvale,2011117.0,AL,344807.0,0.0,S,66.0,591.0,Delta Air Lines
TZE7013,9.0,x,1-136-051-9083,O,5.0,Jmksulhhqcwxbxtshmueukuuloxbfxrihjtfediousdvynnchgrczuxpicjbwjgt,TZEMZNHVVGUTOYD,Rockford,1513187.0,SC,147226.0,0.0,U,43.0,385.0,Stryker
Glo7014,5.0,v,1-793-665-0397,O,3.0,,Gloglydorgjfta,Fargo,949386.0,MI,142114.0,2.0,U,92.0,477.0,Pride International
Ijt7015,0.0,,1-170-593-8432,R,3.0,VZWIRBYGBTQJWNDIMFUGCHFVMEIAMAJVBZBFCKPZFAGOCNYSKPIBZRSXPVYVNEIWJNQULIPMWLMXMNHG,Ijtoee,Providence,3470844.0,Nova Scotia,188356.0,5.0,W,98.0,506.0,J.M. Smucker
NUU7016,7.0,P,1-712-672-3620,O,2.0,kdkegvmvatdpqspwxezasbzfvqrbahfj,NUUHT,Eugene,1076377.0,AR,219871.0,2.0,S,41.0,456.0,L-3 Communications
Sie7017,3.0,S,1-509-245-8672,O,2.0,Qkmehvfdvcnvfmlkinalyyaavkiojzztjsgxwgwohsbojuacpkdgnfzpelwhqedjffitwodcftl,Sievevhhxrxsuxcaalwigmqc,Missoula,3596579.0,ND,338513.0,5.0,U,43.0,733.0,FPL Group
Kvg7018,3.0,B,1-076-165-7343,,5.0,Kellpwdryibhhynrxakwhlktnpapoqqcdoezrddlufiexzaiqsfgemitraklwnmuvddmuxbsalxxzk,Kvgarlqmsxllbdbrdinzbrkveikwq,Laredo,3322084.0,ME,332469.0,4.0,M,46.0,581.0,MGM Mirage
Arc7019,4.0,,1-182-462-7767,O,4.0,mlamisdmzcmitgagmochbguyjosxkzackqupgyxcpbkhizhagfprsxzuxbpca,Arckdqt,Pembroke Pines,3270577.0,Quebec,181344.0,2.0,W,58.0,591.0,Monsanto
QYG7020,6.0,,1-353-462-6466,O,2.0,Qxaslrzeendpgcmdujalvspdwhbuwjjiwhqmgikatbpyhcuewmbqlmgpxfwdodgiivf,QYGYHNYKOZFWOEMWVRICX,Sherbrooke,39932.0,NE,366762.0,2.0,S,56.0,614.0,Wells Fargo
KII7021,3.0,,1-733-227-8926,O,1.0,haapsuuzlvuvckpkedvirmawwtxvuqqsbujalknwzzfdafqbrkifcbr,KIIIPWBWRTTDAUXSWQFDOEHWMZ,Arlington,1241610.0,ME,52738.0,1.0,,98.0,333.0,Annaly Capital Management
DOP7022,3.0,,1-011-471-2533,O,4.0,GHCOGQFZLXGLTHJTOYITEYUPWDWFWQHOETEZWDZWZUMDFAVTUMGZTALCLZHPQDCPSETLQNJWBRB,DOPYERNWYQPTRO,Victoria,,KY,5969.0,4.0,S,75.0,371.0,Lennox International
Pre7023,3.0,,1-087-465-0332,O,0.0,tdkcqamrorofxomouzxf,Preodeazsqndldmjjzz,Saint John,1795283.0,TN,306043.0,3.0,M,54.0,451.0,Terex
gyt7024,4.0,,,U,3.0,Wwazntgjpgeynkncizlqoonljwwvfhsmeunotuhitwpbknsupajmslvqmfngwxarpgbubkmdrkx,gytqdjwefzpckcopbgjp,Laredo,2810603.0,TN,240804.0,3.0,D,45.0,674.0,CVS Caremark
uaa7025,9.0,g,1-630-266-2908,O,1.0,szzdefkozgdhocttawnlhzlbrtvqhdvviexqtmmixxfjwgkvqpjlnxjndoozvbfgdpwjmqswmtawo,uaabup,McAllen,3361751.0,ID,159548.0,2.0,M,65.0,587.0,Kindred Healthcare
Gjm7026,10.0,S,1-684-445-7138,R,3.0,Dvejmpduvacwrfxwzhvgobrmixobkurnpokxtpaxyvvjblpyrcwxnjvpepgi,Gjmlclh,Escondido,171742.0,NV,151751.0,3.0,W,45.0,487.0,Walt Disney
qyq7027,9.0,,1-801-406-5241,O,2.0,GFFNOJNAKRLKLQEHXLKMBJFTTFIWYFDOEMOLDRREQQXISOGMXHHYVREKIDBMOEKWF,qyqvxaa,Allentown,3145101.0,Alberta,186696.0,,U,50.0,758.0,Sanmina-SCI
PUK7028,1.0,T,1-589-146-5300,O,2.0,ldawdci,PUKJI,Oklahoma City,2733522.0,KS,155814.0,4.0,U,84.0,334.0,Burlington Northern Santa Fe
wga7029,8.0,t,1-400-028-9246,U,3.0,Kxxigyfthhgbuzmjputptnxinqotuzzzogkqvjwivckauallertwpnbxtmzicxqmaintaobjvow,wgazw,Columbia,837561.0,UT,370956.0,5.0,M,28.0,775.0,Macy's
EEJ7030,8.0,o,1-728-772-4171,R,,hnwkgmkehmghbpszjjbxjcdybxadvdjamksk,EEJCCEXKGDDJHCQJPHGUNLONIHIM,Long Beach,3501076.0,MD,327838.0,3.0,S,92.0,572.0,FMC Technologies
Cnk7031,,s,1-844-058-0461,O,3.0,Mfjahnuctjqksvkfrcryljrpgpm,Cnkyjfathldmdlsdsnxovbv,McAllen,982399.0,British Columbia,126204.0,2.0,W,86.0,613.0,
WON7032,7.0,A,1-357-553-7820,R,1.0,Eovlfxvxnaglfmnykfwqfxgqmucosnsogukiaemjvesd,WONWFASSHXXSSEESIXGSNKU,Bellevue,3623625.0,MN,469448.0,5.0,M,3.0,541.0,Idearc
mlv7033,8.0,,1-767-274-3926,U,1.0,htjrofeagjuauwaljmoifqkztgsrfxsmaynvidqgjrflnjiyixqtshmohrsqpuj,mlvtgnezbqa,Syracuse,791579.0,Saskatchewan,244561.0,2.0,M,53.0,697.0,Time Warner
VKG7034,1.0,,1-840-473-7262,R,0.0,Ezrphfzwzeiihcqmikcdohgixplrurgcyjnvjrfkdluceqoaciiseuhhbewxcnnck,VKGTDHRBSZYBBSBWGSFSJ,Cedar Rapids,3111741.0,AZ,278963.0,,U,27.0,536.0,Precision Castparts
jte7035,1.0,,1-470-334-5965,O,1.0,YUJWZYDMCSFVCJJYLKBQSDHLZINEQBKEQPFPPULVPPJQYPZQRZZFH,jteziadhsmfvtsjwrwkn,Philadelphia,1951875.0,SD,200033.0,4.0,M,41.0,660.0,Aleris International
Tsn7036,10.0,y,1-350-963-6182,O,0.0,YRBKAUEZVSSJBLPX,Tsnksxywsrohwolfmej,Anchorage,418452.0,TN,463746.0,3.0,M,62.0,600.0,Eastman Chemical
Uut7037,2.0,,1-953-788-4141,O,4.0,EJKOUCXSTTECVCKAQMFPNGKYNSECESSQUNLLODDQSBXJUVHBVIOR,Uutpgou,Albuquerque,2065926.0,Ontario,235957.0,1.0,M,75.0,490.0,Aventine Renewable Energy
MHM7038,8.0,J,1-107-305-0685,O,3.0,dobaqckztgt,MHMRPAFKTSQMNNSOQOVAVMIP,Corona,156965.0,VT,335883.0,4.0,M,13.0,511.0,Molina Healthcare
Aif7039,10.0,b,1-344-153-4745,O,3.0,ONNGNEMMAHZWNGYONBLHSSSVDUAUSGEZISYVPLFLD,Aifcgxbdltdpktemmobmppa,Tempe,354455.0,KY,187904.0,5.0,,58.0,,Enersys
JKJ7040,5.0,,1-340-167-6004,O,3.0,LINONJVXKPWNVHLGVKRGPHECUFYDNGUMODRLVRINDZZFWQH,JKJZPYKEKRRBVNZEXT,El Monte,2824689.0,WY,436025.0,5.0,,89.0,638.0,
gwl7041,8.0,n,1-456-552-6537,R,4.0,EXFXAJKKQWORZDMCNKIBHMEIFYQREIJFSZFVSKYREMXPXEBMHEU,gwljbbccdppum,Santa Fe,43333.0,DE,478549.0,5.0,S,30.0,,NRG Energy
Vpq7042,0.0,,1-869-158-1251,R,5.0,fbksndrjsqsayfn,Vpqnf,Sterling Heights,3153631.0,MT,128005.0,,M,72.0,769.0,
Njk7043,2.0,n,1-450-764-1235,O,2.0,Okntfxwjursitzzmmpvoroui,Njkiirtlcodfxm,Fullerton,461660.0,MD,215252.0,4.0,W,49.0,528.0,EMC
SPB7044,,,1-522-697-3782,O,0.0,ZGXPYTMOHYHRBSPKPJNUCGKCYUHODHQRBTUOPJOYOKUFGTBKLHJNOJYGKAHCDNTHRAUQNCOAQKUEA,SPBILOUBMFJSJPAUXAWVOWWJMAFW,Tucson,651085.0,NC,460956.0,5.0,U,100.0,339.0,Southwest Gas
Ozv7045,0.0,,1-289-906-4535,O,5.0,itenyrirjhzwjcvlzrctxcpgpcwokwhxxcgvuucjm,Ozvaewmkllkgqpwaqbtoezyrsyja,North Las Vegas,1957503.0,UT,126940.0,0.0,D,22.0,383.0,Amazon.com
Rlb7046,5.0,,1-617-922-2072,O,4.0,Zqamfvilevzbiqlbksacehzlrjgujcakhqurwenaqojomtyal,Rlbyxgkpka,Lancaster,104682.0,NY,346923.0,4.0,M,12.0,534.0,Entergy
Hcb7047,3.0,,1-924-058-6360,O,,PUDMRSOJDOXJASYECVHLLXXKHDPNLBCUF,Hcbeshdbarqcbn,Durham,1810880.0,VT,134424.0,4.0,U,21.0,809.0,TIAA-CREF
Drl7048,6.0,S,1-163-450-5544,O,1.0,zfoimdbexxvykmoa,Drlcwbk,Salt Lake City,1616545.0,WV,109607.0,0.0,S,17.0,701.0,Xerox
SGA7049,2.0,,1-982-496-6847,U,4.0,Ruarepfwuoqnkeaqlwchcsyehud,SGAWVKAQQ,Chesapeake,934162.0,AZ,,5.0,M,98.0,381.0,PC Connection
Lms7050,9.0,,1-996-467-0692,O,1.0,jixxvlnrmhxprbgksbpxxlgvmymmakuuta,Lmsnmqkhllmrr,Hialeah,1482711.0,WI,114610.0,4.0,U,95.0,488.0,R.H. Donnelley
Cmm7051,5.0,X,1-655-959-7226,O,2.0,Rcfvxavsbkqcqgxpdvznygyygmpuaodtpxuaqmpsewhzrdekotnzord,Cmmngmrlhnwujswphnrosfuvwricrg,Santa Ana,3184081.0,OK,12488.0,0.0,M,14.0,666.0,Silgan Holdings
Pog7052,3.0,,1-454-997-1220,R,4.0,sqzpdtjrmutneqcuokvpvytlwczasvxryqdpe,Pogejzpd,Fort Collins,1562427.0,MA,282174.0,,M,51.0,315.0,Warner Music Group
sag7053,2.0,e,,R,0.0,QBITEEOJCEDZGFTLDHKBEWYGSJZQBARSTEXJGA,saglkrcurehipwtzjtk,Hilo,991662.0,WY,493825.0,3.0,M,86.0,631.0,Fluor
Bxv7054,7.0,F,1-845-815-7937,O,0.0,Ngfsxwwfaecthlglbzgslwzpaiooowbzwpxlbbhknikscrksjceaub,Bxvjmouifwpltjgftiaotxaac,Fontana,3426563.0,MN,244010.0,0.0,S,50.0,301.0,Enterprise GP Holdings
Jrj7055,2.0,,1-349-616-4878,O,2.0,Lijophhtmawynstcwwjevoguaqgvzkcyrpzfbwntgxqnospxldfvjhfgskwvdqdfvosvv,Jrjynfdm,Hampton,476796.0,KY,252110.0,3.0,W,1.0,437.0,Coach
Wrp7056,10.0,i,1-141-543-7756,U,4.0,lgzzmqsdtnisgowtrrfhxbtgebwrurpbbopmexrnnpzn,Wrpljkslxppuc,Houston,3680099.0,IA,342055.0,0.0,M,57.0,730.0,Manitowoc
Xeg7057,7.0,f,1-593-793-1505,U,1.0,Mtlqrrzrvhzpfhsvicistajqdrvetqjawjqxyhlxbfhsvdgkqugjltsoslxjjrlyustetmusfpkzrynb,Xegbwdfkawrxyf,Springfield,682318.0,British Columbia,129496.0,4.0,M,3.0,394.0,Domtar
Faj7058,1.0,t,1-408-060-1507,O,5.0,Qwtxmvutucfhllcpskvgpiqpnp,Fajgxqxasgmxann,Los Angeles,315283.0,GA,337025.0,0.0,M,92.0,728.0,YRC Worldwide
Iky7059,9.0,,1-891-191-4494,O,1.0,ekyfdlmxpgbvrmxtjqxftqxciqiprvqospxxbqugppkyasqwsivjghhzxrevpjknirduhlpqhao,Ikyceobqhvxbwglssikarfcwekanbm,Chesapeake,,MD,,2.0,W,55.0,646.0,Molex
tkv7060,4.0,G,1-320-947-7015,R,2.0,Izsontjjir,tkviovcgptdgliuikzaamznquov,Salinas,3359812.0,AL,31673.0,1.0,U,15.0,383.0,Comcast
oji7061,9.0,G,1-700-994-9420,U,5.0,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,ojiwagzlqrsjuehzpva,Philadelphia,2796691.0,VT,,4.0,S,14.0,609.0,USG
oqo7062,0.0,t,1-418-015-2210,O,0.0,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,oqogfgeauftnl,Little Rock,1383211.0,OH,168092.0,1.0,W,41.0,404.0,Vought Aircraft Industries
Qzc7063,7.0,,1-921-298-1406,O,,RHGNA,Qzcoogrpoxhkrhxaxxfdrvvlkkh,Lowell,3630071.0,CT,108917.0,2.0,U,,467.0,O'Reilly Automotive
Rdc7064,6.0,,1-492-131-3296,,0.0,RFMLKERDXDUCYKYSPB,Rdclvxbvhfgdgpqmcdldyurjg,Irving,1120220.0,DC,255591.0,2.0,U,95.0,373.0,Chevron
Yen7065,5.0,,1-360-652-8415,O,0.0,Kwvgmgieqjrddqyakrkhkasjbh,Yenqhpvwjqdavy,Shreveport,2396895.0,NM,441130.0,1.0,S,67.0,672.0,Winn-Dixie Stores
Xap7066,,w,1-081-319-3067,U,2.0,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,Xapjxceduzpklcodumbvnl,Victoria,2984980.0,NJ,25413.0,1.0,M,49.0,699.0,Marathon Oil
Gno7067,5.0,,1-756-887-1069,R,2.0,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,Gnobzokflqsjqqgcawnsel,Indianapolis,3780666.0,Saskatchewan,464533.0,1.0,D,1.0,430.0,Charles Schwab
Ngv7068,5.0,,1-823-049-3513,O,1.0,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,Ngvnswvxwdukzmpmhrrjmjphquap,Pueblo,921227.0,Newfoundland,465614.0,4.0,S,42.0,343.0,Country Financial Services
STM7069,4.0,s,1-581-554-6067,O,2.0,,STMTERAFFSRIWXEACQQFCACNEVUA,Spokane,3653872.0,New Brunswick,397212.0,1.0,W,47.0,699.0,Total System Services
ACA7070,,z,1-005-203-0981,O,3.0,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,ACAZFOLLRCPXBXYRLQDLWQHXMAWFJ,Dallas,846450.0,NV,27644.0,2.0,S,43.0,759.0,News Corp.
BIH7071,5.0,,1-324-002-2667,O,3.0,vuekrcdmkpthiwxnqejtio,BIHILNPK,Bismarck,3651841.0,MD,146147.0,0.0,M,16.0,505.0,Valmont Industries
SQM7072,0.0,L,1-657-434-1753,R,5.0,NSIWICFGIDPPLTNGFOYPAPHAJ,SQMDJQXCRWNQGWTADPBUEJCY,Lakewood,1142296.0,AZ,319336.0,4.0,U,86.0,401.0,Cracker Barrel Old Country
uir7073,7.0,i,1-103-556-4604,O,0.0,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,uirpeewvbzrjar,Fresno,493733.0,OR,428392.0,3.0,M,,808.0,Superior Energy Services
Hwd7074,1.0,,1-830-562-6902,O,3.0,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,Hwdfbdnlwujjalty,Dayton,1557993.0,DC,419686.0,5.0,M,75.0,758.0,Western Digital
boj7075,8.0,P,1-005-270-8609,O,4.0,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,bojyxwonfxxckzgjdzdfvti,Fargo,983142.0,AL,148054.0,2.0,U,57.0,419.0,Occidental Petroleum
PDY7076,9.0,s,1-456-027-2467,O,0.0,Phxvpydtukaqzqybpyetloip,PDYDTSFBJLCSJWGEXXZXWN,Miami,3749923.0,HI,295596.0,4.0,U,41.0,680.0,Ferrellgas Partners
ebr7077,0.0,,1-176-487-0497,O,4.0,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,ebryay,Allentown,1326833.0,RI,47290.0,5.0,M,90.0,818.0,Burlington Coat Factory
DAN7078,3.0,,1-699-878-9354,U,1.0,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,DANANERBVDELMLRHGXVKXRWDOW,Warren,699023.0,OH,173716.0,4.0,S,94.0,449.0,Raytheon
ntu7079,1.0,o,1-766-479-1338,O,1.0,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,ntuopmmuuzycabxpeezselg,Akron,2763120.0,AL,496916.0,5.0,S,41.0,759.0,Ross Stores
THP7080,5.0,,1-200-056-0056,O,4.0,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,THPJHHIYCHPBH,Cheyenne,3603885.0,AK,212001.0,2.0,U,20.0,557.0,MGM Mirage
ixp7081,5.0,,1-456-849-5009,O,5.0,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,ixpecaesbpcmsqacbmohgkw,Tulsa,517564.0,SD,364069.0,5.0,,55.0,525.0,Western Digital
Zex7082,10.0,,1-202-293-8893,O,2.0,xmkfiwlochirqcftonbhcwgu,Zextfppyxfstpkmtdsq,Glendale,3957676.0,NV,358971.0,,S,35.0,566.0,Penn National Gaming
qgq7083,10.0,,1-485-762-8637,O,0.0,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,qgqtrpwhnntii,Boston,3630211.0,OK,27457.0,5.0,U,30.0,414.0,TJX
mgg7084,10.0,a,1-182-553-9995,R,2.0,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,mggixyamchxsqzeufpavbmnrmvdnwz,Bellevue,2694984.0,AK,118832.0,5.0,D,53.0,322.0,Liz Claiborne
OSD7085,5.0,I,1-155-087-3738,O,5.0,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,OSDMABXTS,Sydney,3834505.0,NH,81380.0,2.0,D,39.0,361.0,Mutual of America Life
Xcm7086,7.0,j,1-038-140-9008,O,0.0,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq,Xcmnnrcnucjidvqlpvcaiw,Huntsville,3614616.0,NH,326197.0,2.0,D,81.0,428.0,Rockwell Automation
BSA7087,6.0,y,1-045-965-8848,O,4.0,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr,BSATW,Vancouver,468241.0,ID,307411.0,1.0,M,2.0,627.0,Public Storage
Psz7088,2.0,,1-600-303-1321,O,5.0,Ovvkjealti,Pszynivgfzmpxfytdudbk,Jersey City,1009237.0,KY,8751.0,0.0,U,52.0,,Itron
FHF7089,10.0,,1-460-992-6183,R,1.0,Bqbcyahhvdazstcigoigvjfbyphzdpwi,FHFGTLRPDNB,Fort Lauderdale,,TN,384999.0,,U,84.0,678.0,U.S. Bancorp
Fck7090,0.0,O,1-352-439-4445,O,3.0,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb,Fckwmwfnzmdxfernaefgfibzn,Waterbury,1344313.0,Prince Edward Island,370318.0,0.0,M,84.0,519.0,Air Products & Chemicals
ZQV7091,2.0,,1-909-140-8581,,4.0,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp,ZQVNZLJCOYOS,Fort Lauderdale,2794132.0,IA,114664.0,5.0,M,27.0,623.0,Big Lots
Smf7092,7.0,r,1-821-480-8029,O,4.0,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif,Smfgawlkcsjvjhsfgy,Des Moines,2132455.0,Alberta,433053.0,5.0,M,52.0,451.0,McKesson
vpo7093,10.0,,1-293-023-5397,R,5.0,Ivcmifbgqefs,vpoycendzdnpaijtmulqtigtcupg,Wichita,304641.0,FL,92995.0,4.0,W,11.0,703.0,ConocoPhillips
Anm7094,7.0,,1-086-938-3505,O,,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,Anmyhdbn,New Orleans,1347547.0,VA,283399.0,2.0,D,86.0,403.0,ENSCO International
Pda7095,2.0,,1-161-868-5269,O,3.0,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,Pdabldxeueejhihxevnatxoohew,Quebec,2581923.0,CA,305663.0,5.0,U,22.0,,Discover Financial Services
GDO7096,0.0,X,,O,3.0,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,GDOXFIPNCTQWNVNVMHXZQ,Lowell,734659.0,Saskatchewan,144091.0,1.0,W,69.0,610.0,Fluor
ytz7097,8.0,F,1-469-071-0687,R,5.0,fhcngxobdqsj,ytzmhpzswalxqedmvcw,Fort Collins,1083347.0,IA,38459.0,0.0,W,31.0,786.0,Alexander & Baldwin
Fry7098,7.0,,1-676-163-5927,O,5.0,Vpwgcnjoumdzkgkeajgsjxbwdnul,Fryextbsyhfhrktfq,Irvine,3304570.0,HI,41352.0,5.0,W,88.0,835.0,Questar
SZO7099,3.0,,1-601-791-3606,O,3.0,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,SZOHJLQXENYVBXCKWMM,Idaho Falls,3416667.0,VT,246718.0,4.0,S,60.0,732.0,Cytec Industries
sla7100,5.0,,1-650-139-0947,O,3.0,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,slamjkocfpqlmoo,Philadelphia,3848982.0,SC,200939.0,,M,17.0,370.0,Host Hotels & Resorts
Qvv7101,8.0,,1-740-349-9469,O,2.0,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,Qvvyrbtkxrnsvmdfifzn,Toronto,3344655.0,WY,98866.0,2.0,U,60.0,692.0,Home Depot
Brc7102,7.0,,1-996-797-4457,U,2.0,ejzpxzvffnxgfhwmwypakpvwwweigw,Brcpuwlnyijuktrtcvs,Nashua,1275212.0,NC,133005.0,2.0,D,6.0,487.0,Buildings Materials Corp.
Khv7103,10.0,,1-096-922-8359,O,1.0,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Khvckslwtpqgbuos,Boston,1638256.0,FL,301309.0,4.0,U,,792.0,Pioneer Natural Resources
ooa7104,6.0,Z,1-604-171-4080,R,2.0,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,ooaismakasvrivqvbswglzxv,Moreno Valley,1655802.0,TN,48651.0,4.0,S,83.0,716.0,Consol Energy
mzu7105,5.0,,1-793-962-8096,U,5.0,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,mzumbnr,Hartford,3231311.0,MA,169346.0,2.0,M,14.0,674.0,Huntington Bancshares
Tpr7106,3.0,,1-875-456-1979,O,3.0,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Tprizxkpear,Arlington,1474208.0,Saskatchewan,255822.0,1.0,M,35.0,842.0,Levi Strauss
JMC7107,,,1-694-031-5319,O,1.0,FSINLUZAAKKGCOOJNZKQ,JMCRJRDZITBPDGKXHIIANKDZFJX,Flint,353120.0,MA,374732.0,2.0,M,56.0,384.0,Best Buy
Aid7108,0.0,s,1-034-194-7879,U,2.0,Iqigy,Aidgbiiwxpmkrrrlhud,Lafayette,3059069.0,KY,232411.0,5.0,S,69.0,312.0,El Paso
Xqc7109,,,1-955-228-7522,O,1.0,,Xqcenvsmfkknklsrqdrjsblaz,Fontana,2713346.0,IL,,1.0,M,25.0,629.0,Realogy
Cdy7110,8.0,,1-828-172-6908,O,2.0,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Cdygtttgzmrbsrhuxexinadikog,Hampton,2767944.0,Prince Edward Island,68789.0,5.0,D,80.0,758.0,Hertz Global Holdings
ylg7111,9.0,,1-067-218-0073,O,0.0,Xdssawpaqeu,ylgmtomfcqrrowfzreztbwlcuml,Windsor,2645543.0,VA,,,S,39.0,426.0,Kellogg
Sjs7112,9.0,g,1-594-493-5858,U,2.0,Nkypbugtvupqslrep,Sjsbtv,Vallejo,2248828.0,SC,403010.0,5.0,M,,370.0,Paychex
esf7113,5.0,,1-845-569-3987,R,2.0,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,esfkrukidx,Wilmington,2672775.0,WV,210252.0,3.0,M,4.0,398.0,MetLife
Mae7114,6.0,J,1-466-719-3195,O,0.0,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,Maeudccjpgbklwuli,Buffalo,1271155.0,IN,288558.0,1.0,W,13.0,369.0,
Qyc7115,8.0,k,1-921-022-1397,O,0.0,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,Qycrtjksj,Waterbury,3011358.0,MS,49112.0,3.0,U,71.0,591.0,National Fuel Gas
