AgencyID,NumberCreditCards,CreditRating,Employer,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
YQM4940,1.0,524.0,Pentair,1272097.0,YQMSUSIIF,wgxqchypvlpbiskce,,,Jynqu,aspslbazhccshfvnotexlmvphsxdoerhzsipauhruromntzbmctgg,syoeoaznb,Indianapolis,NV
QHR4941,5.0,433.0,Bristol-Myers Squibb,912361.0,QHRJLGXFUVQHSPCQREDD,vpwustqooujzawm,,f,drzskfnbneerwojbspjhondsxcfozkdpsknmonlnhmrbmjmbkzmqaxewhacbfbvxehcnfjbttdlh,eancahtiicvrdptrcbvgfjuulxhyceiuigplrvoklubjtdotvkkuosutptwnbcwjyihfhdxt,HSWWSH,Chesapeake,GA
VZR4942,5.0,310.0,Kimberly-Clark,3954149.0,VZRXYIGGLQCLOQ,NYIJNKBEKJAGBWHVNBEBDZU,,f,lmsrezolskagdgzeectklbywhkrdrmxpgdfbkpvgtwpirgjkqqvdhgeuhuwtwjkjaearu,Gvapmfbxgrdddcgnfupynerdnbogocnjlujbbvttgjntosxiilnu,Eyqjvjt,Huntington Beach,ME
sbv4943,0.0,465.0,DRS Technologies,3144276.0,sbvjlkcteeezlidinaocjcwet,Sltjrgta,m,F,OBLQPLTYTFATRVTQIFWUDDGGRSFONJMOPCCAIRXADMCABNQX,Hosuqtnchkghfjgtifykyodrsnlocvhatpedqwjuowlxefamwqbqeysjugduxcbapytuceeouj,Ylxtdhcqs,Hilo,WI
Vud4944,1.0,374.0,Freescale Semiconductor,84787.0,Vudhyp,dkzsnnjcksnay,,F,Avchzfsciqhftnanvlireegnhawugiwcgghdjkhdjnedpjmldpwfurwjxodqnfk,Snhlcsuwdizosnixuvbufwwtpsismkykmjkhbwmyaimcffdhbqdfkzqgloucwy,sxsdqhtmhtw,Costa Mesa,GA
Yzv4945,1.0,582.0,ITT,2585906.0,Yzvgyehbfaltvsm,Ihjmxpecbntildaywbnp,,F,fgfimlzmtyeogiaiongfhznwnemsfedkopojzatmdvtvmjpqqodinapayvoosvfaarx,Jtqgevppeerjfjqtiguzrvjvinvkqbixjxcdakgiwntnszvoxmgdcgtkgviystoybsqqemxigjxuqev,Zjgfllvss,Paterson,GA
Ikf4946,6.0,317.0,,2683838.0,Ikfyg,Ihycybrfxdxccnqzakvmc,,,Rdpzyefugmpqolltgmfhlertzfxsxpcovelrnehmmcgzylanfcijgphhewflguqav,uehyrkgtggsjivpnepegfpcagbcautipthaohruuyoxoaapmfnjqrfunwnnalqmjzpsondzr,EVFVLPBYKHHK,McAllen,British Columbia
Hrv4947,7.0,372.0,Westlake Chemical,1327598.0,Hrvdchmnwxzvtsidjgg,Fupofr,Q,,dlecbuuiscazpexxlepdcymsovuhodlsrtkfxatwmbccpcomdhwjfpzouleiefmsfosgifofohwwxmh,ipnyxxxsymgiqcdyvdmmzxdltkzovqpcknwxvatzukzmcwybrfcerohlbwhxdqwskxkodalsx,wdbrjihplu,Irvine,NE
pip4948,3.0,601.0,Portland General Electric,2016316.0,piphsxafsnfjsszo,Ulazrvuvnjpsfatjwneanhtvff,f,,Ozrrxsyjelfoshovtmpokhyxryxlqokrzovfdohjk,CAFNGTMVUKONESDAVDUEEGULRGRUTSU,tpjhqlfhkvo,Winnipeg,Alberta
Swl4949,8.0,756.0,Urban Outfitters,2478684.0,Swlhbfqxfbdnhame,Xmlivbdqdqfgytnamtgnsmwbrk,,f,RDJJSHGWENJBWRCYPCXJKIYXSYBJRSGUHJSXMMAJLBWERUWELEEWA,wtvyzcr,,Winnipeg,Ontario
Ruo4950,6.0,355.0,Alliance Data Systems,736825.0,Ruodlmdrovbr,Wdacfcgmjjyfnoei,,,DXMQAGUXKWDESREOVRMMCSFQEVSXOFPPSH,dchigyhdwaseikzuznprkbdcgcbmunivnvgpwr,Iormogicb,Springfield,MD
wyb4951,7.0,380.0,Mueller Industries,152350.0,wybtnwnfpcitfkxsifijkde,Ljlxuzyfdmbkeafkimutg,,,YFNSHJATMMOBAJATPVVUDWNFQLJYNRDBRCQUICDWNDPQFZYPFDIQZKOG,DJQKGIGFAJDINCONWVSMTWCIMBQ,Thqhxpkipqls,Fort Worth,NH
YTH4952,4.0,798.0,BJ's Wholesale Club,470109.0,YTHEHL,Cwbtdbhuebfmstkwrw,j,,ygygkdwhhwmghblmyndptzrosuweqfjhet,AULAKNUCMXFJVAI,DYWUEY,St. Catharines,TX
Gni4953,2.0,725.0,New Jersey Resources,1977132.0,Gniasuslvtlvqabpcxremnmjrfcbkx,PGTIMWQZUUQHGQNEDTSMNHSHGR,,m,enbxalzakladvygwko,CYIOSSMYMNV,Xnbxsvv,Mobile,AK
VRK4954,1.0,351.0,Magellan Health Services,164901.0,VRKPFHIVBJWBIKLJNCPWYATS,qwrvyrykcrkxlbny,,M,pmrhgtihqruv,Vmorxkmyqanyeintqlixurgzewmtikmihayjhkflqdknilwqhdfeinnfuctioijmbkjcnaaxaok,Xnqvbnmsb,Hollywood,AK
WLW4955,2.0,434.0,T. Rowe Price,2963217.0,WLWVAIXKVZEZWTQQIXDRPBRDAJJPUZ,Xfcmnljtq,,,Hzdkucgbjcdrlxjhmxzsqfibzutftedgtfopnpfrgcmvfqkkqygcsmgonkpalbfiohifmxvedamhbypa,Xyepfnvsktiehdecnjnukumvwxohjchbnyuumsnuqjkcwpucvrztvfeimwz,OFKMW,Minneapolis,WV
Qpb4956,6.0,569.0,Plains Exploration,3529064.0,Qpbyumikpyoq,Jswltmbbepeqbefplhasgexp,,,mdliibqikwvsfcnbkguekcsvdvvqguysuslshgosdqkafwnogv,Omfwyicgrpuursraqoihnmwgguwethgtwgcpabreorhnj,Ancnaluqb,Saint John,CA
BRL4957,7.0,534.0,Granite Construction,2881939.0,BRLBRXIWSGQFJLALG,KZXEWM,,U,Hxastwxfsvpzprruxxotjh,vmwtiii,Kgneua,Scottsdale,TX
ZAZ4958,2.0,462.0,Pride International,1324727.0,ZAZIL,BMTDHAIGSGBJ,,f,Wipnlbvoahqzqbtymkwvdujypxsfxdyripnxvfetknykciubucvitqfxdilwsgpavikbjj,osxiezwmprwjtqlaytcxetfhnckwfawpkizdsnbtdao,Hcpappvqjsj,Provo,ME
XVL4959,2.0,411.0,Bristol-Myers Squibb,1302465.0,XVLAJSNCNNCCNEO,nrbtgkoonwpdagvvdyodlqt,,,HVUDDXASKHRYXNFFCTJPJHVJFTRVXQPPZVCPSJPASROVRLV,LRVGUHAFBIOZMGKRODQKXHSL,Ffccwwtnex,El Monte,NH
Zxs4960,,771.0,VF,,Zxscffwtfjcinvvkmrgygxjveozer,Epbtbojmgootalyarttqlgsqj,C,,Wnezkungmfabqtzkhhdgmqzeemngugoyhweteznyuagoybfrzpwizibuiuipbw,Ybwftpeelxhvvdqxamcjdxjqobqfphpivhyiplnlvxpxskvuhwgzafvssgpzioxjvulmdcfyndylfvd,wxfmpmdu,Philadelphia,AZ
Rec4961,1.0,489.0,,512112.0,Recmmxpkyjrlfymzoouesuvjn,Cswswwrwvwrkffnndthds,,m,Pfyguztonwioyyrewkednwgyaoojxjphxulljvlewmxfcwhnxcwjgsszbs,IZQKKIUUN,adjoywz,San Antonio,Saskatchewan
IXW4962,7.0,726.0,Penn National Gaming,3749183.0,IXWGVUCIBNJD,Mjwplhos,,,pgtpqfpqslhyezeravfhdxomacdbgcvbtganwhcfbxb,Byewaj,JCDBH,Lexington,MD
Hsg4963,8.0,670.0,Auto-Owners Insurance,714032.0,Hsgppekhtrlflwhsatgbaurbve,zavazhwqafhkvvy,,f,UZUEPDAOWCAOMTRXRUNGHLZO,RXPAKFCVMSYEDJISLAOIETTF,Mstui,Hilo,CT
Joo4964,0.0,845.0,Alcoa,1801526.0,Joovwpdvsedotpniqsmmgtfrsad,OCGAB,,,Lctprumjrsnkbpqicyq,Iuandkezwhcrgewgpamjcmpgtaowv,izmegujb,Corpus Christi,Prince Edward Island
Wde4965,5.0,471.0,BJ's Wholesale Club,318414.0,Wdeqfmcg,VNWMQVLDLJNMEPPRB,,,Nqdrvfixmd,QFSOWFGKERXBUFAGBTYAAUBFAUBZYQAXCLBQVUEPMYRHYOTQVXDEIGJDPSWCMSZLGXHOT,llhqvcel,Rochester,WY
Wrk4966,0.0,771.0,Casey's General Stores,3045811.0,Wrkovpheay,kjwxeqxrn,P,f,Wmqrkllupevexqvguvkwchhmtbftcgvtwvpnbtrwjloruvr,Nnggpjmnuwqsxxwjburamngvmulrntwuynekcwnsytckah,Nuuuci,Fullerton,AL
Lsd4967,10.0,516.0,Legg Mason,3780670.0,Lsdwhespqxzd,Gjvtwfjbpqunxexgdwqnfnyuagxqt,,,QZAECBFVACK,VSGFNVTXSRKUKDYKRBUCARLUJNFKKJFPPQJYOBONTDVITKGIODZXGXIEHNRKPW,JHPWPKGD,Rockford,NV
Llk4968,5.0,761.0,Aon,2358384.0,Llktgpdmstiycnjegmvxunuqithcr,BZUGGOKHKOWXEAJDFKQRAVTAU,H,f,CNRRBGBAHHSZXBZFAKUYDWHEIPUMAMRSRVABIFOSGWEVRIHBOOUZ,Txbdspskvtfmfbbegiczkbwnxojfupiiwzpjgciklvjkmhjkycmkaewecsjvao,vxmmyraucu,Albuquerque,MN
MSD4969,5.0,849.0,Wyndham Worldwide,787594.0,MSDRLLFNLXVAOAZ,Qhdott,,m,OARZYDQAWPPXGTZJQDUSYYDGDWGXRZPPDVYVOQZLILOTZTIAHEGSFVEQYXMZZJZQPTXOJSLH,rlktojjxyycgpqasiazlyzfpqrcrmvlbjvxngneozowfjkdfoahgsxguycpclnvrbafbbuxrsmsmi,Ocvoudknxb,Lewiston,DC
Xaa4970,5.0,422.0,Nvidia,1470039.0,Xaaotixvkxcdfmqrhxfqjeduer,Rlsmbicoendnllwcxlqdcsqclxj,e,F,Dfswpduccoouofctchiruucxrhnbippkmbcrqfcwxynakpxwokhdtatrfk,hnazaxjlrcokwztlbhzjnwdocvveduiedmxlnromcalcfbbbxaovmukvklrlmdxynn,Okjrayivg,Springfield,TX
Cxx4971,2.0,344.0,D.R. Horton,1793030.0,Cxxpfaewigrn,Qtunoowopvvqjuhtwvzhqoabicmugq,,,Emyqzihtbtiuuaobamprwfzujcfsfmfxkvx,Xpgoxrsvoogyeipflnwhlewseyuwhjtbvwsyqqbvrwwxoqwrhkfwdwokugvqmmrbdddmajnffgznw,Tuzvwyxuoao,Macon,KS
Ayd4972,4.0,599.0,JohnsonDiversey,3162129.0,Aydvcvjvtshxpaapbd,Idfueglyvmhzfxia,,M,QYASOZVUPLQRHYUPCLPANEEBXJRHCWTSFNNOTOXWAREZRATCE,Vhagxzxnwslbrwhnxovdzdyignlcv,GVTSRXYXOXV,Norfolk,UT
rrn4973,10.0,320.0,Interactive Brokers Group,94839.0,rrnmyahlkcwzyirj,TXIAUFJFHSBCJ,Y,F,KASIQUOGIXBDPIIHUZKOSHS,RBYRLNDRQWSQJRYWROFEPHNKHOTQKZEXYRGL,Ofgcib,Oakland,AR
Vmr4974,4.0,418.0,Chesapeake Energy,1925381.0,Vmrlfq,EKXIWFHVNBFIQUXXLRKGUVHWPX,v,F,Evesmfdjanhyimqftxlt,Ztemlvujhtvgblpfaqinqfxljjntujccbswcnqfxfklilhilubqtlfppaduafphbqex,hjlaa,Biloxi,Ontario
Bgt4975,4.0,451.0,AGCO,2267855.0,Bgtoocenltijuljyoci,Eqsqidtblkhb,,,SXOOIV,mdiqrnsqbtieilxopqnjtwctorjpejfjgzjjtqucaeuihnedbttnbaalzbvxgomzgveahjxpkw,Tchskg,Laredo,DC
Kfb4976,9.0,847.0,International Assets Holding,2626148.0,Kfbaomjiecaijzzpburlvhvfgobq,Izclulpeddhuo,,,YBQDNWXHVIKFWJHPYUWIENRROXOIEHTZHBITRIZPYPYLPOMDIBWTDWZCQCWFNYNCNW,MYIFDJJZMCZRCBMGQDTKJKHDRUXNELBTODJCQUZOLHVVDVLVIHCNDIWLD,Ybevpv,Pembroke Pines,Ontario
Nvt4977,6.0,,Sanmina-SCI,,Nvttywauteihnshtqlvno,Izgdevgtusgaxqoemjihfrptkr,W,,Vxvhszzgonbxzbgwxzeswmgnxkpnreptihmnsltjkgtwtuumrwzhrmlwgfesmhom,CIXROCLHMFWKCHTEIZRBKSGYMGSUHCXKFZVSQRRTLJDKODDNDSVBYGKXUVHFWRTQLUVSZQ,Oohxjn,Garden Grove,SD
dnk4978,6.0,464.0,Arrow Electronics,3104627.0,dnklhuhwsljeqbxhrohw,Byageakhjbmjatfuwijhxipyazqct,,f,Nohbxelwuusutmpna,Vfvnltihmj,Bcxcirfyadeb,Worcester,SC
foq4979,0.0,415.0,Verso Paper,2591115.0,foqhwybpkaijr,Nbjuk,,,bvjgakzqeqvskfjjbzcymh,oafjwumbbssiuurbkctlbosqwxrlgtphkmzpvmcjhrwttxkewvuqojsogzejwhrlldrslttbqkykuktu,Qagrcvx,Saskatoon,Quebec
Ftb4980,4.0,475.0,Burlington Northern Santa Fe,33925.0,Ftbfrkikyarxqnp,Xofhegctrr,A,M,GNGAWWGWTPCTYHICSXZZGNGFFVEQODFKDCCHREKGLQSFRVXQGHGDSLALNHOSCCBQZNCSS,,Cildizhazo,Sacramento,ME
HPU4981,1.0,504.0,Progressive,1845722.0,HPUEKLSHAKVQJETRUHXYFLINR,CBBAXGYOBNXOPBPGQUA,Y,M,Raorgirjevwygfmtwrogddvfsucunljl,Mcfzkdsiqheulfrirofuqokplrseygmmkclcaeggoxugmrucniatruvmrdhos,Sxdctyhc,Rancho Cucamonga,CT
dqb4982,3.0,747.0,Dynegy,1196423.0,dqbvpqynssea,Gzaxscdoskwudosdhylttfyegg,,M,XWXCQXZNACJELPCRPRCKTRTSOQKPORVNZQBUINZYWLQHONG,SULAUQEGBFDDALQRBURMDBMRNOAWZRULQSEUZCIPYNMYIEUTPAKSADLNDEDRTXBYHDCWRUYQMROSGD,Hbcadoh,Overland Park,SD
Tcv4983,3.0,808.0,Carlisle,2207337.0,Tcvjvhfbgaej,FMFNKZGIDLAEWMWFYF,,M,Blplxgltgebuuibuxioqqyuciqmqqyysfzgcddtepjwlstqczbaxswsmklnlhojyvdkjvkmzfctzjb,Lhwnxezrolsdbe,vyhypa,Flint,DC
HXG4984,2.0,684.0,Kennametal,418963.0,HXGHPNXKPTRIVGEUKVFIUSJ,Qyhpiyroaw,,F,MRIAJTQUGUGKQBHXPBHAMQXGUXHNWQQELIRWEJORTWFWXKBUDJOKCBYKINJIKPLBFPAJ,LXKDBFQRXFEGTMPSTERURWJPBQRIQJSDRYFQSATGEGCFSXUZQFXFYZPQFO,SXHTBFJBDEJI,Hay River,WI
Dcc4985,2.0,426.0,Steel Dynamics,1484835.0,Dccmcasklkvd,XSMQEIKQDSIDHHLAJVNP,,m,Rdsndsbuyrnaarwp,Lqcqrt,REVFPRGIHQJ,Fort Wayne,SC
Ufa4986,8.0,471.0,Corn Products International,3073321.0,Ufacbunzhsyzlrutkco,Ijmbcmtwapmhgbrfcpfmgrkongcvdp,X,f,Rndpwpux,Kfebasjzwyafxmvzjjcuwpvufhabzwnksptjwaqfynhcolsqfpwyfcljrqsb,hvyeauxaai,Anchorage,LA
uxs4987,8.0,473.0,Service Corp. International,3036223.0,uxsjnzaalxdiwzvvsiqxgrf,fuggrnuxqeouesuv,,,Luakxbcjoodgvwbfamesnwcimlh,Cinttlyxbrxpypbjtkukxteenmarvracmguljzffwrdjkjhjqhcsmzjsrzrkyzjrmuzqqbcf,Holwyarbymcl,Anchorage,KY
Gqa4988,10.0,822.0,Sauer-Danfoss,1295130.0,Gqawahipnlkergakohoqinuzapktpv,xlirfczknhttrsgcwt,V,M,uwfkqtwcuskobamhlooecnlaaef,ogrxsgjjbljeopagzfhfqsyfcnycys,kuhenboln,Sandy,ME
Jim4989,5.0,416.0,Parker Hannifin,3646477.0,Jimmjepqjdqnj,Tujleqtmkbcqf,,,Rljwjveqnjdcrhuowretgrbdkollbvpatqnanyioqridspmuncawhmmkuzqvvebgzygjbncxsbw,DJHTNGIHFILBVJLKEPDETWNKRKHEMI,hgvlnnfvrxwc,Lancaster,NM
VHY4990,4.0,668.0,Thomas & Betts,2697868.0,VHYQLVCCAASVSCWP,Garcuqdj,,,Knaavveggxnzevzjdyokprdxwqzqsqzxdks,Wjgcrzp,Nnsus,Irvine,NE
Vuv4991,6.0,792.0,Thor Industries,475819.0,Vuvqxutgekeyqbtbgcqmekvj,Ftrqdokorvmaabcxfiqjhdpfxv,l,m,Jqpjvcirildot,BIZEVFNLEZZZEBIQQOCHGHKTJMNOBTEELXEUPWUMTSGWUUBEOOT,QKDFHFZVMW,Fairbanks,AR
Ysv4992,7.0,754.0,Ecolab,3090906.0,Ysvrktpgf,DESMNYIROYACRK,,m,krpraclhmjhuwtzjgdrweugseqlzricaiqkcljoz,Ldmmfaysvgncndgaohjpiensaejbixvpeerdbsnkhcoieiixpturgazvkgtufwpteupn,Bdkltcgzeii,Yonkers,Quebec
Pas4993,1.0,572.0,Lender Processing Services,1688276.0,Paszkymue,Xwrmhjisjlugxplsknofynfursfnw,,m,RWOATMOWMONFOPJMG,ZKBETQSPFOSMCYHBMHQFGVEKJISAKZLRYZJZJEAUXOGYNRZRUOVJXSDAXLDXWIQWGEYEJUOO,Ccosxqypcsjc,Wichita,LA
Khb4994,6.0,537.0,Allegheny Technologies,902966.0,Khbbpjmohqnhttvsvshvkahvg,LSISJ,,M,Lxmfbtbvelklgljmuadauskqhexg,uqfvjf,undeutf,Mount Pearl,MD
igh4995,8.0,757.0,Erie Insurance Group,3812947.0,ighrpijf,QYUHTWKVMCTYCUHDUMXAAKPCMSOOY,o,,Wqztichoplagqiulhvhpcpihbzejtpfjokhotvchbfkyifhsahdjtybumioqwvsxeah,deyjvwvxmselaadrxrgtffgsltbvbbagaefjzakebegiczrrintagdivlzqw,Hybqcj,Flint,IN
Lxr4996,5.0,635.0,Newfield Exploration,499021.0,Lxrgwioijuwuicwkmbru,wxwzboijmcfdfggrjmyextkcrdbb,E,,tojrurkmqkkxqfvlhebvfwljdfjvghqzrcegttzeichned,IIPPLRDZPSSORVCOIRDINPHVNHWUGLDFTCUSHKNAGHXVHGPWPBCLJEIOSQSTKKLEECTOJJDE,olthlgcbee,Jersey City,WA
Yic4997,0.0,397.0,Alliant Techsystems,1529445.0,Yicgijvdtgqtbldcid,Ohkwpyvlojucsqsypqvbfzwvdzz,,m,ZQXMXXQMQGLVGPXEWU,Pjjlvwbtunjwoyjvwvjdcqrijodzjajlqpjwemwnpen,VJXAYFIHZ,Missoula,VT
ULE4998,2.0,585.0,Ameren,3048852.0,ULEEEOHU,Szduafoakbshbfifnue,,,Iwbgatfovfzpgnqdkzl,Glrdodcidqvtuuoajmsujgdtavksv,Xzsmgtjwprm,Ontario,PA
Ucv4999,6.0,492.0,General Mills,3801605.0,Ucvwmljjzqayyqbggahhwzrxg,Xnadnguohmhxttfisricbjyuumjxrs,,,wrqokjatnnijnksfwksxsbksnphwxrkdqdtevvizfbihcdujtlfr,Apxyffqmyjkjjvvnrkfajbbniagfkxrv,,Riverside,IL
Tbe5000,8.0,359.0,Hudson City Bancorp,1255745.0,Tbezvrymgtyhpqtflzzj,Pfjbovalmedjabilln,,f,Kmgwrezetovhcsvjvproyrzbficov,Ohrlnrsnbrfmvivkgjygpdzzxyquwecsctsdapcbhiwukvxactowcstcjuknqdevyf,Sagpznla,Iqaluit,IL
Xey5001,5.0,530.0,Alliance One International,2416840.0,Xeybvahogjhpmoempevfwdwxbnrzh,hnqodhjptcyuwivlwkfywbbhga,I,,Vkspifigroixdxi,iakovsgknpxdakakwi,Keuervaxbsox,Charleston,CO
Iis5002,4.0,378.0,Washington Post,361499.0,Iisejjmsrjiitb,VLEEWBTX,,M,WFNBUSGHKUUMRBBCMUBNXTJABAYAEIWQFNBTKLRYUWYBQSLBVGWLLBRVRULJDHFZTTPWHTEUYHSU,RWZMIKXSPGUYZHKICHIZVCNENPSKFLMRMFZGZJODCHNRWHDASHYSMIOXYYTWWQLSTUWQHKRAEAC,ubjtvyq,St. Petersburg,MI
VNP5003,2.0,315.0,General Mills,2911352.0,VNPHKTDVBLCPD,Dwnaojtjecrfzimjttwjvsjhbf,,,Xhkzhveqegqvxfonqqismuiehmckqmgi,tmyuiebnnjconrzvgtsmcwhpnncfyvkmpgnamx,Oxpnjbwy,Brownsville,Newfoundland
Ewh5004,,,McCormick,3827398.0,Ewhdacycdotgaupurvagamiow,opoyzhafphezxsrbnuoq,F,f,dbsenirpwbxpewnaifjfretspxhbzlhnxywyjherwbeeuhzhjknzdrmulpwubregvfoad,Ksfvvyvudigxnqxeayoxnpjlz,asdmjdbzqah,Cleveland,British Columbia
Obq5005,4.0,320.0,SLM,3211002.0,Obqsdkrfy,NJCLDDZKOU,b,,QIXWLDUJNTKGCELLGDUBGBBHVYACMRTUD,Nadaacaekroykljwfrcztffnazdbpbbvzaxttsiwehvotrwadoasildbeybhhnopdzon,vntnsmgdvrx,Hilo,MS
Bts5006,0.0,620.0,ConAgra Foods,116237.0,Btsrbbthfofqbqy,dhqelwt,X,,Cxbomevwbgnmkuypvrkunmrbvgkxcgpisp,Znorgkaojwbnlrlwak,Qsbkuascmzp,Shreveport,NM
Snl5007,5.0,763.0,Bio-Rad Laboratories,834385.0,Snlvkmojenwsv,Ksdfelqqdtytiadzgxbvdtoklsefof,,,dwzkntxjjyoiesfaixciszrlzeduvjjcuqhlmanttnbyqnofsi,Zbraumzwkqlqfkzkvoakygkmxbyccvsbvjnuqogsurdvqherhuvxte,Sdmlcrsjkaw,Rochester,MO
oqj5008,0.0,498.0,Oil States International,3127648.0,oqjmnyqcl,Aerkjuyviqcfguiavareavptuvkfh,E,,yeswvbdqsgykhywxdwjwmbnpenerrsdek,Qnshsqyjwdseehwmmdvwzcgmztaiweixqkycwlnkjxgyctckswdwmwwx,Ssbkn,Fontana,Quebec
Ezm5009,2.0,644.0,Sempra Energy,703882.0,Ezmult,Ktogmjvjyfcencesoanscjgl,S,,Djrczbwlohtmtpwbujaiikwflzourmzvriqdolw,Jfgpiypdsyfqeubvbvry,WQFWLAMUZ,Torrance,UT
GBQ5010,5.0,789.0,Systemax,1530243.0,GBQUXQEOTTTZFVTNW,Xfimxnshskwfow,w,,Qrlybenrypoulkitplkcbhnfawbusdthfkttke,Npyhteoilspdyzrihalisvdosszzuftkvoivanzoyorgmacllctmivnadtontp,FDKYEB,St. Catharines,WA
Bej5011,5.0,762.0,BB&T Corp.,2127040.0,Bejzekxzbo,xqlmhes,,f,nyevufwsvkfbifgcgpnzmpgxwitvtaz,Fdcammsfppbntrscygwzqwcnovmjhldhpyqmtdmnllknpdmhdisdnwusowvelqighk,UERXNGAUIB,McAllen,MT
Eka5012,7.0,816.0,Dun & Bradstreet,2990969.0,Ekageekdifezbxeeglxruymd,Cjntttmsclgzdapnkrtmfccmmte,Q,,Mqaogsokuhthqkfqgxtfklcskjiovrgsbmpqyievpjo,rxvmaibaoxmshvtxseftrurssyjsbfjxdnflcsn,Smvpydg,Columbia,IN
Mvc5013,9.0,448.0,Family Insurance Group,3183413.0,Mvccqsrdgozcaipmnupdwyoyyo,EMTEJMRQXQWDDDMWUKAYUSQ,,f,IUNSJQCEJEX,HTKCDVBEXDHGIRGNZHPJQVXWIDTNJKNQZGTAASIORARDYBJQXQWXMCV,,Allentown,AK
sig5014,10.0,718.0,Whole Foods Market,3860549.0,sigrdsxxahldoxlyfcqwo,xbxfktboagnlhpfejtonjdpuhu,,M,pwafosstwyzzagtrlttyrrjpxynwoxmdebczmvzqd,Upssdgbthqouuxxwwcvunuerqqjrrstrqfcbtrmafclkzfuqfkpaizsfuzntsxrebntvs,Rmvhslbfjji,Moncton,NH
RUH5015,3.0,588.0,NSTAR,2974617.0,RUHUHXEZVDPHFI,Bfedclypildmgtuinoxj,l,m,Dudrfejvnhjgchgrvppghuiamdrqugbcdhnnxbhyuspshxmgsutnpvntukxtzltx,WDZQOZVUZNBYDZWCUVNMCOIMRWXSBP,Uxyeinlbozlh,McAllen,MT
Qql5016,1.0,789.0,Mueller Water Products,,Qqlgytauxsulxx,Cigowzkzpjhnazwcmpxoni,,,Sqleobbftsqvepn,EHVSCCFFLORRSOWCEUHYTBYMPETUBJEFWGIUZRMORBCOFTZBKOIPYYIOX,ISIHOZDZ,Burlington,KY
sir5017,9.0,513.0,Ingles Markets,2031604.0,sirvppydetivd,QMUVVGJUXFUQPKFOPSVMNBSEVPBKU,,f,zsmwyifbkkixddnvvbqmnmejgjdwhdqrtfahomeswvostrmlhklvqsvwuwcdilxyvspowuqsvrk,AJPJCFOOMCTCRKWTFYXSJTGBPZPW,Uulrhuoz,Mesa,TN
Vsb5018,8.0,390.0,Pepco Holdings,3812604.0,Vsbdkfwemgizojjsrwrejmofcn,YYFSXCRMPMKJIKGXLONLTUBWAT,L,f,cpfyrxphdgaorsyukiyfiqw,Vvexseadklnwbazpjrwnjjtoitqrnniwbjrgaqrfidwjzswlriqohorloiutqkwpryse,Vvrvhvenjatp,McAllen,AR
Ebc5019,5.0,739.0,A.O. Smith,3185020.0,Ebcgy,Cestapadctjnyvwjzpdpqhemgm,,m,KYSOUHVVNQCVLNCNCFL,TFKSPFJEKFGPCQIXXMDOHLSYK,ubzgji,Amarillo,TN
Der5020,9.0,820.0,IMS Health,508704.0,Dernorj,Irpagvvgaehxrpnridnnbhxesaqzrq,,F,Lbfgfdvabvoxptxjswfyxupjtglertxrgfexzsqkrnemfaipbzlujvyemzvexddsehxll,Dctmwovngyppwsdwnmcfuknnhetbfgduefjgrwqwkpyhrqzcdzlrmljab,gpbhbbf,Santa Clarita,NM
Wib5021,6.0,681.0,Peter Kiewit Sons',1119590.0,Wibiokxrzjtbak,Akvreq,W,,Ouxlastcnqsfnuxbhvppmidxttziiyzjogsjlikupgmnnuqbqwhsempg,Prvwjwkrgs,Tdooqfxgenb,Pembroke Pines,Quebec
vdq5022,10.0,393.0,GMAC,,vdqyxzinyzqwlkvjdcgqkgydwcbek,evllmslcjhrtquhererd,,,Svafsqzajpancwzadrkpiwzqdqjqfoleewenuzfqcrzadas,Fmzyoqcgbbshczuvvtsirmqeuifujrjggsvmawtxroecagogazfvpbgxa,,Knoxville,IA
sir5023,1.0,451.0,Jones Lang LaSalle,1380316.0,sirpinxsw,Ldnmljicr,,,tyfnrkdehbrpipzctrmckhfpmapnmlxgqgltokjvkxofoceqpmqvknebtglwn,tjxyzpzogfhgtridimfgevuddtbftrdohfpwmdkxxxqiavdbsuwbrunubdkp,,Sherbrooke,AK
ifi5024,2.0,616.0,Aon,3901290.0,ifiskvlxvorumoxlrqletje,Afcocilsdvdvigllnuigoev,,f,qnxkmhzjzrwojegjuxyyoyidbksekaexkdbcfixytetjorheoojbmihgjllblinsi,Bumummurrwzstedhkanjiftgheyuijgxvlxasobpgjlaarvuqzlbnmzmqlwmxwoolfdffucicnrbpuci,Uuckkp,Providence,AZ
Mev5025,4.0,471.0,Valspar,73208.0,Mevvfgsdevegzkqhgutwvtg,twjdogyyhbaubehjwqhxgnmxgfld,v,m,,FJYWQISCDSQZSCUVPYDDAWDYMISWWIIANWOSRMRYTYWCUZJEKUKUKLHUUTH,UZHPTZLEICW,Burlington,DC
Szd5026,1.0,688.0,Nalco Holding,2416537.0,Szdmho,GPAOXLOMZZZMJCUBIBT,z,,Kdmhghatqgtbvzxairrpqkzoffjpz,Kkfkcgwatonlbr,Wgaovyjb,Charlottetown,CA
IYA5027,8.0,808.0,Pepco Holdings,948850.0,IYATCOZKCYJTFXUI,Xgyokaopellnu,,m,Prwycyrqix,Yvffytumcjscvyrbrfdjsbxbovthmpywxakwklhmwyljtdjgjnlfnrzfopulonl,XOUGFYKYTC,Mobile,NH
