AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
WDT11691,Ccnvcghmcnjckdjfhobsjidrxzgpqsbwibvhrtjxmeylnluvzfipyobtkmwyonhlfvdapvl,Irqofwmhoccse,S,3038656.0,O,FL,3.0,United States of America,Regwvlzcdtcl,0.0,1-477-243-2249,,3.0,71.0,504.0,Fifth Third Bancorp
HJM11692,,Gryywzxqo,S,2453031.0,U,TX,4.0,United States of America,Vrfiiralkmd,6.0,1-452-030-9422,398542.0,0.0,87.0,329.0,EOG Resources
PEI11693,Yhiwghfqhrfptxlkaupseqswamdfvpipmctmrgvllvvqpsnsbmlv,ftpszhtwyddfpref,D,207536.0,R,OR,4.0,United States of America,Yxevhn,9.0,1-442-354-3443,223669.0,0.0,49.0,423.0,L-3 Communications
RBT11694,Mwgmvkcgqltyvd,LTQEKHKLFGQUEEKLUGBHZUOQAGHSH,U,206639.0,O,Alberta,2.0,,ereqbtx,6.0,1-098-984-1794,473319.0,1.0,58.0,607.0,Lowe's
Yka11695,mzlylvnmjdavszmcwclkbdjyjksmrayiw,UJMIUVSAVRVHMHEWTNFWGHVTPVSJ,D,2985447.0,O,Prince Edward Island,1.0,United States of America,Hahbba,7.0,1-794-059-4223,100209.0,3.0,28.0,606.0,Visa
WNT11696,jmsufcgsuzbkruilzvvhlgsehayblqplbwppnuhkwxvbluporpgucxaiehysbhrfxqompazp,Ubflbmhakslupfqo,M,2053374.0,O,SC,3.0,United States of America,hcerut,6.0,,319306.0,4.0,55.0,594.0,Occidental Petroleum
ywr11697,Kvyqlqllprccegvoo,Wlldjbisephyunjeyhsvlnzlmm,D,1408481.0,R,LA,5.0,United States of America,Cowzlf,0.0,1-654-654-7304,8973.0,,65.0,357.0,O'Reilly Automotive
Jbb11698,WWFYJSOSCDCBFAGDNJSUTECVAQNWFRSUOQWUCTEWQFPUVMMXUTJXFAXWBLJKSXCV,AGGOVTVWHRU,M,2945555.0,O,AZ,2.0,United States of America,Bxqjeyqcpjiw,3.0,1-744-200-7047,307477.0,3.0,23.0,827.0,Thomas & Betts
AXF11700,INXSCZGILT,Ahfnusfjofqpkx,S,2550827.0,R,WI,,United States of America,Pgnbslakx,2.0,1-866-638-9616,193836.0,4.0,37.0,457.0,KeyCorp
Lys11701,ttjpzcibxzknrijuexhztxkhujcrbzasry,Bhxejnedghahotadeggrznokwd,D,780037.0,R,LA,2.0,United States of America,Sjituautbv,6.0,1-196-498-0536,251277.0,5.0,21.0,607.0,Mercury General
swu11702,icufrksxogkbojnduqxqldrrjvisxofuw,dqgaootgsavfrrtotzfsyjh,M,3909871.0,O,VA,4.0,United States of America,Krnlxqgvh,8.0,1-955-740-7729,59523.0,4.0,,373.0,Exxon Mobil
Zpg11703,Bamgglydkykqpm,Wqtqovajbcipjqqxtknudavuisans,U,2346962.0,U,Manitoba,3.0,United States of America,Xdromjnfftg,9.0,1-834-052-1125,137795.0,4.0,15.0,675.0,Tesoro
OAW11704,Ohawlesdlepckfovkxcxyqzvlfwcjjqfeatarfs,BGSVWLEGLVEFUOADSHMZCBZEM,D,1250930.0,O,NJ,1.0,,Oqtnallelblv,1.0,1-535-102-7352,399046.0,,63.0,363.0,Northern Trust Corp.
Lfx11705,Kmmuna,Maviygwocwd,U,62707.0,O,HI,1.0,United States of America,BSPLCUEHFPK,9.0,1-963-878-6116,334031.0,3.0,54.0,614.0,Snap-On
Yft11706,Stlywoxbfmhilemfyqnqchxovrbquewbcobomdychuvtnqatetganxdaxwylfdktrutdtvt,neireukqktr,W,3294642.0,,NY,0.0,United States of America,Vntnhuubt,10.0,1-954-749-6275,315684.0,5.0,45.0,695.0,Metals USA Holdings
Who11707,Hpdsavspuf,Uggrtznkwvzvessnwglspzbushsnd,M,3171625.0,O,TX,4.0,United States of America,Zvcornlcgp,8.0,1-528-121-1449,429394.0,2.0,52.0,321.0,Williams
XWA11708,HLRDJNSIKGWBUUBOESUUZFODGSEWN,OVTWKXDMMMBKCZ,M,1424214.0,R,ME,5.0,United States of America,Sclpxnpmiclu,2.0,1-827-138-6252,192710.0,0.0,32.0,699.0,Berkshire Hathaway
RYC11709,GINLFZQRGHDCPFMHCVNIGKAOPKSPCLGCRU,Hgyicjwurbmhrgxqzpqtiegnrtbc,M,191608.0,O,VT,2.0,United States of America,Hsxtbmjyrtx,4.0,1-183-744-5645,166631.0,5.0,6.0,818.0,DuPont
zrz11710,Cadeghefdriibsbsa,BBORTYXAPTEWNVQHFX,M,3886497.0,,WY,5.0,United States of America,pokoc,3.0,1-285-006-1659,260879.0,3.0,16.0,427.0,Teradata
Qvq11711,NUAQJZCDFYLIMAYBOXMPDBLYVJIMOWAO,blkolicmozus,W,2024945.0,,MI,,United States of America,Uljca,2.0,1-056-201-3409,130173.0,1.0,81.0,750.0,Rockwell Automation
Iqy11712,KTBONLJSXFLATXQDLWXYAVCFAUUVGBBTEGSJIETEIMLHGPMRWDSVWHMZYLXZWDEDHRTALXWMNXZMDBC,YTQQFKSMKC,D,931226.0,O,UT,4.0,United States of America,HYQGBQ,5.0,1-367-894-8849,,,93.0,,Symantec
meq11713,BFPECJYCWJTXNKVKUECFRXGPVECFOSDWZVEGTOMVPNIZPLKMUETIPHLZQ,Oyxgxjjaxhmnoswfusibt,S,1158767.0,O,Prince Edward Island,,United States of America,govbysnntupk,9.0,1-904-731-7573,241916.0,1.0,63.0,780.0,Peabody Energy
Wda11714,Bnevkrjmckgszahqjuepj,Cptdqrqctsbxug,D,,O,MO,3.0,,IMDKKSOMIENB,5.0,1-351-524-3383,95911.0,4.0,86.0,639.0,Sonoco Products
Khj11715,xkvsgteuvtgebfbkasaljrmuzhlmnoybbxozygrctqrmspziwr,QDHVIUASNOURKRVQBTCNZQSQ,M,,U,KS,4.0,United States of America,Rhliqcqw,10.0,1-627-826-7984,,2.0,95.0,724.0,Aramark
Hwu11716,OSEJEOWMMBBGELARRMTKNJOJMKCLPEDMVHXTFUDSRNEGKCKJWNSJIHPEMBG,KBETAIPSRXKTPWTDSLZKQL,M,665510.0,O,RI,0.0,United States of America,FSCDNSS,2.0,1-043-614-7259,367388.0,1.0,57.0,448.0,Watson Wyatt Worldwide
qpk11717,xbeyroatnurldjodmibxprwiqm,MDJCRN,U,,R,GA,2.0,Canada,YZLLQ,2.0,1-537-995-0563,5139.0,5.0,27.0,731.0,
Lxu11718,icwogdotqgpmbktijzd,Esmskvmlofiqg,M,626986.0,R,FL,5.0,United States of America,Xofwwnkz,5.0,1-535-499-8026,20040.0,3.0,96.0,846.0,Wyeth
BEJ11719,,khubcmxvd,,1376382.0,O,ME,2.0,Canada,Gugfwmhve,3.0,1-413-765-7306,459798.0,2.0,,370.0,Micron Technology
Ilz11720,zpgogyakdyxxoqhwnnkligjhzcurqjwdbdcreuifybhloqbzh,Bkjdwomgnipfadgl,M,3375753.0,R,MN,4.0,United States of America,Izjacpd,4.0,1-363-033-1146,303758.0,0.0,19.0,733.0,ABM Industries
TUM11721,EERVBLYGNHMWDFBKTCMWROJTXNNIBZULQGNMYCFEUFKSKSZ,Vrjnrisdaauumyqcrypkffz,M,,O,SC,0.0,United States of America,Srjfuixbkv,7.0,1-262-324-9802,166207.0,1.0,37.0,545.0,Jack in the Box
RJF11722,Buegftngqjftktduaotlngcvagurmmkmcctclxfkovdoabjp,Ocnxvbhjoxkomjbqbqbtpjt,U,909889.0,O,KY,4.0,United States of America,Cxrdbasy,2.0,1-293-545-4910,477916.0,2.0,47.0,793.0,Virgin Media
HNH11723,Sukuxhcqjjkugvodajzopgaqmsuralwidjzwvgjpbobinwdiimfguo,Wzrrvlcuzwt,U,1692275.0,U,SC,3.0,United States of America,Eklbk,1.0,1-864-537-8923,406654.0,0.0,36.0,468.0,American National Insurance
pll11724,PVEQLGQKSEPBYOXIPMLPBIAAGHMDF,CQFPJIC,M,,O,Nova Scotia,,United States of America,Oclezseob,6.0,1-288-902-9385,,2.0,43.0,843.0,Alliance Data Systems
WWD11725,CMQOVVWGQR,kjkmevaboparyalvvxlnfnevakcul,S,2483407.0,O,IA,,United States of America,Nqbqgtepxlaj,10.0,1-226-636-2822,482177.0,4.0,94.0,377.0,URS
BCL11726,Azgvrgdoqnjmnbugedlkubkbjgcrgjur,zxpybiaukmxtx,W,3910309.0,U,NV,5.0,United States of America,Xdaiarvskbj,5.0,,183422.0,2.0,24.0,846.0,CVS Caremark
itk11727,cmvclsucztjnqadqdtyxidyiagqhobjduseaoxknpjphyvdmtpqoxeakovjkombpjmizntrckvjrkwcq,sxttpqveboqpcosqjqqskcjxlyb,M,1090674.0,O,FL,0.0,United States of America,Sqaeytkepdli,,1-713-441-8568,58827.0,4.0,,508.0,BJ's Wholesale Club
TRY11728,Putugzuewwlaisxacg,IDVGFKIZATSPYCXINUCC,M,1690874.0,O,British Columbia,1.0,United States of America,Hmbglfxrztu,1.0,1-786-594-9786,204346.0,3.0,2.0,586.0,Baldor Electric
asv11729,kfunqphklbxsjbrhlduukksisygyfgvhjucvjjyqlswwqsopjbwaxyeovcwlbrtbwytvbbanonx,BLTRMJUAYVRJZNNMFCWKCYFD,M,3412707.0,O,Saskatchewan,4.0,,Llowov,0.0,1-387-276-9449,75850.0,4.0,1.0,321.0,USG
Ffa11730,cgkwqfanduapwbnuavkpqlhozlttww,Aqyiqvi,W,2152190.0,O,AZ,0.0,United States of America,Mopcofad,6.0,1-532-085-8244,493649.0,3.0,65.0,681.0,Community Health Systems
ZKQ11731,DLDJMHTVGEQOXMDPNVWRWY,Rgihiwsvllax,M,3081724.0,O,IA,4.0,United States of America,,10.0,1-535-711-3039,480339.0,3.0,65.0,387.0,US Airways Group
mmu11732,Hrqzbmmsmnclwcstakysupkejfpmyuyfqnquyeheghnqurclwcoq,EUEPIWJCDCPOJKN,S,361735.0,O,NY,4.0,,fcoaxp,4.0,1-531-198-2593,177542.0,,74.0,845.0,Donaldson
Iho11733,WKUDBUBODJTTNMCAETGREKYRH,Wccekpfsbhaldkpoemjscesib,M,2920725.0,O,AZ,4.0,,rvsdpgiswz,7.0,1-394-748-7770,157306.0,1.0,,691.0,Ross Stores
pxg11734,evysfitsemrnjgohiohijogfgnxzzuxjxfxsrjvtxekvhfemynbxaf,GXEJOEANQO,M,2484825.0,R,ID,,United States of America,qmrvjgtdl,3.0,1-446-601-1467,27284.0,0.0,71.0,420.0,Sara Lee
Gwr11735,ialfomzhapewfvysgrkuxyhbpoeclmwipgqxbvnstsqvcrqwurmrpaysdkqzunldkaqcabmjblr,mkjeb,U,,O,VA,3.0,United States of America,Mtfhmm,1.0,1-278-160-7348,115821.0,2.0,90.0,625.0,Airgas
XVU11736,,Cwgthyibnkqraeamnbnrwjurffsrw,M,509751.0,O,TX,1.0,United States of America,Mmrevapjlob,1.0,,314757.0,5.0,2.0,599.0,Brinker International
Kbh11737,Btolsmhnidxndenvyjcftdhmvwdbhtw,IYSQHUZCXFKWUQEDM,W,390663.0,U,DC,0.0,United States of America,bymzjdm,10.0,1-289-584-2314,449663.0,,34.0,526.0,Cliffs Natural Resources
Yvf11738,cqjyzpssbyttdmtdqdgghkrdreip,Wmswulnjsrmzcf,M,2349107.0,,AL,5.0,Canada,Fpolqpmix,3.0,1-384-911-4288,78320.0,4.0,98.0,691.0,Cigna
FAI11739,EDFQTZUNLGOUTZDHVJRCDLAKUBRLTLYJEAPJICYGHPIOBMLDAGULQVFGPUFGUGWB,Zcbwmsqred,U,51177.0,O,OR,0.0,United States of America,vgwbytwi,2.0,1-088-590-4824,245922.0,4.0,12.0,,
PYX11740,Sqvguxmpwgtasuwhftgpulillxwmgalqablcxbjfosueepsyndbbhaqnclitjd,PAXACVYVZHWHZLNLMWN,D,3554095.0,O,HI,2.0,United States of America,FEDYK,,1-953-354-0665,225729.0,2.0,48.0,544.0,Dean Foods
BLL11741,Ggrbietdnchadzjidbloalywnjjkxioakqnyjntyaabubozyemubdoutinfljbbutqwfqf,Wwvmntguryrgoablbycxewfcvpi,U,3109210.0,O,Newfoundland,4.0,United States of America,Czbvtzosve,8.0,1-744-528-3722,76059.0,0.0,91.0,664.0,Spansion
MBN11742,Wuuspdpdzrpcdfecsniypmisrqhgdkyfcwwoudwzpdaxxphikxmzb,YNPJZNARNRLMNV,M,3615936.0,O,New Brunswick,0.0,,EXARTZFKFS,6.0,1-841-666-0355,466644.0,4.0,85.0,,Charles Schwab
Ika11743,Vzjdcuxfqxgigfpuralbettxayiolyxcmztdwjjozuflldkbaypopwowxkbjmtjnmjwwdkqggwja,Wgqaamrtagkzwocchffoflkalpb,M,211374.0,U,ID,5.0,United States of America,Sfxfjdjh,1.0,1-801-738-1880,155200.0,4.0,59.0,,Penn National Gaming
Sze11744,Uqehaivjhrcvzdycskhlaaphkfxxxthaotxvfqbaerybko,Lvbsaghvzxiryygvwfyl,S,2617531.0,O,WI,4.0,United States of America,ZQUHYFEDUTPU,5.0,1-870-114-6677,416270.0,4.0,38.0,518.0,Loews
KTX11745,pedofoigdmgqmrjqahzipwgdyrcseppxfjntouizmqhqaxwqxfduytnmsh,gdltk,M,2786921.0,O,IN,0.0,United States of America,VVHKXE,2.0,1-109-854-0542,414979.0,4.0,96.0,,
blo11746,Xwtqglblvvdsmznaarpduevcnigfhmdngwtpgufddoqztkebippohk,Hujensnbrrsorvigkwugamev,D,2969927.0,R,MN,2.0,United States of America,NFDLLYQCMNVX,1.0,1-861-294-4700,322741.0,5.0,14.0,364.0,TJX
dfh11747,Fitjzoxpohkmwppivzvttxnqzjihnitalekxhstvwlbcsfnkrctriekvarzpwjybatufqjybxoo,Koxhedgbppdxmhtfp,S,2436646.0,R,British Columbia,,United States of America,Rdhmgkc,5.0,1-792-056-7609,260826.0,2.0,67.0,714.0,Unisys
Xnw11748,botpihiylarrtgpkzioshggqunefqxmqghpbddmlilucs,hxkrcetjsqmybdmuckavoqzsepxevk,S,266142.0,,NJ,5.0,United States of America,Vklaivpkmemk,5.0,1-130-623-1637,21062.0,4.0,84.0,824.0,Belden
Gch11749,CNGXGFBUMPMNWRTLHQVVIKEXNZSVPH,bejjubxcmnmsnnzalhbrmvcd,S,770942.0,O,NM,1.0,,Llpskxxlcxft,10.0,1-182-393-4522,74741.0,0.0,33.0,403.0,Collective Brands
kpg11750,Acqtqjnuihxceboovjauctcudshkiqavhqurbw,Sjeba,M,3319942.0,O,OK,4.0,United States of America,UKLKRSJSDUOI,7.0,1-321-617-5813,69862.0,2.0,73.0,793.0,Int. Business Machines
msb11751,taccjhxobsghmunuynaobqhdliyhuejeifmk,Spiprqtpddvyapofqovjtoo,,2720438.0,O,CO,,United States of America,Tmxbkubd,3.0,1-210-535-0713,384794.0,4.0,37.0,546.0,Ralcorp Holdings
Hnp11752,BJABXFDJUTGNVBUXSDEGNCRHMICWXGFLQYUVWDBQVUMAYVNSMQLABDQUWEJGKWBEVVQY,ZLJHCXEJ,M,1160144.0,O,TX,5.0,Canada,,0.0,1-429-954-0071,397879.0,1.0,68.0,308.0,Universal
QGK11753,,Vtclnuulfvdphrdisbcu,M,2159549.0,O,TX,1.0,,Eobwmjo,8.0,1-409-149-9340,358585.0,0.0,22.0,570.0,Danaher
Uej11754,MNQESWGHPLBLIVPVMJOULRVEJNHINOKSLRV,Vuuasytqdbflsj,M,3781151.0,O,IA,0.0,Canada,gyctkpkdfdwq,6.0,1-345-474-3567,474460.0,5.0,17.0,796.0,Sempra Energy
bav11755,Xaqutmdwujewadryfpaohxzxitgrsybureiieobhxdvzdtzrdfebmebwmxeazueqmlqifwuvzyhhtykr,Rjfhnbqrmuarojz,,3250324.0,O,CT,5.0,United States of America,BBPFOJQC,7.0,1-932-932-3688,50947.0,3.0,12.0,376.0,Levi Strauss
Yuo11756,AWEXCSZMJDQNCKYKSOPPYABJNYGRRSZDCFDDSJMDTYGWGVMOIELTALB,Lrwajzbkmzw,W,3662387.0,R,OH,4.0,United States of America,hhjiyfqammhv,10.0,1-273-821-8358,372337.0,0.0,25.0,430.0,Helmerich & Payne
YPX11757,hwruykznkyvgnqmelsyllspbohxwyfcsdyurgivnbttiwh,buyjwllsyknpcnmydk,U,,O,RI,4.0,United States of America,IZLTGPAUHWU,10.0,1-015-125-0129,327959.0,2.0,61.0,419.0,Lear
Xae11758,Ajuwfawojbxsyofpuqeexgtaonvjhwnrxwhxkddhsfgvbowuwcpuztvnneochxsdqckotoapjttkv,agmkrpzmjavgsscwccbosojissj,S,1177998.0,O,IL,0.0,Canada,,2.0,1-030-747-5853,129997.0,2.0,90.0,401.0,Williams-Sonoma
Vbs11759,YORUXUZIIOYUOPVMHDLNBZFZO,KIDEIXYVNAQQFQKUWOPH,S,,O,CO,2.0,Canada,Qnihppb,6.0,1-758-056-7992,375031.0,2.0,9.0,546.0,Best Buy
CUE11760,Xqkjunahpofrcalmfxycuezswqtixhhudkwukipk,CZOVBFNPKADZRTEVLAG,M,890205.0,U,MA,1.0,Canada,EJOQXMEU,7.0,1-394-544-2432,94344.0,3.0,20.0,415.0,Atlas America
qmp11761,Duulufjjevig,gkndjqugsmfgd,M,2389197.0,O,HI,4.0,United States of America,Xpqjrzaob,6.0,1-188-393-3222,128592.0,,12.0,551.0,FM Global
OES11762,Ynkxr,bwfmnhdcegwoavbbpzgxbdgtbwrio,U,3096813.0,O,ID,1.0,United States of America,jwmwaaomkci,5.0,1-947-077-4401,155023.0,2.0,44.0,523.0,Dynegy
Mzo11763,SLKCHGRNSCHNWJTHHGIFVSMGTWJFDXERACBZAPVPAUGWJXANZFMRGXGYOFXAU,Pbfivj,M,3890361.0,R,VA,5.0,United States of America,Wjlvecvmkuzq,9.0,1-295-181-0489,174598.0,4.0,100.0,,Texas Instruments
Wxt11764,AAEVGCJBTLMOWXIVBLAUVZUPSEFNOLZOUHJPLZOLRAYKCNHHMUPRTLZGTVWCQLEZWVPJSNEDHW,Vobhdnjppndvxqkshxrqapn,S,1259261.0,O,NY,5.0,United States of America,Ozpzuq,5.0,1-328-056-5318,,4.0,,638.0,Applied Industrial Tech
Bts11765,EDYESDPMZZAHMEFKZFD,Vkedzbc,S,785594.0,O,Manitoba,0.0,United States of America,PFBMJWHV,8.0,1-390-888-5972,74775.0,2.0,,366.0,BE Aerospace
Fhk11766,Peyeuixbleutixpscwxbwwtrkuxvwgqjrnlhdwhngzlfiucrtebggjbaeyutkxqttqmlvwdmqmbt,epekgijcifdxlzyp,U,2423771.0,O,HI,4.0,United States of America,hoyftvoa,8.0,1-436-728-9947,464465.0,3.0,16.0,311.0,Patterson
Sua11767,Oforvlwiqakivuohnovgukrmaanvryvuaa,tebaeqrredhpfbqfstxvhiyvh,W,949490.0,O,LA,3.0,Canada,mtphqhav,4.0,1-010-494-8403,236734.0,3.0,44.0,762.0,Robert Half International
dyx11768,eltrgmewvttakuxgsqbfjbcqdfyaqopskkoigydmwmmgacimuhdpox,acwfvxvrelx,W,3099446.0,U,Newfoundland,3.0,United States of America,zkxacs,2.0,1-834-168-3435,,2.0,83.0,509.0,West
HUA11769,wcykdyusxzergtxsqtiwpofnituthzrfpvabeqgktvkvyghnemdqv,mxotgeesvxomnkecazphzt,M,3102860.0,R,Ontario,0.0,United States of America,Imnxma,10.0,1-916-536-8440,366394.0,4.0,23.0,712.0,St. Jude Medical
Wfe11770,SZOTFHLWPRJJVCJWGDYNWBNRFHUORCOSWRVQKFEPHMHQMCTBHMPLTGKVHFZISGPPOIBMZHX,Wufotdnkb,S,3709911.0,O,OH,1.0,United States of America,UNCQCKGO,,1-957-540-5017,396783.0,0.0,47.0,431.0,Brinker International
KRN11771,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,tqrsxaxsxjhyzwzgmstxrp,M,1091433.0,O,FL,2.0,United States of America,OOMVRSYBQNLX,5.0,1-685-113-4933,495323.0,3.0,43.0,316.0,AutoNation
ofi11772,gdhuippdhpoiwxhaww,PFFXOZBDJIUCSSPHDTUFJF,M,1545094.0,R,TX,4.0,Canada,Wpcmivs,1.0,1-993-732-1196,9714.0,4.0,70.0,,Scana
Xnr11773,Uxsvuttimmzjptmxxzjsluk,XYZXRGZONS,M,3242783.0,R,IA,2.0,Canada,Dgiohbhdbfdn,0.0,1-148-171-6665,216485.0,0.0,,412.0,Stanley Works
Opf11774,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,Yyuyaiamddddtvqqqcgswwowfxc,U,920705.0,R,KY,0.0,United States of America,zjnrzmlj,4.0,1-013-501-5635,131489.0,2.0,1.0,,URS
Yyq11775,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,VNNQBRGA,M,551423.0,R,CO,,United States of America,Shqrdlnh,6.0,1-572-675-5701,117948.0,5.0,58.0,,Dick's Sporting Goods
PRT11776,Sdvejmvuogsffqjqyyadwtoexkahccqlho,Vwohkdooahihxczidomsfbsed,U,,O,TN,4.0,United States of America,CWJYVXH,6.0,1-932-992-3370,422142.0,2.0,60.0,814.0,Perini
Fks11777,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,Udpfcivirrtrwnl,M,1451863.0,O,MN,1.0,United States of America,gfenenr,7.0,1-019-282-9321,17118.0,2.0,2.0,465.0,AECOM Technology
pvw11778,Kkiiqtwhrnauqxiatzcvictgwxaylbvukwicfybhhlxgcwzrshtu,qeyzo,,1441336.0,O,ND,0.0,United States of America,Wkegkdhurkl,1.0,1-535-562-6100,430409.0,5.0,100.0,682.0,Harman International Ind.
nep11779,UFPDSUTGKOIPXM,GKYYQQX,M,721680.0,O,GA,5.0,United States of America,qmsfauhaqw,3.0,1-577-754-3360,24711.0,5.0,61.0,687.0,Furniture Brands International
Krw11780,CIZBXPGPYNDUVXOQZOIODZEVKWDRHDPCQWAZBI,jsmzbkfawplbycw,M,3190327.0,O,UT,1.0,United States of America,Mtfkvgxvhglh,2.0,,127926.0,,94.0,305.0,Sysco
Veg11781,Epzbwhuskwttowwzzipfgubfrpclqvzdarvdwujdmgrecmcpnskzmqmlvuemck,Dnbcnkgmqdlksakflpoua,M,657037.0,O,MO,4.0,Canada,IRNMSUSC,1.0,1-084-404-6188,251455.0,4.0,74.0,737.0,ConAgra Foods
Fub11782,HJEJCHOPCLOHLJBFJNBYSAXTWHUJNJSIFHQHVCTBGDANXEBHZUG,BNSOIELNSU,U,1686671.0,O,Prince Edward Island,4.0,United States of America,,8.0,1-403-230-0932,415869.0,2.0,34.0,789.0,Omnicom Group
jvv11783,crwgtrnkmf,Rliuelgaexnbsccmmssqltd,M,3093331.0,O,RI,3.0,United States of America,iwjlhzkfy,3.0,1-316-892-8756,284748.0,3.0,95.0,805.0,Thrivent Financial
RGN11784,bfjdmymbdpvbwllggzlukfzxotxwefoea,coqwy,S,19154.0,O,OR,5.0,United States of America,Nmrsuasasfb,1.0,1-670-731-5577,68139.0,0.0,66.0,518.0,NCI Building Systems
WVH11785,KWMMAENVJUIDYXANJZTQQENK,IIEHLIOOTNQKQKXGWJCQNMWI,U,2524557.0,O,KY,1.0,United States of America,DWTBQFM,6.0,1-044-687-1330,346400.0,1.0,86.0,777.0,Pall
iju11786,ttacjeffjmniuorduedfsscodziwsvifiwar,Zkfend,S,3038913.0,O,IN,5.0,United States of America,Qhsobcmvnnbi,5.0,1-124-036-6921,31969.0,5.0,61.0,364.0,Ingles Markets
ifo11787,Heihkxrsvgrguntgycfgjisvrcqebjmtwrcag,FXGRDAVNRFOVCOCPMNUUUTGQXLX,M,1073838.0,O,VA,2.0,United States of America,jmtesubft,4.0,1-741-663-6034,337635.0,5.0,62.0,334.0,Sally Beauty Holdings
pbl11788,,HLFMSABBPKQQKRUDPTXRJU,,3887690.0,U,AR,5.0,,Gfehgwwomkff,0.0,1-889-946-5122,275290.0,0.0,89.0,321.0,Dr Pepper Snapple Group
Ztr11789,atfnpmuqbnskbmjdbmermwxfppklwhgbuvtvtalwdpqjvponflwopxoxrlgbq,Ftqlbcvxlgvk,M,785284.0,O,Prince Edward Island,0.0,Canada,qyvfd,3.0,1-365-701-7693,83193.0,0.0,99.0,612.0,Mutual Life Insurance
Exc11790,TSJICREVNAABIUOTFNQAWUFPOKOQEGJSLFXPRWRCLBTQYXLWJNRVEHFUTKXFFTOIELBFSBE,Vejeicpmwkpekafvetvwlf,W,61083.0,O,Alberta,1.0,United States of America,UTQLRIEGB,10.0,1-548-834-2155,131067.0,4.0,94.0,608.0,HealthSpring
Ypl11791,Fsmcsianclwbyjsrpytley,ekabykhcrxdfzvbxrbwtpnayjygyuw,M,2584577.0,O,Saskatchewan,2.0,United States of America,Uhvzxeud,7.0,1-257-166-7587,462061.0,0.0,95.0,362.0,Belden
RGK11792,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,Wioinritvnganibh,W,3139348.0,O,WI,4.0,United States of America,Htwsqd,1.0,1-664-266-9568,405350.0,0.0,22.0,720.0,Warner Music Group
Pli11793,,Rsgrjlsfxrmfv,M,873050.0,U,GA,1.0,United States of America,NYSVLFPKPQ,7.0,1-721-063-8202,280817.0,5.0,85.0,400.0,
Eji11794,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,Xxherikpogvmjaq,S,3651114.0,R,British Columbia,2.0,United States of America,hernxbink,6.0,1-960-087-9136,132911.0,0.0,81.0,446.0,USG
Ywy11795,Nrrfnjughqqrvgxrdth,jmqyqub,D,117958.0,O,VA,,United States of America,YSMNGXUK,6.0,1-906-762-5889,463043.0,0.0,42.0,402.0,Las Vegas Sands
GPV11796,Pctnxzodjqoabd,Dmyqtrp,S,3485695.0,O,OH,4.0,United States of America,ORJBLFTRB,9.0,1-797-147-9665,491624.0,3.0,25.0,609.0,
PNX11797,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,Ynqykgvkaoje,M,226844.0,O,WA,0.0,United States of America,ohquntxgg,3.0,1-158-275-2146,343629.0,1.0,78.0,486.0,PepsiAmericas
Fop11798,mowvvoiefuzouenhpmqiptunmngeeabtoq,Fpohuxjuvcusfpclgbhqfzsdoukg,M,,O,UT,1.0,United States of America,Fdejkln,8.0,1-115-123-1503,134322.0,1.0,59.0,308.0,Administaff
XDC11799,Nercvnkctkpoynvmric,HCKJVKLQQFHIUKRZVTL,S,3414198.0,O,AR,1.0,United States of America,WRBGZW,0.0,1-414-687-3266,119718.0,5.0,39.0,748.0,Freescale Semiconductor
fly11800,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,YPDKXGEDP,U,115387.0,O,WI,3.0,United States of America,LYYRXHUPEKSN,2.0,1-910-899-8854,240566.0,2.0,92.0,712.0,Key Energy Services
Cju11801,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,urqkmrwnvai,S,706876.0,U,MN,0.0,Canada,Cbwjwmbuuisn,10.0,1-825-781-6812,1011.0,5.0,71.0,523.0,
Xli11802,pobyqpgrkrzlpynxiiqb,Ufwaueuhjamyqjlmf,U,3414611.0,O,OH,3.0,United States of America,WJZHWWQ,2.0,1-772-701-7668,138852.0,3.0,74.0,593.0,Ingram Micro
Jla11803,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,VMRANUZ,S,2871822.0,O,MN,0.0,United States of America,Koagp,4.0,1-731-139-5161,304506.0,2.0,34.0,,BJ Services
Odv11804,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,Cnttjlkiuqxqvyesdkw,M,75846.0,O,SC,5.0,United States of America,OJRCIYSSWKKI,1.0,1-856-493-1171,422426.0,,24.0,732.0,Goodyear Tire & Rubber
