prospect_FirstName,prospect_Country,prospect_NumberChildren,prospect_NumberCreditCards,prospect_Age,prospect_CreditRating,prospect_PostalCode,prospect_Phone,prospect_MiddleInitial,prospect_NumberCars,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_AddressLine1,prospect_Employer,prospect_Gender,prospect_AddressLine2,prospect_LastName,prospect_City,prospect_MaritalStatus,prospect_Income,prospect_State,prospect_NetWorth
ZZCDCDAQQSXAYYFVOFPYID,United States of America,2.0,4.0,87.0,730.0,SDJUTUQL,1-744-611-7470,u,0.0,,lxv10389,exeffzsivni,Beazer Homes USA,f,ytwrk,lxvjnjkobboqjmohbvvftnasxuf,Lansing,M,67091.0,NV,1972627.0
Ivxncvoje,United States of America,2.0,6.0,77.0,515.0,Dqxwkmn,1-908-313-4715,W,5.0,O,KRU10390,drntruwtkcjwgjsfriy,Saks,,DGOGMBDGGOPKBVJYBAQEFOKB,KRUYWNPSFSFCVAAKA,Alexandria,W,382602.0,CA,3953737.0
Lczzlffikzbur,United States of America,3.0,10.0,62.0,379.0,KSMJLHMEDTFE,1-936-829-8239,q,4.0,O,Ffc10391,YQBUKHOALCLJBA,Prudential Financial,f,Smybbmtwoxekekjtcwuvqufkrrficymyrczvbbomxspqkdomuxefhuizlsltpdbr,Ffcyzhsexjaehvwoci,Elizabeth,M,422657.0,VA,947069.0
OMAFTIR,Canada,4.0,9.0,16.0,776.0,ZBFKSKB,1-109-104-5097,c,5.0,O,fkl10392,Vdkygmsukbwmtzq,Johnson & Johnson,M,EWJOLZVATHYVWEQFYR,fkluifbmgviclx,Inglewood,U,272075.0,TN,2723638.0
EEQWIFKIVLHWPHSQMGNXRHYNV,United States of America,5.0,5.0,73.0,325.0,Qndnugtib,1-539-782-6960,,4.0,O,Rbt10393,KCDUBYHOCKSZDNSJTBIVXDRKHRWHWXPVTRSHYLUHMDZIVGJFGPGPCUMUMK,URS,F,Miixztvqtatkxs,Rbtnxxyzmtvto,Louisville,U,483635.0,Alberta,712037.0
ZTOZRJZFELESFULZ,United States of America,2.0,4.0,97.0,771.0,Rfkqju,1-003-647-8837,Q,4.0,O,Qmg10394,Zlgvdojmhjbihiotkp,Anadarko Petroleum,,RVJIYWGO,Qmgkaydem,Wilmington,S,319916.0,VT,2925085.0
Iifncxgivjp,United States of America,2.0,10.0,11.0,720.0,Mjnxqu,1-211-587-9982,P,4.0,O,Xil10395,Bhomtkxvtbyzmlohepyvodclxziyxhvzddoweljlzswgqqvafodbatwzlwjett,AMR,m,Rpduiddobjjonxknnenvkksugivfodfgqjebejrszh,Xilcsgvozxedqkqezkoweyybffy,Pittsburgh,D,169669.0,NE,3665377.0
CEONBOYHJDZUKJARPLBZVT,United States of America,3.0,8.0,74.0,626.0,ujewyu,1-587-209-0057,,3.0,O,hxp10396,Wmqedrofariqsqxqqkigztlehacxbpxdfzjsnzsihvenhmuiuobnryfqnzvfxgmgvudslbxbqvgce,,,Bxhii,hxplcuvquanaigurjzl,Mesa,D,238214.0,OR,1565336.0
WSJEVGNYVGBSSCDTPYF,United States of America,3.0,6.0,19.0,640.0,Fzdipmaxqn,1-086-948-9699,,1.0,R,egp10397,Vhcmcpkagbqxookqxgqjnypyxzxjmpfjzrhnqaohipertclwb,Pep Boys,,Jnrbcoebuutbxmmrsvemslpn,egpszhnefxkdioxhkvrqyu,Fort Lauderdale,S,421522.0,TN,3224073.0
Bvbmkzpvuof,United States of America,0.0,0.0,79.0,586.0,WJYBQNHI,1-699-919-3953,V,2.0,O,Rmx10398,xaxfdaycalthiovtitbzlksvfrcqrfbhizyuaqgwrvry,Graphic Packaging Holding,,Shwqwwiyashievvkkn,Rmxpvnqvjgkagauebpyfhntwskqg,Hampton,D,312092.0,AL,2330463.0
UCTKJCQHZPJHLJ,United States of America,0.0,8.0,53.0,307.0,Fqnrma,1-902-264-3515,Q,0.0,R,wrw10399,Gokcwaddwzjdziytgbbcnktgvvxdkevjmywalnzjquhvzzulumyfhykzlevcvdlb,3M,,PRPUATMDUKVYKVPVYEZDSKHOZMCFRFGGLIGZI,wrwysnacoxneup,Salem,U,45555.0,NM,
Lhqtmawlvoqkzmvawq,United States of America,5.0,2.0,18.0,336.0,mzublxdplrj,1-629-054-0925,,0.0,O,Tmx10400,Uvrmgnbtkcuiobck,AnnTaylor Stores,,OCFGSAAZBQZEODFPXQCYBUQDPAKDIAYCVEBFPTOVJFHWVJA,Tmxyjoavalefschzbyvmluwsxk,Oakland,M,181961.0,NJ,3531392.0
SKZIPRXRDZOJOQQPVMNLGNQBAROG,Canada,0.0,3.0,89.0,397.0,Zsxgp,1-650-206-3818,j,0.0,O,ipr10401,UNYQQRKOIJFAIOTSHSZRHSGKHLTTQAFMIXHHRPVFKTBMRGJTXSBKYVJFJLCDUCCJBCGW,MetLife,,Qkzexjrhinouiqspaurje,iprjzgppvvmfktdgxqgptydtf,Newark,M,360320.0,MO,1468859.0
FRRYPNYTURUOYPLUWVDJPYDFLRQCPS,Canada,4.0,8.0,3.0,584.0,Iopigmfo,1-647-325-6591,,1.0,O,Fto10402,IYJCPGWXWINXOMIRLWQQSBNGFFPMOHURSWGNRASACLBYREBVCCANMSUBHYCWTARXHCSDFSL,Vectren,F,PPTBWDPESAPYOSCYIAUVPCMVQKFUIXPJAZ,Ftomuhhjcnufetmec,Des Moines,S,333323.0,NE,2930619.0
gaoicgrzdzuvyjt,,5.0,,41.0,524.0,Qfklkb,1-098-341-0165,r,0.0,O,Sca10403,DCRHJKZVSUBZYMBGMFIMPPYDYOTYUVNORTEEHVJWPAFPQEHKJMUKLDTUPPOHYHM,International Game Technology,f,Ogmkjlb,Scafjtynujfvlr,Fontana,S,402623.0,TX,3244432.0
Yenluowzreuinfpggfawwtf,United States of America,3.0,7.0,25.0,708.0,jrltxjsu,1-321-449-2866,,4.0,O,JVB10404,BVDYWQUNBJNUQMNBJDQBLZZQQYJASTORHUTAIAOBJYNIXVH,Citigroup,,Icnaikjrv,JVBKKLGWKUUEJE,Little Rock,M,171360.0,TN,3956073.0
Tzqpnybywsmxvmxqkuyseqeyvicyb,United States of America,0.0,4.0,93.0,712.0,Wqmxfbin,,,5.0,O,Dmr10405,Gqruxekwktispikrnuujtzrcqqepwhtqpnpppbqis,American Axle & Manufacturing,,norjsnulyvaululgbsptzmwycwddouwybgrthurniknsotghddcqhrrhyieautborbopcuffdn,Dmrzmtdligmhpfgavchiowigiwer,Plano,S,372714.0,MN,345639.0
XDBROFESIGAPIRFENFTWLAA,United States of America,3.0,3.0,94.0,368.0,Unmeiowrq,1-076-103-9171,,0.0,O,Zlq10406,Xnchlfdwidvqzcvxrksdsllmdcftffvcgugwbwgsuisvmyxwbngilvxtizglufdppdsw,Walt Disney,M,Cdumsruzsajylpdckwvaulbvvvwtglykdjzlwicegvrqmxmgmzrwga,Zlqskuduqjfiqqxlks,Ontario,W,104054.0,ID,1653457.0
qcmcnbogdsgdab,United States of America,5.0,2.0,25.0,751.0,lbhonvsfgoys,1-055-649-9865,,,O,Qqa10407,HIRWCWEBUTIPIFNKNYYMVYSFWGELYRONGKK,Dover,,Yhvqqdwjtedqpaclszjnotlu,Qqatfsqtjkhqybdui,Bellevue,,108655.0,MA,14823.0
BZQCNDEXPAASLSPVVPBHYXRTOBBMV,United States of America,1.0,7.0,46.0,662.0,,1-543-704-6970,,5.0,O,OXN10408,QWNWQJCSQRWZDOIBFZERRPUAJZFYTBXGSMFFTSIESLTSIODOABDBSPKOXKZUNCBKOMSXNRBVATRLF,Cameron International,,CDDALTNQRXPIEENUDKFCPJMEJOALAHEABHPWABJMVMINE,OXNGBVKUEGQOQXXDB,Indianapolis,,62725.0,Alberta,3886523.0
OORENWTECUSHFYHJTXMRJFIQJI,Canada,1.0,0.0,14.0,601.0,Qwouwygwoj,1-969-619-0423,,3.0,O,Exi10409,Oglktjxxwjnsomvdaswgbruoldlowgyfoefvcmqzxyonjfahavkcaatihjfculhpcyekwnhbl,Northrop Grumman,,wpqihctptkjomkhjnvlnbvuvwdhqobvkagmopwxvzrkotpwercfgtuejcrlaaqydjeuyciwhx,Exiifponyvnbbcgbaoxv,New York,D,9386.0,OR,565709.0
Quxdds,United States of America,3.0,2.0,3.0,521.0,Uvltg,1-829-059-6978,,5.0,O,Fsm10410,Sgqyypirdyckhqjnwirlrfbtpazpdskjgtlulukhtxurkeowrcwxwbtdgqlvjimny,Verso Paper,F,Rwrmgtvtuyaplxi,Fsmbxptbpoxclxzxoeepjfnvzu,Peoria,M,242359.0,NH,2005276.0
itkgcfvfaepmppknxdsdgvnoey,United States of America,1.0,10.0,26.0,492.0,Shofzbckit,1-208-993-8038,X,1.0,O,PTG10411,Vgsieuafeugeoedwmkwselzwvynsarlxki,Vanguard Health Systems,F,xsldeybqcvyzfabdhhrtrgdaoplpbevrcabluqtgoszonkdutfnadbkphjqnlqghukudtljkswx,PTGUSYTUWZVDYGSMMKLNRNDJUIP,Kansas City,M,385228.0,OH,949077.0
Thdzkl,United States of America,3.0,2.0,24.0,347.0,Pnonjkkbeffk,1-588-639-2048,l,3.0,O,bhv10412,Zdehlolwcuiqjleh,Mueller Water Products,M,SXTBDXMHCFGOVCTQYEVXIGZIZRULDEAKYUL,bhvhjokeevkmstgkm,Tucson,M,98805.0,SD,96133.0
Aoxadwmwjkkjgpogywpiw,United States of America,3.0,4.0,65.0,721.0,zqkpn,1-901-581-2442,,3.0,R,oon10413,Gkivdd,American Greetings,,Lxmgsbiqkxiaxbykwpuljbhqnykfavsbtugwrbxdqarwzn,oonwtogiyei,Newport News,S,415562.0,AR,2202163.0
mcyoeaiqajuerwtumtkdgpcfdpvhd,Canada,1.0,7.0,18.0,587.0,Zwjmj,1-699-693-3144,,5.0,O,Xxh10414,AOEDWGVRAESZHHWKBQWZKZLQBSMDYCUPAEXSXUOKXRTKYGCADQTYEOLBIXVRKHJOMOD,Burger King Holdings,f,,Xxhbejaitvvsfm,Allentown,S,441587.0,FL,1028525.0
Vufcuzyrtwgthjkrkwwosqsqai,United States of America,3.0,3.0,95.0,665.0,ioexqv,1-619-613-5731,N,2.0,O,Exw10415,DOJJEZUJPFGED,Key Energy Services,,Pylctadrixirbffsnmnxwzpyatqnvmjsmcq,Exwmmrjqhuic,Mobile,U,9627.0,OK,3993579.0
Clgkzavainqjgyrazoaz,United States of America,5.0,7.0,71.0,596.0,Gurjr,1-681-708-9564,,0.0,O,BBG10416,TLSJKSMYKRKYXLR,Cincinnati Financial,,xlftnpvclmajdd,BBGKGQS,Wichita,S,233862.0,Ontario,1996284.0
MRJFNJZFYHBCTH,United States of America,2.0,5.0,85.0,805.0,yyipvekcuvc,1-476-753-5709,,4.0,O,FPW10417,Seqxhqtjjotvxakscnuvzvizdcjhxzrpiccblfpdnccumeayyqrjbqpkknnc,Capital One Financial,M,Icqlortgfddwfqbfmtcebsdpzsivlirbyciaahsontkunxasyegqvjywxjvth,FPWHZJSZSUVODYIWORSVMAHFLE,Grand Rapids,,334308.0,KS,3171120.0
UBCQLKKM,United States of America,4.0,5.0,73.0,809.0,rqdubhchalt,1-311-133-7551,,5.0,O,xwl10418,SCVZEHQGFGJHEJPOAVHXASIVRIBSXVERRFLTGYVUUADSNOOSZBTANFKIMLMYLAQDHCXP,Calumet Specialty Products,F,Xezqmgglmlxhyytdlx,xwlvhbmmuujzqqsablc,Rapid City,M,161029.0,SD,2340281.0
jmyzpoeubb,United States of America,1.0,4.0,80.0,649.0,hwlqmnxe,1-906-549-1148,,4.0,O,Cwg10419,Cavhmdhpjujzwgluticzg,International Assets Holding,m,cnsofz,Cwgrcdmrbfzmlsvrfpaktnrkzdi,Biloxi,W,53470.0,MN,2066049.0
unzomgvqlicivuaudtsgigytnazm,United States of America,2.0,6.0,91.0,477.0,RTLNBKGAJCOM,1-524-589-9427,,5.0,O,Kyj10420,Hwcpnftivtueqvwydbufavcaebdsarjoqjbaxh,SunGard Data Systems,F,neincjizczkwtbcypzhaixfdodcuuyknwvi,Kyjnftszaudleggcvgnyffvpagm,Scottsdale,,30532.0,NY,1083692.0
FPAIWBLXKSZOPWBQB,United States of America,4.0,7.0,23.0,573.0,Zmrjikdalv,1-999-517-3538,O,4.0,O,BLW10421,rxvypzncdptjqlmg,Masco,F,Cjqtadqjkxowzinyasstfqgglphimaacjwtsvsiaonvgsxvwkgzprrpuuojdtbtb,BLWOWLNMILBCQNKYK,Lowell,M,25972.0,NH,2004942.0
Ecgtwthqnuebqgigbosvnxahyf,United States of America,5.0,8.0,29.0,553.0,Yihroap,1-917-543-3586,B,5.0,O,ILU10422,YOJPTAKYCGGNQFMJFXKTZKMHYNHVAZXQXHODVNACASDNHSWWFOJSNZTVXMGOJSIDIFNHG,,,kcoxytebzdckjoxouhoeubenpxlgrnxboxyoletnvpptl,ILUJAZBQFTNHNBVWOHAXBWLIYHQE,Warren,S,142504.0,OH,819322.0
Ckwveqjcmqwwfsfzwbnk,United States of America,0.0,9.0,5.0,828.0,Jlinkfoh,1-115-454-7047,,3.0,R,iwu10423,Huqwdpxiaxgmsgpajwjwfssrwdvanckkhm,Gilead Sciences,m,Tjjehtztevzjgogmhsifmjqmushcclwcb,iwufwdrrlhwnmoj,Elizabeth,M,,VT,1416865.0
ZIKWNVUQQXKWLEQKYYSYSFBLJIFZS,United States of America,4.0,3.0,2.0,841.0,Uzlwydeos,1-067-939-1946,U,3.0,R,Zor10424,Fimkmjghkutludfmjcnweklwvolqjnlwzibogoukijof,General Dynamics,f,Trrbpnlmznrnmslcokafsfjvjkj,Zorwfzosgzgwhpleu,Savannah,M,176799.0,NY,120180.0
Zyxwodwvtohhftlxtrobgku,United States of America,2.0,,51.0,800.0,ellcscifirph,1-958-298-5821,,,O,Glo10425,Kgknjiusid,Amkor Technology,,ZXMWNJYJDIO,Glorgioocjsqdod,Fairbanks,S,218694.0,SD,2281823.0
Gtoxfleo,United States of America,4.0,0.0,40.0,517.0,TERMO,1-923-250-5865,,0.0,O,Afv10426,Uvbtunipvdvbqjmovoxxsrvwobtqhvmqxhrgin,Target,M,Esunuxyoltbpcmxzxfjjwqozgmvkbjbewnrohchlzysbjurkkjllrroyrdpowpvmobu,Afvagbpkawwwqdmkfayq,Edmonton,M,35119.0,NV,2855023.0
Hvztg,United States of America,2.0,1.0,46.0,765.0,Obzbo,1-171-725-5237,w,4.0,O,Zia10427,Phxarwzalbxburpeullkjhtrgrxikstxfhcabzpbhpvrqrtaiunrvnfyn,Paychex,F,Afrkygxemskgrrtelfruujnonsugirmcvhbbguoaghxvbjyftnqlgugflyfrkqhdrwklt,Ziaoqcjbqjeqyiyhb,Louisville,U,117585.0,NH,3391808.0
ipdivmbwhkvdcsvjukbigmyfkfckoe,Canada,0.0,8.0,40.0,638.0,Vgwuef,1-150-785-4368,,4.0,O,xjj10428,PNJMEAXNEPTFKUAJPZYJEXRCJ,Zions Bancorp.,,ayzufdkwhdfugknngbknbofapfhrslxguxquutnjvacsgpidabltzkgbhsooilcvuhvsuhwlrcqhvhb,xjjvcmrsdanruwimkzh,Jacksonville,S,288582.0,SD,67395.0
Tlodqe,Canada,2.0,9.0,47.0,,Xwnazrpvtj,1-476-442-7533,w,5.0,O,vrx10429,smdtkvqqrkqqvirfnbrsqfbuwtlndehxytssoucubgtknnqcpfuskcvko,United Services Automobile,m,HPFIEAJWXIKPQFFAMCORWOYONFZXQGMMRVBOKXX,vrxfkcepmfrsovotoncm,Boston,S,10147.0,Newfoundland,3442111.0
Mfeblfnzpsqpqp,United States of America,3.0,9.0,7.0,380.0,CWWDVI,1-752-777-4031,p,1.0,O,RDB10430,USRCRY,Hudson City Bancorp,,WBSBVBVJVDHIWRNKAFMPZOSUNGPJ,RDBQBTVEOWBJGENHWADFHANMIU,Tempe,M,41641.0,DC,1649692.0
TJZJCDPKHFXEWUCBYQKQVYQG,United States of America,2.0,9.0,90.0,847.0,elvuupg,1-115-371-5625,H,1.0,R,TSJ10431,ueltnzzjxweiufdmytaydmgxhrjfomwrejhkldlvvzqfyklhzjqngn,Priceline.com,,YNCNZNVBBXTTHWQGFGBOBUSTBXKBLVAQSOUNCDZMDFUSYYTMUFTCDDGQUQKNNOQRSFOPXI,TSJQVNUKSGSSG,Evansville,M,391424.0,IL,152265.0
Flpbxggnimyynej,United States of America,5.0,9.0,14.0,445.0,YGHMWNVKVWVA,1-190-860-4262,,2.0,O,Vwr10432,Zrsgjjkwonxnqdekbpjetxoimmiocwqve,Westlake Chemical,f,BYQXRSCNZUWFODBNQGFSXTAITJFCVSSFOHFLKEFVJTEQJMHMGCQQVOSJFKNXFWKUSBBMIVIOD,Vwrvllqvcfareueiele,Fayetteville,U,152743.0,GA,3469374.0
Eophfzrb,United States of America,2.0,7.0,71.0,357.0,Qixjxtwkc,1-378-556-6756,,3.0,O,AXP10433,YZRPUOVFACMMYKBX,JetBlue Airways,,Emzvrmpcasffzbsbpdtwmsyz,AXPWSLWJIJLVHXXSWMZYDHUI,Santa Fe,S,347733.0,RI,140492.0
NDOYJJ,United States of America,5.0,6.0,40.0,378.0,Dvqtlgduogc,1-044-151-0978,Z,3.0,O,qdk10434,Yfabcbehohwkeybtsyufgxdmvadxbiwqygnjecmxkwwdonvzuzlimishziebhkeq,First American Corp.,,WZKJHHOMAMDLLLOZDASINQRSEAFBQKCOFYLKMFTFITOLZUKCPEADBASJCSFNQDRRDL,qdkqpnroetwdk,Pittsburgh,M,419510.0,CT,3132606.0
kmpvmvpzetwqjba,Canada,1.0,6.0,33.0,,EXLLSMOOQNI,1-500-468-0513,v,0.0,U,Vnz10435,ytncnyglgjvrtucpfkllkhckylfndfbprcnioavxpqjicazkr,Comcast,m,DGOEKMSZJDTBEKGVPGXMUGBHGVSOBBFVVOQJNVOZHVVUBDJCXCWSPRQXG,Vnzcopf,Yonkers,S,178999.0,NM,617163.0
Ztlhewpiopwirlivpnmyrm,Canada,0.0,3.0,27.0,544.0,MKURDNWOK,1-857-347-4606,C,5.0,R,Djj10436,Zpydfcvyutfbjeailuvsjeowptjtlsbujromzmrxmswvlomvjjcurd,NBTY,F,GJUYSVZJSXPXIDJNRBXJZXIJPNOKLYSDWL,Djjwbyotmwjitdtqj,Mesquite,M,170619.0,NV,403190.0
gsturcflmnkwcqhrquusoqkesqq,United States of America,0.0,5.0,21.0,817.0,Rtxpdo,1-269-222-6002,,1.0,R,Wlf10437,Wnqgulgxxpandmcsqjpezrzdxatdvuoukrorsctsogwuilgutqpqmdrjx,Fluor,M,Dowpuzinubclnfyriyzfnmtazfmmz,Wlfgadyzfirisuxzdhuifv,El Monte,U,442368.0,TN,993123.0
Dqtqeodulhuxnctzybrjzsfwtnmpsw,Canada,4.0,6.0,15.0,470.0,IGWODDYQBZUX,1-109-673-4602,,0.0,R,txj10438,arcrjhlchwuylf,Cracker Barrel Old Country,M,Ndrkurfscxbnblmdjitnedxbhhxkpeleywponrcktnutmfghfqht,txjhnstfoezovlaaa,Louisville,M,34616.0,FL,735356.0
rcxiyxceid,United States of America,1.0,2.0,96.0,821.0,GPQBO,1-442-356-0443,,2.0,O,Emm10439,Nfrlwkoxkccvjiovxktqjfjcorssszkjdflqagqcodemp,Halliburton,f,Xhmrgsmpibtsgdqixqymvvpfrihhlldzzsxanikziotqritpmytpjdbolkshnqtigcshwbybklnr,Emmviwoec,Santa Clara,D,219049.0,OH,1322910.0
UPBQQHDRAKNWEQGUND,United States of America,0.0,0.0,52.0,730.0,Trxhinwesq,1-454-240-0915,,0.0,O,BDI10440,,McGraw-Hill,F,Glkfphitkwlhxqsbhnyswxumwrusvtvvmnxmucfqbbrsspihewzlcgvbuakcheeqyqicmguaxw,BDINYAF,Macon,W,255269.0,WI,3909029.0
Rysnsdmbv,,1.0,5.0,76.0,781.0,ypqfjloal,1-630-000-9915,,0.0,,Law10441,Waljiyseasfstgtqkcbkkvbpheeaqsqttwcqvt,SPX,,Otxhwqcljagakzgvgoivisvpqgwttmqseqyeclesznzlhmdowyveddvyvcllpswmsweixljie,Lawalw,Louisville,M,499588.0,Alberta,
Yyczvkuctsdxhfbebjdzfw,United States of America,1.0,8.0,77.0,345.0,Zvyiazpgurwp,1-549-008-1034,t,4.0,O,Ebh10442,QHPVPNIBJDCGBDONTSXKJVOYEKEEJNPWRHTHZSEHJYECIWGKDHLGMVX,DTE Energy,M,mcoxsvlgxngswavqbvwjklwtbldvsxvpmf,Ebhjdgwivyzl,Baton Rouge,M,303820.0,ME,
Mmrpyvobvgxhwqfhmbdezqv,United States of America,3.0,7.0,24.0,739.0,Exgbcgjoyud,1-057-297-6062,,0.0,O,ZEZ10443,PUQUGRHYPYONRCKDYGHSAJPRVTQHKDGHLXWSFFCOILVLXTRPW,StanCorp Financial,,oemdxtelmqhsszbltywmlujwiulkwhqdwtapcvszhumnvgewugkjufpilqpbakftqordlgjphpjkf,ZEZTKIQLMDTGDEZVUU,Escondido,M,362649.0,VT,314023.0
Rohbtbiumlkqugxfjtxjekhkja,Canada,1.0,10.0,74.0,519.0,ZJGMCLMN,,,1.0,O,Dyt10444,nffgbcsnfenjcvljbmrjrezxkschyezcbkpdqxfrhq,Sunrise Senior Living,,tcakxselddddnezclmxfwtqbare,Dyttgskmmkcwovbxosqabobl,Modesto,U,286978.0,Quebec,955190.0
GSZCPTSRHLNLFAVRKAJSP,United States of America,3.0,2.0,42.0,382.0,lsiov,1-399-310-5467,,5.0,O,Jtt10445,wqedlxknh,Rowan Cos.,,UFXDHTPJLVIIIOHRCL,Jttbqcwjuhlwuyhksllb,Lowell,M,264611.0,CO,674210.0
whxzewdqbwfesho,United States of America,0.0,0.0,50.0,381.0,,1-551-178-2679,c,0.0,O,QCJ10446,rnronjhoxtjuuybpgfnqwtyzzmzjmabvigejjykjbohsoetxavjhthc,,m,LPLKZJJLBWPLOHOIOWCGLIOBHMVLRJI,QCJXNXYZQJPMMGGITNHLNSPRTO,Anaheim,M,234490.0,VT,3206817.0
LQTDCF,United States of America,0.0,1.0,87.0,800.0,WSQUBRDMTQI,1-815-494-0854,,0.0,O,pdq10447,FDIPNISNZDVXILJISFIJWPOACJSCQHFWVKUXNPGFJJAHAPLJXPPVDVBTWZKOQAPTFNDVIONLQ,Laclede Group,M,Vmqkeqhiuqaisktkrxvifcwez,pdqhtvhtslhhhjtineoyag,Escondido,,497008.0,DC,1305568.0
Gkbrvczgpfhauwxsoxmt,United States of America,2.0,,65.0,703.0,NFQKCLHCIT,1-605-535-6914,,2.0,O,sfy10448,RBVAWSOPCKEJZQYPNHGULQDWWNABUGJRTWCGPRJOIXICWFWNVW,Union Pacific,,WORWGKEMYRKRHRGGYTERSXFEJNVKNFJHFIHVYZWCUGUUKMWDUQOSHZXHMKGIIQWRVWKZUVZOSQHBTPD,sfydchitxlzaudezumttng,Salinas,M,431282.0,Alberta,1547543.0
btglmbgvqpiygrmwjsmloprtcbdekb,United States of America,0.0,7.0,44.0,775.0,Lugdchqom,1-997-882-5084,Y,3.0,R,xum10449,Btkkaafctovdtxflidqnilrtkurtnkxqmcqdxlgpdykzlcmsuvhlhupwwivupveumrzdhoqmwp,Dean Foods,,PTHEGCZCDWJWETDBLWPHVCDBGBHASHCXNSZXAMEAYXVEWMHYESXJSMRTFFMMVXEZRCHIEAJMKJFPT,xumtfhoqyjqunxcakgqhsky,Livonia,U,130656.0,AR,2581376.0
LZEOLKZOPEXXHJ,Canada,3.0,5.0,66.0,734.0,Iausnxar,1-708-982-8407,,0.0,U,Teq10450,WGJCOTGTAVMMCWZTHNJRIHRBLSGGUNVPOKPCCORZMFDVTTDSTI,Fidelity National Information,,Oiwgqfutol,Teqfkgemesmolovoiwycuqiedvilh,Salem,W,118601.0,AR,2470460.0
Gpavcdoigtwovvofydoylcmkjpqhy,United States of America,5.0,7.0,89.0,822.0,Srunxqk,1-153-115-2465,T,3.0,O,Wna10451,Rjxduosfbuscqdvln,Fred's,m,Cxkjgtefatlowluwtmstwlsbtoaiprurlxctdcqninwgqkqfnop,Wnatduekwtkwichjlkgsvzidwyb,Shreveport,M,404836.0,PA,3028843.0
FKXXMVUB,United States of America,1.0,10.0,3.0,306.0,Jzxjqoxrsbmg,1-691-646-0674,,0.0,U,Ceu10452,rbifaldziqrlpa,AES,f,Txhwcivzwazdlpckrmwqdhqvyglihqncnjpkvsxtiaakkyfavajvwt,Ceupyqqkrdnvycaiycbix,San Francisco,W,468427.0,Saskatchewan,1477492.0
DSSMHYEDARSRKZBWHJHQGSOWDE,,0.0,1.0,98.0,,Myhpkhmukcml,1-001-292-3158,O,4.0,O,Ggx10453,Usutcktuoyiazwmjsmyrobweoaeclgaykwhzcp,Simon Property Group,f,NFZEVDICKEKHRSEWHMNSSUADJLIERYOVPEILSROAQODMMXIKQMBLCWRWNI,Ggxkue,Lafayette,M,442185.0,OK,3242879.0
VAUYWUAEQNAKL,United States of America,5.0,9.0,53.0,464.0,QBGJCXKGDPX,1-786-668-5284,,0.0,O,FHO10454,uwautgwlaikoxatelxootqjdibe,Parker Hannifin,,oehfdvezbsitxdpfaioshearsqkvtifxsi,FHOFYXGNWCFK,Anaheim,D,282469.0,VA,2946449.0
Bdrdbjzaevoplsgwzbxdlvcuda,United States of America,1.0,10.0,46.0,355.0,Xkdsja,1-914-426-0640,,2.0,O,Rnc10455,GAPTROCRLLXHXBXDAWJAROQTPGLYVKMAWBWXXAQXHPXPIFMWSPFHSYXUPPUXSCKV,Family Dollar Stores,,Ftvisuzdplaisl,Rncxgursygsuowstvwwmkogrv,Modesto,M,13045.0,RI,692671.0
Uulruihhpdzeaettuoejuqlj,United States of America,3.0,2.0,1.0,744.0,Owevucjru,1-320-490-7828,e,3.0,R,bto10456,,Masco,,rziafghfas,btogpohibzft,Wilmington,M,393038.0,Manitoba,1596067.0
KUFLSFTPR,United States of America,4.0,7.0,77.0,379.0,mmxlwhizl,1-920-476-1894,t,4.0,O,Jej10457,mwhmxgvnhdajxzskqcxbiqvieqgmudpq,Raytheon,,AQCIYXQDIUNPTLTKYJZLFOJKBNCIONSC,Jejnxkwpuikc,Cedar Rapids,S,417904.0,MD,3498981.0
Bbekvykpnuzfbr,United States of America,5.0,5.0,49.0,779.0,nvfpsxlu,1-462-885-6089,,5.0,O,Nze10458,YPCVEUADBEUOYVWQCAEPENGHJDIFCDKMXGEKJKR,WellPoint,,Nwlhxgixrvkjvlxkiwawpddefdwnwokmddnjymfhfbaadvfqmrkcpkixpgklcwkkobwlyefkpt,Nzeyqmniftdrtpjhxwoa,Jersey City,M,303311.0,TN,1329646.0
glrtrcngcljswommpqnqowzoiwn,,0.0,9.0,8.0,,Chsmucdpua,1-971-127-5937,M,1.0,O,Noc10459,ugcrjrfqlgrimuajoiimldtfyauaybefsss,,,Nkmdftdowolvluvdfomubffoumweuylsopkqypnvizkokweocpbmrexlhjeyoiebicbgcplpsfbwcbh,Nocoeftgxraxidxxy,Baton Rouge,U,416069.0,DC,1012510.0
EXWOYLUSUQVWHRTEDOLSSJOEAFQBTY,United States of America,2.0,8.0,23.0,442.0,Svzsbppvw,1-778-748-6906,y,2.0,O,Low10460,ICPDVCBNAVNPUYDJXPKRJLAOJJMNMLKNDRJQE,Harris,f,WGHUQXXIVYRADKWQUQKOGBKMQCHEKKISUEAIZHHH,Lowsdpfjylkzqsvv,Tempe,D,45720.0,Prince Edward Island,300874.0
Zgulvkhmay,United States of America,1.0,9.0,17.0,447.0,QRUQO,1-646-722-9864,,1.0,R,QXX10461,Ghggtkwjpeolfkqpyfofrtwnvuphddhritmqtruqqzvawhmwghac,Polaris Industries,,Fjyewegmrtzpqzbdpkmdexvwmpbbqolgykcjfevwlfuxobyuhcadkxnxkmtplvefcluyhyjxsief,QXXBFASXGRUFDAWRJNFUJ,Warwick,M,191472.0,TX,2588995.0
