prospect_AgencyID,prospect_AddressLine2,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_State,prospect_Gender,prospect_MiddleInitial,prospect_Age,prospect_Phone,prospect_Employer,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_NetWorth
Mbt6986,HTZQLFUAQENQFVHALPAPJDDGBUQOEYMWVQDHPOWBQXHCYXJTPIFVCXKEVTAODIA,SOONHPRFFQYTRFPSIZXGEWCKDUOXSJYDOMIVDMLDBHBCRBZAWBJCEPD,R,,AR,F,U,12.0,1-070-541-6890,Legg Mason,271646.0,0.0,5.0,M,468.0,2023087.0
OAC6987,Vimweoxqmernsxnqzbyjjvdradcvgshjnvihasphsxmsqnyzibhvefzjmrdwlmffdgdbmjpqodvxntxf,ZAOMGYVEYKTGADZDFJMYARYVUCXUYSPNNGHJVTJLSWSRFPLNKVMVHGLOIFHFLSGLHHTJCBSDM,R,0.0,NY,,r,17.0,1-346-453-0825,,101452.0,0.0,4.0,M,380.0,2685685.0
Cfm6988,Hepdkavuccxxzujdfdpmvkytdflubpidzbaojw,,O,10.0,Quebec,f,h,14.0,,Hubbell,61247.0,5.0,2.0,U,433.0,2042413.0
Eqd6989,Wvuozaxxyzmyyeyyjmeegbzqxoardbgalvldcjrazsvicbimqfeuaxk,Qvwzdpfpdoanzywptkqqjcwjvgmfsnwpwcimapssbbrwxiryblbnqlbmchdsvhwlwsyzwcomhgocixn,O,,MI,f,Z,23.0,1-881-361-8012,Bank of America Corp.,474501.0,4.0,2.0,M,732.0,2135228.0
EUV6990,Oedcezkdrvunqdudyymamrmwkxazetyioriqwxjsn,yychnqwztkhlxdpoafgvnlgjzhkovumhapzshbkkejqwrmwzuheuphglhefrtt,O,9.0,AL,,x,6.0,1-219-464-8008,Men's Wearhouse,147074.0,3.0,0.0,M,749.0,1175276.0
Vmw6991,Mrwiatgvliyvgoawphkosqvmjvvbnmkoqwoawymerhpblhbtevsbfctdfjqilatkedf,LAXFWIIGMOZVWEHQMUZTDSJRKERNOIDHDGHXZWLOIWEUOKBU,O,5.0,ME,,Q,98.0,1-173-248-5827,Torchmark,144854.0,4.0,4.0,M,599.0,
Cvm6992,pwaqqgtsdjkoflxongpesxuopbfccvyamjcqnmnmhhqyonyfszurcahlut,WBJOXMXRPNAVLWMHTVCC,O,,WV,f,N,85.0,1-251-564-0591,Expeditors International,452589.0,1.0,2.0,U,346.0,1414595.0
Dti6993,enarzajqoenfvmgfppyorxantbwiejnsmmwkdlrqscwsxovgs,nagrjtwvggbbrryliznztffnertfkkght,O,9.0,WV,,,5.0,1-278-015-4196,Total System Services,221841.0,,4.0,U,560.0,2027905.0
Sre6994,DWRFTTGSEKRVRPNQFWBTABLNELVQETBOPPKMMMBVONNAPHFUVPEFXRWSEKGGSPSFMFJW,jcwbvdudhjdspukwxxutznvo,U,9.0,MS,M,,16.0,1-453-144-2924,Pulte Homes,251649.0,4.0,,M,710.0,2988464.0
Loe6995,Ehimyoyqhvzattlcx,Ayavdbxsaxgxyiqsjcjgqjadugmpiydnbgffbdfygqtkrjsuwsit,O,10.0,NC,,,76.0,1-485-935-8876,Eastman Chemical,20403.0,5.0,0.0,D,730.0,557165.0
Ovo6996,VAZRA,Vmjjxuzgrnklspjgzvcksdotijgjnslzmnytpeuaiujkymjydfswmyis,U,0.0,IN,,t,18.0,1-587-682-4506,Convergys,387880.0,0.0,4.0,M,523.0,3073221.0
oyi6997,YLANADBKJVYYAZDZMJSEQFPHBWGURMKOC,Vmeiosvgsldtsozxyhyolejfoxrqojpfdixkqgirmplqobakyggscbyqqrclwmbllwxhwsjekodbrl,R,8.0,MT,,K,37.0,1-653-535-5551,Perot Systems,411056.0,1.0,5.0,M,555.0,2572593.0
qpb6998,QKHGMYCPMKTBMAZCSBBDJJMVDOTZLZOTXTTFCMXAJYRRYCMKMUI,Nnqxkiplsginixjzfirtuaiwmuraksaenhjzuvcmerlpgkzzvhrmmujdkjgtxvlqvaqejjksdaonr,O,4.0,Prince Edward Island,,,59.0,1-880-186-7924,Fiserv,,,4.0,M,478.0,3295125.0
FZC6999,,AARMTQAQTHIQVBFU,O,8.0,New Brunswick,M,x,64.0,1-529-566-7690,Lender Processing Services,,2.0,0.0,U,491.0,3961429.0
cbb7000,Mwkwehhpdhndtlwqmzdvvwclvixwdj,Sxxlmttanzlhvxikgiruzpsbwriqrvcwguzgjguflgudvbkyakgnjnhnytcqujlklrpn,,7.0,NV,,W,61.0,1-625-672-1557,Oracle,224337.0,4.0,5.0,M,462.0,106917.0
Afw7001,ieekbolrwdnfidauhejxkslkxbqwyncnmjggcafdgeqursiqowvvnsuexe,,U,3.0,HI,,V,88.0,1-243-718-0464,Sonoco Products,14671.0,0.0,2.0,U,524.0,1840762.0
fnw7002,Gmlvvqiipncaaiomrdzixitzmddoskkh,BWONMTBUHHMEFHJERHQWKODKWADLJTXRQDPIDLEIHWNUXAHSDHWBKUZLTQFBGQ,R,1.0,VT,m,L,87.0,1-661-726-1271,AMR,124093.0,5.0,5.0,M,665.0,
Ojo7003,Athgyfvfzesbxcuzwggkzvhslgxyrxwpslahgrhk,Plhsomjfbpubikjaoqerfxfoqkcgwdusgiablvjkxazzigwnhsym,O,1.0,CO,M,,90.0,1-235-454-1647,DTE Energy,475839.0,4.0,2.0,M,312.0,2386448.0
Cjl7004,ECFIBTWIFWHHPYVDOWGUHDCUZUINUUTHYOXDWQIEVBRUGXJXEXT,QXZPGLMDSZRHIVHTYJQYYTYBXMAURJCYEYHNYOSQQGPMXZAKUJCCRUNCLSXICKZOGXVQYLNYES,O,7.0,SD,,A,10.0,1-982-682-1879,Atlas America,159890.0,3.0,5.0,U,690.0,56741.0
byl7005,LNHWWVGALTPWNTCAUUYXNNNGQBIIFCOJMNPFIFGNTDPIUFNOGRL,Biixcqkyhlegqkvczwibvhatadjshoofqlhefumgvrnnkwrjbvzuimpevfofirq,O,6.0,KS,f,T,51.0,1-595-739-9187,Hovnanian Enterprises,267362.0,3.0,5.0,D,503.0,3637782.0
Vgj7006,bnmgvuvqitvchfkqjpvhukxohuwaaxxkbfcoauajwrtxbcndntkwvjqkmkwwalisd,Scjayjwvvtrn,R,8.0,IA,m,i,41.0,1-513-398-3857,Mirant,41973.0,4.0,3.0,S,402.0,1067958.0
abr7007,Leluvxeoan,Stjkhysjbqryepcrpbivrlkptvoywvhymlqrntojrrxldrcfrufqwvjikqaefbjctkvougfwuqgcufxz,O,10.0,CO,f,,0.0,1-004-707-0708,H.J. Heinz,233854.0,4.0,4.0,M,415.0,
AQV7008,KOODIGOEOIITNOTJHJQIELPCGFFXCDYXECETUQYSLKFVQVO,Oiqlrrfryhidkmsrfxxjbwzi,U,2.0,CO,,U,94.0,1-240-180-4983,KBR,479955.0,,4.0,U,512.0,1022582.0
Cqw7009,ogaqzjoepziebbwzijcrjqmhdqmttzxmemkgkyhlzlebzatatkiqbbfzojzakewgk,wvmmbvgsvsfyltqdmzetqsjtubomrlmxsoisgnidlwfbxqwlvyxzt,O,9.0,British Columbia,,W,9.0,1-769-157-3801,American Express,404736.0,4.0,3.0,M,679.0,2592831.0
HLF7010,upqslnuemzstjohldjixevbttdrrtmsfjyqobamd,Qxyrtmxdsahuhxqvsndg,O,,SD,M,T,31.0,1-595-820-8335,Hewlett-Packard,24399.0,0.0,3.0,U,838.0,1112131.0
Bnr7011,LPXJNGHRNDWFQAUZFCPWN,Onrwaqobxoxbnk,O,4.0,IL,M,,1.0,1-562-939-1788,Scholastic,482100.0,3.0,3.0,,376.0,3718588.0
TAC7012,rrviyzffctnnqhgkvhemajbiyudznguknsjfbackvrrqabqlhojfexuel,Jqkhtfqxurqxslztnrgxdulbtrntfflo,O,10.0,AL,,D,66.0,1-808-493-7184,Delta Air Lines,344807.0,0.0,0.0,S,591.0,2011117.0
TZE7013,Jmksulhhqcwxbxtshmueukuuloxbfxrihjtfediousdvynnchgrczuxpicjbwjgt,XRQGWZSWXDVWTDMNZNZMBASZUYOKSMFTYLVQNMQSITUEJUVOPXIKWMSZBWAKFZCKUHMNGRAFI,O,9.0,SC,M,x,43.0,1-136-051-9083,Stryker,147226.0,5.0,0.0,U,385.0,1513187.0
Glo7014,,ccoemttxwlxhyrdbkeknnmhniife,O,5.0,MI,M,v,92.0,1-793-665-0397,Pride International,142114.0,3.0,2.0,U,477.0,949386.0
Ijt7015,VZWIRBYGBTQJWNDIMFUGCHFVMEIAMAJVBZBFCKPZFAGOCNYSKPIBZRSXPVYVNEIWJNQULIPMWLMXMNHG,Zclrgjhzeugrifkwqmfaanla,R,0.0,Nova Scotia,,,98.0,1-170-593-8432,J.M. Smucker,188356.0,3.0,5.0,W,506.0,3470844.0
NUU7016,kdkegvmvatdpqspwxezasbzfvqrbahfj,ispiowuftszumlfnrzqzrrzjshtbhmmtyo,O,7.0,AR,F,P,41.0,1-712-672-3620,L-3 Communications,219871.0,2.0,2.0,S,456.0,1076377.0
Sie7017,Qkmehvfdvcnvfmlkinalyyaavkiojzztjsgxwgwohsbojuacpkdgnfzpelwhqedjffitwodcftl,Idraupdohglddjqagkpujpbfnynqyihzhbydgkfccnxoyaselqomdwukqv,O,3.0,ND,m,S,43.0,1-509-245-8672,FPL Group,338513.0,2.0,5.0,U,733.0,3596579.0
Kvg7018,Kellpwdryibhhynrxakwhlktnpapoqqcdoezrddlufiexzaiqsfgemitraklwnmuvddmuxbsalxxzk,kcboujdymorcwyfpjclizc,,3.0,ME,,B,46.0,1-076-165-7343,MGM Mirage,332469.0,5.0,4.0,M,581.0,3322084.0
Arc7019,mlamisdmzcmitgagmochbguyjosxkzackqupgyxcpbkhizhagfprsxzuxbpca,Fnagwohay,O,4.0,Quebec,f,,58.0,1-182-462-7767,Monsanto,181344.0,4.0,2.0,W,591.0,3270577.0
QYG7020,Qxaslrzeendpgcmdujalvspdwhbuwjjiwhqmgikatbpyhcuewmbqlmgpxfwdodgiivf,mufbpmquxrodopczxrlybfxnprzqeuktiwjchemjldreseqzkcazh,O,6.0,NE,,,56.0,1-353-462-6466,Wells Fargo,366762.0,2.0,2.0,S,614.0,39932.0
KII7021,haapsuuzlvuvckpkedvirmawwtxvuqqsbujalknwzzfdafqbrkifcbr,Lowmsdwvreyvlmabgtlaontaiigaz,O,3.0,ME,M,,98.0,1-733-227-8926,Annaly Capital Management,52738.0,1.0,1.0,,333.0,1241610.0
DOP7022,GHCOGQFZLXGLTHJTOYITEYUPWDWFWQHOETEZWDZWZUMDFAVTUMGZTALCLZHPQDCPSETLQNJWBRB,Sfakklflsrerafqafeolxhdmxbwuykwhieyuoozebjoqfdosycspftyeojlirqobkwmdwscjlr,O,3.0,KY,f,,75.0,1-011-471-2533,Lennox International,5969.0,4.0,4.0,S,371.0,
Pre7023,tdkcqamrorofxomouzxf,Drokseksuukrmxovxsavuvcdaknzmuwqhim,O,3.0,TN,,,54.0,1-087-465-0332,Terex,306043.0,0.0,3.0,M,451.0,1795283.0
gyt7024,Wwazntgjpgeynkncizlqoonljwwvfhsmeunotuhitwpbknsupajmslvqmfngwxarpgbubkmdrkx,,U,4.0,TN,M,,45.0,,CVS Caremark,240804.0,3.0,3.0,D,674.0,2810603.0
uaa7025,szzdefkozgdhocttawnlhzlbrtvqhdvviexqtmmixxfjwgkvqpjlnxjndoozvbfgdpwjmqswmtawo,Awdzwtutpppsevrbtcicecdcffnqhxbbesarabqyrroemmxtxyzbulatbkakeytj,O,9.0,ID,,g,65.0,1-630-266-2908,Kindred Healthcare,159548.0,1.0,2.0,M,587.0,3361751.0
Gjm7026,Dvejmpduvacwrfxwzhvgobrmixobkurnpokxtpaxyvvjblpyrcwxnjvpepgi,YLQENFLNIGQZSM,R,10.0,NV,,S,45.0,1-684-445-7138,Walt Disney,151751.0,3.0,3.0,W,487.0,171742.0
qyq7027,GFFNOJNAKRLKLQEHXLKMBJFTTFIWYFDOEMOLDRREQQXISOGMXHHYVREKIDBMOEKWF,Wpxornadxxivuwp,O,9.0,Alberta,,,50.0,1-801-406-5241,Sanmina-SCI,186696.0,2.0,,U,758.0,3145101.0
PUK7028,ldawdci,Bjufegrgiossahyjqhzrrctycawqysyozgncigdgbdntuv,O,1.0,KS,,T,84.0,1-589-146-5300,Burlington Northern Santa Fe,155814.0,2.0,4.0,U,334.0,2733522.0
wga7029,Kxxigyfthhgbuzmjputptnxinqotuzzzogkqvjwivckauallertwpnbxtmzicxqmaintaobjvow,qlgogqlqjbgaonwkglginpbmdgiqcgfgaq,U,8.0,UT,f,t,28.0,1-400-028-9246,Macy's,370956.0,3.0,5.0,M,775.0,837561.0
EEJ7030,hnwkgmkehmghbpszjjbxjcdybxadvdjamksk,lqaxhruqexchtsjoyqasnyxtv,R,8.0,MD,f,o,92.0,1-728-772-4171,FMC Technologies,327838.0,,3.0,S,572.0,3501076.0
Cnk7031,Mfjahnuctjqksvkfrcryljrpgpm,ehigmkiuqoiqmfryfzfgefojeicqghisjzpsko,O,,British Columbia,,s,86.0,1-844-058-0461,,126204.0,3.0,2.0,W,613.0,982399.0
WON7032,Eovlfxvxnaglfmnykfwqfxgqmucosnsogukiaemjvesd,BORIVVMBNAKTNJXUCBNEFQUUPDTGGFTOIRLCQDSFTMCYPIJ,R,7.0,MN,,A,3.0,1-357-553-7820,Idearc,469448.0,1.0,5.0,M,541.0,3623625.0
mlv7033,htjrofeagjuauwaljmoifqkztgsrfxsmaynvidqgjrflnjiyixqtshmohrsqpuj,DTFGDVY,U,8.0,Saskatchewan,f,,53.0,1-767-274-3926,Time Warner,244561.0,1.0,2.0,M,697.0,791579.0
VKG7034,Ezrphfzwzeiihcqmikcdohgixplrurgcyjnvjrfkdluceqoaciiseuhhbewxcnnck,WTNQUPTSGVSFRIAHVGQB,R,1.0,AZ,,,27.0,1-840-473-7262,Precision Castparts,278963.0,0.0,,U,536.0,3111741.0
jte7035,YUJWZYDMCSFVCJJYLKBQSDHLZINEQBKEQPFPPULVPPJQYPZQRZZFH,ykivtdeaqbfblrkgiabuagulhkkykhahzxe,O,1.0,SD,F,,41.0,1-470-334-5965,Aleris International,200033.0,1.0,4.0,M,660.0,1951875.0
Tsn7036,YRBKAUEZVSSJBLPX,Ykyjfgvnogtiuwivdzgohjlorgopkcagowvujdtyrkfqutmgnwzescqeqjvnohaccyliwbcijksuifi,O,10.0,TN,m,y,62.0,1-350-963-6182,Eastman Chemical,463746.0,0.0,3.0,M,600.0,418452.0
Uut7037,EJKOUCXSTTECVCKAQMFPNGKYNSECESSQUNLLODDQSBXJUVHBVIOR,Ljevegdyqyenunqbvkmkyxopgwkigmyohxvnwmhdtj,O,2.0,Ontario,,,75.0,1-953-788-4141,Aventine Renewable Energy,235957.0,4.0,1.0,M,490.0,2065926.0
MHM7038,dobaqckztgt,Frgswakaavdtdkefdbbwmpdpiuvtsmhnzpfwmcqeoekvmmqyh,O,8.0,VT,,J,13.0,1-107-305-0685,Molina Healthcare,335883.0,3.0,4.0,M,511.0,156965.0
Aif7039,ONNGNEMMAHZWNGYONBLHSSSVDUAUSGEZISYVPLFLD,Irilys,O,10.0,KY,,b,58.0,1-344-153-4745,Enersys,187904.0,3.0,5.0,,,354455.0
JKJ7040,LINONJVXKPWNVHLGVKRGPHECUFYDNGUMODRLVRINDZZFWQH,Hmbehikgyvlvrkwdjlmkhdspvbscpianljjmitkq,O,5.0,WY,m,,89.0,1-340-167-6004,,436025.0,3.0,5.0,,638.0,2824689.0
gwl7041,EXFXAJKKQWORZDMCNKIBHMEIFYQREIJFSZFVSKYREMXPXEBMHEU,Ljrbyjcifuita,R,8.0,DE,,n,30.0,1-456-552-6537,NRG Energy,478549.0,4.0,5.0,S,,43333.0
Vpq7042,fbksndrjsqsayfn,BATJIDOOSCNWQJXVPOUUWJXQGKYSBBMBFHUHWPLHYJLAVRQNVMSKOJOBRSOINSCPHKXPFDJA,R,0.0,MT,m,,72.0,1-869-158-1251,,128005.0,5.0,,M,769.0,3153631.0
Njk7043,Okntfxwjursitzzmmpvoroui,Hwzxsflocventvehvfspaxzbammdzbmwlhjnysmzms,O,2.0,MD,,n,49.0,1-450-764-1235,EMC,215252.0,2.0,4.0,W,528.0,461660.0
SPB7044,ZGXPYTMOHYHRBSPKPJNUCGKCYUHODHQRBTUOPJOYOKUFGTBKLHJNOJYGKAHCDNTHRAUQNCOAQKUEA,Sbcorvcmaxcfxjrcomkwvmcbrozkctmpdbhquobbginhutfcnpkbqylorkhrjsovlqhkocow,O,,NC,,,100.0,1-522-697-3782,Southwest Gas,460956.0,0.0,5.0,U,339.0,651085.0
Ozv7045,itenyrirjhzwjcvlzrctxcpgpcwokwhxxcgvuucjm,Krfjelegsuvsxbssdwlnpojsmtzvxqpsgfmtocgy,O,0.0,UT,,,22.0,1-289-906-4535,Amazon.com,126940.0,5.0,0.0,D,383.0,1957503.0
Rlb7046,Zqamfvilevzbiqlbksacehzlrjgujcakhqurwenaqojomtyal,Bmehtnfnkfpsqqfxdrfoqylsroqixmjgyssszshomopunhgxue,O,5.0,NY,,,12.0,1-617-922-2072,Entergy,346923.0,4.0,4.0,M,534.0,104682.0
Hcb7047,PUDMRSOJDOXJASYECVHLLXXKHDPNLBCUF,XJHIEHSQJIMWKDODMJQYECJLXFVQMEFOMEHXXJDSRBWSZTJUODNSAPI,O,3.0,VT,F,,21.0,1-924-058-6360,TIAA-CREF,134424.0,,4.0,U,809.0,1810880.0
Drl7048,zfoimdbexxvykmoa,Aetbqgnuuydqzpwezprn,O,6.0,WV,,S,17.0,1-163-450-5544,Xerox,109607.0,1.0,0.0,S,701.0,1616545.0
SGA7049,Ruarepfwuoqnkeaqlwchcsyehud,Rupkkrppjetdzw,U,2.0,AZ,,,98.0,1-982-496-6847,PC Connection,,4.0,5.0,M,381.0,934162.0
Lms7050,jixxvlnrmhxprbgksbpxxlgvmymmakuuta,hwawwzscdwgibbjr,O,9.0,WI,M,,95.0,1-996-467-0692,R.H. Donnelley,114610.0,1.0,4.0,U,488.0,1482711.0
Cmm7051,Rcfvxavsbkqcqgxpdvznygyygmpuaodtpxuaqmpsewhzrdekotnzord,Qsmfqdutgvfrrcxrgsftvzuexsgksaruouxlircudxdfzeurbcadztmdhkwhgsxsuvyhuthpjn,O,5.0,OK,,X,14.0,1-655-959-7226,Silgan Holdings,12488.0,2.0,0.0,M,666.0,3184081.0
Pog7052,sqzpdtjrmutneqcuokvpvytlwczasvxryqdpe,FUCSDKTQTUTQPLWGINEFVFWUSDVFDKDWJPHKOSGBXKP,R,3.0,MA,,,51.0,1-454-997-1220,Warner Music Group,282174.0,4.0,,M,315.0,1562427.0
sag7053,QBITEEOJCEDZGFTLDHKBEWYGSJZQBARSTEXJGA,Ebylbjscixnoowjgelnxvfietfejfkeceaaszpupxiajhzyotpalvevnvliouefaoldgq,R,2.0,WY,,e,86.0,,Fluor,493825.0,0.0,3.0,M,631.0,991662.0
Bxv7054,Ngfsxwwfaecthlglbzgslwzpaiooowbzwpxlbbhknikscrksjceaub,ysjgrmjtlnuvhweiaqrzbgljgssfmztvgdqotgefjokkdiwrzmwcyigxrrr,O,7.0,MN,F,F,50.0,1-845-815-7937,Enterprise GP Holdings,244010.0,0.0,0.0,S,301.0,3426563.0
Jrj7055,Lijophhtmawynstcwwjevoguaqgvzkcyrpzfbwntgxqnospxldfvjhfgskwvdqdfvosvv,QHMVUVPFOTXRYGVWZAQBBDMOORQJGGDZHHDIKGXSUBPBLNSAPWPBGOQVILZKWRMWTMOZAEBYABVPC,O,2.0,KY,m,,1.0,1-349-616-4878,Coach,252110.0,2.0,3.0,W,437.0,476796.0
Wrp7056,lgzzmqsdtnisgowtrrfhxbtgebwrurpbbopmexrnnpzn,Kqlcrukmjvpbcswzydcgjsgiutpfwnavuqgknebolqspxojdprlgdjytrcehfrbnmfvovjzt,U,10.0,IA,M,i,57.0,1-141-543-7756,Manitowoc,342055.0,4.0,0.0,M,730.0,3680099.0
Xeg7057,Mtlqrrzrvhzpfhsvicistajqdrvetqjawjqxyhlxbfhsvdgkqugjltsoslxjjrlyustetmusfpkzrynb,,U,7.0,British Columbia,F,f,3.0,1-593-793-1505,Domtar,129496.0,1.0,4.0,M,394.0,682318.0
Faj7058,Qwtxmvutucfhllcpskvgpiqpnp,Dhmixpstxpjpzjogrmezkmjicpcvyjhdpnsutpwkrkmegtnumouqfwiptany,O,1.0,GA,M,t,92.0,1-408-060-1507,YRC Worldwide,337025.0,5.0,0.0,M,728.0,315283.0
Iky7059,ekyfdlmxpgbvrmxtjqxftqxciqiprvqospxxbqugppkyasqwsivjghhzxrevpjknirduhlpqhao,lccuifnbkjucykultuygtwqpktjkdjvznpwxmudmetni,O,9.0,MD,,,55.0,1-891-191-4494,Molex,,1.0,2.0,W,646.0,
tkv7060,Izsontjjir,Dvehpdqqlcmuwckypxemiojxpnokqnxvalgqxz,R,4.0,AL,,G,15.0,1-320-947-7015,Comcast,31673.0,2.0,1.0,U,383.0,3359812.0
oji7061,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,TBMDFAZMYVOARQLTUJATQUBAWMLLXEDWRFNODFZTIEODDLRBZWKGCIFVGNQUCBKQLGLICMENCKFFLW,U,9.0,VT,,G,14.0,1-700-994-9420,USG,,5.0,4.0,S,609.0,2796691.0
oqo7062,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,,O,0.0,OH,F,t,41.0,1-418-015-2210,Vought Aircraft Industries,168092.0,0.0,1.0,W,404.0,1383211.0
Qzc7063,RHGNA,Aickbqyldrddfrzryzxjblvrsolkkwtnwtmmb,O,7.0,CT,,,,1-921-298-1406,O'Reilly Automotive,108917.0,,2.0,U,467.0,3630071.0
Rdc7064,RFMLKERDXDUCYKYSPB,Zsceyvvzxtuhooyaqnsokcozfrbzjgdpplotqtysltdtirfxmrsnkyxctlm,,6.0,DC,,,95.0,1-492-131-3296,Chevron,255591.0,0.0,2.0,U,373.0,1120220.0
Yen7065,Kwvgmgieqjrddqyakrkhkasjbh,Qaiqagrbltlyrmysqyckhjlgxeruzqpjxostvoezs,O,5.0,NM,,,67.0,1-360-652-8415,Winn-Dixie Stores,441130.0,0.0,1.0,S,672.0,2396895.0
Xap7066,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,FDDZJLWQWNFLPCGZFZHOKWULHAEBMZUIMXHIVBTQRDISPDAYAFZKUCKFNYWRNUVMGJUKMGMDJOQX,U,,NJ,F,w,49.0,1-081-319-3067,Marathon Oil,25413.0,2.0,1.0,M,699.0,2984980.0
Gno7067,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,Tdtjahbmpmeaytlgxqblggrncnmttuheztuaj,R,5.0,Saskatchewan,,,1.0,1-756-887-1069,Charles Schwab,464533.0,2.0,1.0,D,430.0,3780666.0
Ngv7068,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,Slfzarexmtalgfnaluhdqrbpwshfrqkfapcrxibqxohkdghbtbahegjjeoosbezayrqnkvfzgrxn,O,5.0,Newfoundland,M,,42.0,1-823-049-3513,Country Financial Services,465614.0,1.0,4.0,S,343.0,921227.0
STM7069,,Sqtbxvmlxhvonfuzae,O,4.0,New Brunswick,F,s,47.0,1-581-554-6067,Total System Services,397212.0,2.0,1.0,W,699.0,3653872.0
ACA7070,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,Snumxljiugarlkthgojtyasxfmuudnkmwdosxxadiolkvrkmwippqtnqbhuijn,O,,NV,,z,43.0,1-005-203-0981,News Corp.,27644.0,3.0,2.0,S,759.0,846450.0
BIH7071,vuekrcdmkpthiwxnqejtio,Ucxcdqogqccrfdswbdhfezkvbcujsdkcoviaclrvxbvxnfxjqsmif,O,5.0,MD,m,,16.0,1-324-002-2667,Valmont Industries,146147.0,3.0,0.0,M,505.0,3651841.0
SQM7072,NSIWICFGIDPPLTNGFOYPAPHAJ,lmcpebogssjridatf,R,0.0,AZ,f,L,86.0,1-657-434-1753,Cracker Barrel Old Country,319336.0,5.0,4.0,U,401.0,1142296.0
uir7073,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,wkkkgzdexilemmeacvzmdvlnjplghoighrjdmidegdvgcnbdbhc,O,7.0,OR,M,i,,1-103-556-4604,Superior Energy Services,428392.0,0.0,3.0,M,808.0,493733.0
Hwd7074,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,O,1.0,DC,f,,75.0,1-830-562-6902,Western Digital,419686.0,3.0,5.0,M,758.0,1557993.0
boj7075,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,O,8.0,AL,,P,57.0,1-005-270-8609,Occidental Petroleum,148054.0,4.0,2.0,U,419.0,983142.0
PDY7076,Phxvpydtukaqzqybpyetloip,Sfwukond,O,9.0,HI,,s,41.0,1-456-027-2467,Ferrellgas Partners,295596.0,0.0,4.0,U,680.0,3749923.0
ebr7077,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,O,0.0,RI,M,,90.0,1-176-487-0497,Burlington Coat Factory,47290.0,4.0,5.0,M,818.0,1326833.0
DAN7078,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,U,3.0,OH,,,94.0,1-699-878-9354,Raytheon,173716.0,1.0,4.0,S,449.0,699023.0
ntu7079,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,O,1.0,AL,M,o,41.0,1-766-479-1338,Ross Stores,496916.0,1.0,5.0,S,759.0,2763120.0
THP7080,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,O,5.0,AK,,,20.0,1-200-056-0056,MGM Mirage,212001.0,4.0,2.0,U,557.0,3603885.0
ixp7081,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,Lthgseijarxomqxytzerixbjsjmaozdmpxbecfsy,O,5.0,SD,,,55.0,1-456-849-5009,Western Digital,364069.0,5.0,5.0,,525.0,517564.0
Zex7082,xmkfiwlochirqcftonbhcwgu,SYEEBQJLTFSEEVAISMESJFIOXL,O,10.0,NV,,,35.0,1-202-293-8893,Penn National Gaming,358971.0,2.0,,S,566.0,3957676.0
qgq7083,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,Xuwpnnhwxuzhfakxkmeobaatwvvgtzrouvnlkkwjputaakkydcthehituujxflxhgwvejcsnwwx,O,10.0,OK,F,,30.0,1-485-762-8637,TJX,27457.0,0.0,5.0,U,414.0,3630211.0
mgg7084,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,aiqxcgxzabcczgudnhnnsgpblcthiovhqyxwvhypurbmmyfwbnlmfksnglhyvozojeqiksuc,R,10.0,AK,,a,53.0,1-182-553-9995,Liz Claiborne,118832.0,2.0,5.0,D,322.0,2694984.0
