prospect_AgeID,prospect_AdL1,prospect_Ge,prospect_MidIn,prospect_Pho,prospect_In,prospect_NWo,prospect_C,prospect_FiN,prospect_PosC,prospect_Empl,prospect_NumChil,prospect_MaSta,prospect_Ag,prospect_CrRa,prospect_OOReFl,prospect_NumCreCa
ruz10622,cfnshlrykngmawbxndatmnpeevbmrrhvgqzybkfgepqviyqezipblbhvnkuzgqblzwysddhcwhdm,,,1-293-554-7479,359140.0,3704438.0,Columbus,SGZCRUUXJRDLBHCTU,tcorlsnmjctt,Pactiv,5.0,M,14.0,338.0,O,1.0
cii10623,Lylxwjhhcxmdgxhyrywhloymqjeojzibxwrrbkjlefqpgshavjjvcdambtqlmacllpjuboaoeapsclo,F,,1-532-893-6824,247589.0,108400.0,Tucson,Peqfmsjjghagmvemfgiowhxkff,joevdzr,Anixter International,5.0,D,24.0,392.0,O,0.0
gse10624,Vxczanruyaexrusgushwfkidwhxy,,E,,119695.0,3010887.0,Montgomery,SMEDHJYNYIOWWAFDMKF,Ozrqo,OGE Energy,2.0,,74.0,433.0,O,8.0
Rpb10625,Svfoaejtiisyfhungpktngbxprpltkvuekhvbwaezvkfjyvtwpuujs,,N,1-635-678-8473,,676920.0,Charlotte,Rahhxkuxerzhxifvypmzsfcingvv,Bvyen,Polo Ralph Lauren,4.0,S,35.0,482.0,O,10.0
Klg10626,Pqpndaxliifrmbyxmpzftsmxvznzddnmlpamofffbpbabbxskoiimsinaczfizrspbcvn,M,,1-005-629-9706,140457.0,,Yonkers,MRKPEP,Fcoedgiz,Frontier Communications,4.0,W,46.0,520.0,R,9.0
alv10627,fytorol,f,l,1-693-047-4731,422599.0,1362516.0,Rochester,IHFNXPSDWUDJHIKKSQNTBA,Wjfvykj,CB Richard Ellis Group,5.0,M,22.0,605.0,O,2.0
FRS10628,WSPBRWFSDDVJRLFQTZBLODBNIOOHWAQ,F,,1-404-373-8064,211521.0,2290724.0,Lewiston,eiqhcawagkl,Dkmrkeb,AK Steel Holding,4.0,M,,367.0,O,6.0
Erd10629,XLEUHTEVPHBDMDYIBYYCLDPQGGVPTHSVLHRGYG,F,D,1-060-435-8227,95603.0,,Lafayette,QHHXHBDAVYUJSZIAJIQGOULYJGQK,Jqvqoims,Hubbell,1.0,U,87.0,366.0,O,9.0
QDV10630,DGXBKYKZVSFAJDQCFWZCPO,M,B,1-112-534-3114,482299.0,125651.0,Biloxi,CQHALIIUWJEWQPQAYXFFEJFQ,WDUCSPKNR,Micron Technology,2.0,U,94.0,745.0,O,4.0
Yps10631,Ffvkjiegsymwwudcmuljqapmiaexsr,F,Q,1-868-742-4510,114219.0,3885388.0,Fairbanks,Qrjdsnprrotbw,zwfuosxqmdxj,J.P. Morgan Chase & Co.,2.0,W,6.0,414.0,R,8.0
KOE10632,Mvtnmpnpxpuwjjzo,,,1-721-286-4219,152214.0,1303527.0,Dayton,zbnclaoxfqezyuscw,TUICW,E.W. Scripps,1.0,,69.0,414.0,O,0.0
Qpr10633,lqgahntncfnscacnttpyfsvuepuoyuleyiepmbknukdyfv,m,,1-307-981-4112,423890.0,2373456.0,San Buenaventura,Ormwankkictstneg,qnmtezgb,Intuit,3.0,M,95.0,686.0,U,5.0
Lfm10634,Hdnilbrqwzvxkbredigusjnarfubjlktfjkuaokva,f,D,1-587-309-6760,382458.0,3848232.0,Dawson City,FWNXOEXWLBDCTCH,Unobntcocykl,CA,2.0,S,,615.0,R,3.0
Dly10635,Dranmwzapnitnpkefbvylytbcgrdqkbbdduzqrjkwcewjbpqnrgg,,g,1-098-011-2223,192268.0,1310885.0,Newark,Rtipjlhjrreltifnqjurhfhsv,Lpsnpp,Ball,0.0,S,88.0,545.0,O,4.0
dut10636,Akaaohsqsskwcbpzlclaexwfeaiyfmmdsborippenebmfndcwds,,,1-425-647-5852,228425.0,2733440.0,Seattle,GJRZEY,BNIHE,Hub Group,1.0,U,42.0,493.0,O,2.0
Bpc10637,,,,1-363-500-0905,155536.0,1668048.0,Edmonton,kwfriixkapmogwe,Lfhqknctz,Kellogg,0.0,S,49.0,342.0,O,8.0
Kdp10638,Wclmfimpfxlygjvegalnhtoibxdnmbneolbjfzss,,,1-402-022-1763,250855.0,,Sudbury,qlmhofstfdhrvusauzexovkoypados,fppdrtmq,Jack in the Box,0.0,S,96.0,679.0,O,0.0
exz10639,Ldkmgdifjhezszsbwbqnpxjusgyxmbpkypqxjdwtpralkvjutyfzerri,f,,,314819.0,3475119.0,Tucson,zbxpjdha,Valzqhg,Rock-Tenn,1.0,D,33.0,697.0,U,5.0
Isx10640,Odcybbztjg,,U,1-061-507-8062,24568.0,131516.0,Dallas,Cuwmejfvgc,DQJBKIOOWBHL,MetLife,1.0,U,28.0,507.0,O,4.0
jfj10641,Njxpautycigripnbekwnkkivwxrplwudtpksnuspudlqbpxclkpxbvhqlzqgzwrrohs,,,1-500-536-1997,432780.0,318373.0,Baton Rouge,vzubtqeggddlsxzftewd,eghsw,Circuit City Stores,4.0,M,6.0,717.0,O,5.0
Sgg10642,Shmdpymuicceyaednrdvhlkrhrevomnqybdofhjzuskuvzocbwcqkxhfbaechwqfosjif,,,1-001-097-0990,370083.0,1772755.0,San Jose,jlxubpxtfbprqdrmpirfcdmf,Bixjuicn,Cenveo,5.0,M,27.0,620.0,O,9.0
JYB10643,VGCJUWXJJWGYJWZOXMMCFWTQAYDJVJPZPOENDLSNGGBOINJGXJCDF,,k,,50628.0,1225860.0,Little Rock,UEEJHSZTLUQNMIOVVE,Floxc,Autodesk,0.0,S,23.0,485.0,R,3.0
Qlf10644,Paabbcz,,F,1-598-777-2070,486319.0,348085.0,Hilo,Jrisdkzlgb,Nwcbctqrdag,Raymond James Financial,0.0,D,30.0,445.0,O,10.0
jjx10645,yarwjusddnyhlfaiwzugrsbjfmhtnaerikkvvtljrdbwvwhdforxaeqkvujhcmkneuonemnrqxw,f,,1-465-720-4472,38046.0,2299258.0,St. Catharines,Zmhabcezcklohkbwzzguwhxqwnqbc,Iikms,,5.0,M,59.0,476.0,O,1.0
Ttg10646,Roxlixvpqaynacmvbhlkrmvemhupuyxmvangjbajvldvuwyhtwtyi,F,,1-965-445-5546,388741.0,,Charlotte,CBNJDQZOFHSAFNBUIPZKUGKPYIX,Fsmlfdrpmxj,Scotts Miracle-Gro,3.0,M,62.0,317.0,U,6.0
Jng10647,QYGQZJVL,f,,1-416-579-6276,418661.0,43275.0,Evansville,xudmcbkjfcslxuboqlfcoywb,Uokgorsym,General Growth Properties,1.0,,63.0,420.0,O,10.0
Wpt10648,Wlzdrofbahlsgurxezwdlgdwpggvdwgkmjznmgnylvevqqisqwcntpkyzrtvsxzuycurceylnoyfuj,m,e,1-797-998-4391,138265.0,1123645.0,McAllen,Uvtyvwffkbo,Fahhrtywud,Reliance Steel & Aluminum,4.0,M,69.0,639.0,O,9.0
Qka10649,NJBYBEMCKPKQFISVXPDSBWHSYCXIECQVFYGIRLLALOMPMCDYPNYZANBTILPJ,,S,1-465-308-3979,178701.0,1746003.0,Cincinnati,yqitxjixaiessvr,verpn,Superior Energy Services,1.0,S,36.0,593.0,R,0.0
Ywc10650,iamlouc,,M,1-622-406-8301,,1826851.0,Rancho Cucamonga,YRVHRIAGX,MMDKOPBY,New York Life Insurance,1.0,U,75.0,459.0,O,0.0
Zgi10651,Oocpaqphvpcvlbztyud,,F,,,3902659.0,Shreveport,BTFXORRIUZSLBF,Idttyrjxmr,Aon,4.0,D,52.0,569.0,O,7.0
hot10652,Pjieon,M,D,1-449-181-5155,457485.0,756473.0,Cedar Rapids,Geamlusudhlgsbjodm,Nwjfgfaf,Hubbell,1.0,M,45.0,383.0,R,5.0
gub10653,Fjydfwusmwjlszjntcerbo,,,1-586-917-3804,159744.0,2375970.0,Boston,ZBDXQIWHYAUJHEBSDUHVO,Srdqpgb,Automatic Data Processing,0.0,M,68.0,343.0,O,8.0
Qnt10654,Wydjqfsjpduldgsgtwgbpkltqcoiluujwjxordobzdpynaziqculbaumxbnjsislirxksnkljlsunwd,M,,1-126-841-1247,330854.0,3820831.0,Des Moines,Rfeknxavrk,Mhqcytcdc,Peter Kiewit Sons',5.0,S,38.0,460.0,O,0.0
vcw10655,,M,,1-583-724-0654,157184.0,2131915.0,Washington,Ydgnqxooxnuvqrjacddiwybfikkix,SBRXMXO,Penn National Gaming,3.0,M,29.0,553.0,,5.0
kog10656,Xizlnqhqxecutkhecmlehpuzmpstrhwlocjdkmlhnaolqvgnazgoefkfxqgyqucric,F,i,1-009-083-6592,171004.0,3417961.0,Garden Grove,mmmnqw,Ggcnll,Verso Paper,4.0,D,75.0,713.0,O,8.0
Twk10657,Gemwochchictylptoohuskavnupnkmpfaxkvcbjytdrykisigjpaipsdjllhjnuisclxn,f,E,1-678-570-6535,335409.0,3937892.0,Albuquerque,Ihqmj,MWBNZJEP,Western Digital,3.0,W,28.0,669.0,O,4.0
Zdi10658,Gsukezirsjrxszvmlhkwi,,L,1-277-150-2005,314789.0,2140609.0,Mesquite,WQXLE,Jzhuedffp,Texas Instruments,1.0,S,32.0,812.0,R,9.0
bjr10659,YOMXUPGQFFURMCRBYOSQIDHVSHSFVYCVKOQNTMDQDWQHCTMBFGGXWUK,F,,1-640-918-7641,277189.0,2762936.0,West Valley,Bvkkfispfpjoti,Ofbihtwigk,Nacco Industries,2.0,U,94.0,465.0,O,2.0
Jgq10660,Gadabxiymyvkeebwjnlqcjjwvejotfpeikbxfmpjnlelpqiytularznwkhyqije,f,u,1-934-194-6264,10687.0,2766792.0,Paterson,MGGAXCQBOKL,ldpmqgtg,Huntington Bancshares,0.0,W,93.0,509.0,,10.0
uof10661,zwdhyuseqbuejmuiwrnfouqltthlgrrzfcyzhwgxuzgsqkndz,,,1-335-554-2472,427259.0,1302869.0,Coral Springs,XOLPSNOSLEMV,ffhywqsfsc,Int. Flavors & Fragrances,4.0,U,11.0,543.0,O,2.0
Nti10662,EWPLLVNXVHTUNUDLKJ,,,1-283-127-7368,322299.0,1964514.0,Cincinnati,Elcdegmdupudqzv,Auwyab,Clorox,5.0,U,59.0,432.0,U,2.0
hqf10663,Qkelnbxvbbzxxtyavybrlcipxnlzpmbdopxkvktcqjzuljwlqrxw,,,,343723.0,3207419.0,Santa Fe,Ggcptff,yoyiyaol,Pacer International,3.0,D,20.0,501.0,O,2.0
Teh10664,pkwmzawrzomdbhhxochzp,,,1-423-064-5903,17335.0,2225957.0,Lansing,TWXKGXUITVXNEXAK,IJNVXSFGD,Lincoln Electric Holdings,2.0,U,76.0,,R,2.0
uam10665,WLSASRLTUWWCTYSACNIWPPVMRWRCTDMEDILMBYDJKKLZUMZFQFM,F,,1-086-332-5382,247974.0,3361201.0,Abilene,FCBVWBHMKFYPDSHORYNX,tqzgkovqshnk,Regal-Beloit,3.0,U,6.0,303.0,O,4.0
Knr10666,DQFDPZIRFVZVARTYDBON,M,,1-814-761-4371,,2018684.0,Pittsburgh,ycdbmrmnmisexkpxlfifukknwxlw,GTGTGMWAQW,Calumet Specialty Products,1.0,S,47.0,711.0,O,10.0
Mup10667,bzwhyqqlddfktopqvjt,m,q,1-321-501-1792,349814.0,1401703.0,Glendale,ALAMUBJXAMPDKLASLHBOR,Twpndxljwun,Jones Apparel Group,2.0,,15.0,524.0,U,1.0
Mxk10668,Etnpwpcuetzoxhjbzngnneofndupjlzguapeewhnlvummtdxvllrxmenfgwtondy,M,F,1-048-715-0056,466843.0,2042865.0,Arlington,Dqcxlefgcbudfkafttufjopupgclta,Qefsr,American Financial Group,5.0,M,22.0,370.0,O,8.0
Izn10669,Fwhcvl,,,1-152-192-5308,295174.0,1128183.0,Albuquerque,Ipsxpvrunmluwffmuqkecxlmtlbfyp,Kypbaktuvt,RSC Holdings,1.0,,73.0,441.0,O,
Rye10670,Jakgpeidnnicnmxfdtjuetnveodystwuczxqapkvjzryofwrrtunexi,F,,1-729-218-0882,99833.0,2806790.0,St. Catharines,Vpgmgtkxrjudcxtjxfuxy,otonr,Northrop Grumman,1.0,M,97.0,382.0,O,7.0
PJI10671,Yquamxsbzceyrtcscfgke,,L,1-669-137-3153,459514.0,1376620.0,Columbus,Mkwwah,Dshhsg,Navistar International,3.0,S,4.0,,O,10.0
NZT10672,GOOXAVHPHJFBBDGSOKXCWULXHTNOWBBTKFEQEBYVBFNQQPKDUD,f,e,1-643-020-7470,,1753851.0,Brownsville,Fljmcudmjrlcbfhcuiougtqffr,UBSVIQGQYNTX,Piedmont Natural Gas,1.0,M,43.0,565.0,O,6.0
Tzp10673,VQWJWDDWSGDBYOTGWLLKNRJFQDDNWNEQXZGD,F,,1-846-415-7854,118421.0,3902623.0,Scottsdale,Yfdcyhzwfwc,Hucycim,RBS Global,0.0,U,0.0,784.0,O,1.0
YYC10674,ZXWMOMLPQU,,,1-236-050-0499,431261.0,,St. Louis,xsdgxzrccwlrfmcsvcmapfq,GAEPBDZEDGR,Children's Place Retail Stores,1.0,U,20.0,321.0,O,3.0
KVU10675,Ywnzwurzuowmwctfncnmyxroj,m,,1-168-318-9718,266065.0,3195125.0,Knoxville,jbbnjtnqafxhsxrcjsdq,Xfhyhqhnc,Nash-Finch,1.0,D,88.0,510.0,O,9.0
tdp10676,RXUTCSNGLNMXYDSJYWGQHSWRTKEQFXWIFKOQQYALJGURGUHCYUPY,,,1-711-107-9064,138491.0,1551443.0,Regina,KHDBUUNSSDJFWGEYHCSENJP,ijeuxfzcfyp,Aleris International,3.0,S,100.0,,O,4.0
OJF10677,IRCXVKOWIIPTOYQBBTRABFLQXYEDPTNJUFOQNGDTVYBDEESDUMSJOKTFVMQRN,F,,1-513-040-9068,125888.0,2385003.0,Raleigh,Ynnyxcrbuwmxx,tqmdity,Graphic Packaging Holding,0.0,W,81.0,605.0,U,6.0
Oij10678,Flmlrusdnxxpwgermryglzvokkiszkxveqoebphbvrvuzgiagxbdzvthlufidecgoaayskvwffuarhy,,T,1-391-163-5523,399369.0,1277355.0,Hollywood,Chekdwothvouorjlvjwmjaz,viffeql,3M,3.0,M,31.0,581.0,,0.0
Okg10679,iiyfklpbfh,m,,1-212-034-5995,456632.0,2545601.0,Lowell,HBVHDKASKMDNNHHVHYYKOIGYRT,NLEMVC,Del Monte Foods,2.0,S,54.0,359.0,R,2.0
Uxq10680,Yzrlnynzvsknfhpujbrxsh,,,1-306-753-8017,86230.0,1569151.0,Simi Valley,niqfvzkgntuq,ehqlrhq,Valero Energy,4.0,W,4.0,741.0,O,8.0
ntz10681,Vqqhobur,,,1-823-215-6486,180310.0,937850.0,Sandy,kwxquxilvpyhdmxqfhghv,ncbztgerhvwc,Amerigroup,1.0,S,45.0,579.0,O,8.0
IXV10682,ohnukfkormcdezazlbdxj,,,1-894-589-0111,254789.0,2832973.0,Simi Valley,Wsrtbbdz,Ztdkmisaj,Covance,1.0,W,0.0,815.0,O,7.0
Azf10683,Xnjmmgdiodxmpyigwrwfobjuzvpabwonafofvjhbglrkxiamaqfxpqclreryzhdv,m,E,1-128-563-3489,21722.0,2354556.0,Pueblo,Viteyvplcaxbnmnhvvitpie,gxfddfos,Coca-Cola,3.0,D,1.0,384.0,O,10.0
Dkt10684,Rylpknmvqdxkxlsirelnomaheolawmktpflslqgjkppcnxunhgpoabmtor,F,Q,1-391-772-5485,385325.0,2808378.0,Salem,Cmvbitpkbbotzsqdinvv,fgbuli,Dollar General,1.0,M,13.0,486.0,O,8.0
PGY10685,vpktiwspmeinmudstvjwwzlswpvcveqxhreksqpcptkkdbtmnslnocwxaxxs,,o,1-331-058-2688,,3482900.0,Sudbury,FVVRBZP,ncdokituiqtx,Benchmark Electronics,0.0,M,73.0,680.0,O,2.0
Eew10686,Rotqkgitnhzxhjtkipounoohlwuzylcsfzmmvxjwvmbbvryxyufhcdaeraptrceuyhgy,,J,1-983-709-6709,224373.0,,Charlottetown,Uwziripwaabobpvhmhbagbpeprjvpq,Fjkdwamhzexp,Molson Coors Brewing,4.0,S,87.0,374.0,O,4.0
CQF10687,HJHNJPHPUOUYBEOGNXYFBWCLYEMZDGHDRGEHRGMKUIHHPFKOOPWJCNMQPYTDZSIVNSACYDKJO,,,1-189-529-9082,385033.0,2645217.0,West Valley,Tscru,,Beazer Homes USA,2.0,S,57.0,754.0,R,1.0
Iuw10688,JWFGKKNNWOYR,F,S,,152857.0,696462.0,Fresno,afkeilkpbrenflvcozywtwcbcirgkr,KPNBARXTFOO,AmeriCredit,4.0,M,31.0,396.0,O,7.0
KVG10689,ARUFWRQLLPOKHM,m,,1-217-508-0897,474898.0,71100.0,El Paso,YCRXNZXLNJFSBNDZOOHYDXIOO,Nwcpgb,Winn-Dixie Stores,1.0,D,67.0,736.0,U,3.0
ncr10690,GKWDZZRKPMUJ,,P,1-395-324-5814,196896.0,3563168.0,Hay River,Susadfjfcay,Lwceflq,PG&E Corp.,1.0,,57.0,625.0,O,10.0
Oiu10691,Mkzenvhkkirtxivtkvpcwrpcxqodbndky,F,t,1-281-182-9210,92602.0,1732845.0,Oceanside,pwoqdvmttsmdbvurqcdijtunqvoctl,Mpsbslru,AnnTaylor Stores,1.0,M,,718.0,O,2.0
Veo10692,Pavbnhu,,,1-984-968-6365,252395.0,61753.0,Chicago,TJIZMGRNVDYQDBKCCKWFABHGGW,CNGFHDW,BMC Software,0.0,W,19.0,636.0,O,10.0
euj10693,,m,,1-072-245-7888,54769.0,3864531.0,Riverside,Rfcma,Axyleo,Kellogg,1.0,W,91.0,800.0,O,4.0
Wyh10694,,,o,1-744-563-0007,49681.0,774607.0,Portland,Kdemuvddosactji,REORLF,,,M,44.0,567.0,O,7.0
Oka10695,Lhwlpxdflaolgcemahfvgzqw,F,,1-441-189-1047,417102.0,3965693.0,Chula Vista,zcefsrpgecgusvwfmtelsdptbst,OBFCPSNMRC,R.H. Donnelley,1.0,M,47.0,318.0,O,8.0
nae10696,Jpbiphkoagsobrik,,,1-425-610-7722,336306.0,2617902.0,Hay River,PPOOBNXSBN,Iyjzlsm,VF,4.0,M,86.0,829.0,O,7.0
Kij10697,Ejwdpgqasrnjbijaeppfpxlitgtndcxtgil,,,1-313-113-8513,244927.0,2951800.0,Warren,Rqystpvdazn,RZVWEKSK,McDonald's,3.0,M,81.0,355.0,R,2.0
KRM10698,RFSLTRZBCJKOGQTYKKMIIPSJRUVFSJH,,,1-853-449-7377,152035.0,695719.0,Shreveport,DYQDSBEHXBYOLQRVFLSDHU,ssplccb,J.M. Smucker,4.0,D,43.0,307.0,O,9.0
Exm10699,ZNUOONDMPDOBXQFENKTLXKASSTGHMUHZASNMUMINYTPICJBAJPHLFZSHQL,f,F,1-039-266-5296,289616.0,1723542.0,Syracuse,Nedalptqztpzqwvodopohpcmbevxj,Oecaf,Cisco Systems,2.0,M,90.0,460.0,R,8.0
Hla10700,Nncqhaxbkevezuydeqsanoialvmoktaxuwbbesqiyajaomifovbzfurwphnvckdbd,,,1-262-935-4061,270430.0,2163859.0,Escondido,Pvurnwtqscspb,Fuirpbqyn,FPL Group,3.0,U,69.0,665.0,O,0.0
htz10701,vypqvycwfrrxatewoxphbwxchrvvosyyiekchzuqwvtueyunaxdcl,f,F,1-852-215-4850,327799.0,981461.0,McAllen,Ptungabtfanrpgtndostrvnstrlkn,Dcjliwx,Granite Construction,4.0,M,9.0,671.0,R,6.0
LYO10702,Rqaqfdwckbpeuysocdokjfccvmwgtknliiptegltqnemtrfcogsoaquuwbqpmkzbjumvfqyxwvvj,M,w,1-951-631-2877,274201.0,368450.0,Mesa,Tnbwlnoxlepynmfqkljhtvq,ixheywwfoo,NCI Building Systems,2.0,D,60.0,784.0,O,5.0
Fea10703,ehmabrkfspvaixvmxhdunjmlhpdznkiqsw,m,X,1-486-622-5360,429490.0,652886.0,Hollywood,Ogxgehvrlbf,Glnduti,Level 3 Communications,4.0,W,89.0,765.0,R,8.0
yrx10704,Jdlfwxpeszggippkuqbjmnuiuwgfvacdntnweoasgraupuzbe,m,,1-681-256-0710,471840.0,1160944.0,Mesa,Irtwayadlmyltlvvwohfinueolwu,KJOWNM,Granite Construction,4.0,,,810.0,R,10.0
Pfr10705,,f,,1-367-832-7143,77378.0,3104664.0,Miami,Rulfeidatrokbwmlowaql,ISLXTHHOLE,Big Lots,0.0,M,61.0,331.0,O,2.0
GNX10706,Fewekrvssmpgwjqxbbwpftczgopxypgftelsopynmyxnodqsxfcub,F,,,432869.0,2049112.0,Fremont,Jxjavpalxtfmyytjlwfwxjbttpvxa,GIZJZCSYXO,Wells Fargo,4.0,U,18.0,839.0,O,0.0
Djt10707,Qqrwdhiljycncvrvcghzoamtjignowixbbtn,,,1-685-130-0084,152563.0,2024417.0,Dawson City,JHVQDGPHNIZILOHSBRRHCRU,Adsfqowdoy,Synnex,5.0,M,50.0,824.0,U,5.0
Kzf10708,OLPBCVDJJXYBXCZ,m,,1-589-307-0718,278503.0,1256576.0,Yellow Knife,FGQUXMGMEJAVYXPPOFMOZEPJNIN,Oljrcno,HCA,0.0,M,61.0,555.0,O,0.0
Xal10709,bfmguzikoxrrmcsyijynuloxnocwygeoukjxb,f,i,1-145-623-6121,301318.0,,Boise,NYCUAQKZQ,nmpfqby,Johnson Controls,4.0,W,99.0,626.0,O,1.0
JKU10710,dmfsiqerjjkcrxee,f,,1-566-205-9306,453493.0,,Mesa,Hihhzh,Dxxon,WABCO Holdings,4.0,S,24.0,311.0,O,
Chl10711,Jercjaublanaaxclqdusettaqbcglsxphlhhfzoeplhctfsfxmrbxjjvgp,,a,1-062-960-2563,242476.0,3804324.0,Jacksonville,Xrphgmlxbdfhsqcb,YIENHFPJ,Bob Evans Farms,0.0,S,91.0,,O,3.0
RHQ10712,Ucjjintsbqizluwivommjvsydlrdeftuoyejqsjtjzfffltxkwpoquug,m,,1-203-571-9392,372124.0,1863409.0,Whitehorse,Ydfnxjhp,Unbilmuzf,Capital One Financial,1.0,U,88.0,742.0,O,4.0
WKD10713,dmtrbqsmukqubmiqxtcsevcfkcoizuyauw,m,,1-914-921-4230,187039.0,108511.0,Des Moines,Vrnburqkiutkntvnwoak,krdhje,Core-Mark Holding,,M,21.0,694.0,R,4.0
cik10714,Pwckjychfasdgmkexrmgvqgycjhumtrhnoqo,,,1-523-831-0382,357994.0,969264.0,St. Paul,Ycipulyxxlkugro,Ldclzth,AbitibiBowater,5.0,U,100.0,435.0,O,0.0
tji10715,rklbdw,,O,1-334-487-9213,,60014.0,San Bernardino,Dtrebbwvkmjidqrcd,Nemfhxpxeef,Raytheon,1.0,W,51.0,654.0,O,3.0
Jrp10716,Eusxuidjhpblqizdbcuqoawtonuawevgkcsycvamrtluoockkquwd,,,1-395-158-2149,266012.0,576906.0,Brownsville,LSQFWPYFFUTJWJNGMPSDFYEVUELTP,AMXWMBZPYG,Northeast Utilities,5.0,M,44.0,692.0,O,0.0
Odm10717,Hljxzpnzjhfgqgisjjjjpstjobxbdbdkntkidmvmsrruqvbbjh,m,e,1-110-280-6639,85620.0,2352148.0,Garland,kacddbnfokyrfsygkvbzubsactmv,Zcafc,Chemtura,2.0,D,38.0,635.0,U,10.0
Wxc10718,eipbdctszdrhaocvcdnegk,,,1-283-299-0312,151845.0,1093757.0,Jersey City,Gxkjuffurx,WQXOLBMKYMA,Lennar,1.0,U,42.0,465.0,O,6.0
HMK10719,cogopxykxtswjywclbgndzmhktccenwrhaelwjtmbnqzfptf,M,B,1-294-601-5009,402959.0,2672519.0,Huntsville,EYKXG,OKGNIINFLW,Peabody Energy,0.0,S,36.0,615.0,R,1.0
Oup10720,Igcltcu,,,,306303.0,3934330.0,Garland,Ecenebxwvlszhaedsnqhfbt,Yrldidqa,McClatchy,1.0,M,25.0,777.0,O,
jcq10721,astlzaxjbjcchsbswfjqbihdxhgvuhlweleatmgrcncresdejyoxplmvhnahdtjysdhzqqupmv,,Y,1-015-854-8264,285455.0,805347.0,New Orleans,Chhjqnldzd,Dveokdmfgnw,KAR Holdings,,M,57.0,848.0,O,8.0
RJD10722,Pmeajokdbtoti,f,,1-877-809-6666,437267.0,2881988.0,Independence,ARFLDGTVGYMGFSXDKHLVDMUKX,Eignrzgot,Cigna,0.0,U,75.0,363.0,R,3.0
Uul10723,meskbesskuiaodenhqlvcmqyovbbywfgdxurutieepwtebi,,E,1-330-654-9510,127466.0,3208641.0,Baton Rouge,Ylhjvkywhltbcfc,Ztwgmpxwjkte,Macy's,2.0,S,77.0,772.0,O,1.0
Dks10724,Hucadefjudtnjjmzoorlwakghjomhvpaektreramijeagjgxjdtljnaqcuubqzikmzdznxfxzlhhw,M,,1-663-132-8861,374018.0,503064.0,Cleveland,Hkmsfduug,Ccaexmf,General Growth Properties,1.0,M,45.0,530.0,O,8.0
MHQ10725,,,,1-249-953-8341,1468.0,3195180.0,Macon,limudwi,lotvbdpwg,Sonic Automotive,2.0,M,15.0,534.0,O,8.0
OZM10726,iasdhqtwhnktokwkeejvqwmrbfgplzorytnflpaxjziyictpylyqfdlnhvfwmfet,,e,,450040.0,1044054.0,Charlotte,Zlmtyhsodw,LIYYROQGQ,Southwest Gas,2.0,M,3.0,717.0,O,9.0
dhc10727,UXBMBLDYBFPBFTTKJZVHAFRTRGMBVZVFARCGSWALCTCPNOZWPQHZSKJMPOWCBGWGJF,,Y,1-584-645-0903,351830.0,881584.0,Charlottetown,Qaajjvtpgdkx,,MeadWestvaco,3.0,M,14.0,493.0,O,6.0
Yvf10728,Rybwezumvwnizshtevhecsbgxaavutsjwwoxfsxuuafcwbu,m,D,1-089-686-7300,365119.0,1849521.0,Oceanside,ppoug,FTHMCJITI,Baxter International,2.0,M,12.0,789.0,O,9.0
Vlb10729,Obwnjkeuxgsunhnkp,,f,1-273-877-8284,239852.0,3625828.0,Santa Fe,bswbf,Ovlizd,Pactiv,4.0,M,23.0,440.0,O,3.0
nbf10730,Lybqpiqoclgmyjxnixxpjkpmsnjoukmappstjdfqpm,,,1-727-261-2642,22805.0,2943929.0,Rancho Cucamonga,Oimmcmssmumghuajg,fjieqdd,GMAC,0.0,M,46.0,568.0,O,10.0
BXH10731,wphmagvdjpefqfczbyrk,,q,1-931-146-3503,344647.0,659284.0,Santa Rosa,Duwsyustszephzrspihmtugkja,Ksltx,BlueLinx Holdings,1.0,U,87.0,424.0,O,0.0
NND10732,,,,1-148-846-2578,79461.0,2203511.0,Mesquite,Xqolnorrhjnwqrwfm,Iuvxcwqwxbr,NII Holdings,3.0,U,29.0,582.0,U,3.0
dui10733,,f,,,481235.0,1773544.0,Yellow Knife,yyhhdnnsxuenqwqspqvjwmcbbcoukx,NDHZOO,Owens & Minor,,U,78.0,821.0,O,9.0
pdo10734,ztaaoamgfqdkzjincgipdckmobrycglklbrthlymqui,F,T,1-191-710-2437,72336.0,2253227.0,Philadelphia,Ghwhelkbruz,Tekjifpydsa,Alcoa,3.0,M,96.0,763.0,O,0.0
sha10735,OLKJGNGLNECU,M,N,1-844-591-9133,395245.0,2139352.0,Salinas,idyfuqgtvbwdqcliukxuq,sefznloai,Hexion Specialty Chemicals,3.0,M,37.0,448.0,O,9.0
jpw10736,tyuodrllnvcmniep,,U,1-332-992-0161,156674.0,1001997.0,London,ucewmwwblnsyjctzbp,Svbhjttlhm,ConAgra Foods,3.0,U,,451.0,O,4.0
Wpn10737,INZRXLRHDAFMDEWPVSGHW,f,L,1-699-301-7674,498757.0,1550816.0,Fayetteville,Mmulvgwcuxuqxcopopugtkxa,Ikchmqrkelis,MPS Group,1.0,M,25.0,352.0,R,4.0
cbk10738,ijblbsslk,F,,1-769-310-8210,238026.0,3843181.0,Mesa,njahg,QFILRGBJEP,Precision Castparts,5.0,M,28.0,558.0,O,0.0
