AgencyID,NumberCreditCards,OwnOrRentFlag,PostalCode,MiddleInitial,NumberCars,LastName,FirstName,Gender,AddressLine1,AddressLine2,City,State,Country
Yqju924,5.0,O,wkvdhmydywiy,h,2.0,Yqjitdemxeavny,norewuvbmcwocguj,,Kqdgcwtrajdptzxtlwbdrggypavelvvhhwlls,waewiujgbtnjrehqg,Chicago,Newfoundland,United States of America
JME89e5,4.0,O,Xtbrqqfod,,6.0,JMEDKGYETXYGLOMOTDPDYUPXRWLE,HCOPKCCOAVFKBFLGFMTDILCRVIW,,,GVORXDEVBVQZDYDEV,Huntington,WA,United States of America
Pc18926,6.0,R,Hbjrhgid,H,2.0,Pcqgvmxmx,Apksmljzzverkfvqflqemlbgmxsh,,DMMWVEXIYTYZMPIDLGJRJFEAOPTSPBPRTZQVNGXELDBKSCVJAMTEWK,tyjdnqhqtphlqtwhogzpnlkmdkwqxcvigkvrljadvfquzzbfpfxscncffnrx,New Orleans,Nova Scotia,United States of America
JSM8o27,9.0,O,y5jcryw,f,1.0,JSMKDOQRNIMORAIXZUUKM,Qzqeitpkukosvhd,,mdnmwajhmxmujtmebwvxvjpftyrgtcbovfszhtlkxe,GVTLUINCNRHELAMDSEDCVLWRCRPCARFDXPJTYJTCMT,Missoula,Quebec,United States of America
JzW8928,3.0,O,pqnhnsuxl,e,0.0,JXWORRATNNMVL,MPCGQNHKOOL,f,Ilopeiseqlxtglrrkikbnfkgsvdfjbldxzfmqmahplrypgfyplarfskfk,LVHEPYZUECCTQQSSBCQTKTVWVYIMYQDJIPKCGVJTSHKLPU,Tallahassee,Newfoundland,Canada
GUX8o29,7.0,R,JZZKGlBBXVKx,,5.0,GUXHWMC,GOKEBMBZXIG,,Nzyrv,,Tucson,SD,United States of America
Jit8830,6.0,O,n5ajdmbgq,k,3.0,Jitltnxvkmgplwqpzhqxveh,Vflddzmukhcwbcq,,GRFRBBPFBPHRWCDKPVWHJLTXBEOLINBDUVYCEWTTZLPIVGWCEBFPCARKJLUIMXK,jlyounwwuiuewdsskaemfeenxmuw,Baton Rouge,Saskatchewan,United States of America
BXB8831,6.0,R,GSIEkJ,s,4.0,BXBMBMLWIWBQWPVXFJOATG,Nabskpii,,Tfwjdxvudmhcmthaadnnvrcqknqpqtzxdvlxcsitbxvktblrkppdzoh,,Overland Park,MT,United States of America
Upt8932,4.0,O,sovezu,,3.0,Uprwvmutrvjuansbkdgkwuxyt,Yehiocr,f,jaeaqippsyrqxvswlvxowiqwcsbprdaerlnegogkmatbvexyzfixyofpsid,Kkbybroufutjmtlftvuvtittilkatxbx,Pembroke Pines,OK,Canada
slvi933,2.0,O,Rrcquit,w,3.0,slvjexxdalgwog,Rdcqazxskjqcxbqxjklyyuib,,Srrtfdjtpfsuxcvaxxvyvadbdfiyrmpvelwfaluotzbt,slfyorkwgdgqirbvtbvunbjiyrpsymcxfvrxopspoxzkmmiv,Miami,OK,Canada
Wbo89e4,2.0,O,RJBCVPuG,,4.0,Wbomx,EGGUOPDDK,,Pqgvidztwaftsoqg,txidspvcumvitziboqrvawsmrlkahvqkwvltlcywtplxxftgwhthprmndwmhha,Sandy,Newfoundland,United States of America
SdD8935,5.0,O,Eyjpojosyqdy,f,3.0,SSDSEZKLSNYTEW,upruzeclibrhretijwtvfp,,bxpaywiqswqvnczhsgltxzobwrixoemyticocexm,zlbxhquthnxbupotibgpsbqsrnsyzclvvogrbgmywfjsruxf,Montreal,WY,Canada
Svm8936,4.0,O,B2HYDMT,,4.0,Svkpjasexnuueah,WAVMPYURTMXXKZPJRNHVPXYQZ,,Bcegmdklmzdetikjrliisasxsjbtlm,osxwptwhhnhxiwkdsvwvubklhg,Vancouver,VA,United States of America
KGY893y,8.0,O,mzesxliy,M,2.0,KGYFDIQT,Fhctkdkgjkjsammdfjiecjqonxqavh,,ILQIRUWRAQNVBBAUEC,zbquhjnvwzwwpnwlathlhqeasuzpbndsqomogvjberuxtjruk,Huntsville,FL,
Ljd8938,11.0,O,FP1KJRN,J,5.0,Lidjphxctrocoin,Vvlyqcnerqhegivhgsplsqghmmos,M,SUFUEYMBSVOKXVTULMCVTFMRBNJOSYRCGORMGYJVHUHHOWCAHNZUEALDUUTOZXUHN,DUQWEAEUKQBCBQS,Waterbury,CO,Canada
PJJ8839,2.0,O,cpbfyne,k,1.0,PJJTUMMIALNZOMLEPOJ,PXWHVMIJTXMXHVNSBROAE,F,Rktqjtmsiurjybzmlmwlavqgvmislfc,jljsntkyqbmydedkpowkfherbpofdabsmgmrtyfpjv,Newark,WV,United States of America
WTB89r0,7.0,O,gzzbmsajwk,J,3.0,WTBGDOOKGJHACGPYGDP,Eozeayfqszhdnccluivoc,F,Fcxvfzpwlmfpoacms,Jezzupl,Salt Lake City,Alberta,United States of America
gut8941,6.0,R,tchmfm9crrqf,P,0.0,Vutsjyzxxumav,Kgiiowpewjgbinwcj,f,Hvimxcpaffxcnejmzeotlxwywrjbxmipteywkvctihwctojdjsbcahwxctpxaqgfhtaeqqzag,mdbzkukfe,Pasadena,WI,United States of America
VP38942,,O,L7veak,,2.0,VPRIRIQFYSAFG,ejzemci,f,Ylwaqpxtgwfgrdcvjydddibjxlcvenanfsifkkkmoye,Orsdqkmizaxgkcednxzyu,Plano,Ontario,United States of America
Brk894e,3.0,O,mvotjmshu,,5.0,Brkcknmvnecruyspcxjp,Pueehqc,m,Rwcpqqygquinkjqillglvoeqxxulodqsz,Noapytdjdmghwxxgfsnymywnquxafnduzmuovoqihdettopubhjqhooskmyrtjqlofkycfdwwe,Fullerton,ND,United States of America
Lnk8844,8.0,O,nzadduxghxoj,F,1.0,Lnkwmqgpd,qmwjtdjt,,PFCZQNNUUGLWQWUTTUBSWSCUW,Mkohulgffgn,London,NH,United States of America
Xrv8945,7.0,O,Gymxz,,1.0,Xrbhabeteugroysmlpbyakobk,DAKNBOKJRVNJBZSNPIJCJZXKNRL,f,Ivlgwxksakmbkctuovoqqwlwrfvmjxxqvaclqfsymhsmqtzdsupo,VUOHNKHNRFMTRDVBYTUNCKTTDPOJBXZONBHCRFBANCDCUXDZUUMSTUHQSHAXTTNOYOPSM,Las Cruces,ID,
Z9v8946,4.0,O,adyjebkgd,,1.0,Zovgnodqewldndpyerymuj,ZLDRTXFRDCPFIBZKSLERDWCZCJZ,m,anrrvckopirkerqsdqkkuhuhdbcf,,Oklahoma City,OK,United States of America
Gxo8957,1.0,,KEQLmJUT,,4.0,Gxoyjotyjuvpb,RLKYNMTLCJTEAUR,,Nqxgfraounagyvdebmsybpefaetnrpqmtmndiqksgacvmxmacvmdtlmndvnk,txhcjcmtvfxhhoygcckpmlxpkadufkjxeibslgudhzgblurjqrqavjghczs,Greensboro,AR,United States of America
Edc8948,3.0,,pxddb,T,1.0,Edvdwuovfsosmkgggqruoyfdjr,NJDJVAKBLBYB,,Cvbophdalrupdemyhdikrdypqfpdkxpygktsxeuxekdtvybfxhshvohjkztamkuloagdawkh,HMRZFQDXGPGHJKLQTRAPB,Brownsville,MD,United States of America
nli8949,7.0,U,ijehvfn,G,,Glimfjasdfzb,wqpigzhzyjfpdghkmfersqgmiaznyd,,Jatpka,Xdznaojewuyerpmliqfkydybnmdgfwrnis,Kansas City,TN,United States of America
ziyu950,6.0,O,ihpijjsqki,V,8.0,ziyirdrkygzxqk,BDJAHJYPHXFU,M,Hvgumzhhelvvwhb,,Great Falls,LA,Canada
Dwi8952,4.0,O,Poxqdutcc,q,3.0,Dwicq,SHLNRNWPTXFSDNLLTPFBSRAOAI,,DLJWYMWMYQOVSWREDRXEIUDQSAYULZMLNJRMOBJIGVFCMFVVSPRR,,Idaho Falls,AK,United States of America
OUV7952,2.0,U,AQQURDdBqU,,5.0,OUVUYOFYLT,OZUMCYVXVRBBAGNIBRSXLOUYKJJYG,,Dfknhqsmdpmkonwiwlpjgquzhsoyrfjqfrnojvnhnluy,,Victoria,NJ,United States of America
Vsdo953,4.0,O,Hpixjmcha1y,,4.0,Vsdkmajpeborxpgdgrysgvvq,cdqxqhmmyb,m,hgrcczerchubjxmahhhmovllrkgkbwilqcj,Fdnllisiqjjshcrhiexsrjere,Irving,SC,Canada
Fym8954,4.0,,mhcnykrr,g,0.0,Fynmikhlmgnkmjylvbdslw,FOLUQIGHASZZCPOXHVZFRJ,,Gkcgpfadnqpxgororgknudewzuzij,IOTBXGWMZIQONDXPRAWGDTAIMYZTWWSBEMWLRMZXZNBPUDOWUAYJWLDWFUIISNVPZHHSOGCTVM,Fremont,NM,United States of America
iwm8955,3.0,O,,n,4.0,ismuokpfkvhhwztntlpeesewin,Wlsdrmboeilupmnjfegbzioi,,CMQGZYRDEWRWNUPSSETWNNZGNFTPEHHDWPJAPJUAZDSQCVKZEGFUNEYICSKBFPJONGPGF,Jekkdashmwjtnvmiblqxejzrw,Worcester,IN,United States of America
Uclu956,2.0,O,fmpfdetus,,3.0,Uclnmrpjvuwxmxvyuysyvqdsfpyk,Bhoeuhvyevhhlvmxmtnyqppovk,,pvfdaoxuwyblxsdwbanxofvyhbjmuwuafmjkwcg,Mzxdxllbtvdjnjqxytubhuigdfkxigjoibhgzvcukfumi,Spokane,WA,United States of America
Rfe8957,4.0,O,X0DGD,N,3.0,Rfrvycnsybnmujajqsogdajqzlpncr,Voaduckjbhkgub,,Mayatepyjccxcpkobdwnvwnkvwlrwxcdomivdlfeghlvonw,Efmnlpspwjuocpioog,Cincinnati,Nova Scotia,United States of America
Bnt8958,9.0,O,,,8.0,Bnhtnxbyggysreejnvmrvwz,Fbeffjudijttfzfyrao,,Pbkmvnaywqfdwgwnbqpxipznvixdhmdyfgslsdimwvm,Jfdfdeuzhhejwdxxsuqqmnhlaluhxxjywolvka,New Haven,NV,United States of America
Auc8059,3.0,R,Tmrlakbvg,N,1.0,Aucfxotuxpckrtbhuklbujssjs,JEIBUSRHJMNCRZMZEDD,F,Rkjdmgoiehygirlwdcdrxjxfqhaawpwuyjkrjjgiozmbniewrbuxihzjmrjmknitszxdgonemvhit,ZRIWAHPYQOEKCVVN,Garland,MT,United States of America
Fao89t0,4.0,O,aal3svofc8,,2.0,Faonniqzyibxcvgljyimnpz,rnjqbskdlupdngyxouhylhrb,,Dngvvucqrwghimajicruqhuxhaoizqrtsabbmemfpzqbunwmezweqxlg,Xisdrfdwiocqkvfrlphvurgdxretcavhxmnmydtguihyibhrtkexqypewwdyiooujbzuizcsiumgdxp,Syracuse,NE,United States of America
col896w,2.0,R,VFeZQC,l,10.0,colqwnibobqwdgcuswciseaesqnhk,Oshszfayvmxchxtknksa,,Rvejuqsxsyendlgyjugnjbwswqu,iyokkmaurbkao,Mobile,IL,Canada
WIP9962,11.0,U,FSJGPGRQ9,b,7.0,WIPCN,WLQIV,m,Tagfmatno,Ytuhrqvfbsbplsgvdkdddaagw,Scottsdale,MN,United States of America
Zspo963,3.0,O,vsfwocttx,,9.0,Zspbtthzgtzoklytvhbudcu,KAROKHCCKFQJGKRJY,,XANIHNCHXWWUZIFDMSIBCMCBBHIIYEQPCBKKWCYNDQGKEIKSYVJLIBTLXXGHCTMNS,Xrrspsbbbhrkivijytxornqesgwcubppfwkzdqvqltqyebdiifcjlmvdtwysug,Frederick,New Brunswick,United States of America
A7q8964,4.0,O,PKZSFQsX,,4.0,Auqjlltvs,Wdccfi,,MLEGSDJMZLBUVTFDITJTHPOBFEPKPDXYKUXMABIEGBNZNSVSPQOWKDWIVCALWGDAETVFTBTW,,Billings,MD,United States of America
BZY896r,3.0,O,Cnvdwcpcpbk,,6.0,BZYMDHQFILYNIORUJVAWNCT,Cqrzyq,F,Svuwnynolxjvdckhenggxrlpmkqrujxumqcqvm,xvaiqhuownthrcjkfefzosjqfbppfirjakeehiuefzo,Oshawa,MN,United States of America
uwd8966,3.0,O,wlzi3,,0.0,uwxcyabhxvgkrybcioibkxvyqwxsdx,laxzxbgyrufx,F,Okacfomllfabtaisjbvvsahlhyzirgomawinqfvfkgsmmbrstxebfpueuneghczdgeudswtaq,Tafngdmiegidtkwvbxsd,Norfolk,TN,United States of America
qlw8966,1.0,O,gxcam,T,3.0,qlwpjmexliz,YXVUDCFJWPYRE,,Eoxdidkitbip,Zhhsiprzuenjrmczajsnqawddfltuqmoadqxqjqwvtdgpfadxgttnbgcn,Cincinnati,OK,Canada
Obx896o,5.0,O,qoxxdrqi,,5.0,Obxexjhhbcrrmrjqmrjx,Smbxmnpgbx,m,kwlcjacotajtphgeicdwwwuifuvrikotntgoorkddwdinshscfiqwchtlzkujhm,Jpspppedqxewnjhujeirwjroltdkpg,Irvine,NV,Canada
wes8069,7.0,O,mymxzhoe,V,6.0,wescid,Izdebuuskv,,nzhxyrrgkiccrnpakcbfxjltrfsdurav,Jtdgclunvketldqrshdrz,Elizabeth,Newfoundland,United States of America
Kzu8979,2.0,U,Pelau3lk,,4.0,Kzunnjakuqgt,ckmteergrueonracehkdmafir,,Tvbvkjfzndkczqnancblnbejkadpozjtxualknzijeemmtneptvcnuhqcesnjbjcehqeqx,mrcbiisrfiweebitejrxbvotvgfnvegldjvqcecteo,Whitehorse,Newfoundland,United States of America
Zdk8071,2.0,,ecfidewsg,E,5.0,Zdkzbjhldjjnriwugcxutxfq,vpyfdfxngadrwacwaywto,M,qmvxewcnkddefznrnmzwqqdjoehtykgqvxkxtrdkcce,Ilrxyywylbohqsbbklgwxjmojlfbhryfpruwimvlvohjzsffaolagbocczhepwdsuds,Little Rock,CA,United States of America
Spk8872,,R,Kdtabjctxk6d,J,1.0,Spkkjiaqgmqitkfi,Tsqedbxjsieoiskrjdizqkwvkgq,f,KJTIQHAOJFSYQPLOPCCOGECUMPRGODSSCRSEEXRVRUGBWJFDTSKWEKCHJYKGXPMOTPFCBWQDQHL,HRCWQMRSWFXMYAAVWXGRKERBVSD,Fairbanks,AK,United States of America
jrh9973,2.0,R,Epacbrgfirlb,J,4.0,jrhorvtcmekuenwdie,FMJFOFMXSPNQII,,JHMSYOLHEXLJVHLIOTSSDMOCLRTMJ,BKEVZAZSADEPKICBOZUISHDNZXVSRBOCIPDPGRIANRWYUUEJOAEABFOOFM,Honolulu,MS,United States of America
ai88974,6.0,U,Ufwfnpcq,b,2.0,aiubhyqqabqawiigjqebnib,WXFINFOSBOOCGWDH,,Bzluwxixtxrgzbcxfcvxejpdceatdovunlewiejvwzfugpuxkicvkgfkgwpwkwwewrwftwq,Amjethjavlggws,Coral Springs,MA,United States of America
WFs8975,8.0,O,Slwhs,G,7.0,WFCPCHWCW,ISKBBKKTLFRHFV,M,Yikdqcrkxmorbwtplooazgffxsshizpcfbtbxtdgslljefamp,Oiwtlgxvqkfebvaexoonoyjfrkfnptjjtacpsyymcvztqkzfr,Henderson,SD,United States of America
jki8986,3.0,O,Hvimidxy0,W,4.0,jkialbblr,Ulmthdvxl,m,DOMLFYHAHTWUVLXOXKJFOAVOCPLUKVCTPBITDVINYILWCAQQDKOZBJPVAIYQIGQEFQLHUGCDYXVEK,Iftgibnefprvijurawsdggosijevuqwboknoqviejpwlxdjmbg,Chula Vista,MD,United States of America
RZL8967,3.0,U,pvgrye,P,0.0,RZLMFZHFUEEUL,Hzbsextqwioyk,,wfzjzzgkatdhodcfjwpafdwczcflejdhzbwxbmotscngbypplreacwkqvaqlvjcepsewwfbevwavmcx,nhzmqypwwrgnpioyhzebutbamomptrnqlekrkkorhufvtxrdjuhihrdpa,Chandler,MD,Canada
fwu8978,0.0,O,Midbda,,2.0,fwkjhxptxfplyq,JEODSHKF,M,BNUFUZSXBOWOUZDMXMUMA,iqqgmigofuzhfsupor,Gary,CA,United States of America
Kub8979,7.0,O,F3xolsqnef,R,,Kjbxqrofdtiu,YUVQZDNQSAJ,,Jprenypkm,Lttdzfstmiulxjfzwcfxdgnyxxazngceclxjcnrxxgwbjcikskajpjliqlmtkegaqkkigcl,Philadelphia,TN,Canada
Ngp89o0,4.0,O,SRNMCCLRXgkS,H,4.0,Ngpttfmlocvxbfyd,hcqdfuocmtafmzcuoxah,,Snvxnvrmluxlsmjbraelqxiitmzzdxklipiwqhedfcmlnvwwkijiaieilddbiopswziexoeyfxi,Uecfqaodiqondihimsrhlprevzrfefdfjnyfhhrcynmyqwmlmdwdjhiboepktkkevyjavmgzqptbfd,Hamilton,LA,United States of America
Sel8i81,3.0,U,Jjbslvsthb,t,4.0,Selbhgdl,WQWUJBENBVL,M,lvgrvxzdibbxevvgzzwubdtkwtvk,MCJZIUOFJKSUCGMZJCMLKPPWTGVMZOPSEWAFWFHNDIVSHNZMQMUPFBACBUUGPLUOSGYAPGXVC,Springfield,VA,United States of America
9nn8982,2.0,R,MBWSJQgTrSX,j,3.0,pnnzmdziuwopotnatuc,Drausbfptoxh,M,NSUBUDZ,,Louisville,NJ,United States of America
dcc89u3,5.0,O,lmhcwul,,1.0,dccitwk,Unvvlvreqsytoruvpfyfju,m,QUPAQIDBHMZQXLZXKJJUFVBJXYS,Dbnvgwrifbbbbvglljwpvzmewaitjy,Cedar Rapids,CT,United States of America
NPR898e,1.0,O,icf0zq,v,3.0,NPRBKGQQGXOSBHAGM,GBFETDGI,,alnyoxcluhrkkhyotcmlgqmvwghlhnignyrelfqjifkxr,Vlavzbwfkdjzdntoadpmpddnqugfekeslimxirpuxyxweaeksgropybzoia,Oklahoma City,MD,United States of America
Mbu8o85,4.0,O,kAFBPLEDX,,3.0,Mbugilamkxwwsee,QHHCEJCMWYOPGQ,,TGYWTFKJVIBBPCMSAIGRSBUIZRK,AXLPBFKVJZWWIHJSVGJLIXRRPB,Alexandria,CA,United States of America
axk89i6,1.0,O,5xjfpim,,3.0,axkgjplig,AZOVVGLAKXCCZFVAY,f,Ytdxdsioegkzirdulrbgicapcnowqiq,Wvqcclotufggcpadrepjfwrleirrnfzfdsvpmxqmogflonuifxedyqzfgyzuopumh,Santa Ana,Quebec,United States of America
yaz8987,,R,Erkvjudciv,,7.0,yqzvkojaliddoxgqqlocslxm,Wuskslpgxusswmseqkjsfvnccj,m,,Ojjoofivrohdskxacinnuddqzpmakxauwoboaygnhgjjdcdpzxkbdulacrbhmtinkmkshhlllxxorad,Tempe,VA,Canada
esf8988,3.0,O,YKIZVPoNK3YH,r,2.0,ezfngtcvcisslymyjhzlwtm,Igmorkqkhcsybcdaov,f,Jfxtktrvkgaiqnwllnusfecinldkzaxqnijg,skufnusqtxgcsjvflwplxqjycg,Columbia,LA,United States of America
Nkr8999,2.0,O,BxSKQHVuCDCB,d,4.0,Nkrlvqfc,WEJXTWLWLYJHLI,m,wdnvlbupajskpkduximzaqgqhtzmmosscxkegxmpsajtwegznf,Awaeoqfgbygmgrklskvzwrqkfyonutmwcvcmfvklzjwmlsxcmjiomorxcmurd,Glendale,AZ,United States of America
ouf8990,5.0,R,Worzzofghi,,3.0,ojfhkylnzpffvgjev,Rkqwsvmpitqk,m,Bvxhnjjtdrc,tfbowmimixanbxmcbkurppnlkecdxowfhaldmhajnvdtgztoadfimfyjawplj,Escondido,Prince Edward Island,United States of America
Nqqu991,8.0,R,Fjjmzbiv,G,1.0,Nqqdbye,Seukyamzumdgsv,,Utrslebhhfarwlchvjidakogxptosqeboajeqtqflj,PGHMGAYTXHHUATTDFHMBRVNCGYGGJIMXLFEZLDSTGXFAJDPRJNEQEO,Providence,AZ,Canada
Ajt8992,4.0,O,ORXxKUHoAOKN,q,2.0,Autktcvevewvnzz,FGILILR,f,cuqftlbwxakqswdlnvnojhngnevapocgkbuhyjssdscxdhvuvvfjaq,Wmgosqthdpsrxicdejsolsxetsypmbkpeizgdxbevkjqrljy,Norfolk,FL,United States of America
Lkv8p93,6.0,O,,y,0.0,Lkvdfedtvymilarrwjkoautt,Cbsfpac,M,Obzhzcqfbxcjblixhvpriw,qemtacbrpsmcdxthzotxc,Riverside,NH,United States of America
Iix8094,2.0,O,iayhpljcln,,4.0,Iixnsouyyzipztmpcnheouy,CFVDTIBBFLRQI,M,OUXFWVLBXIUEKIJVCV,AUYODZFFRURLFZFHKPFMCVISBTLITNAJGLAXIF,Costa Mesa,Ontario,United States of America
JNL89o5,3.0,R,Taunaqq,H,0.0,JNLZBFNUPBALMJD,Uytsqx,F,Hipnh,Gwjmvhufwdrfeu,Henderson,TN,Canada
INJ8i96,10.0,O,LCskXDINHSP,,2.0,INJHHZANZKDP,Knpmevndkdnlehzucqaxhkjt,,Dseoeahdfvnilzuaurvwbqa,norevxkfktrujopchowkcxbvkaggpkjzmfjnkxogae,Missoula,PA,
ylq8997,6.0,,,,4.0,Jlqbynolwlmicpfdziuymffctq,Ajaspc,f,NSOPUXQCCFLBSEHBLBDEIAHKTFXHLOIJNDRVXIPZIWSTJEKEDYANBTMXXRTRLBPAVIJW,Luhwjomehxruzenzakkuxzalvmcokylsmyvrdvlidvvedgdgmblkciubmgg,Boston,Newfoundland,Canada
ppd8p98,7.0,,,A,7.0,ppdzptdihwqiv,Oltvutbj,f,Ukbnstppwnsnndgzxnszuneetkfdbpfcnyqiemrcobfgkuvpedrriwvxz,FWPASCKDYPLBCDBZQYDVPSJVJFWN,Fontana,RI,United States of America
BNh8999,5.0,O,daknqfem,,1.0,BNUEEDEECNLVLSJRSWR,Zhwzebh,,Hkovqizzdmpzfriyayhahktjxqkdddqlxsxzghgfjfvhqgegcdggxfxnhrlppaynmsiqg,mfyasteivpmtjuoqpofnmadojfxdhtm,Berkeley,MN,Canada
Kxx9900,1.0,O,kbwiupv,,0.0,Kxxteqasp,QZCXFEWDGDHNFQGTAUEIRUQ,,Tkidtiiwujgurshobesvhubbwlugmonuvnviypmr,Cbawbtkxbsjmbxswawlpqvcrdusmbskiakbtkjhzpjanvewgtsjvekmslopdth,Anchorage,ID,United States of America
fek9001,6.0,,pgpiejw,T,1.0,Cekbmgcmwfwleyaqvd,Sfgseyfmgldlonhgdgs,,SJMHNAXXBBVNSQMCYBCBVKQFVMPVCFJXGWDAAXZCZWQKLYBYSMK,vpyngfbxohdmadufkkyiwwcdifbjmaqrlfovcqawqxxjbsfurhigkymzvbemdbenwcvj,Torrance,IL,Canada
fsz9002,9.0,O,zhpmxlflk,,5.0,Rszdjuxcsssabkioqmadcnvqd,giczerfiybfdra,,RVUTTRILDPNDHNWRAIHQQNFSE,ZCQSGIGPVAGUHYCHVRPUMYPMQBLAUGBQOTPAJUMYIZDFQEWNFPPGKWSES,Tucson,Ontario,Canada
ELW9903,8.0,U,dbbmzdhswxd,,5.0,ELWKRPLQXGH,Bkjqpkfqvxckmdsmijfypy,,Legnbpmjggosz,Wgizr,Alexandria,TX,United States of America
Kqs900t,4.0,R,FNPsDIWPMj,,1.0,Kqsgwtcahvsmotonhulxrn,Abxqmyypbirvt,F,Ldtuuhnfhxnumdpjadjqklhkojqiyrxmnybybyelrpaimi,GOCVMQYPBAGRIZNDEENDXOSSUCRNCNOXQFAMIMLSHJGRWRPXCZTBAEGJ,Columbus,VT,United States of America
5vh9005,7.0,R,Hanpi,w,1.0,Rvhatertwhfvhoslh,Tnadzzeijhhqeoxakb,,MDEBPUCUMUBMGZGQVMYE,Onxmohfmsnrxorxzwk,San Jose,British Columbia,United States of America
Kox8006,6.0,O,iydnlamsrvld,d,4.0,Koxgjwfyyxcfk,Bmhlasswx,,jzzakudhxudvoqhqiubcqhkwnvxckooz,Abhplxavnjaiuducgnmbwsnurzqnnjutlvkiaxeltzbbmxjokzznhxuvwodprjna,Plano,MI,United States of America
QVQo007,7.0,,CBFMRRST5,,5.0,QVQBTNTGKNXQLHTAQPYJCXEHRGTC,qpfiv,,Uowwocrysvffj,Tocxuzdolocdtjktcsejygaxghahgptdxbsavqlddnklqevjmebdexeplfoqriuapwnqezwxcm,Biloxi,CO,United States of America
WWF9098,3.0,O,ugvejgdfxplt,P,4.0,WWFMUBDTYGGNCFKVSSPJFLCOH,odiegtelxdi,,LTRFQREOKHZHTL,KYLYXHDXEIAXMGNGOIIRKTUIBNVVEVBVWUPWIWSYMBCNMGNK,Scottsdale,SD,Canada
Lxoo009,8.0,O,zgujszscin,u,5.0,Lxoctwwtxgwozjp,wrmqluaddfxv,,Ltcqjwdzrnvnfesfodumdztnzhilrsocngavdtqqwyc,,Houston,IA,United States of America
Yxo9010,8.0,,Ewdhv,,3.0,Yzols,EPBKWNFEJC,M,Xfpvotqhlwmkqcgxufrpsclvdfpntpr,Ycxqcefpaaufwovqjepcgtydzgzkuamxccvpgxnaxssmdmnqntlgacgxjzumsulgdtissfccat,Lincoln,MI,United States of America
XBY9021,1.0,O,Zfvlbvb,C,1.0,XBYVCPVJPGHOZTUJKEGQ,Ienou,F,Ukwjholbxrfwzuwavptpxcmydwxnpqpudurnkboyspcj,Znjrzkofjnhmbpynladgmpgbnlexntpnwymjjcjrgcbuk,Ann Arbor,FL,United States of America
hzl9012,5.0,O,Oircl,,2.0,Yzlihimmvfsyqvg,opluejgrykkumrmcum,,JQYGLXQTM,Magakaquvkpelwwxvndvoknjybadvjfwrnilkuiuivyjcnjnhrrncerc,Rochester,Saskatchewan,United States of America
Khy9013,6.0,R,Ghk1zalhcfx,L,3.0,Kjyoeujx,Mwtocxmxrmxzpkkllo,,IURDYTHXJZOVEOKTNSJBGLXGWPXNOTSETFTROKRDWMGSYGTIXLCAVZXTNIPBNMPIUPC,iqtaooehtlsofgqrvzhvubxfhbzsmijeaygnmslhotjqpllllebqavublxmzltmajqsvjutwgb,Palmdale,AR,United States of America
Ckki014,4.0,O,ius4koe0ecjo,K,3.0,Ckkwxrkbqtphi,Vhwvpzzkbbsqbgpv,M,GBSNEVCPJTAAVZHXJPGHUHWFRQDNI,uupepohdnlnlukjvvivuvwvyuxbigombaizyaxwnaruuzqjuvdznpe,San Diego,Alberta,United States of America
TKE901y,4.0,O,kpuacdhlyoy,Y,2.0,TKEYBRP,djptcjhhs,,QOWVJYCXCOZNDZNSRSCFJDGRGK,Fghcgrvecetufdganpximyatysaoawrurquwkoqquyamvqhrkyzrbldlujlms,Oshawa,Manitoba,United States of America
Aog9016,5.0,O,Yvmmojz,A,0.0,Aorxiyyhvshqmakgwcha,FAHPQYZ,M,Wrtebeqoebsvhhplalwjfbeurajqhrbeglvjmqskgjbbmorfkphfnznljmuftqvgxribkzdkcxlyoj,Jiuqivxvabtdjwwxmqshkljxsdnnvptawzxlltb,Rapid City,NH,United States of America
ZDR9016,3.0,O,Nxqni,,,ZDRPB,Qoerjyrasmmxebanjllaxgelssz,F,Jwhojkqiezlpxdbvzxbqpexhbmcexxrcduogqjixlwfxarlhlvesyxcwdvcpioolqwigwrltneo,kvngzauzuqkkpubxpcjopilohdorgbfrrzmwa,Salem,VT,United States of America
zm79018,6.0,R,nwam7pkmzet,,4.0,zmypmjkqjmewcuihyoyqjxpjwnga,Jxrwiwxiw,,pzjkdbaponapxscpcukxgwvbpyucimztwtuehpfwevs,,Berkeley,MO,
grg9019,6.0,O,GMbWGU,,0.0,Nrgleofrcmpwwwlbuevgienkngt,FDRIPELWAUPZPXFNNOJ,,Nbfdqqjbepqikqlnzjgrngcfwwcdaitqlsrslg,Eslqngjqrsigfgmswgausosvlgrucw,Dayton,ME,United States of America
Lw99020,4.0,O,Zaukqepgeay,,4.0,Lwicsaxabnpfdivokehqxhcaxfu,AEGEYN,M,ITBCKHKVDOBQIOZHFBVOVVTTWQBSBJTYMQJGCXHIMGKFMYHZHBNRIIMUGBDEQITMZBUPYBOUSWD,Gunjlxwolwxupbfqonyxzpskpjufopnestjwp,Kitchener,DC,
Fse0021,5.0,R,Dddaefanr,,3.0,Fselvpzoqclmcorbziis,ikzbskwlfmcjiwbdl,M,Ycynryupzqtbmghvaixewjgrnmjqjnlgqb,QBKMKDQPLOAHAYVXMXAAEUXSAFCQODQRXJVOLRKBEYYPFRGM,Lancaster,NM,
