AgencyID,AddressLine1,PostalCode,Income,FirstName,Phone,CreditRating,Employer,MaritalStatus,Age,NumberChildren,LastName,MiddleInitial,Gender,AddressLine2,City
Ymu7605,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,Ajlcdadx,,jvhwyzbcwdrrqmlbvpjwbohhemm,1-347-704-7823,692.0,Frontier Oil,S,76.0,4.0,Ymuvinagbzdhiwglzfacood,e,,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,Charlotte
Pxj7606,mnkidgiyajigobghpnkdvauwiubpjb,Daivf,464086.0,nhhjbqktsr,1-228-976-2888,673.0,Automatic Data Processing,W,60.0,3.0,Pxjmfwpwm,R,,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,Oakland
Rsd7607,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,xrquzcptycg,207651.0,Lmhtjwddyqbzlxgv,,331.0,,U,73.0,,Rsdlvo,M,,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,Fort Wayne
Qqh7608,Fmrydeogisvvtrpsfonolelpnqcbkrr,shigmwk,260418.0,BXFLGQTJSJDQAUCXXJXWHTQU,1-760-429-1328,744.0,Comerica,U,37.0,,Qqhwdyopkfs,,,BPPKDY,Chula Vista
udq7609,Xhggtfwyslxvgeiuzjfxewcsweefq,enehob,,Tlaihggmhfiuezhjgps,1-253-879-8833,446.0,Baldor Electric,M,50.0,1.0,udqexswxytatsvxw,Q,,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,Peoria
Ghl7610,,RNLAKRXSPA,316963.0,DSRXJZKFJTIVXLBAX,1-401-256-3483,,Commercial Metals,M,0.0,4.0,Ghlflxgkavpsqvkpun,M,,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,Lexington
mtk7611,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,Hlezt,84046.0,Annsrbdzywmpqvigpn,1-175-910-8245,,,W,,,mtkfmxripistepftjaxfosviokgqsf,,f,Xuqmcmxaigbk,Salem
QIY7612,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,Iyqmkpcjx,368990.0,Mrawpcvb,1-565-191-3419,723.0,Molina Healthcare,M,,3.0,QIYQRALNIIONMKDZB,,,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,San Jose
Ohz7613,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,klgnkcaedht,124382.0,yociu,1-921-688-5401,348.0,Plains All American Pipeline,S,81.0,0.0,Ohzpaqjtc,,,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,Kansas City
djg7614,Gvdteormavfflajkedaclod,Jsombikj,9263.0,DQNVNWPYSMLDGXJVBUHUKDLRSLN,1-925-155-0170,666.0,Agilent Technologies,M,52.0,0.0,djgtucxplpftr,,,EECYCMJAJGNQBRSKW,Windsor
Iad7615,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,Xtckbvng,334181.0,wfnjfn,1-185-691-2951,,AutoZone,M,68.0,4.0,Iaduje,,,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,Chicago
EMG7616,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,YPUWSVRD,314001.0,WWWEN,1-067-518-3854,844.0,,M,,1.0,EMGQKGEOTCGAFGDZVTRUAVGZYPM,H,,hgandkyzsnb,Evansville
Hjn7617,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,Ifxvsnt,168309.0,Krjcfgq,1-188-554-1671,766.0,Universal Health Services,M,36.0,4.0,Hjnljezrxojeaoustvawackahexa,,,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,Honolulu
CYP7618,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,EAOJPQVWBNZ,322765.0,Fxmpengjsaf,1-168-215-2223,521.0,Time Warner,M,31.0,4.0,CYPTBBGPWKKKFNOUHJ,D,M,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,Cleveland
KPN7619,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,fhirgl,311253.0,Eobtk,1-228-022-3056,306.0,Sealed Air,W,55.0,5.0,KPNRNVLRFUTOWOERTCSIRQZ,h,,QTWXYHMLBYQ,Livonia
Vbi7620,Blsmawjjdmdamrhqyqgzmbkfa,Lahfziy,140296.0,Abahrdfcbtscoblhaovnjkbx,1-926-766-1124,411.0,Sprint Nextel,W,66.0,5.0,Vbimifwtrtvb,x,,SDEAIMDWRSKXTFCPHWF,Little Rock
ehb7621,Stofpzwyhkpmuq,tofdjef,439984.0,bhephgijqbu,1-538-797-1948,,,M,22.0,5.0,ehbcbdctlcspuvwbqveohanmkolbw,,F,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,Halifax
TMQ7622,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,rckzx,454011.0,KECNVVPGTOXHIGOUAWLHU,1-627-234-0841,702.0,Quiksilver,U,51.0,0.0,TMQACIIUMYYZHYX,C,F,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,Peoria
Lsb7623,,MMLJKBGXD,191541.0,xppmtvztaifqynlbmofxonnus,1-876-492-0782,842.0,Valspar,S,26.0,5.0,Lsbutxufufshmkqnscnhx,y,a,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,San Jose
Dpz7624,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,banusio,,kzntoukktuqqfuyeo,1-436-946-7319,528.0,Timken,U,100.0,1.0,Dpzpfctp,u,M,Lhwkvadxwcjobcggyuighvqlcm,Charlotte
Zuj7625,cnckvldjedzgdqhy,Safkd,,TDRLAQZARCGRAMDDMCWP,1-281-780-2897,300.0,,W,13.0,3.0,Zujmcfzznpfohsdp,,,,Hilo
Jqk7626,,DHTLWJDXLRW,269215.0,shbaeyxyrjfietruntrdeyqkc,1-421-286-4139,752.0,Occidental Petroleum,S,11.0,1.0,Jqkozdva,,,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,Yonkers
ijb7627,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,RORIUHK,193126.0,Zururxrihusergiba,1-908-354-2709,303.0,,M,62.0,4.0,ijbcvbgglqupyentiqncsnswyygl,,m,Alukohji,Modesto
NMO7628,qehomraquwxrkb,bxgwhohh,462618.0,QZLCPVRKZMTENMREVZT,1-466-560-2530,418.0,Massey Energy,M,13.0,5.0,NMOXMHMVUDGY,U,F,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,Louisville
Tef7629,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,SRARKMXOD,212026.0,dvbflygvxrizbclmqwoajkvnzoufc,1-578-686-8082,667.0,Weyerhaeuser,W,23.0,3.0,Tefewe,,f,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,Eugene
Sdj7630,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,hwugfvlttol,371024.0,mtnubdnrdoivcuqmapqhtvzkixw,1-166-077-1436,441.0,National Fuel Gas,D,51.0,4.0,Sdjhq,Z,,Kxxipkohacffav,Buffalo
Pbr7631,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,zgsllav,235810.0,Nzljqsbgutsixlosfedpmlzl,1-535-320-1881,471.0,Pep Boys,U,2.0,2.0,Pbrfgfdwedgrmifitr,,m,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,Santa Fe
Ice7632,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,Mszwfhpj,347270.0,Ealrdsynhtadihmsl,1-633-495-6478,701.0,Neiman Marcus,W,,,Icejebxweavlnddpjz,,m,onxyyslcmbyxpfjuykowqpwqi,Springfield
ZWG7633,TAIWTM,Yqfxb,399212.0,xfjdwfentojva,1-398-680-0278,323.0,BlackRock,D,82.0,2.0,ZWGIV,,,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,Anchorage
Evw7634,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,ypmuep,439561.0,Zvowaelneuhpxzphpvtgvfz,1-185-976-7770,846.0,McGraw-Hill,M,94.0,5.0,Evwthrqmqfpsbpdqojtqzpjmpoea,,m,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,Winnipeg
Lhl7635,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,Xthtecuu,29980.0,fmdcjzjekrwrirumyvfuqnnkxzr,1-490-238-8219,850.0,Family Dollar Stores,M,16.0,4.0,Lhlatzfku,c,m,Krdmgygwnziumjdtybwyw,Waco
LYB7636,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,Xjzpdio,28693.0,Ohetzpmilrphnhnasiisaypdl,1-891-741-2112,,Teleflex,M,43.0,5.0,LYBUGCXZYJSERVQKQJKNIIW,N,,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,Stockton
Ijb7637,Phqspowfoiqmszxy,Rgthehdvvlh,106794.0,VAUWGMVOILXNGKB,1-849-918-0984,564.0,,M,76.0,2.0,Ijbmwiomutrflaupolplmfjsqh,x,M,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,Boston
Zhf7638,XDPEFDQIMFNMCO,ysexit,340598.0,Tnwgmuvaaqmxskkyqnvrmnmul,1-426-168-3142,558.0,Imation,S,0.0,5.0,Zhftulgpedd,,f,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,Memphis
PYU7639,FSSAAXLAMAPBOMTNUFG,Wscgcsbwlzj,490597.0,mtovrkjvtfkennjujgpegknnck,1-757-910-8931,417.0,PPL,U,33.0,,PYUHQOCHAUAWGKHHLXQNUWZTEBN,r,m,Bfntmkesgyjkjrgttbtdncoumqhmnxy,Sydney
Iku7640,AKWOIATLDDKU,AUQJTIMK,499685.0,Lwxdv,1-468-325-0119,487.0,Smithfield Foods,U,62.0,2.0,Ikufiibsvk,F,,,Shreveport
HBZ7641,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,Weqnwrwrbcgx,62285.0,Ftvuzjdzocqmcoxvrbqcna,1-383-310-7894,639.0,Macy's,M,8.0,0.0,HBZACUNNIOTFKFSTCILLC,,m,Bnbfbxvqxtngv,Modesto
Pco7642,VANVGDDSYEK,facqrtjqjmd,320885.0,Hnbgeuii,1-353-727-2029,625.0,Torchmark,U,4.0,5.0,Pcofbhaqeemibnkjtsoxmdibmpquo,,M,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,Hull
Ybv7643,TVTDULLNHUZPDNEEKSXEGPXDNE,OCNCREZ,184669.0,Fykbowmpxpbb,1-028-849-5461,,Herman Miller,D,39.0,3.0,Ybvjle,,,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,Yonkers
Rim7644,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,JXOGSVJ,126989.0,Ruagwhiorgizpmbphjerywjrr,1-480-785-4021,,Kindred Healthcare,S,90.0,0.0,Rimdakhncfjlrbor,F,,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,Atlanta
gnf7645,HWAWSSEUGGKEXQDESYXFHWZ,Iqtso,48144.0,teldp,1-443-132-4138,460.0,Arch Coal,M,7.0,4.0,gnfkwjxmvkbeh,,,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,Hayward
Wxp7646,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,Uxgvbwop,377787.0,Tmhxnpfgyifx,1-143-020-1234,793.0,Whirlpool,,95.0,4.0,Wxphiul,C,F,Mbxglsrssswfglfkjrjmedkyvtchipxrc,Savannah
Dxh7647,,Ovsiu,323782.0,Fpchjcvsrkakkqqsojokdrg,1-475-304-3486,821.0,Arrow Electronics,U,59.0,5.0,Dxhuevhfuceqmpoolmuhflp,N,m,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,Fullerton
Aqo7648,NASLRGJGXPDOGNJSHNLNGBCXJVO,Frqdqbs,31880.0,Heiehcgec,1-677-882-6792,,Rock-Tenn,S,13.0,2.0,Aqopbqsxqxjj,,,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,Overland Park
fen7649,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,waiitdv,390190.0,sgapkfrztiyyayezulvi,1-151-067-7411,643.0,R.H. Donnelley,D,58.0,3.0,fenowyirqcdcwwo,s,,Eymghd,Alexandria
CMQ7650,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,Vlmzifrfolfs,413821.0,Nohjtayoycptngwoitqzhmuf,1-645-553-4591,817.0,Pall,U,67.0,1.0,CMQIHWYKNOLSX,,,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,Fort Collins
Yhb7651,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,DKXNSUJQRKGM,301451.0,QIGFYQTIPFYCR,1-670-793-5351,702.0,Burlington Coat Factory,,68.0,2.0,Yhbbdqabnbldfqhnofnxdrzrj,,f,Vqdxskijczxliokh,Santa Fe
mbw7652,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,Vzvadviukgid,5888.0,evwjgjrsttnkbmhmmrswodkvwdqo,1-049-843-6473,409.0,Forest Laboratories,D,17.0,0.0,mbwpxwoq,L,,Fclwsu,Simi Valley
xas7653,Gicehrtxtlvwiewgl,Jjtgz,254404.0,SMOQFUQUOWABMRDKJPFC,1-739-185-6579,617.0,Moody's,,44.0,2.0,xasiqx,Y,,HEAVOVI,Mesa
MKM7654,cveuptzbcwxicceqqmqsqgfvhykw,TMWLE,290984.0,Jzwgkirmjeznhbniytvkxnhhar,1-215-295-5893,,Fidelity National Financial,M,16.0,0.0,MKMKDBNJNERUJSQYY,,M,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,Simi Valley
Jgi7655,Kqosfw,Lfmjqz,441847.0,IMPCDEPQTVPBRBNJNLWAPSYUW,,756.0,Amphenol,M,27.0,5.0,Jgiimqxenotyp,,F,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,Charlotte
Mwv7656,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,bserucmdlez,373240.0,Ewwyolurheysjpusipgrmydspux,1-515-341-8405,484.0,Int. Business Machines,D,59.0,4.0,Mwvgdm,,,Qyixsrnjoebdnlfllhogyogxucqdulld,St. Petersburg
YOY7657,Gqvfapurdsetypjkkcceahfodyn,Nobgu,461444.0,Indhpnqswpoplupdlejxhjm,1-249-978-7278,589.0,Int. Flavors & Fragrances,S,8.0,4.0,YOYQEKTGQPVGKZZXM,,,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,Washington
Gja7658,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,Mynrhpyte,255072.0,Dahur,1-471-716-6210,380.0,Gilead Sciences,S,98.0,4.0,Gjaqmimggdmubhczafzufuklxgxos,,m,Ukwllcghntgqugnsgvuipavrllepqrfbbf,Tallahassee
rcx7659,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,aqobdfbeu,255019.0,JLZXMAOFICNNT,,541.0,United Rentals,S,35.0,1.0,rcxczhucwf,E,f,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,Mesa
IPA7660,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,jecwnfavowiu,330718.0,Rvrfuknkgeyb,1-982-617-1421,474.0,Convergys,M,57.0,,IPAZTGHTPTW,V,M,BPENSONZGIJMQPDRWDCT,Portland
rbj7661,WSKYHRCGGHSPINYLUNNDCJPV,Nmemytq,245130.0,Ruihhbkdjniajgrvwos,1-068-568-6056,685.0,Mueller Water Products,,69.0,1.0,rbjgdyplkrcutrs,b,,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,Las Vegas
ebw7662,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,Vqvleqweftl,19691.0,Gkirgeljoajnkshohjinbooco,,363.0,Shaw Group,M,33.0,3.0,ebwticokpfdypejppslctr,U,,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,Sudbury
SQY7663,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,ABCSQOCHEHK,13490.0,cgqpaxicnbhaaufmao,1-772-155-4468,605.0,Energy Future Holdings,M,33.0,1.0,SQYYLFSC,,,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,Sunnyvale
nqw7664,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,NOQIRAGYH,90333.0,beidygiakhaztngnhqsrjhxs,1-551-833-6226,394.0,PHH,W,1.0,4.0,nqwvfudiscyqixxng,i,f,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,Birmingham
Fyz7665,uezrarapf,Yqqldbrjvcqq,210200.0,XXILDDNLYSINLOGZNXHQKGLMEAR,1-894-068-7775,812.0,Simon Property Group,U,19.0,2.0,Fyzxvqjbmfgyeyswcxbogeytfuqur,,m,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,Orlando
Hds7666,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,BSICQKYPBDT,195318.0,MLHCHSATXNEQIRSMEHAM,,688.0,World Fuel Services,M,63.0,3.0,Hdsxrjpdyr,J,f,Jtiwqtllu,Albuquerque
ksz7667,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,enurwe,486627.0,Qqgzzbefkm,1-942-682-4165,808.0,Andersons,M,27.0,5.0,kszsqhunjdmjqhozzck,s,F,,Nashville
Wzm7668,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,Qslfupidrch,142918.0,qdjedjylsojhngornkkgmozdbb,,492.0,L-3 Communications,,12.0,4.0,Wzmdnrkeh,,,Vwhjqdpbsxgifvj,Akron
Xna7669,xznxzmzinjddcepuvomccimcwdxo,VEKXFJRNX,243364.0,Vszkppbmlhgmjgeiss,1-316-836-0322,734.0,CACI International,D,26.0,3.0,Xnafmengguewmwckz,N,,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,Lubbock
ugr7670,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,Dbkoxqpx,208343.0,Yizitnh,1-746-466-6593,579.0,M&T Bank Corp.,M,2.0,5.0,ugrohhoiopurrh,,,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,St. Paul
Qao7671,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,HPYTPNH,26787.0,Jkrhfalisxualvrritesxm,1-306-508-0916,410.0,Family Dollar Stores,M,34.0,4.0,Qaondcvjqnzbdtnhd,a,f,Oivxztihdxtiymll,Columbus
MXH7672,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,rxcbiltuvzyh,190609.0,Hfhsubkrpir,1-049-405-9872,743.0,Medco Health Solutions,D,86.0,4.0,MXHLAVXOZQHBUBMXESG,G,,GRBTZCPWVAXIEDLFBP,Abilene
KQU7673,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,jfrawlwjssge,,Htbblpuiuynkio,1-539-901-1797,431.0,Crosstex Energy,M,47.0,,KQUJOIXHOLTVWZCHD,J,,yrwbeeazafrlhgevuujdmoayhrrtit,Biloxi
bxn7674,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,PGIUBMUAR,,odfxd,1-976-507-8347,805.0,Reynolds American,M,73.0,0.0,bxnxlbwaecusydvfagorkjv,,,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,Cincinnati
Opu7675,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,rgqwzxsvza,453308.0,Znewofyktnzry,1-902-376-9596,688.0,PolyOne,U,83.0,0.0,Opuqjoidjwgejjmkquot,,M,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,Tulsa
Ceo7676,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,qnxfnq,251108.0,obgrwipkwotv,1-532-161-3458,483.0,"Toys ""R"" Us",D,99.0,,Ceodsyerdrcenlfqt,,,Gctrmgbnlmfrattklbjkwupgkxtscugwoybzjiqavnuiogkphnmoncsdbgcympwkqtukzmqxhyjtp,Oakland
DZH7677,Gjftxakuhgilmoatmibqcnbbrmq,lfjtpka,128853.0,llbtndfaert,1-943-745-8094,844.0,Sonoco Products,U,49.0,0.0,DZHUBKPLE,,,Nsmcvnmewdvkoyxccrpbtnbmgcreuikqnhcdpnzksidrxizgqe,McAllen
Ocd7678,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,pyeiwbftpsck,486933.0,Vowvlsbsbfokxbljqxz,1-162-078-3859,436.0,Newfield Exploration,M,96.0,3.0,Ocdmelacghnqhlsdvvkvuycchojc,,F,Cdfhriutpkdafvnqaknxfagsycyedqxsyrtsazbklpawywxjscoudkhdxwwzojcskidtubekfgfh,Laredo
Uyj7679,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,Enncjsox,306545.0,qafdyn,1-881-265-1012,336.0,IAC/InterActiveCorp,D,12.0,2.0,Uyjwcvfmhzfpziunhflhoccjfwi,,,Legbseyxfoglxjxwhgjzrgtwehtybppbbturfyjtw,Fort Collins
mhz7680,Rqhzrjcuikufwfbplxmtpeqb,Lnprrdeegs,7682.0,aqococfdutcrxipsdiizyfbigy,1-781-682-4447,688.0,MGIC Investment,S,75.0,1.0,mhzepufgwnlohcheeezqcehvlnjb,P,,frxttcqtwmvcozbcgkzuhtqlxixybzxntwbuywlcvboycczpyxcp,Sudbury
Sft7681,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,PXRXKFTOX,280763.0,Radeyutyf,1-716-288-6722,581.0,American International Group,U,29.0,0.0,Sftndrabqgoigvgvnidx,,,hkoyjtywhpdhr,Simi Valley
gza7682,Jbvoghxtacvunglpdzjhatiusxn,Osanin,296945.0,ockmjwrdbkxoaemodyftxmjcl,1-407-712-3659,670.0,Health Net,,4.0,2.0,gzasmfmrelczwmljfayfgvhxynxr,,m,Mcukytevbntbtojyvvwfhtehrjkmqxqkainho,Berkeley
Rem7683,Pyoruxpsl,WWWMNN,176399.0,MPCHPTTYJUWERHWMHALH,1-747-143-2305,671.0,Mueller Industries,U,100.0,0.0,Remwagiyqu,,,Upjgbbciatadkkxsnnqbhrckqcwhvmrnixiwvfosomwpzipmndogviptcaejebeyto,Santa Rosa
cko7684,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,tsqtfhsh,97252.0,Duhgkwcceehrrqvnnirv,1-522-074-1862,352.0,American National Insurance,U,45.0,4.0,ckocrloglb,b,,Jfwccnzmfbvapnjdqjthwagblnpiorcwdgqdewyr,Mesquite
RLN7685,XRPHDPOQURZXVFLADMA,zwyuac,320588.0,Rpmqztmrghojzbyqnivxceyuiha,1-867-195-7669,317.0,Morgan Stanley,S,63.0,2.0,RLNJVXKTTORDIVXEEWAJSTVV,,f,rjxzamoqpqhaaaxieysyexzcjsydrkljzlwqrahuyziejjjlrowthbvdeiyznzoauevkfgcwwdf,Regina
Qjl7686,iqnzhrksgftjekxfljogmqkrbpkstk,Gzgsvt,18284.0,YTNSVR,1-272-128-3403,809.0,Halliburton,,35.0,2.0,Qjltuabiu,R,,Vcuqoxpqiagdsjlrlqdhdbwfvdyyehvbhxotjyaehcjzdxigaiwokkreeir,Worcester
YNL7687,Jbmoxkiflceta,Shirfkrfppb,,xgayrgnjhvearxja,1-174-194-8365,704.0,MGIC Investment,S,61.0,2.0,YNLFVXOHLQAQYMDQUUHAVNW,w,m,Lzqpctubshjhbonplyvbkpvwaiklmxnoxbvdthmysxujjhrsjhtpiqcgvewteibauxmteqkccfjetjcr,Iqaluit
qpi7688,Wgfjqmnbm,hwxcimvf,80228.0,AJSVULACHMZKBAEN,1-067-296-1708,411.0,United Services Automobile,S,43.0,,qpiikhkdd,E,,dbbiipgceoxrelirr,Little Rock
Xxi7689,,xqkaxa,39672.0,fubtbkexiuaacw,1-688-092-7664,431.0,Spartan Stores,U,98.0,3.0,Xxidvapbmiihnxwvrjtpa,C,F,lwkuslewwpqlmqtkxlfnaaloqcougorfnnscaqzzobrargrnzztbcocqahhkqqf,Santa Clarita
axi7690,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,cjeriaaeunmp,225036.0,Lygmiirioggkj,1-784-445-0301,362.0,Moog,M,84.0,3.0,axivutiixzrcuv,,m,Whwhamkhcfwxwwdzlfcnrqajwcfczohlpahjoykdulkwozthxvs,Chicago
Wqd7691,raecjdlfwcwnaaeqeomxmuemrg,Mhhqranm,224427.0,Xtslyxwajneuihyndtpz,1-773-485-4247,532.0,Century Aluminum,M,,3.0,Wqdkflcndhnjyuhgcfxg,,M,Ydjnahnxjekwwvlbedwtqekyuhomxxrwyjdcurodxdrpbqyicvnycoz,Irving
jur7692,Deamomjpzxjzhfugk,Ztrxdxr,123153.0,Fmeifzrxyvgil,1-528-873-2585,442.0,Hayes Lemmerz,U,18.0,4.0,jurwurbdctv,g,M,Aphldmruwmbvrajtjkcnjadcaadjovfmwhcu,Ontario
