AgencyID,MiddleInitial,CreditRating,State,LastName,Income,NumberCreditCards,City,AddressLine2,MaritalStatus,NumberChildren,Age,Employer,Country,AddressLine1,FirstName,Gender,PostalCode
QFZ4782,,849.0,Alberta,QFZBUC,486414.0,9.0,Pittsburgh,GCYNTREHODBOQLSPOCIEANF,M,1.0,71.0,Coach,United States of America,Aamhwyesxvvggvn,Xualnxqlryaaofk,m,GJVGFYXN
Vjs4783,,787.0,CA,Vjswwbbnlujrstuogiiwksny,83630.0,2.0,Durham,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,W,3.0,40.0,Lennar,Canada,Lbepklezvuludquzqyttvhnwlzzqhxup,TEQIRRLDWIUKAFUUCZDQCXXNUMG,F,JHBKNAX
Mrz4784,,623.0,MA,Mrzapxygfujkydwruapfyevomdsg,195656.0,3.0,Thousand Oaks,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,S,,,General Growth Properties,United States of America,,iqzhexbgygaungtbiao,f,Jbbdhjdgp
TVB4785,,691.0,VA,TVBCSLNWPVRLEXIWSVIX,108454.0,1.0,Fayetteville,ocefz,S,0.0,54.0,Furniture Brands International,United States of America,zzrivnsuisppqkv,Ttfniyxhvpkjqqejayyftmzxlj,F,Gfmovyqov
Gfq4786,I,492.0,WV,Gfqxrosxaw,113893.0,7.0,New Haven,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,M,3.0,59.0,Altria Group,United States of America,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,Udthxsmsuktgrtvcxmjuocwukuwbew,,
Rqe4787,Z,775.0,ND,Rqepojxeemax,487953.0,5.0,Montreal,Xftybumizebsctrmyr,U,2.0,84.0,Jacobs Engineering Group,United States of America,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,tnqdraipzgwu,,mepnfcmpwzf
byf4788,x,340.0,GA,byfqeoz,391268.0,9.0,Reno,dzhblctevgrpyhdenhyxuj,S,0.0,33.0,Dr Pepper Snapple Group,United States of America,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,Jguqnlmtswktsinnurfx,M,jbiqnbk
xgo4789,W,655.0,OK,xgoslxlqldexalfushjz,82973.0,8.0,Lafayette,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,M,3.0,62.0,LandAmerica Financial Group,United States of America,HHQQMXWCSMVWEFYUDWFXKSBHYWSDLDEAFBQPN,Cnhmodtcvajfdmwbiwftbmcqxox,,Jyhvtmmbeis
bkz4790,,487.0,OH,bkzoguhqejgtmwibeuoyqe,71271.0,3.0,Newport News,CSRDTSCUVZAQJDSOU,U,2.0,15.0,Snap-On,United States of America,NFDDXPUUASRCVPHULQCJWXZROIOMMWLDBIIHP,febncrpiyvvavy,,Yhsng
Ogw4791,C,410.0,Newfoundland,Ogwiulgtnptmm,342675.0,4.0,Simi Valley,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,W,3.0,29.0,Coventry Health Care,United States of America,nmiecysqugk,VCFQIJHKGUEGLSLDWIA,,Knulty
wig4792,u,,VA,wigxgizqwvzeevt,127065.0,8.0,Oshawa,Zvgzidgzqinnsdghyjhroyltjsoxgh,,0.0,65.0,Scotts Miracle-Gro,United States of America,xfzzsztv,Jzoczoiyrvdvcwymqdigwwjvpgu,,kyofrdfqhgpl
Yae4793,,433.0,KS,Yaeddmdmpyfldpselrjw,399944.0,7.0,Salem,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,S,0.0,32.0,Hewlett-Packard,Canada,XBRXTCVDPOPVQFJVQKXVHWKGQD,Opfnptsdxdkyihijj,,Oacomnb
WCE4794,,594.0,Saskatchewan,WCETXPPMBHDQDCC,21634.0,6.0,Costa Mesa,Gwxolerckggkvmujbnyiajvrp,M,4.0,54.0,"Toys ""R"" Us",United States of America,micfaiecswmgmukdiiuipdwrnwoomawbsjocbxahnvxxfedzcxqncbxejk,Nzgoxmsvc,f,DVPWDLXBLJ
Bvq4795,,803.0,PA,Bvqfzecbusimqaqezqs,9161.0,,Warren,Fdruvswgdbljjcbbqfjbddxbdovjnwt,U,0.0,4.0,Northwestern Mutual,United States of America,Euerfgueyivevazazaqxtjvificgjpukdslfnbngrxelhh,onplycdvnatudvvkcyvpateum,F,
Zxh4796,,306.0,MO,Zxhxoqksjmanyogfng,272454.0,1.0,San Jose,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,M,3.0,47.0,Rockwell Collins,United States of America,ovbwdcdwhjvtqpvmwtmehfyyguocpbuxirnlv,dumufipjil,,Xwfslgwclck
VZO4797,L,773.0,DC,VZOSLOWLDKQ,374669.0,10.0,Tacoma,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,D,2.0,0.0,,United States of America,Tmbevrrvuaglhqcstkmwksljujitfsny,acnopzpvitwjcvjgf,,CRETZICPVF
Txl4798,,704.0,NY,Txlyahbmdrntsogee,25089.0,4.0,Santa Clarita,Abmoqdxmmucwneodqxthlxfcg,S,1.0,0.0,SLM,Canada,hgrselhom,yyesvqejnxvbkwnhv,,FNASNC
Khs4799,,716.0,HI,Khsouzbrfeavmcsfgkb,229377.0,0.0,Kitchener,Xzcpxielwkhqbcchdgpd,M,3.0,14.0,DuPont,Canada,BOYDOSNUOMRTSGWDFPJQKJMWLSBY,Gtgeybvqzabhkgfekthh,f,Jaafymc
Jta4800,,622.0,OH,Jtacfxoofzlmxeqamiqrerwbkdalyr,454349.0,6.0,Kansas City,Mdyjlafxmknspysenfmakwmxfewkwxx,U,1.0,38.0,CarMax,Canada,dydnmcerzbbwbdxazvtnboxgouiiigj,MDAWZMPITIFKINGCWWJPE,,Pyaxbuv
njj4801,,550.0,Manitoba,njjeiwieido,266286.0,2.0,Wilmington,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,M,,62.0,Universal,United States of America,Hrlsvdlgj,gpbgimeirizzsv,,oqztcucmr
Daf4802,,484.0,MD,Daflfqziohpkclzpavdhhxycnt,483741.0,9.0,Fullerton,VLQFZKQKWCRM,W,1.0,36.0,Interactive Brokers Group,United States of America,Flkpfgotqgkahwztxnqipowuoqedgpsapbypgnsafaubxlfrjryxpj,BOITHTVINDHB,,UWOLB
YOO4803,,813.0,Manitoba,YOOUCY,11848.0,10.0,London,Dnwhaunmucxnleubrsljpkju,M,3.0,75.0,Advanced Micro Devices,Canada,YHSSPANPBEOZBPNHOHRCRONRJGVJDIIXKTJOMNSTB,mslvfjviccxby,F,Sqndgmeqjerm
Oey4804,P,475.0,MN,Oeymwzc,2569.0,4.0,Las Vegas,,W,3.0,9.0,Praxair,United States of America,Uwmbiybcynmnbxmbmcpakbmvrrorqvcsjcxkpmskegcjtopresqoznlohavikmcdbkq,tbcpjaskgbpqkngjapukgcjcrj,f,
Tmw4805,s,825.0,NH,Tmwsqexlirntu,29800.0,4.0,Peoria,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,U,4.0,59.0,Live Nation,United States of America,dwgtkiiyergnuluoxjzpjvhigknadcienfyhgimfclbuq,Kvcofoacfnsshwgqbqwufistnqlpf,,Bisndou
Iul4806,s,627.0,NH,Iulaiarpafwtejpmosgwrnde,286737.0,0.0,Carrollton,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,S,4.0,69.0,Armstrong World Industries,United States of America,Xwvudra,Efhpzvadbiizfnafbjjufb,M,Honwsn
CTR4807,,513.0,ME,CTRNYEZIZAI,27122.0,8.0,Kansas City,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,M,1.0,8.0,Corning,Canada,Vunilnduzxax,HLYGTXEWTFRFPZDMDVKSEGLJGKGH,f,Ylwmmwen
PWR4808,,548.0,New Brunswick,PWRPHSCMBGAQNYLV,371913.0,3.0,San Francisco,xnqsbbhsunaotuilsxdgrogccffigo,W,2.0,77.0,Great Plains Energy,United States of America,rizyshhvpoupyxbqkhggnylbfdmpgnggsuf,Yyqytogtvhyaieoayyeuzsr,m,Jfmkrigj
Qiw4809,M,848.0,MI,Qiwbnuhhnnoephnedefdsoixnh,135209.0,10.0,Casper,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,U,4.0,72.0,Wesco International,United States of America,XRYSQHUDTKJHOBAGUNYXHLDYWDFSZDAHAHVXBGEZDVGZBHBFRD,Atzfnmgohbxnlnmsozwuathopseoj,M,Tflroe
UHP4810,,370.0,MN,UHPDANGXGMLMIU,394446.0,3.0,Seattle,wxibohpyjkfoaecbtuhlzqynl,M,2.0,100.0,Visa,United States of America,ibqapvseszurvomthaeuksjlygntdmwnumtndmghiyfnyhgvdhoetchqayfrnabhqyazpdpglb,Nlwbs,M,Xxjynujsphp
SNR4811,v,708.0,DE,SNRFXRILASAFBEZYJCEGPCIKQ,,5.0,Greensboro,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,U,5.0,67.0,Regions Financial,United States of America,qhenshc,Iznnhkfnsjbyndcvwqxrbohzdpueql,m,TQTFBFPWSK
Moo4812,,492.0,WV,Mootan,180949.0,6.0,Sioux Falls,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,U,3.0,10.0,TIAA-CREF,United States of America,WVLTFPTF,Pyhoooisktylpzbqnwjsuq,f,ptiqz
RLF4813,,326.0,RI,RLFNHWUMEGMAICBIICJIFCNIV,190874.0,2.0,Paterson,Jjvscncjstkwnexdbewhcpwicolhmvjir,M,0.0,9.0,Jack in the Box,Canada,Rxlxwchabyarkqtwsu,Gytffoiwn,F,XKEEXA
qmi4814,,501.0,UT,qmiamtvbi,436740.0,4.0,Billings,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,U,0.0,95.0,Domtar,United States of America,TKDCVEWTYJ,ISLQFMOZYQAYF,,Mlhydhntfidz
uqe4815,,486.0,AL,uqexxhlotvtqztgqiln,362114.0,6.0,Worcester,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,M,3.0,70.0,CH2M Hill,Canada,vjfetybskcspmmrqmcxqnuylrrxblsthdxsnrhmzribgdofpgz,Qbljxjzeuylfix,F,exxdx
ZVD4816,b,594.0,Manitoba,ZVDDTYUWS,402232.0,1.0,Abilene,Rekxfiuhipfxvfsynuoczkyq,U,4.0,52.0,Alliant Energy,United States of America,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,wntdiquvogvonomepfdkykgsxvatnz,,Iaquqykvxqv
Ynx4817,O,305.0,Quebec,Ynxaheracdrczglses,429876.0,5.0,Minneapolis,yyxtpuopurmo,S,5.0,,CVR Energy,United States of America,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,ybjtinyszbxslroxfagttbiqqomlpr,f,xkxzejsjlbnp
Pde4818,,430.0,SC,Pdelkekfqhhmyzkuzrqvbbjl,111220.0,5.0,Thousand Oaks,wetugzdafptcsfbkm,M,5.0,75.0,NSTAR,United States of America,Nitfvna,JMJDGKDARGLW,M,crrupf
rcp4819,J,763.0,DE,rcptvxiuppofjmmq,169057.0,3.0,Baton Rouge,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,M,1.0,50.0,Advanced Micro Devices,United States of America,Megowpp,DYFZUNDJABCI,m,PCTKBIXSCZGS
ULS4820,C,662.0,ND,ULSLQQADQKBI,393825.0,1.0,Naperville,,M,3.0,20.0,Toll Brothers,United States of America,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,AKVCWTGIDPOPKDCKCG,M,Uioxkwyhv
cbd4821,f,398.0,WA,cbduhenerzbonmgpi,57749.0,3.0,Sherbrooke,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,M,0.0,49.0,BB&T Corp.,United States of America,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,eoekvbm,F,VRQWULDIYY
Xzv4822,K,386.0,Saskatchewan,Xzvrzamvazvckykgrmfzzkvywjil,232012.0,1.0,Newark,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,M,3.0,10.0,Cintas,United States of America,tqjlxmxvoythpkowtjwbdnvudwpddtee,cxmobvpnonryfamlbvufgqo,M,NXROATGDL
XBW4823,,318.0,ID,XBWUZHPF,425790.0,5.0,Sandy,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,M,1.0,52.0,Nash-Finch,United States of America,,Vqemxllvzt,m,Pdyhyg
Dyy4824,,405.0,DE,Dyyimlhjgc,,10.0,Savannah,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,M,4.0,22.0,Avon Products,United States of America,Xnkcekelaaevwtdopzdkyfsfafiq,ZKZXPLICDMCB,f,DEULD
Thp4825,j,652.0,OK,Thpwjciwltrwobwk,215133.0,9.0,Topeka,Fwactkmghfpruzkgkjdoipbqmhc,S,4.0,21.0,Levi Strauss,United States of America,utxaumwgql,qnqxsvwzwgdj,m,GPQSCP
Uyh4826,u,741.0,AZ,Uyhsnsxhxrtr,232837.0,4.0,Glendale,Qaoaluwjrndyuikkibapxch,M,4.0,90.0,PepsiAmericas,United States of America,Zbfrfymkssxgstllidoxpgwoienevcaklxpboknbbtsummtqfvnmjnbbhrlikdqtgjwzwsemhcqkagfo,Mspspnlrrltzzvhyytek,m,ZIHRFNB
Gre4827,a,,GA,Grekpspgjlsciycnac,496597.0,3.0,Concord,Atkysvwftgsbjqhs,M,2.0,50.0,Sanderson Farms,United States of America,RRRQHFVNMTOH,Yvsrlgrhpfzt,,FDLKFAOLQM
YEN4828,P,384.0,NH,YENVCJJRHE,379704.0,6.0,Detroit,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,S,1.0,31.0,Northeast Utilities,United States of America,Phsvxoxbjqlqsuchonldcpsxmmxdt,JJAJKFNPOPFTWOHEK,,Lmayphgp
SNX4829,,502.0,DC,SNXFCAXEUPIIJILXENPORVHGKVQ,122419.0,1.0,Irvine,VGCUMHPUGMJIAFPCGRVP,D,3.0,43.0,Pall,Canada,Whwrqwlindjaobegibuewxbowdlodwxbssargndqjcrivfcmwskxtmzstnwliiamksvtqpyonk,uuirfsqdoeyxrmdthebre,,nuoyywvhnvyl
Jxr4830,,646.0,UT,Jxrxzrrppskyqpimvectmbxqx,210722.0,3.0,Great Falls,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv,M,1.0,5.0,Great Atlantic & Pacific Tea,Canada,eloepmrhhiazwbyvrtudictwagfemcvqkcdvvorjveqvmlnigancgexyratnwk,NLBEYSAMGTVHSGMDRKXZCCHWCBPB,F,UOPHCGXQV
Opt4831,,405.0,Manitoba,Optrakntpbzzjol,156892.0,9.0,Abilene,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ,S,3.0,38.0,AECOM Technology,United States of America,YEZOCHFVMVBFNBUZXHXAAWDSDEJHXUXVIVCSO,Erzhlglxltyymmkdpxkqkgpxpnrhl,M,ytrwdpwsfonj
WSM4832,,799.0,ME,WSMRBMSLNGKBIWV,369766.0,4.0,Raleigh,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG,,4.0,80.0,Gap,Canada,ltbaekxbssqfyznmixmgnntsjldfzyiolospdlxjer,fujjug,f,Hiyulwdpn
fev4833,,728.0,IN,fevhymucymwdkstxwb,,1.0,Charlotte,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb,M,4.0,72.0,Aramark,,Lrzglghacxhgglqttkkwbdutcddgypbnxmaiwcrkmubcqgybcgufvutuofvlbajzttxmfyfcgcvrc,kupum,d,lrnurxnyb
Kez4834,I,692.0,CT,Kezwsyhhhjclxcqkz,44993.0,,Halifax,yevvwqszvpekemvracrctbzuysj,M,,55.0,CME Group,United States of America,xpimvrlmetevybrgpbni,futpzvh,,LGIPYZJJ
sjb4835,C,466.0,HI,sjbkkmxpyosxsnnyzewbf,255656.0,4.0,Toronto,Dwdrecaabtllxbflkcnouphwyf,D,2.0,3.0,El Paso,Canada,HZOHGOLDVJZCMNMKBCDGRLXACGDLXGHAPROR,Mbqvtmwvzkzdxtwifkjvtisp,,wixwe
Wjq4836,R,778.0,MI,Wjqmggsgfwqrbfafzxshtryjmb,197780.0,1.0,Casper,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt,S,5.0,88.0,Cenveo,United States of America,,QKLVBKICDHQOGW,,APINQGAVSIDA
Spy4837,M,367.0,VT,Spywuanwyhatkxt,7926.0,10.0,Boston,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI,W,2.0,28.0,Xcel Energy,United States of America,IBJKMRWERMQDCIKLEUGOSW,ajxeurdhtmsfttunmemwthewiju,,kxgthcv
KLU4838,,355.0,CT,KLUHLGLUTUQRBDFW,63346.0,6.0,Halifax,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq,M,2.0,39.0,AmerisourceBergen,United States of America,wqtcxsdgjtjcdpayoqydc,txoxg,m,Vfvluonxss
JLC4839,P,594.0,UT,JLCRPBZRLK,205549.0,7.0,Colorado Springs,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV,M,3.0,26.0,Covance,United States of America,Lbfpvkqtezaxjcdukpvbvwkxufibipslttknvihtkkvtsaomeyn,Hwjpobcafghuyfigntsd,,WNBLRZJS
bob4840,v,393.0,Nova Scotia,bobehnx,397573.0,3.0,Oceanside,Oystdvvhwyulpwtpjvyccueucuyvgolfoz,M,1.0,49.0,Domtar,Canada,Rwfngurmyokvoxesavcyolqjzyvkpsrndhnaodxfylnlvripefwcmvfugsmrarczvv,hzzjoqovergfjgtu,,Adbootc
qpk4841,D,841.0,NJ,qpkgjrackwbovqptpuhiyfus,193160.0,4.0,Irvine,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ,U,3.0,56.0,,United States of America,DHXGOMWCRXVLVGGAEADL,AXJRJHBL,,QMEAWEIWMX
FPH4842,M,636.0,VA,FPHUMWETOQBY,94612.0,10.0,Phoenix,Xmtyrhzkbxzzslsjhifzeusgf,D,0.0,71.0,Curtiss-Wright,Canada,Nondjzdnkbct,Kmdkgqxkmtxsvjgyixwyhdvvhmk,m,ijjfceual
YLB4843,b,552.0,TN,YLBMU,90708.0,4.0,Los Angeles,Qbsbikqstsoppahmrwzhtzexqoesgjlfirghwbvwdicfgibyziyocspvwqnoxntluxcv,S,,35.0,,United States of America,Gcsevogzomxhofabnggkbgwmingjyaeflwyvhw,Cntqqhz,,OOWAQBWZPDQJ
PFW4844,N,331.0,MT,PFWPECZU,318089.0,,El Monte,eafgykwjiqhbuwnffovfuspxtevcxsi,M,4.0,45.0,Armstrong World Industries,United States of America,aaixdeiiwlnphzxgpero,evnco,M,QEWEBOAJI
Sqm4845,U,361.0,CA,Sqmhteccukfpukogf,241258.0,2.0,Burlington,Scprxaedzxinbmvxvanvzirzxci,M,4.0,27.0,,,Zjgylmdicyisslvw,Ehzkvngiagujuzgpnahpyzqkxlta,m,Kvsmklnuh
lza4846,,733.0,WY,lzaeqmjxijcbhtsxz,480298.0,3.0,Colorado Springs,mcatoemxlgrw,D,0.0,97.0,Progress Energy,United States of America,odegkjroapacwsgtdtoymiftehdufrxddfsyeyeqgbbvefxvrnhncubokuroufhezpbvcrpnien,Njevkjwtharsdirlitttxnh,,jlmgyv
wli4847,,702.0,WA,wliduegrkcxscpvwyjgpgitpvwmmma,370779.0,4.0,San Antonio,Sbhlhlqtctfzhzdvyugufcnevhcbqbjbatlzrvhhyhdtdzoyamhsujndxzipajcokvozyynv,U,1.0,93.0,Pentair,United States of America,Mjqivgopjjuhahlczfjpewfzkuvyrwdaahofvipexyhh,jhdrhoaregwpvryhjah,,FEGSJAM
cbt4848,,,KY,cbttgnatvungn,402070.0,3.0,Lafayette,Vuebpcbrchwnilnzkezkeugoxvcmlgnjhrsuomcysyyohhqodm,M,0.0,34.0,Pulte Homes,Canada,Htzodveiibgjkkdba,IQRLIDTAZOAOUQYKQYGAUDCMTJGEGA,,Eqjbcdkitsvt
Lpm4849,,826.0,MN,Lpmvcefobotoxtfa,150738.0,,Fairbanks,xilmawkuawwuccwxyojutkmzluqtjp,M,3.0,14.0,NetApp,United States of America,Rkpuriigoqwfdltcvvxtnpicvufqnatbacypbdnamg,hqnhvmotweuxvnyunrrx,,rwdqldk
Ddx4850,t,377.0,RI,Ddxfcsatgvizlpvgypntqwrijim,107338.0,,Buffalo,Abcdpalvbvgdbtlwseasptzahwdxduvdquwtluukiseviqufft,M,0.0,6.0,Crown Holdings,United States of America,lmwcecsanvvbbprlvektxqr,Ncryxjnndmrzbkqbeqvluj,f,rcpqcbqt
Vtf4851,M,665.0,Quebec,Vtfossfaxfumscdxx,176783.0,5.0,Fontana,Knhndomnnazxxafgbdws,D,3.0,91.0,AMR,Canada,,Citpuqlpyd,,Qtmgawkscga
rgd4852,l,654.0,New Brunswick,rgdlupwagfksuktb,243255.0,3.0,Whitehorse,Cglyefnpfjxxaypwsfckkgelwqzauvvynfnxchpednkhfafokpetnmigbjrbjmbybosfqadmhtd,M,0.0,53.0,Tellabs,United States of America,uqxuvebtxisagrshyzkfmccwrkdajfhhwukfziitvzqffmteywuwvjhxnlqiozfvapjhhjshrjiphx,Ljnxxckwyvhtrdirdyvx,,Xqndkn
Aea4853,,441.0,British Columbia,Aeabiaxkld,10765.0,3.0,McAllen,CCHUAWECGOWJNCHDNYVLFB,S,1.0,96.0,General Electric,United States of America,Wlcxevllngcelcnnmzcmtgtkwgzrgwazutfsewwhwag,IPDQDSOYSOTPE,f,upcdvlyil
avi4854,P,410.0,OR,avizuaatkkgawrxgosrewqmouor,366112.0,10.0,Grand Rapids,Skgjujulaciwpdewuacjjbbwxgatdfoiforiqtgtmvgaa,S,3.0,59.0,Johnson & Johnson,United States of America,Lwuvhpymnvbdqxgmuiwlqwninnjaatnbskxhhhtuifnlqimqeywkwgndilzxin,Vgplpzbcigrvnbxjleaaa,,Wefiv
Wlt4855,,493.0,Nova Scotia,Wltjx,316867.0,10.0,Vancouver,,S,5.0,48.0,Universal Health Services,United States of America,epgszgojijckfmheccxnwxhyxckchggxmflfcbwxvwxvyjvtrdrmubzwqqrtkcjhsbmuf,Ztmljxsdncmfohjdcvsbupf,M,FEYETKQ
ZUL4856,,314.0,AK,ZULGMURYTAPTRCLXM,14902.0,7.0,West Valley,REHJPLPNPPMSEOMHBEPRNWEP,U,3.0,76.0,Eastman Chemical,United States of America,nhzjlzlvecgydlkeieobxukwsjfihkvkpeuvrfixswapxypemntvpxlhsy,wbotttfrdmdtttu,,
Ssv4857,X,582.0,NC,Ssvqb,187225.0,2.0,Hampton,fkuqqphkqwgnnmybvyi,U,1.0,49.0,ConAgra Foods,United States of America,FDAAQMGNMTLPDNTQRCGFKQPSHUSBBHVILGEQRGRZCHDWIBOGFFGGFGJCOJCXWH,Oxufwmlevovhoxqsikkjwmxwrud,,SSQALM
Wlc4858,,527.0,MO,Wlcjsmxzvrbyk,132301.0,8.0,Dayton,MHHZI,D,,27.0,,United States of America,Itbfwhhydnlicpmnspsavvcdddpmagohjztkgdmwqgljpcrpbzkckrtofyurto,Xogbqbzmvpnh,,Mvrsbpg
Rmn4859,,340.0,DE,Rmnsmghbbzgvklxyhjfdjpy,201771.0,3.0,London,,W,0.0,29.0,Colgate-Palmolive,United States of America,ppcvesudxk,Sdekfagreapjgqzzgi,,Cgspgokphu
jwo4860,,,OH,jwoxfctdehuq,441219.0,5.0,Salem,SJDBQTXNDKCSZCDVWBPQPPZDLVNDSOIQGDUVOAQGPGFOLEELYT,M,1.0,37.0,Capital One Financial,United States of America,ijjysvwjlvimviqxpfczdrlneoevuhxesdihchqmfexrhonnqfqljyaferkdtqnlgzlb,Jjkbyrvzcqcrrrxlkefmwydsbmvpd,,Ynvfzkehm
SOO4861,,371.0,UT,SOOWKQCVZZ,347281.0,3.0,Stockton,Zrtbmfcbdttffdttkmpvtfxwzongknjmiwfkzpswlmwdiglagefftdghnmndnkdafkltli,W,,15.0,Gardner Denver,United States of America,ddvzrhdkrfvtjrz,FRKKDFRWV,,Uiybfbsv
Bbd4862,,336.0,NE,Bbdflbfvscftu,164650.0,10.0,Indianapolis,VGBGTABLQWA,M,5.0,39.0,Olin,United States of America,MUIXAQC,JVELTAMZJQVCVONNAGKLIJRTTF,F,Cyegsmcykfob
UPN4863,,497.0,RI,UPNESGBBOQCIOWWAQWOW,463598.0,9.0,Reno,IRAUFVFMHEULKRULLBLRBAGHLQSVZWXRKKAQJNNWDDOECGDKXJHMMXOAQKTWNQAONTKLVKVOGMLL,U,4.0,87.0,Legg Mason,United States of America,NKRGYTNLMZHKTGXBFVGEBJLLNMEUARWLLAAGDYECWZZWLHSOGECQAOEHCWLOEE,EBFGFBWRVNKKYXEGLJ,O,hqydkohwi
QZG4864,,388.0,AK,QZGJUPZPYVJOUI,,4.0,Thousand Oaks,Zqqgymrwkahamxww,U,3.0,94.0,Lincoln Electric Holdings,United States of America,PKVGNCXWUDYJTPNFPGKZAZHCGCOHHNMQVVNYSNPNTFRHOVPUODJOLSKSJSEBEVJEMSAJTEBIBS,ersudiadbplikbwmclisx,,Zhchuilpavbn
XML4865,P,424.0,SC,XMLRLXYYXDXVWRSYMOA,177252.0,7.0,Hollywood,mwcwuaaeocojecnbpl,M,2.0,28.0,Health Management Associates,United States of America,Eoqelgnmgthnqynoxuvqbvjvornmgrggfiuzhvgepxgmpyzjtkqudqkvokvf,fmlfgyumbvnca,,Qvpzb
Skl4866,,,AZ,Skllciwhjhfzuyqqokm,317053.0,6.0,Little Rock,Pdmgqgrdzwmivwzvncbfufcnsqnniuhxpykyoetvqjjidgkfwuhtubq,D,4.0,2.0,Air Products & Chemicals,United States of America,mruppbroeegtanbyxxwyfvfbbhtskubrceiqcxuzcnfnuecorunfcimetyejxhqltwevrzbdewho,Nqppykonmraxdvrtzhynyestuv,F,SPXSD
GML4867,,460.0,CT,GMLXS,444680.0,1.0,San Buenaventura,muudfwzvpmrbnwtzfepacgampotdccrjvppurqrokgugxeurfktqphxiwycpglaq,W,4.0,3.0,Frontier Oil,Canada,ptaqzwqcyr,Fenniw,f,FEYUG
qdh4868,,840.0,Prince Edward Island,qdhqifnnvybmkmtbwqhpdsmsizz,346809.0,,Lansing,HXHUN,D,5.0,98.0,Amazon.com,United States of America,qtxuobaxykgjskknxqwlhicnldeazarzghpunawsbkllyrpcwzsautiypbcinehchcqrffocdne,Ziccquuitnvtjmqgqvyaczd,,ilgtk
Iim4869,C,469.0,FL,Iimzvjalgiyxktjzhjyacgqyhloslq,121625.0,10.0,Huntsville,Higcollkdcgomftdqhvb,W,1.0,62.0,Pactiv,,AXJKZCLXXFNHFFWNMVOSAFJXWNCGWVC,RMXVWT,M,Rqrdlwcfwt
