prospect_AgencyID,prospect_LastName,prospect_Phone,prospect_AddressLine2,prospect_AddressLine1,prospect_PostalCode,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Igm12199,Igmjzznldwvxgodwelb,1-166-243-0923,Atbwdksneqfylyinqxuhwejvmuxyyhyludoovidwltrclunwtivyntuukemwfyvlavqyirlv,Ytuoihwvddracdaggdncubctbjowssgxeoiyekslxzktlcynkdgvzkotirnency,RCCUIDQH,2.0,W,5.0,318.0,O,Polaris Industries,3.0,
HOW12200,HOWOSNFRE,1-906-368-4130,WFVXFSLMSEPLBRFJOWGJFGVVKKCEHUN,fwmywfybedsfzwolvapfhxkvxeropcra,pabggxle,5.0,W,,,O,Archer Daniels Midland,0.0,2334594.0
JRA12201,JRAELVRAIZJL,1-691-985-0241,psmvinhehivdchfkmo,Hdltooerawuiw,NPJCCE,2.0,U,76.0,577.0,O,Advanced Micro Devices,10.0,
NES12202,NESKAWJCMOSQFJBWVPAR,1-741-680-0780,Cjtmglchigtfprca,Xtptcpjdbvxhxrpwyciimzuskmppgocrry,OPDQICYBHVKJ,1.0,U,24.0,583.0,R,Greif,4.0,3793160.0
iwv12203,iwvhopfbbkevbljswvhmqf,1-881-425-5854,Lgmraaiyhcmbcrbhcdxmuydphlulbhfoaxabanuendtpjifjnozsixobohlufzxpqbzuxcoqpzotqrs,Xnkaoepejbvjyzunnbtdijlj,Tsmwxabafkcg,3.0,M,4.0,745.0,R,Carpenter Technology,6.0,1116481.0
Kgb12204,Kgboosbbzmbdljghzdwobg,1-148-334-7958,Vfxtktktkubgweqnjqzaiorygbbdluxvfffzhhafkqnlsbendgi,Yleqzttgipkmjaeojpjqianqyqiajztetmnjvgaokjgnpugdsmajbhppcwxwhnj,Kukqu,0.0,U,80.0,,O,Cinemark Holdings,8.0,2405635.0
vqn12205,vqngrjjsqlfefbjlt,,Jsajptmurtaiuscfyuveajsvs,Wqlecgjjnwgbrfxpaoxfyoz,UXCWP,2.0,D,72.0,792.0,O,Popular,9.0,1345430.0
WIP12206,WIPMTMX,1-743-909-0960,Qjubgrhm,,Dqqltigow,0.0,M,77.0,423.0,O,Humana,9.0,1414682.0
veq12207,veqdhdpkmotw,1-790-995-2210,,zohmhlqxfptgzzdcaqmzhikndiupxdmqgsukojkwxacupxfclosgmhvmnxlnzbbckqpsitndxc,,2.0,W,66.0,699.0,R,Moog,7.0,761024.0
Eub12208,Eubdytwdwnvvlnnkiglruwnvmxtyse,1-424-029-3950,,Entbluekmbqunrwecwgcahhwwmascogprykprqbcoueatjonlselfbsupkvb,VXSJIZDX,3.0,U,57.0,793.0,R,Coca-Cola Enterprises,5.0,3529716.0
xau12209,xaugg,1-663-737-8437,Lxjlidmpgzxqoscdpkvfxpledwgivnpcjbdnqlrttxpzrkh,,qjfxg,3.0,S,39.0,708.0,O,Fannie Mae,5.0,402551.0
Ezk12210,Ezkvaobakwvl,1-284-847-8516,Gixyblybgzgvxeygujszikycvvxntuhbjjfsldaadnssnspkyoyvmctzzlzhrpsmmhfd,GSXUESRXRQADIEOKIYRAXBKCZURDVPZEULGGDYROBHJJGAHFUZRY,bujmjyvyxs,2.0,S,66.0,524.0,O,Noble Energy,3.0,2383975.0
Rwz12211,Rwzqyaiekfeqlgzfz,1-932-002-4006,Dgsvbayeojpurvcmwpdsqsjgxdjvnhdhwhxzxghxmg,Qvddbiywvilmffawahrrqzzmjcadycrlslkgdnth,Ugicmuoap,3.0,S,6.0,475.0,R,,5.0,156372.0
Jqi12212,Jqiexkrqyoyopkolqozlarvosh,1-458-552-3785,Rhgsxhfzejmkszrnlppompayqusyhhmjuwmeeuntkjqpxjzfvciqcjbam,Wpdpigakjxnlenwouhvmmjjsqcvuhwfworkwzwdlryhzrd,UZTFYGVSK,4.0,U,47.0,621.0,,Watson Wyatt Worldwide,3.0,1925871.0
Fqk12213,Fqkjjygvoknkkdgnjqnzwoujui,1-573-635-0257,apinjbpyjaadtihhcrtvriqwjazpjkaultxrjvsmohwtveypozklzsbmsijgfdtiseqvaccmpiw,LLVQCWVJNTNZSUFYRUDAPTKAKUOVVYOVNCKRMPMGQWMGOTRPFLWOFMNQCIGSLLTNILXCIMDPV,KXIETWXJASCX,5.0,S,27.0,364.0,O,Goldman Sachs Group,0.0,1200732.0
OYA12214,OYAWT,1-845-177-6270,mwayzhwiekzkjmnkljzjetgbhrfjkoljujowsihzlislwjirxzmeyxouysdrkywvuchryulopb,Rfhancjygpwraccchitrtxjtniibdhdrafnbsiawqnfvmayltbgwhso,sulqmbipsyg,3.0,M,65.0,406.0,O,Alcoa,1.0,580859.0
Mua12215,Muajirmsbtvvnzszxzt,1-526-761-6481,Jrthfuqhgppoimspfqrakwvbceg,Ucrckqdffnvrsxpbuu,Awbauazogvli,5.0,U,5.0,829.0,U,Boston Scientific,6.0,3584219.0
HPT12216,HPTYNKPDWRFUI,1-425-424-9711,Iqqfeogweplvropsddjuztvuekyxwogawaxvxibecbf,Bkuqbzdyrvquefusoredmfj,Whoyja,2.0,D,23.0,643.0,O,CBS,8.0,1945249.0
QIA12217,QIATRSTDJEKXT,1-974-606-8078,ykujaanratjntjkrycsolfkbeetxrbsrtojbqadpakibvnpcddbhtet,Whqwbyjnztxmnlnzkmdwtdsvpahulcqkciwg,Eihnsymvzup,5.0,M,68.0,416.0,O,Ingram Micro,0.0,
Wti12218,Wtiqpwzxp,1-308-988-8179,Sqaygbagrgmkypolwqiwdmjphwkdkxqgolzvbirbkfifkldkvxaejtd,Kbvah,XCLLQBGWG,3.0,M,31.0,473.0,U,Expedia,5.0,2796483.0
NMV12219,NMVOSEIQAFUQPMCVPAMIODFGBL,1-864-604-8548,Mqgjbzgzrseprrqwqdnvsexoowrvpcdoyroogwvhkurjmggjfzdq,BBWGYORLAWXXIFADMLWFXHYLLBGMAOUCDASKMVWFUQPITRBCFUSZ,Wrokdatdch,5.0,M,33.0,591.0,O,OfficeMax,10.0,
Yxd12220,Yxdeh,1-421-065-9548,Owrmjxjbdemllauzenjkvyogfsabjwbqaqebhxisbkyvzqvapsszvtrxjrpjvhonlzkosqmnij,AEXHCAMUAAZUMTGWCPNTH,WCONQVO,4.0,D,97.0,804.0,O,Loews,8.0,775100.0
Fve12221,Fverfw,1-012-750-3367,Owlfmvcrengfqyhefpqpzpwivuevbcnhihgmbbzmoa,wrfwtelpoxjljrdtfbamwolgwcyfxfcilcsxduziyk,fspqxfedlcpt,0.0,W,38.0,,U,Conseco,0.0,2367113.0
bqo12222,bqoovaipsgsdhtuopesdcgvqlrlawv,1-416-154-8007,,Styyiudyqitldbsvihgeqtoepfzgcbcnbwkavabqwj,pdbdgkvii,5.0,M,78.0,685.0,O,Schering-Plough,4.0,1302714.0
isg12223,isgejynhv,1-571-624-5476,Zzeacanjlylkqcgyihxwtlqcefcxfbycrdfvltggknkpblgonfumjiftwtbn,Htwpfhubc,Rdvfopdhhv,1.0,D,88.0,499.0,R,Alliance Data Systems,7.0,2084749.0
Sii12224,Siitbcjnm,1-686-563-1927,jptxqaspeftjmvhjnjznoajnxscnaazsudsnpoahcofkuaguohhfiytfrkgevvvfnyuwmgxsworcgc,Uabwejacqzsvsiwnxblgdqtpuosuifjfzfamcimupzrwcyaaruycbpiamdmnvobnkrcjcnfojfhp,MNEXMWSSPSO,5.0,D,91.0,417.0,R,Polo Ralph Lauren,8.0,923312.0
Jca12225,Jcaulatortabrovmsvlrmhuixd,1-725-337-9751,Shtttjfyzshsqtkzgfctzwkdxckzuqhvigdhaqbvyvvefxvcmegmlpswppnbccuhuufb,Jdlvbnsokoacpwrqekciiddvupaxnknsjumqg,Tcwzfqvon,5.0,,50.0,714.0,O,Best Buy,6.0,2432430.0
joa12226,joawhooyicwafxdtxrk,1-944-556-7766,uvcqxmuuttkblgrkotbqfgaftdnzcaplq,Rltiksskkaehaitlkzzjhnvliyntj,Btljvsrgvpg,2.0,S,4.0,336.0,R,BlackRock,4.0,507864.0
Mvh12227,Mvhxxharnkntwxxkacutr,1-637-305-5361,UWVWRYOHJRSAQBMUCXLTYQZRZWTLNEJPQUPIVOVJSXCJUIEFDSOFF,Djhox,Opsouzs,5.0,D,39.0,,,Jones Financial,10.0,3519269.0
Hcg12228,Hcgrvn,1-790-693-7865,gglxxaisxweywvemqedadltadwywbifndxndxokwp,JCOHVUIMYJIYTDXQFEJSKLXNPGNYPHASBQXNQHJGVRHQEQGWGQ,Amrxjhpfozic,0.0,S,40.0,784.0,O,Regis,3.0,1883644.0
Chx12229,Chxnylopw,1-085-597-7614,Lezcabu,WUCCYYJIJGTTCLWLAAXPFDWPPUJ,wmzeuo,5.0,M,50.0,475.0,O,DST Systems,9.0,3071518.0
XCN12230,XCNNFJNBSYCEVPCUDGWHGHGS,1-735-425-1545,,Qdsvmzqscxaxhlqjwxrscigounhzjpoghavcwxclctyzqdblsgyhiemeymfcrwoabstwunmqgwkqewnt,WVOTPWVTAC,3.0,M,42.0,847.0,R,Radian Group,0.0,1416770.0
Mly12231,Mlyasqdtlxsqnxowtxekvezmzi,,Kkwdwlhjzzsgqywiiqopbxmizazzihjgwvkxxnmqubrwymglinqdriedjrjibiughjchimlxqnvb,Anljuglptbvmfowuickluhsxgkf,rjegpgkppvek,0.0,U,86.0,634.0,O,Simon Property Group,6.0,2552930.0
ZIC12232,ZICAULELSXWFUZVTSPRXMJ,1-321-399-0166,LBRBOFPIXORTBOCPFMVUWRIRGQXPBIMN,Viuinaunavhvstswnlwbgstjoesooubwqgxkqeepomjyhgwglplj,Rqlwowunqxww,0.0,S,27.0,759.0,R,Constellation Brands,7.0,2734980.0
Tsr12233,Tsruzliwtpoqwnjouscrjiegn,1-332-456-2627,Mvjeoxixdtljqexaatgccnzsczrombpzibsgwvcgvqiyqvsycewgcvlgjb,zvunpcyfkhcnroxjiibawfyczmwiwfovueuytflrqzdhydecmxjsaeazl,ghjsmmjmmmnp,0.0,D,57.0,573.0,O,Express Scripts,1.0,3392989.0
IXD12234,IXDLEGGSX,1-376-495-5558,hsnnnmr,Rioycenoairrrvi,Pwbdpxngcboo,,M,14.0,669.0,O,Auto-Owners Insurance,7.0,618606.0
GUY12235,GUYJSROEQIYSZXPLJBLPT,1-840-836-8511,Iqltkvajrnvwbgmbcoceezjhxwcypnojxpldplvbxoozmhel,Pvbomhfktwoaddavflbfufagommppwbjjlwwbyitmtnoxhglxdqewvihfqdjnpzfczhqrxgw,Xrjbdbtkcjg,2.0,U,83.0,515.0,,Brown Shoe,3.0,2543097.0
KVS12236,KVSSGR,1-840-301-1739,YTDWIJMWLKUYAX,BGTCDJDEIONTGQUQGUDTIKOPNWLVKKEYAYQWBWOQBBBGUYSE,Ujiescuki,,W,3.0,332.0,O,Hayes Lemmerz,6.0,3687736.0
LWQ12237,LWQHL,1-699-267-0354,DHUOZTEOBYHKYLQLQIRUAGDZPTPUTGQUKMYQ,Neibaijistjpmeexwtcrmpqtlrhyjgdjalouqsxvjal,GQAJUS,2.0,S,61.0,762.0,R,Walgreen,7.0,
Lqf12238,Lqfov,1-614-704-6730,Pikgobccoerotmzptfdrnekqskiidiqblhshtdnnquqjmiehupwiynocyiepiymadulseljomtrtfr,ycjldkiqdegmmyioqhuqvlgbusodlolyuebuvmscphnmpwr,HIQRCAMXOTW,1.0,U,6.0,,O,MSC Industrial Direct,1.0,1434088.0
Rpt12239,Rptwgjjzjwmqjcypkihsedbf,1-762-816-9121,Fixkfqfmoex,Knvfdpmgtgfvtvqscmtlpuvxztwsnbexvmi,Spkuucn,2.0,M,12.0,398.0,U,Avnet,2.0,3615499.0
coj12240,cojkjfrufibfwcnkh,1-460-072-2169,Zvxsbmasgn,Ylwdmifqjrcjbgdeshbsvxiihavndukvqzsnsjnqfkosfwpeoggjdxxjnpiychlcmyhdgmanpxuilqsv,ZVBYJWL,3.0,M,52.0,539.0,O,PNM Resources,7.0,3583755.0
Czh12241,Czhuwuwjv,1-172-236-5042,KKKPQREENDUSSAIDZTFVUFGBPAVRBFSUMVCERLRGBEBDSVWXLXQGIPUZDWPMATOZMCLOPZ,Asdpkzzjdevskyvkmjgbkitgmvlfndcdpkircgnlxmqymdwwajaxwlreyleh,Umbmhhlmohtw,5.0,M,18.0,708.0,O,Corn Products International,10.0,2805623.0
Jbs12242,Jbsmwpypiwwdxhconcupxogynnk,1-976-748-9268,CTHAAFEUAWVMFUNHURQGZDMSTPQVYF,Uscsjcquyiyeqstmemunwuydvtugbi,Bpalltakzs,4.0,U,23.0,564.0,O,Guardian Life Ins. Co.,0.0,2125833.0
Igf12243,Igffthiofacpkdowzpvxplx,,Fmxwnunictspflalomuqqmezihupkjkftlviyrzqugkligwzxxagrncoquzy,Cfkzajouyfarjfuaqyyivqjsp,AOQPUJRZBW,0.0,M,24.0,837.0,O,Radian Group,8.0,717520.0
fqj12244,fqjplsmokuqssk,1-918-403-1338,zthrvlouveqolkauuyvxopch,Pmukcddlmurkzepemcloncmk,Wnhvwxhbjwm,2.0,D,1.0,,O,Annaly Capital Management,6.0,2051903.0
Qhr12245,Qhrknmeoa,1-118-224-3667,MHJVFNJK,Vuqqruunkjxevykvoeoikamhycfgqqnndkyhymyrzctqecyfbnlcwhsiubwwlkunnwxn,vwhxwfatcswl,0.0,M,68.0,544.0,O,,1.0,1970370.0
FAA12246,FAAMEOFBOVYRLMVSHEETEP,1-784-800-4442,ESZDJVVOEDRFMUOOYIMVERDFVUSJIELWTPMBPWYWGSWATJZTMZMURQNGDMFNRJWV,KFJGQZQYXCAPSYDXAONUZFPQHQNHJFFNWFMUFPBHTTVYQTWZOYXKCXRMQADFRSCGROB,Ibinopmik,4.0,U,65.0,601.0,O,Staples,9.0,1668674.0
Nef12247,Nefvcaobfa,1-344-096-2698,Biuhukjqgnbamhgkegesvmytr,Dyjcaieneredkgksniitquexesjhkncvpjchmccbtqlrqqafqoo,CDCSUULE,4.0,M,55.0,622.0,O,Unisys,3.0,2393174.0
meb12248,mebafwrfe,1-904-085-4794,SULYAMRCLYIERZLT,Wllqtrgyysmqfbuhmigvatrluskvmsxrvkqiesyzmlxyzbrkfmmwbubvbpvczibbhaqhv,stssuzl,2.0,S,19.0,795.0,,Wyeth,10.0,3148089.0
rkm12249,rkmlw,1-911-754-0827,Sgzyqwaidgwifvbzfxqbjzwvgvgcohxgyovbigtnmystivfhx,wpfwzfthzykbmoqunrjlbxuqiafcvipksdfubufccvcxmbmkzplvbcxnqtew,Ovrtpelmsrwl,0.0,M,70.0,484.0,O,Mutual Life Insurance,0.0,880419.0
ypd12250,ypdxa,1-130-181-5617,,Odsdtserggoegndvemdxweegxmctsjpxjkximulmbtfgjfy,WCBAWVULBQET,3.0,M,96.0,,O,Assurant,6.0,2027217.0
Gcr12251,Gcrkayxcwznojhnig,1-367-300-4355,uzzwifdfikhfyhxalpmoecxrbkcgfesoextwncsqrjm,mfqrezpstyaqifimfqzfsowezikkmbiombeeszeuuikgyvkdtjartskupjnx,Nraddpsfkov,1.0,U,,791.0,O,Ingram Micro,1.0,2989768.0
Ham12252,Hamjuk,1-160-772-9584,UCWCXRBKFPWVGWHLOSMNHNMAUHBJWFZJYXKZHAOHRAQHANAVOFEBZPYRDVXE,Omlfigduxktzpzcuavrdltjfpyvepvlujl,Kadbewtmg,0.0,W,56.0,303.0,O,Lexmark International,6.0,1643977.0
Fpv12253,Fpvwvlhsenseweimgmvsiaudbq,1-830-350-0801,gopzcc,,NENIOFQK,0.0,S,79.0,395.0,O,Dentsply International,7.0,2081414.0
qgd12254,qgdxlokeudkmqetauhonx,1-172-219-9219,Kcavlwvtrseaqrmiqdxrnyvcsyjzlcrp,WQETAABBJGFBTHNDLSHMGML,DZNPER,0.0,S,45.0,686.0,O,Country Financial Services,10.0,2582386.0
Mmf12255,Mmfelestsrwkbpoaorpwc,1-863-514-4059,Nrjkffkaysphzemhwstdebvpa,Rsdzuuhfzutworeskdcqzmgmgcdkmlkxzrzvtlpqwjvbtbbukqukvnbfkktysbraxslbqlojofrl,Tdmzrwqrw,0.0,S,34.0,611.0,O,Humana,8.0,745540.0
cch12256,cchfcocrcelhes,1-294-746-4175,yujiykbkzeecjlgdcctxjwubdiqlnyovmpgxvjzxhujkhwzleqnurszflruy,Qixezehwymwmpoxjwbvxfodjdhopchxsmheifxotzljmhkscaxcndsmxlgopsiapa,gsrnogwtayr,4.0,D,63.0,605.0,R,General Motors,3.0,1556754.0
Mkl12257,Mklpeqcffvzospfvabepqoicfvou,1-660-731-4243,QPTATPOWDUXSREDIKWWKVMSIFFNJSNTUMJORIRUBLVCSMVKL,Jnibuzpzincqexkplgbjivdqvanaaxocxipzarwboshuauoenxtbrxwzldxrfxox,OXCNZSVORJMG,2.0,U,11.0,446.0,R,Express Scripts,1.0,3619771.0
Cuu12258,Cuuqofdxlkxcxbetiaovvkdgot,1-737-028-3170,fszztqvrpxubxiewhwpbwqchwzmacokjxpfglcfxfbttppitdysxmbrtoaqjfv,Loxjhephcidtqqmkowfsrnruevuizrhutxr,Wlxanqiqfl,5.0,S,28.0,521.0,O,ON Semiconductor,10.0,2476699.0
SGI12259,SGISB,1-032-901-2864,DEHOGFLEVENBOCVPVOCOFAIPCTRKJPSAQEUZQVYLXKWJRJIDGCQHLNDTTU,Wxslnqsepbjds,Dzcaosu,2.0,M,80.0,561.0,O,Interactive Brokers Group,7.0,384979.0
Dji12260,Djirjxhojhhatxgt,1-711-729-3213,Ntidizvjibpjhuomtzxeidfuxrgar,ylfgykmbzgwdficdhvivfhdknugejfbxfhkbscbjqbaumsz,huuqds,1.0,,64.0,348.0,,Phoenix,2.0,3355184.0
Zfm12261,Zfmvukwvhoh,1-942-080-0051,Cczgfjrdxkmxhggskcavhrawdoedllvbxapifjzismfzlhkmklseosaobxvsphptowrsnnelne,Ryvdjtzumvrbvirisjqypsmdjuwrdfp,,,S,8.0,743.0,O,Cephalon,5.0,921503.0
HHH12262,HHHCPUTRAFKVRYQKBBTGGO,1-447-426-0512,Ucsyvxcevquvsbkbxuuebljbtqtgyjmgwaaqlhgmvmrpqhgcwkkctmhftogmuebecddmkjm,Dricktksnneexehkgfxqntimhfwhxszvwnoynwhwlrxtlmfzdhzqhmdifzsmljpvwi,Xivabp,2.0,M,,524.0,O,Laclede Group,8.0,517122.0
Vns12263,Vnsfncs,1-458-424-3020,Woyfyifinlgishjqstoonucetiebyovckbiqjrqzrrehww,aduxfpmmnfefkilavgwstjrwe,Hcpqxxazwlk,4.0,M,45.0,761.0,,General Growth Properties,8.0,3961463.0
Dno12264,Dnosusenygfhvntfczmwnedo,,Xqbnewlsqchkohqlupahbwmekf,Amllretponzoijorbqdblwplehydz,Sqixebddwws,0.0,U,,382.0,O,Monsanto,0.0,2804105.0
SJR12265,SJRMMXRXJUQLPE,1-790-473-6022,Rrwiliwjbcobvosgmhaseuubamc,fbvtuvxkdjrqmyehy,Ybkwyrqqylc,0.0,U,46.0,435.0,U,Solo Cup,6.0,3277048.0
VTJ12266,VTJEGMQISJTL,1-505-924-5709,jazxsfeoo,RKREBLQKJFHPACVZWDQWBXYIVVOGAXVSFKAHADGBMRTQUOIUGC,Ukqlswgvpi,3.0,M,68.0,402.0,O,MEMC Electronic Materials,4.0,2971203.0
Gsr12267,Gsrugdz,1-551-149-8734,Oldcakeijsdtunrslrrabglbookbatrnoidjlwbvorioorzkuzlkfngeqqianfskbfswiskbclrqrs,QGTLJRMZVRRCQXRIAVYPCQQQTKQBAGDE,Wtpaszitc,1.0,U,30.0,669.0,O,Gannett,7.0,923080.0
Uyk12268,Uykrwwxekne,1-829-531-2121,Dteeelfmasxlietzkianqtxiwqutlnsgfzjv,oxtjqjikrgqobcsgnhadlmjjprftepefqreqodcxxkak,Zoyhxqdwj,4.0,D,92.0,438.0,,,4.0,1005552.0
SXM12269,SXMCBHDQNLGRMUVTYUCHFFEBND,1-621-209-7389,Qtnntsnmoxfobzugqmwrkzfitlemyhadcw,mgxjewmpsjgkpiobgkcscupi,mjuol,2.0,U,16.0,826.0,O,Ball,5.0,1851067.0
ZQD12270,ZQDNLQCUSKIZDO,1-150-322-9590,WIXCWKMPNTHGFXIWSSOXGMHDSNWKGFUZJRVQFTEKYOF,DCEJFSRPSHDLJRFCGOR,yssexxqks,3.0,W,22.0,556.0,O,Charles Schwab,10.0,3168123.0
ELB12271,ELBTIKLFNWUROCWAMCQCWOFZWMD,1-629-868-1988,jftomtiinxztofkoaytwqtoamggpdvcafmaxkfvfantnsxrnwrbgxe,uyeuoumlb,Ujppw,4.0,S,24.0,440.0,O,Int. Business Machines,3.0,475083.0
MQH12272,MQHRMPHIQM,,iqmkeoueimpgptvmghswbwtnibavnopicgbhjgfmgfoiyhnsxqcgruacydzd,Ehptbbnknophslkedfowxevjkiwbazxmsjx,jagfgcgv,3.0,W,38.0,365.0,R,Lennar,1.0,1610658.0
wdu12273,wduqelrzmerd,,rawlpmhteibajpjrvbdqegnlmeomxlrkngdehpwfduqwhatxwns,wqubwqncdgpynrjqdawudkxvdpnyxsiagzci,Mknkcfdxtvxx,1.0,S,29.0,446.0,R,Iasis Healthcare,7.0,359942.0
Vmo12274,Vmouirxzvcytoqh,1-708-876-4578,FSWPEEUPCMAUJOGDSXMBPIYGABCCSXOCZDVVO,Kjjxjnhgjqszceadnbbasfvqphamohnnetkqh,Zkkdjcrrfv,2.0,M,97.0,369.0,O,Embarq,4.0,1436315.0
Vue12275,Vueihgieakfhsgsyszmfevt,,cbhwmcmqlorbkzlg,Ivlnpkijthfmvhjudntkuxzbhwplizvmigzbknqfewxfehvwdswihqaeft,Npvabn,0.0,U,64.0,436.0,O,Cigna,6.0,3850672.0
aql12276,aqloptzxvpzvvmpjsp,,xpvemqugekunrtkvabxdlojorjrjqskbdpf,Qhasvarxjhvwqfktvfeqhuzmhyerinxuulafrcbjwyfehtcqocipuqvzmqox,AMAZPV,5.0,M,40.0,358.0,O,PepsiAmericas,4.0,93264.0
Oyt12277,Oytoqmadzkkxptbgeebajh,1-558-144-1963,,pluwlqzeoaslmxpotxhssrcqqcecqrfdvxldpag,TVIEXI,4.0,S,2.0,778.0,,Tellabs,9.0,3972112.0
oot12278,oothnsvbyjz,1-852-976-8737,abynfubhlpepxpywqpnjbthmhbzslpfjiegadcuazvh,Bndrbpbycsimspxdvulbdlehqpeitiyqwotpdzptucvoejdeldkrisvfjchrvqoaxxfgatth,hdxwbvjb,0.0,U,86.0,456.0,O,PolyOne,2.0,1783132.0
gqp12279,gqplc,1-409-332-6355,Drgttcpe,Moaqycsrfernzbudodqrekqzsntivsksgofpexqthcapjobuogtamiy,Mcikfpfjzj,5.0,M,43.0,588.0,O,General Cable,4.0,2990001.0
SGD12280,SGDFJTQM,1-622-439-0390,BECGOSESQNQJMZALGBCCCDPPDNCJJFECRXERIPMILGFDRMWTCTE,Qaneoiwfbqzzfowmgzunmrseglselwhjzohn,cjjvfezoq,1.0,M,80.0,542.0,O,Google,8.0,730252.0
Amp12281,Ampdspwvellifloogifomqimjppepe,1-069-057-9363,Bbvxmozjslugttqkmjhqkrje,Kpvpckdjhidatjxpflkklnrmnppqct,FJVIFFQL,1.0,M,85.0,806.0,U,Fidelity National Financial,2.0,
CFY12282,CFYWBT,1-226-605-4270,Chrulrqumemqmwynomexbtbbbl,jyiclpugyliccevegmhktdfnmyb,Qpkbaphf,3.0,M,73.0,394.0,O,,5.0,3371755.0
ERL12283,ERLNHRJZZPDDMFWWAQKTLNK,1-257-713-9986,Kfuuaotg,Icahrxsyhvhqfdfuymhkpioqstpjwzzjeeqsa,zuntqfeswz,5.0,S,84.0,550.0,O,United Refining,3.0,488022.0
ucr12284,ucrfqcdntxgdyqnezipmitdtgv,1-934-487-7602,Craqhpgxxqeivezqdafrlunawdxnhcjoxphaaoeblaopsvqvqgkrepiuuixkh,sjrhpfazmletcgschmacnrsnuftha,Frnmausbvb,4.0,,76.0,592.0,,Crane,3.0,1188396.0
Fkp12285,Fkpbeqvmmstzejo,1-513-685-0381,Ilqotpmdogouxwvpoeoskucuhluqwpig,Eiinbyitmahosndncarklciojyzjqkukypcwglexebeggtpmvdsxehhnfodubyqkjymqigxshy,FBZXMGP,2.0,S,25.0,537.0,R,Verizon Communications,9.0,
Bkp12286,Bkphyqoxaqwyxudpjhqcnk,1-961-222-9395,Tijdrfhgxstnopalibwllgunpxhltzcwkrnjaoaunnbdzqmdqxructbjrtftbbknsjdt,qkauphakyasfmesoixxifubsnqyvpbdlwbjjuaaxajs,bkoohxjfbcs,,M,60.0,707.0,O,Public Storage,3.0,2185517.0
Ntq12287,Ntqltzzmvbhruhobbhqvuajjwi,1-619-448-5673,LNBJJRDTSSNPRIMQQVYAZDHHTOBWCQCAZOPLOWPGGBBVUXKHUZTIHXBMFFEZKCDIMMIFSE,DAERGDISBRQKPQOSOOHLOVFL,JZQFHUOJER,1.0,U,65.0,579.0,R,U.S. Bancorp,10.0,1883164.0
hlh12288,hlhyvevncm,1-533-282-8485,ugbavzilpkkziglzqkiimmmompsdkmoqakvk,Pnmohabvzvxirgiooabe,LEEHJSHVM,0.0,W,5.0,589.0,R,ON Semiconductor,4.0,3082174.0
Cwm12289,Cwmfpmgkzjmegqpdbtap,1-584-689-8226,hjedwsbk,SPZRIKAIURJUNAROARXJWKOTXBAXJPAEGGAMADTFFLZSTKGQWSDVPLXANTZOWAHMCOWOZKLATWOBMF,Qcswmcg,3.0,S,43.0,845.0,O,URS,8.0,2084740.0
Pgv12290,Pgvkvvrgeshoc,1-393-407-2621,zyvgeocpikwaiwoqpdrzqxqcwmrkobbtmrl,nwakgyabgjqbprjrmrjicowsweyrerquqgnomvyoohxxltuzxexevaqukpydrr,mypleijbkcwk,0.0,M,42.0,314.0,O,CC Media Holdings,3.0,305790.0
Ijl12291,Ijlobglutlxy,1-564-152-2837,alipsqtakftbiqaiuuscphsxqfwefahvoompeogsnywgspuicqnndqh,Xmgnuyjocrxbmmzcl,sfmcw,,M,6.0,456.0,R,Avnet,5.0,2251427.0
FSX12292,FSXZRUBYZBCK,1-261-694-5138,Siokjrrtjrwhxdkusneezqystiatfwvcertroz,BWDBVOQ,JQPDPC,0.0,M,4.0,661.0,O,Kimberly-Clark,3.0,842057.0
QHJ12293,QHJDP,1-919-832-5314,Drjmwkcmmegrudwatipxsgrffdkhnwzxail,eabmxkoqfdvw,knqqlcty,4.0,M,96.0,507.0,O,Precision Castparts,5.0,
KEU12294,KEUQMPKJDYZDCQHECHIVD,1-151-045-9104,bttpjlbpmhv,Iqixqelgxmoucckxplodyjdkfcosfwkvqlvhw,DONNGJG,3.0,S,6.0,758.0,O,LKQ,5.0,2348382.0
Yiw12295,Yiwacybfpkioj,1-718-904-3454,Tgqno,Btmcmjubb,Ykzao,3.0,M,90.0,849.0,O,,4.0,303969.0
Lur12296,Lurnducft,1-444-549-7034,UYKMMTLQHRWQLJA,GNXNOYDNPJAMXAVBKJHLSBDBSADPLAWZQNSOAPAFARIOQWBGPVFHZYARSGTWYNXXH,Mfkpy,3.0,M,82.0,454.0,R,J.C. Penney,9.0,426121.0
ocg12297,ocgvatakucum,1-940-403-4707,Teykigblekjpsaqljsejncdjqbvlincjlfzlmiskzifgxnkimwdnvjifvgpaln,JGTPPEAPCUZWKHZZHWKVUUQXGVHICNLKWMITIZUAYKTPJXTNFYCMYBYPQMIXSMPLRIZUR,Xfyszm,4.0,M,58.0,465.0,R,Airgas,6.0,739970.0
Mis12298,Misccgsqmoqsj,1-888-022-5606,Dfqddqgqitvfxbdqwy,krlfprmpdosddpaiiktrculfvowm,Ppigbuaky,1.0,U,75.0,640.0,O,Host Hotels & Resorts,,944292.0
