MaritalStatus,OwnOrRentFlag,Income,AddressLine1,FirstName,Country,LastName,AgencyID,NumberCars,Gender,AddressLine2,CreditRating,MiddleInitial,NetWorth,Age,Employer,City,NumberChildren,Phone,PostalCode,State,NumberCreditCards
U,R,208219.0,VZZMUXIXKNYONQBQHNGLEDDQVQIRWUOAMHYW,OEFMTSWEJTWQO,United States of America,apeusgyndhlq,ape6774,0.0,F,Fxecrtjgkqywguxhioujbaugdkopycqhatjpzwlqrftsvjtuofccozpkfapuloieup,439.0,,462428.0,64.0,St. Jude Medical,Montreal,1.0,1-933-374-8254,luhpsskkxv,Newfoundland,1.0
M,O,487752.0,VQMWXOTYOXGSGXMUQPSHZZRADQCVVFH,Ryvkiowthyqpysvdbq,Canada,Ebnnccxmhtmqrhuhmigbdknmzeu,Ebn6775,3.0,,Ivmivspgpzhgyksjuhnjcpidl,580.0,z,841291.0,67.0,NiSource,Rockford,,1-074-501-6079,Srjjsc,IL,4.0
U,O,41551.0,dxugmtszcjewniwqiutjbugyolsmssqpxirhucjimxjiptrpzobsdhuyknwkkscetkktpz,WYMWPITEUHLFKNULBXX,,Rknewyjk,Rkn6776,0.0,m,nvzmwyaqzutnfplfqpidzifxglasswzmcflffcon,341.0,,29551.0,13.0,Pool,Miami,4.0,1-404-039-8516,MHWJC,Quebec,0.0
S,O,287718.0,fhcljnkctgmrcvoi,Tfljbre,Canada,vzlhvmob,vzl6777,5.0,,Ztcyrmctfgqsqkriocgtpldxvhvnrilcuigplkygixrewfdewcdtqnzsdhuzaejqlgtugt,531.0,A,2795494.0,13.0,BJ's Wholesale Club,Indianapolis,3.0,1-206-843-5368,IWKRKRIW,NV,8.0
W,R,314423.0,Vapajcnkcvmgkzdksndjbjayybazjpnwnsbglxckzeeowkttbfwoozotigqtjlzrkuffe,Ssyibchhhcfqtocynosovu,United States of America,Piyveqrryshsxanqjy,Piy6778,1.0,m,NUZZGYDBLAQUOLYD,420.0,,419421.0,71.0,Xerox,Mesquite,3.0,1-098-803-8942,Wyrqnkmonyc,WI,1.0
D,O,176322.0,ezfsltfpvisqp,rmuonritoarxvubpyccxk,Canada,Axjbzs,Axj6779,4.0,f,,686.0,X,584888.0,39.0,Exterran Holdings,Seattle,5.0,1-115-127-3228,BFHAYYOX,HI,2.0
U,U,305217.0,Bosuuuyifzulqszwduucxmjj,WNUKQZFCJDIGKJWFLSMTUUXY,Canada,Lholcfyyoulvgljrxfcri,Lho6780,2.0,,Tqyhyouwsqo,340.0,,3100021.0,71.0,Belden,Springfield,1.0,1-529-394-3189,IVFEMVKZ,Prince Edward Island,8.0
U,U,19969.0,cagkvmwxwvqof,ehaqeefbastrs,United States of America,WWNLAAD,WWN6781,4.0,,Ebygjyuootnqdandiuzfbiwrztfyszidyzub,819.0,,3909596.0,88.0,Brunswick,Wichita,1.0,,,KY,7.0
D,R,411399.0,Osillrmoc,vnosqoghocpwzeppd,United States of America,Wlqubzwskvgakgbytpcyqan,Wlq6782,0.0,,Zbmspowjgijakuhkabblidtbvcfvpmaflciipjyegbspxafsuvajwwxaefsgmquxqgjwimxtrsrwg,436.0,,3563209.0,42.0,Newfield Exploration,Portland,,1-336-510-0295,Epapticaqffk,OK,6.0
S,O,63107.0,Cbbecdqxxwzpffseboyjdjuqidfwbutwunvswbnjpwaltadyfxfkggaxsroaxbqmjvhi,IYGFPSCMWVDWHAAEK,United States of America,Xnhxehrupbqpnqwpcwd,Xnh6783,0.0,m,,711.0,i,221411.0,41.0,AmerisourceBergen,Colorado Springs,4.0,1-220-896-3651,Thpyuneosu,IN,5.0
U,O,296582.0,BWWGBKXUIOBFRQZBUSNMCBBQWHXFQJTPOWKPPIKXNCSQZJLGVCJYGTDFQZFXDIQYQIUSNFPSXKIZU,kpptsnx,,Mifabgfsdui,Mif6784,3.0,F,TRSEEFBHYBRSCJWDPAHFIRTXIUSLVKLTRHV,307.0,,2398575.0,58.0,Western Refining,Lowell,2.0,1-435-266-7958,udmkrcnltojk,MI,4.0
M,O,197293.0,ddqarusgtwhldjemftkejqvkegqjhjsgweyiaaqmnxrfszukbeopi,Bojwh,United States of America,qkdgfvfhgtowk,qkd6785,2.0,f,bjvfhmhvaynsfajrvxiehhftxebtnhsephnrhluxikivpvgahbqemykiapnqtwfm,482.0,,3264872.0,16.0,AK Steel Holding,Chesapeake,1.0,1-479-049-8999,kkebvqdey,MD,8.0
U,R,204468.0,Lpykokqigvqshefmgxajfltrfkzfowyqhogegssidoicmqgn,mdmmermgl,United States of America,PBLKBLQGJDEDBQQYRT,PBL6786,3.0,M,Cfqaqyscquelipn,842.0,M,2609352.0,95.0,Health Net,Santa Clara,4.0,1-106-464-9282,tjlblmsw,Prince Edward Island,4.0
,O,32023.0,wghqjmonhogoguduwlomaytdjsvobge,LUYFTDOXWCZJLWKJIZHSRSFQQZFWLY,,jajkjfezfnguccieanycznoqlxx,jaj6787,1.0,f,htkqnzohfafzpdcsmibjqiyuhstrrlvd,732.0,J,116208.0,27.0,Avis Budget Group,Biloxi,2.0,1-880-457-0882,Rgbskaqajya,MN,2.0
U,R,317709.0,xnbzciumbqcmjnmmumdpsoyyywjzbebkrrmqlflt,Dvsexoyynpdyvjsogaoeoqi,United States of America,zrbwijefkvccqoua,zrb6788,0.0,,RQKKODJHBLVEBLWJUMXGRGNNLSXWQALMUNCCUCKJJSGSOYWVUGEHREHEXQVXZFLTU,428.0,c,3984021.0,25.0,Iron Mountain,Grand Rapids,4.0,1-256-603-5967,SUWRJRUQQKO,OK,8.0
D,O,205867.0,EGIDLCHQMIEPPLYNCFHUSGQEBTTZZXJFNVEMMGLLKAHG,Oicuuwarjxydyohaw,Canada,Lyapcjmuspjg,Lya6789,4.0,,Adynycvxjrdnao,635.0,H,3087278.0,59.0,Parker Hannifin,Alexandria,2.0,1-092-037-1183,,MI,7.0
M,O,45497.0,pehomalwstdntbusrapzrobsjaxnhnhnpjgqmvhuwd,Xefkggsgentac,United States of America,HDJXEEXSN,HDJ6790,1.0,m,kjawutajtjlpgvbauhqgcivepgcstfinwhzces,491.0,K,2307497.0,5.0,First Horizon National Corp.,Yellow Knife,0.0,,llpeow,VT,6.0
W,O,201572.0,Yygxlnkwrdfuegdzlvilhgbldhqtfpuommutjwvnzhxsneemeqfekfoexzhejkg,ektfkjiedfcqyl,United States of America,YLLFFISOTDGOTQORTJTGXQWVWSVEUB,YLL6791,0.0,f,CGTJARMONKWARQLMEPKZCKWGAUDVFJFSGSVKIHHJRKMFHOWZLKIBCBPFKVNACOPDNDRGH,700.0,,89072.0,88.0,Cinemark Holdings,Overland Park,4.0,1-984-230-5506,gyrwjkjunxut,SD,10.0
M,O,66090.0,fziryslreulnkbvlohqkblyzcndffybwhtkycqwxenlc,Erblawvxhylxw,United States of America,duhfginhwj,duh6792,1.0,f,BDFJIQSYVDQGSARHCA,811.0,,,98.0,Northwestern Mutual,Winston-Salem,3.0,1-247-551-7313,Lvqttlfx,TN,4.0
M,R,235468.0,Bouaggarssgfzydzunvsk,UUIFFAOX,United States of America,Pixlsequzs,Pix6793,0.0,,Tkxnjrgmachzourl,726.0,,3506341.0,98.0,Brightpoint,Winnipeg,3.0,1-432-854-1502,Dmgkzqbv,Manitoba,10.0
M,O,308658.0,Crffupjoivybekeflepqxpwubfuhgptkgpwqpovdvgntsjdilza,EKYGWCUEWBVMQISWHGHJHHTJMDIMC,,mshetlwwzya,msh6794,4.0,,Dnwujcffubxhoykrgnvhnnsehppciijlzraabghkaosvsw,367.0,C,,89.0,Edison International,Coral Springs,,1-380-230-1342,Tnwcsuscj,NY,4.0
,O,144304.0,Atwwyxjyncjrnixfhhmkrfkdwckoxhnrdmpuxnqryjqdz,RMFSPAF,Canada,Rnvvymtkcvehcmfxrkldhkfkufng,Rnv6795,1.0,,Hxvuugcucqmeyhtsmoeqtmchsazelktjzdilupqzwxkllltqvisaucclakgrusobdrpvemdmseobvb,738.0,v,3812158.0,51.0,MDU Resources Group,Fontana,4.0,1-523-862-8392,CSVDSSZXGSNT,Quebec,9.0
U,U,160658.0,Pnwsodbbejpjhmymckkrzputhopciglpfyenmuwafdsoarsbgjlqbedjjsagfyqhy,Apbcjmejzcuunezkzuwwtbdyat,United States of America,Qkhrgszpm,Qkh6796,0.0,m,Wtwzpuntxlqy,568.0,,1941068.0,87.0,,El Monte,1.0,1-197-153-2682,Mjjsoqq,TN,4.0
M,R,214487.0,AXTENZBGXTBZLDEFPQDMAETWOZSWUGOM,Znlmkjatufrixjlrykflnvqnzpvv,Canada,Phexosjxanttbmgebhjz,Phe6797,2.0,F,Hcrmxfcuuphzitsybksujwqhjitdwxzjxbuewotgmlrpsjvr,798.0,,1257595.0,48.0,Questar,Philadelphia,0.0,1-029-510-3165,lmwzb,CO,8.0
D,R,441555.0,PCRVCHPVNVGUIHVQASOYDGDHSXEVLJWJY,OMILBBGLPXTVG,United States of America,VMQYLYQPGZSZEVXBHIAZSJBBFV,VMQ6798,1.0,m,Ejmitfiftybmsokdvpqrubeanlybogblckjifvzmzaqokj,476.0,,531994.0,65.0,NewPage Holding,Las Vegas,5.0,1-283-221-0826,UMCRGTH,NM,8.0
U,O,431564.0,Efhsvmvbfqqtfhxndehobadpiocafysrprmvrlabxttpavsjwvbfjkjgkxf,Vcryscwyrafozhghbjdvd,United States of America,AMONQDTWDCKGIHJHXOVQXOOVWJ,AMO6799,1.0,M,qtxopoiooozeplqcjb,792.0,,2790247.0,51.0,Pantry,Cheyenne,5.0,1-350-457-6318,KHEBTDNP,FL,8.0
M,O,242161.0,NMCQR,GKKNKOVDRJHAZTVQSBJDWKUUQGT,Canada,lfhpdmx,lfh6800,1.0,,bplktrgjcwlexsucypuosbwrhqgnkuxewkuxvspkqnnhnuj,636.0,,383580.0,88.0,Texas Instruments,Lafayette,3.0,1-005-551-3441,nfnajzc,ME,5.0
U,O,419465.0,Ibethksuzvtrqwvzfnrvicenyrobvdynxtqusfogruvgduggdvuymskpqcpsgm,GXJZDMUQNEOIKMFQEQL,Canada,krfkfjhldu,krf6801,1.0,f,Vrfxxwpeecdwoqabtodczrpepgflgocwxswidpxbqpvhbabhlfnxhzv,764.0,R,680091.0,32.0,New Jersey Resources,Milwaukee,4.0,1-941-386-6584,thbud,DE,0.0
M,U,446067.0,ZSHUNJPHH,vredmhshanpaenrkehrrmotrx,United States of America,Btxtlguquvithqvpohfi,Btx6802,1.0,F,efzdmljeizavahixlrkgxqfnqzzndrk,537.0,,3195007.0,72.0,Humana,Wichita,1.0,1-291-019-9394,Flhax,VA,3.0
U,R,59937.0,Stlwhrmszxuhfunvxuxbtiramjceubmdaxmcwuqrrbholvbrhfnmqrutof,QBEIRQMGVF,United States of America,Yuxxr,Yux6803,4.0,,SWUALLJUUJOCVDPMOFVHWUPPFAICEGQOAGJTNHSJKWNPFRHPQIXKJXASNGGCCPN,303.0,,2680913.0,62.0,CA,Yellow Knife,,1-710-647-6861,Apewuvg,VT,0.0
M,O,344443.0,Gqnueigpfjzhrgyjqofdxylilpztcyljlmlookgzqhexrxqzyulcrxonnwwgqtfmogvbxyerynrio,Xxukamfsawgiljtd,Canada,NPJUBX,NPJ6804,3.0,F,Smyqhdtubhgfxemoysdspiajcmnlzctmgxdytmqhbakssdmgxehvcjy,506.0,v,2222881.0,78.0,American Axle & Manufacturing,Topeka,2.0,1-952-783-1321,IWRCOFGB,SD,4.0
U,O,126712.0,,Ikgnodksnkncahrtd,United States of America,xkzunccakuhesfhnhzkypaibscbuqm,xkz6805,5.0,,ktgeyjcodotmtqkbalhglrhpzjatlzmegtnsdgnptbjkuzwrfyrbcjsu,356.0,,2803153.0,86.0,Dell,Shreveport,1.0,1-481-836-5200,Mfdokeklb,Nova Scotia,0.0
M,O,210548.0,ZHTDWOYGQBDSYVGHZCOGTBBNPBDJMJSATJCTGCGOMRUVAJFOXMGCIWRFKVGJOF,Hfuabuhwgpfqzoqccmepcnxx,Canada,objzchimvitv,obj6806,5.0,f,Lfycxctrkawchtkdzdelovexcmxcwrmitzw,677.0,,3942787.0,64.0,McClatchy,San Bernardino,2.0,1-751-587-2419,NLDWKX,IL,3.0
M,O,340763.0,rqmulednghktwsajkbzgnkjbxsgpgzhepxwyv,Qbgiioeeri,Canada,qygbemfnjgschd,qyg6807,0.0,,ltjsqgbwojlmdftgjskrooqgwvfujknmtfjzmmtlsr,837.0,K,3984242.0,86.0,Oil States International,Fort Wayne,0.0,1-242-815-6288,JHTON,ME,5.0
S,O,121448.0,omnghhc,Vgorbsfj,United States of America,YDILLPTENDNCFNNUQBW,YDI6808,4.0,m,gdtopuuefoecdlelaztfhfajsbbjzygh,526.0,,1757349.0,0.0,Schnitzer Steel Industries,London,1.0,1-302-703-8106,zooxlnimpj,DE,0.0
U,O,38281.0,GPAXZBKKLKDFGXWPMOKDJDBESWLQBKTRPONBDPLNCQEWGIWWUZWBCFMEOLDYLH,Rzgclcgfpcfe,United States of America,Sownsqbjeiinpuwh,Sow6809,4.0,f,KQZYHHDUQJXSNLXDLFEIBDAFULCHKSTRSC,371.0,T,3528295.0,43.0,Ford Motor,Chicago,4.0,,Muydotbutj,NE,9.0
U,O,387962.0,Kgagpthrrqnznqirindpjcjwtmfbytuxhquhrnpibqwjxvtpylrhdwaldkrugevps,viulepdawfppdmazsqpcj,United States of America,Udkssmel,Udk6810,4.0,,drsmfybrmvrmnmjgyhdfaghwkglznvgyqcjdqfvqpneotodtqgtmysasewdfhsjwi,304.0,B,950607.0,13.0,Cigna,Rockford,2.0,1-899-736-6864,PCJVLYBIOQH,Nova Scotia,3.0
U,O,388741.0,Wwdqketknzhzprqigxtocujitaaxfnmceviaeilekouneoihqxjvmvwsd,ORSSVCSSPYFTFJJXGFWGRUP,United States of America,Suwrabs,Suw6811,1.0,F,kwthrjnqevn,,F,561457.0,8.0,Westlake Chemical,Salinas,2.0,1-691-185-1745,CEVVQERYLSV,Alberta,8.0
,O,88407.0,qxugrehowxswbpzwgcgwvftkpgyclvregihawlgkwvzegbkmphqdxybftbcav,BUWUJ,,veuhidwuejshdougnmbiqppxgkrsby,veu6812,5.0,,Neneoxkcfgqigi,318.0,,285892.0,0.0,Sunrise Senior Living,Columbia,3.0,,zucdwzae,NV,1.0
M,O,135442.0,Vowibggyi,iiqeq,United States of America,Gmyuakuioonep,Gmy6813,,M,GMTCYKRUGE,450.0,,1673415.0,69.0,Consol Energy,Louisville,2.0,1-545-619-6255,STDTU,NH,
M,O,398074.0,Wiranzatlxpkdvqywjswjhskzyjgfjsucbdwedwov,Fjlogceqkzlxsjxef,United States of America,Zaxsoknvuwt,Zax6814,4.0,M,ppryffwwsrvmwaazigalmcfgdwedvtzgxldnqrznbylnjccnckyndwtuupsbtbsakoue,638.0,B,3259237.0,25.0,Sunoco,Kitchener,3.0,1-687-870-6026,Kckep,GA,7.0
S,R,208569.0,Wrhvnhikvpbmevnvqqggwqknv,UMULPPQUQYUBZOJLFOFXYBSFMG,United States of America,BKWNUXPYK,BKW6815,0.0,M,Rpahcj,598.0,K,1898642.0,8.0,Unified Grocers,Grand Prairie,0.0,1-627-622-0865,PSZYVSKIUG,Manitoba,5.0
U,O,96025.0,Izafhpznkdhjadzgwfkvcbclfbejwtbtdhqsrkwqlnjflblwghimdftrxwvekd,Jcfhekpqchfqwyofium,United States of America,Nbegysum,Nbe6816,1.0,m,Wfwsncckpb,302.0,,221880.0,2.0,Affiliated Computer Services,Wilmington,4.0,1-285-567-5880,Bvdwpwqf,Nova Scotia,8.0
M,,,,JWAKB,United States of America,Clrffocgttdekhsbgbspucc,Clr6817,3.0,,Ffwljjddfowxvobqhccfd,571.0,,2725021.0,55.0,Entergy,Huntington,2.0,1-410-219-7194,EJMNU,FL,3.0
W,O,487416.0,yrabpnkpobhahkoffewmcumjfxdzppchsgjateppdeodwlthylimwccblrizkaraixbfasaiva,KNKSUCJBSP,Canada,rcivzvdhqijoetlelgddake,rci6818,0.0,m,SEPENERARXDMGXLWMIWRMDVWIFMRQXDGZJMBBEL,760.0,,754994.0,14.0,New York Life Insurance,Fargo,,1-256-956-0120,XCCZVDLAZGOJ,RI,0.0
M,U,424260.0,Kmaypafhwmyiovynhcawtxkrbwoxgrpaqblklftxnmllsmulukmpansbvztanbyqfouchzmkqfckzms,Uafsgobnjmipxvvytqzth,United States of America,GAGHQIDLXQYULJ,GAG6819,1.0,,Gzqolbiuwlauoynuqskjfiamrvgxveziogxwdxcwavbsjcpqmtoakgzhbjs,747.0,,2469139.0,38.0,Allergan,Jersey City,,1-184-565-8795,Rmixhvh,AR,9.0
U,U,436009.0,Njaurguncrexdbyuuddkfjtsatqajod,FTGHURNE,Canada,Jrvekgoetqpgdcxcewsipbhogcispc,Jrv6820,0.0,,jagjgccnxpbgfuchezgurgtimweyswnkhtjccfkkfslkmtaimsuqgpvnwioncubckjggoy,308.0,B,168508.0,,PepsiCo,Plano,5.0,1-196-153-3083,Smtibudocq,MI,7.0
S,O,,hvuwfnwcpkqifmsjazukbkws,ZTHXINVGND,United States of America,Sohplkwrquz,Soh6821,4.0,M,XGIYCMRDSIBJSEQPTRALIPJKQXNOSWFLLQHAKNMOSLYEWTSYOXYWFYIBNGXBJDGOFHRMCUJTERGGKOCI,616.0,,1721397.0,34.0,Dick's Sporting Goods,Ontario,5.0,1-615-289-8433,Vpmhm,OR,5.0
S,O,47197.0,fcmmcmpzzkrhigrjvobwzvnjn,LDWIYOBDZ,United States of America,xtbnt,xtb6822,3.0,m,Mwqoyjdevniwbkcewmkgfgjzpxkxpawwiizwgeslednbxhihybibsnuwhpktgdpxkzjwvvaofqmi,626.0,,2446614.0,61.0,Noble Energy,Modesto,2.0,1-186-732-6722,Chwvadiraw,Prince Edward Island,6.0
U,,105376.0,PLICNDBFOEM,Akrvux,United States of America,wdqba,wdq6823,2.0,,XLHKQCPJDASMJWJMISNCCFAIFUOBVGZEMGSGAIGY,,,707607.0,34.0,CIT Group,Houston,0.0,1-252-954-5896,Qbqhulbxz,WA,1.0
U,O,480639.0,lujlzpmkxbczkixdjrjwuyxwogjpxwevdmeqbrfps,jdulqstrcqkv,United States of America,Ozksgoyhqehmcxjqngerltbn,Ozk6824,4.0,,SESUKHILCOEBTTFDYMGHJWTCBVLWM,655.0,,2958402.0,94.0,Apple,Orlando,2.0,1-188-603-9617,GTKLJEGI,OR,5.0
S,R,249447.0,Hrffhuwrottzmlgbveomeolisudvoybdhfnyxkozyeeacrrmffpxpnhmgauavn,MPAUCLXMAQ,United States of America,igabdbplgpgmmbjpglqpb,iga6825,2.0,,Rdfwujlqcxkzfjbfvniirqipwzbssajcxzypqibg,827.0,,62902.0,20.0,Kelly Services,San Buenaventura,5.0,1-646-539-2441,Ednwvqnkpi,ID,9.0
U,O,126996.0,BXDEZTEBYPXIYDIMXXHPPQUMLJAKGKWPJCLPUIREVDFTNCSVMHZHYKRGRWEDQYMASKLU,Wupfbkpucbvzpdjtunhk,United States of America,noxdbpsgcrpqdboqnlhaft,nox6826,4.0,F,Bbgmjgnzpamkyc,,C,1035794.0,99.0,Iasis Healthcare,St. Petersburg,3.0,1-902-196-4812,QTWCKV,MS,1.0
S,O,141280.0,Kxfeophalgprdrdcralwecoliuqdsbrlvuwuul,rtbuplxggsuticyplqopj,Canada,jscrrf,jsc6827,,,FIQDXGLWBRCIVUEXQPJOUTEWYREIVFEIJCAMBOCZHAIEVDSVKOJWFIBYT,651.0,e,2107506.0,14.0,Masco,Independence,2.0,1-073-720-7500,addxp,IA,9.0
M,R,140964.0,jkqihzplpieutlaajknsrhyqjqrweviqwpkztdmtaybgvz,Hthubkpyrsarhuymucaet,United States of America,Rlyfttaoptenvdsado,Rly6828,3.0,m,,354.0,,2684166.0,8.0,,Philadelphia,3.0,1-444-491-9611,yigzbnk,NV,10.0
W,O,45826.0,UTJSMHNYJEJBFNEUNWV,Lirzeuedppzpywvcnwlsaoyrgmtdj,United States of America,cdqxmascdlprn,cdq6829,4.0,,Nbmnwsqnnt,673.0,T,2416830.0,28.0,Spansion,Anchorage,5.0,1-341-680-9720,lcyxnqi,WY,0.0
D,U,36319.0,GGBXCAXIMLNZUAWZUUKRFXELVGDDHMXWAINFBLGKKENZNDKWCRCQDZKQNKO,Qytisfsvodefjqo,United States of America,Ysfaqhzsfibhgfhw,Ysf6830,4.0,x,Wsjkilhgtgnngwtyqirizapwwwkzhtwwrovpbxwnfdyhjemdcsicclpqcwkiwgen,378.0,u,870400.0,57.0,Inergy Holdings,Lansing,2.0,1-650-625-1032,CDHUIGHGL,KY,4.0
M,R,440940.0,,Ubhuzcokqylcktxdssqupw,United States of America,Feumgawyhoqjrvoamsy,Feu6831,0.0,,YCCKSKGHQISQANIBBYAGIBMVSRRXQGNUWLZNJXAIAVDKKNGDXN,646.0,Z,3190864.0,97.0,Sempra Energy,Tempe,3.0,1-889-621-5647,Imvxmoyugq,NC,2.0
U,O,486614.0,AEDLMRWBPTGVRFNDSXOBTRAIBPRLGCOKCMAGVONHFWSAUBPHTVDHURTXKB,Oxwmj,United States of America,IQUQDJEIXXWO,IQU6832,0.0,,kiiwsvxhcffxwitxrsczqojzvpar,452.0,,326820.0,72.0,RPM International,Spokane,4.0,1-514-680-9847,Givpnivfge,HI,2.0
S,O,201420.0,jlexnfjkfzw,AVMDXMEIYSVXEBMOHKSBNGTZBQY,United States of America,MVDUQN,MVD6833,1.0,m,RIOWJVYJBNSYNYHLHA,369.0,m,2680286.0,50.0,,West Valley,3.0,1-161-789-0238,Csyrh,AL,8.0
M,O,28084.0,,xangeyt,,Mmqqhsxtny,Mmq6834,3.0,m,jtxxmrgwfbrcthkiclkmthn,663.0,,166271.0,68.0,Hanover Insurance Group,Riverside,3.0,1-313-528-6070,Fifrucwqhn,NH,9.0
W,O,15195.0,Wmhiwalhpcozfzpudkutosd,Icywfqkvjsrjggdnanpfa,United States of America,Xblcihcjex,Xbl6835,4.0,m,Phmhplkyxdidegzwteuojxsqeasqpdauabksvpitoyehdagp,719.0,,1086768.0,81.0,Las Vegas Sands,Mesquite,,1-910-244-7336,Yulkkdc,NE,4.0
S,O,63771.0,TGDMSSYSAALACQEFNWOCGGDAOMAYSEVWJMARU,MPWPYARQRJYQ,United States of America,aiimkrnoh,aii6836,0.0,M,cfxlcfkrpskldvogcfehkufeyfmiwbrvxsle,561.0,,,63.0,Annaly Capital Management,Fort Collins,2.0,1-988-875-9114,Ipmnnpyc,KY,5.0
S,U,484801.0,tpvmphgaebvhtfngvdpfcajckuigvvybfvuamwnnwkbvvodssattwqmcktgrwtpgdlh,Znnijgpjfolhpufcbjkigvvpmsxqtd,United States of America,VZHDFNMUDAMTNOLRCPTM,VZH6837,5.0,,DXOAAIVGCNYLQPGRRTRTH,584.0,e,33298.0,44.0,Plains All American Pipeline,Denver,4.0,1-738-666-2567,dbtbbihkiw,NH,1.0
S,R,338162.0,Ozhbfgfcfp,cttmwagbdkkmpuinvptflzkaf,United States of America,jiwhzvsrk,jiw6838,0.0,M,LUOGNCUNGUHXVPRISUAGCGTKVAVKJIFUQGKFUHPGEJFFUBWRCYBYHRTUJHIKNIKRAOTYFVHEAL,530.0,M,1145202.0,19.0,Liz Claiborne,Austin,5.0,1-720-957-1453,Brwjqlmckon,MS,2.0
M,O,149429.0,,Hzfosspbdlbjsghpkno,United States of America,Gwcpuygsoaweqduvvzqspwmjyezfr,Gwc6839,4.0,,gbkgtrqyrlnvhchslbrrovltirldpxzqobueiabjhrdkfdrbbnthmjitfqevqavyeexehbnwh,792.0,r,2845604.0,25.0,Boise,Columbus,5.0,1-265-241-5352,Lswvqyyexstt,GA,8.0
M,U,314929.0,,Bomueoticedpweprbdavowwjbpdg,United States of America,Dqsbuporjbebrqhqhhiamf,Dqs6840,0.0,m,Muhyprnpkmjlskna,442.0,X,3228408.0,77.0,Wyndham Worldwide,Santa Fe,4.0,1-017-255-4007,Qohtqrlq,WI,9.0
U,U,450425.0,HMXFSGCZ,ZRDZSGCKAETYQHPEPLNBQ,United States of America,Drrtlqrmadzwgqmfecpgts,Drr6841,4.0,,nzpihqnwamunaixuosvifpfictpmjtnnvuihfawdolvqnztyfwjdqc,495.0,,2122258.0,21.0,Delphi,Huntsville,1.0,1-572-058-5243,Wcivx,MA,5.0
M,U,27263.0,nxmifmlsjguvynypcidpuhpntpvspssoejnqitbugpvmqaonxzc,Wtcviciljgenqje,United States of America,Wmbyq,Wmb6842,,f,ISZPCOFKPXDZCHZPCGYMRIQH,373.0,A,,100.0,WGL Holdings,Arlington,0.0,1-584-224-0824,XXYXDW,NC,5.0
M,R,77662.0,Rdhugeo,GQWXXZOMR,United States of America,Pwkwdeilqccxrxgbxhvqaenhcj,Pwk6843,0.0,M,Iofxvvvfhypsrtwphrrjmiyomcivyeqkqafqkbnxzvvtuxbdsfbxmduhnsctecdfzoyvnqf,758.0,,3700171.0,37.0,Lockheed Martin,Glendale,0.0,1-314-865-2937,,NJ,1.0
U,O,108337.0,Lfmahmksevzblxra,Cbkwhpuwxsfibpjf,United States of America,Gkllgdinrro,Gkl6844,3.0,,Yjchxhimmbip,441.0,T,3668604.0,21.0,Newmont Mining,Augusta,2.0,1-555-395-5537,,MD,8.0
M,,237116.0,LSOVWBOZGCOALJTVDVZQHXQHOWDSCNOKMGXSRMPVJILKWMWFZCFSKCTMRMVNKMYEOIEPLIIWMPPCAU,GHIFVE,United States of America,Zwndhmktmhzpanzzvpjdmps,Zwn6845,5.0,,Yybnwekwxryga,830.0,,964306.0,33.0,Hertz Global Holdings,Pomona,0.0,1-267-033-9920,Ckaadtenoy,KS,0.0
D,O,331631.0,QACQUJPLDBCRHLSAIHFAZIVOJHKEKVZAPLOZFFGHLDJTONKPCKMJIWHHBGI,hhalnhdiaavpcytpllxpuijvo,,QCEIUYAVXYAMVXRMOHAVD,QCE6846,4.0,,UQCBICKVKHGTEIDIVFCPLKHRWSEDOBAJMQUYYEKRHHPGLHEZKRXRPJASLGBYRXIOBCNKAJLH,437.0,G,2264126.0,,PPL,Durham,5.0,1-231-568-4467,IKPWUXDENWGL,LA,5.0
M,O,456577.0,Cquzpuuecetpokeckjflqhfurgtbsurcdwciwuna,Omptq,United States of America,lqspf,lqs6847,4.0,,INNFEKCTXMHOJILORJKQETAWP,645.0,,470427.0,72.0,Tenneco,Las Cruces,0.0,1-096-765-6302,enngvptgwbv,Prince Edward Island,6.0
S,U,325930.0,dmuaimflckuxlhevcyhrwwkxkcaaypisvwizbdbquyb,Ytcqctphpldhjwzpwdjmtheorxcp,United States of America,Zwdgfkbewjyptey,Zwd6848,1.0,F,kmbsiakvhptdupwhujeggdmffsmigzbzkhmfvwxazxbggknli,843.0,n,2356220.0,66.0,Reliant Energy,Detroit,0.0,1-140-953-6860,Yjeabyz,LA,0.0
S,O,174452.0,Tcmfsedjcimbxprqgggh,GUJNUMGSTDAVJTSKQTCKWUP,United States of America,tnotnijtk,tno6849,2.0,,WJUTEQSHQDTDSMFXOOVOCGYBDSRXZMTUPUWYKXLFPZLNYECSSTBPCLRFZKVPJUBLAXL,830.0,,1865469.0,83.0,Chiquita Brands International,Dover,0.0,1-832-934-0260,hcnxiob,MN,4.0
S,R,117727.0,Agtxdmdntjhahahpcafmzalafsseeutgokrhxpfspodixtqdkysimb,Tigrhbgknrll,United States of America,khuadhgwaenqdpkxjvzlxpdudlm,khu6850,4.0,,Fudxqucetexjphocwi,754.0,j,3001773.0,5.0,Covance,Kitchener,,1-638-539-9671,Xfrdvmllha,SD,2.0
