NumberCars,State,Phone,PostalCode,MiddleInitial,AddressLine2,MaritalStatus,City,AgencyID,Gender,LastName,OwnOrRentFlag,CreditRating,NetWorth,Income,NumberChildren,FirstName,Age,Country,NumberCreditCards,AddressLine1,Employer
3.0,ME,1-747-369-5500,Y1a 1g9,A,,S,Durham,Dib4060,,Dibenedetto,R,616.0,3918266.0,213559.0,4.0,Ilan,41.0,United States of America,6.0,14036 saratoga west,Sun Microsystems
3.0,Newfoundland,1-324-458-4438,94158,,,M,Oceanside,STE4061,M,STEMMLER,O,717.0,90067.0,443594.0,1.0,Sharri,15.0,United States of America,4.0,4373 neville north,Oceaneering International
0.0,WA,1-655-662-1095,23218,X,Apt. 981,M,Plano,Bas4062,F,Basta,R,678.0,912069.0,301332.0,4.0,KAMINSKY,56.0,United States of America,1.0,23776 ashley crescent,Graham Packaging
3.0,AK,1-641-251-7069,s3b 1g2,,,U,Fairbanks,Wel4063,M,Welham,O,306.0,2467113.0,225557.0,2.0,Roberta,56.0,United States of America,0.0,11483 BONAVENTURE PARK,
0.0,DC,,29409,,,D,Philadelphia,Ver4064,m,Vermeesch,O,,3826451.0,45827.0,4.0,LECIEN,1.0,United States of America,9.0,18335 SAVANNAH DRIVE,Inergy Holdings
,MA,1-920-722-2876,92134,,,S,Missoula,Mos4065,F,Moser,R,581.0,1669577.0,252174.0,5.0,adora,30.0,United States of America,0.0,19381 towerwood crescent,Williams-Sonoma
5.0,MD,1-449-173-1110,98186,,,M,Orlando,Kei4066,m,Keilty,O,644.0,,289228.0,3.0,PERIA,52.0,Canada,5.0,20907 NOTINGHAM LOWER,Granite Construction
5.0,NJ,1-337-939-7446,y1b 1f2,U,,U,Wichita,Per4067,,Percy,O,761.0,1027764.0,464149.0,0.0,RAJU,26.0,United States of America,5.0,20622 mcafee court,Beckman Coulter
1.0,OK,1-316-040-0817,t6a 1a8,,,M,Oakland,ROS4068,f,ROSSI,,358.0,3425163.0,471157.0,2.0,Ninette,69.0,United States of America,6.0,7626 clint west,Oracle
1.0,SD,1-095-725-0866,83405,R,,M,Dover,Dur4069,,Dursse,O,440.0,3250209.0,33786.0,2.0,Farag,26.0,United States of America,2.0,13324 PRESTON WAY,Dell
0.0,AK,1-059-422-2998,15224,,,M,Hampton,Bro4070,F,Broten,O,,1814709.0,486035.0,1.0,NANETE,23.0,Canada,0.0,24282 la peer rue,Weis Markets
1.0,MT,1-858-960-4807,91108,,,,Escondido,Lau4071,M,Laufer,O,401.0,2614552.0,55932.0,,Raghuvir,97.0,United States of America,0.0,21620 snead avenue,Charter Communications
4.0,VA,1-752-463-3373,45274,,,S,Anchorage,Di 4072,F,Di millo,O,305.0,3564076.0,469440.0,4.0,delores,42.0,Canada,9.0,15591 HOLGATE LANE,Thrivent Financial
5.0,Newfoundland,1-095-352-7289,R5H 1M7,O,,S,Buffalo,BET4073,,BETHUNE,R,302.0,,346593.0,3.0,Shlomo,27.0,Canada,1.0,15960 worley court,Aon
5.0,Nova Scotia,1-680-887-5820,60655,,,M,Jackson,Bea4074,,Beagley,O,407.0,1476646.0,84889.0,1.0,Shanna,82.0,Canada,8.0,13652 WESTERLEY DRIVE,Con-way
4.0,CA,1-532-008-6606,83710,F,,S,Springfield,Mat4075,,Materna,O,829.0,2236250.0,332764.0,1.0,LOUISA,28.0,United States of America,3.0,12946 thorndale south,Jacobs Engineering Group
2.0,MT,1-687-905-0569,99208,,,M,Fayetteville,Mus4076,,Mustafa,R,690.0,540185.0,318564.0,1.0,MELICENT,60.0,United States of America,8.0,3681 HOLLY KNOLL CRESCENT,SkyWest
0.0,Saskatchewan,1-981-775-0399,V6W 1Q4,,,M,West Covina,Fic4077,F,Ficker,R,556.0,2367794.0,362277.0,1.0,Lucia,17.0,Canada,,23274 beatty park,Con-way
0.0,Ontario,1-935-029-4556,T5b 1j2,,,U,Jackson,koa4078,,koa,O,393.0,587375.0,336716.0,0.0,euphemia,52.0,United States of America,10.0,24954 NORTHLAND DRIVE,Brunswick
4.0,NV,1-019-788-1192,60716,,,U,Durham,Mok4079,M,Mokros,U,611.0,2563811.0,423253.0,3.0,cordula,100.0,United States of America,6.0,482 matlock east,Belk
5.0,CA,1-289-050-2059,94322,E,,M,Richmond,oly4080,,olynyk,O,663.0,3245611.0,151756.0,5.0,ivory,53.0,United States of America,3.0,22787 university crescent,Paychex
4.0,British Columbia,1-740-440-0374,53727,E,,M,Jersey City,HOW4081,m,HOWERTON,U,673.0,2638856.0,220669.0,1.0,Fionna,63.0,Canada,9.0,20871 dewdrop street,Dean Foods
1.0,WV,1-546-624-5037,99640,Q,,M,Philadelphia,KEN4082,,KENSINGER,R,570.0,1774676.0,91277.0,1.0,laurianne,,Canada,4.0,14791 bluff east,Parker Hannifin
2.0,DE,1-008-475-6493,90336,,,M,Mobile,bar4083,,barham,O,693.0,,466590.0,0.0,KIRBIE,14.0,Canada,3.0,5810 sinclair park,Fidelity National Information
3.0,NH,1-546-501-1179,V6u 1w5,,,M,Las Vegas,MAS4084,,MASLEN,O,536.0,2993913.0,1720.0,5.0,daffi,13.0,Canada,3.0,8825 amherst drive,Ameriprise Financial
3.0,Ontario,1-740-612-9335,T6A 1E4,,,M,Chesapeake,LAM4085,,LAMBREGTS,O,699.0,1030016.0,264450.0,4.0,Petar,87.0,United States of America,4.0,21476 bannister west,LSI
1.0,DC,1-528-186-4538,10005,,Apt. 568,M,Fullerton,bed4086,,bedford,O,318.0,1152514.0,295553.0,3.0,parminder,90.0,United States of America,8.0,13588 DAVIE EAST,Pitney Bowes
,WA,1-442-555-8416,93329,Q,,W,Burlington,Del4087,F,Delzer,R,774.0,1678577.0,420630.0,0.0,claresta,55.0,United States of America,10.0,2500 park hill west,Valspar
2.0,CA,1-617-028-5718,32206,,,S,Amarillo,raf4088,,rafferty,O,596.0,3810059.0,98201.0,4.0,MADGE,87.0,United States of America,7.0,16124 weyland park,PPG Industries
5.0,NM,1-084-089-3712,93773,,,S,Manchester,MAR4089,F,MARTURANO,O,640.0,1705624.0,294620.0,1.0,shelagh,76.0,United States of America,5.0,23664 summer crest drive,Neiman Marcus
5.0,LA,1-835-389-8330,T5c 1w5,,,W,Abilene,Orr4090,M,Orr,R,398.0,956183.0,97606.0,4.0,jimmy,25.0,United States of America,8.0,24185 shallowford lane,
2.0,CO,,h5l 1o2,,,M,Dayton,Id4091,,Id,O,456.0,361209.0,355125.0,1.0,TANHYA,87.0,United States of America,1.0,2604 curry boulevard,Cablevision Systems
2.0,CO,1-828-306-6075,X7j 1q3,,,M,Chicago,Chi4092,m,Chien,O,529.0,3747082.0,490465.0,2.0,natividad,36.0,United States of America,10.0,1677 ALABAMA CRESCENT,ConAgra Foods
1.0,Alberta,,H5l 1q7,F,,M,Indianapolis,pyr4093,f,pyron,O,479.0,3167044.0,386131.0,1.0,charmine,15.0,United States of America,3.0,19131 lullwood park,Coach
2.0,FL,1-702-379-8533,H2b 1x7,,,M,Jersey City,Cam4094,,Campeau,O,712.0,2946519.0,322716.0,3.0,Beth,74.0,United States of America,8.0,14553 ROUND LAKE BOULEVARD,Celgene
1.0,CO,1-301-261-3694,B8b 1y1,K,,,Buffalo,GOL4095,m,GOLKA,O,814.0,1890351.0,242986.0,0.0,DAVEEN,2.0,United States of America,0.0,22461 morton east,WABCO Holdings
3.0,OK,1-837-156-7580,37222,W,,M,Peoria,EDM4096,,EDMONDS,O,427.0,1377011.0,37155.0,5.0,Maciej,2.0,United States of America,0.0,6741 HARDY LANE,Micron Technology
1.0,MO,1-342-935-6256,85034,,,S,San Jose,Dow4097,f,Dowling,R,623.0,1981931.0,191965.0,5.0,Zulfikar,35.0,Canada,7.0,15065 bellaire crescent,Avon Products
,IA,1-126-139-5416,14626,,,W,Toronto,Hni4098,,Hnidek,R,841.0,3091217.0,158296.0,5.0,Denna,27.0,United States of America,3.0,11237 balmoral way,Piedmont Natural Gas
1.0,WY,1-284-485-4611,97227,,,U,Jersey City,Nun4099,M,Nunez,R,335.0,1468251.0,122963.0,1.0,eddi,22.0,United States of America,4.0,9212 mesa drive,Cytec Industries
1.0,NM,1-129-301-2363,63150,X,,U,Fremont,KEL4100,,KELEMEN,O,433.0,2853044.0,70711.0,2.0,sheri-lynn,56.0,United States of America,5.0,21082 cliffbrook west,CarMax
2.0,ND,1-497-552-1858,73112,,,D,Montreal,Dur4101,,Durant,O,479.0,2783674.0,233605.0,1.0,RIZWAN,48.0,United States of America,9.0,24731 flores south,First Data
3.0,VA,1-577-669-4598,78426,H,,M,Phoenix,Wit4102,,Witt,O,749.0,3745151.0,410143.0,5.0,Mariaelena,80.0,Canada,4.0,22849 lacornia rue,Wesco International
2.0,Saskatchewan,1-204-636-6690,v6b 1s6,,,M,Riverside,CLA4103,F,CLARY,O,827.0,2031944.0,330347.0,0.0,FLOR,60.0,United States of America,0.0,14004 PELAN WAY,Arrow Electronics
0.0,SD,1-351-172-4950,25310,,APT. 763,M,Lansing,Kel4104,m,Kelland,O,788.0,1751930.0,17137.0,4.0,Jann,18.0,United States of America,,1968 lemming lower,Amerco
4.0,GA,1-475-017-3927,90283,,,S,Warren,Por4105,,Portelance,R,447.0,447127.0,252546.0,1.0,Papagena,73.0,United States of America,1.0,482 matlock east,Radian Group
4.0,CT,1-253-850-9876,M2q 1e4,,,,Carrollton,Kan4106,,Kannemann,O,318.0,188862.0,208035.0,0.0,LAURIE,45.0,United States of America,0.0,24870 beverly court,Cisco Systems
5.0,OH,1-234-346-8698,60712,P,,S,Chula Vista,cow4107,F,cowart,O,588.0,2894863.0,253491.0,0.0,CHARIN,49.0,United States of America,3.0,20823 WEST CHAPEL AVENUE,Asbury Automotive Group
2.0,KY,1-160-080-2456,99670,X,,M,Rochester,War4108,,Warburton,O,576.0,3932277.0,4590.0,,whitfield,78.0,United States of America,10.0,10352 marathon drive,Inergy Holdings
0.0,SD,1-349-432-6586,30394,,,M,Sherbrooke,Kir4109,,Kirkby,O,847.0,1050183.0,45281.0,1.0,Donielle,94.0,Canada,6.0,23534 MORNINGSIDE NORTH,First American Corp.
5.0,CT,1-131-420-5710,M5g 1z3,J,,S,Springfield,mar4110,,marketing,R,593.0,2338246.0,497411.0,3.0,cherice,15.0,United States of America,3.0,13143 goodwin lane,FPL Group
4.0,CT,1-791-193-2909,90759,,,M,Shreveport,JAG4111,,JAGO,U,455.0,1207954.0,375350.0,0.0,Gokul,48.0,United States of America,4.0,6464 bonnie brae street,Harris
1.0,KS,1-778-408-6797,99723,,,M,Portland,bor4112,M,borozny,O,532.0,1911664.0,255039.0,0.0,DARDA,25.0,Canada,6.0,8899 starling lane,Allegheny Energy
4.0,TX,1-985-897-9080,64142,Q,apt. 703,M,Sterling Heights,Ive4113,f,Iversen,R,812.0,3841622.0,436358.0,0.0,tomi,76.0,United States of America,1.0,16308 MARINE CRESCENT,Macy's
4.0,UT,1-734-817-9602,23294,F,,M,St. Catharines,Atk4114,,Atkinson,O,733.0,3081542.0,347468.0,0.0,Alexandrina,28.0,Canada,9.0,1540 CRESTMERE NORTH,Comerica
5.0,DE,1-469-421-7717,90007,,,M,Boise,sto4115,m,stokes,O,549.0,1190647.0,247341.0,3.0,Berthe,0.0,United States of America,3.0,5895 strand upper,Centene
0.0,WV,1-231-569-1705,53222,,Apt. 350,W,Manchester,Wil4116,M,Willis,O,307.0,2477548.0,221311.0,1.0,Perla,25.0,United States of America,7.0,828 PAINT ROCK UPPER,TJX
5.0,WY,1-663-576-3780,10088,,,M,Tucson,per4117,f,perez,R,770.0,1944781.0,487332.0,2.0,Cornel,17.0,Canada,6.0,15465 beach upper,SPX
,IA,1-777-674-5794,43637,,,,Fayetteville,sur4118,,surber,O,820.0,2863230.0,342333.0,0.0,ALEXANDRU,51.0,United States of America,6.0,22024 darlington north,General Motors
0.0,LA,1-008-849-1954,H5j 1q4,,,U,Fremont,Sok4119,F,Sokyrko,U,602.0,1605110.0,208103.0,2.0,Marika,80.0,United States of America,8.0,1971 PRAIRIE DRIVE,Genworth Financial
3.0,IA,1-747-448-2102,99757,,,M,Fort Lauderdale,COM4120,M,COMMUNICATIONS,O,830.0,1663223.0,488334.0,2.0,JANELA,97.0,United States of America,2.0,7377 COVENTRY EAST,Southern Union
2.0,PA,1-096-048-9676,25338,,,M,Washington,min4121,M,minck,O,829.0,1286989.0,362640.0,2.0,Fotini,31.0,United States of America,6.0,20064 oakmont east,Norfolk Southern
3.0,Newfoundland,1-962-707-1718,33158,T,,,Halifax,Pon4122,,Ponthieux,O,811.0,2407494.0,499808.0,5.0,Babbette,37.0,United States of America,0.0,20627 candlelight avenue,
5.0,Manitoba,1-659-521-2608,t5a 1m9,,,D,Billings,sav4123,f,savadkouhi,O,628.0,1521749.0,,2.0,Blakelee,6.0,United States of America,5.0,20706 lyle north,American National Insurance
5.0,OH,,10186,K,APT. 668,W,Halifax,Ski4124,,Skiclub,O,664.0,10629.0,229573.0,1.0,marce,30.0,United States of America,6.0,15176 PURDUE EAST,Brunswick
3.0,MD,1-242-636-1078,s7d 1m6,N,Apt. 334,M,Evansville,koh4125,,kohler,R,526.0,118555.0,460604.0,1.0,delisle,53.0,United States of America,5.0,15306 pike park,Brunswick
0.0,KY,1-346-952-1205,94440,,,U,Tulsa,lab4126,F,labfive,R,504.0,3406711.0,453184.0,3.0,WADE,64.0,United States of America,5.0,23271 buckroe park,Spectra Energy
0.0,MT,1-769-421-4523,43233,,,W,Sunnyvale,Rev4127,,Revah,O,452.0,48368.0,173233.0,3.0,PRINT,66.0,United States of America,4.0,17440 pinesap rue,Pinnacle West Capital
2.0,Prince Edward Island,1-758-492-2237,07310,,,M,Virginia Beach,Bur4128,M,Burke,O,519.0,2324375.0,13997.0,1.0,christine,82.0,United States of America,8.0,14754 WOODVIEW EAST,Autodesk
3.0,WI,1-518-137-0725,10156,G,,S,Hilo,ber4129,f,bertrand,R,480.0,2414301.0,279682.0,0.0,Netta,82.0,United States of America,10.0,13590 westover east,Principal Financial
1.0,GA,1-700-802-2423,37242,N,,S,Jackson,Fri4130,D,Frink,O,622.0,966380.0,95134.0,5.0,Peg,45.0,United States of America,1.0,24896 wright east,Merck
,MS,1-730-258-8182,23285,,,M,Wichita,Sel4131,,Seliske,O,645.0,1546865.0,112412.0,4.0,Albrecht,27.0,United States of America,1.0,14398 graves way,XTO Energy
2.0,Manitoba,1-137-968-5660,V6X 1S8,O,,U,Riverside,ale4132,,alexson,R,573.0,1339073.0,333172.0,4.0,Minetta,89.0,Canada,8.0,13892 JENNINGS ROAD,Wal-Mart Stores
2.0,Quebec,1-152-024-3382,99653,X,,U,Fontana,She4133,,Sheldon,R,794.0,496474.0,185162.0,3.0,Notley,96.0,United States of America,3.0,885 crosby lane,Mosaic
0.0,NH,1-946-932-1530,V6E 1W1,M,,M,Yonkers,SHE4134,f,SHERK,O,608.0,2311455.0,477663.0,3.0,Lark,60.0,United States of America,5.0,10915 CHARLEVILLE LANE,Unisys
5.0,Prince Edward Island,1-660-625-5085,94257,,,D,Oklahoma City,VER4135,f,VERMETTE,O,485.0,3866148.0,373117.0,1.0,Flory,75.0,United States of America,9.0,8617 woodcrest north,Procter & Gamble
2.0,KY,1-142-036-8132,95201,,,D,Springfield,elg4136,,elgie,O,311.0,2583727.0,188626.0,0.0,haleigh,17.0,United States of America,8.0,24083 sherwood way,AFLAC
2.0,AK,1-849-522-2992,87509,,,M,Fort Wayne,CAM4137,f,CAMERON,O,464.0,1320030.0,298734.0,0.0,MEGEN,15.0,United States of America,4.0,22986 norfolk lane,FMC Technologies
4.0,CA,1-063-096-5852,80907,T,,,Coral Springs,dec4138,m,decker,O,502.0,3779415.0,39601.0,3.0,Bhupendra,13.0,United States of America,4.0,23361 stonehill way,American Electric Power
0.0,WA,1-243-090-2609,15211,,,S,Brownsville,Ben4139,,Ben-ishai,O,,3643181.0,360509.0,5.0,Okey,44.0,United States of America,0.0,23058 colonial crescent,Genzyme
3.0,NV,1-727-835-3306,47717,,,U,Orange,Kim4140,m,Kimbrell,O,544.0,2006767.0,149710.0,2.0,Reeva,82.0,United States of America,4.0,19015 chennault lane,Juniper Networks
1.0,AR,1-307-735-2708,75046,A,,,Miami,Mad4141,M,Maduri,O,725.0,673728.0,118663.0,2.0,Hulst,7.0,United States of America,7.0,5148 GEMINI EAST,Brookdale Senior Living
3.0,NV,1-794-123-4781,30907,O,,D,Garden Grove,Dey4142,f,Deyoung,O,833.0,,149085.0,0.0,Ramonda,73.0,United States of America,2.0,17088 collinwood road,BB&T Corp.
,HI,1-307-999-1595,33170,J,,M,Huntington,sch4143,f,schwantes,O,778.0,2630185.0,,1.0,pamela,8.0,United States of America,5.0,19284 mitchell east,International Assets Holding
0.0,Prince Edward Island,1-820-153-3586,M3X 1K8,,,,Fullerton,Tow4144,,Townsel,O,387.0,3187497.0,113947.0,4.0,Rozamond,40.0,Canada,8.0,11141 waverly south,Crown Holdings
3.0,British Columbia,1-185-897-7570,V6N 1S8,,,M,Cleveland,PER4145,,PERENYI,O,789.0,1156747.0,305339.0,1.0,korry,97.0,United States of America,9.0,12818 strand park,Arrow Electronics
5.0,TX,1-061-969-9109,38193,,,U,Sydney,she4146,,shea,U,689.0,3454307.0,366061.0,1.0,Olympe,51.0,United States of America,7.0,12918 elle lee boulevard,Jack in the Box
,WI,1-026-319-0548,T5D 1Q4,M,,M,Amarillo,mes4147,m,messer,O,620.0,,396166.0,3.0,MIKHAIL,25.0,United States of America,2.0,18710 queen lower,Flowserve
2.0,Nova Scotia,1-437-411-4193,M1i 1r8,,,U,Baltimore,bla4148,M,blacklock,R,368.0,186294.0,459016.0,1.0,Annabela,36.0,United States of America,8.0,2929 bryant irvin road,Harman International Ind.
0.0,WY,1-868-232-9225,13209,D,,W,Corona,Ger4149,m,Gerald,O,583.0,1422417.0,44483.0,3.0,KELLINA,13.0,Canada,9.0,17286 harvard park,Home Depot
3.0,SD,1-257-582-1522,M8c 1x2,,,M,Stamford,Sco4150,,Scovill,R,832.0,2169131.0,23935.0,2.0,Mitchell,33.0,Canada,1.0,17213 towerwood east,Hewlett-Packard
0.0,IA,1-811-371-4298,S7d 1m6,K,,M,Thousand Oaks,Red4151,,Reda,O,421.0,1582785.0,477378.0,0.0,ginette,23.0,United States of America,4.0,12194 julian lower,Reliant Energy
5.0,MN,1-253-350-7450,19101,,,S,Hilo,Fro4152,,Frobel,,381.0,2277479.0,179376.0,4.0,SKIPPY,96.0,United States of America,6.0,8951 vista street,RBS Global
4.0,MS,1-838-670-1277,92137,X,,,Amarillo,ray4153,F,raymond,R,705.0,3650977.0,,3.0,Eliza,36.0,United States of America,1.0,380 TRAVIS COURT,eBay
1.0,Nova Scotia,1-090-104-8491,30354,B,,S,Salem,Kro4154,M,Kromer,O,448.0,551845.0,358220.0,3.0,Mallory,57.0,United States of America,10.0,287 woodland park court,
4.0,Nova Scotia,1-005-290-5019,H2d 1z6,,,,Providence,CHA4155,M,CHAMBERS,O,574.0,874201.0,210168.0,4.0,Kania,65.0,United States of America,4.0,14406 lumber court,National Oilwell Varco
1.0,VA,1-807-624-4499,99723,,,D,West Covina,dat4156,,datta,O,832.0,1212973.0,151105.0,,Mukund,40.0,United States of America,9.0,18956 GAYLORD STREET,Lear
2.0,Prince Edward Island,1-816-661-9614,78782,,,W,Lakewood,DAS4157,,DASD,O,540.0,,440629.0,2.0,EMORY,48.0,United States of America,5.0,16325 RICHMOND COURT,Regions Financial
5.0,FL,1-114-915-5072,55407,,,D,Lafayette,fro4158,,frobisher,O,528.0,323352.0,164724.0,5.0,nashville,21.0,United States of America,0.0,16716 CONGRESS WEST,Juniper Networks
5.0,Saskatchewan,1-294-536-5050,h2c 1z6,,,U,Hialeah,CHE4159,f,CHEVAL,O,301.0,3380281.0,445763.0,2.0,rhody,38.0,United States of America,6.0,11635 sun tree west,American National Insurance
4.0,British Columbia,1-036-109-8074,85058,Z,,S,Fort Smith,Hou4160,,Houde,R,824.0,1781083.0,,5.0,edwina,10.0,Canada,10.0,17404 gale court,Pactiv
,MD,1-055-398-5091,94243,L,,S,McAllen,don4161,M,donkers,O,822.0,310619.0,367592.0,4.0,Quinta,2.0,United States of America,5.0,2108 buckroe way,News Corp.
1.0,IL,1-140-648-2242,92111,,,U,Burlington,Poy4162,f,Poyer,O,786.0,1839170.0,321441.0,5.0,ethel,51.0,United States of America,5.0,20026 richmond lane,DynCorp International
0.0,KY,1-406-338-7979,H2b 1v4,J,Apt. 549,U,Fayetteville,loc4163,F,locken,O,427.0,1054100.0,173648.0,3.0,mellisa,22.0,United States of America,5.0,4221 LAKE PARK ROAD,Community Health Systems
1.0,VT,1-971-170-5966,T5d 1t2,,,M,Manchester,KAO4164,F,KAO,U,596.0,955966.0,,0.0,COSTAS,95.0,United States of America,8.0,21835 cedar canyon rue,Avery Dennison
0.0,TN,1-057-063-7004,70137,,,M,Ontario,mel4165,M,mellor,R,384.0,3838074.0,181557.0,0.0,Sylva,17.0,United States of America,2.0,14266 lemming south,Casey's General Stores
4.0,AL,1-317-129-5773,07104,,,U,Halifax,bak4166,m,bakhach,O,712.0,1974701.0,19799.0,1.0,TERRI-JO,99.0,United States of America,4.0,5466 CARRINGTON WEST,
3.0,MT,1-105-806-3256,90748,,,M,Oshawa,tar4167,,tarrant,O,322.0,790230.0,22837.0,5.0,annarbor,25.0,United States of America,6.0,22507 gaines south,Nationwide
1.0,Manitoba,1-559-198-3580,94540,,,S,Worcester,Fen4168,m,Fenati,O,640.0,1697357.0,134982.0,5.0,ESTA,17.0,United States of America,8.0,15205 moody east,DynCorp International
3.0,OK,1-677-707-5587,h7h 1s5,M,,S,Cincinnati,COU4169,,COULMAN,O,492.0,1951955.0,314526.0,3.0,Aline,13.0,Canada,9.0,19663 reina street,American Financial Group
5.0,OR,1-387-954-2982,60675,,,S,Halifax,Blo4170,,Blostein,O,399.0,3570643.0,181160.0,0.0,Tdr,64.0,Canada,3.0,21671 IRENE ROAD,Idearc
1.0,MI,1-325-992-4818,t6b 1i7,,,S,Lubbock,Ske4171,,Skeuse,O,332.0,157725.0,492377.0,4.0,Harriett,6.0,United States of America,7.0,24731 flores south,Hershey
0.0,CO,1-585-292-3464,V6V 1W6,,,S,St. Louis,Abe4172,,Abello,O,613.0,1864852.0,312532.0,5.0,Renie,56.0,United States of America,,9907 UPTON SOUTH,Rowan Cos.
5.0,DE,1-130-677-5988,47732,Q,,D,Ontario,dev4173,,devreeze,O,809.0,2011593.0,,0.0,REGGIE,41.0,United States of America,10.0,11469 fairmount boulevard,Tenneco
1.0,WY,1-338-738-1315,55134,,,D,Tempe,bal4174,,balderston,O,,73713.0,183355.0,2.0,Mansum,72.0,United States of America,8.0,12349 outervale rue,Polo Ralph Lauren
1.0,WI,1-415-898-5164,r5g 1m3,,,S,Knoxville,Gaf4175,m,Gaftea,O,529.0,2780878.0,239636.0,3.0,Corissa,9.0,Canada,,6119 BURGOYNE SOUTH,Catalyst Health Solutions
0.0,MS,1-667-149-9017,M5d 1z7,,,,Kitchener,Gu4176,,Gu,,842.0,1275794.0,379389.0,2.0,norikazu,31.0,United States of America,,5653 worth drive,Exxon Mobil
3.0,NH,1-010-278-8037,M7n 1b2,E,,S,Salem,Nau4177,,Naugle,O,712.0,1421194.0,310436.0,2.0,dita,100.0,United States of America,8.0,755 maywind south,Penske Automotive Group
1.0,IL,1-818-453-3270,32242,,,U,Iqaluit,KRI4178,f,KRIVOSSIDIS,O,823.0,1277873.0,32314.0,4.0,Tammi,48.0,United States of America,7.0,8282 wills street,Coach
2.0,WI,1-407-800-5378,35234,,,M,West Valley,mcc4179,,mcconney,U,699.0,3511382.0,210813.0,2.0,mikhail,78.0,United States of America,1.0,13075 vinson road,Thrivent Financial
1.0,LA,1-638-357-5222,95251,F,,S,Phoenix,Swa4180,,Swanson,O,757.0,165262.0,89403.0,2.0,jaclyn,67.0,United States of America,3.0,10093 mckinnon north,Country Financial Services
4.0,MN,1-144-150-4379,94281,,,S,Warwick,Sep4181,,Sepko,R,350.0,762349.0,357243.0,0.0,Chabert,41.0,United States of America,2.0,18175 walnut east,Nasdaq OMX Group
2.0,MD,1-525-884-5884,92507,P,,M,Burlington,Min4182,,Minard,R,824.0,1924400.0,98356.0,5.0,Raz,100.0,United States of America,0.0,18207 conley south,Zimmer Holdings
0.0,NE,1-932-301-8554,60674,O,,M,Coral Springs,Har4183,,Harty,O,383.0,2623954.0,404530.0,3.0,gabriellia,,United States of America,2.0,2103 campbell boulevard,Regions Financial
1.0,IN,,85282,,,S,Rapid City,Cam4184,m,Camirand,O,431.0,2927395.0,446338.0,4.0,clive,21.0,United States of America,3.0,493 day lane,Harman International Ind.
1.0,AZ,1-879-548-2192,94659,R,,U,Garden Grove,siz4185,M,sizto,R,641.0,1714903.0,38905.0,2.0,homayoon,1.0,United States of America,4.0,336 knipp boulevard,Regions Financial
1.0,Prince Edward Island,1-634-943-2957,M6s 1i7,L,,M,Torrance,nic4186,,nicolle,O,418.0,2902954.0,97019.0,5.0,Karry,71.0,Canada,0.0,2682 LUMBER PARK,3M
4.0,PA,1-156-508-4421,25328,X,,U,Idaho Falls,MCK4187,,MCKNIGHT,O,398.0,,471410.0,1.0,Matelda,13.0,United States of America,9.0,23607 idlewild way,Micron Technology
2.0,Prince Edward Island,1-414-057-8647,60633,,,S,Livonia,Pot4188,m,Potesta,O,438.0,3229864.0,468961.0,5.0,EMPDB,13.0,United States of America,2.0,20166 presido park,Inergy Holdings
2.0,NY,,V6z 1r7,,APT. 597,U,Livonia,Nag4189,,Nagy,O,668.0,2419611.0,,5.0,Jan,91.0,Canada,0.0,16660 kelvin park,Iron Mountain
4.0,KS,1-051-302-4253,80055,D,APT. 117,M,El Paso,Noy4190,m,Noye,O,400.0,134899.0,282653.0,0.0,Yaser,24.0,Canada,4.0,4824 ross boulevard,Advanced Micro Devices
0.0,AZ,1-300-542-1343,v6s 1s2,,,M,Wichita,Art4191,,Artspssa,O,517.0,3431186.0,32796.0,2.0,Charangit,48.0,United States of America,,21006 stanford park,Rock-Tenn
4.0,MA,1-595-443-5838,t6b 1h2,I,,U,Montreal,lon4192,m,london,O,749.0,711283.0,461606.0,3.0,GABE,49.0,United States of America,4.0,4068 BEAUREGARD DRIVE,Unified Grocers
4.0,WI,,M4l 1n9,,,S,Sacramento,Coz4193,,Cozyn,O,392.0,3720095.0,43453.0,,Stone,4.0,United States of America,4.0,6726 englewood upper,Solo Cup
2.0,MT,1-873-719-4579,92706,,,D,Chesapeake,SWI4194,,SWINSON,O,716.0,1366779.0,,3.0,Anver,57.0,United States of America,10.0,9375 wood south,Smithfield Foods
2.0,Alberta,1-374-638-4742,M8a 1w3,,,M,Evansville,Zub4195,f,Zubans,R,417.0,1840904.0,297324.0,3.0,ALKARIM,78.0,United States of America,10.0,19059 ginger avenue,Men's Wearhouse
2.0,ME,1-925-137-7885,94266,C,,S,West Valley,Par4196,f,Partello,O,527.0,2846166.0,367.0,3.0,Harm,18.0,Canada,4.0,7897 charleville avenue,Valassis Communications
5.0,TN,1-660-322-4001,90850,S,SUITE 225,W,London,MCC4197,,MCCALLUM,R,390.0,3378736.0,322674.0,2.0,CARMELITA,47.0,United States of America,5.0,8503 pecos drive,Men's Wearhouse
