AgencyID,Employer,AddressLine2,Age,Income,LastName,OwnOrRentFlag,Phone,MiddleInitial,MaritalStatus,Country,NumberCars,AddressLine1,NumberChildren,CreditRating,FirstName,Gender,PostalCode
fye5254,Saks,odjonlgrpfxmlpshxukjfychivvdpivfpgnyqrjdcrfydrgeebslaxgokhbrjhwx,37.0,222495.0,fyextjyzy,O,1-684-832-1397,w,D,United States of America,3.0,kpiphdggtoqyjzaidqqnyvbbfdncbcbmedjimbsxgmyhupntmebahhfzuosfqrdrph,2.0,421.0,OUIXSOURNRCSTUTXD,F,mqtnpnay
fdv5255,Goodrich,Xrftgkgg,30.0,245645.0,fdvubx,O,1-881-551-0819,,D,,3.0,YIUOLKJRVLIUMIGL,5.0,731.0,gdrtkkkjvvjmimuqjrhefefxexioiv,m,
WNT5256,Blockbuster,hrcxtzbxbswhlemcyseobsbatvcnoikmyjssrhcxheslduyxakg,17.0,185655.0,WNTBUNKGSUXGRXXVC,O,1-557-993-8368,,M,,1.0,Wjybubjxnmfkxxqpvjpmkhfoagixwgydcvatgsegschtchfebjnrdncjxekhjfxwmouqjt,2.0,839.0,Rgdeba,,fwoztchr
Pdb5257,Calumet Specialty Products,sumubjuxfajpkhyoybgpkau,48.0,296919.0,Pdbursltqwdbymrbifofolb,O,1-279-541-5894,,W,United States of America,1.0,Ydrjxujbrvtwynczkvyrqeyxtaewpm,2.0,455.0,UENBOLFVJHEDTHDQOXNSTK,F,
Nea5258,Telephone & Data Systems,Nlxbbhpknzvtyxewxzviccgqakdef,78.0,370762.0,Neaiipkilkrtwzbcmvsrtjuge,O,1-164-318-9718,,W,United States of America,0.0,Vtjrreuppvfqvsmyjajilaxwesjk,5.0,575.0,Dmcmecmeg,F,Ikvbjzutwzl
IKO5259,Sara Lee,Plhzfalcvwlltrerwxooavlmxtwfxvqpiadtmgynfmsx,99.0,193005.0,IKOBNYXWUUGCBRAADKYMDCOJDXXGB,O,1-549-109-0890,A,M,Canada,0.0,jwivrhptsutgzwytqpuydxpgnkpjvspwntdtuewybixedmdecvtynzz,2.0,611.0,TZFWTAISUNDUF,f,fcoljfi
Thk5260,Bank of New York Mellon Corp.,YKHYEBNCVWMNFBP,98.0,111673.0,Thkkapjskuneiumceilrxywtoxcau,R,1-475-970-8722,e,S,,3.0,CRDDHTPPMLOLQSVMFDDILSQPEHJTLJNXMOOELMB,4.0,646.0,Isvbzkhdqjwinvlmu,,njvtxymcpim
LOZ5261,SunTrust Banks,Pqeloreyahkmzznknafizoepcghngjlwrzp,84.0,248232.0,LOZFAQHAWZUI,O,1-773-362-3021,h,M,United States of America,,Shqvahbokjpootfebvuwytiylcqyatda,2.0,443.0,GOWVMFFAVTQOBEAHRNNHQXR,,Ttmisjra
Tzk5262,Dynegy,yxeozfqunfuvgmwlevpghslnwrgitnfzokrpxjeihagjgbfygyihddkbfbmitsdreawlwlbdta,12.0,84331.0,Tzkgwnrnevnzxqsotomvbkai,O,1-248-511-3601,,M,United States of America,5.0,visprtoou,5.0,325.0,Kdglxaaq,,Xqgxicspirb
JIS5263,American International Group,jiizgmfwrzlgja,90.0,201572.0,JISSRIWSYGNOECRORTSJLUKQOVGMME,O,1-035-212-9589,f,W,United States of America,5.0,Jhkfwyawegcbbqczbqabuvuteihnrmzjseluvyvppivdzbbllipshiniieuqv,,488.0,eijlhvafcqmbkytjzkroxprhw,,CVQUSUNKQT
Lrv5264,Ferro,BXPHQDZQKQSNNK,72.0,237978.0,Lrvegtdcuatefv,O,1-312-125-8356,,M,,0.0,NRWMBXEMLKBZKJQRVIQYLFKGKIQKRKCLWFFIVTOTF,0.0,570.0,TVWNKJLNDKLIKNFKOIOCFFCPDHCQOX,M,Kntwcbjhl
SNO5265,FedEx,,98.0,157959.0,SNOTMYOTFVNXVNFU,,1-490-047-9527,c,S,United States of America,,wuxhrxhclgfchzbpimwrnhqxeaq,0.0,392.0,JUEVCUYPKXRNQQBPOHBO,f,HTKEGMN
Rvc5266,Modine Manufacturing,Ghbgdedvvpxmwrsrxtkpnbekbhmnzlivzfmfqpqzwncuwenkbkrwb,48.0,108922.0,Rvcqjbdgsmzmnswbxtorah,O,1-004-108-8904,g,U,Canada,4.0,Yyightjjlcwhlmfurhnpcexl,2.0,318.0,nooytwuamnsubwideowehntexkudk,,Bkryetbmjmic
LDX5267,Insight Enterprises,Ewzmocmiwgcbaexmxgvevcmgxfmqkckkifnsyzjxfgtbtzmids,10.0,415372.0,LDXRKORRVVCXRSIQQVCVRBXFNAQ,O,1-214-067-4405,Q,D,United States of America,5.0,JIMZQLSMULYRICWKJRKHJYJOVSZOWIKXLAAHFIYKLWQLYOAGUK,0.0,362.0,Qvxzqlvrjx,F,Ingwyswjla
Sfl5268,Xilinx,bzjntgznurfmuzxcxthfdsguxqsqmwdgdelkxtyfrujbqvuovvfbrollhbnr,49.0,276248.0,Sflplktffigowgeva,O,1-786-074-8473,,M,Canada,2.0,Mrgjxfqqvyxvegaocavvffoyvmoaogvfejcuyxsjvs,2.0,571.0,Pdtwtm,,Nkhmevyy
Nwq5269,Sanmina-SCI,LCGOUECBMJOWYZGHBVOONFKJPAGNARTGJFMMHKWXXOWNJWCZCV,26.0,293419.0,Nwqblftiwcavcv,U,1-841-166-4621,,S,United States of America,5.0,AXLVHWJKBIYUWBHQBOAJOAYPWYIMJURDZCCLKNAXKIKTUJTKEYSKGB,,598.0,Mnwaphcphkdmvbhiknmcjhmblli,,Hmcjibjual
UBO5270,Alliant Techsystems,Nlxutdeoxqejnxbfgyrtj,70.0,355746.0,UBOIALHMIRYKGDQPAXZPHFFQHWEPN,O,1-677-860-6915,V,S,United States of America,5.0,,4.0,446.0,tmaeuabklimhudpmswtrrfmf,m,YAQPDRCS
Rpq5271,Jack in the Box,CLZSOFYEZPSNMINWCLAAVDOYENYLFKUUINDVKJEXVIMN,5.0,336735.0,Rpqjwwqcax,O,1-707-804-9796,,S,United States of America,,WFQJCRYZPFYUAHMTJOFSAPPXQEIRFWEEPFWSDXZDNFXPSNHRFKXTPXTQ,3.0,603.0,QYSCLNEVYLU,,HKYWYGNO
BQF5272,National Fuel Gas,Mksoltjekvviftkanbqtkcmnspnrhwvctdidckingddjnsryfeugpsliz,54.0,499804.0,BQFPNETRTOOBDTLSCHYYPMHWTLKL,O,1-730-437-6858,V,D,United States of America,2.0,Pmwubdmdytrtbzifbqyowyslphvwvikfaubrnpci,,360.0,Vbddgjnrpoggbuzckalaj,,Aoaascqandh
ssd5273,Stater Bros. Holdings,,8.0,348072.0,ssdefodwrhlrdjwxvevvpxv,R,1-092-395-4131,A,M,United States of America,3.0,LNOWNNHVIKJYZBBFGXKSIIQJALFLM,1.0,453.0,Elrtwxpbmha,,qdjkbxqv
Vxk5274,Diebold,Vcdmrgaffxybzotimhpecwwxetkftzichsqmeljtbeovbyasdajylskswxijzmyofrjjpodnnzopqhbv,58.0,188999.0,Vxkwhazkxwidktrye,O,1-981-434-9462,,U,Canada,3.0,Gbgymowhgtuxtpef,4.0,735.0,SIFGKMHRMPUKSPAVYKKKZEXOPVRN,,
ALG5275,,Rvoplsesxixvhamfpxwzpnnxglclthzvbegkmcwgfydvnipltwwzydcnrqimgafdgygkrdhz,15.0,200483.0,ALGXBNMAT,O,1-438-169-9915,s,U,United States of America,4.0,,2.0,750.0,Qjfqg,,oycpn
Fwo5276,UnitedHealth Group,ewhvrhvqhhpajsqdgex,77.0,65517.0,Fwovhwwhcvtzvtjxvxmkzgmbbecdhe,O,1-206-432-0364,,,United States of America,5.0,NFGHLK,2.0,,Zpdxnsehgxfni,,SNTTX
Sce5277,Sally Beauty Holdings,,3.0,311750.0,Sceec,O,1-852-109-3438,,M,United States of America,2.0,Anlcclitgcufqoucqkxvid,3.0,775.0,ejqycn,f,Wxxsgxwqhv
ZSP5278,Quanta Services,eeaabrljrhsngzbvzgzqpzqkmwhrrmswhsjgxtdslywzzyjiaefbjivfeigtyv,42.0,,ZSPFGB,O,1-259-762-4592,C,M,,3.0,aoagrpemcuqxppnovvvuir,1.0,450.0,Bfgkkmxgiyzwnohszomoc,f,Kdtpicrnk
piw5279,Washington Post,UCQURWMWXBTVPWQCIJXVUKYURNIHNUFISZKMPFEXLEKTROCHNZHOGQTJA,30.0,83152.0,piwwkecglaao,O,1-754-771-4330,,W,Canada,1.0,QKRQCOXLLUSXBJGKOBUVVFVICCEWXTLICLMH,4.0,445.0,Kiirwkfgyzbxbzoavbaurtcmzo,F,Ossqozjgwd
Oka5280,Hovnanian Enterprises,Hqmbpqacgectzupcejyjrfnzjvwmlabmbwq,99.0,477604.0,Okaxyebqflqquwxtrxltequzpsiwa,O,1-067-071-3035,,S,,4.0,Bkpnzmbwux,3.0,415.0,esrbhcsumc,,OYAET
Ngh5281,Regal-Beloit,Brrvfbnomhmohfowsjkcaeriuxfqtxycdn,38.0,12168.0,Nghpjbrabhztviskgmofmsjeucjvo,O,1-868-400-5738,,S,United States of America,0.0,Ulsfvqsibvaaolsowkcgzjudtckglemuqjthqkbhphlregsjmjkumjwkcnzljss,5.0,406.0,Lphlqm,m,Jkhrix
MXW5282,Cytec Industries,LXKSNKPUENLYPKM,3.0,159385.0,MXWZRGRLNBDHJXRIESCH,R,1-592-745-7562,I,S,United States of America,2.0,Pagbkcbwbammi,4.0,611.0,Yhegtaxhho,F,mnjziocjh
qet5283,Armstrong World Industries,ukzbcdyxrtmjwfjelfachhdoiebtjnjuitripsqmzvuhxubimbuugtexidacsrjpwqddpasbhjsc,39.0,,qetrflnrpsoglrtnovdihukgotx,R,1-203-132-0818,C,M,Canada,0.0,FXOLZOIIECPKAPQMFPPVNJFLHFOWDIVGNHVRLWP,0.0,736.0,Jycwqdqnaeoonzkydbeqs,,Rxrozqoncqvc
cfi5284,CUNA Mutual Group,,,455697.0,cfienrqwh,O,1-891-487-2915,h,M,United States of America,,Ktwuatnrzemqfzmjjcobkatvhu,4.0,446.0,Jhyitcsdg,,Ekyjjmdbhrh
Fbh5285,Psychiatric Solutions,RUIMDDXQFHKHYACCVSXCVRMSRYW,94.0,162787.0,Fbhuuvtcbjecwm,O,1-271-775-7186,j,U,United States of America,0.0,DSEWQYAPOSZBCJCUSYGXCEZAZSURURXAQTSWRFILNY,0.0,645.0,Szptfsruftnrtevnnw,,Kdlpnckrdb
Obx5286,American Financial Group,Qsojjspecdlwkfyepuxkjqjchnsquicgikf,72.0,179209.0,Obxqzarnczmcubqqutnefc,R,1-533-784-1916,,U,United States of America,3.0,Jqdmccjqvezycrdnkdjopdwnkaglzaaoiwryqr,4.0,633.0,Goemlmxbrrunghvabwjasqpyswltm,,XPESKOKSJSUK
Pfm5287,Spansion,Wpdbidk,98.0,137245.0,Pfmeitcqflplurdkltrecxbtrizztp,O,1-008-777-7332,,M,United States of America,3.0,tuwwdkyeqkqnmgvmvtyridatwmphnhljuagjvndlihzwcymldbmdggix,5.0,727.0,lsdetugbjxipxubvfscp,m,Bvnydjv
cbp5288,Publix Super Markets,STBASGBBUPGSKXYKJETJU,98.0,14585.0,cbpolqxnbjlnouqhukhoxn,O,1-301-328-2322,v,W,United States of America,2.0,Cskloddmvouacjpcpvsqyfhoskvwqpctkcsesctyrcmnmnadjidnuatlaokkyzhirqgavuhibcifgpdc,3.0,747.0,vpeiedu,f,Pvwodrnd
cuz5289,Costco Wholesale,,65.0,,cuzqifqjwzkdjcbjlzjfufmv,O,1-725-420-7543,h,M,Canada,3.0,Ypmannbmmauuplzaodqbcsunbuxjjdieslph,2.0,524.0,JTEEQRML,M,MNQRVMGCCXJ
Wnz5290,Jones Financial,Arzrlwidptfkpqmvpliobshosdi,58.0,40866.0,Wnzpfvvgnszxire,O,1-673-601-9602,a,M,United States of America,3.0,Oocffyaderirijnkpezgotaqtimppqkgejqfanfkbdtjuvflptwwdbnelttrmegcmigdhxfvzhkqtlrz,5.0,711.0,sfgbriqkpbyojbwjbccg,,Jawybig
ZLI5291,Enterprise GP Holdings,sdumtiehjfbkcwtkibujnawvdbzohuwxfixqcpalguxmotrixiatqvonqyw,74.0,393357.0,ZLILRVWQJXQIIKHZXRXMTDHRAFEHUB,O,1-007-463-6061,,M,United States of America,3.0,,2.0,346.0,Uijqgqscbqdoxejwgjrgpiby,f,EAEDNZ
Epj5292,Dow Chemical,Phxszwdkdwucxabvonnrelerfyizdtamtoyakrgbdxkbt,5.0,10359.0,Epjmyujxigaclvxzumzorv,O,1-723-953-8672,,M,United States of America,4.0,Nxpxyunlepmyfpjhkjr,3.0,540.0,xmahjtwhj,,UJQKXR
sry5293,Knight,Ugeynazqbejdtdyvehzfudboprolaxxamkelxxrslujcvu,68.0,332496.0,sryzgemrjpje,O,1-569-843-8665,T,U,Canada,3.0,zstzuchfgkagqzmy,3.0,466.0,MPLEXHGTBWRQMA,f,Uasqwhmsu
iez5294,Wyndham Worldwide,DGKBGACQAFIKPDPOAYPVVTGJCHAOVUSCWWKEQOEHXHIAJAFIGNIVCZRKROQSLLSCRVPLD,62.0,118165.0,iezlur,,1-427-367-5210,,M,United States of America,1.0,Moktkldsbpjustaqbk,4.0,729.0,Qltsiyvpzvmaohfmjc,m,Oozsygjaw
Wwt5295,Avis Budget Group,Kvxriiufxkztppzzvxlchyclgyfihuajqqjjmyaozwraxlaybvzhkmcnif,87.0,41341.0,Wwtymayldtxfisviwvmopja,O,1-903-185-9838,,U,United States of America,2.0,Hsyliyvmdg,1.0,652.0,IDXELRCRTOXULEWJKVYKXMFJZLESR,f,NBEHXP
Pnt5296,Scana,QFYWKSUJGXVKHOLPXCPHNKBTXZWXKNVYMYFGKTHEIDNBBVU,3.0,395220.0,Pntdhecjvzqtyxqqondfwsajttblwn,O,1-114-953-8591,,U,United States of America,4.0,,4.0,709.0,wgjywzhjjmtpfww,,ODOMR
HGU5297,CMS Energy,Rekvteqfqdhjiygqtwnunvaiugybzaxrhkjgpxlwtvijkgrahguscednknpbarxxjwdybozm,50.0,188881.0,HGUWBROVP,O,1-519-664-6636,P,M,Canada,2.0,QUMBSTLGBQMLLHFRBEHHCQRLDFIVJOLJWRHNHXIRXIFEADZHOTFIIMIFFSTVNW,3.0,509.0,Pkcfqtcjmiyjxlsrhgrdckmizlrg,,Qficgtiznm
Rdu5298,Cliffs Natural Resources,LAATGITIHVABVIKQZEXDGSSVIANTJENDFSBLUCZKXPYWFUUYUQLADWGIWNDSYBDNXKAYOAMVL,49.0,459188.0,Rdubycgqmkshsjp,O,1-977-904-1852,,M,United States of America,5.0,UMJYYSXOFMLMDXGBABRYXAGRFBTSGWPDRUOCQIFQHKKOSVMNIWTCNBFSBQTEJIWHVGC,1.0,600.0,UOOPQBS,,RUUYGMPBJSKD
VGR5299,ITT,wxdksgxrrerukfmkakukbmpmsgahb,8.0,98258.0,VGRBXAKGU,O,1-606-876-4073,r,M,United States of America,4.0,BIMPKEBQSHAHQPPKYBMOWJKZISGNWUMRFGRPAQADIMEWPGBS,1.0,531.0,PSRVEZNSPQJAQEWT,,Queqhrog
HUA5300,Int. Flavors & Fragrances,aoykanodxxllwsixnfenlcmwfvfmuhflmxludsgbzhkwqcrkqasldcemvlandqqstbrcoejgpb,44.0,19018.0,HUAGRX,O,1-616-362-0474,,M,Canada,1.0,Ysriyrwqnjjmyttetusdqreebdijmihbsklypdbvfpolfhsdsaiqetwyrmexgi,3.0,301.0,Kwudvetqspgmiwxcaskgsfrrzpurid,F,SRLJECEHLUD
bbw5301,Raytheon,Rrpfopqkuycebexsujjhyiiogtgcgazqblgfcogomapswvwxfaelclbdbryjjjrnxugk,85.0,469062.0,bbwslgsemmovgupvnuhswyqrvxk,O,1-360-286-3337,q,U,United States of America,3.0,Sihfpnodwuzwhgbiupaqaltggmglygnyvnskryjlwnjafrovpvwsxjhfuh,4.0,526.0,IVIIKZRGMIHZTGXKPACOSBNLW,F,nwgrkuwq
dqn5302,LSI,Nourkcvjrwyzpinaojlgznrqwhidnrjgj,81.0,86829.0,dqnlmshnic,,1-866-462-9292,,S,United States of America,3.0,,2.0,777.0,Bvlabqnkkvaozpjihjxi,f,Ydddcb
UOW5303,Wells Fargo,ewkjwedjei,16.0,,UOWHQVKMMYQBDPRKAJABWSD,O,,,M,United States of America,5.0,Kicfzajlbuvwguvfaboqimvpvyatrvtekmvlesjtpeo,2.0,754.0,Pmcluiglkzldaw,,GKOHOITMXWE
Bbm5304,Vulcan Materials,xxqivteqvm,44.0,487415.0,Bbmbvktzupsap,O,1-641-830-1328,J,M,Canada,0.0,QAIYMREEXRNZVFDWEGEORQ,2.0,844.0,Njrrsagqpdeazosr,f,oxeimnektb
IFQ5305,Steelcase,,7.0,370165.0,IFQHGTPBW,R,1-167-022-4284,,,Canada,1.0,lvmoheuejvafietmsehkptiyeixnbxdrbtznnivvcmennggm,3.0,739.0,Jrbpvylfhyqhwvkwjtc,,Hfdrp
VMN5306,Ryder System,Eifujxolquugbetlhfjgjqyiplrqfpfpiaoz,88.0,213029.0,VMNBO,R,1-914-540-2977,,U,Canada,3.0,IYXXIDVDDWAXGHYRAUKOKOMLOXLZTQIIASQDBJYEYTSJORZITQCSCIEILMVUJJ,2.0,,RLKRCPXGYHVMISPQDVJBWCAHQTM,,nnssardkebmo
UNQ5307,Oil States International,Cpldjkovzowdeuxmtjwqckhud,14.0,40361.0,UNQJKCQBICQCWJDJATVOFHT,R,1-318-558-2019,,W,,3.0,kjfhezolxzkwhsrespuhgnmftwtdl,0.0,436.0,pzqwbqcdnjcoovhqvpwpkp,m,BVOOFMUS
ZJP5308,New York Times,RHJIYXXJHDASJLXXOZFC,94.0,369298.0,ZJPJMNIIUDEECMMMLFAPONBJ,O,1-537-697-5122,,W,Canada,1.0,Iqziyyxarwuadsqmajpmddyfvenjpbzeeemivqacdvlcvichdmjjguaqqghoopjb,1.0,522.0,gfmfcouiohdecg,M,Eahag
API5309,Warner Music Group,Igisawbnrohjpeaurburpjcfiwv,16.0,204595.0,APIYO,R,1-575-812-9824,j,U,United States of America,,FXKQSBRMCWSFPNWULVACXUBQMPDOOLQDJXYBUOPJWXRBGPBZQOUWFPDJSNPRWAMAZWZBEF,4.0,761.0,Peudqiqrui,F,Zxsli
eub5310,Leggett & Platt,Pvmbnevnikuixypumrjymyglknucvbvsztrfrnqrojuoooz,7.0,,eubboplypmksi,O,,,S,United States of America,4.0,Kfcadacmruzqdylahjrdyqfnowcynrykxcknppmixvvmbkjeepcjifgoaiidryvifjln,0.0,652.0,Kiisgpghcbgnpldoyy,,Mcextuiqa
RFE5311,AGL Resources,HKKEVGDBCOHKIBCAJH,9.0,206954.0,RFEJUDZIFIELLCGZPFK,R,1-495-649-4405,G,,United States of America,4.0,bbgauivjntnileotfmqghgbyqkwrcrksbdbymybdyjjntbhmeszoregelrtkrxf,1.0,644.0,cyipdsqaraqnltufinmvrzg,m,Jepkdlwhmolp
Csh5312,Leggett & Platt,mlvfnxwyljbgulkvngxtmesnheezqwuknrjtluzlgwipjiiqpkerjhurs,14.0,2410.0,Cshnjpgboygiwkaoovn,U,1-378-570-6906,,U,United States of America,1.0,QWFMWUWGPAFSKNNQSSIQKZFDDEETCRQQAQPQCNWEUEJERWPK,2.0,364.0,Kuzgrkehttchzdikcziknn,,Qwympelmyrvx
aew5313,Allegheny Energy,Rmolnzhwkwcnbtetnebvdlzxxpswsfggnuzdzhcynho,42.0,93668.0,aewnyavprdnjcgwq,O,1-938-600-5366,C,W,,0.0,,5.0,406.0,Lgattcyjzc,,Fzcwrxlyjyt
QAM5314,Becton Dickinson,hqqjiuhowkluaugnwfdkvidpxypx,83.0,,QAMSUNLQHBNAEEHIOPXF,O,1-334-866-5202,E,U,,0.0,Plqfkoubrdsusjobbrvlvujwmueldianmxjkq,5.0,421.0,FTAJWHGPOSW,m,cfplupbl
hqe5315,MGM Mirage,lohvnefvtqmmcil,88.0,6156.0,hqeqmffq,U,1-539-955-3264,,M,United States of America,4.0,uberwlnobdujcrcvsxdkmwnihshezrotcw,1.0,318.0,Ycheekukwahe,,Sgrjnnwo
ury5316,Verizon Communications,MCBQFOQIPBBJUKVJDUZFADEHZEUTATIAZWUOKKZPRAWJAEHRUDKN,28.0,,uryfmngqhlaxqadorbbhtzyjq,O,1-986-508-5509,,S,United States of America,0.0,Ylohomnkspcitaarhjetqyzjqmppfbexbtxujmdtwkjpwcgidxgmhvzwehiwotcjqugcrtdajd,2.0,811.0,htpuostrwbd,F,QXIUOORVJVVZ
ilw5317,TECO Energy,Pxavkkbcakgpnptefoxjafmduvsflqlhpzmnpwqygk,0.0,300062.0,ilwgkzbucrcbwm,O,1-138-586-3015,,M,United States of America,,XTOWNOTAVAQMIKJESCACLZAXDYYGPXCFWONNBXGMUREQMEBNMQLSMWRIDIMBSQZCAQQSBZQSNEH,4.0,571.0,Qlkdexjojrcsskthsi,,gsdjdomdk
Nnj5318,IDT,Ynnwalyrlrhwbggqkysrcsydfxiavdmguyjjisskymjnftogcluccjmnplgkfqitt,53.0,113747.0,Nnjiwnkizrhuasayrdf,O,1-605-673-1927,z,U,United States of America,4.0,zhvmfswdelesmcetbm,4.0,768.0,Kegkbqgqcwkhwkmbgywkrqvcux,m,HNSSKKSTGEAS
SRR5319,ManTech International,NQLETJNFONDJBQ,11.0,450581.0,SRRGBFNHTTIUWAAXOPLVMT,R,1-819-603-1812,,U,,1.0,JAQGWFHSAUBYFJOVQHUHDPOBOMVZHXRRLVIXYMYFUTPUFAXJTAQNRBJPMVCDOZWXXZBTIPJPUVAKH,3.0,815.0,Urqgmarptshdnitsudntqnxz,f,aspjttrqv
XXH5320,Jones Financial,alpamytmnrbbkumaslfhfyuvtotrvdkmye,97.0,279169.0,XXHYCSZU,O,,,S,United States of America,4.0,qhsvxhiuhfbsxhaenhjdcuwekmgtpfngwuvhceulzkxybyygbjndrdplotntezszqc,0.0,,Mopvmbewlzwu,,DLMCBJ
Fst5321,Landstar System,UONVAQWVQTLQFEMYOMMRBZOYXAVHIXLWUAQDVMZIBEXK,23.0,447141.0,Fstavzjgfrjxs,O,1-879-129-8420,Z,M,,,Ybocgmqhwxflzcrazcbcvgidjlpkmlobhtvslehaqgtwinolkcpqmevpl,3.0,414.0,kxlvhavhj,M,Maolhjzsva
inm5322,Dick's Sporting Goods,AHKZNGGCCXWKTYAOVQVAASGHHWBJANMCEFOJLVIUMTYWDFOSOKIQJXJHGFI,,167409.0,inmemiozrhzwtpikan,O,1-831-773-7483,,U,United States of America,2.0,Fzmpyevoutqthw,1.0,332.0,wzjqrttqjrfbmtebmi,F,opiqelikd
XYH5323,Beacon Roofing Supply,OXMJRKVAFLMFFNEBEHLBJDISUPFBFILPCVLOIAOJMLUNPWABVBIGOWSLGF,4.0,408024.0,XYHZKISBZC,O,1-468-465-7064,,S,United States of America,4.0,Jpktqgkgezxotodanuawgigsoinlupl,0.0,721.0,RIUWHSOQMV,,Jqjcmfd
Ber5324,Mueller Water Products,Dhulgihczkexnpdobslmikgmhilnnicnsjjfxdozprfqvfcavgxuuhptfxephddxmohvffvntzai,5.0,32458.0,Berotikotdibksgf,R,,,M,United States of America,,KVOHOIPRQZPPZCDIEFZE,0.0,403.0,Lwjaasxoqceilxifaugodnwpxjhhl,M,MJXSPQXUCT
Fox5325,Huntington Bancshares,Xftzjtqnxjsrougiwugqtzmboupdmpxufrheoxlwlglbrmcucyeq,57.0,45443.0,Foxcvdbmciuvmnahbbfozrhr,,1-352-519-2430,n,W,United States of America,4.0,Qgunlbsaqdcnxbhjzubqx,3.0,,uxhrtecdwltens,F,ULZSCOFXJ
Cqx5326,Duke Energy,lmxngaadajiordsvriozbrtudrrvcnspjumakraksfmqubenx,61.0,,Cqxasgjrcrc,U,1-145-873-9433,,,United States of America,0.0,,4.0,411.0,omffycsfgei,,Ueafegeleujs
ljv5327,Discovery Communications,Wbryobyzuaevizsshhhkjdmkabygklsljknfrlodaqryvpiwrndkdrwyjmzuxofdspqrqvradj,,496411.0,ljvkqjhdhfmuyojbe,O,1-745-109-0178,,S,United States of America,1.0,vwrmlwdmkppimpzvoagkncpobpqwnumvdskijvazquauzgpsdvgxubzkrkxkjmbovdtlwejqyyag,2.0,312.0,uezadekevpkfaowuocyemw,M,bxkgbh
Fgp5328,Rohm & Haas,Uhwxhmrnnmumkffsimnlsyh,40.0,98687.0,Fgpzctxxlabxjnkyqnqgiofv,O,1-047-918-1204,,M,United States of America,4.0,Rtdsbgbujkidvdzlvfriestbaoqcutpglegqicsyrbwipdtlfkfufdhhw,4.0,819.0,Finoskctrj,f,fzphmg
Msa5329,A. Schulman,Dktlfastccxhzvaonfkcwqeijbljrksaehwjrldxfqhvbtzheavflqvypntudjnqgrmwt,74.0,65672.0,Msartzadbqwkucnalgq,O,1-197-354-6610,,M,Canada,3.0,Mactvcdpywaepfsxfjdeyafhtrjqwklutyooxknlmrinauvbzdd,0.0,541.0,Fcsscmshfwqwfuoqctfwditspph,M,Ctvll
vsb5330,Alaska Air Group,sakeqrlaxmxvhwyjijrbstlclqvkgavmu,17.0,291869.0,vsbwuuetordroswfxehlivyvtxbdvw,R,1-858-237-3234,,S,Canada,4.0,Cprtlvywmguywlmthwrysbnijvgwd,5.0,836.0,Zcnxjdvjxvkw,,kjtgaxnwlei
gdz5331,Calpine,Yymszthnqlnqyhfzvfzwa,9.0,499348.0,gdzqldzmpquuucg,O,1-967-079-6253,t,,United States of America,3.0,DKKNYFGWNLPQWXVKECFMUCKJUVSNMPJEPIT,5.0,331.0,Zvknx,,Cidlghq
Ugg5332,Virgin Media,Qdeyavqknqsmihivaigbptdonmhsqrgcoqzftbbflyufaqfsmodzinzvcaefjzqjrbzwfn,88.0,407954.0,Uggkobxwakbdzsuvvuopmg,O,1-695-413-1322,i,S,United States of America,3.0,karhjcauo,1.0,591.0,aumwbygwsxgaeqqnvajjzfjwcwiqv,,Itupndj
UMO5333,Sigma-Aldrich,Jxojwyimjtfkapdjido,30.0,460576.0,UMOSL,O,1-975-807-1283,F,S,United States of America,5.0,Yaopxbtmwzfisqfgismmsggclcnpxgy,3.0,739.0,Tgwlbir,m,ailvwuz
Bzq5334,Baker Hughes,KSVFAXGWRLSTEYVKQOXAQXCQTKRINQ,46.0,206016.0,Bzqlvsmtvpblcpkw,U,1-820-740-4938,,W,,0.0,Xgpivmjbjngzdmaproipmdvzygpgbzimjuhqcmbnwmwkjguqtskskwoonhvlqix,1.0,595.0,ckynqiduhnsnxaspaptravuv,f,jwectkdqnoz
SCD5335,Icahn Enterprises,Jnrsjjfxyg,21.0,432759.0,SCDUNBBZJEMNIOLM,O,1-151-388-3755,,M,United States of America,5.0,bdksstamzeietrxbw,4.0,844.0,Tysdr,f,jiqkp
Myj5336,State Farm Insurance Cos.,Zzzuahtyngqhczytruzydnapwgotwjfndvzvivq,78.0,398903.0,Myjynbnk,O,1-355-962-9552,,M,,2.0,dkdiovmg,1.0,679.0,Isendhwuldcapcmbj,,Sqkjkdnylv
Pxe5337,Mercury General,,64.0,55153.0,Pxejodzgtpolojormh,O,1-625-786-3135,B,W,United States of America,0.0,Dhbqovbb,3.0,396.0,cemklduzuerqaqtrt,,Ivmfvyiabjsn
JLD5338,Cooper-Standard Holdings,VTGDKADG,63.0,237343.0,JLDBWHBPGAIAZKTTXMOWMAED,,1-116-847-0584,i,U,United States of America,2.0,Utmdcslmjxlnsgvwudannhuwnxqjnvliujaalorisqmxlscmvhqfrbmqekdksjgncfmfrcen,1.0,683.0,qpihhn,,Kbfewrh
Knh5339,Portland General Electric,gymawuj,17.0,379032.0,Knhbklfzmvvphtda,R,1-371-124-6085,,M,Canada,4.0,HBFZUEWINWPJPLUNCYOZ,3.0,678.0,Njwhqwntnrqyxlr,F,OGYXV
