AgencyID,CreditRating,Employer,OwnOrRentFlag,AddressLine1,Phone,NetWorth,PostalCode,Income,MaritalStatus,Age,Country,Gender,State,NumberCreditCards,AddressLine2,City,NumberCars,NumberChildren
smm9650,636.0,Baxter International,,Fhnfjnokzcphovtwkqxajvkshjrlfvokrbmyvdgmtmjftxgjuvamxhjawkmzjcxpkernvxg,1-940-377-2495,2635107.0,Qxyoomfyvut,133264.0,M,43.0,United States of America,F,OK,10.0,Tarkxdkweibttmchdvsiszfxhxpiaujupjabxuf,Glendale,3.0,
Beu9651,395.0,RadioShack,U,Dobaryj,1-633-105-6727,2208163.0,oblongwf,425723.0,U,77.0,United States of America,,Prince Edward Island,2.0,Frzkdfpsieutfwcxhpaqfqovgghlfgkkberrjjanqpovihnuslkimvhmmvdnaahobtrconxiboao,Sterling Heights,3.0,4.0
APH9652,783.0,Chemtura,R,Uczfvzlygptcpmerfksbkmfelzsvtegueipwjtdnbpccezoyzojcirpctfmrof,1-852-696-7294,921134.0,Ojakk,306944.0,S,90.0,United States of America,f,MT,,ofieicnsywhqlqlulhpfit,Overland Park,2.0,0.0
GSF9653,716.0,McClatchy,O,uybcfpckzy,1-928-315-1548,811994.0,DYYMGAMOI,288499.0,D,5.0,United States of America,M,SD,8.0,Asgzbixrtcrgjsvrgxvabyuvsphmrkbcdbshtgzxfpaqtsgoapzqixykgtswfltoxc,Detroit,4.0,4.0
Vha9654,550.0,ConocoPhillips,U,Rsnoceputpofykhewgvnkhuazhzqtadqukgidtzcdegfmfuhuyevtzbupgzpxmfpmzxnlmgxba,1-405-738-1297,,Nqhzo,440276.0,D,55.0,United States of America,m,WY,3.0,SBYPUNONEYLHVZBMDYONGPPQHEIBFFMEBX,Washington,3.0,2.0
Jfg9655,763.0,Abbott Laboratories,R,Vkhyoqtfgx,1-964-125-5433,3169368.0,Cxibq,335631.0,M,26.0,United States of America,m,WV,10.0,Hdcuzxinnywumdqvjxgtakruykqiifcdnajcx,Santa Fe,2.0,3.0
npn9656,489.0,Dominion Resources,R,LRIVGLEWPVRFUQRUMO,1-505-112-3484,2043675.0,Moznadepu,188284.0,D,45.0,United States of America,,VA,1.0,IUGTAFNUIPPPA,Vancouver,0.0,4.0
umw9657,779.0,Genzyme,R,Pzvblkxzz,1-590-018-4997,,Jcqqdasnbq,102698.0,M,30.0,United States of America,F,KY,0.0,Wgmrapwgjoc,Stamford,4.0,5.0
tjj9658,452.0,,O,FHUGDBGVHQLKULGGFDPGFELRNJDPR,1-491-191-5968,2886757.0,pguikuweayns,314955.0,D,15.0,United States of America,,SD,9.0,Xoxveuemycwwxhallcnuapboulwzvgnopciaccmy,Abilene,2.0,0.0
zzq9659,673.0,Ralcorp Holdings,O,Oidhmmumqpuemabvdjxpihgxgeqcrrvtlaml,1-586-119-8258,1681142.0,TMIXPFYVKGE,,D,70.0,United States of America,F,DC,6.0,GNKDWSAOGSXNPPAOKECAWFZZDJOEHKPZUOLBIGPNRLRLQNFEWBGQ,Lafayette,2.0,0.0
Fuj9660,418.0,Marriott International,,tsnpdvrnwho,1-933-513-8421,,Kefgng,,S,52.0,United States of America,m,Prince Edward Island,1.0,gjfyemuiyvunciczbseowfsqwbplw,Torrance,4.0,5.0
xwr9661,453.0,Devon Energy,O,Ddmqwhytsdfo,1-082-095-9779,1578917.0,XLOFUJVHVG,35214.0,S,49.0,United States of America,m,New Brunswick,1.0,Rlhtdbsjltjhxndfpusedjzbxchqwvkrozgsedmxbsayevsqvaijxdddkogneptmm,Biloxi,0.0,4.0
Qqv9662,347.0,Hess,U,,1-848-087-7400,2209812.0,Tuakxjjdmyq,419445.0,S,35.0,United States of America,,AZ,8.0,Cazftyvbjjuswioxce,Philadelphia,5.0,2.0
lmh9663,652.0,Cardinal Health,O,Nadwnovydxlptxlcs,1-267-122-8885,2741874.0,BRYIFZZI,306590.0,D,51.0,Canada,,DC,8.0,BMJBJGWSOTIQDZJPRRREODSSQUFULZBPPEVPKGUKRAVCRKXQNTMYOFKZSAJJARSODEUZHUSNGWD,Columbia,1.0,3.0
aoy9664,315.0,IDT,O,JVCZTMCWSKSZOWBHIKEJSPYTORSSSZHTCV,1-483-408-3124,3568994.0,UESWAUAVSD,238125.0,S,89.0,,m,TN,,MQIUXKJMYRUEBAFJHLDAHMNCKUNBBAJFQROMXNVBKME,Casper,5.0,5.0
Rqd9665,459.0,Sauer-Danfoss,O,Sqtuhhllecdmkzhhsltxuopcfjfwonaypqyhsjtmtt,1-968-859-9429,2346784.0,dcvamdzj,261835.0,S,41.0,United States of America,m,OH,7.0,inlhxjyshouosxrweoahbjtndxxcmtofauywjpdo,Independence,4.0,5.0
Dqw9666,725.0,Micron Technology,O,OSQTIJOMCMPBEEHJZNDSMLUQADPYJQOSVTOZEFTGILUDIQXZA,1-745-910-7040,1898220.0,Qcdyewmngkxa,497692.0,U,67.0,United States of America,,Alberta,2.0,Cmtfjhxazegmmbvtubsqtdpqhlcwiqriwedknfkylhrdmwqccjvlrfjgzrtaxqsdfjkpkbd,Memphis,3.0,0.0
Dgn9667,447.0,General Cable,O,WWZPPTLQFTESGQ,1-899-093-9739,2203625.0,wuskbqszeb,88112.0,U,93.0,United States of America,,NV,3.0,zmpvticxajhuftrllcvxepdcnqmzgeoparwfzx,Cedar Rapids,1.0,0.0
aoq9668,,"Toys ""R"" Us",O,Chjxrujupnfkncigpbmcywjkzyoq,1-541-695-3852,52183.0,Fbnoo,104437.0,M,65.0,United States of America,,KS,6.0,MXULIDLHNRGRPZVRGCIMXHJBLQUHKTHWXPCEYXFVI,Calgary,,1.0
Sad9669,792.0,Thor Industries,O,,1-007-280-8774,239989.0,Immphapz,,M,56.0,United States of America,,SC,4.0,VBSTXOQFXBLNZWOSZJUQTOVOGNKPJWFXOILCDFJBPYEDVOBUKWUCNXMEARJL,Oxnard,5.0,4.0
Ado9670,621.0,Dell,R,Vrhzatsidclblopzesmcjtgvpzucrhxqdqhiwgpibdgj,1-413-101-7772,2767366.0,Coqnelttwkq,,M,90.0,United States of America,,CT,3.0,rhceudgltdkwzkventbozcwkibdwdepslvfjlyxwvyysspfkxakgmqawwhnnbgfsiafsodjz,Orlando,2.0,3.0
Vmi9671,658.0,Bucyrus International,O,Mcfloylpncgezyarkxazhpzbzvohgmslmvkyiion,1-591-593-2209,2497914.0,YJGAXIBDGIF,341013.0,S,18.0,United States of America,M,ID,2.0,FTCUZXMWUHVJTPKGFKXSDXAP,Augusta,5.0,1.0
Hnj9672,584.0,Community Health Systems,O,iyharocbthpk,1-720-657-9962,2766304.0,huceedxenkvb,485066.0,S,42.0,Canada,F,SC,9.0,YDJZBRMXZIIJREF,Dallas,,1.0
dei9673,678.0,Adobe Systems,O,Rxobtjvropvgqomehvhrqapchbshyvhrvqtroioluaruajdqrjk,1-519-930-3145,,EWAIYYFNO,75434.0,M,47.0,,,TX,5.0,ttlyjighwxjjsdsmukexerluvnsobva,Idaho Falls,1.0,0.0
XWZ9674,363.0,Sonic Automotive,O,Vdvwkbvrujwktcnpozgjekxcpdkqwxsxkpezteedgsexfeclyjurwttm,1-308-247-8605,842909.0,Hfepjdkbxtsu,414049.0,M,4.0,Canada,M,OH,9.0,Qxojh,Springfield,5.0,3.0
orz9675,735.0,KB Home,O,Virwbwjrnohycqnqgovdfsdphlxxnqbeneiupgwvcgaahakuobvplmqeh,1-055-588-7882,1984905.0,Wwfytjgb,428708.0,M,24.0,United States of America,,British Columbia,0.0,Fytvnjeojcnsfjmbxlrqvhjrtvyncdgmakglwlbicmvsxgyoaz,Mobile,5.0,5.0
aup9676,478.0,United Refining,O,IENCJDBLRAAUMLC,1-958-444-3864,,Owwjdhdjalao,39844.0,M,0.0,United States of America,,British Columbia,6.0,Hhmlqgwfcqxpirs,Dover,2.0,
yfc9677,601.0,TECO Energy,O,lxqnxkrkh,1-571-946-4731,1768786.0,vmfxlubyh,478282.0,S,75.0,,F,NJ,1.0,zddkaspfsraemotchcjnzjzguqzbpdgezabjzaacqiznokwjowbyozbojsaiuuoytbe,Chicago,5.0,3.0
Gmm9678,360.0,Rockwell Automation,R,Gudlptbdjsxqnekngcdutxvqisxerztxedmazjkkjlciphansqwoheqiossztlumbitckmem,1-274-031-4367,1753547.0,Dybsohghvv,398282.0,U,86.0,Canada,M,IA,2.0,Cawkbziwteifyvlotsxhvqhrdqsacppnsihkyfabrdloypdhdfvgxtsohdlfvocmmczcteqnnp,Overland Park,4.0,2.0
Fax9679,344.0,Allstate,R,guexuyewomivukp,1-013-497-5463,1629815.0,VTEGEGX,118446.0,S,63.0,United States of America,,VT,9.0,,Inglewood,1.0,2.0
Rjb9680,491.0,BB&T Corp.,R,Cbslaopdrfxpdehicvm,1-339-574-0564,475073.0,Fdwsbajlddtl,81725.0,M,85.0,United States of America,,WA,1.0,PWLJTONKSFPJPKMWXKKLCXUNEC,Los Angeles,1.0,5.0
MQE9681,747.0,Health Net,O,Alszbfuucozscrfcxuavokuizaofkfvvggvmtrykszvr,1-036-625-3420,778154.0,Btyepvnn,351317.0,U,36.0,United States of America,m,KS,3.0,pfjbdbfegsxvgjzgwcttedfnlanytthbdlqqnolxzfhbdmtjniodpwfqwocoqwju,Birmingham,3.0,3.0
Jxc9682,365.0,Jacobs Engineering Group,O,EMGPPNCSDAPUPHMBRTHZLWIOAXUTHIBMZYSFPNZGJYXLKMWTIFRRTDBJSXAM,1-689-457-5027,2754129.0,VGMEFCJQI,389550.0,M,,Canada,M,ME,,Niiemsgqsztpkhoctmeupknuqdxvgvuzzls,Laredo,0.0,1.0
Mzk9683,644.0,Thomas & Betts,O,Jvlooqpnvwsrmpeohmyhesjjmbrdxrrnxbvzuduxxcpnfkldlwrreiqsxhtlgcwmfthbsuab,1-104-467-5384,856092.0,Fzhjd,327758.0,M,71.0,Canada,m,GA,7.0,Rlngxdppwajnljewscj,Mesquite,2.0,4.0
Vpr9684,667.0,Hershey,O,Aitqdlprfkarfhuipmsjjpnbvjpfzjadadhwnoaexrcwegtoairukwevppz,1-939-928-9518,3946401.0,Owmcxwrqim,473327.0,M,83.0,United States of America,,TX,0.0,DHFMABKBVHJSXAXOSXQZBWEJMPJKYAXIXNUHTXIZUOIYDJRZWZRTGNQOOGRIQHDFSKI,Berkeley,0.0,5.0
ter9685,404.0,Peter Kiewit Sons',O,Yzbshrkfprewjifcmouyqbrgpmhxuoffuqynyfltssbfabkfpcvqihjdcanowmanpermxmhfkmnpnf,1-855-338-8338,1772756.0,Dumtemhcqw,78196.0,S,2.0,United States of America,,KS,2.0,Vyhez,Oklahoma City,0.0,2.0
BVB9686,302.0,Biomet,R,CBCWBFHKXPUAACGMFABK,1-663-637-9407,890225.0,Ukbhyktiegtx,369645.0,M,5.0,Canada,,AR,10.0,kjyohttautindomqpzboscfugxtwa,Naperville,1.0,0.0
Rtr9687,715.0,Helix Energy Solutions Group,R,WKEUOQOKPOTBKNPWOVECORFMTMACTGDECSPKT,1-253-522-7670,522058.0,jiytkmat,387813.0,U,45.0,United States of America,h,IL,,Chmdkxxmtz,Washington,2.0,5.0
Gqm9688,569.0,Peter Kiewit Sons',O,Fwwtcmiwanzqbzvkcrtuafzeuqcolhxkteqhrycccsthwocdvvos,1-518-921-6896,729468.0,nhxmvfdza,224373.0,,16.0,United States of America,,Newfoundland,7.0,Hfmccvouaxdvlraluqp,Fargo,5.0,3.0
twx9689,427.0,Metals USA Holdings,R,VJXZFNSREFDIOSVGVZPOQLFQJVTDEFGYRJPPLFZCMJNDPCYDWVZEEDICAZMPWKQLLVGKDFW,1-940-990-0427,785210.0,Lxpyjoiqpe,411588.0,W,30.0,United States of America,,LA,5.0,Hbohvblxeusmbnyaytoldzqpjoilhrcdfyfrbpdfjdnogqp,Mesquite,,2.0
Nya9690,469.0,Corn Products International,R,Smadqwikhkpifvjxgegdkcgrsgaqettntjzatalmmjjeaonihqyavkumyufnalesjt,1-398-166-5292,3678733.0,egjkeyujahr,131727.0,M,,United States of America,,NC,0.0,Jooaqoxpokg,Lexington,1.0,2.0
lqb9691,765.0,Select Medical Holdings,O,Doajfbrrckejgucpnifghadcilhbfpxhiugmk,1-927-097-0868,2362008.0,Ujkodnbusc,418095.0,M,28.0,United States of America,,TN,8.0,ZIPFECVQQWBJNTSBWAPVJILOQQGRCB,Syracuse,4.0,1.0
Sgj9692,612.0,Dow Chemical,O,Oliqrykeuivkjzepwiynwmkxtxmuzouhl,1-737-043-5199,1148605.0,Pnnbejwipn,176403.0,M,81.0,United States of America,,IN,9.0,Jgqromjnyvmnlssehhqvshpsubtqp,Rapid City,1.0,5.0
Nxi9693,446.0,Tractor Supply,O,dbbubzuciqhezvzgkhgqlprsbhvwijsdbzuwohqybkqroxixabrku,1-244-217-7148,725507.0,Dccmp,480921.0,M,72.0,United States of America,,MT,8.0,Qvukmwowlmeavrqkyjtsseojgxfabzejhdu,Austin,5.0,5.0
dsc9694,729.0,TECO Energy,O,civievlepfgkdwyltopuqeasutvqhlodxgqfzbcczluakmdbglcetbgajsafvtsvmddmqawdl,1-615-809-4057,687245.0,xzzqsvkm,135544.0,S,100.0,United States of America,,LA,6.0,LEWVUHTQWVJJIYDUUGUXGLDUB,McAllen,1.0,
KES9695,536.0,Jones Lang LaSalle,O,cqzxonxozogidiifoczdgptqhzlntfvctfawdfbabhfyrkpxocyfmtgtnhqzvpmdcrppcchrlpy,1-947-023-7069,3128364.0,,141282.0,U,27.0,United States of America,,MT,9.0,MLIXZQBRSIDHX,Phoenix,4.0,2.0
Ioy9696,392.0,Molina Healthcare,O,Uafdysfm,1-804-557-4843,2019975.0,ZATUGUX,124643.0,W,79.0,United States of America,,HI,,injxyhsiiokljmaefyugkhsbrqabwetcsebjulxdplcb,Hayward,5.0,0.0
Chf9697,710.0,Eaton,R,ZQUQOMDHNOJSKVTCIHN,1-449-118-3915,3947994.0,Ougozvevg,30059.0,U,62.0,United States of America,,AR,4.0,Evuytdqafghmlfogqvufrrfbaoybivjteprujwyyrofiebffisfgcomoaacawblp,Allentown,,2.0
udq9698,509.0,Graphic Packaging Holding,O,Wztotdcatgkfpqfvrglvzixuwvenbhdrqmjfimvfuhh,1-792-399-2590,1117777.0,Doerbagjqikl,161910.0,M,6.0,Canada,m,CO,,Kyaieljkhipjmkizckkzdobuqhhlwpjp,Waterbury,3.0,0.0
Tex9699,494.0,Universal Health Services,O,nfemyqjffpkcovojnufiibxpsusvfxjfusza,1-144-991-6718,3699271.0,Jduhkv,188636.0,D,,United States of America,,MI,4.0,xrmppjdkukqptmoodzaahxdsodcxxjjkffjnqkxldjydbrjteurququxssxv,Lincoln,,5.0
nsr9700,451.0,Amphenol,R,Rfyguulihuwwddjncdexklacma,1-249-519-6691,3390554.0,qzkohi,192899.0,M,43.0,Canada,,OK,10.0,Hrydgzyxwvvnbktfktfqs,Saint John,1.0,4.0
uyo9701,544.0,Cracker Barrel Old Country,O,vdaeasowkswwmglkypemwpjblxcvqrpsusvmigr,1-168-431-2457,2595389.0,Cxmjasscm,131135.0,S,,United States of America,,DC,,Iwknmhengae,Fullerton,2.0,2.0
Kni9702,,Scholastic,O,Mhmanzfbleqexvhetpsbchmmgznhbusdbfgfgwciaxfsdwbrrydtmweqkffpf,1-328-227-5957,2461368.0,Auibgawr,179290.0,M,95.0,Canada,,NE,3.0,Narsxo,Boston,5.0,5.0
Wvv9703,607.0,Cardinal Health,O,VSMEQDNQCNRBDTWAOMS,1-909-047-8936,2313032.0,Iplvgcirddat,346151.0,W,6.0,Canada,,RI,1.0,ndfyepgfaohmrsorgxupaoycbfrlcekkxnxolwzpadvkavyfhmnpbarynrcwbgqpiahwbw,Raleigh,3.0,2.0
OKM9704,739.0,Delphi,O,Fcvqxyflsjliruyuutcattfjsmjxalrkblj,1-385-703-4324,1248101.0,,361254.0,U,72.0,United States of America,,British Columbia,6.0,MLGYLMVEMFJDAXGSKVSJPTOZNXLEWATYRRYPBTOFSPAKSTOR,Lancaster,0.0,0.0
zpp9705,361.0,PolyOne,O,Givecuumchckjaeseesvxqwenwqyejjvklclovmwveiovmoggjepeuohdlchnfxenpgghptxboer,1-944-594-1754,3651964.0,KOGZCYOVIE,412022.0,M,98.0,United States of America,,ME,8.0,QBMNOVYUVKQBAOLPABAMEIOKP,Sacramento,2.0,
Msa9706,836.0,Analog Devices,U,WOVTHDTXOVTXXFPNTCBPXRBGXHNRPPKQVDRASJTLIGYWAIWRTRCJPPWNIIKJCOQ,1-090-561-3869,,Jiqdwcgjv,103144.0,M,12.0,United States of America,,WV,,Xuzbrhychyfwuoennlvanlwufdtnsvggenridshavlltbwqjcjqhpjptxfvvmervmldm,Toledo,0.0,0.0
lkc9707,521.0,Cooper Tire & Rubber,R,Qozfxaewqbkkqd,1-038-513-8916,901782.0,Rsfcyhddxk,121611.0,U,48.0,United States of America,M,British Columbia,5.0,EXMUFPZBYXKBXHSIHTZIRNMOMOUIIGHJMDWAFGMDAYGEYUY,Victoria,3.0,3.0
Xbb9708,782.0,Ryland Group,O,Urhnihufkcbvrrpfsvxzbfjordrtdfoijcqxhttsio,1-894-515-7591,,Mdvzjrznpde,475893.0,W,61.0,United States of America,,TX,10.0,glzvnekwfbpuxteagfqy,Milwaukee,4.0,3.0
Udb9709,492.0,Sprint Nextel,O,IIPUQLOQFRJK,1-142-702-3953,2133261.0,aeeekyk,464301.0,U,82.0,United States of America,,ND,4.0,strncruqpabfjyazmikukagnxoumvkuiwxobojocdopdjlybtmpfjhbdozienziyeprifcrlgyxuailx,Montreal,1.0,4.0
mmi9710,,Union Pacific,O,Zxjgshkiclbokdsgmzxnpsivmznprrcvhnexvfirgydxzjonkqftgnvmknm,1-668-043-1872,995044.0,NGRKGELEVGF,314885.0,S,90.0,United States of America,m,NC,1.0,ukbfqdnyrgnhjiuaqcmhwmmmklagv,St. Louis,0.0,0.0
Ips9711,649.0,Pilgrim's Pride,O,febxumwqdhjhuvodqosqsuyzmbmkwpzifmuzypltalpwlij,1-582-913-5759,2211836.0,,499232.0,,18.0,United States of America,,WA,2.0,iygiwmkivfstzhukydkdmekofelkflkdtaskjupovgxqriirnz,Newark,5.0,1.0
hir9712,386.0,Airgas,O,Ltctlurhbforfvngjnhugtiaihxxtynrjklfkt,1-075-910-5493,3913615.0,NTVXORR,,S,47.0,Canada,m,OR,5.0,MQUWEHCUDOLUPE,New York,2.0,2.0
pnx9713,664.0,Abbott Laboratories,O,Zsfqbeozlgwtsmaeocvgpfslyewrlcnnuskpffscxwp,1-444-526-8440,501692.0,,376966.0,D,70.0,United States of America,,WI,3.0,Ptnfhjtullssunzqabzdnepvzcgrdjymfwfhkxgovkqczxybnmrqhbspwrtaaqibat,Irvine,4.0,5.0
Ocp9714,821.0,,O,Htprpphhvfjugzfgpbdgjxmbq,1-414-351-2921,3318801.0,Sltkznivpuh,417819.0,W,21.0,United States of America,m,OK,5.0,hdcowwzpfvymosawgifgbqaykpldlhqkhsfypwqjk,Chandler,3.0,3.0
Vce9715,683.0,Micron Technology,U,Vmvawldllbcdlodvdoxznuxcuoffhohgcvipupoghywmywymttlz,1-601-041-7304,3906230.0,giheh,181317.0,M,88.0,United States of America,f,NJ,10.0,Xeotwaffwbhftuncbpnsxpdgqijmvxvekclgewlnlmlpuhtkdsqpfswfxxabkezmoanxonogfhrs,Sacramento,5.0,5.0
HBH9716,560.0,NCI Building Systems,O,Ndqwytvdosnl,1-011-770-3136,3078341.0,Mbnzlsyeys,322935.0,S,5.0,United States of America,F,HI,3.0,Zpektevekclqvpfrqjjdknbz,Tucson,2.0,0.0
Hse9717,790.0,,O,qpemzizsuwcjtcamwvdubmfmzakbwrsummjzcxpqvgqnkynbeecimcmlibhcffzsbyibknmw,1-134-713-5400,2172994.0,YFFWBJ,340623.0,S,82.0,United States of America,,TN,0.0,Hbvgroxdisioyndbsddooklkeipzrvyihuyviqlgxrdufv,Windsor,4.0,0.0
VXX9718,334.0,AutoZone,O,Thxtyzvwinxjyubofnhryojtnpjyyvmtqmgvywsfyoiirhb,1-903-001-3397,1090017.0,,76246.0,U,77.0,United States of America,m,OH,2.0,Kyliulfro,San Diego,4.0,3.0
Vmf9719,807.0,Steelcase,O,vsifemhnatfbmvwifmieeucfqlhjqaoyvmlioqwglzhdalj,1-497-787-0410,31902.0,Cczmaa,212640.0,W,80.0,United States of America,m,MN,1.0,Ctupgzivswmzcdpsqwafcib,Oshawa,0.0,1.0
evj9720,372.0,Raytheon,O,Wpupzjehkxcmynqsekddkviszshgqpcwjpcogpabznamyivdhsgmhwdiwnkwkndiyzkxnz,1-306-765-7201,1842743.0,Enjmrggdsq,27123.0,M,41.0,United States of America,m,OR,10.0,bkjjdbfpnswljsebtfistgfcifairmbuygnfym,Fresno,4.0,4.0
asd9721,447.0,CH2M Hill,O,CNKHTHPTHLQGCJIRVRWVBSPXRLLELRMVSDBKNEXCFPNOCTWQSAZYNHJVXNZHTSZKKYYQSLMYOXRDUH,1-927-838-7243,1954597.0,DQUOY,428212.0,U,78.0,United States of America,m,CA,,LCMLRMJQFQEWOZIJDFBYFXEHJZKVQUMBOUBGKQRXOAOUCRZQPRNTHZNRUPFCWFLSSEHKUXFIVTGD,Pueblo,1.0,2.0
Ieu9722,588.0,Metals USA Holdings,O,Tgcxqherqidosnnfxmubhzgduhqkto,1-437-699-8957,3002681.0,Efulnxsnk,208135.0,S,68.0,United States of America,,AL,6.0,mixrvdfamfpigqisncckmpwradlnhiquutwbx,Fullerton,3.0,5.0
kfi9723,400.0,Texas Instruments,O,Ytvajkiadowxdklppplpavpbfknrbotjecefkvdhnpuqybrkxqmaadrsetwisygreowbloscvutcwt,1-218-324-5533,264407.0,Narulrixws,,M,76.0,Canada,,CO,3.0,Rilcmmbggjqqr,Lansing,,5.0
FJJ9724,432.0,Leap Wireless International,O,JXQHUWMYMIHOATAOMHSRCGWZRRQYGUPXIPSHXBNPXWEUPPPTJDHSPMKHRKGOHEOYW,1-715-615-5940,1001820.0,LJIYILMAJL,447022.0,M,12.0,United States of America,,Quebec,0.0,Egbrmleujrmgruficakxeasndwgddlxlgkvaqjenzswwthjcyofcoussncflxxeugvdzmk,Evansville,1.0,1.0
VWN9725,848.0,Safeway,R,Ufebhydwrkpsaflolngthahmamolvqqaohfwlfolhbahodvuuvcqiheeim,1-665-357-7789,2798572.0,Nlispiudmvt,383912.0,D,5.0,Canada,f,AK,6.0,LPUGQVYVVMDSN,Mesa,1.0,4.0
Txo9726,728.0,Guess,O,,1-329-612-7351,1918410.0,Rssugc,196459.0,S,27.0,United States of America,,TX,3.0,Nkranawdfisjftmgqzjkprxclsvdxpngugzcvgzqemcmezoaqomtlqksxkowfx,Milwaukee,1.0,4.0
Vkb9727,725.0,Eli Lilly,O,Vwsjdftdihutxflugoz,1-729-753-6101,1158545.0,Aooexlbpfsi,469095.0,U,91.0,United States of America,,MO,3.0,Yqaygdemadhtqbledyesoqapaoptxsbfblrkbvobknyliz,Plano,3.0,0.0
Yph9728,743.0,Cisco Systems,O,Dcusbqetghigsrhrpmdluniuzuahpox,1-634-922-5897,,mogzyazzbe,257503.0,M,94.0,United States of America,M,NC,8.0,IUZZAGUXADADCQKKFNQEIDIKZUPCMMOOMERGHZDBERGUOTSMHXPVN,Scottsdale,2.0,2.0
dop9729,756.0,Snap-On,O,Wjwmrzuotwrcbmenlaxmgessevhyuz,1-339-811-1218,2009083.0,Ecggpkb,394763.0,W,18.0,United States of America,,VT,8.0,MUPCAXFPHTIIUHLZLMJELNPQPHVUVUCLOVT,Philadelphia,4.0,4.0
hqy9730,668.0,KBR,,Ldeatyzcdbwnigrxazn,1-640-831-4740,1615971.0,,322195.0,U,63.0,United States of America,F,WA,4.0,sppqrmrgbpwcxeggocfapjnblexmchibhidqmaotxphztdbusdkxnvgmrmasbfsjivrdnhkbxqbx,Saint John,5.0,1.0
Qcf9731,810.0,Entergy,R,UIMAPJAUWHCTMXZWVLBQLLIYOSJXCRAJSEBWTTDVUEZTTCSNTKRSPMAUNRNJEZZJWLTMMKHUU,1-265-245-5768,256039.0,Owxcpx,410099.0,,38.0,United States of America,,PA,4.0,VWQBZGZLGVQOYQXQJOG,Lansing,0.0,1.0
GDA9732,581.0,Oceaneering International,O,Xufeuuepzgrsfapokgpjjriekiohmhxoemicmjl,1-913-446-2689,3250398.0,euntgoolsea,66652.0,W,3.0,United States of America,m,IN,0.0,uerytmwyhdlcjoa,Greensboro,0.0,5.0
DKK9733,693.0,Del Monte Foods,O,qzclwaxdmrmzdoqmzadogolsglybzxisoj,1-551-223-2543,3280363.0,hidzwufhjtc,440258.0,D,41.0,United States of America,,IA,0.0,,New York,5.0,1.0
KHE9734,531.0,Western Digital,O,SLLXKGRDFJCTZFVQVTLESKXTYZ,1-894-465-5565,2841008.0,BOFOY,167562.0,M,73.0,United States of America,,NJ,7.0,CSRJHTXEQWXAQABIPMOMROATAOBMQYLYTNJBTKIFGOEYNKS,Grand Rapids,2.0,5.0
Zbn9735,611.0,Icahn Enterprises,R,KQENNFVBCJKAUNTAFOTGFSIRGVXATBTRYLINOVJJLAYTQXKXAPUIYAHJSZVEZTKRMWRGXGHJZYDSN,1-117-340-4152,3582446.0,msubwo,498721.0,S,48.0,Canada,F,Manitoba,6.0,Ckghskfopulpcrfqofrksdnhlrpjnggbousbrschfjxmhhepmqvdaxzpkhedyootgpedeiiy,St. Louis,5.0,1.0
Loq9736,827.0,Casey's General Stores,,itbogpscqbnleshjucuelcapdvhyzvwhwkebdjgqrqhzuvcpmaangjoszlfmrurclxxdzf,1-713-198-0317,1390504.0,CESMAGJGDNN,437438.0,W,91.0,United States of America,,GA,,AFMZUQDZJJTOXVTDWGFPLKCZH,Buffalo,5.0,5.0
Jls9737,740.0,Owens & Minor,O,Lmielnb,1-324-690-0496,3629595.0,HKFBKYYYJF,,M,,United States of America,,NY,3.0,syxgeuuawx,Scottsdale,0.0,4.0
wtg9738,614.0,Amgen,R,JFBZXTQGUONQFDMVPUYBLFCBHKO,1-019-035-8513,227315.0,,271547.0,W,98.0,Canada,F,MD,8.0,PBKDTAWIONIRXVBLVQXLBQCNJXTCDUFCXVQNZSYQU,Chandler,5.0,4.0
xfn9739,526.0,MSC Industrial Direct,O,Xmaxcuegaeeelvdjsxpewixbxz,1-159-720-7051,3498913.0,Tuyvbikyv,122003.0,W,53.0,United States of America,,MA,4.0,VVOCFBBNGUDYYGFHCNJQFRUAGCCDPFWLVSSQZPAIWLGW,Newark,4.0,4.0
Yho9740,840.0,Werner Enterprises,U,IJDYWPAVPOEFAQCBVPJHIZQVLBFTNOKNYW,1-376-345-5653,2723921.0,Xtkeyycouu,394116.0,M,90.0,United States of America,,Manitoba,2.0,Apoxiqtzyyqyxsychhjgpmtdnvvigfhoctdsheojiuguxlmmsckvqyhhrigegohsxnievxi,Coral Springs,2.0,
ioc9741,,Waste Management,,Ufiicgtrigaqvmwsfrhzmfqpmkbymj,1-195-028-2007,1439744.0,VELBKG,143799.0,M,9.0,United States of America,,Manitoba,4.0,Jnklwwvogdyrkmljjvpxylemomtmgsshxorixeo,Boston,3.0,4.0
Vux9742,361.0,Air Products & Chemicals,O,Nkiowaeusu,1-308-365-4420,2721559.0,ZFTDLLZK,312994.0,S,37.0,United States of America,,MS,9.0,Sfiqjzcuncwiwz,Palmdale,3.0,0.0
LGH9743,580.0,Constellation Brands,O,XZGRSBUYRCRRYUOIPWQNICYKINPLK,,3509245.0,amvqixmmqcbe,354207.0,M,42.0,Canada,M,NM,1.0,Bcujvfbfhgxuoaqocdqumhjgnhbutqebczjtprsbbfovhurwe,Yonkers,5.0,1.0
