prospect_Age,prospect_Employer,prospect_AgencyID,prospect_OwnOrRentFlag,prospect_Gender,prospect_City,prospect_Income,prospect_CreditRating,prospect_PostalCode,prospect_MiddleInitial,prospect_NumberCars,prospect_State,prospect_Country,prospect_AddressLine2,prospect_Phone,prospect_NetWorth,prospect_LastName,prospect_MaritalStatus,prospect_NumberCreditCards,prospect_FirstName,prospect_AddressLine1,prospect_NumberChildren
44.0,Beckman Coulter,Lkx11884,O,F,San Francisco,57522.0,447.0,fenfhxc,B,2.0,Newfoundland,Canada,qkornikvnaoyylahxmtvlsqzuurlhb,1-494-144-2665,2793897.0,Lkxte,U,1.0,Hzboycarrkbtrymij,rrdhfcvxxgbnmejppdaprcipgbbyzawdawxuvalhsnrkdytfrkescgjicehsaksifuhuliimgehsu,0.0
46.0,ServiceMaster,Pvy11885,R,,Regina,88927.0,540.0,Ccnpfxlwi,,0.0,VA,United States of America,Tfufpfvtxlqadqjfiwgbfqqxfirnabj,1-501-912-7505,1298425.0,Pvyiiy,U,7.0,gstnytf,Zwzvcwth,1.0
65.0,NuStar Energy,HXE11886,O,,Vancouver,7326.0,845.0,qkleyu,,4.0,CO,United States of America,Mcqgkiqwhpwihndqhdmjwdxpzaksazjlkf,1-485-729-8431,476940.0,HXEBSWMVBEX,M,1.0,FIXEOQBRDXVWVTRCYJKSEBC,uubietrqqwtvxrlorjqhcwmlqlklrricxi,4.0
23.0,BMC Software,vbw11887,O,f,Dallas,93734.0,,avztfamkdwte,O,1.0,Manitoba,United States of America,IHNAOMHGFXEXPUWG,1-573-227-9066,1154007.0,vbwqzjgzmorsrbkn,U,9.0,mfqjwerqpu,,3.0
7.0,Enbridge Energy Partners,HAG11888,O,m,Tucson,336477.0,669.0,Lamdlkfpti,V,2.0,New Brunswick,,Mtrxpcozezmarsmmbrahcxaitcvdmzwdmxatgflvw,1-067-370-8300,2652182.0,HAGYZFPCUQNSRHIBLGTVXOJ,M,9.0,qytidunjenlh,NJZFPJJARZPWDYJRAWZXQVXOGEFHIRQNZUARGY,2.0
,Iasis Healthcare,KWQ11889,O,m,Oshawa,446159.0,355.0,FOBLNUKFKUPW,,5.0,ND,United States of America,MQAHUTRWSKOCVJUPEUXROCGGZMRNANQJHLJKTFFKOTIRNGHDILPIJENFGSMWJYCBLQGYKRJAQHG,,3905255.0,KWQSN,M,3.0,Stgnyrudjfkmlyrkvpcfifmonfuq,Useouxkejgvf,5.0
22.0,Darden Restaurants,VCT11890,U,f,Washington,354442.0,535.0,Jvhhnpqdempo,,3.0,NH,United States of America,Ikgotlenljrlcjuzrvyyssdakqnqnrbpjsmthohnigcjyznfivwzm,1-872-820-8056,,VCTTHPQWFFMEOLNWRUZLUYVPY,M,2.0,islsvowwmzywfkolfqmwzbmsmhgf,Dlpqpcgdjefxkocqcyhdahedrhljyyknklvwmmrrttdtwwmmmslckcpjijvnzeyznnivmc,3.0
7.0,Owens Corning,pvz11891,O,M,Buffalo,82027.0,436.0,ophsu,,4.0,CO,United States of America,Vpymhbsgqtacujtfypqsczoicxvwoxkxrpsqmfclmvyzkoifigsbbksqnhbnvgwa,1-454-243-2351,3663683.0,pvzprbaswlaftwxkdaowtoitkyc,M,0.0,zovejvxaykhmfjsmjejim,qvtaivkjzlggltfaxkegmgonjifmbziigjsf,5.0
70.0,Liberty Global,Dur11892,O,F,Scottsdale,3821.0,,sgumsunwxfvu,D,2.0,UT,United States of America,ZLQYDSSNMBDHVFVPHSRYUZGVIPQQUSWOKMDFYWGNSBTEMEAKACRHSLNZAUNOGWCTPMLPCOREWOPN,1-339-511-4956,2078158.0,Durhxehlrzjeqrtcvrbjafax,U,10.0,TUWRXZ,bdjkqbnfietxodbbobucdwqiuojevlrdds,3.0
93.0,Sprint Nextel,Kuz11893,U,M,Fullerton,262943.0,,Klnzwwevu,,0.0,ID,United States of America,xknpgnmvmexigrmtvrjvhztmcqjatxykjzsfsvcrvuunp,1-696-554-9871,3185050.0,Kuzebn,S,5.0,Tyhkmerlfncdfroz,Wqnhixnsxqmignoakhenvhvifiqtriauzjwrfumoofephmitpgcaxbajvxtfggx,2.0
,Paychex,Pqx11894,O,F,Newport News,7588.0,579.0,Bpxypzyf,s,3.0,DE,United States of America,HISFMPKAPZZTOUTXIIBTJDJMMMPMKREAPYUQLLGHVWYDH,1-433-672-5443,2361705.0,Pqxaqnvnrnmazytzukotv,D,9.0,Rfvbekuioryrblsfxlve,tscfoeqqaqivmuvconiiatgnaxepqvbttjjydyfyjysuaubekgqbypoqqtyxvsemxjsvynzwulvsm,4.0
50.0,Old Republic International,Uvw11895,U,M,Augusta,83898.0,435.0,SEPBBGNZ,,0.0,NE,United States of America,UYTTYGMILGUQBUSMWIFQWCJBJCNY,1-647-642-4612,2052540.0,Uvwrufvo,S,3.0,Pcgfbhqokqmlzqpirr,hdmiigykbtjnlzwzrzrfrfavx,2.0
93.0,International Game Technology,Uzh11896,R,,Mesa,12934.0,740.0,,,5.0,VA,United States of America,FGAWIRCMJQAOMOYUKQV,1-066-074-1596,839477.0,Uzhhc,,3.0,Fclufpqziglydrttwscfzqc,ffvmqvlbgxyjevauldwfxbehguusshvqpznvxebriubdgsxiuezxbbxlumtqtkrmejgufk,4.0
63.0,Dow Chemical,NGN11897,R,,Allentown,,,HTFUDPWX,,5.0,FL,United States of America,,1-754-127-5459,2822991.0,NGNUTUPQQWBMKCPRVZTNT,M,5.0,Qezlcsva,Jfwdmnzgeeolcczujqtrytxafkbsipbuybnciwvzcjujpoyjgxnlowxptfxgnruxhctddowxpvfh,5.0
92.0,,faa11898,O,M,Washington,162501.0,766.0,ipqdpoasuqj,,2.0,WY,United States of America,tnfuujhtxplurjdimbmvagoxwvpnoqddvqiepjdqjcbghkcfwdskposkdkmfyanyuwzlpfijfypep,1-557-820-7052,,faaxbruxjfxxchmvfllrvxvm,W,7.0,fjpauu,tedhpwmkkvwlzfjlcbwebgysduytlkjtkfmpnoalqdijcyewnprba,2.0
43.0,Metals USA Holdings,xsl11899,O,,Rancho Cucamonga,15057.0,435.0,cqmhkfh,J,4.0,TN,United States of America,gnuwtzyjfurwnxybxhpirgansevzspqvuevlxiisccxgobrgzpomenjgzacphkwghmwlaoahuljntn,1-684-628-3082,1689417.0,xslxdqaczlkamwijspyh,M,4.0,Agiewzdf,hhdvamhpbimaxqmmuoeqniilaivhpgwtia,0.0
88.0,Thomas & Betts,ipq11900,R,m,Lakewood,106454.0,379.0,Civttbwxhpsm,,5.0,WA,United States of America,SOKIS,1-793-266-1869,369098.0,ipquiym,M,3.0,hqtgliajedakwxgqdedjf,CRKWFNCDNBIGCLQTHRBTVNAPDWBLNKDNYROOYNSPHYAEHUGBIBQFHS,1.0
23.0,Fidelity National Financial,Mbs11901,,,Frederick,6236.0,588.0,yyrnctjth,,5.0,Alberta,United States of America,Rhcsvnbjnxugphzcowrcumyvomxmotsnuruvqluyzdlptekniotxlluvkwdrh,1-551-670-1701,2113666.0,Mbsmhsmydglhcxawusjtjgmwgihf,D,10.0,Ykzel,OSPXROBKEEBMCOMCKBQVAHAURUIAWBTLEBPHEGGBOFHNMEVHVWARYLJYFHVXVXLFMDTVEHEYJGCDEL,3.0
64.0,Peter Kiewit Sons',WRM11902,O,M,San Diego,131104.0,369.0,ZFFRGYDOZ,,4.0,OH,United States of America,Cvfvmxrtyaontipnymczgjovjqdwyemotvfiuzssghcesegakerbqnxkpajiawqnkcjdxsjfhklz,1-526-560-5373,972042.0,WRMUBHUHNLJCF,M,1.0,aiczfqvvvhqmdtensqivwnffge,vpgzvxbolewgezvnitvkgltokqthudxpetrflvurboiderqowefacjlxysyomxykkrcljvievhdpflkc,
,Atmos Energy,whs11903,U,M,San Jose,177396.0,792.0,Jqgkp,,,KS,United States of America,Lhxaugqqkirkchkllnfqhcecqwluvoafhtqhrifxcplngmrrnmnqljmwuxdvomrvpvs,1-781-917-6705,1281534.0,whspucwkhjlwkdvpbwz,M,2.0,tppkmzzaoslabwlyzjkiqt,npmkubaduxpjgyiegkodaiyixlmbatafvrdtlrncinrxqpunuxopeiapcjhdkrvqtzywjnvq,2.0
11.0,Bucyrus International,rps11904,O,m,Yellow Knife,116131.0,378.0,Wmclfspuh,T,3.0,WI,United States of America,Smnaaaakbhbgqcf,1-245-173-5651,1160425.0,rpsmujbifzexmcllguxhorirklnqn,M,0.0,Jgharfmjuatlollorv,SXUOSKGIURARFHCATOT,2.0
77.0,SLM,Shc11905,R,M,Richmond,288494.0,807.0,svwstgmngjnk,,4.0,NM,United States of America,,,1853817.0,Shcdhutlvedx,M,10.0,ebmevehtttysoqdktinvefrzb,ITYLPJEJYCRNIPHNVIRFBBGYWUZJATTMUTRRLXZWZIIUAIKMSMKJAKHIOKI,4.0
,Ashland,LVM11906,O,,Halifax,339540.0,713.0,cscplcmcxm,,1.0,IN,United States of America,yhltdoztxpqrrgokqttnvbrxfyjdkyljqidjednszfvlgxgdm,1-694-862-5100,1206875.0,LVMXHQTZGUSTDOLEPAZNHCIDTPRXGU,U,10.0,HTXYUDRHZRSCASMZRNKDIIHFSFEQ,,4.0
9.0,JohnsonDiversey,Vpf11907,O,M,Corpus Christi,389579.0,774.0,NNZYTKBS,W,0.0,UT,United States of America,Uymxkaandhxikatpgwmbghmji,1-927-581-0162,1297233.0,Vpfcuziekjoj,M,5.0,Hafbmjqsfiqwrxcvbosjqylga,Lxfwfxgfnalxdv,0.0
79.0,Berkshire Hathaway,Vlg11908,O,F,Providence,228037.0,564.0,kpgzvjs,,1.0,MI,United States of America,csgfxfqwpgigdvtxeysxpqejxfznjvcogzoqgq,1-261-637-6277,,Vlgmthhnevajzibqkjmzfzdiiebac,M,9.0,Rfqszthraqxsepdozfclmwbqouta,OAPPJ,5.0
78.0,Republic Services,ypu11909,U,,Iqaluit,195367.0,813.0,VLXTYU,j,4.0,NJ,United States of America,oyaiqgjelentvzcmdwcjymvypqtnpjticsnlrhxpaqhlcyljqljczjhrrukcmbgzfmxkjydqsnpgigx,1-711-043-6288,3683447.0,ypuzmpwlianxblogzafgnttmia,M,2.0,WIKCVJKDTLTSRJADENBA,,2.0
,Hanover Insurance Group,Aha11910,,O,New Haven,276301.0,475.0,Khltz,G,0.0,MD,,PBBNEVAJNOLEUNQCSHECORHGJJFEDTSTCWIDYSHVVXURGYYTSTHEYPRBHGVHZJNNI,1-055-860-3838,3232198.0,Ahajzcqko,W,9.0,bfuuxtizkvkiwuufbewhlxapofp,Fprlkitodvnrcadfxtcvrovgqlkmxrwg,1.0
79.0,Lear,Otd11911,O,C,Naperville,409570.0,445.0,Etcss,,0.0,ND,United States of America,eikgotsbxxlqhyfdtfkjruqppgj,1-325-026-4794,1379053.0,Otdbqpckrzylizeqhubdnn,D,4.0,xfiryppuay,,3.0
60.0,Leggett & Platt,bjv11912,O,f,El Paso,443096.0,317.0,jmibhngkmh,,4.0,LA,United States of America,Abzbzhhbagwcydlsstqnuhnxlvdmcnpimjkp,1-808-513-3250,294440.0,bjvkyiaenndjgpehswaxpaayi,U,6.0,Swzsdjntfebvdb,,3.0
24.0,Medco Health Solutions,SBU11913,O,f,Windsor,137916.0,422.0,qhuhjd,F,2.0,MT,Canada,gvchiyxbqcctsookesod,1-870-303-4058,98357.0,SBULVTSQC,S,2.0,Ythmamocppuxewoisbsmqc,LOHWABSOSNQEJXAFOMUUNUGPUMCPQLYWIXVRATZXBFKYSDOIKENZLENRUJFWNCFQX,1.0
54.0,J.M. Smucker,pey11914,R,,Cheyenne,494778.0,428.0,Tvyodc,,0.0,MO,Canada,,1-927-677-6591,896095.0,peyxfzegodlxolrcjifftks,M,1.0,ixiexcrekfhi,TJVMHTWVOQQXWOJBMQNAWYKVZTTZKHUTYOEILFWHIGWBWMZDHGOHADWKKYQ,1.0
49.0,Solo Cup,Tas11915,R,,Mount Pearl,80202.0,677.0,Xcnppp,,5.0,IA,Canada,,1-461-342-3128,3803006.0,Tasdgoehichieepu,M,7.0,Hitftrkanefexbihxpecklgkcwgn,WUPFTMIBHDGYXDPGYZXQJGX,3.0
24.0,Ametek,Fok11916,O,,Tempe,467498.0,847.0,Xdhxe,,0.0,WA,United States of America,Crjgguxqbenewazndzavlmtysgbbwqmiy,1-797-094-6953,3769940.0,Fokzudzu,M,7.0,Dekire,,2.0
20.0,Apollo Group,mav11917,U,f,Winnipeg,221374.0,728.0,EQEZHJLD,,,IN,United States of America,Twjthbs,1-773-364-4636,1037381.0,mavxgvvzjprpg,,,Tfsgsewsgqhrum,Exeaqjnonpqvsnguufunufqvddfppzibgkkbcpw,1.0
27.0,Mutual Life Insurance,kxi11918,U,,Oshawa,427965.0,565.0,Ynfkdw,,3.0,IA,United States of America,Ivzpjbpomwbmnknmcxwcjikknsothpttkswenccdgsqnqdyhtuqdlfgsztvaytqcghlfnmevzcrz,1-186-478-7955,3645846.0,kxiyttrpjtffkgxrjqzbk,W,3.0,yteukcpbvabdeanrpvsgdcbrleao,jokozrhyjxqqfv,2.0
51.0,Regal Entertainment Group,qqr11919,R,f,Portland,319507.0,644.0,JASHXWWQWS,M,0.0,AZ,,wjpakdyph,1-644-277-0293,3621886.0,qqrqxowzrvwnezzhoyaelinm,M,7.0,Aepxdpshzmzysppzpatcqpzpwazkf,PXJXCGCCZNQAZVHELJHMKSXAGOHTAULZDJOOQWDOJXCDXZDICKXGIEXNHD,5.0
46.0,Merrill Lynch,Htd11920,,m,Ann Arbor,357871.0,675.0,Djddrn,,5.0,VT,United States of America,Wvtfafiipdzekotretvmrbrmoybuomtjtklfuhsmbyvppjqaavioujhezhftwmh,1-397-629-3245,2596790.0,Htdrdozoqaxc,M,8.0,Ydlmx,mlzvcgikccmslhphtckjviojsgjifijvgymhsyioecrzifbdzkxwoxxgujastjmvpj,2.0
45.0,Safeway,Lal11921,O,,Biloxi,456664.0,374.0,ghjugghou,,4.0,CO,Canada,Jxiubeokigxecnnbvhgnurqqibvxzafeldmnuvcsemvnurgoqwrajnfnkgjh,1-061-209-5893,558283.0,Laledbrrrp,M,6.0,Amtwxbprvsqnmdfkhn,mdhlvwwtnchrfvvoox,3.0
100.0,,qbq11922,R,,St. Catharines,382585.0,750.0,Nuickil,J,5.0,MT,Canada,SXUQWSTLKSGXTYYILLQHGJNMKORBEXGYHPFBPGJGGLOMFPSSNEVJJL,1-124-494-6580,2254531.0,qbqfwmsarhdpdruimdofqb,S,5.0,IGJQQXYEQAIBCINQZ,Yamrdppxlauffewczrhjxwffqsbguagbpxmjesvhnoxt,2.0
,NetApp,Pzt11923,R,m,Huntington Beach,263668.0,801.0,Snwylbjwhlh,,0.0,NJ,United States of America,Atfapgewhcwjtqdpqhktutqjlqrhlzsmggecorwwxuynubvfzkxtwxaxdyvvdelliqrj,1-662-090-1749,830541.0,Pztyqnxbimnxgbogvkfdcvsuxve,M,1.0,YQFWKPLX,YCKJKHKATJVHZNVFIFHLASETPWXWDNUIVDDGRIMGIPM,4.0
96.0,Comerica,bju11924,O,F,Iqaluit,,684.0,Vyhfn,H,2.0,CA,United States of America,nrvolhvhzcummhimgfmkwljqacqccdhrklaxfsliqkxpnyuzjfgtph,1-086-168-0873,945684.0,bjubckzkbfkx,M,8.0,Vnipgbbjtx,sasnxqevefeunjhqhsmwojtrvxatcnkcwcicubaorvxrqsxlslhuaggruoymxhfrwc,0.0
41.0,Polaris Industries,DXF11925,,f,Hilo,60258.0,727.0,henfntozslho,I,5.0,MN,,Zrlnlesrsbkeojvlrgeorwlqhvxphikqjbddglbgsupg,1-872-268-2389,3112934.0,DXFXCDMGEQTXFWKD,D,2.0,idtxpaarzmvnbebzkmrtzkang,Zydxcjlfbdyktwc,5.0
60.0,,IUX11926,O,m,Cleveland,262566.0,514.0,,,2.0,WV,United States of America,MWSFALLTWTADQSEZZCIAVBORVEAWM,1-253-647-9495,643280.0,IUXAGUICDIADLKEGMYTWABKW,M,0.0,Cjogke,ntbzelkqcjupullinvflivamoseletnyryncojxlfgtgurpqkajntwnsaiwdmfhczrugwedzgkqdl,5.0
81.0,Expeditors International,LWM11927,R,,Livonia,488381.0,459.0,Jvecjvkjuon,,5.0,NV,Canada,gnuagyfbhq,1-581-567-2728,3325885.0,LWMJOOSIOVSWCEP,M,6.0,TALTWEHQWD,Noieelnnombtfsajswhbcqwokyetugzrjhridqhbonylrxentrkkftzygesijjlrjauigsrveu,4.0
91.0,Brookdale Senior Living,npt11928,O,f,Riverside,472161.0,674.0,exmizbzbruo,,1.0,WA,United States of America,Suiucaprngdmghkggoijdmoudticpzuoqxubtpiwlsdmriiwladswv,1-134-376-8891,2689980.0,nptddecygojdqjkwqxkftulgkrz,D,8.0,Oojdynyxwdcdwtbfvu,Eevxqbkhtmllgbgppekwqkelwmnhqqgulpjweqijcbkifriqjr,2.0
7.0,Amphenol,uuj11929,O,m,Augusta,475498.0,425.0,Tnvcgupio,,5.0,IN,United States of America,klcojyemrpmhxfcwdpyyqitfugftblohighibpxpzxkgjhoobboarrsbwjzwesegmck,1-225-772-4573,3581396.0,uujyzsaakibmssbciv,S,9.0,cgnucjjagkrkqdiwjnokrxq,Pssyligduugymbjdwyltpfkmmcwjtoxveovjoav,3.0
41.0,Fiserv,Oux11930,O,m,San Diego,4801.0,315.0,KIMDRMMXUO,y,5.0,Ontario,United States of America,Tbswapnylecbtqhaytekbrhxxlxffktbhxcrhananjojdjkdimhbs,1-953-398-9420,1987575.0,Ouxxmujxrkmcajtfo,U,6.0,Caumdei,DJXPCEWZIQKEZDZJTYICHYQIZJUWQVQSMKHMARZWJQDBJMOI,0.0
66.0,J.B. Hunt Transport Services,zry11931,R,,New Haven,410571.0,673.0,uaewyfxlne,,2.0,FL,,EIBAYMNTFIFDIGGGICGCJPATRQMTVVZAJLSFLLRRPUJIASWOWRGEDXKOQXJ,1-030-309-3122,1108303.0,zrycclsiwekfeuchqbtminw,U,6.0,Mhwnenvmplpycu,Aihkvlyuisesgkbshdnousojxahyxxejctpsnaffbdonhriznq,0.0
74.0,CF Industries Holdings,Uyr11932,O,f,Las Cruces,430757.0,690.0,nwaqovxpy,,3.0,Prince Edward Island,United States of America,etiejwwnrolsqcsrshzedpvhdywvhsqwebqtsblixddfpyloapqo,1-165-910-1786,3009021.0,Uyrbayeyclhxjjwknatrdkuukeoaw,M,0.0,iiasedudhspevbbclufstsgebcdfm,Epltobcxjijghfxgmdyktsppnkmcoxpcfbvhafdwfbfdjmtpgkcftqyhtltirdauhseizaqbimjx,3.0
15.0,Annaly Capital Management,ZRD11933,O,,Cleveland,414789.0,710.0,OFJREDECCNLG,,3.0,Quebec,Canada,Plbjxxnsxhjonoujzpqugjeuiwquoypflfzdchzngrdqtcfjwuwetnzwwc,1-241-534-9517,2461710.0,ZRDIYSMKHNQSCRILCYOJVGDVE,M,1.0,leqriqyquhrhaaiknh,hzewctec,4.0
12.0,Cliffs Natural Resources,gkp11934,O,m,Jersey City,240269.0,554.0,Wdnxlgbgbuh,R,4.0,WY,United States of America,Vjoqhvueafzurkcwhicwnbigu,1-973-199-2228,3734446.0,gkpsddahlthfcq,W,0.0,COEALR,Xzhwtnmgmixaiqhkkxriprvihepweeuuyviwp,2.0
65.0,Mohawk Industries,Nqp11935,O,,Palmdale,204687.0,804.0,Znhjdu,,0.0,NJ,United States of America,KDIQKNRQCFGKBVIRB,1-782-903-8746,1431511.0,Nqpauahxpiclmgllmxaf,W,8.0,QCBJNFDQIMXFTNNOFRCEY,Tuxnjvygmftfbpetshgfttebnxpqaefgdanwqbxjgtusxtt,5.0
53.0,IDT,sap11936,R,F,San Diego,28987.0,580.0,Kkbzfi,H,5.0,Alberta,United States of America,ORRUZEDIMMBJQPFUEUWHVMBKPNCODEUNMGGCLIJCRBXLZWYQV,1-824-389-2915,1714088.0,sapqaqojhekjdirqxivlgof,U,1.0,Gkbztjsafuhncrfxzoxipdawzcbcd,Xdbvtiizigdevwdlpcpnzjetenpjvpopsbsrdtvttmniqswmjptvt,
,AGL Resources,Eyl11937,O,f,Phoenix,492993.0,611.0,QOCTIJZXTY,,5.0,TX,Canada,WKWRDNYWXHAML,1-610-808-3846,2600134.0,Eyleabwuurqbpxqccbwqy,D,6.0,xoeloxcpkhhxuzirdwmic,DJWLHALATAWFZXFJBJXOBSTDUYRJRQENJFTJOCTUOOIAASXDBEJKC,3.0
48.0,Granite Construction,WKO11938,O,m,Oceanside,102810.0,737.0,,,3.0,WA,United States of America,Ygceyotmpexahxckjjfqdtadufnoshfwuxofrcfdnomsckyowfcwdllocebuzwhqo,1-128-408-2339,842726.0,WKOWUF,M,10.0,Xtfkaojftai,Jruqfbgurpodbtdrtipwsfowzhdubfhbmsfsgzqgppbzfgssauvzybqvdfcwytcjyuinqng,5.0
49.0,Adams Resources & Energy,JWQ11939,R,m,Minneapolis,496953.0,608.0,rlxolpbvyyv,,5.0,WI,United States of America,modklzojpce,1-723-335-5064,954033.0,JWQGBMZFNKREJTSOEN,M,2.0,vlhecsfjrbwmjf,EOOFMINXMRM,0.0
98.0,Nasdaq OMX Group,EQY11940,O,,Pembroke Pines,188801.0,416.0,COSRS,,0.0,CT,United States of America,Apbesgdwjlapewujmfqlkmywbzvecjlicufbnccftgcgtbdilapnhaeragh,1-813-069-5690,1158871.0,EQYUKADZHYVBZQRXW,S,4.0,Yiftvrdpddqbtenqis,Acwqiabgrqxkkvjq,2.0
80.0,State Farm Insurance Cos.,Wen11941,,,Kitchener,355208.0,323.0,lwivncc,M,4.0,ID,United States of America,ITMDGKMLEAKHFNUASFMMLFRQRCNZYIMEIIJVGPMJMJRCSAYNC,1-402-101-8866,2714727.0,Wenyeigcf,U,7.0,ALBDOFSQCUVOUHNRFPNLC,,2.0
61.0,Energy Future Holdings,Xhj11942,,,Huntsville,450028.0,327.0,QCIMV,,0.0,NH,United States of America,Xxutjylrbrcefdjssmf,1-340-451-8889,1189683.0,Xhjchoeokbloeol,M,8.0,DHFOHUUGKNCSEFCPUZGITCIPJNLTC,GONEQUUCHQXCDZTXBQKDCJMSRBMJMEMJZGQZIJOHOXUHBMAFXXKGROCEQQRGDPGJNHHPZTCT,4.0
93.0,AmerisourceBergen,Zwy11943,O,,McAllen,179764.0,311.0,UBIMRTS,t,2.0,ND,United States of America,Gziiitpibnjcrtievxxrtepgqcfphe,1-186-488-0059,,Zwybi,U,5.0,Tzivamtwayarvgml,twjaicnlphwobxxo,5.0
59.0,AK Steel Holding,SQF11944,O,,Santa Clara,316549.0,845.0,JNZZSKOTSP,y,5.0,TX,United States of America,Ffhwvocooahozuxyqogbplpmipnykcqqtcsbwkzhkogwoaqlwxrrgsezgvfn,1-065-556-0904,721695.0,SQFLOFBDMNC,W,9.0,Dnwwdzpnxkcrlfdxskzvgfksbqbcql,QEMVMOPCSSDGOVEFLOLRINYKTOIGPKUGDOOCSTNVEBBXERBQXHYM,4.0
38.0,Dover,Lqt11945,O,m,Paterson,370318.0,687.0,TILOW,I,3.0,NE,United States of America,Unnywfogplqlmmtpgnjbqgrkpsbvt,1-970-725-3523,2948368.0,Lqtpsdrakhrskhnajuebnvgjtm,M,5.0,spzsgskhwasdnahlmvdfbvzbres,Zjdns,
70.0,Stater Bros. Holdings,Twm11946,O,M,Lincoln,393917.0,842.0,Salqmc,,4.0,NC,,zsqzjioumclourkkcaxfczjhlssdolsbesnjtsztlfifq,1-130-002-7024,1471487.0,Twmbhkceqlxorvlbblfib,,1.0,Rekbxvrdjrrqvmg,CQCCSJEVPEOZDDQMWNLFBBHZVIEQDQAMDUZLABKMTDUZHGATKOPRPVWUKCFKMCQGFE,3.0
1.0,Key Energy Services,ATF11947,O,,Edmonton,294346.0,,npuioji,,1.0,UT,Canada,ntcrrnblttaenxgjyqrjqmngdaklvgtcprbdssswfwmodnpmillzwkpdaoffrl,1-061-449-9792,120044.0,ATFGPXUMCRKPPLWRROJVH,W,9.0,Obbyo,,2.0
31.0,Sigma-Aldrich,Ywn11948,,f,Vancouver,442184.0,,Xizclboflku,T,2.0,CA,Canada,,1-910-444-5055,269924.0,Ywnxfbtrhwdboswhusqyltiyfkhvp,M,0.0,tlfwp,wchgknbrbjmyzyjuiysdtignxnsjewutyfdrgmemhoeelefmbw,1.0
97.0,Leap Wireless International,Hbm11949,O,,Rapid City,334995.0,818.0,BAIGEPFL,m,3.0,TX,Canada,Mjkdqvsqwag,1-492-743-6914,3163776.0,Hbmfxvd,S,3.0,Zczuifplstjasopj,SAXHIFPAIMGJEXDALWJMCJORSMSXIUHLJBREVFRDSYNLDMKXLRVONIJGABEBGDTSCRSYGTXHFMHFRB,4.0
89.0,Securian Financial Group,sov11950,R,,New Orleans,25228.0,819.0,cvbuww,w,5.0,DC,,Wwnmibzgvkkccmfewfqrmqpabafmtgzmnrjiiqnkjztdogefooskefmwlxc,,1043575.0,sovhuqcewyypqi,M,0.0,Wvhsuvhcoyavzqivojytsrab,wiugvdfiudjalxxnlybajdtfkkdxzgoukdhufpjhwqyvlyg,4.0
76.0,Kohl's,qdk11951,R,,Kitchener,,847.0,cjrfad,,5.0,IL,United States of America,svnubqnolsnxwjfdtyrdkkyoyudtsgwowegfkpclhejytjwabdgkpogsctfeihkvisfgddfqeuzttdg,1-397-554-3534,2682296.0,qdkjltnjexqyit,M,6.0,uzprnvsevlqzgxhysmrr,rdxnuhhoivrjlmgtaglcacqnji,0.0
49.0,MEMC Electronic Materials,Ttx11952,O,,Anaheim,9064.0,,Luhzn,,2.0,FL,United States of America,Vqhtiaoneilazpanbpxhdipjwyvzicndiiwqmvnsfexeducbvwtowliwozasesphzsycliuovvbehnv,1-111-681-5226,2746285.0,Ttxeznnrconljjhfiqmtoiwogtfo,M,0.0,ywpnwcbgbctjcpsccyjcdhewzson,Uamahwzsnqghhcxgtswtkwuihyrimjxqyvagugcaeahxmpyijltjgcidhlknvsfnjqfslauekm,1.0
50.0,NiSource,CZG11953,R,,Warren,287984.0,380.0,IITQXE,,2.0,NC,Canada,Tvcbwkzfozrecvxsbvqrmdwyctikaynqqrgdmukhvchitmzqvpjtqnifahcenccahzcpaawssagp,1-529-637-2669,,CZGSTLAASDKDJQXOHXGTYZFI,U,1.0,GZOWCXW,,5.0
99.0,FM Global,Uij11954,O,f,Raleigh,22806.0,806.0,zxcyxzaqju,,4.0,ND,Canada,BRWFCNEPJNXTGJAKPNLXVWXBGATZLHIURUYHDOOIOQIEXGGKKANRUKBJKEQQOXODVEFBL,1-810-732-4744,444133.0,Uijxqd,M,9.0,Ymnpyhrei,UVMGHEIXONPQHJZEVWELXEMATUQLIOLMDLBRHJECLCSP,0.0
,Granite Construction,Udd11955,,M,Newport News,193406.0,565.0,,I,1.0,AL,United States of America,Fuskojbgfgssxaesqdnbjsfewjcmucpgrcvcqdsuexafjzfflkoeznhvgifqbigenrfrtb,1-820-185-8851,2635687.0,Uddoxqhhgruayfribfjozpmeqg,M,1.0,bsnsxwjydqrmlauqskjzexzejahhxb,Adrghpmawcnmtvpqbgngyurejlipocgsbbwqaemqozmmcrzuwfjzdefejirwbas,4.0
59.0,KB Home,IFI11956,O,,Colorado Springs,302129.0,486.0,Wgaemheeuirk,,5.0,GA,United States of America,Fmrwjwucuxcalkuoslcipzdb,1-300-175-5772,3592177.0,IFIRTYH,W,0.0,jzzflxno,GWIVPSPUHRVFRVX,0.0
82.0,Dow Chemical,Wjc11957,O,m,Riverside,46978.0,315.0,,K,4.0,TN,United States of America,,1-209-249-6655,,Wjccfzjqvzxyrxynypzawscsiadfw,S,3.0,tmrkyejizfrefzdgrupqrc,Fjipxqseypmmwsfhbmhrbdeotiuzln,0.0
