AgeID,CrRa,AddLi1,Sta,NWo,C,Ag,Coun,Ph,NumChi,FirN,OORF,NumCrCa,In,NumC,AddL2,PoC,MaSt,Empl
Hxs7356,646.0,HZBHRSEMQBNRAJIOECVOORLHPDTZGUAYFXBESGLAKZIQULJI,RI,2030025.0,Anaheim,22.0,United States of America,1-462-233-5378,5.0,ddbtfeughgpuadouxcpqbkxtcfat,U,1.0,93997.0,3.0,Hoheayebmwzswtxhahqzmbnbonzlzngllggv,Fxexufuw,M,McGraw-Hill
jhi7357,626.0,KLYDTUNQBWGKFMKUQGIDMADNVYMIUOEZNAMFCIVGBSFNE,PA,900491.0,San Diego,8.0,United States of America,1-948-904-6458,5.0,MOFUNCLZFUJSPVGNXH,O,10.0,465155.0,5.0,jwcottrhlbqrnizhcqsfipyrlwnjtcmkk,Xzufg,U,CSX
Sfk7358,357.0,Qxzbsoqybbtjuupgwobcbtjiymxlb,AL,3605052.0,Regina,50.0,United States of America,1-172-275-0899,5.0,zsbrikcw,O,5.0,63357.0,2.0,RBYBUCHODFBRIPVRLOVUPLBAOQIUGHXNCJAPKMNYXJTU,Wbsec,W,Celgene
Bmy7359,564.0,dznretgqgwqzqtthtjlunboihnirkrggtyxjpxnlqzotyslidoz,NY,1977027.0,Reno,24.0,Canada,1-732-258-8519,,Cnfgmgokimaxpxfpfnqbpjcovn,U,9.0,447511.0,4.0,Akjvulnttbfjeuwlmyaxrixtrgoymwyedoimdydnxoogdvxs,teyizbwjb,M,Gannett
VEK7360,391.0,MICQDRMDJXGP,OK,1445666.0,Saint John,84.0,Canada,1-667-278-8065,2.0,Sadnrkkpxnjvhxdbbuthunvmefw,O,7.0,459285.0,3.0,tudeuoxmulmcocmnw,Jhfwvidobjv,U,Watson Pharmaceuticals
Xas7361,800.0,PYZTCJLFLIJMJAZMSNIYLGOJKWOAUPZXGLOBZPYLV,CO,910714.0,Berkeley,5.0,United States of America,1-119-456-3148,,Pvojyuijdkifcvxtsx,R,10.0,428086.0,3.0,Qvaloehnnniancpnznxorkbyaowpjvsdvmmkoxps,FXNWIQS,,Watson Wyatt Worldwide
Nah7362,611.0,Rvximyvymhzrasxshpjfkwacatfxsiyupl,Nova Scotia,2220293.0,Huntsville,69.0,Canada,1-360-625-9562,4.0,vofzbcdj,O,10.0,293331.0,4.0,jwfqjqkgzyzbkfdnqtbblwpoevhbdsmosvncwsrehn,xxnlm,D,Staples
Pnh7363,628.0,zdlvvlpnuellhxkfqvzunkrmtzvefvuqcewdjlwqynxzhrhglzyro,HI,2352469.0,Toledo,93.0,Canada,1-808-943-7147,1.0,cmsnouounhqdtkzn,O,9.0,372504.0,5.0,Ivcphsdrrzcwdkobgdnavsdpjlspmbeqmtoaxdaolooaqtpqwm,Fqwmy,M,Ryland Group
Frs7364,680.0,dxmdozkczjlqyjsswnwaqhifrhhwi,Saskatchewan,3734966.0,Hialeah,33.0,United States of America,1-056-131-2744,0.0,barlotabyctfkilvxw,O,5.0,,4.0,shjmghoroxbdjmldycwcpykchrlpghhb,DLARLBBFAX,S,Smith International
UHU7365,490.0,EELOOOILVBZDFQJAF,OK,3971530.0,Palmdale,43.0,Canada,1-923-792-0287,,WGJXKGQUNDTIN,U,0.0,266940.0,3.0,mblceinzxoodsuufsycmgcuuyvambinsclaxfukcjwkxxpykedtppho,nsclnqeznroy,M,CarMax
OMA7366,639.0,Ixaidf,MD,1263086.0,Plano,,United States of America,1-944-916-6308,2.0,Rlgoitbcrzvy,O,9.0,316860.0,5.0,VNUQOVSUTMLQBWQBAK,Wfapvvz,M,
Swo7367,643.0,BKRMDYVZRFYGSOEQQFXDASRHSTGMLPJYYBKIUELSHVHSQEKCDROWMQDCILSRAD,FL,3659862.0,Peoria,89.0,Canada,1-045-215-4302,3.0,Ivaxidtphibgrtehwkjzwwagufwxe,O,0.0,105378.0,4.0,Qiwgd,,,Teleflex
XKX7368,783.0,sbpxfquvstdxeslcmsibkas,CT,3680886.0,Berkeley,15.0,United States of America,1-545-070-3132,2.0,cqxnwk,O,8.0,398280.0,2.0,GQGCXUHAWAFINMELGYQLCAJPXKSSMCFYEBRPWEKXXTOCYSSKLPYCJLIJFIYLNFKEPIIGHEQUIGNTVGA,Hmvukd,M,CF Industries Holdings
Hzz7369,602.0,BJXEEJIXKOWVOMTIHYTZONTSXLHBQIVZELZXOJXPESSNE,RI,803069.0,Brownsville,,United States of America,1-170-358-2185,5.0,Qsrvvoggfpcpakyogfstpnvysmxmea,R,7.0,496176.0,5.0,gkuqnzogklgbuudblknlhxyyjaqxpfwwoowepoeonynxzykwmwtxlrfmqstdjpdoipsinuk,Zcxqzn,M,American Eagle Outfitters
IMH7370,432.0,HUBPNAIFYQEKMBRIERFJPIAK,FL,1486463.0,El Monte,6.0,United States of America,1-814-411-2810,2.0,OSDHBN,U,1.0,243301.0,1.0,Upqjcfaumuwbp,RKTWTIHZ,M,United Technologies
Juv7371,592.0,ujwdmzdxszrzkutbgqssmxgqydfeiniohmgrijwvuda,HI,37755.0,Jackson,21.0,,1-838-655-9509,5.0,Zoyagtwvyylj,O,3.0,343492.0,3.0,Uelzofrqoqffclfgjkssngrfwmacerneeflckjdimlxbzbnzzpcfdvgmimxrbfkcdlnvkkvcw,HMUESZRKDI,W,Cliffs Natural Resources
wps7372,810.0,IWDBOFRJPZVIIDVHUDDGBZSBJYPCKWDBJPP,MD,3376136.0,Oklahoma City,10.0,United States of America,1-997-486-5353,4.0,zyjbcpjkxnil,O,6.0,176051.0,,Cwntchgfpqfdmbferewaqmgdsqqtozvbokzhqlrcnwwwhgqbmxiucabhrdhq,zxflz,,American International Group
EQS7373,383.0,Hgqcwlblxssqrvjlycpgtsqkwzxbmfkbjlwnucrkjilbugkqzcfkancqymda,WV,2546611.0,Newark,0.0,United States of America,1-576-466-7583,0.0,iyentetrbekjoqvykaat,O,8.0,91501.0,5.0,QQQVBOMPWHSDUZHQOMXJUSKJLTEWLHQOIZCEUVICNXRYHXGFYUBTOUFWXYOSDYRAUJDNTAIU,,M,DirecTV Group
QGX7374,600.0,tarirosvravbshjiwxataaeywlqoergvrcwr,MD,2616643.0,New Haven,9.0,United States of America,1-265-716-2261,2.0,Edrtopxilojvuxcp,O,10.0,88927.0,0.0,RSSMETFZPIUAENWSMNGGWXKFIID,UXONXBLNTNKX,D,Bank of America Corp.
RLD7375,580.0,Exuaebgsfycumiameunqgwou,ID,162508.0,Lewiston,98.0,United States of America,1-902-164-5685,4.0,RDGWTNRJNBJIGNRU,O,7.0,273270.0,3.0,Hesdnwhibkuhchhnjiufhc,Xeicyowf,U,Charter Communications
Bnr7376,383.0,,NC,3612856.0,Tempe,26.0,United States of America,1-137-629-1930,5.0,CLAONWQJHY,R,3.0,,0.0,ELHURWXDSCILJEJVGQLSOWAKHHEOU,Bccqiwk,M,Itron
Rkt7377,581.0,HKVVGYSOTTNIYTMXFWBLXNBKSJAMRGXODWAEITVFP,ID,2027039.0,Irvine,95.0,United States of America,1-847-339-5068,,rcmbvwcchuxubpbozecxjqio,O,5.0,127180.0,4.0,Urfqspegxyljzgnezwpzoikuxjmvelrcgihbzqgjuunoncdxviubwhclvkcxvbwxesmctkxpcxjcppwj,Drpqasxbakd,M,BMC Software
ALV7378,850.0,Elefgvwasfoogntjw,WI,2741098.0,Hampton,25.0,Canada,1-836-641-0519,3.0,hkflbolm,O,5.0,116484.0,0.0,qbhjvrippdg,EEXTBEOORZ,M,Dresser-Rand Group
Ghh7379,737.0,ABTOUAVGPBHJHJTWRONTJQOMKKUNFXLSSVSLIHIBBCLATDXMDDIA,VT,,Salem,99.0,United States of America,1-649-029-9865,5.0,KHLVSJXUXQ,O,3.0,484812.0,2.0,Iidulz,,M,Lam Research
Sss7380,343.0,Rcucmpctc,Alberta,897754.0,Stamford,70.0,United States of America,1-007-234-4876,0.0,gkgjyqpejwhjlwkyhbijo,R,5.0,,5.0,QBUBUDAUHIMSBWHNWFHWOLGOAUOKCCNTYFTMHUXIAFBKMZDUXQRXHWQQNOFSRUEI,XSEPIUFLE,M,Modine Manufacturing
aic7381,575.0,crjedjiuhw,OH,3359299.0,Dayton,55.0,United States of America,1-960-341-2572,1.0,Cuizluprry,,6.0,174113.0,1.0,Vfnitfdlyaaxmpmvppigomrr,jldpw,W,Catalyst Health Solutions
Udj7382,367.0,GMUYIMTRQKQMDDWLS,CA,3096389.0,Gary,4.0,United States of America,1-701-349-8651,0.0,Fyzelvwpk,U,2.0,496504.0,4.0,UEUSASCDDKTSLCBOEVGOGYILFVXJHKZQGCCNJESDRHYPWRSAEVNNDCVMZLSFXECFYLDUJKN,nehgjesd,U,Sherwin-Williams
avj7383,771.0,Gfvxpesfnafsodhbzpouqloojmjvnlbwgylhfzxghjcujsmvjfhpfefdoixamvcccfml,OH,251066.0,Spokane,51.0,United States of America,1-130-598-0452,4.0,NXKDHIONQSXCRKLQIGFGMKGUJBHIAI,O,0.0,393921.0,5.0,Wawixwkkfkjpaojajedeacd,Qnwcubkeuc,S,United Stationers
Phw7384,534.0,PKCGWOLAHCTQKHSQRZSTNPYXKWWJYRPLCBSYMLFKYTJNGHOOAVRSIFYBMUKDHX,OH,443462.0,Pasadena,97.0,Canada,1-725-962-7637,2.0,nthffhxptvgccmsyvzq,R,3.0,483730.0,2.0,Kmeneqsxxgiimgtutpjspypolmsoqswgoolqpbyyjvumalxgbkrlxtoqqlumngvbo,iglbfjzgo,S,Virgin Media
ujq7385,534.0,Rfssiayfwvkvwnucjaruttun,WI,1228161.0,Durham,87.0,United States of America,1-953-952-2687,2.0,Lxnoa,,9.0,,2.0,Trpqurbpoijtzlnjexgptjqgmmqgukvvzxkpezamyabbnj,Rikxkfuyyt,S,ProLogis
Tlj7386,481.0,cysdywitotniyjupzpitfirswaxqunao,Quebec,1984675.0,Fontana,64.0,United States of America,1-989-640-6035,1.0,Bjnojklwectspqcdusclqskpghjrs,O,1.0,174675.0,4.0,Echwbaebdwvnwgfodncpvpzphcjebbhpqvbsakrsfytdefxwxmflrjldp,ymksilggut,U,Lear
Gmq7387,609.0,qmfnfdzrdkwlwvrzhucilmswswnmirjdrafokneuwgrluqklgpuwss,WY,2500442.0,Long Beach,85.0,United States of America,1-707-782-7133,4.0,Mhxyaeumi,O,5.0,198273.0,2.0,OPOVRXADBUFNESATMZLWHVAPCVIMWONNINJEDRPVLTWFDJBXNVIMCOMYYAVQJQXMC,zjdqposnccz,U,Boise Cascade Holdings
Axu7388,795.0,LQYLSHPJCUK,HI,1082435.0,St. Paul,0.0,United States of America,1-709-149-0007,5.0,Wceixamirldkwfokpfrdpofutmsgcu,O,1.0,474105.0,2.0,ivhtjcykotqfpsbjlxggqrujxwnnglbedqn,Gwbomjkzvc,M,AGL Resources
slv7389,817.0,Jvgbzeejygwnfsukkucemmikzvdevzchxhjxxtceta,IL,3584410.0,Washington,,United States of America,1-250-422-1215,1.0,ORGPEOJWROEOTSFPKHSQRMFL,O,8.0,30830.0,5.0,,KPURBPXA,M,Mylan
Wvp7390,688.0,Hcianuarwpgnlywjbwljeyxbwxriggucnnlufxqoobbrakxmuhumcbeggkmtbaskplaxwllguxdun,MT,2049719.0,New Orleans,60.0,United States of America,1-350-507-9531,4.0,JVLCJLZRQTXVS,O,9.0,420450.0,0.0,bqiwuulvmikjsajcqrsjilipfpvwurjqiwpecwzeqhxufa,Hwssa,M,Lennar
Njj7391,421.0,Cslnegwfzmcjwzawbzlrqsvnxjhsfgafqrzforxolmrfwfmhdhesvdcvhkdmrblwgm,OK,1488299.0,Irving,10.0,Canada,1-166-958-2960,1.0,SHJVOSTFAAHCCVWKYSRIPIRZTL,R,3.0,1498.0,,Alkdxqxunrdrwnrdklasapvhxttpwvxdmzlqb,Kedkvwcf,,
lko7392,782.0,cctpjsvzrddt,Saskatchewan,255663.0,Manchester,7.0,United States of America,1-829-156-7142,2.0,MEOZNAQWNQLDPU,O,0.0,415613.0,5.0,ugbddgvwfwgrjioezculvtitexxnvtgqhzndruewupfun,OCCUB,D,Marathon Oil
ezv7393,330.0,eizocueoszktxvabtwplrnwihxoxbjwrlxyhkbxosndyhaaxncpuvrkrfqlzkgkgnovdgzemwakljrnv,MD,,Hamilton,7.0,United States of America,1-913-763-5041,3.0,Psztvkvychpwxzjpzjcwmcgvmox,O,0.0,403284.0,1.0,vflixcfyolavyzscu,lhtszqwisxzx,M,AT&T
Jok7394,582.0,Baxqgfdc,GA,3070659.0,Fort Worth,22.0,United States of America,1-950-087-7180,1.0,Qcrapyzcuzxtdgjptuxle,O,5.0,386167.0,2.0,zvfxblebmlntbitwwuqhrtkfzmwqllbcjtjt,DLPFMLHM,M,Tellabs
Vzx7395,323.0,Dpfvtpthktbzttvjqezlldeqcvycxnzmbgfzdntnt,PA,3824946.0,Amarillo,12.0,United States of America,1-561-613-6765,2.0,Psdwglx,O,10.0,292639.0,5.0,Jqvnftguiaznhvqscavbduisxychtoznswkpdjyejivwwrcda,obktchnuzr,M,J.B. Hunt Transport Services
ZFE7396,744.0,Atgdmccfnogolporiwzplztlqicixyyauquxiljruntkzhhbdobkfxdqeulseajkqnhlsobjmzu,AK,2906540.0,Mesa,40.0,Canada,1-653-425-5379,1.0,lfqayf,O,1.0,172418.0,1.0,,NKNPSNEILRIS,M,Sanderson Farms
Sql7397,813.0,Linppgsemiumhhornfsyjuedkyqhsfyuduktqhziojqvopezvmhmwosdhe,Ontario,,Houston,60.0,United States of America,1-407-348-0391,2.0,Btuuxvalqwwdobqcdhrfqxk,U,0.0,354308.0,5.0,Zhqkaueqazrgzbwjlzerdivhyiqiqjnipygdkirdhwlsgrkocrivxjtnc,jkopdlus,,Northern Trust Corp.
ljs7398,606.0,QCIAPNOEBQSWZOETVXWOFZRBOOCHSXDXSDVO,VT,698307.0,Iqaluit,81.0,United States of America,1-299-903-7350,4.0,Pjhbkbhetakktfdhlqpwsggotxcmv,O,5.0,217802.0,1.0,LDWKGDAWGRKCAGLCXYMXBEVQRJQZJMPCL,Ilwgsh,M,YRC Worldwide
Zzm7399,453.0,LNJPWEMHADNPNEUILCETZOHDMTLDKYE,AK,2301266.0,Rockford,10.0,United States of America,1-873-736-6567,1.0,Ogltgnrcnnn,U,0.0,146200.0,5.0,Ojhetrrdcgchbxuxrcgexwhtglinbepqglzzfviynchkliggrqsdkbsrarskr,sxtcznlr,M,Jones Lang LaSalle
osx7400,833.0,Hnthjhguvsaviauicintamlgevpggdb,NJ,3075663.0,Mount Pearl,11.0,United States of America,1-367-827-4513,5.0,Gfgoiexhinjvmupbrlidnruh,O,1.0,45892.0,4.0,Pivyibaxwypaeqxnpvrhnafrkdhxcoexydnarqrymbbyxjamqoebvgixfpztafzwzborhwtfnbobhhpr,OPHFZRWLBZNH,W,Omnicom Group
Vwu7401,376.0,Zuyxtd,NH,272387.0,Salem,95.0,United States of America,1-894-365-0931,1.0,Qmjgjerojbnbcsqmbaodtautqaeb,O,5.0,309314.0,2.0,Lfbrbziaoxrgytgv,Nqbcmuvhb,D,El Paso
Abp7402,538.0,Vwqvjhgq,Saskatchewan,118864.0,Miami,8.0,United States of America,1-281-417-8267,0.0,JTBSUCG,R,5.0,370046.0,2.0,HOGMHYYMAVRJCVZARFC,Pgmqop,M,Consol Energy
WBM7403,705.0,mgthgkjvghvbdwsvthllaverxhhalrafhmlaorziojaesnnqwzuyha,KY,1005467.0,Simi Valley,7.0,United States of America,1-037-570-9352,4.0,FCCRLACRASQGZBWNCWNKJIIGSAM,O,6.0,10429.0,2.0,Qifsrlnbgfwrwhjooscppqmfnqwtlggyz,Elgofgnggf,,Western Refining
RPF7404,314.0,Mhvtvfredfyvellttiiblgmrvyvqqmofavikkaial,CT,1297042.0,Thousand Oaks,22.0,Canada,1-241-002-5421,0.0,Fbotdbyxnobkjpynoawlwqkdlfle,O,2.0,46849.0,3.0,Xfblutg,OBTME,M,Frontier Oil
wme7405,402.0,wwnflbjqrjvhimgidrenlyzixohkxyhqqg,IL,1411144.0,Moreno Valley,85.0,United States of America,1-482-688-6524,5.0,Tckadysujwqpbamccritatwv,O,0.0,,2.0,EKRYEIODBYPDL,,W,Hill-Rom Holdings
AZI7406,591.0,surhehbepjknfipcnhjcyabkb,Newfoundland,1032902.0,Simi Valley,9.0,United States of America,1-416-824-3772,3.0,Psyvqjbykkkgw,O,4.0,307198.0,0.0,Udgmktoitdytzcxcezidqevtqsbjpzmnmqzvsxvd,qyjqfpkyicb,S,Automatic Data Processing
Hxe7407,598.0,Fvmskbmvgdgcwabjyqjquonigaxycluljitfqjnagbmynsfahudnrueeofkfikvnplfeuigbepfmmrim,Alberta,2127373.0,Nashua,52.0,United States of America,1-144-011-8528,5.0,akfrxhlgdbysp,O,6.0,271040.0,0.0,gutnrudorxpwajwnzbog,Ucmmmwfo,U,Ferro
Wws7408,541.0,HBUENIRYVVGBJZOOPODTSICLSZSFFRAVPJYLIXQNTYLDYYSASZQJVAPLRIMUFZQTMJGFRPHPGCGPQT,WA,1244998.0,Henderson,49.0,United States of America,1-257-084-2687,2.0,Vwvagrgngrolqdagjir,O,6.0,426800.0,1.0,Lchztucvhjpwgstrqbxfwdoqfykngreyqcckgxqv,muotqqhyo,M,Molina Healthcare
Quf7409,417.0,Iksglhchsawltzulcoqovkxahjksoxfesktrerc,MO,3426028.0,Sydney,62.0,United States of America,1-567-038-8613,1.0,Mgoxbmdvnyol,U,1.0,327407.0,1.0,GOHFZGFHNYUEFGFMSADMHDWZN,GNFPXMUCSK,S,eBay
Fce7410,658.0,Kplifdglhtxhcreigqwsaajekebgolqomeeuqwmxngmbhhg,HI,1444650.0,Providence,75.0,United States of America,1-478-221-0175,3.0,wzyvxpylinb,R,0.0,87300.0,2.0,wbsjinojalmjvwtmxychwgqsjggotiskgkepwrfgrrckxfktkwrvunelppsiz,ditkwufjg,,IMS Health
Xap7411,419.0,WQVEOJIWIBCSZEBVBUCCC,NV,3092238.0,Virginia Beach,58.0,United States of America,,4.0,pufyzrorpqbegamfqpshekuwveuhg,U,10.0,475890.0,5.0,Pbeiqvsdbnbnctcfqhrshctaqkrimmhjvxgucfuwqjywdegfd,sgddgcfxdis,M,Polaris Industries
mmg7412,,Yegemjeogtjvtqhcovoxcnbypwrhbed,Nova Scotia,3148010.0,Hialeah,1.0,United States of America,1-113-890-0174,4.0,Nwoxzzuvc,U,5.0,489098.0,3.0,JNRURZLHOBH,thvcq,M,New York Life Insurance
Vth7413,702.0,Pafwsuwegahycbihzhnalpdsuxkxjjjwpaipeaucatksuklyqvptnxsoqtvunnjdaydqebfhfqqexgrx,HI,1371259.0,Fresno,71.0,United States of America,1-950-134-5979,2.0,dfaujsuemlkdc,O,3.0,214166.0,4.0,Hlqahshneiycjxntvuoxvfaldxgzmbxybqwrr,Lvdhibdqjho,S,NBTY
Uaw7414,573.0,Qxuxwujrkqfosfaqitddwnagdhnqixptvwxhs,MD,3065717.0,Springfield,,Canada,1-067-822-4493,2.0,Aajgylxcvgebsqpi,O,1.0,452108.0,,AWUCCIVPANSLYVJXDYPVISAFWMCMGMZF,IEALTPFCI,,Activision Blizzard
Foa7415,330.0,Womffudkcpwremrpbdwnxwfmhccmkjvfqcwljxklmiixiriitcwnpftiqgp,ID,3018014.0,Hay River,,Canada,1-427-263-4229,0.0,nazaifcoyzquujpbklwqvfwpncvpsr,R,4.0,433674.0,1.0,Kmouahkwncvtjhclqyuqajgqqdtgomsfdtreikyl,Zfbfopnqpfy,S,
GYP7416,355.0,WEVLIPAADSJPBRIRAANNRCPBVPFHVCFSFKUXYUHBFZHEHTVFVWMNL,NY,626573.0,Carrollton,1.0,United States of America,1-721-850-1937,1.0,SVIEKSWRVIDLBCPBJ,O,4.0,329521.0,3.0,EMEPLBJEXKQUXQSGKXVFQDMGYXKMSXSESUHMDCDHYIWIP,Jpmhcvumazji,M,Applied Materials
ted7417,645.0,ufrlzdhkvflspvyegyljsmejrve,DC,1497077.0,Irving,55.0,United States of America,1-196-016-3477,5.0,EZWGVYETAWIWFTBNXWJVGLTVHJC,R,1.0,210246.0,4.0,VROSHROPHHGAHNGADFRFWYGPOBPZFLHIBOJEWRDB,Jehahwezqpz,S,Precision Castparts
Kdh7418,467.0,Xcaxziedmganimvumuwkcsqpjjwsxwqbtqkshjlukrwwp,NC,3919306.0,Beaumont,91.0,United States of America,1-476-266-9400,3.0,wjtglyimchbowbkbelfh,O,5.0,128787.0,3.0,efztsaewxkngckrkmfrrxltpvekcrd,rmnpkga,U,Ferro
Ugv7419,732.0,xkwygcgmckvm,RI,1590861.0,Brownsville,13.0,United States of America,1-897-763-5401,3.0,Qqiqhsiyhhbrvw,O,0.0,225816.0,1.0,Jtxuufxds,Htmqtn,M,Energy Transfer Equity
imy7420,636.0,Fhpegbhkvjtfwqzpeoicjpoawcbacwayjwupaiyrfcbateevbnohzhuszsuvbhowanqlihmhbeo,AR,3554044.0,Orlando,17.0,,,,Vovihsl,O,2.0,127499.0,5.0,VDBKIYUKKJXRWXOASCRBCLLCDQDEPTZGD,IGHAS,U,Praxair
fle7421,482.0,Vxstcjzblnmizil,AZ,743399.0,Milwaukee,37.0,Canada,1-718-627-0146,3.0,qqlswk,O,6.0,281660.0,3.0,briuawdaqjwtwyehyruplfcnnjvpycllwopuetqpcnki,Huctmoulc,S,Fleetwood Enterprises
BDO7422,414.0,Uefclisxdsnsq,NY,2723539.0,Nashua,35.0,United States of America,1-181-601-2150,3.0,Mmcnlnlhizwjbjquljad,O,4.0,158359.0,3.0,Bfnaj,Javaycjfjm,,Harley-Davidson
Uvs7423,568.0,Xqhsghpoojphtdklxowegvyskazsjesxkqmbzy,KS,2108195.0,Nashua,95.0,United States of America,1-798-811-3705,3.0,imuldufkvygorjgz,O,2.0,272078.0,3.0,EQYUVLVDKYDQQELIBUBIVGJAPSLHWEPFKCBXFFSURQHNNILOB,Inxpxb,M,Peter Kiewit Sons'
Ynk7424,397.0,jycelwyt,TN,2123273.0,Macon,46.0,Canada,1-276-942-7879,5.0,Lqzdwhcf,O,9.0,344626.0,0.0,DRBPUWGUODSKAFWJICHUJBAFNXUTWAKPAUHFEVPAWOFLLJPNOJIOOPAK,MEKGCH,U,Barnes & Noble
nex7425,471.0,Orplbyysdjbuwoonb,IA,2697929.0,Victoria,26.0,United States of America,,0.0,gmyvfw,O,6.0,100480.0,0.0,Obrwefddchqqctyznjhqkhswiswajwsshfaaucybcvbbhbhixzngxkspwhjkmdauaspfiuvnqckmjrix,Ignbvj,M,IMS Health
Hvp7426,,IGOFIHCSWKDWQMJBOLSOESNFTDQBGEEKWYHJFHPEHPHNKDIKRO,MT,1242693.0,Sydney,66.0,United States of America,1-706-353-7542,2.0,Gbvvdekvrv,O,6.0,,,IRRZRHMRRRQCLVVKDRHR,Mnznxsf,M,Dick's Sporting Goods
Dvr7427,,Miefoyvqdsq,MA,1935494.0,Charleston,89.0,United States of America,1-320-927-9768,2.0,PBXLOAUUUGYNRGC,O,10.0,484505.0,4.0,Yacxblamfkqfwzwlwvxexmfxnacsgqkppvqmuemhdfrjjkyqloapxeydg,Knuwwc,S,Johnson & Johnson
Lce7428,799.0,Awdpqhpkzbpvojgccahcswjnxbcforocmaxswdloakcctgeqcefoavigsnctoju,MD,3437768.0,Vallejo,19.0,United States of America,1-315-051-1180,0.0,BBSZLDAXUWOASOQMOHDXMKPVAKDY,O,6.0,351592.0,4.0,Fadteoclpzfghtwdbwhoggvssqddkknfhvfgbkwchbylfowgvmnxvhddiilgzaafeo,IGPULWQEMWI,M,Windstream
Ryw7429,,LOGMUIFLQUNFFFV,SC,3328669.0,Hialeah,48.0,Canada,1-317-468-7397,2.0,KMXVYEFGXWLBZOLTXWBGLRQPDZORQ,O,6.0,412712.0,5.0,WRITSBGNATTWXAFRTSOEORQZICMWXVNLBPAUXJRXPMBTRTFJIFGEXSXRPVMWCKVDDLFAG,gtnnqaqsntq,U,Dow Chemical
ZZD7430,531.0,Dijlonppoahbjartqjihjljpcttmulwwfrajzyjzlsduttvuibmwuiscqqyeadi,IL,262379.0,Oakland,63.0,Canada,1-634-280-6312,4.0,xqdjroy,U,7.0,212246.0,4.0,OTVFIOGXBVXZFGDUMHSOFHDEXCRHTXNNIFVKNKUIBECBZCORCGVQXQCEH,RFWAG,M,Wyeth
Qep7431,840.0,mnwghrdgbwwddmciefskvgxjaxxnwfu,AK,3414148.0,Elizabeth,,United States of America,1-675-895-7448,5.0,jvckhuvfnvo,O,10.0,18728.0,4.0,Bhyrvmkgacjicmrsdlw,Irhrd,M,Blockbuster
Ckc7432,770.0,Jwcxtcfyeuicrcvpnfd,PA,2006457.0,Irving,36.0,United States of America,1-380-354-2358,0.0,VMYXBLBSWRXDN,O,7.0,,5.0,ghtyvwbjvcclroriqdvqwczxhdcofbl,FVJQNW,S,Vectren
Uty7433,694.0,evwynuuirkzimevawrbvzgckpfjhqoxsfyeioifnp,ME,1285910.0,Washington,30.0,United States of America,1-494-852-4882,1.0,Zubqrznhgwcxwi,O,4.0,328032.0,0.0,vvvsehzsiwqhyrfozlafewpinf,Ylwfwtdlnm,M,BearingPoint
nlh7434,311.0,AOENTBERPVYSLWJQCQVGGHRDEMA,TN,760977.0,Oakland,52.0,United States of America,1-027-509-2538,4.0,Naejzattexbgbfncmqyeocabuieiz,U,5.0,340001.0,0.0,Xdcwqxnoyejzosiaffoqjuuu,HOUDVXV,S,Exxon Mobil
Oht7435,729.0,RWAPEJWQNKPRUJFVZLSTBRISUQKSNCEHVEQRUXBFNBQXNL,NY,2965150.0,Durham,21.0,United States of America,,0.0,YOQESYYONRNDPECX,R,3.0,450418.0,5.0,,Lprfzzvyehh,W,J.B. Hunt Transport Services
Umo7436,537.0,sxvpwrotnbjbjhsexpuleddmryefgnzbmxtaghrmjrilacqbdgjd,AR,3241791.0,Bellevue,73.0,Canada,1-398-718-8920,3.0,uikxanjtsumwaoihxzlvujbabqasg,O,9.0,140094.0,3.0,CMDXTFWGCMKGWLUSLRLCNMMJCFZBRWJN,msevekwn,M,BearingPoint
NXP7437,465.0,Yistkxjwdbwdiecfupcocgnmqniabavkixgnqjjkhetlgtofkpnxllsfozeyqcvdelwc,VA,1464902.0,Bakersfield,,Canada,1-388-670-6575,,Ypiojudggnkzylnoxtkopokenhdqc,O,7.0,84981.0,4.0,wslqbbazfswcunwxwbnyhhmyzyqumijrawrmpfabxwvtzuhuefoniqgiswykdcvxytidjkjorthtwcp,BFZYXJSLJ,D,National Oilwell Varco
njd7438,365.0,Fbdgohwjhsmgvquepltsghwruqigfizchulgjrxcdkhqshtpjlt,MS,878906.0,Thousand Oaks,96.0,United States of America,1-520-887-0892,,nwbtyzlhorfuvkhgwbzqivrgi,O,5.0,396495.0,0.0,Tqplusvioosqegfpjqkqjqxkqrzcozhwxdyhchoejakelezevgclabxlcnltaua,,D,Whole Foods Market
Hqx7439,411.0,Miqultawzcctozdvwvbzlirhiifk,WA,1072809.0,Sherbrooke,,United States of America,1-059-895-7403,5.0,Eekwncfaonptpnbxbqpgcjaf,O,7.0,93028.0,0.0,rwkevaiwufpfcviiewruwybbctgzvnuuhpctoeacsuoxbdtxbxjjmirhrhtckqldfmvgwiivppor,ABWWYE,U,Service Corp. International
OUQ7440,757.0,LFPDYVPHKYSECPYBLTIOEROKYBWNEFZYGKWXHQIZUHLSBQUMLMKXGLOTDKNYTATDCBZMQZO,NY,2928246.0,Pueblo,34.0,United States of America,1-162-603-2385,2.0,Aqwrrdu,U,10.0,329493.0,2.0,Wltlfrqdbnslberhetcwlbsftkbcptagqldhzdhupxhipkoceiaajltdrifjreftife,FSTIXJ,M,ProLogis
