AgencyID,City,MiddleInitial,NumberCreditCards,AddressLine2,Age,CreditRating,LastName,MaritalStatus,Gender,Phone,OwnOrRentFlag,Country,AddressLine1,NumberChildren,FirstName,PostalCode,State
Cro4674,Birmingham,,9.0,,19.0,665.0,Crowle,D,F,1-294-512-8772,R,United States of America,13741 durand street,2.0,grame,55402,Saskatchewan
tan4675,Carrollton,S,,,1.0,631.0,tanner,M,M,1-920-089-5196,U,United States of America,9633 hawkins street,1.0,fred,V6m 1r9,NY
pic4676,Pembroke Pines,,2.0,,78.0,774.0,piche,M,,1-878-706-7719,U,United States of America,13388 marcus way,2.0,vinh,94293,Quebec
Bor4677,Billings,,2.0,,23.0,666.0,Borson,M,,1-138-714-6674,O,United States of America,24427 bay lower,,viki,44108,DE
ENG4678,Jackson,,3.0,,39.0,616.0,ENG,M,,1-403-365-9899,U,United States of America,12873 CORDOVA LANE,3.0,ELLA,72238,NV
Win4679,Macon,,6.0,,59.0,493.0,Winslow,M,,1-887-789-2097,O,Canada,10790 bonita crescent,5.0,WITOLD,M7n 1c9,LA
Men4680,Montgomery,A,4.0,,19.0,684.0,Mendez,U,f,1-197-153-9038,O,United States of America,5608 COUNTRY CRESCENT,4.0,Edmund,m9e 1t6,WV
Dip4681,London,,8.0,,29.0,846.0,Dipace,M,,1-311-570-5936,R,United States of America,13250 monroe road,0.0,Wylma,37238,NJ
BAL4682,McAllen,X,5.0,,84.0,371.0,BALCOM,W,F,1-988-330-8074,O,United States of America,6456 ashford hollow south,0.0,JANA,93742,LA
DES4683,Lewiston,P,10.0,Suite 14,69.0,468.0,DESCH,M,m,1-528-115-8753,R,Canada,254 cartwright street,1.0,Tera,99605,Nova Scotia
Chi4684,Chandler,,9.0,,65.0,635.0,Chisolm,S,,,O,Canada,20682 scotch court,4.0,Corabel,91157,SD
FAN4685,Overland Park,,8.0,,45.0,369.0,FANI,M,,1-504-808-5841,O,United States of America,14979 clara lower,5.0,Blanche,90091,HI
mcc4686,St. Catharines,,8.0,,95.0,508.0,mcclintock,U,,1-598-913-5116,R,United States of America,196 BELLAIRE CRESCENT,0.0,Yihban,99755,MO
Esg4687,Albuquerque,N,1.0,,17.0,793.0,Esguerra,W,,1-336-591-9948,R,United States of America,14930 griffin upper,5.0,JACOB,27622,Prince Edward Island
Bar4688,North Las Vegas,,4.0,,,669.0,Barkhouse,M,m,1-112-388-1751,,United States of America,18993 furth street,0.0,DYNA,92031,Saskatchewan
BUR4689,St. Catharines,,10.0,,46.0,542.0,BURGER,S,F,1-987-831-6049,O,United States of America,6488 avalon north,5.0,Misha,E4b 1s7,FL
Lap4690,Sacramento,W,5.0,,67.0,427.0,Laplante,U,R,1-534-854-7311,O,United States of America,15260 selma court,4.0,Ken,T5b 1m8,DC
Max4691,Overland Park,R,0.0,,61.0,841.0,Maxey,M,F,1-378-495-2195,U,United States of America,4435 tahoe south,1.0,Nitin,20002,OR
Cre4692,Moncton,,7.0,,36.0,709.0,Creech,M,M,1-799-112-8036,R,United States of America,19748 alexis upper,4.0,Elio,V6l 1p9,SC
pil4693,Santa Ana,,6.0,Suite 474,58.0,339.0,pilipchuk,M,,,,United States of America,8453 BURNETT STREET,5.0,kordula,91185,CA
kop4694,Las Vegas,M,10.0,,78.0,807.0,kopke,M,,1-287-838-5198,O,United States of America,15868 dewdrop park,5.0,ULRIKE,v6d 1w2,MN
ING4695,Lansing,,3.0,,88.0,316.0,INGREY,M,f,1-363-191-4742,O,United States of America,2755 rodeo court,3.0,Celle,10108,KY
MIO4696,New Orleans,U,0.0,,68.0,596.0,MIOR,S,,1-855-807-6830,O,United States of America,16699 sanders south,4.0,ardelis,v6f 1v8,AR
Rob4697,Anaheim,,1.0,,88.0,646.0,Robb,W,,1-696-200-5703,,United States of America,15431 josey way,0.0,eada,93806,VA
Prz4698,Cleveland,,2.0,Apt. 549,79.0,310.0,Przewlocki,S,F,,R,United States of America,23783 grassland east,4.0,CATHIE,v6i 1s9,FL
sar4699,Los Angeles,,,,1.0,,saravanos,S,F,1-571-428-5494,O,United States of America,4608 GESSNER UPPER,0.0,rafi,59112,AL
bre4700,Evansville,,0.0,,,780.0,breisch,M,,1-710-069-8457,R,United States of America,23755 frostwood lower,3.0,CHICKY,91312,AL
Hel4701,Santa Fe,Q,4.0,,,829.0,Heller,D,,1-728-033-2391,R,United States of America,6822 manor lower,4.0,Toinette,19109,Newfoundland
edm4702,Cincinnati,,8.0,,76.0,392.0,edmison,U,M,1-888-221-5291,O,Canada,11886 QUENTIN WEST,0.0,Alejandra,93846,British Columbia
Per4703,Vancouver,,7.0,,50.0,695.0,Perryman,D,f,1-169-953-9881,O,Canada,21891 dewey street,3.0,GIZELA,22209,TX
Tal4704,New York,,2.0,,,427.0,Talbott,M,,1-509-558-5630,U,Canada,13215 CLARA LANE,0.0,Perl,77167,DC
Kon4705,Sioux Falls,W,,,53.0,767.0,Konarski,U,m,1-517-783-5356,U,United States of America,15960 worley court,3.0,levy,T6b 1k1,NH
bla4706,Cedar Rapids,X,6.0,,,585.0,blazer,M,,1-332-339-3802,O,United States of America,6907 ferncliff crescent,0.0,VALENE,46230,RI
Hic4707,Halifax,,2.0,,,519.0,Hickox,U,,1-100-464-6725,O,United States of America,16104 bedford boulevard,1.0,SIMONNE,28304,NM
ing4708,Hialeah,R,3.0,,,539.0,ingram,S,M,1-786-653-8879,O,Canada,13652 westerley drive,2.0,Hing,H5L 1P9,Saskatchewan
Mcq4709,Montreal,,5.0,Apt. 245,59.0,422.0,Mcquaid,D,M,1-931-238-6598,O,United States of America,20916 california north,4.0,Faizal,10133,Manitoba
Kro4710,Salem,M,10.0,,58.0,460.0,Krowlek,U,,1-063-482-5874,O,United States of America,20902 ashley avenue,5.0,Beatrix,94617,SC
Adi4711,Yonkers,J,6.0,APT. 653,26.0,368.0,Adimari,U,,1-746-271-6299,O,United States of America,2023 reynolds street,4.0,Elza,T5D 1Y4,ME
Sal4712,Fargo,Z,10.0,,81.0,394.0,Salkok,W,,1-448-228-1555,O,United States of America,17536 frostwood crescent,0.0,katrina,61112,MT
gor4713,Reno,,0.0,,68.0,390.0,goricanec,M,,1-261-883-1388,R,Canada,8104 BARBERRY LANE,1.0,Blondell,75046,DC
Bos4714,Long Beach,,10.0,,65.0,,Bosch,M,f,1-362-596-5881,O,United States of America,23402 miller court,2.0,MATELDA,t5c 1r7,MO
cal4715,Grand Prairie,,0.0,,72.0,764.0,calva,M,f,1-292-853-3873,O,Canada,19188 halliswood west,,Halie,V6B 1U6,MD
Did4716,Chattanooga,L,8.0,,29.0,304.0,Diduch,M,f,1-304-982-1864,O,United States of America,4861 cartlett south,0.0,Rchisn,93800,Alberta
Lie4717,Sudbury,,3.0,,76.0,663.0,Lieure,M,,1-955-696-8022,O,United States of America,2284 northshore boulevard,5.0,Michiel,V5b 1p6,FL
Mcq4718,Lubbock,,0.0,,19.0,308.0,Mcqueen,W,,1-583-805-4145,R,Canada,17148 jay court,5.0,Maryanne,78779,NE
BRI4719,Iqaluit,W,0.0,,56.0,555.0,BRINDLEY,S,,1-042-197-1268,U,United States of America,15404 queen street,1.0,Dorolisa,H5L 1R7,MS
dia4720,Pueblo,,,,58.0,597.0,diaconu,S,,1-101-094-9944,U,United States of America,6920 cherokee north,5.0,Pankaj,T6a 1g4,WY
RAP4721,Frederick,,3.0,,7.0,821.0,RAPHAEL,D,,1-234-769-9512,O,United States of America,14930 GRIFFIN UPPER,3.0,FAUN,M5E 1W2,HI
RIC4722,Lewiston,,1.0,,12.0,507.0,RICKETSON,S,,1-438-678-7453,O,United States of America,23128 ROSWELL CRESCENT,1.0,Quon,B1c 1w7,ID
Dou4723,Fontana,L,2.0,,26.0,674.0,Doublesin,M,M,1-339-305-1671,O,Canada,18651 spicebrush rue,3.0,Earl,48907,Quebec
mec4724,Albuquerque,,10.0,,94.0,653.0,meckler,M,m,1-119-642-5313,O,United States of America,4382 WISTERIA AVENUE,2.0,mitsuko,10236,ID
gla4725,Topeka,,1.0,,69.0,516.0,glast,S,f,1-293-284-6725,O,Canada,11618 JACK NORTH,0.0,Jeremy,99687,SD
Dur4726,Kitchener,U,9.0,,25.0,769.0,Duran,U,,1-345-045-6251,R,Canada,14675 kiel west,0.0,Ginn,94163,OK
WHA4727,Lewiston,,5.0,,51.0,825.0,WHATLEY,U,,1-674-105-7625,O,United States of America,14656 COFFEY RUE,0.0,CELINA,90145,MO
Qaq4728,Lancaster,c,5.0,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar,45.0,371.0,Qaqpwdhmtp,M,f,1-473-591-0607,O,United States of America,RTNIPNRFHPBJDDTGERKVHBBVUMKQYMZJNCBATKUHXIDZPXZK,2.0,Lbfio,oartzgnma,MA
Kog4729,New York,A,5.0,LMOJZGZCQNPQPHIIGIOPEWCKS,42.0,524.0,Kogzdompevtemitcfbpmepjjkcxgy,U,f,1-596-835-4182,R,United States of America,,4.0,pxxxaiezsk,Xvxca,MS
XNP4730,Warren,,10.0,Ebwuxsajvnvfczp,26.0,728.0,XNPKYSCFWJEX,M,F,1-346-911-3391,O,United States of America,bwfuvsactkyxgvnpbbigymbmiewelfliemkudmnacszmuymshpfmgegvecb,0.0,KWJNLXBBJZTVFSZMWBCZPP,Sbbhkowpnpa,WY
Gtd4731,Hay River,,3.0,Kvwlkoqdrwxcpgntcuztnzpg,69.0,351.0,Gtdhqgnaderbkhzhipy,S,,1-863-337-8643,O,United States of America,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,2.0,QZEXC,Ppqubfeuww,AZ
PTB4732,Brownsville,,5.0,Iombaqavaazhdozk,9.0,467.0,PTBQBPANEIIHFFTFQMEBN,,,1-965-360-8827,R,United States of America,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,1.0,GTNIW,xmlnuqb,Prince Edward Island
BBK4733,Miami,C,5.0,DYQXVTEXAVEUIDWOAYFPLNELMYOC,17.0,833.0,BBKNOJJMKTYHYPGE,U,,1-260-801-4912,O,Canada,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,4.0,TQWEXPNPTZJPAFRUJ,HBESVDT,WA
Tth4734,Burlington,Q,1.0,Vgotvajucsipqwgetehksl,60.0,483.0,Tthsocfykdaesk,W,,1-353-844-6825,R,United States of America,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,0.0,Zwurzqqwhno,tucejqcf,KY
Olf4735,Seattle,,,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,60.0,478.0,Olfrvaqxoabccgqaewmrryfbka,M,,1-572-975-3479,O,United States of America,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,1.0,vipetlc,eepkjls,IA
Rjv4736,St. Catharines,,6.0,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,97.0,767.0,Rjvooicbxegkmjlnaccxeumxdsujfv,M,f,1-444-440-9209,O,United States of America,chdxkvytntfhqjfqugzbukbonpndnh,4.0,Jvihmkmpsvdmqkgnzwkhpvdgr,TEFRQKN,NH
her4737,Dawson City,,8.0,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,15.0,482.0,hercfzpaurhswt,W,f,1-620-258-7019,O,,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,1.0,Upewrw,PWXIE,RI
QWM4738,Flint,,6.0,QVRJIWQBIKG,36.0,319.0,QWMWXHJLQ,S,F,1-964-550-6411,U,United States of America,Zixujdcpiyljgadhpckjfodenflisydfvxk,3.0,Ylojswilyeemtiqyy,,WV
XLN4739,Huntington Beach,M,4.0,PQJUCDAKSVANESUAZNMOYFKCFZ,20.0,400.0,XLNUMB,S,F,1-477-101-1361,O,United States of America,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,3.0,AIHXVAIDQVTZWETTDU,Rmpsfwcig,NJ
VRH4740,Fullerton,J,,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,48.0,615.0,VRHOAUBREZPXJTUPJQWYDXMQCN,U,,1-079-368-7798,O,United States of America,CVCGDGYBJT,5.0,Aefbqml,njwijgs,MN
WGZ4741,Berkeley,W,2.0,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,43.0,581.0,WGZGWYIINQQXQAD,U,,1-900-974-9726,O,United States of America,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,,Fcwnhevbudrmewlhgnqbdf,Ywulf,NH
MTO4742,Irvine,B,8.0,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,99.0,799.0,MTOFV,U,M,1-284-586-0379,,Canada,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,4.0,Tkrdsgrogpwdypvglydwmtqor,SXZMCLCHJ,AL
Bci4743,Washington,y,10.0,euiorionjhogyappcdamm,66.0,768.0,Bcimif,,,,R,,gsybvbtl,1.0,dzoxdswekktufa,Xgtpwzpafboa,IL
mpe4744,Sioux Falls,,3.0,Xssadkcwnnzquwsjjwbbispoanqd,94.0,773.0,mpemseo,S,,1-307-965-9866,,United States of America,gqebwtwrhhnerwzeovmkbgbbhera,4.0,Zmuwosc,cvkcxvisqh,CA
Xbq4745,Coral Springs,,3.0,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,33.0,638.0,Xbquymuzkcmc,,m,1-440-318-5480,O,United States of America,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,3.0,HDFQYHUGTRRQBFVEGSDCBKU,Gtjvcdqqtp,NE
Bqe4746,Hamilton,,3.0,RSPQAYDIOLRMYYMCNQXBLZFX,41.0,517.0,Bqeltb,M,m,1-125-551-4429,O,United States of America,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,2.0,dffstfpnkregclxx,,Manitoba
jif4747,Lancaster,j,3.0,OMVTVZOKRKESJGDXGASXKMXCHAC,64.0,721.0,jifxknvlu,W,,1-926-860-0190,R,United States of America,Dqtjctalngisjyqiyuqsecamjdpmpuox,1.0,Ikghxbumijtroqwzeeap,Ionbt,New Brunswick
SKI4748,Fullerton,b,5.0,SCNHUCZFAW,93.0,301.0,SKIRDW,U,,1-232-388-6615,O,,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,0.0,Qzxecnokzncy,kmfhiotzok,WI
Qda4749,Independence,,8.0,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,31.0,557.0,Qdatzjvlfoynuynsxpcleck,M,,1-432-247-1265,O,United States of America,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,2.0,FCMDGBFKXMTJPBLDQTVKKMNW,ABEOU,MA
rlm4750,Henderson,,3.0,Vcuowqiesisgpufuazjyaiagvygewxab,84.0,345.0,rlmudsen,,f,1-034-028-4714,O,United States of America,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,2.0,ruqlinygssewsaxrleipafe,,PA
czc4751,Laredo,,8.0,SNTBAXIVPMRCGSFT,51.0,651.0,czccymsz,U,,1-432-095-5406,O,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,0.0,Rcqbiwqbkdhmetuloiqcxulrr,KJDWIQHWUO,New Brunswick
GGV4752,Oklahoma City,U,0.0,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,11.0,324.0,GGVPYSPJNHHZBALQGLKXLEVSK,S,,1-277-314-7505,R,United States of America,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,3.0,qblxdfxdlzfznpwmofmcfodasvc,Lmlagmua,WV
xzv4753,Sandy,s,1.0,KIEOD,5.0,369.0,xzvprahrgexxcdzhmcgcoklksseb,S,m,1-339-579-3351,,United States of America,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,0.0,LSUOTXPFJEP,DHWUDQMFEDTT,RI
Vkq4754,Torrance,,6.0,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,25.0,425.0,Vkqguauiujkngtnmbhj,S,,1-813-737-7193,U,United States of America,hmqiupwnaumccdodrgfuazlfkgcf,2.0,alidnmdydz,Kwcdev,VA
Hzr4755,Lansing,n,8.0,skuiquosijgeuh,13.0,795.0,Hzruxopykhsmcmmlnifxu,M,,1-003-808-7989,U,United States of America,Wqccskbhzcksphrozxhx,0.0,ELQHLOFAXJGHCEVCHK,cpteevoqr,British Columbia
Uho4756,Halifax,,5.0,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,40.0,800.0,Uhorxjvdoictkgwkkuhvwthnqa,U,,1-788-493-3915,O,United States of America,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,1.0,Sfqsfkp,BWWIPXSRL,NM
Slm4757,Hialeah,,0.0,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,2.0,505.0,Slmkktjhhnmvxrsqjtms,M,,1-198-334-5765,O,United States of America,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,4.0,Yzorifaxkc,VLYFLPCQPBE,CA
Vyq4758,Sydney,Z,2.0,Qbfpmdlkdzrtzkvxehehnghcnnk,30.0,617.0,Vyqgk,W,,1-636-925-2740,O,United States of America,XAWZFSHYAKGKWT,3.0,CMVMLPPTLCSEDNMYFJR,gavqomgrfhmx,WV
IIA4759,Chula Vista,V,9.0,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,96.0,791.0,IIADZCQX,U,,1-905-152-0339,R,,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,1.0,GJCSW,CQBJEEKNJBRJ,TX
HBF4760,Colorado Springs,c,6.0,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,54.0,672.0,HBFANBOQPESLQSQPIV,M,,1-025-416-9548,O,Canada,KPHEORSIGOAQAXPDN,1.0,TKLSAITZQKIOWFJXRAIKZSEWVAI,DJLMJABTSH,New Brunswick
DLG4761,St. Catharines,,6.0,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,13.0,723.0,DLGJEMMBMDE,,M,1-852-761-4971,O,United States of America,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,0.0,JZKEUFIWWHPIYJWNTYJTDVTBEJ,VFVDVQGOEH,UT
jih4762,Huntington,t,2.0,,71.0,430.0,jihsjrfatxwnsmfnezvofc,U,F,1-881-383-4147,O,United States of America,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,3.0,erlcxtphbrrbbyxautwvnpm,moyhcl,MI
evt4763,Bellevue,b,3.0,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,35.0,357.0,evtsa,D,,1-314-963-8357,O,Canada,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,5.0,cwsiirxfqqhcpuwhquwpuowa,hlcchp,NH
Qbq4764,Santa Clara,,7.0,XJMMUYREOZBCFVTYBCGO,53.0,721.0,Qbqhytdptmtxnjeymz,S,,1-095-557-5367,O,United States of America,Xfrttxwzjcxqciltaeqjer,4.0,Vaodqcpjionkqlpwjrque,Qarelhd,FL
tun4765,Philadelphia,k,6.0,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,51.0,711.0,tunhfdrrbwrrkegqnxcjwmeaorb,M,f,1-235-166-6388,R,United States of America,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,2.0,Bhiznrgnstwiuljgxkqhqghzea,Qsqxxxo,Saskatchewan
AQO4766,Baton Rouge,D,1.0,Aypvkgbhikiwulirpharr,31.0,568.0,AQOXMVTTU,S,,1-842-023-3239,R,Canada,,,Uspvkskl,Adkkq,GA
NBE4767,Atlanta,,4.0,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,100.0,785.0,NBEXAMDDMBYUFXXKIWOX,D,,1-863-751-1461,R,Canada,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,0.0,FVBZONADUSBYBKBP,secbio,RI
Wkt4768,Palmdale,A,3.0,Tkmswuwsqsazjrgusgk,82.0,789.0,Wktzspenzcrklxhgbjtwapghzvdf,D,,1-960-017-7001,O,United States of America,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,1.0,HKVOHMQZQKUXBYEXUPMDE,Ecpiidayjhw,KS
RQW4769,Independence,r,2.0,,28.0,323.0,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,U,F,1-879-079-4687,O,United States of America,zizjgdxksarhw,1.0,Cfkmdztjpzdhdwoljogbuxvfwuou,Kdtskjlrp,Saskatchewan
Gac4770,Orlando,,6.0,nieshg,36.0,810.0,Gacgsyawkwlkvjiowmnsns,W,,1-251-194-3546,,Canada,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,2.0,dzcurnkzgejwpuq,Ivqipfsngolg,MO
wnn4771,Grand Rapids,,7.0,ARKVFESHHEZMTE,34.0,507.0,wnnlgkmcezlflqgwekf,M,M,1-297-731-0806,O,United States of America,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,3.0,CUVZEQCFCPLERPLWPGRVZEUCTLN,Iexkcu,OH
Mxu4772,Cincinnati,,7.0,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,100.0,470.0,Mxuwvcatathctkpzf,S,F,1-962-096-9446,O,United States of America,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,5.0,IKDXBNDMSSNXNKPJ,Hfdpscj,MS
Ytn4773,Tempe,N,10.0,uchtgofxtxemhwnzsxhodmgehdvcwsqy,18.0,321.0,Ytnyjykkn,,f,1-017-224-5280,O,United States of America,cjzqdlpfksmqyk,1.0,qjnhzcrcndgvzlrtivurzkb,lmpwapz,Manitoba
OHQ4774,Halifax,,3.0,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,,313.0,OHQAHDNCYQKHCDSTIANYHEGKKX,S,,1-929-493-2177,R,United States of America,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,0.0,Ddceavqgieiohddx,ugbeatr,NM
Wjy4775,Hayward,,1.0,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,74.0,561.0,Wjysddxajxisgfnlizagzl,U,,1-877-120-6900,O,United States of America,keqfeoxrfkojbahvswlymmuthtm,3.0,Bznzyfnve,tzcijbfirlbs,HI
Ske4776,Ottawa,,5.0,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,17.0,476.0,Skerluhjdetcoqsthux,,M,1-374-043-5434,U,United States of America,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,1.0,mdemeztjhbahkixnjkhpjkuqe,qryykulyaym,DC
vqj4777,Milwaukee,V,0.0,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,92.0,752.0,vqjxrz,M,,1-075-008-9722,O,United States of America,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,1.0,QDWJQKZKEDRNEBOGHRJDOFX,Fulkt,FL
clu4778,Pembroke Pines,,1.0,,83.0,633.0,cluegokhxlpkjvblpwhqu,M,,1-530-986-6567,U,United States of America,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,5.0,KHOCMEVKAJOZSWD,Obdlslz,IA
Kar4779,Alexandria,,8.0,adxjemvvhxoastvgwzwfuyfssiu,79.0,843.0,Karllqxkdsjmcx,M,,1-152-266-8393,R,United States of America,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,1.0,KHWYXOSGCBFGZYODFKHPIJMG,Ujlruc,DE
CFH4780,Orlando,,6.0,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,2.0,413.0,CFHJZCDMNNAJBNA,U,,,O,United States of America,Dlstrlmpgltucjlgssglzucygdbuprdkeain,4.0,Sfjlogozydnnbmhuradcckysaer,ovrid,RI
wsk4781,Cedar Rapids,,0.0,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,91.0,524.0,wskrlnhdxyifbisiuol,M,F,1-725-743-8408,O,United States of America,ijciyjybajdlhvxtnxxbjpfdfrtib,2.0,xcaqatohexbbsrcyjqncksmtui,zpuljfoedbgv,ID
QFZ4782,Pittsburgh,,9.0,GCYNTREHODBOQLSPOCIEANF,71.0,849.0,QFZBUC,M,m,1-326-915-4135,U,United States of America,Aamhwyesxvvggvn,1.0,Xualnxqlryaaofk,GJVGFYXN,Alberta
Vjs4783,Durham,,2.0,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,40.0,787.0,Vjswwbbnlujrstuogiiwksny,W,F,1-780-720-2815,O,Canada,Lbepklezvuludquzqyttvhnwlzzqhxup,3.0,TEQIRRLDWIUKAFUUCZDQCXXNUMG,JHBKNAX,CA
Mrz4784,Thousand Oaks,,3.0,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,,623.0,Mrzapxygfujkydwruapfyevomdsg,S,f,1-972-786-1950,O,United States of America,,,iqzhexbgygaungtbiao,Jbbdhjdgp,MA
TVB4785,Fayetteville,,1.0,ocefz,54.0,691.0,TVBCSLNWPVRLEXIWSVIX,S,F,1-346-704-5546,R,United States of America,zzrivnsuisppqkv,0.0,Ttfniyxhvpkjqqejayyftmzxlj,Gfmovyqov,VA
Gfq4786,New Haven,I,7.0,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,59.0,492.0,Gfqxrosxaw,M,,1-670-016-0457,O,United States of America,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,3.0,Udthxsmsuktgrtvcxmjuocwukuwbew,,WV
Rqe4787,Montreal,Z,5.0,Xftybumizebsctrmyr,84.0,775.0,Rqepojxeemax,U,,1-573-569-4369,O,United States of America,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,2.0,tnqdraipzgwu,mepnfcmpwzf,ND
byf4788,Reno,x,9.0,dzhblctevgrpyhdenhyxuj,33.0,340.0,byfqeoz,S,M,1-624-320-7212,O,United States of America,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,0.0,Jguqnlmtswktsinnurfx,jbiqnbk,GA
