prospect_CreditRating,prospect_MiddleInitial,prospect_State,prospect_Country,prospect_NumberCreditCards,prospect_PostalCode,prospect_Employer,prospect_NetWorth,prospect_LastName,prospect_AddressLine2,prospect_Age,prospect_Income,prospect_NumberCars,prospect_FirstName,prospect_MaritalStatus,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_Phone,prospect_Gender,prospect_NumberChildren,prospect_City
303.0,F,MS,Canada,7.0,Saeejxwcat,Abercrombie & Fitch,2265409.0,Neptxwqwekxzgkulr,Udijqugxzsynuxyfyvjwmsyoffizgxsnccftaqcdzcvusmnciwooswcgghllmzzzr,69.0,388645.0,1.0,mpfqfkhvvoskkxsmrxg,U,Zupffxhhczylyuqqdfrlohwajzph,O,Nep10561,1-110-000-7084,f,2.0,Honolulu
776.0,v,KY,Canada,4.0,KTVWIH,Systemax,2289485.0,Qignranbob,KNKZSXLHROEYFGOAKTCJUKWXZVZTTNSGUNJDMTITCMIBWN,99.0,188161.0,4.0,Cldpqhtzzmaxl,M,JYOTAMIYSMNJJGJJHDOCQOHEIGJGCFHZZZUKBUKJOUYUNZKINXUOCIKOSQPLDQMIPRNSSXRIVDZPD,O,Qig10562,1-360-352-8358,,4.0,Hamilton
720.0,C,KY,United States of America,8.0,Qganovumojjo,Analog Devices,2077550.0,GUDFDXC,vzzxdizslmmlnoikluuyarn,14.0,461081.0,0.0,nuoislrzwetrweucl,M,ZVUXNPBXUWAZCQOHIKCNKGVQFMYHIXNKEXFDPKSOSEKOPFYGUWMPNVJAIZQLRZVQVWLQDVQ,U,GUD10563,1-789-341-3724,M,2.0,Santa Clara
542.0,O,IL,Canada,,Szcjsbwcvhj,R.H. Donnelley,60022.0,Uromxxcsdlhgcqnobjdpsdkq,KKMWHVJHADWBH,90.0,42437.0,4.0,Pakwxqmtcqznuthk,M,eupdlpgmjtvbebwdeqttioauncjuqtsoiycpeskklerdobcsacu,O,Uro10564,1-160-591-4830,,0.0,San Bernardino
302.0,,Saskatchewan,United States of America,1.0,Yikind,Windstream,108950.0,juibibciu,CFMEVTSOMJDNCLZQKDKNPVFNTQDIEETRMKOETQITUQWM,,221435.0,5.0,vgxinobisvdfuzxgoxmpfy,M,Onweesxzltmsgchwygabtipwljvtphwwavosreyjfazox,U,jui10565,1-976-725-3854,F,5.0,Scottsdale
756.0,,IN,United States of America,2.0,Isqtfawfij,Buckeye GP Holdings,3635332.0,METEPYLCJORIJHHFCAJMEZJLWXWXLV,Ahdvouyqmgfrpkxrlqcouktbjyauiuvsbohqdsgffnmhwyqwazwxumz,94.0,371639.0,3.0,mknysfi,,Lkethiwfurjgxrcdqgdpyzhldodaxzzlfepzfbhtyjpacxgcsry,R,MET10566,1-413-531-8634,M,2.0,Garland
725.0,l,WA,United States of America,7.0,Cbmrqjnoftqx,W.R. Berkley,368855.0,Hhhhnwdtyarqcybpffmwfedu,DMEWKFWCIECQSXEPVPZAOWCQRCT,90.0,494617.0,0.0,kdwloszhjsuvi,S,,,Hhh10567,1-696-704-9178,,4.0,Oceanside
706.0,u,CA,Canada,2.0,Odpgkshns,State Farm Insurance Cos.,1055071.0,UNCKJVTAWAZZFDSBLJSKCS,,77.0,388054.0,2.0,Ntntcdyumzopzgrfasgtqzgchnmjk,M,Sdlwsuuooxujzvgwxonchgoawndcijvxmnekayotgynzqedpdpczlqkepdcyulvjbyyv,O,UNC10568,1-950-135-8705,,0.0,Modesto
,,PA,United States of America,1.0,zwxdfmonvgvv,United Natural Foods,2274332.0,Vitrbswsvwwueghftcya,Intor,,182991.0,4.0,GTWWXTDVWLXPG,S,VXEMOMWVYMEU,O,Vit10569,1-125-431-4354,m,4.0,Ontario
509.0,f,MI,Canada,5.0,twcdlpcqhc,Xerox,844092.0,VHSDR,Uubmsjikhdljihlwcxtgaluenjhxokvfsqinasnn,66.0,238158.0,5.0,NJHPS,S,jauvrs,O,VHS10570,1-266-071-9791,F,0.0,Winnipeg
678.0,,AK,United States of America,6.0,Wiaoavb,Northrop Grumman,511438.0,Clplxnhrenjfajiifsqhd,HNEPC,44.0,47260.0,2.0,jomocnuteuszixbavm,W,lizrpwbasvwegptskszdnpjwrunwftjcdhayqowdgfrygdqavruhethxidkhl,O,Clp10571,1-124-845-3885,,1.0,London
476.0,t,IA,United States of America,3.0,YOLLXPP,Dick's Sporting Goods,,Oexrjpxofhaxrdsd,Ididakshf,79.0,49307.0,0.0,Fpdemodphcnept,W,jcpomzauaio,R,Oex10572,1-992-721-0251,,5.0,Madison
723.0,F,Nova Scotia,United States of America,4.0,REJESBL,DaVita,164838.0,FQXTESLGEQIBJDKTRTCICWLOFLI,Liukkyhpgnhqvwkqygiapwkuoayywbjdndzfczisjsgyafzfjloodlojkxvosqfvtrizpdycypt,91.0,301997.0,3.0,Viuud,U,afrwblctbsstmsvspxrrth,O,FQX10573,1-155-512-3184,,4.0,Laredo
587.0,,ME,United States of America,7.0,AAHAJCMGW,Delphi,1579617.0,QBJKMEWLIAERMTQFXWLJMEIZWWU,Jszwuurdkgcveeydbjdfncdcunrfuxnkvkoozrbytygwpiffjpydtmelivcf,51.0,2194.0,2.0,ERYCLCFNVBXZHWAOGAROOYVTSHN,M,Lecelcyxxjshhsgoobthncxchxsoipxnzslgqfjbptkbsarcwhbdgfrgifmxmuecgwhrwhbxhnq,O,QBJ10574,1-643-830-3461,,0.0,Washington
622.0,o,Saskatchewan,United States of America,7.0,pnhkriejdq,Macy's,849680.0,YGCKGWAFKQLHHBMSXCPPGUA,,10.0,396511.0,2.0,zuzhva,M,Htqmilac,U,YGC10575,1-344-563-7528,,5.0,Boise
705.0,p,Quebec,United States of America,8.0,Devgst,Advanced Micro Devices,,xyeugagi,,52.0,312821.0,3.0,WXJIUQEU,M,XSMXWGYEWVIAXW,U,xye10576,1-152-442-8604,M,1.0,Minneapolis
811.0,,AK,United States of America,9.0,Iaybuhazbtt,Laboratory Corp. of America,2365457.0,TNWNPXJ,Fwofmxfsgmrwqlfaxpywrqbzrwdnw,50.0,148914.0,0.0,EVCOFPSIQNVWFRPAJARJWJJI,U,Efjupftxahdlsemhe,R,TNW10577,1-737-490-9555,f,0.0,Cincinnati
816.0,,CA,United States of America,,Zcazgo,Illinois Tool Works,3639844.0,FHTEIXGAWQDWRRHUJ,lfyvfsxxhouwucgufjslfjulzcskdacqmoveextxjjvxlhmzwuskovumbyjqvsqsysicz,23.0,208100.0,4.0,Akbfjqszwu,U,wtikqbeuhngncopdkmqdokjtjjrevsvxitpzbbvslywz,O,FHT10578,1-632-914-8681,,1.0,Albuquerque
534.0,V,New Brunswick,United States of America,5.0,Cxhxxyuygjcp,Guardian Life Ins. Co.,2186745.0,rlbvnghuaevkyjcybcacmogkqv,Rviikaengkytaeqqqonhviqbfogertgalwdtpjzmyssbizdtuov,85.0,,2.0,Ynyhbmlqdwzhgvtot,M,NRFHOVXJGUDWE,O,rlb10579,1-271-910-7303,f,5.0,Los Angeles
425.0,I,KY,United States of America,7.0,unatcqmvvf,DaVita,3168040.0,QKQHJZGWEOITMMOW,zkaxtpvxhixlhulhazlyuiyg,34.0,35112.0,5.0,niheerfskeviihbgirhf,M,Xycykgdyvtraqlyhgiuiftorsnpifdgwee,O,QKQ10580,1-152-532-6704,,1.0,Mount Pearl
737.0,b,LA,United States of America,8.0,Eikkdoy,ABM Industries,2071554.0,Zmxhckpmu,qmxzusgsovgumqkorovbngrpnhrgquefcbxrnycqmsvgucofogvuhwsshzgeflpmypvautyaophebhl,81.0,,5.0,fdvyplhgiysi,W,jppbslsoilxljdchnfsdjwoxvakqpqvaipuaarjyvnsdpewt,O,Zmx10581,1-115-998-1281,,2.0,Laredo
750.0,,TN,,10.0,Nwxgsc,Virgin Media,3251080.0,PKGBVCZVALRCK,SVCLIRDDDZPTJLBRUTHMCFKLPTEMCKTCEISDLCUKSCNMYXMUQVPBMZKBDBLTGOERYSOJKMSVBR,62.0,100296.0,,Tbuuamwdgb,M,MNRQBEIXBGDRBIUQBMTMLNYRIIMPMQHBDADM,O,PKG10582,1-465-962-3519,M,4.0,Oxnard
548.0,,MT,Canada,1.0,mgugtm,R.H. Donnelley,3623108.0,Zoezbsjbiw,Sejqnkkkvjtefyogykxhwnljzjpwbstvtvznfnaehrnscqclazrcmladvqyyctbmlav,49.0,146960.0,0.0,gjaemtfabanamjwvkhxt,M,CHXXJREKREL,R,Zoe10583,1-027-778-0849,,2.0,St. Catharines
573.0,l,MD,United States of America,3.0,,Penn National Gaming,3375785.0,uvtrtfurvebpapnfpg,mhfqrpjrvqrsislqpqohenb,9.0,25846.0,5.0,ELUEUSUB,S,IXAELMKHIROMWWP,,uvt10584,1-923-843-0178,,2.0,Charlotte
593.0,,Prince Edward Island,,10.0,Wvzrtymjz,Benchmark Electronics,3812118.0,Wdhrpjwhng,Iqeezlqovlfmjdkclrzgifdqpelpmteogmiwuffldtzgsfvhyksnphbotuuezkija,45.0,245372.0,5.0,AJIOZOWQZPIUFMK,U,Ykpsuvselzrtmmqimspncixfldpnwslihoqocarzwqyryqjlgkqfhfbgombcgznrlaxiscq,R,Wdh10585,1-714-512-5762,M,3.0,Salem
645.0,,MA,United States of America,5.0,SUIIWMQJCKN,Las Vegas Sands,2650522.0,Luctdufbmlrnsxeqbarhilnnxbqe,vkknvawzdxnfzxyhgst,32.0,473345.0,4.0,Lgojpmfhbbpgrzglrbfbpgrkawggjy,S,YTRLIQPNMOCYVQDXD,U,Luc10586,1-901-950-4857,,0.0,Cedar Rapids
,,VT,United States of America,3.0,Sbvemssw,Steelcase,3533934.0,Slflkqidxguijbg,Lprzgiqpvlgvwaksyarhwkvawnjlgyfmtomzbhajpxtgihsgmrertgzsznwfhbdzpn,80.0,77306.0,1.0,gxhsxvfknctqbychcmydfl,U,QTSXKICTLOPRNUPDAOZZVFGVGDNONYTKYWNVNCCOVKJVYKWSIAGIZDRTJOVKDIMZCZEDDFUYRGRIC,,Slf10587,1-744-068-5344,,0.0,New York
535.0,C,LA,Canada,1.0,HBOJEXNAHUVD,WellPoint,3972906.0,Uvjgihfbsopnwqwvb,,9.0,20780.0,2.0,Nkewwmvkpgvzoprfqpokxmjmvb,D,TDVSSCTKOHKFWQNRFZSUBQZAQYXMYEHTKIKRTQYJGSBRWOEGJCOKOUUYFQSWDLX,O,Uvj10588,1-928-891-3720,,1.0,Austin
453.0,,AR,Canada,4.0,Qegnxtff,McCormick,1390591.0,ybfkk,VIXGBEIBIMZPYEIFZWHWGMIDEGKLBFSOXZZLLCXWLHAPBISGODKLGMUZYKCMUBNXQEGEXKESBR,82.0,385140.0,4.0,Nqhbnmmvitfodjx,M,ojmfvbjpvlcnhqlwowgszazsrkmjqwkvwlyvtbbjtuzbvpolmedbsefqr,R,ybf10589,1-149-764-6107,M,4.0,Oakland
633.0,,TX,United States of America,1.0,Hltnoz,EOG Resources,413302.0,Ksovcmmlmhd,flhwqrnvayjphdedcfrmkrwrpggdujrgjmjnhvthtanhhqsewninodvtdugfmsrpqwqdqglq,64.0,468601.0,0.0,KRUMBUZDTTQIAOQQIGALGNOBZE,M,,,Kso10590,1-728-413-2669,f,0.0,Elizabeth
349.0,,NE,United States of America,6.0,,Del Monte Foods,1143239.0,Xjfgvnvbcyossgvburbach,Zmudtcbltlnrxbjgnunrdepjfgoydqqgyycjzawsdvanvrjetytpckfmuabhogop,81.0,128527.0,1.0,WNFOCSKEAWBXDABFSHIHBQFUVFQNV,M,Nrcovxsfekfgvagfivveleggkifkcinefupzzaxvkzainlxrvxgfxfsii,R,Xjf10591,1-296-604-0696,F,5.0,San Buenaventura
520.0,,Saskatchewan,United States of America,2.0,RAHJYFJJE,Levi Strauss,1787403.0,ztvebp,KPMOPCFORHNXRI,89.0,369864.0,2.0,clqgaeebssj,D,,O,ztv10592,1-205-092-0767,F,1.0,Philadelphia
531.0,,NV,United States of America,9.0,,Itron,2702865.0,WHABAOGKZBRTU,BJVBVFBLINWSMOKTALW,55.0,429335.0,2.0,Iapntoksnybfnpdktx,M,Taxfvlerjpvmcrwlgcrczvncipapqfklwttozqmgk,U,WHA10593,1-046-855-9184,F,4.0,Regina
658.0,g,NY,United States of America,8.0,YEZSBTBUSMZ,Knight,3375206.0,Wdtdfbopocqpaelkss,Fzdcaypyktfeqvmskq,47.0,383879.0,3.0,wajkrolrvtnknhqjcoqlturnnxjpe,U,QDZLNZMBDZCHOIWOLQRFYQOZQSIUUTGSVKIDVQGMRWGRXDWNCJGMPJJSSFPWM,U,Wdt10594,1-186-022-6949,m,0.0,Grand Rapids
385.0,O,ND,United States of America,5.0,Poqvmfqs,Furniture Brands International,2153174.0,JLSXGBFAEAJILFPKNVZITTHCOJC,Rzyyxayykqkfbmpvdkbqvzxohvravyrqudolptudhcpncnqwixebhdpmzytgnagjyovdohru,33.0,483924.0,2.0,Vmrzggwqbvctlnwsqlwxgd,M,IEUDXKKHBZXJAU,O,JLS10595,1-631-164-9078,,0.0,Tallahassee
561.0,,AR,United States of America,2.0,Cafcmqqmxftd,AmeriCredit,1809319.0,ritxwdhq,Dvbxhpvhvirzplgiakekpbyvxknyemfgcvppqbvrdrbgrbitwbjhfxueohpdsahxpfsdxj,75.0,400338.0,,Lvgetingqcmdeeeaskcrl,M,Jbswpyenxdvlgrutudkhqcfbeoav,O,rit10596,,M,2.0,Sudbury
351.0,I,NM,Canada,,OXDGQLKSMTKW,Piedmont Natural Gas,,JKYTIIAUABDWBPUOFTSIPT,payxsgbiofftxjskprmwnakffcozsyaiqyvxqyqfskmsiibtntf,94.0,219274.0,5.0,gjujhlibdshcpoxglqazmhhwgta,U,Sxvzsysbiqrbykuoxrbjhladmfsumbvabbgknponoavmkpflrcuf,R,JKY10597,1-267-153-9411,,1.0,San Jose
489.0,v,OH,United States of America,8.0,Uhwdbdjm,Calpine,580183.0,OFFLG,LERLRSYEEIDRCIKTTTKFKUXZSXVJNWKKWQFDHABJUXQWRSTSFAZMLWGUVR,71.0,138496.0,3.0,kgjumsbonw,U,Ujrmnzczbangqgqpsusxhrwvnqfzaizrdo,O,OFF10598,1-252-104-1378,m,0.0,Fargo
705.0,,KS,United States of America,3.0,BQHPDMHRWWB,Clorox,1685235.0,Rqnxlckuxgntxhcjcuof,nrbvfebkqbcefavbddgtrqtgfzvvezvsxiwyabshqasahmhqtqbribbjacofcybptfj,20.0,269559.0,5.0,Xvcogkbehrryycs,,chgtpqvixtusefhbgnhdmdmokrifcmgjobqanbmjrbhniwaeenbpstav,U,Rqn10599,1-400-544-9828,m,1.0,Abilene
523.0,O,MA,United States of America,3.0,nngbyonrltpp,Merrill Lynch,2252935.0,Envybqodhdujktkdwbhvmbbchiqf,jnitqdruutzmxasubgateysuxttikwkfwkgxzq,43.0,465490.0,1.0,Tjgrdhhqvawqsvvikievnyju,M,Kkkqrscpuvsghepyphtobvfmcmbntcvnrwrtnddmygelzcbjxhxkw,O,Env10600,1-199-683-9557,,0.0,Bellevue
366.0,L,CT,United States of America,9.0,Dvowganust,Helmerich & Payne,551970.0,MDPRDCUUXWXV,Twzhps,72.0,260885.0,4.0,Qufwemjgd,M,Tyaahnitspqsqgn,,MDP10601,1-533-073-3233,m,0.0,Kitchener
321.0,,OH,Canada,3.0,Gdxspbaruols,Hospira,2215503.0,Navfqcfxxkupwfxus,Jziplavqsjodccdjsxjsqqqbexxti,94.0,244725.0,3.0,Etvlwvzajznpurghrpiidpnq,M,jkenveczacbdpwslaoijswmgbicfpasdlurrqkxalbp,R,Nav10602,,,4.0,Vancouver
539.0,n,GA,United States of America,,Qerpxt,AECOM Technology,2840124.0,woosablmkhqdqowknf,Pzfpdi,99.0,129719.0,5.0,tgfrlpppzbaj,W,,R,woo10603,1-401-694-5342,,1.0,Ontario
546.0,n,ID,United States of America,2.0,QKQFOG,Biogen Idec,686187.0,Cypalmmkweqfehexhqdjud,Felsvrjjueevzlfdqwyvfqnyheyyicnupbilvycaxreayanlsnybhvtqxcugehonsoasogkxddhvda,15.0,434635.0,4.0,fqeqbgkbtnlfqs,M,Twtdkoumqnfrcqcbje,O,Cyp10604,1-766-245-1682,,5.0,Bellevue
503.0,,IL,United States of America,5.0,gferne,DISH Network,959242.0,Axewnpdpubwrbvtjvme,Lcneleunrirhxnwhohptitiadwajwojngogwqcqvlckmd,0.0,225290.0,4.0,iqohbtpskgvxzmrrjfkuidpqnzgq,S,ajakmdlcpoybwbsudoktujylwksytnenxgiygofowerlhxjajwuyokrkeryuehxrvkdfffapurebeag,R,Axe10605,1-543-183-5093,m,3.0,Corona
816.0,,AZ,United States of America,3.0,Rxqsea,Automatic Data Processing,748268.0,qasbgo,Voedawh,95.0,210971.0,2.0,Rspmfrtotdaayausawbgkz,M,Wulhrgpxlhlkngokmtsgpkqzzkqayxwustdgbkwdkjqdfvazogdjmzquqgarkal,U,qas10606,1-607-692-1878,,0.0,Tacoma
533.0,V,AL,United States of America,1.0,Irqlmc,,2376575.0,gliurbv,HTUXWYTIRHZCDRSWWYHDTEVNYVXZDUWPKKDXNUYWXSJHBFESMPBGGMCUYSWRXIYZWBVST,3.0,420130.0,3.0,Mihlqrhpsaberor,M,RLIFVHUZ,U,gli10607,1-619-063-0861,F,0.0,Washington
414.0,p,WI,United States of America,3.0,,Duke Energy,376695.0,Uvudh,pumndkldihfkprliecudcrhbjnqnudocyrwsgxrzymbipbjxfbzsoaogjvzqhftmxro,,60606.0,,Uhatyqxeafoyvtrngoiyja,M,GDDFRNICPMAIJBSRFCUXIJUDRCPKOCTNGCAQPWJILZWCNUTDXIPOGWWJRKUPFGOTYJIMUXZORPQFQFG,O,Uvu10608,1-375-119-4595,f,1.0,Evansville
795.0,,PA,Canada,1.0,pwprdeclkzgy,Foot Locker,1105667.0,Pvirtadwqdomispfxlbf,REIEQNCRTGERYETEP,37.0,167910.0,4.0,Rkghhrwaakriuhf,D,qxzbhcshbwmhqbxthmkparfvhkaygwuabtbbelzurytjmrkcfbvoonjqyhatclqflnqc,O,Pvi10609,1-882-663-9182,,2.0,San Buenaventura
727.0,f,WY,Canada,8.0,Jcfpwekmkxww,Country Financial Services,1731320.0,xxkjwxqd,jvrrnjjggickqsdkrkxhygvqctxtallofeshaxenmijktiwdrcpcrylsjogjylh,66.0,324127.0,4.0,ZPAIZXGJIXDKHZTWTLXTRAFJKJI,U,HBTTYCOBTVPDWQXXKOEQKZTQPQL,U,xxk10610,1-465-676-6139,m,3.0,Chula Vista
812.0,n,MT,Canada,2.0,vosucohxkq,Office Depot,730338.0,Hwxjwxt,CGFSESFUICDSVWGJCBTHFSILBYFMCDIRCOMGAYOBQBTOFF,84.0,4817.0,1.0,Zmthwq,M,AJXUYEQUYWDYDSWTWDRMAEBPSEMFHBRXLTCTIHMWKJBQMMUWKRLGZRZURFSJAC,,Hwx10611,1-509-860-2326,,,Tulsa
700.0,M,IL,United States of America,10.0,tcmisacd,Valmont Industries,103106.0,Rasrwcgyukwgezoglmbzuoguteg,epaepejzzbgagdtdebnhmpyngnkqvwhoagokfngxmfrdughplak,53.0,468354.0,4.0,Ylguznnoc,W,,O,Ras10612,1-705-134-8323,f,4.0,Milwaukee
700.0,,CT,United States of America,4.0,Xgtgwle,NCI Building Systems,3833270.0,Puxfgwlreiehnhfbgnoperet,Fvxmxcppurssoogthhskzagbrgmlooufawppglvdxmbhwuljzxbggfvrptnzgy,61.0,460865.0,1.0,amyglomexsuf,M,tgkjwhuepodbudnpyel,U,Pux10613,1-868-957-2371,,4.0,Pueblo
787.0,P,AK,United States of America,6.0,joqnyew,Microsoft,3085705.0,Rlkvxhmpanuphizbfbxqnmanuuzhs,vhfbictgvjhqeebsarmdnqlfbgsfcpgftetaeipfldylrvnwqtgdntobansooju,50.0,388562.0,4.0,Hmkosuqiuq,M,Tvawbfbnkztxbicznotjkjeqmibxvmmptlktldaysruswafqlhkiveodeni,O,Rlk10614,,f,2.0,Milwaukee
764.0,Q,AR,Canada,2.0,Gxzhacnr,ServiceMaster,3121707.0,Xiyppwxkokulxad,Jqskdmpsdkilklmtojymcvdszeqggcjqcixnt,,172623.0,2.0,hfsatrgqivf,W,WVIZE,U,Xiy10615,1-087-846-1491,M,,Naperville
,F,CT,United States of America,5.0,Asvszemdv,Iasis Healthcare,2789453.0,Gzilvckzhmnzcl,GYAKS,87.0,68630.0,1.0,Nqehoegrjhjwmrskwdbeubrynzghsc,M,SNSKWDKQPOEMHTGOSEKOPDKQEBIEZDBTBQNBBU,U,Gzi10616,1-646-574-2915,F,1.0,Tallahassee
500.0,w,PA,United States of America,0.0,Tjmxds,NV Energy,86821.0,MXOMLAAQDWAPSPOGRZQWKEISM,kjskzfohwedhbldchnpuxlwpfcstyuwtmegksjnjovamhadowmamkylmdqsikruxbcjkmgfmjvk,30.0,72600.0,1.0,jbjtftxeowxkofcdybxgktf,S,SNTGEMPFSHFWTKLFJBGWXYNYTUCEEZSZRSTGVSKITYZLLNBYLPBSKH,O,MXO10617,1-425-468-1496,,3.0,Grand Prairie
661.0,,ID,United States of America,0.0,Sqoeh,Enersys,3527914.0,gfndmemodoxbgtzofwksvjdwpigx,wmtvohevikw,,308111.0,3.0,Gcvmtchulwywsn,M,udjweheeofmdujqrqtuhjkuntqcudgunbkfmlyicednipcusjyy,R,gfn10618,1-906-976-1705,,5.0,McAllen
339.0,f,CA,United States of America,9.0,orbcenkr,Baxter International,3027065.0,TECXQLUQVYURU,GHWFHATJ,37.0,444158.0,1.0,Xltslbmjkgpllapoznqn,M,Hhnnsbwihccxvibdegmcmejotxcsisqbfukhgnwrhjbezwjawecppahxphxdesosor,R,TEC10619,1-764-125-3914,,5.0,Amarillo
483.0,q,TN,United States of America,6.0,Mzrenxsgaknu,RBS Global,,ulnbiayhcyg,Thcvkjxzgppqsrgdkex,20.0,15411.0,3.0,Cxdjhezvrcy,U,elmkjlktzpjoacmqbhdrppjuzxgcjwvgwyyzdteelutbpfufoaykyixkduumxnvcavirwqgitw,R,uln10620,1-922-378-8089,,3.0,Aurora
380.0,M,WA,United States of America,3.0,FRQSVUKQOU,Citigroup,2282106.0,rlihjgpaprpa,xapzwfsrsmipyzomeuiibfwbbhuszlpxcmehvmdittzrkvtnqsxcbxen,45.0,489699.0,2.0,Jnqkshqjorfpbplcaceosxbug,W,ljbfoalbcepkdmidinrmguygdygvkusbbnknxaxsvctppqrrseajwjqgfqaxukqtiwinfuldz,O,rli10621,1-405-040-9966,,0.0,Fullerton
338.0,,Prince Edward Island,United States of America,1.0,tcorlsnmjctt,Pactiv,3704438.0,ruzqxjqnvpjkbrgnftjkn,ipqhlueknvxevopxtesxmkhnylrquwqyskcwmf,14.0,359140.0,5.0,SGZCRUUXJRDLBHCTU,M,cfnshlrykngmawbxndatmnpeevbmrrhvgqzybkfgepqviyqezipblbhvnkuzgqblzwysddhcwhdm,O,ruz10622,1-293-554-7479,,5.0,Columbus
392.0,,SD,United States of America,0.0,joevdzr,Anixter International,108400.0,ciieexixpfiohojbkireptlduyg,uivlkijuujauzwldxmnwgmaniburumcdawgp,24.0,247589.0,0.0,Peqfmsjjghagmvemfgiowhxkff,D,Lylxwjhhcxmdgxhyrywhloymqjeojzibxwrrbkjlefqpgshavjjvcdambtqlmacllpjuboaoeapsclo,O,cii10623,1-532-893-6824,F,5.0,Tucson
433.0,E,AL,United States of America,8.0,Ozrqo,OGE Energy,3010887.0,gseulwjbvorsniesatylneqe,BBWOZQWEKCSYJDRELYHTWLWMIQVVUTEAQWXCSYEXAEOIHGHFHJHEIXMY,74.0,119695.0,5.0,SMEDHJYNYIOWWAFDMKF,,Vxczanruyaexrusgushwfkidwhxy,O,gse10624,,,2.0,Montgomery
482.0,N,WI,Canada,10.0,Bvyen,Polo Ralph Lauren,676920.0,Rpbpnbbdb,MGOSGRPEFLTWTNXLSLBYMNTMXURVMUSGSNZCZH,35.0,,1.0,Rahhxkuxerzhxifvypmzsfcingvv,S,Svfoaejtiisyfhungpktngbxprpltkvuekhvbwaezvkfjyvtwpuujs,O,Rpb10625,1-635-678-8473,,4.0,Charlotte
520.0,,NM,Canada,9.0,Fcoedgiz,Frontier Communications,,Klgacbdpqpxnxq,Igyspgupjcskkvpqoixqunikztlaipkmqvixilfxfphismyagtshhintxrrxpuhngmtap,46.0,140457.0,1.0,MRKPEP,W,Pqpndaxliifrmbyxmpzftsmxvznzddnmlpamofffbpbabbxskoiimsinaczfizrspbcvn,R,Klg10626,1-005-629-9706,M,4.0,Yonkers
605.0,l,PA,United States of America,2.0,Wjfvykj,CB Richard Ellis Group,1362516.0,alvervpmziadokguexezcoyqjjnmpv,,22.0,422599.0,1.0,IHFNXPSDWUDJHIKKSQNTBA,M,fytorol,O,alv10627,1-693-047-4731,f,5.0,Rochester
367.0,,MN,United States of America,6.0,Dkmrkeb,AK Steel Holding,2290724.0,FRSWHSLWYUWGBRSHBE,Wwsbcwjtvdqmktaldmgtqqaahwwefyfyqqzgnscqodkvsybgamjlykxhfmp,,211521.0,1.0,eiqhcawagkl,M,WSPBRWFSDDVJRLFQTZBLODBNIOOHWAQ,O,FRS10628,1-404-373-8064,F,4.0,Lewiston
366.0,D,OK,United States of America,9.0,Jqvqoims,Hubbell,,Erdxoi,Cofduthinqevaivhwwnpbjrmfhadxvruqeavayrmfjghfjmoutoebeumka,87.0,95603.0,2.0,QHHXHBDAVYUJSZIAJIQGOULYJGQK,U,XLEUHTEVPHBDMDYIBYYCLDPQGGVPTHSVLHRGYG,O,Erd10629,1-060-435-8227,F,1.0,Lafayette
745.0,B,RI,United States of America,4.0,WDUCSPKNR,Micron Technology,125651.0,QDVNCITMWLBQPYBFTIEZNBY,Nsjmstrnjnuqgundkpswzrtjqvawszhlowwxeaxjpy,94.0,482299.0,3.0,CQHALIIUWJEWQPQAYXFFEJFQ,U,DGXBKYKZVSFAJDQCFWZCPO,O,QDV10630,1-112-534-3114,M,2.0,Biloxi
414.0,Q,MN,United States of America,8.0,zwfuosxqmdxj,J.P. Morgan Chase & Co.,3885388.0,Ypsavxaptrngwxbffxhisexxievxqz,Kzrcgqjcncfutnnjjogmzublejkkppvkqqbkgrdbpfvsxbxtng,6.0,114219.0,4.0,Qrjdsnprrotbw,W,Ffvkjiegsymwwudcmuljqapmiaexsr,R,Yps10631,1-868-742-4510,F,2.0,Fairbanks
414.0,,Ontario,United States of America,0.0,TUICW,E.W. Scripps,1303527.0,KOEARNHLDAZSDBOXXJZNVBSBD,Arxzsmjefspkyfjpkxisindgjgpiivvwcscckuhzidejdxeqpmpdcgartebdrtcjamcq,69.0,152214.0,3.0,zbnclaoxfqezyuscw,,Mvtnmpnpxpuwjjzo,O,KOE10632,1-721-286-4219,,1.0,Dayton
686.0,,AR,United States of America,5.0,qnmtezgb,Intuit,2373456.0,Qprsztvlapixvelonmsqxxqcuugo,Zmurejrtzbxcgxvtmmbhirpzhs,95.0,423890.0,0.0,Ormwankkictstneg,M,lqgahntncfnscacnttpyfsvuepuoyuleyiepmbknukdyfv,U,Qpr10633,1-307-981-4112,m,3.0,San Buenaventura
615.0,D,NC,United States of America,3.0,Unobntcocykl,CA,3848232.0,Lfmahwcleuzynxlfqvglrmcvzg,Cotoxcwyivtvmhhrwyvskzwjcadxstzinjpbjmqkfradxhfixc,,382458.0,5.0,FWNXOEXWLBDCTCH,S,Hdnilbrqwzvxkbredigusjnarfubjlktfjkuaokva,R,Lfm10634,1-587-309-6760,f,2.0,Dawson City
545.0,g,GA,United States of America,4.0,Lpsnpp,Ball,1310885.0,Dlywedtz,apaldipvsddnbqvfsjarprrjpinlorergtyeolelhncmlyslwapnsizuywlufg,88.0,192268.0,3.0,Rtipjlhjrreltifnqjurhfhsv,S,Dranmwzapnitnpkefbvylytbcgrdqkbbdduzqrjkwcewjbpqnrgg,O,Dly10635,1-098-011-2223,,0.0,Newark
