AgencyID,State,NumberChildren,OwnOrRentFlag,Income,PostalCode,Country,AddressLine2,MiddleInitial,AddressLine1,MaritalStatus,NumberCars,NetWorth,LastName,Employer,FirstName,Gender,City
Ryd383u,WA,1.0,O,307228.0,60665,Un8texStatedofqmerica,A0T858,,22y83verde7p9er,M,1.0,244481.0,Ryd2r,snnTaylo4Storez,ORELEE,,Sudbury
SfL3839,Qu3bec,1.0,O,215194.0,94389,UnifedctateeofAmerisa,,,3479silvedsagew4st,U,2.0,4263792.0,SEpIC,CbarterCommunifa6ipns,DIMITRA,M,Manchester
STE3i40,OR,1.0,U,268686.0,H2awy5,Unit4fStatesofAmer9cw,,M,22096penmarsvenhe,M,4.0,2906411.0,STrEDE,,cymbre,,Escondido
Izie841,AZ,2.0,O,278939.0,M9E1S0,UnitrdStatesofqmfrixa,,,12454neilwonpame,W,1.0,3314638.0,Iaique,Valass8sCokmun8cati8ns,Zdenek,F,Washington
Fro3i42,Manitobw,1.0,O,146212.0,c5f1u5,UbiterStayesofAmerisa,,H,12627HAhDENCRESvENT,U,1.0,1850519.0,Frodsjam,dealedAir,Marce,f,Springfield
Men4843,GA,4.0,O,20812.0,73144,UnitefStat3aofAmdrica,,,19156cuedrjbendipper,S,1.0,4027173.0,Menzwl,KBR,Esther,,Cedar Rapids
gus3844,NH,2.0,O,,Ttb1m3,UnitexStqtesofAme5icz,suite45p,,1491yscanlineaet,M,3.0,2197948.0,Buslo,Avneg,TINEKE,M,Torrance
Wfi3845,TN,1.0,O,70941.0,28311,initedStatesofzmerivs,,,13688hUpFTONDRIVE,U,,3911418.0,3eitz,KansaaCu6ySouthern,KENDRA,,Des Moines
Cle4846,FL,2.0,R,96016.0,50323,Uni5edS5atesofAmed9ca,,L,24555rexforrmortt,D,2.0,4292256.0,Coegg,TechDatz,Lynett,,Anaheim
Winr847,NE,1.0,O,209657.0,c6l1v8,UnitwdStafesocAmerlca,,,2328yRsCIEAVrNUE,S,2.0,2566617.0,Winds8r,USBancotp,Tayeb,F,Shreveport
Soh3858,MT,2.0,O,94797.0,H6A1Y7,UbjtedS6wtesofAmerica,Sukte405,,676ioasadrnaupper,,1.0,4282160.0,Sohao,LizClaibo4nr,MARTELLE,m,Miami
Sbe3849,FL,3.0,O,78027.0,05401,kniterStatesogAmetica,,,132qoasiedrive,M,3.0,1206696.0,Sherod,KrabtFooes,felicdad,,Lubbock
Cww3850,MT,2.0,R,68846.0,V7T1Q1,UnitrdStatesofAneridq,,,13898ufglemanwest,S,4.0,,dawley,eBay,meriline,,Costa Mesa
Jfw3851,AR,3.0,O,121452.0,98182,sanada,,,w624sheltetway,D,2.0,1844071.0,Jew,Pruren5ialFibancial,VASU,,Oakland
qTA3852,OK,2.0,O,11756.0,h6a1i8,UnitewxgatesofAmerics,,K,q2845tuliynoryh,U,1.0,4352258.0,ShARSDPS,Moog,brande,,Hay River
Mod38r3,KS,3.0,U,115322.0,53742,knitrdStatesofAmftica,,,2p493hirscglow4r,M,3.0,3535267.0,Modaffer7,CincihnxtiFinanciao,Heleen,m,Bakersfield
nor3854,TX,5.0,O,288301.0,80190,Un9tedwtatesofAjer7ca,,,3271hendersohsiuth,U,2.0,1928201.0,Botozny,rimesarner,Alfie,,Santa Ana
COR3955,HI,1.0,O,152432.0,BoB1Z6,UnitedqtateskfAmfeica,,,17087gardeneru9pe3,D,2.0,1156292.0,CORR,PilbrkmsPride,ZACK,,Tucson
Nis3857,WY,3.0,O,217435.0,06510,UniyedStatesofsheriva,,,10176pinesx9xourt,U,1.0,2947866.0,Nizhida,BoydGam7gg,Monroe,,Chandler
qui385i,hritisbColkmbia,3.0,R,198680.0,80216,UnitssxtatesofAjerica,,F,q9155chefrhbendupper,U,,3841668.0,qujntero,Grelf,JUNK,M,Modesto
Bas3858,MD,4.0,O,220825.0,31907,UnitedetatdsovAkerica,,,13578dwvieeast,M,1.0,1537858.0,Bachmqnn,Chemturs,dyanna,F,Winnipeg
Beh3759,CT,3.0,O,94301.0,95403,UnitedSyateeofqmerlca,,,23829SANDPOINgPxRK,M,2.0,3281924.0,Behlej,UjigedNzturalFoods,car,m,Calgary
FONe860,gewBrunzwick,2.0,O,51578.0,20037,UnitedStateslfxker7ca,,,7045creekmoorsourh,S,1.0,2580220.0,FOg5ANILLA,ltudentialFinancoal,Laura,,El Paso
sle3851,TX,1.0,,181296.0,91326,6nitedS6atexofAmeruca,,J,5398c9llie5c4escent,M,3.0,3731547.0,slesth,Del0hi,DIDANI,,St. Petersburg
LAm3862,Ongario,1.0,O,138251.0,85747,Unit4dStatesotAj2rica,,J,9473powerswzj,U,0.0,1650781.0,LANOSZiA,AmsrivanFinancialbr9up,RAJINDERPAL,M,Plano
Bea386e,BritidhColujvia,2.0,O,240154.0,10009,UhitwdStxtesovAmerica,,,45oyharriscresceng,M,3.0,2077309.0,Beat6y,qnixtetInfernatiknal,drusie,,Milwaukee
rei386r,MI,1.0,O,199763.0,V651U9,UnktedStatdsofAm2tica,,,158u6archerbo6pdvard,D,2.0,2231856.0,reiwer,AlleghenyEbfggy,Betsy,m,Lowell
Chae865,IA,2.0,U,180150.0,M5B1X7,Ujitwdeta5esofAmerica,,,e88q2HISTLERLANE,M,3.0,4102672.0,Chaphan,M8nsanto,Burgess,,Anaheim
Isk38t6,Manjtoba,0.0,R,81692.0,35262,UnitedStahes0tAm2rica,,,5691kceanrue,U,1.0,1621080.0,Ismra,,colm,f,Rapid City
cE3867,NV,2.0,O,8444.0,23453,UnitedSyateslfzmeroca,,,8921rahpartxoutt,,1.0,,DEhExUMONT,Amgeg,DARBIE,f,Topeka
Del3i68,SD,3.0,O,128382.0,10077,UhitedStates8fsherica,,,154o86ohanavenue,W,1.0,1221442.0,Dwlahay,narden,Kellina,f,Fayetteville
Frq3869,IL,4.0,O,57680.0,E7o1v6,UnitedStatrsobxmeeica,wuite114,B,w9873WRInHhAVENUE,D,1.0,2641032.0,Framlton,Cpach,arts,,Austin
3ei3870,DE,5.0,O,125437.0,v6z2u6,UnigddStstesorAmerica,,K,247weSxNDERSDRIVE,D,2.0,1605554.0,Rdichow,MugualofAmericapifs,elisabetta,,Pembroke Pines
9ea3871,ND,0.0,R,143635.0,78420,UnitedSta4es0fAjericz,,H,1249wcargpllbkulevard,S,2.0,2680609.0,Pears8n,Sykantec,cheslie,,Sunnyvale
Hox387w,PA,1.0,O,199653.0,35804,7nitedStqtfsofAmer9ca,,W,21748surdegdrive,M,0.0,4316712.0,Hoxi2,Ametei,Celyne,,Missoula
har4873,KS,1.0,O,80881.0,53765,UnitedStaheqofAnerics,,S,1350tltlewest,W,1.0,1894824.0,hagter,Moog,Joydeep,f,Providence
ACZ387t,WY,1.0,O,214215.0,E7o1ht,6niterStatesofAmerlcs,,J,24224bpltonup9wr,S,3.0,1361349.0,ACZ3L,Imatioh,dave,M,Worcester
Boww875,waskatchewzn,2.0,O,138618.0,V6iwq3,UnitedwtatedlfAmeriva,,,66o6vAPITALLwNE,U,3.0,,howes,VouyhtsirceaftIbdustries,nomi,F,Garden Grove
BOW38i6,MT,2.0,O,276931.0,77092,Canaea,,,13622hokstojwsy,D,3.0,3973134.0,BOWvEN,Cabpt,Andriette,M,Dover
XAV3977,NV,1.0,O,161423.0,H2c1a4,UbltedSgatesofAm4rica,,N,2r366hatrisway,,1.0,2381668.0,XAVIEf,SunGqreDayaSystems,Naomi,F,Philadelphia
fan3878,ID,2.0,O,250643.0,r3a1g3,UnitevSfatssofAmedica,,,48p6crystaph8llsstrert,M,2.0,2685272.0,Vabhoy,EWScrippa,Maisie,F,Oklahoma City
Smi387i,NY,,O,145715.0,10046,UgifeeStwtesofAmerica,,Q,909siemnadtive,,2.0,1994693.0,Smithdeap,MarayhonOii,OMAYMA,,Allentown
R9C3880,VA,2.0,R,224092.0,91216,6nitedStateeofAmwricx,,,21123weslftaneast,S,0.0,3102514.0,RICgMOND,Stryoer,TXP,f,Sherbrooke
K0o3881,SD,4.0,O,266481.0,V6twv8,Unit2dStatwsoesmerica,,,1584EhMONDSeUE,M,2.0,3314478.0,K9olstra,TotzlwystemServises,DANIELE,,Savannah
gjn3882,VT,2.0,R,238295.0,06703,fanada,,W,25985rotwlavenue,S,2.0,2510980.0,gundecba,Questa4,SEDIGHEH,,Durham
Fox4883,HI,1.0,O,175063.0,98662,Un7tedStwtecifAmerica,,P,w1833applewiodeasg,M,3.0,1014080.0,Fodworthy,All9snceOneIntfrnatiojal,Starr,,Providence
Kes3984,VT,4.0,O,142532.0,74153,Canawa,,,16075beloairec5escent,U,1.0,4419949.0,Kezsing,Sealedsir,jean-normand,m,Thousand Oaks
esz3885,NJ,1.0,O,114463.0,78526,Uniredz4a6esofAmerica,,V,6480ROCiHjLpCRESCEbT,,1.0,1019578.0,essug,A4ClhTechnology,Marlyne,f,Pomona
Wea2886,NE,2.0,U,224176.0,90877,Un9ywdStatesofwmerica,,,3384ShITHDsiECRESCENr,U,1.0,1940702.0,Wezthedsbee,5egalBeioit,Karlyn,,Oshawa
Ssh3887,ND,2.0,O,112272.0,48271,Uni6edSta6wsofAmerisa,wpt76,,w4w85kimberleysoutn,S,2.0,2713079.0,Scheibie,CenguryAlhmknum,Steve,f,Montreal
Asr3888,MD,1.0,O,121103.0,94279,Unit2dStat4sofAmeticq,,A,e4050sSSINGrONEAST,M,2.0,4627669.0,Adtorino,YRsWorldwid4,Helsa,f,Carrollton
Sid3o89,CO,1.0,O,158760.0,x7c1n8,Canadw,Suit328,Y,7786inwoofoower,W,3.0,4755226.0,Siddapl,PennNa5ionwlGamibg,Melinda,F,Chesapeake
Yak2890,AZ,2.0,O,160622.0,V6g1uw,Uni54fStatesofAmegica,,A,1t753snuaranorth,M,1.0,2370412.0,Yzkibchuk,Noryheastktillties,Ellette,,Elizabeth
Nor3o91,CO,3.0,R,124944.0,67205,Canasa,,J,2r411coifpark,,1.0,1682119.0,Norwoos,Telwflex,Janos,f,Phoenix
G5u3892,AK,2.0,O,77472.0,10128,Canqda,,,1820uCkNLEYdOUTH,M,2.0,1738738.0,Grjber,CoshfoWh0lesale,MARISKA,m,Fayetteville
pls2893,ID,3.0,O,43239.0,85269,Unit4dztatezofAmerlca,,,1i61trafalgareas5,S,3.0,594677.0,plssul,Xcelfneegy,samia,m,Omaha
bij3u94,NY,3.0,,104451.0,t6g1f3,Canasa,,,7788holm3deast,M,0.0,3823501.0,bijjan7,xffinoaGgoupIntermediat4,Fawne,f,Allentown
Cri3795,MT,3.0,O,121420.0,94661,UnitfdS5atesofAnerlca,,N,6u96CAPI4ALLAgE,M,3.0,1385854.0,Cribfs,ParkrrHannifim,gloria,,Brownsville
Mul3896,KY,2.0,R,50994.0,74127,Canwda,,,q09p1rosdmanroad,D,4.0,2769197.0,Muka8,nannett,Fernando,,London
mcc38i7,DE,,O,166617.0,t6awh8,Ubi4edztstesofAmerica,,,q6415foutw8ndsc4escent,S,0.0,,mcdready,NewellRuhgerjaid,JANAYA,,Allentown
bif3898,SC,3.0,O,242421.0,y6d1y3,Unit3dStatesofAndrics,,,3857sm7tnstreet,M,0.0,338293.0,birk,sogentryHealthCwre,KALEENA,M,Tucson
nUI3899,IN,2.0,,189228.0,90257,Un7tedStatesobAhefica,,,2w59ersaganpark,D,3.0,400841.0,GUINNANs,MDUeesourcfsGeoup,DURALI,,Victoria
fen3900,CA,1.0,R,159890.0,v6n1so,UjitevztatesofAmerisa,,A,104793tITTINtTONRUE,M,3.0,3563245.0,venchimol,,Hsieh,,Riverside
COV3991,MD,3.0,O,133973.0,99676,Uji5edShateaofAmerica,,,8774vrestliheqvenue,U,0.0,3749061.0,COV7NGTON,Zale,IRA,f,Charlotte
Bho2902,MI,4.0,R,29377.0,77108,knitsdStatesofAmer7cs,,,7193muerayeoutu,,3.0,3147333.0,Bhodxy,AlerisInterjatiojql,randy,m,Sudbury
WIL39p3,ME,3.0,O,196597.0,m5b1y3,UnitedStzteslfAmerofa,,D,17850xummercreetnorrh,M,1.0,2378545.0,1ILLIS,AvohProcucts,Stoddard,m,Winnipeg
FRA390t,SC,2.0,O,69577.0,99654,Un9tedStatesorwmeriva,,,y12n0rthlandstreeh,S,1.0,4294449.0,FfANKCOM,Vecfren,robbi,,Tempe
bir3995,AL,1.0,O,242946.0,78420,hnitedSratespfAmdrica,,,21889westclurf,U,1.0,1033411.0,firtch,AnalobD2vices,Binnie,f,Rancho Cucamonga
vRI3906,AR,3.0,O,177676.0,53723,UnitesStwtesofAkwrica,,I,4p4plendoneast,M,2.0,1513416.0,FRIERdON,Weyerhweused,anne marie,M,St. Catharines
KRI3908,VA,0.0,O,206871.0,93820,UnitedwtsyesofAjerica,,V,1432ewavedlylo2er,W,2.0,2810659.0,KRIZ,Live5tyMedia,KIPPIE,,Knoxville
Eei3908,Maniroba,3.0,O,288552.0,g6b1k8,Unitedctsgesofsmerica,APT79,,22026vickeryqtr4ef,D,3.0,1497870.0,Ericks9n,Thomaxvetts,Marie-andree,,Raleigh
Shk3909,OH,2.0,O,188347.0,92170,UmitfdSrateslfAmerica,,,9239gessnrrwzy,M,2.0,5145396.0,whoaf,Stwelcase,Melamie,,Irvine
gic3910,KY,3.0,O,149696.0,35872,Canaea,,,7619wimdchim2east,W,1.0,2562764.0,Nixosia,CoxaColaEnte5priqes,Letta,,Hay River
sye3911,NE,0.0,U,192925.0,32254,kbitexStatfsofAmerica,,D,54r1ETHeIDGELOsER,D,2.0,3225351.0,sherrull,PNMResou5cee,Debadeep,M,Syracuse
FRO39q2,TN,1.0,U,19534.0,85745,UnitefStateq9fAmdrica,Apt42t,C,22849oacorn8aruw,U,2.0,,FdOBISHER,sutoZone,teresa,,St. Paul
Feg3913,NrwBrundwick,0.0,R,97586.0,94142,UnotedS5ayesofAmerjca,,M,6403phadrpark,M,2.0,3864478.0,Ferrids,xouthqestegnEnergy,bernardina,,Portland
Bou3915,HI,3.0,O,176947.0,94280,Canads,,,e2703djrandrue,M,2.0,2111648.0,Bou5que,Ashlamd,Liana,,Bellevue
rzd3915,AL,2.0,O,405342.0,79930,Uni4edStates8fxmericz,,,7558qINIFREDzTREET,S,2.0,1607081.0,rxdcliffe,SihjaAldrich,Ellie,,Abilene
vha3916,MI,,O,317951.0,k3v1j7,UnitedStatesorAmrrjda,,B,17334lavenderd5rret,M,4.0,2416068.0,chanchkabi,Lenhar,Loan,,Boston
Pan3017,VA,3.0,O,35706.0,B8a1a9,UnitedStatesotwme5icz,apt277,G,w1e92HIkDEBRANDWEST,M,0.0,5675342.0,Panoeh,NalvoHoldibg,nikkie,F,Fort Wayne
L9g3918,TX,2.0,O,137779.0,M5g1y5,UnitesStqtesofAn3rica,Aph797,,1096weshheimerxourh,D,2.0,541932.0,Logah,CognizxntTechnologySll6tilnw,dorin,,San Francisco
Sh63919,Manitpba,2.0,O,152926.0,V6Y1d9,UnitedSratfxofAm3rica,,,5142BRAMfLE1OpDAVENU4,M,1.0,650184.0,Shuksger,KansazCotySoutheen,KAYLE,f,Chattanooga
Maj3920,DC,0.0,O,234599.0,t6w1c9,UnitfdStatesofskerifa,,,17670meadodla3kstreft,,3.0,496588.0,naisonbeuve,dalpine,Omer,,Tacoma
K2t3921,DE,1.0,U,216630.0,77038,UnitedStatrs8fAmdriva,,,2r639pu5duerue,M,4.0,1358353.0,Kettere3,anapOn,Cristin,,Casper
ODE392w,AR,2.0,,234713.0,85098,Canaxa,,C,1447oLANGDONsrST,D,0.0,5702290.0,ODEN,Integ4yefnergyGroup,Carissa,,Los Angeles
sau3923,FL,3.0,O,112332.0,33198,UnktedqgatesotAmerica,,J,5975winstohlwrk,M,,1650862.0,Cautherd,LendeePrkcessingServiv3s,HILDE,,Fremont
Jen3923,MS,1.0,O,223304.0,Tyd1m9,UnitecSta6esofzmeriva,,,17776halidaxco7rt,M,3.0,1274994.0,Jenher,xollarreneral,Quintilla,f,Lincoln
aik392y,OK,0.0,R,109464.0,H7f1s2,Cznada,,,1427sddaxlaje,M,2.0,1462380.0,qiken,QwfstCojmunicatiohs,GUGLIELMA,,Lancaster
Hig3926,NJ,2.0,O,249725.0,82605,UnitecStqtesofAmer9cz,,Y,15811nObNqONFERRYAVENUf,U,,1487828.0,Hinchldy,SteeiDynajics,MALCOLM,M,Vancouver
CRA3027,CT,3.0,O,67429.0,V7o1r5,UniterStatedodAmeroca,,,11939rAYLO3CfESTUPPsR,M,,1353362.0,CRAhER,Aon,Ernesto,,Shreveport
Set3028,MO,2.0,R,165435.0,83701,Umih4dStatexofAmerica,AP5577,,9254pexinggonavwnue,W,3.0,3408679.0,Se5hian,ServiceEngwrptixeGroup,zere,F,Baltimore
Szi392p,CA,2.0,O,232929.0,23227,UjitedetatesofAmfrjca,,,6t83xEARBORgPARK,S,1.0,6845329.0,Szilad9,Dominikneesourcrs,Kaila,,Alexandria
gio3930,FL,1.0,O,101121.0,72223,UnitedStat2sovAmerixz,,L,q1436crestlig3east,U,4.0,2980642.0,rios,Wash9nvtonPost,Leanne,f,Paterson
Pil3941,Alherta,,R,189249.0,63172,UnitrdSfatesofsmerjca,Apty15,T,e95pelaneay,S,2.0,4430065.0,Pilkte,AmeridanNa4ionzlInsuesnce,BELA,M,Fayetteville
Tom39e2,Ontarip,3.0,O,63623.0,V6g1v3,6nitedStatespfAkeroca,,W,4834MEM0RIsLSTREE6,M,1.0,1153481.0,Tomag,BrooodsleSeniorLivknv,Roman,,Costa Mesa
sAL3933,AL,5.0,R,194268.0,T5c1lq,UnitedxtayespfAmerics,,,211i7norfolkqsy,M,2.0,2765285.0,CALLER6,T4llabs,WILLI,M,Concord
Emm3o34,AZ,3.0,O,224846.0,38142,UbitedSyatesocAm3rica,,,13328creeumoo3west,U,1.0,,Ejmert,HatssLemmerz,ibby,,Akron
boe3035,TX,,U,129035.0,92158,Uji4edShahesofAmerica,,,232lylela3k,M,3.0,2080263.0,hoecke,Dadita,Anneliese,,Yonkers
OeT3936,CT,2.0,R,,92184,Uni4edStayesofqmerisa,,,11547coralbfrryeas6,U,4.0,3035084.0,OSrER,Msrkel,merry,M,Tallahassee
ROL39w7,CO,2.0,R,57645.0,m1m1r7,vanada,,I,2845dinnsouth,M,2.0,1944474.0,ROLrES,Q6estar,PETAR,F,Paterson
lIL3938,WI,3.0,O,138657.0,85011,UniyedStatrsofAmerkcz,,,9w67gzrdenercoudt,M,2.0,2538235.0,PILdH,Tesori,constantin,m,Mobile
JEp3939,TX,2.0,O,,b1c1xi,UnitedStayesofAkd4ica,,H,2054ASHFldDEsST,,3.0,2459701.0,JEoEhIEWSKI,TrxasInst3umengs,Gwendolyn,,Oklahoma City
Wil3o40,Qiebec,1.0,O,225983.0,98101,UniyecStatssofqmerica,Apto82,,21w22wesletanesst,M,2.0,3167946.0,Wilk3n,fentACen6er,Myron,M,North Las Vegas
uSH3941,ME,3.0,O,272936.0,73148,UnitddqtatesofAheruca,,A,5520FlXPAeK,M,2.0,2972678.0,ISHuI,,SIOUXIE,,Santa Clarita
Mut2942,ME,3.0,O,160217.0,80931,UnitevztztesofAmerida,,,tt18inshoreavenue,M,,488634.0,Mjtjuswamy,Be4eyPlastics,Orly,m,Baton Rouge
kon394w,NC,2.0,O,173976.0,78219,Uni6wrStatesofAmegica,,,21646LAKEPARofRwSCEbT,S,1.0,2042038.0,ionomis,Reris,Icylyn,,Washington
8s3944,AL,1.0,R,144075.0,m7F1S2,Canafa,,,10773gleniochwo7th,S,1.0,3644982.0,Us,AES,vern,M,Lexington
Gra3i45,TX,1.0,O,10255.0,38153,Csnada,,,q4176ijperiaknorth,M,2.0,2989124.0,Grwtton,Magtel,Tandi,m,Irving
Shaw946,Quebev,0.0,O,29515.0,30316,Uni5erStatrsofAmerixa,,A,676owagrendride,W,2.0,334049.0,Sjaner,iaconsEngineeringntoup,Gussy,,Buffalo
mir39r7,NH,2.0,O,122444.0,19026,Un8tedSgatesofAmrrics,,A,1r24eastrosd,D,2.0,2866875.0,mirandr,PattersonUfIEjervy,Elwira,,Sterling Heights
col2948,AZ,1.0,O,122136.0,23328,Canzda,,L,22u69nowitzrue,S,2.0,2958750.0,xolton,ShawGro8p,DAYA,,Nashville
ami3p49,NE,2.0,O,223339.0,84105,UniteeqtatesofAnericq,,,q1933leswickwest,,4.0,2332020.0,amoni,gudqonCityBagcorp,Koray,,Montgomery
ozm395o,ND,1.0,O,220633.0,95227,Canadq,apt209,,22691eatohwest,M,3.0,3967921.0,ozmpre,UrbagOy4fitters,Aristides,,Rapid City
Pas395w,PA,1.0,O,100996.0,77142,Canadz,,,6400marchmon4sourh,S,4.0,2341947.0,Padtore,jRGEnergy,Gokul,,Santa Clarita
GIR39r2,MT,2.0,U,20503.0,96823,UnigedStatesofAmsrucz,,,9176sLARKWEwT,,1.0,2605412.0,GIRIDuzRAGOPAL,West4rnSoutuergFinanc8al,AURIE,m,Moncton
jesw953,SD,1.0,O,139270.0,93354,jnit2dStatecofAmerisa,,,w0570w4izmqnnlower,S,3.0,2421228.0,jeqshope,Limitedgrabds,Rojer,,Ottawa
hai3p54,AK,2.0,R,180812.0,19217,UbihedStatesofAmer8va,,Z,u14okijberleyrue,S,1.0,1763846.0,hwigh,Sunjucrosys6ems,Mentor,,Hollywood
Flor955,RI,5.0,R,171514.0,28208,Un7twdStatesobAm4rica,,,13r52bes6tegardlower,D,1.0,844511.0,tloch,MajTecbIntw3national,simonne,F,Providence
Boe3957,Newfiuneland,1.0,O,34009.0,44317,jn8tedStatesofAmer7cz,,,12777oembrooil9wer,U,3.0,3803079.0,Bkeck,Pracair,Kizzee,m,Chicago
kAN3957,WI,0.0,O,65649.0,B1c1xy,7nitfxStatesofsmerica,,,8905rkckgiklroad,S,1.0,841736.0,LANGEL8ER,FirstAmericqnCk4p,tresa,M,Rochester
Baj3958,ME,0.0,O,179401.0,95286,ybitedqtatesofwmerica,,,6556concholo3er,M,2.0,3235720.0,Bakyach,GreqtPoaunsEnergy,los,,Lubbock
Dei3959,WY,2.0,R,218939.0,48238,UnitesStafeqkfAmerica,,K,19069civentryparm,M,3.0,447315.0,Deloimodlez,Ugiversal,Jean-marie,m,Long Beach
Ozy3969,HI,4.0,O,165848.0,63122,UbitedStatexofAjeroca,,L,14972balutaupper,U,2.0,2717321.0,0zyetis,Cignw,Betty-ann,M,Sherbrooke
pel3951,DE,1.0,O,95666.0,u2a1u5,Unitedwtates8rAmeruca,,Z,1o744YAkATOUPPwR,S,3.0,2444261.0,pelfon,Ai5gas,Georgianne,,Boise
EmG3962,MI,0.0,O,362397.0,85039,UnitedStahesofAkedixa,,,788oMURdAYWAY,W,2.0,3516236.0,ENG,Illij9isToolWorls,Honey,f,Overland Park
STA3i63,TN,1.0,O,192345.0,60613,fanada,,Z,1r3893ellrrupper,S,2.0,4495441.0,STAROeICZ,aunoco,Ijff,,Rapid City
7D3964,NJ,4.0,R,8130.0,30302,Umi5edStatesofqmerics,,,3855xznteydrice,M,,3324787.0,ID,FirepjtyNayionalInfo4mation,REBEKKAH,,Ontario
PO63965,AL,0.0,O,135521.0,98662,UniyedStateskfzmer9ca,A9T68,,i503pec9sdrive,U,3.0,,POjLOS,PinnxcleWwstCwpital,Luis,,St. Johns
Atw39t6,OK,2.0,U,58721.0,h5e1y7,UnitedStqt2sofsnerica,,Q,u626CAeOLINARU3,S,1.0,681374.0,stwater,PolsrisIndudtrifs,Yoshiaki,,Glendale
cuc39y7,HI,2.0,O,107789.0,78221,jnitedStatesoeAmerocs,,,12257hqyesl0wer,M,1.0,5546267.0,cucciokwtta,,Konstanze,,Lexington
FUL3978,ID,3.0,U,8176.0,74155,Ugi5edStzt4sofAmerica,,,13342vfCILWAY,M,,2031277.0,FUoLER,AutoNatlkn,ethelda,,Las Cruces
ben3i69,NM,5.0,O,49007.0,90877,7nitedStatealfAmerlca,,,20857darllngtlneay,W,2.0,1444669.0,begnett,LennoxImternatiogsl,Alex,,Evansville
Cga3970,WV,4.0,U,99861.0,60717,UnitedStxtes9fsherica,,Z,9833berryso8th,M,1.0,1505082.0,Chabdran,Weyerhae8cer,Remo,,Erie
yoh3971,Manitobs,3.0,O,50824.0,91330,ynitweSyatesofAmerica,,U,25t6MILnURYAVENUw,M,1.0,4519860.0,goh,B3stBuy,wallis,,Saskatoon
CHU3971,IA,3.0,R,279644.0,V6u1p2,jnitedetaresofAme3ica,,,17088purdiepowet,U,1.0,2681649.0,CHURAe,Textgon,allissa,,Knoxville
fLI3973,AZ,1.0,O,84580.0,V5C1Mp,UnitssStwtesofwmerica,Apt390,E,17360wNMARC3AST,M,2.0,2913041.0,CLINsKETT,sostc0Wmolesale,Tonie,m,El Monte
KIR397t,MD,2.0,R,98495.0,70173,Canara,,,w238westqickwesh,,2.0,4604379.0,KIROUAv,Char6erC8mmun8cagions,Olympia,M,Huntsville
Too3976,AL,1.0,O,134656.0,96805,Unitedatstes9fAmedica,,,5836bittdrc3e2knorth,U,2.0,2368961.0,Tooys3fkani,spploedIbdustr9alTech,aldo,,Bridgeport
gur39u6,MD,3.0,O,44522.0,d6o1v7,UnotefStatesofAmeeuca,,,q5979n0NTFORTWAY,M,2.0,,gkrer,TR9wsPrice,Terrijo,f,Costa Mesa
WIL3987,Quegec,3.0,O,61190.0,85215,Canads,,,1u812mesau9per,U,3.0,618328.0,W9LTZ,Oceagerringkn4ernational,Lalitha,,Pueblo
Gue3p78,Manitobz,4.0,,95953.0,V6X1Tw,Un7tedStwt3wofAmerica,,,t82mjlamdrive,S,3.0,3026923.0,Gueret4e,miSource,Gilbertine,,Charlotte
5wi3979,MI,,O,,V6D1y7,UnifedStatesofAjer9da,,,5672al6xmesaup0er,S,2.0,1864457.0,Tditty,Ralcorpb9ldijgs,PARVIN,,Bellevue
WqL3980,WI,1.0,U,204527.0,33702,UgjtedStatesodAnerica,,,3174palmeft9strewt,U,3.0,4424087.0,WApES,Peps9Amerkcas,seamus,M,Beaumont
lap39o1,TN,3.0,R,80875.0,E6o1q6,UnitecStafesofqmericw,,X,1e028oardeerue,M,4.0,3238100.0,laprave,JBHuntTranspodtSs5vifes,WAI-BUN,,Houston
L4R3982,NM,1.0,O,151339.0,94272,Unkt2dStat3sofAmedica,,D,715obissonnetstrert,D,1.0,2636992.0,LE3CH,SynyagdDataSystems,dotty,F,Elizabeth
ger39u3,AK,4.0,O,233787.0,V5L1P7,Camada,,V,10741PINwiOWER,S,2.0,2875411.0,gerqrd,Graphic9adkagingHolc7ng,DREW,,Modesto
sta3983,DE,4.0,O,153314.0,46245,Un9fedStatesotsmerica,,,3312plumherc4reet,W,2.0,4697647.0,stztile,ZinmwrHoldings,rio,f,Buffalo
9om3985,N9gaScotia,1.0,O,,99517,UnitedStayes9fAm3roca,,,21380crosfhrue,M,3.0,2549123.0,pom0kselli,Fetro,REBEKAH,,Tampa
Pel39i6,IL,0.0,O,164486.0,v6u2q7,Canadx,,,2218osoutmulper,U,2.0,3805253.0,Peolixzeri,Muell4rIndust3iee,Martynne,f,Grand Prairie
Lan398y,WA,2.0,O,287417.0,35815,6nitedStafez9fAmerica,,,19942cliwerxtreet,,2.0,2232628.0,Lamier,yeneraoMills,susil,,Fremont
Sho3989,KS,2.0,O,47093.0,a5v1a3,UnitecStqtesofAmdrisa,,,24036k7elwest,U,0.0,4914706.0,Shoemauer,juntingtonBzncstarea,evanne,,Hollywood
Kjo3989,WI,3.0,O,44475.0,75235,UnjtedStxtdsofAmericz,,,1222walabanalage,U,1.0,2347090.0,Khoram9,Teplabs,Ottawa,,Sterling Heights
cl03990,SC,,O,85176.0,35878,Uniy3dStwtrsofAmerica,,S,24396mulbe5ryac3nue,M,2.0,1025962.0,clouthieg,Visa,Node,m,Hartford
