prospect_AgencyID,prospect_NumberCars,prospect_MiddleInitial,prospect_MaritalStatus,prospect_AddressLine1,prospect_Gender,prospect_CreditRating,prospect_Income,prospect_Country,prospect_Age,prospect_PostalCode,prospect_NumberCreditCards,prospect_AddressLine2,prospect_State,prospect_NumberChildren,prospect_Phone,prospect_OwnOrRentFlag,prospect_Employer,prospect_NetWorth
Dqn12427,2.0,,W,ZPTBKYPWEARLOAPEPQCCLJPBBJMPPDXOPBJJXJVBQMJMYZQKTJVHUOYBTWMWM,,785.0,101915.0,Canada,63.0,Kzrtyjravoqi,1.0,BHZEHWNXCADHRVXHLBOGNOAOUDVYZONAFRMXWYWWFVFASQVSPKXSQMBSVKOXCGREOEIOYWXISIVQ,PA,2.0,1-116-320-2545,O,Commercial Metals,1882813.0
xjo12428,0.0,,D,Xdwaasskcjozbkbvjlieyeyvminnooqlmiqfazlieqegewtpzqvsrtsvqv,,811.0,474135.0,United States of America,72.0,Aypyddpdusp,9.0,CJRXOZESEHDLUJRLRERSAJIOYMWWCGLWD,Newfoundland,0.0,1-775-067-8160,O,Cameron International,2710179.0
ONE12429,3.0,,M,JEABCPOPMHLUKCDZXUCOYYYCTRWRYSFYQLURTFSCEWCQ,f,628.0,180533.0,United States of America,,Fhmvjyj,3.0,GNXTLURJDHWAKUKYFUHQYQAMBVKPXCKQCZG,MD,0.0,1-709-001-8747,U,United States Steel,449416.0
ium12430,5.0,E,U,Hqvndeozwpnphkqsyvddpycassgfojmmnjnpmbewmxrxtiysetkaxqnqehgivmpxjomtkrhvkkisgqti,m,814.0,185369.0,Canada,85.0,YIVMM,9.0,Mgiurntkheqibfyswontptiywrgizlovumypvwetbfebmllrohluxnurhazwwhhsuuummlemlmaaaytj,GA,3.0,1-742-438-3289,O,Windstream,632566.0
qbv12431,3.0,,M,Ivgmxcbirmhrvvqdpljlyhoklrefyblfecdkwowoubumwxipvzbnv,,617.0,188850.0,United States of America,93.0,Dpjiguqslrd,9.0,rehouxgivoc,IN,1.0,1-632-171-5767,U,ConAgra Foods,672540.0
uap12432,4.0,,,,M,344.0,367264.0,United States of America,54.0,Cgdcelyzpq,6.0,Fwteypxr,IL,,1-523-392-6348,O,Jones Apparel Group,131613.0
KWY12433,4.0,l,W,tewauscexgxflbqdosjesnkqteyjwcrlmmpvmzctryfetudm,,843.0,50713.0,,23.0,Hlbbutqcbp,,ynucrgkifdypjvfojyvljaznthygdnnwuufnd,British Columbia,4.0,1-849-942-8931,O,Vanguard Health Systems,3425795.0
Qph12434,,H,W,Tvisucaew,,628.0,274112.0,United States of America,82.0,Gxfpta,3.0,AWNWLVUTGAGKWSRUFZQOACULWUPFHRFTVVDVFWKHILZADCPEXFWWAUJUGNIEQVW,DE,2.0,1-562-382-9482,O,Ross Stores,1354073.0
LKC12435,,P,D,Lpjswrlqapolaridhdqflfvxieaycs,,344.0,15485.0,United States of America,56.0,wxvvgou,5.0,URMXUZNWAQULLJUAFJDSXNCOOJH,Nova Scotia,2.0,1-426-755-9487,R,Lockheed Martin,2362576.0
AYT12436,5.0,t,M,Wugthsugtlguyu,,516.0,254665.0,United States of America,93.0,RLNBBD,2.0,KHMXFXHOPGSFOTZWIYNWQDPJWQITDGKJRTQNNQHMXWPA,Alberta,1.0,1-927-383-4329,U,Smithfield Foods,2656479.0
KVE12437,4.0,W,M,QSQGUGLNEDVAPMJLRLQFCGQXHUIYKNKRARJYNYEBKRH,,382.0,33699.0,United States of America,54.0,Slvrbuphe,1.0,Pxjzmmaxcosfehnzsxurhxxrqtqiwtxq,NY,4.0,1-322-181-5121,O,Herman Miller,3771914.0
NHC12438,5.0,B,S,gmnqydluavnp,F,489.0,194510.0,,50.0,Iitve,9.0,Hrlakrbvnyhgzfyclkylxrluokbymnsvxidhwrnzrkmvssvmngazxhqvcckwfjkrrtehabodeps,New Brunswick,2.0,1-957-447-9049,O,Great Plains Energy,410340.0
Mim12439,0.0,,M,cadjojgukwojwvlstacqdbmpewhmlvyljmkfmluaoyhphvknnlxqijbfqj,M,544.0,439923.0,Canada,96.0,lamzzkbh,1.0,HSXFWFTLPWNAVUGSMZKDHODPYNUOGNCEENKKTIKYUQLUGWMNNEYIIMLHGBQQLMHCZSJHDERFNDF,CA,1.0,1-264-614-1727,R,Commercial Metals,3343842.0
JDU12440,2.0,w,D,Whpidacnseojqwrgloamvmdtahoagpulycpcsxtjmalsumesrauvik,,769.0,379217.0,United States of America,82.0,Bmidgukwa,3.0,Tzjxwmqdmkahbvcrizmhuhllzhqtxr,IN,0.0,1-502-235-9420,R,First Horizon National Corp.,3939423.0
ugf12441,4.0,,S,,,525.0,,Canada,21.0,gpjxzsi,3.0,Gtvfnxzwdtdenvsakmofzstdltrndabxfhysdeupzgljjbczcpwcgvlwzdqgwggqmycemfx,IL,3.0,1-031-389-2989,O,"Toys ""R"" Us",2814442.0
Cir12442,3.0,,M,Ixaxaqeqyetnbtctdeofsvznscv,,599.0,478841.0,United States of America,55.0,Nlrur,3.0,efjpcfomodrcfqkmruypn,NY,4.0,1-047-995-6407,O,Crown Holdings,3853170.0
Bpd12443,5.0,,M,Fjvrljdtevwgfbgkxfvfmsdryxry,M,725.0,331912.0,Canada,88.0,Sgeph,3.0,obrkvqjcfcuxmtwwwgeohsfphqnpemextxfhrirxtiqjlibosq,NY,5.0,1-080-723-1466,U,Newmont Mining,2017205.0
CXN12444,,A,M,ucyamsgvfmvseutdcqvvob,F,430.0,188675.0,United States of America,88.0,ewlon,,igtzcvzsgccspilsferxliqarvvqovg,Manitoba,3.0,1-273-670-6736,O,Plains Exploration,1521933.0
Qrn12445,4.0,G,U,FQOUYJWXRKQMEXQOEQEOGKJALAESRTSCGYEJ,f,702.0,250216.0,United States of America,56.0,Yhvxrfnqcqk,6.0,Ygzumfnfluhtchwfscfzgjtwuwdysxpgndfdesxvjsxmuhslyhqhgjbmvcmogths,AZ,1.0,1-804-070-2908,R,Leap Wireless International,535441.0
Zqf12446,2.0,,M,gadivgpexbepjitkmlxidlwfuequkwzlkroeffthqqhbakymyhthhcaqboadljhdivjkg,,701.0,166983.0,United States of America,32.0,Otbxjbxfcqbr,8.0,Zmvtrmwvnopewjlsxcfshofco,NV,5.0,1-197-060-7227,O,AMC Entertainment,3693277.0
Geo12447,5.0,V,M,Xpttptxrsepgoidbbdsnovodmqsgfbauprjrrujxiytssnrqlaniiubnihynbdoewqvqwmvjgqrwflpy,f,535.0,236012.0,United States of America,49.0,nmskxkrfx,1.0,Kitabcelnhpavuxvsawgfoldw,Ontario,5.0,1-726-767-0135,O,Computer Sciences,1396132.0
RSD12448,4.0,h,M,nhxczumvjjjvacybcbvdbpcbujieilupeinmgeucdnzlqkmycikgqzierluonesbveyujjk,m,686.0,298487.0,United States of America,63.0,GUDGER,7.0,Bltdtphvaoqethnabqrjxrbxqhcdtudhlnarewbgozzhkkmsubwrkgtduxdcqghvjfamfeo,Saskatchewan,4.0,1-847-435-4108,O,Varian Medical Systems,3324359.0
SRA12449,1.0,l,M,Droxzwqwtrnqvleqbzgsexjnykfpwxigfbyebtxtsqw,,377.0,285226.0,United States of America,50.0,TETPI,7.0,Srcoeqkljhkxtevmulg,WA,4.0,1-350-932-7991,O,Nacco Industries,978388.0
Lav12450,1.0,,M,Xncjeijmpnjrxa,,749.0,90545.0,United States of America,63.0,qwong,0.0,pffcdrkokguyhlzxih,AZ,0.0,1-951-004-2363,O,Occidental Petroleum,2730068.0
Hbp12451,0.0,,W,looojkpusildkxkslfzgxzfjsivvskmcfpnhjdsbnkug,f,662.0,483667.0,United States of America,69.0,Ylenhlyuw,1.0,qvegzeuonukpbsjigjyatlqhibnlugxjabpyjuwsvbofxrwbagomqhzziuuiaghbkmqannbhzejzgo,UT,,1-414-817-0783,R,Hudson City Bancorp,2866093.0
ujh12452,5.0,,U,MHWNWPCWNKBLKDPTLWPIEXBEVPJKNXXVQJJUAQNIG,,364.0,162969.0,Canada,1.0,Qmbjm,9.0,vdpgxgohgeaitouxlvzdbywzdakdlyviiwuwleucnmtihacshgdntypm,ND,5.0,1-530-716-1092,R,Ford Motor,210992.0
ZOP12453,3.0,,M,GIDLPXZCLCMWTUKKIVBFZWDDDWOBOLB,,679.0,175356.0,United States of America,68.0,Dvnvxz,6.0,Nwqzpjyd,MS,1.0,1-684-783-1718,O,URS,3000419.0
Uwv12454,0.0,a,M,Uwgvehe,m,627.0,400852.0,United States of America,75.0,mifpqfblkufx,5.0,jgururcwcyobyeadejhbifediqftrrgmnioskfvwijvnqrxiigvqxnhxkribtynaj,NE,4.0,1-587-072-6671,O,LSI,1221300.0
Rza12455,2.0,U,W,acwhxdlmiedhkvcvzuurvcxhbmejvwnsjhxsozigttgvuajohejqqmvukfpyppyqccyravkfnyaa,,304.0,183441.0,United States of America,93.0,gjnqnnqqfrcs,0.0,Dhqccqumuzcfhowgtxkvmppk,WV,2.0,1-600-489-1136,O,BlackRock,2257345.0
hof12456,0.0,,,HAHWDGGI,,740.0,278772.0,Canada,,Cnwahqxvofb,9.0,EOIYQXHJVJJPGBITCDZIGZLWWIJOAUSCEHUTD,British Columbia,5.0,1-018-092-7488,O,Berkshire Hathaway,3123600.0
Vms12457,,P,M,UCODSUQWCUCO,,781.0,,United States of America,60.0,,9.0,AJATLLBAJZDMRXYIUOAMCGCWPAXAABCTAKXWVVRUMYKGDSSNJTPHGZLQBRXTCXROSLXZRREC,MN,,1-318-776-3976,O,PepsiCo,840391.0
Svu12458,3.0,,M,ngdrvsfdyphaxethcgqotunnxeiqqwknslvlkxneifikijzhqttqknoqy,f,365.0,499389.0,Canada,65.0,Kgxwf,7.0,,Nova Scotia,1.0,1-706-298-3116,O,,1073099.0
TVP12459,1.0,,D,nslhalhaveoxbhsdcohuhmfwmamzippfrbzvdjtltwapwwobpcbvdkvyuucnrapqolqnvfowfpt,m,780.0,188605.0,United States of America,74.0,Qaboojgo,9.0,Cnsdcwqutlhdpwgwojxvbipzolipqwueshusxrkhhrl,CA,3.0,,O,Goldman Sachs Group,1546917.0
Que12460,1.0,I,D,Udgdgpupkxukdpebbtrmtmgrywtkmbltnltgncpfim,M,739.0,1992.0,United States of America,65.0,KOBJTHIP,6.0,AKZVDAXSBMPCBWCTEJUJVA,IL,4.0,1-735-498-8002,R,,
gai12461,5.0,b,M,Xmimvignkvb,F,357.0,310718.0,United States of America,80.0,mfunhaqkr,5.0,,MN,3.0,1-729-885-9852,U,,3988446.0
Fof12462,4.0,y,U,NPDLLABQRIVNJANLOEQNMDGFHNJPRCJWDGVQBSSAAV,,667.0,121122.0,,92.0,,4.0,,WA,3.0,1-835-029-2381,O,Estee Lauder,931589.0
Kbl12463,2.0,V,D,OIUYMEGWPJKXHMD,m,463.0,66785.0,United States of America,22.0,zgxtkcjpr,7.0,Dhyckgwfufushqmqcqknhigtkzkyjsaulhaqfdnolchgrgnbiorrvzqeejqfylhbdfbnhdn,MS,2.0,1-025-065-3754,U,Washington Post,1187661.0
fev12464,0.0,,U,schnwppictcaztbudwvxbanpgwckwgzjf,,740.0,222723.0,United States of America,88.0,Qifgglm,10.0,ZFOVPAYQZWUUGDALEUOBGNALHYPULP,MD,1.0,1-289-896-1616,R,Dynegy,
HID12465,1.0,c,S,ttyshyjjhrprqqvlqposmgpwsrkelnlqjrkrbzqif,M,412.0,475452.0,United States of America,52.0,Ehbrmimcpqq,9.0,Xacvdrhykkubbhlhzfyuhcfjawukvxuxexobusrzhkx,AZ,2.0,1-708-291-6763,O,Westar Energy,429737.0
WOX12466,0.0,,M,Tooxnlstauhvfjjvawxgqgloffcfausvgbqrccankebsgbacwjxyqnoitniufcriabpp,m,,146946.0,United States of America,87.0,Dddjvjdjo,9.0,eoxvsblbjputewelui,Quebec,0.0,1-025-157-7366,R,Land O'Lakes,
lue12467,2.0,,M,Qvodtndpfjfhpjgcdprkzrrkejwnkgkpcwexnbxsgbqafiolvuykaazmgdwqatjovmkfngfiqt,f,584.0,407106.0,Canada,72.0,Xxkuqp,6.0,imrkpferwivqesyxtashmagrqmxocixgtfldsamxylbmfvjtjthltoqgkkeohbeiuxjbf,AR,,1-639-992-8031,R,Air Products & Chemicals,98587.0
LXZ12468,0.0,W,S,JJHLJBGJ,,586.0,328470.0,Canada,83.0,Satqooul,,qbzwwlpcndzrvphefkdcslotsbglwhcsqdpuiebeofxqitmnbwyigilnhazti,Saskatchewan,0.0,1-917-192-5144,R,Centene,2322018.0
Sje12469,5.0,O,M,Dhegemejvzcwdpfqvsvbapsdbgwnlmgyopxfhqscvuulojphbrm,F,398.0,128628.0,Canada,93.0,PEALKRYXPD,10.0,Vhhdm,MA,4.0,1-125-856-3374,O,Exxon Mobil,338648.0
Nsz12470,3.0,,U,FWRJSDOHYBCESCXKLRKDOTQSSAKYXHUHNMXLXQKAFTCBLNBMQNZJOXWDL,,690.0,261883.0,United States of America,87.0,tokmsupn,5.0,Pjmcsgkcqvmauiejgvebkeokwpzkyayigbwxzuqincphrkpaieczqezw,FL,0.0,1-941-723-6142,O,Viacom,1868366.0
MCW12471,5.0,u,M,Gqyyfbmxhnvkqiaveicivnqojjutxeybimlisz,m,,95440.0,United States of America,56.0,OLFREDNSQDB,,iiybqxu,MN,4.0,1-183-598-6427,O,Perrigo,139799.0
dzf12472,4.0,l,M,VCAZIOFJJINVHRVEAQOMUHFZEQKZIQVZNGVEJHJVZFRJRACCHVQOFQCESPESOWJZOUNLQPYZKBVQRTXR,m,388.0,327567.0,Canada,26.0,tvlmnrwtfiqg,10.0,Hjdpmqsc,VT,2.0,1-071-101-2775,O,Simon Property Group,3607501.0
ags12473,3.0,,M,LCJDYGZNBVCULQCUQCCQHCUZHCZPQUXJERDEUOVZFXKWHUTCCFN,f,540.0,356713.0,United States of America,17.0,klboou,1.0,LBHUJTZHGNQWJFHMXDGDMYVYKNEYHCKXXVBSRZEBMFWMSEWQRIDL,NM,0.0,1-514-775-4721,O,Watson Wyatt Worldwide,1464723.0
Zlp12474,3.0,,D,Tpndbkcbwuikeizqgmsqkzyovshikosjotwblh,M,768.0,493437.0,United States of America,54.0,EGDFBLDXVVSW,1.0,Wtnhlxvmgeyjpjirtwuwodsaqgtdopcxdizjyigukgvzpxtj,WA,2.0,1-033-750-0396,O,Pepsi Bottling,370946.0
Pud12475,3.0,,U,zahbajkdkrmqnxcenzej,M,324.0,439177.0,Canada,20.0,axpdpeepvq,5.0,sfbbpnqmauqschznzfuhwcbmhfpzxfcqsvnsoxntsmzuhxupewwqzty,Ontario,2.0,1-443-497-6190,R,Laclede Group,1829102.0
LCV12476,0.0,G,U,Noxafbkfobrryznskbakzfvmah,M,656.0,277333.0,United States of America,80.0,VICXDCJSKUSG,10.0,Hppadyperaas,TN,3.0,1-032-939-2484,R,Core-Mark Holding,561809.0
ucu12477,1.0,u,M,,m,610.0,437002.0,United States of America,34.0,QTDOWUEJ,1.0,QJVLAISLAXMESTOKQLRZOMPDSJMRHGLMSGDCDVXKLJEF,FL,5.0,1-286-135-0732,O,Bucyrus International,3649216.0
peq12478,4.0,,U,Hsbdskvgggtthlzwrbjskvcfkhmovabxztevexqowccocxlbdqjczoxaqfyhqdqcrkqanbklubk,F,492.0,417551.0,United States of America,16.0,Appomk,5.0,Mbbfdojmxeetxpdguvllehdyp,SC,3.0,1-966-480-5000,O,Chiquita Brands International,369200.0
gaa12479,,,U,yvyapnaybusjevcvenxvxmrirfzdhnpuif,m,664.0,75928.0,United States of America,23.0,,7.0,Jbzxfsqcar,TX,2.0,1-205-512-3286,O,Dr Pepper Snapple Group,1649206.0
Ers12480,2.0,,U,ufzgdedraahbxjyizamdsqohsdnikzsxa,,588.0,161520.0,United States of America,6.0,Xcjbnaahuvfn,4.0,eolaygtbzjlziayngulpvi,UT,0.0,1-966-642-0939,O,SanDisk,3901306.0
rci12481,5.0,,S,Xjhtfwensmuyhwkvlrydpvoaeixcl,,419.0,96642.0,United States of America,58.0,osuqhf,3.0,svpemsg,TX,2.0,1-316-212-7377,O,Neiman Marcus,931513.0
Cdt12482,2.0,,D,Kqzktqifjjbnybajzwitrj,,789.0,20571.0,United States of America,44.0,Zqvqibyclkw,1.0,udezwputcbunnqdgxxtgijcojczejytd,AZ,0.0,1-354-234-9076,U,Service Corp. International,1236486.0
MRU12483,0.0,,W,xpeqbhysobzlkiunufwechwwfacvwxooawf,,662.0,269449.0,United States of America,86.0,uuvtpg,3.0,soegvylmhhsoudajivqyqvoh,WY,2.0,1-770-002-1030,O,VeraSun Energy,3642785.0
Uum12484,,Z,S,NUQAMSTOEZXRQLKHJUBKUJSTGYOLHCSLDQLLCJJSGUUZDXIRDCGXNVIJINKJWLKHSVTRGRNNDYCG,f,634.0,2632.0,United States of America,60.0,Jmwkssvbrgpu,5.0,,DC,2.0,1-384-437-5360,O,Darden Restaurants,
Btw12485,1.0,,M,rkmabvcdfyjptzwvojqjsezioxyyqhxxmkps,,568.0,308506.0,United States of America,32.0,ikoyktkeepa,1.0,eovqnfokbwjexfzbumdiwgynlsbrgqdqgprxfhxdue,LA,1.0,1-946-623-6684,R,Brinker International,1742482.0
pjm12486,2.0,Q,M,Xufceucsgyhstcmpsnkvvbxpgpfamwjppwncfoknegxfmukxzdfupzcgxnstal,F,422.0,141012.0,Canada,24.0,Zkshvw,2.0,sonapqdsnotyzylsvbmhextnqtvlkesbvvnqdprnnhhxbvj,MT,3.0,1-537-928-2858,R,World Fuel Services,2484247.0
Wpk12487,1.0,Z,U,XUBNCQCHEDMZLZMPMMUHPCSIOPJBWRCBLYEDMUXIYNYOJLKOGMZBTRPISDV,M,704.0,206064.0,Canada,66.0,Ljepar,7.0,RJILAYVGMKDAVFWHTQCBWTGWIZQOYAGNDJVRUOMBVULQMPHRVM,VT,3.0,1-179-589-7338,O,Sealed Air,1667821.0
Ddk12488,3.0,,M,,m,416.0,269407.0,United States of America,84.0,Nuicpemsmn,5.0,EXIKKVPEBNELOPUAKYSGALROZGQFXXNQGGZMXWDXGEISDFXXIEVXMQWPDUUDWBGBQ,SC,3.0,1-496-718-2293,O,Commercial Metals,912280.0
Luy12489,3.0,G,M,dotrevaoeeuigbbhbrmwjtvyueaswgoxpleflgsenvqiowjqtcehdjkqulcxqw,m,395.0,142996.0,United States of America,53.0,zwkeg,8.0,ADIXSNVZWTBYHZBFVYDOQCGFHDMIJ,WY,3.0,1-376-175-5949,R,Boeing,3202439.0
Krc12490,0.0,,,LBHHFEAMIVEDDJZDOCDHHJOTKBFXKOVZDRYYAOMWUUOWWSCMRSKQXYER,m,730.0,187614.0,United States of America,71.0,zfjxs,3.0,QPDCOAYRVRJFEHFSUCUPDDQWNMSFVAWXEFYLSEEWRZZWJMNDLIBBXINTVAXHCEPFIMRFBJV,New Brunswick,4.0,1-984-709-9305,R,Southwest Airlines,1256308.0
UQO12491,3.0,,U,Pjuzbeiyygifudospokpcnqsuzcjtrfjfyhwwcwrjo,M,428.0,54669.0,United States of America,48.0,IEFLQD,7.0,RDWVOHCWXFRXLLBKESBVZMQZRRNOKFPUNLYHLEUGAAFCXHXUEUMVXNQK,MN,0.0,1-167-779-7493,O,Sally Beauty Holdings,929428.0
OMX12492,,,M,HHUDAILOGSSKWDPUQGULJANAMEWEPIPHZRXTAZQC,m,676.0,293903.0,United States of America,71.0,Znittrismted,8.0,Mxzyasrdudfgnbybbhzvguaczlmyunjcxrcrxpmicirmictcjwuildnfazqetdn,UT,2.0,1-536-441-0318,O,Herman Miller,2860591.0
ZVW12493,4.0,,S,Drtjpnjdkawxlqzmfewfa,,549.0,119959.0,Canada,61.0,Vgnlutrav,10.0,Lgctcqrpemqsszhibiapbumgvlfnovokgqscihtliydpceraxvdr,PA,0.0,1-786-900-5172,O,Western Union,1121081.0
Ojd12494,2.0,A,M,KNIHGBQRXDLU,m,486.0,443612.0,United States of America,37.0,Uqsewo,,Vfpdrcxjhouvgrkqlumvtgvcutaxjqkccymjivwvyrs,NE,0.0,1-915-312-9932,O,Liberty Media,1983203.0
Gvn12495,0.0,,U,MJQQCUXSPVPLVXQE,,569.0,405101.0,Canada,28.0,tyxagewp,6.0,Wffqjgpjdrbycfarhjhdgmbnpzfomqbhmymtjcrqjqaabxctwjomjrgar,AK,4.0,1-528-401-7907,O,Kinetic Concepts,805316.0
KHD12496,0.0,,S,Krnjoqwbnioqhtphygrvcvtiyyldlpi,F,616.0,97526.0,Canada,51.0,GALRMBUVPQTQ,6.0,arrhmgpvwyvmleikdbqfwrmeudzguspjojwhdzoankvnnxhogyjixlepmtlehifimmerqkawjo,ME,1.0,1-637-398-4100,O,WellCare Health Plans,2277805.0
fxn12497,4.0,,W,jliytgtpxmjnifuozymsvefvhnihfnmjrdmndddjanfwuvyynujhzatatxcp,,667.0,253381.0,United States of America,21.0,qxsfvkhsbkdt,8.0,rojgozyyeoucxkubmcfthczvgokjetyohzxsx,KY,1.0,1-364-905-2502,U,US Airways Group,1591558.0
tps12498,5.0,R,S,GVNWEFEBGQPFIEG,m,624.0,473646.0,United States of America,20.0,Qisjxoejj,9.0,Gzkerumfnoifggptilaivvpavwqcsdaroegziagvxbkiawcneirtgyrtlviubnznabao,TX,4.0,1-084-466-8021,O,Xcel Energy,1534910.0
Qru12499,1.0,c,S,GALOWRTBXTC,,327.0,405616.0,United States of America,78.0,Dugguz,3.0,XQYFSZVTQLJGFENPOOOPLZNUTJWEEAUIVPUFUNZAOIPQNNEXQMNCJIHG,LA,4.0,1-869-444-4321,,OGE Energy,750335.0
xzv12500,3.0,,S,QLHHJRGWMUKUABDHDWYUSIWGCNSGJTNQG,,692.0,117435.0,United States of America,11.0,Lurmzquzgian,4.0,,HI,0.0,1-462-864-8065,R,Terra Industries,
CGX12501,,,S,ptbkkbmruvlwcpbsnfvsffppwohiehkjcypnocviafrgjikzxowvpnveytgruwtxindwmhcyh,,799.0,330036.0,United States of America,36.0,ORWRI,7.0,Yxfptosivgbjjekebgxfliwk,NM,,1-847-010-4297,R,Freddie Mac,2995650.0
Xmv12502,5.0,,M,gmzzpfxbcuskqzpjfngcoioavraztrpmdoptynwzyo,,,465971.0,United States of America,25.0,nsnkfqzx,8.0,CQZPJDNVCKTGRRSOPQYYVOUBAOLFAZNPLIRZ,Manitoba,2.0,1-953-535-2061,R,,3211155.0
RAJ12503,1.0,j,U,VWYAZSJUWMZL,F,566.0,,United States of America,6.0,LWMNWD,2.0,Hlufprrmhtrabqitgfbtckcmmdjr,Newfoundland,4.0,1-873-670-0117,O,Psychiatric Solutions,1733226.0
Pxp12504,5.0,r,S,cumuvegtn,F,449.0,44127.0,,81.0,Bshboska,9.0,gmieqdsfahpxjuvcjbbhuofjpikxzobvcfhzvahnsxkn,FL,1.0,1-229-066-6443,O,AT&T,1845664.0
Eau12505,5.0,q,M,Ucsunjvktnsicikgckajwgowdnwwwpsjwdu,,796.0,499967.0,,77.0,Wggbkktrg,8.0,Floimluvgfoukpkyemgrkbqbotcoetyddpmwmcwbqj,MS,4.0,1-067-005-2129,R,Cytec Industries,2019272.0
fdn12506,5.0,L,M,lescvuozyngihsamruxkorcmoavinzpqpxihbmofkifasrhjupbszysyamolwt,f,810.0,267267.0,United States of America,72.0,Uzwlisneke,10.0,Zpdlbhyvkinietvopnvqmzlzbueituhrzkvxzuwfinbfzcyyjkvfo,MA,4.0,1-902-690-7751,O,CSX,2763821.0
Tja12507,3.0,c,S,Xwbtjkrryeotaakanbnjiulrecojageihudkhqpaokihzfowl,F,559.0,75246.0,United States of America,92.0,OXBVNQWW,2.0,Kofipjyqoizkwllynvprpwxxzgkekaajqdwudxn,MD,2.0,1-606-793-9726,U,Penn National Gaming,673099.0
Gre12508,4.0,I,S,Rmvqklwzlavjnfioimxsscgdyhuksnchdhbkqjuoavlocxdoyywih,,349.0,491781.0,United States of America,48.0,twwbwndh,9.0,dzcruhdrvrdmwksqceo,ME,2.0,1-133-102-7371,R,,2859607.0
cni12509,4.0,L,,ksoxvpnzbyomwwkbqzputfcwndm,,571.0,417524.0,United States of America,93.0,Htnysoxa,7.0,ESOCHMEIJXXTJMWJKJYFCDAVXUVAEDTPCSNCQEVRPEMELVEKBEXODKSRPLIBYAKHK,OK,1.0,1-105-353-9323,O,Arch Coal,699330.0
ujj12510,1.0,E,M,DMWQLYPFWYDIWBENOGVAPGDPCMWXAKTTHTGAOWXAMHESINIRRSRIZRTZUVHKUAZOVWNNGB,f,,213338.0,United States of America,37.0,pqjdpmtsft,1.0,Dnqltxxovzvbiqvpgqupzuofsrhvcqnnbahbshpxyszocqoudyuyuhknuvfrmrvelabmpgugtqie,OH,1.0,1-247-295-5648,O,Ingles Markets,1520421.0
wau12511,0.0,E,M,ZBPRCUW,,313.0,38473.0,United States of America,80.0,,8.0,Ktohblfnoabdyhoawizpzqkahhujlskhyakydcrizsqgjnessztqgranrvpfhgxxbouqjukozsc,OK,2.0,1-733-142-4779,R,Tellabs,3157974.0
Ngs12512,3.0,,M,djrbmeeaxivafjfjonwdjsogbvxic,M,788.0,140233.0,United States of America,38.0,TUDSQCICVX,2.0,hafpflzooqetfsmcmkwtecxjrloqsdhdjokdgpisiwfxbezbmzfaxibbxeqqobanx,RI,0.0,1-387-391-1016,R,Northwestern Mutual,1710452.0
bln12513,2.0,Z,S,Dduuyflxcnld,,696.0,411764.0,Canada,53.0,whfjkib,4.0,Uyidykefjwlwubnjshwysimsdtgzkgxcwzgjudjsvpijjtgvilquwtlxuajrddrnqzccmvrzrakcutk,AR,,1-743-285-0172,U,Arkansas Best,3650044.0
wgc12514,1.0,,M,nydkxfsegphhmwvzelgekcqzitwkuwrhrnnbiookkulsdn,,326.0,62825.0,United States of America,,bffpfjz,,dremhtlqgccbwp,DC,1.0,1-511-447-9313,O,Brown Shoe,1699252.0
Bbw12515,0.0,,M,Iithjffigkrrkjzyeldneihnvkgmadsxhtwtshqucftpukbsgvagugtgfhiwgeaemd,,786.0,61501.0,Canada,34.0,,10.0,IPLIJLMTZCDRPPAXQSMIZKPUIAEZSKZSGTMPEQEBVCTTJCRODLVTGORZEDMWUQXPYBBFSSHWKGOGGBD,CO,0.0,1-380-042-5144,R,Nucor,1220738.0
Lsq12516,2.0,,D,vanwqcnqooebadnjfvgmomvtahumqleiljynnossyrtdevnftvwapdodxibsnxccqnbconu,F,511.0,174483.0,United States of America,93.0,Qjfcnmgcfrd,0.0,WNZYQRBFNSWUVEUOYVQTYACVIWJARKR,IA,2.0,1-418-063-0769,U,Torchmark,227602.0
bwc12517,5.0,o,S,Xjkiawmlvdwmfnoqbngvesgoistcnejchqkyanyrljqfdltzjfzwjfgrewjutaihimuhygqzrh,m,458.0,421990.0,United States of America,13.0,srjygkavnjie,8.0,dyojrnxtgqjkbsudorbqvvbkaprdxudrrpfrxgg,AR,3.0,1-986-530-8223,U,SunTrust Banks,1570909.0
Fbn12518,4.0,p,D,Htiprqvwsmzkqdlnmmdzdmpqetnieldipykdjgyygomcckvykivicijdczenktxo,m,628.0,255851.0,United States of America,13.0,Fxcjqfj,6.0,cvtnfftsrslngcmxm,CA,4.0,1-554-524-4186,U,Leap Wireless International,3261890.0
Qme12519,0.0,G,D,Tephnxxbmlzgcvudmwllobqxutnaobaoplifecihwbotuvqvg,M,804.0,331338.0,,27.0,JQAMBKTQCG,10.0,Hkmxqbrroksio,IA,1.0,1-534-259-6548,O,R.H. Donnelley,2617995.0
wqv12520,1.0,,W,Dbhkjzwarwgborqyywlrqblqsummcivtwprfqkqhxihqfjxrnfiwaum,,737.0,481496.0,United States of America,80.0,HAASRFIKSBOH,3.0,zbbqunspceuogjtynfbbvoxnldawpwxohmkgsdufrcheldpxey,SC,,1-370-627-7212,R,Penn National Gaming,2050516.0
