PostalCode,Country,LastName,NumberCreditCards,Employer,MiddleInitial,MaritalStatus,Gender,Income,CreditRating,OwnOrRentFlag,NetWorth,NumberCars,Age,AgencyID,State,FirstName,NumberChildren,Phone,City,AddressLine1,AddressLine2
rzhjo,United States of America,Cbamsuyeiw,0.0,Source Interlink Cos.,,D,m,306795.0,634.0,O,1572804.0,0.0,10.0,Cba11516,ND,Riigmtvsqyxttrqdnezedygcr,3.0,1-577-012-7043,San Antonio,Ufwtrpgjtbboqxijqkrswpktvwztirauqitaoegjfeofvnlgszwnrgxmk,pteeihentnrlcavomquhzjtxomiebs
Vimuhonx,United States of America,ioityktbbmyuao,9.0,United Natural Foods,I,M,,423496.0,645.0,O,3975018.0,,25.0,ioi11517,PA,Hnhqvbrnadkuvvpgrx,4.0,1-129-519-4916,San Francisco,KGBIJTHBJRFJMLBQQKEUWBJVVV,Tzvqodkvufgwphpngupvfyxejefcwzjesgyhiaciwcgffwyanukbkjyduqrjuhss
nhdpvvta,United States of America,YAFJBMCZRXDVGPCJG,10.0,Brightpoint,,S,F,315394.0,746.0,O,499689.0,5.0,85.0,YAF11518,Manitoba,OWLYOPL,4.0,1-530-386-1765,Nashville,Cfhficzpjjtjuobriqwiqpblysqagmtzglvgbeiszhlghcktnjtdgwlwyhk,Vthasvghssmuxzoasfbjejqaorhcnjfarytobhbaudkggtldxueoqcfamnsuctyj
Gyvphfdjduzd,United States of America,HOGLUCMYZDQKNEGQGOWPNVBIAOKC,10.0,Biogen Idec,y,W,,257953.0,560.0,O,883778.0,0.0,43.0,HOG11519,Quebec,ARFQEETQMIEQOXWWFMMHMWHGPALY,5.0,1-754-326-0563,Henderson,Caalaixxcqmnkxpkhnsmnbaaeqaleonvdjjsdnj,Ppcasfmnsnpclbecocfwolfhyzwsvinbtbbblzuawckjtnigvefadkmijqjmffotrdisbvqwhrbfqsu
Jmxujkzb,United States of America,ISRTITTXSIHRYDS,,Curtiss-Wright,Q,M,,81967.0,421.0,O,3584233.0,5.0,65.0,ISR11520,MI,Qiwgvacwryndaocmqlhdhxc,4.0,1-945-691-6202,Louisville,Mfaqcyszhtixngxunewqrfjfjywymkhnwmubtgiyurvnndcysiqljzbugraol,
Elfftybbvtu,United States of America,HSKHFOHAIAIXABR,8.0,Priceline.com,d,S,M,,490.0,O,2210616.0,4.0,88.0,HSK11521,Manitoba,cjjbifghyerrjakhmvezs,5.0,1-888-782-9978,Jacksonville,yxikekljfagiffeyeaapzzsrlgnofqklcbvbgkohiguidga,fbimeulgarmxrjggngcxemccyfwcxoiqhonolqyflkglifafaaebjcvmjbxkzn
CLMMC,United States of America,Qrxpcryur,10.0,SunGard Data Systems,,U,F,428765.0,547.0,O,2051831.0,3.0,95.0,Qrx11522,MD,Luzkeslttcjrwvtfoydmfzfnfjhmig,4.0,1-865-906-2751,Biloxi,Ldcpgtygyushro,GMNIRNJAZVDFFEPIOQI
pbvqocvbh,United States of America,Xireoonihvttrywftrn,8.0,American International Group,,M,F,224447.0,652.0,R,3390660.0,5.0,23.0,Xir11523,MI,mfqxqvgttgdhyaphbtcwigz,1.0,1-271-624-0698,St. Petersburg,lafzrgmiqgxqhknquovxaikcrtxnlgbadaypfodim,AWQPUZVGWDPIDXSGXVYIRCOGIE
QHATTTF,United States of America,BMRLSMADKW,8.0,Arch Coal,,M,m,206839.0,748.0,R,3701575.0,2.0,95.0,BMR11524,OH,uipsaiwfwhiljvpwdkumwcfcd,0.0,1-108-141-3593,Salt Lake City,yetyjxkocbznudez,ijadfhkavhfcbivuvqbdlkoyefyginpseyirubdglrpfsqgbdcrcdfvouldupjibezsqbokk
weuncfmvwzt,Canada,pbdcseqnvrfbtgon,4.0,HealthSpring,,M,,271582.0,423.0,O,1403626.0,2.0,54.0,pbd11525,WA,Xblsncjzcdmgzwiplftucfkujopwm,1.0,1-523-707-0480,Dawson City,ecotrnojdnhvdzljfeqzfcxqozqwwfwsdrqpohkhsrfwjsgwtizsj,iswqrnupivxvxiyrfffwahcmckpezxcqajrgijigwlwnhamovcirwg
SOBGLJAFKC,United States of America,wkmklhwrxtadqqnthwkubaync,9.0,Ecolab,i,M,M,232001.0,437.0,O,187912.0,5.0,23.0,wkm11526,NM,Vosdkdlxqbyhvqujugekmjjdpqvmiu,3.0,1-267-998-2897,Colorado Springs,Kcblwyfsuswyhiobxbsmbjnfsdmtmxeebmcpczldwtrgbiavldelmqmqqutkuosvdxhnog,Bfvvdukbsvmrwxyrrookvixgeuotlvtjmwmnftzumvunsxwmhouxnamrkjz
,Canada,tzjlizvxkprejjzt,5.0,,S,,,455887.0,673.0,O,3874696.0,2.0,31.0,tzj11527,DC,Bllpmvmtznlmyttqb,3.0,1-457-658-0617,St. Catharines,Udwhhvzjpisjmcajzhxmcdevcpbcokfazkubbhti,ipbvxavmzhzceugcrsttdhapriofcmslkqcgnideldtmatoyyfivwmtpkqkim
crrkzu,United States of America,neahpkcvqnexcupxztl,1.0,Amerigroup,,M,F,272509.0,536.0,R,1689525.0,5.0,25.0,nea11528,MS,PGYVBNGUASQQAHHAWRPIPXTQIMWBD,,1-948-486-2292,Windsor,Jhiymhevoqd,
WEEBTXM,United States of America,gthixgianvzhebpnwgx,0.0,Kraft Foods,,W,,123378.0,516.0,O,3397841.0,1.0,71.0,gth11529,SC,Vjyvvzueowwv,,,Overland Park,,FIVMLFXLHDGNHITA
Pampfufdemz,United States of America,hwajlxtqunqhspecghtdrcqqnytxeh,9.0,Amgen,W,W,F,2706.0,729.0,O,,4.0,44.0,hwa11530,ND,Jfupbevdirblziwkrcovakhqrdf,2.0,1-292-986-0278,Montreal,GHANZZQJTTNESSSIADYOPCCHXRIXYDDYCUEDTKJKUWHBXUIYEAJUHWYLNZIFQZNKEGVQIDUBWRUIAPT,EKBDBIOSBAZLRUDLBOTKUMOXZVSNNIZKOLSZZTMFBHMTFUAC
Npwioef,United States of America,Nzlxgqeysmvxpqcrjvhwwebqcor,6.0,Dynegy,F,D,,,471.0,O,,3.0,17.0,Nzl11531,MD,Lwdqgclbtxu,0.0,1-927-222-4298,Chesapeake,FTPMFVJLCQUWPIOVBOYOLZGHTOUHOOQAZXZTBMRNEIUVM,Etufcuvuyerkuhpfbelauddaeelfdgwierotlcavpbnhtbefvddabejicfrktutpggwemlhejyvghem
Jpgtxyzxzi,United States of America,KLOGOTRYLQTJFGUYBKEVFGO,10.0,Brightpoint,F,U,M,90397.0,639.0,O,1522259.0,5.0,71.0,KLO11532,WA,lkzjjofsqjlyqrblrbkfduzmceskrm,1.0,1-596-806-1448,Bridgeport,idcctqgxlrafgcpcafkhoxrtmovjhlgpasnayvszbmwbsxkfedkbvgbauueenbcwdgaohnnagwn,Gzoaiwjorimvjrexeatjhkv
gkdlmgameveg,United States of America,Rmjajcbvnfscvjmdctsmqlqiixkftk,3.0,Perot Systems,,W,F,82058.0,673.0,U,2328821.0,0.0,98.0,Rmj11533,MO,Lvbmcsthctm,3.0,1-874-012-1985,Lansing,Kwcbctjfzcmwhxsfytqtjskydsauguzyeblisodchbyyjugukbsb,Uxbqayyalgmknisjtkphwdapiraohrpcsgyjepnohbvphvdtonbjxmpwtpilj
Rryuotuift,United States of America,Oiwlhiexpjjfndkn,9.0,Regions Financial,,M,,212697.0,799.0,O,654662.0,0.0,33.0,Oiw11534,Saskatchewan,RYDHDXGZWRDYGASVFRGN,0.0,1-256-442-2059,Costa Mesa,Dwiwvfoacsvzlcfqzjwbmsov,Dpzjumyirfmxsczupatnvcyy
XLADI,United States of America,HDQCVHOII,9.0,Furniture Brands International,,U,,167386.0,796.0,O,907742.0,3.0,77.0,HDQ11535,SC,Fubsrgkqfbkgdxx,5.0,1-335-264-7696,St. Johns,Vcfjcucxzdmw,
Vgbagzxp,United States of America,RUVQGLNL,8.0,Tellabs,V,M,m,41458.0,840.0,R,2716450.0,0.0,23.0,RUV11536,Manitoba,ncluhqvoonxqetpyvpqgz,0.0,,London,uyljrfdybojtasikneqluedvsmajjhvwoaraklnuyzeagohfaq,Tlbjwjwvczzjpvrdxzlssfeqlecirxibbminwwczqtsdwzumfuxfxhyc
WEESBIJATUKN,United States of America,Ywlmycjajogsptyemkbzd,1.0,Stater Bros. Holdings,,U,,36417.0,847.0,O,1647669.0,1.0,61.0,Ywl11537,NC,Ogxidldqpgohhnnogsv,0.0,1-438-727-7065,Flint,nuhatmircwaalxnctaayrsixgqnrahcmzykwpdtgkgdfocbeiojbegf,Fpzintveavgtezvqpmocallovvsdinewmsswbsmyvalpqwdfgcqvbv
Xfurfxm,United States of America,Dbobvilaojkts,,Jones Financial,,U,M,193859.0,343.0,O,3033100.0,0.0,28.0,Dbo11538,TX,Nucymirhyeubczrnf,5.0,1-764-564-5161,Lowell,Thbtknxmxvgwottqsqcy,Xlbszihmmhzxotcteyhpfjoyttmlhhlevj
Dfhfhun,United States of America,Gfiqugnufzheeqekun,10.0,Verso Paper,q,U,m,102753.0,353.0,O,1557755.0,,17.0,Gfi11539,AL,gcdpxkmivo,1.0,1-127-828-5452,Evansville,nfucoxdjsrxliwdbpzoszrgxuuqhmjcgjxsgxjnkplicyxbbmmvkbwrjmttrlwdf,Essldrypnjtro
QAADZLH,United States of America,cgvcghbrbgwbnqxtxhprmh,6.0,Lithia Motors,f,M,,173965.0,697.0,O,1999215.0,2.0,25.0,cgv11540,FL,GKTOSAQTSYHZKUNAWATJVCPVOQUHT,0.0,1-920-233-7427,Grand Rapids,ifgzbwrgrrquwrqqdyychpedgceqbqbfjyiyrtgoeutkyzlwlnvhkrrpuhrfsmcofxwws,
Fcbhlsayyhkh,,shnepmfxuw,7.0,American Axle & Manufacturing,,U,m,201467.0,516.0,R,2874861.0,2.0,8.0,shn11541,SC,Lrnvycrvfiooltcej,4.0,1-177-323-7392,Hay River,Wfeqiqyzb,Unwzmxloinasctnmfjbqpjksgbxpwapllvv
Kayqze,United States of America,retgktjjdvbxcjqyqifzy,3.0,Marriott International,,M,,,438.0,O,,4.0,58.0,ret11542,Alberta,Capsdvwato,4.0,1-490-155-4253,Salinas,,Wbupsyzyteptxdoxiqtovyldhtatcpzb
Ijcauieudwmx,Canada,Otakduk,6.0,Brinker International,a,M,,28969.0,363.0,O,2871608.0,2.0,72.0,Ota11543,NE,IBEWB,2.0,1-838-612-7853,Orlando,PWFKKSMDOIUJXHEGWBCXYUOOUIVFKGWIZJLXVBVGSDUAMTMMPNRVXNXOPEKS,arvqrcitszveffpxfzzwjunyutgteaalrxpcxjzuuveswedellsdjd
GIBXJTC,United States of America,ZXKXEGEK,6.0,Laboratory Corp. of America,,M,,313942.0,,,3310218.0,1.0,6.0,ZXK11544,NH,Wrkrmbfrlqa,2.0,1-964-006-9835,Anaheim,Qpdhqegulxwcvgupwodloamzorxpyg,rpmupmivenddo
axnsf,United States of America,Plpovuhwuhjbyhbvkfkbky,,Motorola,,U,,65994.0,666.0,O,403830.0,2.0,83.0,Plp11545,Newfoundland,LBVJTCREOWF,2.0,1-097-415-0952,Sandy,Diburmxmyzvvedwu,WZWMMUJMVCNCUKPUROFHWDIAZBWHLRDSXPE
ZGNGBV,United States of America,zwdmpzxizk,6.0,Lexmark International,,S,,330590.0,450.0,U,655164.0,1.0,23.0,zwd11546,WI,HJGLSOWMIMLJKBKVFZASXZJULFXSC,5.0,1-077-313-2992,Lincoln,TRHDKKFWQXMWWPQXEZHUSOCUZVQAY,zkszgznvcjvncvwyejlyrqsgkxluilmgnhjifhlyotofpfwlvptyhiw
Aakhsvfij,Canada,Nczfjuwbvimvxu,9.0,Entergy,g,D,,44060.0,697.0,R,119583.0,1.0,,Ncz11547,TN,LUXAAKFGOORBHFJWFMULQSLWZNDIK,1.0,1-768-923-7360,Winston-Salem,NJXVFNMAIJQVYOANOIVTDFXJRGJTGYWRKGBHQJWFRARXKJUTYOOCNPYCVHDJOFTURWOBOHKINIBOHIT,Uojkksoubvftmqkoywexzbfnyzokfnlnucjmhkzojxnfhrooknxc
Kbebcn,Canada,OUYCYSTSIMGKISDWH,5.0,Cameron International,,S,M,251389.0,,O,1762835.0,3.0,45.0,OUY11548,KY,Jgyvgxdmpt,3.0,1-165-440-9323,San Bernardino,qugnosvssiwhfxrpvdegcjfhgeifmhaejbabkhipurbpx,Quevorfsaegxouurqdwuanazhifroscsuzekkt
Cclymxajqbg,United States of America,Niioa,0.0,Southwest Gas,i,S,m,360414.0,781.0,U,3523125.0,0.0,93.0,Nii11549,MN,GPUOSHOCA,1.0,1-357-474-7155,Lewiston,aebgprpnpetspdugkmkgmjojxbqvb,Toyzmucdjocoectveqebeztiybzcbvupnewn
Ifqtvkt,United States of America,Godpsfflj,5.0,Sally Beauty Holdings,x,M,,27696.0,647.0,R,1581397.0,1.0,91.0,God11550,AZ,Qvsjcfborukmhuznvx,4.0,1-587-962-9613,Tacoma,azbsojiehib,QUFUNULKGYWOQDYOFWVTGNKIYCGFZXGMC
Dqmgog,Canada,uxnpbqzsfo,4.0,Google,k,M,,413374.0,528.0,R,2431542.0,5.0,23.0,uxn11551,VT,hdefkmafcevoed,4.0,1-505-580-1056,Durham,Pnhmz,Ddlumrrjqwfbtbgldudhudl
TJBPXRSV,United States of America,HKDZKDZM,0.0,Baker Hughes,,U,,286422.0,568.0,O,299329.0,2.0,3.0,HKD11552,TN,DAJTQBQPLMKZS,1.0,1-699-197-0653,Saint John,Dxjtkmtpitaygxumeeafoppxksnbjcdktzatknekrzbjz,OJQJXYGYVLNCHPFGPHVWH
Bodluder,United States of America,tgovkzsanbhvmdobdlwsctkzbprb,3.0,,F,U,m,260038.0,562.0,U,2791638.0,4.0,51.0,tgo11553,WI,VECUBNSDHKJZOHEIJ,0.0,1-267-593-5472,Dawson City,gdhvwhfnparluibd,JAEKOBXKZCKTXJIAHTWPNWAAPYIFESFAWVNTVJWCBMAILGITHFJGSBFQVJPEJJZEMBATWW
DSIBQWVAKO,Canada,kitknukmqah,7.0,Health Net,Y,U,F,447447.0,511.0,U,388781.0,4.0,20.0,kit11554,Newfoundland,evwhppgojgqvms,0.0,1-937-573-2011,Tallahassee,Psggywpxmudgsadqaszwayiojwzay,Dttskosvwjftrvqq
cmqznjktf,United States of America,vsqrwwjo,3.0,Danaher,,U,M,57109.0,449.0,O,2668902.0,5.0,37.0,vsq11555,OR,Ehnwgvwqopkbgtkqgqgbic,5.0,1-756-188-0150,Huntsville,RYGALSMMEACAEKPIHIAIDHIVVOAEOMIQVKFLBPBAQBJYXNEP,Wyghnvnnpcdqamcdmajjyeknkipvfcamwfckhjczvdjyvxdowkwphxngdddwe
Klhij,United States of America,ljcgfppgad,0.0,Wyndham Worldwide,,W,F,,550.0,O,3190554.0,0.0,92.0,ljc11556,UT,Vobzztqjkevmifvql,2.0,1-326-886-3011,Edmonton,Mpiejlvmrntflsfl,EWNIBPLGHMUMQKVDHYXRTJKHCRSSUNGFUXMLOJTLSXKSFTQIJE
dfhyhxh,United States of America,Fxrvwebfanekd,6.0,Brunswick,,M,,43792.0,396.0,,1293547.0,3.0,52.0,Fxr11557,VT,Igjbgcrohfjykr,5.0,1-997-853-8154,Seattle,Kuzofyrosjtkgduwxkikiwyvolwcgshcitzugdsfmmkjusino,fvxmytpaudkexkhjdhitqyeaqjlwrcvlykujpdwcafcjewjdl
NCNPHKUPFV,,Ioufiaavluroowevtfxofiwe,7.0,Medco Health Solutions,K,D,F,196969.0,589.0,O,2612244.0,3.0,93.0,Iou11558,TN,dpyhcesjopa,5.0,1-640-725-0120,Garland,Hrnrqlafdapgslkancryztkigufdvbcdblepkz,Ypikktyownuxrzdsfsfijhbnluhmeyfmjzidqdi
WZBYTUHZX,United States of America,Nqnzlpxncqdd,8.0,Career Education,F,S,M,30861.0,487.0,,2576027.0,0.0,23.0,Nqn11559,VT,Xrgwzdwxrbnndnxxwpx,0.0,,Washington,niiqfdtotkobazqoeh,zwhmzefjljxikyexrtlrrsrvhaqececbqexwmuhuwghmfougfcfhwpjpxgyehplszuky
NDCIXLVHKADR,United States of America,Actzyshgogdafarwwbxmrazovxfw,,OM Group,X,M,,185299.0,778.0,,2578386.0,0.0,82.0,Act11560,NH,JNQUMGEUU,3.0,1-623-768-2392,Worcester,Tsadfundshmsvmrcxsbriphjcnlpydxwcptgulzpntebnaxpghpjhoreglqp,gewmcfv
OSOGY,United States of America,Rlgfvqtkwlx,5.0,Helix Energy Solutions Group,N,M,,,381.0,O,2493050.0,3.0,86.0,Rlg11561,NM,Mnxirsuztqohsyrhdtzduip,2.0,1-146-532-8204,Madison,VHHKCLZIKLEGWSOUCDNETYMXHGNESBUJTUEHPHKYGXOJEPDHZDOKJYMFYWPTNHPHJT,ibixxldlrk
qtxmxuewn,United States of America,DYCUES,3.0,Flowers Foods,,M,,353880.0,525.0,R,2917975.0,5.0,19.0,DYC11562,MA,rduyxmjokbprrdzfoz,1.0,1-743-496-6434,Garden Grove,dkauycyhtdqtvlvtxttnrpmpqizclnqnmvltuv,qrgtgbzhemfhbrqpykcacernidshrokjjtgifqxfmnsyawmdfrgdaqvwufljb
Xandhegbrsbn,United States of America,Xjcjxuaxkvjueoxrudgh,0.0,Tiffany & Co,k,M,,154696.0,533.0,O,2906479.0,2.0,12.0,Xjc11563,CO,Bslaiokykqtvjbjmipnubjorvfbliv,2.0,1-187-323-0258,Rochester,Ekjvxd,Olubkujgbpkwguignwdcqnhsunkobjkglsrpdrkxblbqm
uypfozng,United States of America,eiwwfqletksmexlkpopxbpq,10.0,Service Corp. International,,M,M,440722.0,441.0,O,3587993.0,1.0,43.0,eiw11564,OH,Ifpaj,,1-371-152-0530,Denver,RLSLPADPGDPJIDHJPILUAVGVRRCDHQTVBDKOOCMJGRNRKSZRNYCOHJXSAJWX,IERCSXL
pidalps,United States of America,vgpahfbaecyxgybqrqvcpmbnmqq,10.0,Capital One Financial,,U,M,95796.0,654.0,O,2923570.0,1.0,,vgp11565,HI,NHVEFSWZEICVUIDO,2.0,1-884-899-1189,Cedar Rapids,Zfrwdqtpqqqqunafiagsktflkmerxeinsxbxafbhpbljins,NRHSBAWWADPWHWFZPFJASZWBQSUFGCOXMJ
ANAPSK,United States of America,Nmogqxaryetfwifegntqrxshmiaujg,10.0,Enterprise GP Holdings,k,,,142024.0,831.0,O,1166317.0,,18.0,Nmo11566,WV,Cgvwxlwpyixjgoxbusvjrhqoij,1.0,1-540-617-3307,Quebec,Dhggnsupj,Qacjqrsaavqkuznnjviyywabqhluxwafymzcqfrznccouxwngagnbjnsvuoxzyvbmpofdpww
yhbrsda,Canada,UWGWTXGVPZVFOHAJWKDLZCEEZFQPU,8.0,McDonald's,,M,,325256.0,499.0,O,3809341.0,2.0,76.0,UWG11567,SD,VGAVEZLMBPJAZHYWEG,2.0,1-894-818-0552,Scottsdale,Xgqjfuhekdrbslxyvtvzeqmpsrughxfkxumdau,Tpjvzihuslnavbdjzdwnfwdql
,United States of America,VRHGWFHOWSMONFKMHQJBZEYTSTR,10.0,Dresser-Rand Group,,M,,412470.0,790.0,U,1993802.0,1.0,82.0,VRH11568,SC,Zuezphltchhjc,4.0,1-266-555-5621,McAllen,Qedoeurhkjcultxubroiiwmbnvovoiwpydoqjke,Efhghlmkvwnpqewewewtcqcnwjbeadsxdajtkfges
Dvarnhlxbd,Canada,STWVFCJSHOKFAQEIIDDRLMDOJSJM,7.0,Kinetic Concepts,,S,,428497.0,320.0,O,2832224.0,4.0,31.0,STW11569,ME,asbrgvvcjm,2.0,1-252-297-7634,Minneapolis,Yhmwcsijkpbjceoflrcqztjyfaiqclwwsbme,Ilaxjmkjtp
Mytwpycdbj,United States of America,ecdfihklvirkffxgwkkbqjgbtd,0.0,United States Steel,e,M,f,252531.0,477.0,O,3143638.0,2.0,86.0,ecd11570,NJ,Rpqfuhglmytscqjeovsandc,,1-912-592-2039,Sandy,anhlrx,Pcuzxbpvmbrpoxufdnmpngkzwyxscsjecol
Gmnxunh,,Udfqzghimsxsrgzuqqfr,7.0,FMC,q,W,f,458603.0,389.0,U,1115736.0,3.0,92.0,Udf11571,NY,Aselltrgtpltxsnrdivsxhezt,4.0,1-253-031-2004,Victoria,Jwcqjjiisbbcaccxdphaipowerxyqclwjsfbjm,DHDFDQIYTGPQHBKHURPFFMTWHZRJWKGWMLVPVYFWVEOZMOLFYTBDRVXZ
Kqtfruxjxs,United States of America,FVYOTIMDDQQSCEMGTIOQI,2.0,Whirlpool,,S,,351558.0,668.0,O,3991069.0,4.0,78.0,FVY11572,FL,Odxnam,2.0,1-185-457-2535,El Monte,HFTWCIUBJPXQQITSIJGBKVVISKTJXVIUDXXPAEEHCDQHVLII,xcocllpcnk
Wcwyxjxnzfk,United States of America,Cjuojjtdjqx,6.0,Publix Super Markets,d,S,,311263.0,618.0,U,2320948.0,4.0,85.0,Cju11573,MI,Afuswreqvmwdgngv,5.0,1-210-485-9754,Montpelier,pccpqsbmmgazitf,Tlycnlyegtwidwnelzd
Rfqevimkzd,Canada,qomjvuiluq,9.0,Visa,,M,f,376089.0,536.0,O,3216669.0,0.0,42.0,qom11574,MA,Bnkqzfdkpvhpihioosgwgdklu,4.0,1-429-367-8419,Warren,Mbqkzvrypxdafjgrozchyatbhvfpurokxaqohxxjhfmn,UOPKWYLHYSFKBYCGRBCT
ydspsato,United States of America,RXKALDF,7.0,Comcast,,M,,186687.0,821.0,R,234280.0,,72.0,RXK11575,AK,IJKENUMOWUZYX,5.0,1-291-762-2339,Thousand Oaks,GTAYGEOAHSWWUEMRLKQKAJMLCBJPRNCJSXHGZIOCXPPOFKVBPKNBEJIOMTUNIYHMSFI,zspkwrndeyoklhj
Pojjohfc,United States of America,Ivlciclqqkimmoiawxng,4.0,CB Richard Ellis Group,,M,,,595.0,R,2356309.0,0.0,10.0,Ivl11576,Quebec,Xvoxaxegqcixxsjkjjdmuurnlw,1.0,1-705-650-1719,Costa Mesa,vwbaktdfxouna,SSUWRSWETSFGBMNKXGKHDDMFTMEFRYPOQKRCGDRCUSJSFSZEFAAUXNMRVDJZJQQRSJZAMFDZISBJILVO
ltlavcbkfew,United States of America,VUMVWLBQNIGFQDYXFJMGL,7.0,Weis Markets,,M,m,387940.0,848.0,U,3116901.0,0.0,52.0,VUM11577,NV,SLHUSTMNVMARUDMMQIPUWEDULTN,0.0,1-317-972-8376,Lubbock,Ievlelamcshlsgiusnhttbmbjcbnlylzmufkquljjosexlyxqynl,Penuwautwhdozgjmfookfrvmytwmqaysnbb
,Canada,gumxfhdohimxcvqsupkgxxegcwpol,7.0,Boyd Gaming,,M,F,272661.0,649.0,R,3860310.0,0.0,35.0,gum11578,CT,awjtwo,4.0,1-169-322-6167,Phoenix,rjmptdedzarkoalgbxmykbrschpnhfuixoxvu,CTTPVUHDUYTBGQAAXEKHXFPMESVUYFZAZCDRUNAKUHVPBRBJVPOPXUNHSXCUGAJNDNENPEPGEIQNGVHY
qydawcck,United States of America,Vtnakfedqralmsqcjunhliqy,10.0,Analog Devices,N,M,,463572.0,471.0,O,1414386.0,3.0,14.0,Vtn11579,TX,TEANUA,0.0,1-493-228-4403,Corpus Christi,bhlmo,Zmntiyqtndqfcvobtbjdcosaiyflqxvfmuniddcogzlrlfqbbwxahkgqgazmzglwgxkf
Qhwqkbdyuoh,United States of America,dpuahnzatt,8.0,Coca-Cola Enterprises,,M,F,153465.0,343.0,O,2050421.0,4.0,40.0,dpu11580,WI,ksgoszhldybbtbfdemvsijzp,,1-728-016-5625,Mesa,ncbuqtcxvgglyrjvqirprjbspkczfmujugyyvptuneotqtjutg,SQVMDA
mapprhsxxrsm,Canada,JIXFDKKVMRGVZSGVGMZEC,7.0,Unitrin,C,S,,496975.0,754.0,R,140650.0,0.0,38.0,JIX11581,SD,Cekdovxjduiair,5.0,1-074-869-5600,Chandler,bpohtbgokjmzgfyodusxemgggwbveodwsxwvltpuowzdicopxibyl,Lskcoreaekzoeiohowobwyhcikkgpdfpxirtzeorieyhcffvvutlzwdgpfm
KDRDGL,United States of America,xsoqqnfmkbxjamfdndeaesimcf,1.0,Ameriprise Financial,,M,,13374.0,789.0,O,492927.0,2.0,100.0,xso11582,NM,xehcdxctuovot,2.0,,Lancaster,VPUMBUWQQBMGIZXSB,
Umthsen,Canada,UVJYBKYGLDI,7.0,Perini,g,S,F,190604.0,719.0,O,3840409.0,2.0,26.0,UVJ11583,UT,HDMYKBM,4.0,1-268-106-6566,Hollywood,mtubwvftlrgzztwkrglsirbwthtceycxkodducbkdcgluhbywtqtofbtbtdrmgvugibbvhfqxa,Edyiaixgxeeviunniinekeupzejvfwcwssmmdesesrskqxptvngsizadmsfoeyai
,United States of America,yopwovjdiwqhnrs,1.0,A.O. Smith,,M,,133569.0,779.0,O,3456740.0,4.0,73.0,yop11584,NH,Tygzwegqrbqhsrtyahf,4.0,1-486-226-3687,Salem,Mdbevgkoqkyhgliyyuzpxfnyrevxubyvtwlexoyaiecituxklwkxlxlxlsnzaftpmihgqgzjchaceukx,JQZJKQFDIKQESKLZCBNMMMAMCLMEAETHXCIWEHEUFHMSAODLARSMYPQOEUJRP
Nudbueunc,,OOAANGCKB,1.0,St. Jude Medical,,D,,209134.0,564.0,O,2741274.0,1.0,29.0,OOA11585,Newfoundland,Ypiduarg,4.0,1-457-317-0889,Tallahassee,Iljjhxjemwvptxikmvaunpszbathydvnzbpeparcbouuxgeaifd,Bsrswjguynjuafgvxiijwzdrnwajwbinxjemvqbjmmul
UKUBOV,United States of America,DNNULLPVYXNCZPNRMQAINLUIVDFQ,6.0,Berry Plastics,j,W,,109120.0,696.0,O,1910735.0,3.0,37.0,DNN11586,UT,Cyjsbhvxynczqyvvjtphumiw,1.0,1-736-844-9351,Palmdale,YLSUYTDEFPWEPGAMNJCOURGXHSMVKQJPHASJVPYBGYUXTQHDM,NVVFXBHMZSHKHTBDKJDUJJSAWSNJQTGWTZMRBVMIRBULIUBCVJWLSORSADJD
vtdviyae,United States of America,Esonjkmmxhfsflimbhfjuh,8.0,Aon,,M,,19826.0,803.0,O,2616785.0,0.0,86.0,Eso11587,KY,Kntdlxlvbgynuilepfmu,5.0,1-934-945-3582,Simi Valley,Egxkizvluc,hcllaz
hfprywgz,United States of America,Mrygbxacboxbczwqfxyhtss,3.0,Borders Group,,U,,77453.0,685.0,O,3033496.0,4.0,49.0,Mry11588,Ontario,gxoloh,4.0,1-343-216-6768,West Covina,lpkeijbmgthiqgwktynkgmhxlpxhjcslpcruf,dbwfqqgpxyevvgjofhlfwderwaxuaznnfrbwcnsodnhhqerrlntkusxuuimpssrrlnh
Gddlxvo,United States of America,ygpwkqvlnikwd,5.0,Polo Ralph Lauren,E,M,,268861.0,307.0,O,2006707.0,3.0,25.0,ygp11589,LA,Chnipenxxevvtktlsm,1.0,,San Bernardino,Yzmgoxubbjlfekccgixypuaujzwzkoojsrxfo,Btuek
UHGOFME,United States of America,FPWJHVCCGOIXANOHTPCZJBMCVFQ,0.0,Marathon Oil,n,M,f,189690.0,561.0,U,1421589.0,5.0,100.0,FPW11590,NC,Stkampcjcavuutdhllkolj,0.0,1-814-231-5171,Tempe,Dptowxvhwqpxtqjirrspxwybckdwsbsqrnbehzeycyxndvtknqwpwdykew,Gebwfur
RZVABGUOK,Canada,Ipkwekknihiixyqjjrgtn,1.0,Loews,e,D,,400123.0,,O,490073.0,2.0,74.0,Ipk11591,AL,Bfjicqokywngfnrsdhnfjhnmrjsz,1.0,1-735-063-4369,Irvine,Mqmigkmjjcjcivvqoikbjujtdmwxhcwupseceebxbdueipykjeh,CPSVOIMGFAVZXJPFSYYJSZRGEPOPGFOQUABKNGYUBPZMYDAQMGZVNKQJPNUCDRKSQFNHPXDVBE
