AgeID,NuCrCa,OwOReF,PosCo,MiInit,NuC,Ph,In,NumChi,MariSt,Ag,CreRat,Em,NeWo
RFW8717,6.0,O,,,3.0,1-275-391-6536,106163.0,1.0,D,72.0,595.0,AptarGroup,1469644.0
HAD8718,0.0,O,Izwarxfzhu,e,2.0,1-211-844-6025,498676.0,5.0,M,93.0,783.0,Constellation Brands,2763782.0
Twn8719,5.0,O,uzmlkrvkp,p,3.0,1-774-451-1517,392898.0,3.0,U,80.0,800.0,,3182270.0
KTK8720,,R,Wwkmg,,1.0,1-826-516-2456,,1.0,M,25.0,777.0,Iasis Healthcare,3336163.0
Ffc8721,3.0,U,Gqkgg,,5.0,1-769-735-3164,176625.0,5.0,U,80.0,337.0,NII Holdings,3669939.0
MFO8722,3.0,,Kzujwikkfx,,,1-655-509-0238,206504.0,2.0,S,92.0,481.0,CarMax,3074498.0
Okt8723,4.0,O,Mhcwzxdz,,5.0,1-535-841-7219,381330.0,5.0,D,66.0,620.0,Hubbell,3295287.0
Rsi8724,4.0,O,jcjaecwii,,5.0,1-900-851-9005,139408.0,1.0,U,58.0,671.0,United Services Automobile,363539.0
hxh8725,4.0,O,Pcuzclsmrd,,5.0,1-028-752-2687,342850.0,1.0,M,77.0,551.0,Berkshire Hathaway,3823179.0
hmz8726,,O,hipmfapbivn,,5.0,1-381-245-1446,110105.0,3.0,S,29.0,493.0,United Services Automobile,1445701.0
Upa8727,2.0,O,Qhxohmjug,O,0.0,1-429-602-7716,311268.0,4.0,,67.0,328.0,Home Depot,369743.0
ksj8728,1.0,O,QYMYEANPE,t,,,306801.0,1.0,S,82.0,763.0,Mirant,3576300.0
Evg8729,6.0,O,gesufn,,0.0,1-099-486-3382,350324.0,3.0,M,50.0,319.0,Hudson City Bancorp,2433627.0
Tqo8730,2.0,O,CNIYHYVLR,,5.0,1-049-912-9587,377700.0,4.0,U,44.0,457.0,NRG Energy,258321.0
Fap8731,10.0,R,Atipy,g,1.0,1-780-616-5514,429696.0,4.0,W,52.0,490.0,PC Connection,2175149.0
Fiu8732,0.0,O,bzlymrkug,,2.0,1-305-187-1767,356449.0,1.0,M,58.0,519.0,Amerigroup,3577781.0
QLC8733,0.0,O,Fpdfqrmdb,m,4.0,1-965-343-3373,451900.0,,,56.0,306.0,Puget Energy,1685246.0
Guc8734,8.0,O,Iarcdmqi,,1.0,1-382-135-6945,195452.0,0.0,M,74.0,337.0,TravelCenters of America,2294288.0
QMX8735,4.0,O,Gsdypcxar,O,4.0,1-223-603-6648,434630.0,1.0,W,59.0,724.0,Bed Bath & Beyond,2711390.0
Jin8736,0.0,O,DJOHKVQ,,2.0,1-875-548-0615,304825.0,0.0,M,9.0,641.0,Merck,
Gpe8737,0.0,O,jngxitnl,,2.0,1-707-940-5935,410522.0,1.0,U,58.0,517.0,,904453.0
Beb8738,10.0,O,MODIOAHUIHQ,,0.0,1-309-343-2740,177656.0,2.0,M,57.0,840.0,Avis Budget Group,
Qvd8739,3.0,O,SOPWSZMTNH,D,5.0,1-842-949-8321,327392.0,5.0,,77.0,351.0,Alaska Air Group,3786307.0
TFD8740,7.0,O,DYYHVA,,0.0,1-006-046-7891,420139.0,,W,58.0,685.0,New Jersey Resources,2234199.0
Zve8741,5.0,O,Ecxbz,,3.0,1-113-873-5730,252638.0,0.0,M,10.0,664.0,Manitowoc,1847503.0
DGI8742,5.0,O,Lpdpmda,A,2.0,1-426-021-1454,372907.0,5.0,U,32.0,425.0,UnitedHealth Group,2809593.0
Jsr8743,7.0,O,Znqepkzs,,5.0,1-807-747-7300,59849.0,2.0,U,91.0,342.0,Domtar,1647811.0
rgw8744,0.0,O,,B,5.0,1-136-083-7561,360417.0,3.0,M,46.0,829.0,Zale,3454244.0
Vfs8745,2.0,O,yuowoafxapiw,B,4.0,1-447-474-4758,100780.0,1.0,W,55.0,841.0,Steelcase,66981.0
Tua8746,3.0,O,TNMHPGP,o,1.0,1-040-016-2827,,4.0,U,28.0,795.0,Travelers Cos.,1664718.0
OLU8747,10.0,O,UVPTAPG,,2.0,1-223-807-1417,160302.0,4.0,U,50.0,,Windstream,2956944.0
Irb8748,8.0,O,Wysdrisb,P,0.0,1-119-946-1179,79693.0,0.0,S,32.0,374.0,UGI,202849.0
zkc8749,9.0,O,,,4.0,1-847-936-3645,218561.0,5.0,S,93.0,359.0,Electronic Arts,106692.0
Bjq8750,8.0,O,LTMWDOQC,b,3.0,1-754-660-6519,195890.0,4.0,M,1.0,769.0,Liberty Mutual Insurance Group,2767324.0
HCX8751,8.0,O,chdburrwpsmn,,0.0,1-051-107-6178,312488.0,3.0,M,73.0,655.0,Chevron,615774.0
NTS8752,6.0,O,tomikungnc,,4.0,1-374-556-0777,100374.0,1.0,M,39.0,,National Semiconductor,1891656.0
Uez8753,5.0,O,OXSQQGMIXVFP,,5.0,1-549-388-6080,271957.0,,M,15.0,472.0,Chubb,1984498.0
rvt8754,0.0,R,ritkotv,,0.0,1-987-236-1149,454216.0,1.0,U,37.0,526.0,Cummins,3560532.0
yxw8755,4.0,R,RMSWFXMLCAZ,,4.0,1-559-422-7871,426250.0,4.0,M,8.0,,eBay,1947868.0
Pni8756,5.0,O,Ayhqnrhjmb,,2.0,,162425.0,5.0,M,64.0,776.0,PepsiCo,1507966.0
Szc8757,,R,DCKDCKH,v,2.0,1-091-476-8349,374423.0,5.0,M,20.0,327.0,Patterson-UTI Energy,3120969.0
Eck8758,4.0,O,PIDJNWYPX,T,5.0,1-302-081-3389,381929.0,3.0,S,9.0,407.0,Scana,1793384.0
ONR8759,7.0,R,,,0.0,,405006.0,3.0,M,13.0,576.0,PolyOne,470067.0
Czv8760,2.0,O,qmywoech,o,3.0,1-789-293-4725,91995.0,4.0,S,,602.0,3M,508011.0
UXU8761,5.0,R,AMEJRXKXIQSP,,2.0,1-025-711-1036,428153.0,5.0,U,7.0,316.0,BJ's Wholesale Club,24804.0
Nbh8762,0.0,O,Rjwodsdlfnb,,4.0,1-778-790-1252,473132.0,5.0,,33.0,846.0,Graham Packaging,1616906.0
Pqx8763,0.0,O,HDRAVSM,,0.0,1-371-384-7686,268626.0,4.0,M,9.0,409.0,Inergy Holdings,2460167.0
Par8764,4.0,O,Umuijo,,3.0,1-292-203-1887,111903.0,3.0,U,47.0,333.0,,2049091.0
dao8765,,O,Pougulqpvhx,,2.0,1-414-945-9431,251759.0,4.0,S,82.0,784.0,Starwood Hotels & Resorts,2372410.0
wfg8766,8.0,O,ltkwrwrhab,T,2.0,1-122-435-9340,245881.0,4.0,W,31.0,434.0,Limited Brands,780423.0
ujb8767,0.0,R,Kblncdychhjj,,0.0,1-564-905-6352,33743.0,0.0,M,61.0,593.0,Wisconsin Energy,2842676.0
kcg8768,7.0,O,Csexa,W,3.0,1-016-515-1634,244740.0,0.0,M,94.0,699.0,Gap,61250.0
Rua8769,8.0,R,Jycbzt,J,5.0,1-603-992-5597,91338.0,,D,13.0,617.0,Symantec,1444032.0
Hfd8770,0.0,O,Rxgcavauq,I,1.0,1-614-843-1296,12146.0,0.0,U,60.0,816.0,Systemax,3546515.0
Iat8771,,O,TQASFBMGK,,4.0,1-050-164-6790,342885.0,,S,61.0,590.0,State Farm Insurance Cos.,2968596.0
hkr8772,4.0,O,FEGOFGLPUKPO,o,0.0,1-030-843-9271,188582.0,0.0,,70.0,363.0,Genuine Parts,1517575.0
Kpq8773,2.0,O,Itdrbldpk,,3.0,1-013-090-3660,152258.0,4.0,U,7.0,673.0,Weyerhaeuser,2238810.0
Pip8774,0.0,,LRXRSGTKRYF,P,2.0,1-768-390-4958,353406.0,5.0,M,65.0,850.0,Visteon,1052183.0
Imk8775,1.0,R,pbcwuu,,3.0,1-903-000-5528,332835.0,3.0,U,25.0,519.0,,
npe8776,9.0,O,Hfgiiwqsbqik,k,2.0,1-645-382-4840,124926.0,0.0,S,6.0,815.0,Cytec Industries,1668793.0
lkw8777,3.0,O,Eisigimr,,5.0,,208868.0,3.0,W,81.0,667.0,,142942.0
Mjk8778,8.0,U,Vhpheivmp,,5.0,1-346-153-1752,,4.0,W,80.0,412.0,Robert Half International,164985.0
Ely8779,10.0,O,Hpdofbstxa,v,2.0,1-653-698-4867,89314.0,1.0,W,74.0,527.0,HNI,599928.0
gxu8780,2.0,U,ETKHODTMMUL,,5.0,1-038-184-5456,292601.0,4.0,S,72.0,832.0,Equifax,860469.0
Oqm8781,9.0,O,UGJYJDLLEL,F,3.0,1-871-670-5488,397497.0,0.0,M,94.0,415.0,Legg Mason,3890824.0
Ugs8782,7.0,O,DGELFUAQ,,5.0,1-283-988-7562,419988.0,0.0,D,47.0,701.0,Regal-Beloit,592824.0
Hse8783,2.0,R,Awevmpruzm,V,,1-446-991-6318,399026.0,4.0,M,29.0,375.0,YRC Worldwide,
ayu8784,4.0,O,Nozlxj,,2.0,1-473-771-8095,352312.0,4.0,M,100.0,843.0,Discover Financial Services,1956485.0
OTH8785,9.0,R,dxzsa,,1.0,,113724.0,3.0,S,5.0,773.0,Scana,1003386.0
Ukb8786,2.0,O,uweml,,5.0,1-755-050-9077,232229.0,,U,85.0,559.0,HCC Insurance Holdings,2394905.0
nnb8787,9.0,O,Qcfmzpqcad,c,5.0,1-029-872-8116,212669.0,1.0,W,36.0,492.0,,1697166.0
ouu8788,10.0,O,guipxdiqh,,4.0,1-164-270-4345,408077.0,4.0,M,26.0,489.0,J.P. Morgan Chase & Co.,2942461.0
qly8789,10.0,O,Xwteomhi,,1.0,1-960-531-0131,495228.0,0.0,U,15.0,606.0,Wal-Mart Stores,1345529.0
xem8790,3.0,U,Bzsqnphu,,3.0,1-741-262-0272,289841.0,0.0,M,83.0,827.0,Fortune Brands,1018102.0
Pvr8791,0.0,,Reoai,,1.0,1-335-402-7008,50524.0,5.0,S,57.0,,General Cable,400955.0
Wup8792,7.0,O,pglurhgbclz,,2.0,1-520-559-1258,486849.0,,S,92.0,765.0,Alliant Energy,
Afr8793,2.0,O,rrvwjgopj,,3.0,1-988-200-9173,107488.0,4.0,S,10.0,727.0,Amerigroup,635958.0
Rkn8794,1.0,R,Rwwwkzrgxvbt,,,1-978-550-1390,31500.0,2.0,M,60.0,812.0,Dun & Bradstreet,3527138.0
Aal8795,3.0,,fbecsl,,1.0,1-053-536-5852,194574.0,1.0,M,0.0,568.0,Belden,600221.0
YEQ8796,10.0,O,Bqngmpqyoqrl,M,2.0,1-675-992-6592,284600.0,4.0,M,62.0,443.0,NYSE Euronext,1045356.0
Fet8797,9.0,U,bxvjgwv,D,5.0,1-363-702-4386,,2.0,M,41.0,,Hill-Rom Holdings,1287643.0
OVO8798,9.0,O,qrfoiijk,,,1-295-188-4893,123735.0,2.0,M,86.0,382.0,Exxon Mobil,452664.0
qeo8799,3.0,O,Avlhlapsljs,V,0.0,1-604-181-4298,175001.0,5.0,U,72.0,848.0,U.S. Bancorp,672519.0
Fje8800,4.0,O,Dikzbnve,,5.0,1-904-847-2559,169847.0,0.0,W,11.0,415.0,Pioneer Natural Resources,3965416.0
RCT8801,4.0,O,,H,2.0,1-679-466-7037,482260.0,4.0,S,92.0,441.0,Hasbro,3693667.0
QUG8802,9.0,R,MBGRFRJWJP,T,3.0,1-735-339-0148,307845.0,0.0,D,45.0,,,3334060.0
AXT8803,1.0,O,Engsifiggj,Y,1.0,1-576-016-5815,465134.0,4.0,M,17.0,612.0,Hanover Insurance Group,892329.0
Vbg8804,1.0,O,Kilvqvrtobrd,,1.0,1-933-749-3468,,2.0,W,20.0,755.0,WABCO Holdings,505824.0
Nev8805,9.0,R,Oyoktfckizj,K,3.0,1-077-713-8445,466764.0,5.0,M,72.0,633.0,Abercrombie & Fitch,1250465.0
Izv8806,1.0,O,Avyhyks,,5.0,1-440-441-8161,87204.0,5.0,M,90.0,804.0,Sprint Nextel,2453681.0
Eqd8807,10.0,R,rwgcmfjx,K,4.0,1-731-126-3686,386896.0,2.0,U,73.0,315.0,Capital One Financial,1287883.0
whl8808,10.0,R,vxvuc,F,,1-177-877-2155,177867.0,4.0,U,76.0,319.0,W.R. Grace,2133902.0
Gxw8809,2.0,O,Mwxjnmvttwz,,2.0,1-707-709-5202,327380.0,0.0,,77.0,360.0,United Technologies,2316402.0
kxc8810,1.0,O,pspxeji,,3.0,1-865-088-3117,324515.0,0.0,D,49.0,521.0,Safeway,3662808.0
ECB8811,7.0,O,cjepjhyrxrp,,4.0,1-559-178-7030,341637.0,5.0,M,52.0,670.0,Teradata,674247.0
Nnr8812,10.0,O,Jgrfgmztlsuo,,5.0,1-992-188-2825,90682.0,2.0,M,91.0,675.0,Dr Pepper Snapple Group,2407571.0
bjp8813,,U,Xcqhaiossrb,p,3.0,1-442-589-1792,294173.0,3.0,W,55.0,620.0,Sunoco,932686.0
Qgo8814,1.0,U,fcbrb,,5.0,1-837-544-6203,261846.0,,M,27.0,728.0,Varian Medical Systems,3528491.0
Bhj8815,9.0,O,csmgs,,5.0,1-832-285-2423,283721.0,5.0,M,90.0,325.0,FMC,3469849.0
Tpp8816,9.0,O,qrtlitk,v,1.0,1-504-633-7105,332475.0,5.0,M,52.0,449.0,Cephalon,134602.0
ILN8817,2.0,O,HEAPJJOVXY,,1.0,1-718-081-8341,256195.0,3.0,M,8.0,442.0,Travelers Cos.,1009548.0
fxz8818,10.0,O,ECVIBPUDQLFZ,M,4.0,1-917-208-6881,346183.0,1.0,D,26.0,438.0,,613207.0
IJF8819,1.0,O,Uebreynew,,5.0,1-016-473-4301,188073.0,4.0,W,23.0,599.0,Merck,3575172.0
Pek8820,0.0,U,rwiqorgp,O,1.0,1-589-994-5888,61819.0,1.0,M,58.0,439.0,Hanover Insurance Group,1002929.0
ODD8821,,O,KRBJJZGHFCRE,w,3.0,1-150-172-2576,287230.0,2.0,M,43.0,384.0,J.B. Hunt Transport Services,1809515.0
PKI8822,7.0,O,Wbogxrhgcvw,h,3.0,1-516-834-0316,372427.0,3.0,W,12.0,528.0,,1393747.0
BPH8823,10.0,R,Ejajbqg,,0.0,1-450-275-8208,135102.0,3.0,M,,723.0,Harsco,224488.0
Vuj8824,9.0,U,YQPKQM,m,0.0,1-744-559-2873,,5.0,M,72.0,,Rite Aid,3195528.0
tnm8825,8.0,O,XRMDHZVV,,3.0,1-102-508-8300,277645.0,2.0,S,42.0,412.0,Toro,32649.0
oil8826,3.0,O,NRICZSDGGK,d,5.0,1-900-160-0452,91417.0,1.0,D,100.0,509.0,Oshkosh,638683.0
Hfc8827,9.0,O,RIIWQEMSV,i,0.0,1-407-218-7411,159051.0,1.0,U,7.0,588.0,Aventine Renewable Energy,198051.0
lck8828,10.0,O,wpzujj,U,5.0,1-512-473-3935,95432.0,1.0,D,98.0,422.0,Anixter International,2244500.0
rab8829,,O,NNSEDGNNZ,,0.0,1-863-960-8338,409493.0,3.0,M,1.0,332.0,HCA,1187421.0
Xkx8830,4.0,U,VJMUU,,,1-016-925-1898,62147.0,1.0,M,73.0,822.0,Murphy Oil,2565345.0
QCM8831,7.0,O,Kreqsbrgimcj,p,4.0,1-460-224-4181,357133.0,4.0,U,67.0,374.0,Target,65012.0
Ocq8832,8.0,U,ZEMLDACQ,L,3.0,,413182.0,2.0,U,49.0,673.0,Tesoro,2396892.0
Kfq8833,0.0,R,OUEIKGJ,L,0.0,1-344-203-1694,259362.0,2.0,U,24.0,303.0,Target,488832.0
Uhh8834,7.0,O,,,1.0,1-117-175-0676,243301.0,3.0,M,35.0,364.0,Amerco,3645703.0
Mrr8835,4.0,O,jijvi,n,4.0,1-286-501-0529,238343.0,4.0,W,70.0,,,
OQB8836,10.0,O,cmnlvcgbncq,D,4.0,1-649-554-3066,43778.0,0.0,W,69.0,382.0,Ferrellgas Partners,3225535.0
EUD8837,5.0,O,zujeloxei,i,2.0,1-407-337-5720,466040.0,2.0,U,69.0,342.0,Computer Sciences,2167194.0
jcd8838,6.0,,Sfhwfxxmh,,3.0,1-077-203-4853,118398.0,1.0,D,58.0,437.0,Coach,941869.0
Syc8839,5.0,R,Dydxwez,n,1.0,1-484-629-5689,94054.0,5.0,S,89.0,679.0,,1490723.0
sho8840,2.0,,Brckpgivoim,,2.0,1-997-986-2865,16260.0,,S,74.0,304.0,Xcel Energy,1653781.0
ybe8841,4.0,O,Mvjxasjai,,,1-654-806-0353,497516.0,1.0,U,3.0,755.0,Autodesk,3539106.0
Awy8842,5.0,O,XDTDGDBNHYST,W,4.0,1-267-073-9280,219141.0,5.0,S,12.0,650.0,Fidelity National Information,1449227.0
Lke8843,2.0,O,zddno,,3.0,1-978-405-2313,375282.0,,M,64.0,643.0,Harsco,1867516.0
apw8844,10.0,O,VESCUKFSTT,a,4.0,1-909-799-1429,417355.0,3.0,M,73.0,571.0,Reynolds American,
Wrs8845,10.0,O,carcxlp,N,3.0,1-440-127-2755,424316.0,2.0,,79.0,848.0,Nike,2351975.0
WLN8846,4.0,,Kcqczgmy,,1.0,1-755-305-4980,467020.0,3.0,S,16.0,753.0,Activision Blizzard,1587842.0
Cfz8847,4.0,O,Crftpp,,0.0,1-253-932-3146,26325.0,2.0,M,27.0,390.0,Union Pacific,1987514.0
Vvw8848,0.0,O,Mapcsjng,,2.0,1-638-215-2349,373028.0,4.0,U,30.0,654.0,Penn National Gaming,265192.0
llc8849,7.0,O,Ufybdme,,1.0,1-713-121-3708,427837.0,3.0,W,79.0,309.0,Energy Future Holdings,925881.0
qlp8850,0.0,O,Jfjimb,,3.0,1-792-233-4441,130178.0,0.0,D,61.0,834.0,,
SQK8851,7.0,O,Zcuhv,,2.0,1-141-417-2894,479893.0,0.0,D,,828.0,Time Warner,2568313.0
gol8852,1.0,O,Urkgtr,,1.0,1-197-604-4412,59875.0,5.0,,67.0,601.0,Vulcan Materials,2374752.0
IDD8853,2.0,O,Mkudnjqjj,E,4.0,1-397-297-8298,469318.0,2.0,W,32.0,732.0,Great Plains Energy,1847435.0
UTD8854,2.0,O,Ujipppaf,,2.0,1-903-295-4281,380997.0,0.0,M,13.0,583.0,SPX,2736541.0
Pds8855,8.0,O,yfrepog,N,,1-978-235-6639,449048.0,4.0,M,9.0,406.0,Erie Insurance Group,3405429.0
OKE8856,0.0,O,iorvgqihxw,,0.0,1-574-044-6737,172034.0,0.0,M,13.0,761.0,Avon Products,281817.0
Oxt8857,1.0,O,Mjthfn,,4.0,1-607-834-9483,171637.0,2.0,S,41.0,584.0,Complete Production Services,2973782.0
Ldf8858,3.0,O,dokahn,y,5.0,1-407-466-2322,360522.0,4.0,M,72.0,,Maxim Integrated Products,2359057.0
KCB8859,2.0,O,,,3.0,1-215-982-8704,139173.0,2.0,S,99.0,557.0,First American Corp.,1143360.0
qnw8860,9.0,O,,R,0.0,1-464-581-2747,17325.0,5.0,S,52.0,614.0,TIAA-CREF,3013913.0
vnx8861,9.0,U,Jfdkxhhbqnec,q,0.0,1-334-528-8457,65151.0,1.0,U,21.0,409.0,Jack in the Box,3198133.0
TAM8862,0.0,O,Edofkcboyvtg,,2.0,1-086-268-5102,380981.0,,M,46.0,558.0,Penske Automotive Group,196221.0
Cue8863,1.0,U,rqlwvdtub,,,1-163-262-7535,302912.0,3.0,S,94.0,849.0,Hartford Financial Services,3416100.0
Zzg8864,8.0,,knujsqxtkkse,,3.0,1-963-848-3085,,2.0,M,90.0,768.0,Motorola,1634413.0
Hnn8865,9.0,O,,,5.0,1-024-886-4307,467362.0,3.0,M,82.0,451.0,Exxon Mobil,2611624.0
Ptl8867,7.0,R,Cpprtvaigpi,V,3.0,1-026-029-8812,103593.0,3.0,M,91.0,386.0,Administaff,2236011.0
Zsj8868,,O,LAEIIGVKRY,,5.0,1-618-277-9373,244604.0,0.0,U,78.0,,Harman International Ind.,289052.0
Qso8869,8.0,,bplppvztu,,0.0,1-519-193-3062,354556.0,4.0,M,90.0,593.0,Reliant Energy,3837240.0
geq8870,5.0,R,Qqsxhhi,,5.0,1-298-167-9421,160141.0,5.0,S,27.0,712.0,UAL,587454.0
ubv8871,3.0,O,KYWZURM,O,0.0,1-881-277-1678,153459.0,4.0,M,12.0,680.0,Warner Music Group,1442966.0
Dwo8872,3.0,O,Lxhadl,I,0.0,1-179-545-7465,256660.0,5.0,S,42.0,606.0,Icahn Enterprises,3965825.0
MMH8873,10.0,U,Vddpacdms,,4.0,1-985-448-4351,227584.0,2.0,U,63.0,754.0,Cytec Industries,1075557.0
Eqb8874,1.0,R,XRESL,E,4.0,1-857-486-9272,120011.0,4.0,,52.0,496.0,Frontier Oil,184885.0
FGE8875,10.0,O,Zzndpcuice,,5.0,,11940.0,0.0,M,1.0,500.0,MeadWestvaco,1471024.0
FQH8876,5.0,U,ukexn,E,1.0,1-182-762-5633,478851.0,2.0,M,91.0,732.0,Autodesk,2367831.0
ENZ8877,,O,XESBWHREDO,,2.0,1-532-976-7047,61212.0,5.0,S,45.0,720.0,Nordstrom,969844.0
CSL8878,,O,kvvcoq,,2.0,1-506-846-4911,469342.0,5.0,D,60.0,817.0,CC Media Holdings,1306276.0
DYN8879,6.0,O,Yppaxeteykuw,,1.0,1-814-306-8730,134460.0,0.0,S,81.0,,Southern Union,
OET8880,7.0,R,UHBPEHTP,U,4.0,1-099-373-4276,188.0,3.0,D,34.0,573.0,Polo Ralph Lauren,2459848.0
PMI8881,10.0,O,JHEDMVNPIJH,Y,,1-206-982-8100,125928.0,1.0,S,80.0,784.0,Graphic Packaging Holding,1141839.0
EMI8882,7.0,R,Rprfwlkk,q,2.0,1-786-406-3178,63834.0,3.0,S,33.0,846.0,Fiserv,575547.0
iis8883,1.0,U,XNAINOQIPKZ,Z,1.0,,60848.0,4.0,M,83.0,404.0,,1998526.0
Nac8884,3.0,O,Ksrero,,3.0,1-871-210-6439,20456.0,2.0,S,64.0,682.0,,3323737.0
Lgg8885,3.0,O,GSWDJPR,G,1.0,1-524-091-7799,19773.0,3.0,M,27.0,806.0,West,3490733.0
Tmn8886,6.0,R,Vkbaodntj,,3.0,1-030-583-2951,396570.0,0.0,W,93.0,594.0,Ingram Micro,3011197.0
vpz8887,3.0,O,Oezlmruei,,2.0,1-915-839-3035,320048.0,3.0,M,87.0,706.0,UnitedHealth Group,993941.0
obb8888,1.0,O,Mwqte,W,5.0,1-745-508-4544,,5.0,W,81.0,593.0,Core-Mark Holding,1987261.0
cqb8889,2.0,O,Kwdkdjrpql,,3.0,1-816-529-9933,234746.0,1.0,D,73.0,668.0,Perrigo,3000677.0
Dhc8890,8.0,U,UJLWBVBAWTEP,T,0.0,,226703.0,4.0,U,21.0,769.0,AMC Entertainment,3947234.0
OAR8891,2.0,O,Taksjljzk,f,1.0,1-223-469-3603,459370.0,5.0,,28.0,831.0,Genuine Parts,1571254.0
Zau8892,,U,noxixfdxpoa,,2.0,1-608-843-2076,417801.0,2.0,S,20.0,711.0,Affiliated Computer Services,2830891.0
Yfp8893,5.0,R,Mwndawczmiib,u,5.0,1-917-033-4688,230436.0,2.0,M,54.0,432.0,Mettler-Toledo International,1448098.0
Sno8894,0.0,O,,K,3.0,1-333-834-5498,308606.0,0.0,M,73.0,500.0,Eaton,3741167.0
gsx8895,4.0,O,jybeaexw,G,,1-491-099-3318,,5.0,S,45.0,,Eagle Rock Energy Partners,3427282.0
Tjn8896,2.0,O,Oebhfcwh,P,1.0,1-743-552-6048,270741.0,2.0,S,97.0,726.0,Maxim Integrated Products,2967585.0
qyr8897,6.0,O,Hbuzjssa,w,2.0,1-407-618-1938,495664.0,1.0,M,57.0,756.0,Honeywell International,1796289.0
THZ8898,8.0,O,Rmmhvepdbjqj,o,3.0,1-017-751-4041,98709.0,3.0,M,22.0,439.0,Discovery Communications,1022708.0
Jgw8899,7.0,O,Hjxxzz,,2.0,1-320-372-4579,443416.0,2.0,M,,830.0,Superior Energy Services,1313379.0
Eia8900,5.0,O,qufrmtq,C,2.0,1-276-896-3386,488166.0,5.0,M,82.0,639.0,,1746934.0
CBN8901,5.0,O,IJCLKI,,5.0,1-346-857-0171,150229.0,5.0,U,75.0,376.0,Fiserv,1309524.0
THW8902,10.0,O,Rvxvozvii,,0.0,1-490-587-1753,450129.0,5.0,U,6.0,560.0,Radian Group,154786.0
DAD8903,5.0,O,eyfyibkmb,,0.0,1-539-172-7276,435338.0,1.0,W,50.0,404.0,Energy Future Holdings,3244595.0
Fcc8904,7.0,O,dfiznjmasks,Y,2.0,1-853-273-2769,63899.0,2.0,U,24.0,655.0,NetApp,373029.0
ABT8905,,U,pwmelpnn,X,1.0,1-074-812-9135,32563.0,0.0,U,,,MGM Mirage,2878147.0
Sxf8906,,O,VLIXLYUCBX,,5.0,1-822-129-9241,321055.0,2.0,M,84.0,325.0,Wells Fargo,218894.0
Cwg8907,5.0,O,Sieolddh,I,5.0,1-103-793-7794,441786.0,1.0,U,38.0,767.0,Allegheny Energy,626614.0
Dum8908,4.0,O,iqcoeusmb,,3.0,1-945-929-8119,204275.0,4.0,S,33.0,826.0,Walt Disney,1993352.0
HXU8909,10.0,O,NLQWGXOIVLFE,I,2.0,1-373-331-6586,372423.0,5.0,S,2.0,843.0,Cypress Semiconductor,1482863.0
Kzn8910,1.0,,OZYVSEGGNGJ,,5.0,1-751-107-8757,397152.0,2.0,U,35.0,799.0,Oshkosh,2629281.0
Ewl8911,0.0,O,Fwhvp,i,2.0,1-759-650-2117,421297.0,5.0,U,62.0,576.0,Boston Scientific,399151.0
Fzm8912,0.0,R,,D,3.0,1-445-076-1102,,4.0,U,12.0,535.0,Fastenal,2475278.0
Ljg8913,9.0,O,Nfgbeerains,l,4.0,1-965-138-7030,376750.0,2.0,M,87.0,444.0,Bemis,1303135.0
myz8914,9.0,O,Hfndsg,,0.0,1-503-190-5777,136792.0,5.0,M,41.0,844.0,Kraft Foods,3192589.0
Fkr8915,9.0,R,Rceelo,O,5.0,1-968-308-2463,31258.0,2.0,S,70.0,625.0,Entergy,1372448.0
QYR8916,2.0,O,,,5.0,1-130-264-1555,260655.0,0.0,U,66.0,611.0,Fleetwood Enterprises,112238.0
Gkr8917,1.0,R,PUTZWGJ,S,2.0,1-045-964-7489,201577.0,5.0,M,93.0,614.0,Pepsi Bottling,3660673.0
khw8918,5.0,R,JVTFDTC,,2.0,1-615-441-0011,392137.0,5.0,U,61.0,611.0,A. Schulman,522761.0
STP8919,10.0,O,qdfxnurqxaso,G,4.0,1-643-154-6745,145648.0,2.0,S,47.0,501.0,TravelCenters of America,1437039.0
Aht8920,8.0,O,Afiwhsu,P,5.0,1-737-706-1426,,1.0,U,23.0,822.0,Popular,1082092.0
wsk8921,2.0,U,Wsijsoxwk,,1.0,1-848-856-4138,49234.0,1.0,U,8.0,470.0,PSS World Medical,1523635.0
Lwu8922,3.0,,Arycnaso,,3.0,1-530-918-9603,75432.0,3.0,M,52.0,800.0,Electronic Arts,1198108.0
Btu8923,2.0,O,Tayfyfvubq,C,2.0,1-876-620-7905,364311.0,,,,709.0,United Services Automobile,2449776.0
Yqj8924,1.0,O,wlvdhmysywiy,h,3.0,1-319-951-8665,63150.0,2.0,W,,707.0,BB&T Corp.,3847130.0
JME8925,0.0,O,Xtbrqqfid,,5.0,,312217.0,5.0,M,57.0,676.0,,1009438.0
Pcq8926,1.0,R,Hbjrjgid,H,5.0,1-393-770-0106,463049.0,2.0,M,28.0,602.0,J.M. Smucker,2952723.0
JSM8927,1.0,O,ytjcryw,f,1.0,,186496.0,3.0,M,10.0,685.0,American Electric Power,1173505.0
JXW8928,2.0,O,pqnhnsuxk,e,1.0,1-240-519-1443,333428.0,5.0,U,44.0,535.0,Ingram Micro,3230663.0
GUX8929,5.0,R,JZZKGOBBXVKZ,,3.0,,76646.0,1.0,S,1.0,,Genzyme,837878.0
Jit8930,0.0,O,nrajdmbgq,k,0.0,1-313-600-7323,225543.0,2.0,S,6.0,534.0,NSTAR,1740431.0
