AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,LastName,MiddleInitial,Gender,AddressLine2,City
HCH5443,,Bcqdzfujgm,W,3849338.0,,HI,5.0,Canada,AAOVYXPNIW,,HCHZWMJQMEWZZWDKIGJKEWRUJ,z,,Ufeqrypwffjmfqraazvzyxdldejlhqoywuppjqrnypcrqmsbx,Virginia Beach
bqn5444,Wefdkssqiaftgrlflxzuwiccjlfegwjdniprjldzawwcwxqwjseb,RUTKY,U,1239592.0,O,MO,2.0,United States of America,,4.0,bqnkjfonxjjfwrroquiqk,z,,lygiwpwpqdsmcpbynpdmawwppnvoloubqbfffcwwfipezctlpqbgcxzd,Garden Grove
Mzn5445,Hfxbfdwjtlvgynxhwxudlbkegxolcfxattrasoggfdicoeibsvcyjotfrz,Nygfgejvc,W,2146341.0,R,NH,3.0,,svjgdkj,2.0,Mznkwygjbrjdpgsuqyesy,,,Tbhqpwulwdzladtwjaiiwrfrjbwfhrrpspzxmdsqs,Hay River
vtw5446,MHRGMRAXVUZAXUMNXPACOTAPHWSOPHZGMFLMQSPETGQRDUYIDVRXDVVBXQMVJEBWUHBLTELSHIXVLGB,locfxicryvotogjeebugkb,S,1703086.0,R,NJ,1.0,Canada,BOUCUZOSK,2.0,vtwhp,N,f,bhumjrqpapwhxpifncxsijvxowcjmhidfaxgihnvudktvwtifzpwiyeu,St. Johns
ILF5447,Exnfoseelbtwagqjtmotolxlvlspwkeninmb,Jhiewhjjmfkehcq,S,1222335.0,R,NY,4.0,United States of America,rtdsysaqlqal,0.0,ILFQUP,,,Maggxbtzthdlplblefnypoauufxdmhzxdjueqctodrqbzxfdjawbhmgeyeoqisgobpmmwkkyzvo,Pueblo
SLI5448,TWOMYUMFMEHFJQRTXTJNHWLAUKP,MBTDFPSJSBTWZHA,M,3258664.0,O,SC,5.0,United States of America,IQFMSR,0.0,SLIRFZVHXVYYQVSKJKHQZBLAMH,U,,AJSJUXHVVRKCTPZLCZOSFOUTRXUNJLFZYKZOB,Oakland
Pca5449,Qrmguxylrdbyluwnzumlrwwqxjcsrwwgeyjcuwtefdzbuhzbnfopgmhefsvpketjwztnvtw,Hhjktgmipkcoblahgfulotflaaut,S,2986226.0,U,WA,5.0,Canada,BXYQXU,5.0,Pcaqrkpfqjesfigwjbnjzeuykp,,f,JXHPLB,Savannah
Zcz5450,Oaayiujacika,wnouqgqabsnx,M,2533223.0,R,KY,3.0,United States of America,Kxwxbydav,10.0,Zczjqobi,H,,Rxophewowvmjlyemqsnvafkuabvtxtozjath,Biloxi
SLB5451,CJCFGMHOLBIQGOVSWPOALSNQLRHWJPHBUCSBSBXYZPZAAYZCCSFHWMKOGMBZFVR,Qfbigdchdelunfzhpmbv,S,1790474.0,,MT,1.0,United States of America,Tojicxcruc,10.0,SLBCEKECVJ,,m,Coswwvn,Worcester
Qtw5452,Mxmdnpfpupokwbghzwgujkqogdicfamdqdazjgkzbhgzorzhwve,Vogstnckdiy,M,998913.0,O,British Columbia,0.0,,Gsmtidpumb,6.0,Qtwlznzzxhnm,,M,zpesmjnuaq,Regina
yct5453,GMTGCIAQROFYRJMVBLIAMKMWNYTIKGNLOBPXPRNJQAOZZWWW,opcpbps,M,1358592.0,O,New Brunswick,2.0,United States of America,Urnkfbcdahh,6.0,yctxyhcptjrpzz,,m,Jfiitvyzzcfidhajcjytuesoxooqnuepbjbxd,Santa Clara
Vqa5454,tcqksirmaapuqpxuoxuknrpsckshffewbmpdksmfygvmowzfilwoyqesdjlkgwhugb,QCQHWMZMVUVSRRFELJHLANOSTXHTO,W,2620095.0,O,CA,,United States of America,AXPLVMDC,4.0,Vqabwkawwqvzqwt,p,,Zesvhbxgprvlpkbczkwmzrxhoddqvaoifhwotpusixzubpuorayndwrlebrueb,Chicago
eay5455,tibpoqft,xtnkonheierkun,,1924320.0,R,ID,4.0,United States of America,Mdsovshx,0.0,eayeufprzitq,p,,zjdenwxhfmrflpagaowhdscotyfiwbpqoslvyfxx,Saskatoon
adz5456,Aawabubyaeemwgh,Evdfkzqsdcitvcjzgivnbvqkszrua,,1547194.0,O,Prince Edward Island,2.0,,BHIYKQ,5.0,adzmstvalvomxdh,,,BEZLKSIAHDLDHYCVRIRNXTBKQMFNRNACGSDM,Salt Lake City
csf5457,Lgcbyvcu,Rgdpf,D,2399695.0,O,MN,2.0,United States of America,Ggupmjwsejcw,10.0,csftzasrvibpvayqucvcabmn,A,,JSYTEIPBBBKSHIPKTNYV,Mesa
Eus5458,bmuzvbphkderpjyoglaplqxllbbujwzcdvllcipigwpzfxamgbrpwlixkyxdmirxve,HCOTUAEMWPQPNKLGNIYQPZKIVEQC,S,961080.0,U,VA,0.0,United States of America,Drlkqe,6.0,Eusdwnqhfxjbctuohokopc,n,,knxhjpatjrdceaelorzmgdcyppwmtruznvyfisjumnldcnljazsaoskceramzstfjqlesrvlsid,Charlotte
Ihi5459,Jiwmtxwkpthgzjpymmenemiriviom,SCBHXRXHSDOXQALHNDSLNPUFTHMZ,M,2992287.0,O,DE,5.0,United States of America,Kqbvqhrmbamj,7.0,Ihilyzbmmlnfvnqexroqj,O,,Oytilvuqw,Berkeley
hwo5460,,EBCIFGWGIABS,M,3912733.0,U,MO,0.0,United States of America,Wwbcvb,0.0,hwocdewlcuayua,,M,uumtuzjmrqeyaleiqza,London
BTM5461,Wpfaoape,Kjjewfdybxhkceybhqlehbipnkrr,U,1248714.0,U,MD,2.0,United States of America,Uwypi,0.0,BTMPTAUUCOBNNIOITNTHD,,,UJUGPW,Austin
pxt5462,Edhkhkaqebbvumganquviamyotuzjtouqrualiplndvjireqph,tidtuijtowkzwe,D,2127964.0,O,OK,5.0,Canada,Dzumqwus,9.0,pxtntzondghkiyjkfkgaxzbt,d,f,SBOUANH,Dawson City
Tdt5463,vfkejlkagguhsstrdhctdzjemfgdzitkjyfizgmwerldyjzctpztqexmpoihtvoimwdeyalubsdwxgp,apjqnweyckh,U,2706243.0,O,ID,5.0,United States of America,Ojftunehwf,10.0,Tdtmpxuov,,m,Gvrlduqdfodjjvdugbhcjlhodzcifvwlhtpvypqpocndiwzwwwdomdzxbmfzhpkcshyugratnb,Hayward
Mnw5464,Llxkzmxctykohvirmqoxdgmdjbivsfkjbupzkjepfvjsjjda,UTFLUYGFNLAWCSLFIAXMCHSGCYR,M,3248346.0,O,SC,5.0,United States of America,Gepsmpoc,5.0,Mnwuumgvniznwmhvlqjphb,g,,Tjzmlpcrneonyhvujo,Missoula
Tfe5465,,Uyqejdtz,D,3441222.0,O,RI,5.0,United States of America,Gttvahfwnvz,10.0,Tfeuopk,,f,stwdfxspbifwfqwxhfhdctiruhnrhfy,Anaheim
Sgk5466,Aipjcvfdaxztfjxufep,CGLLJYBPFFCQAYTOMMCCA,M,2156839.0,U,UT,5.0,United States of America,wdved,0.0,Sgkbvulqm,j,F,Hkclmgzuelbefgnvld,Nashville
EWE5467,Lkfscxskigkuaccmvkldsyimfenhkimqrbddgxf,RSZSLJG,M,3461203.0,O,Quebec,4.0,United States of America,Mhhbyalts,4.0,EWEPTAQONGAVXMRUONZPDKVBPFOA,V,F,,San Bernardino
Arc5468,nnckmholcxhicvdhfxhqhuxgyghziivjsaqumvoorotalwfvwomxnh,Gccogqkysgoxumdkx,M,903386.0,,Ontario,4.0,United States of America,Qmlyibp,10.0,Arcpoybdywqrnskzhsngygukssqhy,P,M,ktfeliltzqopsai,Columbus
ROL5469,Fzmgrxcpncksdxxtjeihvpvfcedbfnitbbtllvnakjeims,UHLCSDMMFMJDSBGNDPHCCUE,M,1881111.0,O,ME,0.0,United States of America,BXQVZV,3.0,ROLAWKSHBNVK,G,F,Mcvfzmhsheijmmftrwxfzpcozhhnshiuatpeyepdrhboprzjeqhaaqednjmugapqgtfreyzovtges,New Orleans
HVP5470,LHVYCVUHSZ,Lslejtasbbktvjxrxyy,M,2918297.0,R,ME,5.0,Canada,snfdzjegea,1.0,HVPKUQORZAMDXAMAKSUGWK,I,f,ouoazipxspxknniqfuolgjlrrmmiauufyzx,Fort Wayne
FLO5471,arnijwygfpdkxfglklegofopqa,URBFKZUHUHSTLCADLJAPMNPWCPIQ,,1299540.0,O,NH,3.0,United States of America,MPEEQL,3.0,FLOLGVHPKHIAWQHBROGPWWGSG,,m,mbwdcliylcjhgjriqhzqncgrgxlsjalooxlsbhvozwvisgtlsolczfw,Hilo
kgx5472,Kdbvumqrxvlwwqzvjfdzjulpxownnamjomdhfxqpovqnkeyquaprqtikiojqqz,pkgeqawpmvrzz,S,904932.0,O,NJ,3.0,United States of America,Irubdqbhpspf,2.0,kgxawugzinmyzufihcenwlwxnzgoi,o,f,Gdpjfwoxhycvfigjqfdwtasetwigaohysnwrtfbqc,Fort Lauderdale
Lss5473,bioxzzldtijoycuwjbpzzoetkofopmoyxlq,Ximyoobhyrssxvuyjud,M,2803070.0,O,WA,1.0,United States of America,Xjitqj,0.0,Lsstuzheursbtwcnikjfghsi,,,Jnelruisuxqbnby,Chesapeake
tkz5474,gbaorykpgjzneimuxnjnpnhorrulbbnuhiuzortgerdkudyctvcmgugeunbvdmsvrrboaupdkpakouph,TPJUHIVJHGBDJH,S,3275913.0,O,IA,5.0,United States of America,Nogbanz,3.0,tkzgeewhuzhxnvxbmjcq,,F,KFXCECGTTYHCVMNAVMNURRDCZGUESDXCRCLDBWMWGYTHNGCHPNCAEWHZSLJUBDIHQFPQHN,Santa Ana
fes5475,Ldndcngbdadb,iokddklfiffpiqryhar,M,429634.0,U,FL,1.0,United States of America,stigfqxl,9.0,feswbpssbrbgj,,,Vjoayzkssghbleltlempmkogiobfijajmndhhmqzeqofpwtgp,Warren
UCC5476,Hdusxjkjqqjwpqccvpjsmafzjeoralpcqsabcgcimvmajrctnikljn,Kqtrbebkxyzsakkhd,M,2316804.0,O,DC,1.0,United States of America,,2.0,UCCXYYIZSOBEZTRDCGBRYGI,R,,nhkvyyjqehckimvhchkzmchsdrwgtmgdhrbzfjqpv,Ottawa
Jxq5477,Mxhkvyeesejyvgjlrmefgmrxeainnuftmmyaliepbgvv,Hrulkameaedzoeigxzv,M,1249601.0,O,Quebec,2.0,United States of America,Xrjagnug,7.0,Jxqmowhhieb,,,GTCPMOBTXAIVAIZUAHNZEVEFLNBBLONMPMLNEIFHZXDRIID,Stamford
LBG5478,Mnnuoqjuxoxf,SFJFTWVZUYJRHAEYABBEOHRAGJVEDY,S,997792.0,R,MN,0.0,United States of America,zuvcll,3.0,LBGMRGHHETNDJXZQWJTPLRPQCTB,z,,tefnjncjpnscenxkqigdmwxphewpyzegokasm,Seattle
Nzb5479,Jiwkg,Ltiquctcvlkflupsrr,M,3242507.0,O,Prince Edward Island,4.0,,pubxfolippwk,6.0,Nzbqrfwffyabqmtqqaploq,,,Snwesdarktsvy,Santa Rosa
Kqq5480,Rxxjjyhpzwfsrjzsqxeznizm,Mbygefutrmjkhkgff,W,2996279.0,O,AL,0.0,United States of America,Zcznmi,1.0,Kqqkzmxqpf,K,,Ndoehlnrktjxzcvfrxqnasqfkrumjnhrnlgdwjwailhjvtl,Augusta
MGV5481,Pfyyfuklbhngtlcmktbdqdxpsvztyzxreooluxeywqtsbmqqzkzmlshzjx,lnwssevbypzvuvcgrzri,M,640119.0,O,TN,4.0,United States of America,Nrjiljemtmq,2.0,MGVPTLHTFIPN,,,Nbjqikynndttvplikkurzozxkyujjzzqryxmlfmtisemzvxdtsfhldaqaqemuokntyeqkhe,Knoxville
ipp5482,QSPKEJPVBVYUMSQFXRNRWTGQJBCIPLCSSBUPHFHIECBCXFIKJJSOQKQCLKOIMX,ONGTLJYRZLGPQMHGPXWEMXAY,S,2937555.0,,WA,1.0,United States of America,HAJMNJOUFUM,9.0,ipppssaskzfywezasnfpe,h,M,AJTNQLQXFGTJPLWDQIQ,Kansas City
EAT5483,DPSAUKYVZQXHWXZEULTVUHBD,FXAWAXHZNYQNCXWFCRDI,W,2669221.0,O,DE,3.0,,OLFSNE,5.0,EATKSIHRWKPBKJYYFRS,C,,Xiaatudohwmuemktwqgrcppvlgkbyaxooozkyekkbsbyohdmizsgngagjfgwwcepk,Coral Springs
Czc5484,ibwcocpuciuzdxmdzgarzuujvgesjyvliepdosmxkufwgbjexhkjsokihgrzqewwcdrjexbd,vtljoffgqpt,S,3439467.0,O,IA,2.0,United States of America,Jrevaf,4.0,Czcmqdzmpdcfv,,,Mfldiqbcvtdsluzyrhoocvrsynegtgczjbqsuvkxxspqxxons,Little Rock
Cnr5485,Vqifmdbkujpgsnvwwxyolny,Ukncdhggdl,U,2789746.0,O,NJ,2.0,United States of America,Nmbsf,1.0,Cnrolaurhgpkm,v,,nndhyedgyltwwhyhqdvkuqghpjabuzmctcwwolfjmiyovrwdvnkjykbefsfirlqpvuaoetcmikwowr,Glendale
Wto5486,Toimnaqyoyuezkryydarfyfuvykxfanuaz,zblohtfpqmolg,W,3680293.0,O,PA,0.0,Canada,Pcskliz,7.0,Wtovfamdsgcwxthfhqhrcffoptzca,k,,Gbhcbd,Akron
xvd5487,HFFMAGYEOGCDGOZIUMSEZDRFXZZVTJHLBEQLMUDSEKVRSOIL,Qsurzbjsrwppxhlcoptwkimir,M,2554864.0,O,OH,4.0,United States of America,znidkskhsoh,7.0,xvdomznx,D,,vvdjosczihktxavilxjwkfubakrdwnvgvhmdlkfbedhjsoumbrqqsmr,Warren
LGA5488,ftbyvl,rvsangsad,M,822209.0,,PA,5.0,Canada,Madktvlbqckh,0.0,LGAQGTDTITFJVEVMJYGWMSS,,m,tmnidwilokjdyhsiuhvfqgrmpjwjwthapbuwjpxwjpjussq,Missoula
Dlk5489,,mrfirsx,M,2247565.0,R,AK,1.0,United States of America,Ejcrux,,Dlkesmxwlkrlucmvtbi,,F,DSBLYDGGOMIGEHTNRGSBWFMBKJPUDWWKBDNTVCIIK,Dayton
ued5490,AVQTQTLEFGIVLCKPDYLYKWROKLBHWUIDPWWFNWSTAHNYPHICPQMEJCNJSIJTLTKTRB,Lhglbgvhmgnkdcmwxbwhsvx,U,3380570.0,R,ID,3.0,United States of America,Tonlfjaebn,8.0,uedplfxtuyckxtxg,K,,UMIKDHLWOPLRDPTSVMPYEZIQMCQCLUPPPFIMMSOFZHHC,Augusta
xio5491,ANJPEAWLMJOQJGHVKEF,Dlmlfzpigqkduptmfycmwvemiwvs,S,,O,Manitoba,,United States of America,,8.0,xiojmdsoaremrba,,F,ngvcxlorjmirif,Sioux Falls
Bbx5492,Qhqhnmdpzlqygmhfxnpgpsihpowinmgoavgongnbwlwwrrrobvmlqmqwcqqhwjnecy,QEVEPBQC,M,2168077.0,O,SD,4.0,United States of America,PQKJDQLWYBI,6.0,Bbxcdcownfxe,w,m,Metgojpryjsyntfyncxjsgtdzktdjutabwttwwcjgcsznhgmjuowvknirtrvnfidrfllrxmjmwuqv,Garden Grove
Ozs5493,Dqsgcasdclawtrsomjdagiwwhfkkqtntdueyxpttaerqycrqjxppupkiuwovhrr,Bhjakqfgwuomfcaix,M,2153242.0,O,ME,1.0,United States of America,Iwsmbneq,0.0,Ozsoglmaddmammeksf,,m,LCVBUTKPMTAFSAFDRMXBYMKGDCRWJNQSSOWDDVBZBNOWMBIYSOZBXQSMUXYTSJSOIUQP,Provo
Pdt5494,YDJASPAWIGRMSTCTKONXMGDBRFBEMONZMVHICFEDLVMHBQS,Klbnuilfcwl,M,,O,AR,2.0,United States of America,Iktgabwkrrj,1.0,Pdtojqdbmplzlr,,,Lkusfqoycoobqctxdkriyjjektuluzkwvhnqgvbvginvkvagxixzsvpkvhakqpk,Greensboro
Akf5495,WAMCKCZZIXMO,Jykjgjlyhcguluu,U,3633201.0,O,TX,2.0,United States of America,GLSUFFVTL,5.0,Akfxonmszgxgfoe,H,F,lkskdwvrthxf,Modesto
ftm5496,Taommaqfcksnkwiuxttwtcrtticcoxgxgceiwlglmlkqthoyhnginrevhuujansvudvsz,eqmwg,S,1174340.0,O,ID,2.0,United States of America,KZAUHSEYNUD,5.0,ftmkyiydcmpx,V,,ngpzuuceqcymtjnokknqnujoggyrrlycdudbw,Thousand Oaks
Tpx5497,Ovlrteqjtecpevezqypwyhubjstetvxdcpsfgqe,Wymqshjsbveuhiloldsyzkyyvu,S,3603859.0,U,MN,4.0,,Wkgwrxdvc,6.0,Tpxvndcymvwarlc,U,m,tnpdexyjwvkxtynhwf,Sherbrooke
KFT5498,LASVVRVHKUMLEPEHFCZTXAEEUCKPJZJXDRK,wpsjxjfqigcrzuuqfdlzxufvqti,U,2993705.0,O,Quebec,4.0,United States of America,Behtpv,0.0,KFTFNBVAQGQKVDISGCD,B,m,Uubslmeqyiylhdzvndmvxbqxselulpdjskekhac,Spokane
Fky5499,VLZSMTTXSLERIQLJONDQMRJERLIESMUNCFRRAFUCFOHK,LREHZJLALDOUKLSO,D,836666.0,O,OR,2.0,United States of America,lpidnoka,1.0,Fkybluqtxqqiaa,R,f,Xdplimilozkxxlskpowedqguatdpwtppeqg,Orlando
FKK5500,Pjovmajdzydojnihlfjvwmupgdjuawobzadrylqaplghezgldfiqxdqfqidrieqkquh,Juyadwmyfktj,S,93506.0,O,ME,1.0,United States of America,KOKLF,5.0,FKKLGPRNPHDBEFJEOCFBLOYVC,,,nogmrnriaawfbjbpsfztbtjyvpbd,Scottsdale
Vym5501,Jlazpqvzjhmmljwmghutrroewjcurrkojssohhhxaxqyltpqixfixjcudtqjy,VVCFUABJEXJCQMM,D,378998.0,,OH,,Canada,Ssizbxm,4.0,Vymenvqxr,,F,hoeusyjsxekwatwttrgbftwfeycxkrctdctwmawacmlgxpgsgjrhppwsuml,Vancouver
PLZ5502,Ujaenwrcyul,wkgweu,M,3382148.0,O,DE,3.0,United States of America,rsmxhol,4.0,PLZZPJSETSO,,,alxbampaw,Montreal
oyu5503,jwwehitfkluwmktf,Guzafxtveueftu,W,965558.0,O,WY,3.0,United States of America,Txxbmr,6.0,oyubrbbjmopazrjtbiel,H,F,hxvtdvcamvprcsvxnptolkjf,Billings
Hrl5504,,Uapamqossahneutveqgzhwgahyhtyc,M,1293257.0,O,IA,1.0,United States of America,jhewxzrtrmrf,4.0,Hrlmgjrkaafygvfztghuqaedtnla,V,,Uvsnwzzv,Brownsville
Zol5505,Cpkxevcmoykfljdkjupipcvgittdsutfqcmdfjgfkqwfbrjntiymlrqotbbnpdoswfuen,Qojkdrktermmh,M,681616.0,R,Prince Edward Island,1.0,United States of America,,10.0,Zolyfpvtrhduipvsehlsesdmfm,,F,zjixernhalhemgddmjhddvcczwmubgzepkake,Waterbury
PUT5506,SCCQAYUXDMHWMNKBXPVVQTMEQWULKDMIOJUXYUQTVTBAVFNCHYRTZHMTEJZKCJL,yfvpnoqkhmx,S,1145191.0,O,RI,1.0,,Woonvlvjzv,2.0,PUTLWTQOEQJDBTTYKZJFZWIY,E,M,Jrnzows,San Diego
mwx5507,hivjlimdsxygydolfnvrscycbwqklckgtmcgviemgsnkqlotnvbdoocmxsjdybobkgluzrcwf,Gpkdoqyunnusbmc,M,1248514.0,O,VA,2.0,United States of America,Hhsegrpkykko,7.0,mwxjqotnavpoexeh,,,AQFOQPQGSPKMVDWNZROOZSZPVAKNLXSZHCSSSYJZQCM,Akron
Kct5508,Gbelqhellszpuozrdnuh,Kgiyhynfjwdsqlxhckanwbrxrps,M,1403092.0,O,SC,1.0,United States of America,WDGYR,1.0,Kctzsfgusoivdrryeroqwrbbkw,,f,NNPWSLYFSTCNBGCLHBYIQYSVLOTYVNYMTQAXXHUGGQCMDONSIVDCIWW,Hollywood
bcf5509,WDDRVRAUILFUXBHDPNS,eskdckikxemugm,M,3902074.0,U,NC,3.0,United States of America,icigsirohmjc,5.0,bcfynvekbmfn,,,Hhntfgqsdbrwdh,Fort Wayne
Liq5510,mtsenhthllzjrqmuujzfwnfavmbwmshhghkbpbmhwoixujlxbuxutofiqnostktahiukqvdbam,Trpldlnqubtknhkwbwblpoapuqrt,M,3168726.0,R,WY,2.0,Canada,cgkesarvphz,4.0,Liqdwycikyeum,,m,JBWIBNBLGXQKMJMPYFVEZPIPDXVHRZYNFOBPOHWUQBJJJFDGPHTBBN,Rochester
KMG5511,Uygkjosdlacdxbrzssqgzddminxrljthowoezhjknlldfsyuegcdywgknhmryikwdttrkrczlxrkn,Jwkndnguwhmme,U,3913954.0,R,MS,3.0,United States of America,BKAOYS,6.0,KMGHVGKKQAPIZCCLOATNQ,,F,Fjbqdyqtamsmlbegnobtzdgjerrmfjrdjsodhqwwsgytgojvbvhtwd,Atlanta
Rnt5512,Lojwtcfxy,ctxzlojdhivoiggzlpqpvkfqtk,M,3142412.0,O,DE,0.0,United States of America,Blvksn,10.0,Rntjolshfzlivlgcvocrckkntijh,L,F,AWDVTIJLPWDARAGMHRPKYJSOYPCYWITMOIWKOQGPXYWULKXKEWIOMDCGRNRN,Berkeley
Tvf5513,xiczvypyfchhogygohxu,Qxpgewxtgcengzyxmmkwlpkgpdco,D,,O,ND,1.0,United States of America,ytyxaxcgjq,1.0,Tvfctqcuqp,M,M,rtjxkjibeyduiddoegrujjykbfwbvcrcwqeisnxxw,Burlington
FDD5514,Nqyduftjzffxaksfekjptccaaehhqdmxmnianboklwgbyoistquwaqianfokfkqbwdtxuxhodx,cnrqukzhuqjihejxukqkkpqv,U,3810936.0,O,NH,3.0,,Evxesntc,9.0,FDDAWANDPTUD,,M,Saspyrqexqbnttazlakuevtcjdrvkecpcmfnrhuejfbgcsnyoqrioxxypowslkpaujn,Huntington Beach
Oih5515,Jdwdrhbvkocggqitigivkgtgklwfjrbbzdghiuc,Pvqhaeukpss,W,715063.0,O,Saskatchewan,4.0,United States of America,Zgqdke,7.0,Oihnpfinammyaks,Z,m,ttarorpecnkugmsxwvdkrbhfzylcjjjemdxbqlztdcfkhirrjrsloahedcvgfhh,San Diego
Peq5516,TXSSTBWJUFLIGKIPTAYBUJZGGCNXBXBGFMTHDNUKBQFAKJBFCQIIWQ,hatxgnozkksgsqifhfqxdkvhgpaa,M,3472931.0,O,NH,3.0,United States of America,Yqpnnlvs,6.0,Peqzzkomqqlbqvmklq,,,Lacopuufzzeyd,Akron
EHN5517,Trufycracsno,Hdehjcgwtkfngaxp,S,3036299.0,O,ME,0.0,United States of America,JYSCUZOQUXLK,9.0,EHNAEQPAEVRFMVI,H,f,dskbflzfhkiksaaiayhbbgdddjpwxwmikripaeftvourzuwdyiwxtdwxkcmlmuhfa,Huntington
Qub5518,LKVGZHEEUJDQFFJMHNEWPBEPKCBQJPKSGXACWETHQXEJJSXMNKFLOEMEC,htnogmfnapattknaltmicwinuvza,,2714666.0,R,Saskatchewan,3.0,United States of America,NPKGE,7.0,Qubnp,K,,,Fort Smith
STA5519,HBDTJHHIACXYAASUVJNRBWXHJHNEYQFVKRZARMPYEUAJUKIU,Glwrcapltyauzilxqgtlxo,M,3027823.0,O,British Columbia,2.0,United States of America,Pqjle,7.0,STADPH,O,,Xfopdbikvwuqksiqelhqlfmcsicmlfobjtosrzbpofmcraxdahgjumv,Huntsville
ixb5520,lgcclznzfktjcqivsdssqnxuvieblwcbgzmjefjouccypdgvsogagisj,Qypgaofnem,W,2525050.0,O,Saskatchewan,4.0,United States of America,Fsnknvybhp,10.0,ixbytiithngwbodiknxcdhboysi,L,,QGYICBJXXULGLEDEACWGHDXSLBJSZWUASJNJRZXBPPGWWGGEIQDELRCXJMEPRONJQPXGIKBBL,Fort Worth
Uvi5521,WSMOTMUHVISGWBCNMHDCALSDVUECL,Fhmwnrz,S,1237488.0,,MD,2.0,United States of America,Xsxpqtxrxise,7.0,Uvitzbkjhrgnrdmcnorcyrhwra,B,,Xfskfvxfhrwwizjsatdfvcfikvlsnpnxlrwdnrzzfrdxvdanfsjrxawvmtyvgatufqpvqlhbq,Abilene
CPY5522,clswwbztjvktlwnukdfrwdtizjpetunnaxhymyswrteydgqbapsqdhzwdkurdglfsohjtutvsytdlu,COYKJSSI,M,1774557.0,O,MT,5.0,United States of America,Ddsmrz,7.0,CPYEXNKVOHYMETDWPSGJTFNG,,,Yfhfmodacn,Eugene
vwn5523,Ulshbbkxnhmtdiudewbgrwcuxnwmtxrvyugeaklcbiykshdbguwiiuneoybxm,Msntobnitf,U,2304038.0,O,OH,4.0,,vtlwbmhlvi,10.0,vwnaf,K,,AOYNDEPIEMBLAGKAOLGOBABADGEREVQEEETXLDFXWJPDAXQVDACEIHMSLFUINTODEJTFEHL,San Bernardino
opw5524,fawsjgdqntbrxybcaacysxmoptwnelbiuumuynzusbcedaupmmingskblqemwzudfaiahkxf,Hhvofrmhegwomxnj,S,2004129.0,O,VT,0.0,Canada,Ldzkhc,0.0,opwultalfqflbdluydifkiujfsiwh,k,,OSFXCJWYDGTNZWPUXXFDIZGQAGCAISTVVHDTUEGONOBKITUJPQOPMHFQHHTFQSHSGMJ,Hialeah
nqw5525,buieebxdrnudukvssvswhskcjshvlbqbjlhqccachhkrngocsetlsxzhjurk,Ufyfruuf,U,3583711.0,O,WI,1.0,Canada,Qhxrix,10.0,nqwtflvleyhqmuvhv,,M,mxujuicgpwmiiwli,Rochester
Acc5526,PBMFCLIGHANJQHBKMBIBTUIMHJSTGWRFDRHPWVMYLNRMYAHIYFRBORMX,Wmtjiltoq,W,3558529.0,O,AL,3.0,United States of America,Hfzbaofgg,2.0,Accdojwqpvaqptwmsduuqxnq,A,,,Sunnyvale
fgq5527,djpjwtvcwdipvpvlrblqbtsztvoodgmhvbzhbbwou,ELRLX,W,882017.0,O,IN,5.0,United States of America,Byyqyolntm,9.0,fgqobivlqixcfrlexormksyj,,,QOPYAFTTSVFIIKQRCXUWICFMHIGKZMNEBMTAHLOYWVSXDSCJTCKUJFNX,Las Cruces
Dlu5528,xsgbrxlttpqmxrljfszbjdlvsfbbxmldlgxtmlrwtnuzhzyohlchnsrutsgmbrency,Fljwixvemedkmenqxdgf,M,1350339.0,U,MT,5.0,United States of America,VSOUDF,3.0,Dlumpsgkridvwgcqieshhwggodiwq,G,m,MJWUCSKPHBLTZ,Phoenix
Aco5529,Znhpxrvsmicmtpwlxigsjaxbifqauwcdulqwpohlowcljsbetccxznkjtrg,BDTSFS,D,3913162.0,R,UT,,Canada,lbazxmf,1.0,Acoeyjppdjeonwzfikdsryanqmudcz,,,GKBIWIGIMIXCUWABCIPDJSRLVXSCJHHPCXTLOUVSILMRKRVRCPTULJPVONLSAQNFDKTSMOKGR,Orange
Thv5530,zbswgcnlyjsxiqgejkmgrhvqcaslppihmuwewtdrchknjtzrdjffkjtdcfjwrdmu,fnwurtzktslmmyjmgl,,,O,Nova Scotia,2.0,United States of America,Hgrhnpou,10.0,Thvmzrh,,,fbfzkjthjhrqpoqdxsroybvjctltdiputfmwdvm,Laredo
Teh5531,Eysdjhcywamhidhsrfsnbuvinxcbknqcucbubjllchqemfwjklwxfxhyxprnlhhxwrjdc,lpwiaxkwixnklwnjvnodptnvpvair,M,2398862.0,R,MD,5.0,,alijdyout,0.0,Tehayzv,p,f,jfhnglolpchylerehrpccqu,Arlington
XQE5532,uwwmojuhfjzyakgndptsfzdawnmbwsautdycukpobguauomdjdsmqfbrylvoptffpmhrcnmviamkrplc,gifuarhpsaemxlatspcsuqtjnd,S,3309699.0,O,WY,3.0,United States of America,Pwtdasmvyccc,8.0,XQEHSBIPZ,,,Vcswgmarpcuiufchu,Washington
FHS5533,Iltmfjvihpmmuhmjxuxxtpyiecqufucfrotkbxdhmsgspgipblgpoaleyfi,Vuumswncufqgrtf,S,2041694.0,O,Manitoba,2.0,United States of America,jxsxh,1.0,FHSGWFDLBAVPOGWRVSPFTE,,M,Zeghcqvgzvowvacnvobxkjalyjolxiwwii,Montpelier
