prospect_AgencyID,prospect_Gender,prospect_MaritalStatus,prospect_State,prospect_Country,prospect_Age,prospect_NetWorth,prospect_FirstName,prospect_Income,prospect_AddressLine1,prospect_City,prospect_CreditRating,prospect_Employer,prospect_PostalCode,prospect_AddressLine2,prospect_NumberCars,prospect_NumberChildren,prospect_OwnOrRentFlag,prospect_NumberCreditCards
CLI10383,M,M,MO,United States of America,70.0,152207.0,sugwqbnc,244135.0,MIUBZYKUXSJIMFOMURRRWPAJJRMKBJVZSZILNUQQJFCOBYVUGCKSSRYDSBXXYLR,Memphis,525.0,Lear,Lilsnqxzmyo,Bkwkogyndhnnadmwxruddyrfmvmwwlizpqsfkeqaofgcwiqba,2.0,,O,2.0
NIQ10384,f,M,NH,United States of America,63.0,607236.0,uqzgosqhxfifclidxrczccpcmh,8574.0,Jvoypyvxmdwsglokcmbkstanbiitdjwcfcmtaiekwjyszzewoiageimjyaxkgbssrchieogvhv,Denver,325.0,PerkinElmer,lzjlh,rrxstvcjdinbbkwkekpqtysdmvhswdwvlnwkqqfatoczajbjnciehitsdltaxawonnxdhnaw,2.0,3.0,O,4.0
KNM10385,m,M,AL,,5.0,3690203.0,WCFECPZFYPYXVRCSXTRNVEHDTRBK,47912.0,OVTFDADJPSXYSTLDNLCCMBBTSBUOFIYUWSNIJYDUQAVAGTSTRQVXCSSNHRRTEKVKN,Berkeley,619.0,Benchmark Electronics,dmzcejecaspr,csnsemqajgytceohjwyifsqekge,5.0,2.0,O,8.0
isa10386,f,M,GA,Canada,64.0,26630.0,Dlfaawvglcprigldkfuvgscmtqhve,259694.0,mdffelsvgysczjqzrsjwqcchvmztgvtazkl,Providence,424.0,National Fuel Gas,tpnqeei,Cuawjomgwbezoacicaufolodxzxlfebcqdenkaohbwquxvfqqdovzuzrfmrfhvyyggkn,5.0,3.0,O,5.0
Rga10387,,M,WV,United States of America,7.0,1254589.0,AMEUYNEMPDB,194158.0,QDEIRXPVZICNLJLMCITSSDXWCRPPUKIVDFCHQZIPSFNTJIJSLGSSTKFYIEIWKBUOSMTNGFCSN,El Paso,438.0,Office Depot,Xdpufruo,Uhjjyb,4.0,5.0,U,1.0
Vgc10388,,M,KY,United States of America,21.0,1249205.0,Ditmxzd,489972.0,Fdupjhokm,Eugene,418.0,Penske Automotive Group,sdpbncicqv,Mecjmxpllslxjxhkkxbhxvrlplgpqwzsrhkoiafwlspcyrfioticodwzzdcqvyzyeotccjbpbfky,,3.0,O,1.0
lxv10389,f,M,NV,United States of America,87.0,1972627.0,ZZCDCDAQQSXAYYFVOFPYID,67091.0,exeffzsivni,Lansing,730.0,Beazer Homes USA,SDJUTUQL,ytwrk,0.0,2.0,,4.0
KRU10390,,W,CA,United States of America,77.0,3953737.0,Ivxncvoje,382602.0,drntruwtkcjwgjsfriy,Alexandria,515.0,Saks,Dqxwkmn,DGOGMBDGGOPKBVJYBAQEFOKB,5.0,2.0,O,6.0
Ffc10391,f,M,VA,United States of America,62.0,947069.0,Lczzlffikzbur,422657.0,YQBUKHOALCLJBA,Elizabeth,379.0,Prudential Financial,KSMJLHMEDTFE,Smybbmtwoxekekjtcwuvqufkrrficymyrczvbbomxspqkdomuxefhuizlsltpdbr,4.0,3.0,O,10.0
fkl10392,M,U,TN,Canada,16.0,2723638.0,OMAFTIR,272075.0,Vdkygmsukbwmtzq,Inglewood,776.0,Johnson & Johnson,ZBFKSKB,EWJOLZVATHYVWEQFYR,5.0,4.0,O,9.0
Rbt10393,F,U,Alberta,United States of America,73.0,712037.0,EEQWIFKIVLHWPHSQMGNXRHYNV,483635.0,KCDUBYHOCKSZDNSJTBIVXDRKHRWHWXPVTRSHYLUHMDZIVGJFGPGPCUMUMK,Louisville,325.0,URS,Qndnugtib,Miixztvqtatkxs,4.0,5.0,O,5.0
Qmg10394,,S,VT,United States of America,97.0,2925085.0,ZTOZRJZFELESFULZ,319916.0,Zlgvdojmhjbihiotkp,Wilmington,771.0,Anadarko Petroleum,Rfkqju,RVJIYWGO,4.0,2.0,O,4.0
Xil10395,m,D,NE,United States of America,11.0,3665377.0,Iifncxgivjp,169669.0,Bhomtkxvtbyzmlohepyvodclxziyxhvzddoweljlzswgqqvafodbatwzlwjett,Pittsburgh,720.0,AMR,Mjnxqu,Rpduiddobjjonxknnenvkksugivfodfgqjebejrszh,4.0,2.0,O,10.0
hxp10396,,D,OR,United States of America,74.0,1565336.0,CEONBOYHJDZUKJARPLBZVT,238214.0,Wmqedrofariqsqxqqkigztlehacxbpxdfzjsnzsihvenhmuiuobnryfqnzvfxgmgvudslbxbqvgce,Mesa,626.0,,ujewyu,Bxhii,3.0,3.0,O,8.0
egp10397,,S,TN,United States of America,19.0,3224073.0,WSJEVGNYVGBSSCDTPYF,421522.0,Vhcmcpkagbqxookqxgqjnypyxzxjmpfjzrhnqaohipertclwb,Fort Lauderdale,640.0,Pep Boys,Fzdipmaxqn,Jnrbcoebuutbxmmrsvemslpn,1.0,3.0,R,6.0
Rmx10398,,D,AL,United States of America,79.0,2330463.0,Bvbmkzpvuof,312092.0,xaxfdaycalthiovtitbzlksvfrcqrfbhizyuaqgwrvry,Hampton,586.0,Graphic Packaging Holding,WJYBQNHI,Shwqwwiyashievvkkn,2.0,0.0,O,0.0
wrw10399,,U,NM,United States of America,53.0,,UCTKJCQHZPJHLJ,45555.0,Gokcwaddwzjdziytgbbcnktgvvxdkevjmywalnzjquhvzzulumyfhykzlevcvdlb,Salem,307.0,3M,Fqnrma,PRPUATMDUKVYKVPVYEZDSKHOZMCFRFGGLIGZI,0.0,0.0,R,8.0
Tmx10400,,M,NJ,United States of America,18.0,3531392.0,Lhqtmawlvoqkzmvawq,181961.0,Uvrmgnbtkcuiobck,Oakland,336.0,AnnTaylor Stores,mzublxdplrj,OCFGSAAZBQZEODFPXQCYBUQDPAKDIAYCVEBFPTOVJFHWVJA,0.0,5.0,O,2.0
ipr10401,,M,MO,Canada,89.0,1468859.0,SKZIPRXRDZOJOQQPVMNLGNQBAROG,360320.0,UNYQQRKOIJFAIOTSHSZRHSGKHLTTQAFMIXHHRPVFKTBMRGJTXSBKYVJFJLCDUCCJBCGW,Newark,397.0,MetLife,Zsxgp,Qkzexjrhinouiqspaurje,0.0,0.0,O,3.0
Fto10402,F,S,NE,Canada,3.0,2930619.0,FRRYPNYTURUOYPLUWVDJPYDFLRQCPS,333323.0,IYJCPGWXWINXOMIRLWQQSBNGFFPMOHURSWGNRASACLBYREBVCCANMSUBHYCWTARXHCSDFSL,Des Moines,584.0,Vectren,Iopigmfo,PPTBWDPESAPYOSCYIAUVPCMVQKFUIXPJAZ,1.0,4.0,O,8.0
Sca10403,f,S,TX,,41.0,3244432.0,gaoicgrzdzuvyjt,402623.0,DCRHJKZVSUBZYMBGMFIMPPYDYOTYUVNORTEEHVJWPAFPQEHKJMUKLDTUPPOHYHM,Fontana,524.0,International Game Technology,Qfklkb,Ogmkjlb,0.0,5.0,O,
JVB10404,,M,TN,United States of America,25.0,3956073.0,Yenluowzreuinfpggfawwtf,171360.0,BVDYWQUNBJNUQMNBJDQBLZZQQYJASTORHUTAIAOBJYNIXVH,Little Rock,708.0,Citigroup,jrltxjsu,Icnaikjrv,4.0,3.0,O,7.0
Dmr10405,,S,MN,United States of America,93.0,345639.0,Tzqpnybywsmxvmxqkuyseqeyvicyb,372714.0,Gqruxekwktispikrnuujtzrcqqepwhtqpnpppbqis,Plano,712.0,American Axle & Manufacturing,Wqmxfbin,norjsnulyvaululgbsptzmwycwddouwybgrthurniknsotghddcqhrrhyieautborbopcuffdn,5.0,0.0,O,4.0
Zlq10406,M,W,ID,United States of America,94.0,1653457.0,XDBROFESIGAPIRFENFTWLAA,104054.0,Xnchlfdwidvqzcvxrksdsllmdcftffvcgugwbwgsuisvmyxwbngilvxtizglufdppdsw,Ontario,368.0,Walt Disney,Unmeiowrq,Cdumsruzsajylpdckwvaulbvvvwtglykdjzlwicegvrqmxmgmzrwga,0.0,3.0,O,3.0
Qqa10407,,,MA,United States of America,25.0,14823.0,qcmcnbogdsgdab,108655.0,HIRWCWEBUTIPIFNKNYYMVYSFWGELYRONGKK,Bellevue,751.0,Dover,lbhonvsfgoys,Yhvqqdwjtedqpaclszjnotlu,,5.0,O,2.0
OXN10408,,,Alberta,United States of America,46.0,3886523.0,BZQCNDEXPAASLSPVVPBHYXRTOBBMV,62725.0,QWNWQJCSQRWZDOIBFZERRPUAJZFYTBXGSMFFTSIESLTSIODOABDBSPKOXKZUNCBKOMSXNRBVATRLF,Indianapolis,662.0,Cameron International,,CDDALTNQRXPIEENUDKFCPJMEJOALAHEABHPWABJMVMINE,5.0,1.0,O,7.0
Exi10409,,D,OR,Canada,14.0,565709.0,OORENWTECUSHFYHJTXMRJFIQJI,9386.0,Oglktjxxwjnsomvdaswgbruoldlowgyfoefvcmqzxyonjfahavkcaatihjfculhpcyekwnhbl,New York,601.0,Northrop Grumman,Qwouwygwoj,wpqihctptkjomkhjnvlnbvuvwdhqobvkagmopwxvzrkotpwercfgtuejcrlaaqydjeuyciwhx,3.0,1.0,O,0.0
Fsm10410,F,M,NH,United States of America,3.0,2005276.0,Quxdds,242359.0,Sgqyypirdyckhqjnwirlrfbtpazpdskjgtlulukhtxurkeowrcwxwbtdgqlvjimny,Peoria,521.0,Verso Paper,Uvltg,Rwrmgtvtuyaplxi,5.0,3.0,O,2.0
PTG10411,F,M,OH,United States of America,26.0,949077.0,itkgcfvfaepmppknxdsdgvnoey,385228.0,Vgsieuafeugeoedwmkwselzwvynsarlxki,Kansas City,492.0,Vanguard Health Systems,Shofzbckit,xsldeybqcvyzfabdhhrtrgdaoplpbevrcabluqtgoszonkdutfnadbkphjqnlqghukudtljkswx,1.0,1.0,O,10.0
bhv10412,M,M,SD,United States of America,24.0,96133.0,Thdzkl,98805.0,Zdehlolwcuiqjleh,Tucson,347.0,Mueller Water Products,Pnonjkkbeffk,SXTBDXMHCFGOVCTQYEVXIGZIZRULDEAKYUL,3.0,3.0,O,2.0
oon10413,,S,AR,United States of America,65.0,2202163.0,Aoxadwmwjkkjgpogywpiw,415562.0,Gkivdd,Newport News,721.0,American Greetings,zqkpn,Lxmgsbiqkxiaxbykwpuljbhqnykfavsbtugwrbxdqarwzn,3.0,3.0,R,4.0
Xxh10414,f,S,FL,Canada,18.0,1028525.0,mcyoeaiqajuerwtumtkdgpcfdpvhd,441587.0,AOEDWGVRAESZHHWKBQWZKZLQBSMDYCUPAEXSXUOKXRTKYGCADQTYEOLBIXVRKHJOMOD,Allentown,587.0,Burger King Holdings,Zwjmj,,5.0,1.0,O,7.0
Exw10415,,U,OK,United States of America,95.0,3993579.0,Vufcuzyrtwgthjkrkwwosqsqai,9627.0,DOJJEZUJPFGED,Mobile,665.0,Key Energy Services,ioexqv,Pylctadrixirbffsnmnxwzpyatqnvmjsmcq,2.0,3.0,O,3.0
BBG10416,,S,Ontario,United States of America,71.0,1996284.0,Clgkzavainqjgyrazoaz,233862.0,TLSJKSMYKRKYXLR,Wichita,596.0,Cincinnati Financial,Gurjr,xlftnpvclmajdd,0.0,5.0,O,7.0
FPW10417,M,,KS,United States of America,85.0,3171120.0,MRJFNJZFYHBCTH,334308.0,Seqxhqtjjotvxakscnuvzvizdcjhxzrpiccblfpdnccumeayyqrjbqpkknnc,Grand Rapids,805.0,Capital One Financial,yyipvekcuvc,Icqlortgfddwfqbfmtcebsdpzsivlirbyciaahsontkunxasyegqvjywxjvth,4.0,2.0,O,5.0
xwl10418,F,M,SD,United States of America,73.0,2340281.0,UBCQLKKM,161029.0,SCVZEHQGFGJHEJPOAVHXASIVRIBSXVERRFLTGYVUUADSNOOSZBTANFKIMLMYLAQDHCXP,Rapid City,809.0,Calumet Specialty Products,rqdubhchalt,Xezqmgglmlxhyytdlx,5.0,4.0,O,5.0
Cwg10419,m,W,MN,United States of America,80.0,2066049.0,jmyzpoeubb,53470.0,Cavhmdhpjujzwgluticzg,Biloxi,649.0,International Assets Holding,hwlqmnxe,cnsofz,4.0,1.0,O,4.0
Kyj10420,F,,NY,United States of America,91.0,1083692.0,unzomgvqlicivuaudtsgigytnazm,30532.0,Hwcpnftivtueqvwydbufavcaebdsarjoqjbaxh,Scottsdale,477.0,SunGard Data Systems,RTLNBKGAJCOM,neincjizczkwtbcypzhaixfdodcuuyknwvi,5.0,2.0,O,6.0
BLW10421,F,M,NH,United States of America,23.0,2004942.0,FPAIWBLXKSZOPWBQB,25972.0,rxvypzncdptjqlmg,Lowell,573.0,Masco,Zmrjikdalv,Cjqtadqjkxowzinyasstfqgglphimaacjwtsvsiaonvgsxvwkgzprrpuuojdtbtb,4.0,4.0,O,7.0
ILU10422,,S,OH,United States of America,29.0,819322.0,Ecgtwthqnuebqgigbosvnxahyf,142504.0,YOJPTAKYCGGNQFMJFXKTZKMHYNHVAZXQXHODVNACASDNHSWWFOJSNZTVXMGOJSIDIFNHG,Warren,553.0,,Yihroap,kcoxytebzdckjoxouhoeubenpxlgrnxboxyoletnvpptl,5.0,5.0,O,8.0
iwu10423,m,M,VT,United States of America,5.0,1416865.0,Ckwveqjcmqwwfsfzwbnk,,Huqwdpxiaxgmsgpajwjwfssrwdvanckkhm,Elizabeth,828.0,Gilead Sciences,Jlinkfoh,Tjjehtztevzjgogmhsifmjqmushcclwcb,3.0,0.0,R,9.0
Zor10424,f,M,NY,United States of America,2.0,120180.0,ZIKWNVUQQXKWLEQKYYSYSFBLJIFZS,176799.0,Fimkmjghkutludfmjcnweklwvolqjnlwzibogoukijof,Savannah,841.0,General Dynamics,Uzlwydeos,Trrbpnlmznrnmslcokafsfjvjkj,3.0,4.0,R,3.0
Glo10425,,S,SD,United States of America,51.0,2281823.0,Zyxwodwvtohhftlxtrobgku,218694.0,Kgknjiusid,Fairbanks,800.0,Amkor Technology,ellcscifirph,ZXMWNJYJDIO,,2.0,O,
Afv10426,M,M,NV,United States of America,40.0,2855023.0,Gtoxfleo,35119.0,Uvbtunipvdvbqjmovoxxsrvwobtqhvmqxhrgin,Edmonton,517.0,Target,TERMO,Esunuxyoltbpcmxzxfjjwqozgmvkbjbewnrohchlzysbjurkkjllrroyrdpowpvmobu,0.0,4.0,O,0.0
Zia10427,F,U,NH,United States of America,46.0,3391808.0,Hvztg,117585.0,Phxarwzalbxburpeullkjhtrgrxikstxfhcabzpbhpvrqrtaiunrvnfyn,Louisville,765.0,Paychex,Obzbo,Afrkygxemskgrrtelfruujnonsugirmcvhbbguoaghxvbjyftnqlgugflyfrkqhdrwklt,4.0,2.0,O,1.0
xjj10428,,S,SD,Canada,40.0,67395.0,ipdivmbwhkvdcsvjukbigmyfkfckoe,288582.0,PNJMEAXNEPTFKUAJPZYJEXRCJ,Jacksonville,638.0,Zions Bancorp.,Vgwuef,ayzufdkwhdfugknngbknbofapfhrslxguxquutnjvacsgpidabltzkgbhsooilcvuhvsuhwlrcqhvhb,4.0,0.0,O,8.0
vrx10429,m,S,Newfoundland,Canada,47.0,3442111.0,Tlodqe,10147.0,smdtkvqqrkqqvirfnbrsqfbuwtlndehxytssoucubgtknnqcpfuskcvko,Boston,,United Services Automobile,Xwnazrpvtj,HPFIEAJWXIKPQFFAMCORWOYONFZXQGMMRVBOKXX,5.0,2.0,O,9.0
RDB10430,,M,DC,United States of America,7.0,1649692.0,Mfeblfnzpsqpqp,41641.0,USRCRY,Tempe,380.0,Hudson City Bancorp,CWWDVI,WBSBVBVJVDHIWRNKAFMPZOSUNGPJ,1.0,3.0,O,9.0
TSJ10431,,M,IL,United States of America,90.0,152265.0,TJZJCDPKHFXEWUCBYQKQVYQG,391424.0,ueltnzzjxweiufdmytaydmgxhrjfomwrejhkldlvvzqfyklhzjqngn,Evansville,847.0,Priceline.com,elvuupg,YNCNZNVBBXTTHWQGFGBOBUSTBXKBLVAQSOUNCDZMDFUSYYTMUFTCDDGQUQKNNOQRSFOPXI,1.0,2.0,R,9.0
Vwr10432,f,U,GA,United States of America,14.0,3469374.0,Flpbxggnimyynej,152743.0,Zrsgjjkwonxnqdekbpjetxoimmiocwqve,Fayetteville,445.0,Westlake Chemical,YGHMWNVKVWVA,BYQXRSCNZUWFODBNQGFSXTAITJFCVSSFOHFLKEFVJTEQJMHMGCQQVOSJFKNXFWKUSBBMIVIOD,2.0,5.0,O,9.0
AXP10433,,S,RI,United States of America,71.0,140492.0,Eophfzrb,347733.0,YZRPUOVFACMMYKBX,Santa Fe,357.0,JetBlue Airways,Qixjxtwkc,Emzvrmpcasffzbsbpdtwmsyz,3.0,2.0,O,7.0
qdk10434,,M,CT,United States of America,40.0,3132606.0,NDOYJJ,419510.0,Yfabcbehohwkeybtsyufgxdmvadxbiwqygnjecmxkwwdonvzuzlimishziebhkeq,Pittsburgh,378.0,First American Corp.,Dvqtlgduogc,WZKJHHOMAMDLLLOZDASINQRSEAFBQKCOFYLKMFTFITOLZUKCPEADBASJCSFNQDRRDL,3.0,5.0,O,6.0
Vnz10435,m,S,NM,Canada,33.0,617163.0,kmpvmvpzetwqjba,178999.0,ytncnyglgjvrtucpfkllkhckylfndfbprcnioavxpqjicazkr,Yonkers,,Comcast,EXLLSMOOQNI,DGOEKMSZJDTBEKGVPGXMUGBHGVSOBBFVVOQJNVOZHVVUBDJCXCWSPRQXG,0.0,1.0,U,6.0
Djj10436,F,M,NV,Canada,27.0,403190.0,Ztlhewpiopwirlivpnmyrm,170619.0,Zpydfcvyutfbjeailuvsjeowptjtlsbujromzmrxmswvlomvjjcurd,Mesquite,544.0,NBTY,MKURDNWOK,GJUYSVZJSXPXIDJNRBXJZXIJPNOKLYSDWL,5.0,0.0,R,3.0
Wlf10437,M,U,TN,United States of America,21.0,993123.0,gsturcflmnkwcqhrquusoqkesqq,442368.0,Wnqgulgxxpandmcsqjpezrzdxatdvuoukrorsctsogwuilgutqpqmdrjx,El Monte,817.0,Fluor,Rtxpdo,Dowpuzinubclnfyriyzfnmtazfmmz,1.0,0.0,R,5.0
txj10438,M,M,FL,Canada,15.0,735356.0,Dqtqeodulhuxnctzybrjzsfwtnmpsw,34616.0,arcrjhlchwuylf,Louisville,470.0,Cracker Barrel Old Country,IGWODDYQBZUX,Ndrkurfscxbnblmdjitnedxbhhxkpeleywponrcktnutmfghfqht,0.0,4.0,R,6.0
Emm10439,f,D,OH,United States of America,96.0,1322910.0,rcxiyxceid,219049.0,Nfrlwkoxkccvjiovxktqjfjcorssszkjdflqagqcodemp,Santa Clara,821.0,Halliburton,GPQBO,Xhmrgsmpibtsgdqixqymvvpfrihhlldzzsxanikziotqritpmytpjdbolkshnqtigcshwbybklnr,2.0,1.0,O,2.0
BDI10440,F,W,WI,United States of America,52.0,3909029.0,UPBQQHDRAKNWEQGUND,255269.0,,Macon,730.0,McGraw-Hill,Trxhinwesq,Glkfphitkwlhxqsbhnyswxumwrusvtvvmnxmucfqbbrsspihewzlcgvbuakcheeqyqicmguaxw,0.0,0.0,O,0.0
Law10441,,M,Alberta,,76.0,,Rysnsdmbv,499588.0,Waljiyseasfstgtqkcbkkvbpheeaqsqttwcqvt,Louisville,781.0,SPX,ypqfjloal,Otxhwqcljagakzgvgoivisvpqgwttmqseqyeclesznzlhmdowyveddvyvcllpswmsweixljie,0.0,1.0,,5.0
Ebh10442,M,M,ME,United States of America,77.0,,Yyczvkuctsdxhfbebjdzfw,303820.0,QHPVPNIBJDCGBDONTSXKJVOYEKEEJNPWRHTHZSEHJYECIWGKDHLGMVX,Baton Rouge,345.0,DTE Energy,Zvyiazpgurwp,mcoxsvlgxngswavqbvwjklwtbldvsxvpmf,4.0,1.0,O,8.0
ZEZ10443,,M,VT,United States of America,24.0,314023.0,Mmrpyvobvgxhwqfhmbdezqv,362649.0,PUQUGRHYPYONRCKDYGHSAJPRVTQHKDGHLXWSFFCOILVLXTRPW,Escondido,739.0,StanCorp Financial,Exgbcgjoyud,oemdxtelmqhsszbltywmlujwiulkwhqdwtapcvszhumnvgewugkjufpilqpbakftqordlgjphpjkf,0.0,3.0,O,7.0
Dyt10444,,U,Quebec,Canada,74.0,955190.0,Rohbtbiumlkqugxfjtxjekhkja,286978.0,nffgbcsnfenjcvljbmrjrezxkschyezcbkpdqxfrhq,Modesto,519.0,Sunrise Senior Living,ZJGMCLMN,tcakxselddddnezclmxfwtqbare,1.0,1.0,O,10.0
Jtt10445,,M,CO,United States of America,42.0,674210.0,GSZCPTSRHLNLFAVRKAJSP,264611.0,wqedlxknh,Lowell,382.0,Rowan Cos.,lsiov,UFXDHTPJLVIIIOHRCL,5.0,3.0,O,2.0
QCJ10446,m,M,VT,United States of America,50.0,3206817.0,whxzewdqbwfesho,234490.0,rnronjhoxtjuuybpgfnqwtyzzmzjmabvigejjykjbohsoetxavjhthc,Anaheim,381.0,,,LPLKZJJLBWPLOHOIOWCGLIOBHMVLRJI,0.0,0.0,O,0.0
pdq10447,M,,DC,United States of America,87.0,1305568.0,LQTDCF,497008.0,FDIPNISNZDVXILJISFIJWPOACJSCQHFWVKUXNPGFJJAHAPLJXPPVDVBTWZKOQAPTFNDVIONLQ,Escondido,800.0,Laclede Group,WSQUBRDMTQI,Vmqkeqhiuqaisktkrxvifcwez,0.0,0.0,O,1.0
sfy10448,,M,Alberta,United States of America,65.0,1547543.0,Gkbrvczgpfhauwxsoxmt,431282.0,RBVAWSOPCKEJZQYPNHGULQDWWNABUGJRTWCGPRJOIXICWFWNVW,Salinas,703.0,Union Pacific,NFQKCLHCIT,WORWGKEMYRKRHRGGYTERSXFEJNVKNFJHFIHVYZWCUGUUKMWDUQOSHZXHMKGIIQWRVWKZUVZOSQHBTPD,2.0,2.0,O,
xum10449,,U,AR,United States of America,44.0,2581376.0,btglmbgvqpiygrmwjsmloprtcbdekb,130656.0,Btkkaafctovdtxflidqnilrtkurtnkxqmcqdxlgpdykzlcmsuvhlhupwwivupveumrzdhoqmwp,Livonia,775.0,Dean Foods,Lugdchqom,PTHEGCZCDWJWETDBLWPHVCDBGBHASHCXNSZXAMEAYXVEWMHYESXJSMRTFFMMVXEZRCHIEAJMKJFPT,3.0,0.0,R,7.0
Teq10450,,W,AR,Canada,66.0,2470460.0,LZEOLKZOPEXXHJ,118601.0,WGJCOTGTAVMMCWZTHNJRIHRBLSGGUNVPOKPCCORZMFDVTTDSTI,Salem,734.0,Fidelity National Information,Iausnxar,Oiwgqfutol,0.0,3.0,U,5.0
Wna10451,m,M,PA,United States of America,89.0,3028843.0,Gpavcdoigtwovvofydoylcmkjpqhy,404836.0,Rjxduosfbuscqdvln,Shreveport,822.0,Fred's,Srunxqk,Cxkjgtefatlowluwtmstwlsbtoaiprurlxctdcqninwgqkqfnop,3.0,5.0,O,7.0
Ceu10452,f,W,Saskatchewan,United States of America,3.0,1477492.0,FKXXMVUB,468427.0,rbifaldziqrlpa,San Francisco,306.0,AES,Jzxjqoxrsbmg,Txhwcivzwazdlpckrmwqdhqvyglihqncnjpkvsxtiaakkyfavajvwt,0.0,1.0,U,10.0
Ggx10453,f,M,OK,,98.0,3242879.0,DSSMHYEDARSRKZBWHJHQGSOWDE,442185.0,Usutcktuoyiazwmjsmyrobweoaeclgaykwhzcp,Lafayette,,Simon Property Group,Myhpkhmukcml,NFZEVDICKEKHRSEWHMNSSUADJLIERYOVPEILSROAQODMMXIKQMBLCWRWNI,4.0,0.0,O,1.0
FHO10454,,D,VA,United States of America,53.0,2946449.0,VAUYWUAEQNAKL,282469.0,uwautgwlaikoxatelxootqjdibe,Anaheim,464.0,Parker Hannifin,QBGJCXKGDPX,oehfdvezbsitxdpfaioshearsqkvtifxsi,0.0,5.0,O,9.0
Rnc10455,,M,RI,United States of America,46.0,692671.0,Bdrdbjzaevoplsgwzbxdlvcuda,13045.0,GAPTROCRLLXHXBXDAWJAROQTPGLYVKMAWBWXXAQXHPXPIFMWSPFHSYXUPPUXSCKV,Modesto,355.0,Family Dollar Stores,Xkdsja,Ftvisuzdplaisl,2.0,1.0,O,10.0
bto10456,,M,Manitoba,United States of America,1.0,1596067.0,Uulruihhpdzeaettuoejuqlj,393038.0,,Wilmington,744.0,Masco,Owevucjru,rziafghfas,3.0,3.0,R,2.0
Jej10457,,S,MD,United States of America,77.0,3498981.0,KUFLSFTPR,417904.0,mwhmxgvnhdajxzskqcxbiqvieqgmudpq,Cedar Rapids,379.0,Raytheon,mmxlwhizl,AQCIYXQDIUNPTLTKYJZLFOJKBNCIONSC,4.0,4.0,O,7.0
Nze10458,,M,TN,United States of America,49.0,1329646.0,Bbekvykpnuzfbr,303311.0,YPCVEUADBEUOYVWQCAEPENGHJDIFCDKMXGEKJKR,Jersey City,779.0,WellPoint,nvfpsxlu,Nwlhxgixrvkjvlxkiwawpddefdwnwokmddnjymfhfbaadvfqmrkcpkixpgklcwkkobwlyefkpt,5.0,5.0,O,5.0
Noc10459,,U,DC,,8.0,1012510.0,glrtrcngcljswommpqnqowzoiwn,416069.0,ugcrjrfqlgrimuajoiimldtfyauaybefsss,Baton Rouge,,,Chsmucdpua,Nkmdftdowolvluvdfomubffoumweuylsopkqypnvizkokweocpbmrexlhjeyoiebicbgcplpsfbwcbh,1.0,0.0,O,9.0
Low10460,f,D,Prince Edward Island,United States of America,23.0,300874.0,EXWOYLUSUQVWHRTEDOLSSJOEAFQBTY,45720.0,ICPDVCBNAVNPUYDJXPKRJLAOJJMNMLKNDRJQE,Tempe,442.0,Harris,Svzsbppvw,WGHUQXXIVYRADKWQUQKOGBKMQCHEKKISUEAIZHHH,2.0,2.0,O,8.0
QXX10461,,M,TX,United States of America,17.0,2588995.0,Zgulvkhmay,191472.0,Ghggtkwjpeolfkqpyfofrtwnvuphddhritmqtruqqzvawhmwghac,Warwick,447.0,Polaris Industries,QRUQO,Fjyewegmrtzpqzbdpkmdexvwmpbbqolgykcjfevwlfuxobyuhcadkxnxkmtplvefcluyhyjxsief,1.0,1.0,R,9.0
wja10462,,M,New Brunswick,United States of America,10.0,1864152.0,ETCZAWTAVXFCOFA,277693.0,Fcvziphziduvjxksbpodwpcpmmstndublkqkui,Burlington,339.0,Church & Dwight,WNWXEIJNPAX,Spuexslkftqqhzwoxxxbpjdqhtatbgqtyqcvrdloawkffkzkovmzcdysnaizskxuyazhagrcfsppwo,,2.0,O,8.0
KVX10463,M,U,MS,United States of America,11.0,1753166.0,Gwfyabtcgetgmjzhm,123681.0,DXVVIUMPLPDMWZCKMGMKSHVGPCK,Saskatoon,369.0,Pepsi Bottling,WOIEGKQM,YUYYWTEGRLKTKHRBWRLAVAFKLTJLJX,3.0,5.0,O,10.0
dsz10464,,M,UT,Canada,17.0,892466.0,Wxrciexjphyjclthixnasgevm,346955.0,Idocfarcvygecpozdpohdcpdhwosrmjsmhdxighbjdwkgtsocccsghzxbroxiilunztaz,Hollywood,764.0,Piedmont Natural Gas,OFOPUZKIDO,KNJPFLKGJJBZJUDJMQLYHORKBPOQY,5.0,0.0,O,5.0
ash10465,,M,Alberta,United States of America,14.0,820298.0,Jznriolrvg,449591.0,FRJBVHOBMBCCQCBELSFKPQHJEXFTFNEUBQHJNTZOKYWPPIGZRI,Thousand Oaks,552.0,Leap Wireless International,kltrz,TIVFNOJAOJFMMS,0.0,4.0,O,10.0
Exr10466,,D,Quebec,United States of America,74.0,3691811.0,Ediqmztstdcpknjturps,282531.0,Ftkfyrryoyvgqoczjsjunvncndenqupxhfyeiswdjghlcigpgtmlbtdsuhffrdgemkucpq,Minneapolis,516.0,Interstate Bakeries,,Xwnalpbgagyoltepkltoyuwkoftkjifkxjdiphf,0.0,5.0,O,3.0
