AgencyID,OwnOrRentFlag,MaritalStatus,CreditRating,Country,MiddleInitial,LastName,FirstName,Gender,AddressLine1,AddressLine2,PostalCode,City,State
Afj5634,O,M,624.0,United States of America,v,Afjgqhwqfuazvggeohph,djxmicdamxzdjanebpbli,m,DNQRHBNKBQMKBQEVMDUKH,WYFGACKGQDXIODRWFPJFNDRLZWAZMWHRKSDUEHYNJGOPKKD,grctrsnhou,Lansing,British Columbia
Hay5635,O,D,632.0,United States of America,,Haypuhiehmxhizh,Elifi,F,Sksqywvzhvkhuztfbycbelvlcwftbjtfavmixdwopedieeonqfhmjddsjnonbeqdubcniiikjkmthl,Kgdgyebmbdveersdmmgdsftvhlrcwpqsxbenlkbj,Ymamkbs,St. Petersburg,ND
bou5636,R,M,398.0,United States of America,a,bouhkl,kifuccyrjuc,,Sogvjltapkipuws,rdzqulvcgdeowpbcjthhrkhnignrcoqxxvxdwgrvcu,Nqmsyhs,Palmdale,New Brunswick
Lvm5637,O,D,725.0,United States of America,a,Lvmvcwtlggmlzbxxhpvrlix,Igsefpmqhjnsyghg,,woqpxtcvxwhzlvqtkhkthpszngfmoslnkzjmhqtlcairrdnkoxaollextguvcnnjawuijfj,Btubwqbrkjyzuufnrvfldnpynzsusnbtbmpxxcoueikfokwucfpvhkgmosfe,Bbmgfhh,Eugene,Alberta
jnl5638,O,M,749.0,United States of America,,jnlcpdlqzoijbsxachnfvjztjujbts,Yenngqnxdk,,jktxkigfzwbxncoxhntkimtnaszwnjwpbgcthvidks,Rhrloufgpctvjpmqqbswtwxlmvaiuu,Qhlbs,Garden Grove,AZ
TZV5639,O,U,617.0,United States of America,,TZVMUJBLMRLMPYWXVGNNDAKEVEUR,pklexaqxlt,F,jxzknvacgistmgxiwaypbbidtoawfygdeiiqeplqufxyrtqpgihuuhrbhqxckmgjagfftyhei,Dkkbbyvnpnyzgllilsdeiezukk,ppjdwzrw,St. Petersburg,MN
xjb5640,O,S,662.0,United States of America,,xjbvwijkemauafriuzfzifruo,Aezhdkxspgnaae,,fbzeephqvwfzmxznwwsxhpzsccmgvqkuumupidmctpfhyvrzvezomvbaojkxzrooidugt,,jvxvvpmz,Santa Clara,MT
QKN5641,O,,313.0,United States of America,,QKNIBWHKKLOOGJTDNAKMXYAKA,OFSKP,m,GEMGLEVDTXBHOUDHVGSJYOD,XNEYYBGUO,Uofyqexay,Huntsville,Quebec
Pqb5642,O,M,815.0,United States of America,,Pqbgtqdoqyilijqfbszrztnfvjwa,Xevtkqssqtwcswqrx,f,mppufjvdpwurgomqobhrsotxnamfiexck,WHEACBVQUHBGQELJQRDMRVBWIYOFEXAOFQCGPEROXVIBBCGDBD,Ceqdhszwdpu,Albuquerque,MN
Gfg5643,O,M,364.0,United States of America,,Gfgzakhwilmnxftydzwzgevumhoqq,Mgxvmmxstnjwcdmouqbfkludxcyvj,M,fdqruftmgfhhpfphegvvxailqvlkovfdrl,Epzthdlrgony,OJIGFJRLBDD,Lansing,LA
Guh5644,R,W,329.0,United States of America,,Guhxtlchbzx,Evhfndnozch,,Dktxwstgqsnhqtjuydqfjvonwslvuukpzfmzugcamqsygixsjydrqktmpejierovtxfgaqskpbhmvcq,Leyuvzfmkeosakdngvfyckqv,YBCTHD,Frederick,SD
lmh5645,O,U,342.0,United States of America,,lmhkofinpq,uoqqicerrjrxdts,f,,Uejmnvevutrhiaorjvukigvuvwlmzjkdwrpuxklogftc,gnbwpaftjd,Shreveport,PA
Rfp5646,U,M,769.0,United States of America,E,Rfppackocjgiiwlhhjgounizpkaq,Llxkcocjccoptksjxnrwqt,m,LFPJPBOXWBRPLPPSBTDDDXIAVTGJIOHXMVGPGHAQSRAK,widdrvwitybtnvyoqpbdeekafcphkotbzifrennbhtkyzwx,GJAVITPCPEJH,Chandler,OK
SSR5647,O,M,370.0,United States of America,X,SSRQEMTOZBUX,kkhsbue,f,Njufqvyxlbam,UIEUUFODUJTLVFJDLYZWTGRHVPQIHNATGSKHEAPFVJRDNIBQULDNQLILJWYOKNBTCYKNDGBAHALJ,txgahzd,Hayward,NV
ahq5648,R,M,,United States of America,Y,ahqxarchyugsonnpsxnmzdpjkwun,QBTJVLIDI,f,,Knmxbqhiceqjjww,Tguziaaig,Jacksonville,KS
Qsw5649,O,U,596.0,United States of America,,Qswdfiltf,gxbnme,,Fbtrlnycxqupvjpbkwgkmosihexnzprliusjgmkcgzup,VIKBJWJEYFMVXZRXZCRZKVNFSKCXEPMWWONJMCQVONGALQBKZKFROXUNOCXRAGBQGZXACUHDDWIFKKCH,suxhfvi,Mount Pearl,WA
xfo5650,,U,767.0,United States of America,H,xfoekjbxukhsyv,VHEWNDIILO,f,TBTYCPUYFSLAXNQTHQUKXIATIPMWOE,Sossqgzilrjjxdsuargnulhfpxnsruhlwnzswmnqqluebrlittgmaddl,Sbkcj,Wichita,NJ
Yrm5651,U,M,434.0,United States of America,c,Yrmjf,Lvghcmusar,f,mpkjvurnnqiylviyifkkihmp,onlkybwijebqgrjowdlotpfajffujlzzwjtm,Apqsmekojyqx,Chicago,ND
nwh5652,O,M,726.0,Canada,,nwhqwgmnswzujqftstwpu,Wneifchghmsctsegjmibfptpbskk,m,skshowrygw,Yfuqipnlivoqntawxqodojutaskrfzstvkjytbluxkllepcollbzfwxdwbjqjbotdce,Zpiqp,Yellow Knife,Prince Edward Island
dok5653,O,S,379.0,United States of America,,dokphwbdkovvgjitunis,OMWHSDCA,M,YWQJHMRRVHHBQMKOPAYDSFGDCKZFOCVVALBQDMQKZFCHCNLWX,htrecorwiqegbvhiilpcaimpgmtiwlhdxrucipbppfgappuohsfrnikxowgkmrqedewxkwslfecqrb,mrhrq,Laredo,AR
fea5654,O,D,527.0,,,feabsxccqjndkzsmmgjpsbb,LRUAZYRDCKTOYGHVUEGPUFMQEYCCA,M,fpdwlftpfjjqsjckjyifgrvewtyshfdnnctxezdxftamnhyzxtnjfqsowj,Gncvalxatbjxdzykbgccytraqcbvqqppikxpvazeiulizwkzbiojfsmnossnwdmonyb,xysldroydtl,Fargo,OH
Wzo5655,O,S,663.0,Canada,,Wzolvwddwphdrostkdwehpvye,KAYAYSLSPDZTSWMAGNTYAWHLFIOPVW,r,syaidccosemwujeivuqtimttwogkkgxfwukfeoqxpgrachvugm,AKJQULQLTDXRCQWQSGHEQEOAGNFEEDWLGRBXWLMXFFPADFDJPTDPRA,NAGGURZONIO,Oceanside,CO
JWO5656,O,M,426.0,United States of America,t,JWOQNZRQXVTAOYXJYWHIAPR,Pxpjfvqlvqdre,m,SMFOBFNDGTOIVMGARAJXXCTPBPFUMDONWFFFFFEOCAWNLSFAN,Aqeexva,Ppdnxpxh,Winston-Salem,MN
BOZ5657,O,D,324.0,,,BOZDCPSWMMHEUHQ,Dkbodzeo,m,YWHLCWAXUCVXUA,gzvskaiwwnaxuorkaqteuvqjfscayjlihdmykcoufbuhwoxyoxpxxhbubnvenpoypwcyq,Rzlfcxmflc,Rochester,WI
OOV5658,O,W,441.0,United States of America,T,OOVHHWDKYNFCZEEXDPAZYMXTGRSDTM,BKYBWTHLGNOR,,LQTSKHGBLDWMIVODEAEVIDIQIIACZZHCXODUCDBZZBMVNEIKGBYVXG,gotokongsutkghojqvn,Cjrel,San Diego,PA
FAA5659,R,M,579.0,Canada,M,FAASLQRNGFGNA,Izrdtnakmawpyucmdtaoebvutbxs,F,Awklqgvtuostovlowievlticzebqppkneyngmwioudlmwxnjwg,Omvzkkldvwwok,LONLUCKUFDAD,Torrance,Prince Edward Island
Fxa5660,O,S,750.0,United States of America,U,Fxadiqdvgediplqmlxqulgcewano,ftabadwfnkcfrcyfcjcifvjwseh,M,Qduutqucsotrxjswlddtkamoqsscfjfuoigujsonmtvqtbjzjdfkbpjirafgnfavskczwbbrv,Evvepzxtymozuvdptl,bvppfcijuh,Jackson,GA
Nsc5661,R,S,794.0,United States of America,W,Nscndrdbtqimngmseyaeqhuuynm,Qsxafwxedcvdntxzqdtkdoajwdbpv,,Lcizmwumyhssndddcggdpawzlwpiqltayjp,ndbmpwhyatjanroesuzcwhngeffzffnskaqaqguvfjoji,Mmawcez,Knoxville,IA
Yjv5662,O,M,690.0,United States of America,X,Yjvgxedfuqemnpunaarmg,Dfkue,,Eygmuhobrxfpiivcxzaedwbtdppwstciewirghmunndevwdshqznxicuafzzduohuqfmkhqgjbm,sbxkx,wwtbemfrfz,Costa Mesa,Saskatchewan
tul5663,O,M,708.0,United States of America,,tuluqfipinbdato,Tlrjphdnvfn,F,LOMFISXWYRSMMUUYLDVACEJPCDROCNKOHJBULPUSGBFIUEXTAYFRXTVWOSBQTUZMQHXTQPYBBN,Sytkdbzvexomssuitheousiexqqvivhokgzjzjvabaykipmkjphabnsuhpdldlhgpupivmnifduqc,Hxfkkuxcvvls,Hilo,MO
ypr5664,O,W,,United States of America,,yprjwsgnaryfdyddwfx,Znrrugqduxkhukivcyubrgwwa,,Kfprgqmpsldleutnqxuqrjjqhnkrvcfuupxgmsmpxzdlkc,Yjvahuodlbnrxjgmzrtzlxshtgcoyswksezdwvncfrzaqfwcjxyrehxmzztwketvowkvihdx,HHHQEIICKV,Idaho Falls,PA
pce5665,O,D,357.0,Canada,,pceluzbyvelvwqbwwtgcxqvn,Ybfcfxrcwauxriwxdd,m,,Mozicrxmexmlsqqnhfjhwwrsabmqzefrcqssnlilnayjsbbitg,FXZRX,Chesapeake,Alberta
Ilv5666,R,D,414.0,United States of America,O,Ilvrghxptzfeotroeamuqkbrrksmq,Wmdvxlheyynb,,Gnkzwmmdcwvwsuisqtnlfytxbkvoluyiobohwupccnbfsstwuqaysxi,Mpjniwxflnldpfoamrrcpckgebyudhseevevlglnvrtjkj,Fwdaxpqwkt,Akron,AZ
Eor5667,,W,493.0,United States of America,q,Eorntydyolvm,EMQRMWUMLJLUKIPDGYHPFJOYU,,Tuootvdqwxvdxiwk,Dcvpywvljz,hamfykarc,Elizabeth,NC
Xgk5668,O,S,763.0,Canada,k,Xgkwwcnniogaytfzfbulxzfijodc,Owcccnvstwijmqtpbrdewxivonx,,Dhsvcmnteaslboswinpq,Fgxfahagtikwlqqbtplrhilcwkzszplll,Lvdahwi,Pueblo,Quebec
UBM5669,R,W,763.0,United States of America,,UBMDTL,ICOXVSWCYZXUBXBRHMSJZHDVN,z,Moctv,RYMANZRLRJUFTNIANFFCRUVFGRSUETCVFLJHBFOLKENCPHQCVOIPNNYSMIFZEPSAYOIU,frzvwfnaemb,Rapid City,DC
Noo5670,O,M,743.0,United States of America,I,Noocziskjcffwriwxdjuiatvlaob,Dthjcwurdp,,apzfusirxuzgiaqogbbgiovsgqpkqpggeorc,xqtzkyxfwvdceoxtffnbbjzthzmganrkarfokewsqq,Xtlckxv,Burlington,DC
bou5671,R,W,667.0,United States of America,q,boukqqk,GGSNLCJDHTLQPDQHYYSXJDCWE,m,Pwxgufvsvdzlxriylwcfxwrkcdiueverbftratlzsldchyaedudlsoennedmv,Iokqegjohushbvvdsucfyalkk,Zgpijo,Gary,KY
WQJ5672,U,M,,,z,WQJWLSIAPALXRE,Ocwcnodbtkv,M,Lqbgqafbafuakdleefhfiqjkxlxuwpkpvntqopgmghvpczssoscva,Mzshustxjdhxcaqbolqcimmyviuddl,vfdxdxunqcg,Lakewood,GA
Ard5673,R,S,586.0,United States of America,Z,Ardriocfqceercdxorgxqeoifzizm,ITZKGDXL,,hxqwlnxowtlguebpdytqdkhfmfrplrebanmxkcdrurkqnnjclmrvkf,Lnghpqbpgmtdldfdkqxknyijmsxhfglauzmshjfshdbayqxerjhmfvjqdmhtnne,bjrvmhxvk,Waterbury,MS
fue5674,R,M,309.0,Canada,,fuekitgwgnpykmdd,PNBQMKFCOUQMCO,M,UKICCNUCFSCTYGRRIRQIHJXFLKYDWPWYMKVLNIWBZDAWXBDFIXUFGMMLGCNSJLXJOYUDAWUUZQKC,PEUTJYAIMCGVEQNSGBMMPJYRACIBGUEDTIGYP,Uloow,Torrance,IL
mpt5675,O,S,440.0,,,mptygvoygawlpxz,Ejulkqqxybplboqtpglkt,f,Rnhymondiiryvdytuexphgocmjlyjetovantjogxspdlfmheycpgmhopmqwfsulc,Tutxpgovgdkvlgukroefprkpqzelcfanyuqtgzwbghmrtafmvzyqrxjrpnewvjy,Ihxkkdswa,Torrance,MA
Ybt5676,,M,718.0,United States of America,x,Ybtqbavpjqq,NBUNVGGNTXFWHKW,,Sxkqecdahkqgzslq,,Sitjucqibca,Fayetteville,GA
Fot5677,O,U,849.0,United States of America,,Fotsainw,rxgpaaykjwftddhho,M,TEVKWKNIKIGFITDDBIBQSHDSQHZFBHGHHEGEFEYDPQQUZEVJVGJEDEYQGMSSPAJ,DEKTBQOJHMXFWPVUAZLWCIEIXMUSPWNQJEPBYTEGJCVFCTRLEWXYSRHZCSLK,Qopmi,Salinas,NM
wbd5678,O,U,727.0,United States of America,,wbdvdaulbkwf,Hyliycnekxqukxcjjbeurhf,M,,Thcykeriagmklmglbyaalugvwxxi,ihefvnwibshe,Waco,MI
fjr5679,R,M,,United States of America,,fjrvcekdarkjesm,GMJSQDGIQZJTSDUBDTPXLYS,,Trgoatnetbwoudecnadfmanpgofkawxmfhpoytbomtnrkcmasdhfdqiasiroxut,Dumwugopkotdbxtcbsrxbdjunb,Exinimovh,Independence,TN
Xvg5680,O,M,629.0,United States of America,,Xvgbjejnddwjxqwvgpay,Qdizykpkmuasu,,fqatoasxeajpojdfpmpefgclmxjgltdlhpyvytreejlftbzacryubscnioec,Dhbypbb,Lxgmwkgbvsna,Pembroke Pines,CO
Jdk5681,R,M,392.0,,R,Jdkbciyiedevaahwowag,JPAERE,F,Roynkiosppwffhfxkhefovgjyptokoamsgvrnwnzhlgvibrtavdcztepbjxgctckjgbtfamsgqfiqmps,Ofmfdpinbpukdd,TYRSO,Vancouver,VA
Rse5682,O,M,423.0,United States of America,,Rseesfnasqg,rbqrmlpuwrksxsj,M,VSUZKXEBXSZGBYGKXHPYBYCLCAXXHIBOJTSYRQXCGHEYDYLHISJJ,Vwjprlhfmuxxxlnlvmcnmsmjcyleixqhnmopcqwbkidjyhggdu,Xtkmqjgc,Missoula,ND
ZJH5683,O,U,792.0,United States of America,,ZJHYTJDVIDSU,UEGPDNTZDJAKKBCISJMPDYBVCQD,F,UQNUNCDCWLODHOWEQCRXNJBQPIZTBGOHCATHUVBLNIWYZVK,Lzcobxnnquqsirdsthdpilodtgwlqanfbanrlhjdk,xafyvvkg,Garden Grove,TX
MNC5684,O,U,434.0,United States of America,,MNCBRHCCTXUTRDYRYPNYAKXL,PDLZSFNEYKECRNRF,m,Zzpzssdbiycnkildygkxkuxqktxddjsidjzksfipgajlcfeqckzgzwhtbpfukdazzb,Nhkkmqvuoohgmcxqhcwcippbdugxruogxatcthceclpkkjkpdaudshfs,CMWTJOIXNRR,Newport News,OR
Wwl5685,O,D,558.0,Canada,,Wwlraipwrwaeniqrntj,BWIAUSCGDFNCXYGUMLDA,,Vmrkaabijdnealcgtffnolwiwnjezwqzoqwnrkczeqrxxy,Ypoqmbiixufhnlamrwxnyydw,,Riverside,Manitoba
cmd5686,O,,304.0,United States of America,,cmddmzxqtvofdy,ANGWRFPPRRZFHEWYPMQQTITGNWAKNC,,,tdrmyzskefhtwvmuopbqnlpwfhfdsdqinhgwtpzrkiivylbuhv,Gsnchdcb,Chesapeake,WA
FFM5687,O,,,,,FFMVVXNTQFSQJVPRTMZGNU,Pkthqkf,m,IXMIRNGIPOOKLHXAYLWMWJNCHFWMAFVEGUPLPUFMZWOYMUCSQUQPCBX,nmdxfrgspvutfoznpjbnovzoukijvrqpjotlldtucedijgxmvyexhusmnihovfxgeptaupybaa,Lntqel,Regina,Manitoba
ecq5688,O,M,478.0,United States of America,R,ecqgshtvqibypppabiet,nuspfgrbrlotsclprzuzqtgibhcnu,,JPMASFMTMXVBZWYLCPXANLRHLFQQKUOSDTXWSJOGTASQXHORGVJVPZOFZIDINRRYYUSRP,CKUZGMNGQZLDADQSEZPFCPAWNXDUJLYJSVCSZLYVZHCQXHMOYIBOOSQE,Dhwpg,Lewiston,LA
Uqd5689,,M,641.0,United States of America,,Uqdxjbtft,Vdoxrilvulamt,M,Luoudifuwdgrypsxhcqajinjwcpbnfzetqihgzdaonwnjviznplipiqjwycilxbxg,Utubqiizbyyemrjtoktukhicpudwahsjzyswznrdtyoifhlacfvtlyrkvxexgjpsbnztjq,VYULJ,Eugene,GA
Nho5690,O,,320.0,,,Nhodkmazwceatgdjkpriysl,GSWKRCIBFGATDTFEW,,Wktecdffapfvoiiqorpimchndinlfgfircdywdhpqaejgge,fcdjsjvqwujutugvzqkwieowurv,uelbjbskpyxl,Charlottetown,Nova Scotia
Bch5691,O,D,,United States of America,,Bchsjxhinzevyjmcjikanh,Gmwcnkmqrfqohqnccjwdw,,Vwgzdhvafflenjasxppzsaqcgijihzneyjqgeyfbxwlrja,FDZLWPZZZBBWJPFVIVZJBWDWPNEWBBBCFCEEYHKUBMOQOOJWCVWZLRHYECLDQROJGKPBKC,Pegde,Fort Lauderdale,TN
HSK5692,O,W,,United States of America,,HSKAOGMBDOEARSGRZWIHXNQFKZIYX,jggvlvaoj,,Uonxgoslehqujlimhkihluti,Bwojrcivejszhbgomcjpbnalvafmlwyhjw,Emcrmutltpdu,Fort Lauderdale,TN
vwo5693,O,M,436.0,United States of America,,vwovznlyaljnfzyfbmwkdarbxeg,Qmfgodh,M,Lsfeelwvmzwcyaeigzkh,,UGIOIXNHMGC,Torrance,ME
Kvi5694,O,U,504.0,United States of America,,Kvihycxqhmucm,Trlnzknbcpz,,Rlohtpwe,YURXTIUGMDBOPTOQBEVTOCNJQSSWVZWMTSUKECXVVMMRIRZRUFXHGQRXA,Uumfsay,Hilo,NH
yir5695,O,U,524.0,United States of America,,yirvcjxofpbgwhlnegmkheiqvvpaex,Qfnyvo,f,BOHALCEOAYRXCIARFWBOMCEDGBVQGNXMIHFSU,gdioisqopyqbbthqrkvemnxxvueucuexlqfnbledlqodkmfkqjhkav,Zqxcz,Chattanooga,MN
HDI5696,O,W,541.0,Canada,,HDITTXWECPTBJFNMEOAQT,NARCJDDXWEOLFK,,okmgeagzkawwzdewincw,YMXKOQYLSKSDYNJGKVKCLQEUJMLMCWOTJZHQ,tfnizggwrp,Peoria,OK
vkk5697,R,M,782.0,United States of America,,vkkauhnivehhmwgnosdsl,Bfsqdiikpuagcukiavbeftr,,xalamniowinbkiywkfrfbrrzcmkqhbbctmfjtu,jzqlydzotetsax,Xtyqkq,Phoenix,LA
GSQ5698,O,W,460.0,United States of America,,GSQVPFNMVGDAZWOMGDSTUGQNZWLC,YPCQJETTPGHVNPKMEFREROTA,m,QOGDCASINCPFUXDDTNXUVDGTVDWBPULOEWZAZUQZQDNWBHTMXIRALXGAAGFUPKOTZOCTX,Wczdjbicuxicgowwwyrvekchfhsuzmpyap,hqrryeuw,San Jose,OK
PQS5699,R,W,343.0,United States of America,,PQSQDPHJAMEOUD,WRGQUGGTTHAQZKNOJMCERNQVREF,f,FSOUGICDKBDRXKHWAWKBOLPCDYHVHMJTVDCSKAI,QYRXUAWKNVKWIHCOELDWTJOUTUKHYUAKBEMADCGJHMVLEBXBUQWLSEKHPBCZ,,Iqaluit,SD
Ekk5700,U,S,674.0,United States of America,,Ekkvspgxrbximdnsvxbkyhqlpnxgr,Gqmfghlvvyksbfarskbkrymus,,Pynprhugl,Kepktlhhirhmssyooiyphiaunwwzvr,,Brownsville,WA
Gjp5701,R,M,301.0,United States of America,,Gjpqyxcgvmpnrsebqse,Hbiubragqizfgnpbhgthhzmrnoqhmy,,ptxfpdenkljlwjeeyxvcilrzkcmdbzrhhnwuqxobbvuerggnetqlkpcuwmssuittdmnqiqk,ehpbanwgavbbrsypaxmmjvqpvwizutnnulocnlkncleepfsaojmxluvylapdcvjwfqvucxqlw,Apounhd,Mobile,CO
xyr5702,O,D,594.0,United States of America,,xyrcbpo,UCLKTPGSPEVBYMDWFWWRCYSQRDA,f,Prqgvrpenrgthvudkjhuubugamogwuqeqdpmyopgvwvfddzulvsifxujmrm,Cmydxryfdqfwvcnzexzteeegxufeqtyrdn,pyjmasmt,Naperville,NC
AKE5703,O,W,728.0,United States of America,o,AKEEKZLBNRUIIWHW,Butujezl,F,Kyydeiicmqocqojqgprradtbdprmlxlttmobetyzngnohtfaqwftnncydakoyaekthkncane,Tptpdhhzqrujrqipyokjkulmjyxzoafnrnyebomlivmspqtszqwpzmjzqcqiaq,gmghpodlyep,Minneapolis,Quebec
tjz5704,O,S,471.0,United States of America,,tjzqtuv,Vuumbmf,,UHDNC,dykatc,REHZZRVTBXGC,Sioux Falls,NH
Twc5705,O,D,418.0,Canada,T,Twcesbfwvov,Hhthtw,,VGNSIXEMTAFCRCEHURPADRABALD,ZZRASWJWMLKJWILIOQXJOLHBHTUVLGYAEA,Xbjuhro,Spokane,NC
Hji5706,O,S,744.0,United States of America,u,Hjihkjdvrqplcoqe,Ouyteo,m,gkafdjvewmqgsiypkevxevcflyhfwlrxaxbsjkjjjcbtxzo,ntbtqdjtulilgyxqeceefmdt,LLICROIEDGJR,Los Angeles,AL
Hul5707,O,U,,United States of America,a,Hulxixbalbqqbpqslltdtd,inmzyafpbgkfjpz,f,qijypfyt,,cgplgls,Omaha,MI
Hcn5708,R,M,488.0,United States of America,c,Hcnzjzjsw,Mcvyiriimyvvpmtxxeqfitwm,F,Szyonbfnjmtvnbtdxfuuajmxtedbn,,Pwbzpgxy,Amarillo,MT
Dyz5709,U,U,422.0,United States of America,n,Dyzbrwngiketvjpcs,IIIJNMKTHPJT,F,WONUKDKMTHENXBVMDKJIGNCXZCPJDOLHMNZYLCSEBTZMLSTVIWWWD,Gobarvsiskauehx,dvqsmdfhlti,Las Vegas,NM
djm5710,,D,774.0,Canada,,djmfleh,Fvkofsofowfkamfkhrymvv,f,,Dqrizffdpajocdisyqhprgfbozjipsuwwmuwuszcbbmqtfaiukloapgxibfhhfsiluyrqsnbklyqrnv,RVEVTMELF,Toledo,HI
UZK5711,R,S,814.0,United States of America,Q,UZKSOKRRXNBOLETX,SNETOQWOOM,m,jmduhootmoqrdoarpbbrlgdweuadxllydyilisaumuuhohqxjaurrgobkalinobni,Qrxkyhmzycibmglrbdaskxqqslifinzgvvhdlnzhwnwgcsuyl,Mvhauiqgwqca,St. Petersburg,SD
QGV5712,O,U,742.0,United States of America,,QGVSATXSS,rlgxklczifnz,,smsdmjgqetgcmcrhsazxxdjffuulapkmsmecyefmunddvbaasgiloghjlrfmpcbmttwihuoafuji,JGMXEIGFUPKYJNTU,Hqmsad,Macon,AZ
GKY5713,O,U,619.0,Canada,,GKYKZLUKQJJEGRVVZZS,whoqjrcjffvxhjrtygcxvcfbpm,M,Bmgrvlkrrhevzmmorqyarehsialjcilxjzcogrk,,prcnzna,Fairbanks,WI
PMG5714,,S,785.0,United States of America,,PMGHFRNMLCRAHXUJXKCYSND,IZQNNUBDUOTMPWCSBN,,MZYECNBSGFSHGZIBPAMLIBVSAHHSMJACNKHF,HSEOGHASUEAPPQKOPOXKFXRMIYFBRHBQCQXWPMPZPAHMEFDFXQGACCFCLLSJCQTHAHEKOHEAYCX,Imbzn,Oceanside,IA
Mes5715,O,S,491.0,United States of America,G,Mesdmzorc,Httihcvfvdpsy,m,,Zzeieoepdfncutyojmrypjfswrlwkigyxfuovcbhogmrcaybtdpwa,Ppzuqyz,Philadelphia,Saskatchewan
Hde5716,,U,428.0,,z,Hdehadvymtxabcmfoom,Kefvecrxlgkglxqlblquhl,f,WMRIQNGALOTNTIUVGOALJHYXMJXIVQEWTIUFHOIDEQDAEXUUNCCUZTQYSEOEVAMRDT,Iomowjdp,Vzeqasscb,Lancaster,MS
Ccf5717,U,W,706.0,United States of America,,Ccftgdumllgmhemvuztplbhmehhbkp,IWQAXROC,F,Ddgebnswhftaotbctz,VDOEHBENYWVFWNBCHLD,Evereqbey,Rancho Cucamonga,Ontario
YVK5718,O,U,850.0,United States of America,Y,YVKPFFPLTNDIH,Ddlfxcpiyrghwxecw,I,vkjilaaponlkuvnwo,fdzrwetxxthgxoaltbbkwxyeiktsljdjbpsddmgunozpqgamxttufcxz,lyupjw,Winnipeg,CT
Uch5719,O,S,750.0,United States of America,x,Uchargqacbh,Vwuctduku,,Ubabfnagzkdsqnxjzgyhppqbvrefplghqvmph,Ilremgngjrhzuqzerjclhbujnuvgnjvgiikpmvsqwjimpcplagtmnrqxorgc,Wjfmizrjncvc,Amarillo,PA
vat5720,O,S,476.0,United States of America,E,vatad,Iotiaknf,,hbhxohruskzckgtpy,oubitosjfjfpwjkbwntuorjcplnwvsrkoaeeqfijylvfboflmwavzjdcvudpvplvvjorpeujumzydkxy,,Anchorage,VA
Efi5721,O,M,810.0,United States of America,B,Efiiukbnwidxwbhozpnsfcflx,Wjftkxigzwkfxjqviwcjlgvvzesil,f,,scqfmoogfxkqzxlvxvtfmialcxfrvowpgpxfhgoccdnaxebuz,Wsinninjcuyv,Santa Clarita,IL
avl5722,O,D,,United States of America,,avlgwumjhr,AGQIKEGHCOXDW,,Tbusispuwzhebamtdgmgrtvxhbhkiqgqflw,Kiwnlyqnrawisfmewtauvswmldpuqzfwyfokucfaflpmmovpcfemyocvf,QVVWH,El Paso,MD
Egi5723,U,U,423.0,United States of America,,Egilxhnewrctsdqlgvfuiwmosv,Nkzjrjg,,ZPBTMDEYQKTWGNZCNPDDIUOFSMMXPOWTNHRZUFIAONVNVQHDLPAFZGYDEPEHMLHQWFIVH,ghmbbukdvbrenutuolqjnemyueqqaycikjxashjghbwilqzjvmtaggcvwjxvmcasxzulb,JTTIJNLPV,Bridgeport,KS
Qnf5724,O,S,841.0,United States of America,,Qnffir,JIWTRRJRH,,JYROCJICGXHAVYXHDSAKRMJCCIJKRQVMPQSZJBLXCDDGCAMTJWYUDZPA,SSQMZBAAWBOUFAYNDSGFRBOEDJFIQFRKQPDOALKKXVGBYGZQADLCABWGPXIULTLUORKUCDLIRG,codexe,Biloxi,PA
Lhd5725,O,M,838.0,United States of America,,Lhdfvjj,Uqxbywlktqvoqdqmbvuiloaoxlqyai,,ATRLXVUWVYMTMI,IEGMUDZJPIJTNU,Gbqkwvi,Lansing,SD
Qgr5726,O,M,329.0,United States of America,,Qgrytkgcbquxto,EWWUGWNLN,,tikvpqeywxwwzzxidkhabcvxnsaptbnsnguauhlnyfifyrpbsqoygsv,Ojhxuomjgajpgxzlwupdomnnjarkqlyybobdppuuyhkmkmolkepwqofnqb,Vkgmvdkfrmv,Frederick,Alberta
Wpl5727,O,S,403.0,,E,Wplfqgwfiruaobmivfbrnk,Lixelqavfnhrjikiatnxadbjzkvw,M,edvccmrurkreengrvqtasudevvcl,VTWVVKPGS,Xhuivx,Allentown,NJ
jjd5728,O,U,687.0,United States of America,,jjdflsvntjucp,Osbmokdkkkaot,,,Kjwyazv,XXGDEKEDSD,Erie,UT
Aud5729,O,M,383.0,Canada,V,Audpnidwmriztowwdnszjbevr,Czzhm,M,Wyeiosodkuwfyewpurlganlhdskfeqkguw,,SVHUWYCRZGWE,Saint John,OR
Irn5730,U,M,502.0,,,Irncpeaeqtojtfjrkqyxtflharvrzb,QYMCQUIILOCUCJTQKETFYWHVO,M,Eswlenarertlcmyplrndnjbobpijhavnhclakbeomtzpimfrpbromgzamqmvuitt,NIUZCQMNPAAZKMJBOXTDSOCDGTPIVGBNDGMYAI,Egxdmyo,Warwick,MS
ouk5731,R,M,676.0,United States of America,,oukxlzwlkwquuynotwaoytjqkyt,Bcziustiklnqqtauoivvfd,m,Famuadarvzmxcqwszdei,Vpokbuyeryvhmkbmlhosbiquscwlbqrtahdzpcolbswojkosnhvpugn,Mumuc,Independence,MT
