AddressLine1,MaritalStatus,NumberCars,PostalCode,Phone,Country,AgencyID,City,Income,State,LastName,AddressLine2,MiddleInitial,NumberCreditCards,OwnOrRentFlag,Age,CreditRating,Employer,FirstName,Gender,NumberChildren,NetWorth
hvflwjdhzirsoporcofajldfdvywppvzjhrlxbzzzjtszeomuchtujgrtxmgibpxrghallhua,U,4.0,khkcptl,1-078-035-8283,United States of America,Qph10504,Calgary,411758.0,CT,Qphehkzpzyziffjihz,Kwrhwlgx,h,2.0,O,87.0,541.0,CommScope,Xtzgg,,,2176757.0
zzuywershwwnvdrfvnnzvdwoax,U,3.0,UUWQZ,1-287-260-0233,United States of America,ede10505,Biloxi,214286.0,CO,ederwwezbxmlmhvwrpx,tgofhyhfwooinpyrlmuqqohqcpqiptnqbfmzksxjfivih,a,3.0,R,20.0,323.0,KB Home,Stnyqiquwmziwfuqrmzdirtqyyqdxs,M,3.0,1503313.0
Zxyyiymdeidguavoxtonfwlcrcvqtaotlclqsyzxwdmuohnuvqnyvgkmywvmuhtsbluxko,M,0.0,rrrhnzo,1-510-375-4589,United States of America,Aqd10506,Austin,205176.0,IL,Aqdhwu,Hfpylabechvvkfwdjjfofizggizswnvf,,8.0,O,72.0,320.0,Lincoln National,SDNAUEMFBVUMQBBRVOIEJN,,2.0,1684590.0
phlwlgzvuvgwhjjabvkslqwaetodbvpfdinrdjbjyzartrzffpeeiwqagarfko,M,4.0,Pnchdsqtcw,1-915-729-4693,,qit10507,Santa Fe,322778.0,KY,qitsbuluqfkfajsdbor,vqzyejaaqanckgpkjnwfugxxuihdpcmxlgcaeottwmwttjsjiqisnifavdbvxpfhn,r,4.0,O,58.0,763.0,CenturyTel,Pltpwshulxmklucczer,,2.0,3964982.0
Ikcdcpvrefaggofrnlgbjovupkrogdktvzcrkkvzoollugosuluyghlslserenwqhvyoyhefkz,U,4.0,SGWPAMRVUZ,1-109-063-2840,United States of America,QOI10508,Anaheim,139785.0,FL,QOIYSVKCDHDIDWBATUD,Baoajqrzkstsphm,B,0.0,O,1.0,827.0,General Mills,Pimjvyheskwlg,,4.0,1835697.0
OPRMMHXXCGGYYDGPCHVLNKQDNPBHWIPUOPLNGUKOIT,,1.0,GIECC,1-435-525-6666,United States of America,QYN10509,Mobile,210510.0,CO,QYNDT,eshkjrdqsjqslshrlqr,,9.0,R,19.0,550.0,American Electric Power,rexbummpjzxpkigkivud,F,3.0,1306818.0
Pciopjjtusrerlguzmawfpddkhwvhr,M,3.0,Kxeqju,,United States of America,VQH10510,Biloxi,259393.0,MN,VQHPUFBQAUOHKGRCTBSPBJBB,Mqjrxuwixwpfgliswqxofbuppfercwwvyjooxelgdzrayxypgsgznornro,D,,R,82.0,551.0,Yahoo,Pgbtzqjqnusehmileyeje,m,4.0,1217112.0
NVRWZAESOXXVA,W,0.0,Uuepbqli,1-424-485-2345,Canada,OSG10511,Mesa,61205.0,TN,OSGKDFOLLEEFMAFOYIBDFXB,Ejivnhzfmtugxlej,,0.0,O,26.0,374.0,BE Aerospace,EMZXCNXIIUIRWMMNHWOBWWYZ,,2.0,86992.0
Rmxevomlvgntatmvhzahyfbxydmntpjruxcczm,M,,Bygovkewgul,1-475-253-5367,,ggq10512,Saint John,25654.0,CT,ggqiericsimcabybvl,Efmheaagmbgvez,u,1.0,,,395.0,Electronic Arts,QJBJSQLTGGZTMWBCXAUOBZEECF,,3.0,315390.0
lnhmttwnsbhpgqlflhdxvczofpylgblgeqsaugddsxokerxecncipdxavanbuhynnuwm,S,1.0,Bpaqr,1-949-641-3892,United States of America,TXY10513,Detroit,330696.0,MI,TXYJEMUJIXDIJDKJDMTOONPXLMH,Jfamauauoozclggwbphmprubvkkbnmss,,2.0,O,59.0,495.0,Anadarko Petroleum,Ypeuzvgrv,,1.0,3111503.0
RSJNYSFKUHWLGSCEZLHDFOKDKSCSGJKDZBV,M,1.0,SZABH,1-142-938-6859,,eoc10514,Brownsville,426441.0,Newfoundland,eoceqoobttdltyxakcurylnjsd,OTHNWKSJSOCPFPSCJJDDBBK,B,6.0,U,68.0,,Ferro,LTDULMSIIINIOP,f,4.0,1159838.0
XUNFCLFDKAEYKRFMXMPDCMO,M,2.0,hsfxjbdqh,1-162-491-6572,United States of America,Vwl10515,Saskatoon,170971.0,Manitoba,Vwlquffjewnjnecyndg,oulqllxbowjdtiexzlwcbporwswsveiqucibtzyaikivipdavwazuesbqozrwe,,4.0,O,19.0,543.0,Snap-On,sndncvfewpvtitiymtnfnwqnq,,3.0,2545709.0
Mgtexvenfypwrufxctzhirskhrqwcnqsaewnfmtldbelslpxumeyqdesdbfcwly,M,5.0,Aecgg,1-785-767-0765,,Rix10516,Lincoln,186561.0,ME,Rixqireocwworucswyspclvxg,QKFAGPBGTDSBKYOPSDOICIOSKGKMHBUXFBYRXJPGYEDBRMMZTS,,0.0,U,,643.0,LandAmerica Financial Group,Gvbaicfocknjmtybfcpuyjtqkmn,M,3.0,2949189.0
ZXJTSDKCVHYNICRFHNJYYBKGERYMJGKSPCIJUDYONLTRJRGMCFGCFSFHCCYLVZJVAMPWCNHUDYJHFLJN,W,4.0,fezbkv,1-503-516-5670,Canada,CCY10517,Burlington,12339.0,IL,CCYWOMEUT,msppqqwomofmstcqlqauqnhugamglepohiysebabkhsrahapoonawnjp,,0.0,R,10.0,494.0,Northeast Utilities,zfwhzcy,,3.0,2862271.0
ncwjnkjgurlwhbpehzcwtlphzhgjrwhfmfitvbjwqcxs,M,0.0,Romfg,1-803-595-7790,United States of America,IJV10518,Paterson,8994.0,ID,IJVHTDLPF,fsamgcswholsdeziyfzddjhzsbjoplwhoupgcydxykzbejbldsrtwcl,N,3.0,U,44.0,385.0,D.R. Horton,imrebyfbruaiobkbffieftbpdjrm,,5.0,1694009.0
ARJVEZPOFAMBBSYKSRMBDKUIOPQSPFIMJ,W,2.0,Xjpbwj,1-771-841-5543,United States of America,DFC10519,Buffalo,320127.0,CO,DFCABPK,Qogekidwpdmzhjfkepqp,,5.0,O,24.0,306.0,Blockbuster,iothohgycaqewpuzqsyz,,1.0,1879331.0
XTTRHBDQDXPNLZRFALZYDPVMMTKWULSQRROZTCPJTGNRP,M,5.0,Chxszittie,1-842-363-1338,,Tld10520,Las Vegas,190355.0,DC,Tldsnbay,OXNCKEPIRZXFJEAUWMEWWRHQFVKSGREQBXVESSFETDRCJJHSIYHCBIBAZGPLXTWWPIDSUGNA,T,8.0,O,100.0,738.0,,Bptdwunaoauudnnqe,,,2512651.0
Scxmhokdftgypkrihnccgkzypgftitznqqtfkoexkudxusbxzrwbaxiovqjekgwivtpnnvpogmkhdmtr,M,2.0,eutocwious,1-795-000-0053,Canada,njk10521,Montgomery,123084.0,HI,njkoohbybfynkwnfsewzmyg,JFOVFRUVFACIWQRCCECEHBNLWQLYQFGRBTKATRAPETNFVALLEJYWRBOMVSUSNXVKXIJUJXGRE,,10.0,O,57.0,599.0,,arogizoeqqxoehohsssuxrfybmnk,f,0.0,1682173.0
rkcpzejiyckhkgqadlcbfavnwquzwsrdpslyrpfgeuyzasn,S,3.0,eldmxmjqz,1-191-936-4702,United States of America,VIK10522,Dallas,455876.0,WV,VIKHJLUBYAFINV,Rzzmdwknylnjsytadtxardispkmcmpfuewdhahlkwnzigsldnjxcddfwlreoxijmcuajgqqpjfrhmof,X,10.0,R,87.0,768.0,Crane,Uuytaxwcsujlwddjrpchgjvmra,m,3.0,2311471.0
CPOFMBOTQ,M,1.0,QBOIOHJIJF,1-167-765-9990,United States of America,PPS10523,Hamilton,78682.0,AL,PPSKYOJNUDPW,Ohirbjrxkeytpij,,10.0,U,65.0,763.0,Cliffs Natural Resources,DXPDQKSZMCSK,m,2.0,2193061.0
LFCQTCMHMWCSRHRHUFKBCNZCGASZGPAVXZOTOLGACSTNYEWGTAEGPZQUIAGYCWJGJGRONNLH,M,0.0,DCGNXZMVAN,1-320-038-7270,United States of America,TXY10524,Garland,239752.0,TN,TXYXMDGKGFMKI,UNVKUFAJXVENJHYAPMRUL,,6.0,O,76.0,431.0,Progressive,jhurpf,,2.0,2533115.0
Ymlmduuihdleowgnfiuwmlssjngcelndegoaoomfabigiavwnqunbvjzll,S,0.0,Eqyjuw,1-683-437-6672,United States of America,bsc10525,Victoria,,IA,bscwdqvbaxgpl,TXRBQBAVFRFJAPCBQLFXUIVMUI,,3.0,O,94.0,,Aetna,Yrenakaaxtwvbvxyhbtaslynzqwtc,M,5.0,1018603.0
Ajqtmzitajntqit,D,5.0,Szvquqxcod,1-394-071-2297,United States of America,yyw10526,Charlottetown,277109.0,MD,yywiwhuspqa,Rihmdadanxbgqdpfvqdnorddvlzmcwqtoxcidjizpvwxedxvqkbozgomliszyjeaehtsgbkgvecq,k,7.0,O,57.0,729.0,Supervalu,zfhmfjw,F,5.0,2623616.0
Teahiflncjnhvrrtroowpbupsbrqkmtjoqfoknvjqglpjsduhk,M,4.0,CSVIIJ,1-606-725-1474,Canada,RVT10527,Hialeah,332819.0,SC,RVTIXRBLIQMBGNVJTQYNXOSIPVZJ,Zhcqujnaoo,,0.0,U,51.0,571.0,Diebold,cryugzemifrqegswvl,,5.0,1376267.0
WPCEYBLRPDXRXIJJGYBKZBIFBPYPZL,U,3.0,QTZYIJ,,United States of America,Yip10528,St. Paul,148175.0,AZ,Yiphmzajvg,LMKJKLYDOHEJKLCMUEJLRLMWPPYLDVSVZYDEDJUEASPRDK,,8.0,R,,683.0,Newmont Mining,ffswgzfucinhz,f,4.0,3046660.0
,D,5.0,GODQVRSEJABS,1-163-783-2423,United States of America,Hfy10529,West Covina,,SC,Hfybxnfriraubdqidp,Xbjqlustxqjijebcspsmmitabxhsrwhhgpwktystzqdnortegeecizokaplbpvyvscnbkhuvrb,,,U,57.0,381.0,R.R. Donnelley & Sons,Kaeaooorzjaycxiali,f,2.0,178207.0
Xmymoovgaqdryakionfmfudkjuroksesvuxbvrikkmhwfohwnegdkqmghbffsawhfxjdrsnosxt,W,4.0,Silfv,1-440-264-2578,Canada,wcc10530,Sterling Heights,6991.0,MT,wcckbx,ajddexoopsjvcabhnwuuixsddadgwiaomndarkpaobasfqlfkdbujrkllrjbpfiwuh,,6.0,O,77.0,716.0,Wesco International,bexugtuqskjwegkxrgwadqwgv,F,2.0,1602725.0
QSEIUTJWDFHCARQCOO,S,4.0,Iczgabwlqn,1-650-115-7451,United States of America,YEF10531,Warren,490321.0,ME,YEFECH,jnkgsmuczlmzhzbimwxyiqbzcjcmlj,E,3.0,U,,346.0,Zimmer Holdings,iitzbkx,F,,2682918.0
Pboiursislnzbtjbtigjlnqzpjxrrbhwqlfuiltdkdobzfkmzr,U,4.0,Nmkbr,1-644-738-0993,United States of America,SGI10532,Windsor,350754.0,NM,SGIIXKURDHOFNMDQTAGTKCLVOAT,Vlxzhmjksndynvafeibsiil,H,3.0,O,83.0,481.0,Bristol-Myers Squibb,NPVLFWSEVJBESKLVYL,,0.0,145764.0
LEQITQHGEIZLPOWHYHMTX,,3.0,OPDCLRN,1-882-678-7560,United States of America,KSS10533,Fort Worth,349759.0,IL,KSSTMAMIVNBZ,wfhgaufktpvodewpogkdctpkzvotlayggwxvbhjtqhixvmycvjrecrjaonvyyp,,1.0,O,68.0,402.0,Cardinal Health,Eubmeitqipczvawkimiwevsbnz,F,3.0,913286.0
SKCMUYHMPPGFJTSOUQDDOPHCHMEVLEQXGXEKRRXEUHZKLBMMIDMAJIPZFEIQARRGSMRQEWJRQQFP,U,3.0,jvrdyef,1-103-069-4883,Canada,Xbx10534,Concord,454060.0,NE,Xbxtrvbemezvpzvxkcihkgmn,RFIEYRVJVIUJPLEEAURSFJXHLTRRCPGIWGPGSGABIGPBCTS,,5.0,O,65.0,509.0,,NIDUMBWQCDJTYF,,1.0,344183.0
Wxpcpbgufeoyqvjmlbghqvdecpyjmnxaenpwnbjvxywlyfdmekwzagydofkzqrxtptzanu,U,1.0,,1-692-231-0581,United States of America,EIB10535,Frederick,464357.0,Newfoundland,EIBINIAXXAODQGRMBVL,TFIMZERFSFQOQYGBUFLFKFLX,,4.0,O,2.0,705.0,Ryland Group,fuomcehgeksznmk,,4.0,1288305.0
Pklosbcaqpvdcbbvjmvsaqqtjuymgescw,U,0.0,Kldwn,1-493-179-4330,United States of America,Iuv10536,Little Rock,467639.0,OH,Iuvywvmhbwcmag,FRSRPA,,3.0,O,56.0,401.0,VWR Funding,Njirkiah,,4.0,1380965.0
Jjduqchwpgelscusdkpnvph,M,5.0,Pydbcuegcrq,1-667-538-7343,United States of America,ZPQ10537,Bismarck,59611.0,MI,ZPQZOYUUQAOMQSJKX,Ejclqrtldplzhrraadznfnsnhjscvishkemxkrmnlpindkezgnsmbwcnuzgzuvdi,x,10.0,O,94.0,620.0,Ryder System,qwndviqsxbcaqnlrjeza,,1.0,3418412.0
Jsdygcsxjuweajkapdtkwvxycjxidnvylvchfxlytjetvipebtjxuoqpsvupfqbgitr,S,5.0,xdgsokota,1-006-060-6351,United States of America,SFN10538,Tucson,401149.0,HI,SFNITADQH,uvowcrejvftabomsqkifycanlekqe,,3.0,O,66.0,826.0,Equity Residential,zlclofbhyvpvrqahps,,1.0,
Nmuhwxsrvdbwhruosccyqajkluxqzi,U,2.0,Xjrvykaawj,1-487-988-0484,United States of America,Ddf10539,Lakewood,357162.0,WA,Ddfoxqn,nttucbvtmbrcomjuhjixkxgcucnpxbxnxiseaeasvlxwhtjgrbkhaasoalhrmegueriiohxvbzjunozo,,5.0,U,55.0,357.0,GameStop,Hlkoaeloyapfn,,3.0,551563.0
Xnjyrjgoyamgomjnzhnhqxfhzpfsrvhvaxooumplb,W,3.0,Fzygdhmu,1-733-153-7101,United States of America,Xns10540,Fayetteville,85403.0,OR,Xnsgnzjrw,Wabeszafrjuqlghsdppqsfegoxmlhzsvw,,7.0,O,89.0,538.0,Universal,Jcyezhbxtbqqxjcutkywfxesjk,M,4.0,2719580.0
Hxjlsbg,S,1.0,wwpqq,1-761-338-4851,,NPA10541,St. Catharines,497962.0,UT,NPADRNYMFR,Icfqzwsvxqwcvlsfomafdrkefa,,2.0,O,18.0,616.0,Genuine Parts,ecvnrdfwsmqesmfj,,4.0,2995654.0
Evnebmrmftjessqjgraqqbnrhadvndqoczjvtcbwhkr,U,2.0,,1-533-694-9147,Canada,vkf10542,Laredo,453335.0,MA,vkfkqwtgscrgcjarwnrnkrfjq,Wmjvfcfanooopxbazacdjenprvhkxleegqmwbflopbcowozzitminutoy,,8.0,O,3.0,,Macy's,Xlsfaccnmx,F,0.0,3607361.0
opzjwgoiejmnwcdmdeijixdigmjkkjzdolsbpbdpbsxeujzdnxqfemzsmsyslxhorhlrzw,M,0.0,Bffjb,1-496-936-9725,United States of America,rvn10543,Sacramento,209570.0,TX,rvnmefbzbcqxwnvjgifwujwiakdse,Jgopsrbwvxi,y,5.0,U,42.0,586.0,Crown Holdings,Ubbsbtmgln,M,4.0,2987355.0
Xzybiaxoqnzxnfnsxespbkqcizqmafgboybtdpymshzdviqopqlqwkmueiuydczdrectcytuwm,S,1.0,Vfoyhccj,1-638-532-3809,,Ctx10544,Casper,418228.0,MD,Ctxsvn,ghghjzcmqqtbuximnpeonkcg,L,3.0,O,19.0,816.0,Southern Union,Uuckvpoffwwwnwaepfbnndfvrlsfk,M,5.0,1077139.0
Djxzlmdeo,U,0.0,wwzhypu,1-678-838-5177,,UVI10545,Chesapeake,256038.0,Alberta,UVIJRKQLJPV,Snymleelpmiywosxwehuqlcx,,8.0,R,19.0,752.0,Coca-Cola Enterprises,Qrxakpusasnr,M,1.0,3198650.0
Plndmbbjmalw,D,3.0,XIMDDAUJS,1-854-534-5891,United States of America,SSH10546,Salinas,,MN,SSHTCSRTBKFHH,OICMOXIAVFLISKQLSMSYRPBCRMDIWTAQIDQPNKTXHHDIWOKSAGTAXGGXGBLAPMGXQQCBTREWBLXJE,L,1.0,O,85.0,323.0,Penn National Gaming,Kkoyhcremcqjijcck,F,0.0,2660249.0
Jnojgpxnjivepgoffyjvqfwpmylgdizunzxyvbyud,M,4.0,tkvwldn,1-007-240-8509,United States of America,sul10547,Huntington Beach,120336.0,PA,sulpxqwjtaesvadpmheimh,OVICIMIHH,t,0.0,O,79.0,535.0,DST Systems,THXCZBFKWCVGWJOWYMGHPST,f,2.0,1359146.0
XXZRAAKEYCMJFXTJ,,1.0,PSCOWDO,1-059-721-2317,United States of America,Tvc10548,El Monte,397503.0,MT,Tvcexyajcnolyge,Amlcomtzxwfkqguigsegqhwylhzezmkusnprqglwxacabuabzgosqmxplrvib,,5.0,O,68.0,434.0,Rohm & Haas,Rextmoozwk,F,3.0,
Ytqkmvomdgvixibdrkqaxawdqejxcqoosjglhdbxhfxbychhamlxnjkxlxjgwdiqewzo,D,2.0,POMAJCPXIO,1-301-111-7399,United States of America,Fdg10549,Lincoln,339254.0,ME,Fdgutgkvonak,XENKIFJBMUCWBLPGZXTBVCEOWVQOZSWE,b,4.0,,60.0,617.0,New York Life Insurance,Oswoararcrvbh,M,2.0,1836090.0
arnxdcrmbklvkgttomwtmpnseflciyadobunvvdsjoflxwjjdhmnivfryhtjicw,M,4.0,Fkdxsnyqrlq,1-077-607-0607,United States of America,Faw10550,Fargo,352156.0,OH,Fawlsbnlgesyzabojxteesfjw,dysfztkxwqasdoqxnserucaisnuyzkgvcchcoqmozjdvbtecpmmvjqdpcumiymkwqvraofaipqui,E,0.0,,91.0,566.0,Applied Industrial Tech,Yudmrvmwqnwjukjpbkjwfyzilw,F,3.0,1926559.0
whjrkoymwhzmxeruizfmxisedtg,S,4.0,jrsrefkaa,1-597-130-1298,Canada,pet10551,Lansing,132574.0,MD,petkfhbusghazlxcpt,Ibgectfbx,,2.0,O,86.0,701.0,Tesoro,Mapripjodlmuvtcvnevzpuukvavo,M,5.0,1856524.0
DSUVWLRMNIFNCWSAJSBYMIHXPPTBVZWEACNUGGMWPVKQDFAYUMPRAHKENZZAI,M,2.0,EFRAXLJBPL,1-964-473-6104,Canada,Dmw10552,Abilene,330916.0,GA,Dmwlqownugwesyibyo,Txxamiwemmagfbgnzpcnqdqvkwkxy,C,,O,19.0,427.0,Portland General Electric,LSOLUGT,f,5.0,2710994.0
,D,0.0,Kdzcejqfcu,1-365-421-8115,United States of America,Iiw10553,Casper,280263.0,DE,Iiwrraooefhgmano,Jbincdvrofbabiowaprfoohycmfkxzknforsknvjntlwcyzfaehysjlkhtwsnsskoioubuv,X,4.0,O,,716.0,Vulcan Materials,Yiemxnakxoyiy,m,3.0,3249589.0
Wafjkaforrtfvagfwzpxqgzuhqlxuqclyhapahdyvpubamifwaypnhfwjcvihmjlvrlvnpnkvpk,W,4.0,Lrppdevn,1-057-627-6957,Canada,CQM10554,Chicago,191788.0,DC,CQMJEGMXRFRVQVXWL,Asvhjlzejimgkvhwbzuebhrzbidrvyqiqjjazuyrwvxrxovpusfikbwnffaphnxgzupuxav,,5.0,R,84.0,356.0,Equity Residential,PPCEBUCIYEECEO,,3.0,3515076.0
BWJUIYWMMAKFURFEHONCHWNISZFVIWTMXWETIUBSEOJLOHKFGLTFAITMMQGQJGLLNQQOZRWDLCVXFQCJ,U,1.0,VZSDDNEUZCL,1-778-613-1809,United States of America,pba10555,London,65228.0,TN,pbaxpljwiyytdoufdjxaxng,GXNROYHYHSQERRRAHWQSPIUSAQS,P,7.0,O,,636.0,Frontier Communications,ojjvbhlbkusnepwze,,2.0,1305226.0
CCLMJPIPXOGQQKGSSQUTEWVDTZONIDLWIWFJQ,M,3.0,aicgshscz,1-406-352-4100,United States of America,DGE10556,McAllen,59576.0,MT,DGEIEYLHQMJVJEBHDNPMEVHGTQPSM,Uucvvuqvthquspoygibmlmzppfevnsclk,,8.0,O,51.0,553.0,Mirant,pedqnyxcqwujqtlauugfhwbwtvmk,,0.0,1122488.0
HGJJHFQVACVWSEWHLSYMIGTVHCSNVAFYZMBDWDLKQOFMDADVVPPBLGNHKNJXYZHDQITTRYUCSUQX,M,2.0,Tkfdz,1-477-243-6544,Canada,wih10557,Vallejo,107450.0,VT,wihuuwkgjnrgdsntwxcnrqq,IHFRXJIIZKHXINGQSSIXPOSVFXZENNOTQDFNXEUS,,7.0,O,49.0,602.0,,Sukvtlnwkiqtxlbxzleguhkonhtsj,f,0.0,2735684.0
Hhxlsorfwhccndom,U,3.0,VSSRMGO,,United States of America,kyr10558,Alexandria,296453.0,CA,kyrttawbfjqpkultkjcrv,SFBDTWOCH,c,7.0,O,57.0,324.0,Albemarle,Leiaaxzajgfimtpi,m,3.0,3108095.0
Bbawjs,S,3.0,Roibuxkrblz,,Canada,ugp10559,Glendale,319495.0,ND,ugpaxgldxoyhruugpmbviapxfuy,PPQZUKHLSPQTVTTWZJTETHTLWWYIUHLHFVEZOYORKAFHLURDNXIXOPPKYENBEFVEJ,w,1.0,O,34.0,675.0,Charles Schwab,Ljnioqulqkrpkebjr,f,5.0,889964.0
Suaojsaxgvkkqsvavmojcnbbqqp,U,5.0,Muaopwyzcr,1-878-293-5153,United States of America,Dpx10560,Edmonton,392379.0,MS,Dpxpiftmydxjykggqbxkesisrixo,Jpafwssoqnffpvi,,3.0,O,59.0,301.0,Dillard's,IOENLXQQJ,,1.0,1272161.0
Zupffxhhczylyuqqdfrlohwajzph,U,1.0,Saeejxwcat,1-110-000-7084,Canada,Nep10561,Honolulu,388645.0,MS,Neptxwqwekxzgkulr,Udijqugxzsynuxyfyvjwmsyoffizgxsnccftaqcdzcvusmnciwooswcgghllmzzzr,F,7.0,O,69.0,303.0,Abercrombie & Fitch,mpfqfkhvvoskkxsmrxg,f,2.0,2265409.0
JYOTAMIYSMNJJGJJHDOCQOHEIGJGCFHZZZUKBUKJOUYUNZKINXUOCIKOSQPLDQMIPRNSSXRIVDZPD,M,4.0,KTVWIH,1-360-352-8358,Canada,Qig10562,Hamilton,188161.0,KY,Qignranbob,KNKZSXLHROEYFGOAKTCJUKWXZVZTTNSGUNJDMTITCMIBWN,v,4.0,O,99.0,776.0,Systemax,Cldpqhtzzmaxl,,4.0,2289485.0
ZVUXNPBXUWAZCQOHIKCNKGVQFMYHIXNKEXFDPKSOSEKOPFYGUWMPNVJAIZQLRZVQVWLQDVQ,M,0.0,Qganovumojjo,1-789-341-3724,United States of America,GUD10563,Santa Clara,461081.0,KY,GUDFDXC,vzzxdizslmmlnoikluuyarn,C,8.0,U,14.0,720.0,Analog Devices,nuoislrzwetrweucl,M,2.0,2077550.0
eupdlpgmjtvbebwdeqttioauncjuqtsoiycpeskklerdobcsacu,M,4.0,Szcjsbwcvhj,1-160-591-4830,Canada,Uro10564,San Bernardino,42437.0,IL,Uromxxcsdlhgcqnobjdpsdkq,KKMWHVJHADWBH,O,,O,90.0,542.0,R.H. Donnelley,Pakwxqmtcqznuthk,,0.0,60022.0
Onweesxzltmsgchwygabtipwljvtphwwavosreyjfazox,M,5.0,Yikind,1-976-725-3854,United States of America,jui10565,Scottsdale,221435.0,Saskatchewan,juibibciu,CFMEVTSOMJDNCLZQKDKNPVFNTQDIEETRMKOETQITUQWM,,1.0,U,,302.0,Windstream,vgxinobisvdfuzxgoxmpfy,F,5.0,108950.0
Lkethiwfurjgxrcdqgdpyzhldodaxzzlfepzfbhtyjpacxgcsry,,3.0,Isqtfawfij,1-413-531-8634,United States of America,MET10566,Garland,371639.0,IN,METEPYLCJORIJHHFCAJMEZJLWXWXLV,Ahdvouyqmgfrpkxrlqcouktbjyauiuvsbohqdsgffnmhwyqwazwxumz,,2.0,R,94.0,756.0,Buckeye GP Holdings,mknysfi,M,2.0,3635332.0
,S,0.0,Cbmrqjnoftqx,1-696-704-9178,United States of America,Hhh10567,Oceanside,494617.0,WA,Hhhhnwdtyarqcybpffmwfedu,DMEWKFWCIECQSXEPVPZAOWCQRCT,l,7.0,,90.0,725.0,W.R. Berkley,kdwloszhjsuvi,,4.0,368855.0
Sdlwsuuooxujzvgwxonchgoawndcijvxmnekayotgynzqedpdpczlqkepdcyulvjbyyv,M,2.0,Odpgkshns,1-950-135-8705,Canada,UNC10568,Modesto,388054.0,CA,UNCKJVTAWAZZFDSBLJSKCS,,u,2.0,O,77.0,706.0,State Farm Insurance Cos.,Ntntcdyumzopzgrfasgtqzgchnmjk,,0.0,1055071.0
VXEMOMWVYMEU,S,4.0,zwxdfmonvgvv,1-125-431-4354,United States of America,Vit10569,Ontario,182991.0,PA,Vitrbswsvwwueghftcya,Intor,,1.0,O,,,United Natural Foods,GTWWXTDVWLXPG,m,4.0,2274332.0
jauvrs,S,5.0,twcdlpcqhc,1-266-071-9791,Canada,VHS10570,Winnipeg,238158.0,MI,VHSDR,Uubmsjikhdljihlwcxtgaluenjhxokvfsqinasnn,f,5.0,O,66.0,509.0,Xerox,NJHPS,F,0.0,844092.0
lizrpwbasvwegptskszdnpjwrunwftjcdhayqowdgfrygdqavruhethxidkhl,W,2.0,Wiaoavb,1-124-845-3885,United States of America,Clp10571,London,47260.0,AK,Clplxnhrenjfajiifsqhd,HNEPC,,6.0,O,44.0,678.0,Northrop Grumman,jomocnuteuszixbavm,,1.0,511438.0
jcpomzauaio,W,0.0,YOLLXPP,1-992-721-0251,United States of America,Oex10572,Madison,49307.0,IA,Oexrjpxofhaxrdsd,Ididakshf,t,3.0,R,79.0,476.0,Dick's Sporting Goods,Fpdemodphcnept,,5.0,
afrwblctbsstmsvspxrrth,U,3.0,REJESBL,1-155-512-3184,United States of America,FQX10573,Laredo,301997.0,Nova Scotia,FQXTESLGEQIBJDKTRTCICWLOFLI,Liukkyhpgnhqvwkqygiapwkuoayywbjdndzfczisjsgyafzfjloodlojkxvosqfvtrizpdycypt,F,4.0,O,91.0,723.0,DaVita,Viuud,,4.0,164838.0
Lecelcyxxjshhsgoobthncxchxsoipxnzslgqfjbptkbsarcwhbdgfrgifmxmuecgwhrwhbxhnq,M,2.0,AAHAJCMGW,1-643-830-3461,United States of America,QBJ10574,Washington,2194.0,ME,QBJKMEWLIAERMTQFXWLJMEIZWWU,Jszwuurdkgcveeydbjdfncdcunrfuxnkvkoozrbytygwpiffjpydtmelivcf,,7.0,O,51.0,587.0,Delphi,ERYCLCFNVBXZHWAOGAROOYVTSHN,,0.0,1579617.0
Htqmilac,M,2.0,pnhkriejdq,1-344-563-7528,United States of America,YGC10575,Boise,396511.0,Saskatchewan,YGCKGWAFKQLHHBMSXCPPGUA,,o,7.0,U,10.0,622.0,Macy's,zuzhva,,5.0,849680.0
XSMXWGYEWVIAXW,M,3.0,Devgst,1-152-442-8604,United States of America,xye10576,Minneapolis,312821.0,Quebec,xyeugagi,,p,8.0,U,52.0,705.0,Advanced Micro Devices,WXJIUQEU,M,1.0,
Efjupftxahdlsemhe,U,0.0,Iaybuhazbtt,1-737-490-9555,United States of America,TNW10577,Cincinnati,148914.0,AK,TNWNPXJ,Fwofmxfsgmrwqlfaxpywrqbzrwdnw,,9.0,R,50.0,811.0,Laboratory Corp. of America,EVCOFPSIQNVWFRPAJARJWJJI,f,0.0,2365457.0
wtikqbeuhngncopdkmqdokjtjjrevsvxitpzbbvslywz,U,4.0,Zcazgo,1-632-914-8681,United States of America,FHT10578,Albuquerque,208100.0,CA,FHTEIXGAWQDWRRHUJ,lfyvfsxxhouwucgufjslfjulzcskdacqmoveextxjjvxlhmzwuskovumbyjqvsqsysicz,,,O,23.0,816.0,Illinois Tool Works,Akbfjqszwu,,1.0,3639844.0
NRFHOVXJGUDWE,M,2.0,Cxhxxyuygjcp,1-271-910-7303,United States of America,rlb10579,Los Angeles,,New Brunswick,rlbvnghuaevkyjcybcacmogkqv,Rviikaengkytaeqqqonhviqbfogertgalwdtpjzmyssbizdtuov,V,5.0,O,85.0,534.0,Guardian Life Ins. Co.,Ynyhbmlqdwzhgvtot,f,5.0,2186745.0
