AgencyID,Gender,MaritalStatus,AddressLine1,PostalCode,City,Income,AddressLine2,NetWorth,CreditRating,NumberChildren,Phone,NumberCars,Age,OwnOrRentFlag,Employer,NumberCreditCards
isg12223,,D,Htwpfhubc,Rdvfopdhhv,Warren,164382.0,Zzeacanjlylkqcgyihxwtlqcefcxfbycrdfvltggknkpblgonfumjiftwtbn,2084749.0,499.0,1.0,1-571-624-5476,3.0,88.0,R,Alliance Data Systems,7.0
Sii12224,,D,Uabwejacqzsvsiwnxblgdqtpuosuifjfzfamcimupzrwcyaaruycbpiamdmnvobnkrcjcnfojfhp,MNEXMWSSPSO,North Las Vegas,248149.0,jptxqaspeftjmvhjnjznoajnxscnaazsudsnpoahcofkuaguohhfiytfrkgevvvfnyuwmgxsworcgc,923312.0,417.0,5.0,1-686-563-1927,4.0,91.0,R,Polo Ralph Lauren,8.0
Jca12225,,,Jdlvbnsokoacpwrqekciiddvupaxnknsjumqg,Tcwzfqvon,Sandy,45831.0,Shtttjfyzshsqtkzgfctzwkdxckzuqhvigdhaqbvyvvefxvcmegmlpswppnbccuhuufb,2432430.0,714.0,5.0,1-725-337-9751,1.0,50.0,O,Best Buy,6.0
joa12226,F,S,Rltiksskkaehaitlkzzjhnvliyntj,Btljvsrgvpg,Laredo,317525.0,uvcqxmuuttkblgrkotbqfgaftdnzcaplq,507864.0,336.0,2.0,1-944-556-7766,4.0,4.0,R,BlackRock,4.0
Mvh12227,,D,Djhox,Opsouzs,Augusta,422793.0,UWVWRYOHJRSAQBMUCXLTYQZRZWTLNEJPQUPIVOVJSXCJUIEFDSOFF,3519269.0,,5.0,1-637-305-5361,1.0,39.0,,Jones Financial,10.0
Hcg12228,F,S,JCOHVUIMYJIYTDXQFEJSKLXNPGNYPHASBQXNQHJGVRHQEQGWGQ,Amrxjhpfozic,Santa Ana,244919.0,gglxxaisxweywvemqedadltadwywbifndxndxokwp,1883644.0,784.0,0.0,1-790-693-7865,4.0,40.0,O,Regis,3.0
Chx12229,,M,WUCCYYJIJGTTCLWLAAXPFDWPPUJ,wmzeuo,Berkeley,175758.0,Lezcabu,3071518.0,475.0,5.0,1-085-597-7614,0.0,50.0,O,DST Systems,9.0
XCN12230,F,M,Qdsvmzqscxaxhlqjwxrscigounhzjpoghavcwxclctyzqdblsgyhiemeymfcrwoabstwunmqgwkqewnt,WVOTPWVTAC,Seattle,158835.0,,1416770.0,847.0,3.0,1-735-425-1545,2.0,42.0,R,Radian Group,0.0
Mly12231,,U,Anljuglptbvmfowuickluhsxgkf,rjegpgkppvek,Rancho Cucamonga,111717.0,Kkwdwlhjzzsgqywiiqopbxmizazzihjgwvkxxnmqubrwymglinqdriedjrjibiughjchimlxqnvb,2552930.0,634.0,0.0,,,86.0,O,Simon Property Group,6.0
ZIC12232,,S,Viuinaunavhvstswnlwbgstjoesooubwqgxkqeepomjyhgwglplj,Rqlwowunqxww,Reno,,LBRBOFPIXORTBOCPFMVUWRIRGQXPBIMN,2734980.0,759.0,0.0,1-321-399-0166,3.0,27.0,R,Constellation Brands,7.0
Tsr12233,F,D,zvunpcyfkhcnroxjiibawfyczmwiwfovueuytflrqzdhydecmxjsaeazl,ghjsmmjmmmnp,Omaha,156323.0,Mvjeoxixdtljqexaatgccnzsczrombpzibsgwvcgvqiyqvsycewgcvlgjb,3392989.0,573.0,0.0,1-332-456-2627,5.0,57.0,O,Express Scripts,1.0
IXD12234,F,M,Rioycenoairrrvi,Pwbdpxngcboo,Colorado Springs,470202.0,hsnnnmr,618606.0,669.0,,1-376-495-5558,4.0,14.0,O,Auto-Owners Insurance,7.0
GUY12235,f,U,Pvbomhfktwoaddavflbfufagommppwbjjlwwbyitmtnoxhglxdqewvihfqdjnpzfczhqrxgw,Xrjbdbtkcjg,Amarillo,69973.0,Iqltkvajrnvwbgmbcoceezjhxwcypnojxpldplvbxoozmhel,2543097.0,515.0,2.0,1-840-836-8511,2.0,83.0,,Brown Shoe,3.0
KVS12236,,W,BGTCDJDEIONTGQUQGUDTIKOPNWLVKKEYAYQWBWOQBBBGUYSE,Ujiescuki,Las Cruces,48247.0,YTDWIJMWLKUYAX,3687736.0,332.0,,1-840-301-1739,1.0,3.0,O,Hayes Lemmerz,6.0
LWQ12237,M,S,Neibaijistjpmeexwtcrmpqtlrhyjgdjalouqsxvjal,GQAJUS,Regina,117817.0,DHUOZTEOBYHKYLQLQIRUAGDZPTPUTGQUKMYQ,,762.0,2.0,1-699-267-0354,0.0,61.0,R,Walgreen,7.0
Lqf12238,F,U,ycjldkiqdegmmyioqhuqvlgbusodlolyuebuvmscphnmpwr,HIQRCAMXOTW,Gary,297746.0,Pikgobccoerotmzptfdrnekqskiidiqblhshtdnnquqjmiehupwiynocyiepiymadulseljomtrtfr,1434088.0,,1.0,1-614-704-6730,1.0,6.0,O,MSC Industrial Direct,1.0
Rpt12239,M,M,Knvfdpmgtgfvtvqscmtlpuvxztwsnbexvmi,Spkuucn,Abilene,489458.0,Fixkfqfmoex,3615499.0,398.0,2.0,1-762-816-9121,4.0,12.0,U,Avnet,2.0
coj12240,,M,Ylwdmifqjrcjbgdeshbsvxiihavndukvqzsnsjnqfkosfwpeoggjdxxjnpiychlcmyhdgmanpxuilqsv,ZVBYJWL,Stamford,463947.0,Zvxsbmasgn,3583755.0,539.0,3.0,1-460-072-2169,4.0,52.0,O,PNM Resources,7.0
Czh12241,,M,Asdpkzzjdevskyvkmjgbkitgmvlfndcdpkircgnlxmqymdwwajaxwlreyleh,Umbmhhlmohtw,Little Rock,305738.0,KKKPQREENDUSSAIDZTFVUFGBPAVRBFSUMVCERLRGBEBDSVWXLXQGIPUZDWPMATOZMCLOPZ,2805623.0,708.0,5.0,1-172-236-5042,5.0,18.0,O,Corn Products International,10.0
Jbs12242,M,U,Uscsjcquyiyeqstmemunwuydvtugbi,Bpalltakzs,Providence,394713.0,CTHAAFEUAWVMFUNHURQGZDMSTPQVYF,2125833.0,564.0,4.0,1-976-748-9268,5.0,23.0,O,Guardian Life Ins. Co.,0.0
Igf12243,m,M,Cfkzajouyfarjfuaqyyivqjsp,AOQPUJRZBW,Santa Fe,,Fmxwnunictspflalomuqqmezihupkjkftlviyrzqugkligwzxxagrncoquzy,717520.0,837.0,0.0,,5.0,24.0,O,Radian Group,8.0
fqj12244,,D,Pmukcddlmurkzepemcloncmk,Wnhvwxhbjwm,Indianapolis,257468.0,zthrvlouveqolkauuyvxopch,2051903.0,,2.0,1-918-403-1338,1.0,1.0,O,Annaly Capital Management,6.0
Qhr12245,m,M,Vuqqruunkjxevykvoeoikamhycfgqqnndkyhymyrzctqecyfbnlcwhsiubwwlkunnwxn,vwhxwfatcswl,North Las Vegas,295961.0,MHJVFNJK,1970370.0,544.0,0.0,1-118-224-3667,3.0,68.0,O,,1.0
FAA12246,,U,KFJGQZQYXCAPSYDXAONUZFPQHQNHJFFNWFMUFPBHTTVYQTWZOYXKCXRMQADFRSCGROB,Ibinopmik,Sherbrooke,102029.0,ESZDJVVOEDRFMUOOYIMVERDFVUSJIELWTPMBPWYWGSWATJZTMZMURQNGDMFNRJWV,1668674.0,601.0,4.0,1-784-800-4442,2.0,65.0,O,Staples,9.0
Nef12247,f,M,Dyjcaieneredkgksniitquexesjhkncvpjchmccbtqlrqqafqoo,CDCSUULE,Naperville,247652.0,Biuhukjqgnbamhgkegesvmytr,2393174.0,622.0,4.0,1-344-096-2698,5.0,55.0,O,Unisys,3.0
meb12248,m,S,Wllqtrgyysmqfbuhmigvatrluskvmsxrvkqiesyzmlxyzbrkfmmwbubvbpvczibbhaqhv,stssuzl,Moncton,186555.0,SULYAMRCLYIERZLT,3148089.0,795.0,2.0,1-904-085-4794,2.0,19.0,,Wyeth,10.0
rkm12249,,M,wpfwzfthzykbmoqunrjlbxuqiafcvipksdfubufccvcxmbmkzplvbcxnqtew,Ovrtpelmsrwl,San Bernardino,151602.0,Sgzyqwaidgwifvbzfxqbjzwvgvgcohxgyovbigtnmystivfhx,880419.0,484.0,0.0,1-911-754-0827,0.0,70.0,O,Mutual Life Insurance,0.0
ypd12250,,M,Odsdtserggoegndvemdxweegxmctsjpxjkximulmbtfgjfy,WCBAWVULBQET,Elizabeth,260323.0,,2027217.0,,3.0,1-130-181-5617,2.0,96.0,O,Assurant,6.0
Gcr12251,,U,mfqrezpstyaqifimfqzfsowezikkmbiombeeszeuuikgyvkdtjartskupjnx,Nraddpsfkov,Colorado Springs,46789.0,uzzwifdfikhfyhxalpmoecxrbkcgfesoextwncsqrjm,2989768.0,791.0,1.0,1-367-300-4355,1.0,,O,Ingram Micro,1.0
Ham12252,,W,Omlfigduxktzpzcuavrdltjfpyvepvlujl,Kadbewtmg,Irvine,360248.0,UCWCXRBKFPWVGWHLOSMNHNMAUHBJWFZJYXKZHAOHRAQHANAVOFEBZPYRDVXE,1643977.0,303.0,0.0,1-160-772-9584,1.0,56.0,O,Lexmark International,6.0
Fpv12253,F,S,,NENIOFQK,Hollywood,361464.0,gopzcc,2081414.0,395.0,0.0,1-830-350-0801,1.0,79.0,O,Dentsply International,7.0
qgd12254,F,S,WQETAABBJGFBTHNDLSHMGML,DZNPER,Mobile,131165.0,Kcavlwvtrseaqrmiqdxrnyvcsyjzlcrp,2582386.0,686.0,0.0,1-172-219-9219,3.0,45.0,O,Country Financial Services,10.0
Mmf12255,m,S,Rsdzuuhfzutworeskdcqzmgmgcdkmlkxzrzvtlpqwjvbtbbukqukvnbfkktysbraxslbqlojofrl,Tdmzrwqrw,West Covina,468222.0,Nrjkffkaysphzemhwstdebvpa,745540.0,611.0,0.0,1-863-514-4059,0.0,34.0,O,Humana,8.0
cch12256,,D,Qixezehwymwmpoxjwbvxfodjdhopchxsmheifxotzljmhkscaxcndsmxlgopsiapa,gsrnogwtayr,Savannah,69986.0,yujiykbkzeecjlgdcctxjwubdiqlnyovmpgxvjzxhujkhwzleqnurszflruy,1556754.0,605.0,4.0,1-294-746-4175,0.0,63.0,R,General Motors,3.0
Mkl12257,,U,Jnibuzpzincqexkplgbjivdqvanaaxocxipzarwboshuauoenxtbrxwzldxrfxox,OXCNZSVORJMG,Thousand Oaks,133905.0,QPTATPOWDUXSREDIKWWKVMSIFFNJSNTUMJORIRUBLVCSMVKL,3619771.0,446.0,2.0,1-660-731-4243,2.0,11.0,R,Express Scripts,1.0
Cuu12258,O,S,Loxjhephcidtqqmkowfsrnruevuizrhutxr,Wlxanqiqfl,Buffalo,125591.0,fszztqvrpxubxiewhwpbwqchwzmacokjxpfglcfxfbttppitdysxmbrtoaqjfv,2476699.0,521.0,5.0,1-737-028-3170,4.0,28.0,O,ON Semiconductor,10.0
SGI12259,,M,Wxslnqsepbjds,Dzcaosu,Mount Pearl,329007.0,DEHOGFLEVENBOCVPVOCOFAIPCTRKJPSAQEUZQVYLXKWJRJIDGCQHLNDTTU,384979.0,561.0,2.0,1-032-901-2864,0.0,80.0,O,Interactive Brokers Group,7.0
Dji12260,f,,ylfgykmbzgwdficdhvivfhdknugejfbxfhkbscbjqbaumsz,huuqds,Simi Valley,72809.0,Ntidizvjibpjhuomtzxeidfuxrgar,3355184.0,348.0,1.0,1-711-729-3213,0.0,64.0,,Phoenix,2.0
Zfm12261,,S,Ryvdjtzumvrbvirisjqypsmdjuwrdfp,,Louisville,157097.0,Cczgfjrdxkmxhggskcavhrawdoedllvbxapifjzismfzlhkmklseosaobxvsphptowrsnnelne,921503.0,743.0,,1-942-080-0051,0.0,8.0,O,Cephalon,5.0
HHH12262,M,M,Dricktksnneexehkgfxqntimhfwhxszvwnoynwhwlrxtlmfzdhzqhmdifzsmljpvwi,Xivabp,Santa Clara,306932.0,Ucsyvxcevquvsbkbxuuebljbtqtgyjmgwaaqlhgmvmrpqhgcwkkctmhftogmuebecddmkjm,517122.0,524.0,2.0,1-447-426-0512,0.0,,O,Laclede Group,8.0
Vns12263,f,M,aduxfpmmnfefkilavgwstjrwe,Hcpqxxazwlk,New Haven,146058.0,Woyfyifinlgishjqstoonucetiebyovckbiqjrqzrrehww,3961463.0,761.0,4.0,1-458-424-3020,4.0,45.0,,General Growth Properties,8.0
Dno12264,,U,Amllretponzoijorbqdblwplehydz,Sqixebddwws,Santa Fe,129028.0,Xqbnewlsqchkohqlupahbwmekf,2804105.0,382.0,0.0,,3.0,,O,Monsanto,0.0
SJR12265,,U,fbvtuvxkdjrqmyehy,Ybkwyrqqylc,Fort Lauderdale,48169.0,Rrwiliwjbcobvosgmhaseuubamc,3277048.0,435.0,0.0,1-790-473-6022,0.0,46.0,U,Solo Cup,6.0
VTJ12266,,M,RKREBLQKJFHPACVZWDQWBXYIVVOGAXVSFKAHADGBMRTQUOIUGC,Ukqlswgvpi,Mobile,491094.0,jazxsfeoo,2971203.0,402.0,3.0,1-505-924-5709,2.0,68.0,O,MEMC Electronic Materials,4.0
Gsr12267,F,U,QGTLJRMZVRRCQXRIAVYPCQQQTKQBAGDE,Wtpaszitc,Boston,156190.0,Oldcakeijsdtunrslrrabglbookbatrnoidjlwbvorioorzkuzlkfngeqqianfskbfswiskbclrqrs,923080.0,669.0,1.0,1-551-149-8734,3.0,30.0,O,Gannett,7.0
Uyk12268,f,D,oxtjqjikrgqobcsgnhadlmjjprftepefqreqodcxxkak,Zoyhxqdwj,El Monte,210500.0,Dteeelfmasxlietzkianqtxiwqutlnsgfzjv,1005552.0,438.0,4.0,1-829-531-2121,,92.0,,,4.0
SXM12269,f,U,mgxjewmpsjgkpiobgkcscupi,mjuol,Fargo,253563.0,Qtnntsnmoxfobzugqmwrkzfitlemyhadcw,1851067.0,826.0,2.0,1-621-209-7389,5.0,16.0,O,Ball,5.0
ZQD12270,,W,DCEJFSRPSHDLJRFCGOR,yssexxqks,Iqaluit,38683.0,WIXCWKMPNTHGFXIWSSOXGMHDSNWKGFUZJRVQFTEKYOF,3168123.0,556.0,3.0,1-150-322-9590,1.0,22.0,O,Charles Schwab,10.0
ELB12271,,S,uyeuoumlb,Ujppw,Pembroke Pines,398600.0,jftomtiinxztofkoaytwqtoamggpdvcafmaxkfvfantnsxrnwrbgxe,475083.0,440.0,4.0,1-629-868-1988,3.0,24.0,O,Int. Business Machines,3.0
MQH12272,,W,Ehptbbnknophslkedfowxevjkiwbazxmsjx,jagfgcgv,Philadelphia,33993.0,iqmkeoueimpgptvmghswbwtnibavnopicgbhjgfmgfoiyhnsxqcgruacydzd,1610658.0,365.0,3.0,,4.0,38.0,R,Lennar,1.0
wdu12273,,S,wqubwqncdgpynrjqdawudkxvdpnyxsiagzci,Mknkcfdxtvxx,Las Cruces,50976.0,rawlpmhteibajpjrvbdqegnlmeomxlrkngdehpwfduqwhatxwns,359942.0,446.0,1.0,,1.0,29.0,R,Iasis Healthcare,7.0
Vmo12274,,M,Kjjxjnhgjqszceadnbbasfvqphamohnnetkqh,Zkkdjcrrfv,Springfield,187595.0,FSWPEEUPCMAUJOGDSXMBPIYGABCCSXOCZDVVO,1436315.0,369.0,2.0,1-708-876-4578,3.0,97.0,O,Embarq,4.0
Vue12275,,U,Ivlnpkijthfmvhjudntkuxzbhwplizvmigzbknqfewxfehvwdswihqaeft,Npvabn,Edmonton,237527.0,cbhwmcmqlorbkzlg,3850672.0,436.0,0.0,,1.0,64.0,O,Cigna,6.0
aql12276,,M,Qhasvarxjhvwqfktvfeqhuzmhyerinxuulafrcbjwyfehtcqocipuqvzmqox,AMAZPV,Bridgeport,408665.0,xpvemqugekunrtkvabxdlojorjrjqskbdpf,93264.0,358.0,5.0,,4.0,40.0,O,PepsiAmericas,4.0
Oyt12277,F,S,pluwlqzeoaslmxpotxhssrcqqcecqrfdvxldpag,TVIEXI,Moreno Valley,496385.0,,3972112.0,778.0,4.0,1-558-144-1963,2.0,2.0,,Tellabs,9.0
oot12278,f,U,Bndrbpbycsimspxdvulbdlehqpeitiyqwotpdzptucvoejdeldkrisvfjchrvqoaxxfgatth,hdxwbvjb,Peoria,450003.0,abynfubhlpepxpywqpnjbthmhbzslpfjiegadcuazvh,1783132.0,456.0,0.0,1-852-976-8737,2.0,86.0,O,PolyOne,2.0
gqp12279, ,M,Moaqycsrfernzbudodqrekqzsntivsksgofpexqthcapjobuogtamiy,Mcikfpfjzj,Riverside,467959.0,Drgttcpe,2990001.0,588.0,5.0,1-409-332-6355,4.0,43.0,O,General Cable,4.0
SGD12280,M,M,Qaneoiwfbqzzfowmgzunmrseglselwhjzohn,cjjvfezoq,Charleston,320766.0,BECGOSESQNQJMZALGBCCCDPPDNCJJFECRXERIPMILGFDRMWTCTE,730252.0,542.0,1.0,1-622-439-0390,1.0,80.0,O,Google,8.0
Amp12281,,M,Kpvpckdjhidatjxpflkklnrmnppqct,FJVIFFQL,Newark,311474.0,Bbvxmozjslugttqkmjhqkrje,,806.0,1.0,1-069-057-9363,3.0,85.0,U,Fidelity National Financial,2.0
CFY12282,,M,jyiclpugyliccevegmhktdfnmyb,Qpkbaphf,Bismarck,244212.0,Chrulrqumemqmwynomexbtbbbl,3371755.0,394.0,3.0,1-226-605-4270,1.0,73.0,O,,5.0
ERL12283,,S,Icahrxsyhvhqfdfuymhkpioqstpjwzzjeeqsa,zuntqfeswz,Chula Vista,,Kfuuaotg,488022.0,550.0,5.0,1-257-713-9986,,84.0,O,United Refining,3.0
ucr12284,f,,sjrhpfazmletcgschmacnrsnuftha,Frnmausbvb,Lansing,115930.0,Craqhpgxxqeivezqdafrlunawdxnhcjoxphaaoeblaopsvqvqgkrepiuuixkh,1188396.0,592.0,4.0,1-934-487-7602,0.0,76.0,,Crane,3.0
Fkp12285,f,S,Eiinbyitmahosndncarklciojyzjqkukypcwglexebeggtpmvdsxehhnfodubyqkjymqigxshy,FBZXMGP,Hartford,328375.0,Ilqotpmdogouxwvpoeoskucuhluqwpig,,537.0,2.0,1-513-685-0381,5.0,25.0,R,Verizon Communications,9.0
Bkp12286,f,M,qkauphakyasfmesoixxifubsnqyvpbdlwbjjuaaxajs,bkoohxjfbcs,Fayetteville,253711.0,Tijdrfhgxstnopalibwllgunpxhltzcwkrnjaoaunnbdzqmdqxructbjrtftbbknsjdt,2185517.0,707.0,,1-961-222-9395,5.0,60.0,O,Public Storage,3.0
Ntq12287,,U,DAERGDISBRQKPQOSOOHLOVFL,JZQFHUOJER,Great Falls,92046.0,LNBJJRDTSSNPRIMQQVYAZDHHTOBWCQCAZOPLOWPGGBBVUXKHUZTIHXBMFFEZKCDIMMIFSE,1883164.0,579.0,1.0,1-619-448-5673,4.0,65.0,R,U.S. Bancorp,10.0
hlh12288,M,W,Pnmohabvzvxirgiooabe,LEEHJSHVM,Casper,454454.0,ugbavzilpkkziglzqkiimmmompsdkmoqakvk,3082174.0,589.0,0.0,1-533-282-8485,4.0,5.0,R,ON Semiconductor,4.0
Cwm12289,f,S,SPZRIKAIURJUNAROARXJWKOTXBAXJPAEGGAMADTFFLZSTKGQWSDVPLXANTZOWAHMCOWOZKLATWOBMF,Qcswmcg,Toronto,166188.0,hjedwsbk,2084740.0,845.0,3.0,1-584-689-8226,5.0,43.0,O,URS,8.0
Pgv12290,,M,nwakgyabgjqbprjrmrjicowsweyrerquqgnomvyoohxxltuzxexevaqukpydrr,mypleijbkcwk,Fremont,282983.0,zyvgeocpikwaiwoqpdrzqxqcwmrkobbtmrl,305790.0,314.0,0.0,1-393-407-2621,5.0,42.0,O,CC Media Holdings,3.0
Ijl12291,,M,Xmgnuyjocrxbmmzcl,sfmcw,Bridgeport,140876.0,alipsqtakftbiqaiuuscphsxqfwefahvoompeogsnywgspuicqnndqh,2251427.0,456.0,,1-564-152-2837,3.0,6.0,R,Avnet,5.0
FSX12292,,M,BWDBVOQ,JQPDPC,San Diego,241059.0,Siokjrrtjrwhxdkusneezqystiatfwvcertroz,842057.0,661.0,0.0,1-261-694-5138,4.0,4.0,O,Kimberly-Clark,3.0
QHJ12293,,M,eabmxkoqfdvw,knqqlcty,Tampa,,Drjmwkcmmegrudwatipxsgrffdkhnwzxail,,507.0,4.0,1-919-832-5314,5.0,96.0,O,Precision Castparts,5.0
KEU12294,F,S,Iqixqelgxmoucckxplodyjdkfcosfwkvqlvhw,DONNGJG,Jersey City,194589.0,bttpjlbpmhv,2348382.0,758.0,3.0,1-151-045-9104,,6.0,O,LKQ,5.0
Yiw12295,,M,Btmcmjubb,Ykzao,Gary,55077.0,Tgqno,303969.0,849.0,3.0,1-718-904-3454,4.0,90.0,O,,4.0
Lur12296,,M,GNXNOYDNPJAMXAVBKJHLSBDBSADPLAWZQNSOAPAFARIOQWBGPVFHZYARSGTWYNXXH,Mfkpy,El Monte,162651.0,UYKMMTLQHRWQLJA,426121.0,454.0,3.0,1-444-549-7034,0.0,82.0,R,J.C. Penney,9.0
ocg12297,m,M,JGTPPEAPCUZWKHZZHWKVUUQXGVHICNLKWMITIZUAYKTPJXTNFYCMYBYPQMIXSMPLRIZUR,Xfyszm,Sunnyvale,162804.0,Teykigblekjpsaqljsejncdjqbvlincjlfzlmiskzifgxnkimwdnvjifvgpaln,739970.0,465.0,4.0,1-940-403-4707,0.0,58.0,R,Airgas,6.0
Mis12298,,U,krlfprmpdosddpaiiktrculfvowm,Ppigbuaky,Spokane,179308.0,Dfqddqgqitvfxbdqwy,944292.0,640.0,1.0,1-888-022-5606,3.0,75.0,O,Host Hotels & Resorts,
kvi12299,,U,DUHSGVKFAQXIZZRNELNYOHJGIJPZUHJEUHQSTRHRQDLDHRVXVXMNSIMTDOILEQTJ,Hndwr,St. Petersburg,210158.0,Smjsknnwwaadegpyjjl,2697249.0,304.0,0.0,1-506-023-3346,5.0,92.0,O,Patterson-UTI Energy,1.0
Jbm12300,,U,Txfirbqvedyhnlatiunpyfbidtjwdzsjlbsdjpdcaajmwlnwjnohnixpoiesubxejlou,Pdckfuswqfi,Fort Lauderdale,415363.0,Tudbmmecudenzhtyheliecotayeisidyltrpxphgsjszoddkzxswhtboszp,2222649.0,346.0,4.0,1-021-542-4665,,86.0,O,Dover,5.0
ZER12301,f,U,Jnbrgcshalrezpzzhwwmpuatjbttrcehyvtqc,,Oxnard,420836.0,Itnlqkupbnqoddcyecuowvhhjyismqfeksbtfzqgjgoikwjtqkgq,468140.0,627.0,0.0,1-396-239-9090,5.0,6.0,O,Advance Auto Parts,5.0
Ljd12302,,S,Gqiggmvalfmoqzehjfpvdaocubzbbgcqakecbbplvlpfpnstpa,Azrhdiiou,Louisville,485904.0,Zmcvlgeworjsudrpjqgffjnjgbnqhlmtdnlvgjsmdjpakhtvubkbrjo,1950276.0,589.0,1.0,1-471-782-7121,,86.0,O,AGL Resources,5.0
MHH12303,m,U,DINGYIKWZWLGXJELFPHMORYTWJKBFTRGRTVGNBPHHVIJASXYUENQFFUZCDOIFKYSHAOTNKSOFZLXE,Jjshqa,Mesa,98539.0,NDSKBFDDKFAUFGDIHSIJK,1588249.0,809.0,0.0,1-792-206-3227,1.0,40.0,O,Southern Union,4.0
Rfb12304,,,HPTEYNAJF,Wgmlben,Baton Rouge,407049.0,Zzcwhcitbrtuobbopciqksovfxnhyqrbclndnqbhiowgwp,3853200.0,531.0,3.0,1-664-659-5033,0.0,76.0,O,Flowers Foods,
Xwx12305,F,S,Jedygadvdvddbxxrijjjrpsuqpcziiqyficbccqbbhkhwjfjssggwhpngumpstjz,AMIQFTSEC,Dayton,290262.0,Qojnvgssxpbiznjdazlcxwlveknipetknwsxyiplliuzmjbfckylgtuiajvtoxh,3906037.0,400.0,0.0,1-370-183-3719,4.0,41.0,R,Psychiatric Solutions,2.0
ehn12306,F,M,,CALKVQ,El Monte,280984.0,Ojrzyijrowyctoswfhwthqamtiidwieuegnzhbwuiqrznbhdbm,,324.0,5.0,1-331-127-0336,1.0,83.0,O,Cenveo,10.0
QQH12307,,M,Oujnmqqurpeajupofdaqcwypkxntogtlaelxqouxsujmpoptvvcteyqrwiflekyq,xwurulh,London,408050.0,Omsgphihupfde,203616.0,709.0,4.0,1-006-924-9297,5.0,100.0,,AbitibiBowater,1.0
Dmi12308,f,W,Dmskgbjgowhalm,Luhykbau,Mount Pearl,405529.0,rtenbwoffvfrxsusvosodqztcisvtmxkqvvevbj,126249.0,580.0,2.0,1-206-843-3630,5.0,30.0,U,First Horizon National Corp.,2.0
avn12309,,U,WTBBMWBNOVBURDTMDAHLJPRWHQ,Hhxdv,Plano,126262.0,Cffvuyeveyqudtjaghgsdtdizxwqnxwnwjxgtivrmjktehvprocduiyvvc,2622290.0,704.0,0.0,1-763-778-6828,0.0,43.0,O,Arkansas Best,7.0
Mrz12310,,M,,PVRJAHFAXVA,Fayetteville,98860.0,Extkvqbzltxobljuobtuvqjozmxbihccekamn,2529787.0,502.0,5.0,1-004-494-1059,4.0,4.0,O,Ecolab,4.0
Yto12311,,U,,lxzhfhllc,Vancouver,37350.0,Hfchqtjbneybmsomeefymhzskrwdtuewfyhjrqogp,64952.0,457.0,4.0,1-030-182-9671,1.0,21.0,R,,9.0
WYB12312,,S,Craddzxzresgxqiocwpfjflnlqwz,LEVPWW,Frederick,230290.0,bitqvirumcdzhio,3764339.0,508.0,4.0,1-758-089-6196,4.0,50.0,O,News Corp.,3.0
TQA12313,,,WHUUXHDZGBZPZIAEAEGCSWALOJEFNDWEMHOPAUIEPZXOGZKAHLOZGNBSXOUEEGQRYMMM,Bskzwysi,New Orleans,119956.0,Kniokegtomqfrwxclfakrdeaqntqpxfrwjdicnxdd,,531.0,0.0,1-013-070-2029,1.0,20.0,O,Publix Super Markets,7.0
Mpa12314,f,U,Yhvacnnqmmmgwrfhphpxnhyvfuetxjxmcipnzkhdyfmcttjrfyoeuqrpzvz,YGHKCCHW,El Paso,164589.0,Teccfpldgfcgolmcautgpalfxmhavardrsiytpvgjbbrecsev,3880644.0,,3.0,1-632-661-7161,5.0,56.0,O,Land O'Lakes,3.0
qow12315,M,D,Bdgrawholqoijnqtrwrkylkhstyqlulyfnrspemwvan,RIROAXTLPTUR,Huntsville,182678.0,TFPMAOIWJJJTGIHWKKQUCPKXIBVDTNUHYGGGAAQARXJTHRURFZIJGABMECNLTLYJCBHLBVMLZQDP,3926126.0,,0.0,1-370-978-8638,2.0,76.0,O,Delphi,10.0
Oxj12316,M,M,Ydghuznjlxqaiowpiouevxobilbhcyljumuaq,Ykmpul,Jacksonville,351317.0,HNVCKDX,3417605.0,304.0,,1-138-404-1013,0.0,92.0,O,Lithia Motors,10.0
ckl12317,,S,Wotkbsiryeroriopxswogtdnjjmwtdkpbuykxrgbc,Xxctzi,Las Vegas,160175.0,Wklkomqcmdjtbozlfrewdjxsdcecpdpwakoobjcooqoyhedfv,457926.0,817.0,2.0,1-248-361-8642,1.0,26.0,O,Buckeye GP Holdings,2.0
Prl12318,,M,GTZSBMHHDMXVWANKNOBQIZRQKJKEHPZGNRHKNBCHQSIFQG,dcvdjkuqtwt,Hampton,294533.0,Hwldhpyklnmtglmnigmevqwuijhsunaheglbwfwxdmerjwmkgpsarfhvtohzbwbggepyhqsypwck,2935217.0,353.0,5.0,1-671-685-3427,4.0,12.0,R,,7.0
CUV12319,m,U,,Bpzqorlwot,McAllen,97846.0,vbjdcjsyazaumlavpdxppsmiwjfypbbjznyzpedejzxbxzthsoheclsdukbcgeog,934777.0,741.0,0.0,1-394-717-9998,4.0,74.0,O,International Paper,
Ysp12320,M,M,Qvteaqmlumpmnbiwgmsavwcrvjp,Ipbwyxwn,Idaho Falls,335004.0,DDPTBAHGYFRAGFXDDKRNR,3701481.0,655.0,3.0,1-145-829-9708,4.0,25.0,O,Freddie Mac,
Fks12321,F,S,tnyxmgbgttqit,Asapxipt,Escondido,146440.0,fpsxhnbkipxakmudlss,1637670.0,769.0,5.0,1-357-287-8080,,8.0,,Priceline.com,5.0
