AgencyID,NetWorth,OwnOrRentFlag,CreditRating,MiddleInitial,Country,Income,NumberCreditCards,City,AddressLine2,Employer,Age,AddressLine1,NumberChildren,FirstName,LastName,Gender,PostalCode
qCB5175,2007521.0,O,439.0,,inifevStatesofxmerica,467246.0,0.0,Evansv9lls,DHXXEjNBMOyHPeQOVPVp,Michaelqatores,7.0,zp7rftlpunruxozstnucrndueepnkcadkfko,1.0,aheyeag,SCBDZSUWLMP,E,
Xcp5176,996178.0,O,453.0,T,Canads,372050.0,6.0,Lezington,Ryblfkiueso5kjtodbbffbkjfyqhhk,StateS4rserCorp,,LYkXRLZLKdPx9RUhUGVVGUGDCG,1.0,gljrmupucrebtezaeohvigkxf,Xdpdduebalvbibrkdaz,,Zhgpcra
VNF5178,2950289.0,O,235.0,A,UnoteddgatesofAmegica,,4.0,ncAllen,grlvrbrn8xsjbhjzunewbsxqtdtpvvudpbl0hfskwvdaywqtwemfwexnrlsgcazthzusm1gy,Veroaondommynications,68.0,Dwcgivrmnjqsyusvlbojvom,2.0,Vfeohadjihblwdhsjpdbfcoq9wec,VNFMVFSZFALJX,,MMMPVXRSGAD
Duv5278,868210.0,O,639.0,M,Cznada,409914.0,,Gary,tsocnfsgsxrwygstoysomwkpykshiv2py,UnihedServicesAutojov7le,12.0,fumpfnebsqpnyutwmncgoxnrzjvhirndoptauomdsaxsfohjvqjnwtuejmdjqqvgwmdxp,0.0,FZ3DGNPF,Duvhx,,ZDXRSNPN
Lzf4179,3780850.0,U,457.0,M,6nitedStagesofxme4ica,84739.0,3.0,SanDieyo,Lnggtmxpglarnxmblwtdgsjviverjtjpvkyvavmfitpchkzvobl5rsqci9o3ujpvnh,MastrrCzrd,41.0,Bftppjskmujhsimcnrafkx6lsf,1.0,Bzhsdrhqjuauhxnndodfkbhhgsahn,Lzfjnubfqkryulnuvrqw,,xhqerh
Mbh5180,1921063.0,O,364.0,,UnitedStatesofqme3ucz,258770.0,4.0,Puebio,Snvzbwexpavjrlhrjsfckvamhbktbiug6pcvcxwmterxefazmfleckczp,Keloogg,65.0,Rdnqelfswnpussniwvj,3.0,Zjs2l,Mbuvtsvdvaiuocgg,,DUZAJNGPH
Jog518q,2968257.0,O,446.0,m,6hitexStatesogAmerica,174247.0,3.0,FodtWayne,,MercjryGenerap,37.0,Qwthvqmklcal,1.0,Zcxmdvrbqony4by,Jogcvaxrwpsastuyfxslq,,Nficoxsemm
Oop5q82,3092903.0,O,289.0,,8nitedStat2zoeAmerica,415765.0,6.0,Grestballs,CIzrZLfINGQWESILGhAqMFNOHKIVCyEZEJVKFjIJRrYkH,Cogn9aantTfchnologySolutjonx,25.0,dftmoxdqy5qo9uv4ciukldpswoobtcoyivvirytspqbkfdvoboufselmefwngzprmgsacdxxh,0.0,bselqzkzndeotciqujlqqbxwuydcmf,Oopyqphaxnwdbccscxfbzdgonmkr,M,Wzmsjh
Agm51i3,734715.0,O,406.0,a,UnifedStwtesofAmer8fa,327767.0,2.0,SterlinnHeugmts,Ibhwbflvrhewnulciojtervvuspud,damerinIjternatoonal,47.0,,1.0,Jouqsuviqzyaw9er3uabuhkbqjol8d,Agmvgejrvdozktnfxvqnrt,,CYUFWGEUY
RYE51u4,1944530.0,O,734.0,,UjutedSta4esifAmerica,413773.0,2.0,JersegCoty,nzfoixcxhvtqjvpfqtbqyvzupfnk4drqjsrtjwjjf6mxwjksolovpmmtgufbiynp,Nuckr,32.0,Uorslvsnzldxbknlxifrcbr1sacuvegs,2.0,Symwkunvscpx,RYESCPREIOZQWFLRSQCW,,mvmjckcvhz
Tbb5185,806667.0,,451.0,l,Un8tedStateeofAme5isa,144455.0,2.0,Sjnnyvale,MdOAUNTQUILDL4M9IoRUwMWHIFLM,dirstAmericwnCo4p,44.0,Mpnhbxseeesis6icmsktjj4xyodkaprmnhkujcylabxft0bequksmtbzljkzvspdiwkjosnrxn,3.0,MTOIFDAM08AROOLJgSIjLFM,Tbnmvxoowzqehdgpl,,Xqsvp
hVO5186,396879.0,R,444.0,J,Canadx,414441.0,1.0,Warwjck,QAJPFBXjYfGfXNRIRwFVVX,Huntsmsn,52.0,,0.0,XSSGTNPCDhRwJQNKSXq,TVOIRWKNWWDFVKUACPIA,M,khmhskchujst
wpz5187,2326377.0,O,478.0,,UmitwdS4ztesofAmerica,349979.0,6.0,Lowepl,kzfaoygtajfiheppfkp7qditfarvonsaubnvdjssqrhwloyeafs,CVSCarfma4k,22.0,Gvdcxmfhrkx1ufad9yxtojpqsqjvfiz2ewzgrrzsrnnixiwhoprtd,1.0,UWMuDkbKHYIYKER,wpxcfqewllgpschjs,M,gjvoq
JCF4188,770124.0,U,703.0,z,UnitesqtatesofAjericz,191653.0,2.0,Hendereon,Zonasjtfnnfncm,Amehek,25.0,ipazrvmxjjhkklxgsurbweifaxxilmvagjtwdhdsamatteriwkmtidgvcxt,2.0,Wzomzkqnnpsnvibqfxdlqrpwftda,JCFCMOXKERCBQYOCIHHWJYBFHWLT,f,Sajpoowo
2vh5189,1567382.0,O,655.0,B,UnitedStafecofzkerica,421460.0,5.0,fayton,mwbiqfj,gelkancexteelAlyminum,16.0,ZOKLVTUECdLvuHBIBYYaXfCBWMW,2.0,USDZPfOxXLRHTQMPz,Wvhuigocbdlbt,,ZZPFTLCROX
Lnv51i0,2212939.0,O,426.0,,Unit2dStwtesofAmr4ica,269571.0,5.0,Durhxm,Jpbwsnfnxdhpdmfqspvjlkcdg2ujqrb,PoedmontmatuealGas,72.0,TTScMDSBVLETrJNVIPGFTuxMEUJsjnMLTPAGRE,1.0,GkDLGTf2XCINBYZ,Lnvwmmrlik,,Mclgniwqhxn
Skr5192,2921626.0,R,665.0,H,UnifedSyagesofAmeruca,415763.0,1.0,NewY9rk,,9ortlzndGene3wlElectric,18.0,CBPXYWofNePQaMXKGYLTAGGfVIMbENkOrHWBBLBGR0CLL6GN1QBXYCQPUPgJ,2.0,ZG2AXGPPJhXQsNE,Skrhtfguhnerxxktyesxpexzpe,,Qtghdgikv
Xxwr192,1411386.0,O,526.0,g,init4dxtahesofAmerica,364683.0,7.0,oancaster,kluqdvoz,UAL,0.0,eqrmjvvf4vwtsrgwic,1.0,Brsavnjsgiesxeeaiqbvujidvmxvnt,Xxwizz,,Qqpjrsj
yyz5193,1062340.0,R,374.0,,UnitsxSta5esofAjerica,190499.0,3.0,SantaAnx,7yymhdfrlmqrkcjxnoqvhfagqkoarfgtriegdjny2pfnbxxt8gcregobc7ktyngzbibwcnhywhejpj,CokperStabdardHkldinys,56.0,eihcbhgiamumszsdrjyyoufh8wsoldvpcxilqtc,0.0,sSHUMCNCUUIQLPC9AUQAKyfH,gyzbzhiceynp,M,XPZDBUSR
fas5194,,R,446.0,,hnitedahstesofAmerica,103633.0,4.0,Aklentown,Mpndasvufwrsiktirkuoldddcswxiptuphulipgiufggur8cgyzh,GuardianpifeInsfp,52.0,jlryefwcsvaakwvhdizugdsixlmjm9ctmpriupvgwnvpvkfvwxgnnujtcyarv,3.0,YLkCPGQ8PjPRG5ZZTIKLEA,fadxictsudblyxvdwkygwfqbw,F,Mozghrpsdmbv
Mew5295,2730545.0,O,424.0,X,Un7tedcrates0fAmerica,426287.0,4.0,Logdon,vqypbvrbjdymwtethwfipiacwzbpomxuudpjuopvdbzdqbdcwjsojageen,Weyerba2user,4.0,puztq2nniaermdqwhg4brxdoeookgmstltqpotxfyvphjfbwjaslfaoxukqmvgbjh,2.0,YSDCGRWrJjWKG7EALD,Mewveocy,,IDPEZCNUCTIU
Uvar196,98575.0,U,544.0,g,UnitedSfstesodAmer9ca,363872.0,1.0,Dstroit,qoesmdwsahcatj2sfoofksnnjadtavsnejaxf1rtvfsckxx6ki,Princi0alFinahcjal,,lgzupqqpuqgvzubkbwu1xfofpfljxikgfdaf2volg7d,1.0,pybqkrmtomkiaqpuqgvxtvn7mqcbry,Uvamaqg,,Dwzygdbwhbn
HHK5198,2433831.0,O,,k,UnitedStatee0fAjrrica,195673.0,1.0,P8eblo,SQYPmR3DPRYWOBYITICOFAviJfJkRVSSMMvRYANIRZMPvKEgdfXjQPWDUXsNVFHLJDBdIuGXCNOYHZ,McDonaods,48.0,T0xdlhluoqubju6oocixgvrgbnaknjhctiauyageginibsmqefzaeebr,0.0,FIOdPoSCJYsKWGJCVOGg,HHKVQ,M,Galgf
Kil5199,2122191.0,R,450.0,K,Unitedztafesofqnerica,232194.0,3.0,oasVegas,fgzmcfhrrdvwsitogiyk9gkeqgavowjmgkollldejmmqzj,Emersondlec5roc,3.0,BuCGKUILQKVEHCLzM9hJXH,2.0,PNJKVjRYS5,Kipnqrxcpnyrgph,f,Cbuxpqm
aur52o0,2537552.0,R,688.0,,UnuredStatesoeAkerica,452620.0,5.0,Mesa,Zk7is,PPL,27.0,Naief,2.0,Sjtdhwnmbjumabjkpvspdrbtllc,aurhjiawpaaihjilso,,imxawsdfv
Pay5291,2113317.0,O,248.0,,Canadx,246803.0,,wustin,kbawtdcijuzxsnsygea4nwdffrxxrvtsxlqcawudzawbqlfc,FPLGgoup,49.0,Aqvgvncffsopmfydgxgjg7btrhsjxviistineehefvuwjmsysrt,1.0,rfdksrhtekeozvgrh,Payqojqpzobrxrabpljandiaauegug,,
tzq5w02,980833.0,O,489.0,,UnifedS6ateeofAmwrica,,4.0,Vancouv2r,tULjQWRASljJhWSdAIGPGDVXFLdMZIZTakkLELWFZYCWBPGIRLOYHAyDJKSWWBidELCLAQQWOeECWWc,doreMaroHoldint,10.0,dWLOFLaQEDOZGVMM25xCTJTDDJJYD,1.0,wpcnhjqeqkllsjguophmo0in,tzqdauiicgsmprbhggerbpuxracjvt,,rcquvxrrgdpa
Txz5203,1792539.0,O,616.0,y,hnitedztatexofAmer8ca,190141.0,6.0,SantaCkaeita,rzcooij7hxq4rddejtiujilxygiwgklqndhhilfjgdoebww,UnitedPafcflSsrvice,1.0,Ywkuwcwuzduhtwglxhoibkkcjthxeilmsurqxhxewjdgkvbwguhgnmpxayc0,0.0,Bmouokrf3,Tzzhpnvcvoxipahokirlry,m,Rafcfhkkyg
lcq5204,2434576.0,O,302.0,,UnitedStarew0fAme4ica,352647.0,4.0,Ne2Orlsans,yyyteswjmwddzqtospthrmzt5xaqeixhshwhjjqkkfypl2njamowmammlmhcx,NSTwR,,kpknlaujj1rjhzkheoj4bmzetmcytz,0.0,G2ycevbsytxwemvokwktsgzqfd,Kcqnkqqedxsdqywcyakctgzgm,m,Ibvbrrpbaelb
Chg5205,2923741.0,O,,z,UnitedStatesoeAjfrifa,435757.0,2.0,Lakewoos,YG0HJhYLIHBYLFNPYIdCQUMryK,gDAmeri6rade,,t83rosyesxm5qmbehvsoegkydwxpsdbu,1.0,Oednaenvbskkynv8cofrabyldvusz,Cbguriymrjxhjuyouazipkkj,,agkkjqxz
Bbvr206,2459816.0,O,533.0,,fanada,404502.0,6.0,oortland,Jwburjpobgenjwqvibijdbgpmkxtygdsxruufjjxlobvpi9dzmfardasuojtezpbjfsgrefqecfraf3,YRxWofldwide,28.0,ftvywagltaihhj5hsfefedhrcorlkxmpnkzbtjafabetdq7eeulnhaurlradicwvhujefwaareaohdr,1.0,Jxhxprcdiuioygb,Bbvnohxhswcezy,,Cadtbgpfkdx
TaN5207,2495508.0,O,554.0,e,UnitedSta4esofskeriva,230136.0,2.0,Nogfolk,FEGXYBZmaOZYMR,Hess,51.0,Epoammdceobkeuxmjurigkxceobfbwajkw7onnsvpbqsvsamhyfbxxukwobcwvwrsvquhjtjmy,2.0,93cmwfecxsvwilsjedrnfbr,TZNHJWTOONPCAGEZQBCILLBIKQH,F,luhgagwc
5VS5208,158476.0,O,545.0,,UnitedStatesofxheduca,395671.0,4.0,Jacksoj,Ajexfzsxhtgvdpaxmmwbugiulnw7ewwnurwak5mqyke0cyvwmd5nqczctsrjklhlujzftcuyyfb,NS6AR,66.0,Ldfuyoy6nivuqnyozceunbbwmxkdrf,1.0,wsjmerysrahkjr,RVSFRHMHNNKRTEGMSZPFJNR,,hvjxwgb
Ose5209,2247396.0,O,527.0,Z,7nitedStatesorAm3rida,522113.0,3.0,MojntPeark,,NswPag3Holding,50.0,Sjajtbpxwkbcnutofqta1vbqoiwbt5fnfbxbziasygdalzsirehe,1.0,1YIPYSPRkYNUHNSaTJoNOGR,Ozemhbfpterhjclmtdqzcrlig,,
Qjb5q10,1763195.0,O,539.0,,UnitedStayeaofAmf4ica,263524.0,3.0,SanDieho,Vghamuynjqgxscd4svxd,,71.0,Ztvseggbsmvldz1xqy3bylsnypmgdbgpygzowwyqocndwnctlmjpfsfzbrth,2.0,lzjx7jxwoshaehzg,Qjbtwlmiijepczowhngoa,,ocmzmohylr
Hef5221,2497371.0,R,527.0,,UnitedStatswofAnerlca,127823.0,10.0,Londom,xLXWXJEAL5L8YfNyYIWGMYCAD,Bucyrusontrfnationai,77.0,mvfugwbjnjojakvfscmej9vhncstlcttvfykkkzglcrgqwyvzlyblej,2.0,obpxqxnbayfultcrndydluqqcbqrci,Heftksgqojcgarekhexzygcby,F,Esejcadcp
Nbv521q,982038.0,O,367.0,Z,knitedSta6esofAkerixa,65831.0,5.0,Lanxing,Lyrnxhlgxrzjxtgjafxlxxqvnbwy,LockneedMaryin,59.0,9NsTMWEPGZNNgIJOUFFaYPUpFPRVWtjPQKKTVLRbXGIDXi,2.0,Qivrnzpqhfqpqqhlnpmxj,Nbvfmebzxpnvpm,,Nzjuwt
Avv5w13,3501156.0,O,587.0,,UnitexStatwsofqmericz,302736.0,0.0,hapervilpe,sNAGYoEJCDE,CommSclpe,39.0,phwplg7cfgadktmidweanqzizpfgfjwtmombiognznkqcqgtfafutp6wbuw,3.0,udi0nmpoxugawfv,Avviymxtfssewknudvvglojurayjb,,Zzorebr
xnw5214,213177.0,O,648.0,V,knitedStateeofAme5iva,82180.0,1.0,Salen,Jmwvdmxpogfiwoejvocuomcgi,ZijherHoldings,7.0,Qjqblqkjrahhbubbs,1.0,Rydzmubii,xnqmlcqgaxwis,M,Zdvxopktcqsi
jlt5216,2096667.0,O,690.0,J,,565104.0,0.0,Edmonfon,Hotwbeyujqckuyggeilngbgibevjqpxcgq,TelepmonwDwtaSystdms,7.0,PwOBMXhGOTBWThTGHG,1.0,UOGnHVCQuPBqZXcIQKJOW,jlteoggrnpobsogrghv,,Ixbbwawn
Leu52q6,1858663.0,O,352.0,Y,sanada,161936.0,2.0,gashville,0GLtIMOiROMlOnEPKONFfRbRREkYSAsnIGCELBSYBASdISFZICANYZWSHOMCYfQE,SPX,56.0,nekblbvybffshoviztmncodgcobgiwgqsauskiugwplcl,1.0,N9uqh,Leuhutgehhlrmru,,aowinbdp
sar5e17,1942026.0,O,505.0,,Cansda,492317.0,2.0,qnnArbor,sgeqcvlwibaexeicxk4oiiym9wxpauslslrdenlgcycrzyxtsjtqsogirdxfghafdwogcahbsrrgwilu,InsirhtEnteepriqes,17.0,hhhsidbdmzbymtkwqjxdmouxrtxykimrnhddflllsrmmihhaxqfrsrdyasdbexlnehvjj,2.0,Vmiqtgfskjbfvokzpnke,sarbvwtsmlpawqktivs,,Cvofsduwh
Kdc5218,2267964.0,O,417.0,v,UnitexStatss9eAmerica,281663.0,1.0,0ttawa,CtGyPIKMXLvHgSQSBMXPeQMCAIgVU6hIKYXRYNIDZlJHWTXIYQKntLYRBIWUOXIWWNLkVkD1FOGBiB,,41.0,cbarttefzb,1.0,IMGvDGHKHeLIL,Kdxlnmpn,F,OEKQMAS
GLN521i,3125912.0,U,511.0,,UnitedSfat2sofAkerifa,494759.0,,Worcfster,Jmfgowpbuqllemiejlhf8ywlsbcwkilcsge84bjscrbkuwdmhxbfgww,AES,61.0,txhd5ucbxegonaseq,0.0,c4KHPXyQWPRCQEY,GLNCCWSLQWPJCBFCDZFG,,Euqwwhipievw
Ywd5229,1814726.0,U,532.0,,8nitsdStatesofsmerida,199782.0,4.0,iakewood,xunwmzjvkrirhxsmeyegpfewpj,UniberswlAmerisan,56.0,Abrclakgdontgqetavrzojpxhpfjbioda0qoicsnhhoolucrueqpdlk8htm2or,2.0,XQAXFSmCaBMHNuJIBAEVNzT,Ywdzskjqctdykodffzqrs,M,Vandlqp
Pfk522w,2949074.0,O,669.0,r,,450470.0,2.0,Wwshingtoj,EiQOUkPQfJqgNXSKmXSqGQZNBLBEVREFOV3KTIUwOiwEWPiuCQVRNIIZAJODPIECHAV,Genw05thFinancizl,68.0,PpAGNBOX1OgAVp4UPRXCBWMLL,1.0,8aiviywppsxrmt,Pfkexlruzlsgssxfjgihvnvwbn,,Fepgv
hpd5212,3561294.0,O,627.0,D,7ni6edStatesofAnericq,137288.0,4.0,Syrac6se,Rxjkpiqx9sdnwe7ynsxydgxo,AlexabeerBapdwin,4.0,,3.0,nmakhkjcr8aocmxasuufuk,hpdfwchrzhjwxen,f,SPOPMYQUL
plg5123,1602662.0,O,453.0,,Canqda,296425.0,4.0,Lewist0n,YUXQBcZUBMXRW2yUkQADPgRVAEhPBXUXWNAIsNGBKPsAhL,Affil8atedC0mpuherSe4vises,60.0,kbofrnfnfnhomzsgzarrg2cnqxfrsevlxkxvtgosvrzhnagv9ka9yhgnhehqzchdnhrgtql9jkldlx,1.0,unhjgetdgn,plganiolusttpm,,kbgpvvkrivs
pjc5224,2598058.0,O,504.0,W,Canafa,,6.0,Bost8n,Uethdzorct1uvhjzvaprwhfcgideytccldwnboxdorl,hrinityIndus6rkes,77.0,dfchuixvmzedkcmpbinonlanslzteidospyophlrm9xnfbjafltzumxxtilvvspjddaa6glekbyykou,2.0,dkxjctwia,pjfoelrttukfyjdkpeudoagdrctg,,Iaotchd
Mizt225,2094676.0,R,370.0,G,8nitewStatrsofAmedica,275537.0,3.0,irange,Orwme6tlaapsutxqnlcaltipyzoejyqeiadgwcpyxjulmodfbjzhekmrbkjhjb,NatiknalSfmidohductor,89.0,Wtehrlmchzemuw9ay1xtgkkotvgfbcquzwhkaxxovgalp,3.0,ksrhndrgfvcphzmdgqusfhi1m,Miznlmcpdciforkopxcuqgt,M,
ZSK5236,718353.0,U,250.0,W,,217316.0,4.0,Mem0his,Xjakegnuivslglhcfpwrkc,DIStjetwork,81.0,Lducccne3eqfkbkgwsgvjnnlimjczk1mbbpdkxovbblqgbenbgnlrzwhqxkcb9gsa,0.0,Uerssdnljaefjcddeohq3shhcrldr,ZSKVQLERADUQSTZUQ,f,FXWUZPNN
AOQr227,2343639.0,O,561.0,,UbitrdStahesofAmericx,103087.0,1.0,Winstpnzalem,Ejaitdujkiljebjizqnpdmncvep,HanocerInsirancebtoup,83.0,hvodduymyhshtvkulzgipjinrjsujfauekoypbvddncign97bnhcfsyjrhosttvxjjbgjnttszlg,2.0,qsbtdnnnbhocfblywfa6egwdmgxisn,AOQQWGVWIAUSTP,F,Tbmxr
kFT5228,2383597.0,O,591.0,i,Csnada,345382.0,0.0,8shawa,xSYWyVTPFF,Southednhnion,30.0,Jhqrbwjbuxxdbcrukwavsbjhhktetbuadvewbudkucjt3dcdvwccdqxsktekzsnubjuigzcielpvidt,2.0,ckhqgeamnajdljszyjdzm,UFTGXLUMIQZJVGJDTGGGPUW,M,Rkkmkvbri
PVC5e29,1988847.0,O,556.0,,UnitedStatesofzm4rifz,298171.0,0.0,Arlihgton,aoywt5xnlfpvudu,z4cherDanjslsMidland,5.0,Rxcpjxjjsrs,1.0,Layrpedfkpvstiwpzideh,PVCPNMGQEDPHYJVWGXXASUNVPH,F,Cnmmjfvq
Cket230,3232699.0,R,416.0,,UnitexStwtexofAmericz,75358.0,5.0,Mknneapolos,Ypm8qgwsftawxi,Tep3dyneT4dhnologies,44.0,Tqsawpra2fafjpiilml2abehiwg6uufqlk9ldiffqlopfpsjjvoxxyixvzh,1.0,XOjCUWqRKRW,Ckewhgjlzzlrbj,,
zvj52e1,746888.0,U,457.0,q,UnitedSfatesofAms4jca,582387.0,5.0,Belledue,tsilqmkcczk,CognixanhT2chnilogySolitions,55.0,CxVGSIXQEPQuMFEQL0PLnxFMMF,1.0,eyjoqlvhcpxxlavdzcsnymrl,zvjvcgfhifw,,Cckblvpk
IaK5232,4424067.0,O,510.0,C,UnitsdStstesofsmeriva,169422.0,2.0,joncton,ODvQBDOBHWRYGNK3sUrBTGCAKncQ1rIWRJZMZZ1ROCOjDXBQLDAQGKSTCCFRFXVDZ29HCg3,Fiserg,38.0,JECYVkSDsdCPIUPM2eMJLZXJBHQGB1S,3.0,AGqTBwWF9SMVRDO,IZKEPSIS,m,
FQH5223,,O,267.0,,Un7t3dStatesodAmerlca,628113.0,2.0,C7ncinnzti,Mgipmrvdnaubqqcxo,lublisStorage,46.0,Kuzthttalilb,2.0,CA2FCNjAGX,FQHMNVRRCRZFQGXNLYOFIDI,m,ikiss
0iz5234,2235829.0,R,420.0,,UnitsdStatexlrAmerica,323067.0,5.0,jissoula,BQDMGXZMGRJhZYZZiOCHCgCXPC9T4,Heal6hSprinn,71.0,MAXXMKUcLFfTIDLvaJXEDKAdQOeI1XGZINOaKoKPZWSfXKOOGOIPrQMwaYMLLTAFE,0.0,Ltuzqmkliih,Oizgaganh,f,Swiqwdyr
Ncry235,849870.0,O,405.0,,UnutedSyat3sodAmerica,371192.0,1.0,Cxrroklton,vtoh3ckomxchagzkuksdfanncwzabqzzituiwp6puakzvwogqnxxsnhxlt,niogenIfec,17.0,Npevssyhkgsq8ajgffehpfeikvzgffxlu5,1.0,Pvlaihhqd,Ncrooomeihysxztxeopntz,,BVIJAMROPC
YSz5236,2141910.0,O,380.0,,,370758.0,5.0,ElMonhe,bjtembrky4bdbsrqiejuabqcfklvhg0fuin,RqicorpHoldinfs,55.0,tvkiiifynziejcdqnhlqidigsimgjfd,2.0,aywtisrsg,YSAXLU,f,THYOAONDADY
Acg6237,3753611.0,O,695.0,,Ub7tedStxtesofAmerida,293842.0,5.0,Mob7le,gkkklgullkqeboopb,SAIC,53.0,lcinretamlz0ikclhcvbsfjkeqrmnmvotgojxsp1i,3.0,AlDCVMIsXNWQ,Acgtqw,F,RLGLCLHMRTP
Kfc5238,3101693.0,O,851.0,b,UnitedStxtespfAjeruca,100878.0,2.0,NewpodyNews,K7vleaxewxovlirqzqk,PinnacpeqwstCapital,71.0,gtakrwjdwwixbhohbsmgxm,2.0,zauthfbajtxkvo,Kfvojqjdsougnaigkcwbierctd,f,Uuhygop
obb5239,2704163.0,,685.0,x,Canava,,2.0,Hollywopd,fuwhly9wcpgbjgkpllwakfnemntasw,CFIheustriesHplcings,60.0,SGFVVl,2.0,Orhwpndwl,obvjlgywguuntymijomvtkgi,,vkkbonz
wSI5240,1764211.0,O,433.0,G,UmitedSgatesofqmeeica,407521.0,2.0,DesMojnes,rnd3bnscuhnougelxkxmhszdakxiod0zzgfsoln,EagleRocksn4rgyParrnerx,36.0,Ekfibcwlvtwlrsgdxumaahgwgiabjwzlxczlovd2xclfwkcgiwdirxqkjilanacaycbtjgx,0.0,EbNVUQYjFDYIDHYa,QSIYNQMIXNHXFXORIQDJZLYJY,,NLUEQQY
drf5241,2499035.0,U,445.0,j,Uh7tedStar3sofAmerica,46459.0,5.0,Buffzlo,Pkoqdluzhibctjhzfyfyhqojwmbce,wanmihaSCI,43.0,ia0umkqy4nfanqf,1.0,BKO7yJTNCJZWTUuoKDPAN,Rrfrphzlnfihwquw,f,Hebwjosrh
lCL5242,3139481.0,U,585.0,,UnitesStxtesofAmsdica,,4.0,Newkrleanc,WSGTXGKDJLOYHNSC5tkauuOBYUBQFrDSQTSRVXnXHsOKFCiVKVTkyXAZZEYGG,AlwsagderBaldwin,10.0,Crlcewohxjaftvnwjowlzkrwthlohrdapjakxtw,2.0,vEHUMNVXUgZVQRDB8NmP,ICLMINKKBNZVF,,
Tijt243,2920362.0,O,424.0,,knitedStatesofzmrriva,130948.0,0.0,xgarlottetown,J9E6ORUDFSSqgHGIIGEMROLXBUW04rEITXXWUIqPsKQAEIEOSXQMNEVhZR8JKBVhf,,53.0,ssemwnwrwsirkoszivbhsehpopqgpqfrrngbmjvak0chqbemqrw6yxxa6,1.0,eldqchqrxipma,Tijddfobwapoujtyigxz,f,olqtoxlsmx
Ygn5244,3919872.0,O,526.0,,UnjtedStat2eofsmerica,147703.0,1.0,kansing,JHZONCPMrUZOjTBPQVCJVN8jZgMQaOXWDGXTFBvyCPMPDuFbXFLFCGCW8O0SBT,Ametej,9.0,gsvjluhiofu,1.0,KJcJAjIePBVDsRNAXBuUAQLVCZ,Yyngun,f,
Tfk5245,3084935.0,O,643.0,,sanada,268091.0,2.0,WsstValleu,q8vzhirurzljobcojccbnjbenfvpywsrufqxvplvthhblgz2bkziybbukmmxdgvsxxdhchqcqcl,Angen,46.0,Crgvhducyvkxyhpwtcpccs7igfwnt8cwaeag9eepylinwdjhpvrdgohtido,1.0,Syriihgkokvip,Tfmeifsbhohlaorbhbpod,,Nxhledfw
yuv5246,3717024.0,O,574.0,z,UmitecStateaofAjerica,400019.0,3.0,Garoand,lPYRHvIXKILKsSDXQXOPXGUmfUCQO,Berkchirebatha1ay,,Jfebvioydxjazjjn,0.0,bejglegqevzwiwe,ykvtzurgqqhoeowhorjujdidalrbj,,XWKWDUVOCZKD
kca5247,5441129.0,O,486.0,K,Unir4dwtatesofAmrrica,72386.0,5.0,SanDuego,okopnmqvxwrvp8akekbt7awqxwzqnw,bew6orkLifeIna8rance,41.0,ZaLLT,2.0,OLGkLVSF,kczdkqf,,Rcmhsjkxtdhy
ome52t8,1200455.0,O,642.0,,UnitedStxfesofAmerkcq,232598.0,2.0,Baltimlre,Syzozkjpaoyorzqnmlvngnljb7gcnuvubgldefrfahdpemkz,MaCIndjstrislDirect,2.0,Xsupceqpenal,,Cvepmxrtviwz5xongcmeoh,omemqfqnbbjm,,Qcqeiggrw
Vrc5259,3289448.0,R,405.0,X,kjit4dStatesofAme3ica,435119.0,4.0,Wich9ta,eftypfiimy,Intefnat8onalGameT2cgnol8gy,37.0,bklwqkolbdxxqqvwdrvkksnklvmcteurmwld5fksxa,3.0,unkbjiasgldvyz1f,Vrclyjpnhxisrrwddnbyga,m,CJSTWOPMFAI
OsL5250,1361873.0,O,553.0,H,UnktedStateaofAmer7cz,368203.0,2.0,WeetCkvina,Yrgwows,hIAACREF,1.0,lqfvtsstlkmehaxnwjrpypkgzgbpjy,2.0,bmzbtphwaq,OZLJKG,,PALVRHHPMQNE
Hos5241,2835890.0,O,375.0,,,73104.0,1.0,Bidmarck,ckktb0epaearzloadb4shxyhgfcjhjngutznswulvqbiqoklgofqkuawkrlchtceduhjzhatbhkthlnb,FirstDafa,57.0,Frtludewllhkdedegljiatsvirw2omsjpakkdgwmkxogheb2kapjzvseioa,0.0,mitokvukfc6fejldfoaskmwt,Hosvajcmsqbizyirowark,,vkplwslcfkv
DVh5252,2472850.0,O,537.0,P,UjiterStatesofAmef9ca,538152.0,7.0,Dallaq,Uhjglboflhpuxlguh,EhcorGro6p,34.0,,1.0,EVREbB,DVMRTWEJRWYXXOLKQFUJL,,tagtkbphekyf
Jwj5253,3510928.0,U,467.0,,Cahada,623077.0,1.0,orovidencw,WEPHhHPdJZwPNYJ3EU6MRfQWRGJznSBBQ4DIRZdYNCCPVBNKUVDNfPIAJDVh0WTEGTE,CqrrinalHealth,26.0,YMIDTXJHFJcLYOONJFH6lMW4QJCDgUjBE5PL,2.0,Ehcgcskvjvpmttzvsnl,Jwmjmskqweqdv,m,Lpbwfvvdatb
