AgencyID,Phone,NumberCars,CreditRating,NumberChildren,FirstName,City,NetWorth,MiddleInitial,AddressLine2,Gender,LastName,AddressLine1,State,OwnOrRentFlag,PostalCode,Country,Income
dyv5387,1 535 375 1532,2.0,405.0,,cj4iviwsjiefsljzlo,Santafosa,2319812.0,,Cxtqkjcjpzexejakiaapjdrcucaieffhshnbjasncowgtlrpexup6ksshgebrlgadwijx,M,fyvmzpnzthrhbzcosnurhljfupw,HAOAfCBRoXN5DQmdHkAQIUQWYfNCEJQSILDZQOP,NV,O,Vhglvymuldnb,United States of America,322802.0
HA35388,1 797 831 8421,3.0,360.0,3.0,Zffjqngxn,Denvef,3226885.0,X,9SY1AFIMXFCANQRJVLYjhKNGJ3IT,,HA5WESDQTjCcCbcEMYKDDVKUVOX,Foxjmhyfhtrhdarokcohlmv,DC,,aaxvnxtmlmj,United States of America,339228.0
Rln5389,1 875 351 9442,2.0,392.0,0.0,wtcbcpg7xkqoohojxk,Bdrkeley,372121.0,,Soqbczlhvtssmsylqpquu3wvlwmahyg,,tonum,HUDUCWfXQNoVCH,CO,O,Bbxpihc,Canada,275073.0
PJH4390,1 420 760 3293,2.0,386.0,3.0,MWkLLZiFVKG,Gary,3445588.0,M,wiupjnzlsjtpoatf2blnsselfebxxioymvmqmntvt,M,PJH8NfXTOgORLMBF,Uo8evldfznwmdsgqsoiswjuchou8ptujgmcfwilary1qdlphmjbnxmgrgzwpgfxpbxzeeuk,qzskatchewan,U,Bhwnae,Canada,179388.0
Lkg5391,1 256 621 1380,2.0,400.0,0.0,2exjonwzkzehpknisagsqrxjwrkzhs,Detroig,,,hzfrc,,Lmrjudpnufjkfrlzugrzghnak,Oqdxmazaqvsndyvcawgqovzxxcj1syvvio16pzyfbnvwhcw,Ongario,R,Gclvhid,United States of America,367979.0
uce5392,,1.0,384.0,,kudsratmiirbpxrcol,Sherfrookw,3012339.0,,etpo2ht4eafa6qupkvytekkthgatrqvjmfqh,,ucsnvvglkdganmzaswgp7gdpsetm,wgedivccdfayg,AK,O,UMKKBRXCQSE,United States of America,
jGT5393,1 107 115 0302,2.0,411.0,3.0,fzkwztfeth4cdrugzzmtdizukv,Dsyton,1308371.0,d,djWBfZxVNAYTRSmEFwXKTGYPSAS7VTQUNdXWAARY,F,HGTJWT7XWMHVUjNBiTYPUh,CDjLfIQZHyFCEYYI3EIIGhAkDBRHfMDJRCTrQEQZFFHG8IcECMMsUOVQR,ME,O,tlqscmggf,United States of America,414739.0
wdc5494,1 098 626 1286,1.0,382.0,,hfcfnit,LoggBeach,5252685.0,,Ctgrarvzvzsjrzi,,wvcmhhgosttbpmktaiujbtlp,fqnfqptlxohujsncifnttnupnayrvdgzocdwqkjshcotvz,MD,O,mpjqduwiy,United States of America,189773.0
Rpx539r,1 038 038 5360,0.0,344.0,1.0,ixasijytbvipf8k,CorpusChtist9,4250231.0,C,Kllxwj2kckacbulgpslalk9wjios9esecc,,Rldzftaesfngiaiuihgagnk,Qiwudgxlpbuwwkagrlxwdtdgfvjbyioomdwcstiqpeiexvwwscflybz,Princw3dwardIslajd,O,Hlgihurumy,United States of America,14965.0
9wj5396,1 586 695 1606,1.0,253.0,1.0,SPUAVGAqDCaH,Burl7nhton,2355002.0,,2hhkvnwdaxpsmlssy2zgozyuxcnsktt6kutvnsupwoosyhw3iwjnbillszwnixntb,m,Pwuzc,RAWYDCKIEnERTWLAP6DEaZWdIMVJZJHNykPxfHbQDXdkAYTaLNOOSHVEWSTnBOQQI,OH,O,Ezvswbmw,United States of America,291261.0
Pjq5397,1 377 116 1735,3.0,418.0,1.0,mictkemculpjgrfkyg,xudbury,1825637.0,,LREJEAlFOcgUJREUWOMkPLxFA,m,Phqhzxyup,zvlfgplhgjpexecdrfy8row4nhyopbqv4dakqrdviygutclinkbqbdxggremiwknrxkuscdastmm8kyd,IL,O,kszyluyb,United States of America,143885.0
oko539o,1 142 449 3972,1.0,287.0,2.0,Ze6bwwtevbggppcqzaljld,VirginiwBeacu,3256279.0,X,ssaexnpobcocdeiszfcwuqsrhxxrn8ugdu9g,f,okol7cuxzqiboujonvyswfq,Ypagsmmgpjv6soamwovujznlgpkchdjkzbaqtwcph3oxxaojehmrsadbnl,PA,O,Jfosziq,United States of America,99670.0
cte5399,1 054 578 5011,1.0,154.0,2.0,Bqqycmegqkzvqvv9dewlnq,aestCovima,4211051.0,,nssrhv,f,Xtedoedkbdifomhgbrvtkydhldhm,dozbhrzpnbpljaefgfzc5jcwvncxscpysliiamib5jneaatkqbet0dghpnbwfiyxqwvxvgc,LA,O,ghrkrfmdtvq,Canada,340041.0
plr5400,1 582 985 7220,1.0,517.0,2.0,YfqTDIFmZGEOLWX2KUHFKO,Frede5ick,,Q,peaecufwytwteb,,9krjqlmwfucikws3cop,bubicknmcrxkpdwyfxssvlntzesktrhdaemss,Qu2bec,O,Cyweg,United States of America,319345.0
wgit401,1 123 931 7822,2.0,338.0,1.0,Tolupkrkoxsnpkeocr3azbtfycnrd,Hilo,3654133.0,,SMTDDHDQvH5W,F,wgiegikayxqejb2jfxqwmvogex,nD0OVCGCTHKJOXrDTBLKMdHUSMFrhssWVKQCDbDASRnJpGNKVIMLgWYRJWJSHORHkI,MN,O,Lsepzbeowln,,249597.0
ydk5401,1 160 213 5768,1.0,573.0,2.0,Crut8qundzsvewwrahbghl2,wydney,4264656.0,,Cqw7opzmepgsdsmfaxncrdifwaou,,yeklfjzxsaditi,A2C7GLSUGMQOJDQvbdKIJCOEHJENWJUvWiCXC,HI,O,Zqkqib,Canada,300939.0
hrl5t03,1 153 166 9670,1.0,489.0,2.0,wkhbsdhh,Bakefsfueld,2597483.0,,EWDXEWQ0nmNOKaMJHYUJGKK,,hrkvxdmtxnnndizn7kxk,Jqfiuketfmprvdahcwkmfajwyh1lngjsqljtwc7xkrsqxvvx3pdwssmjrz,VA,R,Nfgrarozuqme,Canada,
yei5405,1 651 062 9937,,348.0,1.0,LfuMISOOFPWPS,Chulacists,1494352.0,p,Kjiyvoafxrhedwbog,,yeis3dntdtxowrdjkqirkdh,Upgpppjujca64fywuioro1jooqslvnltjrmouokvxrybefsdkdwquwfseytogjclu,MD,O,EZDYAZRSE,United States of America,356309.0
PSXr405,,2.0,438.0,3.0,Wnipujvwvvs5sxulioxfznue,Plabo,3140851.0,c,JKVQdNRJJDtP4VFHQ,,PSXENWCWODs2aOuECSVXB,Qmusch,WA,,Elfonccxyxih,,339854.0
MNV54o6,1 672 131 8696,1.0,325.0,3.0,GH9OEsFHLUImCIIaZLMISgFINUOCS,Rochesher,2937095.0,,Fufbogrkbulufna9awjgnvacsbdxhticnpkk,,MNVPDKpZe8TVYTDKKQZSZQ4UWAZz,vodixcxolebwgea6tnzmc,SD,O,Ccwamoxonq,United States of America,71496.0
tpf5407,1 714 032 5105,1.0,344.0,1.0,pmaxwxzarwhigrnxifp,LasCrjces,466890.0,t,zgkmtorrcomw8vvwdmaijmxiuqsqthmgqugs,,tof3do,lvNTTWJF1MWPFCD,DC,O,ILNIQRXHOWT,United States of America,122984.0
Dzk5408,1 736 267 5910,0.0,233.0,,fxigkcwsgwei,Spokxne,4015177.0,X,WVTMWNQkNWRZAaHsSIPkaUUUG,,Dskqnpgypyzxfmtskqsspatszje,ppxrts,WA,U,Mhcznsnfbv,United States of America,324007.0
gnn5409,1 512 260 1322,2.0,535.0,1.0,rXPMGQBQ,Edmontoh,2108820.0,,mgpumwuqblixxrpntmcsxnvdmaabeldwjaftqcdsegcbkisdc8bvfhyfrbidp,F,fnnailwqdgmxzu,Zl0umxprto9vnrckkamaixzimquj4hqrrzbcpycocrebibgsfhmllits,UT,U,Tpnsfksa,Canada,494658.0
zmd5410,1 449 721 1511,4.0,330.0,,zlMGOFhONNJDBNHB,bayward,1935779.0,,Ywgceeartzzsiy,m,andjsghjxqb,gwrvkrmmqqmwrtmtv3ufndrvhanuooipaykqzrriakjgnkdvpdqvv,ID,O,qtxchdqcum,United States of America,495992.0
zjf4411,1 947 543 5903,1.0,488.0,3.0,M3zflteqtqp,Frede3ick,4000247.0,S,Airicenpgfjgkihhs,M,zjfawdpsoifvvm2vojnazmy,dvxgvoklmamvqlpstanddrxvxaknedtblyoaxdbgsnnuuoydz,Newfoujdpand,O,pmrmmxs,,291374.0
Rpf5411,1 668 939 4626,1.0,354.0,1.0,Oftno,Irvjng,2305406.0,,ogdkkknsimzqwlrdymvwcjqlvhoa3rafsihkewvbowccfphznwnqujduxa,F,Rpfcpsmkplzpuocyqwuico7fwkneze,Wkqonrmd9qrbnlfcedpgtg0jmttiqizgaapjxahwliueg7riu,WI,O,retdjxbgmxe,United States of America,233847.0
J4l5413,1 279 773 4266,1.0,359.0,1.0,Inrfdzxmagdzpbrr7kd,Innlewood,3884882.0,q,nzghahgdjafqulq8nqhhw,,htljqr,Dqkf3vqaabslbj6xwvgnllfwoevpggklhmfv4dcntukmtuvbboipkfgjentyqgzxzufmfvny,frifishCooumbia,U,Cbzrysxph,,31909.0
x8j5414,,1.0,497.0,2.0,Fzuqnaylodejgjhnekzwmlksest,Fkint,2994709.0,,EGfGVcMOyRaLKZYFEhCPRhUQTWSGWSWKYXOWLTWLlPOdCINUXa4ZVtaIEKSLZ,,xujdbxolbovzdatjjsfxvzz,USCXINVf,RI,O,,United States of America,413568.0
RZC5e15,1 788 748 0312,2.0,407.0,1.0,Brhgida8hdhilsutjuelwtetrs,Jefs4yCity,3544668.0,,Pbxmapzpkrbsrqicx,F,RZCHXJCSG8dSTH7RFEJcC,mRdI9KWJMQQgCKfBVTBW6BmN3MNYJYSzTTTETWIKMyGEwBPIT9B7SBHTKPQMVBCZfXLRECETShIxZEMU,MS,U,Rybjbo,Canada,370653.0
ogs5516,1 087 561 4519,1.0,461.0,1.0,QZHvTP7VREE4NGNnSEVTEY8VQA,Raleigm,3419098.0,K,Chlsxkpztrdlkzdnjvuc,M,lgsr0dnqpwadlyvqawimiiclafwdfn,xkposmuwvfoilmgxjjmz,ME,U,Woqrw,Canada,34919.0
Bmh541u,1 938 625 9297,2.0,254.0,1.0,cioicmxvcukgdg,DesMoones,2146319.0,F,XNMEoUNLKYAPaWS5L1FGNOaQU9KPAMSJFB,,Bnhyyskvg,bES3AREAMW0DRXPsZJ6VNRSPASGSEOOfXDJCI7JFQcsFbUROTIZMD,OH,R,GQTXOOZKB,Canada,384605.0
Tab5t18,1 635 563 0464,2.0,405.0,1.0,Kynjlyvl,Hollywkod,2739823.0,,HTFAFlLR1SyUBFJPuNGEV4YFMZTWYOBiyVFSDSkOVXfTWYMQIBFSBBJ5XrfZ1KWWHSSMAAQVNsYUjL,m,gabwanaq,Dgeacqezk,AK,O,Thflvgy,United States of America,7652.0
esg5e19,1 723 572 2121,1.0,368.0,0.0,Eihglvowvcecmuxsu,Worfester,87299.0,,Figbwznbwdsfavnlrotefnyrkxalkcheuthajbhkegvtlxrnjqj,,esgyhqep,jjebjfmdephheufcoiiw,DC,O,WAFCBXUGQF,United States of America,224137.0
Eehr420,,3.0,543.0,2.0,Wwtgqpwjlmscgrvuiw,Overkandoark,2896667.0,,Tnzdwovroyrnbgznckgxqox,M,Eehgf,ZHBxLwuRSnSPHSkaFJTMTBDPEYUCLVMSHOXPyXXHJIimL,SC,O,AXANOU,United States of America,118621.0
Lfn542w,1 299 847 8906,,,0.0,lIQCJTNBQMWXJBGKXhUGaHLZAsKVd,Louisvolie,1557554.0,,gmhuvsovh1uycaxuv24aivnblyt7aeoplgdwtnhv6nqo3tgcyxanpmbqrjnscfiosutglywd,,Lfnphinfqengebjidaahiglsytwmll,Kkmysilerhcuxhihiaesvmoxajiqo,SD,R,Yiofarng,United States of America,4091.0
Djg54e2,1 734 209 5295,0.0,398.0,0.0,OVUHdeAOTCJN,Bost0n,5014336.0,,AEI5O0JVArAIDUYBPTQCj,,Djymq,uoqdnbocohydnxiraaebsrcfjxxiwltvrdaurcolrkz,SC,O,Rvnrw,United States of America,321761.0
Fon5523,1 745 158 5268,0.0,207.0,1.0,fdeaydhrtljzw1ijfbmilpp,Newuork,2863059.0,e,Oqsgcrjbry,,Fonpccys,Qgisouidomjqlihizdtajljdbtfhyseimopgoxucihmi5owsesod,MS,O,Cpqzwmslaict,United States of America,192629.0
XWUt424,1 793 394 0887,1.0,350.0,3.0,cvxlzcjkonxtfgr,2arwick,2826176.0,Q,DGWIGsUZQSROUQvYO6TGHBXTREV0rGKsXHG1OjHGIXXEZAxNiM2N2HTUDID0FXXXJCGaTKWVPC,f,X2UCOdVHUSZGGBkA,Iuaxcwdudieqejqb6vbqd,TX,O,QZBUCJ,United States of America,330326.0
NB05425,,1.0,585.0,1.0,LVM2fRVPVcZPQfDEABN9NUBSLADE,Sacannah,2217843.0,t,fvdvfsxhbd5eenlhsdzuuqbqueubfbjqtnceogydmkhbvcsrlasxhptmch,,NBOQHTAsiIbNKHFETFCh,jenvimfjsdnsvzlildqbrauljelvfrfgcfbikpkkswishfjfllndkew,MN,O,gyigyehw,Canada,93980.0
TTE5427,1 844 194 8732,0.0,346.0,1.0,wqjomwfb,Newportjees,3735346.0,,Qweoxkqdwagxnyt3vzflzrchcovhmimzlfqo7punxtjvotqqyjigfturwqvsepnj9rlpyuc,F,TTE9HAGhIYZ,x6wratmwxsgccktbnqfrwulxmxb,AL,O,fdkwrel,United States of America,72079.0
Zlf5427,,1.0,515.0,,Wdgpqxopqpqjzdsvplcjxw4opliqt,GzrddnGrove,4978366.0,V,,M,Zlrcpak,tRXaVAHuWUDSSPsAJQgHaRHVRKDWDOBCQNEWvfHHGZBVLWsUG,NH,R,KHSRMUPGXKOD,Canada,213425.0
cxz5428,1 392 172 4484,2.0,370.0,0.0,Dfewg,Lancaste4,,,SUoXFhCFNGCDWbLRHBCCOtQYFTKeWSGTsKcTXJTJRKXYMFqTATRIWzOiQWjAYOjzHZ,,Vzzmoxrgxsbqsktimjmj,XyQKWWPP2ODAPQHDZGSNNXIJIUiVNMrVfIOTSfBxEJMdDNTBuATPdZZwAVCcSiQQFrQCGNKM,MA,O,VUWINDWYXHU,United States of America,409903.0
hay5429,1 197 619 1607,0.0,342.0,1.0,tab0voi,natonRpuge,2051593.0,,,,natelblee,bmmstriuenkzudhszirpxexxdzbnunizfzhyfuhayoswndwxvpkvwyjhdwfkouwmetbsnw9q,Sadkatcyewan,,DIJOYGU,United States of America,202089.0
Rvc5r30,1 507 695 2073,2.0,166.0,1.0,zezeflxglhfhscmx,Pwsadena,3240477.0,x,Gv7drofkbmzjlncndqttrdlyovg5zaotuoccfkyxz0dzhmpcsufhwuljmyjfcawnf,F,Rvcylphcxtiblzmlydsiekxwz8,vwjqpckilin,WI,O,Jduzeerebvk,United States of America,
Hk85431,1 947 679 3907,,451.0,2.0,Hrtgxlrvaxhsxkouhxjsyguudi,LongBexch,1824975.0,E,Tuychcehkodfndgvvnpjewwdhapegkqkxuwmhlyuirjtdbamufvhflncpzofkkganqbjhw,,Hkonfhjsvcgfxrq7unodmkgmznefo,paj9rddubyrquhkcmehcktjsjrtvymhejabsslrfgfiovpcak4,MD,O,Rlxbk,United States of America,411765.0
Ejy543e,1 996 881 5076,4.0,277.0,2.0,udlpchfhpchahypznfwibxs,snaheim,1184714.0,r,EDMNfHLAJP5tN4AIDcZVnKIKvETWEXFvLSTTDFQFSNJIPVHyAFs,,Ejypnml6dahvoqojcannorooifzaf,Zansbihupnadfomwksneq4kagq,DE,O,VFRFXNFATLA,United States of America,482731.0
Ety5433,1 150 020 0640,0.0,241.0,1.0,Dwyzglt,Bilpings,1315153.0,,Vwksxsuwieoykfrqdujhvwgippahslrvyciknvpaklkewlenxkg,,4tuykthiiwnfhovhcgcpx,Smqtikh9acoioumqqvuxsgluikdpralgnywokihdbve7fxaggxfiyuwxsglfhdjjgefev,WV,O,Lrsiysffabk,United States of America,41032.0
DJg5434,,2.0,448.0,3.0,TYNmNWQhDBEMEQwHCTEWhQRCHp,Erie,653113.0,,Pdabjbpzwe0aislxmjsqhukd,,DJHxRWWSCjPMR,Bfckxwjnk9yphr,NV,,Zoaagohirlt,United States of America,243426.0
Qah543t,1 779 275 3016,3.0,449.0,2.0,igggnewof,Ne1ark,3613276.0,Q,QYAL3RAEXLkJKDNGOPKQAMDXJI8QIS9WYOsJTFKZHLUmeNUXvMNK2ExBLMyXSfRUsQYWH,m,Qqhwjafzljxdxarlticupyz,Bmuxvqorflhlgio0wletjnpzsgjifjblibifwazbtuxrndfuiljbxda,Quebef,O,,United States of America,437953.0
Eldr436,1 431 869 5143,1.0,390.0,0.0,szfupl,Loiiqville,1566643.0,,thhsgbqbacjgrsvhxjes,,Eldumutnp3,s7aafwtvnkfxyqkwdfumuysnjomqaunjvzdjgjkuuebphicwvfornpnrblxbrvmgjfbvhrojmkympf,AR,O,FYYBSEUPQ,United States of America,190863.0
Oiv5437,1 785 845 0432,0.0,394.0,2.0,GGPTcYZTMZHOsQDHlPQ,Ch6laVistw,3647075.0,L,RIsIXZQBCLDVMRNPWILKIL1LwJ2LHLYXgTWCjDfQGZbRZXEILRIaGRgejHVRF,m,Oidyxkpqlbwjkfvwrvobzfviskv,raghmoctbrzjcaxvgnbchlkmkczzlxpimwxfsdsfxcvxbi,MN,O,NHDPVJDU,Canada,445633.0
UeW5438,1 759 255 1310,1.0,292.0,2.0,Bqfaojjcnuskq6vx6nkxzskoxobxhu,Tylsa,5065867.0,B,Bkzyp4tdebctaschgzhjnejvjanzy1hw,m,UDWJILQsZXs,Ihdizymmyjafjqtrugtyzypcg5rdpdphbzkw,NH,U,khuvfy,United States of America,224741.0
BiH5439,1 539 380 4170,2.0,276.0,,TwKUnMAOAOgTVEGU,Cnarldston,2539002.0,,tcagblgldpubgidqkzxtgdmtxf,f,BLHGfxGZKWIB,VZpmTYIZcFUEWHXTQJHsBLIGIRKMVJArIMPSHMRGOZUBQeQJ6ZWvOjeSZRMFiELShXAQnHMJjqYOMR,IN,U,BVLXJBJGDF,United States of America,371108.0
fza5440,1 908 845 5200,0.0,379.0,1.0,Shrjs,Lared8,3430408.0,N,Nl8fjodbndy4ueadvssuvormytyvmx7acotdkiztjiwnztfwpnwkvxkcoucfqxjlwi,M,rzauvncmzabcbfrrqyf,Yshjpbvlbklkseywgnutidnqvhnvwxhlsa,MT,U,qhlbgsgrx,United States of America,278877.0
buh5441,1 497 234 0646,3.0,,1.0,TMITVJ3Q,morfolk,962527.0,E,Dtgzjclp2wtmhfmrvesrzdbvuejldsvunmadxdssa,,Guhsb,Euxicavgbnwyf9lrlwh3,AZ,O,,United States of America,85839.0
l2f5442,1 633 185 7270,3.0,325.0,2.0,osjddtd,Lafauette,509892.0,h,P1mhclfzyatnvoyftbunrxmwqhh6mlybl9n2uihkhfxfmpa1vnbrkuxeudzkghqc,m,pqfkpohjgckiqwgtorelssx,,FL,O,,United States of America,366930.0
HCH5t43,1 961 728 7298,2.0,419.0,2.0,Bc1xzfujgm,VirbibiaBeach,2710387.0,z,8feqryp1fgkmfqraazvzycwldejlhqoywyppjqrnyocrqmsbs,,HCHZWnJQMEWZZWsmIGJKEW3Um,,HI,,AAOVYXPNIW,Canada,16046.0
bwn5444,1 725 426 7239,1.0,118.0,2.0,RiTKY,GxrdehGrove,1675744.0,z,lygi3pwpqvsmcpbynldmaawppnvploub2bffccwwdipesstopqbgcxzd,,bqnmjfonxhjfwrroqu7qi,Wefvlssqiaftgrlblxzkwifcjkfegwjdmiprjlvzawwc2xqwjs4b,MO,O,,United States of America,68650.0
Mzn5435,1 785 410 8245,0.0,496.0,2.0,Nygfgsjvc,HayRiber,2482551.0,,5bhqpwilwdzlqdhajaiiwdfrjgwfhrrpspxxmdsqs,,Mznowygjbrjdpgduqywdy,ufxbfdwjtlggynxhwxudkbkegxolctxattrasoggfd9dkeibsvfyjo4fda,NH,R,svjgdkj,,210141.0
vtw5445,1 930 588 2686,1.0,,1.0,licfx9cryvotogjeebuglh,StJohnw,1963488.0,N,buunyrqpapwhxp7fnxxsijvxoacjmhivfadgihnvuditvwtifzp3uyeu,f,vtwh0,MH3GkRwcVUZAXUMNXPACOTAPH2SOPHZykdLMQSPE4GQRfUYIDVRXwfVBXQMVJ2BW8HBLTEpSHIXVLGB,NJ,R,BOUCUZOSK,Canada,237469.0
ILF5r47,1 183 893 5519,2.0,452.0,2.0,mhieshjjmfkemcq,0ueblo,443335.0,,Maggxbtzthdl9lblefnypoaukfxdmuzxvjueqc6ldrqbzxffnwwbtngeye9qjwgkbpmmwkkyzvo,,ILFQUo,Exnf8s2dlbtwagqjtmotolxlviepqkeninmv,NY,R,rtdsysaqlqal,United States of America,279141.0
SLk5448,1 100 235 4881,0.0,238.0,1.0,nBTDFoSJSBTWZHw,8akland,4643474.0,U,AJSJUXHVVRKCgPZLCaiedOUTRXUNJkFaYKZOB,,qLIRFZVHXVYYQVxKJKnQZvLAMg,TWOMYUMFMEHFJQRTcTmNH1LxkKP,SC,O,IQFMSR,United States of America,326217.0
Pca6449,1 125 348 8436,2.0,213.0,1.0,Hhjktfni0kcoblahtfuloyflaaut,Savahnah,1259685.0,,iXHPLB,f,9caqfkpfqjeefigwjbnjxeuhkp,2rmguxylrdbuluwnzumlrwaqxyccrwwgeyjc7wtefszbumabncopgmhefzvpiwtjwatnvtw,WA,U,BXYQXU,Canada,55139.0
scz5450,1 491 715 9734,2.0,470.0,0.0,wjouqgqabsnc,Bilosi,4666285.0,H,Rxophewkwvmjlywmqsbvafkuabdtdtosjatb,,Zxzjqobi,Oasyiujacikq,KY,R,Kxwxbydav,United States of America,329264.0
SLB5t51,1 850 981 0759,1.0,385.0,1.0,Qffigdchcelunfsnpmbv,Worceste4,1271586.0,,Coswwdn,m,xLBCfKECVJ,CJvFGMHOLBIQGOVSWoOALxjQL3HWJ0uBUCqBxvXYZPZAAYZCCSFHeMKOGMBZbVR,MT,,Tojicxcruc,United States of America,413885.0
Qt25452,1 863 974 6938,1.0,320.0,1.0,cogstnckdih,Rwgina,2323422.0,,zpfshjnuaq,M,Qteiznzzxhnm,Mxmdnpfpipokwbghz1fujk18gdivfamdqdaxjgkzvhgxorzh1ve,frjtishCoiumbia,O,Gsmtidpumb,,70724.0
yft5453,1 420 794 0713,2.0,371.0,2.0,opc9bps,SajtaClada,3540313.0,,ufiitvyxzccidgajcjytuesoxooqguepbmnxd,m,yctxghcptjgpzz,yMTvCIAsR0F6RJMVBLIAMKMWgYTIKrNLOBPXPeNJ1AOZZWWW,NeqBrunswicj,O,Urnkfbcdahh,United States of America,301058.0
Vqa545e,,1.0,504.0,,QCwHWMZjVUVSRRFELJHLqNOxTcHTO,Chjcago,2611768.0,p,xesvnbxbprvopjbczkwmzrahoddqvwoifmwotpudixzubluorzyndwrlrbrueb,,Vaabwkawwqdsqwt,tcqksirmzapuqlxyixuknrpsckstff43bmpdkcmf6gvmlwzfiowoyqesdjkjgwhugb,CA,O,AXPLVMDC,United States of America,431556.0
eay54t5,1 657 328 5367,2.0,276.0,0.0,xrnkobheierkun,Sazkatoon,3378844.0,p,audehwxhfmrdlparzowhdscotyfidbpqoxlvyfxx,,eayehfprz7tq,tibpoqf6,ID,R,Mdsovshx,United States of America,77691.0
ads5456,1 848 688 9668,1.0,548.0,2.0,Evdfkz1edcitvcjzgicnbfqkszdua,SaptLaleCity,1892583.0,,BEaLKS9AHcLDHjCVRIRNcTBmQMFNfNACGSDM,,adzmsgvaovomxdb,Aawabugya3emsgh,PrinceEdwwrd8soand,O,BHIYKQ,,109667.0
cwf5457,1 267 861 0443,2.0,422.0,1.0,Rgd0f,Mesa,4476666.0,A,JSYTEIPhBBKcjIPKTNuV,,vsffzasrvivpvaywucvcabmn,Lgcbyccu,MN,O,Ggupmjwsejcw,United States of America,308107.0
Eus545o,1 238 607 7919,,280.0,1.0,HCOTUAEkWPQljKLGNI5QPZKIgEQC,sharlotte,3080928.0,n,knxyjpatkrdceaelorzngdcypowmtrusnvyfismumnpdcgljwasaoskce4amastfjqk3srvldid,,Eusdwnqhfzjbctu8mikopc,bmuzvbphkde5phyoglaplqxplbb8jdzcdvllci0igepzfxamgnr0wlixmjcdmirxvw,VA,U,Drlkqe,United States of America,54478.0
Ihi54y9,1 382 012 1344,3.0,307.0,1.0,SCvHzRXHSDOXQALHjDSLbPUFyHMZ,Berkwley,3953570.0,O,Oytilvuqs,,Imilyzbmmlntcnqrxroqj,Jiwmtxwkptmgzilynmenemiridiom,DE,O,Kqbvqhrmbamj,United States of America,305227.0
hwo546o,1 084 021 9890,1.0,648.0,0.0,EBCIFyWGIAgS,Londom,2574227.0,,uumtuzjmrweyaleuaza,M,mwocdewlcuayuz,,MO,U,Wwbcvb,United States of America,206264.0
hTM5461,1 745 132 0280,,364.0,1.0,Kjj4wddybxnkceyvhqlehbipnlrr,Aust7n,5815684.0,,UJUtPW,,vThPTwUUCOBNNjOITNTHD,Wpfaozpe,MD,U,Uwypi,United States of America,425333.0
pst5462,1 342 608 3524,1.0,194.0,4.0,tidtuijt8skzwe,fzwsonCity,1198289.0,d,SvOUANH,f,pa6mtzondghkiyjkfkgaxzht,Edhkhkawebfvkmgabqhvlamyotuzjtouqrualiplnddjlres0h,OK,O,Dzumqwus,Canada,404577.0
Tdt5473,1 607 060 9410,1.0,517.0,3.0,qpjqnweyvkh,Hayaard,2366833.0,,Gbrlduqdfodjjgdugghcjluodxcjvvelhtpvypqpocndiwz3wedokdzxbmtahpkcshyugratnn,m,Tftmpxuov,vfkejlkagguhdstrdmc6dxjfmfgfzitoj5fizgmde5ld7jzctpztqexmpouh4voimwfeyal8bsdwxgp,ID,O,Ojftunehwf,United States of America,498062.0
Mnwr464,1 969 268 0738,1.0,402.0,1.0,U5FLUYGFNLAWCSoFIAXjxnSGCYR,Missoulq,3303465.0,g,Tjzmlpcrneonybguji,,Mnwu7mrvnianwmhvlqj0hb,klxkzhxctykogvidmq8xwgmdjbivsfkjbupzkje0fvjdnjda,SC,O,Gepsmpoc,United States of America,83196.0
Tfe5365,1 676 177 6465,2.0,224.0,2.0,yyqejdtz,Anah3im,1770441.0,,s4wdfxepbjfwfqwzhfhdctirkhnrhdy,f,gfeuopk,,RI,O,Gttvahfwnvz,United States of America,451030.0
Sgk5e66,1 671 327 8968,1.0,404.0,2.0,CGLpJYBoFFCQAY5OMjCCA,Nadhville,2316567.0,j,Hlxlmgzuelbefgnbld,F,Sykbvulqm,Akpjcvfdaxatfjxurep,UT,U,wdved,United States of America,23216.0
EWE4467,1 430 910 8166,1.0,421.0,2.0,RSZSpJG,SsnBernardono,4236168.0,V,,F,EWEPTqQONrAVdMRUONZPDKbBPdOA,Lkfscxskigkusccmvkldsyjhtfnhkimqrgddgaf,Quebes,O,Mhhbyalts,United States of America,174978.0
A4c5468,1 450 461 2920,1.0,453.0,2.0,Gccob1kysgoxumdkc,Columbhs,3029853.0,P,ktfel7ktz2opsai,M,Afcpoyhdy2qrhsmzhsngygukssqhy,nnckmholcxhivcdhfahqhuxgygbziivjewqumvoorotwl2ffwomxnu,Ontqrio,,Qmlyibp,United States of America,47677.0
ROL54u9,1 895 884 6460,2.0,353.0,0.0,UHoCSDMMbMJDSgGNDlHCCUE,NeqOrpeans,2733811.0,G,Mcvfajjsheijkjftrwxfzpcozhhnshiuatpeyepdrhboprxjfshaasednjmuga9qgtfdejx0vtgfs,F,ROLAWmSHBNVl,Fzmfrxcpnckzdxxtmeitdpdfdedbfnitgbtllvhakjeims,ME,O,BXQVZV,United States of America,251944.0
HVP6470,,1.0,,2.0,Lskejtaabbktvjxrxyg,FortWayhe,1923006.0,I,ouowz8pxspxkngiqruolbjltgmmiauufyzx,f,jVPKhQORZAMDXAMAKc8GWK,LuVgCVUHSZ,ME,R,snfdzjegea,Canada,259902.0
