NumberChildren,LastName,MiddleInitial,CreditRating,Employer,PostalCode,Phone,Age,AddressLine1,State,MaritalStatus,NumberCreditCards,NumberCars,City,AgencyID,Income,AddressLine2,Country,FirstName,NetWorth,Gender,OwnOrRentFlag
4.0,Ribbdsuiiisnkksxmjks,O,672.0,Exterran Holdings,PTZNUSKY,1-959-968-3958,80.0,olkamzwwetwfaxzftrfrlnmprgnbum,Saskatchewan,U,5.0,3.0,Inglewood,Rib6626,469973.0,qxczrhsrfpvopyawcoshlkrgfuxzqtkacrjvcpkxbufqelqrvpwhrrikgbkpsnyfpqjfffcbwpmh,United States of America,Ilinjytikanegr,1325055.0,m,O
2.0,Qfjvhinlvziijxyghozmcuulixi,,690.0,Starbucks,adfnjwf,1-192-357-3267,35.0,Xvhdjcmbeegpkklbnlyghhfjemukpcbpni,DE,D,7.0,2.0,Mobile,Qfj6627,411114.0,Audnfzzlldthtvcfylfgdxqolhlqqbzzolxxvwvqgrfywcfppamoccat,United States of America,Afkrkmkhtpgqkkggbmhxkvjboewpv,3543993.0,f,O
1.0,Oxarvkmaeefnwvjm,,637.0,ABM Industries,ljqlimw,1-574-279-7477,35.0,kdfsuigufhhw,Manitoba,S,8.0,0.0,Jacksonville,Oxa6628,384190.0,svalyqqvliduhunewefyisnoshfvosehcezdjkryalg,United States of America,Cniujyvwmhjtmtzmrfyhx,3550412.0,e,O
2.0,HCJSXXSECWMIFKOPCLHZOXWTNKWJBZ,,342.0,Harley-Davidson,Qeyhypxgl,1-812-268-4131,79.0,jouxfxedtbjjbeyhxddbmwhxckejvivwupfiukwxvbfqmpizcdzaqumbegavbhnryidzhsgfp,Newfoundland,M,9.0,0.0,Fargo,HCJ6629,390948.0,viqhvxtswefygaraxrgyzmbwdufoclfsjbbirhzracvjrxrvvauvodcmarghfenffll,United States of America,Axgbc,568687.0,f,
5.0,DSRAKOTEFIGOE,h,303.0,Electronic Arts,VHLAGASILRIW,1-269-704-2143,80.0,OYCHYLYTDOUDRQYAAABMZNECVKXPKSTEXAFRGAXCPJELVBVKVNBOYAQDYCLOMJL,LA,U,7.0,4.0,Bakersfield,DSR6630,69133.0,Cforegvmtimqrjrrahrdgxpdlgeawxkahrzuw,United States of America,bvcmxuhkohsrnbkbnyiqsnnge,1860895.0,F,O
,maavxadliiwaa,C,,Pfizer,STNAKOWYVTDT,1-265-276-3752,16.0,Qzepfbcaikwgffhjnyhmscmmdwxeuglscifqomypwaitdxcyhguaumjrcxevrefuqzbiuwxvl,Newfoundland,M,8.0,3.0,Los Angeles,maa6631,196169.0,Iqdyhtkdwvywbslthctrmghxwmviaimtjs,United States of America,Udobxgckdsylqdohl,2171358.0,,O
5.0,Gktlobmqtmnouuoigteg,,,Sonic Automotive,evzsihstpc,1-014-924-6915,3.0,Zppbxwsocxoqbxlnntobonzxxuvwjbskivneyzzliauhcpmoxv,MO,,5.0,5.0,Denver,Gkt6632,21927.0,slhmzhwexsenmdneowbhkgsbalmquoonuuuyvgaylelxcbxflxexuwipg,United States of America,lomwmqnrrhmaobafussgz,3585600.0,M,R
2.0,Wtpnnfjhimv,S,386.0,OfficeMax,Trwdkmsd,,44.0,NFASWVIOBNGQCQCKUJZSSCJZJUISSLNOIOWRVYTYVXKQNVFUS,Newfoundland,D,8.0,4.0,Halifax,Wtp6633,127808.0,CCURHQHFFDGRHZUSGIOROVDNCRHELLVEHXZQAJAUT,United States of America,pwboy,1792564.0,,O
1.0,Fdtifgemsa,F,386.0,Williams-Sonoma,Eapnmesyhra,1-031-843-8564,59.0,Iafvunwinanmfzqhszvplrjxbmoomsgjkzsyhnljnshnajrlajmpwxycnotpguzskemncyswnqllxyx,OK,U,7.0,,Peoria,Fdt6634,234305.0,,Canada,Xhathvjwdljeaq,3808732.0,,O
0.0,Mispyukvlqllchsapxacbvtrkdsey,,354.0,Polo Ralph Lauren,Vscws,1-580-986-5616,20.0,LOWUPVSNYVRSRDD,Manitoba,D,5.0,4.0,Sioux Falls,Mis6635,359101.0,Jjpxotjggl,United States of America,Cqttbgxgfwul,2240823.0,,O
2.0,YVXJVKTGKFZDEHECXDOW,,788.0,Merrill Lynch,plunenrs,1-322-106-4331,46.0,Msggwgmsj,MS,U,4.0,4.0,Worcester,YVX6636,346580.0,SOKSJKPOHRSDHHRLAQFGJBLIWKYMJRUTGYXAKJAYPPOTEVWBTHCXFNWVOTKSRLMMJIYKYDGAJOIO,United States of America,Tmfxlarpokrnhype,2387243.0,,U
5.0,viuuxkvjwdcieglsuyqwxsiyi,,594.0,Level 3 Communications,Djwnoi,1-224-988-4270,5.0,,Manitoba,S,8.0,3.0,Chattanooga,viu6637,300653.0,owhhkj,United States of America,eszauxjkifmwz,3737670.0,,
1.0,OKPOVMLWJHEOXTPLXSBKMRBVWA,j,530.0,Oneok,Wlukny,1-805-058-1109,3.0,,FL,S,10.0,3.0,Salinas,OKP6638,420992.0,RMICBTBFNLFBREURJTXIQWCIAAKVMLEEDHNWPDXYGJCWIPXQCKIYRJXDSFXUKTIYRVQGI,United States of America,RUXYLEU,2124997.0,,O
1.0,Bwculhdqszgnc,,668.0,Roper Industries,JXMBZQSHSLB,1-169-644-0187,43.0,PCESCVQLPZEANVZGNIKJOCNQUSPAPOMAFNIPXESXHSMNDLFSXJLPFGCWAT,WV,M,9.0,1.0,Erie,Bwc6639,25754.0,Seilsrjb,United States of America,Lsiqkgbwdigdbqamzwulfqeps,1149966.0,f,O
3.0,FPLLHE,Q,760.0,Brown-Forman,Dkoucbnt,1-977-833-3192,6.0,JXQWCBJFNKI,British Columbia,M,4.0,3.0,Cincinnati,FPL6640,234572.0,Hhvfzxqaiygdfohyhymjwbowmnpsiarolsemrchcgrvgaqgfqxfvjrxbyxurbbh,,vaemrymytvknge,3578827.0,,O
1.0,UOFYAJBVWYHFJTFHMAICD,j,465.0,,Mrvgdnku,1-001-595-0929,96.0,Dcqrufphaytkokevkscmipbxzjwgxzkmqi,WV,S,2.0,1.0,Yonkers,UOF6641,368294.0,Peebfbkukvsqamngbggrrlbzcokyxtvefbsvmnooxfpnwvggfjvngy,United States of America,Jpbfgyfdlmldm,636308.0,m,U
4.0,Agvfjvfrhfakdlw,H,609.0,Northeast Utilities,Dmtmlrukgzpz,1-324-060-0124,89.0,Wpzkvwvzzrmgrgcpiwnprtcvjjfmzpvwyfnmscrhxtz,NY,S,5.0,5.0,Warwick,Agv6642,218743.0,,United States of America,IXOAJRPDQQ,2546954.0,f,U
2.0,dyxsrhvzxylpyu,,523.0,TIAA-CREF,dyltgoozw,1-340-774-7243,43.0,roxddzejbhukeqtzopdnpnrjdrmrmrlfrobouonanyzdntxfyvjkcoaqumeztbbflagahkeipc,IN,M,9.0,1.0,Salinas,dyx6643,96687.0,Gjwdizgfvslaqvrfvs,United States of America,Vdknqmihogsksehivhzmtxtvadekr,315969.0,,R
1.0,Gjxaojtakwqtlwzfbsxw,,777.0,Old Republic International,Pzgtghvl,1-008-714-6159,58.0,Udrzgbxdbsyaxrk,MT,W,3.0,5.0,Pittsburgh,Gjx6644,76027.0,Zxdsuhggoliylltovxgepkzpdebetdhwvjkauqlgqjjamhohfnsxtswrweccfmdxqhkuiwnaoga,United States of America,LPKYFUYIXXVCBBP,2240517.0,,R
4.0,HGRGFXZUNJIRTBOY,,799.0,Emerson Electric,Uxowpsdgrgwe,1-500-677-1362,55.0,ugtblwhsvqtioxloujuul,WY,M,9.0,0.0,Shreveport,HGR6645,409593.0,Sfabxqqkertphljodthkwmrlpghnbownrihjsddgkdgkrqrchxrismwhogpmwsnlttkqux,Canada,ZMCBHBKWF,631542.0,,O
3.0,Mitlexongeikvrfddvzj,,665.0,Jo Ann Stores,AXILWRCHMI,1-733-303-0028,55.0,Fmpfwdonxdfnfnceflcduaqvqvlnddkyfjhlohfazjgzidcwnudzea,IL,U,1.0,1.0,Durham,Mit6646,315990.0,SOUOXBGCZPNGIFJVERBRRTKVVSWJXIRKGEXZDTRFMWKLKXQSCSCUFCQSTEXHNIID,Canada,AOCXU,556876.0,,O
1.0,Mikysx,,785.0,Whole Foods Market,Aqlkjtkkca,1-205-195-3666,91.0,Hxuqhjsccsmqhnjodtailsterzmnnmwpflfyezxtclubr,WV,M,8.0,4.0,Newark,Mik6647,169046.0,FHUDUPJUEOGNSJGAJFPGVKKJUGLBILAXZDKXURLLC,United States of America,CQJLWIJJTOBWRVRMSZDXMNIAPKY,584573.0,F,
4.0,QIMUERLMIDDCENQMTBNXQ,,848.0,Catalyst Health Solutions,EOJBB,1-717-335-7059,95.0,IHUGBLHMFEEJPMCUBOVSSGIWGJBMQRRZFXHKIEARNVPTJASORAW,TN,D,5.0,0.0,Pittsburgh,QIM6648,336256.0,ihbnbcchhhawgtphkdizgpuuvhmqvjtgemspbbivfxrpiutf,Canada,nforppdjwlmkolhzfqelobc,3885054.0,,O
1.0,Gkdvtxr,,497.0,Jones Apparel Group,sdewycaik,1-798-030-7385,68.0,Cwvdev,NM,D,0.0,2.0,Los Angeles,Gkd6649,291981.0,HKISNEVNAWWB,,Opnupzggfuylowjsd,578748.0,M,O
4.0,Wvohaqjsvr,,732.0,Cognizant Technology Solutions,IWRNSRBPC,1-580-644-8367,45.0,Bsasjpakhtzihcaocfpostparyicxbliruvowdxfz,British Columbia,M,10.0,2.0,Charleston,Wvo6650,31292.0,ankzlhbifmtqptfrbruyebdiretbdngtoclcxq,United States of America,bfrlvliooagtdfgdd,1897913.0,M,O
1.0,Iepluh,T,,Boise Cascade Holdings,vkqggipse,1-546-365-3586,28.0,DYYWSXYPGLSPLGHUILMWIQUMNESJTUMXMTFQRREOWXTENJMLHCJHDAEALTQERQCIFSNOW,NY,D,3.0,4.0,Scottsdale,Iep6651,315516.0,EAVYOUWNMYLWLSKSPROSUVIIEHCRSCTLPMNNTZWCOOCDMGOJLVIKL,United States of America,Wssbkqnopquecumcuxnz,2442366.0,f,O
3.0,Jeuehuuwvnegpl,,432.0,Waste Management,WYCJOBXQNI,1-733-649-5562,11.0,JISUVJFTBRUDPFONBZGPZGHA,VT,S,4.0,,Inglewood,Jeu6652,450290.0,ysspedblunklsgimmcsdqcspvutfznyhypwjxtyojztbcaibecxesgfxjjuf,United States of America,itiychhjsjaxwztvajhsvxmei,,f,O
3.0,xcvjutbjwhthnruftjazlblnv,N,304.0,Guess,Migcnjjpdo,1-754-001-5916,40.0,XKZRKBJBCKOKKYXGJPHUDONLRMHCMJWZJKQLWEBWEULFBEMDMSLYKQBUOMLIPPIUYJEVY,CA,W,5.0,0.0,Wilmington,xcv6653,225918.0,asvyejciiriiqmstysnthymdrb,Canada,Ejswoquavtjgvwyyvqwvupbu,340515.0,,R
0.0,Qcucsrhdhjeuelopajzvmqtlxck,,615.0,Stryker,xrnnwpa,1-665-464-9246,66.0,Tsonepxcfajvebqgrvbnhqyuiiwrjmvyjtajvbdufrolapdgrnoigpkyylwaxpdwpm,KS,U,7.0,0.0,Calgary,Qcu6654,424060.0,ikuazfanjoqfguqvyspkaoteslvb,United States of America,Qguopnwuqwimkmq,2062903.0,,O
3.0,emlpmyfgmscikihvupecynsi,,323.0,Mutual of America Life,Wioouwid,1-028-221-1699,68.0,Ukfqpvlhpqtlgarawdymnntivdcyrcxfuvfedevgacgxlwkdea,ID,M,,0.0,Brownsville,eml6655,33060.0,HLSIAQTMSXEESLWHUCLACEPUZCNNTACUPXUQSGTUW,Canada,JWWNSY,2993212.0,,O
1.0,iaxecnuoezlzvewrzmhzb,,370.0,SLM,Syfhkpry,1-647-041-1576,3.0,Jrtkaafxcopfbmiisveelknddnudbphkdagducndgopfihdreavuvkuqlfstd,AZ,W,2.0,1.0,Providence,iax6656,408340.0,gthugmvljhfdtgqmoiplesykx,Canada,kvwvwkkcqsslgnmol,3736503.0,,O
5.0,Jmpktmsqlnqkizkzskiljdxyfhmmr,F,683.0,Curtiss-Wright,bfgmeyucp,1-608-737-2405,1.0,Etbmsdbimmfqnpbrrrltpuzzkiljmfczsdimeoyfw,DC,U,8.0,4.0,Elizabeth,Jmp6657,483568.0,liiqbrpxhlurnzghucjtktamoc,United States of America,Ogmlsd,2316887.0,F,R
1.0,gqxcxbzidllcyien,,807.0,Ameren,GFSKGRPCB,1-756-332-5346,44.0,dddcqnxoupidzhsfrtgskhfudcleilvgbgwnutlaiqyoxltpmkrfwxluzlhrh,ND,S,8.0,0.0,Mesa,gqx6658,307497.0,UIYSSMPRVPICQMWUKXZSHGMRSLVYTNAYIASZVBP,United States of America,Suiatoip,1210292.0,F,O
5.0,PVJRSMHYBKNWCDJMTOSVAY,r,471.0,CarMax,NVODEFZDEFGO,,21.0,bfxlzcabewffpdravt,IA,M,4.0,,North Las Vegas,PVJ6659,174845.0,Gedsvnjtfswvnxhthsdczgmnvchkgloxsaxhzfutbqfptauwgmryhkunljvbleetwdrblqgaqd,United States of America,KFOLQLSGNJJCQWVCYZUMIJZPJMNH,2913485.0,m,R
5.0,faatfikczshx,F,417.0,Adams Resources & Energy,SOBYROJY,1-996-390-5334,51.0,tsqxalylskfqiyrber,PA,M,10.0,3.0,Washington,faa6660,241072.0,Hudoxhrtwoxmyiqmmxqeolswkzecbimervmjpn,United States of America,Qeuvib,3459298.0,M,O
5.0,Jugggwzbmxurdim,J,368.0,Consol Energy,QBZAC,1-979-570-6046,62.0,NLDPBCODJUSMMDROVPELTKMLLFQJDOEJSIPETKOJOIPQTHYHFAQWWEUGVVJ,OH,D,1.0,2.0,Richmond,Jug6661,238957.0,Zvdqnel,United States of America,Xujmhbeco,3738467.0,M,O
4.0,LPBFAIZNMZ,,751.0,Calpine,txwmqvubyni,1-745-953-1822,81.0,Kgieeqxymonrbmbfxaghclanqhdomgowdmgrazswqafautywhfm,New Brunswick,S,1.0,5.0,Brownsville,LPB6662,157464.0,YDMMWIIXASARJEWVSVCVTKUDQXQFQUFDFQMSDUIUABEDHZCLWISLNJJRQIVBSILGQQLPPLGEF,Canada,Dnofhfyjzvjottocuhxxwp,1936040.0,,O
0.0,Ysbxehkmcu,,806.0,Boeing,CBEBVK,1-197-415-1861,48.0,IFAHSXTMZIEBXUTLXEVFFSUILBYCVDIMM,MI,M,6.0,0.0,Jacksonville,Ysb6663,469523.0,AQPKCNROLNLAFYCYXNIDLLNOK,United States of America,JTKQPKDJGQXQCKK,2620563.0,,O
1.0,BQAWNTK,U,831.0,W.R. Grace,Xaqgpix,1-098-794-6855,22.0,Uzichzxzucvpdvenqmilvcplpytlbrguvfyf,HI,S,4.0,5.0,Sterling Heights,BQA6664,45780.0,QKQOBMAJIL,United States of America,dubvdwfaokhsydbijubdfouivzfgw,2516768.0,,O
2.0,CYLDPYDZWRDTCHEGNB,,446.0,TRW Automotive Holdings,Txnailyid,1-473-016-7803,,Tdfqqrimlosddluxxsapihqcqsmkfqzlwbgavrrmvjnlsspjmamsmqxufzaywzfbgzevckjkpoxts,NH,M,1.0,5.0,Columbus,CYL6665,123207.0,Imwzleioesibnqxixcxonwactmptkxwbotiijffwtitvtphsmbjndmwdpgecaslhmoeysqgrpuoyltb,United States of America,ISQWIOGDOGYTULXX,3706443.0,,R
5.0,Oefoeuhowkbr,,792.0,American Eagle Outfitters,GOAMOPNINVM,1-026-673-4569,85.0,Ionuce,Newfoundland,S,0.0,2.0,Coral Springs,Oef6666,170299.0,Geduxxhrxqkvusshfpxwqjmoochnuqfwwatxtdoheobrm,,Xaxgbfwsydeni,3762386.0,M,O
4.0,efymilbepww,,791.0,Patterson,ETFNG,1-323-124-8003,78.0,Najbrofqihtjxeshbisjbxxulefqotbjnlpphqekoutzapxgheeyksbmezunfbxubtkvacowcaserwy,MN,W,1.0,5.0,Indianapolis,efy6667,492419.0,ivcibamtgdswmjovddrqzooigbjjyxpsjasyufdchxzavbzlueatpvvguuiqhjwnmy,United States of America,Gxahvnjlbc,,,R
4.0,AKITLDGONMSALIH,,768.0,Morgan Stanley,ypoebukt,1-631-861-7916,91.0,Horpykcpslmbhzjkgitweqxhxqgtmaqfxxbtnjtlolxbqyedxktqb,ME,,1.0,4.0,Laredo,AKI6668,124570.0,Mnsfrdxabbzifdddghmnwbngjzbdglrjwghiqa,Canada,ulvbliiwbwzfxmeblnsdqpc,1160893.0,M,O
4.0,Dkkatghmyqtslzfjycsln,,828.0,Plexus,Uktifrfb,1-187-051-8095,32.0,Yqazywdimdaqkddvccieiykdgbuuddubfncrqykooedsdoqxdnadguzhuwrhuuuttklxhlfoytxqmk,VA,U,9.0,5.0,Boston,Dkk6669,429095.0,Sjnktvccqslntwicrwczlsmewrhwoedbhkjmjtpljtmncnplrrwbdbnrsywtzdmmqwkxqdmg,Canada,oceonmwklfjpcyqlpyphxdhcasovfv,2713967.0,F,O
1.0,Jiwksyqekgbxqlmsrmobuvfyjvkxip,,395.0,Alaska Air Group,Oxqlfljhw,1-612-849-2491,15.0,Bbnhdhbkulbftydarieyqxigiaanqpcm,NV,U,2.0,2.0,Livonia,Jiw6670,254050.0,IHKJSWMCXQDPLALWZKM,United States of America,nowltgihqkabwiiyjnywdte,3673520.0,f,O
5.0,hcpfamowroehxctdzbvfl,,711.0,Philip Morris International,Xieqwzus,1-056-587-5007,91.0,qjykeplcjsadiiirztfhyxwowyzbfnqkfwxxtdwjzchxmasirwuyqpmuqtnmvaaojmz,FL,M,0.0,4.0,Halifax,hcp6671,62652.0,ifqdeqrxnvcwyxbheitybywsyqbwunrmbehglwx,Canada,Yqpkysosfdd,1404890.0,,O
0.0,Ettssdgktyrjboawudr,Z,569.0,Questar,Nfpoovbjt,1-744-455-4235,21.0,Bflrntdkepwztldfrmfnrrxiphhhn,NJ,M,9.0,4.0,Omaha,Ett6672,69267.0,,United States of America,UXZGOQEVGMTYQQADFOQQN,252645.0,m,O
1.0,qdhuhtwq,o,713.0,Wyeth,PEQHXIMILSOC,1-301-606-6604,42.0,Vksmwnriisnpdluvdauyk,Ontario,M,4.0,0.0,Ottawa,qdh6673,430071.0,enbxe,United States of America,yuksoatbsg,97226.0,m,O
,Xnhqjlkrff,g,687.0,Genzyme,Ovxox,1-203-256-6514,82.0,Vjgsmjklsmzpfmrqtjtpgnrxpkuitwlfupmoytpgqjmwdmvglclmpkubxmdkzsvtwaqnfaatrmwkxarj,WY,U,9.0,1.0,Anchorage,Xnh6674,408841.0,Lxceaiodfkoghufrjvz,United States of America,kaiyaijlj,1278744.0,,R
5.0,Vquwnlujnhkomdtankbrmoxxwv,m,818.0,Big Lots,RMRUNXA,,98.0,moptdchxawupxbxgnqaikkjpyfwmnarlxttmyiqoklbisb,AL,U,,4.0,Oxnard,Vqu6675,38250.0,BXQZZMETCRAFXK,,Yfzitrlxsksnkba,1573134.0,F,
4.0,euhxhzsdkul,B,736.0,Erie Insurance Group,Ohfyxgilft,1-849-895-4910,35.0,Pwtsdbblbjkluzejktzlosbbieofmwsfauhqlskdbtfulypt,British Columbia,M,8.0,2.0,Baton Rouge,euh6676,356233.0,OKHQWAOHLBKLONZOFQTHMROQSOFKWXEHGGIWHRSWJHUVFXXKVTPTXQULENXRUUSLGN,Canada,Kuktdpsffwbxryiuhmakxpygrke,3216888.0,,O
2.0,VVVTFIDASMNRORDKNYIYDKR,n,682.0,Autodesk,KUBKJVIZ,1-413-646-5024,66.0,CRXICGRANAPKCXJCTAGGGVBULG,MD,D,1.0,2.0,Livonia,VVV6677,158649.0,navfcgrjdrjhiolkampdhmdehpibw,Canada,ljoyldvvmjdoobbbrxl,380216.0,,O
3.0,Wgwqiigiyrksod,n,365.0,Sealed Air,,1-173-314-9409,62.0,Iaananahyqiqihbmc,British Columbia,M,1.0,3.0,San Jose,Wgw6678,73021.0,Fqiboqrgpalqfjqihezztkutciusecfxmtrkxqhwzlhmgsn,United States of America,sqdwpzkigyepbmppeealknurngr,3496496.0,,O
0.0,moyfgm,j,683.0,Enterprise GP Holdings,Fuurgrg,1-487-895-4474,38.0,Qndzkuutuwrsnrdbcrgdfehrmr,KY,U,2.0,2.0,Wichita,moy6679,109250.0,Gpreverbrpeehcjcfldrnfrkalskgkygovtbtkbj,United States of America,gtqqzuvtlh,3004384.0,,O
,Dexfeigpuyknhxcnrudccsonlberg,P,,Dell,Xyaalnqcaub,1-032-629-3974,87.0,jxnczipvlmrjoqfhvvsehajfbjeenzteciw,HI,M,4.0,5.0,Sydney,Dex6680,,Dpjiprgbtfkyxvgrsmosaycmhanmqxditnlogdmjtxnbixxyqtsmfxzmhpjdlhcdampi,Canada,ETDCC,766387.0,,R
4.0,Ivzssyqypkesseezmtfooqhgwjhhw,T,430.0,PepsiCo,Ipahl,1-613-688-2613,81.0,Ryivdavdgyzofrphhv,MO,U,9.0,3.0,London,Ivz6681,410670.0,LHWUSTAEKZSOYFZZWGDTPTTCFHAQNZRHFYIJLYIZYTWXKY,United States of America,HXKKB,1387524.0,M,O
3.0,Qqpskqhpdrbjshwhmlifdwtjwcvpn,,620.0,Bemis,vbynqzdvyt,1-043-242-8034,93.0,Pgbizysvsfltntospigpjplqvmwxebzrlcbeyhbemwilzbqyboogrtpno,CO,S,5.0,0.0,Whitehorse,Qqp6682,450700.0,Kardeknebbfsihgweailresyxxpt,United States of America,Nhhhmjxtkbzekizim,2778068.0,,O
5.0,TEJZZGFLKJJXLEMQOJURN,p,766.0,A. Schulman,bxvmrdjs,1-281-169-7125,53.0,Ptkneoveyjmtheuyugkneejkfooymvwfiyuhqpzbegugusocwnwgodrattvtunjiqqaq,AR,S,0.0,5.0,Salem,TEJ6683,454874.0,snphprvltgyrrappmyxedeks,Canada,HDIVERRRCBRFKPSFDVECTYBFHIKRVT,2612657.0,m,O
,Dtodikxbfwgtceigespgo,h,424.0,StanCorp Financial,pejnobwzxa,,67.0,ffxodthcfttygkuksergswculjvgoqntvpimgexkglrxriqqpecxrwkujqfpshxvapnhcvypiecfxuq,AL,M,0.0,3.0,Chicago,Dto6684,410297.0,TCUUBLEPBWRWTTOEUBDASZYDJOSCBYCE,United States of America,Cogogtkvzv,2631473.0,,R
4.0,JGPNMMHV,x,780.0,KeyCorp,Biqmxjkgs,1-848-845-5994,67.0,Xuylhvunqzfwpfwhmcogjungxodudxfzlabqe,AR,M,6.0,3.0,Cincinnati,JGP6685,178805.0,Cwrbiuryjpnheuygfziynwicizjxeyioiitfaxwfovtakilczulnufjquvgncboljtjrvnanc,United States of America,Qowoqfvvxlgidxgggaxjpntbdecxd,1533030.0,,O
4.0,YZMZFFRWTJPFGF,R,616.0,Enbridge Energy Partners,Sbdojvwkvi,1-436-460-7913,81.0,UWBMDFGSNZIJ,MO,W,3.0,1.0,Montreal,YZM6686,55079.0,Pmsdcbjijnffqhtfshfhvzoagcmxrnncdwytighqtelupxrlqsnnenjenglovxuaefodirgbnyobd,United States of America,Htxooczsmkfeptzpdcumetyktftj,1308173.0,F,O
2.0,JFIGKKNAFTEHJBHSGWPSMBUDN,,486.0,Humana,NVBIJQWLV,1-010-742-6311,96.0,OWEXGOECQQNUDFXUDVDJRPGSPXEUEIZXZJERJHCPJHJMLKYGDATJZTGLWFRUKATSG,IL,M,9.0,4.0,Colorado Springs,JFI6687,86432.0,jijnzeammbwztuldtmv,Canada,Cxreiyczopqccirytepbges,2978356.0,f,R
4.0,SNPEAJFNXDAFIAFXVR,,555.0,Energy Future Holdings,uzurhdkhfmmy,1-382-506-3546,89.0,Hyriexdrvwiduwgkgsmjvldncaychnfkbwtqcxyylfueddr,NH,U,4.0,4.0,Bellevue,SNP6688,357102.0,,Canada,OQRPJPHDGGDIPMORPQIDHAPNMTWYNN,3080024.0,,O
,Bhyuiywxvxi,h,479.0,,Tshgvychm,1-046-114-2987,100.0,vharovducxnksjwsoozopepppgiizcwffrlzxngganmqumdlfzdfdbrljbuvuqamtmn,TX,W,8.0,0.0,Sterling Heights,Bhy6689,232229.0,Ljapxhrutsanhapjkumbrzdpxzyvjjlvaojheowcyysyygxjecqxwrhsvupxxghbdxlwbtyornawbwss,Canada,Pzmlxdyorsvcbw,227574.0,M,R
5.0,TXPPREAXYJBBVSRCXCSDHTCUIIOG,,775.0,Republic Services,Dchum,1-260-343-9869,6.0,YHDFJPFMWWCAPVMLFCIPATAEVSEXKBQOIZI,MA,M,8.0,0.0,Fort Collins,TXP6690,475781.0,Vffdhubhcdqolamtfyneielfabqntoztrnlqddhzhyawsidauvgygphuucmywrzkveojzhcrzdprhdwj,United States of America,WGTWYYBZOHGGAAAVXEX,336870.0,,O
2.0,zdmixlamansznlrna,J,,Altria Group,swkvoplkvk,1-010-028-1031,0.0,adgxifiluaktkjoacskvmsbugcau,AZ,U,,3.0,Burlington,zdm6691,180149.0,BMVGYFPPHHFWVBAYDBKC,United States of America,MQFNUOTJDKFYFIMDPQHFIHWDIRQ,3008143.0,f,O
4.0,NRJJDUALHEZLUPXCTLGG,K,377.0,Olin,Gdslv,,60.0,gnxzlkhrktflse,DC,S,,3.0,Fort Worth,NRJ6692,57073.0,cmywkhkeztmviczjwttwraemtegaypjoantcjdaklxwandksjifgbgexfxqemrrimfhdmp,United States of America,qnyasojexxjlenascrgi,1428992.0,,O
4.0,Lyygujdv,,318.0,Deere,Vnvynmcitb,1-022-838-6599,68.0,LSPNXJPHAMVGEM,TN,M,5.0,5.0,Naperville,Lyy6693,312511.0,Rvhflpgruwofixesyeqxfixnykcksxnzc,United States of America,Gkuznlrofvwoprelcqseqxdihv,3354789.0,f,O
2.0,Kekvfjyvhubrhpz,,509.0,FPL Group,Wnpecqpwede,1-381-620-7378,41.0,AGWIUINEXPKXOWPPCEREFWFJHQMKUFMDLDHN,NJ,M,9.0,0.0,Charlottetown,Kek6694,264107.0,QYBSIZIBJMQPDBZDUCGQGNGWPWHFTUKDFXVAAXFBPDMGJIUQOSEQQKNPBXOTOMROJYP,,GMVQTROPJUCKWM,,m,O
4.0,Dddjfljtbdaiummcxtk,L,590.0,Landstar System,wifgmoi,1-558-207-0105,95.0,,IA,S,6.0,2.0,Inglewood,Ddd6695,160430.0,Gfqsfipnglyplboixetxnxrnxmrinu,United States of America,JFDKDSXRWNEFUARMDWEDPXHUYYZEYP,3712473.0,f,O
2.0,ojxuntxtjbenapsnpqlajnxxnde,r,818.0,Kimberly-Clark,ZTEDEFETIIYP,1-598-537-4359,27.0,Gltxhanjhnlxynpfvxeluaeexbdfkw,Saskatchewan,D,1.0,4.0,Greensboro,ojx6696,143384.0,Qvzykwmcatrflzfiajglyklijcltvmkfrhodpfydrgwpzgydcqzh,United States of America,OKKMUVQNLOFVPLCVIIC,1004545.0,,U
4.0,Hqtpfctt,,818.0,Frontier Oil,FXJAAK,1-949-209-7100,40.0,,WI,M,9.0,4.0,Santa Fe,Hqt6697,298586.0,tgczyobimmuokgdlrraklpvhjorkqmkmjutdlofpecgsadqmavblxxugjilnwt,United States of America,Ujipadbasfeivyrdirijgvduydpu,766173.0,f,O
5.0,Zxykxqevdelinzkzrelq,V,497.0,MSC Industrial Direct,awvpn,1-610-663-5501,2.0,ELQRGTZWUPCDIUYZPQLOVEVVYKSGIHMJPZAWWLBHQQGBBJLHIEJFSQRBLHTXNUSVFM,AZ,U,9.0,0.0,Billings,Zxy6698,256860.0,Cthyqzgpfgtwvkwxkcjll,United States of America,Xcqpgmdmmwifazemecmsmtr,420277.0,,R
5.0,Rhmlxuubtmuqoznzxnfhf,,691.0,Newmont Mining,Rdvzacnl,1-550-826-6754,89.0,ppkmanbamfuolbcrfmfijeidabrmhmfrpeypftytetxcuasrtosef,AZ,S,4.0,0.0,Milwaukee,Rhm6699,319473.0,Oqtszrpmnwfsjxoxagieesystqzywtbfhnjgmjubazubgkihlprlrcfv,Canada,euqovqbgjjpvtsnjbkqndg,3612775.0,,O
