AgeID,Ag,NuCreCar,MiIni,Sta,MaSt,NumC,FiNa,Ge,C,NeWor,AddrL1,NumCh,OOReF,Ph,Cou,In,CrRa,Empl
Ioa14306,77.0,1.0,,TX,W,0.0,Zuxanmetumhjwjjonesplgaf,,Idaho Falls,170430.0,Pgorsuicgojdubjdzwkadpcfgnqkemrcpmbr,4.0,R,1-974-230-8099,United States of America,,793.0,Universal Forest Products
Ehv14307,52.0,5.0,,CO,U,5.0,VZSEDYGIHYATQKGFPREGPMKCBGAVT,f,Sioux Falls,3890558.0,ISFQXGGTSJWPRFUTXLHOXBKLQGBTDZUHPGZDSVDRVPEOABAJTRKFPNSQKPHV,2.0,O,1-642-857-1872,United States of America,104305.0,495.0,
bem14308,47.0,,,VT,U,3.0,ykrazdajvpswfwpihtzggtwpbokla,M,Orlando,1250010.0,Wrcavolafjtojcsoamioestjqywhcbypentbdocxcwik,4.0,O,1-124-073-0068,United States of America,488881.0,596.0,
Hth14309,77.0,9.0,,AZ,U,3.0,jxlzikmpyxioqjslbnwfkhwxjdoxh,,Huntsville,3297141.0,,5.0,O,1-470-626-5356,United States of America,,361.0,Liz Claiborne
JXI14310,38.0,8.0,,MO,M,,KYEFB,m,Lewiston,1486747.0,Opkerkfvxmjmtpioevigavcjize,2.0,R,1-543-781-8820,United States of America,,742.0,BJ Services
Cwk14311,38.0,6.0,,PA,U,5.0,Jzknvjhvgqbmrcbyt,F,Lansing,1137672.0,XZDSNRBPPMDLUN,5.0,O,1-146-512-7151,United States of America,395131.0,751.0,Expedia
YFI14312,97.0,0.0,B,ND,M,0.0,dwrroplltlk,f,Escondido,3682552.0,Prscbvpzkrhtfojftxxlrczibopeuoadgpuvljcaowxmnmsmhk,1.0,O,1-185-650-3467,United States of America,76368.0,582.0,PepsiCo
Uck14313,91.0,2.0,f,UT,D,3.0,JMVMARMOVVBXSXTDCUEKX,,Baltimore,,Zchglkkwgvjgivzmhjzpwucxmwywixbmfujwjyuuqrfskxcsyxkxvgnawjcchmifvabmzrsai,2.0,R,1-227-944-0589,Canada,281155.0,784.0,Phoenix
KXE14314,40.0,9.0,,DE,M,5.0,gntpwoncljzl,M,London,272940.0,BAIEQRCUGPMERGBSBCUXTWTAERQQUFTKPSYWBNCQ,0.0,O,1-144-228-8381,United States of America,239023.0,627.0,Allstate
bcy14315,31.0,7.0,M,ID,,3.0,Ngtccbomwrlmfgjezpw,m,Dallas,,Vsxjfgrbmuxpcvncobofaswlcmohvd,3.0,O,1-713-961-8769,United States of America,220595.0,482.0,McClatchy
OZS14316,8.0,6.0,,British Columbia,M,2.0,CCKEXKWEMWXVGMDLVGPTKLQB,f,Rapid City,473652.0,Qmwwinsortkzcwqiowdcvjggpynd,3.0,R,1-626-942-8519,United States of America,49702.0,415.0,Helix Energy Solutions Group
Ipr14317,50.0,5.0,,CA,M,0.0,uizvvdmtsmvzcvvnqakkpl,,Peoria,2382860.0,RWBIUPAGANJLRHVTTRLXWYUWOMTGOVEM,2.0,O,1-286-351-3076,United States of America,23367.0,708.0,Scholastic
mfs14318,43.0,3.0,a,Alberta,M,2.0,Cnnjqsnqzcp,,Frederick,2025087.0,Ojclvubzbqucwzwqmru,3.0,R,,United States of America,399303.0,568.0,MGM Mirage
Npm14319,9.0,,,SD,W,5.0,hedpuzwhis,,Nashua,3435641.0,Dufqmhljevfxsvgsnfchpymqwh,2.0,O,1-584-090-9521,United States of America,47756.0,501.0,USG
Erb14320,75.0,8.0,Q,HI,M,1.0,dzmrcxt,,St. Catharines,3921893.0,NDYCXOC,,O,1-018-009-6742,United States of America,231626.0,656.0,Cablevision Systems
now14321,85.0,1.0,R,Saskatchewan,,2.0,Vuxryyepnyjqwuxawvpzfrttgfk,M,Plano,23463.0,Rnitgqbckvbmacapggnqlpspmhhbamepvbnigjbm,4.0,O,1-061-724-0731,United States of America,53642.0,813.0,Protective Life
Koc14322,44.0,2.0,,NM,U,2.0,Wgfrgypku,,El Paso,3400991.0,JSGNSNZBERNSMZNOEMQSLIFSPRGIDKCSVAEEJTJWMVUXKMARCRNPCKHPHKOOMDTZEPWJ,0.0,O,1-022-106-1148,United States of America,51067.0,388.0,Assurant
VCT14323,66.0,8.0,,AK,M,5.0,shqrqqmqbwfhrzhr,F,Modesto,2045175.0,MCJUIHUYNFBWKCGKJJTPCEBZGDCKKP,1.0,O,1-172-025-6457,Canada,,834.0,United Services Automobile
ATH14324,43.0,,S,VA,S,4.0,AKSHJPSZRLRDUTXWGRT,,Salem,1501916.0,pliaqwunlblhjcegyxnbmrulrzevoygfacxvrtkkfoawrbkvpnzrsrvrqothsmutvs,1.0,O,1-721-807-1477,United States of America,482621.0,504.0,Select Medical Holdings
Wzi14325,22.0,7.0,P,IA,M,3.0,Xfspavtvxylv,,Victoria,1225797.0,wibtfmmtlvwkrstqaowcgofsuppfhfmxoklsroapvowkmiabwdemkklqxaqblawrovpcmpornswvew,3.0,,1-759-544-7200,United States of America,75916.0,727.0,Quiksilver
Ytf14326,,10.0,,WA,M,1.0,CYNQQ,F,Fairbanks,75912.0,eniwhcawlpmuexugsmcolhlknqdfmwfoysvywghasbysbnfpkqmisdbetxwrm,,O,1-761-036-9479,United States of America,360863.0,544.0,NuStar Energy
erq14327,82.0,10.0,v,VA,D,4.0,rdsignfir,,New Orleans,2377185.0,Dlwoslxmfxrlvwkikzfifhnmmctccxoihfilniuxcmcnmfpptxepxgrlcfe,4.0,O,1-921-064-4300,United States of America,99177.0,783.0,SAIC
Tzz14328,36.0,6.0,,NJ,U,5.0,fyrusrmsjzpwyktbsxuhfyosvljuqa,m,Seattle,48862.0,PUNFJ,5.0,O,1-793-190-6995,United States of America,30780.0,422.0,Tiffany & Co
NSD14329,57.0,8.0,w,MO,M,,Ckaadvxjenfvtxggeokemlprpaa,f,San Jose,1829664.0,nttkoueov,0.0,R,1-480-035-4741,Canada,434785.0,673.0,Southwest Airlines
Qmd14330,29.0,6.0,,WI,U,3.0,Xwcbghnuwkksljfqpqautvmasmah,M,Carrollton,1073646.0,Bsdujeoaqfaskmtduqxojbtnilvpmgwxdgurrdquwqflu,3.0,R,,United States of America,404943.0,317.0,Masco
cti14331,41.0,,K,AR,S,2.0,Cafwojmeenaqjenbcfmnypvqzec,,Colorado Springs,1723913.0,Afqemsscdgzrrukthhgdfmpoxzyvjkmxyrmutzuxa,4.0,O,1-845-141-4063,United States of America,116366.0,313.0,Exide Technologies
uvb14332,31.0,8.0,e,RI,M,5.0,Mhhebmqfwyysypkhmeqhzyfkxxmr,,Reno,1063839.0,sttpvlsdxxhywnrygtlortgmepwfszvjhwclzh,1.0,R,1-363-990-6212,United States of America,267173.0,344.0,Harman International Ind.
qqj14333,72.0,3.0,,MI,M,5.0,fzcjzfvmsbzoxkeu,,Des Moines,1070991.0,dinvlfjgdsdyiijef,1.0,O,1-905-625-0625,United States of America,322445.0,488.0,Brown Shoe
mhh14334,65.0,0.0,,KS,M,3.0,Rtljkubntbstihgyknzyiekxjrpa,f,El Paso,,,4.0,O,1-668-755-4784,Canada,319200.0,651.0,Brunswick
zbk14335,16.0,2.0,L,TN,M,3.0,Tgkqvwbbgghylpt,m,Pittsburgh,,Eoudntomjhusoomtonuhkigbgigibijivjfufcysemhkaaihclafxtyfjnpdgad,5.0,O,1-445-639-4001,United States of America,277469.0,514.0,Eagle Rock Energy Partners
jcj14336,32.0,5.0,Q,MD,S,5.0,nxupkfqlmyceidhasjfcvdcrjz,,Mesa,351485.0,ZKSFSGLPYSHISOYMYVYCZBIGLGOILDAZJTXKRWITKLOEMHKUTYTJJMRWXEYDIOD,0.0,R,1-144-686-5831,United States of America,462515.0,310.0,NBTY
erb14337,39.0,7.0,n,KS,M,3.0,Zlqgkudxsrctfzeldlfhtdypoxvwhd,M,Lubbock,2510378.0,baaadx,0.0,O,1-880-624-0318,United States of America,,584.0,Paccar
exd14338,7.0,6.0,,New Brunswick,W,,vckhjpoekoiddudehmaeffbv,,Palmdale,268764.0,Uklxjvwmjnznjfjleryfuctlhavcnoazwvwhabpndk,2.0,O,1-817-633-1185,United States of America,35561.0,778.0,Granite Construction
IWX14339,56.0,3.0,,LA,M,4.0,tocqkpetugfsngbtmuxeqrdyll,,Augusta,634180.0,fcwtcnhgvvdetrvrwcxy,2.0,O,1-998-055-4109,,370801.0,653.0,Flowers Foods
Amh14340,46.0,9.0,,Prince Edward Island,W,5.0,Wbcxxecw,,Little Rock,741713.0,Vllqhtcagmdibgmxolzbkxhlnuti,3.0,R,1-949-660-8555,United States of America,360406.0,374.0,Jones Lang LaSalle
VNU14341,47.0,10.0,,GA,U,0.0,Jmbye,f,Lansing,3312281.0,Hejjtsjcwzexyiixnl,4.0,O,1-776-320-1845,United States of America,495672.0,,Affiliated Computer Services
Kef14342,67.0,10.0,,MS,U,,WSKJKUORGYUCVRDRAUKSKXUWMX,,Nashua,1181115.0,Lngznrfasanaxbnwnctgvhdqnbxz,3.0,O,1-808-615-6450,United States of America,95371.0,850.0,Eastman Kodak
zmg14343,74.0,0.0,,AR,M,1.0,QHDLUOE,,West Covina,3555262.0,xiazcqdrxfkkxwwarvrsybirwghtmmeqetvlhruddjxbghudhsc,3.0,O,1-276-622-7430,United States of America,123369.0,662.0,MSC Industrial Direct
Klc14344,23.0,5.0,,OR,M,5.0,zpmxxmdxrjiikcfqebf,,Salem,3492950.0,twexxzzxkqnaaxdafsmbkgwmtbpqknbyhoszmipouadriehgpnan,4.0,R,1-361-761-1014,United States of America,,319.0,Aventine Renewable Energy
qox14345,69.0,4.0,L,AL,S,0.0,ugjffyztnmzuvcchh,,Missoula,546227.0,qpywnvpuskvnrjhutwjrtcumm,1.0,O,1-938-861-8366,United States of America,367473.0,767.0,Comerica
Fih14346,88.0,3.0,,TN,,5.0,EMXWJJNGCVVV,M,Cedar Rapids,3943292.0,Nagpmotucxoqihbnktbepexgwlpnwubfhguuggmuhxudhicpbxsysthrjddv,2.0,O,1-086-212-1033,,159505.0,797.0,Constellation Energy
Wla14347,31.0,,g,ND,U,1.0,Vfrczmppgwha,,Escondido,1814873.0,Vxaxofjygxjwivpkukfpbftfzfzoxwatuurvlrmipjbw,1.0,O,1-443-304-9881,Canada,73697.0,462.0,Wesco International
YHN14348,13.0,9.0,S,Alberta,U,3.0,owfnqflvracluzxpu,f,Little Rock,3626487.0,Jouremutmxemkqxgjvmcl,4.0,U,1-467-727-9361,United States of America,,554.0,Neiman Marcus
QIJ14349,45.0,3.0,P,OR,M,4.0,Cujslftynacbnsngepi,M,Santa Clara,2109166.0,Hkfgzvxavwgwasrmzrdovtuqsbsvgnoajlvxrakcomaaxnyfiprlxxixmelbsvqhhtcrltsjerazri,0.0,O,,Canada,307020.0,557.0,Mercury General
USM14350,9.0,3.0,,NJ,U,5.0,GYXTKEYFHE,f,Oakland,242007.0,Zodefqumlptgvwuapxcsikojewwwd,4.0,R,1-724-945-7374,United States of America,320661.0,654.0,Intuit
Lea14351,79.0,2.0,M,UT,S,2.0,Ynbhpqgsnnytd,,Palmdale,1491431.0,kgejedyoyuxwtfrjcatfbnxzoilhwincluhywejpkyakxgnmkawuqh,2.0,O,1-576-834-0148,United States of America,322224.0,683.0,McGraw-Hill
Stf14352,30.0,7.0,,OR,M,5.0,scnoqbfwgmjcyqg,f,London,2342083.0,Cospsryjm,,O,1-491-986-9352,United States of America,480261.0,632.0,Energizer Holdings
WKZ14353,12.0,10.0,N,HI,U,5.0,pgrwloanurqauscg,f,Savannah,385957.0,,2.0,R,1-077-763-4195,United States of America,366909.0,,Intel
lsd14354,14.0,1.0,e,MD,U,5.0,Yunsifljyfhbebdyqjgxdjqg,,Tucson,3302731.0,Ueccnfmfffnvfnteojsacgunpqfbvbjbcyihbylwnf,1.0,O,1-324-594-6236,United States of America,478958.0,688.0,Sonic Automotive
Qhp14355,54.0,1.0,J,CT,U,5.0,Wqfcpcmxsjkpvgbqprd,,Springfield,173992.0,Acjugchdjygulznemslpreeqsqkcisgamtyoqusqxvjdgyqhwsbjjpkidhfwrrkgrhvz,2.0,R,1-964-033-6924,United States of America,266268.0,588.0,Symantec
Ozz14356,88.0,10.0,u,OH,M,3.0,Jubvcqgapplbjsohylaijuxec,,Fargo,980268.0,Fpksmnsemunilmwiwbrolhwdykpfojskdcgukshdtlqomcscoiocwilysehamgrunmxsiwdmpqszcurg,3.0,O,1-050-018-2160,United States of America,405417.0,637.0,American International Group
jna14357,2.0,8.0,,NM,U,3.0,wpvbgvkfvxpetzqpqxepdcqeqnkuwd,,Bellevue,662673.0,awauyjbtdmigcquoyhinnijerpbrlsalqhqtcshbdfpotwfkuhtasgslvdheoczpzuezhonbfupwplwk,1.0,O,1-675-855-7571,,132516.0,640.0,Perrigo
Lpb14358,61.0,3.0,,MS,M,4.0,dvldsdb,m,Birmingham,498358.0,Rtuuyvnecqpwgvpiniufcygxzhgltpenqxdcfvozwcwycpvindhuifmjjafi,3.0,O,1-081-314-7289,United States of America,429271.0,761.0,Cracker Barrel Old Country
UEP14359,14.0,1.0,X,NC,W,1.0,Gafwsfwimxqjbrk,,Orlando,3623607.0,Zcrozcwfxxwabmnirtrvenkgesqriljkhezlk,0.0,O,1-259-486-5647,United States of America,184507.0,775.0,
dmx14360,27.0,6.0,,Alberta,U,1.0,hccbewcnmkblsineoexelptfpqeivl,F,Sydney,2141106.0,Fytofeheitglnyithufajrktguodjjlzntlrkrfcyszavlonqnscvhlelmzwtcytr,,O,1-959-179-8642,United States of America,,628.0,Helix Energy Solutions Group
Xsl14361,20.0,3.0,,Newfoundland,D,5.0,UTRMQNRRLSQRGABPBEQSOIB,,Virginia Beach,1477561.0,Iszramhqnxqpzoqkarwhyxiaowwcybortvfcuxdczwjxcifwcvpdgwvzmgyjqwphbczqlhijpgb,0.0,O,1-624-202-4158,Canada,225023.0,798.0,Iasis Healthcare
KGT14362,65.0,9.0,,British Columbia,M,2.0,Rbxrwzeesvfgocfuyfx,,Columbus,2909566.0,PKSZVKWYVFVH,2.0,O,1-973-611-2303,Canada,438811.0,,Hertz Global Holdings
Jpo14363,17.0,,,WV,S,4.0,tsrqmvtfzdcesbyxism,,Alexandria,1178597.0,cidyypqabrbkclyhmylotvovecjcvqdqgkdbcjnzbstioemgfazlk,4.0,O,1-363-980-1831,Canada,227468.0,320.0,Northwestern Mutual
guo14364,82.0,0.0,,Prince Edward Island,U,2.0,Tulhtjpupfaebyxhyoxtayclo,F,Brownsville,2831005.0,DLDHGOOSUQQBROKFZKBAGRWRAYGCKAWDPONJMNGGMMVPOWVNDIV,4.0,O,1-892-994-9793,United States of America,456512.0,568.0,DTE Energy
WRC14365,41.0,4.0,s,SD,S,2.0,Ngfyigcrgpdjauiaafe,,Pittsburgh,1858460.0,oiplyhijrdyvcuicsocwmpypbappfdlmcugjlpastkdeidcdsovseecuklszobqbenvakdjwh,3.0,O,1-285-572-7615,United States of America,460160.0,705.0,Joy Global
Vij14366,58.0,7.0,,NE,S,5.0,tzrgirdnvtckbwuyelspbe,m,Philadelphia,3317213.0,ZTZHVCQPGSRHRQBVPLDKIVDQFCGVIQLQCTAOEZSSCYECFIQKXKCEHQINKFRSSKXKFJQ,0.0,O,1-646-647-6992,United States of America,187618.0,578.0,Snap-On
Qej14367,50.0,2.0,,NV,S,1.0,Umzakqtwthdgrs,,Lubbock,3980017.0,,2.0,R,1-555-049-5554,Canada,488866.0,354.0,Plains Exploration
Tqz14368,89.0,6.0,F,RI,W,2.0,Ookittcxwhpibrgcsdhgqlppqg,,Lincoln,3457866.0,bipwyjbyrvbuvmrampeicbhxvqklwxintjc,1.0,O,1-280-072-5238,United States of America,444962.0,668.0,Coca-Cola Enterprises
CLH14369,12.0,1.0,,IL,U,4.0,Fwbgcbkoe,,San Bernardino,278585.0,Emgyjixvmfqefnxvljdcrpktfkqrjynaaosjgwengprfdadwrehrshsxjphjhldkzqvn,5.0,O,1-863-203-6498,Canada,499056.0,369.0,Buckeye GP Holdings
Fct14370,82.0,2.0,g,OR,S,,odawzxrmsiinew,m,Pittsburgh,1459764.0,Vykygjpqqfyookxbntuyafgnqrrzpwxcnrdsxenjwajmkjaoapfotefqwp,3.0,,1-450-733-5018,,98267.0,,Integrys Energy Group
cru14371,38.0,4.0,,AZ,S,5.0,Jgsgcggc,m,Washington,2679173.0,Tzfekutogmwowsshojsjlodxt,,R,1-191-360-9125,United States of America,358619.0,439.0,Cooper-Standard Holdings
JEF14372,17.0,3.0,,MN,S,1.0,Dqqjjfrmdgdvelugij,,Hull,,,4.0,O,1-961-279-7183,United States of America,474392.0,640.0,
Sox14373,32.0,,,GA,D,4.0,Zhhqitajsvcv,F,Lafayette,3223339.0,kkutspcnyjjefyftxviokozayiglxllf,3.0,U,1-501-567-4652,United States of America,402628.0,481.0,
Xll14374,4.0,4.0,N,New Brunswick,U,3.0,Hxcjwoigako,f,Las Vegas,485851.0,AUDXOXUCCVFCGYUKXHMRYLGSONPVERHW,2.0,O,1-235-550-7015,United States of America,302042.0,356.0,Marriott International
Lsp14375,72.0,2.0,,WY,U,0.0,tizwlqdkukowxvpsmhnqucingwkxld,,Jersey City,3877401.0,Rpnmhlhoikiqfxqqaxibez,0.0,R,1-905-293-8200,United States of America,439973.0,627.0,BB&T Corp.
Civ14376,7.0,5.0,h,DE,D,4.0,Rxdmuudoqzshdwhnnnwauenn,,McAllen,2113722.0,Vacfeiriranflubzheljmsuxfuerrfbudztpoxyhejskd,5.0,O,1-068-628-1298,United States of America,153370.0,399.0,Plains All American Pipeline
Dct14377,99.0,4.0,,RI,U,2.0,Lcyeallibgqhb,F,Rancho Cucamonga,1052651.0,,3.0,R,1-953-012-0279,,186181.0,814.0,Mettler-Toledo International
Ggy14378,53.0,7.0,,KS,S,3.0,Sbyqoaxoomneg,f,Lubbock,2843892.0,vrneljkpeqxxcjxbe,2.0,U,1-613-057-0710,United States of America,493663.0,722.0,PG&E Corp.
IZT14379,5.0,3.0,b,UT,M,3.0,cszencyribasvbtpikdqrk,,Livonia,3964811.0,HJFPPTFCUNXDCXZJTCZPJKBIMLZUGQPGBBQEDKZPMKGDGQZKRHJSWKZSSSH,1.0,O,1-575-614-0866,Canada,377463.0,683.0,HSN
Hsz14380,64.0,8.0,s,AZ,U,5.0,Ovcrzqtzxiyo,F,Stockton,447743.0,Nkqlhartabft,3.0,O,1-539-220-9202,United States of America,411899.0,544.0,MPS Group
jyt14381,43.0,7.0,,SD,W,0.0,Wdjcga,M,Baltimore,3982933.0,PEIACXZVBKEXSSVMVCPMLUOKQTPCHDIFSSSNKACIXSCUEAABGCSFYPPXDATVEROXMYSEG,5.0,O,1-410-583-3558,United States of America,447763.0,451.0,Lithia Motors
Llj14382,71.0,9.0,,OH,M,5.0,UCNBSOKBPLQJMNBNKOZSEBEOSMLKJE,F,Santa Clara,1059550.0,VPIWIYDJEFXAHMMSNFKOOYQNPVGEUYIETLOJQXCTPRP,5.0,O,1-840-141-0267,,484770.0,,H.J. Heinz
QTP14383,87.0,8.0,E,VA,,4.0,Ujrroi,,Chula Vista,745124.0,Ewaijbktrzdjiifnmbdiwbptdhtbphytuvhowbzsypbrnzkleqqcqxhrzjomgdbgfro,5.0,O,1-178-473-4942,Canada,73639.0,578.0,Danaher
jwy14384,48.0,8.0,d,HI,U,0.0,Ejqvllcoeclvhpqy,,Dawson City,1922274.0,,2.0,O,1-120-011-3497,United States of America,174467.0,589.0,TECO Energy
Pxv14385,,1.0,B,WA,U,4.0,Bgplojzxacuhmpbg,,Houston,,Vvzfubuenwrvjpuvcqmrbwfppduvrfgnbwrwxwzvrfleuablmdkldhwetitnznzbuk,4.0,O,1-485-725-8328,United States of America,197132.0,703.0,Mirant
Ijh14386,86.0,4.0,i,AK,W,1.0,LYVDDO,,Sherbrooke,1316528.0,NYRRLXSXXBKYFNUUDDFBEVDLACELEZDRVVDJPLX,3.0,O,1-108-046-2284,United States of America,467114.0,767.0,Autodesk
Sen14387,1.0,8.0,v,DE,S,4.0,Cuvajwjkhfkfgjocewookzwqsjba,m,Alexandria,3996579.0,HJXGKIAZAUJBEW,2.0,U,1-064-669-7551,,317019.0,818.0,Textron
Gxr14388,55.0,2.0,Y,IL,S,1.0,Pkjuvl,,Riverside,1190286.0,Zkiambhfctzcloewsddegqrjztcvxfdpvkuhbwkhughuwbxtfkfxwpa,4.0,O,,United States of America,382645.0,848.0,URS
TGW14389,15.0,4.0,c,CO,M,4.0,HEOLGDX,,Santa Clara,3731400.0,Lscneataehiobxqhuxvsaskgswzjwkctbzpxvceyyjgfmevpjagusgddbianryiwldqnse,,O,1-595-070-4717,United States of America,441559.0,453.0,Spectrum Brands
Elc14390,94.0,7.0,,NE,W,0.0,Jdftammqcubmptrrbwcgcrtuvm,f,Irvine,221386.0,LHYPOLYDTXOLOORXGNDVHAVXDSQJMGPWGCKLVUOGPHPZYBQMIWSIRLAFK,4.0,R,1-767-052-9555,United States of America,42506.0,393.0,AGL Resources
RHN14391,80.0,9.0,,MD,M,3.0,Fnbrxrsljgc,,Costa Mesa,632839.0,xgkvelby,0.0,,1-843-997-2048,United States of America,285530.0,773.0,Comcast
Lny14392,,6.0,,MO,D,2.0,LKZAYJKKWZPAGEJW,,Newport News,617692.0,WEOONUCQJDDEHUNJ,,O,1-627-346-4752,United States of America,165938.0,428.0,Tupperware Brands
peg14393,76.0,6.0,,IL,S,2.0,Wewtaubdslgzxu,,Charleston,939163.0,abwamywv,5.0,,1-661-236-7444,United States of America,228600.0,300.0,Snap-On
Yrv14394,27.0,5.0,v,NY,S,3.0,Jgdwcwtmmj,M,Reno,223537.0,BCKETHDKJZBZSYSYCDVYUTDRDQATIMZMVWSPIZUEAGGERYGKZQHXEENRLAJALTDUDUGJ,3.0,O,1-174-930-3420,Canada,123413.0,307.0,Molina Healthcare
vtk14395,97.0,4.0,w,MN,W,2.0,Ostbonyilhmxuizsfsuqoycibuklbv,,Hilo,3022300.0,Oaufknodmdchsouetkmadwuybjunwxlkibgdakxva,3.0,R,1-504-327-2209,United States of America,344417.0,782.0,Michaels Stores
los14396,22.0,3.0,I,NM,M,4.0,ECGNWFCDHAWPDTKP,,Windsor,,Czmfuvxngwuwepmfdnydnkctzkjokrlqjlhevrqdcnotsjkihsvdzyrzqxurb,1.0,O,1-773-162-0677,United States of America,17690.0,776.0,GMAC
Kws14397,63.0,9.0,W,ND,S,2.0,Genyfzlvnhpinigufzrafa,F,Eugene,3612621.0,,1.0,O,1-124-339-2590,United States of America,339484.0,486.0,
Zqf14398,63.0,10.0,,Saskatchewan,U,3.0,fleedffcylvitdki,,Philadelphia,2125666.0,CHSVEYZHBXXGMSAHOHVYHXGDOZDCUVZHAZSQMBSGNGWUUZQKCCBMHCBACCMRIARJDUTKEZFESJB,1.0,R,1-665-186-6426,United States of America,88344.0,665.0,American National Insurance
MPT14399,52.0,5.0,W,MO,M,,Vlggitdhcfwsighxhjqgnjjqjqjsnp,f,Baltimore,3797853.0,,2.0,O,1-235-882-0397,,392499.0,461.0,Radian Group
egs14400,49.0,8.0,,Saskatchewan,S,2.0,tvmqj,F,Laredo,,Hgwzxbbkgkfgrkodxxdnicndkaztzmmikmosoqwpogq,2.0,O,1-322-746-5011,United States of America,276525.0,835.0,ProLogis
Enq14401,65.0,3.0,,WY,M,1.0,dlunsnjanr,,Toronto,997085.0,Cunlibgxvaovxodoflnhwljt,5.0,O,1-896-529-8169,United States of America,440288.0,344.0,Brunswick
PYJ14402,77.0,6.0,,IL,M,1.0,Tsejpqomyaxwjvblmyvqqhsizr,,Fontana,605329.0,rojqpwgglenkvffdoobmomdgkmrdgjocpeekdejjbedincgyvqc,2.0,R,1-619-560-2386,United States of America,308589.0,370.0,Lexmark International
bpm14403,57.0,6.0,v,HI,W,3.0,Twsiujhlqxddozztej,,Sunnyvale,2245371.0,,1.0,O,1-130-474-9643,United States of America,221003.0,323.0,Paccar
lhr14404,8.0,2.0,F,MN,W,0.0,SJVVZGRCXBULFYRTELKTKGBPHL,F,Waco,3794676.0,CQXAHCPOTXNWQAQCONSXDGEQBBWGGDGFXHATAHLBBINZHJPAKKPZMZVYH,3.0,R,1-587-078-5058,United States of America,67392.0,644.0,
Xyk14405,73.0,0.0,,Saskatchewan,U,0.0,Ehvfhldptflvoqpfcoyvcauge,F,Miami,3498774.0,LOGHBVAKTZRSZRAYWKABJGRHWUSLDDAPYQVEIZMLEBDBFXDSJMLXRCPFECFGHTZPWLSGRBM,2.0,O,1-252-358-8043,United States of America,430609.0,830.0,
gmu14406,4.0,2.0,k,MA,D,3.0,Yeugnlqbqhbfsvphzb,m,Biloxi,962290.0,Rersbtvtughhyqkmpqwtkozpkygbgxwhuuehzuonygszsgdrnmewzjeaijaeq,1.0,R,1-645-646-1576,United States of America,,609.0,Invacare
XDZ14407,24.0,3.0,,WI,U,4.0,Hkhwgdqxkzzzjqjztjtijpajtfomav,F,Savannah,2649797.0,Akuvwkznbpjtpcehllbrupwjs,5.0,O,1-732-421-8341,United States of America,,534.0,Dell
FCC14408,53.0,5.0,,CO,S,5.0,KBEBN,f,Buffalo,1949816.0,IZBKXVBCLZOELWVDCWZOSEOHEKDS,3.0,O,1-717-254-4033,United States of America,91881.0,390.0,Air Products & Chemicals
LQA14409,52.0,6.0,,UT,M,0.0,Fmdfmqmvucoiexjlyik,F,Torrance,1987244.0,LDVRYAAHHVNHYA,3.0,U,1-846-170-8026,United States of America,335545.0,406.0,Anixter International
VRM14410,31.0,6.0,F,VA,M,1.0,vkauvmdvliqr,,Chula Vista,3860493.0,Zjqotxnlkkpasvuhywqus,1.0,O,1-124-004-8682,Canada,466209.0,636.0,Omnicare
Fup14411,15.0,4.0,Z,TX,M,3.0,ladsdtcejajtzacgiuinagyuoxlx,,Cleveland,1147099.0,hvsjiakwpxdviptyywnwkzait,1.0,O,1-513-119-0420,United States of America,233521.0,757.0,Robert Half International
fth14412,24.0,3.0,,ME,U,3.0,PMZFGWHFKCJ,,Fort Wayne,1791021.0,trubugkqxhdspihznoqkvnvtqjohu,5.0,O,1-756-966-9228,Canada,427500.0,513.0,A. Schulman
Ghx14413,8.0,2.0,,VA,M,4.0,Bgnbjokvawjof,,Pittsburgh,1466584.0,GWVCJNAILZXXAWXBJQQOTCSEVUIFBOCKIJJNYLME,0.0,R,1-538-366-1984,Canada,264456.0,810.0,Varian Medical Systems
POM14414,15.0,2.0,v,MI,D,0.0,UOYGVBURPYSOPAFFWGXQMQFYKLV,f,Sioux Falls,2946602.0,hnrmkoibxmvuwebikcphkfcuyjbkuukkvliuspfkdhfouudevait,0.0,O,1-375-648-9313,United States of America,281839.0,756.0,Portland General Electric
Guh14415,52.0,4.0,L,UT,U,5.0,PQERKDUO,F,Biloxi,1185601.0,qtczgkfquezacjfkzpppnvfofhsgwlcwnpycnzkbqtmamzhlifgklaayriffavodfsffao,2.0,U,1-764-019-9328,United States of America,,,Pilgrim's Pride
uke14416,68.0,8.0,,KS,D,0.0,Eithhdabgpmwuiigcmvypy,,Fort Wayne,36774.0,WFINKBJLTFTOLBRXDOQPCDGVMCQTSM,2.0,O,1-095-539-6359,United States of America,264217.0,659.0,Wynn Resorts
Iyl14417,61.0,5.0,e,NM,M,3.0,Prclowklqtlnfg,m,San Bernardino,2557767.0,ljgbdjwaabqwureolhkfnzpsqbhxzlafclpqqpiwallxdcceocpmgvjwxdbczxi,4.0,O,1-625-459-5085,,27104.0,733.0,Family Insurance Group
Elo14418,9.0,10.0,q,MT,M,4.0,Dxbiciqf,,Garland,961558.0,xjslvchmhwtltlednepvqwmioocgrvggtajomelaiyrlktaqvizzfqedfcjaoakjhptxzfhdkc,0.0,O,1-429-446-1718,United States of America,198635.0,746.0,Watson Pharmaceuticals
