MaritalStatus,AddressLine1,Gender,AgencyID,NumberCars,FirstName,Income,Phone,LastName,NumberCreditCards,MiddleInitial,NumberChildren,AddressLine2,City,PostalCode,OwnOrRentFlag,Age,Country,State,NetWorth,Employer,CreditRating
W,BWAOXLAUORYKADTQKZPHTKVXSRYSPRKBOIVXVCEVXPNNVJUHVHGTIBRNVOMWGBFHEE,,vpo7093,5.0,Pnbcdkiross,92995.0,1-293-023-5397,vpoycendzdnpaijtmulqtigtcupg,10.0,,4.0,Ivcmifbgqefs,Wichita,wfhrmoym,R,11.0,United States of America,FL,304641.0,ConocoPhillips,703.0
D,Xgpnrhuqtvsqzwbsyqqclzpgcx,,Anm7094,,bxdtqvwozsblqalqgsoncyiyhk,283399.0,1-086-938-3505,Anmyhdbn,7.0,,2.0,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,New Orleans,qhsjkuamnkpc,O,86.0,United States of America,VA,1347547.0,ENSCO International,403.0
U,Kecsliosjbdjohafsrvxyqpvyvzzwhoc,F,Pda7095,3.0,Egkdytypmxbgwrmo,305663.0,1-161-868-5269,Pdabldxeueejhihxevnatxoohew,2.0,,5.0,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,Quebec,XUUJCUGDIQ,O,22.0,,CA,2581923.0,Discover Financial Services,
W,Yixuqhtbhgezkqmksggpfhnivdjigginvexnltjmyeokfamorjms,m,GDO7096,3.0,gnlzpfzbrymufkfllobkixgzk,144091.0,,GDOXFIPNCTQWNVNVMHXZQ,0.0,X,1.0,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,Lowell,BPNRLFMF,O,69.0,United States of America,Saskatchewan,734659.0,Fluor,610.0
W,Cvaekgvrszfwjflsgsjjvmwlvpevhlzxoldqxpfingl,,ytz7097,5.0,PELECDKVTPPF,38459.0,1-469-071-0687,ytzmhpzswalxqedmvcw,8.0,F,0.0,fhcngxobdqsj,Fort Collins,BQZONAZAOKP,R,31.0,Canada,IA,1083347.0,Alexander & Baldwin,786.0
W,DGLGLUBOTFOWSSEZPZLOQHFBGKUVIXQNBTPZSPKJJHEJHKPCEKASYQCEQCPJZWXSXRPCJH,m,Fry7098,5.0,Vmgcotcvtjrxskcqhedwoe,41352.0,1-676-163-5927,Fryextbsyhfhrktfq,7.0,,5.0,Vpwgcnjoumdzkgkeajgsjxbwdnul,Irvine,RUYQVBDFIDAS,O,88.0,,HI,3304570.0,Questar,835.0
S,Qfwstbgsbmodfmyuyptrnsvxijfrgtrahaveonyyezjdcgaohhxxr,,SZO7099,3.0,rwiodkmfnujosrdkegnqdgmaeoqr,246718.0,1-601-791-3606,SZOHJLQXENYVBXCKWMM,3.0,,4.0,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,Idaho Falls,Omnaps,O,60.0,United States of America,VT,3416667.0,Cytec Industries,732.0
M,Xvnlemnfstjpgmtgznftjdlellxwunxelweclithugldunxmcqkbhkspp,,sla7100,3.0,BAIRZRNWDLPRBYBNWN,200939.0,1-650-139-0947,slamjkocfpqlmoo,5.0,,,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,Philadelphia,,O,17.0,United States of America,SC,3848982.0,Host Hotels & Resorts,370.0
U,Dheropaxtslwikwmnqihlvbuiqwvzjivctyjfvlmgprmnz,,Qvv7101,2.0,KXCYDSVRXOEVF,98866.0,1-740-349-9469,Qvvyrbtkxrnsvmdfifzn,8.0,,2.0,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,Toronto,gzrbkxzbg,O,60.0,United States of America,WY,3344655.0,Home Depot,692.0
D,UESPLEQCDINVOOWMLOAYMEHKKACPTNEWQNSTJFUCHQKSWOKTUHRWEPJRCZXINQQZVHHMONDYXBX,f,Brc7102,2.0,WATBIBQSRTQZQCGMKZJ,133005.0,1-996-797-4457,Brcpuwlnyijuktrtcvs,7.0,,2.0,ejzpxzvffnxgfhwmwypakpvwwweigw,Nashua,Ruspsfnwwuvu,U,6.0,United States of America,NC,1275212.0,Buildings Materials Corp.,487.0
U,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,,Khv7103,1.0,Upmznivkdsi,301309.0,1-096-922-8359,Khvckslwtpqgbuos,10.0,,4.0,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Boston,Qggstbm,O,,,FL,1638256.0,Pioneer Natural Resources,792.0
S,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,F,ooa7104,2.0,Laiiriyrqywuczspidgrqkbosms,48651.0,1-604-171-4080,ooaismakasvrivqvbswglzxv,6.0,Z,4.0,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,Moreno Valley,Xyukylgtl,R,83.0,United States of America,TN,1655802.0,Consol Energy,716.0
M,RONONOVSUZUITVNSEFNJFP,,mzu7105,5.0,NGVATCJRXKZVNJOUYZPK,169346.0,1-793-962-8096,mzumbnr,5.0,,2.0,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,Hartford,adicknxnb,U,14.0,United States of America,MA,3231311.0,Huntington Bancshares,674.0
M,qvugssuchmfxonrhyqyjhsgpky,F,Tpr7106,3.0,Yzzcwkjqnlzz,255822.0,1-875-456-1979,Tprizxkpear,3.0,,1.0,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Arlington,Rrkpqkpmedio,O,35.0,United States of America,Saskatchewan,1474208.0,Levi Strauss,842.0
M,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,,JMC7107,1.0,wzbaogabhvyanb,374732.0,1-694-031-5319,JMCRJRDZITBPDGKXHIIANKDZFJX,,,2.0,FSINLUZAAKKGCOOJNZKQ,Flint,Cosnoypyfgd,O,56.0,Canada,MA,353120.0,Best Buy,384.0
S,HSFGFFVMUAFJOGIWXPDGTM,,Aid7108,2.0,aokoqztvifkblg,232411.0,1-034-194-7879,Aidgbiiwxpmkrrrlhud,0.0,s,5.0,Iqigy,Lafayette,napdf,U,69.0,Canada,KY,3059069.0,El Paso,312.0
M,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,,Xqc7109,1.0,Gcykduswupghdkrflkthbnmstr,,1-955-228-7522,Xqcenvsmfkknklsrqdrjsblaz,,,1.0,,Fontana,Vmuijybttzew,O,25.0,United States of America,IL,2713346.0,Realogy,629.0
D,,F,Cdy7110,2.0,NXKTZVHFQKXJCMGEWLPHFKQSQJLCFC,68789.0,1-828-172-6908,Cdygtttgzmrbsrhuxexinadikog,8.0,,5.0,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Hampton,Khlsfwolr,O,80.0,United States of America,Prince Edward Island,2767944.0,Hertz Global Holdings,758.0
S,Edcdpknacruphdvbpalsjmlvyctibyzikffa,F,ylg7111,0.0,Ivfjjeuesmidkxxwybdxsnusjaiz,,1-067-218-0073,ylgmtomfcqrrowfzreztbwlcuml,9.0,,,Xdssawpaqeu,Windsor,YGFFQGSPL,O,39.0,United States of America,VA,2645543.0,Kellogg,426.0
M,GAYOVETOHFBWSZX,F,Sjs7112,2.0,JMDNIOBWYWAYECVQAXHDTCNBTAPL,403010.0,1-594-493-5858,Sjsbtv,9.0,g,5.0,Nkypbugtvupqslrep,Vallejo,Uvktsuq,U,,,SC,2248828.0,Paychex,370.0
M,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,,esf7113,2.0,Oaeijpqkxqlfjidkupojas,210252.0,1-845-569-3987,esfkrukidx,5.0,,3.0,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,Wilmington,XCNLJVYDRZDJ,R,4.0,United States of America,WV,2672775.0,MetLife,398.0
W,Jgmenggck,m,Mae7114,0.0,stnvzuwhsbdglcinxen,288558.0,1-466-719-3195,Maeudccjpgbklwuli,6.0,J,1.0,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,Buffalo,Bekrkblhve,O,13.0,United States of America,IN,1271155.0,,369.0
U,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,,Qyc7115,0.0,Rmynnciyllb,49112.0,1-921-022-1397,Qycrtjksj,8.0,k,3.0,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,Waterbury,Kpawbxaro,O,71.0,United States of America,MS,3011358.0,National Fuel Gas,591.0
M,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,m,Kij7116,4.0,Tevxfffrqakfbopdpnyrcvkrmsdy,344179.0,1-370-048-0383,Kijqnytjvw,1.0,,0.0,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,Anaheim,Xprzpz,O,32.0,United States of America,MT,1929446.0,Service Enterprise Group,434.0
U,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,,Lkj7117,3.0,swjswvhrn,240648.0,1-443-721-3830,Lkjegdjjtzinroxzehrqlccschces,8.0,,4.0,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,Yellow Knife,Dpgzcihl,R,69.0,United States of America,WI,2352794.0,Lincoln National,586.0
U,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,m,Wfq7118,3.0,YFOYXULWLRIOJHRLXNHHFVCXVK,287434.0,1-934-671-2333,Wfqdqwgdfplrwfioatzlqfckkmfr,1.0,,0.0,Gxsulclxthuxjyk,Halifax,Echigq,U,87.0,Canada,OR,2455257.0,Thermo Fisher Scientific,703.0
M,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,M,Wtz7119,1.0,Dbvnxdezyfsclelcljcgci,108495.0,1-755-351-2246,Wtzzeqevnupzfjwisexjbncdijsl,6.0,,3.0,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,Nashville,FOTCFQ,O,83.0,Canada,MT,1291326.0,Kraft Foods,513.0
M,paimaiamezswmgxmnpiogrgdaawc,m,Kiz7120,0.0,Rwmgwmcmmwxeywdkanco,498148.0,1-244-822-5596,Kizwkbwttbikwaycqalkvsn,1.0,j,1.0,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Miami,Ospbxhvij,O,61.0,Canada,RI,2622354.0,Cinemark Holdings,705.0
M,,,Iax7121,1.0,Qvmkfnfcgabg,100621.0,1-106-001-0418,Iaxvjct,3.0,,5.0,Bshrgcohdsthxtcrrajedcghwu,Chandler,Rhttns,O,2.0,United States of America,CT,816122.0,Retail Ventures,535.0
S,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,m,Nhp7122,3.0,Vpmviuvpavhtntm,286329.0,1-536-435-8082,Nhpkhwkpnvabfqxamgkh,5.0,a,1.0,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Windsor,Lwrphhcggki,O,25.0,Canada,MT,378304.0,Allstate,624.0
S,HFEEVEDISIXEHKJ,,Nrx7123,4.0,Xrwltlpfhndssdhkudvjxdaxxqysw,277176.0,1-079-974-2645,Nrxxizwur,7.0,,4.0,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,Sandy,Lyjzgg,U,88.0,United States of America,NH,2840077.0,Honeywell International,436.0
M,ptawmykzgoqoeyycoyadpdegvallicvrvymso,,sth7124,2.0,ZYTSUXKTIPRCXRCVKORM,228698.0,1-638-013-5326,sthapdgqafgflscgunutepgmh,7.0,,3.0,fshjlazuukqam,Berkeley,igmmeq,O,9.0,United States of America,CT,3487174.0,Seaboard,482.0
D,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,,Hbu7125,5.0,SLIHNYDOYRAAFYWBZIPZHYYYJDANS,292591.0,1-551-009-0195,Hbusrmnjxjq,8.0,B,,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Fort Smith,Urfbyhtcvuff,R,1.0,Canada,UT,520219.0,Automatic Data Processing,811.0
W,WVRMSWMQGPWIEXDONOGINDZCFEDS,F,wrk7126,2.0,Mhmthqzexjdlubaos,173532.0,1-182-603-8240,wrkmhk,9.0,,0.0,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,Manchester,pjmnpsfr,O,44.0,Canada,OH,3458238.0,Questar,481.0
M,,,kym7127,3.0,LQONGGJNMOCLLTWFKGMFN,131498.0,1-413-756-6810,kymruwrz,10.0,o,0.0,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,Erie,LRXVLS,R,72.0,United States of America,AK,957093.0,Berkshire Hathaway,344.0
S,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,f,CAL7128,5.0,Rgcuhygjdg,,,CALCUPIWUYLFBRSAJXXDXEPB,10.0,E,1.0,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,Portland,crjqrxok,O,6.0,United States of America,AZ,2756669.0,AbitibiBowater,712.0
M,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,M,cag7129,5.0,Baajiptygjnrgxpxhgnnbbh,248307.0,1-597-869-2211,cagicdvtswkchupecwdnyrygtzrou,8.0,o,0.0,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,Colorado Springs,tehkgwpkihbl,O,11.0,United States of America,Saskatchewan,1591368.0,Deere,420.0
M,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,,heh7130,,Ulgcnbfqjcpp,135659.0,1-522-656-1159,hehwwwtceerrwijpvfbeiwi,0.0,q,5.0,CYEDXQOYDQDRWGAK,Torrance,LGLJBXLL,O,40.0,Canada,DC,246840.0,Pepco Holdings,491.0
U,Tnznzia,t,Snq7131,5.0,Rngrdgeivqpvldnb,308379.0,1-942-992-7331,Snqdoeegvk,7.0,,5.0,,Colorado Springs,Lkextqz,U,18.0,United States of America,AR,3254759.0,Masco,811.0
U,,m,MXI7132,4.0,Jeaqowpymbqflpoeiobjd,385981.0,1-491-985-0622,MXIWHJU,0.0,,1.0,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,Newark,Wtfnktjxx,O,19.0,United States of America,GA,3564537.0,Retail Ventures,761.0
S,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,m,Kmf7133,0.0,Trltoviorsccy,341276.0,,Kmfgrtxjtuno,4.0,,2.0,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,Casper,Rjtplh,O,70.0,United States of America,MS,958672.0,Campbell Soup,831.0
S,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,f,kgl7134,5.0,Ccajenlgbkr,474055.0,1-310-470-5516,kglyfadkflccddedkagthtnfek,10.0,,0.0,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,Hampton,xbiobvonidn,O,37.0,Canada,WI,1397193.0,Rockwood Holdings,592.0
D,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,M,Qci7135,5.0,OWPZIHSWZFNGBGKYUZVSBUSHT,7417.0,1-950-803-7308,Qcibhmiwwzjfjydyujbwygym,5.0,,,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,Halifax,Nwycemvrjlg,O,7.0,United States of America,CT,1614933.0,Owens Corning,606.0
U,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,,ALH7136,5.0,Zhceofkyqcgadhhki,324529.0,1-265-046-9753,ALHVAATSLJCOINOJHXJU,10.0,A,1.0,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,Amarillo,Vegztvzhpa,O,37.0,United States of America,ME,2964607.0,Levi Strauss,828.0
M,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,F,Xma7137,1.0,cdosfugeojrvgjknzsfvdiukcdsa,252039.0,1-347-816-5880,Xmagpnzobqzeevudomrhwzvvsqtm,,,4.0,,Salem,VDODZGJZYSL,O,2.0,United States of America,OR,2099752.0,West,613.0
,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,M,Aci7138,5.0,Nfqxrtnlbdnuabeo,146750.0,1-803-647-4409,Acirqmrdvepmbhbmkmjamxez,4.0,A,1.0,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,Hay River,,O,23.0,,SC,2132644.0,Mylan,357.0
S,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,,Llw7139,4.0,Kwdxxiujtmsqtvocoejuidwcwayyl,21329.0,1-380-699-5029,Llwpg,6.0,,5.0,Skteupcecqrvnjklkqbzidkvzyodqg,Lexington,Bsorzaowujgr,R,52.0,United States of America,AR,1675427.0,Navistar International,775.0
M,XQOTECVSAGCLCLAZRVVXUX,f,Sdh7140,0.0,Wpncchklgrtfkwvw,16793.0,1-135-385-7218,Sdhqqgqldrdmctpolvzkswwagundgd,4.0,d,4.0,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,Lancaster,Fvhlpe,O,94.0,United States of America,MS,3100726.0,Nvidia,705.0
M,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,,KLJ7141,5.0,AVUAHQLNSDU,286241.0,1-194-859-0732,KLJFULKQXCCCSTVDVDD,2.0,,0.0,,Toronto,Dpdbmu,O,65.0,United States of America,MA,403525.0,Airtran Holdings,580.0
U,UWCAJAKRYMIVFHDZUFYLJCTOZOOQBKIZCEZOCIDHDKUMGKKH,,TPB7142,0.0,Lqevmwlbkt,261865.0,1-378-915-7843,TPBIWCKSLOQJLYHLXJHZNF,8.0,B,,Xshungabyhtqysghwmdoaqymz,Thousand Oaks,oywnvytko,R,31.0,Canada,CT,631884.0,Cardinal Health,659.0
M,Xevidmupvphjvdwkzhzvbfgxumakyedzdnoqthadwlilhzufzoizagbvig,,Dvj7143,3.0,jxthssideehil,16487.0,1-568-958-0086,Dvjvuzvnffwqxlptgilaefqdzmqj,5.0,,0.0,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,Halifax,Oogchlyarhw,O,66.0,United States of America,Saskatchewan,1396805.0,Target,469.0
M,Amtdakpekxyeyqdnnnqumalfvvfanfcfcoxcewnvxlgqoswcbairjqehncjooqhknfmttsheydfwkr,f,FHD7144,5.0,fxqpofnwlzk,51645.0,1-558-601-1627,FHDJDDJWREFS,3.0,q,3.0,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr,Macon,ZGPCTCS,O,86.0,Canada,TN,3428494.0,Fleetwood Enterprises,333.0
W,FJWGKCVASUYTRKCGTFUQDCYCVQMTCCANXOZOTVZASBUHIHVDNSRKHXDBEICTUMQXEOIGQZDGDT,,Ndk7145,1.0,pvifedrzgfbkfdodheagul,92093.0,,Ndkqprsylccobwwailg,10.0,V,3.0,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd,Fort Collins,Rwbxdrdk,R,44.0,United States of America,FL,2364238.0,Kraft Foods,390.0
D,tfwxloawpgvdkzptwxdysfmyuhdqswrhd,m,Mgs7146,0.0,xdhlmwidkuffddtoktxurpuqdveuw,77003.0,1-716-713-6422,Mgsnjahjlfj,7.0,,1.0,GTTWVLBNI,Biloxi,Kaoeudao,U,35.0,,PA,41562.0,Starbucks,814.0
U,Srmmfhaystzdfbfedhqnthnsorsddnqspmhutqjluuejxijbrsyuvwgbntrnpkrmlvsjmvhdara,M,Ish7147,5.0,Utfnypca,214922.0,1-388-926-0199,Ishbyyt,9.0,S,1.0,Ljfvzybfk,Carrollton,Mttncvoaurvj,O,21.0,United States of America,LA,754659.0,Owens-Illinois,404.0
U,Atkgvimfoixxnbn,M,zxh7148,2.0,jalgfpktrgsanbwdsozd,378366.0,1-090-088-4577,zxhmmhzhtfbmdqecephxpvzt,9.0,H,0.0,lcflhnspsjgisnggdzoupvoaytrcauzfnmthwywgoltyfeghbavxettengphbkhr,Newport News,Kyivpsrpst,,71.0,United States of America,AR,2081781.0,Kennametal,487.0
S,ovbdszrjomfbshyhcnupvqgmfbpetxsigkojkhwwzwo,,OPN7149,2.0,eevdhu,318716.0,1-121-315-6979,OPNLMYBHICJUXIWXHOOROTRMCM,6.0,G,4.0,Luhrdc,North Las Vegas,GMHXCU,O,87.0,Canada,VT,3106210.0,eBay,732.0
M,Ftwbhaxniuoxxtrspyidlpbrhguulcenvdgojrlo,F,Msc7150,2.0,Ydkvpjgbvcffswynilhigzlaiod,135966.0,1-559-484-7502,Mscdnnpwympjp,5.0,,0.0,Vobassmfrfsfikdggekmutomjaccphwcusuhizaekhusthsoyubxyavpdrsdwunxevacofnaycvtx,Mesa,BLMTPTWFLZUX,O,60.0,United States of America,MD,381413.0,Chiquita Brands International,712.0
U,Glpivktizupuhjleneazjlxxlnanxeitepvybdtcy,,Ddj7151,4.0,olzmgc,244405.0,1-974-864-6859,Ddjbioejkpkmmbsume,2.0,,3.0,Mbuacmlykwwsaevohkpbxpoaqyipqqpcnjtmnrzwgnsqahqevulumnbziwtdcper,Stockton,Yygesbskq,O,7.0,United States of America,Ontario,2655178.0,,785.0
W,hbthavnbsqkbpenwzejstrjdldxuanwxkujuxwkdnrmuinghkntcpcgr,,Nrs7152,0.0,nclssuvrzkcypwaevnsxqccp,404419.0,1-347-638-1160,Nrsnnkqiqiamhwlntps,0.0,,4.0,rsgcjuxwbykonrbuejswzcrrquganiaidajopmpzyxsdedgzsmtnrkxp,Hamilton,nablpmtqqtq,O,45.0,United States of America,NE,1545245.0,Oneok,537.0
U,Qayfptukhrkxfvamsjtkma,F,Ezn7153,1.0,KPZIVUEPFMEWBBBROCOZ,158949.0,1-587-255-9937,Eznpsksxrbeeiwbhcufuamwaeouvt,8.0,,5.0,JQWQOUADOBTQIHVVUZHNCLIV,Tulsa,UZLPDIBU,O,74.0,United States of America,TN,1464319.0,BlackRock,521.0
U,Ycfyemeefsvqramaqxefxqzcsuuyywpyfshxmynsjrmtumm,M,Ept7154,2.0,Myoqgxxkmwghwbjctxpriitiouhbfx,103748.0,1-731-085-2203,Eptanrpkxfhapzfsxx,4.0,,5.0,Eiexxkkcfpqmozftwpvpaufnxgqzgrmdkrvtvfreqcfrnbciyhxhinphmndfezjnkugaksjytzxke,Peoria,TFWMPPIBOHPA,R,13.0,,FL,3617912.0,Kroger,377.0
M,Gsxgjuquesltjaqqarkvvraizekyymxqedjlpukdeodruivdnzvjhgkagaxcykduvx,,Naw7155,1.0,Ctvzruax,301108.0,1-746-912-0689,Nawctoho,7.0,g,1.0,Zkvwkkhxvojeknljolqobbkvjktlcqojbpoirmo,Fargo,pjgdamscwzor,O,20.0,United States of America,DC,2784691.0,Alcoa,352.0
W,,M,Wde7156,1.0,PTETRN,352394.0,1-806-356-7387,Wdeyftobrlgc,1.0,,0.0,PFLSIUJHROPCWDCYPINSSQLTCAEG,Costa Mesa,bbwhkfroejub,O,25.0,United States of America,Ontario,545234.0,Bob Evans Farms,430.0
D,ltnxqpxnihfekzchbxebmhnvidbtycfpblmqbsqlaxduogvxgvvxorazablnuopolelx,,XRU7157,1.0,lxomrtrbpaulplelvked,370926.0,1-059-922-8167,XRUJELHOEXJSUSCJAZYEEUCXKUVF,4.0,,5.0,XVPGDMKCCBIYJGIS,New York,Nqkxocgzju,R,40.0,United States of America,FL,52931.0,AGL Resources,419.0
S,mrwrpfdilriaiwsynbijrwnlafzlwhuewkmerhmxrmsocgnokbzwsln,M,Bvi7158,1.0,Ujttmykehpl,467654.0,1-485-622-3858,Bvikfsddjyddgzuayni,2.0,,3.0,pxwqpppbwrmymbkjcuvceoulsrat,San Antonio,XKZVJJSCO,O,9.0,United States of America,AZ,2643362.0,Ametek,593.0
M,Mgclaroqawsfsbmnompcdurqhfhygmvkadmgvqvlj,,IKT7159,0.0,cwoywsobbvdbculgok,298442.0,1-746-552-5187,IKTTLBRQEYKGRTGLNWNWE,,S,3.0,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu,Cleveland,Lyfszvpglwap,R,19.0,United States of America,British Columbia,2839359.0,Nucor,815.0
M,Bkkzsfhayk,,Ddm7160,,Ivckocdpzibntuaemickqk,472040.0,1-892-541-4645,Ddmqp,7.0,,3.0,,Torrance,Idqej,O,43.0,Canada,WA,2221518.0,Ameren,
U,Qqquqqkoxhikwwnuuetwbgmudzguknsnypycldnphuxqqdatcqixsvdmnhdvjknzdyaqhvip,,Ujm7161,,Cpmnsfgslgwsiovudjpszwsie,180646.0,1-687-837-6969,Ujmmafhitdx,5.0,j,3.0,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb,Lafayette,Xcpdwso,O,,United States of America,DC,3564925.0,Kinetic Concepts,830.0
M,ZOUZVJLTSZGVQQFKQEUTTUBZZVPDQNQWJUTJJPFBYYLFUHAQERQXXUEGPUWNAYRLJGGJRKNMONKJO,F,Rvp7162,2.0,nfxfdigeizjarbgbsfqa,292481.0,1-550-559-4628,Rvpbxvxbrceooirawbdkjybncn,0.0,H,,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg,Calgary,DHTLMZDNJDZK,O,38.0,United States of America,CT,86107.0,,330.0
M,ndrhmfh,M,Ndh7163,5.0,pbbrrsgfrxtincgjkgbqwwyyphztea,52054.0,1-466-339-2005,Ndhnudpsygxcpiqjua,3.0,f,1.0,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp,Santa Clara,BKPGYJDXQL,O,56.0,United States of America,KY,733483.0,Symantec,691.0
,Axhxxfvsibmfrwindmknwdmtmtimmehoaogjlduxogorjrdxnbaaxheazftj,M,Vke7164,3.0,Bdgijaccllsmdtmrhrxuwqwj,13933.0,1-122-814-3055,Vketompjifli,8.0,N,0.0,,Wichita,Xjjwuebrg,R,15.0,United States of America,MS,2633930.0,Oceaneering International,369.0
,Eejzelfqfiwqiss,F,GFT7165,5.0,Jgbibxgnslbborajb,83273.0,1-440-042-0806,GFTDYMBSKPUSZWXENRLV,9.0,K,1.0,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb,Rochester,Vkliqb,O,92.0,,AK,1284648.0,Sigma-Aldrich,
