prospect_AgencyID,prospect_Phone,prospect_NumberCars,prospect_CreditRating,prospect_NumberChildren,prospect_FirstName,prospect_City,prospect_NetWorth,prospect_MiddleInitial,prospect_AddressLine2,prospect_Gender,prospect_LastName,prospect_AddressLine1,prospect_State,prospect_OwnOrRentFlag,prospect_MaritalStatus,prospect_Age,prospect_Employer,prospect_NumberCreditCards
IXV10682,1-894-589-0111,3.0,815.0,1.0,Wsrtbbdz,Simi Valley,2832973.0,,SPGAAZRJGWHFTAMXFDNKVUWYRFH,,IXVDSFYTKGNLJI,ohnukfkormcdezazlbdxj,NC,O,W,0.0,Covance,7.0
Azf10683,1-128-563-3489,0.0,384.0,3.0,Viteyvplcaxbnmnhvvitpie,Pueblo,2354556.0,E,PSADQSMEENHGVDRQRBEUABMLPOGDYKJJDVQSVCDTGICKTTPGHBYUJEOSC,m,Azflakyjfky,Xnjmmgdiodxmpyigwrwfobjuzvpabwonafofvjhbglrkxiamaqfxpqclreryzhdv,MA,O,D,1.0,Coca-Cola,10.0
Dkt10684,1-391-772-5485,0.0,486.0,1.0,Cmvbitpkbbotzsqdinvv,Salem,2808378.0,Q,yjttcqvzwpdtdqwtvvfjepeqwjaoamcbpsaylrihseywewpiicxyjnylgsnhxqhpltximuaiky,F,Dktffymrljirakfmokfijnpvd,Rylpknmvqdxkxlsirelnomaheolawmktpflslqgjkppcnxunhgpoabmtor,SC,O,M,13.0,Dollar General,8.0
PGY10685,1-331-058-2688,5.0,680.0,0.0,FVVRBZP,Sudbury,3482900.0,o,mlwpcaxetetjysnhlmmvpugymzsbhavddzibcjjhewdtdreontppkcwcochlpsziybfprirrmbsctwdm,,PGYDO,vpktiwspmeinmudstvjwwzlswpvcveqxhreksqpcptkkdbtmnslnocwxaxxs,NM,O,M,73.0,Benchmark Electronics,2.0
Eew10686,1-983-709-6709,1.0,374.0,4.0,Uwziripwaabobpvhmhbagbpeprjvpq,Charlottetown,,J,urwpuybpcaucsizhtlqkoggvzuviuqamsshusvtqxcvxjvbjexwbgg,,Eewutkghdxgdgyosmtryonjr,Rotqkgitnhzxhjtkipounoohlwuzylcsfzmmvxjwvmbbvryxyufhcdaeraptrceuyhgy,CA,O,S,87.0,Molson Coors Brewing,4.0
CQF10687,1-189-529-9082,0.0,754.0,2.0,Tscru,West Valley,2645217.0,,QYQLZKVMWONSUHJT,,CQFYRLFXDNVAK,HJHNJPHPUOUYBEOGNXYFBWCLYEMZDGHDRGEHRGMKUIHHPFKOOPWJCNMQPYTDZSIVNSACYDKJO,Quebec,R,S,57.0,Beazer Homes USA,1.0
Iuw10688,,2.0,396.0,4.0,afkeilkpbrenflvcozywtwcbcirgkr,Fresno,696462.0,S,Vdbtvniliyioduzcuwvzros,F,Iuwdbvpcdelwg,JWFGKKNNWOYR,WY,O,M,31.0,AmeriCredit,7.0
KVG10689,1-217-508-0897,2.0,736.0,1.0,YCRXNZXLNJFSBNDZOOHYDXIOO,El Paso,71100.0,,Uqpganlnqeqmtxm,m,KVGOEAQ,ARUFWRQLLPOKHM,NV,U,D,67.0,Winn-Dixie Stores,3.0
ncr10690,1-395-324-5814,3.0,625.0,1.0,Susadfjfcay,Hay River,3563168.0,P,WFOPXORGZHJNBOQZLMOT,,ncrizal,GKWDZZRKPMUJ,WI,O,,57.0,PG&E Corp.,10.0
Oiu10691,1-281-182-9210,1.0,718.0,1.0,pwoqdvmttsmdbvurqcdijtunqvoctl,Oceanside,1732845.0,t,Gyjqtoprbmoolooknjvynaqiyiuizkvchjijjtsymwcofwgzvb,F,Oiuhxtsmlmdmxlfh,Mkzenvhkkirtxivtkvpcwrpcxqodbndky,WA,O,M,,AnnTaylor Stores,2.0
Veo10692,1-984-968-6365,1.0,636.0,0.0,TJIZMGRNVDYQDBKCCKWFABHGGW,Chicago,61753.0,,gvmbzeaxnwbqcllpbqxtmpcwppnnulibqdiyrtwhfdfqacxmebrgkmvxyzrxuqik,,Veoskzrtzcnwj,Pavbnhu,RI,O,W,19.0,BMC Software,10.0
euj10693,1-072-245-7888,1.0,800.0,1.0,Rfcma,Riverside,3864531.0,,DEBZZCCQOJI,m,eujpzodoopraktslonylhcsazqp,,WI,O,W,91.0,Kellogg,4.0
Wyh10694,1-744-563-0007,3.0,567.0,,Kdemuvddosactji,Portland,774607.0,o,CHEHDFRXRFBMEIVEMNMJEYQTYVCGXWKUWIORITSZASQYUGRTNPNLFQZLFNEVPIS,,Wyhpztdfosncoyu,,VA,O,M,44.0,,7.0
Oka10695,1-441-189-1047,2.0,318.0,1.0,zcefsrpgecgusvwfmtelsdptbst,Chula Vista,3965693.0,,lricxcowwntsrcztbroatytuabuodvwheq,F,Okajmmxrvpamgugkwidhylpnrx,Lhwlpxdflaolgcemahfvgzqw,MD,O,M,47.0,R.H. Donnelley,8.0
nae10696,1-425-610-7722,1.0,829.0,4.0,PPOOBNXSBN,Hay River,2617902.0,,yyrxfijytghunshtyouzpfubqkjvgfsgtxrjsvoxq,,naeubeazanp,Jpbiphkoagsobrik,OK,O,M,86.0,VF,7.0
Kij10697,1-313-113-8513,3.0,355.0,3.0,Rqystpvdazn,Warren,2951800.0,,Lrpxyabhltirtbzixmwchvfjyudgpgpgshyuldldhfghdsoffuhjgclcccqfqzundzk,,Kijlvtwcvotnjtjyescejhbzc,Ejwdpgqasrnjbijaeppfpxlitgtndcxtgil,Alberta,R,M,81.0,McDonald's,2.0
KRM10698,1-853-449-7377,2.0,307.0,4.0,DYQDSBEHXBYOLQRVFLSDHU,Shreveport,695719.0,,bslwivetiyjesftzpmzifqqouikuwxfeheeeewumglfcpxnj,,KRMEAPNSSSMYLW,RFSLTRZBCJKOGQTYKKMIIPSJRUVFSJH,OK,O,D,43.0,J.M. Smucker,9.0
Exm10699,1-039-266-5296,1.0,460.0,2.0,Nedalptqztpzqwvodopohpcmbevxj,Syracuse,1723542.0,F,CHDKDFBDTOCARLTNYQZHPVMVBUCDVHQTCJWBISTFEIU,f,Exmrcfcbafyjf,ZNUOONDMPDOBXQFENKTLXKASSTGHMUHZASNMUMINYTPICJBAJPHLFZSHQL,TN,R,M,90.0,Cisco Systems,8.0
Hla10700,1-262-935-4061,5.0,665.0,3.0,Pvurnwtqscspb,Escondido,2163859.0,,Buhdugzrcgkcaibxqsmgxaoecbotuaymtwbxngecmjukfiuqrcthlhhaemqa,,Hlabhsbpfiftugugscrlmslv,Nncqhaxbkevezuydeqsanoialvmoktaxuwbbesqiyajaomifovbzfurwphnvckdbd,Newfoundland,O,U,69.0,FPL Group,0.0
htz10701,1-852-215-4850,5.0,671.0,4.0,Ptungabtfanrpgtndostrvnstrlkn,McAllen,981461.0,F,Czwnvetgldvsgbtienbromqcrinwriwvcxhapwwafrwxi,f,htzemggdnuopg,vypqvycwfrrxatewoxphbwxchrvvosyyiekchzuqwvtueyunaxdcl,AR,R,M,9.0,Granite Construction,6.0
LYO10702,1-951-631-2877,4.0,784.0,2.0,Tnbwlnoxlepynmfqkljhtvq,Mesa,368450.0,w,DOQRZAHQOWNUDBERORKGEJMNZNREHNLVTEWJOSJFUFMJMVHNDCBILDGKVPQLECN,M,LYOKRUJTBWICLQENXGXXMFXVBSIA,Rqaqfdwckbpeuysocdokjfccvmwgtknliiptegltqnemtrfcogsoaquuwbqpmkzbjumvfqyxwvvj,Ontario,O,D,60.0,NCI Building Systems,5.0
Fea10703,1-486-622-5360,5.0,765.0,4.0,Ogxgehvrlbf,Hollywood,652886.0,X,Tcifxpxcuharguxbmmadrznjdlvnpibxoephhohefpsssbqqeipmhzhmfqskqhys,m,Feapfpzgksxxqzgcn,ehmabrkfspvaixvmxhdunjmlhpdznkiqsw,WA,R,W,89.0,Level 3 Communications,8.0
yrx10704,1-681-256-0710,2.0,810.0,4.0,Irtwayadlmyltlvvwohfinueolwu,Mesa,1160944.0,,tphauq,m,yrxiznvstrirmqsflcxhe,Jdlfwxpeszggippkuqbjmnuiuwgfvacdntnweoasgraupuzbe,DC,R,,,Granite Construction,10.0
Pfr10705,1-367-832-7143,2.0,331.0,0.0,Rulfeidatrokbwmlowaql,Miami,3104664.0,,GRQQMNTIGHHLBG,f,Pfroozbxlkkfezvgvzgpsfba,,KY,O,M,61.0,Big Lots,2.0
GNX10706,,0.0,839.0,4.0,Jxjavpalxtfmyytjlwfwxjbttpvxa,Fremont,2049112.0,,idwspvwuerrhnpcdepspicworxkntztpbb,F,GNXNXCHCENFTCDTLKGWXTYI,Fewekrvssmpgwjqxbbwpftczgopxypgftelsopynmyxnodqsxfcub,Newfoundland,O,U,18.0,Wells Fargo,0.0
Djt10707,1-685-130-0084,4.0,824.0,5.0,JHVQDGPHNIZILOHSBRRHCRU,Dawson City,2024417.0,,Thdhwuvdepdowvjxeuqnvwpde,,Djtuutceel,Qqrwdhiljycncvrvcghzoamtjignowixbbtn,HI,U,M,50.0,Synnex,5.0
Kzf10708,1-589-307-0718,5.0,555.0,0.0,FGQUXMGMEJAVYXPPOFMOZEPJNIN,Yellow Knife,1256576.0,,Qiucnzfawwt,m,Kzfutrdsxhzloqgsrxi,OLPBCVDJJXYBXCZ,VT,O,M,61.0,HCA,0.0
Xal10709,1-145-623-6121,1.0,626.0,4.0,NYCUAQKZQ,Boise,,i,,f,Xalklkhkivgcfjtxxhcrltuxysi,bfmguzikoxrrmcsyijynuloxnocwygeoukjxb,OR,O,W,99.0,Johnson Controls,1.0
JKU10710,1-566-205-9306,0.0,311.0,4.0,Hihhzh,Mesa,,,Frnldzczcltlxvoylrrqtsxpsrtrwvpgzmwnicelmwqez,f,JKUMWNLZUCCRAEPINBCXACVBVIC,dmfsiqerjjkcrxee,DC,O,S,24.0,WABCO Holdings,
Chl10711,1-062-960-2563,3.0,,0.0,Xrphgmlxbdfhsqcb,Jacksonville,3804324.0,a,VQJCOOKYQSGRMVTSIJUAP,,Chlkpowogfacpsmdr,Jercjaublanaaxclqdusettaqbcglsxphlhhfzoeplhctfsfxmrbxjjvgp,IN,O,S,91.0,Bob Evans Farms,3.0
RHQ10712,1-203-571-9392,3.0,742.0,1.0,Ydfnxjhp,Whitehorse,1863409.0,,Wfsjumnflzknyglxhzjsmgsowgge,m,RHQWZRJJYKVFWGEBYVMAX,Ucjjintsbqizluwivommjvsydlrdeftuoyejqsjtjzfffltxkwpoquug,OR,O,U,88.0,Capital One Financial,4.0
WKD10713,1-914-921-4230,3.0,694.0,,Vrnburqkiutkntvnwoak,Des Moines,108511.0,,HZGECFUGMSJTQROY,m,WKDQQEQZJKWCCONYMUZRZUDBREMHL,dmtrbqsmukqubmiqxtcsevcfkcoizuyauw,MI,R,M,21.0,Core-Mark Holding,4.0
cik10714,1-523-831-0382,2.0,435.0,5.0,Ycipulyxxlkugro,St. Paul,969264.0,,Bgnejnxeswfodnivjrnzsragaalrcuyydptbkyglyzqiicdkvwhgnefmnzpqfsxps,,cikvequqouyjpdorq,Pwckjychfasdgmkexrmgvqgycjhumtrhnoqo,TN,O,U,100.0,AbitibiBowater,0.0
tji10715,1-334-487-9213,2.0,654.0,1.0,Dtrebbwvkmjidqrcd,San Bernardino,60014.0,O,CIWFIGFAFVFYDWENKVCROOHRPEUXBDFHLS,,tjiqjrcu,rklbdw,KY,O,W,51.0,Raytheon,3.0
Jrp10716,1-395-158-2149,1.0,692.0,5.0,LSQFWPYFFUTJWJNGMPSDFYEVUELTP,Brownsville,576906.0,,Obklrqbjjwtnq,,Jrpled,Eusxuidjhpblqizdbcuqoawtonuawevgkcsycvamrtluoockkquwd,VT,O,M,44.0,Northeast Utilities,0.0
Odm10717,1-110-280-6639,5.0,635.0,2.0,kacddbnfokyrfsygkvbzubsactmv,Garland,2352148.0,e,Mfhoywzqmbpjyudtddstybihnoltgicdidduhebjzpoulensakuwxpxrdmkcctr,m,Odmzvfdmpjasmkgomgcawxn,Hljxzpnzjhfgqgisjjjjpstjobxbdbdkntkidmvmsrruqvbbjh,MT,U,D,38.0,Chemtura,10.0
Wxc10718,1-283-299-0312,4.0,465.0,1.0,Gxkjuffurx,Jersey City,1093757.0,,Gpednxvkttnqfomqkpsoai,,Wxcxlevuowqbybimmpxkbr,eipbdctszdrhaocvcdnegk,IA,O,U,42.0,Lennar,6.0
HMK10719,1-294-601-5009,1.0,615.0,0.0,EYKXG,Huntsville,2672519.0,B,Vddzkuuw,M,HMKHLFHAGVOUFPJWSPOTLCQWGER,cogopxykxtswjywclbgndzmhktccenwrhaelwjtmbnqzfptf,ID,R,S,36.0,Peabody Energy,1.0
Oup10720,,4.0,777.0,1.0,Ecenebxwvlszhaedsnqhfbt,Garland,3934330.0,,Ywqcyouvxrmaksbkupmtvuadkfmfdmfzkpvutwfyngluumilpfhgxrsjesgim,,Oupdxpdwkamrfbcvlpaynxkrsmjlrt,Igcltcu,FL,O,M,25.0,McClatchy,
jcq10721,1-015-854-8264,,848.0,,Chhjqnldzd,New Orleans,805347.0,Y,IERMCT,,jcquezxwei,astlzaxjbjcchsbswfjqbihdxhgvuhlweleatmgrcncresdejyoxplmvhnahdtjysdhzqqupmv,DC,O,M,57.0,KAR Holdings,8.0
RJD10722,1-877-809-6666,5.0,363.0,0.0,ARFLDGTVGYMGFSXDKHLVDMUKX,Independence,2881988.0,,Tiuomkujbmleyrlvwvavzbchsdnukf,f,RJDFZVUWTXSCKDJNOHXWCLIJHTN,Pmeajokdbtoti,Saskatchewan,R,U,75.0,Cigna,3.0
Uul10723,1-330-654-9510,1.0,772.0,2.0,Ylhjvkywhltbcfc,Baton Rouge,3208641.0,E,GUBQKOQPDIWGFJXKFSWPTUBUTSITCFBCWFRJLFWFPXWUJKMVSBXCBUYPVNTSTTJCQAXPU,,Uulhrgkcjcnmamdresvlivwr,meskbesskuiaodenhqlvcmqyovbbywfgdxurutieepwtebi,ND,O,S,77.0,Macy's,1.0
Dks10724,1-663-132-8861,2.0,530.0,1.0,Hkmsfduug,Cleveland,503064.0,,Ogoduzjjtkowrwphdrouqdhaqenvsnqfwerqj,M,Dksuakkqvhxwdojubmd,Hucadefjudtnjjmzoorlwakghjomhvpaektreramijeagjgxjdtljnaqcuubqzikmzdznxfxzlhhw,Prince Edward Island,O,M,45.0,General Growth Properties,8.0
MHQ10725,1-249-953-8341,1.0,534.0,2.0,limudwi,Macon,3195180.0,,,,MHQGBEBEQQNIKUOGKIPHRQXHYJMLA,,ID,O,M,15.0,Sonic Automotive,8.0
OZM10726,,2.0,717.0,2.0,Zlmtyhsodw,Charlotte,1044054.0,e,Vximficcgjawstyjdlhttsbkizbkmqnkzqclrxasxjtvceegdd,,OZMWPTDERG,iasdhqtwhnktokwkeejvqwmrbfgplzorytnflpaxjziyictpylyqfdlnhvfwmfet,AZ,O,M,3.0,Southwest Gas,9.0
dhc10727,1-584-645-0903,2.0,493.0,3.0,Qaajjvtpgdkx,Charlottetown,881584.0,Y,kccssevyztvilrspwhqxalpqzpywfvovgxfbubimhbievclrsxd,,dhcsjmvaeedkwjjxcf,UXBMBLDYBFPBFTTKJZVHAFRTRGMBVZVFARCGSWALCTCPNOZWPQHZSKJMPOWCBGWGJF,MD,O,M,14.0,MeadWestvaco,6.0
Yvf10728,1-089-686-7300,0.0,789.0,2.0,ppoug,Oceanside,1849521.0,D,Btiibpepokjillmbwmblngwgpqouzjgcilewskynkdr,m,Yvfdkzfblrsjhwbyn,Rybwezumvwnizshtevhecsbgxaavutsjwwoxfsxuuafcwbu,WA,O,M,12.0,Baxter International,9.0
Vlb10729,1-273-877-8284,2.0,440.0,4.0,bswbf,Santa Fe,3625828.0,f,Kqmveuwwsjheewhzbpbajtlzramatfcnwmiuxyylkkhoqgkjnklfvywevgvuhnpalbwkmpc,,Vlbokmoxgbaxabvidvn,Obwnjkeuxgsunhnkp,VT,O,M,23.0,Pactiv,3.0
nbf10730,1-727-261-2642,5.0,568.0,0.0,Oimmcmssmumghuajg,Rancho Cucamonga,2943929.0,,TBRXWZOPJSVDDQAVMYDTGONPQBJDKECXLJBEVYENNFUDCIF,,nbfixlkvxgwrfsvpllsxhuft,Lybqpiqoclgmyjxnixxpjkpmsnjoukmappstjdfqpm,TN,O,M,46.0,GMAC,10.0
BXH10731,1-931-146-3503,4.0,424.0,1.0,Duwsyustszephzrspihmtugkja,Santa Rosa,659284.0,q,EFUZSLQOGAJOVOXHGTIPXJBCTFXQXRFHIETPNPGZXOZEFJNIEGYNEUGATLZT,,BXHDVTJTIVR,wphmagvdjpefqfczbyrk,MA,O,U,87.0,BlueLinx Holdings,0.0
NND10732,1-148-846-2578,2.0,582.0,3.0,Xqolnorrhjnwqrwfm,Mesquite,2203511.0,,Xkunuagrjhtbqvazuaonzgratzkajgvymgbloddoffciltsmumkjvmcpvn,,NNDVW,,ME,U,U,29.0,NII Holdings,3.0
dui10733,,0.0,821.0,,yyhhdnnsxuenqwqspqvjwmcbbcoukx,Yellow Knife,1773544.0,,ajgsaayhvszrfijqacjlrxukuq,f,duieqpgmbmpsprcqjitkyhar,,WV,O,U,78.0,Owens & Minor,9.0
pdo10734,1-191-710-2437,3.0,763.0,3.0,Ghwhelkbruz,Philadelphia,2253227.0,T,Fgwhpv,F,pdodoc,ztaaoamgfqdkzjincgipdckmobrycglklbrthlymqui,ME,O,M,96.0,Alcoa,0.0
sha10735,1-844-591-9133,0.0,448.0,3.0,idyfuqgtvbwdqcliukxuq,Salinas,2139352.0,N,TDITAHFNWUUTHVMSZDSOOLZDIRHABRLOXCWHXWKKEVUTTQZUHGGXJFKHOPLCFD,M,shazjdnfpo,OLKJGNGLNECU,NM,O,M,37.0,Hexion Specialty Chemicals,9.0
jpw10736,1-332-992-0161,,451.0,3.0,ucewmwwblnsyjctzbp,London,1001997.0,U,ibisejodnuodhutmkxuwpujgfoqgomhcanrsqvjuzuwkqrvivixpxcvxvmvsaiqneeoffjjivxmcaxq,,jpwxqwafqccxwcdbartieaf,tyuodrllnvcmniep,Manitoba,O,U,,ConAgra Foods,4.0
Wpn10737,1-699-301-7674,4.0,352.0,1.0,Mmulvgwcuxuqxcopopugtkxa,Fayetteville,1550816.0,L,lyukwkgwkjixdpwnxubycvzahvikegjwuwoscrzuuuart,f,Wpnrqlpbsnprwsmih,INZRXLRHDAFMDEWPVSGHW,AK,R,M,25.0,MPS Group,4.0
cbk10738,1-769-310-8210,2.0,558.0,5.0,njahg,Mesa,3843181.0,,JCNEXTMAMKBGAAFZKDSRPAZGVEHBDQJWRAHTZMUECQQGMPBPBLLRSFOBOTAHX,F,cbkkwwpkakehndcsehzoditydm,ijblbsslk,TN,O,M,28.0,Precision Castparts,0.0
kcr10739,1-507-161-2043,3.0,330.0,1.0,ppietxhybtiuwadpuchxrxvrt,Fort Worth,,,PMJVNWBHZPULXXSWJGKZSRRSEUKBENRPXSOPQLWJGPCXVYJXJGAJUCPASBPSLTTPXJAJJDWTAL,,kcrhndvuqwubmyhjecjfhvidasd,Pxdaligtkbveilrgqbvtsonurheesbfmtqawujrlizijmy,GA,O,M,98.0,News Corp.,4.0
Kha10740,,4.0,689.0,5.0,Lqbxgjxatqpcb,Ottawa,862766.0,,Psplispgcpqtjraxjzedfpkgiumnxknoduvgomvtlgcbjjmkfhundrnths,M,Khawpcajlzrjdgaitrloh,JQKLMCUKBGOVTQGCYEAJDJ,WA,R,U,83.0,Arkansas Best,7.0
Vgi10741,1-353-856-9754,1.0,765.0,1.0,Wgblfbzwvnj,Fairbanks,2882674.0,j,Ttddoxywfvqzzejtrfcuweagogyqzijpqjqkhjtpcfslqkx,M,Vgiwdkyjtjjdxjs,ggusdftwkychofijirawdgikhg,Alberta,R,U,65.0,URS,6.0
XTJ10742,1-106-293-4006,1.0,627.0,5.0,Sgwthiiamzipthpxbtoqv,Grand Rapids,398997.0,a,Ymxatiadpropuxa,m,XTJCKRXLUFIAQEBEPQPHUJHUXTILND,Udeevpbjyfhhvnahlcwlxxwdseyskybkcgiyjjqxjbehpoofhshqmcercaspbfg,WI,O,U,73.0,Plexus,8.0
smn10743,,1.0,490.0,4.0,Vbrppkpepfpua,Newark,2444841.0,P,Vqrltdicgethvutprzkungxaxijrhnyesrrvf,F,smnqqaxmfxxqtpkiggiez,Irtaxbfffzaekcxaalebqtqcsdytemomcspruzhlhgzk,WA,R,U,9.0,Oneok,4.0
ADL10744,1-924-640-2319,3.0,533.0,2.0,dmxxikprvrsqg,Riverside,335347.0,,myvplfsixvhulrctpjqpcsnbdrpgkmelojzmqzeojgwdkvjoxkxcvibuhqjqumyvjf,,ADLTQPKNZBMTAQ,donqccbwplwbeanmhuncpxosqohlotkwigctzeuepowwfkohdfugerr,OH,R,S,39.0,Pacific Life,4.0
Lup10745,1-181-085-8685,2.0,641.0,,Qouqpuynxvtfzxqhutgivifqguqf,Ottawa,3782643.0,,ybpgkjkrhsecnyhwnzkbdmuthdsdbvp,f,Lupxgenghzikwwjkqepujxjteawkui,Wimpxsprjaujrvbldjpmubaq,Ontario,R,M,100.0,Western Union,3.0
Xua10746,1-011-738-5208,2.0,510.0,1.0,Mmenpqljqaufwdkwnbomjomdmzd,Boston,2285956.0,,UHNBVUTCPHGXXLITWXASRPFHXJCFTWLGFAWKFXCCWANUMUXVTASAF,,Xuaruehuuuixcckuzetzveg,Aphvyoqcltlncvxbzdnlqjezciuvzuujp,Quebec,O,W,2.0,,
SLO10747,1-985-144-7335,5.0,416.0,0.0,Pohveleigvnv,Tucson,377971.0,v,KXGFVPQMSGPQQVUAHAEBQYYJERMVGIFXBQJRFKYEJEMRXMPJVJ,,SLORSWVNEKKXRIFWGXERSPOS,Zipsefeypoqkwqczqvpcedbjcfwhtkosnolvdeysnhcmvrwxsypgunbrmtg,New Brunswick,O,M,83.0,US Airways Group,1.0
dra10748,1-163-829-7379,4.0,391.0,4.0,tksuibroueazbexodcbmo,Charleston,325843.0,V,Yapzsbgvrnncxxgwdgqpjvgdojwzshpmsgyvriqthiepovb,,draxwtrejhuzhfwteshutvihzyszk,tmouzxifoaqxyordbvipvkqktpoazbzddlejrwwxwxrmncuphkujzwpceapmckraswtwguhxxvjgrfk,NC,O,D,83.0,NTK Holdings,1.0
mav10749,1-396-846-6935,5.0,656.0,5.0,Ckmqghvlakanmepsc,Bellevue,1910979.0,,XNUBMRGGSPCJBPHPVYIRCSOSHHQCABFYHJQEJKLTIJEBFAGPUWHCSNLNPWKZUOCOVJHDGCDFQXW,M,mavjtiswvpseqzih,Olcxnwggfmrgblvkkxgpoqmwjghbdkrwgeinwpdppdlirxabwrbpmhoz,AK,O,M,32.0,AMR,0.0
SPR10750,1-934-970-1624,1.0,405.0,,yqeigbsldvnkmsxwahpexjdxf,Regina,1411715.0,,seqrvgquxucasjb,f,SPRRKESXFTSNHUXBPIBXPMPKAM,AODAUWMDPARPCWPLEWHZOTKXFAN,FL,O,U,,,2.0
bxj10751,1-436-305-5414,5.0,507.0,5.0,HPPOSWOHXVRBKEFUFJUQGOPKD,Calgary,1049873.0,,fwkrpdamslytflmwlrznxujycurutjgqodgo,m,bxjmqszrkgjsitcvkezjdphjuokl,Ejujwirkvjjomfuecmmgklt,CT,O,W,52.0,Continental Airlines,3.0
Btd10752,1-929-227-9183,5.0,445.0,4.0,Bpkdze,Columbia,1401810.0,,qssjgpxpmaqfimfkggem,F,Btdqcyxfoequogkyrmunyctbuvq,Cgumnfzbbttluqmaijxvjljlelecqvedcl,CO,O,M,85.0,Anadarko Petroleum,4.0
XUH10753,1-976-545-8805,2.0,669.0,0.0,Ruglzutdftiwcvmtt,Peoria,2971933.0,P,NNEDCOWIKTEQRDKCBQFEZFFOSXEEHPYHFVFWWXKNOKDASIXMTRPRNCNVYRVPFTYPFQQ,f,XUHWOILKQPFRAQGDNPQKGVEGHIONSD,PSLZQ,HI,O,,76.0,State Farm Insurance Cos.,7.0
nja10754,1-396-905-1794,1.0,483.0,5.0,OJPAH,Jackson,2539385.0,v,wucemqmiglimrreiddzivqq,f,njattghlangapmrjijifxpurwaippa,Hjvzozjyffyqcegmkkodx,Nova Scotia,R,D,59.0,Paychex,6.0
YBW10755,1-910-772-9656,0.0,486.0,2.0,Jygsnlnowpiqlm,Hayward,2797149.0,,IPVOTWFZNBCYTQRUFIGUNKIFPYUJPPJZFSYBLJFWLETYOMWCUB,,YBWFUHQSDUUZVXRJJQMPHDNT,umiboqqldwpkxesjseucysbswaswaausaltjpfmqpoewoaxraherjpuvvuxscillganqomztkxqsrfha,DC,O,S,99.0,Community Health Systems,2.0
ojr10756,1-807-561-3794,4.0,415.0,4.0,Bcccwpwprtj,Winston-Salem,,,CGGMUXYFCXHFXAPMTQPBZVUGSRLOTQDLRQURXLRASCJLPITINXWXNPFEOTUADPKGLK,,ojrwihdbnbwgykeewvpo,,PA,R,U,32.0,Merck,5.0
Jxc10757,1-375-227-4309,3.0,577.0,0.0,sjlrrgbdv,Halifax,3813587.0,,Kaswrytubykeesdtgaicwsgvjicyfs,,Jxcvkfgwgvzthvbpxjdfbwofacgp,CTOVUOJON,SC,R,S,67.0,Dollar General,1.0
HHQ10758,1-149-645-1017,2.0,601.0,0.0,Rokhndnbpjphybujxj,Whitehorse,2954169.0,X,IFSPALMAKBCTFNOGEGITAJUVPQZYKEK,,HHQMVCH,Jjejreafisqsdqojmkbrcesjafvlywskl,CO,R,M,6.0,Hudson City Bancorp,0.0
XNO10759,1-192-640-6430,3.0,504.0,5.0,WQQUWPKULEXUQOOAEI,Montreal,1193300.0,,QNUPHTEKOHQGVKHELCDSAEON,m,XNOYZHYEVNE,zqxdexialfjaktvpumopgquyxrsyrbaxrbphicnbvesgigilivmjdivnrwgconpbzkopics,NV,O,S,22.0,Darden Restaurants,10.0
Kjn10760,1-594-840-8081,2.0,413.0,3.0,YGLTYDOBROWWYMMXYELLSN,Lansing,574347.0,M,Ikwmlidjlxoiwhvsjishpavcjceawnsjkudoeyl,f,Kjnkvdix,KPGTHIPUEBDRTEBYNCPSGCPLFWNNUTILJFFPIVTMCEEZFRXPLPYFIGSWTBKMSBRYISJRM,LA,O,M,21.0,Murphy Oil,8.0
Vqk10761,1-163-124-0211,5.0,778.0,0.0,ttpqxttfxjx,Independence,3744118.0,,bqfhdswtevpheopoakdjcmxiznwegigymfdadfmjcfxtvsqjhjkptpavgxueuo,,Vqkhnmxqvnpjxgzc,Tmqxupgquybbjarqowwwdmkcxzilkffarcszofjccggzicsfhjxcjvz,SD,R,D,87.0,Jones Apparel Group,6.0
XZB10762,1-943-519-0717,1.0,308.0,5.0,VLZUMNYLMRLNAUQNBUO,Chicago,3583201.0,C,SMQVMSLSXVZXXIBVJFCFDBWOZCPGRMPXDCVMVLAPBRWFKLTRNRBTSNRBYRUEVQQCBBKRLLYJDWKD,,XZBUYKYLGJJWGLAAGS,Crtdusrezflroccrokwrom,ND,O,,96.0,Marriott International,1.0
ldv10763,,5.0,446.0,2.0,QGXWYDRNEJNRRKZQLTEUTJ,Charlotte,2748619.0,,GCGSQFNYQSNRTMKVOSYFLHJJIRAQYWYTOEK,m,ldvhqzawaumoilvayevhy,Tivotviap,ID,U,,3.0,WGL Holdings,0.0
Ili10764,1-060-784-9249,1.0,398.0,0.0,Mysnfqfwx,Tucson,2383008.0,,kspqrbcxgvrjqayqce,F,Ilinupnbzbxbizd,Ypwdabcklzaqnzlzkbrutnahfeasaezenqfmj,WY,R,U,88.0,Praxair,6.0
syu10765,1-502-155-7767,2.0,695.0,5.0,Howdpifccmfwqksiaer,Idaho Falls,,,gkrihshwvydjlxglenpewe,,syuazwqbwmbyncliztjjwjxxszcfcu,Golootzxqhxxpalsxgjnmpiefoetldccorgwskoyydcumwyrlzjmxoccwdnglpqgxfdhxidyardauf,AK,O,D,18.0,Briggs & Stratton,5.0
