LastName,Income,Employer,AgencyID,FirstName,NumberCars,CreditRating,OwnOrRentFlag,NumberChildren,Age,Phone,NetWorth,MiddleInitial,Country,City,PostalCode,MaritalStatus,State,AddressLine2,AddressLine1,Gender,NumberCreditCards
nwiqvrpz,208063.0,Retail Ventures,nwi6256,twhwdhzqbaqba,4.0,427.0,O,2.0,90.0,1-656-977-7062,3473502.0,,Canada,Cedar Rapids,Lqjirfyly,U,IL,Odjwjcqcbaumtbniue,Xrohdesdswstrsktvkhykvainoalsvkd,,2.0
Osizt,47279.0,Insight Enterprises,Osi6257,MNTMRVQDGOXLXWKDAA,5.0,761.0,R,1.0,93.0,1-230-138-1820,2148688.0,,Canada,Cheyenne,szohddoefvlc,M,KY,Bqhxqvjqerej,Lolcexsofgyawnwkybxwnuozt,,3.0
Qgvxiqrtoekhhfjehjqnum,290264.0,,Qgv6258,Peyuxdxkyjotzzu,1.0,,U,2.0,2.0,,533465.0,F,Canada,Orlando,mattthu,M,MD,Hlgllleybzxtlkpvydcsct,lqdgpsifhpefkvvgpbfisaeeqhurjwuwjperidibrzwycznegugqozbhwx,,5.0
wnmvorsynxoftlhttxpdqayuk,77240.0,CHS,wnm6259,Xzoyzsnhfkxkvdiorvcf,5.0,540.0,,0.0,55.0,1-615-395-9101,3462982.0,f,United States of America,Springfield,Nzwvh,M,Manitoba,Txqkdgvyiqblpugsjcsat,OBEKGGRJHCCMZVQKEDPAJJRVWVSJBSJFLSOFBQHEAFYTUSKCUNRLFRWGWXPZNJZGJXMKDJSFW,M,8.0
BIMCGLEGKXEGVR,22849.0,Torchmark,BIM6260,XGLIZRML,4.0,363.0,R,2.0,20.0,1-088-653-5613,858434.0,,United States of America,Honolulu,Jibic,S,MS,UGMFEREJSH,IEPKFBLXQKTXHPSOTRMJKXPQLKFFVSYRNNNQBDCYMLWTTMNKDTPVJNJWYFEF,M,1.0
ilyjtlrxulp,424907.0,Warner Music Group,ily6261,rrjaju,5.0,523.0,O,2.0,89.0,1-844-440-8811,1582954.0,X,United States of America,Jacksonville,Bwgmlzqntge,M,Manitoba,modhhzkfjdjihlsqhwvgwtrsijgujjksutmnqeb,YQYAHLWMHEYCKRUGOKBBZIPFEDMJKRRKBPYIKUSHJHGHCFFPAHHPAHZJWVCCUDHGKG,Y,1.0
vimcssofuesj,192598.0,Applied Materials,vim6262,mbjofxk,3.0,608.0,R,1.0,84.0,1-229-640-0758,2554833.0,V,Canada,Irvine,bthiiwpf,W,DC,QBSUMWWCRHJLBFQFTOXBSSBJRRF,ACOWBGGSDTBVBOJZIDRQYYJXFHEIFVBHO,F,0.0
Zrkuobqusxs,378883.0,Monsanto,Zrk6263,Yyetziuznzaozkvt,0.0,309.0,O,5.0,90.0,1-131-141-6157,3510023.0,,United States of America,Tulsa,Jqkwfbpujvn,,NH,Otafhmfgoqtxojgpmkfddhwtndcjhlisubt,Invrvahpylfbmuikjfmigjurqzuovdgjjgwukwwdofqf,,10.0
DKVPAHDRGW,261691.0,Amphenol,DKV6264,Jmomwwnmarvvlobqgmjzicx,4.0,,O,0.0,8.0,1-777-172-0989,3769173.0,,United States of America,Garden Grove,PXARXJIOWSD,M,British Columbia,gblbxfkkpxuleodoxqcummxtpbhy,Mxjuuvrx,,4.0
RTAXVZUHAH,239508.0,BorgWarner,RTA6265,ojhylorijhgselommcnw,1.0,583.0,R,3.0,9.0,1-812-286-4890,2917572.0,,Canada,Shreveport,,U,NC,Vufyewotmaeftntxxfd,nkircsxgibmhnmgirefydo,K,0.0
hwlnwqrrketsghqf,8855.0,KeyCorp,hwl6266,TLCCIYQUHGKDCQRCY,1.0,653.0,O,,64.0,1-881-432-8173,2574445.0,C,,Frederick,kpcacs,,MI,HBQMUACWCGSQXFRDRFOGMXMOLMHRHARREGZKUQJCCDHPO,DIMVKFVWAGQCGFUSVYWIIFTOJSTHSJOAUQFKNJVVDPWZJCEGMFFFTSSRRJSNOAQXPQKWSA,,
Aeffmiywfqivqa,276672.0,Black & Decker,Aef6267,XOQPIEBZGIHWJGOXGHDLWVAMRUACT,1.0,378.0,O,1.0,69.0,1-831-026-8125,2225905.0,x,United States of America,Hollywood,juvtrgd,M,ND,Vecpnwgpymowphhsap,Wbkczymblmjgigmgjwowjmqndlxrlxnbsmmrwamwlwmmmdtxedszuymdfosezwedqjixc,,6.0
Gfmnmachzwvnmyy,298604.0,Markel,Gfm6268,Nnzzjbmbjtlsqiadfhqgiseu,0.0,843.0,O,0.0,96.0,1-520-162-2475,744242.0,,United States of America,Elizabeth,HFTIVMZRWXRM,U,Alberta,BJLAKWJWWSWTRQNWJIIBEYYMGSLUQDKRFQBECEMMOAXHNHSGJ,Ecveleqqwpj,M,8.0
NGPSSWOIBOALVIYERLBONA,436726.0,,NGP6269,QIORCPQPINOTCOULWDZPSJBP,3.0,662.0,O,1.0,10.0,1-008-884-4139,,O,Canada,Vallejo,CBJOCEUOQF,S,Alberta,ADYBOQKQUDIDHZOAFDDHVFSEJOPMIJ,Zpixfjlgqowsrlazfjbvozrcdqtuazkpo,,7.0
Sajfwfokievszlggjqfdazyxufl,410481.0,SAIC,Saj6270,Rhsgqblhthhzsdedewlhfu,1.0,710.0,O,0.0,28.0,1-835-721-0874,3861186.0,r,United States of America,Des Moines,Ojsvdaavbij,M,MD,,Ngijjbpphsykhldkwptebaojgjjnegazdwzupuwqjwciwtotcjuqrnmqtxthcvp,F,0.0
bjhgspwqxkytkuayqikkzqvvl,263829.0,Charter Communications,bjh6271,hjpnmkuevoidyqfhqkb,2.0,701.0,R,2.0,74.0,1-448-248-2228,1056585.0,,,Dayton,knoazby,M,LA,Bhepfwpfugoetdynqiwuuaewrnszpfblzuofgwnrkkwurnskwilhfzwripssc,Xisqfkauzhilgqz,m,0.0
Dnesvforonkhpkqlyhcshtu,491109.0,Expeditors International,Dne6272,Qieuctzzn,1.0,706.0,O,3.0,82.0,1-451-304-2069,2403570.0,x,United States of America,Baltimore,Tvqdrdam,M,SD,Rdnfn,Lovqqtujapzxntsybngxuxdgxowiqztznxkzgffjuxulwueuqlg,,1.0
EADWMEFFLAGCJAFMQPCBZDYOJXQ,381105.0,Avon Products,EAD6273,Azbhpqycfqvrfwhyfeeubtk,3.0,741.0,R,2.0,17.0,1-136-991-7669,3961210.0,,United States of America,Fort Lauderdale,Njcphtyrjpp,M,British Columbia,NTHUMXUYPMBDRZNQ,Reluavqodlabfjeccnxhjhdpzdfimzxzpnniecpugcduayavaqzirdubl,,9.0
Esillpp,1986.0,News Corp.,Esi6274,Ewnlcamshghoqrla,1.0,,O,0.0,86.0,1-824-685-9603,2779567.0,j,United States of America,Oakland,IKKOSXSOUO,U,NV,apybxbqgzkmrtrzjjjnqlmxefvmnshwauwtaoiugglbmeyqtyhtysgbafisquyhhhp,YFZCIWJQHHZNTNKOYRZYZAUONKRKVIMMUNNXARDIKURRSKYTOHGDZQWGZPZWBNRTSXCMK,M,2.0
Ufouxeug,103351.0,Cliffs Natural Resources,Ufo6275,KVPYFAWINYBNVDLU,1.0,,O,2.0,71.0,,2580741.0,,United States of America,San Diego,JMPBLUBGS,W,ND,Zqkrhudqfonapygiiggtlbz,xtawxwqfmugchoufv,,5.0
Jxhtphpbattbvrgpjuffagcucy,238034.0,Western Refining,Jxh6276,lomofzadqaufqchhb,0.0,461.0,O,0.0,3.0,1-383-201-2085,3449731.0,A,United States of America,West Valley,gwtklje,S,SD,xzdjdbkkx,ojwjtgmxbizyxhabnatzjpgckeofc,m,6.0
Yxmtydiwlwjsccucsfyxa,288409.0,AMC Entertainment,Yxm6277,Ltnlbmeefllmpgqmkouig,,499.0,O,0.0,49.0,1-158-749-3011,1721006.0,R,United States of America,Columbus,humhlakhfoe,U,GA,Vlbmrpkgbpkadahcwqsinunduqqyaaiinnrrnepwp,Yjmymqwcpxifjxaylsejuhfntgccctqswwuckfrdyuazpvqpaatuwvrcqtilcenmldcdocqtp,M,7.0
Zawssicjrqxpaqzbxczswgubasaac,306285.0,Pepco Holdings,Zaw6278,grhhfwuddtcfavroiqxxptdt,0.0,468.0,O,4.0,,1-113-509-1769,167494.0,Q,United States of America,Vancouver,HDJANMACJDY,M,PA,JZINAWCIFSWDNWPSOCNHJIFZDDETPCQIORHPVXWWZLEWFKWZNLNVOBLYGSETBVNZVXMXLTMSRBZHEYC,opcijmxiqootzwwfihwtzhxgbjvamtacgojhtwvzcietcaknveasdtaaivnlfiikbapa,m,6.0
Xvyymciwxuepfhrqwmwlqfd,309144.0,Manitowoc,Xvy6279,xlqzzdqnixciu,3.0,,O,4.0,52.0,1-646-987-5467,478397.0,U,United States of America,Fort Worth,nikgu,S,GA,rtivpemiajuextlyfhvgdrmjfhwdfdemjikfkvssq,UJMJHRIHEMGRDALYXSSEMNMXVLTPWIYA,F,4.0
gglbgur,162638.0,Dentsply International,ggl6280,XNZHBRLMSZ,4.0,340.0,O,4.0,79.0,,378153.0,,United States of America,Cheyenne,Btwdwyk,M,UT,Ltolaqmgarxuwfrlchdbptgdwbqsnnqljnchapj,OHXSSKIHDMPUUJJZXVJHJQCA,m,6.0
Xvaezcmpeb,17872.0,Legg Mason,Xva6281,uiuqmc,2.0,335.0,O,1.0,89.0,1-033-446-4556,3543021.0,,United States of America,Kansas City,OICKOSDW,W,NE,Jtdxqcptortlnfgcevcqrihbvvmpopndwbsaujafeckwbpgcjoprlyjuih,Ksugudoxubcdkzqoztxeomtcsavcugxlqinlmjbwmmktgxqktbqcidmsury,,5.0
Zqjchvobziwmt,441247.0,Sherwin-Williams,Zqj6282,zjfrdoivznwbiopgoitcamwmsgywn,3.0,415.0,O,1.0,14.0,1-110-952-8073,1229308.0,,,Missoula,Mppubt,U,SD,Ijqzatmpdrpdgoxkxphrjvvfumqqqcdtkgzftpwlhclwhtdvwp,Aodqxwekrncptotiintrnrnppgjhwwubornlbltxfbmyqcgoguafjbeotlaqphqeibxp,,10.0
Vjztq,191087.0,UAL,Vjz6283,HXBNECSCXWZQEGBRS,3.0,795.0,R,1.0,13.0,1-880-031-1726,737899.0,U,United States of America,Yellow Knife,,S,New Brunswick,Xcpsrvhebsskfvlblrunxyomuzyfefvlhwphpagqwocwbkhevepgalnaoqjieljvpphznmikkuxwg,vrprhcxfiriydrorxgsspffmpkwpl,,0.0
Zrhskqkvaza,489414.0,Lennox International,Zrh6284,NQUQOJNUPILU,4.0,579.0,R,1.0,60.0,1-672-498-3521,266728.0,D,Canada,El Paso,eblsxoef,S,IL,KBMEAISSQWCYZOGAIOBARNZXNUHRXOQPAYBASLKIHNPTGLCUEOIGCGNDDDYIQSVQQNVRJDXVJD,PXTOTGLQBMIWNWSCOPFJBCMHRTBFSHTLDUSBPZJYRS,,10.0
zpclkhuobbckunikrzqmcnaqywgwum,216630.0,Target,zpc6285,Xbcdooixvnzaezjufbazjvghcopp,4.0,507.0,O,1.0,82.0,1-173-855-0058,1067686.0,o,United States of America,Oxnard,Wzfhwyzhwb,S,AL,wkuffkdjdqjwiexshqnlbekwofaedxbocdvdmoprpovorxqxgwwanrkmmhxlweqqsxkgiervm,Tnfvgghvljqdbcondzirhmsiuxminuaseyvcmx,F,8.0
LXAXGKZTTK,391633.0,Nordstrom,LXA6286,Hqepyhlax,1.0,489.0,R,4.0,83.0,1-868-420-5496,1574915.0,,United States of America,Oshawa,Wjtjssa,M,MT,,gbspvvjqyknllpasidbojkualuhszibagboatluybyomsxriwennryfxjnadjb,,2.0
HLHRQHFGZPRUQHPBAOEODLVNW,195164.0,Nordstrom,HLH6287,Ewlhojmgbzhwbticc,1.0,741.0,R,3.0,46.0,1-009-301-7925,262527.0,,United States of America,Lowell,SJATQUSQSW,S,MI,Lkizlmghbhuzjfgcbnengkmqqitmwwskegfwrmiyhbuslqevfzjawcknpkxiqznjggbxnuttnmaceag,FPFVZKWKAURBLTJOXQEZPXTRIAQUPSVJDUHHPHEZDLWTMVJWNZWAGJQBGRVLSELRDSDGUUNDJSIKD,m,7.0
LQVTYSJCMRQHEQUBXFXYVZAXABGTDE,9622.0,Mutual of Omaha Insurance,LQV6288,LNMQD,1.0,686.0,R,5.0,38.0,1-329-141-0642,1489216.0,,United States of America,Fresno,umovrutic,M,WY,Ouxxoboor,VSEEJFKITARSYCLSYHXCPNJWMGEU,f,7.0
Whsvnkxmfmwgpktkqzcsdg,385144.0,Biogen Idec,Whs6289,hkzonebjphkuj,3.0,733.0,O,5.0,,1-191-574-2271,2241346.0,z,Canada,Toronto,Pbamyztimcza,W,HI,Bgyuwzdcakymmdvykkblzncznymwcnfavfrehoivikvyjkhptchjllyklneeqcukz,Gaswnx,,5.0
elqseajuqjqd,420044.0,Mettler-Toledo International,elq6290,ykgqmpi,2.0,669.0,O,2.0,47.0,1-293-076-8500,3904529.0,w,United States of America,Hartford,Grmrsp,D,CA,Wurjcyvhxsdhotfovwvvokkbpblx,hyagffcxyvusvxjvrewucupqtvumblegnehaduuwmdjjwaxhvqsaytshgmpwfwphf,M,2.0
Krntjltttsrknfmurcxaa,401974.0,Kellogg,Krn6291,Xbllrqoamopqpuglsxavfh,1.0,420.0,U,1.0,99.0,1-280-789-2909,1909421.0,G,Canada,Iqaluit,Pkxmwj,S,SD,Dzowkgnjmrwbio,enqznuvdwdbvmvolkjzbyzbhxzvqhtcbagfdirujvqcnnbsvsbgodaocgfqxxduksrk,f,6.0
SLDCXT,274138.0,Patterson,SLD6292,WRQRVCQWRKWUAFHJWRUJFYCEGAJH,2.0,599.0,O,2.0,79.0,1-513-406-0297,1935375.0,,Canada,Santa Ana,Ckyunyfu,D,FL,lcaozmvgftkmqphiviwbhssegmwukrmedbqnpiasqnqxlnqujfjtvzozxljjlpmpimiqjgurgdcov,mjulhosiuvunmheqapkokixrprwmtemlxabakloizfjn,,5.0
gmaerwmcbydvhsaenfjabbfxzp,290045.0,ConocoPhillips,gma6293,OWKXDXKJECMZXGYKIPULISBWZMFRL,,745.0,U,4.0,2.0,1-191-702-9644,2511480.0,o,United States of America,Eugene,HKTGCWBEDK,M,Ontario,JWXTPVWTVLPTDWUNSOQCWKGNUVXDNXABCJAJKQODHXPQMMCAFEBBFTNKMXPFEPZJUINKRRY,HJFIPBBXWBOOITCMELUWHXOITETWRRPFULWSFSOXGDNCQWRNOGLIYKQOTYWQQNGGTWHGFRZGUUP,,10.0
FWRWOWJTMOK,389768.0,,FWR6294,jstox,3.0,482.0,O,4.0,93.0,1-899-248-8916,786125.0,,United States of America,Abilene,Vjvxxgl,M,KS,EMGUDQHYFZMNGFV,ZJKOACBFMSCGIOTXHLZOKRMPTYUGCDDDLGMAYOZMMUJKDFDOSKTVNMYVVNB,,1.0
Mdemxe,132259.0,Psychiatric Solutions,Mde6295,Xmcswuwsiklzksc,4.0,405.0,,0.0,69.0,1-443-166-0314,2415523.0,,Canada,Garland,Vizmhbprixxh,M,MO,FSXHDY,ueqlwocsxpexiaeoroarhblomjucvybvaknnmitokedpkojubxkxdbqcxchjkfuehowdul,,8.0
ESTBXDJUFNUBZ,380954.0,Buckeye GP Holdings,EST6296,LWAHUSNQXLAJICLURYMKRITCLJCK,1.0,547.0,O,4.0,11.0,1-955-387-5747,315091.0,p,United States of America,Washington,MJRKHMLSNEZF,M,MI,Fpvlgdqycdwdfbkefjysdwjueehhgyiazczncgmhtby,meazklsyvkqmpxiarpkjkpnlpjqbopmjlqgiplvegvumxmaabtervcqhdbtrpezktnknv,m,8.0
DKCSXHXYBKWSXSSNZRRCOMXPTYA,258710.0,Cimarex Energy,DKC6297,Bojvmqphazqinmi,4.0,848.0,O,0.0,47.0,1-754-412-9717,810911.0,,United States of America,Tucson,Vgoppxku,S,Prince Edward Island,ZSSRLXCKMJWXJNCRRSFSGNMBQNGXNZVUBHAMGGIVMFLTIMRPVHJOKQSRWTLSTADEHUUNFXHJ,Fufeioaxqjsjqanhdpzuoyhggvoqgztupkteiyjzllgkeovwnfgaudemmzhujzuuo,,10.0
krnnpvfrddfqaqafkt,410893.0,Winn-Dixie Stores,krn6298,xawpbwdacpsshauofqxgfrb,2.0,696.0,O,2.0,80.0,,144852.0,,United States of America,Arlington,miequiss,W,NJ,RJFTDKFQGSRHNGSEHQBPKENLXDJSCSJP,Lbvmqbxnqchumpxjgljzowmfjvwnxotaisfgepeslaivezxkfjdotkdbdzwfkmufin,F,9.0
nsdbsxaqhtdwnyspuwjqwrwqfvu,21695.0,McDonald's,nsd6299,syruiy,5.0,658.0,,2.0,28.0,1-238-481-2477,516455.0,,Canada,Kansas City,eugvi,M,AL,QBLEYFUSTKNWWBRTSYKRDEDTYQVFPYJGRZNCGCUDNBFTQUFMANIGHHRMLWCSCNCFKIGNZ,Bintmalkmqquewxdichceyvfnrzfuzyvufumlbuugzknzduvdwxggyu,F,6.0
QKCKYCQGXWBFCIVTMECHFJMK,173170.0,Ashland,QKC6300,yrsmgooaswsryabprxigupkevbpycq,1.0,410.0,O,1.0,95.0,1-021-474-3956,315619.0,,United States of America,Sterling Heights,CBYEYC,M,NH,Mokaswmhhl,XYNFICNSCBXKXFNKWCRBWMRHAUAAYPOZPVJKUVIPBYUQRCRZWAQFIWASYHDVFUPPHWTOSOHGXA,,8.0
XILBYSANWQWCTYHWVOWEP,437848.0,Magellan Health Services,XIL6301,tnxtqdpegnglwlealwromu,4.0,604.0,U,4.0,55.0,1-444-031-6512,3460137.0,L,United States of America,Independence,Dnsmed,M,MT,Zlrkqssrpaehnrlnok,Kierahlrbfaqqvxgibrvqfliroztdeffitmjdlvgbvejvoatmggicfanzlaglo,F,6.0
uzjdyzeggxrcayqvbslwf,308864.0,Paccar,uzj6302,Awuxusfalawbkscwjcyo,5.0,384.0,R,5.0,12.0,1-667-372-3768,1899246.0,m,Canada,Newport News,jbksllftkm,M,OR,EEOJOGKLMSJHQCVKHQRSGANTQIVGBDKGFRJLP,eksqzfraikrrhpumuvlvbdempjozhhthjifcdtsnmxuclsgzxlpjrwmypuckcjfkqcncrfdbcqfkvq,,10.0
Txjjopwlgdqegfvwrndhqn,94097.0,First Data,Txj6303,Ulfmnlpbsumzenexllwdd,5.0,453.0,O,4.0,60.0,,231212.0,,United States of America,Nashville,zejstdxv,M,UT,JDGCHLTWJAMXLNDGAREKBFWJFR,Wklgqqyjtugipbxzpwxnnjvevennoostuxanomufcvdjmcrobvxgpgflhyoqlngoocn,,10.0
Xewpjyqsevaojazwtjcemcspqcev,279590.0,Oneok,Xew6304,VAVQNVHPZNSJEPIMKOJZXJNKJRXBTC,1.0,744.0,O,5.0,19.0,1-382-875-7422,3548895.0,,United States of America,Kansas City,Idxhdjho,S,WY,Xxcballjjzhiqacysqpftulnmlanwklvfvpjhfprhvlxeefxmiktcnfptvecxizlqokmjpcadtoa,Gfsnoswznwndopldmhynqwjzagchighjbpnqdcqjlfrnntcyyyogouwsehdrjdeaytrsacesysi,,0.0
Hfuhghbingalszdpoggtunpcxl,396486.0,IMS Health,Hfu6305,Esbfdhpldiiafxbxoxzgsgkge,1.0,482.0,O,2.0,26.0,1-266-820-1272,3447298.0,G,Canada,Bridgeport,Vazwsj,D,NJ,Wpepsmiccmtkmixjlandmqfnoixrakbffvajeoynsvzgsaccsvqzqqorxlouldndhfrulexd,,f,3.0
Rqddodzowbbmsgjut,43592.0,Centene,Rqd6306,gixsaetnds,0.0,548.0,O,1.0,88.0,1-153-373-5079,,,United States of America,West Valley,ISSVJ,D,NJ,Bwapvmixsnkmtkxlqf,jvanbdhwkbemf,,1.0
Tbcthnabztqcdbcqjmurtdxbzxpabx,115550.0,Oshkosh,Tbc6307,TKRNMXZWMSZOXDWEEHIIFLJWNOMF,5.0,676.0,O,2.0,43.0,1-026-244-4380,2889597.0,,Canada,Rochester,Iedildyr,M,WI,Cbfremrxcximkgorjbbvuvcqustkomjcvlwltdcfspthecwbjac,pedblirrl,M,3.0
bzuzojhmjqjpcjdzlbcapervksvf,401981.0,United Stationers,bzu6308,Wxprrvjiv,2.0,822.0,R,4.0,19.0,1-653-692-2918,3672441.0,B,United States of America,Costa Mesa,CZYELMN,W,MI,Vtpkjfkjcgfraedkxhudl,Jijtlqoxinqemxabn,F,1.0
MSUXGYJEJCVIQVGMOAWXGIHYMT,254739.0,Dr Pepper Snapple Group,MSU6309,NUQZUSESRCRTW,3.0,830.0,O,3.0,70.0,,1637811.0,,United States of America,Toronto,vhfucm,S,WY,mlrphrhesfptctgrbtnwpleniivpmfsmop,gjydni,,6.0
Iynvhqjjwefrfnhzdjglqw,263908.0,Western & Southern Financial,Iyn6310,Upmqjbtdow,0.0,504.0,O,2.0,77.0,1-064-997-8477,718794.0,B,United States of America,Warren,PULEXASN,U,WI,Ghicrrzbldlzmqsgrobzsgcehv,Favojvhceclsizzngmaxmlnxovuckkaevnzkokwzltjeshz,,1.0
Qsghvfmcp,417267.0,,Qsg6311,LXXOJXPYJFHLPVVDYLKFYDLLMEBS,1.0,638.0,O,1.0,89.0,1-351-000-6725,973678.0,,United States of America,Winston-Salem,SKZPIXE,S,MN,Fbxjdmkrrpnmcjysypuugfrpiiyvtkbhhjxkkgbdvslyiylklikhgufpdyfcnsekchdldoebkwhxq,VFKMNMDAC,m,6.0
DHIPA,380290.0,Interactive Brokers Group,DHI6312,Dlkkhjy,5.0,436.0,O,5.0,19.0,1-777-398-6733,39772.0,,Canada,Inglewood,eihaijqhmob,M,SD,,,m,5.0
Wzgsdpzblyuv,202370.0,A. Schulman,Wzg6313,Upqeoyvajjxtbxpbojvsllhx,1.0,457.0,O,4.0,,1-419-674-8819,1339078.0,J,United States of America,Pueblo,XENPCTWORFP,S,NY,PBESHYTJRQAZVRCAIC,lgmcodebgrkvjdtpaxfpsxpcktjug,F,
SIYNSRJJBQZKSZXOLTKFMH,125033.0,Adobe Systems,SIY6314,Fdauh,3.0,811.0,O,5.0,12.0,1-389-714-8451,2105415.0,,United States of America,Coral Springs,xdkfev,M,NY,Rbopcppughwpulkxbvpryssbbzzgkwofovarzpumrxqifbhbdqwarzbcdlumuwfuazqi,Mxfzwiucqeyaodkajyuxifriiudfkjqfjrppxmmtoffixezi,m,9.0
CJBLWOSESSRRQMAHLNXRMSABF,254648.0,Xerox,CJB6315,pagjdbjdhfuddjcfmknpkvbve,4.0,380.0,O,4.0,9.0,1-713-436-8875,3728529.0,y,United States of America,Topeka,Wmrgbxx,U,MN,Wwsjlwmmhopevayrustzwpvsygrvuwtqjbxre,owvvgxaajszobclfdjbxdaxwvo,f,3.0
HLBRQTFXTWNMRXWEXWGHOHSU,28768.0,Solo Cup,HLB6316,Vkpzskkdmiwpfuacvvos,3.0,665.0,U,5.0,75.0,1-257-123-9490,1788023.0,N,,Columbia,Ncqomp,M,DE,BREGNFPGTGDLMXFARZWWKQBZIVDZTMACIUSIHXPTQVXBHBKSPINNO,NXNMHCIMQDPWGBOALLODAWPUBI,m,3.0
jwfjupdxpixw,198416.0,HealthSpring,jwf6317,Kjafh,4.0,595.0,O,1.0,,1-138-720-9903,1589879.0,N,Canada,Norfolk,Flaxbxedjet,S,ID,Fdkmtyonsykbnrjvfmwqzouaxmltflralxeflgmvsmvxypipyxncdyxpkbeyivszx,elcvaocgiyqyhmvyajpxrfegjzzrlgsuwcvweqlebhjvooajmrjqqrsflz,,2.0
QUAWBDYRNDOTBVAGTKHIPV,71391.0,Newmont Mining,QUA6318,Orqkyddmlynmasfbcdudjlf,4.0,386.0,R,4.0,7.0,1-547-682-0573,1426149.0,Q,United States of America,Yellow Knife,EMOZCCTB,S,OK,TZWWDDFOQVOTGXYQTRBZXNOUPAXQXHFL,Txfiyxtfgzgzuoymzofyjvfaunxwyraeccceaketjk,F,3.0
Cxahcqohmchhaiscvlligh,260725.0,Lithia Motors,Cxa6319,Vksekvrmtkukpowvekyjsvfvvd,1.0,392.0,O,2.0,96.0,1-597-470-3310,3140627.0,,United States of America,Burlington,PRBPKGC,U,OH,Xtfvqe,eofntdssdvohxlesdhhbasjfierjppwdkgvkranbkwzvlugdpkigkvmov,,8.0
Wuzgmisxlyx,180176.0,Int. Flavors & Fragrances,Wuz6320,Vpjbfvnhy,0.0,821.0,O,4.0,14.0,1-182-908-1231,2740569.0,S,Canada,Chula Vista,Etcreotgf,,VA,ISULUOFEJJMHYLKSQIUEQRKIYWOOCDHWNBTALNPJAGSXKSIDJRCVPNGAIQQELBFRVWENIIIHAZMKFR,Kafpmmsdmwflcykgdkgxtdgmsupkztqiloagf,,3.0
xqjdlmuialmnkezokbayvnuvwdrvbm,7977.0,CarMax,xqj6321,EDXVMEXIFRRL,1.0,556.0,O,4.0,78.0,1-743-494-8114,627441.0,,United States of America,Newark,,S,CT,Fpqiiawadojsmznhezuvvqelvauops,Qlhovipzspumprolkkphmbfhpvldrqwuyemfffgfpotevdarwjhzsp,,3.0
Zbuysmntplgiynvywov,354186.0,Avery Dennison,Zbu6322,Qxesgcagbbfbrspii,2.0,393.0,R,3.0,96.0,1-828-832-3692,2128130.0,h,United States of America,Oshawa,Cdqpjurxtve,M,MT,Cnorpjhlxgkqwwcyvbcuiqbv,Ujakgggahdwfrswcqrqhhlensvqsjjkcnoaatphatdpvlgljgzzmjchqmufpijqm,f,7.0
Dvsqnwhnkhxluzbattrwqfrlfd,490990.0,Great Plains Energy,Dvs6323,ADFUSJGKNDEAHJXUILXJTY,3.0,566.0,O,2.0,12.0,1-904-541-0348,2910800.0,,United States of America,Saint John,Fabioicllp,M,CA,Efgnpawomugxjcmochjlvpbujmuijvofneuijeyiqofwgtrqsrfuulozrtoiddassjayaudr,Xwsiamgjqkyalnwnbblhlgc,m,6.0
Ivdsnczibwapnjkpkkrvzkti,206661.0,Target,Ivd6324,Gsrqhqacbjst,5.0,843.0,R,4.0,76.0,1-270-927-3144,2960776.0,d,United States of America,Iqaluit,unxjvh,W,IA,vjznufuucccevaasldpwnacxgrjzjgrwijpidaxvicoyhermhnmltqgmytvopuqxsgbkchqsebucxh,MKWAMVEKDNJXQJBLGFGCSWERURHJGCGQNYNQDYVDPDQUGLKVGQHGABOQCKPT,F,1.0
Polmmlhoeiduejtkslzbjhxyh,267218.0,StanCorp Financial,Pol6325,SFVNVFKUHVLUMXAP,2.0,608.0,O,0.0,54.0,1-035-003-1888,3632356.0,y,United States of America,Rochester,Fmzme,,Saskatchewan,trfmwrglhsbvextkysheivv,Bnuyutstcotvmlmefohvohzvtrsehwremnunopflmuvhhtfbxgbk,f,9.0
Ooocyvxihuoamlskqzi,259695.0,Interpublic Group,Ooo6326,ghykbvw,0.0,,R,5.0,72.0,1-899-802-0712,1718607.0,h,United States of America,Columbus,Jbrjhgx,U,New Brunswick,Irmybqphykqgacjqkgobualizforaxslcdrnaojhvoutckimsfubhmnbtgqlgnfscpwvubsxmnak,NUDZAVLTUEHGETN,,9.0
xsvpngyvqxrwwowae,88399.0,Target,xsv6327,Khzogcgflvsrzhrkerhhygbwugata,3.0,338.0,O,2.0,76.0,1-477-181-7636,1475499.0,,United States of America,Gary,Hsufhpciqrw,,AZ,JWLEPIGSPMDDKTDTCUMEFDXBRWQZURWKQTMIVEJOHMCXQVHTSUBIVCSOPY,Hfkdwxxphizgrarasqoipfnqbftdfbwexihvjglagrwry,,7.0
Tqjtvqasqpfolqitgggykqhjvxjtw,58453.0,,Tqj6328,vufojgtnu,3.0,802.0,O,1.0,72.0,1-476-528-3562,,c,United States of America,Costa Mesa,Wyhxrpulwv,U,SC,XAEFESUPUFLHDGIIPKKU,Zekwiiitpanegqvutqjplrdvazxprowfsknkyvgdfkrfbjfvttsokrkiglhtygw,,4.0
